0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93
11.01262453886506;13.011751395316717;6.022367813028454;8.829722735086058;3.321928094887362;13.117967703717133;0.0;11.130570562805426;11.8649599151426;12.678600139099458;16.304725637916057;9.252665432450248;12.674633661767269;11.705200378063116;16.54790367992033;13.755722153642282;9.098032082960527;13.174925682500678;11.76983784362944;12.545205827425605;5.906890595608519;7.507794640198696;11.533329732305834;10.76983784362944;10.700439718141093;6.392317422778761;13.009128789539256;5.459431618637297;12.341240820538747;11.735132884139947;13.580258567499788;11.895953892812168;9.929258408636972;11.230620933129869;6.442943495848728;12.253552062637464;12.078817949961978;11.098032082960527;12.095397022792556;10.99717948093762;8.124121311829187;10.502831804066744;11.357552004618084;12.622280655215585;13.99081307915361;13.049848549450562;10.577428828035748;11.645208082774683;9.61286849729104;12.375039431346924;7.129283016944966;9.08214904135387;12.326148561205557;14.228893828905882;11.828533210455618;12.066761932386909;14.534849991083036;13.64712109859222;20.5686102496893;14.160422961271587;10.659995892429976;13.144180239058922;6.807354922057604;13.29390266862152;10.053925881531104;10.658211482751796;2.0;11.229419688230417;8.873444112515376;8.312882955284355;13.99116750614001;11.7553048882624;8.562242424221072;13.922677308985447;16.785937712425802;16.899604746825126;15.010921419190488;12.594324603924848;14.237882145447015;9.497851836951115;8.531381460516313;9.90388184573618;13.021847516680609;12.278449458220482;10.390168956200185;6.066089190457772;13.391512122707118;13.40886043602476;17.685453744957698;11.004220466318197;13.747353829478062;11.846273911349906;10.932952892194717;9.419960177847887
11.186114239541643;12.340684654363438;5.169925001442312;9.14210705730255;4.247927513443585;11.232420927176076;1.0;10.876516946565;12.685624839726357;12.443461612227392;15.26308577040447;9.778077129535358;11.330356716957944;13.127671967038982;15.691334595866351;12.66622400280318;9.4757334309664;12.19383333254655;11.06204613772049;11.7714894695006;6.832890014164741;7.672425341971495;11.589651146514786;11.017504401109417;11.41732511767992;6.022367813028454;12.76424960536716;5.247927513443585;12.33706433868474;11.400345796534694;13.502334580197996;11.307770031890705;8.96289600533726;12.568906154502084;5.584962500721156;11.526988205432009;12.151650829973422;11.208234358339787;10.94397991434374;10.045759661382682;9.417852514885896;9.958552715431011;11.878050912728536;12.624110035762987;14.066425600635556;12.39794197197264;9.779719355143405;10.709945380232496;10.902375114486023;11.28886607416582;9.394462694610317;6.442943495848728;11.157978449945432;12.618614920250804;10.31628153174622;11.6142497276894;13.451726268074506;13.151650829973422;20.168451772255175;13.55206865007526;11.038918989292302;11.775198728897983;7.714245517666122;12.322491537597468;10.943247395901553;10.364134655008051;0.0;10.46352437327118;10.654636028527968;10.080817527608328;12.319107575824985;10.869593843240784;7.475733430966398;12.833285435584482;15.022411162588735;15.609928984594935;14.301924824361556;11.570330101030798;12.927592799399564;10.171176797651771;9.194756854422248;10.41574176829009;12.2940463132715;12.320518524632693;10.591522346570734;5.554588851677638;12.696967526234287;12.383434301822774;15.582200798750776;11.405141463136344;11.694357887221452;10.878817284614229;10.14974711950468;10.651051691178928
10.945443836377912;11.668441828052998;5.169925001442312;7.74819284958946;4.087462841250339;10.667111542075029;0.0;10.887220615468385;11.613329054371054;11.82456102997028;15.154066509638966;9.29232163280204;11.31628153174622;12.37531099747307;15.93244546136086;12.027214885159834;8.581200581924957;11.886458695703706;10.887982133058454;12.450953464712992;9.184875342908285;7.383704292474052;11.328113894833656;11.080151309614088;11.347067657165873;5.954196310386875;12.458919206967591;5.672425341971495;11.338179249900112;11.584022940257542;12.71896091198421;12.010877723007034;9.36194377373524;11.982280604558284;4.247927513443585;10.878050912728536;11.637077657143664;10.200898605038445;10.655530723155644;9.535275376620802;9.23840473932508;10.328674927327947;10.50481898763284;12.484571180915806;13.928055661555316;12.00105627463478;9.658211482751796;10.222794902868111;10.026523442519766;10.785452468158542;9.419960177847887;9.37937836707126;10.854868383260236;12.47269083924278;10.211888294546004;11.386940245324311;13.04507705193494;12.817783121774534;18.375578270461308;12.938844457466171;10.872674880270605;11.275542556086725;5.882643049361842;12.125090539303256;10.395534135462302;10.016808287686557;3.169925001442312;10.086136225027309;9.712527000439824;13.102139753410698;13.466458885531264;10.473705749619416;7.845490050944375;13.17648484729189;15.234817431117325;14.484004665261676;13.79197682089869;10.89633240390994;12.29748950116098;9.445014845868425;9.211888294546004;10.019590728357882;11.493855449240822;12.000704269011246;10.459431618637296;5.700439718141092;12.431236412071062;11.505811553919594;13.451726268074506;10.777255315191924;11.835260918627489;10.530406337099068;9.67065624911844;9.111135670234708
10.841564347730577;10.356451970221755;4.523561956057013;11.561287945164828;2.807354922057604;10.83289001416474;1.0;7.266786540694901;9.623881490013458;11.538673953082668;14.92740761294903;5.832890014164741;9.971543553950772;10.10459875356437;15.712446394695776;11.179909090014934;7.665335917185176;10.273795599214264;9.250298417906333;11.091435386323608;6.523561956057013;6.807354922057604;10.312882955284357;9.94982671075911;9.240791332161956;5.643856189774724;11.97692206785108;4.857980995127572;12.203653885529596;9.312882955284357;11.743992861060176;10.659103963473662;7.383704292474052;9.649256177517314;4.459431618637297;9.434628227636724;10.090112419664289;10.61194694181998;9.197216693110052;8.129283016944967;6.768184324776926;9.03342300153745;10.055282435501187;12.139871063212489;13.287423811683524;11.360298426618046;9.095397022792556;9.4797802640291;7.930737337562887;10.038918989292302;4.247927513443585;8.219168520462162;8.569855608330947;11.484822894262146;9.236014191900084;10.644757592516257;13.3151495622563;12.281930026955443;20.279755655721107;13.950100198809134;6.870364719583405;9.537218400538595;3.906890595608519;10.08214904135387;7.011227255423254;8.523561956057012;1.584962500721156;8.098032082960527;7.499845887083206;7.087462841250339;12.640018932455783;9.4757334309664;6.321928094887363;13.325024310191417;15.71067192796632;14.94388836987587;12.807354922057604;11.645208082774683;12.654188473059545;7.467605550082998;6.022367813028454;7.434628227636725;11.01262453886506;11.386401423640775;10.556506054671928;4.459431618637297;12.03376711484639;10.544964432789238;15.440998900540311;10.020979938904212;10.067434360756522;9.388017285345136;8.774787059601174;6.129283016944966
11.273212809854334;11.95746484680521;6.108524456778169;8.76487159073609;5.087462841250339;10.17367713630342;1.0;10.95492329203032;13.253404328774154;11.692179576312538;14.740834826145262;9.330916878114618;10.753216749178955;13.161604304002845;15.404077136241234;12.109830654278792;9.566054038171092;11.583082767502932;10.604553229079038;12.105908508571158;7.6293566200796095;7.22881869049588;11.61056350392504;11.239001757765582;11.795633844506778;6.475733430966398;12.6345841934937;5.700439718141092;11.536247215688128;11.31797782240712;13.478011171176044;11.559377090526684;8.851749041416058;13.234068951183083;5.700439718141092;11.014717929860009;12.003517912108602;11.106562940444883;10.413627929024171;9.73809225962049;10.332036548361652;10.122827994807666;12.124444460008585;12.51101135288224;13.762485855861582;12.1270270430046;9.7431513941125;10.219168520462162;10.924070185585345;10.735556023911537;9.52552080909507;5.20945336562895;10.43149760425805;11.563672959827514;9.970105890612182;11.144020869266893;13.152918576136624;12.7632123668144;18.111426079581957;11.983349927676455;11.244958393151132;11.777255315191924;7.721099188707186;12.075144844066315;11.454813348512523;10.434628227636724;5.882643049361842;10.542064542283445;11.154185209265297;9.810571634741146;13.256356135514164;10.4231159101471;7.651051691178928;12.172427508645482;14.61453731765166;13.7070355248327;13.7638347994296;10.85096815098244;11.79644525906185;10.171176797651771;9.829722735086058;10.651051691178928;11.924070185585345;12.059682447247638;11.105908508571158;5.832890014164741;12.558659867026508;12.052568050804153;14.12751076305637;10.64745842645492;11.035486451292154;9.914385132155443;9.405141463136344;10.071462362556623
11.306061689428342;12.055621374781708;5.78135971352466;8.011227255423254;3.584962500721156;10.876516946565;1.0;10.51668494930961;11.873444112515376;12.08381170725288;14.876229146243356;9.319672120946995;11.358101707440849;12.412834440119273;15.91974788353287;12.421275905290557;8.851749041416058;12.057314877782703;10.875749351420056;12.67815995754276;9.539158811108033;8.233619676759702;11.38855550398256;11.399811959325683;11.774787059601174;6.0;12.83190098619642;5.727920454563199;12.039947160169094;11.316847183602473;13.44604940671655;11.926666629347284;8.936637939002571;12.085140461701762;5.857980995127572;11.163020639580791;11.715104009236168;11.127349541059118;10.694357887221452;9.531381460516313;7.894817763307944;10.417852514885896;11.216139556425135;13.015066533230293;14.2178062735616;12.402212672714642;9.84862294042934;10.53430288245463;10.1331422124006;11.371232128369622;9.353146825498085;8.651051691178928;11.025139562278508;12.908767882849189;10.256208688527389;12.023061249735337;13.74115094089821;13.153393693888615;19.56044106213799;14.050868963290736;10.391243589427445;11.437752072323605;5.754887502163468;12.19383333254655;10.095397022792556;10.353146825498085;2.0;10.44190670454224;9.693486957499324;13.410186320725094;13.861668520613588;10.599912842187129;7.734709620225838;13.846371863961608;16.544843720322874;15.771334709872944;14.19806129493038;11.790348496751914;12.821176056269854;9.266786540694902;8.661778097771988;10.366322214245816;11.874981347653774;12.600377553107844;11.06204613772049;6.584962500721156;12.590353130978018;12.389900172773064;14.308267917629676;11.02997734658958;11.843921051289035;10.847057346091336;9.94251450533924;8.829722735086058
11.9762060901486;12.866506212226202;7.149747119504682;9.78135971352466;1.584962500721156;12.314016703901355;1.0;8.022367813028454;11.068778277985412;12.309192106959902;15.371844694385857;7.948367231584678;12.456867738380344;10.487840033823051;16.770831626399918;13.14338321398982;8.936637939002571;12.91737207947684;11.287135186086704;12.528942415064895;9.611024797307351;9.372865060112588;11.826945650415484;13.999735810460262;13.887125397500434;5.554588851677638;13.429799009166976;6.523561956057013;12.32023644524165;11.35974956032233;13.96785666961329;12.467860240707878;10.348728154231075;11.271463027904376;3.321928094887362;11.913263430628762;11.813380386924727;10.887982133058454;11.720671786825555;10.570804437724496;7.707359132080882;10.690871009292314;10.721099188707186;13.396337194231098;14.20212382383046;13.64779567546278;10.240791332161956;11.69479315499995;8.682994583681683;11.760304125286382;10.00982861736811;8.573647187493322;11.07815080773465;13.06204613772049;11.531381460516313;8.139551352398794;14.05027380959834;13.802011414277494;20.00000412757772;14.127188301043205;9.50382573799575;11.553629293916364;7.139551352398794;12.316564385396942;9.94251450533924;11.163020639580791;3.906890595608519;9.88264304936184;8.49585502688717;14.412635999683268;14.357826882210777;11.901998185668496;7.467605550082998;14.082731192408678;16.61152916811594;16.927615946034585;14.67485430794662;12.246443717117286;13.665002744086229;7.592457037268081;7.686500527183218;9.489847960439295;10.34207466799914;13.288433546793105;11.44759985827995;8.03342300153745;13.022541203454828;12.980853606379736;16.27317637770138;12.099676554859643;12.346790721750702;11.436190995481416;10.680359523513712;7.577428828035749
11.8356556908398;13.053586543639174;8.233619676759702;8.098032082960527;3.4594316186372973;12.02894204332241;1.584962500721156;9.057991722759176;12.199672344836364;12.752798758435516;15.488530573855371;9.86727873970966;12.70628015884916;11.013322673425447;16.41565925454683;12.960725994839056;10.163649676015824;13.215532999745657;11.44086916761087;12.9683067944308;9.45532722030456;10.20212382383046;12.390706372872774;12.664669494027176;13.236163717219272;6.7414669864011465;13.468114886378098;5.807354922057604;12.437492010125352;12.244066464194818;11.437752072323605;12.493355121494906;10.243173983472952;12.762382038710392;4.392317422778761;11.586370695113963;11.99964773652837;11.75905593916017;11.41574176829009;10.199672344836364;10.965784284662089;11.48733761520718;10.909893083770042;13.426657877473293;13.525887798126824;13.493230012442156;9.550746785383245;11.854868383260236;9.776433032444732;12.191059214531656;9.92035285541508;8.308339030139408;11.91176647065955;12.932030157887027;11.651051691178928;12.189824558880018;14.178509245652185;13.964160339100337;19.583809986042876;13.71821176577204;10.186114239541643;12.025139562278508;9.014020470314934;12.204265456136843;10.040289721025715;11.081483438093674;5.727920454563199;10.037546953962178;8.741466986401146;15.132017679713384;15.139231570719351;11.51668494930961;8.247927513443585;14.16058052953746;15.71067192796632;16.771631317910355;14.84779142998286;12.448116305409464;13.30435132166324;8.64745842645492;9.154818109052105;8.661778097771988;10.335390354693924;13.553989202871929;11.448116305409464;8.618385502258606;12.595723694101627;12.612638163604773;16.54206454228344;11.326991174900815;12.231821178657404;11.4578938373147;10.710806433699352;8.59618975614441
11.874981347653774;11.982280604558284;7.98299357469431;3.4594316186372973;1.0;14.133222502633023;0.0;7.936637939002571;10.075479149488016;12.516931121998695;14.99227452959858;8.46352437327118;11.570804437724496;9.88264304936184;16.51745409953356;12.7300455028792;9.005624549193879;12.376125389276174;10.950555897047511;12.21006248324023;7.087462841250339;9.700439718141093;11.133784409179908;11.13827180017222;13.606752195111984;7.22881869049588;13.13747150335196;6.7414669864011465;12.762589665542569;10.959277505720502;13.32023644524165;11.47269083924278;10.16867211813223;10.857980995127573;4.906890595608519;11.139551352398794;11.86573327085176;11.319672120946995;11.1357092861044;9.971543553950772;8.467605550082997;9.902375114486023;10.651051691178928;13.345127991976693;14.18719740206222;12.507794640198696;9.77313920671969;10.682994583681683;7.357552004618084;11.178664851006472;8.022367813028454;9.25974326369078;10.535275376620802;12.702822011777029;11.032734528586714;7.870364719583405;13.28164030006605;12.731106854388033;20.08041809398442;13.698053484163538;8.321928094887362;11.74104557700984;6.554588851677638;12.263856019596082;8.954196310386875;10.840777923595054;2.0;9.366322214245816;7.994353436858858;14.51674649642;14.1879705919842;11.30035256032822;6.954196310386875;13.933782848775373;16.83792353711484;16.34724071480908;13.777152555475302;11.981210488271694;13.913824390408063;8.49585502688717;7.266786540694901;7.546894459887636;10.12670447284319;12.589651146514786;10.961449694398196;7.409390936137702;12.972441366563537;12.58894882031468;16.25646671086577;10.991521846075695;12.200285605224298;11.457380879072534;10.581200581924955;6.78135971352466
11.36139553316589;12.878050912728536;5.614709844115208;8.422064766172813;4.087462841250339;11.873444112515376;0.0;9.5980525001616;12.422853195944263;12.528942415064895;16.412503690893658;9.276124405274238;11.904258282800518;11.417852514885896;16.762382038710392;13.394060699054595;9.29232163280204;12.897656411251145;11.532355925288847;12.263856019596082;9.714245517666123;7.794415866350106;11.31741261376487;11.59618975614441;11.603162679534382;6.108524456778169;13.191059214531656;6.189824558880018;12.458406613236534;11.725366257895642;13.25517613745972;12.212496385193948;9.167418145831736;12.238703279427725;3.169925001442312;12.02894204332241;13.01105249980062;11.79400964502097;11.67065624911844;10.887982133058454;9.022367813028454;10.488844346457336;12.061371192659813;13.186578551633048;14.482870966140382;12.70498432489298;10.06339508128851;11.338179249900112;10.565102078360312;12.138911718142744;10.952741247186488;10.53818893205242;11.254438148267257;14.401546208508726;11.428883552010191;12.30149619498255;13.630722162103838;13.589651146514786;20.480718227028326;14.704822263779496;11.212496385193948;12.795024983961389;7.199672344836364;12.446824840780309;10.673309075561695;10.91214085629572;3.700439718141092;10.232420927176076;9.52943055414615;9.335390354693924;14.669604822909116;11.664891669286089;9.599912842187129;14.026091122525854;17.216461685966117;16.95047616024572;14.758899839936436;12.115693952197011;14.081233757679849;8.483815777264256;8.238404739325079;9.7431513941125;12.828929827651486;12.829326335841666;10.33427328530719;6.714245517666122;13.26209484537018;13.016111838220512;17.17838280394272;11.863024710236886;13.453141999973637;11.837627933171404;11.109830654278792;9.350939181546432
