TCGA-MP-A4T7-01A;TCGA-75-5126-01A;TCGA-91-6840-01A;TCGA-86-8076-01A;TCGA-MP-A4TH-01A;TCGA-05-4433-01A;TCGA-86-7953-01A;TCGA-44-3918-01B;TCGA-05-4417-01A;TCGA-91-8499-01A;TCGA-38-A44F-01A;TCGA-55-7914-01A;TCGA-64-5778-01A;TCGA-55-8616-01A;TCGA-MN-A4N5-01A;TCGA-86-7954-01A;TCGA-49-AARN-01A;TCGA-50-8457-01A;TCGA-44-2662-01B;TCGA-55-7724-01A;TCGA-NJ-A4YF-01A;TCGA-55-8301-01A;TCGA-49-4494-01A;TCGA-55-6971-01A;TCGA-49-AAR2-01A;TCGA-53-7626-01A;TCGA-86-8668-01A;TCGA-80-5608-01A;TCGA-91-6848-01A;TCGA-05-4250-01A;TCGA-91-8496-01A;TCGA-62-A46O-01A;TCGA-64-1677-01A;TCGA-91-6848-01A;TCGA-S2-AA1A-01A;TCGA-05-4403-01A;TCGA-44-2661-01A;TCGA-44-A479-01A;TCGA-55-6980-01A;TCGA-75-5147-01A;TCGA-86-8674-01A;TCGA-MP-A4SY-01A;TCGA-73-7499-01A;TCGA-44-2668-01B;TCGA-L9-A444-01A;TCGA-38-6178-01A;TCGA-O1-A52J-01A;TCGA-62-8398-01A;TCGA-50-5941-01A;TCGA-73-4662-01A;TCGA-J2-8192-01A;TCGA-MP-A4TA-01A;TCGA-05-4425-01A;TCGA-62-8397-01A;TCGA-91-6840-01A;TCGA-55-8207-01A;TCGA-86-6562-01A;TCGA-62-A46P-01A;TCGA-97-8177-01A;TCGA-55-6979-11A;TCGA-91-6831-11A;TCGA-44-6777-11A;TCGA-44-3396-11A;TCGA-49-6742-11A;TCGA-50-5931-11A;TCGA-44-6147-11A;TCGA-55-6969-11A;TCGA-49-6761-11A;TCGA-44-5645-11A;TCGA-91-6836-11A;TCGA-44-3398-11B;TCGA-55-6984-11A;TCGA-49-4490-11A;TCGA-49-6745-11A;TCGA-55-6971-11A;TCGA-44-2655-11A;TCGA-44-2665-11A;TCGA-73-4676-11A;TCGA-38-4625-11A;TCGA-55-6986-11A;TCGA-55-6983-11A;TCGA-49-4512-11A;TCGA-44-2661-11A;TCGA-38-4627-11A;TCGA-49-6743-11A;TCGA-44-6776-11A;TCGA-50-5936-11A;TCGA-91-6828-11A;TCGA-44-6146-11A;TCGA-44-6144-11A;TCGA-50-5930-11A;TCGA-50-5932-11A;TCGA-38-4626-11A;TCGA-50-5935-11A;TCGA-38-4632-11A;TCGA-91-6847-11A;TCGA-55-6975-11A;TCGA-50-5933-11A;TCGA-44-6778-11A;TCGA-91-6835-11A;TCGA-44-2657-11A;TCGA-50-5939-11A;TCGA-49-6744-11A;TCGA-55-6968-11A;TCGA-55-6985-11A;TCGA-50-6595-11A;TCGA-55-6982-11A;TCGA-44-6148-11A;TCGA-44-2662-11A;TCGA-91-6829-11A;TCGA-55-6981-11A;TCGA-55-6978-11A;TCGA-44-2668-11A;TCGA-55-6972-11A;TCGA-55-6980-11A;TCGA-55-6970-11A;TCGA-44-6145-11A;TCGA-91-6849-11A
10.93737382019215;10.369597346278676;10.3151495622563;10.83289001416474;10.597121428789569;9.377210530388552;11.962173031109709;6.539158811108031;10.29232163280204;10.985130373466898;10.818582177480858;10.741466986401146;10.824958740528524;11.785452468158542;10.192292814470768;11.699572453287267;10.1357092861044;10.820178962415188;5.321928094887363;6.768184324776926;11.348728154231075;10.34207466799914;12.95637615724967;9.326429487122304;11.45532722030456;10.971543553950772;9.76155123244448;12.059006395201113;9.330916878114618;10.83605035505807;11.065416134676548;8.851749041416058;10.53430288245463;9.330916878114618;10.731319031025064;12.363587246524578;11.178664851006472;10.130570562805426;9.5980525001616;11.519144787997414;11.018895621121649;10.390168956200185;11.692179576312538;7.727920454563199;10.480790201095816;9.523561956057012;11.1006623390052;10.231221180711186;9.94251450533924;12.084476237453892;10.935901682267588;11.391780606013166;10.988684686772164;9.62935662007961;10.3151495622563;10.658211482751796;10.490850876740298;10.641148597411233;12.020285500844649;9.581200581924955;9.116343961237469;10.266786540694902;11.312882955284357;10.492854620174748;10.217957697864112;9.958552715431011;10.030667136246942;10.187352073200495;11.034798962577268;9.853309555403674;11.24852060493843;11.519636252843211;11.009128789539256;11.29748950116098;9.987264012072538;11.75112558336727;11.552188759557149;10.352043425795433;11.714245517666123;11.609640474436812;9.61654884377899;10.839203788096944;11.118941072723509;11.61056350392504;10.337621901992508;9.80896417491926;10.00842862207058;10.232420927176076;9.884170519108435;10.527477006060396;9.915879378835774;9.689997971419446;11.4812949046311;10.14210705730255;10.125413470483316;10.303780748177102;9.873444112515376;9.828136484194108;10.1006623390052;10.31628153174622;10.85642552862553;9.918863237274596;9.705632387361415;10.34207466799914;10.63662462054365;11.12670447284319;9.73809225962049;10.746514321138465;11.244958393151132;10.205793249397155;9.700439718141093;10.224001674198105;11.01262453886506;9.951284714966972;9.936637939002573;9.344295907915816;10.072802534544207;10.048486873992337
8.103287808412022;7.451211111832329;8.214319120800766;7.679480099505446;7.108524456778169;7.894817763307944;10.406205005418856;6.658211482751795;7.312882955284356;8.321928094887362;6.965784284662087;7.129283016944966;7.0;6.94251450533924;9.283088353024002;9.499845887083206;7.2384047393250786;6.285402218862249;6.266786540694901;7.483815777264256;7.918863237274595;9.025139562278508;9.076815597050832;7.851749041416057;9.381542951184583;8.985841937003341;6.9886846867721655;8.686500527183219;9.03342300153745;7.60733031374961;5.20945336562895;9.810571634741146;7.22881869049588;9.03342300153745;6.569855608330948;7.960001932068081;7.383704292474052;8.577428828035748;6.409390936137702;8.603626344986193;6.870364719583405;7.562242424221073;9.226412192788786;6.857980995127572;7.721099188707186;7.459431618637297;7.076815597050831;8.784634845557521;8.543031820255237;8.658211482751796;8.164906926675688;9.467605550082997;7.442943495848728;5.491853096329675;8.214319120800766;6.339850002884624;7.727920454563199;6.0;6.672425341971495;4.954196310386875;3.169925001442312;5.954196310386875;6.569855608330948;6.20945336562895;4.087462841250339;6.918863237274595;6.189824558880018;5.285402218862249;6.3750394313469245;4.169925001442312;7.076815597050831;5.285402218862249;4.643856189774724;5.087462841250339;5.129283016944966;6.754887502163468;5.643856189774724;5.584962500721156;4.857980995127572;6.475733430966398;5.247927513443585;4.0;6.285402218862249;5.614709844115208;4.087462841250339;4.087462841250339;5.459431618637297;5.087462841250339;5.087462841250339;5.977279923499917;4.807354922057604;5.044394119358453;6.189824558880018;5.044394119358453;6.0;4.0;5.357552004618084;4.584962500721156;5.672425341971495;5.129283016944966;8.618385502258606;4.754887502163468;4.857980995127572;5.491853096329675;6.22881869049588;6.285402218862249;5.700439718141092;5.643856189774724;5.614709844115208;6.727920454563199;4.643856189774724;5.087462841250339;8.055282435501189;5.584962500721156;4.643856189774724;5.700439718141092;5.169925001442312;4.700439718141092
8.584962500721156;8.611024797307353;8.262094845370179;9.63117705570398;9.698704666770343;8.991521846075695;9.14210705730255;9.876516946565;9.076815597050832;9.932214751968385;9.129283016944967;8.651051691178928;7.734709620225838;7.523561956057013;8.59618975614441;9.103287808412022;8.413627929024173;10.4542992936199;9.34207466799914;9.074141462752506;5.954196310386875;9.038918989292302;9.344295907915816;8.417852514885897;6.78135971352466;11.174301544467632;9.473705749619416;7.442943495848728;13.70228092673116;8.632995197142957;8.59245703726808;6.266786540694901;6.523561956057013;13.70228092673116;10.208234358339787;10.44190670454224;9.853309555403674;9.90388184573618;8.945443836377912;9.868822554775;5.247927513443585;9.164906926675688;7.459431618637297;8.562242424221072;8.060695931687555;8.022367813028454;9.162391328756906;9.111135670234708;9.118941072723509;10.163649676015824;11.144020869266893;8.467605550082997;7.936637939002571;6.6865005271832185;8.262094845370179;11.116343961237469;8.888743248898258;7.266786540694901;9.83605035505807;8.76487159073609;9.702172685365548;9.988684686772164;11.345959596404112;8.876516946565;9.366322214245816;9.974414589805528;9.709083812550343;9.247927513443583;9.847057346091336;8.971543553950772;11.061371192659813;9.899356922923111;9.467605550082997;8.693486957499324;9.60733031374961;11.044394119358454;10.828136484194108;9.509775004326936;9.932214751968385;10.50084187955693;8.129283016944967;9.61654884377899;10.700439718141093;11.270879295328784;10.443979542601252;8.703903573444663;10.328674927327947;9.13699111208023;10.088788238716909;9.571752643503546;8.936637939002571;9.99859042974533;9.381542951184583;8.927777962082342;9.211888294546004;8.113742166049189;9.519636252843211;10.44086916761087;10.251482410620213;9.899356922923111;9.154818109052105;10.565102078360312;10.264442600226602;8.558420713268664;11.14274527675153;10.513727595952435;9.69522829149575;10.965784284662089;10.581200581924955;8.861086905995395;9.388017285345136;9.25974326369078;10.214319120800766;9.13699111208023;9.08214904135387;9.91288933622996;8.954196310386875;9.08214904135387
10.602698865017963;10.978710459106358;9.355351096424812;10.661778097771988;10.18239435340453;10.987264012072538;11.436711542137214;8.276124405274238;9.77313920671969;10.82097669262124;10.44190670454224;11.347621368568134;11.4655664048094;11.360847084179664;11.287135186086704;11.844705764411938;10.524541715035848;10.352043425795433;6.700439718141092;8.820178962415188;11.365775635326267;11.066089190457772;11.914011328541257;9.355351096424812;9.581200581924955;10.508785162064513;9.134426320220928;11.06339508128851;9.43254190038826;11.313449940963055;10.755722153642282;9.59245703726808;9.79766152585376;9.43254190038826;9.544964432789238;12.452241240430816;11.047123912114026;9.93810932621924;9.94397991434374;11.974414589805528;10.217957697864112;10.589651146514786;12.12347479824414;9.579315937580017;10.406205005418856;9.7632123668144;11.809768128710411;11.666667840690357;10.745674324002136;11.92072501975118;11.758223214726724;10.887982133058454;10.884933647949762;9.197216693110052;9.355351096424812;10.877284133523196;9.348728154231075;9.226412192788786;11.467605550082997;9.044394119358454;8.353146825498083;9.445014845868425;10.947636937951827;9.417852514885896;8.442943495848729;10.13699111208023;9.098032082960527;8.321928094887362;9.84862294042934;8.761551232444479;10.197216693110052;10.130570562805426;9.426264754702098;9.497851836951115;8.876516946565;10.352043425795433;10.428360172704291;9.139551352398794;10.496853777388042;9.987264012072538;8.714245517666123;9.605479518061667;10.071462362556623;10.832098846039134;9.26209484537018;8.483815777264256;8.787902559391432;9.105908508571158;8.614709844115207;9.43879185257826;8.83605035505807;8.491853096329674;11.263269200372662;9.167418145831736;9.850186837645774;8.804131021183318;8.243173983472952;9.118941072723509;9.45532722030456;9.066089190457772;10.12023787734196;9.226412192788786;8.64745842645492;9.481799431665753;10.040289721025715;9.7431513941125;9.187352073200495;9.471675214392045;9.758223214726724;10.108524456778168;8.927777962082342;9.197216693110052;11.34207466799914;8.76487159073609;8.79766152585376;9.131856960608792;9.285402218862249;8.672425341971495
10.905387005018133;11.207624468226758;10.099347810403192;11.58261245126702;10.970105890612182;11.4655664048094;11.077483356859508;12.137631598235428;11.083479327331842;9.787902559391432;10.717676423066395;11.502334580197996;10.095397022792556;10.192292814470768;11.282509306240836;11.714674827308002;10.515699838284045;11.24852060493843;11.010528105886484;10.507794640198696;10.933690654952231;11.080151309614088;11.15608307628868;10.335390354693924;10.27262978497637;11.878817284614229;10.585901449690772;11.116343961237469;9.991521846075695;12.258860431409756;10.118941072723509;11.676397887044764;8.829722735086058;9.991521846075695;10.7657004876511;12.59618975614441;10.5401280385821;10.214319120800766;10.451211111832327;12.38424412224308;9.974414589805528;11.310044679647506;10.828136484194108;12.122827994807666;10.460455896309636;10.821773981970567;11.840384550711669;11.409390936137704;11.272046524389935;12.672646326124626;11.4812949046311;11.555068391333338;11.74188827273525;9.319672120946995;10.099347810403192;12.01297364837454;10.159871336778387;8.566054038171092;11.08214904135387;10.25974326369078;9.850186837645774;10.30149619498255;11.808562029957525;10.7047682393626;10.205793249397155;10.08746284125034;10.197216693110052;10.1357092861044;10.773963368433558;10.508785162064513;11.399277924508969;11.243173983472952;9.815383295813538;9.929258408636972;10.61378946447258;11.187352073200495;11.280770770130603;10.026523442519766;11.544964432789238;11.63026712502677;10.330916878114618;9.946906274456396;10.871905237659186;10.19598729802851;10.4189067312579;10.611024797307351;10.72451385311995;10.57553924683453;10.365228849251544;10.688250309133178;10.567956075415466;10.370687406807216;11.653740778706569;10.45532722030456;10.14338321398982;10.174925682500678;10.157346935362844;10.422064766172811;10.573647187493322;10.263269200372662;10.567005370247031;10.638435913990472;10.84313591111135;10.084808387804362;11.66622400280318;11.488844346457336;10.414685235807214;11.14274527675153;10.801708358916462;11.105253779700885;9.984418458801136;10.353146825498085;11.456354415108288;9.935165049603697;9.667111542075029;10.428360172704291;10.462502272597265;10.177419537989236
10.98655314975666;9.103287808412022;9.162391328756906;10.91139198784346;11.122827994807666;9.731319031025064;10.992938336165814;8.651051691178928;9.623881490013458;9.945443836377912;10.683871868622605;10.048486873992337;10.098032082960527;10.290018846932618;11.0;10.586839787961829;9.569855608330949;10.674192268145683;8.546894459887637;8.339850002884624;10.187352073200495;11.298062567719017;10.499845887083206;9.964340867792416;10.108524456778168;10.584022940257542;9.473705749619416;11.096715154488535;9.20212382383046;10.671541066711884;10.048486873992337;9.066089190457772;9.527477006060396;9.20212382383046;10.4655664048094;10.677719641641009;10.828929827651486;9.981567281903017;9.280770770130603;10.733015321685963;10.247927513443583;11.144658242831882;10.394462694610317;9.405141463136344;10.391243589427445;8.758223214726724;9.893301530860564;10.285402218862249;9.710806433699352;11.184875342908285;10.996473488733228;10.43254190038826;10.395534135462302;8.434628227636725;9.162391328756906;10.687375683437468;9.566054038171092;10.703903573444665;11.061371192659813;9.39660478118186;9.627533884472792;9.978710459106358;11.443461612227392;9.54882190845875;10.215532999745657;11.693051295397;10.169925001442312;10.285402218862249;11.263856019596082;9.807354922057604;11.437231901039478;11.207014320177532;10.572700226487292;10.494855584491198;10.338736382573916;11.60130652612184;11.278449458220482;10.161131882984307;11.25797705856398;11.651051691178928;9.428360172704291;9.335390354693924;11.014717929860009;10.906890595608518;10.276124405274238;10.211888294546004;9.86573327085176;10.371776644337924;10.266786540694902;10.51175265376738;10.091435386323608;9.94251450533924;11.50382573799575;9.871905237659186;9.611024797307351;10.074141462752506;9.726218159332198;10.064742764750257;10.737247343027738;9.878050912728536;10.567956075415466;10.10459875356437;10.00842862207058;10.328674927327947;10.959277505720502;11.593391122791736;10.328674927327947;10.693486957499324;11.247334178028728;10.38586240064146;10.032045726930807;10.129283016944967;11.567956075415466;10.706496018061188;10.306061689428342;10.071462362556623;10.617467465294196;10.658211482751796
8.204571144249204;7.383704292474052;9.39660478118186;8.88264304936184;7.475733430966398;8.027905996569885;9.513727595952435;8.31741261376487;8.134426320220927;9.952741247186488;8.89178370321831;7.139551352398794;7.392317422778761;8.071462362556623;7.348728154231077;9.154818109052105;7.426264754702098;9.24555270625568;8.499845887083206;7.774787059601174;5.857980995127572;8.144658242831882;7.392317422778761;7.977279923499917;7.189824558880018;9.057991722759176;7.774787059601174;7.787902559391432;7.366322214245816;9.06339508128851;6.820178962415188;9.407267764244732;5.906890595608519;7.366322214245816;8.939579214314692;9.076815597050832;9.159871336778387;8.543031820255237;8.169925001442312;9.667111542075029;7.108524456778169;8.515699838284043;8.848622940429339;8.154818109052105;7.321928094887363;6.832890014164741;7.665335917185176;10.644757592516257;7.554588851677638;9.092757140919852;10.125413470483316;7.912889336229962;7.754887502163468;5.357552004618084;9.39660478118186;8.754887502163468;7.918863237274595;7.076815597050831;9.29232163280204;7.392317422778761;8.238404739325079;8.370687406807217;9.96289600533726;8.686500527183219;8.08214904135387;8.098032082960527;7.285402218862249;7.108524456778169;9.558420713268664;8.011227255423254;9.507794640198696;9.189824558880018;9.016808287686557;8.96289600533726;7.686500527183218;10.127994320976391;8.76487159073609;9.13699111208023;9.403012023574997;10.804937672051908;6.977279923499917;7.960001932068081;9.187352073200495;9.147204924942228;8.194756854422248;8.224001674198105;8.823367240046235;8.72451385311995;8.308339030139408;7.94251450533924;7.774787059601174;8.03342300153745;9.002815015607053;8.303780748177102;6.794415866350106;8.280770770130603;7.651051691178928;8.03342300153745;8.550746785383243;9.428360172704291;8.930737337562887;8.665335917185176;9.364134655008051;7.851749041416057;9.49585502688717;9.62935662007961;8.968666793195208;9.820178962415188;9.306061689428342;7.622051819456376;8.005624549193879;8.442943495848729;7.076815597050831;8.124121311829187;8.016808287686555;8.271463027904375;7.714245517666122;8.848622940429339
11.795633844506778;11.43567026093655;11.384783750093352;11.944712061043486;12.212800334429431;11.416269744523207;12.815983626652724;8.29920801838728;12.050528905530555;10.473705749619416;11.71896091198421;11.54399845013454;11.037546953962178;12.543273538449805;11.743992861060176;13.052398232071583;11.409390936137704;12.36221781591308;8.224001674198105;10.047123912114026;12.14561377551339;12.566291930007871;12.4186432493759;11.127349541059118;11.697402007502708;12.3888245380236;11.45532722030456;13.060358182642142;10.731319031025064;12.905198945962804;11.204571144249204;12.516931121998695;10.043027283594547;10.731319031025064;11.699138625275914;13.151175137808572;12.443461612227392;11.224001674198105;11.71639078949768;12.794821973331224;11.319107575824985;11.490349505739289;11.94397991434374;9.74819284958946;12.106562940444883;11.02997734658958;13.80332391904149;12.6691065113363;11.150381968817848;13.520127550324853;12.93829314415169;12.421012855779226;11.468624042918018;10.772314573921651;11.384783750093352;12.942697762886755;12.124444460008585;11.330916878114618;12.69522829149575;11.088125692188209;10.409390936137704;11.544481522310791;12.783816759320182;11.71037597120447;11.489847960439295;11.723660944409984;11.556984957594462;11.40992124124968;12.269418929741096;11.376125389276174;12.485577770903188;12.454813348512523;11.188588845707349;11.350939181546432;11.60917873814198;12.697184783224516;12.929073435876813;11.16427843830117;12.646108641506103;12.65127597334664;11.20212382383046;10.727069558023706;12.296916206879288;11.768184324776929;11.64250302878052;11.443461612227392;11.637077657143664;11.538673953082668;11.262682142362165;11.828136484194108;11.543031820255235;11.229419688230417;12.730894646541673;11.348728154231075;11.163649676015824;11.57553924683453;11.127349541059118;11.696098170955864;11.508289986140348;11.51717725268954;12.2103669456326;11.618844301766652;11.43567026093655;11.532842910961282;12.255323690008137;12.475226777742266;11.326429487122304;12.041316915829444;12.52772134428452;11.677719641641009;11.180530807344482;11.304921669581672;12.691961564216788;11.42259043389256;11.121533517340032;11.177419537989236;11.571752643503546;11.38747886584238
11.886077584873094;10.75905593916017;10.93737382019215;11.505811553919594;11.386401423640775;10.583082767502932;12.257093144491057;7.832890014164741;10.985130373466898;10.887220615468385;11.762797262498232;10.871905237659186;11.764042217306589;11.263856019596082;11.537703747907644;12.113742166049189;10.89178370321831;11.61654884377899;7.451211111832329;8.599912842187127;10.885696373339394;11.811374693509942;12.879200317947392;10.571752643503546;11.42259043389256;11.743572188935634;10.335390354693924;12.424953571261042;10.517669388133813;11.434628227636724;11.03342300153745;9.59245703726808;10.579315937580017;10.517669388133813;11.541096615349524;12.34623669139025;11.375582512490508;10.909143047339898;9.906890595608518;11.767356854125683;11.109830654278792;11.64745842645492;11.884552133987237;8.761551232444479;11.14974711950468;9.935165049603697;10.634811050171718;12.716176405807428;10.918117851031772;12.481799431665753;11.834866038362016;11.78053976747196;10.843921051289035;9.346513733165636;10.93737382019215;11.531868775177552;11.082814337672271;11.515699838284045;12.72451385311995;10.60917873814198;9.560332834212442;10.614709844115207;11.806952328210736;11.03342300153745;10.199672344836364;10.314016703901355;10.599912842187129;10.478769619475765;10.94617524072356;10.558420713268664;11.458406613236534;11.179909090014934;9.81698362325538;10.353146825498085;10.306061689428342;11.378836713210614;11.807757403589267;10.550746785383245;11.97333862080036;11.272046524389935;10.253847484987404;9.952741247186488;11.191676146352428;11.493355121494906;10.461479447286155;10.118941072723509;10.50481898763284;10.01262453886506;9.72451385311995;11.175549550636193;10.328674927327947;9.805743872151618;12.461990950585571;10.542064542283445;10.62844554013718;9.681238411777803;9.7632123668144;10.377210530388552;10.452241240430816;10.615629636968098;11.545929769085468;10.337621901992508;10.189824558880018;11.130570562805426;11.718104713121756;11.162391328756906;10.224001674198105;10.646558710154547;11.086136225027309;11.451726268074506;10.0566377151132;10.328674927327947;11.7553048882624;9.9901039638575;9.531381460516313;10.296916206879288;10.929258408636972;10.034798962577268
11.492854620174748;10.834471049984222;9.964340867792416;11.590587049915037;10.72451385311995;10.25502856981873;11.060695931687556;8.813781191217037;10.870364719583405;9.654636028527968;11.439830883981392;10.667998535672528;11.139551352398794;11.567480801143043;10.98370619265935;11.32023644524165;10.502831804066744;11.721099188707186;8.388017285345136;9.20945336562895;11.600842114387302;10.804937672051908;11.822172461476178;10.20212382383046;10.676838606474153;13.970015989067308;10.08214904135387;13.753947941699854;10.333155350310616;12.044052531801302;9.76983784362944;11.328674927327947;9.893301530860564;10.333155350310616;12.245849771023725;11.651948610723446;11.404609397837712;10.044394119358454;11.93110683302934;10.857980995127573;11.065416134676548;11.020285500844649;11.4812949046311;9.515699838284045;10.798471801101618;10.663558104217271;11.85447883417163;12.105253779700885;10.80896417491926;12.630039552656095;12.96956639729051;11.508289986140348;12.11178773580101;9.011227255423254;9.964340867792416;14.42462558911925;11.159240650411672;10.125413470483316;12.95310515059134;13.089781488353998;13.41758884038258;10.774787059601174;13.675846798363596;12.341240820538747;14.380055148544896;14.798421172228954;12.43149760425805;11.744413410557655;11.944346034137832;11.642954223480332;12.66644593881483;11.929628283024565;11.914758838941856;11.1705510353167;12.057314877782703;14.160265375794546;14.134506539022745;12.862637357558794;13.22836777783683;12.92184093707449;11.573173784686484;10.452241240430816;12.108197722535827;13.09984089900072;12.606405212697783;12.35397382181817;12.487840033823051;12.89519657256334;12.450953464712992;12.553149275598548;12.971184272404678;12.02271457304476;13.583200322609205;11.378836713210614;11.91737207947684;11.275542556086725;12.400612641082;15.265798155172575;13.976116567946908;10.466586337719244;11.925925264972856;13.216139556425135;11.11699367754698;10.4757334309664;13.62445278651674;12.702172685365548;10.323054760341646;12.00562454919388;15.285438343586272;10.193525360501216;12.239598529249124;11.843528534611089;13.25502856981873;10.822570830950168;10.286557761607956;11.51668494930961;13.622623840811512;13.134426320220928
