TCGA-97-8177-01A;TCGA-MP-A4T4-01A;TCGA-49-4506-01A;TCGA-05-4424-01A;TCGA-55-7911-01A;TCGA-50-6594-01A;TCGA-44-A47G-01A;TCGA-50-5946-01A;TCGA-MP-A4TI-01A;TCGA-53-7626-01A;TCGA-75-6211-01A;TCGA-75-5122-01A;TCGA-55-6642-01A;TCGA-44-6148-01A;TCGA-55-8508-01A;TCGA-97-8179-01A;TCGA-05-5425-01A;TCGA-86-6562-01A;TCGA-05-4422-01A;TCGA-55-7724-01A;TCGA-55-7727-01A;TCGA-55-6984-01A;TCGA-55-8091-01A;TCGA-80-5607-01A;TCGA-95-A4VK-01A;TCGA-49-6761-01A;TCGA-05-4398-01A;TCGA-99-8025-01A;TCGA-44-2656-01B;TCGA-86-8668-01A;TCGA-L9-A444-01A;TCGA-69-8255-01A;TCGA-44-3919-01A;TCGA-05-4249-01A;TCGA-MN-A4N1-01A;TCGA-78-8660-01A;TCGA-78-8648-01A;TCGA-MP-A4T4-01A;TCGA-44-2655-01A;TCGA-64-1678-01A;TCGA-97-7554-01A;TCGA-44-6776-01A;TCGA-05-4402-01A;TCGA-44-7661-01A;TCGA-55-8096-01A;TCGA-97-A4LX-01A;TCGA-55-8621-01A;TCGA-97-8175-01A;TCGA-49-AAR3-01A;TCGA-55-7227-01A;TCGA-44-A47A-01A;TCGA-44-2668-01B;TCGA-38-7271-01A;TCGA-44-2665-01A;TCGA-97-7552-01A;TCGA-93-8067-01A;TCGA-91-6830-01A;TCGA-75-6203-01A;TCGA-05-4405-01A;TCGA-55-6979-11A;TCGA-91-6831-11A;TCGA-44-6777-11A;TCGA-44-3396-11A;TCGA-49-6742-11A;TCGA-50-5931-11A;TCGA-44-6147-11A;TCGA-55-6969-11A;TCGA-49-6761-11A;TCGA-44-5645-11A;TCGA-91-6836-11A;TCGA-44-3398-11B;TCGA-55-6984-11A;TCGA-49-4490-11A;TCGA-49-6745-11A;TCGA-55-6971-11A;TCGA-44-2655-11A;TCGA-44-2665-11A;TCGA-73-4676-11A;TCGA-38-4625-11A;TCGA-55-6986-11A;TCGA-55-6983-11A;TCGA-49-4512-11A;TCGA-44-2661-11A;TCGA-38-4627-11A;TCGA-49-6743-11A;TCGA-44-6776-11A;TCGA-50-5936-11A;TCGA-91-6828-11A;TCGA-44-6146-11A;TCGA-44-6144-11A;TCGA-50-5930-11A;TCGA-50-5932-11A;TCGA-38-4626-11A;TCGA-50-5935-11A;TCGA-38-4632-11A;TCGA-91-6847-11A;TCGA-55-6975-11A;TCGA-50-5933-11A;TCGA-44-6778-11A;TCGA-91-6835-11A;TCGA-44-2657-11A;TCGA-50-5939-11A;TCGA-49-6744-11A;TCGA-55-6968-11A;TCGA-55-6985-11A;TCGA-50-6595-11A;TCGA-55-6982-11A;TCGA-44-6148-11A;TCGA-44-2662-11A;TCGA-91-6829-11A;TCGA-55-6981-11A;TCGA-55-6978-11A;TCGA-44-2668-11A;TCGA-55-6972-11A;TCGA-55-6980-11A;TCGA-55-6970-11A;TCGA-44-6145-11A;TCGA-91-6849-11A
12.020285500844649;10.197216693110052;10.112439506781552;10.230020435705637;10.63390340934852;9.754887502163468;10.174925682500678;11.451211111832327;10.536247215688128;10.971543553950772;9.923327485419192;10.13699111208023;9.618385502258606;10.5401280385821;10.088788238716909;9.544964432789238;10.71338651493703;10.490850876740298;11.852919585123995;6.768184324776926;7.247927513443585;9.900866807980748;11.401412878714178;9.842350343413807;10.436711542137214;9.665335917185176;12.162706018482416;12.103287808412022;5.523561956057013;9.76155123244448;10.480790201095816;10.18239435340453;11.48733761520718;11.07347215397646;12.214926187942435;10.715104009236168;10.265615046484458;10.197216693110052;11.70433597118232;9.693486957499324;10.659103963473662;10.722807531169549;12.36221781591308;11.01262453886506;11.221587121264806;10.709083812550343;10.47269083924278;11.72451385311995;10.302638923787551;10.20212382383046;10.930737337562888;7.727920454563199;9.957102041562289;10.461479447286155;10.706496018061188;10.147204924942228;9.060695931687556;10.413627929024171;10.347621368568134;9.581200581924955;9.116343961237469;10.266786540694902;11.312882955284357;10.492854620174748;10.217957697864112;9.958552715431011;10.030667136246942;10.187352073200495;11.034798962577268;9.853309555403674;11.24852060493843;11.519636252843211;11.009128789539256;11.29748950116098;9.987264012072538;11.75112558336727;11.552188759557149;10.352043425795433;11.714245517666123;11.609640474436812;9.61654884377899;10.839203788096944;11.118941072723509;11.61056350392504;10.337621901992508;9.80896417491926;10.00842862207058;10.232420927176076;9.884170519108435;10.527477006060396;9.915879378835774;9.689997971419446;11.4812949046311;10.14210705730255;10.125413470483316;10.303780748177102;9.873444112515376;9.828136484194108;10.1006623390052;10.31628153174622;10.85642552862553;9.918863237274596;9.705632387361415;10.34207466799914;10.63662462054365;11.12670447284319;9.73809225962049;10.746514321138465;11.244958393151132;10.205793249397155;9.700439718141093;10.224001674198105;11.01262453886506;9.951284714966972;9.936637939002573;9.344295907915816;10.072802534544207;10.048486873992337
6.672425341971495;9.118941072723509;7.672425341971495;7.754887502163468;8.794415866350105;6.169925001442312;8.339850002884624;10.330916878114618;8.820178962415188;8.985841937003341;9.571752643503546;8.434628227636725;8.055282435501189;5.129283016944966;7.066089190457772;8.144658242831882;8.247927513443585;7.727920454563199;8.550746785383243;7.483815777264256;7.839203788096944;7.3750394313469245;7.679480099505446;8.224001674198105;8.388017285345136;8.179909090014934;9.35974956032233;8.405141463136344;5.930737337562887;6.9886846867721655;7.721099188707186;10.167418145831736;9.179909090014934;7.734709620225838;9.658211482751796;8.804131021183318;7.475733430966398;9.118941072723509;7.199672344836364;7.741466986401146;7.930737337562887;5.672425341971495;9.550746785383245;8.968666793195208;9.079484783826816;9.113742166049189;7.523561956057013;8.204571144249204;7.839203788096944;7.971543553950772;8.228818690495881;6.857980995127572;6.727920454563199;7.426264754702098;7.614709844115208;10.62935662007961;6.066089190457772;6.658211482751795;6.954196310386875;4.954196310386875;3.169925001442312;5.954196310386875;6.569855608330948;6.20945336562895;4.087462841250339;6.918863237274595;6.189824558880018;5.285402218862249;6.3750394313469245;4.169925001442312;7.076815597050831;5.285402218862249;4.643856189774724;5.087462841250339;5.129283016944966;6.754887502163468;5.643856189774724;5.584962500721156;4.857980995127572;6.475733430966398;5.247927513443585;4.0;6.285402218862249;5.614709844115208;4.087462841250339;4.087462841250339;5.459431618637297;5.087462841250339;5.087462841250339;5.977279923499917;4.807354922057604;5.044394119358453;6.189824558880018;5.044394119358453;6.0;4.0;5.357552004618084;4.584962500721156;5.672425341971495;5.129283016944966;8.618385502258606;4.754887502163468;4.857980995127572;5.491853096329675;6.22881869049588;6.285402218862249;5.700439718141092;5.643856189774724;5.614709844115208;6.727920454563199;4.643856189774724;5.087462841250339;8.055282435501189;5.584962500721156;4.643856189774724;5.700439718141092;5.169925001442312;4.700439718141092
9.83605035505807;8.696967526234287;8.668884984266247;9.98584193700334;8.308339030139408;5.459431618637297;8.640244936222345;7.475733430966398;9.08746284125034;11.174301544467632;7.948367231584678;8.271463027904375;8.92184093707449;8.867278739709661;7.417852514885898;9.121533517340032;8.845490050944376;8.888743248898258;9.207014320177532;9.074141462752506;8.451211111832329;7.554588851677638;9.834471049984222;8.149747119504681;7.994353436858858;6.977279923499917;9.226412192788786;9.111135670234708;9.93810932621924;9.473705749619416;8.060695931687555;10.499845887083206;10.349834091457248;9.958552715431011;7.219168520462161;8.562242424221072;10.497851836951115;8.696967526234287;9.831307243802051;5.285402218862249;9.64745842645492;7.774787059601174;9.971543553950772;10.074141462752506;9.977279923499916;9.37937836707126;9.038918989292302;8.139551352398794;6.22881869049588;9.44086916761087;7.129283016944966;8.562242424221072;10.164906926675688;9.453270634010623;10.46454575033394;8.184875342908283;9.845490050944376;8.936637939002571;9.840777923595054;8.76487159073609;9.702172685365548;9.988684686772164;11.345959596404112;8.876516946565;9.366322214245816;9.974414589805528;9.709083812550343;9.247927513443583;9.847057346091336;8.971543553950772;11.061371192659813;9.899356922923111;9.467605550082997;8.693486957499324;9.60733031374961;11.044394119358454;10.828136484194108;9.509775004326936;9.932214751968385;10.50084187955693;8.129283016944967;9.61654884377899;10.700439718141093;11.270879295328784;10.443979542601252;8.703903573444663;10.328674927327947;9.13699111208023;10.088788238716909;9.571752643503546;8.936637939002571;9.99859042974533;9.381542951184583;8.927777962082342;9.211888294546004;8.113742166049189;9.519636252843211;10.44086916761087;10.251482410620213;9.899356922923111;9.154818109052105;10.565102078360312;10.264442600226602;8.558420713268664;11.14274527675153;10.513727595952435;9.69522829149575;10.965784284662089;10.581200581924955;8.861086905995395;9.388017285345136;9.25974326369078;10.214319120800766;9.13699111208023;9.08214904135387;9.91288933622996;8.954196310386875;9.08214904135387
11.467605550082997;10.702172685365548;12.055282435501187;10.510764167917891;10.13699111208023;10.075479149488016;10.625708843064466;10.52061868055628;10.552669097514272;10.508785162064513;9.276124405274238;10.806549621985962;9.4797802640291;8.800899899920305;9.67065624911844;10.264442600226602;11.90651484484695;9.348728154231075;11.950920352030098;8.820178962415188;9.4241662888181;9.813781191217036;10.734709620225836;11.029287226968243;9.457380879072534;10.044394119358454;11.535761377986656;10.205793249397155;7.118941072723508;9.134426320220928;10.406205005418856;11.274960472140602;11.74104557700984;12.193525360501216;10.384783750093352;10.200898605038445;9.791162888555018;10.702172685365548;11.653292945382814;10.510764167917891;10.29232163280204;9.787902559391432;12.511999669441453;10.78135971352466;10.485829308701904;10.821773981970567;10.203348002979762;11.247927513443583;9.696967526234287;9.221587121264806;10.237209960755022;9.579315937580017;9.187352073200495;10.886458695703706;10.965062756744627;11.366868586167094;9.76487159073609;9.539158811108033;9.65642486327778;9.044394119358454;8.353146825498083;9.445014845868425;10.947636937951827;9.417852514885896;8.442943495848729;10.13699111208023;9.098032082960527;8.321928094887362;9.84862294042934;8.761551232444479;10.197216693110052;10.130570562805426;9.426264754702098;9.497851836951115;8.876516946565;10.352043425795433;10.428360172704291;9.139551352398794;10.496853777388042;9.987264012072538;8.714245517666123;9.605479518061667;10.071462362556623;10.832098846039134;9.26209484537018;8.483815777264256;8.787902559391432;9.105908508571158;8.614709844115207;9.43879185257826;8.83605035505807;8.491853096329674;11.263269200372662;9.167418145831736;9.850186837645774;8.804131021183318;8.243173983472952;9.118941072723509;9.45532722030456;9.066089190457772;10.12023787734196;9.226412192788786;8.64745842645492;9.481799431665753;10.040289721025715;9.7431513941125;9.187352073200495;9.471675214392045;9.758223214726724;10.108524456778168;8.927777962082342;9.197216693110052;11.34207466799914;8.76487159073609;8.79766152585376;9.131856960608792;9.285402218862249;8.672425341971495
11.08214904135387;11.633449374713493;10.7515440590891;10.571752643503546;10.681238411777803;10.910642730469624;10.725366257895642;11.898601387403938;10.449148645375436;11.878817284614229;7.857980995127572;10.655530723155644;10.546894459887636;10.794415866350104;10.026523442519766;10.644757592516257;11.017504401109417;10.159871336778387;11.86418614465428;10.507794640198696;10.852529509404196;11.363039630256514;10.980853606379736;10.678600139099458;10.260919533662904;11.306061689428342;11.63390340934852;10.453270634010623;11.47218311618954;10.585901449690772;10.460455896309636;12.442165972229322;11.37937836707126;11.645208082774683;10.298062567719017;10.929258408636972;10.111135670234708;11.633449374713493;11.71037597120447;7.417852514885898;11.249113452713727;9.799281621521924;12.19537220740274;11.264442600226602;11.276124405274238;12.245255580306557;10.597121428789569;10.734709620225836;9.167418145831736;10.603626344986193;11.26620091249896;12.122827994807666;10.360847084179664;10.807354922057604;11.842350343413807;12.69283341500077;11.44086916761087;10.421012855779226;10.1331422124006;10.25974326369078;9.850186837645774;10.30149619498255;11.808562029957525;10.7047682393626;10.205793249397155;10.08746284125034;10.197216693110052;10.1357092861044;10.773963368433558;10.508785162064513;11.399277924508969;11.243173983472952;9.815383295813538;9.929258408636972;10.61378946447258;11.187352073200495;11.280770770130603;10.026523442519766;11.544964432789238;11.63026712502677;10.330916878114618;9.946906274456396;10.871905237659186;10.19598729802851;10.4189067312579;10.611024797307351;10.72451385311995;10.57553924683453;10.365228849251544;10.688250309133178;10.567956075415466;10.370687406807216;11.653740778706569;10.45532722030456;10.14338321398982;10.174925682500678;10.157346935362844;10.422064766172811;10.573647187493322;10.263269200372662;10.567005370247031;10.638435913990472;10.84313591111135;10.084808387804362;11.66622400280318;11.488844346457336;10.414685235807214;11.14274527675153;10.801708358916462;11.105253779700885;9.984418458801136;10.353146825498085;11.456354415108288;9.935165049603697;9.667111542075029;10.428360172704291;10.462502272597265;10.177419537989236
11.061371192659813;11.011227255423254;10.550746785383245;9.513727595952435;10.067434360756522;9.7431513941125;10.419960177847887;10.972979786066292;11.244958393151132;10.584022940257542;9.357552004618084;10.52061868055628;9.7515440590891;9.824958740528524;9.445014845868425;10.430452551665532;9.611024797307351;9.566054038171092;11.65150022065274;8.339850002884624;8.977279923499916;9.453270634010623;10.60733031374961;9.76487159073609;10.951284714966972;9.43879185257826;12.144976824050111;11.269126679149418;8.011227255423254;9.473705749619416;10.391243589427445;11.532355925288847;10.758223214726724;10.553629293916364;11.276706019892432;10.667998535672528;10.398743691938192;11.011227255423254;10.947636937951827;10.237209960755022;9.74819284958946;8.661778097771988;11.050528905530555;11.312882955284357;10.96650545190574;10.965784284662089;10.899356922923111;11.637983303777853;9.702172685365548;9.824958740528524;10.92184093707449;9.405141463136344;9.573647187493322;10.605479518061667;10.399811959325683;10.91288933622996;8.900866807980748;9.897845456005513;10.333155350310616;9.39660478118186;9.627533884472792;9.978710459106358;11.443461612227392;9.54882190845875;10.215532999745657;11.693051295397;10.169925001442312;10.285402218862249;11.263856019596082;9.807354922057604;11.437231901039478;11.207014320177532;10.572700226487292;10.494855584491198;10.338736382573916;11.60130652612184;11.278449458220482;10.161131882984307;11.25797705856398;11.651051691178928;9.428360172704291;9.335390354693924;11.014717929860009;10.906890595608518;10.276124405274238;10.211888294546004;9.86573327085176;10.371776644337924;10.266786540694902;10.51175265376738;10.091435386323608;9.94251450533924;11.50382573799575;9.871905237659186;9.611024797307351;10.074141462752506;9.726218159332198;10.064742764750257;10.737247343027738;9.878050912728536;10.567956075415466;10.10459875356437;10.00842862207058;10.328674927327947;10.959277505720502;11.593391122791736;10.328674927327947;10.693486957499324;11.247334178028728;10.38586240064146;10.032045726930807;10.129283016944967;11.567956075415466;10.706496018061188;10.306061689428342;10.071462362556623;10.617467465294196;10.658211482751796
9.29232163280204;8.754887502163468;7.924812503605781;10.167418145831736;6.7414669864011465;6.442943495848728;7.707359132080882;8.252665432450248;7.960001932068081;9.057991722759176;7.400879436282184;6.584962500721156;7.988684686772165;9.49585502688717;7.087462841250339;8.011227255423254;8.94251450533924;7.918863237274595;10.50481898763284;7.774787059601174;6.599912842187128;7.417852514885898;8.867278739709661;6.882643049361842;8.539158811108031;6.426264754702098;10.615629636968098;9.273795599214264;7.960001932068081;7.774787059601174;7.321928094887363;9.019590728357882;8.96289600533726;8.400879436282183;7.076815597050831;6.357552004618084;7.787902559391432;8.754887502163468;9.044394119358454;7.321928094887363;8.303780748177102;6.523561956057013;9.870364719583405;8.405141463136344;9.30149619498255;8.290018846932618;8.845490050944376;7.294620748891627;7.087462841250339;8.174925682500678;7.321928094887363;8.154818109052105;8.189824558880018;9.194756854422248;9.344295907915816;7.977279923499917;8.252665432450248;7.894817763307944;6.727920454563199;7.392317422778761;8.238404739325079;8.370687406807217;9.96289600533726;8.686500527183219;8.08214904135387;8.098032082960527;7.285402218862249;7.108524456778169;9.558420713268664;8.011227255423254;9.507794640198696;9.189824558880018;9.016808287686557;8.96289600533726;7.686500527183218;10.127994320976391;8.76487159073609;9.13699111208023;9.403012023574997;10.804937672051908;6.977279923499917;7.960001932068081;9.187352073200495;9.147204924942228;8.194756854422248;8.224001674198105;8.823367240046235;8.72451385311995;8.308339030139408;7.94251450533924;7.774787059601174;8.03342300153745;9.002815015607053;8.303780748177102;6.794415866350106;8.280770770130603;7.651051691178928;8.03342300153745;8.550746785383243;9.428360172704291;8.930737337562887;8.665335917185176;9.364134655008051;7.851749041416057;9.49585502688717;9.62935662007961;8.968666793195208;9.820178962415188;9.306061689428342;7.622051819456376;8.005624549193879;8.442943495848729;7.076815597050831;8.124121311829187;8.016808287686555;8.271463027904375;7.714245517666122;8.848622940429339
12.69522829149575;11.442425193331609;11.79644525906185;11.841564347730577;11.671541066711884;11.26209484537018;11.542548262335211;12.141787841671004;11.61378946447258;12.3888245380236;10.889503963411476;11.607792641919213;11.715104009236168;11.82456102997028;11.325867580575418;12.715533063526584;11.83289001416474;12.124444460008585;13.057484118798897;10.047123912114026;10.344295907915816;10.977279923499916;12.402479172214964;11.014020470314934;12.037890085142507;10.84862294042934;12.595257481449035;12.220982851081777;8.854868383260236;11.45532722030456;12.106562940444883;14.028165078018167;12.802718295983178;12.792180232254807;12.203653885529596;12.029632328044135;11.477252323937952;11.442425193331609;12.862249900851513;10.485829308701904;12.077817120895904;11.645208082774683;13.28106067167702;12.252074042796185;12.887982133058454;13.30063855399372;11.981210488271694;12.102631888854969;10.824163209744158;11.488844346457336;12.129283016944967;9.74819284958946;11.285980105928212;12.3297963382207;12.1373113907009;12.62958430019385;11.17617314910749;12.12605911607068;10.987974524296153;11.088125692188209;10.409390936137704;11.544481522310791;12.783816759320182;11.71037597120447;11.489847960439295;11.723660944409984;11.556984957594462;11.40992124124968;12.269418929741096;11.376125389276174;12.485577770903188;12.454813348512523;11.188588845707349;11.350939181546432;11.60917873814198;12.697184783224516;12.929073435876813;11.16427843830117;12.646108641506103;12.65127597334664;11.20212382383046;10.727069558023706;12.296916206879288;11.768184324776929;11.64250302878052;11.443461612227392;11.637077657143664;11.538673953082668;11.262682142362165;11.828136484194108;11.543031820255235;11.229419688230417;12.730894646541673;11.348728154231075;11.163649676015824;11.57553924683453;11.127349541059118;11.696098170955864;11.508289986140348;11.51717725268954;12.2103669456326;11.618844301766652;11.43567026093655;11.532842910961282;12.255323690008137;12.475226777742266;11.326429487122304;12.041316915829444;12.52772134428452;11.677719641641009;11.180530807344482;11.304921669581672;12.691961564216788;11.42259043389256;11.121533517340032;11.177419537989236;11.571752643503546;11.38747886584238
12.72451385311995;11.56081046872794;12.51865315567339;11.194141238863136;11.24555270625568;9.857980995127573;11.141468555393084;11.29232163280204;11.916625922211235;11.743572188935634;10.945443836377912;11.314016703901355;9.887220615468385;10.53430288245463;11.174925682500678;12.24198314969433;10.913637428049103;11.082814337672271;11.94617524072356;8.599912842187127;8.727920454563199;10.321928094887362;11.378836713210614;11.035486451292154;10.699572453287267;11.681238411777803;12.6660020326449;12.06406908038551;7.339850002884624;10.335390354693924;11.14974711950468;12.28106067167702;11.74777340052679;11.477758266443889;11.623881490013458;11.919608238603251;10.876516946565;11.56081046872794;12.050528905530555;10.828929827651486;10.935165049603697;10.507794640198696;11.97906787148051;11.958915156091347;11.625252221746871;11.328674927327947;11.311180660053354;12.125090539303256;11.076147528022505;10.729620743553038;12.293759009667864;8.761551232444479;10.669770888525518;11.199672344836364;11.270879295328784;12.144976824050111;9.970105890612182;10.433585441150496;10.295768934420508;10.60917873814198;9.560332834212442;10.614709844115207;11.806952328210736;11.03342300153745;10.199672344836364;10.314016703901355;10.599912842187129;10.478769619475765;10.94617524072356;10.558420713268664;11.458406613236534;11.179909090014934;9.81698362325538;10.353146825498085;10.306061689428342;11.378836713210614;11.807757403589267;10.550746785383245;11.97333862080036;11.272046524389935;10.253847484987404;9.952741247186488;11.191676146352428;11.493355121494906;10.461479447286155;10.118941072723509;10.50481898763284;10.01262453886506;9.72451385311995;11.175549550636193;10.328674927327947;9.805743872151618;12.461990950585571;10.542064542283445;10.62844554013718;9.681238411777803;9.7632123668144;10.377210530388552;10.452241240430816;10.615629636968098;11.545929769085468;10.337621901992508;10.189824558880018;11.130570562805426;11.718104713121756;11.162391328756906;10.224001674198105;10.646558710154547;11.086136225027309;11.451726268074506;10.0566377151132;10.328674927327947;11.7553048882624;9.9901039638575;9.531381460516313;10.296916206879288;10.929258408636972;10.034798962577268
12.95310515059134;11.220982851081777;13.085804380278086;11.06406908038551;11.1331422124006;9.330916878114618;11.8668925276766;12.562957869334118;11.398743691938192;13.970015989067308;8.787902559391432;11.423641195075856;10.064742764750257;11.0566377151132;9.954196310386877;10.94178124227853;11.766114757586722;11.159240650411672;11.371776644337924;9.20945336562895;7.787902559391432;10.064742764750257;13.371095967259532;12.030322282644034;11.441388029346689;11.567005370247031;13.174925682500678;11.397674632948268;8.159871336778389;10.08214904135387;10.798471801101618;12.611255388699336;11.205793249397155;10.678600139099458;10.603626344986193;10.4241662888181;12.216745858195306;11.220982851081777;11.968666793195208;8.668884984266247;11.304921669581672;10.589651146514786;11.413627929024171;12.228518097716194;11.729195859132094;10.845490050944376;10.948367231584678;11.020979938904212;9.64565843240871;11.018895621121649;10.808159772868375;9.515699838284045;12.163964091412272;12.39740724437538;10.92481250360578;12.181462881270017;10.91214085629572;10.758223214726724;11.051208940914766;13.089781488353998;13.41758884038258;10.774787059601174;13.675846798363596;12.341240820538747;14.380055148544896;14.798421172228954;12.43149760425805;11.744413410557655;11.944346034137832;11.642954223480332;12.66644593881483;11.929628283024565;11.914758838941856;11.1705510353167;12.057314877782703;14.160265375794546;14.134506539022745;12.862637357558794;13.22836777783683;12.92184093707449;11.573173784686484;10.452241240430816;12.108197722535827;13.09984089900072;12.606405212697783;12.35397382181817;12.487840033823051;12.89519657256334;12.450953464712992;12.553149275598548;12.971184272404678;12.02271457304476;13.583200322609205;11.378836713210614;11.91737207947684;11.275542556086725;12.400612641082;15.265798155172575;13.976116567946908;10.466586337719244;11.925925264972856;13.216139556425135;11.11699367754698;10.4757334309664;13.62445278651674;12.702172685365548;10.323054760341646;12.00562454919388;15.285438343586272;10.193525360501216;12.239598529249124;11.843528534611089;13.25502856981873;10.822570830950168;10.286557761607956;11.51668494930961;13.622623840811512;13.134426320220928
