TCGA-97-7547-01A;TCGA-73-4670-01A;TCGA-69-7761-01A;TCGA-55-6975-01A;TCGA-97-A4M7-01A;TCGA-86-8674-01A;TCGA-55-8094-01A;TCGA-95-A4VK-01A;TCGA-S2-AA1A-01A;TCGA-99-8032-01A;TCGA-55-7907-01A;TCGA-J2-8194-01A;TCGA-MP-A4T9-01A;TCGA-49-AAR4-01A;TCGA-50-6594-01A;TCGA-55-7726-01A;TCGA-55-8208-01A;TCGA-69-7761-01A;TCGA-05-5420-01A;TCGA-38-7271-01A;TCGA-44-6779-01A;TCGA-75-7025-01A;TCGA-97-A4M1-01A;TCGA-62-A46V-01A;TCGA-55-7907-01A;TCGA-97-A4M0-01A;TCGA-44-2656-01A;TCGA-95-A4VP-01A;TCGA-93-A4JQ-01A;TCGA-55-6979-01A;TCGA-78-8648-01A;TCGA-55-6987-01A;TCGA-50-7109-01A;TCGA-78-7143-01A;TCGA-55-8085-01A;TCGA-78-7163-01A;TCGA-97-7547-01A;TCGA-44-2662-01B;TCGA-05-4250-01A;TCGA-75-7031-01A;TCGA-69-7978-01A;TCGA-05-4390-01A;TCGA-55-8299-01A;TCGA-44-3919-01A;TCGA-93-7347-01A;TCGA-86-8359-01A;TCGA-67-3773-01A;TCGA-50-5045-01A;TCGA-55-8205-01A;TCGA-MP-A4TI-01A;TCGA-86-7713-01A;TCGA-49-AAR0-01A;TCGA-55-8505-01A;TCGA-44-3396-01A;TCGA-55-8097-01A;TCGA-44-6778-01A;TCGA-55-8512-01A;TCGA-78-7167-01A;TCGA-05-4398-01A;TCGA-55-6979-11A;TCGA-91-6831-11A;TCGA-44-6777-11A;TCGA-44-3396-11A;TCGA-49-6742-11A;TCGA-50-5931-11A;TCGA-44-6147-11A;TCGA-55-6969-11A;TCGA-49-6761-11A;TCGA-44-5645-11A;TCGA-91-6836-11A;TCGA-44-3398-11B;TCGA-55-6984-11A;TCGA-49-4490-11A;TCGA-49-6745-11A;TCGA-55-6971-11A;TCGA-44-2655-11A;TCGA-44-2665-11A;TCGA-73-4676-11A;TCGA-38-4625-11A;TCGA-55-6986-11A;TCGA-55-6983-11A;TCGA-49-4512-11A;TCGA-44-2661-11A;TCGA-38-4627-11A;TCGA-49-6743-11A;TCGA-44-6776-11A;TCGA-50-5936-11A;TCGA-91-6828-11A;TCGA-44-6146-11A;TCGA-44-6144-11A;TCGA-50-5930-11A;TCGA-50-5932-11A;TCGA-38-4626-11A;TCGA-50-5935-11A;TCGA-38-4632-11A;TCGA-91-6847-11A;TCGA-55-6975-11A;TCGA-50-5933-11A;TCGA-44-6778-11A;TCGA-91-6835-11A;TCGA-44-2657-11A;TCGA-50-5939-11A;TCGA-49-6744-11A;TCGA-55-6968-11A;TCGA-55-6985-11A;TCGA-50-6595-11A;TCGA-55-6982-11A;TCGA-44-6148-11A;TCGA-44-2662-11A;TCGA-91-6829-11A;TCGA-55-6981-11A;TCGA-55-6978-11A;TCGA-44-2668-11A;TCGA-55-6972-11A;TCGA-55-6980-11A;TCGA-55-6970-11A;TCGA-44-6145-11A;TCGA-91-6849-11A
11.10000522442272;11.651051691178928;9.888743248898258;9.324180546618742;11.114393054867309;11.018895621121649;10.308339030139408;10.436711542137214;10.731319031025064;11.101975670949232;9.192292814470768;10.947636937951827;10.714245517666123;10.78953364497036;9.754887502163468;8.055282435501189;10.533329732305834;9.888743248898258;9.905387005018133;9.957102041562289;9.501837184902296;10.767356854125683;11.293471648838134;11.137631598235428;9.192292814470768;10.489847960439295;9.887982133058454;11.471167133724393;10.98370619265935;9.954196310386877;10.265615046484458;10.846273911349906;10.99859042974533;11.13827180017222;10.804131021183318;12.53649007319916;11.10000522442272;5.321928094887363;10.83605035505807;9.73640193131829;10.590587049915037;10.365228849251544;9.505811553919594;11.48733761520718;11.591989767615123;10.452241240430816;10.16867211813223;11.85681455250301;11.125413470483316;10.536247215688128;10.148476582178278;11.572226512793694;10.347621368568134;12.486583659067268;11.782998208920414;9.57553924683453;10.950555897047511;11.452241240430816;12.162706018482416;9.581200581924955;9.116343961237469;10.266786540694902;11.312882955284357;10.492854620174748;10.217957697864112;9.958552715431011;10.030667136246942;10.187352073200495;11.034798962577268;9.853309555403674;11.24852060493843;11.519636252843211;11.009128789539256;11.29748950116098;9.987264012072538;11.75112558336727;11.552188759557149;10.352043425795433;11.714245517666123;11.609640474436812;9.61654884377899;10.839203788096944;11.118941072723509;11.61056350392504;10.337621901992508;9.80896417491926;10.00842862207058;10.232420927176076;9.884170519108435;10.527477006060396;9.915879378835774;9.689997971419446;11.4812949046311;10.14210705730255;10.125413470483316;10.303780748177102;9.873444112515376;9.828136484194108;10.1006623390052;10.31628153174622;10.85642552862553;9.918863237274596;9.705632387361415;10.34207466799914;10.63662462054365;11.12670447284319;9.73809225962049;10.746514321138465;11.244958393151132;10.205793249397155;9.700439718141093;10.224001674198105;11.01262453886506;9.951284714966972;9.936637939002573;9.344295907915816;10.072802534544207;10.048486873992337
7.22881869049588;9.594324603924848;7.954196310386875;7.636624620543649;8.169925001442312;6.870364719583405;8.224001674198105;8.388017285345136;6.569855608330948;8.39231742277876;7.531381460516312;6.78135971352466;8.103287808412022;8.169925001442312;6.169925001442312;8.45532722030456;9.057991722759176;7.954196310386875;6.6293566200796095;6.727920454563199;7.22881869049588;6.94251450533924;6.554588851677638;6.768184324776926;7.531381460516312;7.149747119504682;8.51175265376738;7.882643049361842;8.266786540694902;8.124121311829187;7.475733430966398;9.967226258835993;7.700439718141092;9.567956075415466;9.625708843064466;6.149747119504682;7.22881869049588;6.266786540694901;7.60733031374961;7.3750394313469245;8.174925682500678;9.4241662888181;8.194756854422248;9.179909090014934;8.370687406807217;7.294620748891627;5.0;8.103287808412022;9.381542951184583;8.820178962415188;9.44086916761087;9.280770770130603;7.826548487290915;9.197216693110052;7.562242424221073;9.461479447286155;6.714245517666122;5.044394119358453;9.35974956032233;4.954196310386875;3.169925001442312;5.954196310386875;6.569855608330948;6.20945336562895;4.087462841250339;6.918863237274595;6.189824558880018;5.285402218862249;6.3750394313469245;4.169925001442312;7.076815597050831;5.285402218862249;4.643856189774724;5.087462841250339;5.129283016944966;6.754887502163468;5.643856189774724;5.584962500721156;4.857980995127572;6.475733430966398;5.247927513443585;4.0;6.285402218862249;5.614709844115208;4.087462841250339;4.087462841250339;5.459431618637297;5.087462841250339;5.087462841250339;5.977279923499917;4.807354922057604;5.044394119358453;6.189824558880018;5.044394119358453;6.0;4.0;5.357552004618084;4.584962500721156;5.672425341971495;5.129283016944966;8.618385502258606;4.754887502163468;4.857980995127572;5.491853096329675;6.22881869049588;6.285402218862249;5.700439718141092;5.643856189774724;5.614709844115208;6.727920454563199;4.643856189774724;5.087462841250339;8.055282435501189;5.584962500721156;4.643856189774724;5.700439718141092;5.169925001442312;4.700439718141092
10.015415052386688;8.710806433699352;9.89026427702111;9.211888294546004;10.049848549450562;5.247927513443585;9.221587121264806;7.994353436858858;10.208234358339787;9.539158811108033;8.303780748177102;9.64565843240871;9.357552004618084;7.169925001442312;5.459431618637297;8.665335917185176;9.36194377373524;9.89026427702111;7.813781191217037;10.164906926675688;7.276124405274237;10.510764167917891;9.43879185257826;8.487840033823051;8.303780748177102;8.794415866350105;10.595257481449035;8.861086905995395;10.154818109052105;8.787902559391432;10.497851836951115;11.857980995127573;8.754887502163468;8.59245703726808;8.985841937003341;5.491853096329675;10.015415052386688;9.34207466799914;8.632995197142957;7.022367813028454;9.76155123244448;7.247927513443585;10.158609688214478;10.349834091457248;9.88264304936184;7.960001932068081;8.845490050944376;10.157346935362844;9.970105890612182;9.08746284125034;9.041659151637214;8.400879436282183;8.224001674198105;10.101975670949232;9.76155123244448;9.73640193131829;8.405141463136344;9.753216749178955;9.226412192788786;8.76487159073609;9.702172685365548;9.988684686772164;11.345959596404112;8.876516946565;9.366322214245816;9.974414589805528;9.709083812550343;9.247927513443583;9.847057346091336;8.971543553950772;11.061371192659813;9.899356922923111;9.467605550082997;8.693486957499324;9.60733031374961;11.044394119358454;10.828136484194108;9.509775004326936;9.932214751968385;10.50084187955693;8.129283016944967;9.61654884377899;10.700439718141093;11.270879295328784;10.443979542601252;8.703903573444663;10.328674927327947;9.13699111208023;10.088788238716909;9.571752643503546;8.936637939002571;9.99859042974533;9.381542951184583;8.927777962082342;9.211888294546004;8.113742166049189;9.519636252843211;10.44086916761087;10.251482410620213;9.899356922923111;9.154818109052105;10.565102078360312;10.264442600226602;8.558420713268664;11.14274527675153;10.513727595952435;9.69522829149575;10.965784284662089;10.581200581924955;8.861086905995395;9.388017285345136;9.25974326369078;10.214319120800766;9.13699111208023;9.08214904135387;9.91288933622996;8.954196310386875;9.08214904135387
10.482807956726669;13.4248223873518;11.044394119358454;9.308339030139408;11.51224664282918;10.217957697864112;10.57553924683453;9.457380879072534;9.544964432789238;10.728770849542665;10.318542809702723;11.086136225027309;10.485829308701904;9.826548487290914;10.075479149488016;9.14974711950468;11.052568050804153;11.044394119358454;10.565102078360312;9.187352073200495;10.894059846274022;10.909893083770042;10.403012023574997;10.4655664048094;10.318542809702723;10.459431618637296;10.7858611057596;10.122827994807666;11.181152256865566;10.293471648838134;9.791162888555018;11.339850002884624;9.562242424221072;10.36194377373524;10.69261550169458;10.787086324551616;10.482807956726669;6.700439718141092;11.313449940963055;9.074141462752506;10.350939181546432;10.40832974076739;11.023754353299417;11.74104557700984;11.395534135462302;10.933690654952231;11.191676146352428;11.145295334933598;10.970824901362615;10.552669097514272;11.023061249735337;9.936637939002573;11.194756854422248;12.177108041703692;11.460455896309636;9.579315937580017;10.079484783826816;10.140829770773;11.535761377986656;9.044394119358454;8.353146825498083;9.445014845868425;10.947636937951827;9.417852514885896;8.442943495848729;10.13699111208023;9.098032082960527;8.321928094887362;9.84862294042934;8.761551232444479;10.197216693110052;10.130570562805426;9.426264754702098;9.497851836951115;8.876516946565;10.352043425795433;10.428360172704291;9.139551352398794;10.496853777388042;9.987264012072538;8.714245517666123;9.605479518061667;10.071462362556623;10.832098846039134;9.26209484537018;8.483815777264256;8.787902559391432;9.105908508571158;8.614709844115207;9.43879185257826;8.83605035505807;8.491853096329674;11.263269200372662;9.167418145831736;9.850186837645774;8.804131021183318;8.243173983472952;9.118941072723509;9.45532722030456;9.066089190457772;10.12023787734196;9.226412192788786;8.64745842645492;9.481799431665753;10.040289721025715;9.7431513941125;9.187352073200495;9.471675214392045;9.758223214726724;10.108524456778168;8.927777962082342;9.197216693110052;11.34207466799914;8.76487159073609;8.79766152585376;9.131856960608792;9.285402218862249;8.672425341971495
11.3437409184722;12.335669486946104;11.443461612227392;10.214319120800766;11.398743691938192;9.974414589805528;10.80332391904149;10.260919533662904;10.7657004876511;11.2603315185576;10.900112062977456;10.881113960675096;10.86727873970966;9.878050912728536;10.910642730469624;10.200898605038445;11.1879705919842;11.443461612227392;9.375039431346924;10.360847084179664;10.30720080914081;11.529918528120325;10.450180247164754;11.841957399099549;10.900112062977456;11.712527000439824;12.73978060977326;10.048486873992337;11.335390354693924;9.67595703294175;10.111135670234708;11.874981347653774;10.91513244895065;11.290594888082572;12.109830654278792;10.981567281903017;11.3437409184722;11.010528105886484;12.258860431409756;9.30149619498255;12.13827180017222;10.584962500721156;10.755722153642282;11.37937836707126;11.369052007001388;10.817783121774534;9.407267764244732;10.23840473932508;11.923327485419192;10.449148645375436;10.945443836377912;10.285402218862249;11.1705510353167;11.521109643651332;11.519144787997414;10.578372691360803;10.85096815098244;11.502831804066744;11.63390340934852;10.25974326369078;9.850186837645774;10.30149619498255;11.808562029957525;10.7047682393626;10.205793249397155;10.08746284125034;10.197216693110052;10.1357092861044;10.773963368433558;10.508785162064513;11.399277924508969;11.243173983472952;9.815383295813538;9.929258408636972;10.61378946447258;11.187352073200495;11.280770770130603;10.026523442519766;11.544964432789238;11.63026712502677;10.330916878114618;9.946906274456396;10.871905237659186;10.19598729802851;10.4189067312579;10.611024797307351;10.72451385311995;10.57553924683453;10.365228849251544;10.688250309133178;10.567956075415466;10.370687406807216;11.653740778706569;10.45532722030456;10.14338321398982;10.174925682500678;10.157346935362844;10.422064766172811;10.573647187493322;10.263269200372662;10.567005370247031;10.638435913990472;10.84313591111135;10.084808387804362;11.66622400280318;11.488844346457336;10.414685235807214;11.14274527675153;10.801708358916462;11.105253779700885;9.984418458801136;10.353146825498085;11.456354415108288;9.935165049603697;9.667111542075029;10.428360172704291;10.462502272597265;10.177419537989236
9.861086905995396;11.032734528586714;9.967226258835993;9.453270634010623;10.756556322524087;10.247927513443583;9.290018846932618;10.951284714966972;10.4655664048094;10.584022940257542;8.758223214726724;10.794415866350104;10.577428828035748;10.740624044489412;9.7431513941125;8.813781191217037;11.071462362556623;9.967226258835993;9.681238411777803;9.573647187493322;9.108524456778168;10.943247395901553;11.011926066306808;10.271463027904376;8.758223214726724;10.321928094887362;10.35149140932002;11.068778277985412;11.31628153174622;10.174925682500678;10.398743691938192;11.486332252768664;10.696098170955864;10.861086905995396;11.050528905530555;9.726218159332198;9.861086905995396;8.546894459887637;10.671541066711884;9.682994583681683;10.53818893205242;10.178664851006472;10.92851837525789;10.758223214726724;10.580258567499788;10.449148645375436;9.672425341971495;11.004922678569043;10.8649599151426;11.244958393151132;11.887220615468385;11.058668250340572;10.26795708440284;11.428360172704291;11.43514933836693;9.871905237659186;10.12670447284319;10.585901449690772;12.144976824050111;9.39660478118186;9.627533884472792;9.978710459106358;11.443461612227392;9.54882190845875;10.215532999745657;11.693051295397;10.169925001442312;10.285402218862249;11.263856019596082;9.807354922057604;11.437231901039478;11.207014320177532;10.572700226487292;10.494855584491198;10.338736382573916;11.60130652612184;11.278449458220482;10.161131882984307;11.25797705856398;11.651051691178928;9.428360172704291;9.335390354693924;11.014717929860009;10.906890595608518;10.276124405274238;10.211888294546004;9.86573327085176;10.371776644337924;10.266786540694902;10.51175265376738;10.091435386323608;9.94251450533924;11.50382573799575;9.871905237659186;9.611024797307351;10.074141462752506;9.726218159332198;10.064742764750257;10.737247343027738;9.878050912728536;10.567956075415466;10.10459875356437;10.00842862207058;10.328674927327947;10.959277505720502;11.593391122791736;10.328674927327947;10.693486957499324;11.247334178028728;10.38586240064146;10.032045726930807;10.129283016944967;11.567956075415466;10.706496018061188;10.306061689428342;10.071462362556623;10.617467465294196;10.658211482751796
7.774787059601174;8.915879378835774;10.347621368568134;8.076815597050832;8.879583249612784;7.108524456778169;8.285402218862249;8.539158811108031;8.939579214314692;8.64745842645492;8.139551352398794;8.581200581924957;8.29920801838728;8.076815597050832;6.442943495848728;7.614709844115208;9.44086916761087;10.347621368568134;8.985841937003341;8.189824558880018;7.159871336778389;10.594324603924848;7.383704292474052;7.011227255423254;8.139551352398794;6.658211482751795;8.88264304936184;7.569855608330948;9.113742166049189;8.741466986401146;7.787902559391432;9.94104760634058;7.774787059601174;7.826548487290915;8.519636252843213;7.366322214245816;7.774787059601174;8.499845887083206;9.06339508128851;6.894817763307944;9.00842862207058;7.392317422778761;8.64745842645492;8.96289600533726;8.330916878114618;8.290018846932618;7.442943495848728;9.61654884377899;8.092757140919852;7.960001932068081;8.0;8.011227255423254;9.321928094887362;9.902375114486023;9.036173612553483;7.754887502163468;9.776433032444732;8.357552004618084;10.615629636968098;7.392317422778761;8.238404739325079;8.370687406807217;9.96289600533726;8.686500527183219;8.08214904135387;8.098032082960527;7.285402218862249;7.108524456778169;9.558420713268664;8.011227255423254;9.507794640198696;9.189824558880018;9.016808287686557;8.96289600533726;7.686500527183218;10.127994320976391;8.76487159073609;9.13699111208023;9.403012023574997;10.804937672051908;6.977279923499917;7.960001932068081;9.187352073200495;9.147204924942228;8.194756854422248;8.224001674198105;8.823367240046235;8.72451385311995;8.308339030139408;7.94251450533924;7.774787059601174;8.03342300153745;9.002815015607053;8.303780748177102;6.794415866350106;8.280770770130603;7.651051691178928;8.03342300153745;8.550746785383243;9.428360172704291;8.930737337562887;8.665335917185176;9.364134655008051;7.851749041416057;9.49585502688717;9.62935662007961;8.968666793195208;9.820178962415188;9.306061689428342;7.622051819456376;8.005624549193879;8.442943495848729;7.076815597050831;8.124121311829187;8.016808287686555;8.271463027904375;7.714245517666122;8.848622940429339
12.265615046484458;13.822172461476178;11.561765263627708;10.693486957499324;12.708006128896072;11.319107575824985;12.842546775443642;12.037890085142507;11.699138625275914;12.17648484729189;11.381542951184583;12.54061240824953;12.632313662586126;11.584492796975876;11.26209484537018;9.517669388133813;12.230320715661112;11.561765263627708;10.745674324002136;11.285980105928212;10.667998535672528;12.588480412829758;12.950191349972702;11.617467465294196;11.381542951184583;12.456867738380344;12.30206767252652;12.032045726930807;12.155450731312138;10.995767150877802;11.477252323937952;12.372048825272772;11.070120944476823;12.094737505048093;12.154501693864765;13.413892328372643;12.265615046484458;8.224001674198105;12.905198945962804;10.894059846274022;12.553629293916364;11.826151214800207;11.862637357558794;12.802718295983178;12.328113894833656;10.95637615724967;11.4993476328766;11.37232095486726;12.269418929741096;11.61378946447258;12.181773438808808;12.15069928874454;11.737669863177452;12.638209626633582;12.805945351802931;11.166163082646111;12.027560482248775;11.66222330531784;12.595257481449035;11.088125692188209;10.409390936137704;11.544481522310791;12.783816759320182;11.71037597120447;11.489847960439295;11.723660944409984;11.556984957594462;11.40992124124968;12.269418929741096;11.376125389276174;12.485577770903188;12.454813348512523;11.188588845707349;11.350939181546432;11.60917873814198;12.697184783224516;12.929073435876813;11.16427843830117;12.646108641506103;12.65127597334664;11.20212382383046;10.727069558023706;12.296916206879288;11.768184324776929;11.64250302878052;11.443461612227392;11.637077657143664;11.538673953082668;11.262682142362165;11.828136484194108;11.543031820255235;11.229419688230417;12.730894646541673;11.348728154231075;11.163649676015824;11.57553924683453;11.127349541059118;11.696098170955864;11.508289986140348;11.51717725268954;12.2103669456326;11.618844301766652;11.43567026093655;11.532842910961282;12.255323690008137;12.475226777742266;11.326429487122304;12.041316915829444;12.52772134428452;11.677719641641009;11.180530807344482;11.304921669581672;12.691961564216788;11.42259043389256;11.121533517340032;11.177419537989236;11.571752643503546;11.38747886584238
10.96000193206808;11.421012855779226;10.69522829149575;9.807354922057604;12.116343961237469;11.109830654278792;10.90312867681232;10.699572453287267;11.541096615349524;11.947636937951827;10.265615046484458;11.700873155140265;11.860699032611988;11.548340287676147;9.857980995127573;9.564149489985732;12.2603315185576;10.69522829149575;11.097373768990222;10.669770888525518;9.355351096424812;11.733862719678545;11.28424574982967;11.102631888854969;10.265615046484458;11.083479327331842;11.004922678569043;12.357277074642807;11.96000193206808;10.776433032444732;10.876516946565;12.111135670234708;11.62935662007961;11.285402218862249;11.469641817239516;11.746514321138465;10.96000193206808;7.451211111832329;11.434628227636724;9.935165049603697;11.569855608330949;11.685186796595348;11.61194694181998;11.74777340052679;11.988684686772164;11.10459875356437;11.231821178657404;12.053247125912426;12.250298417906333;11.916625922211235;11.603162679534382;11.935901682267588;11.560332834212442;12.503577318702687;12.553629293916364;10.815383295813538;11.027214885159834;11.105908508571158;12.6660020326449;10.60917873814198;9.560332834212442;10.614709844115207;11.806952328210736;11.03342300153745;10.199672344836364;10.314016703901355;10.599912842187129;10.478769619475765;10.94617524072356;10.558420713268664;11.458406613236534;11.179909090014934;9.81698362325538;10.353146825498085;10.306061689428342;11.378836713210614;11.807757403589267;10.550746785383245;11.97333862080036;11.272046524389935;10.253847484987404;9.952741247186488;11.191676146352428;11.493355121494906;10.461479447286155;10.118941072723509;10.50481898763284;10.01262453886506;9.72451385311995;11.175549550636193;10.328674927327947;9.805743872151618;12.461990950585571;10.542064542283445;10.62844554013718;9.681238411777803;9.7632123668144;10.377210530388552;10.452241240430816;10.615629636968098;11.545929769085468;10.337621901992508;10.189824558880018;11.130570562805426;11.718104713121756;11.162391328756906;10.224001674198105;10.646558710154547;11.086136225027309;11.451726268074506;10.0566377151132;10.328674927327947;11.7553048882624;9.9901039638575;9.531381460516313;10.296916206879288;10.929258408636972;10.034798962577268
10.691743519171276;13.3009244909763;10.800090987624994;11.101319154423276;11.657318449581288;11.065416134676548;11.103287808412022;11.441388029346689;12.245849771023725;11.371776644337924;9.14974711950468;13.193679354741729;12.472437000051327;11.20945336562895;9.330916878114618;8.930737337562887;10.954196310386877;10.800090987624994;10.874981347653774;12.163964091412272;9.634811050171718;11.535275376620802;10.664447284547972;11.219773550892874;9.14974711950468;10.777255315191924;11.610102062999664;13.466968626739956;11.764042217306589;10.524541715035848;12.216745858195306;11.064742764750257;10.508785162064513;10.310612781659527;10.338736382573916;10.72451385311995;10.691743519171276;8.388017285345136;12.044052531801302;10.703038388986418;12.036517070486518;10.745674324002136;11.85369942030022;11.205793249397155;11.26620091249896;11.693051295397;11.639792893279312;12.515946179109518;11.414685235807214;11.398743691938192;10.079484783826816;12.82714419098428;10.558420713268664;12.85642552862553;12.365775635326267;11.924441392339196;11.781769511863132;10.22881869049588;13.174925682500678;13.089781488353998;13.41758884038258;10.774787059601174;13.675846798363596;12.341240820538747;14.380055148544896;14.798421172228954;12.43149760425805;11.744413410557655;11.944346034137832;11.642954223480332;12.66644593881483;11.929628283024565;11.914758838941856;11.1705510353167;12.057314877782703;14.160265375794546;14.134506539022745;12.862637357558794;13.22836777783683;12.92184093707449;11.573173784686484;10.452241240430816;12.108197722535827;13.09984089900072;12.606405212697783;12.35397382181817;12.487840033823051;12.89519657256334;12.450953464712992;12.553149275598548;12.971184272404678;12.02271457304476;13.583200322609205;11.378836713210614;11.91737207947684;11.275542556086725;12.400612641082;15.265798155172575;13.976116567946908;10.466586337719244;11.925925264972856;13.216139556425135;11.11699367754698;10.4757334309664;13.62445278651674;12.702172685365548;10.323054760341646;12.00562454919388;15.285438343586272;10.193525360501216;12.239598529249124;11.843528534611089;13.25502856981873;10.822570830950168;10.286557761607956;11.51668494930961;13.622623840811512;13.134426320220928
