TCGA-05-4433-01A;TCGA-64-1677-01A;TCGA-91-6830-01A;TCGA-62-A471-01A;TCGA-67-3773-01A;TCGA-62-8402-01A;TCGA-91-8496-01A;TCGA-69-7979-01A;TCGA-86-8055-01A;TCGA-62-A471-01A;TCGA-55-6972-01A;TCGA-MN-A4N5-01A;TCGA-44-3919-01A;TCGA-44-5645-01A;TCGA-05-4434-01A;TCGA-05-4426-01A;TCGA-05-4420-01A;TCGA-05-4433-01A;TCGA-55-7281-01A;TCGA-50-5051-01A;TCGA-97-A4M6-01A;TCGA-44-6779-01A;TCGA-75-7031-01A;TCGA-91-6835-01A;TCGA-62-A46R-01A;TCGA-71-8520-01A;TCGA-69-7973-01A;TCGA-50-5935-01A;TCGA-55-8091-01A;TCGA-55-7570-01A;TCGA-97-7552-01A;TCGA-44-2668-01A;TCGA-95-7043-01A;TCGA-55-7725-01A;TCGA-44-7660-01A;TCGA-55-8505-01A;TCGA-44-8117-01A;TCGA-44-7669-01A;TCGA-50-5051-01A;TCGA-38-4632-01A;TCGA-50-5944-01A;TCGA-55-A48X-01A;TCGA-44-7660-01A;TCGA-62-A46S-01A;TCGA-73-4668-01A;TCGA-05-4403-01A;TCGA-78-7536-01A;TCGA-05-4430-01A;TCGA-75-5147-01A;TCGA-49-4494-01A;TCGA-44-5643-01A;TCGA-55-7727-01A;TCGA-86-7711-01A;TCGA-05-4390-01A;TCGA-55-6972-01A;TCGA-86-8673-01A;TCGA-69-7761-01A;TCGA-75-6205-01A;TCGA-97-A4M7-01A;TCGA-55-6979-11A;TCGA-91-6831-11A;TCGA-44-6777-11A;TCGA-44-3396-11A;TCGA-49-6742-11A;TCGA-50-5931-11A;TCGA-44-6147-11A;TCGA-55-6969-11A;TCGA-49-6761-11A;TCGA-44-5645-11A;TCGA-91-6836-11A;TCGA-44-3398-11B;TCGA-55-6984-11A;TCGA-49-4490-11A;TCGA-49-6745-11A;TCGA-55-6971-11A;TCGA-44-2655-11A;TCGA-44-2665-11A;TCGA-73-4676-11A;TCGA-38-4625-11A;TCGA-55-6986-11A;TCGA-55-6983-11A;TCGA-49-4512-11A;TCGA-44-2661-11A;TCGA-38-4627-11A;TCGA-49-6743-11A;TCGA-44-6776-11A;TCGA-50-5936-11A;TCGA-91-6828-11A;TCGA-44-6146-11A;TCGA-44-6144-11A;TCGA-50-5930-11A;TCGA-50-5932-11A;TCGA-38-4626-11A;TCGA-50-5935-11A;TCGA-38-4632-11A;TCGA-91-6847-11A;TCGA-55-6975-11A;TCGA-50-5933-11A;TCGA-44-6778-11A;TCGA-91-6835-11A;TCGA-44-2657-11A;TCGA-50-5939-11A;TCGA-49-6744-11A;TCGA-55-6968-11A;TCGA-55-6985-11A;TCGA-50-6595-11A;TCGA-55-6982-11A;TCGA-44-6148-11A;TCGA-44-2662-11A;TCGA-91-6829-11A;TCGA-55-6981-11A;TCGA-55-6978-11A;TCGA-44-2668-11A;TCGA-55-6972-11A;TCGA-55-6980-11A;TCGA-55-6970-11A;TCGA-44-6145-11A;TCGA-91-6849-11A
9.377210530388552;10.53430288245463;9.060695931687556;10.787086324551616;10.16867211813223;10.567956075415466;11.065416134676548;11.491352073563435;10.791162888555018;10.787086324551616;10.167418145831736;10.192292814470768;11.48733761520718;10.7714894695006;11.7657004876511;12.14242620231898;12.798471801101618;9.377210530388552;11.193525360501216;10.77561028075954;11.135067945777816;9.501837184902296;9.73640193131829;9.823367240046236;10.187352073200495;10.614709844115207;11.28886607416582;10.485829308701904;11.401412878714178;10.30149619498255;10.706496018061188;10.69522829149575;10.266786540694902;6.94251450533924;10.519636252843211;10.347621368568134;12.0566377151132;10.059344460824423;10.77561028075954;10.617467465294196;10.349834091457248;10.78953364497036;10.519636252843211;10.49585502688717;11.250298417906333;12.363587246524578;11.379919817646538;11.86379910372885;11.519144787997414;12.95637615724967;9.932214751968385;7.247927513443585;11.70433597118232;10.365228849251544;10.167418145831736;11.206403913973848;9.888743248898258;9.853309555403674;11.114393054867309;9.581200581924955;9.116343961237469;10.266786540694902;11.312882955284357;10.492854620174748;10.217957697864112;9.958552715431011;10.030667136246942;10.187352073200495;11.034798962577268;9.853309555403674;11.24852060493843;11.519636252843211;11.009128789539256;11.29748950116098;9.987264012072538;11.75112558336727;11.552188759557149;10.352043425795433;11.714245517666123;11.609640474436812;9.61654884377899;10.839203788096944;11.118941072723509;11.61056350392504;10.337621901992508;9.80896417491926;10.00842862207058;10.232420927176076;9.884170519108435;10.527477006060396;9.915879378835774;9.689997971419446;11.4812949046311;10.14210705730255;10.125413470483316;10.303780748177102;9.873444112515376;9.828136484194108;10.1006623390052;10.31628153174622;10.85642552862553;9.918863237274596;9.705632387361415;10.34207466799914;10.63662462054365;11.12670447284319;9.73809225962049;10.746514321138465;11.244958393151132;10.205793249397155;9.700439718141093;10.224001674198105;11.01262453886506;9.951284714966972;9.936637939002573;9.344295907915816;10.072802534544207;10.048486873992337
7.894817763307944;7.22881869049588;6.066089190457772;9.344295907915816;5.0;8.632995197142957;5.20945336562895;10.026523442519766;9.011227255423254;9.344295907915816;5.857980995127572;9.283088353024002;9.179909090014934;7.098032082960526;10.067434360756522;8.807354922057604;10.232420927176076;7.894817763307944;6.977279923499917;7.247927513443585;8.022367813028454;7.22881869049588;7.3750394313469245;8.409390936137703;8.08214904135387;8.550746785383243;9.754887502163468;5.954196310386875;7.679480099505446;9.08214904135387;7.614709844115208;7.614709844115208;6.954196310386875;6.426264754702098;8.39231742277876;7.826548487290915;7.918863237274595;11.098690096673591;7.247927513443585;7.900866807980749;6.870364719583405;8.348728154231077;8.39231742277876;6.820178962415188;8.603626344986193;7.960001932068081;9.36194377373524;8.118941072723507;8.603626344986193;9.076815597050832;8.707359132080883;7.839203788096944;10.12023787734196;9.4241662888181;5.857980995127572;8.857980995127573;7.954196310386875;8.011227255423254;8.169925001442312;4.954196310386875;3.169925001442312;5.954196310386875;6.569855608330948;6.20945336562895;4.087462841250339;6.918863237274595;6.189824558880018;5.285402218862249;6.3750394313469245;4.169925001442312;7.076815597050831;5.285402218862249;4.643856189774724;5.087462841250339;5.129283016944966;6.754887502163468;5.643856189774724;5.584962500721156;4.857980995127572;6.475733430966398;5.247927513443585;4.0;6.285402218862249;5.614709844115208;4.087462841250339;4.087462841250339;5.459431618637297;5.087462841250339;5.087462841250339;5.977279923499917;4.807354922057604;5.044394119358453;6.189824558880018;5.044394119358453;6.0;4.0;5.357552004618084;4.584962500721156;5.672425341971495;5.129283016944966;8.618385502258606;4.754887502163468;4.857980995127572;5.491853096329675;6.22881869049588;6.285402218862249;5.700439718141092;5.643856189774724;5.614709844115208;6.727920454563199;4.643856189774724;5.087462841250339;8.055282435501189;5.584962500721156;4.643856189774724;5.700439718141092;5.169925001442312;4.700439718141092
8.991521846075695;6.523561956057013;9.845490050944376;5.906890595608519;8.845490050944376;7.266786540694901;8.59245703726808;7.475733430966398;10.026523442519766;5.906890595608519;5.882643049361842;8.59618975614441;10.349834091457248;10.237209960755022;10.194756854422248;7.839203788096944;10.164906926675688;8.991521846075695;8.055282435501189;7.531381460516312;9.461479447286155;7.276124405274237;7.022367813028454;9.958552715431011;8.661778097771988;7.523561956057013;9.909893083770042;7.599912842187128;9.834471049984222;8.066089190457772;10.46454575033394;8.074141462752506;8.308339030139408;8.022367813028454;6.507794640198696;8.224001674198105;8.974414589805527;9.445014845868425;7.531381460516312;7.665335917185176;11.03960451795376;9.57553924683453;6.507794640198696;8.960001932068081;8.214319120800766;10.44190670454224;8.339850002884624;10.330916878114618;9.868822554775;9.344295907915816;5.882643049361842;8.451211111832329;9.696967526234287;7.247927513443585;5.882643049361842;6.727920454563199;9.89026427702111;8.204571144249204;10.049848549450562;8.76487159073609;9.702172685365548;9.988684686772164;11.345959596404112;8.876516946565;9.366322214245816;9.974414589805528;9.709083812550343;9.247927513443583;9.847057346091336;8.971543553950772;11.061371192659813;9.899356922923111;9.467605550082997;8.693486957499324;9.60733031374961;11.044394119358454;10.828136484194108;9.509775004326936;9.932214751968385;10.50084187955693;8.129283016944967;9.61654884377899;10.700439718141093;11.270879295328784;10.443979542601252;8.703903573444663;10.328674927327947;9.13699111208023;10.088788238716909;9.571752643503546;8.936637939002571;9.99859042974533;9.381542951184583;8.927777962082342;9.211888294546004;8.113742166049189;9.519636252843211;10.44086916761087;10.251482410620213;9.899356922923111;9.154818109052105;10.565102078360312;10.264442600226602;8.558420713268664;11.14274527675153;10.513727595952435;9.69522829149575;10.965784284662089;10.581200581924955;8.861086905995395;9.388017285345136;9.25974326369078;10.214319120800766;9.13699111208023;9.08214904135387;9.91288933622996;8.954196310386875;9.08214904135387
10.987264012072538;9.79766152585376;9.76487159073609;10.740624044489412;11.191676146352428;11.35149140932002;10.755722153642282;12.059344460824423;11.083479327331842;10.740624044489412;8.614709844115207;11.287135186086704;11.74104557700984;10.196602126523173;12.78953364497036;11.231821178657404;12.227916724201489;10.987264012072538;11.152284842306582;9.290018846932618;11.287135186086704;10.894059846274022;9.074141462752506;10.40832974076739;10.99506046703272;10.611024797307351;10.659103963473662;10.44086916761087;10.734709620225836;10.44086916761087;10.965062756744627;11.925183519434208;8.879583249612784;8.622051819456376;10.78953364497036;11.194756854422248;10.389093521904474;11.24436383512051;9.290018846932618;10.927777962082342;9.172427508645482;10.487840033823051;10.78953364497036;10.632995197142955;11.54978466794786;12.452241240430816;10.79197682089869;11.154185209265297;11.974414589805528;11.914011328541257;10.717676423066395;9.4241662888181;10.641148597411233;10.40832974076739;8.614709844115207;10.664447284547972;11.044394119358454;9.422064766172811;11.51224664282918;9.044394119358454;8.353146825498083;9.445014845868425;10.947636937951827;9.417852514885896;8.442943495848729;10.13699111208023;9.098032082960527;8.321928094887362;9.84862294042934;8.761551232444479;10.197216693110052;10.130570562805426;9.426264754702098;9.497851836951115;8.876516946565;10.352043425795433;10.428360172704291;9.139551352398794;10.496853777388042;9.987264012072538;8.714245517666123;9.605479518061667;10.071462362556623;10.832098846039134;9.26209484537018;8.483815777264256;8.787902559391432;9.105908508571158;8.614709844115207;9.43879185257826;8.83605035505807;8.491853096329674;11.263269200372662;9.167418145831736;9.850186837645774;8.804131021183318;8.243173983472952;9.118941072723509;9.45532722030456;9.066089190457772;10.12023787734196;9.226412192788786;8.64745842645492;9.481799431665753;10.040289721025715;9.7431513941125;9.187352073200495;9.471675214392045;9.758223214726724;10.108524456778168;8.927777962082342;9.197216693110052;11.34207466799914;8.76487159073609;8.79766152585376;9.131856960608792;9.285402218862249;8.672425341971495
11.4655664048094;8.829722735086058;11.44086916761087;10.73893668167614;9.407267764244732;10.113742166049189;10.118941072723509;11.745674324002136;11.57790083688697;10.73893668167614;10.198445041452365;11.282509306240836;11.37937836707126;10.86727873970966;12.552909206533863;11.905010862390297;11.795227966028678;11.4655664048094;10.30720080914081;9.144658242831882;10.278449458220482;10.30720080914081;9.30149619498255;11.430452551665532;10.880348808156027;10.308339030139408;10.24436383512051;10.476746203939468;10.980853606379736;11.766528908598865;11.842350343413807;12.207166881383287;9.071462362556623;10.725366257895642;11.116343961237469;11.1705510353167;11.754052367528924;11.295768934420508;9.144658242831882;10.023754353299417;10.430452551665532;10.513727595952435;11.116343961237469;11.11699367754698;11.951284714966972;12.59618975614441;12.583552930466483;10.951284714966972;12.38424412224308;11.15608307628868;10.777255315191924;10.852529509404196;12.49760238678349;10.584962500721156;10.198445041452365;10.814582465906277;11.443461612227392;10.406205005418856;11.398743691938192;10.25974326369078;9.850186837645774;10.30149619498255;11.808562029957525;10.7047682393626;10.205793249397155;10.08746284125034;10.197216693110052;10.1357092861044;10.773963368433558;10.508785162064513;11.399277924508969;11.243173983472952;9.815383295813538;9.929258408636972;10.61378946447258;11.187352073200495;11.280770770130603;10.026523442519766;11.544964432789238;11.63026712502677;10.330916878114618;9.946906274456396;10.871905237659186;10.19598729802851;10.4189067312579;10.611024797307351;10.72451385311995;10.57553924683453;10.365228849251544;10.688250309133178;10.567956075415466;10.370687406807216;11.653740778706569;10.45532722030456;10.14338321398982;10.174925682500678;10.157346935362844;10.422064766172811;10.573647187493322;10.263269200372662;10.567005370247031;10.638435913990472;10.84313591111135;10.084808387804362;11.66622400280318;11.488844346457336;10.414685235807214;11.14274527675153;10.801708358916462;11.105253779700885;9.984418458801136;10.353146825498085;11.456354415108288;9.935165049603697;9.667111542075029;10.428360172704291;10.462502272597265;10.177419537989236
9.731319031025064;9.527477006060396;8.900866807980748;10.088788238716909;9.672425341971495;9.786269627648466;10.048486873992337;11.237209960755022;10.778898476008376;10.088788238716909;9.290018846932618;11.0;10.758223214726724;9.693486957499324;11.654636028527968;11.461990950585571;10.972979786066292;9.731319031025064;9.99859042974533;10.491853096329674;10.509775004326936;9.108524456778168;9.682994583681683;10.038918989292302;9.642051692927977;9.72451385311995;10.794415866350104;8.918863237274595;10.60733031374961;9.49585502688717;10.399811959325683;9.893301530860564;8.055282435501189;8.918863237274595;9.970105890612182;10.26795708440284;10.818582177480858;10.279610581052484;10.491853096329674;9.902375114486023;9.552669097514272;10.378294855911893;9.970105890612182;11.222794902868111;10.874981347653774;10.677719641641009;11.171802288682985;10.952013164889486;10.733015321685963;10.499845887083206;8.744833837499545;8.977279923499916;9.787902559391432;10.178664851006472;9.290018846932618;10.957102041562289;9.967226258835993;9.590587049915037;10.756556322524087;9.39660478118186;9.627533884472792;9.978710459106358;11.443461612227392;9.54882190845875;10.215532999745657;11.693051295397;10.169925001442312;10.285402218862249;11.263856019596082;9.807354922057604;11.437231901039478;11.207014320177532;10.572700226487292;10.494855584491198;10.338736382573916;11.60130652612184;11.278449458220482;10.161131882984307;11.25797705856398;11.651051691178928;9.428360172704291;9.335390354693924;11.014717929860009;10.906890595608518;10.276124405274238;10.211888294546004;9.86573327085176;10.371776644337924;10.266786540694902;10.51175265376738;10.091435386323608;9.94251450533924;11.50382573799575;9.871905237659186;9.611024797307351;10.074141462752506;9.726218159332198;10.064742764750257;10.737247343027738;9.878050912728536;10.567956075415466;10.10459875356437;10.00842862207058;10.328674927327947;10.959277505720502;11.593391122791736;10.328674927327947;10.693486957499324;11.247334178028728;10.38586240064146;10.032045726930807;10.129283016944967;11.567956075415466;10.706496018061188;10.306061689428342;10.071462362556623;10.617467465294196;10.658211482751796
8.027905996569885;5.906890595608519;8.252665432450248;10.19598729802851;7.442943495848728;7.189824558880018;6.820178962415188;8.686500527183219;9.34207466799914;10.19598729802851;7.523561956057013;7.348728154231077;8.96289600533726;9.158609688214478;9.426264754702098;8.087462841250339;8.59245703726808;8.027905996569885;8.03342300153745;7.451211111832329;8.361943773735241;7.159871336778389;6.894817763307944;9.366322214245816;7.247927513443585;7.087462841250339;9.162391328756906;7.507794640198696;8.867278739709661;7.906890595608519;9.344295907915816;8.79766152585376;6.087462841250339;6.882643049361842;9.162391328756906;9.321928094887362;9.710806433699352;8.927777962082342;7.451211111832329;8.092757140919852;8.434628227636725;8.29920801838728;9.162391328756906;9.544964432789238;8.0;9.076815597050832;10.293471648838134;9.80896417491926;9.667111542075029;7.392317422778761;9.497851836951115;6.599912842187128;10.08214904135387;7.392317422778761;7.523561956057013;6.768184324776926;10.347621368568134;7.3750394313469245;8.879583249612784;7.392317422778761;8.238404739325079;8.370687406807217;9.96289600533726;8.686500527183219;8.08214904135387;8.098032082960527;7.285402218862249;7.108524456778169;9.558420713268664;8.011227255423254;9.507794640198696;9.189824558880018;9.016808287686557;8.96289600533726;7.686500527183218;10.127994320976391;8.76487159073609;9.13699111208023;9.403012023574997;10.804937672051908;6.977279923499917;7.960001932068081;9.187352073200495;9.147204924942228;8.194756854422248;8.224001674198105;8.823367240046235;8.72451385311995;8.308339030139408;7.94251450533924;7.774787059601174;8.03342300153745;9.002815015607053;8.303780748177102;6.794415866350106;8.280770770130603;7.651051691178928;8.03342300153745;8.550746785383243;9.428360172704291;8.930737337562887;8.665335917185176;9.364134655008051;7.851749041416057;9.49585502688717;9.62935662007961;8.968666793195208;9.820178962415188;9.306061689428342;7.622051819456376;8.005624549193879;8.442943495848729;7.076815597050831;8.124121311829187;8.016808287686555;8.271463027904375;7.714245517666122;8.848622940429339
11.416269744523207;10.043027283594547;11.17617314910749;12.212496385193948;11.4993476328766;12.094737505048093;11.204571144249204;12.33343491528405;12.05697633617822;12.212496385193948;10.84313591111135;11.743992861060176;12.802718295983178;11.953650833649307;13.03187347511986;13.10443495055075;12.753216749178955;11.416269744523207;10.94178124227853;11.30149619498255;12.428883552010191;10.667998535672528;10.894059846274022;12.068442416025826;12.043710863347156;11.572226512793694;13.129926933510394;12.379919817646538;12.402479172214964;11.673750739438065;12.1373113907009;11.918863237274596;11.249706056969703;10.015415052386688;11.79400964502097;11.737669863177452;12.696098170955864;12.058668250340572;11.30149619498255;11.207624468226758;11.838416075797335;12.114067647165264;11.79400964502097;12.095067301607054;13.214774445103387;13.151175137808572;12.773551346428505;12.663780450683134;12.794821973331224;12.4186432493759;11.547858506058416;10.344295907915816;12.501339618061396;11.826151214800207;10.84313591111135;11.41679752760606;11.561765263627708;10.668884984266247;12.708006128896072;11.088125692188209;10.409390936137704;11.544481522310791;12.783816759320182;11.71037597120447;11.489847960439295;11.723660944409984;11.556984957594462;11.40992124124968;12.269418929741096;11.376125389276174;12.485577770903188;12.454813348512523;11.188588845707349;11.350939181546432;11.60917873814198;12.697184783224516;12.929073435876813;11.16427843830117;12.646108641506103;12.65127597334664;11.20212382383046;10.727069558023706;12.296916206879288;11.768184324776929;11.64250302878052;11.443461612227392;11.637077657143664;11.538673953082668;11.262682142362165;11.828136484194108;11.543031820255235;11.229419688230417;12.730894646541673;11.348728154231075;11.163649676015824;11.57553924683453;11.127349541059118;11.696098170955864;11.508289986140348;11.51717725268954;12.2103669456326;11.618844301766652;11.43567026093655;11.532842910961282;12.255323690008137;12.475226777742266;11.326429487122304;12.041316915829444;12.52772134428452;11.677719641641009;11.180530807344482;11.304921669581672;12.691961564216788;11.42259043389256;11.121533517340032;11.177419537989236;11.571752643503546;11.38747886584238
10.583082767502932;10.579315937580017;9.970105890612182;11.256208688527389;11.231821178657404;11.426264754702098;11.03342300153745;11.897467341721892;11.606405212697783;11.256208688527389;9.681238411777803;11.537703747907644;11.74777340052679;10.95637615724967;12.252369767926028;11.5980525001616;11.859534786382651;10.583082767502932;11.29978040285854;10.844705764411938;11.2603315185576;9.355351096424812;9.935165049603697;11.570330101030798;10.898601387403938;10.570804437724496;12.532355925288847;10.665335917185176;11.378836713210614;11.169298695792843;11.270879295328784;11.12670447284319;11.639792893279312;9.22881869049588;12.243769031961852;11.560332834212442;11.659103963473662;12.16333519208196;10.844705764411938;10.530406337099068;9.930737337562888;10.962173031109709;12.243769031961852;11.019590728357882;12.365775635326267;12.34623669139025;11.688687423222536;11.8668925276766;11.767356854125683;12.879200317947392;11.386940245324311;8.727920454563199;11.700873155140265;11.685186796595348;9.681238411777803;11.60408986146918;10.69522829149575;11.014020470314934;12.116343961237469;10.60917873814198;9.560332834212442;10.614709844115207;11.806952328210736;11.03342300153745;10.199672344836364;10.314016703901355;10.599912842187129;10.478769619475765;10.94617524072356;10.558420713268664;11.458406613236534;11.179909090014934;9.81698362325538;10.353146825498085;10.306061689428342;11.378836713210614;11.807757403589267;10.550746785383245;11.97333862080036;11.272046524389935;10.253847484987404;9.952741247186488;11.191676146352428;11.493355121494906;10.461479447286155;10.118941072723509;10.50481898763284;10.01262453886506;9.72451385311995;11.175549550636193;10.328674927327947;9.805743872151618;12.461990950585571;10.542064542283445;10.62844554013718;9.681238411777803;9.7632123668144;10.377210530388552;10.452241240430816;10.615629636968098;11.545929769085468;10.337621901992508;10.189824558880018;11.130570562805426;11.718104713121756;11.162391328756906;10.224001674198105;10.646558710154547;11.086136225027309;11.451726268074506;10.0566377151132;10.328674927327947;11.7553048882624;9.9901039638575;9.531381460516313;10.296916206879288;10.929258408636972;10.034798962577268
10.25502856981873;9.893301530860564;10.91214085629572;11.505315356136236;11.639792893279312;9.546894459887636;9.76983784362944;12.456611099574918;11.942147920394849;11.505315356136236;7.988684686772165;10.98370619265935;11.205793249397155;9.750706986224948;11.419960177847887;11.491352073563435;12.335390354693924;10.25502856981873;11.591522346570734;11.08746284125034;11.369052007001388;9.634811050171718;10.703038388986418;11.31797782240712;9.746514321138465;10.43254190038826;11.559377090526684;9.787902559391432;13.371095967259532;11.01262453886506;10.92481250360578;11.80292019858527;8.262094845370179;9.276124405274238;10.73893668167614;10.558420713268664;12.083146870816742;11.404077136241234;11.08746284125034;10.34318571544788;11.096715154488535;11.228217442293436;10.73893668167614;12.408064319914672;12.236014191900084;11.651948610723446;11.95746484680521;11.710806433699352;10.857980995127573;11.822172461476178;9.06339508128851;7.787902559391432;10.953468962228849;10.745674324002136;7.988684686772165;10.50084187955693;10.800090987624994;11.12088584278779;11.657318449581288;13.089781488353998;13.41758884038258;10.774787059601174;13.675846798363596;12.341240820538747;14.380055148544896;14.798421172228954;12.43149760425805;11.744413410557655;11.944346034137832;11.642954223480332;12.66644593881483;11.929628283024565;11.914758838941856;11.1705510353167;12.057314877782703;14.160265375794546;14.134506539022745;12.862637357558794;13.22836777783683;12.92184093707449;11.573173784686484;10.452241240430816;12.108197722535827;13.09984089900072;12.606405212697783;12.35397382181817;12.487840033823051;12.89519657256334;12.450953464712992;12.553149275598548;12.971184272404678;12.02271457304476;13.583200322609205;11.378836713210614;11.91737207947684;11.275542556086725;12.400612641082;15.265798155172575;13.976116567946908;10.466586337719244;11.925925264972856;13.216139556425135;11.11699367754698;10.4757334309664;13.62445278651674;12.702172685365548;10.323054760341646;12.00562454919388;15.285438343586272;10.193525360501216;12.239598529249124;11.843528534611089;13.25502856981873;10.822570830950168;10.286557761607956;11.51668494930961;13.622623840811512;13.134426320220928
