TCGA-73-4670-01A;TCGA-05-5429-01A;TCGA-50-5068-01A;TCGA-53-7626-01A;TCGA-MP-A4TF-01A;TCGA-97-7941-01A;TCGA-75-5146-01A;TCGA-55-8299-01A;TCGA-86-8278-01A;TCGA-64-5775-01A;TCGA-86-8279-01A;TCGA-L4-A4E6-01A;TCGA-95-7562-01A;TCGA-55-7907-01A;TCGA-80-5607-01A;TCGA-44-6146-01B;TCGA-44-5645-01B;TCGA-53-7813-01A;TCGA-78-7539-01A;TCGA-55-8203-01A;TCGA-50-6590-01A;TCGA-69-8255-01A;TCGA-49-AAQV-01A;TCGA-55-6972-01A;TCGA-91-6829-01A;TCGA-78-7159-01A;TCGA-53-A4EZ-01A;TCGA-L9-A5IP-01A;TCGA-49-AAQV-01A;TCGA-71-6725-01A;TCGA-44-6775-01A;TCGA-MP-A4TI-01A;TCGA-55-A48X-01A;TCGA-69-7761-01A;TCGA-49-AAR9-01A;TCGA-86-8054-01A;TCGA-05-4425-01A;TCGA-44-A479-01A;TCGA-49-AARN-01A;TCGA-44-6147-01A;TCGA-44-4112-01B;TCGA-55-6972-01A;TCGA-55-8091-01A;TCGA-78-7143-01A;TCGA-49-AAR9-01A;TCGA-55-7907-01A;TCGA-44-7659-01A;TCGA-64-1678-01A;TCGA-73-4676-01A;TCGA-75-7031-01A;TCGA-05-4396-01A;TCGA-67-6217-01A;TCGA-64-1680-01A;TCGA-38-7271-01A;TCGA-44-6778-01A;TCGA-91-A4BD-01A;TCGA-MP-A4TH-01A;TCGA-64-1680-01A;TCGA-69-7979-01A;TCGA-55-6979-11A;TCGA-91-6831-11A;TCGA-44-6777-11A;TCGA-44-3396-11A;TCGA-49-6742-11A;TCGA-50-5931-11A;TCGA-44-6147-11A;TCGA-55-6969-11A;TCGA-49-6761-11A;TCGA-44-5645-11A;TCGA-91-6836-11A;TCGA-44-3398-11B;TCGA-55-6984-11A;TCGA-49-4490-11A;TCGA-49-6745-11A;TCGA-55-6971-11A;TCGA-44-2655-11A;TCGA-44-2665-11A;TCGA-73-4676-11A;TCGA-38-4625-11A;TCGA-55-6986-11A;TCGA-55-6983-11A;TCGA-49-4512-11A;TCGA-44-2661-11A;TCGA-38-4627-11A;TCGA-49-6743-11A;TCGA-44-6776-11A;TCGA-50-5936-11A;TCGA-91-6828-11A;TCGA-44-6146-11A;TCGA-44-6144-11A;TCGA-50-5930-11A;TCGA-50-5932-11A;TCGA-38-4626-11A;TCGA-50-5935-11A;TCGA-38-4632-11A;TCGA-91-6847-11A;TCGA-55-6975-11A;TCGA-50-5933-11A;TCGA-44-6778-11A;TCGA-91-6835-11A;TCGA-44-2657-11A;TCGA-50-5939-11A;TCGA-49-6744-11A;TCGA-55-6968-11A;TCGA-55-6985-11A;TCGA-50-6595-11A;TCGA-55-6982-11A;TCGA-44-6148-11A;TCGA-44-2662-11A;TCGA-91-6829-11A;TCGA-55-6981-11A;TCGA-55-6978-11A;TCGA-44-2668-11A;TCGA-55-6972-11A;TCGA-55-6980-11A;TCGA-55-6970-11A;TCGA-44-6145-11A;TCGA-91-6849-11A
11.651051691178928;10.852529509404196;11.29634268469289;10.971543553950772;9.642051692927977;11.759888183221834;11.505315356136236;9.505811553919594;11.57601187420678;10.090112419664289;12.050528905530555;10.37937836707126;11.651051691178928;9.192292814470768;9.842350343413807;6.554588851677638;6.954196310386875;8.426264754702098;10.720244258287568;11.350939181546432;10.861862340059153;10.18239435340453;11.991521846075695;10.167418145831736;10.199672344836364;10.52845411076479;10.965784284662089;9.799281621521924;11.991521846075695;12.830317129810208;10.373408960228696;10.536247215688128;10.78953364497036;9.888743248898258;10.685624839726357;10.18239435340453;10.988684686772164;10.130570562805426;10.1357092861044;10.14974711950468;7.467605550082998;10.167418145831736;11.401412878714178;11.13827180017222;10.685624839726357;9.192292814470768;9.802516365121225;9.693486957499324;10.970105890612182;9.73640193131829;10.537218400538595;10.52845411076479;10.112439506781552;9.957102041562289;9.57553924683453;10.604553229079038;10.597121428789569;10.112439506781552;11.491352073563435;9.581200581924955;9.116343961237469;10.266786540694902;11.312882955284357;10.492854620174748;10.217957697864112;9.958552715431011;10.030667136246942;10.187352073200495;11.034798962577268;9.853309555403674;11.24852060493843;11.519636252843211;11.009128789539256;11.29748950116098;9.987264012072538;11.75112558336727;11.552188759557149;10.352043425795433;11.714245517666123;11.609640474436812;9.61654884377899;10.839203788096944;11.118941072723509;11.61056350392504;10.337621901992508;9.80896417491926;10.00842862207058;10.232420927176076;9.884170519108435;10.527477006060396;9.915879378835774;9.689997971419446;11.4812949046311;10.14210705730255;10.125413470483316;10.303780748177102;9.873444112515376;9.828136484194108;10.1006623390052;10.31628153174622;10.85642552862553;9.918863237274596;9.705632387361415;10.34207466799914;10.63662462054365;11.12670447284319;9.73809225962049;10.746514321138465;11.244958393151132;10.205793249397155;9.700439718141093;10.224001674198105;11.01262453886506;9.951284714966972;9.936637939002573;9.344295907915816;10.072802534544207;10.048486873992337
9.594324603924848;5.357552004618084;5.672425341971495;8.985841937003341;7.707359132080882;7.721099188707186;6.20945336562895;8.194756854422248;8.980139577639157;6.832890014164741;9.333155350310616;6.339850002884624;10.842350343413807;7.531381460516312;8.224001674198105;4.906890595608519;5.247927513443585;7.459431618637297;7.22881869049588;9.409390936137704;8.417852514885897;10.167418145831736;9.35974956032233;5.857980995127572;7.86418614465428;8.603626344986193;10.041659151637214;7.936637939002571;9.35974956032233;8.184875342908283;8.975847968006784;8.820178962415188;8.348728154231077;7.954196310386875;8.330916878114618;9.64745842645492;7.442943495848728;8.577428828035748;7.2384047393250786;7.149747119504682;6.918863237274595;5.857980995127572;7.679480099505446;9.567956075415466;8.330916878114618;7.531381460516312;5.554588851677638;7.741466986401146;8.076815597050832;7.3750394313469245;6.507794640198696;6.321928094887363;6.491853096329675;6.727920454563199;9.461479447286155;5.930737337562887;7.108524456778169;6.491853096329675;10.026523442519766;4.954196310386875;3.169925001442312;5.954196310386875;6.569855608330948;6.20945336562895;4.087462841250339;6.918863237274595;6.189824558880018;5.285402218862249;6.3750394313469245;4.169925001442312;7.076815597050831;5.285402218862249;4.643856189774724;5.087462841250339;5.129283016944966;6.754887502163468;5.643856189774724;5.584962500721156;4.857980995127572;6.475733430966398;5.247927513443585;4.0;6.285402218862249;5.614709844115208;4.087462841250339;4.087462841250339;5.459431618637297;5.087462841250339;5.087462841250339;5.977279923499917;4.807354922057604;5.044394119358453;6.189824558880018;5.044394119358453;6.0;4.0;5.357552004618084;4.584962500721156;5.672425341971495;5.129283016944966;8.618385502258606;4.754887502163468;4.857980995127572;5.491853096329675;6.22881869049588;6.285402218862249;5.700439718141092;5.643856189774724;5.614709844115208;6.727920454563199;4.643856189774724;5.087462841250339;8.055282435501189;5.584962500721156;4.643856189774724;5.700439718141092;5.169925001442312;4.700439718141092
8.710806433699352;7.294620748891627;8.734709620225837;11.174301544467632;5.857980995127572;10.020979938904212;8.873444112515376;10.158609688214478;9.658211482751796;8.682994583681683;8.214319120800766;10.364134655008051;7.285402218862249;8.303780748177102;8.149747119504681;10.527477006060396;10.965784284662089;6.20945336562895;9.184875342908285;9.113742166049189;7.483815777264256;10.499845887083206;7.357552004618084;5.882643049361842;10.52845411076479;8.611024797307353;6.614709844115208;6.285402218862249;7.357552004618084;7.741466986401146;9.068778277985412;9.08746284125034;9.57553924683453;9.89026427702111;4.169925001442312;9.43879185257826;7.936637939002571;9.90388184573618;8.413627929024173;10.051888655905378;10.98299357469431;5.882643049361842;9.834471049984222;8.59245703726808;4.169925001442312;8.303780748177102;7.672425341971495;5.285402218862249;7.906890595608519;7.022367813028454;7.857980995127572;9.333155350310616;7.707359132080882;10.164906926675688;9.73640193131829;7.857980995127572;9.698704666770343;7.707359132080882;7.475733430966398;8.76487159073609;9.702172685365548;9.988684686772164;11.345959596404112;8.876516946565;9.366322214245816;9.974414589805528;9.709083812550343;9.247927513443583;9.847057346091336;8.971543553950772;11.061371192659813;9.899356922923111;9.467605550082997;8.693486957499324;9.60733031374961;11.044394119358454;10.828136484194108;9.509775004326936;9.932214751968385;10.50084187955693;8.129283016944967;9.61654884377899;10.700439718141093;11.270879295328784;10.443979542601252;8.703903573444663;10.328674927327947;9.13699111208023;10.088788238716909;9.571752643503546;8.936637939002571;9.99859042974533;9.381542951184583;8.927777962082342;9.211888294546004;8.113742166049189;9.519636252843211;10.44086916761087;10.251482410620213;9.899356922923111;9.154818109052105;10.565102078360312;10.264442600226602;8.558420713268664;11.14274527675153;10.513727595952435;9.69522829149575;10.965784284662089;10.581200581924955;8.861086905995395;9.388017285345136;9.25974326369078;10.214319120800766;9.13699111208023;9.08214904135387;9.91288933622996;8.954196310386875;9.08214904135387
13.4248223873518;11.246146774635864;10.370687406807216;10.508785162064513;10.562242424221072;11.393926675640415;10.303780748177102;11.023754353299417;11.101975670949232;9.658211482751796;11.13827180017222;10.052568050804153;10.92035285541508;10.318542809702723;11.029287226968243;6.894817763307944;7.467605550082998;8.88264304936184;12.640470904590089;10.469641817239516;10.964340867792416;11.274960472140602;11.590587049915037;8.614709844115207;10.027905996569883;10.252665432450248;11.458919206967591;9.84862294042934;11.590587049915037;10.812979471251484;10.267371931265274;10.552669097514272;10.487840033823051;11.044394119358454;11.201511344500146;11.376668061857668;10.884933647949762;9.93810932621924;10.524541715035848;9.957827560833744;8.405141463136344;8.614709844115207;10.734709620225836;10.36194377373524;11.201511344500146;10.318542809702723;9.611024797307351;10.510764167917891;9.539158811108033;9.074141462752506;10.112439506781552;10.637530551525307;10.029287226968243;9.187352073200495;9.579315937580017;9.501837184902296;10.18239435340453;10.029287226968243;12.059344460824423;9.044394119358454;8.353146825498083;9.445014845868425;10.947636937951827;9.417852514885896;8.442943495848729;10.13699111208023;9.098032082960527;8.321928094887362;9.84862294042934;8.761551232444479;10.197216693110052;10.130570562805426;9.426264754702098;9.497851836951115;8.876516946565;10.352043425795433;10.428360172704291;9.139551352398794;10.496853777388042;9.987264012072538;8.714245517666123;9.605479518061667;10.071462362556623;10.832098846039134;9.26209484537018;8.483815777264256;8.787902559391432;9.105908508571158;8.614709844115207;9.43879185257826;8.83605035505807;8.491853096329674;11.263269200372662;9.167418145831736;9.850186837645774;8.804131021183318;8.243173983472952;9.118941072723509;9.45532722030456;9.066089190457772;10.12023787734196;9.226412192788786;8.64745842645492;9.481799431665753;10.040289721025715;9.7431513941125;9.187352073200495;9.471675214392045;9.758223214726724;10.108524456778168;8.927777962082342;9.197216693110052;11.34207466799914;8.76487159073609;8.79766152585376;9.131856960608792;9.285402218862249;8.672425341971495
12.335669486946104;11.498849206531723;8.73809225962049;11.878817284614229;11.194756854422248;11.919608238603251;9.726218159332198;10.755722153642282;12.040632200562252;10.510764167917891;11.939579214314692;10.66622400280318;12.544964432789238;10.900112062977456;10.678600139099458;11.993646060016596;11.157978449945432;9.805743872151618;10.841564347730577;11.11309098344238;11.174925682500678;12.442165972229322;11.16679075071818;10.198445041452365;11.494355603532846;10.889503963411476;10.820178962415188;10.29232163280204;11.16679075071818;11.456354415108288;11.214622686302336;10.449148645375436;10.513727595952435;11.443461612227392;12.192292814470768;10.887220615468385;11.74188827273525;10.214319120800766;10.515699838284045;11.850186837645774;11.795633844506778;10.198445041452365;10.980853606379736;11.290594888082572;12.192292814470768;10.900112062977456;10.66266837551754;7.417852514885898;11.204571144249204;9.30149619498255;11.00562454919388;11.025139562278508;9.870364719583405;10.360847084179664;10.578372691360803;9.85642552862553;10.970105890612182;9.870364719583405;11.745674324002136;10.25974326369078;9.850186837645774;10.30149619498255;11.808562029957525;10.7047682393626;10.205793249397155;10.08746284125034;10.197216693110052;10.1357092861044;10.773963368433558;10.508785162064513;11.399277924508969;11.243173983472952;9.815383295813538;9.929258408636972;10.61378946447258;11.187352073200495;11.280770770130603;10.026523442519766;11.544964432789238;11.63026712502677;10.330916878114618;9.946906274456396;10.871905237659186;10.19598729802851;10.4189067312579;10.611024797307351;10.72451385311995;10.57553924683453;10.365228849251544;10.688250309133178;10.567956075415466;10.370687406807216;11.653740778706569;10.45532722030456;10.14338321398982;10.174925682500678;10.157346935362844;10.422064766172811;10.573647187493322;10.263269200372662;10.567005370247031;10.638435913990472;10.84313591111135;10.084808387804362;11.66622400280318;11.488844346457336;10.414685235807214;11.14274527675153;10.801708358916462;11.105253779700885;9.984418458801136;10.353146825498085;11.456354415108288;9.935165049603697;9.667111542075029;10.428360172704291;10.462502272597265;10.177419537989236
11.032734528586714;9.83289001416474;9.871905237659186;10.584022940257542;9.14974711950468;10.772314573921651;9.927777962082342;10.92851837525789;10.537218400538595;9.86418614465428;11.103287808412022;10.755722153642282;10.413627929024171;8.758223214726724;9.76487159073609;8.361943773735241;8.791162888555018;8.89178370321831;10.65284497300198;11.715533063526584;9.83605035505807;11.532355925288847;10.4189067312579;9.290018846932618;9.665335917185176;9.679480099505446;10.492854620174748;10.098032082960527;10.4189067312579;11.38586240064146;9.877284133523196;11.244958393151132;10.378294855911893;9.967226258835993;9.603626344986193;10.14974711950468;10.395534135462302;9.981567281903017;9.569855608330949;10.029287226968243;8.861086905995395;9.290018846932618;10.60733031374961;10.861086905995396;9.603626344986193;8.758223214726724;9.501837184902296;10.237209960755022;9.667111542075029;9.682994583681683;9.746514321138465;9.566054038171092;9.025139562278508;9.573647187493322;9.871905237659186;10.079484783826816;11.122827994807666;9.025139562278508;11.237209960755022;9.39660478118186;9.627533884472792;9.978710459106358;11.443461612227392;9.54882190845875;10.215532999745657;11.693051295397;10.169925001442312;10.285402218862249;11.263856019596082;9.807354922057604;11.437231901039478;11.207014320177532;10.572700226487292;10.494855584491198;10.338736382573916;11.60130652612184;11.278449458220482;10.161131882984307;11.25797705856398;11.651051691178928;9.428360172704291;9.335390354693924;11.014717929860009;10.906890595608518;10.276124405274238;10.211888294546004;9.86573327085176;10.371776644337924;10.266786540694902;10.51175265376738;10.091435386323608;9.94251450533924;11.50382573799575;9.871905237659186;9.611024797307351;10.074141462752506;9.726218159332198;10.064742764750257;10.737247343027738;9.878050912728536;10.567956075415466;10.10459875356437;10.00842862207058;10.328674927327947;10.959277505720502;11.593391122791736;10.328674927327947;10.693486957499324;11.247334178028728;10.38586240064146;10.032045726930807;10.129283016944967;11.567956075415466;10.706496018061188;10.306061689428342;10.071462362556623;10.617467465294196;10.658211482751796
8.915879378835774;9.111135670234708;8.927777962082342;9.057991722759176;5.954196310386875;9.269126679149418;7.409390936137702;8.64745842645492;7.936637939002571;6.426264754702098;8.113742166049189;7.78135971352466;9.43254190038826;8.139551352398794;6.882643049361842;8.67595703294175;9.052568050804153;5.857980995127572;7.599912842187128;8.813781191217037;6.321928094887363;9.019590728357882;8.546894459887637;7.523561956057013;8.710806433699352;8.614709844115207;6.3750394313469245;6.845490050944375;8.546894459887637;6.426264754702098;8.649256177517314;7.960001932068081;8.29920801838728;10.347621368568134;7.599912842187128;10.378294855911893;7.754887502163468;8.543031820255237;7.426264754702098;8.952741247186488;8.228818690495881;7.523561956057013;8.867278739709661;7.826548487290915;7.599912842187128;8.139551352398794;6.820178962415188;7.321928094887363;8.991521846075695;6.894817763307944;8.60733031374961;7.857980995127572;7.076815597050831;8.189824558880018;7.754887502163468;6.247927513443585;7.475733430966398;7.076815597050831;8.686500527183219;7.392317422778761;8.238404739325079;8.370687406807217;9.96289600533726;8.686500527183219;8.08214904135387;8.098032082960527;7.285402218862249;7.108524456778169;9.558420713268664;8.011227255423254;9.507794640198696;9.189824558880018;9.016808287686557;8.96289600533726;7.686500527183218;10.127994320976391;8.76487159073609;9.13699111208023;9.403012023574997;10.804937672051908;6.977279923499917;7.960001932068081;9.187352073200495;9.147204924942228;8.194756854422248;8.224001674198105;8.823367240046235;8.72451385311995;8.308339030139408;7.94251450533924;7.774787059601174;8.03342300153745;9.002815015607053;8.303780748177102;6.794415866350106;8.280770770130603;7.651051691178928;8.03342300153745;8.550746785383243;9.428360172704291;8.930737337562887;8.665335917185176;9.364134655008051;7.851749041416057;9.49585502688717;9.62935662007961;8.968666793195208;9.820178962415188;9.306061689428342;7.622051819456376;8.005624549193879;8.442943495848729;7.076815597050831;8.124121311829187;8.016808287686555;8.271463027904375;7.714245517666122;8.848622940429339
13.822172461476178;10.918117851031772;10.433585441150496;12.3888245380236;11.263269200372662;12.623881490013458;11.774787059601174;11.862637357558794;13.16804526822409;11.71639078949768;12.468369487109523;12.12023787734196;12.3292357417338;11.381542951184583;11.014020470314934;9.08746284125034;9.672425341971495;10.029287226968243;13.174925682500678;12.445014845868425;11.902375114486023;14.028165078018167;13.30862344513114;10.84313591111135;11.606867837374152;11.738514532429267;12.68057929578025;11.181773438808808;13.30862344513114;11.789941128390916;11.320800548881635;11.61378946447258;12.114067647165264;11.561765263627708;12.647008638441648;11.508785162064513;11.468624042918018;11.224001674198105;11.409390936137704;11.463013413449692;9.116343961237469;10.84313591111135;12.402479172214964;12.094737505048093;12.647008638441648;11.381542951184583;11.541580659991167;10.485829308701904;11.869208250550829;10.894059846274022;11.48683502156305;12.118941072723509;11.590587049915037;11.285980105928212;11.166163082646111;11.437231901039478;12.212800334429431;11.590587049915037;12.33343491528405;11.088125692188209;10.409390936137704;11.544481522310791;12.783816759320182;11.71037597120447;11.489847960439295;11.723660944409984;11.556984957594462;11.40992124124968;12.269418929741096;11.376125389276174;12.485577770903188;12.454813348512523;11.188588845707349;11.350939181546432;11.60917873814198;12.697184783224516;12.929073435876813;11.16427843830117;12.646108641506103;12.65127597334664;11.20212382383046;10.727069558023706;12.296916206879288;11.768184324776929;11.64250302878052;11.443461612227392;11.637077657143664;11.538673953082668;11.262682142362165;11.828136484194108;11.543031820255235;11.229419688230417;12.730894646541673;11.348728154231075;11.163649676015824;11.57553924683453;11.127349541059118;11.696098170955864;11.508289986140348;11.51717725268954;12.2103669456326;11.618844301766652;11.43567026093655;11.532842910961282;12.255323690008137;12.475226777742266;11.326429487122304;12.041316915829444;12.52772134428452;11.677719641641009;11.180530807344482;11.304921669581672;12.691961564216788;11.42259043389256;11.121533517340032;11.177419537989236;11.571752643503546;11.38747886584238
11.421012855779226;11.559377090526684;10.673309075561695;11.743572188935634;10.562242424221072;12.844117269587995;10.7431513941125;11.61194694181998;12.054265139625764;11.415213598765286;11.84313591111135;11.506307581100309;12.438012087651131;10.265615046484458;11.035486451292154;7.312882955284356;7.826548487290915;10.098032082960527;12.339850002884624;12.23511671439625;11.246740598493144;12.28106067167702;11.711236767793784;9.681238411777803;10.48683502156305;11.65150022065274;12.808562029957525;11.410451351503994;11.711236767793784;11.61056350392504;10.603162679534382;11.916625922211235;10.962173031109709;10.69522829149575;12.200285605224298;13.144020869266893;10.843921051289035;10.909143047339898;10.89178370321831;10.473705749619416;8.113742166049189;9.681238411777803;11.378836713210614;11.285402218862249;12.200285605224298;10.265615046484458;10.909143047339898;10.828929827651486;11.201511344500146;9.935165049603697;8.980139577639157;10.938844457466171;10.469641817239516;10.669770888525518;10.815383295813538;10.872674880270605;11.386401423640775;10.469641817239516;11.897467341721892;10.60917873814198;9.560332834212442;10.614709844115207;11.806952328210736;11.03342300153745;10.199672344836364;10.314016703901355;10.599912842187129;10.478769619475765;10.94617524072356;10.558420713268664;11.458406613236534;11.179909090014934;9.81698362325538;10.353146825498085;10.306061689428342;11.378836713210614;11.807757403589267;10.550746785383245;11.97333862080036;11.272046524389935;10.253847484987404;9.952741247186488;11.191676146352428;11.493355121494906;10.461479447286155;10.118941072723509;10.50481898763284;10.01262453886506;9.72451385311995;11.175549550636193;10.328674927327947;9.805743872151618;12.461990950585571;10.542064542283445;10.62844554013718;9.681238411777803;9.7632123668144;10.377210530388552;10.452241240430816;10.615629636968098;11.545929769085468;10.337621901992508;10.189824558880018;11.130570562805426;11.718104713121756;11.162391328756906;10.224001674198105;10.646558710154547;11.086136225027309;11.451726268074506;10.0566377151132;10.328674927327947;11.7553048882624;9.9901039638575;9.531381460516313;10.296916206879288;10.929258408636972;10.034798962577268
13.3009244909763;10.13699111208023;9.995767150877802;13.970015989067308;10.61286849729104;11.453270634010623;9.717676423066395;11.85369942030022;11.78053976747196;12.147840893672337;12.450180247164754;12.66222330531784;11.178664851006472;9.14974711950468;12.030322282644034;8.303780748177102;7.546894459887636;8.134426320220927;10.73809225962049;10.7431513941125;10.336506559810257;12.611255388699336;11.524541715035848;7.988684686772165;10.988684686772164;11.358101707440849;10.321928094887362;13.63967986040889;11.524541715035848;12.34179677239183;10.733439082899434;11.398743691938192;11.228217442293436;10.800090987624994;10.12670447284319;10.915879378835774;12.11178773580101;10.044394119358454;10.502831804066744;11.544964432789238;9.605479518061667;7.988684686772165;13.371095967259532;10.310612781659527;10.12670447284319;9.14974711950468;12.752798758435516;8.668884984266247;12.4893462407191;10.703038388986418;9.64565843240871;11.110483309816226;11.778898476008376;12.163964091412272;11.924441392339196;12.17804232886482;10.72451385311995;11.778898476008376;12.456611099574918;13.089781488353998;13.41758884038258;10.774787059601174;13.675846798363596;12.341240820538747;14.380055148544896;14.798421172228954;12.43149760425805;11.744413410557655;11.944346034137832;11.642954223480332;12.66644593881483;11.929628283024565;11.914758838941856;11.1705510353167;12.057314877782703;14.160265375794546;14.134506539022745;12.862637357558794;13.22836777783683;12.92184093707449;11.573173784686484;10.452241240430816;12.108197722535827;13.09984089900072;12.606405212697783;12.35397382181817;12.487840033823051;12.89519657256334;12.450953464712992;12.553149275598548;12.971184272404678;12.02271457304476;13.583200322609205;11.378836713210614;11.91737207947684;11.275542556086725;12.400612641082;15.265798155172575;13.976116567946908;10.466586337719244;11.925925264972856;13.216139556425135;11.11699367754698;10.4757334309664;13.62445278651674;12.702172685365548;10.323054760341646;12.00562454919388;15.285438343586272;10.193525360501216;12.239598529249124;11.843528534611089;13.25502856981873;10.822570830950168;10.286557761607956;11.51668494930961;13.622623840811512;13.134426320220928
