TCGA-49-4512-01A;TCGA-55-8204-01A;TCGA-MN-A4N1-01A;TCGA-49-AARN-01A;TCGA-55-1596-01A;TCGA-NJ-A4YP-01A;TCGA-95-7043-01A;TCGA-78-7153-01A;TCGA-95-7562-01A;TCGA-97-A4M5-01A;TCGA-55-A494-01A;TCGA-NJ-A4YQ-01A;TCGA-67-3774-01A;TCGA-44-7661-01A;TCGA-64-1677-01A;TCGA-38-4626-01A;TCGA-J2-A4AD-01A;TCGA-69-7760-01A;TCGA-69-8453-01A;TCGA-86-7955-01A;TCGA-49-6742-01A;TCGA-MP-A4TC-01A;TCGA-97-8175-01A;TCGA-50-5044-01A;TCGA-55-A48Z-01A;TCGA-55-5899-01A;TCGA-44-7669-01A;TCGA-67-6215-01A;TCGA-50-6590-01A;TCGA-95-7043-01A;TCGA-55-7914-01A;TCGA-55-6987-01A;TCGA-78-7542-01A;TCGA-50-6597-01A;TCGA-50-6593-01A;TCGA-97-A4M7-01A;TCGA-44-5645-01A;TCGA-44-6148-01A;TCGA-69-7763-01A;TCGA-MP-A4SV-01A;TCGA-78-7152-01A;TCGA-L9-A743-01A;TCGA-L9-A444-01A;TCGA-62-A470-01A;TCGA-05-4424-01A;TCGA-78-8640-01A;TCGA-49-4488-01A;TCGA-MP-A5C7-01A;TCGA-86-8358-01A;TCGA-62-A46P-01A;TCGA-MP-A4T7-01A;TCGA-50-5935-01A;TCGA-MN-A4N5-01A;TCGA-55-A494-01A;TCGA-97-7552-01A;TCGA-L4-A4E6-01A;TCGA-44-3918-01B;TCGA-97-A4LX-01A;TCGA-35-5375-01A;TCGA-55-6979-11A;TCGA-91-6831-11A;TCGA-44-6777-11A;TCGA-44-3396-11A;TCGA-49-6742-11A;TCGA-50-5931-11A;TCGA-44-6147-11A;TCGA-55-6969-11A;TCGA-49-6761-11A;TCGA-44-5645-11A;TCGA-91-6836-11A;TCGA-44-3398-11B;TCGA-55-6984-11A;TCGA-49-4490-11A;TCGA-49-6745-11A;TCGA-55-6971-11A;TCGA-44-2655-11A;TCGA-44-2665-11A;TCGA-73-4676-11A;TCGA-38-4625-11A;TCGA-55-6986-11A;TCGA-55-6983-11A;TCGA-49-4512-11A;TCGA-44-2661-11A;TCGA-38-4627-11A;TCGA-49-6743-11A;TCGA-44-6776-11A;TCGA-50-5936-11A;TCGA-91-6828-11A;TCGA-44-6146-11A;TCGA-44-6144-11A;TCGA-50-5930-11A;TCGA-50-5932-11A;TCGA-38-4626-11A;TCGA-50-5935-11A;TCGA-38-4632-11A;TCGA-91-6847-11A;TCGA-55-6975-11A;TCGA-50-5933-11A;TCGA-44-6778-11A;TCGA-91-6835-11A;TCGA-44-2657-11A;TCGA-50-5939-11A;TCGA-49-6744-11A;TCGA-55-6968-11A;TCGA-55-6985-11A;TCGA-50-6595-11A;TCGA-55-6982-11A;TCGA-44-6148-11A;TCGA-44-2662-11A;TCGA-91-6829-11A;TCGA-55-6981-11A;TCGA-55-6978-11A;TCGA-44-2668-11A;TCGA-55-6972-11A;TCGA-55-6980-11A;TCGA-55-6970-11A;TCGA-44-6145-11A;TCGA-91-6849-11A
11.030667136246942;10.91737207947684;12.214926187942435;10.1357092861044;10.043027283594547;12.07112712494831;10.266786540694902;10.7047682393626;11.651051691178928;10.839203788096944;11.38586240064146;10.48683502156305;9.89633240390994;11.01262453886506;10.53430288245463;11.660887270302569;10.638435913990472;10.53430288245463;10.44086916761087;11.103943429891558;9.714245517666123;11.585432051592962;11.72451385311995;10.26795708440284;11.336506559810257;10.4231159101471;10.059344460824423;11.626165319904498;10.861862340059153;10.266786540694902;10.741466986401146;10.846273911349906;11.69261550169458;11.025831668332026;10.98299357469431;11.114393054867309;10.7714894695006;10.5401280385821;9.991521846075695;10.872674880270605;9.930737337562888;10.591522346570734;10.480790201095816;10.075479149488016;10.230020435705637;10.324180546618742;10.512740462803498;11.690871009292314;9.638435913990472;10.641148597411233;10.93737382019215;10.485829308701904;10.192292814470768;11.38586240064146;10.706496018061188;10.37937836707126;6.539158811108031;10.709083812550343;10.107217075591382;9.581200581924955;9.116343961237469;10.266786540694902;11.312882955284357;10.492854620174748;10.217957697864112;9.958552715431011;10.030667136246942;10.187352073200495;11.034798962577268;9.853309555403674;11.24852060493843;11.519636252843211;11.009128789539256;11.29748950116098;9.987264012072538;11.75112558336727;11.552188759557149;10.352043425795433;11.714245517666123;11.609640474436812;9.61654884377899;10.839203788096944;11.118941072723509;11.61056350392504;10.337621901992508;9.80896417491926;10.00842862207058;10.232420927176076;9.884170519108435;10.527477006060396;9.915879378835774;9.689997971419446;11.4812949046311;10.14210705730255;10.125413470483316;10.303780748177102;9.873444112515376;9.828136484194108;10.1006623390052;10.31628153174622;10.85642552862553;9.918863237274596;9.705632387361415;10.34207466799914;10.63662462054365;11.12670447284319;9.73809225962049;10.746514321138465;11.244958393151132;10.205793249397155;9.700439718141093;10.224001674198105;11.01262453886506;9.951284714966972;9.936637939002573;9.344295907915816;10.072802534544207;10.048486873992337
6.9886846867721655;9.620219825507489;9.658211482751796;7.2384047393250786;9.162391328756906;9.958552715431011;6.954196310386875;7.330916878114617;10.842350343413807;8.179909090014934;7.554588851677638;7.22881869049588;6.918863237274595;8.968666793195208;7.22881869049588;8.184875342908283;9.139551352398794;7.199672344836364;7.813781191217037;10.217957697864112;8.731319031025064;7.936637939002571;8.204571144249204;6.832890014164741;8.413627929024173;9.29920801838728;11.098690096673591;8.426264754702098;8.417852514885897;6.954196310386875;7.129283016944966;9.967226258835993;9.581200581924955;6.94251450533924;7.954196310386875;8.169925001442312;7.098032082960526;5.129283016944966;6.523561956057013;9.224001674198105;7.076815597050831;8.618385502258606;7.721099188707186;6.857980995127572;7.754887502163468;9.94104760634058;6.78135971352466;7.569855608330948;11.147840893672337;6.0;8.103287808412022;5.954196310386875;9.283088353024002;7.554588851677638;7.614709844115208;6.339850002884624;6.658211482751795;9.113742166049189;6.7414669864011465;4.954196310386875;3.169925001442312;5.954196310386875;6.569855608330948;6.20945336562895;4.087462841250339;6.918863237274595;6.189824558880018;5.285402218862249;6.3750394313469245;4.169925001442312;7.076815597050831;5.285402218862249;4.643856189774724;5.087462841250339;5.129283016944966;6.754887502163468;5.643856189774724;5.584962500721156;4.857980995127572;6.475733430966398;5.247927513443585;4.0;6.285402218862249;5.614709844115208;4.087462841250339;4.087462841250339;5.459431618637297;5.087462841250339;5.087462841250339;5.977279923499917;4.807354922057604;5.044394119358453;6.189824558880018;5.044394119358453;6.0;4.0;5.357552004618084;4.584962500721156;5.672425341971495;5.129283016944966;8.618385502258606;4.754887502163468;4.857980995127572;5.491853096329675;6.22881869049588;6.285402218862249;5.700439718141092;5.643856189774724;5.614709844115208;6.727920454563199;4.643856189774724;5.087462841250339;8.055282435501189;5.584962500721156;4.643856189774724;5.700439718141092;5.169925001442312;4.700439718141092
7.577428828035749;8.813781191217037;7.219168520462161;8.413627929024173;7.672425341971495;8.988684686772165;8.308339030139408;7.409390936137702;7.285402218862249;9.847057346091336;6.475733430966398;7.74819284958946;9.357552004618084;10.074141462752506;6.523561956057013;12.338179249900112;9.159871336778387;7.312882955284356;9.179909090014934;6.7414669864011465;7.451211111832329;7.672425341971495;8.139551352398794;6.78135971352466;10.839991070539886;9.105908508571158;9.445014845868425;8.475733430966399;7.483815777264256;8.308339030139408;8.651051691178928;11.857980995127573;6.409390936137702;7.066089190457772;8.909893083770042;10.049848549450562;10.237209960755022;8.867278739709661;9.702172685365548;8.727920454563199;7.459431618637297;11.074810461160451;8.060695931687555;7.247927513443585;9.98584193700334;6.807354922057604;6.339850002884624;8.396604781181859;7.839203788096944;7.266786540694901;8.584962500721156;7.599912842187128;8.59618975614441;6.475733430966398;10.46454575033394;10.364134655008051;9.876516946565;9.37937836707126;7.774787059601174;8.76487159073609;9.702172685365548;9.988684686772164;11.345959596404112;8.876516946565;9.366322214245816;9.974414589805528;9.709083812550343;9.247927513443583;9.847057346091336;8.971543553950772;11.061371192659813;9.899356922923111;9.467605550082997;8.693486957499324;9.60733031374961;11.044394119358454;10.828136484194108;9.509775004326936;9.932214751968385;10.50084187955693;8.129283016944967;9.61654884377899;10.700439718141093;11.270879295328784;10.443979542601252;8.703903573444663;10.328674927327947;9.13699111208023;10.088788238716909;9.571752643503546;8.936637939002571;9.99859042974533;9.381542951184583;8.927777962082342;9.211888294546004;8.113742166049189;9.519636252843211;10.44086916761087;10.251482410620213;9.899356922923111;9.154818109052105;10.565102078360312;10.264442600226602;8.558420713268664;11.14274527675153;10.513727595952435;9.69522829149575;10.965784284662089;10.581200581924955;8.861086905995395;9.388017285345136;9.25974326369078;10.214319120800766;9.13699111208023;9.08214904135387;9.91288933622996;8.954196310386875;9.08214904135387
10.20212382383046;11.159871336778387;10.384783750093352;10.524541715035848;10.835260918627489;12.61194694181998;8.879583249612784;10.372865060112588;10.92035285541508;11.19537220740274;10.1357092861044;9.605479518061667;10.243173983472952;10.78135971352466;9.79766152585376;11.477252323937952;10.237209960755022;10.30035256032822;10.571752643503546;10.278449458220482;9.887220615468385;10.580258567499788;11.247927513443583;11.298062567719017;10.610102062999664;9.252665432450248;11.24436383512051;11.898979204622512;10.964340867792416;8.879583249612784;11.347621368568134;11.339850002884624;11.80332391904149;9.703903573444665;10.591522346570734;11.51224664282918;10.196602126523173;8.800899899920305;10.099347810403192;10.623881490013458;9.787902559391432;10.394462694610317;10.406205005418856;7.977279923499917;10.510764167917891;9.930737337562888;10.17367713630342;10.51668494930961;9.813781191217036;9.226412192788786;10.602698865017963;10.44086916761087;11.287135186086704;10.1357092861044;10.965062756744627;10.052568050804153;8.276124405274238;10.821773981970567;9.43254190038826;9.044394119358454;8.353146825498083;9.445014845868425;10.947636937951827;9.417852514885896;8.442943495848729;10.13699111208023;9.098032082960527;8.321928094887362;9.84862294042934;8.761551232444479;10.197216693110052;10.130570562805426;9.426264754702098;9.497851836951115;8.876516946565;10.352043425795433;10.428360172704291;9.139551352398794;10.496853777388042;9.987264012072538;8.714245517666123;9.605479518061667;10.071462362556623;10.832098846039134;9.26209484537018;8.483815777264256;8.787902559391432;9.105908508571158;8.614709844115207;9.43879185257826;8.83605035505807;8.491853096329674;11.263269200372662;9.167418145831736;9.850186837645774;8.804131021183318;8.243173983472952;9.118941072723509;9.45532722030456;9.066089190457772;10.12023787734196;9.226412192788786;8.64745842645492;9.481799431665753;10.040289721025715;9.7431513941125;9.187352073200495;9.471675214392045;9.758223214726724;10.108524456778168;8.927777962082342;9.197216693110052;11.34207466799914;8.76487159073609;8.79766152585376;9.131856960608792;9.285402218862249;8.672425341971495
9.831307243802051;11.82456102997028;10.298062567719017;10.515699838284045;11.623424289869911;12.539401179028111;9.071462362556623;11.313449940963055;12.544964432789238;10.430452551665532;11.4757334309664;10.481799431665753;10.888743248898258;11.264442600226602;8.829722735086058;12.325024310191417;11.7279204545632;11.510269670898175;11.290594888082572;11.598517810612622;10.556506054671928;10.224001674198105;10.734709620225836;9.068778277985412;10.71338651493703;10.64565843240871;11.295768934420508;11.7988767681333;11.174925682500678;9.071462362556623;11.502334580197996;11.874981347653774;11.352043425795433;9.52552080909507;10.011227255423254;11.398743691938192;10.86727873970966;10.794415866350104;10.489847960439295;12.186114239541643;9.712527000439824;10.980139577639155;10.460455896309636;9.192292814470768;10.571752643503546;10.34318571544788;10.824163209744158;11.364134655008051;10.517669388133813;8.566054038171092;10.905387005018133;10.476746203939468;11.282509306240836;11.4757334309664;11.842350343413807;10.66622400280318;12.137631598235428;12.245255580306557;9.103287808412022;10.25974326369078;9.850186837645774;10.30149619498255;11.808562029957525;10.7047682393626;10.205793249397155;10.08746284125034;10.197216693110052;10.1357092861044;10.773963368433558;10.508785162064513;11.399277924508969;11.243173983472952;9.815383295813538;9.929258408636972;10.61378946447258;11.187352073200495;11.280770770130603;10.026523442519766;11.544964432789238;11.63026712502677;10.330916878114618;9.946906274456396;10.871905237659186;10.19598729802851;10.4189067312579;10.611024797307351;10.72451385311995;10.57553924683453;10.365228849251544;10.688250309133178;10.567956075415466;10.370687406807216;11.653740778706569;10.45532722030456;10.14338321398982;10.174925682500678;10.157346935362844;10.422064766172811;10.573647187493322;10.263269200372662;10.567005370247031;10.638435913990472;10.84313591111135;10.084808387804362;11.66622400280318;11.488844346457336;10.414685235807214;11.14274527675153;10.801708358916462;11.105253779700885;9.984418458801136;10.353146825498085;11.456354415108288;9.935165049603697;9.667111542075029;10.428360172704291;10.462502272597265;10.177419537989236
9.715961990255144;10.095397022792556;11.276706019892432;9.569855608330949;9.499845887083206;12.88264304936184;8.055282435501189;10.371776644337924;10.413627929024171;11.217957697864112;10.793603309279408;10.694357887221452;9.988684686772164;11.312882955284357;9.527477006060396;11.660887270302569;11.050528905530555;8.912889336229961;10.579315937580017;11.356451970221755;8.96289600533726;10.935165049603697;11.637983303777853;9.614709844115207;10.689997971419446;9.543031820255235;10.279610581052484;10.99929538702341;9.83605035505807;8.055282435501189;10.048486873992337;11.486332252768664;11.572700226487292;8.113742166049189;9.573647187493322;10.756556322524087;9.693486957499324;9.824958740528524;9.688250309133178;10.655530723155644;9.052568050804153;10.71853287606922;10.391243589427445;8.794415866350105;9.513727595952435;9.411510988012072;9.946906274456396;10.523561956057012;9.717676423066395;10.703903573444665;10.98655314975666;8.918863237274595;11.0;10.793603309279408;10.399811959325683;10.755722153642282;8.651051691178928;10.965784284662089;8.224001674198105;9.39660478118186;9.627533884472792;9.978710459106358;11.443461612227392;9.54882190845875;10.215532999745657;11.693051295397;10.169925001442312;10.285402218862249;11.263856019596082;9.807354922057604;11.437231901039478;11.207014320177532;10.572700226487292;10.494855584491198;10.338736382573916;11.60130652612184;11.278449458220482;10.161131882984307;11.25797705856398;11.651051691178928;9.428360172704291;9.335390354693924;11.014717929860009;10.906890595608518;10.276124405274238;10.211888294546004;9.86573327085176;10.371776644337924;10.266786540694902;10.51175265376738;10.091435386323608;9.94251450533924;11.50382573799575;9.871905237659186;9.611024797307351;10.074141462752506;9.726218159332198;10.064742764750257;10.737247343027738;9.878050912728536;10.567956075415466;10.10459875356437;10.00842862207058;10.328674927327947;10.959277505720502;11.593391122791736;10.328674927327947;10.693486957499324;11.247334178028728;10.38586240064146;10.032045726930807;10.129283016944967;11.567956075415466;10.706496018061188;10.306061689428342;10.071462362556623;10.617467465294196;10.658211482751796
7.303780748177103;9.98299357469431;7.076815597050831;7.426264754702098;6.930737337562887;9.36194377373524;6.087462841250339;8.219168520462162;9.43254190038826;9.027905996569883;6.189824558880018;7.459431618637297;8.92481250360578;8.405141463136344;5.906890595608519;8.50382573799575;8.632995197142957;8.357552004618084;8.149747119504681;5.614709844115208;9.807354922057604;8.194756854422248;7.294620748891627;6.475733430966398;7.832890014164741;7.977279923499917;8.927777962082342;6.643856189774724;6.321928094887363;6.087462841250339;7.139551352398794;9.94104760634058;6.554588851677638;6.087462841250339;8.159871336778389;8.879583249612784;9.158609688214478;9.49585502688717;8.573647187493322;8.076815597050832;6.569855608330948;8.405141463136344;7.321928094887363;7.257387842692652;10.167418145831736;8.778077129535358;7.672425341971495;8.271463027904375;7.400879436282184;7.076815597050831;8.204571144249204;7.507794640198696;7.348728154231077;6.189824558880018;9.344295907915816;7.78135971352466;8.31741261376487;8.290018846932618;8.459431618637296;7.392317422778761;8.238404739325079;8.370687406807217;9.96289600533726;8.686500527183219;8.08214904135387;8.098032082960527;7.285402218862249;7.108524456778169;9.558420713268664;8.011227255423254;9.507794640198696;9.189824558880018;9.016808287686557;8.96289600533726;7.686500527183218;10.127994320976391;8.76487159073609;9.13699111208023;9.403012023574997;10.804937672051908;6.977279923499917;7.960001932068081;9.187352073200495;9.147204924942228;8.194756854422248;8.224001674198105;8.823367240046235;8.72451385311995;8.308339030139408;7.94251450533924;7.774787059601174;8.03342300153745;9.002815015607053;8.303780748177102;6.794415866350106;8.280770770130603;7.651051691178928;8.03342300153745;8.550746785383243;9.428360172704291;8.930737337562887;8.665335917185176;9.364134655008051;7.851749041416057;9.49585502688717;9.62935662007961;8.968666793195208;9.820178962415188;9.306061689428342;7.622051819456376;8.005624549193879;8.442943495848729;7.076815597050831;8.124121311829187;8.016808287686555;8.271463027904375;7.714245517666122;8.848622940429339
11.759472121202831;12.117643101389092;12.203653885529596;11.409390936137704;12.15608307628868;12.83605035505807;11.249706056969703;11.825753832883112;12.3292357417338;12.593157658103;12.136350341454156;12.122504484313904;11.989394499844732;12.252074042796185;10.043027283594547;13.26620091249896;11.489847960439295;12.246146774635864;12.018895621121649;12.394998514501673;11.159240650411672;12.31938987600021;12.102631888854969;10.088788238716909;12.17617314910749;11.119589620741122;12.058668250340572;12.551227603598289;11.902375114486023;11.249706056969703;11.54399845013454;12.372048825272772;12.59128857924609;10.552669097514272;11.57459352733761;12.708006128896072;11.953650833649307;11.82456102997028;11.614709844115207;12.606867837374152;11.011926066306808;12.178976011374523;12.106562940444883;10.43567026093655;11.841564347730577;11.915879378835774;11.110483309816226;12.240195053979924;10.382624026574916;11.330916878114618;11.795633844506778;12.379919817646538;11.743992861060176;12.136350341454156;12.1373113907009;12.12023787734196;8.29920801838728;13.30063855399372;9.290018846932618;11.088125692188209;10.409390936137704;11.544481522310791;12.783816759320182;11.71037597120447;11.489847960439295;11.723660944409984;11.556984957594462;11.40992124124968;12.269418929741096;11.376125389276174;12.485577770903188;12.454813348512523;11.188588845707349;11.350939181546432;11.60917873814198;12.697184783224516;12.929073435876813;11.16427843830117;12.646108641506103;12.65127597334664;11.20212382383046;10.727069558023706;12.296916206879288;11.768184324776929;11.64250302878052;11.443461612227392;11.637077657143664;11.538673953082668;11.262682142362165;11.828136484194108;11.543031820255235;11.229419688230417;12.730894646541673;11.348728154231075;11.163649676015824;11.57553924683453;11.127349541059118;11.696098170955864;11.508289986140348;11.51717725268954;12.2103669456326;11.618844301766652;11.43567026093655;11.532842910961282;12.255323690008137;12.475226777742266;11.326429487122304;12.041316915829444;12.52772134428452;11.677719641641009;11.180530807344482;11.304921669581672;12.691961564216788;11.42259043389256;11.121533517340032;11.177419537989236;11.571752643503546;11.38747886584238
11.018200178813226;11.932214751968385;11.623881490013458;10.89178370321831;10.929998062609029;12.576248129843252;11.639792893279312;11.98192398731734;12.438012087651131;11.46352437327118;11.742309436084;10.837627933171404;10.59898297103609;11.958915156091347;10.579315937580017;12.780129619625306;10.773963368433558;10.31741261376487;12.060695931687556;11.616089313582115;10.453270634010623;12.183635381473218;12.125090539303256;12.09901899101923;11.249113452713727;10.970824901362615;12.16333519208196;11.90388184573618;11.246740598493144;11.639792893279312;10.871905237659186;12.111135670234708;12.749240939022329;9.80896417491926;10.78053976747196;12.116343961237469;10.95637615724967;10.53430288245463;10.79603960882977;11.657318449581288;10.709945380232496;11.400345796534694;11.14974711950468;9.975847968006784;11.194141238863136;11.549303368513575;10.54978466794786;11.035486451292154;11.390168956200185;11.515699838284045;11.886077584873094;10.665335917185176;11.537703747907644;11.742309436084;11.270879295328784;11.506307581100309;7.832890014164741;11.328674927327947;10.747353829478062;10.60917873814198;9.560332834212442;10.614709844115207;11.806952328210736;11.03342300153745;10.199672344836364;10.314016703901355;10.599912842187129;10.478769619475765;10.94617524072356;10.558420713268664;11.458406613236534;11.179909090014934;9.81698362325538;10.353146825498085;10.306061689428342;11.378836713210614;11.807757403589267;10.550746785383245;11.97333862080036;11.272046524389935;10.253847484987404;9.952741247186488;11.191676146352428;11.493355121494906;10.461479447286155;10.118941072723509;10.50481898763284;10.01262453886506;9.72451385311995;11.175549550636193;10.328674927327947;9.805743872151618;12.461990950585571;10.542064542283445;10.62844554013718;9.681238411777803;9.7632123668144;10.377210530388552;10.452241240430816;10.615629636968098;11.545929769085468;10.337621901992508;10.189824558880018;11.130570562805426;11.718104713121756;11.162391328756906;10.224001674198105;10.646558710154547;11.086136225027309;11.451726268074506;10.0566377151132;10.328674927327947;11.7553048882624;9.9901039638575;9.531381460516313;10.296916206879288;10.929258408636972;10.034798962577268
11.281350514981035;10.79603960882977;10.603626344986193;10.502831804066744;11.075479149488016;11.550746785383245;8.262094845370179;9.451211111832327;11.178664851006472;11.375039431346924;11.74104557700984;11.249706056969703;12.370959793297386;12.228518097716194;9.893301530860564;14.07363951028323;11.947271652460348;11.41574176829009;12.80634822671225;11.99929538702341;12.2659080092311;11.532355925288847;11.020979938904212;10.696098170955864;11.353698209048035;10.294620748891628;11.404077136241234;12.162076570374312;10.336506559810257;8.262094845370179;10.667998535672528;11.064742764750257;10.909893083770042;8.854868383260236;10.697836357962377;11.657318449581288;9.750706986224948;11.0566377151132;12.005975356500382;10.965784284662089;9.357552004618084;12.26238852375102;10.798471801101618;9.46352437327118;11.06406908038551;10.278449458220482;10.319672120946995;9.445014845868425;9.722807531169549;10.125413470483316;11.492854620174748;9.787902559391432;10.98370619265935;11.74104557700984;10.92481250360578;12.66222330531784;8.813781191217037;10.845490050944376;9.207014320177532;13.089781488353998;13.41758884038258;10.774787059601174;13.675846798363596;12.341240820538747;14.380055148544896;14.798421172228954;12.43149760425805;11.744413410557655;11.944346034137832;11.642954223480332;12.66644593881483;11.929628283024565;11.914758838941856;11.1705510353167;12.057314877782703;14.160265375794546;14.134506539022745;12.862637357558794;13.22836777783683;12.92184093707449;11.573173784686484;10.452241240430816;12.108197722535827;13.09984089900072;12.606405212697783;12.35397382181817;12.487840033823051;12.89519657256334;12.450953464712992;12.553149275598548;12.971184272404678;12.02271457304476;13.583200322609205;11.378836713210614;11.91737207947684;11.275542556086725;12.400612641082;15.265798155172575;13.976116567946908;10.466586337719244;11.925925264972856;13.216139556425135;11.11699367754698;10.4757334309664;13.62445278651674;12.702172685365548;10.323054760341646;12.00562454919388;15.285438343586272;10.193525360501216;12.239598529249124;11.843528534611089;13.25502856981873;10.822570830950168;10.286557761607956;11.51668494930961;13.622623840811512;13.134426320220928
