TCGA-44-6148-01A;TCGA-86-8358-01A;TCGA-78-7537-01A;TCGA-69-8453-01A;TCGA-L9-A5IP-01A;TCGA-50-5072-01A;TCGA-MP-A4TA-01A;TCGA-55-7913-01B;TCGA-55-8302-01A;TCGA-4B-A93V-01A;TCGA-97-A4M2-01A;TCGA-49-6742-01A;TCGA-55-7907-01A;TCGA-86-8359-01A;TCGA-05-4250-01A;TCGA-55-8089-01A;TCGA-05-4390-01A;TCGA-55-7726-01A;TCGA-73-7499-01A;TCGA-95-7567-01A;TCGA-44-2661-01A;TCGA-44-6145-01A;TCGA-67-6215-01A;TCGA-86-8669-01A;TCGA-78-7536-01A;TCGA-50-5044-01A;TCGA-97-8175-01A;TCGA-55-8614-01A;TCGA-73-4658-01A;TCGA-64-1680-01A;TCGA-64-1681-01A;TCGA-91-8499-01A;TCGA-05-4417-01A;TCGA-44-6145-01A;TCGA-MP-A5C7-01A;TCGA-55-8206-01A;TCGA-75-6206-01A;TCGA-55-6979-01A;TCGA-50-5932-01A;TCGA-50-7109-01A;TCGA-86-8280-01A;TCGA-44-3918-01A;TCGA-55-8301-01A;TCGA-91-6829-01A;TCGA-95-A4VN-01A;TCGA-95-7567-01A;TCGA-35-3615-01A;TCGA-MP-A4TE-01A;TCGA-53-7813-01A;TCGA-55-A48Z-01A;TCGA-78-8660-01A;TCGA-78-8660-01A;TCGA-55-7283-01A;TCGA-44-3918-01B;TCGA-78-7539-01A;TCGA-49-6745-01A;TCGA-05-4390-01A;TCGA-44-6774-01A;TCGA-62-A46V-01A;TCGA-55-6979-11A;TCGA-91-6831-11A;TCGA-44-6777-11A;TCGA-44-3396-11A;TCGA-49-6742-11A;TCGA-50-5931-11A;TCGA-44-6147-11A;TCGA-55-6969-11A;TCGA-49-6761-11A;TCGA-44-5645-11A;TCGA-91-6836-11A;TCGA-44-3398-11B;TCGA-55-6984-11A;TCGA-49-4490-11A;TCGA-49-6745-11A;TCGA-55-6971-11A;TCGA-44-2655-11A;TCGA-44-2665-11A;TCGA-73-4676-11A;TCGA-38-4625-11A;TCGA-55-6986-11A;TCGA-55-6983-11A;TCGA-49-4512-11A;TCGA-44-2661-11A;TCGA-38-4627-11A;TCGA-49-6743-11A;TCGA-44-6776-11A;TCGA-50-5936-11A;TCGA-91-6828-11A;TCGA-44-6146-11A;TCGA-44-6144-11A;TCGA-50-5930-11A;TCGA-50-5932-11A;TCGA-38-4626-11A;TCGA-50-5935-11A;TCGA-38-4632-11A;TCGA-91-6847-11A;TCGA-55-6975-11A;TCGA-50-5933-11A;TCGA-44-6778-11A;TCGA-91-6835-11A;TCGA-44-2657-11A;TCGA-50-5939-11A;TCGA-49-6744-11A;TCGA-55-6968-11A;TCGA-55-6985-11A;TCGA-50-6595-11A;TCGA-55-6982-11A;TCGA-44-6148-11A;TCGA-44-2662-11A;TCGA-91-6829-11A;TCGA-55-6981-11A;TCGA-55-6978-11A;TCGA-44-2668-11A;TCGA-55-6972-11A;TCGA-55-6980-11A;TCGA-55-6970-11A;TCGA-44-6145-11A;TCGA-91-6849-11A
10.5401280385821;9.638435913990472;11.68431031112435;10.44086916761087;9.799281621521924;9.7431513941125;11.391780606013166;11.398743691938192;10.099347810403192;11.089450481115907;11.086136225027309;9.714245517666123;9.192292814470768;10.452241240430816;10.83605035505807;10.897845456005513;10.365228849251544;8.055282435501189;11.692179576312538;11.852529509404196;11.178664851006472;10.075479149488016;11.626165319904498;10.332036548361652;11.379919817646538;10.26795708440284;11.72451385311995;10.338736382573916;10.437752072323605;10.112439506781552;12.026177596889225;10.985130373466898;10.29232163280204;10.075479149488016;11.690871009292314;11.114393054867309;9.987264012072538;9.954196310386877;10.55170826162069;10.99859042974533;11.196602126523173;9.858758099935422;10.34207466799914;10.199672344836364;10.710806433699352;11.852529509404196;11.774375272802065;11.480285320936373;8.426264754702098;11.336506559810257;10.715104009236168;10.715104009236168;10.659995892429976;6.539158811108031;10.720244258287568;9.878050912728536;10.365228849251544;9.375039431346924;11.137631598235428;9.581200581924955;9.116343961237469;10.266786540694902;11.312882955284357;10.492854620174748;10.217957697864112;9.958552715431011;10.030667136246942;10.187352073200495;11.034798962577268;9.853309555403674;11.24852060493843;11.519636252843211;11.009128789539256;11.29748950116098;9.987264012072538;11.75112558336727;11.552188759557149;10.352043425795433;11.714245517666123;11.609640474436812;9.61654884377899;10.839203788096944;11.118941072723509;11.61056350392504;10.337621901992508;9.80896417491926;10.00842862207058;10.232420927176076;9.884170519108435;10.527477006060396;9.915879378835774;9.689997971419446;11.4812949046311;10.14210705730255;10.125413470483316;10.303780748177102;9.873444112515376;9.828136484194108;10.1006623390052;10.31628153174622;10.85642552862553;9.918863237274596;9.705632387361415;10.34207466799914;10.63662462054365;11.12670447284319;9.73809225962049;10.746514321138465;11.244958393151132;10.205793249397155;9.700439718141093;10.224001674198105;11.01262453886506;9.951284714966972;9.936637939002573;9.344295907915816;10.072802534544207;10.048486873992337
5.129283016944966;11.147840893672337;6.754887502163468;7.813781191217037;7.936637939002571;9.812177305514448;9.467605550082997;9.799281621521924;8.707359132080883;8.060695931687555;7.257387842692652;8.731319031025064;7.531381460516312;7.294620748891627;7.60733031374961;9.14974711950468;9.4241662888181;8.45532722030456;9.226412192788786;8.59618975614441;7.383704292474052;7.636624620543649;8.426264754702098;6.7414669864011465;9.36194377373524;6.832890014164741;8.204571144249204;8.744833837499545;7.330916878114617;6.491853096329675;7.845490050944375;8.321928094887362;7.312882955284356;7.636624620543649;7.569855608330948;7.912889336229962;5.614709844115208;8.124121311829187;6.339850002884624;7.700439718141092;8.471675214392045;8.057991722759176;9.025139562278508;7.86418614465428;9.18239435340453;8.59618975614441;6.78135971352466;8.39231742277876;7.459431618637297;8.413627929024173;8.804131021183318;8.804131021183318;7.851749041416057;6.658211482751795;7.22881869049588;8.550746785383243;9.4241662888181;7.383704292474052;6.768184324776926;4.954196310386875;3.169925001442312;5.954196310386875;6.569855608330948;6.20945336562895;4.087462841250339;6.918863237274595;6.189824558880018;5.285402218862249;6.3750394313469245;4.169925001442312;7.076815597050831;5.285402218862249;4.643856189774724;5.087462841250339;5.129283016944966;6.754887502163468;5.643856189774724;5.584962500721156;4.857980995127572;6.475733430966398;5.247927513443585;4.0;6.285402218862249;5.614709844115208;4.087462841250339;4.087462841250339;5.459431618637297;5.087462841250339;5.087462841250339;5.977279923499917;4.807354922057604;5.044394119358453;6.189824558880018;5.044394119358453;6.0;4.0;5.357552004618084;4.584962500721156;5.672425341971495;5.129283016944966;8.618385502258606;4.754887502163468;4.857980995127572;5.491853096329675;6.22881869049588;6.285402218862249;5.700439718141092;5.643856189774724;5.614709844115208;6.727920454563199;4.643856189774724;5.087462841250339;8.055282435501189;5.584962500721156;4.643856189774724;5.700439718141092;5.169925001442312;4.700439718141092
8.867278739709661;7.839203788096944;9.556506054671928;9.179909090014934;6.285402218862249;8.915879378835774;8.467605550082997;6.129283016944966;7.475733430966398;6.266786540694901;9.902375114486023;7.451211111832329;8.303780748177102;7.960001932068081;8.632995197142957;9.61286849729104;7.247927513443585;8.665335917185176;7.459431618637297;8.400879436282183;9.853309555403674;8.851749041416058;8.475733430966399;8.124121311829187;8.339850002884624;6.78135971352466;8.139551352398794;8.422064766172813;9.59245703726808;7.707359132080882;9.294620748891628;9.932214751968385;9.076815597050832;8.851749041416058;8.396604781181859;11.51668494930961;9.144658242831882;8.787902559391432;9.24555270625568;8.754887502163468;10.096715154488535;9.768184324776929;9.038918989292302;10.52845411076479;11.613329054371054;8.400879436282183;9.25502856981873;6.857980995127572;6.20945336562895;10.839991070539886;8.562242424221072;8.562242424221072;9.368506461507693;9.876516946565;9.184875342908285;8.885696373339394;7.247927513443585;8.74819284958946;8.487840033823051;8.76487159073609;9.702172685365548;9.988684686772164;11.345959596404112;8.876516946565;9.366322214245816;9.974414589805528;9.709083812550343;9.247927513443583;9.847057346091336;8.971543553950772;11.061371192659813;9.899356922923111;9.467605550082997;8.693486957499324;9.60733031374961;11.044394119358454;10.828136484194108;9.509775004326936;9.932214751968385;10.50084187955693;8.129283016944967;9.61654884377899;10.700439718141093;11.270879295328784;10.443979542601252;8.703903573444663;10.328674927327947;9.13699111208023;10.088788238716909;9.571752643503546;8.936637939002571;9.99859042974533;9.381542951184583;8.927777962082342;9.211888294546004;8.113742166049189;9.519636252843211;10.44086916761087;10.251482410620213;9.899356922923111;9.154818109052105;10.565102078360312;10.264442600226602;8.558420713268664;11.14274527675153;10.513727595952435;9.69522829149575;10.965784284662089;10.581200581924955;8.861086905995395;9.388017285345136;9.25974326369078;10.214319120800766;9.13699111208023;9.08214904135387;9.91288933622996;8.954196310386875;9.08214904135387
8.800899899920305;9.813781191217036;10.490850876740298;10.571752643503546;9.84862294042934;10.384783750093352;10.887982133058454;12.205793249397155;10.099347810403192;9.779719355143405;10.371776644337924;9.887220615468385;10.318542809702723;10.933690654952231;11.313449940963055;11.85836959985474;10.40832974076739;9.14974711950468;12.12347479824414;11.896710815726117;11.047123912114026;10.293471648838134;11.898979204622512;9.515699838284045;10.79197682089869;11.298062567719017;11.247927513443583;10.324180546618742;10.391243589427445;10.029287226968243;11.433585441150496;10.82097669262124;9.77313920671969;10.293471648838134;10.51668494930961;11.25797705856398;9.226412192788786;10.293471648838134;10.85096815098244;9.562242424221072;11.548340287676147;11.145295334933598;11.066089190457772;10.027905996569883;10.812979471251484;11.896710815726117;11.4189067312579;10.546894459887636;8.88264304936184;10.610102062999664;10.200898605038445;10.200898605038445;10.795227966028678;8.276124405274238;12.640470904590089;9.83605035505807;10.40832974076739;9.38586240064146;10.4655664048094;9.044394119358454;8.353146825498083;9.445014845868425;10.947636937951827;9.417852514885896;8.442943495848729;10.13699111208023;9.098032082960527;8.321928094887362;9.84862294042934;8.761551232444479;10.197216693110052;10.130570562805426;9.426264754702098;9.497851836951115;8.876516946565;10.352043425795433;10.428360172704291;9.139551352398794;10.496853777388042;9.987264012072538;8.714245517666123;9.605479518061667;10.071462362556623;10.832098846039134;9.26209484537018;8.483815777264256;8.787902559391432;9.105908508571158;8.614709844115207;9.43879185257826;8.83605035505807;8.491853096329674;11.263269200372662;9.167418145831736;9.850186837645774;8.804131021183318;8.243173983472952;9.118941072723509;9.45532722030456;9.066089190457772;10.12023787734196;9.226412192788786;8.64745842645492;9.481799431665753;10.040289721025715;9.7431513941125;9.187352073200495;9.471675214392045;9.758223214726724;10.108524456778168;8.927777962082342;9.197216693110052;11.34207466799914;8.76487159073609;8.79766152585376;9.131856960608792;9.285402218862249;8.672425341971495
10.794415866350104;10.517669388133813;11.157346935362844;11.290594888082572;10.29232163280204;11.739358707433396;11.555068391333338;12.169298695792843;10.452241240430816;9.564149489985732;11.17367713630342;10.556506054671928;10.900112062977456;10.817783121774534;12.258860431409756;11.85369942030022;10.584962500721156;10.200898605038445;10.828136484194108;11.885315061049376;10.5401280385821;11.184875342908285;11.7988767681333;11.519144787997414;12.583552930466483;9.068778277985412;10.734709620225836;10.714245517666123;10.564149489985732;9.870364719583405;11.530406337099068;9.787902559391432;11.083479327331842;11.184875342908285;11.364134655008051;11.545447181678094;10.98584193700334;9.67595703294175;10.922584402713664;10.91513244895065;11.397674632948268;12.32037749183128;11.080151309614088;11.494355603532846;11.56843119316746;11.885315061049376;11.364134655008051;11.661778097771988;9.805743872151618;10.71338651493703;10.929258408636972;10.929258408636972;11.051888655905378;12.137631598235428;10.841564347730577;11.22881869049588;10.584962500721156;9.955649907528374;11.841957399099549;10.25974326369078;9.850186837645774;10.30149619498255;11.808562029957525;10.7047682393626;10.205793249397155;10.08746284125034;10.197216693110052;10.1357092861044;10.773963368433558;10.508785162064513;11.399277924508969;11.243173983472952;9.815383295813538;9.929258408636972;10.61378946447258;11.187352073200495;11.280770770130603;10.026523442519766;11.544964432789238;11.63026712502677;10.330916878114618;9.946906274456396;10.871905237659186;10.19598729802851;10.4189067312579;10.611024797307351;10.72451385311995;10.57553924683453;10.365228849251544;10.688250309133178;10.567956075415466;10.370687406807216;11.653740778706569;10.45532722030456;10.14338321398982;10.174925682500678;10.157346935362844;10.422064766172811;10.573647187493322;10.263269200372662;10.567005370247031;10.638435913990472;10.84313591111135;10.084808387804362;11.66622400280318;11.488844346457336;10.414685235807214;11.14274527675153;10.801708358916462;11.105253779700885;9.984418458801136;10.353146825498085;11.456354415108288;9.935165049603697;9.667111542075029;10.428360172704291;10.462502272597265;10.177419537989236
9.824958740528524;9.717676423066395;10.274960472140602;10.579315937580017;10.098032082960527;9.918863237274596;10.43254190038826;11.03823313473178;10.312882955284357;11.51175265376738;11.296916206879288;8.96289600533726;8.758223214726724;10.449148645375436;10.671541066711884;11.02167404285837;10.178664851006472;8.813781191217037;10.394462694610317;11.12605911607068;10.828929827651486;9.312882955284357;10.99929538702341;9.791162888555018;11.171802288682985;9.614709844115207;11.637983303777853;9.303780748177102;10.166163082646111;9.025139562278508;10.287712379549449;9.945443836377912;9.623881490013458;9.312882955284357;10.523561956057012;11.110483309816226;9.537218400538595;10.174925682500678;9.179909090014934;10.696098170955864;11.149111990706889;10.436711542137214;11.298062567719017;9.665335917185176;10.863411958941638;11.12605911607068;10.79685079526716;10.901621158346112;8.89178370321831;10.689997971419446;10.667998535672528;10.667998535672528;9.44086916761087;8.651051691178928;10.65284497300198;9.328674927327947;10.178664851006472;9.364134655008051;10.271463027904376;9.39660478118186;9.627533884472792;9.978710459106358;11.443461612227392;9.54882190845875;10.215532999745657;11.693051295397;10.169925001442312;10.285402218862249;11.263856019596082;9.807354922057604;11.437231901039478;11.207014320177532;10.572700226487292;10.494855584491198;10.338736382573916;11.60130652612184;11.278449458220482;10.161131882984307;11.25797705856398;11.651051691178928;9.428360172704291;9.335390354693924;11.014717929860009;10.906890595608518;10.276124405274238;10.211888294546004;9.86573327085176;10.371776644337924;10.266786540694902;10.51175265376738;10.091435386323608;9.94251450533924;11.50382573799575;9.871905237659186;9.611024797307351;10.074141462752506;9.726218159332198;10.064742764750257;10.737247343027738;9.878050912728536;10.567956075415466;10.10459875356437;10.00842862207058;10.328674927327947;10.959277505720502;11.593391122791736;10.328674927327947;10.693486957499324;11.247334178028728;10.38586240064146;10.032045726930807;10.129283016944967;11.567956075415466;10.706496018061188;10.306061689428342;10.071462362556623;10.617467465294196;10.658211482751796
9.49585502688717;7.400879436282184;8.977279923499916;8.149747119504681;6.845490050944375;10.535275376620802;7.912889336229962;8.214319120800766;6.714245517666122;7.044394119358453;8.228818690495881;9.807354922057604;8.139551352398794;8.290018846932618;9.06339508128851;8.92184093707449;7.392317422778761;7.614709844115208;8.848622940429339;8.049848549450562;9.159871336778387;8.108524456778168;6.643856189774724;7.727920454563199;10.293471648838134;6.475733430966398;7.294620748891627;9.076815597050832;9.221587121264806;7.076815597050831;8.768184324776927;9.952741247186488;8.134426320220927;8.108524456778168;8.271463027904375;8.611024797307353;7.857980995127572;8.741466986401146;7.294620748891627;7.774787059601174;8.857980995127573;9.278449458220482;8.144658242831882;8.710806433699352;7.475733430966398;8.049848549450562;7.577428828035749;8.139551352398794;5.857980995127572;7.832890014164741;6.357552004618084;6.357552004618084;6.6865005271832185;8.31741261376487;7.599912842187128;7.679480099505446;7.392317422778761;8.31741261376487;7.011227255423254;7.392317422778761;8.238404739325079;8.370687406807217;9.96289600533726;8.686500527183219;8.08214904135387;8.098032082960527;7.285402218862249;7.108524456778169;9.558420713268664;8.011227255423254;9.507794640198696;9.189824558880018;9.016808287686557;8.96289600533726;7.686500527183218;10.127994320976391;8.76487159073609;9.13699111208023;9.403012023574997;10.804937672051908;6.977279923499917;7.960001932068081;9.187352073200495;9.147204924942228;8.194756854422248;8.224001674198105;8.823367240046235;8.72451385311995;8.308339030139408;7.94251450533924;7.774787059601174;8.03342300153745;9.002815015607053;8.303780748177102;6.794415866350106;8.280770770130603;7.651051691178928;8.03342300153745;8.550746785383243;9.428360172704291;8.930737337562887;8.665335917185176;9.364134655008051;7.851749041416057;9.49585502688717;9.62935662007961;8.968666793195208;9.820178962415188;9.306061689428342;7.622051819456376;8.005624549193879;8.442943495848729;7.076815597050831;8.124121311829187;8.016808287686555;8.271463027904375;7.714245517666122;8.848622940429339
11.82456102997028;10.382624026574916;12.728133100306216;12.018895621121649;11.181773438808808;11.811374693509942;12.421012855779226;13.423378576518491;11.971543553950772;11.885696373339394;12.297776062894147;11.159240650411672;11.381542951184583;10.95637615724967;12.905198945962804;12.347621368568134;11.826151214800207;9.517669388133813;11.94397991434374;12.19537220740274;12.443461612227392;11.292896755409172;12.551227603598289;11.986908624697694;12.773551346428505;10.088788238716909;12.102631888854969;11.467096033905747;11.727069558023706;11.590587049915037;12.489095315413504;10.473705749619416;12.050528905530555;11.292896755409172;12.240195053979924;13.191059214531656;11.04916787237217;10.995767150877802;12.606173844717032;11.070120944476823;12.867085646616836;10.73640193131829;12.566291930007871;11.606867837374152;11.91214085629572;12.19537220740274;12.559377090526684;12.750288267591651;10.029287226968243;12.17617314910749;12.029632328044135;12.029632328044135;11.93147623388679;8.29920801838728;13.174925682500678;11.80332391904149;11.826151214800207;10.768184324776929;11.617467465294196;11.088125692188209;10.409390936137704;11.544481522310791;12.783816759320182;11.71037597120447;11.489847960439295;11.723660944409984;11.556984957594462;11.40992124124968;12.269418929741096;11.376125389276174;12.485577770903188;12.454813348512523;11.188588845707349;11.350939181546432;11.60917873814198;12.697184783224516;12.929073435876813;11.16427843830117;12.646108641506103;12.65127597334664;11.20212382383046;10.727069558023706;12.296916206879288;11.768184324776929;11.64250302878052;11.443461612227392;11.637077657143664;11.538673953082668;11.262682142362165;11.828136484194108;11.543031820255235;11.229419688230417;12.730894646541673;11.348728154231075;11.163649676015824;11.57553924683453;11.127349541059118;11.696098170955864;11.508289986140348;11.51717725268954;12.2103669456326;11.618844301766652;11.43567026093655;11.532842910961282;12.255323690008137;12.475226777742266;11.326429487122304;12.041316915829444;12.52772134428452;11.677719641641009;11.180530807344482;11.304921669581672;12.691961564216788;11.42259043389256;11.121533517340032;11.177419537989236;11.571752643503546;11.38747886584238
10.53430288245463;11.390168956200185;11.895575282380683;12.060695931687556;11.410451351503994;11.362491806046062;11.78053976747196;12.365502268193117;11.447083226209651;13.109177703355275;11.871135184243045;10.453270634010623;10.265615046484458;11.10459875356437;11.434628227636724;11.962534563511271;11.685186796595348;9.564149489985732;11.884552133987237;11.888362741170644;11.375582512490508;11.172427508645482;11.90388184573618;11.208843990734614;11.688687423222536;12.09901899101923;12.125090539303256;11.712097051087548;11.501837184902296;10.469641817239516;12.069114061773938;10.887220615468385;10.985130373466898;11.172427508645482;11.035486451292154;12.024793384702548;10.296916206879288;10.776433032444732;10.52845411076479;11.62935662007961;11.804937672051908;10.935533412950749;11.811374693509942;10.48683502156305;12.065752701816972;11.888362741170644;11.660887270302569;12.132821006779572;10.098032082960527;11.249113452713727;11.919608238603251;11.919608238603251;11.002111776479852;7.832890014164741;12.339850002884624;11.68079903457298;11.685186796595348;9.79603960882977;11.102631888854969;10.60917873814198;9.560332834212442;10.614709844115207;11.806952328210736;11.03342300153745;10.199672344836364;10.314016703901355;10.599912842187129;10.478769619475765;10.94617524072356;10.558420713268664;11.458406613236534;11.179909090014934;9.81698362325538;10.353146825498085;10.306061689428342;11.378836713210614;11.807757403589267;10.550746785383245;11.97333862080036;11.272046524389935;10.253847484987404;9.952741247186488;11.191676146352428;11.493355121494906;10.461479447286155;10.118941072723509;10.50481898763284;10.01262453886506;9.72451385311995;11.175549550636193;10.328674927327947;9.805743872151618;12.461990950585571;10.542064542283445;10.62844554013718;9.681238411777803;9.7632123668144;10.377210530388552;10.452241240430816;10.615629636968098;11.545929769085468;10.337621901992508;10.189824558880018;11.130570562805426;11.718104713121756;11.162391328756906;10.224001674198105;10.646558710154547;11.086136225027309;11.451726268074506;10.0566377151132;10.328674927327947;11.7553048882624;9.9901039638575;9.531381460516313;10.296916206879288;10.929258408636972;10.034798962577268
11.0566377151132;9.722807531169549;10.964340867792416;12.80634822671225;13.63967986040889;12.47040467706564;11.508289986140348;11.262682142362165;11.028596777067108;10.731319031025064;11.26209484537018;12.2659080092311;9.14974711950468;11.693051295397;12.044052531801302;11.886458695703706;10.745674324002136;8.930737337562887;11.4812949046311;11.24852060493843;11.404609397837712;10.914385132155443;12.162076570374312;11.421538906848276;11.95746484680521;10.696098170955864;11.020979938904212;11.152918576136624;13.163649676015824;11.778898476008376;12.278449458220482;9.654636028527968;10.870364719583405;10.914385132155443;9.445014845868425;12.356176830516356;9.820178962415188;10.524541715035848;10.484822894262146;10.508785162064513;12.07815080773465;11.230921088137896;10.804937672051908;10.988684686772164;12.166476950816804;11.24852060493843;10.898601387403938;10.922584402713664;8.134426320220927;11.353698209048035;10.4241662888181;10.4241662888181;10.92184093707449;8.813781191217037;10.73809225962049;11.011926066306808;10.745674324002136;11.046441948007311;11.219773550892874;13.089781488353998;13.41758884038258;10.774787059601174;13.675846798363596;12.341240820538747;14.380055148544896;14.798421172228954;12.43149760425805;11.744413410557655;11.944346034137832;11.642954223480332;12.66644593881483;11.929628283024565;11.914758838941856;11.1705510353167;12.057314877782703;14.160265375794546;14.134506539022745;12.862637357558794;13.22836777783683;12.92184093707449;11.573173784686484;10.452241240430816;12.108197722535827;13.09984089900072;12.606405212697783;12.35397382181817;12.487840033823051;12.89519657256334;12.450953464712992;12.553149275598548;12.971184272404678;12.02271457304476;13.583200322609205;11.378836713210614;11.91737207947684;11.275542556086725;12.400612641082;15.265798155172575;13.976116567946908;10.466586337719244;11.925925264972856;13.216139556425135;11.11699367754698;10.4757334309664;13.62445278651674;12.702172685365548;10.323054760341646;12.00562454919388;15.285438343586272;10.193525360501216;12.239598529249124;11.843528534611089;13.25502856981873;10.822570830950168;10.286557761607956;11.51668494930961;13.622623840811512;13.134426320220928
