TCGA-55-6983-01A;TCGA-78-7158-01A;TCGA-35-3615-01A;TCGA-67-6215-01A;TCGA-97-A4M5-01A;TCGA-55-8511-01A;TCGA-95-7947-01A;TCGA-86-8585-01A;TCGA-55-A490-01A;TCGA-44-2656-01A;TCGA-44-2659-01A;TCGA-J2-A4AE-01A;TCGA-55-8506-01A;TCGA-49-AAR9-01A;TCGA-44-A479-01A;TCGA-86-8055-01A;TCGA-97-A4M1-01A;TCGA-75-5126-01A;TCGA-86-8279-01A;TCGA-J2-8194-01A;TCGA-69-7763-01A;TCGA-64-5778-01A;TCGA-71-6725-01A;TCGA-86-7711-01A;TCGA-05-5428-01A;TCGA-55-8302-01A;TCGA-78-7161-01A;TCGA-50-5942-01A;TCGA-44-A4SU-01A;TCGA-44-8117-01A;TCGA-97-8179-01A;TCGA-49-AARE-01A;TCGA-86-8279-01A;TCGA-38-4631-01A;TCGA-55-A57B-01A;TCGA-97-7937-01A;TCGA-55-A48Y-01A;TCGA-86-8055-01A;TCGA-44-6777-01A;TCGA-49-6743-01A;TCGA-97-7546-01A;TCGA-75-5126-01A;TCGA-44-7670-01A;TCGA-44-3396-01A;TCGA-62-A46Y-01A;TCGA-78-8648-01A;TCGA-71-8520-01A;TCGA-62-A46V-01A;TCGA-97-8177-01A;TCGA-78-7166-01A;TCGA-55-8507-01A;TCGA-78-8660-01A;TCGA-75-5126-01A;TCGA-55-8094-01A;TCGA-55-8203-01A;TCGA-44-6148-01A;TCGA-55-6980-01A;TCGA-44-3398-01A;TCGA-49-AARO-01A;TCGA-55-6979-11A;TCGA-91-6831-11A;TCGA-44-6777-11A;TCGA-44-3396-11A;TCGA-49-6742-11A;TCGA-50-5931-11A;TCGA-44-6147-11A;TCGA-55-6969-11A;TCGA-49-6761-11A;TCGA-44-5645-11A;TCGA-91-6836-11A;TCGA-44-3398-11B;TCGA-55-6984-11A;TCGA-49-4490-11A;TCGA-49-6745-11A;TCGA-55-6971-11A;TCGA-44-2655-11A;TCGA-44-2665-11A;TCGA-73-4676-11A;TCGA-38-4625-11A;TCGA-55-6986-11A;TCGA-55-6983-11A;TCGA-49-4512-11A;TCGA-44-2661-11A;TCGA-38-4627-11A;TCGA-49-6743-11A;TCGA-44-6776-11A;TCGA-50-5936-11A;TCGA-91-6828-11A;TCGA-44-6146-11A;TCGA-44-6144-11A;TCGA-50-5930-11A;TCGA-50-5932-11A;TCGA-38-4626-11A;TCGA-50-5935-11A;TCGA-38-4632-11A;TCGA-91-6847-11A;TCGA-55-6975-11A;TCGA-50-5933-11A;TCGA-44-6778-11A;TCGA-91-6835-11A;TCGA-44-2657-11A;TCGA-50-5939-11A;TCGA-49-6744-11A;TCGA-55-6968-11A;TCGA-55-6985-11A;TCGA-50-6595-11A;TCGA-55-6982-11A;TCGA-44-6148-11A;TCGA-44-2662-11A;TCGA-91-6829-11A;TCGA-55-6981-11A;TCGA-55-6978-11A;TCGA-44-2668-11A;TCGA-55-6972-11A;TCGA-55-6980-11A;TCGA-55-6970-11A;TCGA-44-6145-11A;TCGA-91-6849-11A
11.458919206967591;10.83368074865474;11.774375272802065;11.626165319904498;10.839203788096944;11.080817527608328;11.041659151637214;10.836839359748716;10.523561956057012;9.887982133058454;11.235415935602528;10.092757140919852;11.573647187493322;10.685624839726357;10.130570562805426;10.791162888555018;11.293471648838134;10.369597346278676;12.050528905530555;10.947636937951827;9.991521846075695;10.824958740528524;12.830317129810208;11.70433597118232;10.617467465294196;10.099347810403192;11.373952655370193;10.258566033889933;11.072132604167232;12.0566377151132;9.544964432789238;10.34207466799914;12.050528905530555;10.861862340059153;10.94982671075911;11.671098725748465;10.145932145820517;10.791162888555018;9.79766152585376;10.161131882984307;10.461479447286155;10.369597346278676;11.40832974076739;12.486583659067268;10.981567281903017;10.265615046484458;10.614709844115207;11.137631598235428;12.020285500844649;10.871905237659186;11.386940245324311;10.715104009236168;10.369597346278676;10.308339030139408;11.350939181546432;10.5401280385821;9.5980525001616;11.000704269011246;10.583082767502932;9.581200581924955;9.116343961237469;10.266786540694902;11.312882955284357;10.492854620174748;10.217957697864112;9.958552715431011;10.030667136246942;10.187352073200495;11.034798962577268;9.853309555403674;11.24852060493843;11.519636252843211;11.009128789539256;11.29748950116098;9.987264012072538;11.75112558336727;11.552188759557149;10.352043425795433;11.714245517666123;11.609640474436812;9.61654884377899;10.839203788096944;11.118941072723509;11.61056350392504;10.337621901992508;9.80896417491926;10.00842862207058;10.232420927176076;9.884170519108435;10.527477006060396;9.915879378835774;9.689997971419446;11.4812949046311;10.14210705730255;10.125413470483316;10.303780748177102;9.873444112515376;9.828136484194108;10.1006623390052;10.31628153174622;10.85642552862553;9.918863237274596;9.705632387361415;10.34207466799914;10.63662462054365;11.12670447284319;9.73809225962049;10.746514321138465;11.244958393151132;10.205793249397155;9.700439718141093;10.224001674198105;11.01262453886506;9.951284714966972;9.936637939002573;9.344295907915816;10.072802534544207;10.048486873992337
8.339850002884624;8.011227255423254;6.78135971352466;8.426264754702098;8.179909090014934;8.94251450533924;10.193525360501216;8.108524456778168;8.848622940429339;8.51175265376738;7.988684686772165;8.379378367071261;8.614709844115207;8.330916878114618;8.577428828035748;9.011227255423254;6.554588851677638;7.451211111832329;9.333155350310616;6.78135971352466;6.523561956057013;7.0;8.184875342908283;10.12023787734196;6.475733430966398;8.707359132080883;6.475733430966398;5.247927513443585;7.857980995127572;7.918863237274595;8.144658242831882;10.24436383512051;9.333155350310616;7.86418614465428;8.577428828035748;8.262094845370179;7.658211482751795;9.011227255423254;7.721099188707186;9.99859042974533;7.426264754702098;7.451211111832329;10.030667136246942;9.197216693110052;8.139551352398794;7.475733430966398;8.550746785383243;6.768184324776926;6.672425341971495;8.885696373339394;8.409390936137703;8.804131021183318;7.451211111832329;8.224001674198105;9.409390936137704;5.129283016944966;6.409390936137702;7.475733430966398;7.774787059601174;4.954196310386875;3.169925001442312;5.954196310386875;6.569855608330948;6.20945336562895;4.087462841250339;6.918863237274595;6.189824558880018;5.285402218862249;6.3750394313469245;4.169925001442312;7.076815597050831;5.285402218862249;4.643856189774724;5.087462841250339;5.129283016944966;6.754887502163468;5.643856189774724;5.584962500721156;4.857980995127572;6.475733430966398;5.247927513443585;4.0;6.285402218862249;5.614709844115208;4.087462841250339;4.087462841250339;5.459431618637297;5.087462841250339;5.087462841250339;5.977279923499917;4.807354922057604;5.044394119358453;6.189824558880018;5.044394119358453;6.0;4.0;5.357552004618084;4.584962500721156;5.672425341971495;5.129283016944966;8.618385502258606;4.754887502163468;4.857980995127572;5.491853096329675;6.22881869049588;6.285402218862249;5.700439718141092;5.643856189774724;5.614709844115208;6.727920454563199;4.643856189774724;5.087462841250339;8.055282435501189;5.584962500721156;4.643856189774724;5.700439718141092;5.169925001442312;4.700439718141092
9.712527000439824;8.092757140919852;9.25502856981873;8.475733430966399;9.847057346091336;8.243173983472952;8.951284714966972;7.179909090014935;7.3750394313469245;10.595257481449035;10.688250309133178;8.707359132080883;5.857980995127572;4.169925001442312;9.90388184573618;10.026523442519766;9.43879185257826;8.611024797307353;8.214319120800766;9.64565843240871;9.702172685365548;7.734709620225838;7.741466986401146;9.696967526234287;7.266786540694901;7.475733430966398;9.517669388133813;10.380461065088973;8.64745842645492;8.974414589805527;9.121533517340032;7.285402218862249;8.214319120800766;7.330916878114617;9.96000193206808;8.686500527183219;9.199672344836364;10.026523442519766;10.663558104217271;9.372865060112588;10.95637615724967;8.611024797307353;7.651051691178928;10.101975670949232;8.169925001442312;10.497851836951115;7.523561956057013;8.487840033823051;9.83605035505807;7.366322214245816;8.59618975614441;8.562242424221072;8.611024797307353;9.221587121264806;9.113742166049189;8.867278739709661;8.945443836377912;9.957102041562289;7.643856189774724;8.76487159073609;9.702172685365548;9.988684686772164;11.345959596404112;8.876516946565;9.366322214245816;9.974414589805528;9.709083812550343;9.247927513443583;9.847057346091336;8.971543553950772;11.061371192659813;9.899356922923111;9.467605550082997;8.693486957499324;9.60733031374961;11.044394119358454;10.828136484194108;9.509775004326936;9.932214751968385;10.50084187955693;8.129283016944967;9.61654884377899;10.700439718141093;11.270879295328784;10.443979542601252;8.703903573444663;10.328674927327947;9.13699111208023;10.088788238716909;9.571752643503546;8.936637939002571;9.99859042974533;9.381542951184583;8.927777962082342;9.211888294546004;8.113742166049189;9.519636252843211;10.44086916761087;10.251482410620213;9.899356922923111;9.154818109052105;10.565102078360312;10.264442600226602;8.558420713268664;11.14274527675153;10.513727595952435;9.69522829149575;10.965784284662089;10.581200581924955;8.861086905995395;9.388017285345136;9.25974326369078;10.214319120800766;9.13699111208023;9.08214904135387;9.91288933622996;8.954196310386875;9.08214904135387
10.61194694181998;10.768184324776929;11.4189067312579;11.898979204622512;11.19537220740274;10.757390009366638;11.694357887221452;9.37937836707126;10.271463027904376;10.7858611057596;10.779719355143405;10.079484783826816;9.60177078840771;11.201511344500146;9.93810932621924;11.083479327331842;10.403012023574997;10.978710459106358;11.13827180017222;11.086136225027309;10.099347810403192;11.4655664048094;10.812979471251484;10.641148597411233;9.703903573444665;10.099347810403192;10.194756854422248;9.483815777264256;10.4241662888181;10.389093521904474;10.264442600226602;10.398743691938192;11.13827180017222;10.800090987624994;10.375039431346924;9.90388184573618;9.92035285541508;11.083479327331842;9.93810932621924;10.619302955415687;10.930737337562888;10.978710459106358;11.371776644337924;12.177108041703692;9.52552080909507;9.791162888555018;10.611024797307351;10.4655664048094;11.467605550082997;10.131856960608792;10.34207466799914;10.200898605038445;10.978710459106358;10.57553924683453;10.469641817239516;8.800899899920305;9.94397991434374;11.421538906848276;9.7515440590891;9.044394119358454;8.353146825498083;9.445014845868425;10.947636937951827;9.417852514885896;8.442943495848729;10.13699111208023;9.098032082960527;8.321928094887362;9.84862294042934;8.761551232444479;10.197216693110052;10.130570562805426;9.426264754702098;9.497851836951115;8.876516946565;10.352043425795433;10.428360172704291;9.139551352398794;10.496853777388042;9.987264012072538;8.714245517666123;9.605479518061667;10.071462362556623;10.832098846039134;9.26209484537018;8.483815777264256;8.787902559391432;9.105908508571158;8.614709844115207;9.43879185257826;8.83605035505807;8.491853096329674;11.263269200372662;9.167418145831736;9.850186837645774;8.804131021183318;8.243173983472952;9.118941072723509;9.45532722030456;9.066089190457772;10.12023787734196;9.226412192788786;8.64745842645492;9.481799431665753;10.040289721025715;9.7431513941125;9.187352073200495;9.471675214392045;9.758223214726724;10.108524456778168;8.927777962082342;9.197216693110052;11.34207466799914;8.76487159073609;8.79766152585376;9.131856960608792;9.285402218862249;8.672425341971495
11.381542951184583;11.70433597118232;11.364134655008051;11.7988767681333;10.430452551665532;10.144658242831882;12.366868586167094;9.731319031025064;12.493855449240822;12.73978060977326;12.114718389188424;10.884933647949762;11.086799685623452;12.192292814470768;10.214319120800766;11.57790083688697;10.450180247164754;11.207624468226758;11.939579214314692;10.881113960675096;10.489847960439295;10.095397022792556;11.456354415108288;12.49760238678349;9.689997971419446;10.452241240430816;11.06406908038551;10.800090987624994;10.578372691360803;11.754052367528924;10.644757592516257;10.353146825498085;11.939579214314692;10.79766152585376;11.987264012072538;11.294620748891628;11.109177703355275;11.57790083688697;11.782588759494963;11.89822347121556;11.252074042796185;11.207624468226758;11.464035152189911;11.521109643651332;10.991521846075695;10.111135670234708;10.308339030139408;11.841957399099549;11.08214904135387;10.532355925288847;10.397674632948268;10.929258408636972;11.207624468226758;10.80332391904149;11.11309098344238;10.794415866350104;10.451211111832327;11.192292814470768;10.51175265376738;10.25974326369078;9.850186837645774;10.30149619498255;11.808562029957525;10.7047682393626;10.205793249397155;10.08746284125034;10.197216693110052;10.1357092861044;10.773963368433558;10.508785162064513;11.399277924508969;11.243173983472952;9.815383295813538;9.929258408636972;10.61378946447258;11.187352073200495;11.280770770130603;10.026523442519766;11.544964432789238;11.63026712502677;10.330916878114618;9.946906274456396;10.871905237659186;10.19598729802851;10.4189067312579;10.611024797307351;10.72451385311995;10.57553924683453;10.365228849251544;10.688250309133178;10.567956075415466;10.370687406807216;11.653740778706569;10.45532722030456;10.14338321398982;10.174925682500678;10.157346935362844;10.422064766172811;10.573647187493322;10.263269200372662;10.567005370247031;10.638435913990472;10.84313591111135;10.084808387804362;11.66622400280318;11.488844346457336;10.414685235807214;11.14274527675153;10.801708358916462;11.105253779700885;9.984418458801136;10.353146825498085;11.456354415108288;9.935165049603697;9.667111542075029;10.428360172704291;10.462502272597265;10.177419537989236
10.894059846274022;11.401412878714178;10.79685079526716;10.99929538702341;11.217957697864112;10.62296694479051;10.164906926675688;9.98299357469431;9.30149619498255;10.35149140932002;10.964340867792416;10.50084187955693;9.566054038171092;9.603626344986193;9.981567281903017;10.778898476008376;11.011926066306808;9.103287808412022;11.103287808412022;10.794415866350104;9.688250309133178;10.098032082960527;11.38586240064146;9.787902559391432;9.859534786382651;10.312882955284357;9.954196310386877;9.60733031374961;10.400879436282183;10.818582177480858;10.430452551665532;10.715961990255144;11.103287808412022;9.038918989292302;10.968666793195208;10.909893083770042;10.171176797651771;10.778898476008376;10.059344460824423;9.346513733165636;10.076815597050832;9.103287808412022;9.894817763307945;11.428360172704291;10.375039431346924;10.398743691938192;9.72451385311995;10.271463027904376;11.061371192659813;10.558420713268664;10.080817527608328;10.667998535672528;9.103287808412022;9.290018846932618;11.715533063526584;9.824958740528524;9.280770770130603;10.641148597411233;10.50084187955693;9.39660478118186;9.627533884472792;9.978710459106358;11.443461612227392;9.54882190845875;10.215532999745657;11.693051295397;10.169925001442312;10.285402218862249;11.263856019596082;9.807354922057604;11.437231901039478;11.207014320177532;10.572700226487292;10.494855584491198;10.338736382573916;11.60130652612184;11.278449458220482;10.161131882984307;11.25797705856398;11.651051691178928;9.428360172704291;9.335390354693924;11.014717929860009;10.906890595608518;10.276124405274238;10.211888294546004;9.86573327085176;10.371776644337924;10.266786540694902;10.51175265376738;10.091435386323608;9.94251450533924;11.50382573799575;9.871905237659186;9.611024797307351;10.074141462752506;9.726218159332198;10.064742764750257;10.737247343027738;9.878050912728536;10.567956075415466;10.10459875356437;10.00842862207058;10.328674927327947;10.959277505720502;11.593391122791736;10.328674927327947;10.693486957499324;11.247334178028728;10.38586240064146;10.032045726930807;10.129283016944967;11.567956075415466;10.706496018061188;10.306061689428342;10.071462362556623;10.617467465294196;10.658211482751796
9.477758266443889;7.149747119504682;7.577428828035749;6.643856189774724;9.027905996569883;7.651051691178928;8.543031820255237;7.507794640198696;8.266786540694902;8.88264304936184;9.098032082960527;7.451211111832329;7.467605550082998;7.599912842187128;8.543031820255237;9.34207466799914;7.383704292474052;7.383704292474052;8.113742166049189;8.581200581924957;8.573647187493322;7.392317422778761;6.426264754702098;10.08214904135387;6.3750394313469245;6.714245517666122;8.348728154231077;8.483815777264256;7.768184324776926;9.710806433699352;8.011227255423254;7.451211111832329;8.113742166049189;9.98299357469431;8.491853096329674;7.584962500721156;9.348728154231075;9.34207466799914;8.451211111832329;7.442943495848728;8.134426320220927;7.383704292474052;9.041659151637214;9.902375114486023;7.78135971352466;7.787902559391432;7.087462841250339;7.011227255423254;9.29232163280204;8.727920454563199;6.554588851677638;6.357552004618084;7.383704292474052;8.285402218862249;8.813781191217037;9.49585502688717;8.169925001442312;9.642051692927977;8.614709844115207;7.392317422778761;8.238404739325079;8.370687406807217;9.96289600533726;8.686500527183219;8.08214904135387;8.098032082960527;7.285402218862249;7.108524456778169;9.558420713268664;8.011227255423254;9.507794640198696;9.189824558880018;9.016808287686557;8.96289600533726;7.686500527183218;10.127994320976391;8.76487159073609;9.13699111208023;9.403012023574997;10.804937672051908;6.977279923499917;7.960001932068081;9.187352073200495;9.147204924942228;8.194756854422248;8.224001674198105;8.823367240046235;8.72451385311995;8.308339030139408;7.94251450533924;7.774787059601174;8.03342300153745;9.002815015607053;8.303780748177102;6.794415866350106;8.280770770130603;7.651051691178928;8.03342300153745;8.550746785383243;9.428360172704291;8.930737337562887;8.665335917185176;9.364134655008051;7.851749041416057;9.49585502688717;9.62935662007961;8.968666793195208;9.820178962415188;9.306061689428342;7.622051819456376;8.005624549193879;8.442943495848729;7.076815597050831;8.124121311829187;8.016808287686555;8.271463027904375;7.714245517666122;8.848622940429339
13.047805554007589;12.010528105886484;12.559377090526684;12.551227603598289;12.593157658103;13.450051337274044;12.429145170478744;10.904634621668151;12.688905930612714;12.30206767252652;12.389093521904474;11.747353829478062;12.264442600226602;12.647008638441648;11.224001674198105;12.05697633617822;12.950191349972702;11.43567026093655;12.468369487109523;12.54061240824953;11.614709844115207;11.037546953962178;11.789941128390916;12.501339618061396;10.129283016944967;11.971543553950772;12.102303817212649;11.648357582009666;12.333155350310616;12.696098170955864;12.715533063526584;11.439830883981392;12.468369487109523;11.163020639580791;13.00965369223411;11.499845887083206;12.220378327695228;12.05697633617822;11.876900591040306;11.889123656294238;12.044052531801302;11.43567026093655;12.110157018954066;12.638209626633582;11.902375114486023;11.477252323937952;11.572226512793694;11.617467465294196;12.69522829149575;11.471167133724393;12.17617314910749;12.029632328044135;11.43567026093655;12.842546775443642;12.445014845868425;11.82456102997028;11.71639078949768;11.923698883295073;11.806952328210736;11.088125692188209;10.409390936137704;11.544481522310791;12.783816759320182;11.71037597120447;11.489847960439295;11.723660944409984;11.556984957594462;11.40992124124968;12.269418929741096;11.376125389276174;12.485577770903188;12.454813348512523;11.188588845707349;11.350939181546432;11.60917873814198;12.697184783224516;12.929073435876813;11.16427843830117;12.646108641506103;12.65127597334664;11.20212382383046;10.727069558023706;12.296916206879288;11.768184324776929;11.64250302878052;11.443461612227392;11.637077657143664;11.538673953082668;11.262682142362165;11.828136484194108;11.543031820255235;11.229419688230417;12.730894646541673;11.348728154231075;11.163649676015824;11.57553924683453;11.127349541059118;11.696098170955864;11.508289986140348;11.51717725268954;12.2103669456326;11.618844301766652;11.43567026093655;11.532842910961282;12.255323690008137;12.475226777742266;11.326429487122304;12.041316915829444;12.52772134428452;11.677719641641009;11.180530807344482;11.304921669581672;12.691961564216788;11.42259043389256;11.121533517340032;11.177419537989236;11.571752643503546;11.38747886584238
12.053247125912426;11.678600139099458;11.660887270302569;11.90388184573618;11.46352437327118;11.250298417906333;11.701306461958623;11.187352073200495;10.556506054671928;11.004922678569043;11.390706372872774;10.790348496751914;11.340406490853294;12.200285605224298;10.909143047339898;11.606405212697783;11.28424574982967;10.75905593916017;11.84313591111135;11.700873155140265;10.79603960882977;11.764042217306589;11.61056350392504;11.700873155140265;10.898601387403938;11.447083226209651;10.703038388986418;10.236014191900084;11.135067945777816;11.659103963473662;12.24198314969433;11.940680648424092;11.84313591111135;11.849405100947758;11.462502272597265;11.152284842306582;10.617467465294196;11.606405212697783;10.826548487290914;11.17617314910749;10.117643101389092;10.75905593916017;12.446307931050343;12.503577318702687;11.109177703355275;10.876516946565;10.570804437724496;11.102631888854969;12.72451385311995;11.95673914505908;11.190442018782823;11.919608238603251;10.75905593916017;10.90312867681232;12.23511671439625;10.53430288245463;9.906890595608518;11.81257844413538;11.374496145691516;10.60917873814198;9.560332834212442;10.614709844115207;11.806952328210736;11.03342300153745;10.199672344836364;10.314016703901355;10.599912842187129;10.478769619475765;10.94617524072356;10.558420713268664;11.458406613236534;11.179909090014934;9.81698362325538;10.353146825498085;10.306061689428342;11.378836713210614;11.807757403589267;10.550746785383245;11.97333862080036;11.272046524389935;10.253847484987404;9.952741247186488;11.191676146352428;11.493355121494906;10.461479447286155;10.118941072723509;10.50481898763284;10.01262453886506;9.72451385311995;11.175549550636193;10.328674927327947;9.805743872151618;12.461990950585571;10.542064542283445;10.62844554013718;9.681238411777803;9.7632123668144;10.377210530388552;10.452241240430816;10.615629636968098;11.545929769085468;10.337621901992508;10.189824558880018;11.130570562805426;11.718104713121756;11.162391328756906;10.224001674198105;10.646558710154547;11.086136225027309;11.451726268074506;10.0566377151132;10.328674927327947;11.7553048882624;9.9901039638575;9.531381460516313;10.296916206879288;10.929258408636972;10.034798962577268
12.879583249612784;9.897845456005513;10.898601387403938;12.162076570374312;11.375039431346924;11.972261848733291;11.517669388133813;11.672425341971495;10.643856189774723;11.610102062999664;11.118941072723509;13.50432244829189;11.057314877782703;10.12670447284319;10.044394119358454;11.942147920394849;10.664447284547972;10.834471049984222;12.450180247164754;13.193679354741729;12.005975356500382;11.139551352398794;12.34179677239183;10.953468962228849;9.411510988012072;11.028596777067108;12.86573327085176;10.577428828035748;11.184255495405347;12.083146870816742;10.94178124227853;11.896710815726117;12.450180247164754;11.219168520462162;12.785043714779723;9.80896417491926;9.319672120946995;11.942147920394849;11.098032082960527;10.225207436943505;12.346513733165636;10.834471049984222;11.740624044489412;12.85642552862553;10.52061868055628;12.216745858195306;10.43254190038826;11.219773550892874;12.95310515059134;11.456354415108288;10.73809225962049;10.4241662888181;10.834471049984222;11.103287808412022;10.7431513941125;11.0566377151132;11.93110683302934;11.660887270302569;12.407267764244732;13.089781488353998;13.41758884038258;10.774787059601174;13.675846798363596;12.341240820538747;14.380055148544896;14.798421172228954;12.43149760425805;11.744413410557655;11.944346034137832;11.642954223480332;12.66644593881483;11.929628283024565;11.914758838941856;11.1705510353167;12.057314877782703;14.160265375794546;14.134506539022745;12.862637357558794;13.22836777783683;12.92184093707449;11.573173784686484;10.452241240430816;12.108197722535827;13.09984089900072;12.606405212697783;12.35397382181817;12.487840033823051;12.89519657256334;12.450953464712992;12.553149275598548;12.971184272404678;12.02271457304476;13.583200322609205;11.378836713210614;11.91737207947684;11.275542556086725;12.400612641082;15.265798155172575;13.976116567946908;10.466586337719244;11.925925264972856;13.216139556425135;11.11699367754698;10.4757334309664;13.62445278651674;12.702172685365548;10.323054760341646;12.00562454919388;15.285438343586272;10.193525360501216;12.239598529249124;11.843528534611089;13.25502856981873;10.822570830950168;10.286557761607956;11.51668494930961;13.622623840811512;13.134426320220928
