TCGA-55-A490-01A;TCGA-55-8615-01A;TCGA-50-5072-01A;TCGA-97-A4M3-01A;TCGA-55-A490-01A;TCGA-44-2661-01A;TCGA-55-8204-01A;TCGA-49-6761-01A;TCGA-78-7155-01A;TCGA-49-AAR3-01A;TCGA-05-4427-01A;TCGA-78-8640-01A;TCGA-50-8460-01A;TCGA-78-8640-01A;TCGA-50-8460-01A;TCGA-55-7816-01A;TCGA-73-4658-01A;TCGA-73-4670-01A;TCGA-86-8280-01A;TCGA-55-7726-01A;TCGA-05-4426-01A;TCGA-55-7283-01A;TCGA-64-1681-01A;TCGA-38-4625-01A;TCGA-78-7167-01A;TCGA-05-4427-01A;TCGA-44-6776-01A;TCGA-50-6590-01A;TCGA-73-4662-01A;TCGA-86-8671-01A;TCGA-62-8397-01A;TCGA-91-8497-01A;TCGA-44-7667-01A;TCGA-75-6207-01A;TCGA-55-1592-01A;TCGA-44-3918-01B;TCGA-49-AARO-01A;TCGA-38-4631-01A;TCGA-55-6975-01A;TCGA-38-4627-01A;TCGA-05-4250-01A;TCGA-05-4396-01A;TCGA-38-6178-01A;TCGA-49-AAR2-01A;TCGA-55-8091-01A;TCGA-55-7284-01B;TCGA-69-7764-01A;TCGA-50-6591-01A;TCGA-44-3917-01A;TCGA-44-5644-01A;TCGA-93-7348-01A;TCGA-49-AAR3-01A;TCGA-67-3773-01A;TCGA-55-8514-01A;TCGA-44-3917-01B;TCGA-L9-A50W-01A;TCGA-86-8076-01A;TCGA-67-6216-01A;TCGA-05-4403-01A;TCGA-55-6979-11A;TCGA-91-6831-11A;TCGA-44-6777-11A;TCGA-44-3396-11A;TCGA-49-6742-11A;TCGA-50-5931-11A;TCGA-44-6147-11A;TCGA-55-6969-11A;TCGA-49-6761-11A;TCGA-44-5645-11A;TCGA-91-6836-11A;TCGA-44-3398-11B;TCGA-55-6984-11A;TCGA-49-4490-11A;TCGA-49-6745-11A;TCGA-55-6971-11A;TCGA-44-2655-11A;TCGA-44-2665-11A;TCGA-73-4676-11A;TCGA-38-4625-11A;TCGA-55-6986-11A;TCGA-55-6983-11A;TCGA-49-4512-11A;TCGA-44-2661-11A;TCGA-38-4627-11A;TCGA-49-6743-11A;TCGA-44-6776-11A;TCGA-50-5936-11A;TCGA-91-6828-11A;TCGA-44-6146-11A;TCGA-44-6144-11A;TCGA-50-5930-11A;TCGA-50-5932-11A;TCGA-38-4626-11A;TCGA-50-5935-11A;TCGA-38-4632-11A;TCGA-91-6847-11A;TCGA-55-6975-11A;TCGA-50-5933-11A;TCGA-44-6778-11A;TCGA-91-6835-11A;TCGA-44-2657-11A;TCGA-50-5939-11A;TCGA-49-6744-11A;TCGA-55-6968-11A;TCGA-55-6985-11A;TCGA-50-6595-11A;TCGA-55-6982-11A;TCGA-44-6148-11A;TCGA-44-2662-11A;TCGA-91-6829-11A;TCGA-55-6981-11A;TCGA-55-6978-11A;TCGA-44-2668-11A;TCGA-55-6972-11A;TCGA-55-6980-11A;TCGA-55-6970-11A;TCGA-44-6145-11A;TCGA-91-6849-11A
10.523561956057012;10.854868383260236;9.7431513941125;10.96650545190574;10.523561956057012;11.178664851006472;10.91737207947684;9.665335917185176;10.451211111832327;10.302638923787551;10.509775004326936;10.324180546618742;10.5980525001616;10.324180546618742;10.5980525001616;10.50084187955693;10.437752072323605;11.651051691178928;11.196602126523173;8.055282435501189;12.14242620231898;10.659995892429976;12.026177596889225;11.530406337099068;11.452241240430816;10.509775004326936;10.722807531169549;10.861862340059153;12.084476237453892;11.13249972962851;9.62935662007961;10.60917873814198;11.65150022065274;10.506803437795648;11.546412195119352;6.539158811108031;10.583082767502932;10.861862340059153;9.324180546618742;11.594324603924848;10.83605035505807;10.537218400538595;9.523561956057012;11.45532722030456;11.401412878714178;11.346513733165636;8.965784284662087;10.075479149488016;9.83605035505807;9.569855608330949;11.272046524389935;10.302638923787551;10.16867211813223;11.559855041513623;7.599912842187128;11.9947069952581;10.83289001416474;10.422064766172811;12.363587246524578;9.581200581924955;9.116343961237469;10.266786540694902;11.312882955284357;10.492854620174748;10.217957697864112;9.958552715431011;10.030667136246942;10.187352073200495;11.034798962577268;9.853309555403674;11.24852060493843;11.519636252843211;11.009128789539256;11.29748950116098;9.987264012072538;11.75112558336727;11.552188759557149;10.352043425795433;11.714245517666123;11.609640474436812;9.61654884377899;10.839203788096944;11.118941072723509;11.61056350392504;10.337621901992508;9.80896417491926;10.00842862207058;10.232420927176076;9.884170519108435;10.527477006060396;9.915879378835774;9.689997971419446;11.4812949046311;10.14210705730255;10.125413470483316;10.303780748177102;9.873444112515376;9.828136484194108;10.1006623390052;10.31628153174622;10.85642552862553;9.918863237274596;9.705632387361415;10.34207466799914;10.63662462054365;11.12670447284319;9.73809225962049;10.746514321138465;11.244958393151132;10.205793249397155;9.700439718141093;10.224001674198105;11.01262453886506;9.951284714966972;9.936637939002573;9.344295907915816;10.072802534544207;10.048486873992337
8.848622940429339;7.483815777264256;9.812177305514448;6.491853096329675;8.848622940429339;7.383704292474052;9.620219825507489;8.179909090014934;10.720244258287568;7.839203788096944;8.535275376620802;9.94104760634058;7.247927513443585;9.94104760634058;7.247927513443585;7.475733430966398;7.330916878114617;9.594324603924848;8.471675214392045;8.45532722030456;8.807354922057604;7.851749041416057;7.845490050944375;9.689997971419446;5.044394119358453;8.535275376620802;5.672425341971495;8.417852514885897;8.658211482751796;8.672425341971495;5.491853096329675;7.129283016944966;11.918863237274596;8.247927513443585;10.217957697864112;6.658211482751795;7.774787059601174;7.86418614465428;7.636624620543649;6.475733430966398;7.60733031374961;6.507794640198696;7.459431618637297;9.381542951184583;7.679480099505446;7.741466986401146;7.3750394313469245;10.226412192788786;7.392317422778761;9.375039431346924;6.954196310386875;7.839203788096944;5.0;5.906890595608519;7.562242424221073;7.826548487290915;7.679480099505446;7.383704292474052;7.960001932068081;4.954196310386875;3.169925001442312;5.954196310386875;6.569855608330948;6.20945336562895;4.087462841250339;6.918863237274595;6.189824558880018;5.285402218862249;6.3750394313469245;4.169925001442312;7.076815597050831;5.285402218862249;4.643856189774724;5.087462841250339;5.129283016944966;6.754887502163468;5.643856189774724;5.584962500721156;4.857980995127572;6.475733430966398;5.247927513443585;4.0;6.285402218862249;5.614709844115208;4.087462841250339;4.087462841250339;5.459431618637297;5.087462841250339;5.087462841250339;5.977279923499917;4.807354922057604;5.044394119358453;6.189824558880018;5.044394119358453;6.0;4.0;5.357552004618084;4.584962500721156;5.672425341971495;5.129283016944966;8.618385502258606;4.754887502163468;4.857980995127572;5.491853096329675;6.22881869049588;6.285402218862249;5.700439718141092;5.643856189774724;5.614709844115208;6.727920454563199;4.643856189774724;5.087462841250339;8.055282435501189;5.584962500721156;4.643856189774724;5.700439718141092;5.169925001442312;4.700439718141092
7.3750394313469245;6.7414669864011465;8.915879378835774;9.038918989292302;7.3750394313469245;9.853309555403674;8.813781191217037;6.977279923499917;7.700439718141092;6.22881869049588;11.830119025444516;6.807354922057604;8.857980995127573;6.807354922057604;8.857980995127573;9.893301530860564;9.59245703726808;8.710806433699352;10.096715154488535;8.665335917185176;7.839203788096944;9.368506461507693;9.294620748891628;10.988684686772164;9.753216749178955;11.830119025444516;7.774787059601174;7.483815777264256;10.163649676015824;9.052568050804153;6.6865005271832185;9.632995197142955;13.777666280880757;9.124121311829189;9.98584193700334;9.876516946565;7.643856189774724;7.330916878114617;9.211888294546004;11.538673953082668;8.632995197142957;7.857980995127572;8.022367813028454;6.78135971352466;9.834471049984222;10.266786540694902;8.535275376620802;6.169925001442312;10.573647187493322;9.936637939002573;8.888743248898258;6.22881869049588;8.845490050944376;7.257387842692652;12.42600261332936;9.4241662888181;9.63117705570398;7.672425341971495;10.44190670454224;8.76487159073609;9.702172685365548;9.988684686772164;11.345959596404112;8.876516946565;9.366322214245816;9.974414589805528;9.709083812550343;9.247927513443583;9.847057346091336;8.971543553950772;11.061371192659813;9.899356922923111;9.467605550082997;8.693486957499324;9.60733031374961;11.044394119358454;10.828136484194108;9.509775004326936;9.932214751968385;10.50084187955693;8.129283016944967;9.61654884377899;10.700439718141093;11.270879295328784;10.443979542601252;8.703903573444663;10.328674927327947;9.13699111208023;10.088788238716909;9.571752643503546;8.936637939002571;9.99859042974533;9.381542951184583;8.927777962082342;9.211888294546004;8.113742166049189;9.519636252843211;10.44086916761087;10.251482410620213;9.899356922923111;9.154818109052105;10.565102078360312;10.264442600226602;8.558420713268664;11.14274527675153;10.513727595952435;9.69522829149575;10.965784284662089;10.581200581924955;8.861086905995395;9.388017285345136;9.25974326369078;10.214319120800766;9.13699111208023;9.08214904135387;9.91288933622996;8.954196310386875;9.08214904135387
10.271463027904376;10.310612781659527;10.384783750093352;10.108524456778168;10.271463027904376;11.047123912114026;11.159871336778387;10.044394119358454;11.069449767427784;9.696967526234287;10.339850002884624;9.930737337562888;9.422064766172811;9.930737337562888;9.422064766172811;10.303780748177102;10.391243589427445;13.4248223873518;11.548340287676147;9.14974711950468;11.231821178657404;10.795227966028678;11.433585441150496;11.487840033823051;10.140829770773;10.339850002884624;9.787902559391432;10.964340867792416;11.92072501975118;11.106562940444883;9.197216693110052;10.1006623390052;11.088125692188209;9.861086905995396;11.71853287606922;8.276124405274238;9.7515440590891;10.800090987624994;9.308339030139408;11.353698209048035;11.313449940963055;10.112439506781552;9.7632123668144;9.581200581924955;10.734709620225836;11.672867276433792;9.876516946565;10.43879185257826;9.014020470314934;9.930737337562888;9.842350343413807;9.696967526234287;11.191676146352428;10.812979471251484;7.832890014164741;10.183635381473218;10.661778097771988;10.684748620421626;12.452241240430816;9.044394119358454;8.353146825498083;9.445014845868425;10.947636937951827;9.417852514885896;8.442943495848729;10.13699111208023;9.098032082960527;8.321928094887362;9.84862294042934;8.761551232444479;10.197216693110052;10.130570562805426;9.426264754702098;9.497851836951115;8.876516946565;10.352043425795433;10.428360172704291;9.139551352398794;10.496853777388042;9.987264012072538;8.714245517666123;9.605479518061667;10.071462362556623;10.832098846039134;9.26209484537018;8.483815777264256;8.787902559391432;9.105908508571158;8.614709844115207;9.43879185257826;8.83605035505807;8.491853096329674;11.263269200372662;9.167418145831736;9.850186837645774;8.804131021183318;8.243173983472952;9.118941072723509;9.45532722030456;9.066089190457772;10.12023787734196;9.226412192788786;8.64745842645492;9.481799431665753;10.040289721025715;9.7431513941125;9.187352073200495;9.471675214392045;9.758223214726724;10.108524456778168;8.927777962082342;9.197216693110052;11.34207466799914;8.76487159073609;8.79766152585376;9.131856960608792;9.285402218862249;8.672425341971495
12.493855449240822;10.60177078840771;11.739358707433396;10.388017285345136;12.493855449240822;10.5401280385821;11.82456102997028;11.306061689428342;12.903317005908717;9.167418145831736;12.04814625421956;10.34318571544788;10.365228849251544;10.34318571544788;10.365228849251544;11.253256579781151;10.564149489985732;12.335669486946104;11.397674632948268;10.200898605038445;11.905010862390297;11.051888655905378;11.530406337099068;12.91288933622996;11.502831804066744;12.04814625421956;9.799281621521924;11.174925682500678;12.672646326124626;10.357552004618084;9.319672120946995;9.746514321138465;10.541096615349524;12.161446847518008;11.475226777742266;12.137631598235428;10.51175265376738;10.79766152585376;10.214319120800766;11.691307330191115;12.258860431409756;11.00562454919388;10.821773981970567;10.27262978497637;10.980853606379736;12.595257481449035;10.283088353024002;9.357552004618084;10.290018846932618;11.258566033889933;10.697836357962377;9.167418145831736;9.407267764244732;10.287712379549449;10.918117851031772;11.279030136449649;11.58261245126702;10.764042217306589;12.59618975614441;10.25974326369078;9.850186837645774;10.30149619498255;11.808562029957525;10.7047682393626;10.205793249397155;10.08746284125034;10.197216693110052;10.1357092861044;10.773963368433558;10.508785162064513;11.399277924508969;11.243173983472952;9.815383295813538;9.929258408636972;10.61378946447258;11.187352073200495;11.280770770130603;10.026523442519766;11.544964432789238;11.63026712502677;10.330916878114618;9.946906274456396;10.871905237659186;10.19598729802851;10.4189067312579;10.611024797307351;10.72451385311995;10.57553924683453;10.365228849251544;10.688250309133178;10.567956075415466;10.370687406807216;11.653740778706569;10.45532722030456;10.14338321398982;10.174925682500678;10.157346935362844;10.422064766172811;10.573647187493322;10.263269200372662;10.567005370247031;10.638435913990472;10.84313591111135;10.084808387804362;11.66622400280318;11.488844346457336;10.414685235807214;11.14274527675153;10.801708358916462;11.105253779700885;9.984418458801136;10.353146825498085;11.456354415108288;9.935165049603697;9.667111542075029;10.428360172704291;10.462502272597265;10.177419537989236
9.30149619498255;10.148476582178278;9.918863237274596;10.060695931687556;9.30149619498255;10.828929827651486;10.095397022792556;9.43879185257826;9.068778277985412;9.702172685365548;10.044394119358454;9.411510988012072;9.826548487290914;9.411510988012072;9.826548487290914;10.735556023911537;10.166163082646111;11.032734528586714;11.149111990706889;8.813781191217037;11.461990950585571;9.44086916761087;10.287712379549449;11.31628153174622;10.585901449690772;10.044394119358454;8.661778097771988;9.83605035505807;11.184875342908285;11.13699111208023;8.434628227636725;10.515699838284045;10.854868383260236;9.308339030139408;10.866506212226202;8.651051691178928;10.50084187955693;9.038918989292302;9.453270634010623;10.715104009236168;10.671541066711884;9.746514321138465;8.758223214726724;10.108524456778168;10.60733031374961;10.950555897047511;9.935165049603697;9.264442600226602;9.428360172704291;9.521600439723729;9.774787059601174;9.702172685365548;9.672425341971495;10.048486873992337;8.543031820255237;10.122827994807666;10.91139198784346;9.839203788096944;10.677719641641009;9.39660478118186;9.627533884472792;9.978710459106358;11.443461612227392;9.54882190845875;10.215532999745657;11.693051295397;10.169925001442312;10.285402218862249;11.263856019596082;9.807354922057604;11.437231901039478;11.207014320177532;10.572700226487292;10.494855584491198;10.338736382573916;11.60130652612184;11.278449458220482;10.161131882984307;11.25797705856398;11.651051691178928;9.428360172704291;9.335390354693924;11.014717929860009;10.906890595608518;10.276124405274238;10.211888294546004;9.86573327085176;10.371776644337924;10.266786540694902;10.51175265376738;10.091435386323608;9.94251450533924;11.50382573799575;9.871905237659186;9.611024797307351;10.074141462752506;9.726218159332198;10.064742764750257;10.737247343027738;9.878050912728536;10.567956075415466;10.10459875356437;10.00842862207058;10.328674927327947;10.959277505720502;11.593391122791736;10.328674927327947;10.693486957499324;11.247334178028728;10.38586240064146;10.032045726930807;10.129283016944967;11.567956075415466;10.706496018061188;10.306061689428342;10.071462362556623;10.617467465294196;10.658211482751796
8.266786540694902;7.78135971352466;10.535275376620802;7.994353436858858;8.266786540694902;9.159871336778387;9.98299357469431;6.426264754702098;9.25974326369078;7.087462841250339;7.348728154231077;8.778077129535358;7.409390936137702;8.778077129535358;7.409390936137702;9.105908508571158;9.221587121264806;8.915879378835774;8.857980995127573;7.614709844115208;8.087462841250339;6.6865005271832185;8.768184324776927;10.91513244895065;8.357552004618084;7.348728154231077;6.523561956057013;6.321928094887363;9.092757140919852;8.527477006060396;5.357552004618084;8.011227255423254;6.78135971352466;6.303780748177103;9.216745858195306;8.31741261376487;8.614709844115207;9.98299357469431;8.076815597050832;10.014020470314934;9.06339508128851;8.60733031374961;6.832890014164741;7.189824558880018;8.867278739709661;10.096715154488535;7.467605550082998;9.074141462752506;7.787902559391432;7.149747119504682;8.361943773735241;7.087462841250339;7.442943495848728;7.066089190457772;8.103287808412022;6.954196310386875;8.88264304936184;7.679480099505446;9.076815597050832;7.392317422778761;8.238404739325079;8.370687406807217;9.96289600533726;8.686500527183219;8.08214904135387;8.098032082960527;7.285402218862249;7.108524456778169;9.558420713268664;8.011227255423254;9.507794640198696;9.189824558880018;9.016808287686557;8.96289600533726;7.686500527183218;10.127994320976391;8.76487159073609;9.13699111208023;9.403012023574997;10.804937672051908;6.977279923499917;7.960001932068081;9.187352073200495;9.147204924942228;8.194756854422248;8.224001674198105;8.823367240046235;8.72451385311995;8.308339030139408;7.94251450533924;7.774787059601174;8.03342300153745;9.002815015607053;8.303780748177102;6.794415866350106;8.280770770130603;7.651051691178928;8.03342300153745;8.550746785383243;9.428360172704291;8.930737337562887;8.665335917185176;9.364134655008051;7.851749041416057;9.49585502688717;9.62935662007961;8.968666793195208;9.820178962415188;9.306061689428342;7.622051819456376;8.005624549193879;8.442943495848729;7.076815597050831;8.124121311829187;8.016808287686555;8.271463027904375;7.714245517666122;8.848622940429339
12.688905930612714;12.519144787997414;11.811374693509942;11.788718332690458;12.688905930612714;12.443461612227392;12.117643101389092;10.84862294042934;10.839991070539886;10.824163209744158;11.105908508571158;11.915879378835774;11.596655667674662;11.915879378835774;11.596655667674662;12.321364432039449;11.727069558023706;13.822172461476178;12.867085646616836;9.517669388133813;13.10443495055075;11.93147623388679;12.489095315413504;13.125252013928852;11.66222330531784;11.105908508571158;11.645208082774683;11.902375114486023;13.520127550324853;12.018200178813226;10.772314573921651;11.801708358916462;12.3437409184722;11.154818109052105;12.269711121142782;8.29920801838728;11.806952328210736;11.163020639580791;10.693486957499324;12.276706019892432;12.905198945962804;11.48683502156305;11.02997734658958;11.697402007502708;12.402479172214964;13.306204128589329;11.203348002979762;10.971543553950772;9.61286849729104;11.243173983472952;11.95637615724967;10.824163209744158;11.4993476328766;11.894817763307945;8.861086905995395;12.722594098956584;11.944712061043486;11.682994583681683;13.151175137808572;11.088125692188209;10.409390936137704;11.544481522310791;12.783816759320182;11.71037597120447;11.489847960439295;11.723660944409984;11.556984957594462;11.40992124124968;12.269418929741096;11.376125389276174;12.485577770903188;12.454813348512523;11.188588845707349;11.350939181546432;11.60917873814198;12.697184783224516;12.929073435876813;11.16427843830117;12.646108641506103;12.65127597334664;11.20212382383046;10.727069558023706;12.296916206879288;11.768184324776929;11.64250302878052;11.443461612227392;11.637077657143664;11.538673953082668;11.262682142362165;11.828136484194108;11.543031820255235;11.229419688230417;12.730894646541673;11.348728154231075;11.163649676015824;11.57553924683453;11.127349541059118;11.696098170955864;11.508289986140348;11.51717725268954;12.2103669456326;11.618844301766652;11.43567026093655;11.532842910961282;12.255323690008137;12.475226777742266;11.326429487122304;12.041316915829444;12.52772134428452;11.677719641641009;11.180530807344482;11.304921669581672;12.691961564216788;11.42259043389256;11.121533517340032;11.177419537989236;11.571752643503546;11.38747886584238
10.556506054671928;11.644757592516257;11.362491806046062;10.92851837525789;10.556506054671928;11.375582512490508;11.932214751968385;11.681238411777803;10.638435913990472;11.076147528022505;10.778898476008376;11.549303368513575;11.588246152044816;11.549303368513575;11.588246152044816;10.600842114387302;11.501837184902296;11.421012855779226;11.804937672051908;9.564149489985732;11.5980525001616;11.002111776479852;12.069114061773938;13.145772969449098;11.105908508571158;10.778898476008376;10.507794640198696;11.246740598493144;12.481799431665753;11.578372691360803;9.346513733165636;10.646558710154547;13.061202407045007;10.93810932621924;12.017504401109417;7.832890014164741;11.374496145691516;11.849405100947758;9.807354922057604;11.64880694972577;11.434628227636724;8.980139577639157;9.935165049603697;11.42259043389256;11.378836713210614;11.76155123244448;10.436711542137214;11.763627351727628;10.433585441150496;10.37937836707126;11.407798850221974;11.076147528022505;11.231821178657404;11.006326078524934;8.527477006060396;11.946906274456396;11.505811553919594;11.204571144249204;12.34623669139025;10.60917873814198;9.560332834212442;10.614709844115207;11.806952328210736;11.03342300153745;10.199672344836364;10.314016703901355;10.599912842187129;10.478769619475765;10.94617524072356;10.558420713268664;11.458406613236534;11.179909090014934;9.81698362325538;10.353146825498085;10.306061689428342;11.378836713210614;11.807757403589267;10.550746785383245;11.97333862080036;11.272046524389935;10.253847484987404;9.952741247186488;11.191676146352428;11.493355121494906;10.461479447286155;10.118941072723509;10.50481898763284;10.01262453886506;9.72451385311995;11.175549550636193;10.328674927327947;9.805743872151618;12.461990950585571;10.542064542283445;10.62844554013718;9.681238411777803;9.7632123668144;10.377210530388552;10.452241240430816;10.615629636968098;11.545929769085468;10.337621901992508;10.189824558880018;11.130570562805426;11.718104713121756;11.162391328756906;10.224001674198105;10.646558710154547;11.086136225027309;11.451726268074506;10.0566377151132;10.328674927327947;11.7553048882624;9.9901039638575;9.531381460516313;10.296916206879288;10.929258408636972;10.034798962577268
10.643856189774723;10.573647187493322;12.47040467706564;12.599680430581166;10.643856189774723;11.404609397837712;10.79603960882977;11.567005370247031;8.016808287686555;9.64565843240871;9.436711542137214;10.278449458220482;14.014107671199902;10.278449458220482;14.014107671199902;10.08746284125034;13.163649676015824;13.3009244909763;12.07815080773465;8.930737337562887;11.491352073563435;10.92184093707449;12.278449458220482;12.842153884634872;10.22881869049588;9.436711542137214;10.589651146514786;10.336506559810257;12.630039552656095;11.015415052386688;9.011227255423254;10.545929769085468;9.569855608330949;11.016808287686557;12.550025257465784;8.813781191217037;12.407267764244732;11.219168520462162;11.101319154423276;12.779103739584292;12.044052531801302;9.64565843240871;10.663558104217271;10.676838606474153;13.371095967259532;12.014020470314934;11.432019846812493;9.103287808412022;8.826548487290914;10.691743519171276;11.96000193206808;9.64565843240871;11.639792893279312;11.686062749895417;6.554588851677638;11.530406337099068;11.590587049915037;11.935901682267588;11.651948610723446;13.089781488353998;13.41758884038258;10.774787059601174;13.675846798363596;12.341240820538747;14.380055148544896;14.798421172228954;12.43149760425805;11.744413410557655;11.944346034137832;11.642954223480332;12.66644593881483;11.929628283024565;11.914758838941856;11.1705510353167;12.057314877782703;14.160265375794546;14.134506539022745;12.862637357558794;13.22836777783683;12.92184093707449;11.573173784686484;10.452241240430816;12.108197722535827;13.09984089900072;12.606405212697783;12.35397382181817;12.487840033823051;12.89519657256334;12.450953464712992;12.553149275598548;12.971184272404678;12.02271457304476;13.583200322609205;11.378836713210614;11.91737207947684;11.275542556086725;12.400612641082;15.265798155172575;13.976116567946908;10.466586337719244;11.925925264972856;13.216139556425135;11.11699367754698;10.4757334309664;13.62445278651674;12.702172685365548;10.323054760341646;12.00562454919388;15.285438343586272;10.193525360501216;12.239598529249124;11.843528534611089;13.25502856981873;10.822570830950168;10.286557761607956;11.51668494930961;13.622623840811512;13.134426320220928
