TCGA-91-6840-01A;TCGA-49-4488-01A;TCGA-78-7146-01A;TCGA-05-4395-01A;TCGA-78-7158-01A;TCGA-MP-A4SY-01A;TCGA-78-7537-01A;TCGA-MN-A4N5-01A;TCGA-44-3398-01A;TCGA-49-AARN-01A;TCGA-62-A470-01A;TCGA-44-6779-01A;TCGA-78-7150-01A;TCGA-86-8074-01A;TCGA-55-8208-01A;TCGA-91-6830-01A;TCGA-55-7913-01B;TCGA-05-4402-01A;TCGA-49-AAR4-01A;TCGA-75-5126-01A;TCGA-50-5946-01A;TCGA-44-A47B-01A;TCGA-05-5420-01A;TCGA-44-2661-01A;TCGA-44-6146-01B;TCGA-50-5930-01A;TCGA-44-8119-01A;TCGA-86-7714-01A;TCGA-86-8358-01A;TCGA-86-7711-01A;TCGA-44-5645-01A;TCGA-50-6595-01A;TCGA-97-8175-01A;TCGA-78-7147-01A;TCGA-73-4676-01A;TCGA-99-8033-01A;TCGA-55-7914-01A;TCGA-86-8073-01A;TCGA-05-4415-01A;TCGA-MP-A4TH-01A;TCGA-91-6835-01A;TCGA-69-A59K-01A;TCGA-86-7713-01A;TCGA-44-5645-01B;TCGA-55-5899-01A;TCGA-67-3771-01A;TCGA-50-5935-01A;TCGA-71-8520-01A;TCGA-49-AAR0-01A;TCGA-55-1592-01A;TCGA-MN-A4N4-01A;TCGA-93-7348-01A;TCGA-86-8055-01A;TCGA-4B-A93V-01A;TCGA-97-8552-01A;TCGA-44-A47B-01A;TCGA-55-8508-01A;TCGA-L9-A50W-01A;TCGA-44-7662-01A;TCGA-55-6979-11A;TCGA-91-6831-11A;TCGA-44-6777-11A;TCGA-44-3396-11A;TCGA-49-6742-11A;TCGA-50-5931-11A;TCGA-44-6147-11A;TCGA-55-6969-11A;TCGA-49-6761-11A;TCGA-44-5645-11A;TCGA-91-6836-11A;TCGA-44-3398-11B;TCGA-55-6984-11A;TCGA-49-4490-11A;TCGA-49-6745-11A;TCGA-55-6971-11A;TCGA-44-2655-11A;TCGA-44-2665-11A;TCGA-73-4676-11A;TCGA-38-4625-11A;TCGA-55-6986-11A;TCGA-55-6983-11A;TCGA-49-4512-11A;TCGA-44-2661-11A;TCGA-38-4627-11A;TCGA-49-6743-11A;TCGA-44-6776-11A;TCGA-50-5936-11A;TCGA-91-6828-11A;TCGA-44-6146-11A;TCGA-44-6144-11A;TCGA-50-5930-11A;TCGA-50-5932-11A;TCGA-38-4626-11A;TCGA-50-5935-11A;TCGA-38-4632-11A;TCGA-91-6847-11A;TCGA-55-6975-11A;TCGA-50-5933-11A;TCGA-44-6778-11A;TCGA-91-6835-11A;TCGA-44-2657-11A;TCGA-50-5939-11A;TCGA-49-6744-11A;TCGA-55-6968-11A;TCGA-55-6985-11A;TCGA-50-6595-11A;TCGA-55-6982-11A;TCGA-44-6148-11A;TCGA-44-2662-11A;TCGA-91-6829-11A;TCGA-55-6981-11A;TCGA-55-6978-11A;TCGA-44-2668-11A;TCGA-55-6972-11A;TCGA-55-6980-11A;TCGA-55-6970-11A;TCGA-44-6145-11A;TCGA-91-6849-11A
10.3151495622563;10.512740462803498;9.99717948093762;11.42783660345852;10.83368074865474;10.390168956200185;11.68431031112435;10.192292814470768;11.000704269011246;10.1357092861044;10.075479149488016;9.501837184902296;10.020979938904212;11.307770031890705;10.533329732305834;9.060695931687556;11.398743691938192;12.36221781591308;10.78953364497036;10.369597346278676;11.451211111832327;10.66266837551754;9.905387005018133;11.178664851006472;6.554588851677638;8.997179480937621;11.145932145820517;9.447083226209651;9.638435913990472;11.70433597118232;10.7714894695006;9.961449694398196;11.72451385311995;12.080151309614088;10.970105890612182;11.129926933510394;10.741466986401146;11.65150022065274;10.00842862207058;10.597121428789569;9.823367240046236;11.697836357962377;10.148476582178278;6.954196310386875;10.4231159101471;10.018200178813226;10.485829308701904;10.614709844115207;11.572226512793694;11.546412195119352;10.970824901362615;11.272046524389935;10.791162888555018;11.089450481115907;10.891024190149498;10.66266837551754;10.088788238716909;11.9947069952581;11.43827205612483;9.581200581924955;9.116343961237469;10.266786540694902;11.312882955284357;10.492854620174748;10.217957697864112;9.958552715431011;10.030667136246942;10.187352073200495;11.034798962577268;9.853309555403674;11.24852060493843;11.519636252843211;11.009128789539256;11.29748950116098;9.987264012072538;11.75112558336727;11.552188759557149;10.352043425795433;11.714245517666123;11.609640474436812;9.61654884377899;10.839203788096944;11.118941072723509;11.61056350392504;10.337621901992508;9.80896417491926;10.00842862207058;10.232420927176076;9.884170519108435;10.527477006060396;9.915879378835774;9.689997971419446;11.4812949046311;10.14210705730255;10.125413470483316;10.303780748177102;9.873444112515376;9.828136484194108;10.1006623390052;10.31628153174622;10.85642552862553;9.918863237274596;9.705632387361415;10.34207466799914;10.63662462054365;11.12670447284319;9.73809225962049;10.746514321138465;11.244958393151132;10.205793249397155;9.700439718141093;10.224001674198105;11.01262453886506;9.951284714966972;9.936637939002573;9.344295907915816;10.072802534544207;10.048486873992337
8.214319120800766;6.78135971352466;8.285402218862249;8.554588851677638;8.011227255423254;7.562242424221073;6.754887502163468;9.283088353024002;7.475733430966398;7.2384047393250786;6.857980995127572;7.22881869049588;9.179909090014934;8.939579214314692;9.057991722759176;6.066089190457772;9.799281621521924;9.550746785383245;8.169925001442312;7.451211111832329;10.330916878114618;6.870364719583405;6.6293566200796095;7.383704292474052;4.906890595608519;6.754887502163468;10.404077136241234;6.169925001442312;11.147840893672337;10.12023787734196;7.098032082960526;7.622051819456376;8.204571144249204;8.668884984266247;8.076815597050832;9.461479447286155;7.129283016944966;8.257387842692651;9.543031820255235;7.108524456778169;8.409390936137703;9.471675214392045;9.44086916761087;5.247927513443585;9.29920801838728;8.813781191217037;5.954196310386875;8.550746785383243;9.280770770130603;10.217957697864112;7.276124405274237;6.954196310386875;9.011227255423254;8.060695931687555;6.189824558880018;6.870364719583405;7.066089190457772;7.826548487290915;9.533329732305834;4.954196310386875;3.169925001442312;5.954196310386875;6.569855608330948;6.20945336562895;4.087462841250339;6.918863237274595;6.189824558880018;5.285402218862249;6.3750394313469245;4.169925001442312;7.076815597050831;5.285402218862249;4.643856189774724;5.087462841250339;5.129283016944966;6.754887502163468;5.643856189774724;5.584962500721156;4.857980995127572;6.475733430966398;5.247927513443585;4.0;6.285402218862249;5.614709844115208;4.087462841250339;4.087462841250339;5.459431618637297;5.087462841250339;5.087462841250339;5.977279923499917;4.807354922057604;5.044394119358453;6.189824558880018;5.044394119358453;6.0;4.0;5.357552004618084;4.584962500721156;5.672425341971495;5.129283016944966;8.618385502258606;4.754887502163468;4.857980995127572;5.491853096329675;6.22881869049588;6.285402218862249;5.700439718141092;5.643856189774724;5.614709844115208;6.727920454563199;4.643856189774724;5.087462841250339;8.055282435501189;5.584962500721156;4.643856189774724;5.700439718141092;5.169925001442312;4.700439718141092
8.262094845370179;6.339850002884624;6.954196310386875;7.491853096329675;8.092757140919852;9.164906926675688;9.556506054671928;8.59618975614441;9.957102041562289;8.413627929024173;7.247927513443585;7.276124405274237;7.761551232444479;9.20945336562895;9.36194377373524;9.845490050944376;6.129283016944966;9.971543553950772;7.169925001442312;8.611024797307353;7.475733430966398;7.672425341971495;7.813781191217037;9.853309555403674;10.527477006060396;7.707359132080882;10.44604940671655;8.290018846932618;7.839203788096944;9.696967526234287;10.237209960755022;9.022367813028454;8.139551352398794;7.321928094887363;7.906890595608519;8.243173983472952;8.651051691178928;10.608254821977908;10.381542951184583;9.698704666770343;9.958552715431011;7.761551232444479;9.041659151637214;10.965784284662089;9.105908508571158;8.413627929024173;7.599912842187128;7.523561956057013;8.400879436282183;9.98584193700334;9.0;8.888743248898258;10.026523442519766;6.266786540694901;8.83605035505807;7.672425341971495;7.417852514885898;9.4241662888181;8.618385502258606;8.76487159073609;9.702172685365548;9.988684686772164;11.345959596404112;8.876516946565;9.366322214245816;9.974414589805528;9.709083812550343;9.247927513443583;9.847057346091336;8.971543553950772;11.061371192659813;9.899356922923111;9.467605550082997;8.693486957499324;9.60733031374961;11.044394119358454;10.828136484194108;9.509775004326936;9.932214751968385;10.50084187955693;8.129283016944967;9.61654884377899;10.700439718141093;11.270879295328784;10.443979542601252;8.703903573444663;10.328674927327947;9.13699111208023;10.088788238716909;9.571752643503546;8.936637939002571;9.99859042974533;9.381542951184583;8.927777962082342;9.211888294546004;8.113742166049189;9.519636252843211;10.44086916761087;10.251482410620213;9.899356922923111;9.154818109052105;10.565102078360312;10.264442600226602;8.558420713268664;11.14274527675153;10.513727595952435;9.69522829149575;10.965784284662089;10.581200581924955;8.861086905995395;9.388017285345136;9.25974326369078;10.214319120800766;9.13699111208023;9.08214904135387;9.91288933622996;8.954196310386875;9.08214904135387
9.355351096424812;10.17367713630342;10.177419537989236;11.74819284958946;10.768184324776929;10.589651146514786;10.490850876740298;11.287135186086704;11.421538906848276;10.524541715035848;7.977279923499917;10.894059846274022;10.280770770130603;11.490349505739289;11.052568050804153;9.76487159073609;12.205793249397155;12.511999669441453;9.826548487290914;10.978710459106358;10.52061868055628;11.019590728357882;10.565102078360312;11.047123912114026;6.894817763307944;8.344295907915816;10.376125389276174;9.560332834212442;9.813781191217036;10.641148597411233;10.196602126523173;10.715961990255144;11.247927513443583;11.989749275462133;9.539158811108033;11.655977862486942;11.347621368568134;11.399277924508969;10.030667136246942;10.18239435340453;10.40832974076739;9.564149489985732;11.023061249735337;7.467605550082998;9.252665432450248;9.497851836951115;10.44086916761087;10.611024797307351;9.936637939002573;11.71853287606922;10.326429487122304;9.842350343413807;11.083479327331842;9.779719355143405;10.198445041452365;11.019590728357882;9.67065624911844;10.183635381473218;11.053247125912426;9.044394119358454;8.353146825498083;9.445014845868425;10.947636937951827;9.417852514885896;8.442943495848729;10.13699111208023;9.098032082960527;8.321928094887362;9.84862294042934;8.761551232444479;10.197216693110052;10.130570562805426;9.426264754702098;9.497851836951115;8.876516946565;10.352043425795433;10.428360172704291;9.139551352398794;10.496853777388042;9.987264012072538;8.714245517666123;9.605479518061667;10.071462362556623;10.832098846039134;9.26209484537018;8.483815777264256;8.787902559391432;9.105908508571158;8.614709844115207;9.43879185257826;8.83605035505807;8.491853096329674;11.263269200372662;9.167418145831736;9.850186837645774;8.804131021183318;8.243173983472952;9.118941072723509;9.45532722030456;9.066089190457772;10.12023787734196;9.226412192788786;8.64745842645492;9.481799431665753;10.040289721025715;9.7431513941125;9.187352073200495;9.471675214392045;9.758223214726724;10.108524456778168;8.927777962082342;9.197216693110052;11.34207466799914;8.76487159073609;8.79766152585376;9.131856960608792;9.285402218862249;8.672425341971495
10.099347810403192;10.824163209744158;11.71639078949768;11.671541066711884;11.70433597118232;11.310044679647506;11.157346935362844;11.282509306240836;11.192292814470768;10.515699838284045;9.192292814470768;10.30720080914081;10.347621368568134;12.441647390253612;11.1879705919842;11.44086916761087;12.169298695792843;12.19537220740274;9.878050912728536;11.207624468226758;11.898601387403938;11.644757592516257;9.375039431346924;10.5401280385821;11.993646060016596;10.040289721025715;11.060020354507852;10.515699838284045;10.517669388133813;12.49760238678349;10.86727873970966;9.73978060977326;10.734709620225836;11.380461065088973;11.204571144249204;11.371232128369622;11.502334580197996;12.110157018954066;10.857980995127573;10.970105890612182;11.430452551665532;12.530406337099068;10.945443836377912;11.157978449945432;10.64565843240871;10.555547771647063;10.476746203939468;10.308339030139408;10.285402218862249;11.475226777742266;9.79603960882977;10.697836357962377;11.57790083688697;9.564149489985732;10.15608307628868;11.644757592516257;10.026523442519766;11.279030136449649;10.159871336778387;10.25974326369078;9.850186837645774;10.30149619498255;11.808562029957525;10.7047682393626;10.205793249397155;10.08746284125034;10.197216693110052;10.1357092861044;10.773963368433558;10.508785162064513;11.399277924508969;11.243173983472952;9.815383295813538;9.929258408636972;10.61378946447258;11.187352073200495;11.280770770130603;10.026523442519766;11.544964432789238;11.63026712502677;10.330916878114618;9.946906274456396;10.871905237659186;10.19598729802851;10.4189067312579;10.611024797307351;10.72451385311995;10.57553924683453;10.365228849251544;10.688250309133178;10.567956075415466;10.370687406807216;11.653740778706569;10.45532722030456;10.14338321398982;10.174925682500678;10.157346935362844;10.422064766172811;10.573647187493322;10.263269200372662;10.567005370247031;10.638435913990472;10.84313591111135;10.084808387804362;11.66622400280318;11.488844346457336;10.414685235807214;11.14274527675153;10.801708358916462;11.105253779700885;9.984418458801136;10.353146825498085;11.456354415108288;9.935165049603697;9.667111542075029;10.428360172704291;10.462502272597265;10.177419537989236
9.162391328756906;9.946906274456396;9.579315937580017;10.676838606474153;11.401412878714178;11.144658242831882;10.274960472140602;11.0;10.641148597411233;9.569855608330949;8.794415866350105;9.108524456778168;9.1006623390052;11.08746284125034;11.071462362556623;8.900866807980748;11.03823313473178;11.050528905530555;10.740624044489412;9.103287808412022;10.972979786066292;11.04916787237217;9.681238411777803;10.828929827651486;8.361943773735241;8.149747119504681;11.058668250340572;8.523561956057012;9.717676423066395;9.787902559391432;9.693486957499324;9.774787059601174;11.637983303777853;9.954196310386877;9.667111542075029;10.667111542075029;10.048486873992337;11.048486873992337;9.584962500721156;11.122827994807666;10.038918989292302;11.098690096673591;11.887220615468385;8.791162888555018;9.543031820255235;9.521600439723729;8.918863237274595;9.72451385311995;11.058668250340572;10.866506212226202;10.43567026093655;9.774787059601174;10.778898476008376;11.51175265376738;10.353146825498085;11.04916787237217;9.445014845868425;10.122827994807666;11.251482410620213;9.39660478118186;9.627533884472792;9.978710459106358;11.443461612227392;9.54882190845875;10.215532999745657;11.693051295397;10.169925001442312;10.285402218862249;11.263856019596082;9.807354922057604;11.437231901039478;11.207014320177532;10.572700226487292;10.494855584491198;10.338736382573916;11.60130652612184;11.278449458220482;10.161131882984307;11.25797705856398;11.651051691178928;9.428360172704291;9.335390354693924;11.014717929860009;10.906890595608518;10.276124405274238;10.211888294546004;9.86573327085176;10.371776644337924;10.266786540694902;10.51175265376738;10.091435386323608;9.94251450533924;11.50382573799575;9.871905237659186;9.611024797307351;10.074141462752506;9.726218159332198;10.064742764750257;10.737247343027738;9.878050912728536;10.567956075415466;10.10459875356437;10.00842862207058;10.328674927327947;10.959277505720502;11.593391122791736;10.328674927327947;10.693486957499324;11.247334178028728;10.38586240064146;10.032045726930807;10.129283016944967;11.567956075415466;10.706496018061188;10.306061689428342;10.071462362556623;10.617467465294196;10.658211482751796
9.39660478118186;7.672425341971495;6.599912842187128;6.569855608330948;7.149747119504682;8.515699838284043;8.977279923499916;7.348728154231077;9.642051692927977;7.426264754702098;7.257387842692652;7.159871336778389;10.460455896309636;8.543031820255237;9.44086916761087;8.252665432450248;8.214319120800766;9.870364719583405;8.076815597050832;7.383704292474052;8.252665432450248;7.515699838284043;8.985841937003341;9.159871336778387;8.67595703294175;7.531381460516312;10.28424574982967;6.977279923499917;7.400879436282184;10.08214904135387;9.158609688214478;7.948367231584678;7.294620748891627;7.366322214245816;8.991521846075695;8.103287808412022;7.139551352398794;8.92184093707449;9.828136484194108;7.475733430966398;9.366322214245816;7.409390936137702;8.0;9.052568050804153;7.977279923499917;7.794415866350106;7.507794640198696;7.087462841250339;8.011227255423254;9.216745858195306;8.224001674198105;8.361943773735241;9.34207466799914;7.044394119358453;8.67595703294175;7.515699838284043;7.087462841250339;6.954196310386875;9.89026427702111;7.392317422778761;8.238404739325079;8.370687406807217;9.96289600533726;8.686500527183219;8.08214904135387;8.098032082960527;7.285402218862249;7.108524456778169;9.558420713268664;8.011227255423254;9.507794640198696;9.189824558880018;9.016808287686557;8.96289600533726;7.686500527183218;10.127994320976391;8.76487159073609;9.13699111208023;9.403012023574997;10.804937672051908;6.977279923499917;7.960001932068081;9.187352073200495;9.147204924942228;8.194756854422248;8.224001674198105;8.823367240046235;8.72451385311995;8.308339030139408;7.94251450533924;7.774787059601174;8.03342300153745;9.002815015607053;8.303780748177102;6.794415866350106;8.280770770130603;7.651051691178928;8.03342300153745;8.550746785383243;9.428360172704291;8.930737337562887;8.665335917185176;9.364134655008051;7.851749041416057;9.49585502688717;9.62935662007961;8.968666793195208;9.820178962415188;9.306061689428342;7.622051819456376;8.005624549193879;8.442943495848729;7.076815597050831;8.124121311829187;8.016808287686555;8.271463027904375;7.714245517666122;8.848622940429339
11.384783750093352;11.110483309816226;11.075479149488016;12.192909219112012;12.010528105886484;11.490349505739289;12.728133100306216;11.743992861060176;11.923698883295073;11.409390936137704;10.43567026093655;10.667998535672528;11.725366257895642;13.252369767926028;12.230320715661112;11.17617314910749;13.423378576518491;13.28106067167702;11.584492796975876;11.43567026093655;12.141787841671004;12.294620748891628;10.745674324002136;12.443461612227392;9.08746284125034;10.51865315567339;13.245404150930328;10.84313591111135;10.382624026574916;12.501339618061396;11.953650833649307;11.390706372872774;12.102631888854969;12.35397382181817;11.869208250550829;12.052568050804153;11.54399845013454;12.371232128369622;11.811374693509942;12.212800334429431;12.068442416025826;12.377210530388552;12.181773438808808;9.672425341971495;11.119589620741122;10.910642730469624;12.379919817646538;11.572226512793694;12.15069928874454;12.269711121142782;11.671541066711884;11.95637615724967;12.05697633617822;11.885696373339394;12.028251428162791;12.294620748891628;11.325867580575418;12.722594098956584;12.295194955880657;11.088125692188209;10.409390936137704;11.544481522310791;12.783816759320182;11.71037597120447;11.489847960439295;11.723660944409984;11.556984957594462;11.40992124124968;12.269418929741096;11.376125389276174;12.485577770903188;12.454813348512523;11.188588845707349;11.350939181546432;11.60917873814198;12.697184783224516;12.929073435876813;11.16427843830117;12.646108641506103;12.65127597334664;11.20212382383046;10.727069558023706;12.296916206879288;11.768184324776929;11.64250302878052;11.443461612227392;11.637077657143664;11.538673953082668;11.262682142362165;11.828136484194108;11.543031820255235;11.229419688230417;12.730894646541673;11.348728154231075;11.163649676015824;11.57553924683453;11.127349541059118;11.696098170955864;11.508289986140348;11.51717725268954;12.2103669456326;11.618844301766652;11.43567026093655;11.532842910961282;12.255323690008137;12.475226777742266;11.326429487122304;12.041316915829444;12.52772134428452;11.677719641641009;11.180530807344482;11.304921669581672;12.691961564216788;11.42259043389256;11.121533517340032;11.177419537989236;11.571752643503546;11.38747886584238
10.93737382019215;10.54978466794786;11.136350341454156;11.679040186393062;11.678600139099458;11.64745842645492;11.895575282380683;11.537703747907644;11.81257844413538;10.89178370321831;9.975847968006784;9.355351096424812;11.19598729802851;12.036517070486518;12.2603315185576;9.970105890612182;12.365502268193117;11.97906787148051;11.548340287676147;10.75905593916017;11.29232163280204;12.258271576282851;11.097373768990222;11.375582512490508;7.312882955284356;9.560332834212442;11.76155123244448;10.237209960755022;11.390168956200185;11.700873155140265;10.95637615724967;11.255618749839597;12.125090539303256;11.45994384837493;11.201511344500146;11.39660478118186;10.871905237659186;12.102959885910124;10.924070185585345;11.386401423640775;11.570330101030798;10.923327485419192;11.603162679534382;7.826548487290915;10.970824901362615;11.30720080914081;10.665335917185176;10.570804437724496;11.935901682267588;12.017504401109417;11.501837184902296;11.407798850221974;11.606405212697783;13.109177703355275;11.29920801838728;12.258271576282851;11.174925682500678;11.946906274456396;12.242578689451346;10.60917873814198;9.560332834212442;10.614709844115207;11.806952328210736;11.03342300153745;10.199672344836364;10.314016703901355;10.599912842187129;10.478769619475765;10.94617524072356;10.558420713268664;11.458406613236534;11.179909090014934;9.81698362325538;10.353146825498085;10.306061689428342;11.378836713210614;11.807757403589267;10.550746785383245;11.97333862080036;11.272046524389935;10.253847484987404;9.952741247186488;11.191676146352428;11.493355121494906;10.461479447286155;10.118941072723509;10.50481898763284;10.01262453886506;9.72451385311995;11.175549550636193;10.328674927327947;9.805743872151618;12.461990950585571;10.542064542283445;10.62844554013718;9.681238411777803;9.7632123668144;10.377210530388552;10.452241240430816;10.615629636968098;11.545929769085468;10.337621901992508;10.189824558880018;11.130570562805426;11.718104713121756;11.162391328756906;10.224001674198105;10.646558710154547;11.086136225027309;11.451726268074506;10.0566377151132;10.328674927327947;11.7553048882624;9.9901039638575;9.531381460516313;10.296916206879288;10.929258408636972;10.034798962577268
9.964340867792416;10.319672120946995;10.9901039638575;12.939762845071751;9.897845456005513;11.020285500844649;10.964340867792416;10.98370619265935;11.660887270302569;10.502831804066744;9.46352437327118;9.634811050171718;11.240791332161956;11.736824699098864;10.954196310386877;10.91214085629572;11.262682142362165;11.413627929024171;11.20945336562895;10.834471049984222;12.562957869334118;12.326991174900815;10.874981347653774;11.404609397837712;8.303780748177102;11.399277924508969;13.263856019596082;9.722807531169549;9.722807531169549;10.953468962228849;9.750706986224948;10.841564347730577;11.020979938904212;10.24198314969433;12.4893462407191;11.618385502258606;10.667998535672528;11.426264754702098;10.4231159101471;10.72451385311995;11.31797782240712;11.50481898763284;10.079484783826816;7.546894459887636;10.294620748891628;10.50382573799575;9.787902559391432;10.43254190038826;12.82714419098428;12.550025257465784;12.266786540694902;11.96000193206808;11.942147920394849;10.731319031025064;11.510269670898175;12.326991174900815;9.954196310386877;11.530406337099068;11.898979204622512;13.089781488353998;13.41758884038258;10.774787059601174;13.675846798363596;12.341240820538747;14.380055148544896;14.798421172228954;12.43149760425805;11.744413410557655;11.944346034137832;11.642954223480332;12.66644593881483;11.929628283024565;11.914758838941856;11.1705510353167;12.057314877782703;14.160265375794546;14.134506539022745;12.862637357558794;13.22836777783683;12.92184093707449;11.573173784686484;10.452241240430816;12.108197722535827;13.09984089900072;12.606405212697783;12.35397382181817;12.487840033823051;12.89519657256334;12.450953464712992;12.553149275598548;12.971184272404678;12.02271457304476;13.583200322609205;11.378836713210614;11.91737207947684;11.275542556086725;12.400612641082;15.265798155172575;13.976116567946908;10.466586337719244;11.925925264972856;13.216139556425135;11.11699367754698;10.4757334309664;13.62445278651674;12.702172685365548;10.323054760341646;12.00562454919388;15.285438343586272;10.193525360501216;12.239598529249124;11.843528534611089;13.25502856981873;10.822570830950168;10.286557761607956;11.51668494930961;13.622623840811512;13.134426320220928
