TCGA-44-6147-01B;TCGA-05-4432-01A;TCGA-64-1681-01A;TCGA-49-4487-01A;TCGA-44-4112-01A;TCGA-80-5611-01A;TCGA-78-7536-01A;TCGA-05-4422-01A;TCGA-55-8094-01A;TCGA-44-7667-01A;TCGA-MP-A4T4-01A;TCGA-75-6212-01A;TCGA-49-AAR2-01A;TCGA-55-A4DF-01A;TCGA-05-4398-01A;TCGA-86-8668-01A;TCGA-78-7156-01A;TCGA-MP-A4T4-01A;TCGA-62-A46P-01A;TCGA-62-A46S-01A;TCGA-78-7539-01A;TCGA-91-6828-01A;TCGA-50-6597-01A;TCGA-49-4487-01A;TCGA-91-6847-01A;TCGA-55-8094-01A;TCGA-38-4628-01A;TCGA-55-6543-01A;TCGA-44-2665-01A;TCGA-55-8507-01A;TCGA-97-8175-01A;TCGA-55-7907-01A;TCGA-44-6779-01A;TCGA-50-5066-01A;TCGA-55-A4DF-01A;TCGA-44-7661-01A;TCGA-05-4398-01A;TCGA-NJ-A4YG-01A;TCGA-50-5044-01A;TCGA-NJ-A55O-01A;TCGA-55-6712-01A;TCGA-67-6217-01A;TCGA-44-6145-01A;TCGA-55-8514-01A;TCGA-55-7576-01A;TCGA-62-8395-01A;TCGA-86-8358-01A;TCGA-91-6847-01A;TCGA-44-2659-01A;TCGA-44-3919-01A;TCGA-86-8359-01A;TCGA-55-8090-01A;TCGA-75-5147-01A;TCGA-44-6146-01B;TCGA-44-3917-01B;TCGA-53-7624-01A;TCGA-38-4628-01A;TCGA-05-5423-01A;TCGA-05-4398-01A;TCGA-55-6979-11A;TCGA-91-6831-11A;TCGA-44-6777-11A;TCGA-44-3396-11A;TCGA-49-6742-11A;TCGA-50-5931-11A;TCGA-44-6147-11A;TCGA-55-6969-11A;TCGA-49-6761-11A;TCGA-44-5645-11A;TCGA-91-6836-11A;TCGA-44-3398-11B;TCGA-55-6984-11A;TCGA-49-4490-11A;TCGA-49-6745-11A;TCGA-55-6971-11A;TCGA-44-2655-11A;TCGA-44-2665-11A;TCGA-73-4676-11A;TCGA-38-4625-11A;TCGA-55-6986-11A;TCGA-55-6983-11A;TCGA-49-4512-11A;TCGA-44-2661-11A;TCGA-38-4627-11A;TCGA-49-6743-11A;TCGA-44-6776-11A;TCGA-50-5936-11A;TCGA-91-6828-11A;TCGA-44-6146-11A;TCGA-44-6144-11A;TCGA-50-5930-11A;TCGA-50-5932-11A;TCGA-38-4626-11A;TCGA-50-5935-11A;TCGA-38-4632-11A;TCGA-91-6847-11A;TCGA-55-6975-11A;TCGA-50-5933-11A;TCGA-44-6778-11A;TCGA-91-6835-11A;TCGA-44-2657-11A;TCGA-50-5939-11A;TCGA-49-6744-11A;TCGA-55-6968-11A;TCGA-55-6985-11A;TCGA-50-6595-11A;TCGA-55-6982-11A;TCGA-44-6148-11A;TCGA-44-2662-11A;TCGA-91-6829-11A;TCGA-55-6981-11A;TCGA-55-6978-11A;TCGA-44-2668-11A;TCGA-55-6972-11A;TCGA-55-6980-11A;TCGA-55-6970-11A;TCGA-44-6145-11A;TCGA-91-6849-11A
5.0;12.03960451795376;12.026177596889225;9.768184324776929;11.456354415108288;10.733862719678545;11.379919817646538;11.852919585123995;10.308339030139408;11.65150022065274;10.197216693110052;9.99435343685886;11.45532722030456;10.552669097514272;12.162706018482416;9.76155123244448;10.395534135462302;10.197216693110052;10.641148597411233;10.49585502688717;10.720244258287568;8.968666793195208;11.025831668332026;9.768184324776929;10.554588851677638;10.308339030139408;13.111135670234708;10.61286849729104;10.461479447286155;11.386940245324311;11.72451385311995;9.192292814470768;9.501837184902296;10.584962500721156;10.552669097514272;11.01262453886506;12.162706018482416;10.513727595952435;10.26795708440284;11.211888294546004;10.172427508645482;10.52845411076479;10.075479149488016;11.559855041513623;11.83289001416474;11.144658242831882;9.638435913990472;10.554588851677638;11.235415935602528;11.48733761520718;10.452241240430816;11.668441828052998;11.519144787997414;6.554588851677638;7.599912842187128;11.12023787734196;13.111135670234708;11.222794902868111;12.162706018482416;9.581200581924955;9.116343961237469;10.266786540694902;11.312882955284357;10.492854620174748;10.217957697864112;9.958552715431011;10.030667136246942;10.187352073200495;11.034798962577268;9.853309555403674;11.24852060493843;11.519636252843211;11.009128789539256;11.29748950116098;9.987264012072538;11.75112558336727;11.552188759557149;10.352043425795433;11.714245517666123;11.609640474436812;9.61654884377899;10.839203788096944;11.118941072723509;11.61056350392504;10.337621901992508;9.80896417491926;10.00842862207058;10.232420927176076;9.884170519108435;10.527477006060396;9.915879378835774;9.689997971419446;11.4812949046311;10.14210705730255;10.125413470483316;10.303780748177102;9.873444112515376;9.828136484194108;10.1006623390052;10.31628153174622;10.85642552862553;9.918863237274596;9.705632387361415;10.34207466799914;10.63662462054365;11.12670447284319;9.73809225962049;10.746514321138465;11.244958393151132;10.205793249397155;9.700439718141093;10.224001674198105;11.01262453886506;9.951284714966972;9.936637939002573;9.344295907915816;10.072802534544207;10.048486873992337
4.459431618637297;9.787902559391432;7.845490050944375;8.693486957499324;8.459431618637296;8.611024797307353;9.36194377373524;8.550746785383243;8.224001674198105;11.918863237274596;9.118941072723509;6.584962500721156;9.381542951184583;11.190442018782823;9.35974956032233;6.9886846867721655;5.584962500721156;9.118941072723509;6.0;6.820178962415188;7.22881869049588;7.266786540694901;6.94251450533924;8.693486957499324;9.370687406807216;8.224001674198105;8.573647187493322;6.20945336562895;7.426264754702098;8.409390936137703;8.204571144249204;7.531381460516312;7.22881869049588;5.906890595608519;11.190442018782823;8.968666793195208;9.35974956032233;6.700439718141092;6.832890014164741;7.960001932068081;7.971543553950772;6.321928094887363;7.636624620543649;5.906890595608519;9.7632123668144;7.475733430966398;11.147840893672337;9.370687406807216;7.988684686772165;9.179909090014934;7.294620748891627;8.951284714966972;8.603626344986193;4.906890595608519;7.562242424221073;10.117643101389092;8.573647187493322;6.22881869049588;9.35974956032233;4.954196310386875;3.169925001442312;5.954196310386875;6.569855608330948;6.20945336562895;4.087462841250339;6.918863237274595;6.189824558880018;5.285402218862249;6.3750394313469245;4.169925001442312;7.076815597050831;5.285402218862249;4.643856189774724;5.087462841250339;5.129283016944966;6.754887502163468;5.643856189774724;5.584962500721156;4.857980995127572;6.475733430966398;5.247927513443585;4.0;6.285402218862249;5.614709844115208;4.087462841250339;4.087462841250339;5.459431618637297;5.087462841250339;5.087462841250339;5.977279923499917;4.807354922057604;5.044394119358453;6.189824558880018;5.044394119358453;6.0;4.0;5.357552004618084;4.584962500721156;5.672425341971495;5.129283016944966;8.618385502258606;4.754887502163468;4.857980995127572;5.491853096329675;6.22881869049588;6.285402218862249;5.700439718141092;5.643856189774724;5.614709844115208;6.727920454563199;4.643856189774724;5.087462841250339;8.055282435501189;5.584962500721156;4.643856189774724;5.700439718141092;5.169925001442312;4.700439718141092
11.025139562278508;9.079484783826816;9.294620748891628;8.066089190457772;9.18239435340453;6.357552004618084;8.339850002884624;9.207014320177532;9.221587121264806;13.777666280880757;8.696967526234287;8.118941072723507;6.78135971352466;6.94251450533924;9.226412192788786;9.473705749619416;8.994353436858859;8.696967526234287;7.266786540694901;8.960001932068081;9.184875342908285;8.980139577639157;7.066089190457772;8.066089190457772;6.700439718141092;9.221587121264806;9.477758266443889;8.20945336562895;9.453270634010623;8.59618975614441;8.139551352398794;8.303780748177102;7.276124405274237;8.370687406807217;6.94251450533924;10.074141462752506;9.226412192788786;7.787902559391432;6.78135971352466;8.290018846932618;7.672425341971495;9.333155350310616;8.851749041416058;7.257387842692652;10.11504365016171;9.372865060112588;7.839203788096944;6.700439718141092;10.688250309133178;10.349834091457248;7.960001932068081;9.377210530388552;9.868822554775;10.527477006060396;12.42600261332936;5.614709844115208;9.477758266443889;8.247927513443585;9.226412192788786;8.76487159073609;9.702172685365548;9.988684686772164;11.345959596404112;8.876516946565;9.366322214245816;9.974414589805528;9.709083812550343;9.247927513443583;9.847057346091336;8.971543553950772;11.061371192659813;9.899356922923111;9.467605550082997;8.693486957499324;9.60733031374961;11.044394119358454;10.828136484194108;9.509775004326936;9.932214751968385;10.50084187955693;8.129283016944967;9.61654884377899;10.700439718141093;11.270879295328784;10.443979542601252;8.703903573444663;10.328674927327947;9.13699111208023;10.088788238716909;9.571752643503546;8.936637939002571;9.99859042974533;9.381542951184583;8.927777962082342;9.211888294546004;8.113742166049189;9.519636252843211;10.44086916761087;10.251482410620213;9.899356922923111;9.154818109052105;10.565102078360312;10.264442600226602;8.558420713268664;11.14274527675153;10.513727595952435;9.69522829149575;10.965784284662089;10.581200581924955;8.861086905995395;9.388017285345136;9.25974326369078;10.214319120800766;9.13699111208023;9.08214904135387;9.91288933622996;8.954196310386875;9.08214904135387
6.539158811108031;11.239598529249124;11.433585441150496;8.751544059089099;11.505811553919594;9.744833837499543;10.79197682089869;11.950920352030098;10.57553924683453;11.088125692188209;10.702172685365548;9.661778097771988;9.581200581924955;10.450180247164754;11.535761377986656;9.134426320220928;8.451211111832329;10.702172685365548;9.226412192788786;10.632995197142955;12.640470904590089;8.909893083770042;9.703903573444665;8.751544059089099;10.659103963473662;10.57553924683453;11.807354922057604;9.935165049603697;10.886458695703706;10.34207466799914;11.247927513443583;10.318542809702723;10.894059846274022;10.43567026093655;10.450180247164754;10.78135971352466;11.535761377986656;10.969386521342283;11.298062567719017;10.82097669262124;10.105908508571158;10.637530551525307;10.293471648838134;10.812979471251484;11.199058823653022;9.722807531169549;9.813781191217036;10.659103963473662;10.779719355143405;11.74104557700984;10.933690654952231;10.088788238716909;11.974414589805528;6.894817763307944;7.832890014164741;11.416269744523207;11.807354922057604;9.91737207947684;11.535761377986656;9.044394119358454;8.353146825498083;9.445014845868425;10.947636937951827;9.417852514885896;8.442943495848729;10.13699111208023;9.098032082960527;8.321928094887362;9.84862294042934;8.761551232444479;10.197216693110052;10.130570562805426;9.426264754702098;9.497851836951115;8.876516946565;10.352043425795433;10.428360172704291;9.139551352398794;10.496853777388042;9.987264012072538;8.714245517666123;9.605479518061667;10.071462362556623;10.832098846039134;9.26209484537018;8.483815777264256;8.787902559391432;9.105908508571158;8.614709844115207;9.43879185257826;8.83605035505807;8.491853096329674;11.263269200372662;9.167418145831736;9.850186837645774;8.804131021183318;8.243173983472952;9.118941072723509;9.45532722030456;9.066089190457772;10.12023787734196;9.226412192788786;8.64745842645492;9.481799431665753;10.040289721025715;9.7431513941125;9.187352073200495;9.471675214392045;9.758223214726724;10.108524456778168;8.927777962082342;9.197216693110052;11.34207466799914;8.76487159073609;8.79766152585376;9.131856960608792;9.285402218862249;8.672425341971495
11.3409627642517;11.3437409184722;11.530406337099068;10.388017285345136;12.206098613995795;10.526499239136566;12.583552930466483;11.86418614465428;10.80332391904149;10.541096615349524;11.633449374713493;10.650154213675094;10.27262978497637;12.16867211813223;11.63390340934852;10.585901449690772;10.681238411777803;11.633449374713493;8.566054038171092;11.11699367754698;10.841564347730577;10.821773981970567;9.52552080909507;10.388017285345136;11.393926675640415;10.80332391904149;11.611024797307351;10.732167425663384;10.807354922057604;10.397674632948268;10.734709620225836;10.900112062977456;10.30720080914081;9.002815015607053;12.16867211813223;11.264442600226602;11.63390340934852;10.71338651493703;9.068778277985412;10.33427328530719;10.32755264408124;11.025139562278508;11.184875342908285;10.287712379549449;11.59105477403678;11.328674927327947;10.517669388133813;11.393926675640415;12.114718389188424;11.37937836707126;10.817783121774534;10.96289600533726;12.38424412224308;11.993646060016596;10.918117851031772;11.4655664048094;11.611024797307351;10.309476353841106;11.63390340934852;10.25974326369078;9.850186837645774;10.30149619498255;11.808562029957525;10.7047682393626;10.205793249397155;10.08746284125034;10.197216693110052;10.1357092861044;10.773963368433558;10.508785162064513;11.399277924508969;11.243173983472952;9.815383295813538;9.929258408636972;10.61378946447258;11.187352073200495;11.280770770130603;10.026523442519766;11.544964432789238;11.63026712502677;10.330916878114618;9.946906274456396;10.871905237659186;10.19598729802851;10.4189067312579;10.611024797307351;10.72451385311995;10.57553924683453;10.365228849251544;10.688250309133178;10.567956075415466;10.370687406807216;11.653740778706569;10.45532722030456;10.14338321398982;10.174925682500678;10.157346935362844;10.422064766172811;10.573647187493322;10.263269200372662;10.567005370247031;10.638435913990472;10.84313591111135;10.084808387804362;11.66622400280318;11.488844346457336;10.414685235807214;11.14274527675153;10.801708358916462;11.105253779700885;9.984418458801136;10.353146825498085;11.456354415108288;9.935165049603697;9.667111542075029;10.428360172704291;10.462502272597265;10.177419537989236
7.6293566200796095;11.393926675640415;10.287712379549449;9.705632387361415;11.178664851006472;9.857980995127573;11.171802288682985;11.65150022065274;9.290018846932618;10.854868383260236;11.011227255423254;9.52943055414615;10.108524456778168;10.583082767502932;12.144976824050111;9.473705749619416;8.991521846075695;11.011227255423254;10.703903573444665;11.222794902868111;10.65284497300198;9.43254190038826;8.113742166049189;9.705632387361415;10.24198314969433;9.290018846932618;9.972979786066292;9.923327485419192;10.605479518061667;10.080817527608328;11.637983303777853;8.758223214726724;9.108524456778168;9.932214751968385;10.583082767502932;11.312882955284357;12.144976824050111;10.506803437795648;9.614709844115207;10.887220615468385;9.756556322524087;9.566054038171092;9.312882955284357;10.048486873992337;11.193525360501216;10.24555270625568;9.717676423066395;10.24198314969433;10.964340867792416;10.758223214726724;10.449148645375436;10.795227966028678;10.733015321685963;8.361943773735241;8.543031820255237;9.531381460516313;9.972979786066292;9.60733031374961;12.144976824050111;9.39660478118186;9.627533884472792;9.978710459106358;11.443461612227392;9.54882190845875;10.215532999745657;11.693051295397;10.169925001442312;10.285402218862249;11.263856019596082;9.807354922057604;11.437231901039478;11.207014320177532;10.572700226487292;10.494855584491198;10.338736382573916;11.60130652612184;11.278449458220482;10.161131882984307;11.25797705856398;11.651051691178928;9.428360172704291;9.335390354693924;11.014717929860009;10.906890595608518;10.276124405274238;10.211888294546004;9.86573327085176;10.371776644337924;10.266786540694902;10.51175265376738;10.091435386323608;9.94251450533924;11.50382573799575;9.871905237659186;9.611024797307351;10.074141462752506;9.726218159332198;10.064742764750257;10.737247343027738;9.878050912728536;10.567956075415466;10.10459875356437;10.00842862207058;10.328674927327947;10.959277505720502;11.593391122791736;10.328674927327947;10.693486957499324;11.247334178028728;10.38586240064146;10.032045726930807;10.129283016944967;11.567956075415466;10.706496018061188;10.306061689428342;10.071462362556623;10.617467465294196;10.658211482751796
8.124121311829187;8.654636028527968;8.768184324776927;8.618385502258606;8.74819284958946;7.459431618637297;10.293471648838134;10.50481898763284;8.285402218862249;6.78135971352466;8.754887502163468;7.257387842692652;7.189824558880018;9.290018846932618;10.615629636968098;7.774787059601174;9.231221180711186;8.754887502163468;7.076815597050831;9.544964432789238;7.599912842187128;7.149747119504682;6.087462841250339;8.618385502258606;6.977279923499917;8.285402218862249;9.278449458220482;6.768184324776926;9.194756854422248;6.554588851677638;7.294620748891627;8.139551352398794;7.159871336778389;8.870364719583405;9.290018846932618;8.405141463136344;10.615629636968098;7.434628227636725;6.475733430966398;8.348728154231077;7.888743248898259;7.857980995127572;8.108524456778168;7.066089190457772;8.238404739325079;8.554588851677638;7.400879436282184;6.977279923499917;9.098032082960527;8.96289600533726;8.290018846932618;8.189824558880018;9.667111542075029;8.67595703294175;8.103287808412022;6.0;9.278449458220482;7.3750394313469245;10.615629636968098;7.392317422778761;8.238404739325079;8.370687406807217;9.96289600533726;8.686500527183219;8.08214904135387;8.098032082960527;7.285402218862249;7.108524456778169;9.558420713268664;8.011227255423254;9.507794640198696;9.189824558880018;9.016808287686557;8.96289600533726;7.686500527183218;10.127994320976391;8.76487159073609;9.13699111208023;9.403012023574997;10.804937672051908;6.977279923499917;7.960001932068081;9.187352073200495;9.147204924942228;8.194756854422248;8.224001674198105;8.823367240046235;8.72451385311995;8.308339030139408;7.94251450533924;7.774787059601174;8.03342300153745;9.002815015607053;8.303780748177102;6.794415866350106;8.280770770130603;7.651051691178928;8.03342300153745;8.550746785383243;9.428360172704291;8.930737337562887;8.665335917185176;9.364134655008051;7.851749041416057;9.49585502688717;9.62935662007961;8.968666793195208;9.820178962415188;9.306061689428342;7.622051819456376;8.005624549193879;8.442943495848729;7.076815597050831;8.124121311829187;8.016808287686555;8.271463027904375;7.714245517666122;8.848622940429339
8.339850002884624;12.78320289006439;12.489095315413504;10.183635381473218;12.550746785383245;11.394998514501673;12.773551346428505;13.057484118798897;12.842546775443642;12.3437409184722;11.442425193331609;11.733862719678545;11.697402007502708;11.974414589805528;12.595257481449035;11.45532722030456;11.293471648838134;11.442425193331609;11.330916878114618;12.095067301607054;13.174925682500678;11.131213905086272;10.552669097514272;10.183635381473218;11.722380635163802;12.842546775443642;12.77828250999565;11.848231701093818;12.3297963382207;12.17617314910749;12.102631888854969;11.381542951184583;10.667998535672528;10.535275376620802;11.974414589805528;12.252074042796185;12.595257481449035;11.677719641641009;10.088788238716909;12.25089053572334;10.93737382019215;12.118941072723509;11.292896755409172;11.894817763307945;12.457124331540804;12.20212382383046;10.382624026574916;11.722380635163802;12.389093521904474;12.802718295983178;10.95637615724967;12.65306897657993;12.794821973331224;9.08746284125034;8.861086905995395;11.482807956726669;12.77828250999565;11.851749041416058;12.595257481449035;11.088125692188209;10.409390936137704;11.544481522310791;12.783816759320182;11.71037597120447;11.489847960439295;11.723660944409984;11.556984957594462;11.40992124124968;12.269418929741096;11.376125389276174;12.485577770903188;12.454813348512523;11.188588845707349;11.350939181546432;11.60917873814198;12.697184783224516;12.929073435876813;11.16427843830117;12.646108641506103;12.65127597334664;11.20212382383046;10.727069558023706;12.296916206879288;11.768184324776929;11.64250302878052;11.443461612227392;11.637077657143664;11.538673953082668;11.262682142362165;11.828136484194108;11.543031820255235;11.229419688230417;12.730894646541673;11.348728154231075;11.163649676015824;11.57553924683453;11.127349541059118;11.696098170955864;11.508289986140348;11.51717725268954;12.2103669456326;11.618844301766652;11.43567026093655;11.532842910961282;12.255323690008137;12.475226777742266;11.326429487122304;12.041316915829444;12.52772134428452;11.677719641641009;11.180530807344482;11.304921669581672;12.691961564216788;11.42259043389256;11.121533517340032;11.177419537989236;11.571752643503546;11.38747886584238
7.139551352398794;12.24436383512051;12.069114061773938;10.705632387361415;12.03857610276879;11.375039431346924;11.688687423222536;11.94617524072356;10.90312867681232;13.061202407045007;11.56081046872794;10.44086916761087;11.42259043389256;11.14274527675153;12.6660020326449;10.335390354693924;9.434628227636724;11.56081046872794;11.515699838284045;11.019590728357882;12.339850002884624;10.467605550082997;9.80896417491926;10.705632387361415;11.820577882655774;10.90312867681232;12.805139264316736;11.233619676759702;11.199672344836364;11.190442018782823;12.125090539303256;10.265615046484458;9.355351096424812;11.12605911607068;11.14274527675153;11.958915156091347;12.6660020326449;11.768184324776929;12.09901899101923;11.3437409184722;10.099347810403192;10.938844457466171;11.172427508645482;11.006326078524934;12.345127991976693;10.852529509404196;11.390168956200185;11.820577882655774;11.390706372872774;11.74777340052679;11.10459875356437;12.660887270302569;11.767356854125683;7.312882955284356;8.527477006060396;11.484822894262146;12.805139264316736;10.537218400538595;12.6660020326449;10.60917873814198;9.560332834212442;10.614709844115207;11.806952328210736;11.03342300153745;10.199672344836364;10.314016703901355;10.599912842187129;10.478769619475765;10.94617524072356;10.558420713268664;11.458406613236534;11.179909090014934;9.81698362325538;10.353146825498085;10.306061689428342;11.378836713210614;11.807757403589267;10.550746785383245;11.97333862080036;11.272046524389935;10.253847484987404;9.952741247186488;11.191676146352428;11.493355121494906;10.461479447286155;10.118941072723509;10.50481898763284;10.01262453886506;9.72451385311995;11.175549550636193;10.328674927327947;9.805743872151618;12.461990950585571;10.542064542283445;10.62844554013718;9.681238411777803;9.7632123668144;10.377210530388552;10.452241240430816;10.615629636968098;11.545929769085468;10.337621901992508;10.189824558880018;11.130570562805426;11.718104713121756;11.162391328756906;10.224001674198105;10.646558710154547;11.086136225027309;11.451726268074506;10.0566377151132;10.328674927327947;11.7553048882624;9.9901039638575;9.531381460516313;10.296916206879288;10.929258408636972;10.034798962577268
9.014020470314934;11.298635406734242;12.278449458220482;10.623881490013458;12.595257481449035;11.393926675640415;11.95746484680521;11.371776644337924;11.103287808412022;9.569855608330949;11.220982851081777;11.560332834212442;10.676838606474153;10.409390936137704;13.174925682500678;10.08214904135387;9.044394119358454;11.220982851081777;10.125413470483316;12.408064319914672;10.73809225962049;11.242578689451346;8.854868383260236;10.623881490013458;10.661778097771988;11.103287808412022;11.771902080697716;11.785043714779723;12.39740724437538;10.73809225962049;11.020979938904212;9.14974711950468;9.634811050171718;10.011227255423254;10.409390936137704;12.228518097716194;13.174925682500678;11.181152256865566;10.696098170955864;11.762797262498232;11.157978449945432;11.110483309816226;10.914385132155443;11.686062749895417;11.649256177517314;11.133784409179908;9.722807531169549;10.661778097771988;11.118941072723509;11.205793249397155;11.693051295397;11.650154213675094;10.857980995127573;8.303780748177102;6.554588851677638;11.305491792110685;11.771902080697716;11.11309098344238;13.174925682500678;13.089781488353998;13.41758884038258;10.774787059601174;13.675846798363596;12.341240820538747;14.380055148544896;14.798421172228954;12.43149760425805;11.744413410557655;11.944346034137832;11.642954223480332;12.66644593881483;11.929628283024565;11.914758838941856;11.1705510353167;12.057314877782703;14.160265375794546;14.134506539022745;12.862637357558794;13.22836777783683;12.92184093707449;11.573173784686484;10.452241240430816;12.108197722535827;13.09984089900072;12.606405212697783;12.35397382181817;12.487840033823051;12.89519657256334;12.450953464712992;12.553149275598548;12.971184272404678;12.02271457304476;13.583200322609205;11.378836713210614;11.91737207947684;11.275542556086725;12.400612641082;15.265798155172575;13.976116567946908;10.466586337719244;11.925925264972856;13.216139556425135;11.11699367754698;10.4757334309664;13.62445278651674;12.702172685365548;10.323054760341646;12.00562454919388;15.285438343586272;10.193525360501216;12.239598529249124;11.843528534611089;13.25502856981873;10.822570830950168;10.286557761607956;11.51668494930961;13.622623840811512;13.134426320220928
