TCGA-78-7148-01A;TCGA-NJ-A4YG-01A;TCGA-73-4658-01A;TCGA-67-3771-01A;TCGA-75-6214-01A;TCGA-50-5049-01A;TCGA-75-6203-01A;TCGA-MP-A4TK-01A;TCGA-NJ-A4YP-01A;TCGA-50-5049-01A;TCGA-MN-A4N1-01A;TCGA-78-8660-01A;TCGA-55-8302-01A;TCGA-44-2665-01A;TCGA-62-A46P-01A;TCGA-73-4662-01A;TCGA-55-7576-01A;TCGA-64-5774-01A;TCGA-55-7570-01A;TCGA-55-7816-01A;TCGA-69-7760-01A;TCGA-55-7725-01A;TCGA-44-8120-01A;TCGA-55-6978-01A;TCGA-44-3398-01A;TCGA-55-8514-01A;TCGA-64-5775-01A;TCGA-64-1676-01A;TCGA-38-4630-01A;TCGA-50-6595-01A;TCGA-55-8203-01A;TCGA-78-7536-01A;TCGA-55-7911-01A;TCGA-55-7726-01A;TCGA-50-8459-01A;TCGA-MP-A4TA-01A;TCGA-67-6216-01A;TCGA-05-4417-01A;TCGA-67-4679-01B;TCGA-50-6591-01A;TCGA-86-7954-01A;TCGA-55-8514-01A;TCGA-55-6642-01A;TCGA-55-6987-01A;TCGA-49-4506-01A;TCGA-62-A472-01A;TCGA-50-5051-01A;TCGA-44-5644-01A;TCGA-91-6849-01A;TCGA-44-2661-01A;TCGA-53-7624-01A;TCGA-78-8648-01A;TCGA-69-8453-01A;TCGA-64-5778-01A;TCGA-55-8614-01A;TCGA-49-AAR3-01A;TCGA-95-7948-01A;TCGA-86-A4D0-01A;TCGA-05-5420-01A;TCGA-55-6979-11A;TCGA-91-6831-11A;TCGA-44-6777-11A;TCGA-44-3396-11A;TCGA-49-6742-11A;TCGA-50-5931-11A;TCGA-44-6147-11A;TCGA-55-6969-11A;TCGA-49-6761-11A;TCGA-44-5645-11A;TCGA-91-6836-11A;TCGA-44-3398-11B;TCGA-55-6984-11A;TCGA-49-4490-11A;TCGA-49-6745-11A;TCGA-55-6971-11A;TCGA-44-2655-11A;TCGA-44-2665-11A;TCGA-73-4676-11A;TCGA-38-4625-11A;TCGA-55-6986-11A;TCGA-55-6983-11A;TCGA-49-4512-11A;TCGA-44-2661-11A;TCGA-38-4627-11A;TCGA-49-6743-11A;TCGA-44-6776-11A;TCGA-50-5936-11A;TCGA-91-6828-11A;TCGA-44-6146-11A;TCGA-44-6144-11A;TCGA-50-5930-11A;TCGA-50-5932-11A;TCGA-38-4626-11A;TCGA-50-5935-11A;TCGA-38-4632-11A;TCGA-91-6847-11A;TCGA-55-6975-11A;TCGA-50-5933-11A;TCGA-44-6778-11A;TCGA-91-6835-11A;TCGA-44-2657-11A;TCGA-50-5939-11A;TCGA-49-6744-11A;TCGA-55-6968-11A;TCGA-55-6985-11A;TCGA-50-6595-11A;TCGA-55-6982-11A;TCGA-44-6148-11A;TCGA-44-2662-11A;TCGA-91-6829-11A;TCGA-55-6981-11A;TCGA-55-6978-11A;TCGA-44-2668-11A;TCGA-55-6972-11A;TCGA-55-6980-11A;TCGA-55-6970-11A;TCGA-44-6145-11A;TCGA-91-6849-11A
10.019590728357882;10.513727595952435;10.437752072323605;10.018200178813226;11.335948565202298;10.61194694181998;10.413627929024171;10.850186837645774;12.07112712494831;10.61194694181998;12.214926187942435;10.715104009236168;10.099347810403192;10.461479447286155;10.641148597411233;12.084476237453892;11.83289001416474;10.410451351503994;10.30149619498255;10.50084187955693;10.53430288245463;6.94251450533924;12.064405961891042;10.555547771647063;11.000704269011246;11.559855041513623;10.090112419664289;11.027905996569883;12.35974956032233;9.961449694398196;11.350939181546432;11.379919817646538;10.63390340934852;8.055282435501189;10.526499239136566;11.391780606013166;10.422064766172811;10.29232163280204;10.1006623390052;10.075479149488016;11.699572453287267;11.559855041513623;9.618385502258606;10.846273911349906;10.112439506781552;8.804131021183318;10.77561028075954;9.569855608330949;9.65284497300198;11.178664851006472;11.12023787734196;10.265615046484458;10.44086916761087;10.824958740528524;10.338736382573916;10.302638923787551;11.92481250360578;10.719388820942084;9.905387005018133;9.581200581924955;9.116343961237469;10.266786540694902;11.312882955284357;10.492854620174748;10.217957697864112;9.958552715431011;10.030667136246942;10.187352073200495;11.034798962577268;9.853309555403674;11.24852060493843;11.519636252843211;11.009128789539256;11.29748950116098;9.987264012072538;11.75112558336727;11.552188759557149;10.352043425795433;11.714245517666123;11.609640474436812;9.61654884377899;10.839203788096944;11.118941072723509;11.61056350392504;10.337621901992508;9.80896417491926;10.00842862207058;10.232420927176076;9.884170519108435;10.527477006060396;9.915879378835774;9.689997971419446;11.4812949046311;10.14210705730255;10.125413470483316;10.303780748177102;9.873444112515376;9.828136484194108;10.1006623390052;10.31628153174622;10.85642552862553;9.918863237274596;9.705632387361415;10.34207466799914;10.63662462054365;11.12670447284319;9.73809225962049;10.746514321138465;11.244958393151132;10.205793249397155;9.700439718141093;10.224001674198105;11.01262453886506;9.951284714966972;9.936637939002573;9.344295907915816;10.072802534544207;10.048486873992337
8.507794640198696;6.700439718141092;7.330916878114617;8.813781191217037;10.217957697864112;7.936637939002571;6.658211482751795;7.906890595608519;9.958552715431011;7.936637939002571;9.658211482751796;8.804131021183318;8.707359132080883;7.426264754702098;6.0;8.658211482751796;9.7632123668144;8.794415866350105;9.08214904135387;7.475733430966398;7.199672344836364;6.426264754702098;7.977279923499917;9.08746284125034;7.475733430966398;5.906890595608519;6.832890014164741;6.754887502163468;11.623881490013458;7.622051819456376;9.409390936137704;9.36194377373524;8.794415866350105;8.45532722030456;7.285402218862249;9.467605550082997;7.383704292474052;7.312882955284356;6.409390936137702;10.226412192788786;9.499845887083206;5.906890595608519;8.055282435501189;9.967226258835993;7.672425341971495;8.108524456778168;7.247927513443585;9.375039431346924;5.459431618637297;7.383704292474052;10.117643101389092;7.475733430966398;7.813781191217037;7.0;8.744833837499545;7.839203788096944;8.50382573799575;10.658211482751796;6.6293566200796095;4.954196310386875;3.169925001442312;5.954196310386875;6.569855608330948;6.20945336562895;4.087462841250339;6.918863237274595;6.189824558880018;5.285402218862249;6.3750394313469245;4.169925001442312;7.076815597050831;5.285402218862249;4.643856189774724;5.087462841250339;5.129283016944966;6.754887502163468;5.643856189774724;5.584962500721156;4.857980995127572;6.475733430966398;5.247927513443585;4.0;6.285402218862249;5.614709844115208;4.087462841250339;4.087462841250339;5.459431618637297;5.087462841250339;5.087462841250339;5.977279923499917;4.807354922057604;5.044394119358453;6.189824558880018;5.044394119358453;6.0;4.0;5.357552004618084;4.584962500721156;5.672425341971495;5.129283016944966;8.618385502258606;4.754887502163468;4.857980995127572;5.491853096329675;6.22881869049588;6.285402218862249;5.700439718141092;5.643856189774724;5.614709844115208;6.727920454563199;4.643856189774724;5.087462841250339;8.055282435501189;5.584962500721156;4.643856189774724;5.700439718141092;5.169925001442312;4.700439718141092
9.167418145831736;7.787902559391432;9.59245703726808;8.413627929024173;7.531381460516312;9.726218159332198;8.936637939002571;8.988684686772165;8.988684686772165;9.726218159332198;7.219168520462161;8.562242424221072;7.475733430966398;9.453270634010623;7.266786540694901;10.163649676015824;10.11504365016171;10.842350343413807;8.066089190457772;9.893301530860564;7.312882955284356;8.022367813028454;10.961449694398196;10.24436383512051;9.957102041562289;7.257387842692652;8.682994583681683;7.348728154231077;7.679480099505446;9.022367813028454;9.113742166049189;8.339850002884624;8.308339030139408;8.665335917185176;9.3151495622563;8.467605550082997;7.672425341971495;9.076815597050832;10.215532999745657;6.169925001442312;9.103287808412022;7.257387842692652;8.92184093707449;11.857980995127573;8.668884984266247;6.977279923499917;7.531381460516312;9.936637939002573;7.60733031374961;9.853309555403674;5.614709844115208;10.497851836951115;9.179909090014934;7.734709620225838;8.422064766172813;6.22881869049588;7.727920454563199;7.906890595608519;7.813781191217037;8.76487159073609;9.702172685365548;9.988684686772164;11.345959596404112;8.876516946565;9.366322214245816;9.974414589805528;9.709083812550343;9.247927513443583;9.847057346091336;8.971543553950772;11.061371192659813;9.899356922923111;9.467605550082997;8.693486957499324;9.60733031374961;11.044394119358454;10.828136484194108;9.509775004326936;9.932214751968385;10.50084187955693;8.129283016944967;9.61654884377899;10.700439718141093;11.270879295328784;10.443979542601252;8.703903573444663;10.328674927327947;9.13699111208023;10.088788238716909;9.571752643503546;8.936637939002571;9.99859042974533;9.381542951184583;8.927777962082342;9.211888294546004;8.113742166049189;9.519636252843211;10.44086916761087;10.251482410620213;9.899356922923111;9.154818109052105;10.565102078360312;10.264442600226602;8.558420713268664;11.14274527675153;10.513727595952435;9.69522829149575;10.965784284662089;10.581200581924955;8.861086905995395;9.388017285345136;9.25974326369078;10.214319120800766;9.13699111208023;9.08214904135387;9.91288933622996;8.954196310386875;9.08214904135387
9.638435913990472;10.969386521342283;10.391243589427445;9.497851836951115;12.546412195119352;10.541096615349524;9.539158811108033;9.810571634741146;12.61194694181998;10.541096615349524;10.384783750093352;10.200898605038445;10.099347810403192;10.886458695703706;9.226412192788786;11.92072501975118;11.199058823653022;10.600842114387302;10.44086916761087;10.303780748177102;10.30035256032822;8.622051819456376;10.964340867792416;11.02167404285837;11.421538906848276;10.812979471251484;9.658211482751796;10.014020470314934;11.951284714966972;10.715961990255144;10.469641817239516;10.79197682089869;10.13699111208023;9.14974711950468;10.363039630256514;10.887982133058454;10.684748620421626;9.77313920671969;9.73978060977326;10.43879185257826;11.844705764411938;10.812979471251484;9.4797802640291;11.339850002884624;12.055282435501187;8.262094845370179;9.290018846932618;9.930737337562888;8.804131021183318;11.047123912114026;11.416269744523207;9.791162888555018;10.571752643503546;11.4655664048094;10.324180546618742;9.696967526234287;10.721953612801386;10.08214904135387;10.565102078360312;9.044394119358454;8.353146825498083;9.445014845868425;10.947636937951827;9.417852514885896;8.442943495848729;10.13699111208023;9.098032082960527;8.321928094887362;9.84862294042934;8.761551232444479;10.197216693110052;10.130570562805426;9.426264754702098;9.497851836951115;8.876516946565;10.352043425795433;10.428360172704291;9.139551352398794;10.496853777388042;9.987264012072538;8.714245517666123;9.605479518061667;10.071462362556623;10.832098846039134;9.26209484537018;8.483815777264256;8.787902559391432;9.105908508571158;8.614709844115207;9.43879185257826;8.83605035505807;8.491853096329674;11.263269200372662;9.167418145831736;9.850186837645774;8.804131021183318;8.243173983472952;9.118941072723509;9.45532722030456;9.066089190457772;10.12023787734196;9.226412192788786;8.64745842645492;9.481799431665753;10.040289721025715;9.7431513941125;9.187352073200495;9.471675214392045;9.758223214726724;10.108524456778168;8.927777962082342;9.197216693110052;11.34207466799914;8.76487159073609;8.79766152585376;9.131856960608792;9.285402218862249;8.672425341971495
10.91513244895065;10.71338651493703;10.564149489985732;10.555547771647063;11.916625922211235;10.523561956057012;10.421012855779226;11.00842862207058;12.539401179028111;10.523561956057012;10.298062567719017;10.929258408636972;10.452241240430816;10.807354922057604;8.566054038171092;12.672646326124626;11.59105477403678;8.939579214314692;11.766528908598865;11.253256579781151;11.510269670898175;10.725366257895642;12.342630298678408;11.735132884139947;11.192292814470768;10.287712379549449;10.510764167917891;9.805743872151618;12.13024878405069;9.73978060977326;11.11309098344238;12.583552930466483;10.681238411777803;10.200898605038445;10.507794640198696;11.555068391333338;10.764042217306589;11.083479327331842;10.892542816648552;9.357552004618084;11.714674827308002;10.287712379549449;10.546894459887636;11.874981347653774;10.7515440590891;10.425215903299383;9.144658242831882;11.258566033889933;10.246740598493144;10.5401280385821;11.4655664048094;10.111135670234708;11.290594888082572;10.095397022792556;10.714245517666123;9.167418145831736;11.29232163280204;11.130570562805426;9.375039431346924;10.25974326369078;9.850186837645774;10.30149619498255;11.808562029957525;10.7047682393626;10.205793249397155;10.08746284125034;10.197216693110052;10.1357092861044;10.773963368433558;10.508785162064513;11.399277924508969;11.243173983472952;9.815383295813538;9.929258408636972;10.61378946447258;11.187352073200495;11.280770770130603;10.026523442519766;11.544964432789238;11.63026712502677;10.330916878114618;9.946906274456396;10.871905237659186;10.19598729802851;10.4189067312579;10.611024797307351;10.72451385311995;10.57553924683453;10.365228849251544;10.688250309133178;10.567956075415466;10.370687406807216;11.653740778706569;10.45532722030456;10.14338321398982;10.174925682500678;10.157346935362844;10.422064766172811;10.573647187493322;10.263269200372662;10.567005370247031;10.638435913990472;10.84313591111135;10.084808387804362;11.66622400280318;11.488844346457336;10.414685235807214;11.14274527675153;10.801708358916462;11.105253779700885;9.984418458801136;10.353146825498085;11.456354415108288;9.935165049603697;9.667111542075029;10.428360172704291;10.462502272597265;10.177419537989236
10.1006623390052;10.506803437795648;10.166163082646111;9.521600439723729;10.330916878114618;10.253847484987404;9.897845456005513;10.768184324776929;12.88264304936184;10.253847484987404;11.276706019892432;10.667998535672528;10.312882955284357;10.605479518061667;10.703903573444665;11.184875342908285;11.193525360501216;10.36194377373524;9.49585502688717;10.735556023911537;8.912889336229961;8.918863237274595;11.908017261062804;10.811374693509942;10.641148597411233;10.048486873992337;9.86418614465428;9.658211482751796;10.458406613236534;9.774787059601174;11.715533063526584;11.171802288682985;10.067434360756522;8.813781191217037;10.67595703294175;10.43254190038826;9.839203788096944;9.623881490013458;10.263269200372662;9.264442600226602;10.586839787961829;10.048486873992337;9.7515440590891;11.486332252768664;10.550746785383245;9.86727873970966;10.491853096329674;9.521600439723729;8.758223214726724;10.828929827651486;9.531381460516313;10.398743691938192;10.579315937580017;10.098032082960527;9.303780748177102;9.702172685365548;10.26209484537018;10.140829770773;9.681238411777803;9.39660478118186;9.627533884472792;9.978710459106358;11.443461612227392;9.54882190845875;10.215532999745657;11.693051295397;10.169925001442312;10.285402218862249;11.263856019596082;9.807354922057604;11.437231901039478;11.207014320177532;10.572700226487292;10.494855584491198;10.338736382573916;11.60130652612184;11.278449458220482;10.161131882984307;11.25797705856398;11.651051691178928;9.428360172704291;9.335390354693924;11.014717929860009;10.906890595608518;10.276124405274238;10.211888294546004;9.86573327085176;10.371776644337924;10.266786540694902;10.51175265376738;10.091435386323608;9.94251450533924;11.50382573799575;9.871905237659186;9.611024797307351;10.074141462752506;9.726218159332198;10.064742764750257;10.737247343027738;9.878050912728536;10.567956075415466;10.10459875356437;10.00842862207058;10.328674927327947;10.959277505720502;11.593391122791736;10.328674927327947;10.693486957499324;11.247334178028728;10.38586240064146;10.032045726930807;10.129283016944967;11.567956075415466;10.706496018061188;10.306061689428342;10.071462362556623;10.617467465294196;10.658211482751796
8.894817763307943;7.434628227636725;9.221587121264806;7.794415866350106;7.569855608330948;9.179909090014934;7.894817763307944;8.233619676759702;9.36194377373524;9.179909090014934;7.076815597050831;6.357552004618084;6.714245517666122;9.194756854422248;7.076815597050831;9.092757140919852;8.238404739325079;7.467605550082998;7.906890595608519;9.105908508571158;8.357552004618084;6.882643049361842;8.618385502258606;9.768184324776929;9.642051692927977;7.066089190457772;6.426264754702098;7.087462841250339;9.129283016944967;7.948367231584678;8.813781191217037;10.293471648838134;6.7414669864011465;7.614709844115208;9.73978060977326;7.912889336229962;7.679480099505446;8.134426320220927;8.199672344836364;9.074141462752506;9.154818109052105;7.066089190457772;7.988684686772165;9.94104760634058;7.924812503605781;6.022367813028454;7.451211111832329;7.149747119504682;6.491853096329675;9.159871336778387;6.0;7.787902559391432;8.149747119504681;7.392317422778761;9.076815597050832;7.087462841250339;6.614709844115208;7.832890014164741;8.985841937003341;7.392317422778761;8.238404739325079;8.370687406807217;9.96289600533726;8.686500527183219;8.08214904135387;8.098032082960527;7.285402218862249;7.108524456778169;9.558420713268664;8.011227255423254;9.507794640198696;9.189824558880018;9.016808287686557;8.96289600533726;7.686500527183218;10.127994320976391;8.76487159073609;9.13699111208023;9.403012023574997;10.804937672051908;6.977279923499917;7.960001932068081;9.187352073200495;9.147204924942228;8.194756854422248;8.224001674198105;8.823367240046235;8.72451385311995;8.308339030139408;7.94251450533924;7.774787059601174;8.03342300153745;9.002815015607053;8.303780748177102;6.794415866350106;8.280770770130603;7.651051691178928;8.03342300153745;8.550746785383243;9.428360172704291;8.930737337562887;8.665335917185176;9.364134655008051;7.851749041416057;9.49585502688717;9.62935662007961;8.968666793195208;9.820178962415188;9.306061689428342;7.622051819456376;8.005624549193879;8.442943495848729;7.076815597050831;8.124121311829187;8.016808287686555;8.271463027904375;7.714245517666122;8.848622940429339
12.084808387804362;11.677719641641009;11.727069558023706;10.910642730469624;12.071797522284209;11.199672344836364;12.12605911607068;11.480285320936373;12.83605035505807;11.199672344836364;12.203653885529596;12.029632328044135;11.971543553950772;12.3297963382207;11.330916878114618;13.520127550324853;12.457124331540804;12.245849771023725;11.673750739438065;12.321364432039449;12.246146774635864;10.015415052386688;12.999119179995295;12.322209843748894;11.923698883295073;11.894817763307945;11.71639078949768;9.957102041562289;13.102631888854969;11.390706372872774;12.445014845868425;12.773551346428505;11.671541066711884;9.517669388133813;11.660441650209172;12.421012855779226;11.682994583681683;12.050528905530555;12.128960950855696;10.971543553950772;13.052398232071583;11.894817763307945;11.715104009236168;12.372048825272772;11.79644525906185;10.773963368433558;11.30149619498255;11.243173983472952;11.002815015607052;12.443461612227392;11.482807956726669;11.477252323937952;12.018895621121649;11.037546953962178;11.467096033905747;10.824163209744158;12.771902080697716;11.804131021183318;10.745674324002136;11.088125692188209;10.409390936137704;11.544481522310791;12.783816759320182;11.71037597120447;11.489847960439295;11.723660944409984;11.556984957594462;11.40992124124968;12.269418929741096;11.376125389276174;12.485577770903188;12.454813348512523;11.188588845707349;11.350939181546432;11.60917873814198;12.697184783224516;12.929073435876813;11.16427843830117;12.646108641506103;12.65127597334664;11.20212382383046;10.727069558023706;12.296916206879288;11.768184324776929;11.64250302878052;11.443461612227392;11.637077657143664;11.538673953082668;11.262682142362165;11.828136484194108;11.543031820255235;11.229419688230417;12.730894646541673;11.348728154231075;11.163649676015824;11.57553924683453;11.127349541059118;11.696098170955864;11.508289986140348;11.51717725268954;12.2103669456326;11.618844301766652;11.43567026093655;11.532842910961282;12.255323690008137;12.475226777742266;11.326429487122304;12.041316915829444;12.52772134428452;11.677719641641009;11.180530807344482;11.304921669581672;12.691961564216788;11.42259043389256;11.121533517340032;11.177419537989236;11.571752643503546;11.38747886584238
10.34318571544788;11.768184324776929;11.501837184902296;11.30720080914081;11.191059214531656;11.530893981193922;10.433585441150496;11.423641195075856;12.576248129843252;11.530893981193922;11.623881490013458;11.919608238603251;11.447083226209651;11.199672344836364;11.515699838284045;12.481799431665753;12.345127991976693;11.967586527296072;11.169298695792843;10.600842114387302;10.31741261376487;9.22881869049588;11.544964432789238;11.460455896309636;11.81257844413538;11.006326078524934;11.415213598765286;11.3292357417338;11.972979786066292;11.255618749839597;12.23511671439625;11.688687423222536;11.24555270625568;9.564149489985732;11.669328004395904;11.78053976747196;11.204571144249204;10.985130373466898;10.834471049984222;11.763627351727628;12.113742166049189;11.006326078524934;9.887220615468385;12.111135670234708;12.51865315567339;9.857980995127573;10.844705764411938;10.37937836707126;10.098032082960527;11.375582512490508;11.484822894262146;10.876516946565;12.060695931687556;11.764042217306589;11.712097051087548;11.076147528022505;11.756556322524087;11.691743519171276;11.097373768990222;10.60917873814198;9.560332834212442;10.614709844115207;11.806952328210736;11.03342300153745;10.199672344836364;10.314016703901355;10.599912842187129;10.478769619475765;10.94617524072356;10.558420713268664;11.458406613236534;11.179909090014934;9.81698362325538;10.353146825498085;10.306061689428342;11.378836713210614;11.807757403589267;10.550746785383245;11.97333862080036;11.272046524389935;10.253847484987404;9.952741247186488;11.191676146352428;11.493355121494906;10.461479447286155;10.118941072723509;10.50481898763284;10.01262453886506;9.72451385311995;11.175549550636193;10.328674927327947;9.805743872151618;12.461990950585571;10.542064542283445;10.62844554013718;9.681238411777803;9.7632123668144;10.377210530388552;10.452241240430816;10.615629636968098;11.545929769085468;10.337621901992508;10.189824558880018;11.130570562805426;11.718104713121756;11.162391328756906;10.224001674198105;10.646558710154547;11.086136225027309;11.451726268074506;10.0566377151132;10.328674927327947;11.7553048882624;9.9901039638575;9.531381460516313;10.296916206879288;10.929258408636972;10.034798962577268
11.65642486327778;11.181152256865566;13.163649676015824;10.50382573799575;11.181152256865566;11.30890780406394;10.758223214726724;13.325305455089682;11.550746785383245;11.30890780406394;10.603626344986193;10.4241662888181;11.028596777067108;12.39740724437538;10.125413470483316;12.630039552656095;11.649256177517314;10.22881869049588;11.01262453886506;10.08746284125034;11.41574176829009;9.276124405274238;12.1705510353167;12.059682447247638;11.660887270302569;11.686062749895417;12.147840893672337;10.390168956200185;10.57459352733761;10.841564347730577;10.7431513941125;11.95746484680521;11.1331422124006;8.930737337562887;11.671983272091865;11.508289986140348;11.935901682267588;10.870364719583405;12.207014320177532;9.103287808412022;11.32023644524165;11.686062749895417;10.064742764750257;11.064742764750257;13.085804380278086;9.733015321685963;11.08746284125034;10.691743519171276;12.904258282800518;11.404609397837712;11.305491792110685;12.216745858195306;12.80634822671225;11.139551352398794;11.152918576136624;9.64565843240871;12.007027266893967;10.240791332161956;10.874981347653774;13.089781488353998;13.41758884038258;10.774787059601174;13.675846798363596;12.341240820538747;14.380055148544896;14.798421172228954;12.43149760425805;11.744413410557655;11.944346034137832;11.642954223480332;12.66644593881483;11.929628283024565;11.914758838941856;11.1705510353167;12.057314877782703;14.160265375794546;14.134506539022745;12.862637357558794;13.22836777783683;12.92184093707449;11.573173784686484;10.452241240430816;12.108197722535827;13.09984089900072;12.606405212697783;12.35397382181817;12.487840033823051;12.89519657256334;12.450953464712992;12.553149275598548;12.971184272404678;12.02271457304476;13.583200322609205;11.378836713210614;11.91737207947684;11.275542556086725;12.400612641082;15.265798155172575;13.976116567946908;10.466586337719244;11.925925264972856;13.216139556425135;11.11699367754698;10.4757334309664;13.62445278651674;12.702172685365548;10.323054760341646;12.00562454919388;15.285438343586272;10.193525360501216;12.239598529249124;11.843528534611089;13.25502856981873;10.822570830950168;10.286557761607956;11.51668494930961;13.622623840811512;13.134426320220928
