TCGA-44-8120-01A;TCGA-78-8640-01A;TCGA-L4-A4E6-01A;TCGA-44-7671-01A;TCGA-05-4425-01A;TCGA-95-8494-01A;TCGA-69-7980-01A;TCGA-05-4249-01A;TCGA-78-7153-01A;TCGA-55-A490-01A;TCGA-05-4249-01A;TCGA-78-7167-01A;TCGA-80-5608-01A;TCGA-55-8511-01A;TCGA-55-6987-01A;TCGA-62-A46O-01A;TCGA-69-8255-01A;TCGA-86-8671-01A;TCGA-49-AARO-01A;TCGA-55-7574-01A;TCGA-55-7574-01A;TCGA-49-AAR4-01A;TCGA-05-5715-01A;TCGA-05-4420-01A;TCGA-78-8655-01A;TCGA-44-2661-01A;TCGA-97-A4M1-01A;TCGA-78-7160-01A;TCGA-50-5049-01A;TCGA-55-8301-01A;TCGA-69-7973-01A;TCGA-69-7765-01A;TCGA-05-4425-01A;TCGA-86-8280-01A;TCGA-69-8253-01A;TCGA-64-5775-01A;TCGA-97-A4M3-01A;TCGA-55-8204-01A;TCGA-44-2666-01B;TCGA-50-5045-01A;TCGA-50-5942-01A;TCGA-55-7911-01A;TCGA-55-7727-01A;TCGA-75-5146-01A;TCGA-NJ-A4YP-01A;TCGA-44-6146-01B;TCGA-55-7728-01A;TCGA-75-6206-01A;TCGA-64-5781-01A;TCGA-55-7903-01A;TCGA-MP-A4TF-01A;TCGA-55-7995-01A;TCGA-97-A4M1-01A;TCGA-44-7672-01A;TCGA-78-7633-01A;TCGA-38-4631-01A;TCGA-05-5425-01A;TCGA-75-7030-01A;TCGA-MN-A4N5-01A;TCGA-55-6979-11A;TCGA-91-6831-11A;TCGA-44-6777-11A;TCGA-44-3396-11A;TCGA-49-6742-11A;TCGA-50-5931-11A;TCGA-44-6147-11A;TCGA-55-6969-11A;TCGA-49-6761-11A;TCGA-44-5645-11A;TCGA-91-6836-11A;TCGA-44-3398-11B;TCGA-55-6984-11A;TCGA-49-4490-11A;TCGA-49-6745-11A;TCGA-55-6971-11A;TCGA-44-2655-11A;TCGA-44-2665-11A;TCGA-73-4676-11A;TCGA-38-4625-11A;TCGA-55-6986-11A;TCGA-55-6983-11A;TCGA-49-4512-11A;TCGA-44-2661-11A;TCGA-38-4627-11A;TCGA-49-6743-11A;TCGA-44-6776-11A;TCGA-50-5936-11A;TCGA-91-6828-11A;TCGA-44-6146-11A;TCGA-44-6144-11A;TCGA-50-5930-11A;TCGA-50-5932-11A;TCGA-38-4626-11A;TCGA-50-5935-11A;TCGA-38-4632-11A;TCGA-91-6847-11A;TCGA-55-6975-11A;TCGA-50-5933-11A;TCGA-44-6778-11A;TCGA-91-6835-11A;TCGA-44-2657-11A;TCGA-50-5939-11A;TCGA-49-6744-11A;TCGA-55-6968-11A;TCGA-55-6985-11A;TCGA-50-6595-11A;TCGA-55-6982-11A;TCGA-44-6148-11A;TCGA-44-2662-11A;TCGA-91-6829-11A;TCGA-55-6981-11A;TCGA-55-6978-11A;TCGA-44-2668-11A;TCGA-55-6972-11A;TCGA-55-6980-11A;TCGA-55-6970-11A;TCGA-44-6145-11A;TCGA-91-6849-11A
12.064405961891042;10.324180546618742;10.37937836707126;11.00982861736811;10.988684686772164;12.13827180017222;11.405141463136344;11.07347215397646;10.7047682393626;10.523561956057012;11.07347215397646;11.452241240430816;12.059006395201113;11.080817527608328;10.846273911349906;8.851749041416058;10.18239435340453;11.13249972962851;10.583082767502932;10.10459875356437;10.10459875356437;10.78953364497036;10.698704666770343;12.798471801101618;10.513727595952435;11.178664851006472;11.293471648838134;9.554588851677638;10.61194694181998;10.34207466799914;11.28886607416582;9.41574176829009;10.988684686772164;11.196602126523173;10.702172685365548;10.090112419664289;10.96650545190574;10.91737207947684;7.22881869049588;11.85681455250301;10.258566033889933;10.63390340934852;7.247927513443585;11.505315356136236;12.07112712494831;6.554588851677638;11.763627351727628;9.987264012072538;11.121533517340032;10.510764167917891;9.642051692927977;11.627533884472792;11.293471648838134;11.3157156580222;11.189824558880018;10.861862340059153;10.71338651493703;9.955649907528374;10.192292814470768;9.581200581924955;9.116343961237469;10.266786540694902;11.312882955284357;10.492854620174748;10.217957697864112;9.958552715431011;10.030667136246942;10.187352073200495;11.034798962577268;9.853309555403674;11.24852060493843;11.519636252843211;11.009128789539256;11.29748950116098;9.987264012072538;11.75112558336727;11.552188759557149;10.352043425795433;11.714245517666123;11.609640474436812;9.61654884377899;10.839203788096944;11.118941072723509;11.61056350392504;10.337621901992508;9.80896417491926;10.00842862207058;10.232420927176076;9.884170519108435;10.527477006060396;9.915879378835774;9.689997971419446;11.4812949046311;10.14210705730255;10.125413470483316;10.303780748177102;9.873444112515376;9.828136484194108;10.1006623390052;10.31628153174622;10.85642552862553;9.918863237274596;9.705632387361415;10.34207466799914;10.63662462054365;11.12670447284319;9.73809225962049;10.746514321138465;11.244958393151132;10.205793249397155;9.700439718141093;10.224001674198105;11.01262453886506;9.951284714966972;9.936637939002573;9.344295907915816;10.072802534544207;10.048486873992337
7.977279923499917;9.94104760634058;6.339850002884624;8.027905996569885;7.442943495848728;8.707359132080883;8.714245517666123;7.734709620225838;7.330916878114617;8.848622940429339;7.734709620225838;5.044394119358453;8.686500527183219;8.94251450533924;9.967226258835993;9.810571634741146;10.167418145831736;8.672425341971495;7.774787059601174;7.118941072723508;7.118941072723508;8.169925001442312;7.276124405274237;10.232420927176076;6.3750394313469245;7.383704292474052;6.554588851677638;7.787902559391432;7.936637939002571;9.025139562278508;9.754887502163468;6.832890014164741;7.442943495848728;8.471675214392045;6.149747119504682;6.832890014164741;6.491853096329675;9.620219825507489;6.189824558880018;8.103287808412022;5.247927513443585;8.794415866350105;7.839203788096944;6.20945336562895;9.958552715431011;4.906890595608519;8.353146825498083;5.614709844115208;8.184875342908283;9.273795599214264;7.707359132080882;9.614709844115207;6.554588851677638;8.96289600533726;8.103287808412022;7.86418614465428;8.247927513443585;5.20945336562895;9.283088353024002;4.954196310386875;3.169925001442312;5.954196310386875;6.569855608330948;6.20945336562895;4.087462841250339;6.918863237274595;6.189824558880018;5.285402218862249;6.3750394313469245;4.169925001442312;7.076815597050831;5.285402218862249;4.643856189774724;5.087462841250339;5.129283016944966;6.754887502163468;5.643856189774724;5.584962500721156;4.857980995127572;6.475733430966398;5.247927513443585;4.0;6.285402218862249;5.614709844115208;4.087462841250339;4.087462841250339;5.459431618637297;5.087462841250339;5.087462841250339;5.977279923499917;4.807354922057604;5.044394119358453;6.189824558880018;5.044394119358453;6.0;4.0;5.357552004618084;4.584962500721156;5.672425341971495;5.129283016944966;8.618385502258606;4.754887502163468;4.857980995127572;5.491853096329675;6.22881869049588;6.285402218862249;5.700439718141092;5.643856189774724;5.614709844115208;6.727920454563199;4.643856189774724;5.087462841250339;8.055282435501189;5.584962500721156;4.643856189774724;5.700439718141092;5.169925001442312;4.700439718141092
10.961449694398196;6.807354922057604;10.364134655008051;9.405141463136344;7.936637939002571;6.285402218862249;9.43879185257826;9.958552715431011;7.409390936137702;7.3750394313469245;9.958552715431011;9.753216749178955;7.442943495848728;8.243173983472952;11.857980995127573;6.266786540694901;10.499845887083206;9.052568050804153;7.643856189774724;9.226412192788786;9.226412192788786;7.169925001442312;7.906890595608519;10.164906926675688;8.312882955284355;9.853309555403674;9.43879185257826;9.49585502688717;9.726218159332198;9.038918989292302;9.909893083770042;9.99435343685886;7.936637939002571;10.096715154488535;8.86418614465428;8.682994583681683;9.038918989292302;8.813781191217037;10.517669388133813;10.157346935362844;10.380461065088973;8.308339030139408;8.451211111832329;8.873444112515376;8.988684686772165;10.527477006060396;8.558420713268664;9.144658242831882;7.409390936137702;10.496853777388042;5.857980995127572;8.888743248898258;9.43879185257826;8.936637939002571;9.862637357558794;7.330916878114617;8.845490050944376;8.86418614465428;8.59618975614441;8.76487159073609;9.702172685365548;9.988684686772164;11.345959596404112;8.876516946565;9.366322214245816;9.974414589805528;9.709083812550343;9.247927513443583;9.847057346091336;8.971543553950772;11.061371192659813;9.899356922923111;9.467605550082997;8.693486957499324;9.60733031374961;11.044394119358454;10.828136484194108;9.509775004326936;9.932214751968385;10.50084187955693;8.129283016944967;9.61654884377899;10.700439718141093;11.270879295328784;10.443979542601252;8.703903573444663;10.328674927327947;9.13699111208023;10.088788238716909;9.571752643503546;8.936637939002571;9.99859042974533;9.381542951184583;8.927777962082342;9.211888294546004;8.113742166049189;9.519636252843211;10.44086916761087;10.251482410620213;9.899356922923111;9.154818109052105;10.565102078360312;10.264442600226602;8.558420713268664;11.14274527675153;10.513727595952435;9.69522829149575;10.965784284662089;10.581200581924955;8.861086905995395;9.388017285345136;9.25974326369078;10.214319120800766;9.13699111208023;9.08214904135387;9.91288933622996;8.954196310386875;9.08214904135387
10.964340867792416;9.930737337562888;10.052568050804153;10.68650052718322;10.884933647949762;9.184875342908285;11.98370619265935;12.193525360501216;10.372865060112588;10.271463027904376;12.193525360501216;10.140829770773;11.06339508128851;10.757390009366638;11.339850002884624;9.59245703726808;11.274960472140602;11.106562940444883;9.7515440590891;9.278449458220482;9.278449458220482;9.826548487290914;9.813781191217036;12.227916724201489;10.048486873992337;11.047123912114026;10.403012023574997;9.900866807980748;10.541096615349524;11.066089190457772;10.659103963473662;9.333155350310616;10.884933647949762;11.548340287676147;10.239598529249124;9.658211482751796;10.108524456778168;11.159871336778387;8.59245703726808;11.145295334933598;9.483815777264256;10.13699111208023;9.4241662888181;10.303780748177102;12.61194694181998;6.894817763307944;11.3066313617125;9.226412192788786;11.732167425663384;10.169925001442312;10.562242424221072;11.511258495502268;10.403012023574997;10.95492329203032;10.948367231584678;10.800090987624994;11.90651484484695;9.34207466799914;11.287135186086704;9.044394119358454;8.353146825498083;9.445014845868425;10.947636937951827;9.417852514885896;8.442943495848729;10.13699111208023;9.098032082960527;8.321928094887362;9.84862294042934;8.761551232444479;10.197216693110052;10.130570562805426;9.426264754702098;9.497851836951115;8.876516946565;10.352043425795433;10.428360172704291;9.139551352398794;10.496853777388042;9.987264012072538;8.714245517666123;9.605479518061667;10.071462362556623;10.832098846039134;9.26209484537018;8.483815777264256;8.787902559391432;9.105908508571158;8.614709844115207;9.43879185257826;8.83605035505807;8.491853096329674;11.263269200372662;9.167418145831736;9.850186837645774;8.804131021183318;8.243173983472952;9.118941072723509;9.45532722030456;9.066089190457772;10.12023787734196;9.226412192788786;8.64745842645492;9.481799431665753;10.040289721025715;9.7431513941125;9.187352073200495;9.471675214392045;9.758223214726724;10.108524456778168;8.927777962082342;9.197216693110052;11.34207466799914;8.76487159073609;8.79766152585376;9.131856960608792;9.285402218862249;8.672425341971495
12.342630298678408;10.34318571544788;10.66622400280318;11.406205005418856;11.74188827273525;10.90839262077375;10.91737207947684;11.645208082774683;11.313449940963055;12.493855449240822;11.645208082774683;11.502831804066744;11.116343961237469;10.144658242831882;11.874981347653774;11.676397887044764;12.442165972229322;10.357552004618084;10.51175265376738;10.544964432789238;10.544964432789238;9.878050912728536;9.407267764244732;11.795227966028678;9.961449694398196;10.5401280385821;10.450180247164754;10.532355925288847;10.523561956057012;11.080151309614088;10.24436383512051;10.778077129535358;11.74188827273525;11.397674632948268;11.144020869266893;10.510764167917891;10.388017285345136;11.82456102997028;11.413098984915264;10.23840473932508;10.800090987624994;10.681238411777803;10.852529509404196;9.726218159332198;12.539401179028111;11.993646060016596;11.004922678569043;10.98584193700334;10.470658874060552;11.626165319904498;11.194756854422248;12.298921740969751;10.450180247164754;11.081483438093674;11.978710459106358;10.79766152585376;11.017504401109417;9.987264012072538;11.282509306240836;10.25974326369078;9.850186837645774;10.30149619498255;11.808562029957525;10.7047682393626;10.205793249397155;10.08746284125034;10.197216693110052;10.1357092861044;10.773963368433558;10.508785162064513;11.399277924508969;11.243173983472952;9.815383295813538;9.929258408636972;10.61378946447258;11.187352073200495;11.280770770130603;10.026523442519766;11.544964432789238;11.63026712502677;10.330916878114618;9.946906274456396;10.871905237659186;10.19598729802851;10.4189067312579;10.611024797307351;10.72451385311995;10.57553924683453;10.365228849251544;10.688250309133178;10.567956075415466;10.370687406807216;11.653740778706569;10.45532722030456;10.14338321398982;10.174925682500678;10.157346935362844;10.422064766172811;10.573647187493322;10.263269200372662;10.567005370247031;10.638435913990472;10.84313591111135;10.084808387804362;11.66622400280318;11.488844346457336;10.414685235807214;11.14274527675153;10.801708358916462;11.105253779700885;9.984418458801136;10.353146825498085;11.456354415108288;9.935165049603697;9.667111542075029;10.428360172704291;10.462502272597265;10.177419537989236
11.908017261062804;9.411510988012072;10.755722153642282;10.599912842187129;10.395534135462302;9.915879378835774;10.159871336778387;10.553629293916364;10.371776644337924;9.30149619498255;10.553629293916364;10.585901449690772;11.096715154488535;10.62296694479051;11.486332252768664;9.066089190457772;11.532355925288847;11.13699111208023;10.50084187955693;10.547858506058416;10.547858506058416;10.740624044489412;9.060695931687556;10.972979786066292;9.688250309133178;10.828929827651486;11.011926066306808;10.055282435501187;10.253847484987404;11.298062567719017;10.794415866350104;9.824958740528524;10.395534135462302;11.149111990706889;10.794415866350104;9.86418614465428;10.060695931687556;10.095397022792556;8.67595703294175;11.004922678569043;9.60733031374961;10.067434360756522;8.977279923499916;9.927777962082342;12.88264304936184;8.361943773735241;11.568906154502084;9.537218400538595;9.411510988012072;10.918863237274596;9.14974711950468;10.63026712502677;11.011926066306808;10.825753832883112;10.16867211813223;9.038918989292302;9.611024797307351;9.388017285345136;11.0;9.39660478118186;9.627533884472792;9.978710459106358;11.443461612227392;9.54882190845875;10.215532999745657;11.693051295397;10.169925001442312;10.285402218862249;11.263856019596082;9.807354922057604;11.437231901039478;11.207014320177532;10.572700226487292;10.494855584491198;10.338736382573916;11.60130652612184;11.278449458220482;10.161131882984307;11.25797705856398;11.651051691178928;9.428360172704291;9.335390354693924;11.014717929860009;10.906890595608518;10.276124405274238;10.211888294546004;9.86573327085176;10.371776644337924;10.266786540694902;10.51175265376738;10.091435386323608;9.94251450533924;11.50382573799575;9.871905237659186;9.611024797307351;10.074141462752506;9.726218159332198;10.064742764750257;10.737247343027738;9.878050912728536;10.567956075415466;10.10459875356437;10.00842862207058;10.328674927327947;10.959277505720502;11.593391122791736;10.328674927327947;10.693486957499324;11.247334178028728;10.38586240064146;10.032045726930807;10.129283016944967;11.567956075415466;10.706496018061188;10.306061689428342;10.071462362556623;10.617467465294196;10.658211482751796
8.618385502258606;8.778077129535358;7.78135971352466;8.0;7.754887502163468;5.672425341971495;8.159871336778389;8.400879436282183;8.219168520462162;8.266786540694902;8.400879436282183;8.357552004618084;7.787902559391432;7.651051691178928;9.94104760634058;9.407267764244732;9.019590728357882;8.527477006060396;8.614709844115207;8.243173983472952;8.243173983472952;8.076815597050832;6.714245517666122;8.59245703726808;7.05528243550119;9.159871336778387;7.383704292474052;9.94397991434374;9.179909090014934;8.144658242831882;9.162391328756906;7.679480099505446;7.754887502163468;8.857980995127573;7.507794640198696;6.426264754702098;7.994353436858858;9.98299357469431;8.005624549193879;9.61654884377899;8.483815777264256;6.7414669864011465;6.599912842187128;7.409390936137702;9.36194377373524;8.67595703294175;8.954196310386875;7.857980995127572;7.066089190457772;6.20945336562895;5.954196310386875;10.084808387804362;7.383704292474052;8.94251450533924;8.88264304936184;9.98299357469431;8.94251450533924;8.60733031374961;7.348728154231077;7.392317422778761;8.238404739325079;8.370687406807217;9.96289600533726;8.686500527183219;8.08214904135387;8.098032082960527;7.285402218862249;7.108524456778169;9.558420713268664;8.011227255423254;9.507794640198696;9.189824558880018;9.016808287686557;8.96289600533726;7.686500527183218;10.127994320976391;8.76487159073609;9.13699111208023;9.403012023574997;10.804937672051908;6.977279923499917;7.960001932068081;9.187352073200495;9.147204924942228;8.194756854422248;8.224001674198105;8.823367240046235;8.72451385311995;8.308339030139408;7.94251450533924;7.774787059601174;8.03342300153745;9.002815015607053;8.303780748177102;6.794415866350106;8.280770770130603;7.651051691178928;8.03342300153745;8.550746785383243;9.428360172704291;8.930737337562887;8.665335917185176;9.364134655008051;7.851749041416057;9.49585502688717;9.62935662007961;8.968666793195208;9.820178962415188;9.306061689428342;7.622051819456376;8.005624549193879;8.442943495848729;7.076815597050831;8.124121311829187;8.016808287686555;8.271463027904375;7.714245517666122;8.848622940429339
12.999119179995295;11.915879378835774;12.12023787734196;12.394462694610317;11.468624042918018;11.823367240046236;12.624567018674917;12.792180232254807;11.825753832883112;12.688905930612714;12.792180232254807;11.66222330531784;13.060358182642142;13.450051337274044;12.372048825272772;12.516931121998695;14.028165078018167;12.018200178813226;11.806952328210736;11.36468185586456;11.36468185586456;11.584492796975876;11.554588851677638;12.753216749178955;11.508289986140348;12.443461612227392;12.950191349972702;11.722807531169549;11.199672344836364;12.566291930007871;13.129926933510394;11.269711121142782;11.468624042918018;12.867085646616836;12.174925682500678;11.71639078949768;11.788718332690458;12.117643101389092;9.717676423066395;11.37232095486726;11.648357582009666;11.671541066711884;10.344295907915816;11.774787059601174;12.83605035505807;9.08746284125034;12.203348002979762;11.04916787237217;10.83368074865474;12.33901486825008;11.263269200372662;13.152918576136624;12.950191349972702;12.587308728333545;12.782793498733351;11.163020639580791;11.83289001416474;11.074810461160451;11.743992861060176;11.088125692188209;10.409390936137704;11.544481522310791;12.783816759320182;11.71037597120447;11.489847960439295;11.723660944409984;11.556984957594462;11.40992124124968;12.269418929741096;11.376125389276174;12.485577770903188;12.454813348512523;11.188588845707349;11.350939181546432;11.60917873814198;12.697184783224516;12.929073435876813;11.16427843830117;12.646108641506103;12.65127597334664;11.20212382383046;10.727069558023706;12.296916206879288;11.768184324776929;11.64250302878052;11.443461612227392;11.637077657143664;11.538673953082668;11.262682142362165;11.828136484194108;11.543031820255235;11.229419688230417;12.730894646541673;11.348728154231075;11.163649676015824;11.57553924683453;11.127349541059118;11.696098170955864;11.508289986140348;11.51717725268954;12.2103669456326;11.618844301766652;11.43567026093655;11.532842910961282;12.255323690008137;12.475226777742266;11.326429487122304;12.041316915829444;12.52772134428452;11.677719641641009;11.180530807344482;11.304921669581672;12.691961564216788;11.42259043389256;11.121533517340032;11.177419537989236;11.571752643503546;11.38747886584238
11.544964432789238;11.549303368513575;11.506307581100309;11.6142497276894;10.843921051289035;11.151650829973422;11.991521846075695;11.477758266443889;11.98192398731734;10.556506054671928;11.477758266443889;11.105908508571158;12.424953571261042;11.250298417906333;12.111135670234708;9.59245703726808;12.28106067167702;11.578372691360803;11.374496145691516;10.372865060112588;10.372865060112588;11.548340287676147;10.985130373466898;11.859534786382651;10.909893083770042;11.375582512490508;11.28424574982967;10.30035256032822;11.530893981193922;11.811374693509942;12.532355925288847;9.859534786382651;10.843921051289035;11.804937672051908;12.564387696052629;11.415213598765286;10.92851837525789;11.932214751968385;8.618385502258606;12.053247125912426;10.236014191900084;11.24555270625568;8.727920454563199;10.7431513941125;12.576248129843252;7.312882955284356;12.407267764244732;10.296916206879288;11.302638923787551;11.270879295328784;10.562242424221072;12.081483438093674;11.28424574982967;12.119265383175788;11.219773550892874;11.849405100947758;10.913637428049103;10.390168956200185;11.537703747907644;10.60917873814198;9.560332834212442;10.614709844115207;11.806952328210736;11.03342300153745;10.199672344836364;10.314016703901355;10.599912842187129;10.478769619475765;10.94617524072356;10.558420713268664;11.458406613236534;11.179909090014934;9.81698362325538;10.353146825498085;10.306061689428342;11.378836713210614;11.807757403589267;10.550746785383245;11.97333862080036;11.272046524389935;10.253847484987404;9.952741247186488;11.191676146352428;11.493355121494906;10.461479447286155;10.118941072723509;10.50481898763284;10.01262453886506;9.72451385311995;11.175549550636193;10.328674927327947;9.805743872151618;12.461990950585571;10.542064542283445;10.62844554013718;9.681238411777803;9.7632123668144;10.377210530388552;10.452241240430816;10.615629636968098;11.545929769085468;10.337621901992508;10.189824558880018;11.130570562805426;11.718104713121756;11.162391328756906;10.224001674198105;10.646558710154547;11.086136225027309;11.451726268074506;10.0566377151132;10.328674927327947;11.7553048882624;9.9901039638575;9.531381460516313;10.296916206879288;10.929258408636972;10.034798962577268
12.1705510353167;10.278449458220482;12.66222330531784;12.358925869154714;12.11178773580101;11.935901682267588;12.333155350310616;10.678600139099458;9.451211111832327;10.643856189774723;10.678600139099458;10.22881869049588;13.753947941699854;11.972261848733291;11.064742764750257;11.328674927327947;12.611255388699336;11.015415052386688;12.407267764244732;12.519636252843211;12.519636252843211;11.20945336562895;9.731319031025064;12.335390354693924;10.827342704234116;11.404609397837712;10.664447284547972;11.353146825498085;11.30890780406394;10.804937672051908;11.559377090526684;10.230020435705637;12.11178773580101;12.07815080773465;13.2103669456326;12.147840893672337;12.599680430581166;10.79603960882977;8.184875342908283;12.515946179109518;10.577428828035748;11.1331422124006;7.787902559391432;9.717676423066395;11.550746785383245;8.303780748177102;11.97656412341533;9.820178962415188;12.495105510007784;11.324180546618742;10.61286849729104;10.922584402713664;10.664447284547972;11.11178773580101;10.94251450533924;11.219168520462162;11.766114757586722;12.028596777067108;10.98370619265935;13.089781488353998;13.41758884038258;10.774787059601174;13.675846798363596;12.341240820538747;14.380055148544896;14.798421172228954;12.43149760425805;11.744413410557655;11.944346034137832;11.642954223480332;12.66644593881483;11.929628283024565;11.914758838941856;11.1705510353167;12.057314877782703;14.160265375794546;14.134506539022745;12.862637357558794;13.22836777783683;12.92184093707449;11.573173784686484;10.452241240430816;12.108197722535827;13.09984089900072;12.606405212697783;12.35397382181817;12.487840033823051;12.89519657256334;12.450953464712992;12.553149275598548;12.971184272404678;12.02271457304476;13.583200322609205;11.378836713210614;11.91737207947684;11.275542556086725;12.400612641082;15.265798155172575;13.976116567946908;10.466586337719244;11.925925264972856;13.216139556425135;11.11699367754698;10.4757334309664;13.62445278651674;12.702172685365548;10.323054760341646;12.00562454919388;15.285438343586272;10.193525360501216;12.239598529249124;11.843528534611089;13.25502856981873;10.822570830950168;10.286557761607956;11.51668494930961;13.622623840811512;13.134426320220928
