TCGA-91-8497-01A;TCGA-91-6840-01A;TCGA-78-7160-01A;TCGA-44-7667-01A;TCGA-97-A4M0-01A;TCGA-55-A57B-01A;TCGA-91-8497-01A;TCGA-55-6642-01A;TCGA-50-6590-01A;TCGA-78-8648-01A;TCGA-L9-A50W-01A;TCGA-53-7624-01A;TCGA-55-6972-01A;TCGA-55-8092-01A;TCGA-78-8660-01A;TCGA-55-5899-01A;TCGA-86-8075-01A;TCGA-55-7573-01A;TCGA-05-5423-01A;TCGA-44-7672-01A;TCGA-75-5147-01A;TCGA-80-5607-01A;TCGA-93-A4JN-01A;TCGA-50-5049-01A;TCGA-05-4398-01A;TCGA-35-3615-01A;TCGA-05-4434-01A;TCGA-55-8614-01A;TCGA-MP-A4TE-01A;TCGA-97-7553-01A;TCGA-50-8457-01A;TCGA-55-8203-01A;TCGA-78-8640-01A;TCGA-49-4486-01A;TCGA-73-4675-01A;TCGA-49-4501-01A;TCGA-55-6975-01A;TCGA-05-4402-01A;TCGA-49-AARO-01A;TCGA-55-1592-01A;TCGA-49-AAR3-01A;TCGA-64-1680-01A;TCGA-86-8672-01A;TCGA-86-8673-01A;TCGA-44-A4SS-01A;TCGA-55-8514-01A;TCGA-91-A4BD-01A;TCGA-MP-A4T7-01A;TCGA-55-8507-01A;TCGA-86-6851-01A;TCGA-NJ-A4YF-01A;TCGA-55-8512-01A;TCGA-55-7574-01A;TCGA-55-8620-01A;TCGA-73-4666-01A;TCGA-35-3615-01A;TCGA-50-5942-01A;TCGA-50-5946-01A;TCGA-55-7281-01A;TCGA-55-6979-11A;TCGA-91-6831-11A;TCGA-44-6777-11A;TCGA-44-3396-11A;TCGA-49-6742-11A;TCGA-50-5931-11A;TCGA-44-6147-11A;TCGA-55-6969-11A;TCGA-49-6761-11A;TCGA-44-5645-11A;TCGA-91-6836-11A;TCGA-44-3398-11B;TCGA-55-6984-11A;TCGA-49-4490-11A;TCGA-49-6745-11A;TCGA-55-6971-11A;TCGA-44-2655-11A;TCGA-44-2665-11A;TCGA-73-4676-11A;TCGA-38-4625-11A;TCGA-55-6986-11A;TCGA-55-6983-11A;TCGA-49-4512-11A;TCGA-44-2661-11A;TCGA-38-4627-11A;TCGA-49-6743-11A;TCGA-44-6776-11A;TCGA-50-5936-11A;TCGA-91-6828-11A;TCGA-44-6146-11A;TCGA-44-6144-11A;TCGA-50-5930-11A;TCGA-50-5932-11A;TCGA-38-4626-11A;TCGA-50-5935-11A;TCGA-38-4632-11A;TCGA-91-6847-11A;TCGA-55-6975-11A;TCGA-50-5933-11A;TCGA-44-6778-11A;TCGA-91-6835-11A;TCGA-44-2657-11A;TCGA-50-5939-11A;TCGA-49-6744-11A;TCGA-55-6968-11A;TCGA-55-6985-11A;TCGA-50-6595-11A;TCGA-55-6982-11A;TCGA-44-6148-11A;TCGA-44-2662-11A;TCGA-91-6829-11A;TCGA-55-6981-11A;TCGA-55-6978-11A;TCGA-44-2668-11A;TCGA-55-6972-11A;TCGA-55-6980-11A;TCGA-55-6970-11A;TCGA-44-6145-11A;TCGA-91-6849-11A
10.60917873814198;10.3151495622563;9.554588851677638;11.65150022065274;10.489847960439295;10.94982671075911;10.60917873814198;9.618385502258606;10.861862340059153;10.265615046484458;11.9947069952581;11.12023787734196;10.167418145831736;10.946906274456396;10.715104009236168;10.4231159101471;11.144658242831882;10.189824558880018;11.222794902868111;11.3157156580222;11.519144787997414;9.842350343413807;10.820178962415188;10.61194694181998;12.162706018482416;11.774375272802065;11.7657004876511;10.338736382573916;11.480285320936373;10.639340708652233;10.820178962415188;11.350939181546432;10.324180546618742;12.28886607416582;11.75905593916017;12.58331786813751;9.324180546618742;12.36221781591308;10.583082767502932;11.546412195119352;10.302638923787551;10.112439506781552;10.927037168720297;11.206403913973848;10.198445041452365;11.559855041513623;10.604553229079038;10.93737382019215;11.386940245324311;11.316847183602473;11.348728154231075;10.950555897047511;10.10459875356437;10.375039431346924;11.851358649033513;11.774375272802065;10.258566033889933;11.451211111832327;11.193525360501216;9.581200581924955;9.116343961237469;10.266786540694902;11.312882955284357;10.492854620174748;10.217957697864112;9.958552715431011;10.030667136246942;10.187352073200495;11.034798962577268;9.853309555403674;11.24852060493843;11.519636252843211;11.009128789539256;11.29748950116098;9.987264012072538;11.75112558336727;11.552188759557149;10.352043425795433;11.714245517666123;11.609640474436812;9.61654884377899;10.839203788096944;11.118941072723509;11.61056350392504;10.337621901992508;9.80896417491926;10.00842862207058;10.232420927176076;9.884170519108435;10.527477006060396;9.915879378835774;9.689997971419446;11.4812949046311;10.14210705730255;10.125413470483316;10.303780748177102;9.873444112515376;9.828136484194108;10.1006623390052;10.31628153174622;10.85642552862553;9.918863237274596;9.705632387361415;10.34207466799914;10.63662462054365;11.12670447284319;9.73809225962049;10.746514321138465;11.244958393151132;10.205793249397155;9.700439718141093;10.224001674198105;11.01262453886506;9.951284714966972;9.936637939002573;9.344295907915816;10.072802534544207;10.048486873992337
7.129283016944966;8.214319120800766;7.787902559391432;11.918863237274596;7.149747119504682;8.577428828035748;7.129283016944966;8.055282435501189;8.417852514885897;7.475733430966398;7.826548487290915;10.117643101389092;5.857980995127572;8.055282435501189;8.804131021183318;9.29920801838728;9.684748620421626;6.672425341971495;6.22881869049588;8.96289600533726;8.603626344986193;8.224001674198105;10.497851836951115;7.936637939002571;9.35974956032233;6.78135971352466;10.067434360756522;8.744833837499545;8.39231742277876;8.988684686772165;6.285402218862249;9.409390936137704;9.94104760634058;6.285402218862249;7.584962500721156;8.276124405274238;7.636624620543649;9.550746785383245;7.774787059601174;10.217957697864112;7.839203788096944;6.491853096329675;6.6293566200796095;8.857980995127573;7.614709844115208;5.906890595608519;5.930737337562887;8.103287808412022;8.409390936137703;9.044394119358454;7.918863237274595;6.714245517666122;7.118941072723508;10.095397022792556;9.731319031025064;6.78135971352466;5.247927513443585;10.330916878114618;6.977279923499917;4.954196310386875;3.169925001442312;5.954196310386875;6.569855608330948;6.20945336562895;4.087462841250339;6.918863237274595;6.189824558880018;5.285402218862249;6.3750394313469245;4.169925001442312;7.076815597050831;5.285402218862249;4.643856189774724;5.087462841250339;5.129283016944966;6.754887502163468;5.643856189774724;5.584962500721156;4.857980995127572;6.475733430966398;5.247927513443585;4.0;6.285402218862249;5.614709844115208;4.087462841250339;4.087462841250339;5.459431618637297;5.087462841250339;5.087462841250339;5.977279923499917;4.807354922057604;5.044394119358453;6.189824558880018;5.044394119358453;6.0;4.0;5.357552004618084;4.584962500721156;5.672425341971495;5.129283016944966;8.618385502258606;4.754887502163468;4.857980995127572;5.491853096329675;6.22881869049588;6.285402218862249;5.700439718141092;5.643856189774724;5.614709844115208;6.727920454563199;4.643856189774724;5.087462841250339;8.055282435501189;5.584962500721156;4.643856189774724;5.700439718141092;5.169925001442312;4.700439718141092
9.632995197142955;8.262094845370179;9.49585502688717;13.777666280880757;8.794415866350105;9.96000193206808;9.632995197142955;8.92184093707449;7.483815777264256;10.497851836951115;9.4241662888181;5.614709844115208;5.882643049361842;9.696967526234287;8.562242424221072;9.105908508571158;9.932214751968385;9.35974956032233;8.247927513443585;8.936637939002571;9.868822554775;8.149747119504681;9.991521846075695;9.726218159332198;9.226412192788786;9.25502856981873;10.194756854422248;8.422064766172813;6.857980995127572;10.93737382019215;10.4542992936199;9.113742166049189;6.807354922057604;7.643856189774724;8.758223214726724;10.41256984680521;9.211888294546004;9.971543553950772;7.643856189774724;9.98584193700334;6.22881869049588;7.707359132080882;7.022367813028454;6.727920454563199;8.0;7.257387842692652;7.857980995127572;8.584962500721156;8.59618975614441;9.37937836707126;5.954196310386875;8.405141463136344;9.226412192788786;6.714245517666122;7.774787059601174;9.25502856981873;10.380461065088973;7.475733430966398;8.055282435501189;8.76487159073609;9.702172685365548;9.988684686772164;11.345959596404112;8.876516946565;9.366322214245816;9.974414589805528;9.709083812550343;9.247927513443583;9.847057346091336;8.971543553950772;11.061371192659813;9.899356922923111;9.467605550082997;8.693486957499324;9.60733031374961;11.044394119358454;10.828136484194108;9.509775004326936;9.932214751968385;10.50084187955693;8.129283016944967;9.61654884377899;10.700439718141093;11.270879295328784;10.443979542601252;8.703903573444663;10.328674927327947;9.13699111208023;10.088788238716909;9.571752643503546;8.936637939002571;9.99859042974533;9.381542951184583;8.927777962082342;9.211888294546004;8.113742166049189;9.519636252843211;10.44086916761087;10.251482410620213;9.899356922923111;9.154818109052105;10.565102078360312;10.264442600226602;8.558420713268664;11.14274527675153;10.513727595952435;9.69522829149575;10.965784284662089;10.581200581924955;8.861086905995395;9.388017285345136;9.25974326369078;10.214319120800766;9.13699111208023;9.08214904135387;9.91288933622996;8.954196310386875;9.08214904135387
10.1006623390052;9.355351096424812;9.900866807980748;11.088125692188209;10.459431618637296;10.375039431346924;10.1006623390052;9.4797802640291;10.964340867792416;9.791162888555018;10.183635381473218;11.416269744523207;8.614709844115207;12.050528905530555;10.200898605038445;9.252665432450248;12.166163082646111;10.29920801838728;9.91737207947684;10.95492329203032;11.974414589805528;11.029287226968243;11.041659151637214;10.541096615349524;11.535761377986656;11.4189067312579;12.78953364497036;10.324180546618742;10.546894459887636;10.76983784362944;10.352043425795433;10.469641817239516;9.930737337562888;10.806549621985962;10.922584402713664;12.5898851792902;9.308339030139408;12.511999669441453;9.7515440590891;11.71853287606922;9.696967526234287;10.029287226968243;11.51668494930961;10.664447284547972;10.78953364497036;10.812979471251484;9.501837184902296;10.602698865017963;10.34207466799914;12.086136225027309;11.365775635326267;10.079484783826816;9.278449458220482;10.947636937951827;11.97692206785108;11.4189067312579;9.483815777264256;10.52061868055628;11.152284842306582;9.044394119358454;8.353146825498083;9.445014845868425;10.947636937951827;9.417852514885896;8.442943495848729;10.13699111208023;9.098032082960527;8.321928094887362;9.84862294042934;8.761551232444479;10.197216693110052;10.130570562805426;9.426264754702098;9.497851836951115;8.876516946565;10.352043425795433;10.428360172704291;9.139551352398794;10.496853777388042;9.987264012072538;8.714245517666123;9.605479518061667;10.071462362556623;10.832098846039134;9.26209484537018;8.483815777264256;8.787902559391432;9.105908508571158;8.614709844115207;9.43879185257826;8.83605035505807;8.491853096329674;11.263269200372662;9.167418145831736;9.850186837645774;8.804131021183318;8.243173983472952;9.118941072723509;9.45532722030456;9.066089190457772;10.12023787734196;9.226412192788786;8.64745842645492;9.481799431665753;10.040289721025715;9.7431513941125;9.187352073200495;9.471675214392045;9.758223214726724;10.108524456778168;8.927777962082342;9.197216693110052;11.34207466799914;8.76487159073609;8.79766152585376;9.131856960608792;9.285402218862249;8.672425341971495
9.746514321138465;10.099347810403192;10.532355925288847;10.541096615349524;11.712527000439824;11.987264012072538;9.746514321138465;10.546894459887636;11.174925682500678;10.111135670234708;11.279030136449649;11.4655664048094;10.198445041452365;11.804131021183318;10.929258408636972;10.64565843240871;11.29920801838728;10.94982671075911;10.309476353841106;11.081483438093674;12.38424412224308;10.678600139099458;11.773963368433558;10.523561956057012;11.63390340934852;11.364134655008051;12.552909206533863;10.714245517666123;11.661778097771988;11.349834091457248;11.24852060493843;11.11309098344238;10.34318571544788;10.746514321138465;10.640244936222343;12.097044499322951;10.214319120800766;12.19537220740274;10.51175265376738;11.475226777742266;9.167418145831736;9.870364719583405;10.476746203939468;10.814582465906277;11.02997734658958;10.287712379549449;9.85642552862553;10.905387005018133;10.397674632948268;12.13024878405069;10.933690654952231;10.85096815098244;10.544964432789238;10.921097088106793;12.734074491428045;11.364134655008051;10.800090987624994;11.898601387403938;10.30720080914081;10.25974326369078;9.850186837645774;10.30149619498255;11.808562029957525;10.7047682393626;10.205793249397155;10.08746284125034;10.197216693110052;10.1357092861044;10.773963368433558;10.508785162064513;11.399277924508969;11.243173983472952;9.815383295813538;9.929258408636972;10.61378946447258;11.187352073200495;11.280770770130603;10.026523442519766;11.544964432789238;11.63026712502677;10.330916878114618;9.946906274456396;10.871905237659186;10.19598729802851;10.4189067312579;10.611024797307351;10.72451385311995;10.57553924683453;10.365228849251544;10.688250309133178;10.567956075415466;10.370687406807216;11.653740778706569;10.45532722030456;10.14338321398982;10.174925682500678;10.157346935362844;10.422064766172811;10.573647187493322;10.263269200372662;10.567005370247031;10.638435913990472;10.84313591111135;10.084808387804362;11.66622400280318;11.488844346457336;10.414685235807214;11.14274527675153;10.801708358916462;11.105253779700885;9.984418458801136;10.353146825498085;11.456354415108288;9.935165049603697;9.667111542075029;10.428360172704291;10.462502272597265;10.177419537989236
10.515699838284045;9.162391328756906;10.055282435501187;10.854868383260236;10.321928094887362;10.968666793195208;10.515699838284045;9.7515440590891;9.83605035505807;10.398743691938192;10.122827994807666;9.531381460516313;9.290018846932618;11.051208940914766;10.667998535672528;9.543031820255235;10.894817763307945;9.632995197142955;9.60733031374961;10.825753832883112;10.733015321685963;9.76487159073609;11.024447124040648;10.253847484987404;12.144976824050111;10.79685079526716;11.654636028527968;9.303780748177102;10.901621158346112;10.57459352733761;10.674192268145683;11.715533063526584;9.411510988012072;10.566054038171092;10.655530723155644;10.807354922057604;9.453270634010623;11.050528905530555;10.50084187955693;10.866506212226202;9.702172685365548;9.025139562278508;10.853309555403674;10.957102041562289;10.352043425795433;10.048486873992337;10.079484783826816;10.98655314975666;10.080817527608328;11.3409627642517;10.187352073200495;10.12670447284319;10.547858506058416;9.562242424221072;11.08746284125034;10.79685079526716;9.60733031374961;10.972979786066292;9.99859042974533;9.39660478118186;9.627533884472792;9.978710459106358;11.443461612227392;9.54882190845875;10.215532999745657;11.693051295397;10.169925001442312;10.285402218862249;11.263856019596082;9.807354922057604;11.437231901039478;11.207014320177532;10.572700226487292;10.494855584491198;10.338736382573916;11.60130652612184;11.278449458220482;10.161131882984307;11.25797705856398;11.651051691178928;9.428360172704291;9.335390354693924;11.014717929860009;10.906890595608518;10.276124405274238;10.211888294546004;9.86573327085176;10.371776644337924;10.266786540694902;10.51175265376738;10.091435386323608;9.94251450533924;11.50382573799575;9.871905237659186;9.611024797307351;10.074141462752506;9.726218159332198;10.064742764750257;10.737247343027738;9.878050912728536;10.567956075415466;10.10459875356437;10.00842862207058;10.328674927327947;10.959277505720502;11.593391122791736;10.328674927327947;10.693486957499324;11.247334178028728;10.38586240064146;10.032045726930807;10.129283016944967;11.567956075415466;10.706496018061188;10.306061689428342;10.071462362556623;10.617467465294196;10.658211482751796
8.011227255423254;9.39660478118186;9.94397991434374;6.78135971352466;6.658211482751795;8.491853096329674;8.011227255423254;7.988684686772165;6.321928094887363;7.787902559391432;6.954196310386875;6.0;7.523561956057013;9.398743691938192;6.357552004618084;7.977279923499917;9.422064766172811;8.118941072723507;7.3750394313469245;8.94251450533924;9.667111542075029;6.882643049361842;8.45532722030456;9.179909090014934;10.615629636968098;7.577428828035749;9.426264754702098;9.076815597050832;8.139551352398794;8.491853096329674;9.24555270625568;8.813781191217037;8.778077129535358;8.31741261376487;7.977279923499917;8.968666793195208;8.076815597050832;9.870364719583405;8.614709844115207;9.216745858195306;7.087462841250339;7.076815597050831;8.804131021183318;6.768184324776926;9.813781191217036;7.066089190457772;6.247927513443585;8.204571144249204;6.554588851677638;8.909893083770042;5.857980995127572;9.776433032444732;8.243173983472952;6.339850002884624;8.103287808412022;7.577428828035749;8.483815777264256;8.252665432450248;8.03342300153745;7.392317422778761;8.238404739325079;8.370687406807217;9.96289600533726;8.686500527183219;8.08214904135387;8.098032082960527;7.285402218862249;7.108524456778169;9.558420713268664;8.011227255423254;9.507794640198696;9.189824558880018;9.016808287686557;8.96289600533726;7.686500527183218;10.127994320976391;8.76487159073609;9.13699111208023;9.403012023574997;10.804937672051908;6.977279923499917;7.960001932068081;9.187352073200495;9.147204924942228;8.194756854422248;8.224001674198105;8.823367240046235;8.72451385311995;8.308339030139408;7.94251450533924;7.774787059601174;8.03342300153745;9.002815015607053;8.303780748177102;6.794415866350106;8.280770770130603;7.651051691178928;8.03342300153745;8.550746785383243;9.428360172704291;8.930737337562887;8.665335917185176;9.364134655008051;7.851749041416057;9.49585502688717;9.62935662007961;8.968666793195208;9.820178962415188;9.306061689428342;7.622051819456376;8.005624549193879;8.442943495848729;7.076815597050831;8.124121311829187;8.016808287686555;8.271463027904375;7.714245517666122;8.848622940429339
11.801708358916462;11.384783750093352;11.722807531169549;12.3437409184722;12.456867738380344;13.00965369223411;11.801708358916462;11.715104009236168;11.902375114486023;11.477252323937952;12.722594098956584;11.482807956726669;10.84313591111135;11.802516365121225;12.029632328044135;11.119589620741122;12.357002092264985;11.399277924508969;11.851749041416058;12.587308728333545;12.794821973331224;11.014020470314934;12.00562454919388;11.199672344836364;12.595257481449035;12.559377090526684;13.03187347511986;11.467096033905747;12.750288267591651;12.12023787734196;12.36221781591308;12.445014845868425;11.915879378835774;12.45994384837493;13.231821178657404;13.427967513584363;10.693486957499324;13.28106067167702;11.806952328210736;12.269711121142782;10.824163209744158;11.590587049915037;10.192292814470768;11.41679752760606;11.844705764411938;11.894817763307945;11.437231901039478;11.795633844506778;12.17617314910749;12.769424641552751;12.14561377551339;12.027560482248775;11.36468185586456;11.407798850221974;12.28886607416582;12.559377090526684;11.648357582009666;12.141787841671004;10.94178124227853;11.088125692188209;10.409390936137704;11.544481522310791;12.783816759320182;11.71037597120447;11.489847960439295;11.723660944409984;11.556984957594462;11.40992124124968;12.269418929741096;11.376125389276174;12.485577770903188;12.454813348512523;11.188588845707349;11.350939181546432;11.60917873814198;12.697184783224516;12.929073435876813;11.16427843830117;12.646108641506103;12.65127597334664;11.20212382383046;10.727069558023706;12.296916206879288;11.768184324776929;11.64250302878052;11.443461612227392;11.637077657143664;11.538673953082668;11.262682142362165;11.828136484194108;11.543031820255235;11.229419688230417;12.730894646541673;11.348728154231075;11.163649676015824;11.57553924683453;11.127349541059118;11.696098170955864;11.508289986140348;11.51717725268954;12.2103669456326;11.618844301766652;11.43567026093655;11.532842910961282;12.255323690008137;12.475226777742266;11.326429487122304;12.041316915829444;12.52772134428452;11.677719641641009;11.180530807344482;11.304921669581672;12.691961564216788;11.42259043389256;11.121533517340032;11.177419537989236;11.571752643503546;11.38747886584238
10.646558710154547;10.93737382019215;10.30035256032822;13.061202407045007;11.083479327331842;11.462502272597265;10.646558710154547;9.887220615468385;11.246740598493144;10.876516946565;11.946906274456396;11.484822894262146;9.681238411777803;12.018200178813226;11.919608238603251;10.970824901362615;12.03342300153745;10.14974711950468;10.537218400538595;12.119265383175788;11.767356854125683;11.035486451292154;11.80292019858527;11.530893981193922;12.6660020326449;11.660887270302569;12.252369767926028;11.712097051087548;12.132821006779572;11.256798386079389;11.61654884377899;12.23511671439625;11.549303368513575;11.505811553919594;12.154185209265297;12.319107575824985;9.807354922057604;11.97906787148051;11.374496145691516;12.017504401109417;11.076147528022505;10.469641817239516;10.769011321097016;11.60408986146918;11.4542992936199;11.006326078524934;10.872674880270605;11.886077584873094;11.190442018782823;11.727069558023706;10.885696373339394;11.027214885159834;10.372865060112588;12.276415241892678;12.46352437327118;11.660887270302569;10.236014191900084;11.29232163280204;11.29978040285854;10.60917873814198;9.560332834212442;10.614709844115207;11.806952328210736;11.03342300153745;10.199672344836364;10.314016703901355;10.599912842187129;10.478769619475765;10.94617524072356;10.558420713268664;11.458406613236534;11.179909090014934;9.81698362325538;10.353146825498085;10.306061689428342;11.378836713210614;11.807757403589267;10.550746785383245;11.97333862080036;11.272046524389935;10.253847484987404;9.952741247186488;11.191676146352428;11.493355121494906;10.461479447286155;10.118941072723509;10.50481898763284;10.01262453886506;9.72451385311995;11.175549550636193;10.328674927327947;9.805743872151618;12.461990950585571;10.542064542283445;10.62844554013718;9.681238411777803;9.7632123668144;10.377210530388552;10.452241240430816;10.615629636968098;11.545929769085468;10.337621901992508;10.189824558880018;11.130570562805426;11.718104713121756;11.162391328756906;10.224001674198105;10.646558710154547;11.086136225027309;11.451726268074506;10.0566377151132;10.328674927327947;11.7553048882624;9.9901039638575;9.531381460516313;10.296916206879288;10.929258408636972;10.034798962577268
10.545929769085468;9.964340867792416;11.353146825498085;9.569855608330949;10.777255315191924;12.785043714779723;10.545929769085468;10.064742764750257;10.336506559810257;12.216745858195306;11.530406337099068;11.305491792110685;7.988684686772165;12.53600431728855;10.4241662888181;10.294620748891628;12.523806958187327;10.661778097771988;11.11309098344238;11.11178773580101;10.857980995127573;12.030322282644034;11.469641817239516;11.30890780406394;13.174925682500678;10.898601387403938;11.419960177847887;11.152918576136624;10.922584402713664;11.980853606379736;11.721099188707186;10.7431513941125;10.278449458220482;12.36932470240734;12.50382573799575;12.145295334933598;11.101319154423276;11.413627929024171;12.407267764244732;12.550025257465784;9.64565843240871;11.778898476008376;10.231221180711186;10.50084187955693;11.17804232886482;11.686062749895417;12.17804232886482;11.492854620174748;10.73809225962049;10.977995368612962;11.600842114387302;11.781769511863132;12.519636252843211;9.558420713268664;11.9762060901486;10.898601387403938;10.577428828035748;12.562957869334118;11.591522346570734;13.089781488353998;13.41758884038258;10.774787059601174;13.675846798363596;12.341240820538747;14.380055148544896;14.798421172228954;12.43149760425805;11.744413410557655;11.944346034137832;11.642954223480332;12.66644593881483;11.929628283024565;11.914758838941856;11.1705510353167;12.057314877782703;14.160265375794546;14.134506539022745;12.862637357558794;13.22836777783683;12.92184093707449;11.573173784686484;10.452241240430816;12.108197722535827;13.09984089900072;12.606405212697783;12.35397382181817;12.487840033823051;12.89519657256334;12.450953464712992;12.553149275598548;12.971184272404678;12.02271457304476;13.583200322609205;11.378836713210614;11.91737207947684;11.275542556086725;12.400612641082;15.265798155172575;13.976116567946908;10.466586337719244;11.925925264972856;13.216139556425135;11.11699367754698;10.4757334309664;13.62445278651674;12.702172685365548;10.323054760341646;12.00562454919388;15.285438343586272;10.193525360501216;12.239598529249124;11.843528534611089;13.25502856981873;10.822570830950168;10.286557761607956;11.51668494930961;13.622623840811512;13.134426320220928
