TCGA-44-A479-01A;TCGA-55-8302-01A;TCGA-50-8457-01A;TCGA-44-2656-01A;TCGA-J2-8194-01A;TCGA-55-7726-01A;TCGA-55-8208-01A;TCGA-44-7660-01A;TCGA-64-1677-01A;TCGA-44-7661-01A;TCGA-64-1680-01A;TCGA-NJ-A55R-01A;TCGA-44-6145-01A;TCGA-78-8648-01A;TCGA-91-6836-01A;TCGA-91-6836-01A;TCGA-78-7633-01A;TCGA-91-6835-01A;TCGA-73-4659-01A;TCGA-49-4494-01A;TCGA-55-8205-01A;TCGA-44-6146-01A;TCGA-55-8301-01A;TCGA-97-7938-01A;TCGA-55-6986-01A;TCGA-91-6848-01A;TCGA-50-5935-01A;TCGA-55-6712-01A;TCGA-05-4250-01A;TCGA-49-4488-01A;TCGA-78-7633-01A;TCGA-05-4390-01A;TCGA-93-7348-01A;TCGA-L9-A444-01A;TCGA-69-8255-01A;TCGA-55-8094-01A;TCGA-95-7562-01A;TCGA-55-8207-01A;TCGA-35-3615-01A;TCGA-99-8028-01A;TCGA-67-3773-01A;TCGA-67-3773-01A;TCGA-95-7948-01A;TCGA-44-4112-01B;TCGA-73-4659-01A;TCGA-55-A57B-01A;TCGA-MP-A4TA-01A;TCGA-50-6590-01A;TCGA-62-A46S-01A;TCGA-44-5645-01B;TCGA-86-8056-01A;TCGA-50-6593-01A;TCGA-55-6980-01A;TCGA-91-A4BC-01A;TCGA-05-4415-01A;TCGA-38-4625-01A;TCGA-44-2662-01B;TCGA-53-A4EZ-01A;TCGA-38-4630-01A;TCGA-55-6979-11A;TCGA-91-6831-11A;TCGA-44-6777-11A;TCGA-44-3396-11A;TCGA-49-6742-11A;TCGA-50-5931-11A;TCGA-44-6147-11A;TCGA-55-6969-11A;TCGA-49-6761-11A;TCGA-44-5645-11A;TCGA-91-6836-11A;TCGA-44-3398-11B;TCGA-55-6984-11A;TCGA-49-4490-11A;TCGA-49-6745-11A;TCGA-55-6971-11A;TCGA-44-2655-11A;TCGA-44-2665-11A;TCGA-73-4676-11A;TCGA-38-4625-11A;TCGA-55-6986-11A;TCGA-55-6983-11A;TCGA-49-4512-11A;TCGA-44-2661-11A;TCGA-38-4627-11A;TCGA-49-6743-11A;TCGA-44-6776-11A;TCGA-50-5936-11A;TCGA-91-6828-11A;TCGA-44-6146-11A;TCGA-44-6144-11A;TCGA-50-5930-11A;TCGA-50-5932-11A;TCGA-38-4626-11A;TCGA-50-5935-11A;TCGA-38-4632-11A;TCGA-91-6847-11A;TCGA-55-6975-11A;TCGA-50-5933-11A;TCGA-44-6778-11A;TCGA-91-6835-11A;TCGA-44-2657-11A;TCGA-50-5939-11A;TCGA-49-6744-11A;TCGA-55-6968-11A;TCGA-55-6985-11A;TCGA-50-6595-11A;TCGA-55-6982-11A;TCGA-44-6148-11A;TCGA-44-2662-11A;TCGA-91-6829-11A;TCGA-55-6981-11A;TCGA-55-6978-11A;TCGA-44-2668-11A;TCGA-55-6972-11A;TCGA-55-6980-11A;TCGA-55-6970-11A;TCGA-44-6145-11A;TCGA-91-6849-11A
10.130570562805426;10.099347810403192;10.820178962415188;9.887982133058454;10.947636937951827;8.055282435501189;10.533329732305834;10.519636252843211;10.53430288245463;11.01262453886506;10.112439506781552;11.95746484680521;10.075479149488016;10.265615046484458;10.701306461958623;10.701306461958623;11.189824558880018;9.823367240046236;12.102303817212649;12.95637615724967;11.125413470483316;10.762382038710392;10.34207466799914;10.208234358339787;9.957102041562289;9.330916878114618;10.485829308701904;10.172427508645482;10.83605035505807;10.512740462803498;11.189824558880018;10.365228849251544;11.272046524389935;10.480790201095816;10.18239435340453;10.308339030139408;11.651051691178928;10.658211482751796;11.774375272802065;10.97656412341533;10.16867211813223;10.16867211813223;11.92481250360578;7.467605550082998;12.102303817212649;10.94982671075911;11.391780606013166;10.861862340059153;10.49585502688717;6.954196310386875;11.381542951184583;10.98299357469431;9.5980525001616;10.828929827651486;10.00842862207058;11.530406337099068;5.321928094887363;10.965784284662089;12.35974956032233;9.581200581924955;9.116343961237469;10.266786540694902;11.312882955284357;10.492854620174748;10.217957697864112;9.958552715431011;10.030667136246942;10.187352073200495;11.034798962577268;9.853309555403674;11.24852060493843;11.519636252843211;11.009128789539256;11.29748950116098;9.987264012072538;11.75112558336727;11.552188759557149;10.352043425795433;11.714245517666123;11.609640474436812;9.61654884377899;10.839203788096944;11.118941072723509;11.61056350392504;10.337621901992508;9.80896417491926;10.00842862207058;10.232420927176076;9.884170519108435;10.527477006060396;9.915879378835774;9.689997971419446;11.4812949046311;10.14210705730255;10.125413470483316;10.303780748177102;9.873444112515376;9.828136484194108;10.1006623390052;10.31628153174622;10.85642552862553;9.918863237274596;9.705632387361415;10.34207466799914;10.63662462054365;11.12670447284319;9.73809225962049;10.746514321138465;11.244958393151132;10.205793249397155;9.700439718141093;10.224001674198105;11.01262453886506;9.951284714966972;9.936637939002573;9.344295907915816;10.072802534544207;10.048486873992337
8.577428828035748;8.707359132080883;6.285402218862249;8.51175265376738;6.78135971352466;8.45532722030456;9.057991722759176;8.39231742277876;7.22881869049588;8.968666793195208;6.491853096329675;9.507794640198696;7.636624620543649;7.475733430966398;10.783816759320182;10.783816759320182;8.103287808412022;8.409390936137703;9.90839262077375;9.076815597050832;9.381542951184583;6.491853096329675;9.025139562278508;5.977279923499917;6.409390936137702;9.03342300153745;5.954196310386875;7.971543553950772;7.60733031374961;6.78135971352466;8.103287808412022;9.4241662888181;6.954196310386875;7.721099188707186;10.167418145831736;8.224001674198105;10.842350343413807;6.339850002884624;6.78135971352466;7.900866807980749;5.0;5.0;8.50382573799575;6.918863237274595;9.90839262077375;8.577428828035748;9.467605550082997;8.417852514885897;6.820178962415188;5.247927513443585;7.442943495848728;7.954196310386875;6.409390936137702;9.164906926675688;9.543031820255235;9.689997971419446;6.266786540694901;10.041659151637214;11.623881490013458;4.954196310386875;3.169925001442312;5.954196310386875;6.569855608330948;6.20945336562895;4.087462841250339;6.918863237274595;6.189824558880018;5.285402218862249;6.3750394313469245;4.169925001442312;7.076815597050831;5.285402218862249;4.643856189774724;5.087462841250339;5.129283016944966;6.754887502163468;5.643856189774724;5.584962500721156;4.857980995127572;6.475733430966398;5.247927513443585;4.0;6.285402218862249;5.614709844115208;4.087462841250339;4.087462841250339;5.459431618637297;5.087462841250339;5.087462841250339;5.977279923499917;4.807354922057604;5.044394119358453;6.189824558880018;5.044394119358453;6.0;4.0;5.357552004618084;4.584962500721156;5.672425341971495;5.129283016944966;8.618385502258606;4.754887502163468;4.857980995127572;5.491853096329675;6.22881869049588;6.285402218862249;5.700439718141092;5.643856189774724;5.614709844115208;6.727920454563199;4.643856189774724;5.087462841250339;8.055282435501189;5.584962500721156;4.643856189774724;5.700439718141092;5.169925001442312;4.700439718141092
9.90388184573618;7.475733430966398;10.4542992936199;10.595257481449035;9.64565843240871;8.665335917185176;9.36194377373524;6.507794640198696;6.523561956057013;10.074141462752506;7.707359132080882;9.96289600533726;8.851749041416058;10.497851836951115;6.918863237274595;6.918863237274595;9.862637357558794;9.958552715431011;10.657318449581288;9.344295907915816;9.970105890612182;8.651051691178928;9.038918989292302;9.948367231584678;8.214319120800766;13.70228092673116;7.599912842187128;7.672425341971495;8.632995197142957;6.339850002884624;9.862637357558794;7.247927513443585;8.888743248898258;8.060695931687555;10.499845887083206;9.221587121264806;7.285402218862249;11.116343961237469;9.25502856981873;9.905387005018133;8.845490050944376;8.845490050944376;7.727920454563199;10.98299357469431;10.657318449581288;9.96000193206808;8.467605550082997;7.483815777264256;8.960001932068081;10.965784284662089;10.57459352733761;8.909893083770042;8.945443836377912;12.347898144596012;10.381542951184583;10.988684686772164;9.34207466799914;6.614709844115208;7.679480099505446;8.76487159073609;9.702172685365548;9.988684686772164;11.345959596404112;8.876516946565;9.366322214245816;9.974414589805528;9.709083812550343;9.247927513443583;9.847057346091336;8.971543553950772;11.061371192659813;9.899356922923111;9.467605550082997;8.693486957499324;9.60733031374961;11.044394119358454;10.828136484194108;9.509775004326936;9.932214751968385;10.50084187955693;8.129283016944967;9.61654884377899;10.700439718141093;11.270879295328784;10.443979542601252;8.703903573444663;10.328674927327947;9.13699111208023;10.088788238716909;9.571752643503546;8.936637939002571;9.99859042974533;9.381542951184583;8.927777962082342;9.211888294546004;8.113742166049189;9.519636252843211;10.44086916761087;10.251482410620213;9.899356922923111;9.154818109052105;10.565102078360312;10.264442600226602;8.558420713268664;11.14274527675153;10.513727595952435;9.69522829149575;10.965784284662089;10.581200581924955;8.861086905995395;9.388017285345136;9.25974326369078;10.214319120800766;9.13699111208023;9.08214904135387;9.91288933622996;8.954196310386875;9.08214904135387
9.93810932621924;10.099347810403192;10.352043425795433;10.7858611057596;11.086136225027309;9.14974711950468;11.052568050804153;10.78953364497036;9.79766152585376;10.78135971352466;10.029287226968243;11.097373768990222;10.293471648838134;9.791162888555018;9.54882190845875;9.54882190845875;10.948367231584678;10.40832974076739;11.286557761607956;11.914011328541257;10.970824901362615;10.178664851006472;11.066089190457772;10.554588851677638;10.084808387804362;9.43254190038826;10.44086916761087;10.105908508571158;11.313449940963055;10.17367713630342;10.948367231584678;10.40832974076739;9.842350343413807;10.406205005418856;11.274960472140602;10.57553924683453;10.92035285541508;10.877284133523196;11.4189067312579;11.04507705193494;11.191676146352428;11.191676146352428;10.721953612801386;8.405141463136344;11.286557761607956;10.375039431346924;10.887982133058454;10.964340867792416;10.632995197142955;7.467605550082998;12.07045641594465;10.591522346570734;9.94397991434374;10.325305455089682;10.030667136246942;11.487840033823051;6.700439718141092;11.458919206967591;11.951284714966972;9.044394119358454;8.353146825498083;9.445014845868425;10.947636937951827;9.417852514885896;8.442943495848729;10.13699111208023;9.098032082960527;8.321928094887362;9.84862294042934;8.761551232444479;10.197216693110052;10.130570562805426;9.426264754702098;9.497851836951115;8.876516946565;10.352043425795433;10.428360172704291;9.139551352398794;10.496853777388042;9.987264012072538;8.714245517666123;9.605479518061667;10.071462362556623;10.832098846039134;9.26209484537018;8.483815777264256;8.787902559391432;9.105908508571158;8.614709844115207;9.43879185257826;8.83605035505807;8.491853096329674;11.263269200372662;9.167418145831736;9.850186837645774;8.804131021183318;8.243173983472952;9.118941072723509;9.45532722030456;9.066089190457772;10.12023787734196;9.226412192788786;8.64745842645492;9.481799431665753;10.040289721025715;9.7431513941125;9.187352073200495;9.471675214392045;9.758223214726724;10.108524456778168;8.927777962082342;9.197216693110052;11.34207466799914;8.76487159073609;8.79766152585376;9.131856960608792;9.285402218862249;8.672425341971495
10.214319120800766;10.452241240430816;11.24852060493843;12.73978060977326;10.881113960675096;10.200898605038445;11.1879705919842;11.116343961237469;8.829722735086058;11.264442600226602;9.870364719583405;12.069449767427784;11.184875342908285;10.111135670234708;11.419433550705378;11.419433550705378;11.978710459106358;11.430452551665532;11.410981267043796;11.15608307628868;11.923327485419192;11.94288099715904;11.080151309614088;11.167418145831736;10.124121311829189;9.991521846075695;10.476746203939468;10.32755264408124;12.258860431409756;10.824163209744158;11.978710459106358;10.584962500721156;10.697836357962377;10.460455896309636;12.442165972229322;10.80332391904149;12.544964432789238;12.01297364837454;11.364134655008051;11.082814337672271;9.407267764244732;9.407267764244732;11.29232163280204;11.795633844506778;11.410981267043796;11.987264012072538;11.555068391333338;11.174925682500678;11.11699367754698;11.157978449945432;12.3437409184722;10.011227255423254;10.451211111832327;10.184875342908285;10.857980995127573;12.91288933622996;11.010528105886484;10.820178962415188;12.13024878405069;10.25974326369078;9.850186837645774;10.30149619498255;11.808562029957525;10.7047682393626;10.205793249397155;10.08746284125034;10.197216693110052;10.1357092861044;10.773963368433558;10.508785162064513;11.399277924508969;11.243173983472952;9.815383295813538;9.929258408636972;10.61378946447258;11.187352073200495;11.280770770130603;10.026523442519766;11.544964432789238;11.63026712502677;10.330916878114618;9.946906274456396;10.871905237659186;10.19598729802851;10.4189067312579;10.611024797307351;10.72451385311995;10.57553924683453;10.365228849251544;10.688250309133178;10.567956075415466;10.370687406807216;11.653740778706569;10.45532722030456;10.14338321398982;10.174925682500678;10.157346935362844;10.422064766172811;10.573647187493322;10.263269200372662;10.567005370247031;10.638435913990472;10.84313591111135;10.084808387804362;11.66622400280318;11.488844346457336;10.414685235807214;11.14274527675153;10.801708358916462;11.105253779700885;9.984418458801136;10.353146825498085;11.456354415108288;9.935165049603697;9.667111542075029;10.428360172704291;10.462502272597265;10.177419537989236
9.981567281903017;10.312882955284357;10.674192268145683;10.35149140932002;10.794415866350104;8.813781191217037;11.071462362556623;9.970105890612182;9.527477006060396;11.312882955284357;9.025139562278508;11.735979039613404;9.312882955284357;10.398743691938192;9.642051692927977;9.642051692927977;10.16867211813223;10.038918989292302;11.815783544128184;10.499845887083206;10.8649599151426;9.729620743553038;11.298062567719017;9.594324603924848;9.436711542137214;9.20212382383046;8.918863237274595;9.756556322524087;10.671541066711884;9.946906274456396;10.16867211813223;10.178664851006472;9.774787059601174;10.391243589427445;11.532355925288847;9.290018846932618;10.413627929024171;10.687375683437468;10.79685079526716;11.043027283594547;9.672425341971495;9.672425341971495;10.26209484537018;8.861086905995395;11.815783544128184;10.968666793195208;10.43254190038826;9.83605035505807;11.222794902868111;8.791162888555018;11.243173983472952;9.573647187493322;9.280770770130603;10.413627929024171;9.584962500721156;11.31628153174622;8.546894459887637;10.492854620174748;10.458406613236534;9.39660478118186;9.627533884472792;9.978710459106358;11.443461612227392;9.54882190845875;10.215532999745657;11.693051295397;10.169925001442312;10.285402218862249;11.263856019596082;9.807354922057604;11.437231901039478;11.207014320177532;10.572700226487292;10.494855584491198;10.338736382573916;11.60130652612184;11.278449458220482;10.161131882984307;11.25797705856398;11.651051691178928;9.428360172704291;9.335390354693924;11.014717929860009;10.906890595608518;10.276124405274238;10.211888294546004;9.86573327085176;10.371776644337924;10.266786540694902;10.51175265376738;10.091435386323608;9.94251450533924;11.50382573799575;9.871905237659186;9.611024797307351;10.074141462752506;9.726218159332198;10.064742764750257;10.737247343027738;9.878050912728536;10.567956075415466;10.10459875356437;10.00842862207058;10.328674927327947;10.959277505720502;11.593391122791736;10.328674927327947;10.693486957499324;11.247334178028728;10.38586240064146;10.032045726930807;10.129283016944967;11.567956075415466;10.706496018061188;10.306061689428342;10.071462362556623;10.617467465294196;10.658211482751796
8.543031820255237;6.714245517666122;9.24555270625568;8.88264304936184;8.581200581924957;7.614709844115208;9.44086916761087;9.162391328756906;5.906890595608519;8.405141463136344;7.076815597050831;8.957102041562287;8.108524456778168;7.787902559391432;6.3750394313469245;6.3750394313469245;8.88264304936184;9.366322214245816;9.113742166049189;7.392317422778761;8.092757140919852;7.689997971419445;8.144658242831882;8.370687406807217;6.882643049361842;7.366322214245816;7.507794640198696;7.888743248898259;9.06339508128851;7.672425341971495;8.88264304936184;7.392317422778761;8.361943773735241;7.321928094887363;9.019590728357882;8.285402218862249;9.43254190038826;8.754887502163468;7.577428828035749;9.60177078840771;7.442943495848728;7.442943495848728;6.614709844115208;8.228818690495881;9.113742166049189;8.491853096329674;7.912889336229962;6.321928094887363;9.544964432789238;9.052568050804153;8.39231742277876;8.159871336778389;8.169925001442312;9.041659151637214;9.828136484194108;10.91513244895065;8.499845887083206;6.3750394313469245;9.129283016944967;7.392317422778761;8.238404739325079;8.370687406807217;9.96289600533726;8.686500527183219;8.08214904135387;8.098032082960527;7.285402218862249;7.108524456778169;9.558420713268664;8.011227255423254;9.507794640198696;9.189824558880018;9.016808287686557;8.96289600533726;7.686500527183218;10.127994320976391;8.76487159073609;9.13699111208023;9.403012023574997;10.804937672051908;6.977279923499917;7.960001932068081;9.187352073200495;9.147204924942228;8.194756854422248;8.224001674198105;8.823367240046235;8.72451385311995;8.308339030139408;7.94251450533924;7.774787059601174;8.03342300153745;9.002815015607053;8.303780748177102;6.794415866350106;8.280770770130603;7.651051691178928;8.03342300153745;8.550746785383243;9.428360172704291;8.930737337562887;8.665335917185176;9.364134655008051;7.851749041416057;9.49585502688717;9.62935662007961;8.968666793195208;9.820178962415188;9.306061689428342;7.622051819456376;8.005624549193879;8.442943495848729;7.076815597050831;8.124121311829187;8.016808287686555;8.271463027904375;7.714245517666122;8.848622940429339
11.224001674198105;11.971543553950772;12.36221781591308;12.30206767252652;12.54061240824953;9.517669388133813;12.230320715661112;11.79400964502097;10.043027283594547;12.252074042796185;11.590587049915037;12.501837184902296;11.292896755409172;11.477252323937952;11.892922223630592;11.892922223630592;12.782793498733351;12.068442416025826;13.466331422082767;12.4186432493759;12.269418929741096;11.703038388986418;12.566291930007871;11.679480099505446;11.453785055496157;10.731319031025064;12.379919817646538;10.93737382019215;12.905198945962804;11.110483309816226;12.782793498733351;11.826151214800207;11.95637615724967;12.106562940444883;14.028165078018167;12.842546775443642;12.3292357417338;12.942697762886755;12.559377090526684;11.8356556908398;11.4993476328766;11.4993476328766;12.771902080697716;9.116343961237469;13.466331422082767;13.00965369223411;12.421012855779226;11.902375114486023;12.095067301607054;9.672425341971495;12.605016447911364;11.57459352733761;11.71639078949768;11.205793249397155;11.811374693509942;13.125252013928852;8.224001674198105;12.68057929578025;13.102631888854969;11.088125692188209;10.409390936137704;11.544481522310791;12.783816759320182;11.71037597120447;11.489847960439295;11.723660944409984;11.556984957594462;11.40992124124968;12.269418929741096;11.376125389276174;12.485577770903188;12.454813348512523;11.188588845707349;11.350939181546432;11.60917873814198;12.697184783224516;12.929073435876813;11.16427843830117;12.646108641506103;12.65127597334664;11.20212382383046;10.727069558023706;12.296916206879288;11.768184324776929;11.64250302878052;11.443461612227392;11.637077657143664;11.538673953082668;11.262682142362165;11.828136484194108;11.543031820255235;11.229419688230417;12.730894646541673;11.348728154231075;11.163649676015824;11.57553924683453;11.127349541059118;11.696098170955864;11.508289986140348;11.51717725268954;12.2103669456326;11.618844301766652;11.43567026093655;11.532842910961282;12.255323690008137;12.475226777742266;11.326429487122304;12.041316915829444;12.52772134428452;11.677719641641009;11.180530807344482;11.304921669581672;12.691961564216788;11.42259043389256;11.121533517340032;11.177419537989236;11.571752643503546;11.38747886584238
10.909143047339898;11.447083226209651;11.61654884377899;11.004922678569043;11.700873155140265;9.564149489985732;12.2603315185576;12.243769031961852;10.579315937580017;11.958915156091347;10.469641817239516;12.731319031025064;11.172427508645482;10.876516946565;10.94251450533924;10.94251450533924;11.219773550892874;11.570330101030798;12.827342704234116;12.879200317947392;12.250298417906333;10.623881490013458;11.811374693509942;10.263269200372662;10.975847968006784;10.517669388133813;10.665335917185176;10.099347810403192;11.434628227636724;10.54978466794786;11.219773550892874;11.685186796595348;11.407798850221974;11.14974711950468;12.28106067167702;10.90312867681232;12.438012087651131;11.531868775177552;11.660887270302569;12.010877723007034;11.231821178657404;11.231821178657404;11.756556322524087;8.113742166049189;12.827342704234116;11.462502272597265;11.78053976747196;11.246740598493144;11.019590728357882;7.826548487290915;11.894817763307945;10.78053976747196;9.906890595608518;11.413098984915264;10.924070185585345;13.145772969449098;7.451211111832329;12.808562029957525;11.972979786066292;10.60917873814198;9.560332834212442;10.614709844115207;11.806952328210736;11.03342300153745;10.199672344836364;10.314016703901355;10.599912842187129;10.478769619475765;10.94617524072356;10.558420713268664;11.458406613236534;11.179909090014934;9.81698362325538;10.353146825498085;10.306061689428342;11.378836713210614;11.807757403589267;10.550746785383245;11.97333862080036;11.272046524389935;10.253847484987404;9.952741247186488;11.191676146352428;11.493355121494906;10.461479447286155;10.118941072723509;10.50481898763284;10.01262453886506;9.72451385311995;11.175549550636193;10.328674927327947;9.805743872151618;12.461990950585571;10.542064542283445;10.62844554013718;9.681238411777803;9.7632123668144;10.377210530388552;10.452241240430816;10.615629636968098;11.545929769085468;10.337621901992508;10.189824558880018;11.130570562805426;11.718104713121756;11.162391328756906;10.224001674198105;10.646558710154547;11.086136225027309;11.451726268074506;10.0566377151132;10.328674927327947;11.7553048882624;9.9901039638575;9.531381460516313;10.296916206879288;10.929258408636972;10.034798962577268
10.044394119358454;11.028596777067108;11.721099188707186;11.610102062999664;13.193679354741729;8.930737337562887;10.954196310386877;10.73893668167614;9.893301530860564;12.228518097716194;11.778898476008376;11.211279947482009;10.914385132155443;12.216745858195306;10.231221180711186;10.231221180711186;10.94251450533924;11.31797782240712;13.539764654580962;11.822172461476178;11.414685235807214;9.905387005018133;10.804937672051908;13.113253806651276;10.884933647949762;10.333155350310616;9.787902559391432;11.157978449945432;12.044052531801302;10.319672120946995;10.94251450533924;10.745674324002136;11.96000193206808;10.798471801101618;12.611255388699336;11.103287808412022;11.178664851006472;14.42462558911925;10.898601387403938;12.875173386927388;11.639792893279312;11.639792893279312;12.007027266893967;9.605479518061667;13.539764654580962;12.785043714779723;11.508289986140348;10.336506559810257;12.408064319914672;7.546894459887636;11.891403996665025;10.697836357962377;11.93110683302934;9.939579214314692;10.4231159101471;12.842153884634872;8.388017285345136;10.321928094887362;10.57459352733761;13.089781488353998;13.41758884038258;10.774787059601174;13.675846798363596;12.341240820538747;14.380055148544896;14.798421172228954;12.43149760425805;11.744413410557655;11.944346034137832;11.642954223480332;12.66644593881483;11.929628283024565;11.914758838941856;11.1705510353167;12.057314877782703;14.160265375794546;14.134506539022745;12.862637357558794;13.22836777783683;12.92184093707449;11.573173784686484;10.452241240430816;12.108197722535827;13.09984089900072;12.606405212697783;12.35397382181817;12.487840033823051;12.89519657256334;12.450953464712992;12.553149275598548;12.971184272404678;12.02271457304476;13.583200322609205;11.378836713210614;11.91737207947684;11.275542556086725;12.400612641082;15.265798155172575;13.976116567946908;10.466586337719244;11.925925264972856;13.216139556425135;11.11699367754698;10.4757334309664;13.62445278651674;12.702172685365548;10.323054760341646;12.00562454919388;15.285438343586272;10.193525360501216;12.239598529249124;11.843528534611089;13.25502856981873;10.822570830950168;10.286557761607956;11.51668494930961;13.622623840811512;13.134426320220928
