TCGA-86-8672-01A;TCGA-73-4670-01A;TCGA-50-7109-01A;TCGA-50-6595-01A;TCGA-05-5429-01A;TCGA-55-8301-01A;TCGA-49-4505-01A;TCGA-49-AARO-01A;TCGA-73-4659-01A;TCGA-L9-A743-01A;TCGA-50-6592-01A;TCGA-50-6592-01A;TCGA-62-8402-01A;TCGA-67-4679-01B;TCGA-55-A57B-01A;TCGA-44-A47G-01A;TCGA-97-A4M5-01A;TCGA-91-6828-01A;TCGA-55-6642-01A;TCGA-78-7149-01A;TCGA-64-5815-01A;TCGA-50-5066-01A;TCGA-44-6778-01A;TCGA-55-8506-01A;TCGA-44-4112-01A;TCGA-62-8398-01A;TCGA-64-1678-01A;TCGA-86-8278-01A;TCGA-55-8203-01A;TCGA-93-7347-01A;TCGA-99-8025-01A;TCGA-L9-A8F4-01A;TCGA-55-7725-01A;TCGA-MP-A4TK-01A;TCGA-44-6778-01A;TCGA-05-4417-01A;TCGA-MP-A4TC-01A;TCGA-69-8253-01A;TCGA-44-A4SU-01A;TCGA-55-7281-01A;TCGA-97-7547-01A;TCGA-64-5775-01A;TCGA-86-8358-01A;TCGA-97-8175-01A;TCGA-55-8507-01A;TCGA-55-8204-01A;TCGA-93-A4JQ-01A;TCGA-55-8620-01A;TCGA-05-4389-01A;TCGA-97-7938-01A;TCGA-44-7670-01A;TCGA-38-4628-01A;TCGA-NJ-A7XG-01A;TCGA-38-4631-01A;TCGA-83-5908-01A;TCGA-69-8253-01A;TCGA-44-7660-01A;TCGA-97-7554-01A;TCGA-49-AARO-01A;TCGA-55-6979-11A;TCGA-91-6831-11A;TCGA-44-6777-11A;TCGA-44-3396-11A;TCGA-49-6742-11A;TCGA-50-5931-11A;TCGA-44-6147-11A;TCGA-55-6969-11A;TCGA-49-6761-11A;TCGA-44-5645-11A;TCGA-91-6836-11A;TCGA-44-3398-11B;TCGA-55-6984-11A;TCGA-49-4490-11A;TCGA-49-6745-11A;TCGA-55-6971-11A;TCGA-44-2655-11A;TCGA-44-2665-11A;TCGA-73-4676-11A;TCGA-38-4625-11A;TCGA-55-6986-11A;TCGA-55-6983-11A;TCGA-49-4512-11A;TCGA-44-2661-11A;TCGA-38-4627-11A;TCGA-49-6743-11A;TCGA-44-6776-11A;TCGA-50-5936-11A;TCGA-91-6828-11A;TCGA-44-6146-11A;TCGA-44-6144-11A;TCGA-50-5930-11A;TCGA-50-5932-11A;TCGA-38-4626-11A;TCGA-50-5935-11A;TCGA-38-4632-11A;TCGA-91-6847-11A;TCGA-55-6975-11A;TCGA-50-5933-11A;TCGA-44-6778-11A;TCGA-91-6835-11A;TCGA-44-2657-11A;TCGA-50-5939-11A;TCGA-49-6744-11A;TCGA-55-6968-11A;TCGA-55-6985-11A;TCGA-50-6595-11A;TCGA-55-6982-11A;TCGA-44-6148-11A;TCGA-44-2662-11A;TCGA-91-6829-11A;TCGA-55-6981-11A;TCGA-55-6978-11A;TCGA-44-2668-11A;TCGA-55-6972-11A;TCGA-55-6980-11A;TCGA-55-6970-11A;TCGA-44-6145-11A;TCGA-91-6849-11A
10.927037168720297;11.651051691178928;10.99859042974533;9.961449694398196;10.852529509404196;10.34207466799914;11.822172461476178;10.583082767502932;12.102303817212649;10.591522346570734;9.746514321138465;9.746514321138465;10.567956075415466;10.1006623390052;10.94982671075911;10.174925682500678;10.839203788096944;8.968666793195208;9.618385502258606;11.050528905530555;9.859534786382651;10.584962500721156;9.57553924683453;11.573647187493322;11.456354415108288;10.231221180711186;9.693486957499324;11.57601187420678;11.350939181546432;11.591989767615123;12.103287808412022;10.469641817239516;6.94251450533924;10.850186837645774;9.57553924683453;10.29232163280204;11.585432051592962;10.702172685365548;11.072132604167232;11.193525360501216;11.10000522442272;10.090112419664289;9.638435913990472;11.72451385311995;11.386940245324311;10.91737207947684;10.98370619265935;10.375039431346924;11.382624026574916;10.208234358339787;11.40832974076739;13.111135670234708;11.445014845868425;10.861862340059153;10.00842862207058;10.702172685365548;10.519636252843211;10.659103963473662;10.583082767502932;9.581200581924955;9.116343961237469;10.266786540694902;11.312882955284357;10.492854620174748;10.217957697864112;9.958552715431011;10.030667136246942;10.187352073200495;11.034798962577268;9.853309555403674;11.24852060493843;11.519636252843211;11.009128789539256;11.29748950116098;9.987264012072538;11.75112558336727;11.552188759557149;10.352043425795433;11.714245517666123;11.609640474436812;9.61654884377899;10.839203788096944;11.118941072723509;11.61056350392504;10.337621901992508;9.80896417491926;10.00842862207058;10.232420927176076;9.884170519108435;10.527477006060396;9.915879378835774;9.689997971419446;11.4812949046311;10.14210705730255;10.125413470483316;10.303780748177102;9.873444112515376;9.828136484194108;10.1006623390052;10.31628153174622;10.85642552862553;9.918863237274596;9.705632387361415;10.34207466799914;10.63662462054365;11.12670447284319;9.73809225962049;10.746514321138465;11.244958393151132;10.205793249397155;9.700439718141093;10.224001674198105;11.01262453886506;9.951284714966972;9.936637939002573;9.344295907915816;10.072802534544207;10.048486873992337
6.6293566200796095;9.594324603924848;7.700439718141092;7.622051819456376;5.357552004618084;9.025139562278508;7.839203788096944;7.774787059601174;9.90839262077375;8.618385502258606;8.426264754702098;8.426264754702098;8.632995197142957;6.409390936137702;8.577428828035748;8.339850002884624;8.179909090014934;7.266786540694901;8.055282435501189;6.022367813028454;5.954196310386875;5.906890595608519;9.461479447286155;8.614709844115207;8.459431618637296;8.784634845557521;7.741466986401146;8.980139577639157;9.409390936137704;8.370687406807217;8.405141463136344;9.121533517340032;6.426264754702098;7.906890595608519;9.461479447286155;7.312882955284356;7.936637939002571;6.149747119504682;7.857980995127572;6.977279923499917;7.22881869049588;6.832890014164741;11.147840893672337;8.204571144249204;8.409390936137703;9.620219825507489;8.266786540694902;10.095397022792556;8.867278739709661;5.977279923499917;10.030667136246942;8.573647187493322;5.247927513443585;7.86418614465428;9.269126679149418;6.149747119504682;8.39231742277876;7.930737337562887;7.774787059601174;4.954196310386875;3.169925001442312;5.954196310386875;6.569855608330948;6.20945336562895;4.087462841250339;6.918863237274595;6.189824558880018;5.285402218862249;6.3750394313469245;4.169925001442312;7.076815597050831;5.285402218862249;4.643856189774724;5.087462841250339;5.129283016944966;6.754887502163468;5.643856189774724;5.584962500721156;4.857980995127572;6.475733430966398;5.247927513443585;4.0;6.285402218862249;5.614709844115208;4.087462841250339;4.087462841250339;5.459431618637297;5.087462841250339;5.087462841250339;5.977279923499917;4.807354922057604;5.044394119358453;6.189824558880018;5.044394119358453;6.0;4.0;5.357552004618084;4.584962500721156;5.672425341971495;5.129283016944966;8.618385502258606;4.754887502163468;4.857980995127572;5.491853096329675;6.22881869049588;6.285402218862249;5.700439718141092;5.643856189774724;5.614709844115208;6.727920454563199;4.643856189774724;5.087462841250339;8.055282435501189;5.584962500721156;4.643856189774724;5.700439718141092;5.169925001442312;4.700439718141092
7.022367813028454;8.710806433699352;8.754887502163468;9.022367813028454;7.294620748891627;9.038918989292302;9.61654884377899;7.643856189774724;10.657318449581288;11.074810461160451;8.388017285345136;8.388017285345136;7.266786540694901;10.215532999745657;9.96000193206808;8.640244936222345;9.847057346091336;8.980139577639157;8.92184093707449;8.977279923499916;8.76487159073609;8.370687406807217;9.73640193131829;5.857980995127572;9.18239435340453;9.111135670234708;5.285402218862249;9.658211482751796;9.113742166049189;9.88264304936184;9.111135670234708;8.693486957499324;8.022367813028454;8.988684686772165;9.73640193131829;9.076815597050832;7.672425341971495;8.86418614465428;8.64745842645492;8.055282435501189;10.015415052386688;8.682994583681683;7.839203788096944;8.139551352398794;8.59618975614441;8.813781191217037;10.154818109052105;6.714245517666122;7.451211111832329;9.948367231584678;7.651051691178928;9.477758266443889;6.894817763307944;7.330916878114617;8.262094845370179;8.86418614465428;6.507794640198696;9.64745842645492;7.643856189774724;8.76487159073609;9.702172685365548;9.988684686772164;11.345959596404112;8.876516946565;9.366322214245816;9.974414589805528;9.709083812550343;9.247927513443583;9.847057346091336;8.971543553950772;11.061371192659813;9.899356922923111;9.467605550082997;8.693486957499324;9.60733031374961;11.044394119358454;10.828136484194108;9.509775004326936;9.932214751968385;10.50084187955693;8.129283016944967;9.61654884377899;10.700439718141093;11.270879295328784;10.443979542601252;8.703903573444663;10.328674927327947;9.13699111208023;10.088788238716909;9.571752643503546;8.936637939002571;9.99859042974533;9.381542951184583;8.927777962082342;9.211888294546004;8.113742166049189;9.519636252843211;10.44086916761087;10.251482410620213;9.899356922923111;9.154818109052105;10.565102078360312;10.264442600226602;8.558420713268664;11.14274527675153;10.513727595952435;9.69522829149575;10.965784284662089;10.581200581924955;8.861086905995395;9.388017285345136;9.25974326369078;10.214319120800766;9.13699111208023;9.08214904135387;9.91288933622996;8.954196310386875;9.08214904135387
11.51668494930961;13.4248223873518;9.562242424221072;10.715961990255144;11.246146774635864;11.066089190457772;12.540370243743569;9.7515440590891;11.286557761607956;10.394462694610317;11.5980525001616;11.5980525001616;11.35149140932002;9.73978060977326;10.375039431346924;10.625708843064466;11.19537220740274;8.909893083770042;9.4797802640291;9.377210530388552;9.756556322524087;10.43567026093655;9.579315937580017;9.60177078840771;11.505811553919594;11.666667840690357;10.510764167917891;11.101975670949232;10.469641817239516;11.395534135462302;10.205793249397155;10.177419537989236;8.622051819456376;9.810571634741146;9.579315937580017;9.77313920671969;10.580258567499788;10.239598529249124;10.4241662888181;11.152284842306582;10.482807956726669;9.658211482751796;9.813781191217036;11.247927513443583;10.34207466799914;11.159871336778387;11.181152256865566;10.947636937951827;11.702172685365548;10.554588851677638;11.371776644337924;11.807354922057604;10.4757334309664;10.800090987624994;10.83605035505807;10.239598529249124;10.78953364497036;10.29232163280204;9.7515440590891;9.044394119358454;8.353146825498083;9.445014845868425;10.947636937951827;9.417852514885896;8.442943495848729;10.13699111208023;9.098032082960527;8.321928094887362;9.84862294042934;8.761551232444479;10.197216693110052;10.130570562805426;9.426264754702098;9.497851836951115;8.876516946565;10.352043425795433;10.428360172704291;9.139551352398794;10.496853777388042;9.987264012072538;8.714245517666123;9.605479518061667;10.071462362556623;10.832098846039134;9.26209484537018;8.483815777264256;8.787902559391432;9.105908508571158;8.614709844115207;9.43879185257826;8.83605035505807;8.491853096329674;11.263269200372662;9.167418145831736;9.850186837645774;8.804131021183318;8.243173983472952;9.118941072723509;9.45532722030456;9.066089190457772;10.12023787734196;9.226412192788786;8.64745842645492;9.481799431665753;10.040289721025715;9.7431513941125;9.187352073200495;9.471675214392045;9.758223214726724;10.108524456778168;8.927777962082342;9.197216693110052;11.34207466799914;8.76487159073609;8.79766152585376;9.131856960608792;9.285402218862249;8.672425341971495
10.476746203939468;12.335669486946104;10.91513244895065;9.73978060977326;11.498849206531723;11.080151309614088;12.072132604167232;10.51175265376738;11.410981267043796;10.980139577639155;12.1331422124006;12.1331422124006;10.113742166049189;10.892542816648552;11.987264012072538;10.725366257895642;10.430452551665532;10.821773981970567;10.546894459887636;10.13699111208023;10.967226258835993;9.002815015607053;10.578372691360803;11.086799685623452;12.206098613995795;11.409390936137704;7.417852514885898;12.040632200562252;11.11309098344238;11.369052007001388;10.453270634010623;12.021327032624372;10.725366257895642;11.00842862207058;10.578372691360803;11.083479327331842;10.224001674198105;11.144020869266893;10.578372691360803;10.30720080914081;11.3437409184722;10.510764167917891;10.517669388133813;10.734709620225836;10.397674632948268;11.82456102997028;11.335390354693924;10.921097088106793;12.129926933510394;11.167418145831736;11.464035152189911;11.611024797307351;9.879583249612784;10.79766152585376;11.756556322524087;11.144020869266893;11.116343961237469;11.249113452713727;10.51175265376738;10.25974326369078;9.850186837645774;10.30149619498255;11.808562029957525;10.7047682393626;10.205793249397155;10.08746284125034;10.197216693110052;10.1357092861044;10.773963368433558;10.508785162064513;11.399277924508969;11.243173983472952;9.815383295813538;9.929258408636972;10.61378946447258;11.187352073200495;11.280770770130603;10.026523442519766;11.544964432789238;11.63026712502677;10.330916878114618;9.946906274456396;10.871905237659186;10.19598729802851;10.4189067312579;10.611024797307351;10.72451385311995;10.57553924683453;10.365228849251544;10.688250309133178;10.567956075415466;10.370687406807216;11.653740778706569;10.45532722030456;10.14338321398982;10.174925682500678;10.157346935362844;10.422064766172811;10.573647187493322;10.263269200372662;10.567005370247031;10.638435913990472;10.84313591111135;10.084808387804362;11.66622400280318;11.488844346457336;10.414685235807214;11.14274527675153;10.801708358916462;11.105253779700885;9.984418458801136;10.353146825498085;11.456354415108288;9.935165049603697;9.667111542075029;10.428360172704291;10.462502272597265;10.177419537989236
10.853309555403674;11.032734528586714;10.696098170955864;9.774787059601174;9.83289001416474;11.298062567719017;10.745674324002136;10.50084187955693;11.815783544128184;10.71853287606922;10.00562454919388;10.00562454919388;9.786269627648466;10.263269200372662;10.968666793195208;10.419960177847887;11.217957697864112;9.43254190038826;9.7515440590891;9.778077129535358;8.894817763307943;9.932214751968385;9.871905237659186;9.566054038171092;11.178664851006472;10.285402218862249;10.237209960755022;10.537218400538595;11.715533063526584;10.580258567499788;11.269126679149418;11.29634268469289;8.918863237274595;10.768184324776929;9.871905237659186;9.623881490013458;10.935165049603697;10.794415866350104;10.400879436282183;9.99859042974533;9.861086905995396;9.86418614465428;9.717676423066395;11.637983303777853;10.080817527608328;10.095397022792556;11.31628153174622;9.562242424221072;10.4797802640291;9.594324603924848;9.894817763307945;9.972979786066292;10.213104219641906;9.038918989292302;10.967226258835993;10.794415866350104;9.970105890612182;9.74819284958946;10.50084187955693;9.39660478118186;9.627533884472792;9.978710459106358;11.443461612227392;9.54882190845875;10.215532999745657;11.693051295397;10.169925001442312;10.285402218862249;11.263856019596082;9.807354922057604;11.437231901039478;11.207014320177532;10.572700226487292;10.494855584491198;10.338736382573916;11.60130652612184;11.278449458220482;10.161131882984307;11.25797705856398;11.651051691178928;9.428360172704291;9.335390354693924;11.014717929860009;10.906890595608518;10.276124405274238;10.211888294546004;9.86573327085176;10.371776644337924;10.266786540694902;10.51175265376738;10.091435386323608;9.94251450533924;11.50382573799575;9.871905237659186;9.611024797307351;10.074141462752506;9.726218159332198;10.064742764750257;10.737247343027738;9.878050912728536;10.567956075415466;10.10459875356437;10.00842862207058;10.328674927327947;10.959277505720502;11.593391122791736;10.328674927327947;10.693486957499324;11.247334178028728;10.38586240064146;10.032045726930807;10.129283016944967;11.567956075415466;10.706496018061188;10.306061689428342;10.071462362556623;10.617467465294196;10.658211482751796
8.804131021183318;8.915879378835774;7.774787059601174;7.948367231584678;9.111135670234708;8.144658242831882;8.247927513443585;8.614709844115207;9.113742166049189;8.405141463136344;9.449148645375436;9.449148645375436;7.189824558880018;8.199672344836364;8.491853096329674;7.707359132080882;9.027905996569883;7.149747119504682;7.988684686772165;8.396604781181859;8.154818109052105;8.870364719583405;7.754887502163468;7.467605550082998;8.74819284958946;10.644757592516257;7.321928094887363;7.936637939002571;8.813781191217037;8.330916878114618;9.273795599214264;8.113742166049189;6.882643049361842;8.233619676759702;7.754887502163468;8.134426320220927;8.194756854422248;7.507794640198696;7.768184324776926;8.03342300153745;7.774787059601174;6.426264754702098;7.400879436282184;7.294620748891627;6.554588851677638;9.98299357469431;9.113742166049189;6.339850002884624;8.011227255423254;8.370687406807217;9.041659151637214;9.278449458220482;5.857980995127572;9.98299357469431;8.997179480937621;7.507794640198696;9.162391328756906;8.303780748177102;8.614709844115207;7.392317422778761;8.238404739325079;8.370687406807217;9.96289600533726;8.686500527183219;8.08214904135387;8.098032082960527;7.285402218862249;7.108524456778169;9.558420713268664;8.011227255423254;9.507794640198696;9.189824558880018;9.016808287686557;8.96289600533726;7.686500527183218;10.127994320976391;8.76487159073609;9.13699111208023;9.403012023574997;10.804937672051908;6.977279923499917;7.960001932068081;9.187352073200495;9.147204924942228;8.194756854422248;8.224001674198105;8.823367240046235;8.72451385311995;8.308339030139408;7.94251450533924;7.774787059601174;8.03342300153745;9.002815015607053;8.303780748177102;6.794415866350106;8.280770770130603;7.651051691178928;8.03342300153745;8.550746785383243;9.428360172704291;8.930737337562887;8.665335917185176;9.364134655008051;7.851749041416057;9.49585502688717;9.62935662007961;8.968666793195208;9.820178962415188;9.306061689428342;7.622051819456376;8.005624549193879;8.442943495848729;7.076815597050831;8.124121311829187;8.016808287686555;8.271463027904375;7.714245517666122;8.848622940429339
10.192292814470768;13.822172461476178;11.070120944476823;11.390706372872774;10.918117851031772;12.566291930007871;13.229720093237413;11.806952328210736;13.466331422082767;12.178976011374523;11.43306376512207;11.43306376512207;12.094737505048093;12.128960950855696;13.00965369223411;11.542548262335211;12.593157658103;11.131213905086272;11.715104009236168;10.52552080909507;11.556506054671928;10.535275376620802;11.166163082646111;12.264442600226602;12.550746785383245;12.6691065113363;10.485829308701904;13.16804526822409;12.445014845868425;12.328113894833656;12.220982851081777;11.98655314975666;10.015415052386688;11.480285320936373;11.166163082646111;12.050528905530555;12.31938987600021;12.174925682500678;12.333155350310616;10.94178124227853;12.265615046484458;11.71639078949768;10.382624026574916;12.102631888854969;12.17617314910749;12.117643101389092;12.155450731312138;11.407798850221974;13.072467608241858;11.679480099505446;12.110157018954066;12.77828250999565;11.34318571544788;11.163020639580791;12.111461739857722;12.174925682500678;11.79400964502097;12.077817120895904;11.806952328210736;11.088125692188209;10.409390936137704;11.544481522310791;12.783816759320182;11.71037597120447;11.489847960439295;11.723660944409984;11.556984957594462;11.40992124124968;12.269418929741096;11.376125389276174;12.485577770903188;12.454813348512523;11.188588845707349;11.350939181546432;11.60917873814198;12.697184783224516;12.929073435876813;11.16427843830117;12.646108641506103;12.65127597334664;11.20212382383046;10.727069558023706;12.296916206879288;11.768184324776929;11.64250302878052;11.443461612227392;11.637077657143664;11.538673953082668;11.262682142362165;11.828136484194108;11.543031820255235;11.229419688230417;12.730894646541673;11.348728154231075;11.163649676015824;11.57553924683453;11.127349541059118;11.696098170955864;11.508289986140348;11.51717725268954;12.2103669456326;11.618844301766652;11.43567026093655;11.532842910961282;12.255323690008137;12.475226777742266;11.326429487122304;12.041316915829444;12.52772134428452;11.677719641641009;11.180530807344482;11.304921669581672;12.691961564216788;11.42259043389256;11.121533517340032;11.177419537989236;11.571752643503546;11.38747886584238
10.769011321097016;11.421012855779226;11.62935662007961;11.255618749839597;11.559377090526684;11.811374693509942;11.73640193131829;11.374496145691516;12.827342704234116;11.400345796534694;12.230921088137896;12.230921088137896;11.426264754702098;10.834471049984222;11.462502272597265;11.141468555393084;11.46352437327118;10.467605550082997;9.887220615468385;10.681238411777803;10.889503963411476;11.12605911607068;10.815383295813538;11.340406490853294;12.03857610276879;12.716176405807428;10.828929827651486;12.054265139625764;12.23511671439625;11.988684686772164;12.06406908038551;11.74777340052679;9.22881869049588;11.423641195075856;10.815383295813538;10.985130373466898;12.183635381473218;12.564387696052629;11.135067945777816;11.29978040285854;10.96000193206808;11.415213598765286;11.390168956200185;12.125090539303256;11.190442018782823;11.932214751968385;11.96000193206808;12.276415241892678;12.793603309279408;10.263269200372662;12.446307931050343;12.805139264316736;11.759888183221834;11.849405100947758;12.279030136449649;12.564387696052629;12.243769031961852;10.935165049603697;11.374496145691516;10.60917873814198;9.560332834212442;10.614709844115207;11.806952328210736;11.03342300153745;10.199672344836364;10.314016703901355;10.599912842187129;10.478769619475765;10.94617524072356;10.558420713268664;11.458406613236534;11.179909090014934;9.81698362325538;10.353146825498085;10.306061689428342;11.378836713210614;11.807757403589267;10.550746785383245;11.97333862080036;11.272046524389935;10.253847484987404;9.952741247186488;11.191676146352428;11.493355121494906;10.461479447286155;10.118941072723509;10.50481898763284;10.01262453886506;9.72451385311995;11.175549550636193;10.328674927327947;9.805743872151618;12.461990950585571;10.542064542283445;10.62844554013718;9.681238411777803;9.7632123668144;10.377210530388552;10.452241240430816;10.615629636968098;11.545929769085468;10.337621901992508;10.189824558880018;11.130570562805426;11.718104713121756;11.162391328756906;10.224001674198105;10.646558710154547;11.086136225027309;11.451726268074506;10.0566377151132;10.328674927327947;11.7553048882624;9.9901039638575;9.531381460516313;10.296916206879288;10.929258408636972;10.034798962577268
10.231221180711186;13.3009244909763;10.508785162064513;10.841564347730577;10.13699111208023;10.804937672051908;13.183015000882756;12.407267764244732;13.539764654580962;12.26238852375102;10.203348002979762;10.203348002979762;9.546894459887636;12.207014320177532;12.785043714779723;11.8668925276766;11.375039431346924;11.242578689451346;10.064742764750257;9.090112419664289;12.458919206967591;10.011227255423254;11.924441392339196;11.057314877782703;12.595257481449035;12.105253779700885;8.668884984266247;11.78053976747196;10.7431513941125;11.26620091249896;11.397674632948268;11.671983272091865;9.276124405274238;13.325305455089682;11.924441392339196;10.870364719583405;11.532355925288847;13.2103669456326;11.184255495405347;11.591522346570734;10.691743519171276;12.147840893672337;9.722807531169549;11.020979938904212;10.73809225962049;10.79603960882977;11.764042217306589;9.558420713268664;9.98584193700334;13.113253806651276;11.740624044489412;11.771902080697716;12.47649307734159;11.219168520462162;11.34485068394299;13.2103669456326;10.73893668167614;11.304921669581672;12.407267764244732;13.089781488353998;13.41758884038258;10.774787059601174;13.675846798363596;12.341240820538747;14.380055148544896;14.798421172228954;12.43149760425805;11.744413410557655;11.944346034137832;11.642954223480332;12.66644593881483;11.929628283024565;11.914758838941856;11.1705510353167;12.057314877782703;14.160265375794546;14.134506539022745;12.862637357558794;13.22836777783683;12.92184093707449;11.573173784686484;10.452241240430816;12.108197722535827;13.09984089900072;12.606405212697783;12.35397382181817;12.487840033823051;12.89519657256334;12.450953464712992;12.553149275598548;12.971184272404678;12.02271457304476;13.583200322609205;11.378836713210614;11.91737207947684;11.275542556086725;12.400612641082;15.265798155172575;13.976116567946908;10.466586337719244;11.925925264972856;13.216139556425135;11.11699367754698;10.4757334309664;13.62445278651674;12.702172685365548;10.323054760341646;12.00562454919388;15.285438343586272;10.193525360501216;12.239598529249124;11.843528534611089;13.25502856981873;10.822570830950168;10.286557761607956;11.51668494930961;13.622623840811512;13.134426320220928
