TCGA-75-6205-01A;TCGA-49-AARR-01A;TCGA-86-8358-01A;TCGA-05-4433-01A;TCGA-78-7536-01A;TCGA-55-7995-01A;TCGA-44-8120-01A;TCGA-55-6980-01A;TCGA-55-8508-01A;TCGA-55-8203-01A;TCGA-44-7671-01A;TCGA-55-7913-01B;TCGA-44-2666-01A;TCGA-97-A4M0-01A;TCGA-91-6847-01A;TCGA-62-A471-01A;TCGA-97-A4M7-01A;TCGA-86-6562-01A;TCGA-55-8096-01A;TCGA-78-7220-01A;TCGA-55-8507-01A;TCGA-44-2662-01A;TCGA-78-7149-01A;TCGA-44-2666-01A;TCGA-86-A4P8-01A;TCGA-55-6980-01A;TCGA-50-5941-01A;TCGA-55-8206-01A;TCGA-44-6775-01C;TCGA-62-A471-01A;TCGA-64-1681-01A;TCGA-69-A59K-01A;TCGA-44-8120-01A;TCGA-55-A48Z-01A;TCGA-L9-A7SV-01A;TCGA-44-6776-01A;TCGA-55-A48X-01A;TCGA-80-5607-01A;TCGA-55-8510-01A;TCGA-49-4512-01A;TCGA-44-7662-01A;TCGA-49-AAQV-01A;TCGA-69-8453-01A;TCGA-55-8096-01A;TCGA-93-7348-01A;TCGA-55-8511-01A;TCGA-35-4123-01A;TCGA-05-4398-01A;TCGA-44-6777-01A;TCGA-75-5125-01A;TCGA-50-6594-01A;TCGA-55-6979-01A;TCGA-J2-A4AE-01A;TCGA-78-8640-01A;TCGA-44-5645-01A;TCGA-38-4625-01A;TCGA-91-8499-01A;TCGA-44-7669-01A;TCGA-64-1679-01A;TCGA-55-6979-11A;TCGA-91-6831-11A;TCGA-44-6777-11A;TCGA-44-3396-11A;TCGA-49-6742-11A;TCGA-50-5931-11A;TCGA-44-6147-11A;TCGA-55-6969-11A;TCGA-49-6761-11A;TCGA-44-5645-11A;TCGA-91-6836-11A;TCGA-44-3398-11B;TCGA-55-6984-11A;TCGA-49-4490-11A;TCGA-49-6745-11A;TCGA-55-6971-11A;TCGA-44-2655-11A;TCGA-44-2665-11A;TCGA-73-4676-11A;TCGA-38-4625-11A;TCGA-55-6986-11A;TCGA-55-6983-11A;TCGA-49-4512-11A;TCGA-44-2661-11A;TCGA-38-4627-11A;TCGA-49-6743-11A;TCGA-44-6776-11A;TCGA-50-5936-11A;TCGA-91-6828-11A;TCGA-44-6146-11A;TCGA-44-6144-11A;TCGA-50-5930-11A;TCGA-50-5932-11A;TCGA-38-4626-11A;TCGA-50-5935-11A;TCGA-38-4632-11A;TCGA-91-6847-11A;TCGA-55-6975-11A;TCGA-50-5933-11A;TCGA-44-6778-11A;TCGA-91-6835-11A;TCGA-44-2657-11A;TCGA-50-5939-11A;TCGA-49-6744-11A;TCGA-55-6968-11A;TCGA-55-6985-11A;TCGA-50-6595-11A;TCGA-55-6982-11A;TCGA-44-6148-11A;TCGA-44-2662-11A;TCGA-91-6829-11A;TCGA-55-6981-11A;TCGA-55-6978-11A;TCGA-44-2668-11A;TCGA-55-6972-11A;TCGA-55-6980-11A;TCGA-55-6970-11A;TCGA-44-6145-11A;TCGA-91-6849-11A
9.853309555403674;10.676838606474153;9.638435913990472;9.377210530388552;11.379919817646538;11.627533884472792;12.064405961891042;9.5980525001616;10.088788238716909;11.350939181546432;11.00982861736811;11.398743691938192;10.36468185586456;10.489847960439295;10.554588851677638;10.787086324551616;11.114393054867309;10.490850876740298;11.221587121264806;9.981567281903017;11.386940245324311;10.940680648424092;11.050528905530555;10.36468185586456;11.09341756438796;9.5980525001616;9.94251450533924;11.114393054867309;5.523561956057013;10.787086324551616;12.026177596889225;11.697836357962377;12.064405961891042;11.336506559810257;11.018200178813226;10.722807531169549;10.78953364497036;9.842350343413807;10.439830883981392;11.030667136246942;11.43827205612483;11.991521846075695;10.44086916761087;11.221587121264806;11.272046524389935;11.080817527608328;11.353698209048035;12.162706018482416;9.79766152585376;10.363039630256514;9.754887502163468;9.954196310386877;10.092757140919852;10.324180546618742;10.7714894695006;11.530406337099068;10.985130373466898;10.059344460824423;11.680359523513712;9.581200581924955;9.116343961237469;10.266786540694902;11.312882955284357;10.492854620174748;10.217957697864112;9.958552715431011;10.030667136246942;10.187352073200495;11.034798962577268;9.853309555403674;11.24852060493843;11.519636252843211;11.009128789539256;11.29748950116098;9.987264012072538;11.75112558336727;11.552188759557149;10.352043425795433;11.714245517666123;11.609640474436812;9.61654884377899;10.839203788096944;11.118941072723509;11.61056350392504;10.337621901992508;9.80896417491926;10.00842862207058;10.232420927176076;9.884170519108435;10.527477006060396;9.915879378835774;9.689997971419446;11.4812949046311;10.14210705730255;10.125413470483316;10.303780748177102;9.873444112515376;9.828136484194108;10.1006623390052;10.31628153174622;10.85642552862553;9.918863237274596;9.705632387361415;10.34207466799914;10.63662462054365;11.12670447284319;9.73809225962049;10.746514321138465;11.244958393151132;10.205793249397155;9.700439718141093;10.224001674198105;11.01262453886506;9.951284714966972;9.936637939002573;9.344295907915816;10.072802534544207;10.048486873992337
8.011227255423254;6.700439718141092;11.147840893672337;7.894817763307944;9.36194377373524;9.614709844115207;7.977279923499917;6.409390936137702;7.066089190457772;9.409390936137704;8.027905996569885;9.799281621521924;7.78135971352466;7.149747119504682;9.370687406807216;9.344295907915816;8.169925001442312;7.727920454563199;9.079484783826816;9.400879436282183;8.409390936137703;8.878050912728536;6.022367813028454;7.78135971352466;6.700439718141092;6.409390936137702;8.543031820255237;7.912889336229962;7.05528243550119;9.344295907915816;7.845490050944375;9.471675214392045;7.977279923499917;8.413627929024173;9.577428828035748;5.672425341971495;8.348728154231077;8.224001674198105;7.714245517666122;6.9886846867721655;9.533329732305834;9.35974956032233;7.813781191217037;9.079484783826816;6.954196310386875;8.94251450533924;8.219168520462162;9.35974956032233;7.721099188707186;9.579315937580017;6.169925001442312;8.124121311829187;8.379378367071261;9.94104760634058;7.098032082960526;9.689997971419446;8.321928094887362;11.098690096673591;9.353146825498085;4.954196310386875;3.169925001442312;5.954196310386875;6.569855608330948;6.20945336562895;4.087462841250339;6.918863237274595;6.189824558880018;5.285402218862249;6.3750394313469245;4.169925001442312;7.076815597050831;5.285402218862249;4.643856189774724;5.087462841250339;5.129283016944966;6.754887502163468;5.643856189774724;5.584962500721156;4.857980995127572;6.475733430966398;5.247927513443585;4.0;6.285402218862249;5.614709844115208;4.087462841250339;4.087462841250339;5.459431618637297;5.087462841250339;5.087462841250339;5.977279923499917;4.807354922057604;5.044394119358453;6.189824558880018;5.044394119358453;6.0;4.0;5.357552004618084;4.584962500721156;5.672425341971495;5.129283016944966;8.618385502258606;4.754887502163468;4.857980995127572;5.491853096329675;6.22881869049588;6.285402218862249;5.700439718141092;5.643856189774724;5.614709844115208;6.727920454563199;4.643856189774724;5.087462841250339;8.055282435501189;5.584962500721156;4.643856189774724;5.700439718141092;5.169925001442312;4.700439718141092
8.204571144249204;9.60177078840771;7.839203788096944;8.991521846075695;8.339850002884624;8.888743248898258;10.961449694398196;8.945443836377912;7.417852514885898;9.113742166049189;9.405141463136344;6.129283016944966;9.813781191217036;8.794415866350105;6.700439718141092;5.906890595608519;10.049848549450562;8.888743248898258;9.977279923499916;8.599912842187127;8.59618975614441;8.483815777264256;8.977279923499916;9.813781191217036;10.709945380232496;8.945443836377912;9.118941072723509;11.51668494930961;10.413627929024171;5.906890595608519;9.294620748891628;7.761551232444479;10.961449694398196;10.839991070539886;7.22881869049588;7.774787059601174;9.57553924683453;8.149747119504681;8.965784284662087;7.577428828035749;8.618385502258606;7.357552004618084;9.179909090014934;9.977279923499916;8.888743248898258;8.243173983472952;8.507794640198696;9.226412192788786;10.663558104217271;8.243173983472952;5.459431618637297;8.787902559391432;8.707359132080883;6.807354922057604;10.237209960755022;10.988684686772164;9.932214751968385;9.445014845868425;9.663558104217271;8.76487159073609;9.702172685365548;9.988684686772164;11.345959596404112;8.876516946565;9.366322214245816;9.974414589805528;9.709083812550343;9.247927513443583;9.847057346091336;8.971543553950772;11.061371192659813;9.899356922923111;9.467605550082997;8.693486957499324;9.60733031374961;11.044394119358454;10.828136484194108;9.509775004326936;9.932214751968385;10.50084187955693;8.129283016944967;9.61654884377899;10.700439718141093;11.270879295328784;10.443979542601252;8.703903573444663;10.328674927327947;9.13699111208023;10.088788238716909;9.571752643503546;8.936637939002571;9.99859042974533;9.381542951184583;8.927777962082342;9.211888294546004;8.113742166049189;9.519636252843211;10.44086916761087;10.251482410620213;9.899356922923111;9.154818109052105;10.565102078360312;10.264442600226602;8.558420713268664;11.14274527675153;10.513727595952435;9.69522829149575;10.965784284662089;10.581200581924955;8.861086905995395;9.388017285345136;9.25974326369078;10.214319120800766;9.13699111208023;9.08214904135387;9.91288933622996;8.954196310386875;9.08214904135387
9.422064766172811;9.88264304936184;9.813781191217036;10.987264012072538;10.79197682089869;11.511258495502268;10.964340867792416;9.94397991434374;9.67065624911844;10.469641817239516;10.68650052718322;12.205793249397155;11.371776644337924;10.459431618637296;10.659103963473662;10.740624044489412;11.51224664282918;9.348728154231075;10.485829308701904;10.480790201095816;10.34207466799914;10.84901407369482;9.377210530388552;11.371776644337924;9.729620743553038;9.94397991434374;10.745674324002136;11.25797705856398;7.076815597050831;10.740624044489412;11.433585441150496;9.564149489985732;10.964340867792416;10.610102062999664;10.63662462054365;9.787902559391432;10.487840033823051;11.029287226968243;9.868822554775;10.20212382383046;11.053247125912426;11.590587049915037;10.571752643503546;10.485829308701904;9.842350343413807;10.757390009366638;11.561765263627708;11.535761377986656;9.93810932621924;10.246740598493144;10.075479149488016;10.293471648838134;10.079484783826816;9.930737337562888;10.196602126523173;11.487840033823051;10.82097669262124;11.24436383512051;11.070791809423062;9.044394119358454;8.353146825498083;9.445014845868425;10.947636937951827;9.417852514885896;8.442943495848729;10.13699111208023;9.098032082960527;8.321928094887362;9.84862294042934;8.761551232444479;10.197216693110052;10.130570562805426;9.426264754702098;9.497851836951115;8.876516946565;10.352043425795433;10.428360172704291;9.139551352398794;10.496853777388042;9.987264012072538;8.714245517666123;9.605479518061667;10.071462362556623;10.832098846039134;9.26209484537018;8.483815777264256;8.787902559391432;9.105908508571158;8.614709844115207;9.43879185257826;8.83605035505807;8.491853096329674;11.263269200372662;9.167418145831736;9.850186837645774;8.804131021183318;8.243173983472952;9.118941072723509;9.45532722030456;9.066089190457772;10.12023787734196;9.226412192788786;8.64745842645492;9.481799431665753;10.040289721025715;9.7431513941125;9.187352073200495;9.471675214392045;9.758223214726724;10.108524456778168;8.927777962082342;9.197216693110052;11.34207466799914;8.76487159073609;8.79766152585376;9.131856960608792;9.285402218862249;8.672425341971495
10.406205005418856;10.52943055414615;10.517669388133813;11.4655664048094;12.583552930466483;12.298921740969751;12.342630298678408;10.451211111832327;10.026523442519766;11.11309098344238;11.406205005418856;12.169298695792843;11.712741927075736;11.712527000439824;11.393926675640415;10.73893668167614;11.398743691938192;10.159871336778387;11.276124405274238;10.945443836377912;10.397674632948268;11.884552133987237;10.13699111208023;11.712741927075736;11.110483309816226;10.451211111832327;11.272046524389935;11.545447181678094;11.24555270625568;10.73893668167614;11.530406337099068;12.530406337099068;12.342630298678408;10.71338651493703;11.127994320976391;9.799281621521924;10.513727595952435;10.678600139099458;10.194756854422248;9.831307243802051;10.159871336778387;11.16679075071818;11.290594888082572;11.276124405274238;10.697836357962377;10.144658242831882;11.066761932386909;11.63390340934852;11.782588759494963;11.7300455028792;10.910642730469624;9.67595703294175;10.884933647949762;10.34318571544788;10.86727873970966;12.91288933622996;9.787902559391432;11.295768934420508;12.822769974444292;10.25974326369078;9.850186837645774;10.30149619498255;11.808562029957525;10.7047682393626;10.205793249397155;10.08746284125034;10.197216693110052;10.1357092861044;10.773963368433558;10.508785162064513;11.399277924508969;11.243173983472952;9.815383295813538;9.929258408636972;10.61378946447258;11.187352073200495;11.280770770130603;10.026523442519766;11.544964432789238;11.63026712502677;10.330916878114618;9.946906274456396;10.871905237659186;10.19598729802851;10.4189067312579;10.611024797307351;10.72451385311995;10.57553924683453;10.365228849251544;10.688250309133178;10.567956075415466;10.370687406807216;11.653740778706569;10.45532722030456;10.14338321398982;10.174925682500678;10.157346935362844;10.422064766172811;10.573647187493322;10.263269200372662;10.567005370247031;10.638435913990472;10.84313591111135;10.084808387804362;11.66622400280318;11.488844346457336;10.414685235807214;11.14274527675153;10.801708358916462;11.105253779700885;9.984418458801136;10.353146825498085;11.456354415108288;9.935165049603697;9.667111542075029;10.428360172704291;10.462502272597265;10.177419537989236
9.590587049915037;10.729620743553038;9.717676423066395;9.731319031025064;11.171802288682985;10.63026712502677;11.908017261062804;9.280770770130603;9.445014845868425;11.715533063526584;10.599912842187129;11.03823313473178;10.184255495405347;10.321928094887362;10.24198314969433;10.088788238716909;10.756556322524087;9.566054038171092;10.96650545190574;9.019590728357882;10.080817527608328;10.25915476886684;9.778077129535358;10.184255495405347;11.537218400538595;9.280770770130603;9.710806433699352;11.110483309816226;7.86418614465428;10.088788238716909;10.287712379549449;11.098690096673591;11.908017261062804;10.689997971419446;10.208234358339787;8.661778097771988;10.378294855911893;9.76487159073609;10.45532722030456;9.715961990255144;11.251482410620213;10.4189067312579;10.579315937580017;10.96650545190574;9.774787059601174;10.62296694479051;10.531381460516313;12.144976824050111;10.059344460824423;10.650154213675094;9.7431513941125;10.174925682500678;10.50084187955693;9.411510988012072;9.693486957499324;11.31628153174622;9.945443836377912;10.279610581052484;10.174925682500678;9.39660478118186;9.627533884472792;9.978710459106358;11.443461612227392;9.54882190845875;10.215532999745657;11.693051295397;10.169925001442312;10.285402218862249;11.263856019596082;9.807354922057604;11.437231901039478;11.207014320177532;10.572700226487292;10.494855584491198;10.338736382573916;11.60130652612184;11.278449458220482;10.161131882984307;11.25797705856398;11.651051691178928;9.428360172704291;9.335390354693924;11.014717929860009;10.906890595608518;10.276124405274238;10.211888294546004;9.86573327085176;10.371776644337924;10.266786540694902;10.51175265376738;10.091435386323608;9.94251450533924;11.50382573799575;9.871905237659186;9.611024797307351;10.074141462752506;9.726218159332198;10.064742764750257;10.737247343027738;9.878050912728536;10.567956075415466;10.10459875356437;10.00842862207058;10.328674927327947;10.959277505720502;11.593391122791736;10.328674927327947;10.693486957499324;11.247334178028728;10.38586240064146;10.032045726930807;10.129283016944967;11.567956075415466;10.706496018061188;10.306061689428342;10.071462362556623;10.617467465294196;10.658211482751796
7.3750394313469245;9.682994583681683;7.400879436282184;8.027905996569885;10.293471648838134;10.084808387804362;8.618385502258606;8.169925001442312;7.087462841250339;8.813781191217037;8.0;8.214319120800766;7.86418614465428;6.658211482751795;6.977279923499917;10.19598729802851;8.879583249612784;7.918863237274595;9.30149619498255;10.753216749178955;6.554588851677638;8.828136484194108;8.396604781181859;7.86418614465428;8.89178370321831;8.169925001442312;7.554588851677638;8.611024797307353;8.43879185257826;10.19598729802851;8.768184324776927;7.409390936137702;8.618385502258606;7.832890014164741;8.060695931687555;6.523561956057013;8.29920801838728;6.882643049361842;7.658211482751795;7.303780748177103;9.89026427702111;8.546894459887637;8.149747119504681;9.30149619498255;8.361943773735241;7.651051691178928;8.820178962415188;10.615629636968098;8.451211111832329;7.467605550082998;6.442943495848728;8.741466986401146;7.451211111832329;8.778077129535358;9.158609688214478;10.91513244895065;9.952741247186488;8.927777962082342;9.527477006060396;7.392317422778761;8.238404739325079;8.370687406807217;9.96289600533726;8.686500527183219;8.08214904135387;8.098032082960527;7.285402218862249;7.108524456778169;9.558420713268664;8.011227255423254;9.507794640198696;9.189824558880018;9.016808287686557;8.96289600533726;7.686500527183218;10.127994320976391;8.76487159073609;9.13699111208023;9.403012023574997;10.804937672051908;6.977279923499917;7.960001932068081;9.187352073200495;9.147204924942228;8.194756854422248;8.224001674198105;8.823367240046235;8.72451385311995;8.308339030139408;7.94251450533924;7.774787059601174;8.03342300153745;9.002815015607053;8.303780748177102;6.794415866350106;8.280770770130603;7.651051691178928;8.03342300153745;8.550746785383243;9.428360172704291;8.930737337562887;8.665335917185176;9.364134655008051;7.851749041416057;9.49585502688717;9.62935662007961;8.968666793195208;9.820178962415188;9.306061689428342;7.622051819456376;8.005624549193879;8.442943495848729;7.076815597050831;8.124121311829187;8.016808287686555;8.271463027904375;7.714245517666122;8.848622940429339
10.668884984266247;11.86727873970966;10.382624026574916;11.416269744523207;12.773551346428505;13.152918576136624;12.999119179995295;11.71639078949768;11.325867580575418;12.445014845868425;12.394462694610317;13.423378576518491;11.822172461476178;12.456867738380344;11.722380635163802;12.212496385193948;12.708006128896072;12.124444460008585;12.887982133058454;11.3701424794954;12.17617314910749;11.62662165235837;10.52552080909507;11.822172461476178;12.451468712947358;11.71639078949768;11.150381968817848;13.191059214531656;8.467605550082997;12.212496385193948;12.489095315413504;12.377210530388552;12.999119179995295;12.17617314910749;12.954559846999834;11.645208082774683;12.114067647165264;11.014020470314934;11.759888183221834;11.759472121202831;12.295194955880657;13.30862344513114;12.018895621121649;12.887982133058454;11.95637615724967;13.450051337274044;11.49735289347705;12.595257481449035;11.876900591040306;11.27262978497637;11.26209484537018;10.995767150877802;11.747353829478062;11.915879378835774;11.953650833649307;13.125252013928852;10.473705749619416;12.058668250340572;12.661555442467758;11.088125692188209;10.409390936137704;11.544481522310791;12.783816759320182;11.71037597120447;11.489847960439295;11.723660944409984;11.556984957594462;11.40992124124968;12.269418929741096;11.376125389276174;12.485577770903188;12.454813348512523;11.188588845707349;11.350939181546432;11.60917873814198;12.697184783224516;12.929073435876813;11.16427843830117;12.646108641506103;12.65127597334664;11.20212382383046;10.727069558023706;12.296916206879288;11.768184324776929;11.64250302878052;11.443461612227392;11.637077657143664;11.538673953082668;11.262682142362165;11.828136484194108;11.543031820255235;11.229419688230417;12.730894646541673;11.348728154231075;11.163649676015824;11.57553924683453;11.127349541059118;11.696098170955864;11.508289986140348;11.51717725268954;12.2103669456326;11.618844301766652;11.43567026093655;11.532842910961282;12.255323690008137;12.475226777742266;11.326429487122304;12.041316915829444;12.52772134428452;11.677719641641009;11.180530807344482;11.304921669581672;12.691961564216788;11.42259043389256;11.121533517340032;11.177419537989236;11.571752643503546;11.38747886584238
11.014020470314934;11.016808287686557;11.390168956200185;10.583082767502932;11.688687423222536;12.081483438093674;11.544964432789238;9.906890595608518;11.174925682500678;12.23511671439625;11.6142497276894;12.365502268193117;11.700222950799256;11.083479327331842;11.820577882655774;11.256208688527389;12.116343961237469;11.082814337672271;11.625252221746871;10.68650052718322;11.190442018782823;11.319107575824985;10.681238411777803;11.700222950799256;11.55026580686874;9.906890595608518;10.918117851031772;12.024793384702548;6.906890595608519;11.256208688527389;12.069114061773938;10.923327485419192;11.544964432789238;11.249113452713727;12.067098185748383;10.507794640198696;10.962173031109709;11.035486451292154;11.495355392235982;11.018200178813226;12.242578689451346;11.711236767793784;12.060695931687556;11.625252221746871;11.407798850221974;11.250298417906333;11.348174867535556;12.6660020326449;10.826548487290914;11.493855449240822;9.857980995127573;10.776433032444732;10.790348496751914;11.549303368513575;10.95637615724967;13.145772969449098;10.887220615468385;12.16333519208196;11.674633661767269;10.60917873814198;9.560332834212442;10.614709844115207;11.806952328210736;11.03342300153745;10.199672344836364;10.314016703901355;10.599912842187129;10.478769619475765;10.94617524072356;10.558420713268664;11.458406613236534;11.179909090014934;9.81698362325538;10.353146825498085;10.306061689428342;11.378836713210614;11.807757403589267;10.550746785383245;11.97333862080036;11.272046524389935;10.253847484987404;9.952741247186488;11.191676146352428;11.493355121494906;10.461479447286155;10.118941072723509;10.50481898763284;10.01262453886506;9.72451385311995;11.175549550636193;10.328674927327947;9.805743872151618;12.461990950585571;10.542064542283445;10.62844554013718;9.681238411777803;9.7632123668144;10.377210530388552;10.452241240430816;10.615629636968098;11.545929769085468;10.337621901992508;10.189824558880018;11.130570562805426;11.718104713121756;11.162391328756906;10.224001674198105;10.646558710154547;11.086136225027309;11.451726268074506;10.0566377151132;10.328674927327947;11.7553048882624;9.9901039638575;9.531381460516313;10.296916206879288;10.929258408636972;10.034798962577268
11.12088584278779;12.83368074865474;9.722807531169549;10.25502856981873;11.95746484680521;10.922584402713664;12.1705510353167;11.93110683302934;9.954196310386877;10.7431513941125;12.358925869154714;11.262682142362165;10.72451385311995;10.777255315191924;10.661778097771988;11.505315356136236;11.657318449581288;11.159240650411672;11.729195859132094;11.578844391558205;10.73809225962049;11.718104713121756;9.090112419664289;10.72451385311995;12.77869318322384;11.93110683302934;10.80896417491926;12.356176830516356;8.988684686772165;11.505315356136236;12.278449458220482;11.50481898763284;12.1705510353167;11.353698209048035;10.712527000439824;10.589651146514786;11.228217442293436;12.030322282644034;10.643856189774723;11.281350514981035;11.898979204622512;11.524541715035848;12.80634822671225;11.729195859132094;11.96000193206808;11.972261848733291;11.223398414711628;13.174925682500678;11.098032082960527;10.043027283594547;9.330916878114618;10.524541715035848;13.50432244829189;10.278449458220482;9.750706986224948;12.842153884634872;9.654636028527968;11.404077136241234;11.761966695382092;13.089781488353998;13.41758884038258;10.774787059601174;13.675846798363596;12.341240820538747;14.380055148544896;14.798421172228954;12.43149760425805;11.744413410557655;11.944346034137832;11.642954223480332;12.66644593881483;11.929628283024565;11.914758838941856;11.1705510353167;12.057314877782703;14.160265375794546;14.134506539022745;12.862637357558794;13.22836777783683;12.92184093707449;11.573173784686484;10.452241240430816;12.108197722535827;13.09984089900072;12.606405212697783;12.35397382181817;12.487840033823051;12.89519657256334;12.450953464712992;12.553149275598548;12.971184272404678;12.02271457304476;13.583200322609205;11.378836713210614;11.91737207947684;11.275542556086725;12.400612641082;15.265798155172575;13.976116567946908;10.466586337719244;11.925925264972856;13.216139556425135;11.11699367754698;10.4757334309664;13.62445278651674;12.702172685365548;10.323054760341646;12.00562454919388;15.285438343586272;10.193525360501216;12.239598529249124;11.843528534611089;13.25502856981873;10.822570830950168;10.286557761607956;11.51668494930961;13.622623840811512;13.134426320220928
