TCGA-05-4426-01A;TCGA-44-6774-01A;TCGA-50-6673-01A;TCGA-05-5425-01A;TCGA-55-6984-01A;TCGA-50-6597-01A;TCGA-55-8619-01A;TCGA-67-3770-01A;TCGA-97-A4M1-01A;TCGA-55-8615-01A;TCGA-62-8395-01A;TCGA-49-6761-01A;TCGA-50-5939-01A;TCGA-44-2668-01B;TCGA-50-5942-01A;TCGA-99-8028-01A;TCGA-64-1679-01A;TCGA-50-7109-01A;TCGA-93-7347-01A;TCGA-44-A4SS-01A;TCGA-50-5930-01A;TCGA-NJ-A55R-01A;TCGA-05-5420-01A;TCGA-50-5936-01A;TCGA-05-4427-01A;TCGA-55-8089-01A;TCGA-55-7726-01A;TCGA-05-5715-01A;TCGA-86-A4P8-01A;TCGA-50-5066-01A;TCGA-86-8076-01A;TCGA-55-8614-01A;TCGA-86-7954-01A;TCGA-4B-A93V-01A;TCGA-55-7570-01A;TCGA-55-6712-01A;TCGA-86-A4D0-01A;TCGA-97-7552-01A;TCGA-55-1592-01A;TCGA-55-8616-01A;TCGA-97-A4M3-01A;TCGA-05-4430-01A;TCGA-49-4505-01A;TCGA-86-7713-01A;TCGA-97-8175-01A;TCGA-69-7765-01A;TCGA-38-A44F-01A;TCGA-55-7910-01A;TCGA-55-6985-01A;TCGA-44-6146-01B;TCGA-86-7714-01A;TCGA-49-AAR0-01A;TCGA-L4-A4E5-01A;TCGA-05-4390-01A;TCGA-44-5643-01A;TCGA-44-7670-01A;TCGA-NJ-A55R-01A;TCGA-38-4630-01A;TCGA-67-3772-01A;TCGA-55-6979-11A;TCGA-91-6831-11A;TCGA-44-6777-11A;TCGA-44-3396-11A;TCGA-49-6742-11A;TCGA-50-5931-11A;TCGA-44-6147-11A;TCGA-55-6969-11A;TCGA-49-6761-11A;TCGA-44-5645-11A;TCGA-91-6836-11A;TCGA-44-3398-11B;TCGA-55-6984-11A;TCGA-49-4490-11A;TCGA-49-6745-11A;TCGA-55-6971-11A;TCGA-44-2655-11A;TCGA-44-2665-11A;TCGA-73-4676-11A;TCGA-38-4625-11A;TCGA-55-6986-11A;TCGA-55-6983-11A;TCGA-49-4512-11A;TCGA-44-2661-11A;TCGA-38-4627-11A;TCGA-49-6743-11A;TCGA-44-6776-11A;TCGA-50-5936-11A;TCGA-91-6828-11A;TCGA-44-6146-11A;TCGA-44-6144-11A;TCGA-50-5930-11A;TCGA-50-5932-11A;TCGA-38-4626-11A;TCGA-50-5935-11A;TCGA-38-4632-11A;TCGA-91-6847-11A;TCGA-55-6975-11A;TCGA-50-5933-11A;TCGA-44-6778-11A;TCGA-91-6835-11A;TCGA-44-2657-11A;TCGA-50-5939-11A;TCGA-49-6744-11A;TCGA-55-6968-11A;TCGA-55-6985-11A;TCGA-50-6595-11A;TCGA-55-6982-11A;TCGA-44-6148-11A;TCGA-44-2662-11A;TCGA-91-6829-11A;TCGA-55-6981-11A;TCGA-55-6978-11A;TCGA-44-2668-11A;TCGA-55-6972-11A;TCGA-55-6980-11A;TCGA-55-6970-11A;TCGA-44-6145-11A;TCGA-91-6849-11A
12.14242620231898;9.375039431346924;9.83605035505807;10.71338651493703;9.900866807980748;11.025831668332026;10.774787059601174;11.053925881531104;11.293471648838134;10.854868383260236;11.144658242831882;9.665335917185176;10.453270634010623;7.727920454563199;10.258566033889933;10.97656412341533;11.680359523513712;10.99859042974533;11.591989767615123;10.198445041452365;8.997179480937621;11.95746484680521;9.905387005018133;9.471675214392045;10.509775004326936;10.897845456005513;8.055282435501189;10.698704666770343;11.09341756438796;10.584962500721156;10.83289001416474;10.338736382573916;11.699572453287267;11.089450481115907;10.30149619498255;10.172427508645482;10.719388820942084;10.706496018061188;11.546412195119352;11.785452468158542;10.96650545190574;11.86379910372885;11.822172461476178;10.148476582178278;11.72451385311995;9.41574176829009;10.818582177480858;9.888743248898258;10.12670447284319;6.554588851677638;9.447083226209651;11.572226512793694;11.879200317947392;10.365228849251544;9.932214751968385;11.40832974076739;11.95746484680521;12.35974956032233;11.29117069932186;9.581200581924955;9.116343961237469;10.266786540694902;11.312882955284357;10.492854620174748;10.217957697864112;9.958552715431011;10.030667136246942;10.187352073200495;11.034798962577268;9.853309555403674;11.24852060493843;11.519636252843211;11.009128789539256;11.29748950116098;9.987264012072538;11.75112558336727;11.552188759557149;10.352043425795433;11.714245517666123;11.609640474436812;9.61654884377899;10.839203788096944;11.118941072723509;11.61056350392504;10.337621901992508;9.80896417491926;10.00842862207058;10.232420927176076;9.884170519108435;10.527477006060396;9.915879378835774;9.689997971419446;11.4812949046311;10.14210705730255;10.125413470483316;10.303780748177102;9.873444112515376;9.828136484194108;10.1006623390052;10.31628153174622;10.85642552862553;9.918863237274596;9.705632387361415;10.34207466799914;10.63662462054365;11.12670447284319;9.73809225962049;10.746514321138465;11.244958393151132;10.205793249397155;9.700439718141093;10.224001674198105;11.01262453886506;9.951284714966972;9.936637939002573;9.344295907915816;10.072802534544207;10.048486873992337
8.807354922057604;7.383704292474052;8.353146825498083;8.247927513443585;7.3750394313469245;6.94251450533924;7.2384047393250786;5.247927513443585;6.554588851677638;7.483815777264256;7.475733430966398;8.179909090014934;7.851749041416057;6.857980995127572;5.247927513443585;7.900866807980749;9.353146825498085;7.700439718141092;8.370687406807217;7.614709844115208;6.754887502163468;9.507794640198696;6.6293566200796095;7.219168520462161;8.535275376620802;9.14974711950468;8.45532722030456;7.276124405274237;6.700439718141092;5.906890595608519;7.679480099505446;8.744833837499545;9.499845887083206;8.060695931687555;9.08214904135387;7.971543553950772;10.658211482751796;7.614709844115208;10.217957697864112;6.94251450533924;6.491853096329675;8.118941072723507;7.839203788096944;9.44086916761087;8.204571144249204;6.832890014164741;6.965784284662087;8.08214904135387;8.108524456778168;4.906890595608519;6.169925001442312;9.280770770130603;9.77313920671969;9.4241662888181;8.707359132080883;10.030667136246942;9.507794640198696;11.623881490013458;6.658211482751795;4.954196310386875;3.169925001442312;5.954196310386875;6.569855608330948;6.20945336562895;4.087462841250339;6.918863237274595;6.189824558880018;5.285402218862249;6.3750394313469245;4.169925001442312;7.076815597050831;5.285402218862249;4.643856189774724;5.087462841250339;5.129283016944966;6.754887502163468;5.643856189774724;5.584962500721156;4.857980995127572;6.475733430966398;5.247927513443585;4.0;6.285402218862249;5.614709844115208;4.087462841250339;4.087462841250339;5.459431618637297;5.087462841250339;5.087462841250339;5.977279923499917;4.807354922057604;5.044394119358453;6.189824558880018;5.044394119358453;6.0;4.0;5.357552004618084;4.584962500721156;5.672425341971495;5.129283016944966;8.618385502258606;4.754887502163468;4.857980995127572;5.491853096329675;6.22881869049588;6.285402218862249;5.700439718141092;5.643856189774724;5.614709844115208;6.727920454563199;4.643856189774724;5.087462841250339;8.055282435501189;5.584962500721156;4.643856189774724;5.700439718141092;5.169925001442312;4.700439718141092
7.839203788096944;8.74819284958946;9.632995197142955;8.845490050944376;7.554588851677638;7.066089190457772;9.715961990255144;7.965784284662087;9.43879185257826;6.7414669864011465;9.372865060112588;6.977279923499917;8.569855608330947;8.562242424221072;10.380461065088973;9.905387005018133;9.663558104217271;8.754887502163468;9.88264304936184;8.0;7.707359132080882;9.96289600533726;7.813781191217037;8.189824558880018;11.830119025444516;9.61286849729104;8.665335917185176;7.906890595608519;10.709945380232496;8.370687406807217;9.63117705570398;8.422064766172813;9.103287808412022;6.266786540694901;8.066089190457772;7.672425341971495;7.906890595608519;10.46454575033394;9.98584193700334;7.523561956057013;9.038918989292302;10.330916878114618;9.61654884377899;9.041659151637214;8.139551352398794;9.99435343685886;9.129283016944967;7.219168520462161;8.417852514885897;10.527477006060396;8.290018846932618;8.400879436282183;7.247927513443585;7.247927513443585;5.882643049361842;7.651051691178928;9.96289600533726;7.679480099505446;10.257387842692651;8.76487159073609;9.702172685365548;9.988684686772164;11.345959596404112;8.876516946565;9.366322214245816;9.974414589805528;9.709083812550343;9.247927513443583;9.847057346091336;8.971543553950772;11.061371192659813;9.899356922923111;9.467605550082997;8.693486957499324;9.60733031374961;11.044394119358454;10.828136484194108;9.509775004326936;9.932214751968385;10.50084187955693;8.129283016944967;9.61654884377899;10.700439718141093;11.270879295328784;10.443979542601252;8.703903573444663;10.328674927327947;9.13699111208023;10.088788238716909;9.571752643503546;8.936637939002571;9.99859042974533;9.381542951184583;8.927777962082342;9.211888294546004;8.113742166049189;9.519636252843211;10.44086916761087;10.251482410620213;9.899356922923111;9.154818109052105;10.565102078360312;10.264442600226602;8.558420713268664;11.14274527675153;10.513727595952435;9.69522829149575;10.965784284662089;10.581200581924955;8.861086905995395;9.388017285345136;9.25974326369078;10.214319120800766;9.13699111208023;9.08214904135387;9.91288933622996;8.954196310386875;9.08214904135387
11.231821178657404;9.38586240064146;10.91139198784346;11.90651484484695;9.813781191217036;9.703903573444665;10.339850002884624;10.926295994781112;10.403012023574997;10.310612781659527;9.722807531169549;10.044394119358454;10.830515206976838;9.579315937580017;9.483815777264256;11.04507705193494;11.070791809423062;9.562242424221072;11.395534135462302;10.78953364497036;8.344295907915816;11.097373768990222;10.565102078360312;9.471675214392045;10.339850002884624;11.85836959985474;9.14974711950468;9.813781191217036;9.729620743553038;10.43567026093655;10.661778097771988;10.324180546618742;11.844705764411938;9.779719355143405;10.44086916761087;10.105908508571158;10.08214904135387;10.965062756744627;11.71853287606922;11.360847084179664;10.108524456778168;11.154185209265297;12.540370243743569;11.023061249735337;11.247927513443583;9.333155350310616;10.44190670454224;10.07815080773465;9.88264304936184;6.894817763307944;9.560332834212442;9.936637939002573;10.230020435705637;10.40832974076739;10.717676423066395;11.371776644337924;11.097373768990222;11.951284714966972;11.75905593916017;9.044394119358454;8.353146825498083;9.445014845868425;10.947636937951827;9.417852514885896;8.442943495848729;10.13699111208023;9.098032082960527;8.321928094887362;9.84862294042934;8.761551232444479;10.197216693110052;10.130570562805426;9.426264754702098;9.497851836951115;8.876516946565;10.352043425795433;10.428360172704291;9.139551352398794;10.496853777388042;9.987264012072538;8.714245517666123;9.605479518061667;10.071462362556623;10.832098846039134;9.26209484537018;8.483815777264256;8.787902559391432;9.105908508571158;8.614709844115207;9.43879185257826;8.83605035505807;8.491853096329674;11.263269200372662;9.167418145831736;9.850186837645774;8.804131021183318;8.243173983472952;9.118941072723509;9.45532722030456;9.066089190457772;10.12023787734196;9.226412192788786;8.64745842645492;9.481799431665753;10.040289721025715;9.7431513941125;9.187352073200495;9.471675214392045;9.758223214726724;10.108524456778168;8.927777962082342;9.197216693110052;11.34207466799914;8.76487159073609;8.79766152585376;9.131856960608792;9.285402218862249;8.672425341971495
11.905010862390297;9.955649907528374;11.196602126523173;11.017504401109417;11.363039630256514;9.52552080909507;10.923327485419192;9.81698362325538;10.450180247164754;10.60177078840771;11.328674927327947;11.306061689428342;10.955649907528374;12.122827994807666;10.800090987624994;11.082814337672271;12.822769974444292;10.91513244895065;11.369052007001388;11.02997734658958;10.040289721025715;12.069449767427784;9.375039431346924;10.94397991434374;12.04814625421956;11.85369942030022;10.200898605038445;9.407267764244732;11.110483309816226;9.002815015607053;11.58261245126702;10.714245517666123;11.714674827308002;9.564149489985732;11.766528908598865;10.32755264408124;11.130570562805426;11.842350343413807;11.475226777742266;10.192292814470768;10.388017285345136;10.951284714966972;12.072132604167232;10.945443836377912;10.734709620225836;10.778077129535358;10.717676423066395;10.410451351503994;10.967226258835993;11.993646060016596;10.515699838284045;10.285402218862249;11.430975172588068;10.584962500721156;10.777255315191924;11.464035152189911;12.069449767427784;12.13024878405069;10.541096615349524;10.25974326369078;9.850186837645774;10.30149619498255;11.808562029957525;10.7047682393626;10.205793249397155;10.08746284125034;10.197216693110052;10.1357092861044;10.773963368433558;10.508785162064513;11.399277924508969;11.243173983472952;9.815383295813538;9.929258408636972;10.61378946447258;11.187352073200495;11.280770770130603;10.026523442519766;11.544964432789238;11.63026712502677;10.330916878114618;9.946906274456396;10.871905237659186;10.19598729802851;10.4189067312579;10.611024797307351;10.72451385311995;10.57553924683453;10.365228849251544;10.688250309133178;10.567956075415466;10.370687406807216;11.653740778706569;10.45532722030456;10.14338321398982;10.174925682500678;10.157346935362844;10.422064766172811;10.573647187493322;10.263269200372662;10.567005370247031;10.638435913990472;10.84313591111135;10.084808387804362;11.66622400280318;11.488844346457336;10.414685235807214;11.14274527675153;10.801708358916462;11.105253779700885;9.984418458801136;10.353146825498085;11.456354415108288;9.935165049603697;9.667111542075029;10.428360172704291;10.462502272597265;10.177419537989236
11.461990950585571;9.364134655008051;8.86418614465428;9.611024797307351;9.453270634010623;8.113742166049189;10.30720080914081;10.044394119358454;11.011926066306808;10.148476582178278;10.24555270625568;9.43879185257826;9.002815015607053;9.405141463136344;9.60733031374961;11.043027283594547;10.174925682500678;10.696098170955864;10.580258567499788;10.352043425795433;8.149747119504681;11.735979039613404;9.681238411777803;9.280770770130603;10.044394119358454;11.02167404285837;8.813781191217037;9.060695931687556;11.537218400538595;9.932214751968385;10.91139198784346;9.303780748177102;10.586839787961829;11.51175265376738;9.49585502688717;9.756556322524087;10.140829770773;10.399811959325683;10.866506212226202;10.290018846932618;10.060695931687556;10.952013164889486;10.745674324002136;11.887220615468385;11.637983303777853;9.824958740528524;10.683871868622605;9.287712379549449;9.388017285345136;8.361943773735241;8.523561956057012;11.058668250340572;10.293471648838134;10.178664851006472;8.744833837499545;9.894817763307945;11.735979039613404;10.458406613236534;9.73640193131829;9.39660478118186;9.627533884472792;9.978710459106358;11.443461612227392;9.54882190845875;10.215532999745657;11.693051295397;10.169925001442312;10.285402218862249;11.263856019596082;9.807354922057604;11.437231901039478;11.207014320177532;10.572700226487292;10.494855584491198;10.338736382573916;11.60130652612184;11.278449458220482;10.161131882984307;11.25797705856398;11.651051691178928;9.428360172704291;9.335390354693924;11.014717929860009;10.906890595608518;10.276124405274238;10.211888294546004;9.86573327085176;10.371776644337924;10.266786540694902;10.51175265376738;10.091435386323608;9.94251450533924;11.50382573799575;9.871905237659186;9.611024797307351;10.074141462752506;9.726218159332198;10.064742764750257;10.737247343027738;9.878050912728536;10.567956075415466;10.10459875356437;10.00842862207058;10.328674927327947;10.959277505720502;11.593391122791736;10.328674927327947;10.693486957499324;11.247334178028728;10.38586240064146;10.032045726930807;10.129283016944967;11.567956075415466;10.706496018061188;10.306061689428342;10.071462362556623;10.617467465294196;10.658211482751796
8.087462841250339;8.31741261376487;8.016808287686555;8.94251450533924;7.417852514885898;6.087462841250339;8.159871336778389;6.977279923499917;7.383704292474052;7.78135971352466;8.554588851677638;6.426264754702098;7.584962500721156;8.154818109052105;8.483815777264256;9.60177078840771;9.527477006060396;7.774787059601174;8.330916878114618;9.813781191217036;7.531381460516312;8.957102041562287;8.985841937003341;8.276124405274238;7.348728154231077;8.92184093707449;7.614709844115208;6.714245517666122;8.89178370321831;8.870364719583405;8.88264304936184;9.076815597050832;9.154818109052105;7.044394119358453;7.906890595608519;7.888743248898259;7.832890014164741;9.344295907915816;9.216745858195306;8.071462362556623;7.994353436858858;9.80896417491926;8.247927513443585;8.0;7.294620748891627;7.679480099505446;8.89178370321831;6.906890595608519;8.622051819456376;8.67595703294175;6.977279923499917;8.011227255423254;6.714245517666122;7.392317422778761;9.497851836951115;9.041659151637214;8.957102041562287;9.129283016944967;8.51175265376738;7.392317422778761;8.238404739325079;8.370687406807217;9.96289600533726;8.686500527183219;8.08214904135387;8.098032082960527;7.285402218862249;7.108524456778169;9.558420713268664;8.011227255423254;9.507794640198696;9.189824558880018;9.016808287686557;8.96289600533726;7.686500527183218;10.127994320976391;8.76487159073609;9.13699111208023;9.403012023574997;10.804937672051908;6.977279923499917;7.960001932068081;9.187352073200495;9.147204924942228;8.194756854422248;8.224001674198105;8.823367240046235;8.72451385311995;8.308339030139408;7.94251450533924;7.774787059601174;8.03342300153745;9.002815015607053;8.303780748177102;6.794415866350106;8.280770770130603;7.651051691178928;8.03342300153745;8.550746785383243;9.428360172704291;8.930737337562887;8.665335917185176;9.364134655008051;7.851749041416057;9.49585502688717;9.62935662007961;8.968666793195208;9.820178962415188;9.306061689428342;7.622051819456376;8.005624549193879;8.442943495848729;7.076815597050831;8.124121311829187;8.016808287686555;8.271463027904375;7.714245517666122;8.848622940429339
13.10443495055075;10.768184324776929;11.477758266443889;11.83289001416474;10.977279923499916;10.552669097514272;11.831307243802051;11.320800548881635;12.950191349972702;12.519144787997414;12.20212382383046;10.84862294042934;11.665335917185176;9.74819284958946;11.648357582009666;11.8356556908398;12.661555442467758;11.070120944476823;12.328113894833656;11.844705764411938;10.51865315567339;12.501837184902296;10.745674324002136;11.16804526822409;11.105908508571158;12.347621368568134;9.517669388133813;11.554588851677638;12.451468712947358;10.535275376620802;11.944712061043486;11.467096033905747;13.052398232071583;11.885696373339394;11.673750739438065;10.93737382019215;11.804131021183318;12.1373113907009;12.269711121142782;12.543273538449805;11.788718332690458;12.663780450683134;13.229720093237413;12.181773438808808;12.102631888854969;11.269711121142782;11.71896091198421;10.62113611327464;10.985130373466898;9.08746284125034;10.84313591111135;12.15069928874454;12.27786854617684;11.826151214800207;11.547858506058416;12.110157018954066;12.501837184902296;13.102631888854969;12.114718389188424;11.088125692188209;10.409390936137704;11.544481522310791;12.783816759320182;11.71037597120447;11.489847960439295;11.723660944409984;11.556984957594462;11.40992124124968;12.269418929741096;11.376125389276174;12.485577770903188;12.454813348512523;11.188588845707349;11.350939181546432;11.60917873814198;12.697184783224516;12.929073435876813;11.16427843830117;12.646108641506103;12.65127597334664;11.20212382383046;10.727069558023706;12.296916206879288;11.768184324776929;11.64250302878052;11.443461612227392;11.637077657143664;11.538673953082668;11.262682142362165;11.828136484194108;11.543031820255235;11.229419688230417;12.730894646541673;11.348728154231075;11.163649676015824;11.57553924683453;11.127349541059118;11.696098170955864;11.508289986140348;11.51717725268954;12.2103669456326;11.618844301766652;11.43567026093655;11.532842910961282;12.255323690008137;12.475226777742266;11.326429487122304;12.041316915829444;12.52772134428452;11.677719641641009;11.180530807344482;11.304921669581672;12.691961564216788;11.42259043389256;11.121533517340032;11.177419537989236;11.571752643503546;11.38747886584238
11.5980525001616;9.79603960882977;10.552669097514272;10.913637428049103;10.321928094887362;9.80896417491926;10.99435343685886;9.766528908598865;11.28424574982967;11.644757592516257;10.852529509404196;11.681238411777803;9.710806433699352;8.761551232444479;10.236014191900084;12.010877723007034;11.674633661767269;11.62935662007961;11.988684686772164;11.4542992936199;9.560332834212442;12.731319031025064;11.097373768990222;11.264442600226602;10.778898476008376;11.962534563511271;9.564149489985732;10.985130373466898;11.55026580686874;11.12605911607068;11.505811553919594;11.712097051087548;12.113742166049189;13.109177703355275;11.169298695792843;10.099347810403192;11.691743519171276;11.270879295328784;12.017504401109417;11.263856019596082;10.92851837525789;11.8668925276766;11.73640193131829;11.603162679534382;12.125090539303256;9.859534786382651;11.762797262498232;9.567956075415466;10.72451385311995;7.312882955284356;10.237209960755022;11.935901682267588;11.758639637024576;11.685186796595348;11.386940245324311;12.446307931050343;12.731319031025064;11.972979786066292;11.469133019829592;10.60917873814198;9.560332834212442;10.614709844115207;11.806952328210736;11.03342300153745;10.199672344836364;10.314016703901355;10.599912842187129;10.478769619475765;10.94617524072356;10.558420713268664;11.458406613236534;11.179909090014934;9.81698362325538;10.353146825498085;10.306061689428342;11.378836713210614;11.807757403589267;10.550746785383245;11.97333862080036;11.272046524389935;10.253847484987404;9.952741247186488;11.191676146352428;11.493355121494906;10.461479447286155;10.118941072723509;10.50481898763284;10.01262453886506;9.72451385311995;11.175549550636193;10.328674927327947;9.805743872151618;12.461990950585571;10.542064542283445;10.62844554013718;9.681238411777803;9.7632123668144;10.377210530388552;10.452241240430816;10.615629636968098;11.545929769085468;10.337621901992508;10.189824558880018;11.130570562805426;11.718104713121756;11.162391328756906;10.224001674198105;10.646558710154547;11.086136225027309;11.451726268074506;10.0566377151132;10.328674927327947;11.7553048882624;9.9901039638575;9.531381460516313;10.296916206879288;10.929258408636972;10.034798962577268
11.491352073563435;11.046441948007311;10.451211111832327;11.766114757586722;10.064742764750257;8.854868383260236;11.294620748891628;10.697836357962377;10.664447284547972;10.573647187493322;11.133784409179908;11.567005370247031;10.997885127829113;9.515699838284045;10.577428828035748;12.875173386927388;11.761966695382092;10.508785162064513;11.26620091249896;11.17804232886482;11.399277924508969;11.211279947482009;10.874981347653774;11.749869427396844;9.436711542137214;11.886458695703706;8.930737337562887;9.731319031025064;12.77869318322384;10.011227255423254;11.590587049915037;11.152918576136624;11.32023644524165;10.731319031025064;11.01262453886506;11.157978449945432;10.240791332161956;10.92481250360578;12.550025257465784;11.567480801143043;12.599680430581166;11.710806433699352;13.183015000882756;10.079484783826816;11.020979938904212;10.230020435705637;11.439830883981392;9.627533884472792;11.30149619498255;8.303780748177102;9.722807531169549;12.82714419098428;10.502831804066744;10.745674324002136;9.06339508128851;11.740624044489412;11.211279947482009;10.57459352733761;10.860311054919482;13.089781488353998;13.41758884038258;10.774787059601174;13.675846798363596;12.341240820538747;14.380055148544896;14.798421172228954;12.43149760425805;11.744413410557655;11.944346034137832;11.642954223480332;12.66644593881483;11.929628283024565;11.914758838941856;11.1705510353167;12.057314877782703;14.160265375794546;14.134506539022745;12.862637357558794;13.22836777783683;12.92184093707449;11.573173784686484;10.452241240430816;12.108197722535827;13.09984089900072;12.606405212697783;12.35397382181817;12.487840033823051;12.89519657256334;12.450953464712992;12.553149275598548;12.971184272404678;12.02271457304476;13.583200322609205;11.378836713210614;11.91737207947684;11.275542556086725;12.400612641082;15.265798155172575;13.976116567946908;10.466586337719244;11.925925264972856;13.216139556425135;11.11699367754698;10.4757334309664;13.62445278651674;12.702172685365548;10.323054760341646;12.00562454919388;15.285438343586272;10.193525360501216;12.239598529249124;11.843528534611089;13.25502856981873;10.822570830950168;10.286557761607956;11.51668494930961;13.622623840811512;13.134426320220928
