TCGA-55-8089-01A;TCGA-49-4490-01A;TCGA-55-6543-01A;TCGA-91-8496-01A;TCGA-50-5933-01A;TCGA-49-4501-01A;TCGA-55-8207-01A;TCGA-55-8621-01A;TCGA-05-5428-01A;TCGA-50-5068-01A;TCGA-55-8301-01A;TCGA-55-7576-01A;TCGA-50-6590-01A;TCGA-62-A470-01A;TCGA-05-4397-01A;TCGA-50-5049-01A;TCGA-44-7671-01A;TCGA-78-7536-01A;TCGA-49-4486-01A;TCGA-86-8075-01A;TCGA-55-8299-01A;TCGA-05-4390-01A;TCGA-75-6212-01A;TCGA-MN-A4N1-01A;TCGA-86-8279-01A;TCGA-J2-A4AG-01A;TCGA-95-A4VK-01A;TCGA-44-3918-01B;TCGA-MN-A4N5-01A;TCGA-78-7158-01A;TCGA-55-6975-01A;TCGA-86-A4P7-01A;TCGA-05-4417-01A;TCGA-55-7903-01A;TCGA-50-5049-01A;TCGA-64-5778-01A;TCGA-49-4510-01A;TCGA-78-7542-01A;TCGA-97-7937-01A;TCGA-38-7271-01A;TCGA-62-A46R-01A;TCGA-55-7903-01A;TCGA-83-5908-01A;TCGA-35-4122-01A;TCGA-78-7149-01A;TCGA-86-8280-01A;TCGA-50-5072-01A;TCGA-67-3772-01A;TCGA-44-7669-01A;TCGA-55-8513-01A;TCGA-44-3918-01B;TCGA-MP-A4TC-01A;TCGA-44-6774-01A;TCGA-05-4249-01A;TCGA-49-6745-01A;TCGA-05-4430-01A;TCGA-69-7974-01A;TCGA-44-8119-01A;TCGA-62-8397-01A;TCGA-55-6979-11A;TCGA-91-6831-11A;TCGA-44-6777-11A;TCGA-44-3396-11A;TCGA-49-6742-11A;TCGA-50-5931-11A;TCGA-44-6147-11A;TCGA-55-6969-11A;TCGA-49-6761-11A;TCGA-44-5645-11A;TCGA-91-6836-11A;TCGA-44-3398-11B;TCGA-55-6984-11A;TCGA-49-4490-11A;TCGA-49-6745-11A;TCGA-55-6971-11A;TCGA-44-2655-11A;TCGA-44-2665-11A;TCGA-73-4676-11A;TCGA-38-4625-11A;TCGA-55-6986-11A;TCGA-55-6983-11A;TCGA-49-4512-11A;TCGA-44-2661-11A;TCGA-38-4627-11A;TCGA-49-6743-11A;TCGA-44-6776-11A;TCGA-50-5936-11A;TCGA-91-6828-11A;TCGA-44-6146-11A;TCGA-44-6144-11A;TCGA-50-5930-11A;TCGA-50-5932-11A;TCGA-38-4626-11A;TCGA-50-5935-11A;TCGA-38-4632-11A;TCGA-91-6847-11A;TCGA-55-6975-11A;TCGA-50-5933-11A;TCGA-44-6778-11A;TCGA-91-6835-11A;TCGA-44-2657-11A;TCGA-50-5939-11A;TCGA-49-6744-11A;TCGA-55-6968-11A;TCGA-55-6985-11A;TCGA-50-6595-11A;TCGA-55-6982-11A;TCGA-44-6148-11A;TCGA-44-2662-11A;TCGA-91-6829-11A;TCGA-55-6981-11A;TCGA-55-6978-11A;TCGA-44-2668-11A;TCGA-55-6972-11A;TCGA-55-6980-11A;TCGA-55-6970-11A;TCGA-44-6145-11A;TCGA-91-6849-11A
10.897845456005513;10.191059214531656;10.61286849729104;11.065416134676548;9.659995892429976;12.58331786813751;10.658211482751796;10.47269083924278;10.617467465294196;11.29634268469289;10.34207466799914;11.83289001416474;10.861862340059153;10.075479149488016;12.58777751632821;10.61194694181998;11.00982861736811;11.379919817646538;12.28886607416582;11.144658242831882;9.505811553919594;10.365228849251544;9.99435343685886;12.214926187942435;12.050528905530555;10.514714054138487;10.436711542137214;6.539158811108031;10.192292814470768;10.83368074865474;9.324180546618742;11.433585441150496;10.29232163280204;10.510764167917891;10.61194694181998;10.824958740528524;11.934796592178404;11.69261550169458;11.671098725748465;9.957102041562289;10.187352073200495;10.510764167917891;10.00842862207058;11.958190183693738;11.050528905530555;11.196602126523173;9.7431513941125;11.29117069932186;10.059344460824423;10.192292814470768;6.539158811108031;11.585432051592962;9.375039431346924;11.07347215397646;9.878050912728536;11.86379910372885;11.904634621668151;11.145932145820517;9.62935662007961;9.581200581924955;9.116343961237469;10.266786540694902;11.312882955284357;10.492854620174748;10.217957697864112;9.958552715431011;10.030667136246942;10.187352073200495;11.034798962577268;9.853309555403674;11.24852060493843;11.519636252843211;11.009128789539256;11.29748950116098;9.987264012072538;11.75112558336727;11.552188759557149;10.352043425795433;11.714245517666123;11.609640474436812;9.61654884377899;10.839203788096944;11.118941072723509;11.61056350392504;10.337621901992508;9.80896417491926;10.00842862207058;10.232420927176076;9.884170519108435;10.527477006060396;9.915879378835774;9.689997971419446;11.4812949046311;10.14210705730255;10.125413470483316;10.303780748177102;9.873444112515376;9.828136484194108;10.1006623390052;10.31628153174622;10.85642552862553;9.918863237274596;9.705632387361415;10.34207466799914;10.63662462054365;11.12670447284319;9.73809225962049;10.746514321138465;11.244958393151132;10.205793249397155;9.700439718141093;10.224001674198105;11.01262453886506;9.951284714966972;9.936637939002573;9.344295907915816;10.072802534544207;10.048486873992337
9.14974711950468;6.672425341971495;6.20945336562895;5.20945336562895;8.049848549450562;8.276124405274238;6.339850002884624;7.523561956057013;6.475733430966398;5.672425341971495;9.025139562278508;9.7632123668144;8.417852514885897;6.857980995127572;11.624338545312986;7.936637939002571;8.027905996569885;9.36194377373524;6.285402218862249;9.684748620421626;8.194756854422248;9.4241662888181;6.584962500721156;9.658211482751796;9.333155350310616;7.189824558880018;8.388017285345136;6.658211482751795;9.283088353024002;8.011227255423254;7.636624620543649;8.475733430966399;7.312882955284356;9.273795599214264;7.936637939002571;7.0;6.20945336562895;9.581200581924955;8.262094845370179;6.727920454563199;8.08214904135387;9.273795599214264;9.269126679149418;6.977279923499917;6.022367813028454;8.471675214392045;9.812177305514448;6.658211482751795;11.098690096673591;6.357552004618084;6.658211482751795;7.936637939002571;7.383704292474052;7.734709620225838;8.550746785383243;8.118941072723507;9.521600439723729;10.404077136241234;5.491853096329675;4.954196310386875;3.169925001442312;5.954196310386875;6.569855608330948;6.20945336562895;4.087462841250339;6.918863237274595;6.189824558880018;5.285402218862249;6.3750394313469245;4.169925001442312;7.076815597050831;5.285402218862249;4.643856189774724;5.087462841250339;5.129283016944966;6.754887502163468;5.643856189774724;5.584962500721156;4.857980995127572;6.475733430966398;5.247927513443585;4.0;6.285402218862249;5.614709844115208;4.087462841250339;4.087462841250339;5.459431618637297;5.087462841250339;5.087462841250339;5.977279923499917;4.807354922057604;5.044394119358453;6.189824558880018;5.044394119358453;6.0;4.0;5.357552004618084;4.584962500721156;5.672425341971495;5.129283016944966;8.618385502258606;4.754887502163468;4.857980995127572;5.491853096329675;6.22881869049588;6.285402218862249;5.700439718141092;5.643856189774724;5.614709844115208;6.727920454563199;4.643856189774724;5.087462841250339;8.055282435501189;5.584962500721156;4.643856189774724;5.700439718141092;5.169925001442312;4.700439718141092
9.61286849729104;7.651051691178928;8.20945336562895;8.59245703726808;9.252665432450248;10.41256984680521;11.116343961237469;9.038918989292302;7.266786540694901;8.734709620225837;9.038918989292302;10.11504365016171;7.483815777264256;7.247927513443585;8.228818690495881;9.726218159332198;9.405141463136344;8.339850002884624;7.643856189774724;9.932214751968385;10.158609688214478;7.247927513443585;8.118941072723507;7.219168520462161;8.214319120800766;9.35974956032233;7.994353436858858;9.876516946565;8.59618975614441;8.092757140919852;9.211888294546004;9.977279923499916;9.076815597050832;10.496853777388042;9.726218159332198;7.734709620225838;9.562242424221072;6.409390936137702;8.686500527183219;10.164906926675688;8.661778097771988;10.496853777388042;8.262094845370179;8.778077129535358;8.977279923499916;10.096715154488535;8.915879378835774;10.257387842692651;9.445014845868425;9.066089190457772;9.876516946565;7.672425341971495;8.74819284958946;9.958552715431011;8.885696373339394;10.330916878114618;13.434367601668914;10.44604940671655;6.6865005271832185;8.76487159073609;9.702172685365548;9.988684686772164;11.345959596404112;8.876516946565;9.366322214245816;9.974414589805528;9.709083812550343;9.247927513443583;9.847057346091336;8.971543553950772;11.061371192659813;9.899356922923111;9.467605550082997;8.693486957499324;9.60733031374961;11.044394119358454;10.828136484194108;9.509775004326936;9.932214751968385;10.50084187955693;8.129283016944967;9.61654884377899;10.700439718141093;11.270879295328784;10.443979542601252;8.703903573444663;10.328674927327947;9.13699111208023;10.088788238716909;9.571752643503546;8.936637939002571;9.99859042974533;9.381542951184583;8.927777962082342;9.211888294546004;8.113742166049189;9.519636252843211;10.44086916761087;10.251482410620213;9.899356922923111;9.154818109052105;10.565102078360312;10.264442600226602;8.558420713268664;11.14274527675153;10.513727595952435;9.69522829149575;10.965784284662089;10.581200581924955;8.861086905995395;9.388017285345136;9.25974326369078;10.214319120800766;9.13699111208023;9.08214904135387;9.91288933622996;8.954196310386875;9.08214904135387
11.85836959985474;10.053925881531104;9.935165049603697;10.755722153642282;10.15608307628868;12.5898851792902;10.877284133523196;10.203348002979762;9.703903573444665;10.370687406807216;11.066089190457772;11.199058823653022;10.964340867792416;7.977279923499917;12.434888806530395;10.541096615349524;10.68650052718322;10.79197682089869;10.806549621985962;12.166163082646111;11.023754353299417;10.40832974076739;9.661778097771988;10.384783750093352;11.13827180017222;10.807354922057604;9.457380879072534;8.276124405274238;11.287135186086704;10.768184324776929;9.308339030139408;10.490850876740298;9.77313920671969;10.169925001442312;10.541096615349524;11.4655664048094;12.230020435705637;11.80332391904149;9.90388184573618;9.187352073200495;10.99506046703272;10.169925001442312;10.83605035505807;12.216139556425135;9.377210530388552;11.548340287676147;10.384783750093352;11.75905593916017;11.24436383512051;9.469641817239516;8.276124405274238;10.580258567499788;9.38586240064146;12.193525360501216;9.83605035505807;11.154185209265297;10.92184093707449;10.376125389276174;9.197216693110052;9.044394119358454;8.353146825498083;9.445014845868425;10.947636937951827;9.417852514885896;8.442943495848729;10.13699111208023;9.098032082960527;8.321928094887362;9.84862294042934;8.761551232444479;10.197216693110052;10.130570562805426;9.426264754702098;9.497851836951115;8.876516946565;10.352043425795433;10.428360172704291;9.139551352398794;10.496853777388042;9.987264012072538;8.714245517666123;9.605479518061667;10.071462362556623;10.832098846039134;9.26209484537018;8.483815777264256;8.787902559391432;9.105908508571158;8.614709844115207;9.43879185257826;8.83605035505807;8.491853096329674;11.263269200372662;9.167418145831736;9.850186837645774;8.804131021183318;8.243173983472952;9.118941072723509;9.45532722030456;9.066089190457772;10.12023787734196;9.226412192788786;8.64745842645492;9.481799431665753;10.040289721025715;9.7431513941125;9.187352073200495;9.471675214392045;9.758223214726724;10.108524456778168;8.927777962082342;9.197216693110052;11.34207466799914;8.76487159073609;8.79766152585376;9.131856960608792;9.285402218862249;8.672425341971495
11.85369942030022;9.89026427702111;10.732167425663384;10.118941072723509;11.844313461203296;12.097044499322951;12.01297364837454;10.597121428789569;9.689997971419446;8.73809225962049;11.080151309614088;11.59105477403678;11.174925682500678;9.192292814470768;12.38586240064146;10.523561956057012;11.406205005418856;12.583552930466483;10.746514321138465;11.29920801838728;10.755722153642282;10.584962500721156;10.650154213675094;10.298062567719017;11.939579214314692;10.94397991434374;10.260919533662904;12.137631598235428;11.282509306240836;11.70433597118232;10.214319120800766;10.461479447286155;11.083479327331842;11.626165319904498;10.523561956057012;10.095397022792556;11.658657792126084;11.352043425795433;11.294620748891628;10.360847084179664;10.880348808156027;11.626165319904498;11.756556322524087;10.535275376620802;10.13699111208023;11.397674632948268;11.739358707433396;10.541096615349524;11.295768934420508;10.46352437327118;12.137631598235428;10.224001674198105;9.955649907528374;11.645208082774683;11.22881869049588;10.951284714966972;11.563196272216738;11.060020354507852;9.319672120946995;10.25974326369078;9.850186837645774;10.30149619498255;11.808562029957525;10.7047682393626;10.205793249397155;10.08746284125034;10.197216693110052;10.1357092861044;10.773963368433558;10.508785162064513;11.399277924508969;11.243173983472952;9.815383295813538;9.929258408636972;10.61378946447258;11.187352073200495;11.280770770130603;10.026523442519766;11.544964432789238;11.63026712502677;10.330916878114618;9.946906274456396;10.871905237659186;10.19598729802851;10.4189067312579;10.611024797307351;10.72451385311995;10.57553924683453;10.365228849251544;10.688250309133178;10.567956075415466;10.370687406807216;11.653740778706569;10.45532722030456;10.14338321398982;10.174925682500678;10.157346935362844;10.422064766172811;10.573647187493322;10.263269200372662;10.567005370247031;10.638435913990472;10.84313591111135;10.084808387804362;11.66622400280318;11.488844346457336;10.414685235807214;11.14274527675153;10.801708358916462;11.105253779700885;9.984418458801136;10.353146825498085;11.456354415108288;9.935165049603697;9.667111542075029;10.428360172704291;10.462502272597265;10.177419537989236
11.02167404285837;8.651051691178928;9.923327485419192;10.048486873992337;10.116343961237469;10.807354922057604;10.687375683437468;10.899356922923111;9.859534786382651;9.871905237659186;11.298062567719017;11.193525360501216;9.83605035505807;8.794415866350105;10.963618617443972;10.253847484987404;10.599912842187129;11.171802288682985;10.566054038171092;10.894817763307945;10.92851837525789;10.178664851006472;9.52943055414615;11.276706019892432;11.103287808412022;10.193525360501216;10.951284714966972;8.651051691178928;11.0;11.401412878714178;9.453270634010623;10.791162888555018;9.623881490013458;10.918863237274596;10.253847484987404;10.098032082960527;11.530893981193922;11.572700226487292;10.909893083770042;9.573647187493322;9.642051692927977;10.918863237274596;10.967226258835993;9.78135971352466;9.778077129535358;11.149111990706889;9.918863237274596;9.73640193131829;10.279610581052484;10.1006623390052;8.651051691178928;10.935165049603697;9.364134655008051;10.553629293916364;9.328674927327947;10.952013164889486;11.670213636738564;11.058668250340572;8.434628227636725;9.39660478118186;9.627533884472792;9.978710459106358;11.443461612227392;9.54882190845875;10.215532999745657;11.693051295397;10.169925001442312;10.285402218862249;11.263856019596082;9.807354922057604;11.437231901039478;11.207014320177532;10.572700226487292;10.494855584491198;10.338736382573916;11.60130652612184;11.278449458220482;10.161131882984307;11.25797705856398;11.651051691178928;9.428360172704291;9.335390354693924;11.014717929860009;10.906890595608518;10.276124405274238;10.211888294546004;9.86573327085176;10.371776644337924;10.266786540694902;10.51175265376738;10.091435386323608;9.94251450533924;11.50382573799575;9.871905237659186;9.611024797307351;10.074141462752506;9.726218159332198;10.064742764750257;10.737247343027738;9.878050912728536;10.567956075415466;10.10459875356437;10.00842862207058;10.328674927327947;10.959277505720502;11.593391122791736;10.328674927327947;10.693486957499324;11.247334178028728;10.38586240064146;10.032045726930807;10.129283016944967;11.567956075415466;10.706496018061188;10.306061689428342;10.071462362556623;10.617467465294196;10.658211482751796
8.92184093707449;7.851749041416057;6.768184324776926;6.820178962415188;7.971543553950772;8.968666793195208;8.754887502163468;8.845490050944376;6.3750394313469245;8.927777962082342;8.144658242831882;8.238404739325079;6.321928094887363;7.257387842692652;8.169925001442312;9.179909090014934;8.0;10.293471648838134;8.31741261376487;9.422064766172811;8.64745842645492;7.392317422778761;7.257387842692652;7.076815597050831;8.113742166049189;7.924812503605781;8.539158811108031;8.31741261376487;7.348728154231077;7.149747119504682;8.076815597050832;7.857980995127572;8.134426320220927;6.20945336562895;9.179909090014934;7.392317422778761;8.611024797307353;6.554588851677638;7.584962500721156;8.189824558880018;7.247927513443585;6.20945336562895;8.997179480937621;8.588714635582264;8.396604781181859;8.857980995127573;10.535275376620802;8.51175265376738;8.927777962082342;8.442943495848729;8.31741261376487;8.194756854422248;8.31741261376487;8.400879436282183;7.679480099505446;9.80896417491926;8.784634845557521;10.28424574982967;5.357552004618084;7.392317422778761;8.238404739325079;8.370687406807217;9.96289600533726;8.686500527183219;8.08214904135387;8.098032082960527;7.285402218862249;7.108524456778169;9.558420713268664;8.011227255423254;9.507794640198696;9.189824558880018;9.016808287686557;8.96289600533726;7.686500527183218;10.127994320976391;8.76487159073609;9.13699111208023;9.403012023574997;10.804937672051908;6.977279923499917;7.960001932068081;9.187352073200495;9.147204924942228;8.194756854422248;8.224001674198105;8.823367240046235;8.72451385311995;8.308339030139408;7.94251450533924;7.774787059601174;8.03342300153745;9.002815015607053;8.303780748177102;6.794415866350106;8.280770770130603;7.651051691178928;8.03342300153745;8.550746785383243;9.428360172704291;8.930737337562887;8.665335917185176;9.364134655008051;7.851749041416057;9.49585502688717;9.62935662007961;8.968666793195208;9.820178962415188;9.306061689428342;7.622051819456376;8.005624549193879;8.442943495848729;7.076815597050831;8.124121311829187;8.016808287686555;8.271463027904375;7.714245517666122;8.848622940429339
12.347621368568134;11.54061240824953;11.848231701093818;11.204571144249204;11.102631888854969;13.427967513584363;12.942697762886755;11.981210488271694;10.129283016944967;10.433585441150496;12.566291930007871;12.457124331540804;11.902375114486023;10.43567026093655;14.11496234179294;11.199672344836364;12.394462694610317;12.773551346428505;12.45994384837493;12.357002092264985;11.862637357558794;11.826151214800207;11.733862719678545;12.203653885529596;12.468369487109523;11.65508344519798;12.037890085142507;8.29920801838728;11.743992861060176;12.010528105886484;10.693486957499324;12.163020639580791;12.050528905530555;12.33901486825008;11.199672344836364;11.037546953962178;12.750078862693847;12.59128857924609;11.499845887083206;11.285980105928212;12.043710863347156;12.33901486825008;12.111461739857722;11.584022940257542;10.52552080909507;12.867085646616836;11.811374693509942;12.114718389188424;12.058668250340572;11.488342277532524;8.29920801838728;12.31938987600021;10.768184324776929;12.792180232254807;11.80332391904149;12.663780450683134;12.233320082730822;13.245404150930328;10.772314573921651;11.088125692188209;10.409390936137704;11.544481522310791;12.783816759320182;11.71037597120447;11.489847960439295;11.723660944409984;11.556984957594462;11.40992124124968;12.269418929741096;11.376125389276174;12.485577770903188;12.454813348512523;11.188588845707349;11.350939181546432;11.60917873814198;12.697184783224516;12.929073435876813;11.16427843830117;12.646108641506103;12.65127597334664;11.20212382383046;10.727069558023706;12.296916206879288;11.768184324776929;11.64250302878052;11.443461612227392;11.637077657143664;11.538673953082668;11.262682142362165;11.828136484194108;11.543031820255235;11.229419688230417;12.730894646541673;11.348728154231075;11.163649676015824;11.57553924683453;11.127349541059118;11.696098170955864;11.508289986140348;11.51717725268954;12.2103669456326;11.618844301766652;11.43567026093655;11.532842910961282;12.255323690008137;12.475226777742266;11.326429487122304;12.041316915829444;12.52772134428452;11.677719641641009;11.180530807344482;11.304921669581672;12.691961564216788;11.42259043389256;11.121533517340032;11.177419537989236;11.571752643503546;11.38747886584238
11.962534563511271;10.018200178813226;11.233619676759702;11.03342300153745;11.138911718142744;12.319107575824985;11.531868775177552;11.311180660053354;10.898601387403938;10.673309075561695;11.811374693509942;12.345127991976693;11.246740598493144;9.975847968006784;12.609409624761804;11.530893981193922;11.6142497276894;11.688687423222536;11.505811553919594;12.03342300153745;11.61194694181998;11.685186796595348;10.44086916761087;11.623881490013458;11.84313591111135;11.464035152189911;10.699572453287267;7.832890014164741;11.537703747907644;11.678600139099458;9.807354922057604;11.339850002884624;10.985130373466898;11.270879295328784;11.530893981193922;11.764042217306589;12.01576348736988;12.749240939022329;11.152284842306582;10.669770888525518;10.898601387403938;11.270879295328784;12.279030136449649;11.511258495502268;10.681238411777803;11.804937672051908;11.362491806046062;11.469133019829592;12.16333519208196;10.687375683437468;7.832890014164741;12.183635381473218;9.79603960882977;11.477758266443889;11.68079903457298;11.8668925276766;11.871905237659186;11.76155123244448;9.346513733165636;10.60917873814198;9.560332834212442;10.614709844115207;11.806952328210736;11.03342300153745;10.199672344836364;10.314016703901355;10.599912842187129;10.478769619475765;10.94617524072356;10.558420713268664;11.458406613236534;11.179909090014934;9.81698362325538;10.353146825498085;10.306061689428342;11.378836713210614;11.807757403589267;10.550746785383245;11.97333862080036;11.272046524389935;10.253847484987404;9.952741247186488;11.191676146352428;11.493355121494906;10.461479447286155;10.118941072723509;10.50481898763284;10.01262453886506;9.72451385311995;11.175549550636193;10.328674927327947;9.805743872151618;12.461990950585571;10.542064542283445;10.62844554013718;9.681238411777803;9.7632123668144;10.377210530388552;10.452241240430816;10.615629636968098;11.545929769085468;10.337621901992508;10.189824558880018;11.130570562805426;11.718104713121756;11.162391328756906;10.224001674198105;10.646558710154547;11.086136225027309;11.451726268074506;10.0566377151132;10.328674927327947;11.7553048882624;9.9901039638575;9.531381460516313;10.296916206879288;10.929258408636972;10.034798962577268
11.886458695703706;10.273795599214264;11.785043714779723;9.76983784362944;11.377210530388552;12.145295334933598;14.42462558911925;10.948367231584678;9.411510988012072;9.995767150877802;10.804937672051908;11.649256177517314;10.336506559810257;9.46352437327118;12.5401280385821;11.30890780406394;12.358925869154714;11.95746484680521;12.36932470240734;12.523806958187327;11.85369942030022;10.745674324002136;11.560332834212442;10.603626344986193;12.450180247164754;12.112113658097863;11.441388029346689;8.813781191217037;10.98370619265935;9.897845456005513;11.101319154423276;12.16804526822409;10.870364719583405;11.324180546618742;11.30890780406394;11.139551352398794;13.201358184030669;10.909893083770042;9.80896417491926;12.163964091412272;9.746514321138465;11.324180546618742;11.34485068394299;10.79766152585376;9.090112419664289;12.07815080773465;12.47040467706564;10.860311054919482;11.404077136241234;11.82456102997028;8.813781191217037;11.532355925288847;11.046441948007311;10.678600139099458;11.011926066306808;11.710806433699352;12.754261196514;13.263856019596082;9.011227255423254;13.089781488353998;13.41758884038258;10.774787059601174;13.675846798363596;12.341240820538747;14.380055148544896;14.798421172228954;12.43149760425805;11.744413410557655;11.944346034137832;11.642954223480332;12.66644593881483;11.929628283024565;11.914758838941856;11.1705510353167;12.057314877782703;14.160265375794546;14.134506539022745;12.862637357558794;13.22836777783683;12.92184093707449;11.573173784686484;10.452241240430816;12.108197722535827;13.09984089900072;12.606405212697783;12.35397382181817;12.487840033823051;12.89519657256334;12.450953464712992;12.553149275598548;12.971184272404678;12.02271457304476;13.583200322609205;11.378836713210614;11.91737207947684;11.275542556086725;12.400612641082;15.265798155172575;13.976116567946908;10.466586337719244;11.925925264972856;13.216139556425135;11.11699367754698;10.4757334309664;13.62445278651674;12.702172685365548;10.323054760341646;12.00562454919388;15.285438343586272;10.193525360501216;12.239598529249124;11.843528534611089;13.25502856981873;10.822570830950168;10.286557761607956;11.51668494930961;13.622623840811512;13.134426320220928
