TCGA-50-6590-01A;TCGA-67-3771-01A;TCGA-62-A46O-01A;TCGA-55-6968-01A;TCGA-49-4505-01A;TCGA-J2-8192-01A;TCGA-75-6207-01A;TCGA-O1-A52J-01A;TCGA-55-5899-01A;TCGA-55-7815-01A;TCGA-97-A4M2-01A;TCGA-MP-A4T8-01A;TCGA-64-5815-01A;TCGA-44-6775-01C;TCGA-55-8510-01A;TCGA-97-8552-01A;TCGA-75-6214-01A;TCGA-44-3917-01A;TCGA-49-AARO-01A;TCGA-49-AARR-01A;TCGA-73-4675-01A;TCGA-55-8090-01A;TCGA-55-A492-01A;TCGA-55-6970-01A;TCGA-91-A4BC-01A;TCGA-91-6848-01A;TCGA-73-4666-01A;TCGA-86-8279-01A;TCGA-38-4632-01A;TCGA-44-5645-01B;TCGA-NJ-A4YQ-01A;TCGA-86-8279-01A;TCGA-05-4398-01A;TCGA-55-6984-01A;TCGA-MP-A4SY-01A;TCGA-75-6212-01A;TCGA-05-4433-01A;TCGA-55-8208-01A;TCGA-44-7662-01A;TCGA-78-8660-01A;TCGA-99-AA5R-01A;TCGA-44-6776-01A;TCGA-50-5933-01A;TCGA-55-7910-01A;TCGA-55-7724-01A;TCGA-44-7672-01A;TCGA-69-7979-01A;TCGA-35-4122-01A;TCGA-44-2662-01B;TCGA-05-4417-01A;TCGA-78-7536-01A;TCGA-97-8174-01A;TCGA-55-7724-01A;TCGA-75-5146-01A;TCGA-55-7815-01A;TCGA-49-6744-01A;TCGA-49-AARO-01A;TCGA-97-A4M2-01A;TCGA-86-6851-01A;TCGA-55-6979-11A;TCGA-91-6831-11A;TCGA-44-6777-11A;TCGA-44-3396-11A;TCGA-49-6742-11A;TCGA-50-5931-11A;TCGA-44-6147-11A;TCGA-55-6969-11A;TCGA-49-6761-11A;TCGA-44-5645-11A;TCGA-91-6836-11A;TCGA-44-3398-11B;TCGA-55-6984-11A;TCGA-49-4490-11A;TCGA-49-6745-11A;TCGA-55-6971-11A;TCGA-44-2655-11A;TCGA-44-2665-11A;TCGA-73-4676-11A;TCGA-38-4625-11A;TCGA-55-6986-11A;TCGA-55-6983-11A;TCGA-49-4512-11A;TCGA-44-2661-11A;TCGA-38-4627-11A;TCGA-49-6743-11A;TCGA-44-6776-11A;TCGA-50-5936-11A;TCGA-91-6828-11A;TCGA-44-6146-11A;TCGA-44-6144-11A;TCGA-50-5930-11A;TCGA-50-5932-11A;TCGA-38-4626-11A;TCGA-50-5935-11A;TCGA-38-4632-11A;TCGA-91-6847-11A;TCGA-55-6975-11A;TCGA-50-5933-11A;TCGA-44-6778-11A;TCGA-91-6835-11A;TCGA-44-2657-11A;TCGA-50-5939-11A;TCGA-49-6744-11A;TCGA-55-6968-11A;TCGA-55-6985-11A;TCGA-50-6595-11A;TCGA-55-6982-11A;TCGA-44-6148-11A;TCGA-44-2662-11A;TCGA-91-6829-11A;TCGA-55-6981-11A;TCGA-55-6978-11A;TCGA-44-2668-11A;TCGA-55-6972-11A;TCGA-55-6980-11A;TCGA-55-6970-11A;TCGA-44-6145-11A;TCGA-91-6849-11A
10.861862340059153;10.018200178813226;8.851749041416058;9.9901039638575;11.822172461476178;10.935901682267588;10.506803437795648;11.1006623390052;10.4231159101471;5.554588851677638;11.086136225027309;10.907641803665529;9.859534786382651;5.523561956057013;10.439830883981392;10.891024190149498;11.335948565202298;9.83605035505807;10.583082767502932;10.676838606474153;11.75905593916017;11.668441828052998;11.208234358339787;10.319672120946995;10.828929827651486;9.330916878114618;11.851358649033513;12.050528905530555;10.617467465294196;6.954196310386875;10.48683502156305;12.050528905530555;12.162706018482416;9.900866807980748;10.390168956200185;9.99435343685886;9.377210530388552;10.533329732305834;11.43827205612483;10.715104009236168;10.874212934830874;10.722807531169549;9.659995892429976;9.888743248898258;6.768184324776926;11.3157156580222;11.491352073563435;11.958190183693738;5.321928094887363;10.29232163280204;11.379919817646538;10.705632387361415;6.768184324776926;11.505315356136236;5.554588851677638;10.109830654278792;10.583082767502932;11.086136225027309;11.316847183602473;9.581200581924955;9.116343961237469;10.266786540694902;11.312882955284357;10.492854620174748;10.217957697864112;9.958552715431011;10.030667136246942;10.187352073200495;11.034798962577268;9.853309555403674;11.24852060493843;11.519636252843211;11.009128789539256;11.29748950116098;9.987264012072538;11.75112558336727;11.552188759557149;10.352043425795433;11.714245517666123;11.609640474436812;9.61654884377899;10.839203788096944;11.118941072723509;11.61056350392504;10.337621901992508;9.80896417491926;10.00842862207058;10.232420927176076;9.884170519108435;10.527477006060396;9.915879378835774;9.689997971419446;11.4812949046311;10.14210705730255;10.125413470483316;10.303780748177102;9.873444112515376;9.828136484194108;10.1006623390052;10.31628153174622;10.85642552862553;9.918863237274596;9.705632387361415;10.34207466799914;10.63662462054365;11.12670447284319;9.73809225962049;10.746514321138465;11.244958393151132;10.205793249397155;9.700439718141093;10.224001674198105;11.01262453886506;9.951284714966972;9.936637939002573;9.344295907915816;10.072802534544207;10.048486873992337
8.417852514885897;8.813781191217037;9.810571634741146;10.051208940914766;7.839203788096944;8.164906926675688;8.247927513443585;7.076815597050831;9.29920801838728;6.614709844115208;7.257387842692652;8.588714635582264;5.954196310386875;7.05528243550119;7.714245517666122;6.189824558880018;10.217957697864112;7.392317422778761;7.774787059601174;6.700439718141092;7.584962500721156;8.951284714966972;4.906890595608519;9.030667136246942;9.164906926675688;9.03342300153745;9.731319031025064;9.333155350310616;7.900866807980749;5.247927513443585;7.22881869049588;9.333155350310616;9.35974956032233;7.3750394313469245;7.562242424221073;6.584962500721156;7.894817763307944;9.057991722759176;9.533329732305834;8.804131021183318;7.011227255423254;5.672425341971495;8.049848549450562;8.08214904135387;7.483815777264256;8.96289600533726;10.026523442519766;6.977279923499917;6.266786540694901;7.312882955284356;9.36194377373524;7.05528243550119;7.483815777264256;6.20945336562895;6.614709844115208;7.693486957499325;7.774787059601174;7.257387842692652;9.044394119358454;4.954196310386875;3.169925001442312;5.954196310386875;6.569855608330948;6.20945336562895;4.087462841250339;6.918863237274595;6.189824558880018;5.285402218862249;6.3750394313469245;4.169925001442312;7.076815597050831;5.285402218862249;4.643856189774724;5.087462841250339;5.129283016944966;6.754887502163468;5.643856189774724;5.584962500721156;4.857980995127572;6.475733430966398;5.247927513443585;4.0;6.285402218862249;5.614709844115208;4.087462841250339;4.087462841250339;5.459431618637297;5.087462841250339;5.087462841250339;5.977279923499917;4.807354922057604;5.044394119358453;6.189824558880018;5.044394119358453;6.0;4.0;5.357552004618084;4.584962500721156;5.672425341971495;5.129283016944966;8.618385502258606;4.754887502163468;4.857980995127572;5.491853096329675;6.22881869049588;6.285402218862249;5.700439718141092;5.643856189774724;5.614709844115208;6.727920454563199;4.643856189774724;5.087462841250339;8.055282435501189;5.584962500721156;4.643856189774724;5.700439718141092;5.169925001442312;4.700439718141092
7.483815777264256;8.413627929024173;6.266786540694901;7.459431618637297;9.61654884377899;11.144020869266893;9.124121311829189;9.162391328756906;9.105908508571158;7.686500527183218;9.902375114486023;8.588714635582264;8.76487159073609;10.413627929024171;8.965784284662087;8.83605035505807;7.531381460516312;10.573647187493322;7.643856189774724;9.60177078840771;8.758223214726724;9.377210530388552;7.826548487290915;10.15608307628868;12.347898144596012;13.70228092673116;7.774787059601174;8.214319120800766;7.665335917185176;10.965784284662089;7.74819284958946;8.214319120800766;9.226412192788786;7.554588851677638;9.164906926675688;8.118941072723507;8.991521846075695;9.36194377373524;8.618385502258606;8.562242424221072;10.08746284125034;7.774787059601174;9.252665432450248;7.219168520462161;9.074141462752506;8.936637939002571;7.475733430966398;8.778077129535358;9.34207466799914;9.076815597050832;8.339850002884624;12.095067301607054;9.074141462752506;8.873444112515376;7.686500527183218;9.491853096329674;7.643856189774724;9.902375114486023;9.37937836707126;8.76487159073609;9.702172685365548;9.988684686772164;11.345959596404112;8.876516946565;9.366322214245816;9.974414589805528;9.709083812550343;9.247927513443583;9.847057346091336;8.971543553950772;11.061371192659813;9.899356922923111;9.467605550082997;8.693486957499324;9.60733031374961;11.044394119358454;10.828136484194108;9.509775004326936;9.932214751968385;10.50084187955693;8.129283016944967;9.61654884377899;10.700439718141093;11.270879295328784;10.443979542601252;8.703903573444663;10.328674927327947;9.13699111208023;10.088788238716909;9.571752643503546;8.936637939002571;9.99859042974533;9.381542951184583;8.927777962082342;9.211888294546004;8.113742166049189;9.519636252843211;10.44086916761087;10.251482410620213;9.899356922923111;9.154818109052105;10.565102078360312;10.264442600226602;8.558420713268664;11.14274527675153;10.513727595952435;9.69522829149575;10.965784284662089;10.581200581924955;8.861086905995395;9.388017285345136;9.25974326369078;10.214319120800766;9.13699111208023;9.08214904135387;9.91288933622996;8.954196310386875;9.08214904135387
10.964340867792416;9.497851836951115;9.59245703726808;9.92481250360578;12.540370243743569;11.758223214726724;9.861086905995396;11.809768128710411;9.252665432450248;8.31741261376487;10.371776644337924;10.46454575033394;9.756556322524087;7.076815597050831;9.868822554775;10.198445041452365;12.546412195119352;9.014020470314934;9.7515440590891;9.88264304936184;10.922584402713664;10.088788238716909;9.335390354693924;11.221587121264806;10.325305455089682;9.43254190038826;11.97692206785108;11.13827180017222;10.927777962082342;7.467605550082998;9.605479518061667;11.13827180017222;11.535761377986656;9.813781191217036;10.589651146514786;9.661778097771988;10.987264012072538;11.052568050804153;11.053247125912426;10.200898605038445;9.394462694610317;9.787902559391432;10.15608307628868;10.07815080773465;8.820178962415188;10.95492329203032;12.059344460824423;12.216139556425135;6.700439718141092;9.77313920671969;10.79197682089869;11.390706372872774;8.820178962415188;10.303780748177102;8.31741261376487;10.63117705570398;9.7515440590891;10.371776644337924;12.086136225027309;9.044394119358454;8.353146825498083;9.445014845868425;10.947636937951827;9.417852514885896;8.442943495848729;10.13699111208023;9.098032082960527;8.321928094887362;9.84862294042934;8.761551232444479;10.197216693110052;10.130570562805426;9.426264754702098;9.497851836951115;8.876516946565;10.352043425795433;10.428360172704291;9.139551352398794;10.496853777388042;9.987264012072538;8.714245517666123;9.605479518061667;10.071462362556623;10.832098846039134;9.26209484537018;8.483815777264256;8.787902559391432;9.105908508571158;8.614709844115207;9.43879185257826;8.83605035505807;8.491853096329674;11.263269200372662;9.167418145831736;9.850186837645774;8.804131021183318;8.243173983472952;9.118941072723509;9.45532722030456;9.066089190457772;10.12023787734196;9.226412192788786;8.64745842645492;9.481799431665753;10.040289721025715;9.7431513941125;9.187352073200495;9.471675214392045;9.758223214726724;10.108524456778168;8.927777962082342;9.197216693110052;11.34207466799914;8.76487159073609;8.79766152585376;9.131856960608792;9.285402218862249;8.672425341971495
11.174925682500678;10.555547771647063;11.676397887044764;10.767356854125683;12.072132604167232;11.4812949046311;12.161446847518008;11.840384550711669;10.64565843240871;11.202736043250168;11.17367713630342;11.360298426618046;10.967226258835993;11.24555270625568;10.194756854422248;10.15608307628868;11.916625922211235;10.290018846932618;10.51175265376738;10.52943055414615;10.640244936222343;10.96289600533726;9.394462694610317;11.6965329140783;10.184875342908285;9.991521846075695;12.734074491428045;11.939579214314692;10.023754353299417;11.157978449945432;10.481799431665753;11.939579214314692;11.63390340934852;11.363039630256514;11.310044679647506;10.650154213675094;11.4655664048094;11.1879705919842;10.159871336778387;10.929258408636972;10.439830883981392;9.799281621521924;11.844313461203296;10.410451351503994;10.507794640198696;11.081483438093674;11.745674324002136;10.535275376620802;11.010528105886484;11.083479327331842;12.583552930466483;11.597121428789569;10.507794640198696;9.726218159332198;11.202736043250168;11.429929741353272;10.51175265376738;11.17367713630342;12.13024878405069;10.25974326369078;9.850186837645774;10.30149619498255;11.808562029957525;10.7047682393626;10.205793249397155;10.08746284125034;10.197216693110052;10.1357092861044;10.773963368433558;10.508785162064513;11.399277924508969;11.243173983472952;9.815383295813538;9.929258408636972;10.61378946447258;11.187352073200495;11.280770770130603;10.026523442519766;11.544964432789238;11.63026712502677;10.330916878114618;9.946906274456396;10.871905237659186;10.19598729802851;10.4189067312579;10.611024797307351;10.72451385311995;10.57553924683453;10.365228849251544;10.688250309133178;10.567956075415466;10.370687406807216;11.653740778706569;10.45532722030456;10.14338321398982;10.174925682500678;10.157346935362844;10.422064766172811;10.573647187493322;10.263269200372662;10.567005370247031;10.638435913990472;10.84313591111135;10.084808387804362;11.66622400280318;11.488844346457336;10.414685235807214;11.14274527675153;10.801708358916462;11.105253779700885;9.984418458801136;10.353146825498085;11.456354415108288;9.935165049603697;9.667111542075029;10.428360172704291;10.462502272597265;10.177419537989236
9.83605035505807;9.521600439723729;9.066089190457772;9.980139577639155;10.745674324002136;10.996473488733228;9.308339030139408;9.893301530860564;9.543031820255235;8.727920454563199;11.296916206879288;11.105908508571158;8.894817763307943;7.86418614465428;10.45532722030456;10.353146825498085;10.330916878114618;9.428360172704291;10.50084187955693;10.729620743553038;10.655530723155644;10.795227966028678;10.091435386323608;10.671541066711884;10.413627929024171;9.20212382383046;11.08746284125034;11.103287808412022;9.902375114486023;8.791162888555018;10.694357887221452;11.103287808412022;12.144976824050111;9.453270634010623;11.144658242831882;9.52943055414615;9.731319031025064;11.071462362556623;11.251482410620213;10.667998535672528;11.357552004618084;8.661778097771988;10.116343961237469;9.287712379549449;8.339850002884624;10.825753832883112;11.237209960755022;9.78135971352466;8.546894459887637;9.623881490013458;11.171802288682985;11.145295334933598;8.339850002884624;9.927777962082342;8.727920454563199;9.62935662007961;10.50084187955693;11.296916206879288;11.3409627642517;9.39660478118186;9.627533884472792;9.978710459106358;11.443461612227392;9.54882190845875;10.215532999745657;11.693051295397;10.169925001442312;10.285402218862249;11.263856019596082;9.807354922057604;11.437231901039478;11.207014320177532;10.572700226487292;10.494855584491198;10.338736382573916;11.60130652612184;11.278449458220482;10.161131882984307;11.25797705856398;11.651051691178928;9.428360172704291;9.335390354693924;11.014717929860009;10.906890595608518;10.276124405274238;10.211888294546004;9.86573327085176;10.371776644337924;10.266786540694902;10.51175265376738;10.091435386323608;9.94251450533924;11.50382573799575;9.871905237659186;9.611024797307351;10.074141462752506;9.726218159332198;10.064742764750257;10.737247343027738;9.878050912728536;10.567956075415466;10.10459875356437;10.00842862207058;10.328674927327947;10.959277505720502;11.593391122791736;10.328674927327947;10.693486957499324;11.247334178028728;10.38586240064146;10.032045726930807;10.129283016944967;11.567956075415466;10.706496018061188;10.306061689428342;10.071462362556623;10.617467465294196;10.658211482751796
6.321928094887363;7.794415866350106;9.407267764244732;7.686500527183218;8.247927513443585;10.125413470483316;6.303780748177103;7.665335917185176;7.977279923499917;8.335390354693924;8.228818690495881;9.103287808412022;8.154818109052105;8.43879185257826;7.658211482751795;8.67595703294175;7.569855608330948;7.787902559391432;8.614709844115207;9.682994583681683;7.977279923499917;8.189824558880018;7.294620748891627;8.734709620225837;9.041659151637214;7.366322214245816;8.103287808412022;8.113742166049189;8.092757140919852;9.052568050804153;7.459431618637297;8.113742166049189;10.615629636968098;7.417852514885898;8.515699838284043;7.257387842692652;8.027905996569885;9.44086916761087;9.89026427702111;6.357552004618084;8.78135971352466;6.523561956057013;7.971543553950772;6.906890595608519;7.774787059601174;8.94251450533924;8.686500527183219;8.588714635582264;8.499845887083206;8.134426320220927;10.293471648838134;10.234817431117325;7.774787059601174;7.409390936137702;8.335390354693924;8.632995197142957;8.614709844115207;8.228818690495881;8.909893083770042;7.392317422778761;8.238404739325079;8.370687406807217;9.96289600533726;8.686500527183219;8.08214904135387;8.098032082960527;7.285402218862249;7.108524456778169;9.558420713268664;8.011227255423254;9.507794640198696;9.189824558880018;9.016808287686557;8.96289600533726;7.686500527183218;10.127994320976391;8.76487159073609;9.13699111208023;9.403012023574997;10.804937672051908;6.977279923499917;7.960001932068081;9.187352073200495;9.147204924942228;8.194756854422248;8.224001674198105;8.823367240046235;8.72451385311995;8.308339030139408;7.94251450533924;7.774787059601174;8.03342300153745;9.002815015607053;8.303780748177102;6.794415866350106;8.280770770130603;7.651051691178928;8.03342300153745;8.550746785383243;9.428360172704291;8.930737337562887;8.665335917185176;9.364134655008051;7.851749041416057;9.49585502688717;9.62935662007961;8.968666793195208;9.820178962415188;9.306061689428342;7.622051819456376;8.005624549193879;8.442943495848729;7.076815597050831;8.124121311829187;8.016808287686555;8.271463027904375;7.714245517666122;8.848622940429339
11.902375114486023;10.910642730469624;12.516931121998695;10.799281621521924;13.229720093237413;12.93829314415169;11.154818109052105;13.80332391904149;11.119589620741122;10.450180247164754;12.297776062894147;12.488342277532524;11.556506054671928;8.467605550082997;11.759888183221834;12.028251428162791;12.071797522284209;9.61286849729104;11.806952328210736;11.86727873970966;13.231821178657404;12.65306897657993;12.074141462752506;12.227916724201489;11.205793249397155;10.731319031025064;12.28886607416582;12.468369487109523;11.207624468226758;9.672425341971495;12.122504484313904;12.468369487109523;12.595257481449035;10.977279923499916;11.490349505739289;11.733862719678545;11.416269744523207;12.230320715661112;12.295194955880657;12.029632328044135;12.15006457908147;11.645208082774683;11.102631888854969;10.62113611327464;10.047123912114026;12.587308728333545;12.33343491528405;11.584022940257542;8.224001674198105;12.050528905530555;12.773551346428505;13.178509245652185;10.047123912114026;11.774787059601174;10.450180247164754;11.921469060531413;11.806952328210736;12.297776062894147;12.769424641552751;11.088125692188209;10.409390936137704;11.544481522310791;12.783816759320182;11.71037597120447;11.489847960439295;11.723660944409984;11.556984957594462;11.40992124124968;12.269418929741096;11.376125389276174;12.485577770903188;12.454813348512523;11.188588845707349;11.350939181546432;11.60917873814198;12.697184783224516;12.929073435876813;11.16427843830117;12.646108641506103;12.65127597334664;11.20212382383046;10.727069558023706;12.296916206879288;11.768184324776929;11.64250302878052;11.443461612227392;11.637077657143664;11.538673953082668;11.262682142362165;11.828136484194108;11.543031820255235;11.229419688230417;12.730894646541673;11.348728154231075;11.163649676015824;11.57553924683453;11.127349541059118;11.696098170955864;11.508289986140348;11.51717725268954;12.2103669456326;11.618844301766652;11.43567026093655;11.532842910961282;12.255323690008137;12.475226777742266;11.326429487122304;12.041316915829444;12.52772134428452;11.677719641641009;11.180530807344482;11.304921669581672;12.691961564216788;11.42259043389256;11.121533517340032;11.177419537989236;11.571752643503546;11.38747886584238
11.246740598493144;11.30720080914081;9.59245703726808;11.155450731312138;11.73640193131829;11.834866038362016;10.93810932621924;10.634811050171718;10.970824901362615;7.882643049361842;11.871135184243045;11.113742166049189;10.889503963411476;6.906890595608519;11.495355392235982;11.29920801838728;11.191059214531656;10.433585441150496;11.374496145691516;11.016808287686557;12.154185209265297;12.660887270302569;10.977995368612962;11.002111776479852;11.413098984915264;10.517669388133813;12.46352437327118;11.84313591111135;10.530406337099068;7.826548487290915;10.837627933171404;11.84313591111135;12.6660020326449;10.321928094887362;11.64745842645492;10.44086916761087;10.583082767502932;12.2603315185576;12.242578689451346;11.919608238603251;11.26209484537018;10.507794640198696;11.138911718142744;9.567956075415466;8.599912842187127;12.119265383175788;11.897467341721892;11.511258495502268;7.451211111832329;10.985130373466898;11.688687423222536;11.326429487122304;8.599912842187127;10.7431513941125;7.882643049361842;11.03960451795376;11.374496145691516;11.871135184243045;11.727069558023706;10.60917873814198;9.560332834212442;10.614709844115207;11.806952328210736;11.03342300153745;10.199672344836364;10.314016703901355;10.599912842187129;10.478769619475765;10.94617524072356;10.558420713268664;11.458406613236534;11.179909090014934;9.81698362325538;10.353146825498085;10.306061689428342;11.378836713210614;11.807757403589267;10.550746785383245;11.97333862080036;11.272046524389935;10.253847484987404;9.952741247186488;11.191676146352428;11.493355121494906;10.461479447286155;10.118941072723509;10.50481898763284;10.01262453886506;9.72451385311995;11.175549550636193;10.328674927327947;9.805743872151618;12.461990950585571;10.542064542283445;10.62844554013718;9.681238411777803;9.7632123668144;10.377210530388552;10.452241240430816;10.615629636968098;11.545929769085468;10.337621901992508;10.189824558880018;11.130570562805426;11.718104713121756;11.162391328756906;10.224001674198105;10.646558710154547;11.086136225027309;11.451726268074506;10.0566377151132;10.328674927327947;11.7553048882624;9.9901039638575;9.531381460516313;10.296916206879288;10.929258408636972;10.034798962577268
10.336506559810257;10.50382573799575;11.328674927327947;9.31741261376487;13.183015000882756;12.96956639729051;11.016808287686557;11.85447883417163;10.294620748891628;8.39231742277876;11.26209484537018;11.840777923595054;12.458919206967591;8.988684686772165;10.643856189774723;11.510269670898175;11.181152256865566;8.826548487290914;12.407267764244732;12.83368074865474;12.50382573799575;11.650154213675094;9.995767150877802;12.624338545312986;9.939579214314692;10.333155350310616;11.9762060901486;12.450180247164754;10.34318571544788;7.546894459887636;11.249706056969703;12.450180247164754;13.174925682500678;10.064742764750257;11.020285500844649;11.560332834212442;10.25502856981873;10.954196310386877;11.898979204622512;10.4241662888181;14.085223468234444;10.589651146514786;11.377210530388552;9.627533884472792;9.20945336562895;11.11178773580101;12.456611099574918;10.79766152585376;8.388017285345136;10.870364719583405;11.95746484680521;12.487840033823051;9.20945336562895;9.717676423066395;8.39231742277876;11.909143047339898;12.407267764244732;11.26209484537018;10.977995368612962;13.089781488353998;13.41758884038258;10.774787059601174;13.675846798363596;12.341240820538747;14.380055148544896;14.798421172228954;12.43149760425805;11.744413410557655;11.944346034137832;11.642954223480332;12.66644593881483;11.929628283024565;11.914758838941856;11.1705510353167;12.057314877782703;14.160265375794546;14.134506539022745;12.862637357558794;13.22836777783683;12.92184093707449;11.573173784686484;10.452241240430816;12.108197722535827;13.09984089900072;12.606405212697783;12.35397382181817;12.487840033823051;12.89519657256334;12.450953464712992;12.553149275598548;12.971184272404678;12.02271457304476;13.583200322609205;11.378836713210614;11.91737207947684;11.275542556086725;12.400612641082;15.265798155172575;13.976116567946908;10.466586337719244;11.925925264972856;13.216139556425135;11.11699367754698;10.4757334309664;13.62445278651674;12.702172685365548;10.323054760341646;12.00562454919388;15.285438343586272;10.193525360501216;12.239598529249124;11.843528534611089;13.25502856981873;10.822570830950168;10.286557761607956;11.51668494930961;13.622623840811512;13.134426320220928
