TCGA-EL-A4KI-01A;TCGA-EL-A3ZO-01A;TCGA-DE-A0Y3-01B;TCGA-FY-A40M-01A;TCGA-EM-A4FR-01A;TCGA-J8-A3YH-01A;TCGA-EL-A3ZN-01A;TCGA-DJ-A3V7-01A;TCGA-BJ-A0Z2-01A;TCGA-EL-A3CW-01A;TCGA-CE-A481-01A;TCGA-E8-A416-01A;TCGA-EM-A1YB-01A;TCGA-FE-A234-01A;TCGA-DJ-A2PO-01A;TCGA-DJ-A2QA-01A;TCGA-DJ-A13W-01A;TCGA-DJ-A2PO-01A;TCGA-DJ-A4V4-01A;TCGA-BJ-A2NA-01A;TCGA-BJ-A45D-01A;TCGA-EL-A4K9-01A;TCGA-DJ-A3V5-01A;TCGA-EL-A3CY-01A;TCGA-FY-A3WA-01A;TCGA-DJ-A2PY-01A;TCGA-FE-A3PB-01A;TCGA-EL-A3N2-01A;TCGA-EL-A3D5-01A;TCGA-DJ-A1QM-01A;TCGA-DJ-A1QQ-01A;TCGA-ET-A25P-01A;TCGA-DJ-A1QN-01A;TCGA-H2-A3RH-01A;TCGA-DE-A0XZ-01A;TCGA-DJ-A13W-01A;TCGA-BJ-A28W-01A;TCGA-ET-A39K-01A;TCGA-BJ-A45E-01A;TCGA-FE-A3PA-01A;TCGA-BJ-A0ZE-01A;TCGA-BJ-A291-01A;TCGA-BJ-A0ZJ-01A;TCGA-ET-A3DO-01A;TCGA-EL-A4KH-01A;TCGA-BJ-A3PU-01A;TCGA-BJ-A2N7-01A;TCGA-DJ-A1QF-01A;TCGA-EM-A2CT-01A;TCGA-FY-A2QD-01A;TCGA-DJ-A3V7-01A;TCGA-J8-A4HW-01A;TCGA-ET-A3DO-01A;TCGA-E3-A3DY-01A;TCGA-E8-A432-01A;TCGA-BJ-A45J-01A;TCGA-FY-A3NP-01A;TCGA-EM-A2CO-01A;TCGA-EL-A3ZQ-11A;TCGA-BJ-A3PR-11A;TCGA-KS-A41J-11A;TCGA-EL-A3MY-11A;TCGA-BJ-A2NA-11A;TCGA-EL-A3GZ-11A;TCGA-EL-A3T8-11A;TCGA-EL-A3TB-11A;TCGA-EL-A3ZT-11A;TCGA-DO-A1JZ-11A;TCGA-H2-A2K9-11A;TCGA-EL-A3ZG-11A;TCGA-EL-A3MW-11A;TCGA-BJ-A28R-11A;TCGA-EM-A1YC-11A;TCGA-ET-A2MX-11C;TCGA-BJ-A290-11A;TCGA-EL-A3TA-11A;TCGA-BJ-A2N9-11A;TCGA-BJ-A3PU-11A;TCGA-EM-A1CT-11A;TCGA-EL-A3ZS-11A;TCGA-BJ-A2N7-11A;TCGA-EL-A3ZH-11A;TCGA-ET-A3DW-11A;TCGA-ET-A2N5-11B;TCGA-EM-A3ST-11A;TCGA-EL-A3T1-11A;TCGA-EM-A1CV-11A;TCGA-EM-A1CW-11A;TCGA-EL-A3N3-11A;TCGA-EL-A3MX-11A;TCGA-EL-A3ZL-11A;TCGA-EL-A3ZR-11A;TCGA-EL-A3ZK-11A;TCGA-GE-A2C6-11A;TCGA-BJ-A28W-11A;TCGA-EL-A3ZP-11A;TCGA-EL-A3T7-11A;TCGA-KS-A41I-11A;TCGA-BJ-A28X-11A;TCGA-EL-A3T0-11A;TCGA-EL-A3T6-11A;TCGA-EL-A3H1-11A;TCGA-EL-A3N2-11A;TCGA-E8-A2JQ-11A;TCGA-EM-A1CU-11A;TCGA-EL-A3ZO-11A;TCGA-EL-A3H7-11A;TCGA-KS-A41L-11A;TCGA-EM-A1CS-11A;TCGA-EL-A3H2-11A;TCGA-BJ-A2N8-11A;TCGA-FY-A3TY-11A;TCGA-EL-A3T2-11A;TCGA-EL-A3ZM-11A;TCGA-EL-A3T3-11A;TCGA-ET-A3DP-11A
12.064405961891042;13.305919236202762;12.386401423640775;12.687156944138907;12.30720080914081;12.671098725748465;12.480285320936373;12.889503963411476;12.473705749619416;12.151967870968187;12.61240779313867;12.726643921483994;11.760719947465624;13.165221068220944;12.277578002415735;11.263856019596082;10.506803437795648;12.277578002415735;12.287423811683524;12.712312041780274;12.393122273589531;12.094407633081207;12.75509621030718;12.30862344513114;12.972082308562456;11.863411958941638;12.64227737850386;12.603626344986193;12.82376527978966;13.101647450030766;12.621822947394202;12.717676423066395;13.035830072835015;13.045589039297344;12.501090770274512;10.506803437795648;11.38424412224308;12.416005780559267;11.352595231134304;12.791366414695004;11.825753832883112;12.48255589154897;12.154185209265297;12.684091106529095;12.25591374933779;12.450695771572915;12.907454038318624;13.030149824925717;13.12298972285457;12.98299357469431;12.889503963411476;12.707790495528824;12.684091106529095;12.492854620174748;12.64227737850386;12.816183681432342;12.87824254386927;12.341518823245243;13.089450481115907;11.83289001416474;13.02167404285837;12.776021715252812;12.45249865769279;12.552188759557149;12.564387696052629;12.876900591040306;12.581435989454384;12.458406613236534;12.910830081296574;12.420223419348645;12.659103963473662;12.59105477403678;12.413892328372643;12.928333307585149;13.132981618529351;13.023407843140218;12.58331786813751;13.077983973962752;13.075980462416286;10.773963368433558;13.245404150930328;13.323477033150423;12.926110641785304;13.027905996569883;12.59269061535341;12.73978060977326;12.59245703726808;12.055960234452296;12.87824254386927;13.029459787824964;13.051208940914766;12.673971520682796;12.627989784315703;12.003517912108602;11.563196272216738;12.448374459662794;12.732803394393494;12.270003253378444;12.40832974076739;12.932399322433792;12.978352958165145;13.090939415984376;12.56652978262417;12.26209484537018;12.389631339260522;12.94982671075911;12.799079209029006;13.116668855967111;13.044735626056909;13.039433166324494;13.59700500260697;12.521845775161932;12.418116141207488;12.969386521342283;12.90048948483465;12.97513145692134
10.293471648838134;13.30049556424774;12.106890045092218;11.285402218862249;10.22881869049588;12.945443836377912;12.78463484555752;12.312882955284357;8.727920454563199;11.632995197142955;10.987974524296153;12.485829308701904;11.679040186393062;12.715747542831355;10.899356922923111;11.522091068887065;7.531381460516312;10.899356922923111;12.798471801101618;12.28106067167702;11.45532722030456;11.464035152189911;12.57104154760109;12.351215321855609;13.681677655209691;12.308339030139408;12.172427508645482;12.237209960755022;8.672425341971495;11.735132884139947;11.449664538476192;10.44604940671655;12.282219695672588;12.106235761615748;11.400345796534694;7.531381460516312;9.179909090014934;13.341935726886604;10.192292814470768;10.742309436084;9.221587121264806;10.178664851006472;10.957827560833744;11.671541066711884;12.852919585123995;12.39794197197264;11.41732511767992;12.180219982170192;14.62542347167774;11.67595703294175;12.312882955284357;11.271463027904376;11.671541066711884;13.244215157319491;10.909143047339898;11.622051819456376;10.914385132155443;11.505315356136236;14.421078622653663;10.790348496751914;12.680359523513712;11.95746484680521;10.116343961237469;11.3151495622563;12.034111146096592;11.436190995481416;11.91625269881221;10.506803437795648;11.0566377151132;12.55170826162069;13.347067657165873;11.40832974076739;11.031356596255709;12.433585441150496;11.17367713630342;13.506431561252567;11.640696837570092;11.347621368568134;11.020285500844649;12.022020969646356;12.622051819456376;14.533573081389802;11.891024190149498;11.773551346428505;10.925554439873554;14.058414589673388;12.160186576600662;11.281350514981035;13.67087750439698;11.461479447286155;14.459751783535282;13.411775775576528;12.79968636133125;11.111135670234708;8.974414589805527;11.43514933836693;12.45917543555203;13.635264656539514;10.811374693509942;10.849405100947758;15.442263185600936;13.11877889015452;13.056807035580608;10.10459875356437;11.007728114632254;14.79197682089869;15.084060941950035;12.192292814470768;10.75905593916017;10.889503963411476;10.568906154502084;11.948732239819616;12.356451970221755;11.895953892812168;11.350386742312844;14.930275335112052
9.83289001416474;10.577428828035748;11.38316426063511;10.790348496751914;11.029287226968243;10.769011321097016;11.042343379793692;11.237209960755022;10.984418458801136;10.760719947465624;11.117643101389092;11.105908508571158;9.640244936222343;11.962173031109709;11.200285605224298;8.396604781181859;8.861086905995395;11.200285605224298;10.527477006060396;11.366322214245816;10.117643101389092;10.477758266443889;11.360298426618046;11.09341756438796;12.079151405421891;10.700439718141093;10.90312867681232;11.556026992724677;10.477758266443889;11.682116764950074;11.486332252768664;11.679040186393062;11.836444911341369;11.931845540183671;10.900112062977456;8.861086905995395;8.569855608330947;9.65284497300198;9.430452551665532;11.066089190457772;10.25974326369078;10.360847084179664;10.509775004326936;10.897089128312755;9.434628227636724;10.390168956200185;11.23421867823847;12.001408194392807;11.213104219641906;11.922584402713664;11.237209960755022;11.392854039872873;10.897089128312755;11.483815777264256;11.225207436943505;10.347621368568134;11.91737207947684;10.76487159073609;11.461479447286155;9.573647187493322;11.647908074281808;11.67065624911844;10.536247215688128;11.236014191900084;11.08746284125034;11.593857938858225;11.419433550705378;11.08746284125034;11.776021715252812;9.933690654952231;11.593857938858225;11.152284842306582;10.517669388133813;11.09077405464075;11.661778097771988;11.519636252843211;10.725366257895642;11.70173963867435;11.48733761520718;8.118941072723507;11.712097051087548;11.76983784362944;11.447083226209651;11.105253779700885;9.99717948093762;10.978710459106358;10.92035285541508;11.157346935362844;11.760304125286382;11.397139806235604;11.719388820942084;11.567956075415466;11.298635406734242;10.772314573921651;8.693486957499324;11.385323176175872;11.50332885662666;10.758223214726724;11.267371931265274;11.619302955415687;11.107217075591382;11.785043714779723;11.698270577692032;10.961449694398196;11.287712379549449;11.197216693110052;11.403544678202014;11.383704292474052;11.23421867823847;11.693051295397;11.995767150877802;11.199672344836364;11.21856323619027;10.979425195331473;11.273212809854334;11.857203471508166
13.7688046164558;14.319178156047638;14.161131882984307;14.630380897751948;13.47192918764169;13.66200071871848;14.239225576001203;14.766735939529964;11.617467465294196;12.5427900615549;14.072802534544207;13.014020470314934;12.450438032395652;14.758431440900267;13.324039871367214;12.82555510087083;12.517423341396473;13.324039871367214;13.490850876740298;14.962082633851564;15.232046113570558;14.166947625077157;13.687047562051522;15.54257848945404;14.982013149892127;12.891403996665025;14.23534113611886;14.379852147436582;11.174925682500678;13.946906274456396;13.749869427396844;14.901951062641238;14.803374376155803;14.9799163711653;13.110483309816226;12.517423341396473;10.4542992936199;14.459815807989589;12.376125389276174;14.202353436559276;14.37978447405238;12.902563541971553;13.45994384837493;13.815383295813538;12.823964258486738;14.672756805509056;13.509156432503849;14.305848004314882;13.4578938373147;13.557942286787448;14.766735939529964;13.802718295983178;13.815383295813538;13.194756854422248;12.70433597118232;14.950647019424986;14.635264656539514;13.937465778954389;15.21973574392368;11.465056167831175;12.7737573721398;13.7282394114253;10.358651200892886;10.989394499844732;11.913637428049103;12.762174381993102;11.582141981658776;12.39231742277876;10.618385502258606;11.943247395901553;14.196141029718238;10.923327485419192;12.13699111208023;12.050528905530555;12.673750739438065;14.50624558702854;12.671983272091865;11.782588759494963;12.214926187942435;12.575775579874763;12.738725622493424;14.138511802674932;12.029632328044135;11.377210530388552;10.406205005418856;15.161564941492689;12.561526624136484;10.916625922211235;13.74157231951848;12.607561496354206;14.151175137808572;14.133543618886286;12.99806148563642;11.81698362325538;12.681018739902102;12.887791791341588;14.092674566725234;13.039433166324494;11.554588851677638;12.056299014550335;14.953150632063606;13.560093957642495;13.086302118782552;12.087131301540529;11.375039431346924;14.478769619475765;15.631518131801762;11.881113960675096;12.436451292286977;11.965062756744627;10.290018846932618;10.480790201095816;13.831999919509736;13.072132604167232;12.466076461396252;14.72940831698402
16.313751061496696;15.169181233208205;15.336192714399305;16.858648844861527;16.716886429799427;15.442943495848729;15.546653347654956;15.601538675939848;16.431220085989178;15.95580880589746;15.941987510186266;17.08746284125034;13.862346774784124;15.561317782195818;15.11394560035172;15.453399256579326;16.014238462645608;15.11394560035172;15.238964451350238;15.7279204545632;16.387024418036862;15.401112841616634;15.505997584098557;14.55632642508309;18.218794976576326;14.12023787734196;14.551047315545956;15.113660784295345;15.721633263063;16.69503793542769;16.31765991979298;16.303316991004568;16.06905110826635;16.19792695952911;15.724647074569344;16.014238462645608;14.929489591241568;15.245404150930328;14.102959885910124;16.52918650525089;14.496853777388042;16.15754431336664;15.984373952468026;14.558659867026508;15.811550303044328;14.862007687557307;16.272648008070668;16.179209337616857;15.983461269934612;15.94288099715904;15.601538675939848;16.39902752762304;14.558659867026508;15.565459136904616;15.111135670234708;16.172915773282867;16.317695245765165;14.991566132449032;17.079297267953322;15.901856811968903;17.381382409984795;16.41172613160987;16.126563325715097;16.36218356348746;16.859182902142923;16.784379243437744;17.127440230649455;16.244438168275632;17.15577681880192;15.526346403176795;16.50481898763284;15.98850717892317;16.908404349191226;17.016177144641983;17.297328285169055;16.88212955188097;16.22622401599265;17.099049821020355;15.956988646210542;12.818382455041156;16.989128360866413;17.126522995427695;16.109443000310264;16.935567942192904;16.739582858413772;15.712661333339431;16.895977552665407;15.928888439397635;16.185320693862266;17.50826677059824;16.324022285996254;16.677169057716114;16.39320608639947;15.055663736593432;14.927500209145649;16.385778160102785;17.423780691742632;16.01878698035644;16.319636843348214;16.148397136431353;16.201626204182613;16.485813588874272;16.44049612044172;15.766684184582392;15.778795833267706;16.28949661089696;15.917045683157154;17.125847295460854;16.944265953371758;16.563643171465788;17.016645087505285;16.882726624679435;16.628274648575864;16.07196507295403;17.01476150988813;15.621078862335493
14.305919236202762;13.48721198320981;12.586370695113963;13.561526624136484;13.371095967259532;13.018026265843226;12.79968636133125;13.069449767427784;12.26532202423487;12.213711798105672;12.79766152585376;12.709083812550343;12.029632328044135;12.799484005620014;12.464290473850768;12.86418614465428;12.611024797307351;12.464290473850768;12.782179193831208;12.859534786382651;13.977190467909072;12.724940118462358;12.998766701361516;12.525765478821915;11.35424938194524;11.355351096424812;12.91755855851037;12.610794169053182;11.556026992724677;13.092426815780255;12.361669679492774;12.779719355143405;13.526499239136566;13.27539705711621;12.469133019829592;12.611024797307351;13.036345351740747;13.635604767744788;12.303780748177102;13.776535843422216;12.151967870968187;13.113579397950534;12.673088192909365;12.442943495848729;13.584140418783798;12.939946452458686;13.1767964781476;12.913824390408063;13.282798858683533;12.453527867681784;13.069449767427784;12.41732511767992;12.442943495848729;12.695445810537382;13.276560638218411;12.987796929042542;12.918304233699931;12.67595703294175;12.804332726187615;13.325024310191417;12.6640027628865;12.5980525001616;12.244066464194818;12.236014191900084;12.676397887044764;12.389900172773064;12.3445733225962;12.213408040858337;12.67529549909406;12.129926933510394;12.189206834597025;12.458150248057557;12.659103963473662;12.589651146514786;12.80634822671225;12.775816012673026;12.83466855769086;12.763627351727628;12.754052367528924;12.056299014550335;12.79197682089869;12.619073646817748;12.534059656450363;12.786473845221302;12.997532347526366;12.324743110494415;12.822172461476178;11.006326078524934;12.492604304386685;13.183945471757246;12.541338657970826;12.450953464712992;12.420223419348645;11.952013164889486;13.058330026205653;12.28886607416582;12.635037871183252;12.496853777388042;12.531137741444716;12.244958393151132;12.705848343508944;12.708221730038352;12.38720958071964;12.298921740969751;12.16679075071818;12.5473765634981;12.409656113059851;12.72749506902543;12.772520776314757;12.241089378860856;13.15813628540764;12.19567978549598;12.458150248057557;12.637756945412145;12.829326335841666;12.817583288677616
9.264442600226602;9.7632123668144;8.353146825498083;8.936637939002571;10.519636252843211;9.187352073200495;10.459431618637296;7.426264754702098;8.290018846932618;7.483815777264256;7.971543553950772;10.140829770773;7.906890595608519;7.888743248898259;7.357552004618084;9.824958740528524;6.820178962415188;7.357552004618084;9.721099188707186;8.339850002884624;9.4757334309664;8.761551232444479;8.233619676759702;7.86418614465428;7.312882955284356;7.400879436282184;8.588714635582264;7.189824558880018;10.118941072723509;8.370687406807217;7.0;8.62935662007961;8.59618975614441;10.79685079526716;7.651051691178928;6.820178962415188;10.970105890612182;10.041659151637214;8.807354922057604;9.204571144249204;6.614709844115208;10.13827180017222;7.994353436858858;7.787902559391432;9.918863237274596;8.326429487122303;9.461479447286155;6.392317422778761;10.001408194392807;11.95492329203032;7.426264754702098;8.632995197142957;7.787902559391432;9.731319031025064;8.219168520462162;7.442943495848728;8.696967526234287;8.164906926675688;8.308339030139408;10.697836357962377;8.487840033823051;10.837627933171404;8.845490050944376;8.049848549450562;8.707359132080883;9.12670447284319;10.78953364497036;9.447083226209651;11.015415052386688;8.784634845557521;8.149747119504681;8.744833837499545;8.562242424221072;8.405141463136344;8.321928094887362;8.997179480937621;8.335390354693924;8.88264304936184;10.27262978497637;8.800899899920305;10.869593843240784;9.199672344836364;9.036173612553483;12.107217075591382;9.584962500721156;7.584962500721156;10.606405212697783;9.845490050944376;7.665335917185176;9.144658242831882;9.118941072723509;12.113742166049189;8.696967526234287;10.127994320976391;10.023754353299417;10.358651200892886;12.221889161471266;8.257387842692651;10.567005370247031;9.44086916761087;10.071462362556623;8.774787059601174;10.383704292474052;9.041659151637214;10.161131882984307;10.278449458220482;9.758223214726724;12.792790294301064;9.667111542075029;9.30149619498255;9.659995892429976;10.779719355143405;10.480790201095816;12.213711798105672;9.69522829149575;9.044394119358454
8.487840033823051;9.25502856981873;8.375039431346925;7.727920454563199;6.94251450533924;7.954196310386875;9.068778277985412;8.011227255423254;6.426264754702098;9.69522829149575;8.573647187493322;10.227615943414223;8.422064766172813;7.876516946564999;8.08214904135387;6.918863237274595;8.991521846075695;8.08214904135387;7.870364719583405;8.829722735086058;9.453270634010623;7.820178962415188;8.118941072723507;9.4241662888181;7.807354922057604;7.86418614465428;7.851749041416057;8.204571144249204;8.741466986401146;9.560332834212442;8.370687406807217;9.51175265376738;8.59618975614441;8.0;7.303780748177103;8.991521846075695;7.546894459887636;7.60733031374961;7.813781191217037;8.731319031025064;5.523561956057013;8.861086905995395;8.113742166049189;8.861086905995395;8.686500527183219;8.357552004618084;8.73809225962049;9.179909090014934;10.370687406807216;10.234817431117325;8.011227255423254;9.066089190457772;8.861086905995395;7.930737337562887;8.290018846932618;8.335390354693924;7.22881869049588;8.224001674198105;10.599912842187129;9.041659151637214;10.348728154231075;9.857980995127573;9.79603960882977;10.395534135462302;10.277287400130357;10.383704292474052;10.018200178813226;9.39231742277876;9.929258408636972;8.375039431346925;10.41679752760606;9.556506054671928;9.426264754702098;10.721953612801386;10.675074920385445;9.868822554775;9.76983784362944;10.092757140919852;10.482807956726669;7.044394119358453;10.225207436943505;10.266786540694902;9.199672344836364;9.984418458801136;9.436711542137214;9.26209484537018;9.240791332161956;10.25974326369078;9.473705749619416;10.178664851006472;9.991521846075695;9.839203788096944;9.658211482751796;8.823367240046235;7.734709620225838;9.61654884377899;10.197216693110052;9.194756854422248;9.221587121264806;9.902375114486023;9.162391328756906;9.894817763307945;9.693486957499324;9.047123912114026;9.86727873970966;10.308339030139408;8.721099188707186;10.13827180017222;10.651948610723446;9.935165049603697;9.90839262077375;10.27262978497637;10.31174831500496;9.992938336165814;10.43879185257826;9.874981347653774
9.577428828035748;11.25502856981873;10.868050853745158;10.837627933171404;10.524541715035848;10.802516365121225;10.957827560833744;11.057314877782703;10.602698865017963;10.874212934830874;11.22881869049588;11.061371192659813;10.088788238716909;11.955649907528374;11.140829770773;9.273795599214264;8.727920454563199;11.140829770773;10.345405246717796;11.38316426063511;10.366322214245816;10.52258153125483;11.048486873992337;11.608716854020573;11.848231701093818;10.961449694398196;11.060020354507852;11.418379719364957;11.184875342908285;11.494355603532846;11.018895621121649;11.459431618637296;11.77272694923985;11.378294855911893;11.000704269011246;8.727920454563199;9.643856189774723;10.452241240430816;10.12023787734196;11.009128789539256;9.92035285541508;10.533329732305834;10.63390340934852;10.913637428049103;9.84862294042934;10.604553229079038;10.99081307915361;11.95383268214528;11.174925682500678;11.134426320220928;11.057314877782703;11.057991722759176;10.913637428049103;11.41204051455165;11.856036399819155;10.749869427396844;11.390706372872774;11.070791809423062;11.325867580575418;10.074141462752506;11.433585441150496;11.391243589427445;10.843921051289035;11.041659151637214;10.871135184243045;11.369052007001388;10.85096815098244;10.807354922057604;11.50382573799575;10.335390354693924;11.283088353024002;11.14338321398982;10.458406613236534;10.902375114486023;11.369597346278676;11.020285500844649;10.76983784362944;11.368506461507693;11.271463027904376;9.461479447286155;11.463013413449692;11.342630298678408;11.720671786825555;10.915879378835774;10.048486873992337;11.200285605224298;11.025831668332026;10.694357887221452;11.778487861222372;11.064742764750257;11.273795599214264;11.141468555393084;11.203348002979762;10.648357582009666;9.30149619498255;11.011926066306808;10.992938336165814;11.035486451292154;11.340406490853294;11.352595231134304;11.239001757765582;11.661778097771988;11.213104219641906;11.3292357417338;10.90839262077375;11.051208940914766;11.61056350392504;11.29634268469289;11.156715144224702;11.419433550705378;11.714245517666123;10.754887502163468;10.981567281903017;10.734709620225836;11.140190703191836;11.339850002884624
10.733015321685963;11.559377090526684;10.826548487290914;11.620219825507489;10.451211111832327;11.43827205612483;10.345405246717796;11.571752643503546;9.60177078840771;9.799281621521924;11.141468555393084;10.389093521904474;9.35974956032233;11.306061689428342;10.98655314975666;10.074141462752506;8.643856189774725;10.98655314975666;11.189824558880018;11.953468962228849;11.07815080773465;11.247334178028728;11.221587121264806;11.319107575824985;10.14210705730255;10.281930026955443;11.308339030139408;11.519636252843211;8.897845456005511;10.349834091457248;11.295768934420508;11.155450731312138;11.691743519171276;11.844313461203296;10.788718332690458;8.643856189774725;9.923327485419192;11.246740598493144;10.215532999745657;11.270879295328784;9.99435343685886;10.369597346278676;11.184255495405347;10.96000193206808;10.622051819456376;11.693051295397;10.836839359748716;11.56843119316746;10.47269083924278;8.936637939002571;11.571752643503546;10.807354922057604;10.96000193206808;10.99859042974533;10.700439718141093;10.384783750093352;11.107870914279614;10.20212382383046;10.430452551665532;9.91737207947684;9.988684686772164;9.951284714966972;9.328674927327947;8.665335917185176;9.73640193131829;10.030667136246942;9.312882955284357;8.682994583681683;9.7431513941125;8.50382573799575;9.30149619498255;9.44086916761087;9.560332834212442;9.273795599214264;10.124121311829189;9.800899899920305;9.824958740528524;9.4797802640291;9.65642486327778;9.682994583681683;9.935165049603697;9.29920801838728;9.326429487122304;9.310612781659527;9.271463027904376;9.932214751968385;9.52552080909507;9.019590728357882;10.109830654278792;9.99717948093762;9.92481250360578;9.876516946565;9.43879185257826;9.49585502688717;9.584962500721156;9.89026427702111;9.543031820255235;10.26795708440284;10.40832974076739;9.355351096424812;9.366322214245816;9.804131021183318;10.406205005418856;10.095397022792556;9.584962500721156;9.689997971419446;9.566054038171092;9.86573327085176;9.477758266443889;9.35974956032233;9.477758266443889;9.344295907915816;9.968666793195208;8.459431618637296;9.562242424221072;9.105908508571158
8.194756854422248;10.699572453287267;10.07815080773465;10.742309436084;8.022367813028454;10.900866807980748;11.084144010615145;10.016808287686557;7.442943495848728;10.760719947465624;9.759888183221834;10.737247343027738;11.006326078524934;9.721099188707186;9.169925001442312;8.252665432450248;6.357552004618084;9.169925001442312;9.52552080909507;10.247927513443583;10.395534135462302;10.162391328756906;10.076815597050832;13.5939746192773;9.184875342908285;8.915879378835774;11.08214904135387;9.981567281903017;8.475733430966399;10.654636028527968;9.839203788096944;9.840777923595054;10.643856189774723;10.113742166049189;10.314016703901355;6.357552004618084;10.759888183221834;11.77561028075954;10.52061868055628;8.554588851677638;6.807354922057604;9.368506461507693;9.899356922923111;10.644757592516257;10.63390340934852;9.060695931687556;9.219168520462162;10.60177078840771;11.3297963382207;8.233619676759702;10.016808287686557;9.873444112515376;10.644757592516257;9.779719355143405;10.572700226487292;10.151016538892248;8.89178370321831;11.233619676759702;12.340406490853294;9.59245703726808;11.276706019892432;11.043027283594547;9.672425341971495;9.80896417491926;10.404077136241234;11.857980995127573;9.96289600533726;8.134426320220927;10.187352073200495;10.164906926675688;11.86573327085176;9.86418614465428;9.823367240046236;10.725366257895642;10.091435386323608;11.844705764411938;11.110483309816226;11.015415052386688;9.497851836951115;11.68650052718322;10.213104219641906;11.101975670949232;10.437752072323605;9.016808287686557;10.08746284125034;13.219168520462162;9.219168520462162;8.700439718141093;11.81658370778757;10.390168956200185;12.410981267043796;11.436711542137214;10.747353829478062;10.681238411777803;9.278449458220482;11.702172685365548;10.51668494930961;11.957102041562289;11.589651146514786;10.22881869049588;13.052058534626903;11.262682142362165;10.842350343413807;10.74819284958946;9.184875342908285;11.510764167917891;13.33119687715303;10.573647187493322;9.197216693110052;9.611024797307351;9.632995197142955;8.965784284662087;11.12347479824414;10.854089179870574;10.022367813028454;11.813380386924727
8.539158811108031;9.874981347653774;7.392317422778761;9.240791332161956;10.563196272216738;11.024447124040648;9.231221180711186;9.541096615349524;8.92481250360578;9.79766152585376;9.89178370321831;8.370687406807217;10.46352437327118;9.060695931687556;10.450180247164754;8.29920801838728;7.20945336562895;10.450180247164754;10.163649676015824;9.403012023574997;8.400879436282183;10.502831804066744;9.961449694398196;12.128960950855696;10.878050912728536;9.663558104217271;10.696098170955864;9.691743519171276;7.199672344836364;11.464035152189911;9.638435913990472;9.485829308701904;12.01227534485612;11.020285500844649;10.639340708652233;7.20945336562895;11.112439506781552;8.727920454563199;10.79685079526716;11.047123912114026;6.930737337562887;12.258860431409756;9.76983784362944;9.06339508128851;10.566054038171092;8.066089190457772;9.348728154231075;11.627989784315703;7.876516946564999;8.434628227636725;9.541096615349524;9.333155350310616;9.06339508128851;11.217957697864112;10.659995892429976;9.709083812550343;9.049848549450562;11.46096776257042;8.379378367071261;9.06339508128851;9.627533884472792;9.047123912114026;9.62935662007961;6.409390936137702;10.014020470314934;8.049848549450562;8.321928094887362;9.63117705570398;10.564149489985732;8.124121311829187;7.366322214245816;10.825753832883112;9.651051691178928;8.467605550082997;7.179909090014935;7.768184324776926;10.63026712502677;9.047123912114026;7.948367231584678;10.900112062977456;9.052568050804153;9.824958740528524;7.066089190457772;7.894817763307944;6.303780748177103;9.837627933171404;8.569855608330947;9.321928094887362;9.721099188707186;7.087462841250339;8.361943773735241;8.353146825498083;9.965784284662089;11.041659151637214;9.335390354693924;11.263856019596082;7.643856189774724;10.703038388986418;11.894817763307945;9.422064766172811;9.840777923595054;10.800899899920305;11.10000522442272;11.817383427897232;9.388017285345136;8.721099188707186;10.130570562805426;9.403012023574997;8.686500527183219;7.906890595608519;10.127994320976391;7.499845887083206;5.832890014164741;8.159871336778389;7.392317422778761;6.94251450533924
12.360847084179664;12.121209716409284;11.62159403901754;12.473198383677529;11.649705265471413;11.71639078949768;10.693486957499324;11.544481522310791;11.837233700339088;11.081483438093674;11.688687423222536;11.4189067312579;10.30035256032822;12.029287226968243;11.50084187955693;11.24198314969433;11.193525360501216;11.50084187955693;11.199058823653022;11.737247343027738;11.635718120331047;11.752380646552892;11.790348496751914;11.960364008877834;11.866506212226202;10.875749351420056;11.815783544128184;11.578372691360803;9.67065624911844;12.26502894245816;12.14306428063141;12.467096033905747;12.67065624911844;11.896710815726117;11.92481250360578;11.193525360501216;11.367414751246828;11.423641195075856;10.794415866350104;12.14274527675153;10.492854620174748;10.591522346570734;11.687375683437468;11.731743290707842;11.724940118462358;11.236014191900084;11.881113960675096;12.099676554859643;12.419170165028538;11.247334178028728;11.544481522310791;11.857980995127573;11.731743290707842;11.996473488733228;11.76445696361989;11.857203471508166;11.566054038171092;12.00842862207058;11.401412878714178;11.199672344836364;11.712097051087548;11.423641195075856;11.4241662888181;11.090112419664289;11.047805554007589;11.323617763291578;11.448632567730552;11.221587121264806;11.98049663618346;10.279610581052484;11.395534135462302;11.4893462407191;10.787086324551616;11.319107575824985;12.002463438892535;11.373408960228696;11.569380959522295;11.511258495502268;11.46352437327118;10.320800548881635;11.930737337562888;11.014717929860009;11.366322214245816;11.63390340934852;10.922584402713664;11.041659151637214;10.91139198784346;11.076815597050832;11.93110683302934;11.95383268214528;11.252665432450248;11.092757140919852;11.219773550892874;10.972261848733291;10.547858506058416;11.227014193649133;11.565102078360312;11.59105477403678;11.95383268214528;11.16679075071818;10.933690654952231;11.381542951184583;11.183635381473218;11.91139198784346;10.91139198784346;10.649256177517314;11.077483356859508;11.617467465294196;11.618385502258606;11.71639078949768;12.390437689560535;11.06204613772049;11.200285605224298;10.639340708652233;11.576484346796851;10.948367231584678
