TCGA-DJ-A3UK-01A;TCGA-E8-A434-01A;TCGA-KS-A4I5-01A;TCGA-BJ-A28X-01A;TCGA-KS-A41F-01A;TCGA-FK-A4UB-01A;TCGA-FK-A4UB-01A;TCGA-EL-A3CU-01A;TCGA-EL-A3ZS-01A;TCGA-EL-A3CZ-01A;TCGA-EL-A4JX-01A;TCGA-BJ-A28T-01A;TCGA-CE-A485-01A;TCGA-EL-A4K2-01A;TCGA-EL-A3CM-01A;TCGA-EM-A4FV-01A;TCGA-DE-A0Y3-01B;TCGA-BJ-A192-01A;TCGA-EM-A2P0-01A;TCGA-H2-A3RI-01A;TCGA-ET-A3BW-01A;TCGA-FY-A3NM-01A;TCGA-DJ-A3VB-01A;TCGA-EL-A3ZT-01A;TCGA-CE-A481-01A;TCGA-DJ-A3VF-01A;TCGA-EM-A22M-01A;TCGA-EL-A3GR-01A;TCGA-BJ-A291-01A;TCGA-J8-A3YE-01A;TCGA-DJ-A3UZ-01A;TCGA-EM-A3AP-01A;TCGA-EL-A4KG-01A;TCGA-DJ-A3V2-01A;TCGA-FY-A4B4-01A;TCGA-CE-A3ME-01A;TCGA-ET-A40T-01A;TCGA-FE-A232-01A;TCGA-DJ-A3V5-01A;TCGA-EL-A3H5-01A;TCGA-FK-A3SB-01A;TCGA-EM-A1CS-01A;TCGA-EL-A3D1-01A;TCGA-EM-A2CJ-01A;TCGA-BJ-A18Y-01A;TCGA-DJ-A13R-01A;TCGA-BJ-A3PU-01A;TCGA-EL-A4KG-01A;TCGA-DJ-A3UO-01A;TCGA-BJ-A2NA-01A;TCGA-FY-A4B0-01A;TCGA-BJ-A0ZC-01A;TCGA-DJ-A4V5-01A;TCGA-EM-A2CO-01A;TCGA-DJ-A4V0-01A;TCGA-DJ-A3UN-01A;TCGA-4C-A93U-01A;TCGA-E3-A3DY-01A;TCGA-EL-A3ZQ-11A;TCGA-BJ-A3PR-11A;TCGA-KS-A41J-11A;TCGA-EL-A3MY-11A;TCGA-BJ-A2NA-11A;TCGA-EL-A3GZ-11A;TCGA-EL-A3T8-11A;TCGA-EL-A3TB-11A;TCGA-EL-A3ZT-11A;TCGA-DO-A1JZ-11A;TCGA-H2-A2K9-11A;TCGA-EL-A3ZG-11A;TCGA-EL-A3MW-11A;TCGA-BJ-A28R-11A;TCGA-EM-A1YC-11A;TCGA-ET-A2MX-11C;TCGA-BJ-A290-11A;TCGA-EL-A3TA-11A;TCGA-BJ-A2N9-11A;TCGA-BJ-A3PU-11A;TCGA-EM-A1CT-11A;TCGA-EL-A3ZS-11A;TCGA-BJ-A2N7-11A;TCGA-EL-A3ZH-11A;TCGA-ET-A3DW-11A;TCGA-ET-A2N5-11B;TCGA-EM-A3ST-11A;TCGA-EL-A3T1-11A;TCGA-EM-A1CV-11A;TCGA-EM-A1CW-11A;TCGA-EL-A3N3-11A;TCGA-EL-A3MX-11A;TCGA-EL-A3ZL-11A;TCGA-EL-A3ZR-11A;TCGA-EL-A3ZK-11A;TCGA-GE-A2C6-11A;TCGA-BJ-A28W-11A;TCGA-EL-A3ZP-11A;TCGA-EL-A3T7-11A;TCGA-KS-A41I-11A;TCGA-BJ-A28X-11A;TCGA-EL-A3T0-11A;TCGA-EL-A3T6-11A;TCGA-EL-A3H1-11A;TCGA-EL-A3N2-11A;TCGA-E8-A2JQ-11A;TCGA-EM-A1CU-11A;TCGA-EL-A3ZO-11A;TCGA-EL-A3H7-11A;TCGA-KS-A41L-11A;TCGA-EM-A1CS-11A;TCGA-EL-A3H2-11A;TCGA-BJ-A2N8-11A;TCGA-FY-A3TY-11A;TCGA-EL-A3T2-11A;TCGA-EL-A3ZM-11A;TCGA-EL-A3T3-11A;TCGA-ET-A3DP-11A
12.532112370794998;12.704552121462278;12.334831928118;12.6373041221062;10.897089128312755;11.183015000882756;11.183015000882756;12.291458518782344;12.79380649145577;12.13699111208023;11.63390340934852;11.63254087654689;12.623195635452936;12.731743290707842;12.198138052401116;12.170238052336648;12.386401423640775;13.223398414711628;12.519144787997414;12.752171545162444;12.40886043602476;13.06339508128851;13.43280285635187;12.588246152044816;12.61240779313867;12.880731435141664;11.928148216169037;12.36139553316589;12.48255589154897;12.77869318322384;12.537218400538595;13.0087787482805;13.165535141377925;12.923141750621268;12.681018739902102;12.522336320913306;12.341240820538747;12.325024310191417;12.75509621030718;12.430191170191696;12.724727001534443;12.531625138422624;11.914758838941856;12.891024190149498;12.676838606474153;11.37937836707126;12.450695771572915;13.165535141377925;12.7795141791435;12.712312041780274;12.776433032444732;12.824362133569483;12.688250309133178;12.341518823245243;12.70714340198091;12.619990662606378;12.050188767596437;12.492854620174748;13.089450481115907;11.83289001416474;13.02167404285837;12.776021715252812;12.45249865769279;12.552188759557149;12.564387696052629;12.876900591040306;12.581435989454384;12.458406613236534;12.910830081296574;12.420223419348645;12.659103963473662;12.59105477403678;12.413892328372643;12.928333307585149;13.132981618529351;13.023407843140218;12.58331786813751;13.077983973962752;13.075980462416286;10.773963368433558;13.245404150930328;13.323477033150423;12.926110641785304;13.027905996569883;12.59269061535341;12.73978060977326;12.59245703726808;12.055960234452296;12.87824254386927;13.029459787824964;13.051208940914766;12.673971520682796;12.627989784315703;12.003517912108602;11.563196272216738;12.448374459662794;12.732803394393494;12.270003253378444;12.40832974076739;12.932399322433792;12.978352958165145;13.090939415984376;12.56652978262417;12.26209484537018;12.389631339260522;12.94982671075911;12.799079209029006;13.116668855967111;13.044735626056909;13.039433166324494;13.59700500260697;12.521845775161932;12.418116141207488;12.969386521342283;12.90048948483465;12.97513145692134
12.263269200372662;11.4893462407191;11.774787059601174;10.97513145692134;9.535275376620802;10.532355925288847;10.532355925288847;11.115693952197011;12.61240779313867;12.050188767596437;10.872674880270605;9.554588851677638;11.154818109052105;11.569380959522295;11.055282435501187;11.241387363998935;12.106890045092218;11.398743691938192;11.421538906848276;12.35149140932002;11.466076461396252;11.683871868622605;14.2408658496094;12.34207466799914;10.987974524296153;12.04916787237217;10.671541066711884;12.084144010615145;10.178664851006472;14.604611139567387;12.942147920394849;11.43306376512207;13.20304205556246;11.654188473059545;11.99045856507371;12.876133200043016;11.666667840690357;12.119265383175788;12.57104154760109;11.996120363033048;11.105908508571158;11.559377090526684;11.247334178028728;10.982280604558284;10.048486873992337;9.330916878114618;12.39794197197264;13.20304205556246;11.325305455089682;12.28106067167702;10.50382573799575;9.651051691178928;11.932952892194717;11.505315356136236;10.782998208920414;11.74104557700984;12.939946452458686;13.244215157319491;14.421078622653663;10.790348496751914;12.680359523513712;11.95746484680521;10.116343961237469;11.3151495622563;12.034111146096592;11.436190995481416;11.91625269881221;10.506803437795648;11.0566377151132;12.55170826162069;13.347067657165873;11.40832974076739;11.031356596255709;12.433585441150496;11.17367713630342;13.506431561252567;11.640696837570092;11.347621368568134;11.020285500844649;12.022020969646356;12.622051819456376;14.533573081389802;11.891024190149498;11.773551346428505;10.925554439873554;14.058414589673388;12.160186576600662;11.281350514981035;13.67087750439698;11.461479447286155;14.459751783535282;13.411775775576528;12.79968636133125;11.111135670234708;8.974414589805527;11.43514933836693;12.45917543555203;13.635264656539514;10.811374693509942;10.849405100947758;15.442263185600936;13.11877889015452;13.056807035580608;10.10459875356437;11.007728114632254;14.79197682089869;15.084060941950035;12.192292814470768;10.75905593916017;10.889503963411476;10.568906154502084;11.948732239819616;12.356451970221755;11.895953892812168;11.350386742312844;14.930275335112052
10.907641803665529;11.098032082960527;10.3297963382207;11.136350341454156;7.851749041416057;9.85642552862553;9.85642552862553;11.21006248324023;11.175549550636193;12.011926066306808;10.124121311829189;10.203348002979762;11.3066313617125;11.258566033889933;11.166163082646111;10.83368074865474;11.38316426063511;11.282509306240836;11.539158811108033;11.447083226209651;11.375582512490508;12.325867580575418;11.214319120800766;10.975847968006784;11.117643101389092;11.558898981146704;9.560332834212442;11.459431618637296;10.360847084179664;11.20945336562895;11.324743110494415;11.758223214726724;10.733015321685963;10.99506046703272;11.091435386323608;11.115693952197011;11.115693952197011;10.584962500721156;11.360298426618046;10.12023787734196;11.450180247164754;11.624338545312986;9.129283016944967;10.619302955415687;11.085472459181284;9.779719355143405;10.390168956200185;10.733015321685963;11.018200178813226;11.366322214245816;11.260919533662904;11.207624468226758;11.0;10.76487159073609;11.384783750093352;10.43567026093655;10.46454575033394;11.483815777264256;11.461479447286155;9.573647187493322;11.647908074281808;11.67065624911844;10.536247215688128;11.236014191900084;11.08746284125034;11.593857938858225;11.419433550705378;11.08746284125034;11.776021715252812;9.933690654952231;11.593857938858225;11.152284842306582;10.517669388133813;11.09077405464075;11.661778097771988;11.519636252843211;10.725366257895642;11.70173963867435;11.48733761520718;8.118941072723507;11.712097051087548;11.76983784362944;11.447083226209651;11.105253779700885;9.99717948093762;10.978710459106358;10.92035285541508;11.157346935362844;11.760304125286382;11.397139806235604;11.719388820942084;11.567956075415466;11.298635406734242;10.772314573921651;8.693486957499324;11.385323176175872;11.50332885662666;10.758223214726724;11.267371931265274;11.619302955415687;11.107217075591382;11.785043714779723;11.698270577692032;10.961449694398196;11.287712379549449;11.197216693110052;11.403544678202014;11.383704292474052;11.23421867823847;11.693051295397;11.995767150877802;11.199672344836364;11.21856323619027;10.979425195331473;11.273212809854334;11.857203471508166
12.325024310191417;14.130007402877114;15.35521342811602;13.820178962415188;12.431758749166155;13.074810461160451;13.074810461160451;13.15608307628868;14.106235761615748;13.801102057146291;14.15813628540764;10.778898476008376;13.64441963248483;14.037632744408544;13.677389316501412;13.338179249900112;14.161131882984307;15.158215196663829;14.227315099905493;12.393122273589531;11.63390340934852;13.09490241275141;15.857543689654038;14.33000650575562;14.072802534544207;15.0566800470931;13.272338184158624;15.037632744408544;12.902563541971553;12.911953675621971;13.648469937061384;15.556565926231745;15.44582315991613;13.202583012749797;15.370074349106924;14.366595426071438;14.460199895059583;14.33119687715303;13.687047562051522;13.176329006617596;13.799180418825316;12.749450465569916;15.65290097715722;13.263856019596082;12.56486399022694;11.811374693509942;14.672756805509056;15.44582315991613;14.40554038337693;14.962082633851564;13.30848124464402;13.197984533375603;14.466968626739956;13.937465778954389;12.877475866534429;12.826151214800207;13.388286419762649;13.194756854422248;15.21973574392368;11.465056167831175;12.7737573721398;13.7282394114253;10.358651200892886;10.989394499844732;11.913637428049103;12.762174381993102;11.582141981658776;12.39231742277876;10.618385502258606;11.943247395901553;14.196141029718238;10.923327485419192;12.13699111208023;12.050528905530555;12.673750739438065;14.50624558702854;12.671983272091865;11.782588759494963;12.214926187942435;12.575775579874763;12.738725622493424;14.138511802674932;12.029632328044135;11.377210530388552;10.406205005418856;15.161564941492689;12.561526624136484;10.916625922211235;13.74157231951848;12.607561496354206;14.151175137808572;14.133543618886286;12.99806148563642;11.81698362325538;12.681018739902102;12.887791791341588;14.092674566725234;13.039433166324494;11.554588851677638;12.056299014550335;14.953150632063606;13.560093957642495;13.086302118782552;12.087131301540529;11.375039431346924;14.478769619475765;15.631518131801762;11.881113960675096;12.436451292286977;11.965062756744627;10.290018846932618;10.480790201095816;13.831999919509736;13.072132604167232;12.466076461396252;14.72940831698402
15.78917700254147;16.432395091913026;15.862976296839312;15.338875632131565;14.35576402254724;15.166908408086574;15.166908408086574;14.996561756654629;15.822595725390286;16.102262803011257;14.508475697029564;15.03105499804391;15.543605834853928;16.683529242682102;15.047848145934402;15.974436997295545;15.336192714399305;15.571248986780764;15.7777433239162;15.925229889704712;15.792409035754376;17.305589759234824;15.873227807398685;16.295087309477097;15.941987510186266;14.736613330694578;14.902092427105698;15.656173442374843;16.15754431336664;15.40490870871275;16.114128666700484;16.421078622653667;15.870172039110212;15.88802971456407;15.813630902655946;15.352526267007956;15.75509621030718;15.480222198491395;15.505997584098557;13.75509621030718;15.586839787961829;16.4052910711533;15.409026238266089;16.705821350758285;16.43932769659247;14.1728962458698;14.862007687557307;15.870172039110212;15.473198383677529;15.7279204545632;15.941001741705112;16.627377135622602;15.71831881047926;14.991566132449032;16.28598010592821;15.464003233804954;14.782435185996276;15.565459136904616;17.079297267953322;15.901856811968903;17.381382409984795;16.41172613160987;16.126563325715097;16.36218356348746;16.859182902142923;16.784379243437744;17.127440230649455;16.244438168275632;17.15577681880192;15.526346403176795;16.50481898763284;15.98850717892317;16.908404349191226;17.016177144641983;17.297328285169055;16.88212955188097;16.22622401599265;17.099049821020355;15.956988646210542;12.818382455041156;16.989128360866413;17.126522995427695;16.109443000310264;16.935567942192904;16.739582858413772;15.712661333339431;16.895977552665407;15.928888439397635;16.185320693862266;17.50826677059824;16.324022285996254;16.677169057716114;16.39320608639947;15.055663736593432;14.927500209145649;16.385778160102785;17.423780691742632;16.01878698035644;16.319636843348214;16.148397136431353;16.201626204182613;16.485813588874272;16.44049612044172;15.766684184582392;15.778795833267706;16.28949661089696;15.917045683157154;17.125847295460854;16.944265953371758;16.563643171465788;17.016645087505285;16.882726624679435;16.628274648575864;16.07196507295403;17.01476150988813;15.621078862335493
12.274960472140602;12.941597868266095;12.79197682089869;12.188588845707349;13.16317792440416;12.332316330199218;12.332316330199218;12.466841208321602;12.521600439723729;11.957827560833744;12.060020354507852;11.225207436943505;12.45404219747008;12.989749275462133;12.578136783414749;12.601538675939848;12.586370695113963;11.38747886584238;11.934796592178404;13.070959476927566;12.47699928613306;12.98192398731734;13.552549028017228;12.599680430581166;12.79766152585376;12.686719366021846;12.66289085913906;11.959639764364184;13.113579397950534;12.873828574886977;12.705632387361415;12.69566329678802;13.43918157705253;12.999471572532684;12.608254821977908;12.987086329328193;12.676838606474153;13.024793384702548;12.998766701361516;11.778077129535358;12.785043714779723;12.514960563330185;13.679040186393062;12.826945650415484;12.613559277788264;12.529918528120325;12.939946452458686;13.43918157705253;12.972261848733291;12.859534786382651;11.418379719364957;12.091435386323608;12.748402528398184;12.67595703294175;12.628673364068312;12.468624042918018;12.045418397030792;12.695445810537382;12.804332726187615;13.325024310191417;12.6640027628865;12.5980525001616;12.244066464194818;12.236014191900084;12.676397887044764;12.389900172773064;12.3445733225962;12.213408040858337;12.67529549909406;12.129926933510394;12.189206834597025;12.458150248057557;12.659103963473662;12.589651146514786;12.80634822671225;12.775816012673026;12.83466855769086;12.763627351727628;12.754052367528924;12.056299014550335;12.79197682089869;12.619073646817748;12.534059656450363;12.786473845221302;12.997532347526366;12.324743110494415;12.822172461476178;11.006326078524934;12.492604304386685;13.183945471757246;12.541338657970826;12.450953464712992;12.420223419348645;11.952013164889486;13.058330026205653;12.28886607416582;12.635037871183252;12.496853777388042;12.531137741444716;12.244958393151132;12.705848343508944;12.708221730038352;12.38720958071964;12.298921740969751;12.16679075071818;12.5473765634981;12.409656113059851;12.72749506902543;12.772520776314757;12.241089378860856;13.15813628540764;12.19567978549598;12.458150248057557;12.637756945412145;12.829326335841666;12.817583288677616
8.614709844115207;7.86418614465428;7.794415866350106;7.294620748891627;9.174925682500678;7.614709844115208;7.614709844115208;6.7414669864011465;9.625708843064466;6.658211482751795;8.409390936137703;8.189824558880018;8.087462841250339;11.335390354693924;7.614709844115208;8.20945336562895;8.353146825498083;9.887220615468385;7.3750394313469245;9.041659151637214;7.303780748177103;12.800293258223418;10.29232163280204;8.581200581924957;7.971543553950772;7.971543553950772;8.829722735086058;7.129283016944966;10.13827180017222;9.86727873970966;10.06204613772049;9.00842862207058;8.845490050944376;8.603626344986193;7.693486957499325;7.312882955284356;7.988684686772165;8.219168520462162;8.233619676759702;7.459431618637297;7.417852514885898;8.257387842692651;8.758223214726724;10.461479447286155;7.839203788096944;9.294620748891628;8.326429487122303;8.845490050944376;7.569855608330948;8.339850002884624;9.124121311829189;8.174925682500678;8.848622940429339;8.164906926675688;8.791162888555018;9.335390354693924;7.787902559391432;9.731319031025064;8.308339030139408;10.697836357962377;8.487840033823051;10.837627933171404;8.845490050944376;8.049848549450562;8.707359132080883;9.12670447284319;10.78953364497036;9.447083226209651;11.015415052386688;8.784634845557521;8.149747119504681;8.744833837499545;8.562242424221072;8.405141463136344;8.321928094887362;8.997179480937621;8.335390354693924;8.88264304936184;10.27262978497637;8.800899899920305;10.869593843240784;9.199672344836364;9.036173612553483;12.107217075591382;9.584962500721156;7.584962500721156;10.606405212697783;9.845490050944376;7.665335917185176;9.144658242831882;9.118941072723509;12.113742166049189;8.696967526234287;10.127994320976391;10.023754353299417;10.358651200892886;12.221889161471266;8.257387842692651;10.567005370247031;9.44086916761087;10.071462362556623;8.774787059601174;10.383704292474052;9.041659151637214;10.161131882984307;10.278449458220482;9.758223214726724;12.792790294301064;9.667111542075029;9.30149619498255;9.659995892429976;10.779719355143405;10.480790201095816;12.213711798105672;9.69522829149575;9.044394119358454
8.426264754702098;8.894817763307943;7.774787059601174;9.06339508128851;6.321928094887363;7.707359132080882;7.707359132080882;7.539158811108031;8.839203788096944;8.754887502163468;8.451211111832329;7.686500527183218;9.027905996569883;9.250298417906333;8.159871336778389;8.20945336562895;8.375039431346925;8.839203788096944;8.118941072723507;9.394462694610317;7.294620748891627;8.50382573799575;8.851749041416058;9.39660478118186;8.573647187493322;8.539158811108031;8.214319120800766;9.407267764244732;8.861086905995395;9.46352437327118;9.513727595952435;8.794415866350105;9.643856189774723;8.909893083770042;9.095397022792556;8.930737337562887;8.266786540694902;8.134426320220927;8.118941072723507;8.546894459887637;7.845490050944375;7.900866807980749;6.870364719583405;8.417852514885897;8.451211111832329;8.204571144249204;8.357552004618084;9.643856189774723;7.129283016944966;8.829722735086058;9.005624549193879;10.105908508571158;8.951284714966972;8.224001674198105;9.055282435501187;7.2384047393250786;8.977279923499916;7.930737337562887;10.599912842187129;9.041659151637214;10.348728154231075;9.857980995127573;9.79603960882977;10.395534135462302;10.277287400130357;10.383704292474052;10.018200178813226;9.39231742277876;9.929258408636972;8.375039431346925;10.41679752760606;9.556506054671928;9.426264754702098;10.721953612801386;10.675074920385445;9.868822554775;9.76983784362944;10.092757140919852;10.482807956726669;7.044394119358453;10.225207436943505;10.266786540694902;9.199672344836364;9.984418458801136;9.436711542137214;9.26209484537018;9.240791332161956;10.25974326369078;9.473705749619416;10.178664851006472;9.991521846075695;9.839203788096944;9.658211482751796;8.823367240046235;7.734709620225838;9.61654884377899;10.197216693110052;9.194756854422248;9.221587121264806;9.902375114486023;9.162391328756906;9.894817763307945;9.693486957499324;9.047123912114026;9.86727873970966;10.308339030139408;8.721099188707186;10.13827180017222;10.651948610723446;9.935165049603697;9.90839262077375;10.27262978497637;10.31174831500496;9.992938336165814;10.43879185257826;9.874981347653774
10.835260918627489;10.86727873970966;10.163649676015824;11.222794902868111;8.066089190457772;9.72451385311995;9.72451385311995;11.277287400130357;11.098690096673591;10.899356922923111;10.181152256865566;10.12670447284319;11.29232163280204;10.740624044489412;10.954196310386877;10.800899899920305;10.868050853745158;11.665335917185176;11.055282435501187;11.018200178813226;10.754052367528924;12.171802288682985;11.536247215688128;10.565102078360312;11.22881869049588;11.801304186049023;10.346513733165636;10.902375114486023;10.533329732305834;10.874981347653774;10.703903573444665;11.682116764950074;10.960725994839056;11.118941072723509;10.98299357469431;10.798471801101618;11.169925001442312;10.565102078360312;11.048486873992337;10.700439718141093;11.16804526822409;11.077483356859508;9.813781191217036;10.405141463136344;10.878050912728536;9.618385502258606;10.604553229079038;10.960725994839056;10.830515206976838;11.38316426063511;11.36796070964157;10.887220615468385;11.31741261376487;11.070791809423062;11.235415935602528;10.63026712502677;10.46352437327118;11.41204051455165;11.325867580575418;10.074141462752506;11.433585441150496;11.391243589427445;10.843921051289035;11.041659151637214;10.871135184243045;11.369052007001388;10.85096815098244;10.807354922057604;11.50382573799575;10.335390354693924;11.283088353024002;11.14338321398982;10.458406613236534;10.902375114486023;11.369597346278676;11.020285500844649;10.76983784362944;11.368506461507693;11.271463027904376;9.461479447286155;11.463013413449692;11.342630298678408;11.720671786825555;10.915879378835774;10.048486873992337;11.200285605224298;11.025831668332026;10.694357887221452;11.778487861222372;11.064742764750257;11.273795599214264;11.141468555393084;11.203348002979762;10.648357582009666;9.30149619498255;11.011926066306808;10.992938336165814;11.035486451292154;11.340406490853294;11.352595231134304;11.239001757765582;11.661778097771988;11.213104219641906;11.3292357417338;10.90839262077375;11.051208940914766;11.61056350392504;11.29634268469289;11.156715144224702;11.419433550705378;11.714245517666123;10.754887502163468;10.981567281903017;10.734709620225836;11.140190703191836;11.339850002884624
10.353146825498085;11.57553924683453;11.070120944476823;11.222191138456331;10.459431618637296;10.373952655370193;10.373952655370193;10.655530723155644;10.914385132155443;9.779719355143405;11.014020470314934;9.022367813028454;10.86573327085176;10.251482410620213;10.643856189774723;10.67065624911844;10.826548487290914;11.854868383260236;11.072132604167232;10.774787059601174;10.501837184902296;10.227615943414223;12.603626344986193;11.358101707440849;11.141468555393084;11.326429487122304;10.510764167917891;10.831307243802051;10.369597346278676;10.746514321138465;10.73978060977326;11.603162679534382;12.191676146352428;11.065416134676548;11.605016447911364;10.807354922057604;11.405141463136344;11.157346935362844;11.221587121264806;10.513727595952435;10.927037168720297;11.002815015607052;11.450695771572915;9.98584193700334;9.722807531169549;9.487840033823051;11.693051295397;12.191676146352428;11.282509306240836;11.953468962228849;9.447083226209651;9.900866807980748;11.163020639580791;10.20212382383046;10.258566033889933;10.642051692927977;10.193525360501216;10.99859042974533;10.430452551665532;9.91737207947684;9.988684686772164;9.951284714966972;9.328674927327947;8.665335917185176;9.73640193131829;10.030667136246942;9.312882955284357;8.682994583681683;9.7431513941125;8.50382573799575;9.30149619498255;9.44086916761087;9.560332834212442;9.273795599214264;10.124121311829189;9.800899899920305;9.824958740528524;9.4797802640291;9.65642486327778;9.682994583681683;9.935165049603697;9.29920801838728;9.326429487122304;9.310612781659527;9.271463027904376;9.932214751968385;9.52552080909507;9.019590728357882;10.109830654278792;9.99717948093762;9.92481250360578;9.876516946565;9.43879185257826;9.49585502688717;9.584962500721156;9.89026427702111;9.543031820255235;10.26795708440284;10.40832974076739;9.355351096424812;9.366322214245816;9.804131021183318;10.406205005418856;10.095397022792556;9.584962500721156;9.689997971419446;9.566054038171092;9.86573327085176;9.477758266443889;9.35974956032233;9.477758266443889;9.344295907915816;9.968666793195208;8.459431618637296;9.562242424221072;9.105908508571158
10.075479149488016;10.682994583681683;10.767356854125683;10.63117705570398;6.882643049361842;7.129283016944966;7.129283016944966;9.7515440590891;11.274960472140602;9.599912842187129;8.405141463136344;9.951284714966972;10.437752072323605;10.366322214245816;11.328113894833656;10.264442600226602;10.07815080773465;8.661778097771988;9.977279923499916;9.768184324776929;10.378294855911893;8.721099188707186;9.926295994781112;9.533329732305834;9.759888183221834;11.897845456005513;9.243173983472952;11.373408960228696;9.368506461507693;10.203348002979762;10.618385502258606;8.78135971352466;10.181152256865566;10.459431618637296;9.884170519108435;11.024447124040648;9.995767150877802;9.113742166049189;10.076815597050832;11.696098170955864;10.41574176829009;9.06339508128851;10.47269083924278;7.826548487290915;8.566054038171092;7.507794640198696;9.060695931687556;10.181152256865566;10.919608238603251;10.247927513443583;9.91139198784346;7.366322214245816;10.62844554013718;11.233619676759702;9.527477006060396;9.954196310386877;10.54978466794786;9.779719355143405;12.340406490853294;9.59245703726808;11.276706019892432;11.043027283594547;9.672425341971495;9.80896417491926;10.404077136241234;11.857980995127573;9.96289600533726;8.134426320220927;10.187352073200495;10.164906926675688;11.86573327085176;9.86418614465428;9.823367240046236;10.725366257895642;10.091435386323608;11.844705764411938;11.110483309816226;11.015415052386688;9.497851836951115;11.68650052718322;10.213104219641906;11.101975670949232;10.437752072323605;9.016808287686557;10.08746284125034;13.219168520462162;9.219168520462162;8.700439718141093;11.81658370778757;10.390168956200185;12.410981267043796;11.436711542137214;10.747353829478062;10.681238411777803;9.278449458220482;11.702172685365548;10.51668494930961;11.957102041562289;11.589651146514786;10.22881869049588;13.052058534626903;11.262682142362165;10.842350343413807;10.74819284958946;9.184875342908285;11.510764167917891;13.33119687715303;10.573647187493322;9.197216693110052;9.611024797307351;9.632995197142955;8.965784284662087;11.12347479824414;10.854089179870574;10.022367813028454;11.813380386924727
10.73978060977326;9.638435913990472;9.98299357469431;11.047123912114026;6.357552004618084;7.988684686772165;7.988684686772165;9.899356922923111;10.671541066711884;8.885696373339394;8.519636252843213;10.281930026955443;10.578372691360803;10.750706986224948;9.791162888555018;9.22881869049588;7.392317422778761;8.94251450533924;9.715961990255144;9.905387005018133;9.231221180711186;12.271754805646474;9.459431618637296;8.60733031374961;9.89178370321831;10.434628227636724;8.94251450533924;8.870364719583405;12.258860431409756;8.854868383260236;9.194756854422248;9.845490050944376;9.174925682500678;10.875749351420056;9.162391328756906;8.599912842187127;10.37937836707126;10.318542809702723;9.961449694398196;10.800899899920305;10.953468962228849;11.578372691360803;8.507794640198696;9.159871336778387;10.59245703726808;10.186114239541643;8.066089190457772;9.174925682500678;9.954196310386877;9.403012023574997;11.184255495405347;8.991521846075695;10.324180546618742;11.46096776257042;10.417852514885896;10.172427508645482;9.12670447284319;11.217957697864112;8.379378367071261;9.06339508128851;9.627533884472792;9.047123912114026;9.62935662007961;6.409390936137702;10.014020470314934;8.049848549450562;8.321928094887362;9.63117705570398;10.564149489985732;8.124121311829187;7.366322214245816;10.825753832883112;9.651051691178928;8.467605550082997;7.179909090014935;7.768184324776926;10.63026712502677;9.047123912114026;7.948367231584678;10.900112062977456;9.052568050804153;9.824958740528524;7.066089190457772;7.894817763307944;6.303780748177103;9.837627933171404;8.569855608330947;9.321928094887362;9.721099188707186;7.087462841250339;8.361943773735241;8.353146825498083;9.965784284662089;11.041659151637214;9.335390354693924;11.263856019596082;7.643856189774724;10.703038388986418;11.894817763307945;9.422064766172811;9.840777923595054;10.800899899920305;11.10000522442272;11.817383427897232;9.388017285345136;8.721099188707186;10.130570562805426;9.403012023574997;8.686500527183219;7.906890595608519;10.127994320976391;7.499845887083206;5.832890014164741;8.159871336778389;7.392317422778761;6.94251450533924
11.754887502163468;11.860699032611988;11.627077840517394;11.90651484484695;9.3151495622563;10.60733031374961;10.60733031374961;11.533329732305834;11.657318449581288;11.236014191900084;10.779719355143405;10.73978060977326;11.629811944382231;11.803727526553114;11.572700226487292;11.468624042918018;11.62159403901754;12.492854620174748;11.410981267043796;11.682994583681683;11.580258567499788;11.420486612825774;12.044052531801302;11.602234901341063;11.688687423222536;11.959639764364184;11.247334178028728;11.289442575688332;10.591522346570734;11.490850876740298;11.449148645375436;12.066425600635556;12.127349541059118;11.916625922211235;11.869593843240784;12.2103669456326;11.933321820732946;11.364134655008051;11.790348496751914;11.323054760341646;11.94800213097767;12.002463438892535;11.930737337562888;11.84862294042934;11.611485943240922;10.50084187955693;11.236014191900084;12.127349541059118;11.975489756945754;11.737247343027738;11.323617763291578;11.306061689428342;12.03960451795376;12.00842862207058;11.350386742312844;11.726218159332198;11.130570562805426;11.996473488733228;11.401412878714178;11.199672344836364;11.712097051087548;11.423641195075856;11.4241662888181;11.090112419664289;11.047805554007589;11.323617763291578;11.448632567730552;11.221587121264806;11.98049663618346;10.279610581052484;11.395534135462302;11.4893462407191;10.787086324551616;11.319107575824985;12.002463438892535;11.373408960228696;11.569380959522295;11.511258495502268;11.46352437327118;10.320800548881635;11.930737337562888;11.014717929860009;11.366322214245816;11.63390340934852;10.922584402713664;11.041659151637214;10.91139198784346;11.076815597050832;11.93110683302934;11.95383268214528;11.252665432450248;11.092757140919852;11.219773550892874;10.972261848733291;10.547858506058416;11.227014193649133;11.565102078360312;11.59105477403678;11.95383268214528;11.16679075071818;10.933690654952231;11.381542951184583;11.183635381473218;11.91139198784346;10.91139198784346;10.649256177517314;11.077483356859508;11.617467465294196;11.618385502258606;11.71639078949768;12.390437689560535;11.06204613772049;11.200285605224298;10.639340708652233;11.576484346796851;10.948367231584678
