TCGA-EL-A3CN-01A;TCGA-BJ-A4O8-01A;TCGA-ET-A39N-01A;TCGA-EM-A2P3-01A;TCGA-IM-A3ED-01A;TCGA-DJ-A2PX-01A;TCGA-DE-A4MC-01A;TCGA-EL-A3T2-01A;TCGA-ET-A3BT-01A;TCGA-DE-A0Y2-01A;TCGA-DE-A4MB-01A;TCGA-FY-A76V-01A;TCGA-BJ-A2NA-01A;TCGA-DJ-A3V5-01A;TCGA-BJ-A0Z5-01A;TCGA-DJ-A3VA-01A;TCGA-ET-A39S-01A;TCGA-EL-A4K7-01A;TCGA-DJ-A3VM-01A;TCGA-DJ-A2Q3-01A;TCGA-EM-A2OW-01A;TCGA-ET-A2N5-01A;TCGA-DJ-A2Q7-01A;TCGA-EL-A3H5-01A;TCGA-FY-A4B3-01A;TCGA-FY-A4B0-01A;TCGA-FK-A3SD-01A;TCGA-EL-A4KI-01A;TCGA-DJ-A2PX-01A;TCGA-EL-A3CV-01A;TCGA-DJ-A3VB-01A;TCGA-ET-A25K-01A;TCGA-DJ-A3V2-01A;TCGA-EM-A22K-01A;TCGA-DO-A1JZ-01A;TCGA-EM-A22Q-01A;TCGA-CE-A484-01A;TCGA-J8-A3O2-01A;TCGA-L6-A4EP-01A;TCGA-EL-A3T9-01A;TCGA-DJ-A3VL-01A;TCGA-H2-A3RH-01A;TCGA-MK-A4N7-01A;TCGA-J8-A4HW-01A;TCGA-CE-A481-01A;TCGA-EL-A3TA-01A;TCGA-EL-A3CP-01A;TCGA-EM-A2CT-01A;TCGA-EM-A3AL-01A;TCGA-ET-A3DO-01A;TCGA-DJ-A3UP-01A;TCGA-E8-A242-01A;TCGA-EM-A2P0-01A;TCGA-EM-A22O-01A;TCGA-DJ-A1QF-01A;TCGA-ET-A2N4-01A;TCGA-FE-A3PC-01A;TCGA-BJ-A45F-01A;TCGA-EL-A3ZQ-11A;TCGA-BJ-A3PR-11A;TCGA-KS-A41J-11A;TCGA-EL-A3MY-11A;TCGA-BJ-A2NA-11A;TCGA-EL-A3GZ-11A;TCGA-EL-A3T8-11A;TCGA-EL-A3TB-11A;TCGA-EL-A3ZT-11A;TCGA-DO-A1JZ-11A;TCGA-H2-A2K9-11A;TCGA-EL-A3ZG-11A;TCGA-EL-A3MW-11A;TCGA-BJ-A28R-11A;TCGA-EM-A1YC-11A;TCGA-ET-A2MX-11C;TCGA-BJ-A290-11A;TCGA-EL-A3TA-11A;TCGA-BJ-A2N9-11A;TCGA-BJ-A3PU-11A;TCGA-EM-A1CT-11A;TCGA-EL-A3ZS-11A;TCGA-BJ-A2N7-11A;TCGA-EL-A3ZH-11A;TCGA-ET-A3DW-11A;TCGA-ET-A2N5-11B;TCGA-EM-A3ST-11A;TCGA-EL-A3T1-11A;TCGA-EM-A1CV-11A;TCGA-EM-A1CW-11A;TCGA-EL-A3N3-11A;TCGA-EL-A3MX-11A;TCGA-EL-A3ZL-11A;TCGA-EL-A3ZR-11A;TCGA-EL-A3ZK-11A;TCGA-GE-A2C6-11A;TCGA-BJ-A28W-11A;TCGA-EL-A3ZP-11A;TCGA-EL-A3T7-11A;TCGA-KS-A41I-11A;TCGA-BJ-A28X-11A;TCGA-EL-A3T0-11A;TCGA-EL-A3T6-11A;TCGA-EL-A3H1-11A;TCGA-EL-A3N2-11A;TCGA-E8-A2JQ-11A;TCGA-EM-A1CU-11A;TCGA-EL-A3ZO-11A;TCGA-EL-A3H7-11A;TCGA-KS-A41L-11A;TCGA-EM-A1CS-11A;TCGA-EL-A3H2-11A;TCGA-BJ-A2N8-11A;TCGA-FY-A3TY-11A;TCGA-EL-A3T2-11A;TCGA-EL-A3ZM-11A;TCGA-EL-A3T3-11A;TCGA-ET-A3DP-11A
12.513974273740658;12.499845887083206;12.262975701227942;12.402212672714642;12.863411958941638;12.66266837551754;12.555308101401328;12.436451292286977;12.724087461793989;12.368779260041338;11.842350343413807;12.094737505048093;12.712312041780274;12.75509621030718;12.257093144491057;12.805542364358724;12.531381460516313;11.820178962415188;12.193525360501216;12.909330593006835;12.24703741878858;12.557703014037768;12.98584193700334;12.430191170191696;12.905010862390297;12.776433032444732;13.22143607744528;12.064405961891042;12.66266837551754;12.699138625275914;13.43280285635187;12.006676715308988;12.923141750621268;12.782588759494963;12.59362454970607;9.654636028527968;12.794821973331224;12.559855041513623;12.25591374933779;12.983171762188007;12.445532219028312;13.045589039297344;12.675516044082778;12.707790495528824;12.61240779313867;12.554588851677638;12.369869938634876;13.12298972285457;13.37775279502222;12.684091106529095;12.70628015884916;12.934980832653832;12.519144787997414;11.212496385193948;13.030149824925717;12.510764167917891;12.090443275081606;12.107870914279614;13.089450481115907;11.83289001416474;13.02167404285837;12.776021715252812;12.45249865769279;12.552188759557149;12.564387696052629;12.876900591040306;12.581435989454384;12.458406613236534;12.910830081296574;12.420223419348645;12.659103963473662;12.59105477403678;12.413892328372643;12.928333307585149;13.132981618529351;13.023407843140218;12.58331786813751;13.077983973962752;13.075980462416286;10.773963368433558;13.245404150930328;13.323477033150423;12.926110641785304;13.027905996569883;12.59269061535341;12.73978060977326;12.59245703726808;12.055960234452296;12.87824254386927;13.029459787824964;13.051208940914766;12.673971520682796;12.627989784315703;12.003517912108602;11.563196272216738;12.448374459662794;12.732803394393494;12.270003253378444;12.40832974076739;12.932399322433792;12.978352958165145;13.090939415984376;12.56652978262417;12.26209484537018;12.389631339260522;12.94982671075911;12.799079209029006;13.116668855967111;13.044735626056909;13.039433166324494;13.59700500260697;12.521845775161932;12.418116141207488;12.969386521342283;12.90048948483465;12.97513145692134
11.382624026574916;11.876133200043016;10.85096815098244;11.700006150882864;12.014369242235135;12.90482275429421;11.36468185586456;12.7238742188639;11.645208082774683;12.745044005034464;10.760719947465624;12.06406908038551;12.28106067167702;12.57104154760109;10.691743519171276;13.28814512315342;12.70865283568653;10.929998062609029;10.658211482751796;11.34207466799914;11.51224664282918;11.335948565202298;13.457765614851754;11.996120363033048;12.388017285345136;10.50382573799575;11.265615046484458;10.293471648838134;12.90482275429421;12.64227737850386;14.2408658496094;11.60177078840771;11.654188473059545;11.183635381473218;13.034455095327186;7.098032082960526;11.34485068394299;13.327131562682846;11.083479327331842;11.73978060977326;11.151650829973422;12.106235761615748;13.849209600569264;11.271463027904376;10.987974524296153;12.508537595347322;11.423641195075856;14.62542347167774;9.831307243802051;11.671541066711884;11.510269670898175;13.643518018493522;11.421538906848276;11.298062567719017;12.180219982170192;11.724940118462358;11.254438148267257;9.715961990255144;14.421078622653663;10.790348496751914;12.680359523513712;11.95746484680521;10.116343961237469;11.3151495622563;12.034111146096592;11.436190995481416;11.91625269881221;10.506803437795648;11.0566377151132;12.55170826162069;13.347067657165873;11.40832974076739;11.031356596255709;12.433585441150496;11.17367713630342;13.506431561252567;11.640696837570092;11.347621368568134;11.020285500844649;12.022020969646356;12.622051819456376;14.533573081389802;11.891024190149498;11.773551346428505;10.925554439873554;14.058414589673388;12.160186576600662;11.281350514981035;13.67087750439698;11.461479447286155;14.459751783535282;13.411775775576528;12.79968636133125;11.111135670234708;8.974414589805527;11.43514933836693;12.45917543555203;13.635264656539514;10.811374693509942;10.849405100947758;15.442263185600936;13.11877889015452;13.056807035580608;10.10459875356437;11.007728114632254;14.79197682089869;15.084060941950035;12.192292814470768;10.75905593916017;10.889503963411476;10.568906154502084;11.948732239819616;12.356451970221755;11.895953892812168;11.350386742312844;14.930275335112052
11.22881869049588;10.742309436084;10.319672120946995;11.051888655905378;11.437231901039478;10.909893083770042;11.539643506238036;11.650154213675094;11.11178773580101;11.52943055414615;10.234817431117325;11.198445041452365;11.366322214245816;11.360298426618046;10.72451385311995;11.572226512793694;10.851749041416058;9.027905996569883;11.328113894833656;11.785043714779723;10.933690654952231;10.970105890612182;11.101319154423276;10.12023787734196;11.011227255423254;11.260919533662904;10.577428828035748;9.83289001416474;10.909893083770042;11.553629293916364;11.214319120800766;10.497851836951115;10.99506046703272;11.365228849251544;11.237807473723135;6.247927513443585;11.111135670234708;11.14274527675153;9.584962500721156;11.159240650411672;10.740624044489412;11.931845540183671;11.112439506781552;11.392854039872873;11.117643101389092;10.381542951184583;11.49735289347705;11.213104219641906;11.658657792126084;10.897089128312755;11.513727595952435;11.159240650411672;11.539158811108033;8.741466986401146;12.001408194392807;10.924070185585345;10.260919533662904;10.90388184573618;11.461479447286155;9.573647187493322;11.647908074281808;11.67065624911844;10.536247215688128;11.236014191900084;11.08746284125034;11.593857938858225;11.419433550705378;11.08746284125034;11.776021715252812;9.933690654952231;11.593857938858225;11.152284842306582;10.517669388133813;11.09077405464075;11.661778097771988;11.519636252843211;10.725366257895642;11.70173963867435;11.48733761520718;8.118941072723507;11.712097051087548;11.76983784362944;11.447083226209651;11.105253779700885;9.99717948093762;10.978710459106358;10.92035285541508;11.157346935362844;11.760304125286382;11.397139806235604;11.719388820942084;11.567956075415466;11.298635406734242;10.772314573921651;8.693486957499324;11.385323176175872;11.50332885662666;10.758223214726724;11.267371931265274;11.619302955415687;11.107217075591382;11.785043714779723;11.698270577692032;10.961449694398196;11.287712379549449;11.197216693110052;11.403544678202014;11.383704292474052;11.23421867823847;11.693051295397;11.995767150877802;11.199672344836364;11.21856323619027;10.979425195331473;11.273212809854334;11.857203471508166
14.863847489523328;13.754261196514;14.483626864533026;13.512370113670189;14.317483276955974;13.28106067167702;14.700439718141093;15.09283971038852;13.844117269587995;15.0668460030749;13.858855208611182;13.861086905995396;14.962082633851564;13.687047562051522;13.661332752795186;14.77112833787518;14.614939847310737;12.647908074281808;13.445273555640638;14.622223449678554;13.113253806651276;13.178976011374523;13.698704666770343;13.176329006617596;15.915459278359846;13.30848124464402;14.76523429173774;13.7688046164558;13.28106067167702;15.229194343418428;15.857543689654038;14.784941508337056;13.202583012749797;13.170863950411928;14.88802971456407;13.356864581418872;11.870364719583405;13.599215495017718;13.515946179109518;14.456033495289171;13.004571615167656;14.9799163711653;13.591639216030144;13.802718295983178;14.072802534544207;13.12815547093924;12.545447181678094;13.4578938373147;13.650154213675094;13.815383295813538;13.991964648645355;15.313449940963055;14.227315099905493;10.391243589427445;14.305848004314882;12.84901407369482;13.01262453886506;13.244066464194818;15.21973574392368;11.465056167831175;12.7737573721398;13.7282394114253;10.358651200892886;10.989394499844732;11.913637428049103;12.762174381993102;11.582141981658776;12.39231742277876;10.618385502258606;11.943247395901553;14.196141029718238;10.923327485419192;12.13699111208023;12.050528905530555;12.673750739438065;14.50624558702854;12.671983272091865;11.782588759494963;12.214926187942435;12.575775579874763;12.738725622493424;14.138511802674932;12.029632328044135;11.377210530388552;10.406205005418856;15.161564941492689;12.561526624136484;10.916625922211235;13.74157231951848;12.607561496354206;14.151175137808572;14.133543618886286;12.99806148563642;11.81698362325538;12.681018739902102;12.887791791341588;14.092674566725234;13.039433166324494;11.554588851677638;12.056299014550335;14.953150632063606;13.560093957642495;13.086302118782552;12.087131301540529;11.375039431346924;14.478769619475765;15.631518131801762;11.881113960675096;12.436451292286977;11.965062756744627;10.290018846932618;10.480790201095816;13.831999919509736;13.072132604167232;12.466076461396252;14.72940831698402
14.55788247232027;15.247964588806026;15.557852564156684;15.303352669926332;16.085825122811293;15.721606564040304;15.581230009966871;16.136330312785574;15.884552133987237;15.492760756843746;15.112805998601354;15.112439506781552;15.7279204545632;15.505997584098557;15.334308206821042;15.563285663142002;15.68255574108031;15.469101214032769;15.695364244739997;15.806197161804947;15.31642296550359;15.519083343118217;16.107932196466972;13.75509621030718;15.808913912928876;15.941001741705112;17.035389792985107;16.313751061496696;15.721606564040304;14.572048830049347;15.873227807398685;15.295338471925628;15.88802971456407;16.08885033685706;15.8120519268184;14.944300274244377;15.971925192582336;15.316635090145462;15.668829597183375;14.096715154488535;16.160974374927935;16.19792695952911;15.788641873536056;16.39902752762304;15.941987510186266;15.537218400538595;15.624738349954836;15.983461269934612;16.608659108106625;14.558659867026508;16.610995970791723;15.704822263779496;15.7777433239162;13.94553528220185;16.179209337616857;15.454684851960144;15.512339246950583;15.49919189314083;17.079297267953322;15.901856811968903;17.381382409984795;16.41172613160987;16.126563325715097;16.36218356348746;16.859182902142923;16.784379243437744;17.127440230649455;16.244438168275632;17.15577681880192;15.526346403176795;16.50481898763284;15.98850717892317;16.908404349191226;17.016177144641983;17.297328285169055;16.88212955188097;16.22622401599265;17.099049821020355;15.956988646210542;12.818382455041156;16.989128360866413;17.126522995427695;16.109443000310264;16.935567942192904;16.739582858413772;15.712661333339431;16.895977552665407;15.928888439397635;16.185320693862266;17.50826677059824;16.324022285996254;16.677169057716114;16.39320608639947;15.055663736593432;14.927500209145649;16.385778160102785;17.423780691742632;16.01878698035644;16.319636843348214;16.148397136431353;16.201626204182613;16.485813588874272;16.44049612044172;15.766684184582392;15.778795833267706;16.28949661089696;15.917045683157154;17.125847295460854;16.944265953371758;16.563643171465788;17.016645087505285;16.882726624679435;16.628274648575864;16.07196507295403;17.01476150988813;15.621078862335493
12.424953571261042;12.750916299978076;12.520127550324853;12.657541759703378;12.253552062637464;12.809768128710411;12.54182262142417;11.9762060901486;12.841957399099549;12.43149760425805;12.276124405274238;12.12605911607068;12.859534786382651;12.998766701361516;12.590353130978018;12.694575537525989;12.75112558336727;13.241089378860856;12.750916299978076;12.87305954766147;12.293471648838134;12.37232095486726;13.223700075986306;11.778077129535358;12.555547771647063;11.418379719364957;12.81698362325538;14.305919236202762;12.809768128710411;12.522826699925806;13.552549028017228;12.002815015607052;12.999471572532684;12.487840033823051;12.982280604558284;12.010528105886484;13.046441948007311;12.570330101030798;13.004922678569043;12.300066509957324;12.980853606379736;13.27539705711621;12.90143260772951;12.41732511767992;12.79766152585376;13.129283016944967;12.405141463136344;13.282798858683533;12.930367747438952;12.442943495848729;12.519144787997414;13.221285017810471;11.934796592178404;11.894817763307945;12.913824390408063;12.750706986224948;12.90820495312589;12.364134655008051;12.804332726187615;13.325024310191417;12.6640027628865;12.5980525001616;12.244066464194818;12.236014191900084;12.676397887044764;12.389900172773064;12.3445733225962;12.213408040858337;12.67529549909406;12.129926933510394;12.189206834597025;12.458150248057557;12.659103963473662;12.589651146514786;12.80634822671225;12.775816012673026;12.83466855769086;12.763627351727628;12.754052367528924;12.056299014550335;12.79197682089869;12.619073646817748;12.534059656450363;12.786473845221302;12.997532347526366;12.324743110494415;12.822172461476178;11.006326078524934;12.492604304386685;13.183945471757246;12.541338657970826;12.450953464712992;12.420223419348645;11.952013164889486;13.058330026205653;12.28886607416582;12.635037871183252;12.496853777388042;12.531137741444716;12.244958393151132;12.705848343508944;12.708221730038352;12.38720958071964;12.298921740969751;12.16679075071818;12.5473765634981;12.409656113059851;12.72749506902543;12.772520776314757;12.241089378860856;13.15813628540764;12.19567978549598;12.458150248057557;12.637756945412145;12.829326335841666;12.817583288677616
7.845490050944375;7.774787059601174;9.197216693110052;8.247927513443585;7.179909090014935;9.935165049603697;7.129283016944966;8.247927513443585;7.3750394313469245;8.027905996569885;8.103287808412022;8.665335917185176;8.339850002884624;8.233619676759702;7.285402218862249;9.34207466799914;7.721099188707186;9.36194377373524;7.665335917185176;7.577428828035749;8.005624549193879;9.467605550082997;9.4797802640291;7.459431618637297;8.228818690495881;9.124121311829189;10.826548487290914;9.264442600226602;9.935165049603697;7.592457037268081;10.29232163280204;7.03342300153745;8.603626344986193;7.499845887083206;8.339850002884624;8.357552004618084;8.98299357469431;9.388017285345136;8.199672344836364;7.285402218862249;11.18239435340453;10.79685079526716;7.569855608330948;8.632995197142957;7.971543553950772;9.337621901992508;8.383704292474052;10.001408194392807;8.794415866350105;7.787902559391432;9.63662462054365;9.324180546618742;7.3750394313469245;6.459431618637297;6.392317422778761;9.54882190845875;8.768184324776927;7.651051691178928;8.308339030139408;10.697836357962377;8.487840033823051;10.837627933171404;8.845490050944376;8.049848549450562;8.707359132080883;9.12670447284319;10.78953364497036;9.447083226209651;11.015415052386688;8.784634845557521;8.149747119504681;8.744833837499545;8.562242424221072;8.405141463136344;8.321928094887362;8.997179480937621;8.335390354693924;8.88264304936184;10.27262978497637;8.800899899920305;10.869593843240784;9.199672344836364;9.036173612553483;12.107217075591382;9.584962500721156;7.584962500721156;10.606405212697783;9.845490050944376;7.665335917185176;9.144658242831882;9.118941072723509;12.113742166049189;8.696967526234287;10.127994320976391;10.023754353299417;10.358651200892886;12.221889161471266;8.257387842692651;10.567005370247031;9.44086916761087;10.071462362556623;8.774787059601174;10.383704292474052;9.041659151637214;10.161131882984307;10.278449458220482;9.758223214726724;12.792790294301064;9.667111542075029;9.30149619498255;9.659995892429976;10.779719355143405;10.480790201095816;12.213711798105672;9.69522829149575;9.044394119358454
7.05528243550119;8.717676423066395;14.491414710925472;8.31741261376487;8.977279923499916;9.219168520462162;7.392317422778761;8.134426320220927;8.071462362556623;9.24555270625568;8.936637939002571;8.124121311829187;8.829722735086058;8.118941072723507;8.049848549450562;7.832890014164741;8.581200581924957;6.459431618637297;7.787902559391432;9.430452551665532;9.703903573444665;7.3750394313469245;7.707359132080882;8.546894459887637;8.370687406807217;9.005624549193879;10.940313597145968;8.487840033823051;9.219168520462162;8.933690654952233;8.851749041416058;7.20945336562895;8.909893083770042;8.417852514885897;7.392317422778761;6.94251450533924;7.658211482751795;9.098032082960527;7.383704292474052;9.64565843240871;9.066089190457772;8.0;6.794415866350106;9.066089190457772;8.573647187493322;8.89178370321831;5.882643049361842;10.370687406807216;11.038918989292302;8.861086905995395;8.413627929024173;9.756556322524087;8.118941072723507;8.214319120800766;9.179909090014934;8.471675214392045;8.577428828035748;7.459431618637297;10.599912842187129;9.041659151637214;10.348728154231075;9.857980995127573;9.79603960882977;10.395534135462302;10.277287400130357;10.383704292474052;10.018200178813226;9.39231742277876;9.929258408636972;8.375039431346925;10.41679752760606;9.556506054671928;9.426264754702098;10.721953612801386;10.675074920385445;9.868822554775;9.76983784362944;10.092757140919852;10.482807956726669;7.044394119358453;10.225207436943505;10.266786540694902;9.199672344836364;9.984418458801136;9.436711542137214;9.26209484537018;9.240791332161956;10.25974326369078;9.473705749619416;10.178664851006472;9.991521846075695;9.839203788096944;9.658211482751796;8.823367240046235;7.734709620225838;9.61654884377899;10.197216693110052;9.194756854422248;9.221587121264806;9.902375114486023;9.162391328756906;9.894817763307945;9.693486957499324;9.047123912114026;9.86727873970966;10.308339030139408;8.721099188707186;10.13827180017222;10.651948610723446;9.935165049603697;9.90839262077375;10.27262978497637;10.31174831500496;9.992938336165814;10.43879185257826;9.874981347653774
11.06204613772049;10.894817763307945;11.165535141377925;10.916625922211235;11.09341756438796;11.116343961237469;11.399277924508969;11.11504365016171;11.256798386079389;11.125413470483316;10.59898297103609;10.638435913990472;11.38316426063511;11.048486873992337;10.578372691360803;11.215532999745657;10.884933647949762;9.37937836707126;10.691743519171276;11.79644525906185;11.205793249397155;10.578372691360803;11.047805554007589;10.700439718141093;11.216139556425135;11.36796070964157;10.60177078840771;9.577428828035748;11.116343961237469;11.919608238603251;11.536247215688128;10.344295907915816;11.118941072723509;11.053247125912426;10.872674880270605;7.539158811108031;10.318542809702723;10.98370619265935;9.829722735086058;11.564625862795372;10.167418145831736;11.378294855911893;11.282509306240836;11.057991722759176;11.22881869049588;10.52061868055628;11.022367813028454;11.174925682500678;11.773963368433558;10.913637428049103;10.916625922211235;11.417852514885896;11.055282435501187;8.826548487290914;11.95383268214528;11.384783750093352;10.4231159101471;10.501837184902296;11.325867580575418;10.074141462752506;11.433585441150496;11.391243589427445;10.843921051289035;11.041659151637214;10.871135184243045;11.369052007001388;10.85096815098244;10.807354922057604;11.50382573799575;10.335390354693924;11.283088353024002;11.14338321398982;10.458406613236534;10.902375114486023;11.369597346278676;11.020285500844649;10.76983784362944;11.368506461507693;11.271463027904376;9.461479447286155;11.463013413449692;11.342630298678408;11.720671786825555;10.915879378835774;10.048486873992337;11.200285605224298;11.025831668332026;10.694357887221452;11.778487861222372;11.064742764750257;11.273795599214264;11.141468555393084;11.203348002979762;10.648357582009666;9.30149619498255;11.011926066306808;10.992938336165814;11.035486451292154;11.340406490853294;11.352595231134304;11.239001757765582;11.661778097771988;11.213104219641906;11.3292357417338;10.90839262077375;11.051208940914766;11.61056350392504;11.29634268469289;11.156715144224702;11.419433550705378;11.714245517666123;10.754887502163468;10.981567281903017;10.734709620225836;11.140190703191836;11.339850002884624
11.357552004618084;11.274960472140602;12.209148710355748;11.354800344350595;11.513234113806051;10.909143047339898;11.192292814470768;10.615629636968098;11.496853777388042;10.849405100947758;10.31174831500496;10.7279204545632;11.953468962228849;11.221587121264806;11.321364432039449;11.650603022215307;10.620219825507489;10.232420927176076;10.22881869049588;11.597121428789569;9.599912842187129;9.49585502688717;11.627989784315703;10.513727595952435;11.453270634010623;9.447083226209651;10.057991722759176;10.733015321685963;10.909143047339898;11.24555270625568;12.603626344986193;10.544964432789238;11.065416134676548;9.965784284662089;11.683871868622605;9.457380879072534;10.29232163280204;10.721953612801386;10.347621368568134;11.200285605224298;10.448116305409464;11.844313461203296;11.34485068394299;10.807354922057604;11.141468555393084;10.489847960439295;10.489847960439295;10.47269083924278;9.038918989292302;10.96000193206808;11.088788238716909;12.230620933129869;11.072132604167232;8.710806433699352;11.56843119316746;10.617467465294196;10.709083812550343;10.321928094887362;10.430452551665532;9.91737207947684;9.988684686772164;9.951284714966972;9.328674927327947;8.665335917185176;9.73640193131829;10.030667136246942;9.312882955284357;8.682994583681683;9.7431513941125;8.50382573799575;9.30149619498255;9.44086916761087;9.560332834212442;9.273795599214264;10.124121311829189;9.800899899920305;9.824958740528524;9.4797802640291;9.65642486327778;9.682994583681683;9.935165049603697;9.29920801838728;9.326429487122304;9.310612781659527;9.271463027904376;9.932214751968385;9.52552080909507;9.019590728357882;10.109830654278792;9.99717948093762;9.92481250360578;9.876516946565;9.43879185257826;9.49585502688717;9.584962500721156;9.89026427702111;9.543031820255235;10.26795708440284;10.40832974076739;9.355351096424812;9.366322214245816;9.804131021183318;10.406205005418856;10.095397022792556;9.584962500721156;9.689997971419446;9.566054038171092;9.86573327085176;9.477758266443889;9.35974956032233;9.477758266443889;9.344295907915816;9.968666793195208;8.459431618637296;9.562242424221072;9.105908508571158
9.08214904135387;10.727069558023706;7.357552004618084;9.194756854422248;10.568906154502084;10.179909090014934;8.643856189774725;8.784634845557521;10.67595703294175;10.355351096424812;10.992938336165814;9.83605035505807;10.247927513443583;10.076815597050832;8.523561956057012;9.337621901992508;11.830515206976838;7.78135971352466;10.715961990255144;10.278449458220482;9.741466986401146;9.1006623390052;10.279610581052484;11.696098170955864;11.139551352398794;9.91139198784346;7.900866807980749;8.194756854422248;10.179909090014934;13.065920955947536;9.926295994781112;10.606405212697783;10.459431618637296;9.88264304936184;10.972261848733291;4.754887502163468;8.876516946565;10.95637615724967;8.985841937003341;9.64745842645492;9.144658242831882;10.113742166049189;11.103943429891558;9.873444112515376;9.759888183221834;10.894059846274022;10.249113452713727;11.3297963382207;9.047123912114026;10.644757592516257;10.399811959325683;11.043027283594547;9.977279923499916;8.845490050944376;10.60177078840771;9.992938336165814;8.280770770130603;8.933690654952233;12.340406490853294;9.59245703726808;11.276706019892432;11.043027283594547;9.672425341971495;9.80896417491926;10.404077136241234;11.857980995127573;9.96289600533726;8.134426320220927;10.187352073200495;10.164906926675688;11.86573327085176;9.86418614465428;9.823367240046236;10.725366257895642;10.091435386323608;11.844705764411938;11.110483309816226;11.015415052386688;9.497851836951115;11.68650052718322;10.213104219641906;11.101975670949232;10.437752072323605;9.016808287686557;10.08746284125034;13.219168520462162;9.219168520462162;8.700439718141093;11.81658370778757;10.390168956200185;12.410981267043796;11.436711542137214;10.747353829478062;10.681238411777803;9.278449458220482;11.702172685365548;10.51668494930961;11.957102041562289;11.589651146514786;10.22881869049588;13.052058534626903;11.262682142362165;10.842350343413807;10.74819284958946;9.184875342908285;11.510764167917891;13.33119687715303;10.573647187493322;9.197216693110052;9.611024797307351;9.632995197142955;8.965784284662087;11.12347479824414;10.854089179870574;10.022367813028454;11.813380386924727
9.162391328756906;10.778898476008376;7.918863237274595;10.611024797307351;9.310612781659527;10.111135670234708;8.897845456005511;8.491853096329674;9.25974326369078;8.103287808412022;8.535275376620802;10.50481898763284;9.403012023574997;9.961449694398196;8.339850002884624;9.674192268145683;10.071462362556623;9.108524456778168;10.027905996569883;10.369597346278676;11.053925881531104;8.751544059089099;11.5473765634981;10.800899899920305;9.744833837499543;11.184255495405347;10.034798962577268;8.539158811108031;10.111135670234708;10.17367713630342;9.459431618637296;9.060695931687556;10.875749351420056;10.383704292474052;10.659103963473662;6.78135971352466;9.344295907915816;10.076815597050832;9.428360172704291;10.336506559810257;9.285402218862249;11.020285500844649;11.295194955880657;9.333155350310616;9.89178370321831;10.148476582178278;9.4655664048094;7.876516946564999;9.60177078840771;9.06339508128851;10.619302955415687;9.7431513941125;9.715961990255144;6.491853096329675;11.627989784315703;10.027905996569883;8.980139577639157;10.051208940914766;8.379378367071261;9.06339508128851;9.627533884472792;9.047123912114026;9.62935662007961;6.409390936137702;10.014020470314934;8.049848549450562;8.321928094887362;9.63117705570398;10.564149489985732;8.124121311829187;7.366322214245816;10.825753832883112;9.651051691178928;8.467605550082997;7.179909090014935;7.768184324776926;10.63026712502677;9.047123912114026;7.948367231584678;10.900112062977456;9.052568050804153;9.824958740528524;7.066089190457772;7.894817763307944;6.303780748177103;9.837627933171404;8.569855608330947;9.321928094887362;9.721099188707186;7.087462841250339;8.361943773735241;8.353146825498083;9.965784284662089;11.041659151637214;9.335390354693924;11.263856019596082;7.643856189774724;10.703038388986418;11.894817763307945;9.422064766172811;9.840777923595054;10.800899899920305;11.10000522442272;11.817383427897232;9.388017285345136;8.721099188707186;10.130570562805426;9.403012023574997;8.686500527183219;7.906890595608519;10.127994320976391;7.499845887083206;5.832890014164741;8.159871336778389;7.392317422778761;6.94251450533924
12.0566377151132;12.068778277985412;12.399277924508969;11.50084187955693;11.897845456005513;11.724940118462358;11.807757403589267;11.499845887083206;12.080151309614088;11.733439082899434;11.057991722759176;10.857203471508166;11.737247343027738;11.790348496751914;11.342630298678408;11.198445041452365;11.653292945382814;11.109177703355275;11.501837184902296;12.139551352398794;10.649256177517314;10.577428828035748;12.441647390253612;11.323054760341646;12.177419537989236;11.323617763291578;11.8649599151426;12.360847084179664;11.724940118462358;12.021327032624372;12.044052531801302;11.35974956032233;11.916625922211235;11.425215903299383;12.465311308877183;9.419960177847887;11.823367240046236;11.096056239180946;11.348728154231075;12.541580659991167;10.798471801101618;11.896710815726117;12.212192371908472;11.857980995127573;11.688687423222536;11.737669863177452;11.376668061857668;12.419170165028538;12.096385734452651;11.731743290707842;11.58261245126702;12.246443717117286;11.410981267043796;10.417852514885896;12.099676554859643;11.66266837551754;11.311180660053354;10.668884984266247;11.401412878714178;11.199672344836364;11.712097051087548;11.423641195075856;11.4241662888181;11.090112419664289;11.047805554007589;11.323617763291578;11.448632567730552;11.221587121264806;11.98049663618346;10.279610581052484;11.395534135462302;11.4893462407191;10.787086324551616;11.319107575824985;12.002463438892535;11.373408960228696;11.569380959522295;11.511258495502268;11.46352437327118;10.320800548881635;11.930737337562888;11.014717929860009;11.366322214245816;11.63390340934852;10.922584402713664;11.041659151637214;10.91139198784346;11.076815597050832;11.93110683302934;11.95383268214528;11.252665432450248;11.092757140919852;11.219773550892874;10.972261848733291;10.547858506058416;11.227014193649133;11.565102078360312;11.59105477403678;11.95383268214528;11.16679075071818;10.933690654952231;11.381542951184583;11.183635381473218;11.91139198784346;10.91139198784346;10.649256177517314;11.077483356859508;11.617467465294196;11.618385502258606;11.71639078949768;12.390437689560535;11.06204613772049;11.200285605224298;10.639340708652233;11.576484346796851;10.948367231584678
