TCGA-MK-A4N9-01A;TCGA-DJ-A3US-01A;TCGA-ET-A39I-01A;TCGA-H2-A3RI-01A;TCGA-EL-A3GZ-01A;TCGA-FE-A234-01A;TCGA-DJ-A2Q1-01A;TCGA-KS-A4IB-01A;TCGA-FY-A3RA-01A;TCGA-EM-A3O8-01A;TCGA-EM-A1YB-01A;TCGA-BJ-A4O9-01A;TCGA-4C-A93U-01A;TCGA-BJ-A45D-01A;TCGA-MK-A4N6-01A;TCGA-EM-A1CT-01A;TCGA-DJ-A2PW-01A;TCGA-EL-A3CU-01A;TCGA-DJ-A2QC-01A;TCGA-DJ-A2Q0-01A;TCGA-EM-A1CS-01A;TCGA-DJ-A3V8-01A;TCGA-FY-A3NN-01A;TCGA-EM-A1CW-01A;TCGA-EL-A3GX-01A;TCGA-EL-A3D4-01A;TCGA-DJ-A3VE-01A;TCGA-EM-A1CT-01A;TCGA-EL-A4K4-01A;TCGA-DJ-A3UO-01A;TCGA-DJ-A2PX-01A;TCGA-EM-A1YC-01A;TCGA-E8-A436-01A;TCGA-EL-A3TA-01A;TCGA-DJ-A1QO-01A;TCGA-EM-A2CJ-01A;TCGA-EL-A3D0-01A;TCGA-DJ-A3VA-01A;TCGA-DJ-A3UN-01A;TCGA-EM-A2CR-01A;TCGA-BJ-A4O8-01A;TCGA-EM-A3FN-01A;TCGA-DJ-A2PR-01A;TCGA-E8-A438-01A;TCGA-EM-A3FQ-01A;TCGA-DJ-A3V8-01A;TCGA-BJ-A0Z0-01A;TCGA-ET-A25R-01A;TCGA-EL-A3N2-01A;TCGA-EM-A2OX-01A;TCGA-BJ-A45K-01A;TCGA-EM-A3FK-01A;TCGA-EM-A2CJ-01A;TCGA-E3-A3DY-01A;TCGA-ET-A40S-01A;TCGA-FK-A3SH-01A;TCGA-EL-A3ZR-01A;TCGA-EM-A1YE-01A;TCGA-EL-A3ZQ-11A;TCGA-BJ-A3PR-11A;TCGA-KS-A41J-11A;TCGA-EL-A3MY-11A;TCGA-BJ-A2NA-11A;TCGA-EL-A3GZ-11A;TCGA-EL-A3T8-11A;TCGA-EL-A3TB-11A;TCGA-EL-A3ZT-11A;TCGA-DO-A1JZ-11A;TCGA-H2-A2K9-11A;TCGA-EL-A3ZG-11A;TCGA-EL-A3MW-11A;TCGA-BJ-A28R-11A;TCGA-EM-A1YC-11A;TCGA-ET-A2MX-11C;TCGA-BJ-A290-11A;TCGA-EL-A3TA-11A;TCGA-BJ-A2N9-11A;TCGA-BJ-A3PU-11A;TCGA-EM-A1CT-11A;TCGA-EL-A3ZS-11A;TCGA-BJ-A2N7-11A;TCGA-EL-A3ZH-11A;TCGA-ET-A3DW-11A;TCGA-ET-A2N5-11B;TCGA-EM-A3ST-11A;TCGA-EL-A3T1-11A;TCGA-EM-A1CV-11A;TCGA-EM-A1CW-11A;TCGA-EL-A3N3-11A;TCGA-EL-A3MX-11A;TCGA-EL-A3ZL-11A;TCGA-EL-A3ZR-11A;TCGA-EL-A3ZK-11A;TCGA-GE-A2C6-11A;TCGA-BJ-A28W-11A;TCGA-EL-A3ZP-11A;TCGA-EL-A3T7-11A;TCGA-KS-A41I-11A;TCGA-BJ-A28X-11A;TCGA-EL-A3T0-11A;TCGA-EL-A3T6-11A;TCGA-EL-A3H1-11A;TCGA-EL-A3N2-11A;TCGA-E8-A2JQ-11A;TCGA-EM-A1CU-11A;TCGA-EL-A3ZO-11A;TCGA-EL-A3H7-11A;TCGA-KS-A41L-11A;TCGA-EM-A1CS-11A;TCGA-EL-A3H2-11A;TCGA-BJ-A2N8-11A;TCGA-FY-A3TY-11A;TCGA-EL-A3T2-11A;TCGA-EL-A3ZM-11A;TCGA-EL-A3T3-11A;TCGA-ET-A3DP-11A
12.30035256032822;12.691089186236532;12.755722153642282;12.752171545162444;12.810973220002165;13.165221068220944;12.90613899619538;12.083146870816742;12.545205827425605;13.280915728185574;11.760719947465624;12.84529401927876;12.050188767596437;12.393122273589531;12.761135649828644;11.28886607416582;12.7632123668144;12.291458518782344;12.09901899101923;11.96000193206808;12.531625138422624;12.900300786248168;12.075813377461454;12.412834440119273;12.571989597604578;12.348174867535556;12.556745526004686;11.28886607416582;12.760304125286382;12.7795141791435;12.66266837551754;11.943247395901553;12.621822947394202;12.554588851677638;12.410981267043796;12.891024190149498;12.50432244829189;12.805542364358724;12.619990662606378;11.507794640198696;12.499845887083206;12.9955905123663;12.928333307585149;12.157978449945432;12.964340867792416;12.900300786248168;12.460455896309636;11.846665681899738;12.603626344986193;12.384783750093352;13.233619676759702;12.779103739584292;12.891024190149498;12.492854620174748;12.236014191900084;12.704119788513015;12.598517810612622;12.150381968817848;13.089450481115907;11.83289001416474;13.02167404285837;12.776021715252812;12.45249865769279;12.552188759557149;12.564387696052629;12.876900591040306;12.581435989454384;12.458406613236534;12.910830081296574;12.420223419348645;12.659103963473662;12.59105477403678;12.413892328372643;12.928333307585149;13.132981618529351;13.023407843140218;12.58331786813751;13.077983973962752;13.075980462416286;10.773963368433558;13.245404150930328;13.323477033150423;12.926110641785304;13.027905996569883;12.59269061535341;12.73978060977326;12.59245703726808;12.055960234452296;12.87824254386927;13.029459787824964;13.051208940914766;12.673971520682796;12.627989784315703;12.003517912108602;11.563196272216738;12.448374459662794;12.732803394393494;12.270003253378444;12.40832974076739;12.932399322433792;12.978352958165145;13.090939415984376;12.56652978262417;12.26209484537018;12.389631339260522;12.94982671075911;12.799079209029006;13.116668855967111;13.044735626056909;13.039433166324494;13.59700500260697;12.521845775161932;12.418116141207488;12.969386521342283;12.90048948483465;12.97513145692134
13.153552031708111;11.836839359748716;10.461479447286155;12.35149140932002;12.068106475858771;12.715747542831355;11.10459875356437;11.427312844134963;13.543394382361663;11.127349541059118;11.679040186393062;13.581671358578143;12.939946452458686;11.45532722030456;12.684967725143876;11.700439718141093;12.490600213019594;11.115693952197011;11.62113611327464;10.757390009366638;11.559377090526684;13.911017407796985;13.107870914279614;13.058837332677816;12.258271576282851;10.952013164889486;12.70606426733497;11.700439718141093;13.179598130849836;11.325305455089682;12.90482275429421;11.799281621521924;12.221889161471266;12.508537595347322;11.406205005418856;10.982280604558284;11.71681946132995;13.28814512315342;11.74104557700984;10.231221180711186;11.876133200043016;9.273795599214264;12.321646290991382;11.211279947482009;11.88264304936184;13.911017407796985;10.71681946132995;10.982280604558284;12.237209960755022;11.12605911607068;9.888743248898258;11.92851837525789;10.982280604558284;13.244215157319491;12.015066533230293;11.820178962415188;10.981567281903017;10.434628227636724;14.421078622653663;10.790348496751914;12.680359523513712;11.95746484680521;10.116343961237469;11.3151495622563;12.034111146096592;11.436190995481416;11.91625269881221;10.506803437795648;11.0566377151132;12.55170826162069;13.347067657165873;11.40832974076739;11.031356596255709;12.433585441150496;11.17367713630342;13.506431561252567;11.640696837570092;11.347621368568134;11.020285500844649;12.022020969646356;12.622051819456376;14.533573081389802;11.891024190149498;11.773551346428505;10.925554439873554;14.058414589673388;12.160186576600662;11.281350514981035;13.67087750439698;11.461479447286155;14.459751783535282;13.411775775576528;12.79968636133125;11.111135670234708;8.974414589805527;11.43514933836693;12.45917543555203;13.635264656539514;10.811374693509942;10.849405100947758;15.442263185600936;13.11877889015452;13.056807035580608;10.10459875356437;11.007728114632254;14.79197682089869;15.084060941950035;12.192292814470768;10.75905593916017;10.889503963411476;10.568906154502084;11.948732239819616;12.356451970221755;11.895953892812168;11.350386742312844;14.930275335112052
10.952013164889486;11.340406490853294;11.784225860426252;11.447083226209651;11.307770031890705;11.962173031109709;10.411510988012072;11.147204924942228;11.39231742277876;12.350662988372257;9.640244936222343;10.959277505720502;10.46454575033394;10.117643101389092;11.478769619475765;10.34318571544788;10.7515440590891;11.21006248324023;9.041659151637214;10.608254821977908;11.624338545312986;11.225809940623543;11.30206767252652;10.889503963411476;10.99717948093762;9.459431618637296;10.83605035505807;10.34318571544788;11.141468555393084;11.018200178813226;10.909893083770042;11.103943429891558;11.092757140919852;10.381542951184583;10.28886607416582;10.619302955415687;10.849405100947758;11.572226512793694;10.43567026093655;8.507794640198696;10.742309436084;10.884170519108435;11.356451970221755;10.47269083924278;10.757390009366638;11.225809940623543;11.200285605224298;10.62662165235837;11.556026992724677;11.088788238716909;10.914385132155443;11.443979542601252;10.619302955415687;11.483815777264256;10.674192268145683;10.434628227636724;11.178664851006472;10.203348002979762;11.461479447286155;9.573647187493322;11.647908074281808;11.67065624911844;10.536247215688128;11.236014191900084;11.08746284125034;11.593857938858225;11.419433550705378;11.08746284125034;11.776021715252812;9.933690654952231;11.593857938858225;11.152284842306582;10.517669388133813;11.09077405464075;11.661778097771988;11.519636252843211;10.725366257895642;11.70173963867435;11.48733761520718;8.118941072723507;11.712097051087548;11.76983784362944;11.447083226209651;11.105253779700885;9.99717948093762;10.978710459106358;10.92035285541508;11.157346935362844;11.760304125286382;11.397139806235604;11.719388820942084;11.567956075415466;11.298635406734242;10.772314573921651;8.693486957499324;11.385323176175872;11.50332885662666;10.758223214726724;11.267371931265274;11.619302955415687;11.107217075591382;11.785043714779723;11.698270577692032;10.961449694398196;11.287712379549449;11.197216693110052;11.403544678202014;11.383704292474052;11.23421867823847;11.693051295397;11.995767150877802;11.199672344836364;11.21856323619027;10.979425195331473;11.273212809854334;11.857203471508166
13.410451351503994;13.749450465569916;13.730363990324673;12.393122273589531;13.990990303530822;14.758431440900267;14.770921936352474;14.038404628941894;14.532355925288847;12.595024318613635;12.450438032395652;12.536732889835417;13.388286419762649;15.232046113570558;15.474719946526482;12.53818893205242;14.975892738136375;13.15608307628868;13.489220783521674;14.222794902868111;12.749450465569916;14.612292594109512;13.842350343413807;14.505997584098557;14.914852250515;13.665002744086229;14.051208940914766;12.53818893205242;15.43449792053815;14.40554038337693;13.28106067167702;14.693922488081014;14.825356341479337;13.12815547093924;14.177575260914628;13.263856019596082;11.530406337099068;14.77112833787518;12.826151214800207;14.522336320913306;13.754261196514;12.039261794341057;13.33915409093206;13.460455896309636;14.13747150335196;14.612292594109512;13.24436383512051;13.422459034917935;14.379852147436582;13.357689449961006;13.93415156516378;14.921655010785052;13.263856019596082;13.194756854422248;14.066341505445015;14.884409040236678;12.85972889267839;14.117805411682438;15.21973574392368;11.465056167831175;12.7737573721398;13.7282394114253;10.358651200892886;10.989394499844732;11.913637428049103;12.762174381993102;11.582141981658776;12.39231742277876;10.618385502258606;11.943247395901553;14.196141029718238;10.923327485419192;12.13699111208023;12.050528905530555;12.673750739438065;14.50624558702854;12.671983272091865;11.782588759494963;12.214926187942435;12.575775579874763;12.738725622493424;14.138511802674932;12.029632328044135;11.377210530388552;10.406205005418856;15.161564941492689;12.561526624136484;10.916625922211235;13.74157231951848;12.607561496354206;14.151175137808572;14.133543618886286;12.99806148563642;11.81698362325538;12.681018739902102;12.887791791341588;14.092674566725234;13.039433166324494;11.554588851677638;12.056299014550335;14.953150632063606;13.560093957642495;13.086302118782552;12.087131301540529;11.375039431346924;14.478769619475765;15.631518131801762;11.881113960675096;12.436451292286977;11.965062756744627;10.290018846932618;10.480790201095816;13.831999919509736;13.072132604167232;12.466076461396252;14.72940831698402
15.52475594864683;16.77527590381527;16.185165804774993;15.925229889704712;15.589943681552567;15.561317782195818;14.433976574415976;14.737669863177452;15.251556377911925;16.41326430078258;13.862346774784124;15.936568930892946;14.782435185996276;16.387024418036862;15.30983158370548;14.677609541664545;15.519359824468395;14.996561756654629;15.445920127175183;14.34200519911549;16.4052910711533;15.57308500436374;14.828533210455618;16.094428252289006;15.4353772651357;15.895811925543832;15.503204609540427;14.677609541664545;14.731531176461942;15.473198383677529;15.721606564040304;16.32772805839733;15.841981961254952;15.537218400538595;15.530192940965888;16.705821350758285;15.59729605044852;15.563285663142002;15.464003233804954;16.32939343151442;15.247964588806026;16.61296925671625;15.35397382181817;16.16630040837302;15.371640534611808;15.57308500436374;16.416269744523206;14.883931958538914;15.113660784295345;15.26557842195782;16.82016649438011;16.05968244724764;16.705821350758285;15.565459136904616;14.6163765371075;16.239318823352264;16.299011208765165;16.69605740707072;17.079297267953322;15.901856811968903;17.381382409984795;16.41172613160987;16.126563325715097;16.36218356348746;16.859182902142923;16.784379243437744;17.127440230649455;16.244438168275632;17.15577681880192;15.526346403176795;16.50481898763284;15.98850717892317;16.908404349191226;17.016177144641983;17.297328285169055;16.88212955188097;16.22622401599265;17.099049821020355;15.956988646210542;12.818382455041156;16.989128360866413;17.126522995427695;16.109443000310264;16.935567942192904;16.739582858413772;15.712661333339431;16.895977552665407;15.928888439397635;16.185320693862266;17.50826677059824;16.324022285996254;16.677169057716114;16.39320608639947;15.055663736593432;14.927500209145649;16.385778160102785;17.423780691742632;16.01878698035644;16.319636843348214;16.148397136431353;16.201626204182613;16.485813588874272;16.44049612044172;15.766684184582392;15.778795833267706;16.28949661089696;15.917045683157154;17.125847295460854;16.944265953371758;16.563643171465788;17.016645087505285;16.882726624679435;16.628274648575864;16.07196507295403;17.01476150988813;15.621078862335493
12.58941707576861;12.725792271494155;12.731955373771934;13.070959476927566;12.856230977341992;12.799484005620014;12.6373041221062;12.105908508571158;12.794821973331224;12.915879378835774;12.029632328044135;13.39486457818436;12.045418397030792;13.977190467909072;12.490600213019594;11.64880694972577;12.709083812550343;12.466841208321602;13.156715144224702;12.515699838284045;12.514960563330185;13.062720767165043;12.290594888082572;13.10459875356437;12.59128857924609;13.02911464546904;12.56724310527944;11.64880694972577;12.960182981831874;12.972261848733291;12.809768128710411;13.515946179109518;12.774581180893598;13.129283016944967;12.594557879863732;12.826945650415484;12.043710863347156;12.694575537525989;12.468624042918018;13.330216642678412;12.750916299978076;13.126543160712323;12.752380646552892;13.467096033905747;12.782793498733351;13.062720767165043;12.244661144764198;12.055621374781708;12.610794169053182;12.723660944409984;12.978710459106358;12.663558104217271;12.826945650415484;12.695445810537382;12.781564627244329;14.014107671199902;13.088788238716909;12.599680430581166;12.804332726187615;13.325024310191417;12.6640027628865;12.5980525001616;12.244066464194818;12.236014191900084;12.676397887044764;12.389900172773064;12.3445733225962;12.213408040858337;12.67529549909406;12.129926933510394;12.189206834597025;12.458150248057557;12.659103963473662;12.589651146514786;12.80634822671225;12.775816012673026;12.83466855769086;12.763627351727628;12.754052367528924;12.056299014550335;12.79197682089869;12.619073646817748;12.534059656450363;12.786473845221302;12.997532347526366;12.324743110494415;12.822172461476178;11.006326078524934;12.492604304386685;13.183945471757246;12.541338657970826;12.450953464712992;12.420223419348645;11.952013164889486;13.058330026205653;12.28886607416582;12.635037871183252;12.496853777388042;12.531137741444716;12.244958393151132;12.705848343508944;12.708221730038352;12.38720958071964;12.298921740969751;12.16679075071818;12.5473765634981;12.409656113059851;12.72749506902543;12.772520776314757;12.241089378860856;13.15813628540764;12.19567978549598;12.458150248057557;12.637756945412145;12.829326335841666;12.817583288677616
8.189824558880018;9.407267764244732;8.375039431346925;9.041659151637214;7.303780748177103;7.888743248898259;7.523561956057013;7.734709620225838;8.430452551665532;10.897845456005513;7.906890595608519;9.139551352398794;7.787902559391432;9.4757334309664;8.022367813028454;8.016808287686555;7.546894459887636;6.7414669864011465;9.154818109052105;9.23840473932508;8.257387842692651;9.955649907528374;9.51175265376738;9.550746785383245;7.971543553950772;9.134426320220928;8.459431618637296;8.016808287686555;9.60733031374961;7.569855608330948;9.935165049603697;9.221587121264806;8.900866807980748;9.337621901992508;8.124121311829187;10.461479447286155;7.321928094887363;9.34207466799914;9.335390354693924;11.278449458220482;7.774787059601174;9.019590728357882;8.049848549450562;10.710806433699352;8.294620748891628;9.955649907528374;7.774787059601174;6.643856189774724;7.189824558880018;8.584962500721156;8.558420713268664;6.658211482751795;10.461479447286155;9.731319031025064;10.159871336778387;9.590587049915037;10.216745858195306;7.129283016944966;8.308339030139408;10.697836357962377;8.487840033823051;10.837627933171404;8.845490050944376;8.049848549450562;8.707359132080883;9.12670447284319;10.78953364497036;9.447083226209651;11.015415052386688;8.784634845557521;8.149747119504681;8.744833837499545;8.562242424221072;8.405141463136344;8.321928094887362;8.997179480937621;8.335390354693924;8.88264304936184;10.27262978497637;8.800899899920305;10.869593843240784;9.199672344836364;9.036173612553483;12.107217075591382;9.584962500721156;7.584962500721156;10.606405212697783;9.845490050944376;7.665335917185176;9.144658242831882;9.118941072723509;12.113742166049189;8.696967526234287;10.127994320976391;10.023754353299417;10.358651200892886;12.221889161471266;8.257387842692651;10.567005370247031;9.44086916761087;10.071462362556623;8.774787059601174;10.383704292474052;9.041659151637214;10.161131882984307;10.278449458220482;9.758223214726724;12.792790294301064;9.667111542075029;9.30149619498255;9.659995892429976;10.779719355143405;10.480790201095816;12.213711798105672;9.69522829149575;9.044394119358454
7.658211482751795;7.994353436858858;8.539158811108031;9.394462694610317;6.768184324776926;7.876516946564999;9.987264012072538;7.882643049361842;8.960001932068081;9.20212382383046;8.422064766172813;8.654636028527968;8.977279923499916;9.453270634010623;8.665335917185176;7.383704292474052;8.179909090014934;7.539158811108031;7.74819284958946;9.264442600226602;7.900866807980749;9.366322214245816;9.113742166049189;9.39231742277876;8.59245703726808;7.721099188707186;8.539158811108031;7.383704292474052;8.83605035505807;7.129283016944966;9.219168520462162;8.618385502258606;8.550746785383243;8.89178370321831;9.405141463136344;8.417852514885897;8.194756854422248;7.832890014164741;7.2384047393250786;8.554588851677638;8.717676423066395;10.214319120800766;7.247927513443585;8.139551352398794;9.105908508571158;9.366322214245816;7.383704292474052;7.3750394313469245;8.204571144249204;7.475733430966398;8.055282435501189;8.430452551665532;8.417852514885897;7.930737337562887;8.731319031025064;7.149747119504682;7.3750394313469245;10.643856189774723;10.599912842187129;9.041659151637214;10.348728154231075;9.857980995127573;9.79603960882977;10.395534135462302;10.277287400130357;10.383704292474052;10.018200178813226;9.39231742277876;9.929258408636972;8.375039431346925;10.41679752760606;9.556506054671928;9.426264754702098;10.721953612801386;10.675074920385445;9.868822554775;9.76983784362944;10.092757140919852;10.482807956726669;7.044394119358453;10.225207436943505;10.266786540694902;9.199672344836364;9.984418458801136;9.436711542137214;9.26209484537018;9.240791332161956;10.25974326369078;9.473705749619416;10.178664851006472;9.991521846075695;9.839203788096944;9.658211482751796;8.823367240046235;7.734709620225838;9.61654884377899;10.197216693110052;9.194756854422248;9.221587121264806;9.902375114486023;9.162391328756906;9.894817763307945;9.693486957499324;9.047123912114026;9.86727873970966;10.308339030139408;8.721099188707186;10.13827180017222;10.651948610723446;9.935165049603697;9.90839262077375;10.27262978497637;10.31174831500496;9.992938336165814;10.43879185257826;9.874981347653774
10.620219825507489;11.199672344836364;11.194756854422248;11.018200178813226;11.17617314910749;11.955649907528374;11.023754353299417;10.729620743553038;10.62296694479051;11.269126679149418;10.088788238716909;11.083479327331842;10.46352437327118;10.366322214245816;11.722807531169549;9.729620743553038;10.829722735086058;11.277287400130357;9.984418458801136;10.52845411076479;11.077483356859508;11.203348002979762;11.004220466318197;10.733862719678545;11.138911718142744;10.266786540694902;10.712527000439824;9.729620743553038;10.94104760634058;10.830515206976838;11.116343961237469;11.484822894262146;11.148476582178278;10.52061868055628;10.8649599151426;10.405141463136344;11.124767535822471;11.215532999745657;10.63026712502677;9.52552080909507;10.894817763307945;10.515699838284045;11.25915476886684;10.507794640198696;11.51717725268954;11.203348002979762;10.96000193206808;10.12670447284319;11.418379719364957;10.894059846274022;11.214319120800766;11.413627929024171;10.405141463136344;11.41204051455165;11.081483438093674;10.59618975614441;10.64745842645492;10.210671343785622;11.325867580575418;10.074141462752506;11.433585441150496;11.391243589427445;10.843921051289035;11.041659151637214;10.871135184243045;11.369052007001388;10.85096815098244;10.807354922057604;11.50382573799575;10.335390354693924;11.283088353024002;11.14338321398982;10.458406613236534;10.902375114486023;11.369597346278676;11.020285500844649;10.76983784362944;11.368506461507693;11.271463027904376;9.461479447286155;11.463013413449692;11.342630298678408;11.720671786825555;10.915879378835774;10.048486873992337;11.200285605224298;11.025831668332026;10.694357887221452;11.778487861222372;11.064742764750257;11.273795599214264;11.141468555393084;11.203348002979762;10.648357582009666;9.30149619498255;11.011926066306808;10.992938336165814;11.035486451292154;11.340406490853294;11.352595231134304;11.239001757765582;11.661778097771988;11.213104219641906;11.3292357417338;10.90839262077375;11.051208940914766;11.61056350392504;11.29634268469289;11.156715144224702;11.419433550705378;11.714245517666123;10.754887502163468;10.981567281903017;10.734709620225836;11.140190703191836;11.339850002884624
10.786269627648466;10.625708843064466;10.339850002884624;10.774787059601174;11.12088584278779;11.306061689428342;11.473705749619416;11.166163082646111;10.820178962415188;10.186114239541643;9.35974956032233;10.604553229079038;10.193525360501216;11.07815080773465;11.07347215397646;10.286557761607956;11.48733761520718;10.655530723155644;10.975847968006784;10.63390340934852;11.002815015607052;11.044394119358454;10.641148597411233;10.214319120800766;11.836444911341369;9.586839787961829;11.450695771572915;10.286557761607956;11.510764167917891;11.282509306240836;10.909143047339898;11.0566377151132;11.5980525001616;10.489847960439295;10.86418614465428;9.98584193700334;10.367414751246828;11.650603022215307;10.642051692927977;10.271463027904376;11.274960472140602;8.668884984266247;10.490850876740298;10.637530551525307;10.821773981970567;11.044394119358454;9.002815015607053;10.92481250360578;11.519636252843211;10.898601387403938;9.159871336778387;11.384783750093352;9.98584193700334;10.99859042974533;10.80332391904149;11.79603960882977;10.715961990255144;10.053925881531104;10.430452551665532;9.91737207947684;9.988684686772164;9.951284714966972;9.328674927327947;8.665335917185176;9.73640193131829;10.030667136246942;9.312882955284357;8.682994583681683;9.7431513941125;8.50382573799575;9.30149619498255;9.44086916761087;9.560332834212442;9.273795599214264;10.124121311829189;9.800899899920305;9.824958740528524;9.4797802640291;9.65642486327778;9.682994583681683;9.935165049603697;9.29920801838728;9.326429487122304;9.310612781659527;9.271463027904376;9.932214751968385;9.52552080909507;9.019590728357882;10.109830654278792;9.99717948093762;9.92481250360578;9.876516946565;9.43879185257826;9.49585502688717;9.584962500721156;9.89026427702111;9.543031820255235;10.26795708440284;10.40832974076739;9.355351096424812;9.366322214245816;9.804131021183318;10.406205005418856;10.095397022792556;9.584962500721156;9.689997971419446;9.566054038171092;9.86573327085176;9.477758266443889;9.35974956032233;9.477758266443889;9.344295907915816;9.968666793195208;8.459431618637296;9.562242424221072;9.105908508571158
10.476746203939468;10.345405246717796;8.383704292474052;9.768184324776929;10.236014191900084;9.721099188707186;10.757390009366638;9.682994583681683;10.43149760425805;8.584962500721156;11.006326078524934;10.496853777388042;10.54978466794786;10.395534135462302;9.179909090014934;8.945443836377912;9.86573327085176;9.7515440590891;10.456354415108288;8.888743248898258;9.06339508128851;10.582141981658776;9.86418614465428;10.566054038171092;9.134426320220928;10.957827560833744;10.39231742277876;8.945443836377912;10.154818109052105;10.919608238603251;10.179909090014934;10.649256177517314;10.181152256865566;10.894059846274022;10.407267764244732;7.826548487290915;10.098032082960527;9.337621901992508;9.954196310386877;7.531381460516312;10.727069558023706;6.129283016944966;10.701306461958623;9.308339030139408;10.641148597411233;10.582141981658776;6.491853096329675;8.951284714966972;9.981567281903017;10.314016703901355;8.535275376620802;9.778077129535358;7.826548487290915;9.779719355143405;9.952741247186488;9.614709844115207;8.098032082960527;6.554588851677638;12.340406490853294;9.59245703726808;11.276706019892432;11.043027283594547;9.672425341971495;9.80896417491926;10.404077136241234;11.857980995127573;9.96289600533726;8.134426320220927;10.187352073200495;10.164906926675688;11.86573327085176;9.86418614465428;9.823367240046236;10.725366257895642;10.091435386323608;11.844705764411938;11.110483309816226;11.015415052386688;9.497851836951115;11.68650052718322;10.213104219641906;11.101975670949232;10.437752072323605;9.016808287686557;10.08746284125034;13.219168520462162;9.219168520462162;8.700439718141093;11.81658370778757;10.390168956200185;12.410981267043796;11.436711542137214;10.747353829478062;10.681238411777803;9.278449458220482;11.702172685365548;10.51668494930961;11.957102041562289;11.589651146514786;10.22881869049588;13.052058534626903;11.262682142362165;10.842350343413807;10.74819284958946;9.184875342908285;11.510764167917891;13.33119687715303;10.573647187493322;9.197216693110052;9.611024797307351;9.632995197142955;8.965784284662087;11.12347479824414;10.854089179870574;10.022367813028454;11.813380386924727
10.298062567719017;10.847840355630714;8.290018846932618;9.905387005018133;11.060695931687556;9.060695931687556;9.845490050944376;8.434628227636725;9.541096615349524;9.23840473932508;10.46352437327118;7.965784284662087;9.12670447284319;8.400879436282183;8.800899899920305;8.276124405274238;10.952741247186488;9.899356922923111;10.426264754702098;11.592924155627635;11.578372691360803;9.105908508571158;9.124121311829189;8.89178370321831;6.894817763307944;9.594324603924848;9.240791332161956;8.276124405274238;8.78135971352466;9.954196310386877;10.111135670234708;8.842350343413807;9.197216693110052;10.148476582178278;7.721099188707186;9.159871336778387;9.89633240390994;9.674192268145683;10.172427508645482;7.614709844115208;10.778898476008376;6.977279923499917;8.67595703294175;9.874981347653774;10.526499239136566;9.105908508571158;9.94251450533924;8.810571634741146;9.691743519171276;9.493855449240822;9.573647187493322;9.984418458801136;9.159871336778387;11.217957697864112;10.043027283594547;10.927777962082342;9.1006623390052;9.7279204545632;8.379378367071261;9.06339508128851;9.627533884472792;9.047123912114026;9.62935662007961;6.409390936137702;10.014020470314934;8.049848549450562;8.321928094887362;9.63117705570398;10.564149489985732;8.124121311829187;7.366322214245816;10.825753832883112;9.651051691178928;8.467605550082997;7.179909090014935;7.768184324776926;10.63026712502677;9.047123912114026;7.948367231584678;10.900112062977456;9.052568050804153;9.824958740528524;7.066089190457772;7.894817763307944;6.303780748177103;9.837627933171404;8.569855608330947;9.321928094887362;9.721099188707186;7.087462841250339;8.361943773735241;8.353146825498083;9.965784284662089;11.041659151637214;9.335390354693924;11.263856019596082;7.643856189774724;10.703038388986418;11.894817763307945;9.422064766172811;9.840777923595054;10.800899899920305;11.10000522442272;11.817383427897232;9.388017285345136;8.721099188707186;10.130570562805426;9.403012023574997;8.686500527183219;7.906890595608519;10.127994320976391;7.499845887083206;5.832890014164741;8.159871336778389;7.392317422778761;6.94251450533924
11.346513733165636;11.977279923499916;11.458919206967591;11.682994583681683;12.35974956032233;12.029287226968243;12.064742764750257;11.208234358339787;11.374496145691516;11.51668494930961;10.30035256032822;12.057314877782703;11.130570562805426;11.635718120331047;11.743572188935634;10.506803437795648;12.059682447247638;11.533329732305834;11.55170826162069;12.00842862207058;12.002463438892535;11.701306461958623;10.909143047339898;11.798471801101618;11.866506212226202;11.068778277985412;11.627077840517394;10.506803437795648;11.928148216169037;11.975489756945754;11.724940118462358;11.588714635582264;11.73047013718422;11.737669863177452;11.884552133987237;11.84862294042934;11.970824901362615;11.198445041452365;11.726218159332198;11.659995892429976;12.068778277985412;12.045759661382682;12.15006457908147;11.341518823245243;12.194756854422248;11.701306461958623;11.627533884472792;11.25797705856398;11.578372691360803;11.425215903299383;11.593391122791736;12.090443275081606;11.84862294042934;11.996473488733228;11.3066313617125;12.81358080298963;11.584962500721156;11.515207030408751;11.401412878714178;11.199672344836364;11.712097051087548;11.423641195075856;11.4241662888181;11.090112419664289;11.047805554007589;11.323617763291578;11.448632567730552;11.221587121264806;11.98049663618346;10.279610581052484;11.395534135462302;11.4893462407191;10.787086324551616;11.319107575824985;12.002463438892535;11.373408960228696;11.569380959522295;11.511258495502268;11.46352437327118;10.320800548881635;11.930737337562888;11.014717929860009;11.366322214245816;11.63390340934852;10.922584402713664;11.041659151637214;10.91139198784346;11.076815597050832;11.93110683302934;11.95383268214528;11.252665432450248;11.092757140919852;11.219773550892874;10.972261848733291;10.547858506058416;11.227014193649133;11.565102078360312;11.59105477403678;11.95383268214528;11.16679075071818;10.933690654952231;11.381542951184583;11.183635381473218;11.91139198784346;10.91139198784346;10.649256177517314;11.077483356859508;11.617467465294196;11.618385502258606;11.71639078949768;12.390437689560535;11.06204613772049;11.200285605224298;10.639340708652233;11.576484346796851;10.948367231584678
