TCGA-EM-A2CO-01A;TCGA-EM-A3AP-01A;TCGA-ET-A3DU-01A;TCGA-EM-A1CW-01A;TCGA-L6-A4ET-01A;TCGA-EL-A3GP-01A;TCGA-DJ-A2QB-01A;TCGA-EM-A22L-01A;TCGA-ET-A39L-01A;TCGA-BJ-A0Z3-01A;TCGA-EM-A2CL-01A;TCGA-EM-A3SU-01A;TCGA-EL-A3TA-01A;TCGA-FE-A237-01A;TCGA-DJ-A2PU-01A;TCGA-DJ-A3VA-01A;TCGA-DJ-A3UK-01A;TCGA-EL-A3ZH-01A;TCGA-EM-A1CT-01A;TCGA-J8-A3YH-01A;TCGA-DE-A4MA-01A;TCGA-EM-A3FK-01A;TCGA-BJ-A0Z0-01A;TCGA-EM-A4FF-01A;TCGA-DJ-A2Q7-01A;TCGA-CE-A3MD-01A;TCGA-DJ-A4V5-01A;TCGA-EL-A3GS-01A;TCGA-FE-A3PC-01A;TCGA-E8-A242-01A;TCGA-DE-A0Y3-01B;TCGA-EL-A3ZK-01A;TCGA-BJ-A191-01A;TCGA-FY-A3I4-01A;TCGA-FK-A3SD-01A;TCGA-DJ-A2Q7-01A;TCGA-BJ-A0Z2-01A;TCGA-EL-A3CW-01A;TCGA-ET-A39O-01A;TCGA-EM-A3FM-01A;TCGA-BJ-A0YZ-01A;TCGA-DJ-A3UX-01A;TCGA-BJ-A0Z2-01A;TCGA-FE-A231-01A;TCGA-EL-A3GR-01A;TCGA-EL-A3CL-01A;TCGA-BJ-A190-01A;TCGA-EL-A3CP-01A;TCGA-DJ-A3VE-01A;TCGA-FE-A239-01A;TCGA-ET-A39M-01A;TCGA-EL-A3MW-01A;TCGA-EM-A3AK-01A;TCGA-ET-A3DO-01A;TCGA-BJ-A45I-01A;TCGA-EM-A2CO-01A;TCGA-EM-A2CU-01A;TCGA-EL-A3T7-01A;TCGA-EL-A3ZQ-11A;TCGA-BJ-A3PR-11A;TCGA-KS-A41J-11A;TCGA-EL-A3MY-11A;TCGA-BJ-A2NA-11A;TCGA-EL-A3GZ-11A;TCGA-EL-A3T8-11A;TCGA-EL-A3TB-11A;TCGA-EL-A3ZT-11A;TCGA-DO-A1JZ-11A;TCGA-H2-A2K9-11A;TCGA-EL-A3ZG-11A;TCGA-EL-A3MW-11A;TCGA-BJ-A28R-11A;TCGA-EM-A1YC-11A;TCGA-ET-A2MX-11C;TCGA-BJ-A290-11A;TCGA-EL-A3TA-11A;TCGA-BJ-A2N9-11A;TCGA-BJ-A3PU-11A;TCGA-EM-A1CT-11A;TCGA-EL-A3ZS-11A;TCGA-BJ-A2N7-11A;TCGA-EL-A3ZH-11A;TCGA-ET-A3DW-11A;TCGA-ET-A2N5-11B;TCGA-EM-A3ST-11A;TCGA-EL-A3T1-11A;TCGA-EM-A1CV-11A;TCGA-EM-A1CW-11A;TCGA-EL-A3N3-11A;TCGA-EL-A3MX-11A;TCGA-EL-A3ZL-11A;TCGA-EL-A3ZR-11A;TCGA-EL-A3ZK-11A;TCGA-GE-A2C6-11A;TCGA-BJ-A28W-11A;TCGA-EL-A3ZP-11A;TCGA-EL-A3T7-11A;TCGA-KS-A41I-11A;TCGA-BJ-A28X-11A;TCGA-EL-A3T0-11A;TCGA-EL-A3T6-11A;TCGA-EL-A3H1-11A;TCGA-EL-A3N2-11A;TCGA-E8-A2JQ-11A;TCGA-EM-A1CU-11A;TCGA-EL-A3ZO-11A;TCGA-EL-A3H7-11A;TCGA-KS-A41L-11A;TCGA-EM-A1CS-11A;TCGA-EL-A3H2-11A;TCGA-BJ-A2N8-11A;TCGA-FY-A3TY-11A;TCGA-EL-A3T2-11A;TCGA-EL-A3ZM-11A;TCGA-EL-A3T3-11A;TCGA-ET-A3DP-11A
12.341518823245243;13.0087787482805;12.49160260669611;12.412834440119273;12.511505595792482;12.722167139781853;12.474466464132632;13.58754314137182;12.920911065923454;12.740413232033294;13.043539998771736;12.29117069932186;12.554588851677638;12.481042574933754;12.373680833411614;12.805542364358724;12.532112370794998;12.909705611215571;11.28886607416582;12.671098725748465;11.640244936222343;12.779103739584292;12.460455896309636;12.900866807980748;12.98584193700334;12.615169813843602;12.688250309133178;12.663558104217271;12.090443275081606;12.934980832653832;12.386401423640775;12.5262546938286;12.3437409184722;13.012100716151568;13.22143607744528;12.98584193700334;12.473705749619416;12.151967870968187;12.640244936222343;12.70173963867435;12.657765035265363;12.62662165235837;12.473705749619416;12.766735939529964;12.36139553316589;12.266493756312183;12.41204051455165;12.369869938634876;12.556745526004686;13.151809359179763;12.084144010615145;12.605248001565805;12.58941707576861;12.684091106529095;12.464800981655417;12.341518823245243;12.572463389083676;13.13040968239925;13.089450481115907;11.83289001416474;13.02167404285837;12.776021715252812;12.45249865769279;12.552188759557149;12.564387696052629;12.876900591040306;12.581435989454384;12.458406613236534;12.910830081296574;12.420223419348645;12.659103963473662;12.59105477403678;12.413892328372643;12.928333307585149;13.132981618529351;13.023407843140218;12.58331786813751;13.077983973962752;13.075980462416286;10.773963368433558;13.245404150930328;13.323477033150423;12.926110641785304;13.027905996569883;12.59269061535341;12.73978060977326;12.59245703726808;12.055960234452296;12.87824254386927;13.029459787824964;13.051208940914766;12.673971520682796;12.627989784315703;12.003517912108602;11.563196272216738;12.448374459662794;12.732803394393494;12.270003253378444;12.40832974076739;12.932399322433792;12.978352958165145;13.090939415984376;12.56652978262417;12.26209484537018;12.389631339260522;12.94982671075911;12.799079209029006;13.116668855967111;13.044735626056909;13.039433166324494;13.59700500260697;12.521845775161932;12.418116141207488;12.969386521342283;12.90048948483465;12.97513145692134
11.505315356136236;11.43306376512207;11.99541385222515;13.058837332677816;11.33706433868474;10.113742166049189;10.049848549450562;10.593391122791736;12.84097456982188;12.422853195944263;11.550746785383245;12.083479327331842;12.508537595347322;12.16333519208196;12.97477306788934;13.28814512315342;12.263269200372662;11.90275194485016;11.700439718141093;12.945443836377912;11.871905237659186;11.92851837525789;10.71681946132995;12.190442018782823;13.457765614851754;11.000704269011246;11.932952892194717;12.069114061773938;11.254438148267257;13.643518018493522;12.106890045092218;14.045333068328068;10.022367813028454;13.33385416119417;11.265615046484458;13.457765614851754;8.727920454563199;11.632995197142955;11.395534135462302;12.45249865769279;10.236014191900084;13.160186576600662;8.727920454563199;12.225809940623543;12.084144010615145;11.094077685671904;10.203348002979762;11.423641195075856;12.70606426733497;11.211279947482009;11.14274527675153;11.450695771572915;11.556984957594462;11.671541066711884;11.804131021183318;11.505315356136236;11.776433032444732;13.63515126831759;14.421078622653663;10.790348496751914;12.680359523513712;11.95746484680521;10.116343961237469;11.3151495622563;12.034111146096592;11.436190995481416;11.91625269881221;10.506803437795648;11.0566377151132;12.55170826162069;13.347067657165873;11.40832974076739;11.031356596255709;12.433585441150496;11.17367713630342;13.506431561252567;11.640696837570092;11.347621368568134;11.020285500844649;12.022020969646356;12.622051819456376;14.533573081389802;11.891024190149498;11.773551346428505;10.925554439873554;14.058414589673388;12.160186576600662;11.281350514981035;13.67087750439698;11.461479447286155;14.459751783535282;13.411775775576528;12.79968636133125;11.111135670234708;8.974414589805527;11.43514933836693;12.45917543555203;13.635264656539514;10.811374693509942;10.849405100947758;15.442263185600936;13.11877889015452;13.056807035580608;10.10459875356437;11.007728114632254;14.79197682089869;15.084060941950035;12.192292814470768;10.75905593916017;10.889503963411476;10.568906154502084;11.948732239819616;12.356451970221755;11.895953892812168;11.350386742312844;14.930275335112052
10.76487159073609;11.758223214726724;9.837627933171404;10.889503963411476;10.172427508645482;10.64565843240871;11.060020354507852;12.370414968879698;11.41204051455165;11.10459875356437;11.84979602224561;9.715961990255144;10.381542951184583;11.043027283594547;10.952741247186488;11.572226512793694;10.907641803665529;11.798066720363062;10.34318571544788;10.769011321097016;8.845490050944376;11.443979542601252;11.200285605224298;11.46352437327118;11.101319154423276;10.576484346796851;11.0;11.790348496751914;10.260919533662904;11.159240650411672;11.38316426063511;11.240195053979924;10.764042217306589;11.088125692188209;10.577428828035748;11.101319154423276;10.984418458801136;10.760719947465624;11.3409627642517;10.169925001442312;10.505811553919594;11.30720080914081;10.984418458801136;11.826151214800207;11.459431618637296;10.834471049984222;11.979425195331473;11.49735289347705;10.83605035505807;11.451726268074506;9.337621901992508;11.174925682500678;11.348174867535556;10.897089128312755;10.870364719583405;10.76487159073609;11.049848549450562;11.102631888854969;11.461479447286155;9.573647187493322;11.647908074281808;11.67065624911844;10.536247215688128;11.236014191900084;11.08746284125034;11.593857938858225;11.419433550705378;11.08746284125034;11.776021715252812;9.933690654952231;11.593857938858225;11.152284842306582;10.517669388133813;11.09077405464075;11.661778097771988;11.519636252843211;10.725366257895642;11.70173963867435;11.48733761520718;8.118941072723507;11.712097051087548;11.76983784362944;11.447083226209651;11.105253779700885;9.99717948093762;10.978710459106358;10.92035285541508;11.157346935362844;11.760304125286382;11.397139806235604;11.719388820942084;11.567956075415466;11.298635406734242;10.772314573921651;8.693486957499324;11.385323176175872;11.50332885662666;10.758223214726724;11.267371931265274;11.619302955415687;11.107217075591382;11.785043714779723;11.698270577692032;10.961449694398196;11.287712379549449;11.197216693110052;11.403544678202014;11.383704292474052;11.23421867823847;11.693051295397;11.995767150877802;11.199672344836364;11.21856323619027;10.979425195331473;11.273212809854334;11.857203471508166
13.937465778954389;15.556565926231745;14.009391264758918;14.505997584098557;12.726856755450727;13.796648041413844;13.843234077004007;14.492166147224012;13.745044005034464;13.197063076004984;14.580788526297118;13.918863237274596;13.12815547093924;14.146330009930724;12.908017261062804;14.77112833787518;12.325024310191417;15.526743742999686;12.53818893205242;13.66200071871848;13.40047922497788;14.921655010785052;13.24436383512051;14.422656128892273;13.698704666770343;13.942606137022771;14.466968626739956;14.93032154201544;13.01262453886506;15.313449940963055;14.161131882984307;16.00006603982641;13.25871324015922;15.468846742412063;14.76523429173774;13.698704666770343;11.617467465294196;12.5427900615549;14.770147667541483;14.954014507722544;13.698487638557692;13.90388184573618;11.617467465294196;13.781564627244329;15.037632744408544;15.55245896933616;14.83066374700692;12.545447181678094;14.051208940914766;11.712527000439824;13.784532610143746;12.56271942704932;13.169298695792843;13.815383295813538;14.467541870400751;13.937465778954389;14.450309145537936;15.407699286491988;15.21973574392368;11.465056167831175;12.7737573721398;13.7282394114253;10.358651200892886;10.989394499844732;11.913637428049103;12.762174381993102;11.582141981658776;12.39231742277876;10.618385502258606;11.943247395901553;14.196141029718238;10.923327485419192;12.13699111208023;12.050528905530555;12.673750739438065;14.50624558702854;12.671983272091865;11.782588759494963;12.214926187942435;12.575775579874763;12.738725622493424;14.138511802674932;12.029632328044135;11.377210530388552;10.406205005418856;15.161564941492689;12.561526624136484;10.916625922211235;13.74157231951848;12.607561496354206;14.151175137808572;14.133543618886286;12.99806148563642;11.81698362325538;12.681018739902102;12.887791791341588;14.092674566725234;13.039433166324494;11.554588851677638;12.056299014550335;14.953150632063606;13.560093957642495;13.086302118782552;12.087131301540529;11.375039431346924;14.478769619475765;15.631518131801762;11.881113960675096;12.436451292286977;11.965062756744627;10.290018846932618;10.480790201095816;13.831999919509736;13.072132604167232;12.466076461396252;14.72940831698402
14.991566132449032;16.421078622653667;14.468114886378098;16.094428252289006;16.175978303538958;14.35273314949786;14.569084224697232;16.70633412668012;16.166006122950492;15.85827245848576;16.92787053451273;14.416071776078178;15.537218400538595;15.12964525537586;15.886649213371976;15.563285663142002;15.78917700254147;17.00106727342672;14.677609541664545;15.442943495848729;15.400379154802405;16.05968244724764;16.416269744523206;15.723100948915606;16.107932196466972;15.307663319731114;15.71831881047926;15.371674563247211;15.512339246950583;15.704822263779496;15.336192714399305;14.988462798548149;16.708814467098243;17.010593665550566;17.035389792985107;16.107932196466972;16.431220085989178;15.95580880589746;14.6227954030007;15.1226662486288;15.088539819423843;16.21581735494198;16.431220085989178;15.4990049832631;15.656173442374843;16.020958242773784;17.374020602858298;15.624738349954836;15.503204609540427;17.00754198515625;15.232345972244724;15.825853188624407;15.591113228891466;14.558659867026508;14.917745013443216;14.991566132449032;15.731159901472807;16.505920074439164;17.079297267953322;15.901856811968903;17.381382409984795;16.41172613160987;16.126563325715097;16.36218356348746;16.859182902142923;16.784379243437744;17.127440230649455;16.244438168275632;17.15577681880192;15.526346403176795;16.50481898763284;15.98850717892317;16.908404349191226;17.016177144641983;17.297328285169055;16.88212955188097;16.22622401599265;17.099049821020355;15.956988646210542;12.818382455041156;16.989128360866413;17.126522995427695;16.109443000310264;16.935567942192904;16.739582858413772;15.712661333339431;16.895977552665407;15.928888439397635;16.185320693862266;17.50826677059824;16.324022285996254;16.677169057716114;16.39320608639947;15.055663736593432;14.927500209145649;16.385778160102785;17.423780691742632;16.01878698035644;16.319636843348214;16.148397136431353;16.201626204182613;16.485813588874272;16.44049612044172;15.766684184582392;15.778795833267706;16.28949661089696;15.917045683157154;17.125847295460854;16.944265953371758;16.563643171465788;17.016645087505285;16.882726624679435;16.628274648575864;16.07196507295403;17.01476150988813;15.621078862335493
12.67595703294175;12.69566329678802;12.850186837645774;13.10459875356437;13.14974711950468;12.488593333835407;12.405939193342396;12.853894313247617;12.879200317947392;13.264442600226602;12.974593839981678;12.382083590141969;13.129283016944967;12.731531176461942;12.654188473059545;12.694575537525989;12.274960472140602;12.685843811426082;11.64880694972577;13.018026265843226;13.347482960639704;12.663558104217271;12.244661144764198;13.137791675355247;13.223700075986306;12.755722153642282;12.748402528398184;12.4231159101471;12.90820495312589;13.221285017810471;12.586370695113963;12.728770849542665;12.897467341721892;13.549423708426136;12.81698362325538;13.223700075986306;12.26532202423487;12.213711798105672;12.529918528120325;13.361669679492774;12.145295334933598;12.627761852402616;12.26532202423487;13.080151309614088;11.959639764364184;12.552909206533863;12.857980995127573;12.405141463136344;12.56724310527944;13.105090051046009;12.981210488271694;12.772520776314757;12.99205319285264;12.442943495848729;12.57483001533763;12.67595703294175;13.402479172214964;13.26136038776592;12.804332726187615;13.325024310191417;12.6640027628865;12.5980525001616;12.244066464194818;12.236014191900084;12.676397887044764;12.389900172773064;12.3445733225962;12.213408040858337;12.67529549909406;12.129926933510394;12.189206834597025;12.458150248057557;12.659103963473662;12.589651146514786;12.80634822671225;12.775816012673026;12.83466855769086;12.763627351727628;12.754052367528924;12.056299014550335;12.79197682089869;12.619073646817748;12.534059656450363;12.786473845221302;12.997532347526366;12.324743110494415;12.822172461476178;11.006326078524934;12.492604304386685;13.183945471757246;12.541338657970826;12.450953464712992;12.420223419348645;11.952013164889486;13.058330026205653;12.28886607416582;12.635037871183252;12.496853777388042;12.531137741444716;12.244958393151132;12.705848343508944;12.708221730038352;12.38720958071964;12.298921740969751;12.16679075071818;12.5473765634981;12.409656113059851;12.72749506902543;12.772520776314757;12.241089378860856;13.15813628540764;12.19567978549598;12.458150248057557;12.637756945412145;12.829326335841666;12.817583288677616
8.164906926675688;9.00842862207058;8.804131021183318;9.550746785383245;8.164906926675688;7.665335917185176;8.43879185257826;8.262094845370179;8.266786540694902;8.409390936137703;9.958552715431011;8.721099188707186;9.337621901992508;7.584962500721156;8.64745842645492;9.34207466799914;8.614709844115207;12.329516067206534;8.016808287686555;9.187352073200495;10.894059846274022;6.658211482751795;7.774787059601174;9.14974711950468;9.4797802640291;7.539158811108031;8.848622940429339;7.169925001442312;8.768184324776927;9.324180546618742;8.353146825498083;7.882643049361842;7.924812503605781;9.403012023574997;10.826548487290914;9.4797802640291;8.290018846932618;7.483815777264256;7.321928094887363;8.507794640198696;9.076815597050832;10.219168520462162;8.290018846932618;7.179909090014935;7.129283016944966;6.20945336562895;10.44086916761087;8.383704292474052;8.459431618637296;8.800899899920305;8.523561956057012;8.011227255423254;9.303780748177102;7.787902559391432;7.366322214245816;8.164906926675688;9.734709620225836;6.672425341971495;8.308339030139408;10.697836357962377;8.487840033823051;10.837627933171404;8.845490050944376;8.049848549450562;8.707359132080883;9.12670447284319;10.78953364497036;9.447083226209651;11.015415052386688;8.784634845557521;8.149747119504681;8.744833837499545;8.562242424221072;8.405141463136344;8.321928094887362;8.997179480937621;8.335390354693924;8.88264304936184;10.27262978497637;8.800899899920305;10.869593843240784;9.199672344836364;9.036173612553483;12.107217075591382;9.584962500721156;7.584962500721156;10.606405212697783;9.845490050944376;7.665335917185176;9.144658242831882;9.118941072723509;12.113742166049189;8.696967526234287;10.127994320976391;10.023754353299417;10.358651200892886;12.221889161471266;8.257387842692651;10.567005370247031;9.44086916761087;10.071462362556623;8.774787059601174;10.383704292474052;9.041659151637214;10.161131882984307;10.278449458220482;9.758223214726724;12.792790294301064;9.667111542075029;9.30149619498255;9.659995892429976;10.779719355143405;10.480790201095816;12.213711798105672;9.69522829149575;9.044394119358454
8.224001674198105;8.794415866350105;7.562242424221073;9.39231742277876;7.159871336778389;9.807354922057604;8.577428828035748;8.060695931687555;8.857980995127573;7.442943495848728;9.754887502163468;9.1006623390052;8.89178370321831;7.977279923499917;9.179909090014934;7.832890014164741;8.426264754702098;8.546894459887637;7.383704292474052;7.954196310386875;6.658211482751795;8.430452551665532;7.383704292474052;8.113742166049189;7.707359132080882;8.994353436858859;8.951284714966972;9.61654884377899;8.577428828035748;9.756556322524087;8.375039431346925;9.337621901992508;7.442943495848728;10.681238411777803;10.940313597145968;7.707359132080882;6.426264754702098;9.69522829149575;7.994353436858858;8.233619676759702;13.616089313582115;8.823367240046235;6.426264754702098;7.741466986401146;9.407267764244732;7.076815597050831;9.357552004618084;5.882643049361842;8.539158811108031;10.975847968006784;7.539158811108031;9.197216693110052;8.845490050944376;8.861086905995395;8.038918989292302;8.224001674198105;8.535275376620802;9.219168520462162;10.599912842187129;9.041659151637214;10.348728154231075;9.857980995127573;9.79603960882977;10.395534135462302;10.277287400130357;10.383704292474052;10.018200178813226;9.39231742277876;9.929258408636972;8.375039431346925;10.41679752760606;9.556506054671928;9.426264754702098;10.721953612801386;10.675074920385445;9.868822554775;9.76983784362944;10.092757140919852;10.482807956726669;7.044394119358453;10.225207436943505;10.266786540694902;9.199672344836364;9.984418458801136;9.436711542137214;9.26209484537018;9.240791332161956;10.25974326369078;9.473705749619416;10.178664851006472;9.991521846075695;9.839203788096944;9.658211482751796;8.823367240046235;7.734709620225838;9.61654884377899;10.197216693110052;9.194756854422248;9.221587121264806;9.902375114486023;9.162391328756906;9.894817763307945;9.693486957499324;9.047123912114026;9.86727873970966;10.308339030139408;8.721099188707186;10.13827180017222;10.651948610723446;9.935165049603697;9.90839262077375;10.27262978497637;10.31174831500496;9.992938336165814;10.43879185257826;9.874981347653774
11.070791809423062;11.682116764950074;10.447083226209651;10.733862719678545;10.30149619498255;11.35424938194524;10.989394499844732;11.776844232402167;11.542064542283445;11.397139806235604;11.154185209265297;10.239598529249124;10.52061868055628;11.18239435340453;10.880348808156027;11.215532999745657;10.835260918627489;10.660887270302569;9.729620743553038;10.802516365121225;9.005624549193879;11.413627929024171;10.96000193206808;11.339293300180094;11.047805554007589;10.733015321685963;11.31741261376487;11.234817431117325;10.4231159101471;11.417852514885896;10.868050853745158;11.113742166049189;10.414685235807214;10.909143047339898;10.60177078840771;11.047805554007589;10.602698865017963;10.874212934830874;11.122180901259751;10.640244936222343;10.949097155729207;11.001408194392807;10.602698865017963;11.79968636133125;10.902375114486023;10.63390340934852;11.677279191312175;11.022367813028454;10.712527000439824;11.127349541059118;10.11504365016171;11.048486873992337;11.494855584491198;10.913637428049103;10.991521846075695;11.070791809423062;11.349281228817452;10.979425195331473;11.325867580575418;10.074141462752506;11.433585441150496;11.391243589427445;10.843921051289035;11.041659151637214;10.871135184243045;11.369052007001388;10.85096815098244;10.807354922057604;11.50382573799575;10.335390354693924;11.283088353024002;11.14338321398982;10.458406613236534;10.902375114486023;11.369597346278676;11.020285500844649;10.76983784362944;11.368506461507693;11.271463027904376;9.461479447286155;11.463013413449692;11.342630298678408;11.720671786825555;10.915879378835774;10.048486873992337;11.200285605224298;11.025831668332026;10.694357887221452;11.778487861222372;11.064742764750257;11.273795599214264;11.141468555393084;11.203348002979762;10.648357582009666;9.30149619498255;11.011926066306808;10.992938336165814;11.035486451292154;11.340406490853294;11.352595231134304;11.239001757765582;11.661778097771988;11.213104219641906;11.3292357417338;10.90839262077375;11.051208940914766;11.61056350392504;11.29634268469289;11.156715144224702;11.419433550705378;11.714245517666123;10.754887502163468;10.981567281903017;10.734709620225836;11.140190703191836;11.339850002884624
10.20212382383046;11.603162679534382;11.020285500844649;10.214319120800766;10.743992861060176;10.032045726930807;9.756556322524087;10.725366257895642;10.052568050804153;11.514714054138487;10.91513244895065;11.078817949961978;10.489847960439295;10.967226258835993;10.824163209744158;11.650603022215307;10.353146825498085;10.649256177517314;10.286557761607956;11.43827205612483;10.719388820942084;11.384783750093352;9.002815015607053;11.709083812550343;11.627989784315703;11.284824100224624;11.163020639580791;11.121533517340032;10.709083812550343;12.230620933129869;10.826548487290914;11.515207030408751;11.113742166049189;11.643856189774723;10.057991722759176;11.627989784315703;9.60177078840771;9.799281621521924;11.434628227636724;11.088788238716909;10.675074920385445;10.641148597411233;9.60177078840771;12.311180660053354;10.831307243802051;11.511258495502268;10.36194377373524;10.489847960439295;11.450695771572915;9.167418145831736;11.163649676015824;10.207014320177532;10.947636937951827;10.96000193206808;11.386940245324311;10.20212382383046;10.78053976747196;11.785452468158542;10.430452551665532;9.91737207947684;9.988684686772164;9.951284714966972;9.328674927327947;8.665335917185176;9.73640193131829;10.030667136246942;9.312882955284357;8.682994583681683;9.7431513941125;8.50382573799575;9.30149619498255;9.44086916761087;9.560332834212442;9.273795599214264;10.124121311829189;9.800899899920305;9.824958740528524;9.4797802640291;9.65642486327778;9.682994583681683;9.935165049603697;9.29920801838728;9.326429487122304;9.310612781659527;9.271463027904376;9.932214751968385;9.52552080909507;9.019590728357882;10.109830654278792;9.99717948093762;9.92481250360578;9.876516946565;9.43879185257826;9.49585502688717;9.584962500721156;9.89026427702111;9.543031820255235;10.26795708440284;10.40832974076739;9.355351096424812;9.366322214245816;9.804131021183318;10.406205005418856;10.095397022792556;9.584962500721156;9.689997971419446;9.566054038171092;9.86573327085176;9.477758266443889;9.35974956032233;9.477758266443889;9.344295907915816;9.968666793195208;8.459431618637296;9.562242424221072;9.105908508571158
11.233619676759702;8.78135971352466;10.712527000439824;10.566054038171092;10.011227255423254;11.5980525001616;10.211888294546004;8.523561956057012;11.490349505739289;10.485829308701904;8.044394119358454;9.207014320177532;10.894059846274022;10.995767150877802;11.161761743304677;9.337621901992508;10.075479149488016;9.681238411777803;8.945443836377912;10.900866807980748;8.543031820255237;9.778077129535358;6.491853096329675;10.515699838284045;10.279610581052484;9.513727595952435;10.62844554013718;9.346513733165636;8.280770770130603;11.043027283594547;10.07815080773465;11.32023644524165;9.874981347653774;12.465056167831175;7.900866807980749;10.279610581052484;7.442943495848728;10.760719947465624;7.977279923499917;8.276124405274238;7.312882955284356;11.782588759494963;7.442943495848728;9.84862294042934;11.373408960228696;9.897845456005513;7.807354922057604;10.249113452713727;10.39231742277876;6.6293566200796095;9.870364719583405;9.29920801838728;10.676838606474153;10.644757592516257;9.972979786066292;11.233619676759702;10.043027283594547;10.497851836951115;12.340406490853294;9.59245703726808;11.276706019892432;11.043027283594547;9.672425341971495;9.80896417491926;10.404077136241234;11.857980995127573;9.96289600533726;8.134426320220927;10.187352073200495;10.164906926675688;11.86573327085176;9.86418614465428;9.823367240046236;10.725366257895642;10.091435386323608;11.844705764411938;11.110483309816226;11.015415052386688;9.497851836951115;11.68650052718322;10.213104219641906;11.101975670949232;10.437752072323605;9.016808287686557;10.08746284125034;13.219168520462162;9.219168520462162;8.700439718141093;11.81658370778757;10.390168956200185;12.410981267043796;11.436711542137214;10.747353829478062;10.681238411777803;9.278449458220482;11.702172685365548;10.51668494930961;11.957102041562289;11.589651146514786;10.22881869049588;13.052058534626903;11.262682142362165;10.842350343413807;10.74819284958946;9.184875342908285;11.510764167917891;13.33119687715303;10.573647187493322;9.197216693110052;9.611024797307351;9.632995197142955;8.965784284662087;11.12347479824414;10.854089179870574;10.022367813028454;11.813380386924727
11.46096776257042;9.845490050944376;9.027905996569883;8.89178370321831;9.407267764244732;10.4231159101471;9.00842862207058;9.573647187493322;10.092757140919852;11.269126679149418;7.707359132080882;8.59245703726808;10.148476582178278;9.918863237274596;10.672425341971495;9.674192268145683;10.73978060977326;10.321928094887362;8.276124405274238;11.024447124040648;6.727920454563199;9.984418458801136;9.94251450533924;9.810571634741146;11.5473765634981;10.204571144249204;10.324180546618742;8.060695931687555;8.980139577639157;9.7431513941125;7.392317422778761;8.164906926675688;8.968666793195208;10.557463701597824;10.034798962577268;11.5473765634981;8.92481250360578;9.79766152585376;8.665335917185176;8.599912842187127;8.842350343413807;10.227615943414223;8.92481250360578;7.169925001442312;8.870364719583405;9.344295907915816;10.250298417906333;9.4655664048094;9.240791332161956;11.950920352030098;9.873444112515376;10.357552004618084;10.112439506781552;9.06339508128851;9.894817763307945;11.46096776257042;9.620219825507489;10.94397991434374;8.379378367071261;9.06339508128851;9.627533884472792;9.047123912114026;9.62935662007961;6.409390936137702;10.014020470314934;8.049848549450562;8.321928094887362;9.63117705570398;10.564149489985732;8.124121311829187;7.366322214245816;10.825753832883112;9.651051691178928;8.467605550082997;7.179909090014935;7.768184324776926;10.63026712502677;9.047123912114026;7.948367231584678;10.900112062977456;9.052568050804153;9.824958740528524;7.066089190457772;7.894817763307944;6.303780748177103;9.837627933171404;8.569855608330947;9.321928094887362;9.721099188707186;7.087462841250339;8.361943773735241;8.353146825498083;9.965784284662089;11.041659151637214;9.335390354693924;11.263856019596082;7.643856189774724;10.703038388986418;11.894817763307945;9.422064766172811;9.840777923595054;10.800899899920305;11.10000522442272;11.817383427897232;9.388017285345136;8.721099188707186;10.130570562805426;9.403012023574997;8.686500527183219;7.906890595608519;10.127994320976391;7.499845887083206;5.832890014164741;8.159871336778389;7.392317422778761;6.94251450533924
12.00842862207058;12.066425600635556;11.52258153125483;11.798471801101618;11.15608307628868;11.76445696361989;10.991521846075695;11.939211882666395;11.65642486327778;12.422853195944263;12.248224089668474;10.642954223480332;11.737669863177452;12.082481727863104;12.346790721750702;11.198445041452365;11.754887502163468;11.666667840690357;10.506803437795648;11.71639078949768;10.878817284614229;12.090443275081606;11.627533884472792;11.96289600533726;12.441647390253612;11.585432051592962;12.03960451795376;11.712527000439824;11.311180660053354;12.246443717117286;11.62159403901754;11.161761743304677;11.827739648806956;12.30463652380727;11.8649599151426;12.441647390253612;11.837233700339088;11.081483438093674;11.52552080909507;12.053925881531104;11.158609688214478;11.406736482691723;11.837233700339088;11.889884170302828;11.289442575688332;11.707790495528824;12.091435386323608;11.376668061857668;11.627077840517394;11.924441392339196;11.515207030408751;12.076147528022505;11.673750739438065;11.731743290707842;11.77066389291676;12.00842862207058;11.581671358578143;12.393122273589531;11.401412878714178;11.199672344836364;11.712097051087548;11.423641195075856;11.4241662888181;11.090112419664289;11.047805554007589;11.323617763291578;11.448632567730552;11.221587121264806;11.98049663618346;10.279610581052484;11.395534135462302;11.4893462407191;10.787086324551616;11.319107575824985;12.002463438892535;11.373408960228696;11.569380959522295;11.511258495502268;11.46352437327118;10.320800548881635;11.930737337562888;11.014717929860009;11.366322214245816;11.63390340934852;10.922584402713664;11.041659151637214;10.91139198784346;11.076815597050832;11.93110683302934;11.95383268214528;11.252665432450248;11.092757140919852;11.219773550892874;10.972261848733291;10.547858506058416;11.227014193649133;11.565102078360312;11.59105477403678;11.95383268214528;11.16679075071818;10.933690654952231;11.381542951184583;11.183635381473218;11.91139198784346;10.91139198784346;10.649256177517314;11.077483356859508;11.617467465294196;11.618385502258606;11.71639078949768;12.390437689560535;11.06204613772049;11.200285605224298;10.639340708652233;11.576484346796851;10.948367231584678
