TCGA-EL-A4K2-01A;TCGA-DJ-A1QE-01A;TCGA-EL-A3GV-01A;TCGA-GE-A2C6-01A;TCGA-GE-A2C6-01A;TCGA-EM-A2OV-01A;TCGA-E8-A44K-01A;TCGA-EM-A4FO-01A;TCGA-EL-A3CO-01A;TCGA-EL-A3GP-01A;TCGA-BJ-A45K-01A;TCGA-DJ-A1QD-01A;TCGA-EL-A4K7-01A;TCGA-E3-A3E3-01A;TCGA-DJ-A3UU-01A;TCGA-DJ-A2Q5-01A;TCGA-DJ-A2Q7-01A;TCGA-H2-A422-01A;TCGA-EL-A3CN-01A;TCGA-EL-A3ZQ-01A;TCGA-EL-A3ZQ-01A;TCGA-EM-A3FK-01A;TCGA-EL-A3T8-01A;TCGA-EL-A3CW-01A;TCGA-ET-A2N0-01A;TCGA-ET-A39P-01A;TCGA-EM-A3FO-01A;TCGA-FK-A3SH-01A;TCGA-FE-A3PC-01A;TCGA-CE-A3MD-01A;TCGA-ET-A25N-01A;TCGA-FE-A3PA-01A;TCGA-EL-A3CT-01A;TCGA-ET-A2MZ-01A;TCGA-FK-A3SH-01A;TCGA-E8-A415-01A;TCGA-BJ-A2N9-01A;TCGA-EL-A3H2-01A;TCGA-EM-A2CT-01A;TCGA-BJ-A45F-01A;TCGA-ET-A3DP-01A;TCGA-ET-A4KQ-01A;TCGA-GE-A2C6-01A;TCGA-EL-A3H1-01A;TCGA-ET-A2N3-01B;TCGA-DJ-A3V5-01A;TCGA-EM-A4FH-01A;TCGA-KS-A4IB-01A;TCGA-EM-A3FN-01A;TCGA-EL-A3ZK-01A;TCGA-DE-A4M9-01A;TCGA-KS-A41F-01A;TCGA-FE-A3PB-01A;TCGA-EM-A3O3-01A;TCGA-DJ-A2PZ-01A;TCGA-CE-A3ME-01A;TCGA-BJ-A28Z-01A;TCGA-EM-A3FJ-01A;TCGA-EL-A3ZQ-11A;TCGA-BJ-A3PR-11A;TCGA-KS-A41J-11A;TCGA-EL-A3MY-11A;TCGA-BJ-A2NA-11A;TCGA-EL-A3GZ-11A;TCGA-EL-A3T8-11A;TCGA-EL-A3TB-11A;TCGA-EL-A3ZT-11A;TCGA-DO-A1JZ-11A;TCGA-H2-A2K9-11A;TCGA-EL-A3ZG-11A;TCGA-EL-A3MW-11A;TCGA-BJ-A28R-11A;TCGA-EM-A1YC-11A;TCGA-ET-A2MX-11C;TCGA-BJ-A290-11A;TCGA-EL-A3TA-11A;TCGA-BJ-A2N9-11A;TCGA-BJ-A3PU-11A;TCGA-EM-A1CT-11A;TCGA-EL-A3ZS-11A;TCGA-BJ-A2N7-11A;TCGA-EL-A3ZH-11A;TCGA-ET-A3DW-11A;TCGA-ET-A2N5-11B;TCGA-EM-A3ST-11A;TCGA-EL-A3T1-11A;TCGA-EM-A1CV-11A;TCGA-EM-A1CW-11A;TCGA-EL-A3N3-11A;TCGA-EL-A3MX-11A;TCGA-EL-A3ZL-11A;TCGA-EL-A3ZR-11A;TCGA-EL-A3ZK-11A;TCGA-GE-A2C6-11A;TCGA-BJ-A28W-11A;TCGA-EL-A3ZP-11A;TCGA-EL-A3T7-11A;TCGA-KS-A41I-11A;TCGA-BJ-A28X-11A;TCGA-EL-A3T0-11A;TCGA-EL-A3T6-11A;TCGA-EL-A3H1-11A;TCGA-EL-A3N2-11A;TCGA-E8-A2JQ-11A;TCGA-EM-A1CU-11A;TCGA-EL-A3ZO-11A;TCGA-EL-A3H7-11A;TCGA-KS-A41L-11A;TCGA-EM-A1CS-11A;TCGA-EL-A3H2-11A;TCGA-BJ-A2N8-11A;TCGA-FY-A3TY-11A;TCGA-EL-A3T2-11A;TCGA-EL-A3ZM-11A;TCGA-EL-A3T3-11A;TCGA-ET-A3DP-11A
12.731743290707842;12.774375272802065;12.384513961398618;12.627761852402616;12.627761852402616;12.635491406251711;12.237508748172656;12.547858506058416;12.61286849729104;12.722167139781853;13.233619676759702;13.144180239058922;11.820178962415188;12.34734453943155;12.556506054671928;12.706711844980717;12.98584193700334;12.532599438672984;12.513974273740658;11.252665432450248;11.252665432450248;12.779103739584292;12.51939054134796;12.151967870968187;11.925183519434208;12.479527669256347;13.212648367816252;12.704119788513015;12.090443275081606;12.615169813843602;12.37232095486726;12.791366414695004;12.30720080914081;12.996296936687374;12.704119788513015;12.973159214589735;12.52258153125483;13.03823313473178;13.12298972285457;12.107870914279614;12.580494128777294;13.169925001442312;12.627761852402616;13.17975361881042;12.887411032553183;12.75509621030718;13.459047326948218;12.083146870816742;12.9955905123663;12.5262546938286;12.719816603018126;10.897089128312755;12.64227737850386;12.157031074378354;12.215836309962455;12.522336320913306;12.39419471001943;12.728133100306216;13.089450481115907;11.83289001416474;13.02167404285837;12.776021715252812;12.45249865769279;12.552188759557149;12.564387696052629;12.876900591040306;12.581435989454384;12.458406613236534;12.910830081296574;12.420223419348645;12.659103963473662;12.59105477403678;12.413892328372643;12.928333307585149;13.132981618529351;13.023407843140218;12.58331786813751;13.077983973962752;13.075980462416286;10.773963368433558;13.245404150930328;13.323477033150423;12.926110641785304;13.027905996569883;12.59269061535341;12.73978060977326;12.59245703726808;12.055960234452296;12.87824254386927;13.029459787824964;13.051208940914766;12.673971520682796;12.627989784315703;12.003517912108602;11.563196272216738;12.448374459662794;12.732803394393494;12.270003253378444;12.40832974076739;12.932399322433792;12.978352958165145;13.090939415984376;12.56652978262417;12.26209484537018;12.389631339260522;12.94982671075911;12.799079209029006;13.116668855967111;13.044735626056909;13.039433166324494;13.59700500260697;12.521845775161932;12.418116141207488;12.969386521342283;12.90048948483465;12.97513145692134
11.569380959522295;12.41336348121097;12.822769974444292;11.936269857602207;11.936269857602207;10.62296694479051;11.556984957594462;11.737669863177452;13.202429966015352;10.113742166049189;9.888743248898258;13.816683697047816;10.929998062609029;13.09901899101923;12.909143047339898;11.756556322524087;13.457765614851754;11.80332391904149;11.382624026574916;10.411510988012072;10.411510988012072;11.92851837525789;11.547858506058416;11.632995197142955;13.239598529249124;11.821773981970567;12.110483309816226;11.820178962415188;11.254438148267257;11.000704269011246;12.162706018482416;10.742309436084;13.58096513597733;11.683433292835405;11.820178962415188;12.446824840780309;10.52845411076479;11.8668925276766;14.62542347167774;9.715961990255144;13.004922678569043;11.509775004326936;11.936269857602207;11.074141462752506;9.923327485419192;12.57104154760109;10.982280604558284;11.427312844134963;9.273795599214264;14.045333068328068;11.004220466318197;9.535275376620802;12.172427508645482;11.088788238716909;11.627989784315703;12.876133200043016;11.56081046872794;12.213711798105672;14.421078622653663;10.790348496751914;12.680359523513712;11.95746484680521;10.116343961237469;11.3151495622563;12.034111146096592;11.436190995481416;11.91625269881221;10.506803437795648;11.0566377151132;12.55170826162069;13.347067657165873;11.40832974076739;11.031356596255709;12.433585441150496;11.17367713630342;13.506431561252567;11.640696837570092;11.347621368568134;11.020285500844649;12.022020969646356;12.622051819456376;14.533573081389802;11.891024190149498;11.773551346428505;10.925554439873554;14.058414589673388;12.160186576600662;11.281350514981035;13.67087750439698;11.461479447286155;14.459751783535282;13.411775775576528;12.79968636133125;11.111135670234708;8.974414589805527;11.43514933836693;12.45917543555203;13.635264656539514;10.811374693509942;10.849405100947758;15.442263185600936;13.11877889015452;13.056807035580608;10.10459875356437;11.007728114632254;14.79197682089869;15.084060941950035;12.192292814470768;10.75905593916017;10.889503963411476;10.568906154502084;11.948732239819616;12.356451970221755;11.895953892812168;11.350386742312844;14.930275335112052
11.258566033889933;11.289442575688332;11.378294855911893;11.206403913973848;11.206403913973848;11.364134655008051;10.610102062999664;10.638435913990472;11.193525360501216;10.64565843240871;10.914385132155443;11.639792893279312;9.027905996569883;10.960725994839056;11.14210705730255;11.114393054867309;11.101319154423276;11.544964432789238;11.22881869049588;8.618385502258606;8.618385502258606;11.443979542601252;10.791162888555018;10.760719947465624;8.974414589805527;11.214926187942435;11.080151309614088;10.434628227636724;10.260919533662904;10.576484346796851;11.437231901039478;11.066089190457772;11.415213598765286;11.511258495502268;10.434628227636724;11.45532722030456;10.208234358339787;11.404609397837712;11.213104219641906;10.90388184573618;11.151016538892248;12.075479149488016;11.206403913973848;11.480790201095816;10.368506461507693;11.360298426618046;11.67815995754276;11.147204924942228;10.884170519108435;11.240195053979924;10.91214085629572;7.851749041416057;10.90312867681232;9.310612781659527;10.899356922923111;11.115693952197011;10.521600439723729;10.904634621668151;11.461479447286155;9.573647187493322;11.647908074281808;11.67065624911844;10.536247215688128;11.236014191900084;11.08746284125034;11.593857938858225;11.419433550705378;11.08746284125034;11.776021715252812;9.933690654952231;11.593857938858225;11.152284842306582;10.517669388133813;11.09077405464075;11.661778097771988;11.519636252843211;10.725366257895642;11.70173963867435;11.48733761520718;8.118941072723507;11.712097051087548;11.76983784362944;11.447083226209651;11.105253779700885;9.99717948093762;10.978710459106358;10.92035285541508;11.157346935362844;11.760304125286382;11.397139806235604;11.719388820942084;11.567956075415466;11.298635406734242;10.772314573921651;8.693486957499324;11.385323176175872;11.50332885662666;10.758223214726724;11.267371931265274;11.619302955415687;11.107217075591382;11.785043714779723;11.698270577692032;10.961449694398196;11.287712379549449;11.197216693110052;11.403544678202014;11.383704292474052;11.23421867823847;11.693051295397;11.995767150877802;11.199672344836364;11.21856323619027;10.979425195331473;11.273212809854334;11.857203471508166
14.037632744408544;15.023407843140218;13.440609666748422;14.303067213842914;14.303067213842914;13.255471227467067;14.442295588602516;14.086053270995668;15.546502632044058;13.796648041413844;13.93415156516378;15.179520380584888;12.647908074281808;13.24198314969433;12.35424938194524;13.57234495580028;13.698704666770343;14.203730346034735;14.863847489523328;13.461990950585571;13.461990950585571;14.921655010785052;14.484885815737217;12.5427900615549;15.04622876809693;14.600842114387302;14.795786019502;14.884409040236678;13.01262453886506;13.942606137022771;15.613990847698116;14.202353436559276;14.781564627244329;13.94178124227853;14.884409040236678;14.811725891205551;11.84588203438406;13.051208940914766;13.4578938373147;13.244066464194818;14.721312842175312;13.843626673792848;14.303067213842914;15.23522892962136;13.531746961943142;13.687047562051522;12.996473488733228;14.038404628941894;12.039261794341057;16.00006603982641;13.77941158020018;12.431758749166155;14.23534113611886;13.30449392978285;13.5346676445924;14.366595426071438;14.346929196103249;12.628217680223434;15.21973574392368;11.465056167831175;12.7737573721398;13.7282394114253;10.358651200892886;10.989394499844732;11.913637428049103;12.762174381993102;11.582141981658776;12.39231742277876;10.618385502258606;11.943247395901553;14.196141029718238;10.923327485419192;12.13699111208023;12.050528905530555;12.673750739438065;14.50624558702854;12.671983272091865;11.782588759494963;12.214926187942435;12.575775579874763;12.738725622493424;14.138511802674932;12.029632328044135;11.377210530388552;10.406205005418856;15.161564941492689;12.561526624136484;10.916625922211235;13.74157231951848;12.607561496354206;14.151175137808572;14.133543618886286;12.99806148563642;11.81698362325538;12.681018739902102;12.887791791341588;14.092674566725234;13.039433166324494;11.554588851677638;12.056299014550335;14.953150632063606;13.560093957642495;13.086302118782552;12.087131301540529;11.375039431346924;14.478769619475765;15.631518131801762;11.881113960675096;12.436451292286977;11.965062756744627;10.290018846932618;10.480790201095816;13.831999919509736;13.072132604167232;12.466076461396252;14.72940831698402
16.683529242682102;15.773551346428505;15.13020855665958;14.66277962161706;14.66277962161706;15.799736945824543;14.740940205425895;15.384615138071506;15.568015473692062;14.35273314949786;16.82016649438011;15.532051475746515;15.469101214032769;15.501308514435305;15.600377553107844;15.754965771255629;16.107932196466972;16.109422594584125;14.55788247232027;14.653404916746982;14.653404916746982;16.05968244724764;15.861086905995396;15.95580880589746;15.022844586566308;15.169690168685078;15.94585529694724;16.239318823352264;15.512339246950583;15.307663319731114;15.162824009434942;16.52918650525089;14.362697264503256;16.211127820625656;16.239318823352264;16.295715133632118;16.20086030017987;16.517192634463573;15.983461269934612;15.49919189314083;15.364955378481907;16.678104925403716;14.66277962161706;16.562123148867286;16.571648963845107;15.505997584098557;17.453174159558145;14.737669863177452;16.61296925671625;14.988462798548149;16.08002635948272;14.35576402254724;14.551047315545956;14.105581181277437;14.794365094938692;15.352526267007956;14.371640534611808;15.896119503637074;17.079297267953322;15.901856811968903;17.381382409984795;16.41172613160987;16.126563325715097;16.36218356348746;16.859182902142923;16.784379243437744;17.127440230649455;16.244438168275632;17.15577681880192;15.526346403176795;16.50481898763284;15.98850717892317;16.908404349191226;17.016177144641983;17.297328285169055;16.88212955188097;16.22622401599265;17.099049821020355;15.956988646210542;12.818382455041156;16.989128360866413;17.126522995427695;16.109443000310264;16.935567942192904;16.739582858413772;15.712661333339431;16.895977552665407;15.928888439397635;16.185320693862266;17.50826677059824;16.324022285996254;16.677169057716114;16.39320608639947;15.055663736593432;14.927500209145649;16.385778160102785;17.423780691742632;16.01878698035644;16.319636843348214;16.148397136431353;16.201626204182613;16.485813588874272;16.44049612044172;15.766684184582392;15.778795833267706;16.28949661089696;15.917045683157154;17.125847295460854;16.944265953371758;16.563643171465788;17.016645087505285;16.882726624679435;16.628274648575864;16.07196507295403;17.01476150988813;15.621078862335493
12.989749275462133;12.619761463298424;12.513974273740658;12.572937025017309;12.572937025017309;12.2903068962579;12.764664292073348;12.906702732460795;12.636851156626534;12.488593333835407;12.978710459106358;12.937741620077096;13.241089378860856;12.878050912728536;12.312599378862627;12.82097669262124;13.223700075986306;12.789126046425231;12.424953571261042;13.612062168451637;13.612062168451637;12.663558104217271;12.423378576518491;12.213711798105672;13.409523530691436;12.883597907455398;13.07045641594465;14.014107671199902;12.90820495312589;12.755722153642282;12.313449940963055;13.776535843422216;11.905763049602792;12.710591218506757;14.014107671199902;12.99028127536032;13.31415835985325;11.750288267591651;13.282798858683533;12.364134655008051;13.115531404166768;13.130731425273218;12.572937025017309;12.786065381163962;13.268980531649836;12.998766701361516;13.147840893672337;12.105908508571158;13.126543160712323;12.728770849542665;12.443202577297011;13.16317792440416;12.91755855851037;12.722807531169549;12.580022967753877;12.987086329328193;12.430713885791938;13.121857245612654;12.804332726187615;13.325024310191417;12.6640027628865;12.5980525001616;12.244066464194818;12.236014191900084;12.676397887044764;12.389900172773064;12.3445733225962;12.213408040858337;12.67529549909406;12.129926933510394;12.189206834597025;12.458150248057557;12.659103963473662;12.589651146514786;12.80634822671225;12.775816012673026;12.83466855769086;12.763627351727628;12.754052367528924;12.056299014550335;12.79197682089869;12.619073646817748;12.534059656450363;12.786473845221302;12.997532347526366;12.324743110494415;12.822172461476178;11.006326078524934;12.492604304386685;13.183945471757246;12.541338657970826;12.450953464712992;12.420223419348645;11.952013164889486;13.058330026205653;12.28886607416582;12.635037871183252;12.496853777388042;12.531137741444716;12.244958393151132;12.705848343508944;12.708221730038352;12.38720958071964;12.298921740969751;12.16679075071818;12.5473765634981;12.409656113059851;12.72749506902543;12.772520776314757;12.241089378860856;13.15813628540764;12.19567978549598;12.458150248057557;12.637756945412145;12.829326335841666;12.817583288677616
11.335390354693924;7.954196310386875;8.523561956057012;9.002815015607053;9.002815015607053;9.194756854422248;8.027905996569885;9.164906926675688;8.89178370321831;7.665335917185176;8.558420713268664;7.994353436858858;9.36194377373524;9.224001674198105;9.477758266443889;7.918863237274595;9.4797802640291;9.231221180711186;7.845490050944375;8.330916878114618;8.330916878114618;6.658211482751795;7.599912842187128;7.483815777264256;9.41574176829009;7.98299357469431;7.948367231584678;9.590587049915037;8.768184324776927;7.539158811108031;6.247927513443585;9.204571144249204;9.019590728357882;8.071462362556623;9.590587049915037;8.31741261376487;10.333155350310616;9.923327485419192;10.001408194392807;7.651051691178928;8.189824558880018;10.936637939002573;9.002815015607053;8.43879185257826;12.85972889267839;8.233619676759702;9.86727873970966;7.734709620225838;9.019590728357882;7.882643049361842;8.965784284662087;9.174925682500678;8.588714635582264;8.577428828035748;7.977279923499917;7.312882955284356;8.375039431346925;8.566054038171092;8.308339030139408;10.697836357962377;8.487840033823051;10.837627933171404;8.845490050944376;8.049848549450562;8.707359132080883;9.12670447284319;10.78953364497036;9.447083226209651;11.015415052386688;8.784634845557521;8.149747119504681;8.744833837499545;8.562242424221072;8.405141463136344;8.321928094887362;8.997179480937621;8.335390354693924;8.88264304936184;10.27262978497637;8.800899899920305;10.869593843240784;9.199672344836364;9.036173612553483;12.107217075591382;9.584962500721156;7.584962500721156;10.606405212697783;9.845490050944376;7.665335917185176;9.144658242831882;9.118941072723509;12.113742166049189;8.696967526234287;10.127994320976391;10.023754353299417;10.358651200892886;12.221889161471266;8.257387842692651;10.567005370247031;9.44086916761087;10.071462362556623;8.774787059601174;10.383704292474052;9.041659151637214;10.161131882984307;10.278449458220482;9.758223214726724;12.792790294301064;9.667111542075029;9.30149619498255;9.659995892429976;10.779719355143405;10.480790201095816;12.213711798105672;9.69522829149575;9.044394119358454
9.250298417906333;8.936637939002571;8.370687406807217;8.271463027904375;8.271463027904375;8.159871336778389;7.900866807980749;8.717676423066395;9.815383295813538;9.807354922057604;8.055282435501189;8.651051691178928;6.459431618637297;8.813781191217037;7.6293566200796095;7.906890595608519;7.707359132080882;8.228818690495881;7.05528243550119;6.754887502163468;6.754887502163468;8.430452551665532;8.83605035505807;9.69522829149575;8.67595703294175;7.584962500721156;8.888743248898258;7.149747119504682;8.577428828035748;8.994353436858859;9.67595703294175;8.731319031025064;9.14974711950468;8.29920801838728;7.149747119504682;8.965784284662087;8.588714635582264;10.69261550169458;10.370687406807216;7.459431618637297;8.43879185257826;9.881113960675096;8.271463027904375;8.027905996569885;8.651051691178928;8.118941072723507;11.184875342908285;7.882643049361842;10.214319120800766;9.337621901992508;14.322421119291617;6.321928094887363;7.851749041416057;7.247927513443585;9.278449458220482;8.930737337562887;8.527477006060396;7.672425341971495;10.599912842187129;9.041659151637214;10.348728154231075;9.857980995127573;9.79603960882977;10.395534135462302;10.277287400130357;10.383704292474052;10.018200178813226;9.39231742277876;9.929258408636972;8.375039431346925;10.41679752760606;9.556506054671928;9.426264754702098;10.721953612801386;10.675074920385445;9.868822554775;9.76983784362944;10.092757140919852;10.482807956726669;7.044394119358453;10.225207436943505;10.266786540694902;9.199672344836364;9.984418458801136;9.436711542137214;9.26209484537018;9.240791332161956;10.25974326369078;9.473705749619416;10.178664851006472;9.991521846075695;9.839203788096944;9.658211482751796;8.823367240046235;7.734709620225838;9.61654884377899;10.197216693110052;9.194756854422248;9.221587121264806;9.902375114486023;9.162391328756906;9.894817763307945;9.693486957499324;9.047123912114026;9.86727873970966;10.308339030139408;8.721099188707186;10.13827180017222;10.651948610723446;9.935165049603697;9.90839262077375;10.27262978497637;10.31174831500496;9.992938336165814;10.43879185257826;9.874981347653774
10.740624044489412;11.1357092861044;11.38855550398256;11.146568675740786;11.146568675740786;11.414685235807214;10.371776644337924;11.110483309816226;11.471675214392045;11.35424938194524;11.214319120800766;11.681238411777803;9.37937836707126;10.750706986224948;10.682116764950074;11.149111990706889;11.047805554007589;11.059344460824423;11.06204613772049;8.842350343413807;8.842350343413807;11.413627929024171;10.733862719678545;10.874212934830874;9.103287808412022;10.648357582009666;11.215532999745657;10.59618975614441;10.4231159101471;10.733015321685963;11.004922678569043;11.009128789539256;12.13024878405069;11.647908074281808;10.59618975614441;11.226412192788786;10.78463484555752;11.265615046484458;11.174925682500678;10.501837184902296;10.733015321685963;11.552669097514272;11.146568675740786;11.355351096424812;10.514714054138487;11.048486873992337;11.34485068394299;10.729620743553038;10.515699838284045;11.113742166049189;10.794415866350104;8.066089190457772;11.060020354507852;10.73893668167614;10.513727595952435;10.798471801101618;11.017504401109417;11.053925881531104;11.325867580575418;10.074141462752506;11.433585441150496;11.391243589427445;10.843921051289035;11.041659151637214;10.871135184243045;11.369052007001388;10.85096815098244;10.807354922057604;11.50382573799575;10.335390354693924;11.283088353024002;11.14338321398982;10.458406613236534;10.902375114486023;11.369597346278676;11.020285500844649;10.76983784362944;11.368506461507693;11.271463027904376;9.461479447286155;11.463013413449692;11.342630298678408;11.720671786825555;10.915879378835774;10.048486873992337;11.200285605224298;11.025831668332026;10.694357887221452;11.778487861222372;11.064742764750257;11.273795599214264;11.141468555393084;11.203348002979762;10.648357582009666;9.30149619498255;11.011926066306808;10.992938336165814;11.035486451292154;11.340406490853294;11.352595231134304;11.239001757765582;11.661778097771988;11.213104219641906;11.3292357417338;10.90839262077375;11.051208940914766;11.61056350392504;11.29634268469289;11.156715144224702;11.419433550705378;11.714245517666123;10.754887502163468;10.981567281903017;10.734709620225836;11.140190703191836;11.339850002884624
10.251482410620213;11.466586337719244;10.657318449581288;11.306061689428342;11.306061689428342;9.709083812550343;11.369052007001388;11.345405246717796;10.20212382383046;10.032045726930807;9.159871336778387;11.17367713630342;10.232420927176076;11.266786540694902;10.593391122791736;11.261507309202056;11.627989784315703;11.094737505048093;11.357552004618084;10.52258153125483;10.52258153125483;11.384783750093352;11.349281228817452;9.799281621521924;11.719388820942084;11.531868775177552;11.594324603924848;11.79603960882977;10.709083812550343;11.284824100224624;10.274960472140602;11.270879295328784;10.232420927176076;10.802516365121225;11.79603960882977;11.450695771572915;10.44086916761087;10.73809225962049;10.47269083924278;10.321928094887362;10.86418614465428;10.975847968006784;11.306061689428342;9.99859042974533;9.59245703726808;11.221587121264806;10.29117069932186;11.166163082646111;8.668884984266247;11.515207030408751;10.230020435705637;10.459431618637296;11.308339030139408;9.537218400538595;11.016111838220512;10.807354922057604;11.34318571544788;10.965062756744627;10.430452551665532;9.91737207947684;9.988684686772164;9.951284714966972;9.328674927327947;8.665335917185176;9.73640193131829;10.030667136246942;9.312882955284357;8.682994583681683;9.7431513941125;8.50382573799575;9.30149619498255;9.44086916761087;9.560332834212442;9.273795599214264;10.124121311829189;9.800899899920305;9.824958740528524;9.4797802640291;9.65642486327778;9.682994583681683;9.935165049603697;9.29920801838728;9.326429487122304;9.310612781659527;9.271463027904376;9.932214751968385;9.52552080909507;9.019590728357882;10.109830654278792;9.99717948093762;9.92481250360578;9.876516946565;9.43879185257826;9.49585502688717;9.584962500721156;9.89026427702111;9.543031820255235;10.26795708440284;10.40832974076739;9.355351096424812;9.366322214245816;9.804131021183318;10.406205005418856;10.095397022792556;9.584962500721156;9.689997971419446;9.566054038171092;9.86573327085176;9.477758266443889;9.35974956032233;9.477758266443889;9.344295907915816;9.968666793195208;8.459431618637296;9.562242424221072;9.105908508571158
10.366322214245816;9.719388820942084;11.26502894245816;11.845097960972977;11.845097960972977;9.052568050804153;9.403012023574997;10.445014845868425;13.37937836707126;11.5980525001616;8.535275376620802;11.721953612801386;7.78135971352466;10.116343961237469;10.197216693110052;10.205793249397155;10.279610581052484;9.388017285345136;9.08214904135387;7.622051819456376;7.622051819456376;9.778077129535358;10.326429487122304;10.760719947465624;9.731319031025064;9.103287808412022;9.594324603924848;9.614709844115207;8.280770770130603;9.513727595952435;10.94178124227853;8.554588851677638;11.328113894833656;11.62113611327464;9.614709844115207;10.210671343785622;8.353146825498083;8.909893083770042;11.3297963382207;8.933690654952233;12.367687756270046;9.726218159332198;11.845097960972977;9.63662462054365;7.098032082960526;10.076815597050832;7.74819284958946;9.682994583681683;6.129283016944966;11.32023644524165;8.948367231584678;6.882643049361842;11.08214904135387;9.22881869049588;8.948367231584678;11.024447124040648;11.23661220021575;9.49585502688717;12.340406490853294;9.59245703726808;11.276706019892432;11.043027283594547;9.672425341971495;9.80896417491926;10.404077136241234;11.857980995127573;9.96289600533726;8.134426320220927;10.187352073200495;10.164906926675688;11.86573327085176;9.86418614465428;9.823367240046236;10.725366257895642;10.091435386323608;11.844705764411938;11.110483309816226;11.015415052386688;9.497851836951115;11.68650052718322;10.213104219641906;11.101975670949232;10.437752072323605;9.016808287686557;10.08746284125034;13.219168520462162;9.219168520462162;8.700439718141093;11.81658370778757;10.390168956200185;12.410981267043796;11.436711542137214;10.747353829478062;10.681238411777803;9.278449458220482;11.702172685365548;10.51668494930961;11.957102041562289;11.589651146514786;10.22881869049588;13.052058534626903;11.262682142362165;10.842350343413807;10.74819284958946;9.184875342908285;11.510764167917891;13.33119687715303;10.573647187493322;9.197216693110052;9.611024797307351;9.632995197142955;8.965784284662087;11.12347479824414;10.854089179870574;10.022367813028454;11.813380386924727
10.750706986224948;9.105908508571158;11.076147528022505;10.324180546618742;10.324180546618742;7.994353436858858;8.861086905995395;11.068106475858771;11.249706056969703;10.4231159101471;9.573647187493322;9.005624549193879;9.108524456778168;10.130570562805426;10.086136225027309;10.991521846075695;11.5473765634981;7.483815777264256;9.162391328756906;9.06339508128851;9.06339508128851;9.984418458801136;10.646558710154547;9.79766152585376;7.330916878114617;9.571752643503546;9.78953364497036;10.927777962082342;8.980139577639157;10.204571144249204;8.74819284958946;11.047123912114026;8.768184324776927;10.30149619498255;10.927777962082342;10.139551352398794;10.42940674151398;10.094077685671904;7.876516946564999;10.051208940914766;10.79766152585376;8.266786540694902;10.324180546618742;9.859534786382651;7.820178962415188;9.961449694398196;9.192292814470768;8.434628227636725;6.977279923499917;8.164906926675688;8.643856189774725;6.357552004618084;10.696098170955864;7.459431618637297;9.37937836707126;8.599912842187127;10.15608307628868;11.312315746690109;8.379378367071261;9.06339508128851;9.627533884472792;9.047123912114026;9.62935662007961;6.409390936137702;10.014020470314934;8.049848549450562;8.321928094887362;9.63117705570398;10.564149489985732;8.124121311829187;7.366322214245816;10.825753832883112;9.651051691178928;8.467605550082997;7.179909090014935;7.768184324776926;10.63026712502677;9.047123912114026;7.948367231584678;10.900112062977456;9.052568050804153;9.824958740528524;7.066089190457772;7.894817763307944;6.303780748177103;9.837627933171404;8.569855608330947;9.321928094887362;9.721099188707186;7.087462841250339;8.361943773735241;8.353146825498083;9.965784284662089;11.041659151637214;9.335390354693924;11.263856019596082;7.643856189774724;10.703038388986418;11.894817763307945;9.422064766172811;9.840777923595054;10.800899899920305;11.10000522442272;11.817383427897232;9.388017285345136;8.721099188707186;10.130570562805426;9.403012023574997;8.686500527183219;7.906890595608519;10.127994320976391;7.499845887083206;5.832890014164741;8.159871336778389;7.392317422778761;6.94251450533924
11.803727526553114;12.098361127332096;11.585432051592962;11.936269857602207;11.936269857602207;11.107870914279614;11.246740598493144;11.894817763307945;11.63390340934852;11.76445696361989;11.593391122791736;12.303209948944776;11.109177703355275;12.02410078025291;11.555547771647063;12.30435132166324;12.441647390253612;11.411510988012072;12.0566377151132;10.071462362556623;10.071462362556623;12.090443275081606;12.027560482248775;11.081483438093674;11.183635381473218;11.684748620421626;12.360572781480696;12.81358080298963;11.311180660053354;11.585432051592962;11.51175265376738;12.14274527675153;11.4757334309664;11.925554439873554;12.81358080298963;11.746934136372298;11.362491806046062;11.475226777742266;12.419170165028538;10.668884984266247;11.93147623388679;11.699138625275914;11.936269857602207;11.948367231584678;11.59618975614441;11.790348496751914;11.586370695113963;11.208234358339787;12.045759661382682;11.161761743304677;11.420486612825774;9.3151495622563;11.815783544128184;11.145932145820517;10.94251450533924;12.2103669456326;11.891403996665025;11.978352958165145;11.401412878714178;11.199672344836364;11.712097051087548;11.423641195075856;11.4241662888181;11.090112419664289;11.047805554007589;11.323617763291578;11.448632567730552;11.221587121264806;11.98049663618346;10.279610581052484;11.395534135462302;11.4893462407191;10.787086324551616;11.319107575824985;12.002463438892535;11.373408960228696;11.569380959522295;11.511258495502268;11.46352437327118;10.320800548881635;11.930737337562888;11.014717929860009;11.366322214245816;11.63390340934852;10.922584402713664;11.041659151637214;10.91139198784346;11.076815597050832;11.93110683302934;11.95383268214528;11.252665432450248;11.092757140919852;11.219773550892874;10.972261848733291;10.547858506058416;11.227014193649133;11.565102078360312;11.59105477403678;11.95383268214528;11.16679075071818;10.933690654952231;11.381542951184583;11.183635381473218;11.91139198784346;10.91139198784346;10.649256177517314;11.077483356859508;11.617467465294196;11.618385502258606;11.71639078949768;12.390437689560535;11.06204613772049;11.200285605224298;10.639340708652233;11.576484346796851;10.948367231584678
