TCGA-BJ-A0Z0-01A;TCGA-EM-A3O7-01A;TCGA-EM-A3AK-01A;TCGA-EL-A3CT-01A;TCGA-EL-A3T7-01A;TCGA-DJ-A13V-01A;TCGA-BJ-A290-01A;TCGA-EM-A2CP-01A;TCGA-EM-A3AL-01A;TCGA-DJ-A3UT-01A;TCGA-DJ-A3V4-01A;TCGA-L6-A4EQ-01A;TCGA-DJ-A13T-01A;TCGA-IM-A41Z-01A;TCGA-EL-A4JW-01A;TCGA-EL-A4K2-01A;TCGA-E8-A416-01A;TCGA-DE-A7U5-01A;TCGA-J8-A3YD-01A;TCGA-EM-A4FK-01A;TCGA-EL-A3ZL-01A;TCGA-EL-A3CZ-01A;TCGA-DJ-A13T-01A;TCGA-BJ-A45I-01A;TCGA-EM-A3AL-01A;TCGA-EL-A3ZK-01A;TCGA-EL-A3H3-01A;TCGA-DO-A1JZ-01A;TCGA-L6-A4ET-01A;TCGA-ET-A4KQ-01A;TCGA-FY-A3ON-01A;TCGA-DE-A2OL-01A;TCGA-DJ-A1QD-01A;TCGA-EL-A3GQ-01A;TCGA-CE-A484-01A;TCGA-ET-A39R-01A;TCGA-DJ-A3V4-01A;TCGA-BJ-A0Z5-01A;TCGA-EL-A3T1-01A;TCGA-EL-A3ZQ-01A;TCGA-E8-A417-01A;TCGA-FE-A22Z-01A;TCGA-ET-A2N5-01A;TCGA-FE-A233-01A;TCGA-ET-A40Q-01A;TCGA-DJ-A2PT-01A;TCGA-DJ-A3VA-01A;TCGA-ET-A3BP-01A;TCGA-E8-A438-01A;TCGA-L6-A4EP-01A;TCGA-FY-A4B0-01A;TCGA-DJ-A4V2-01A;TCGA-EL-A3CU-01A;TCGA-EL-A3CV-01A;TCGA-ET-A39L-01A;TCGA-FY-A3ON-01A;TCGA-BJ-A45E-01A;TCGA-DJ-A13O-01A;TCGA-EL-A3ZQ-11A;TCGA-BJ-A3PR-11A;TCGA-KS-A41J-11A;TCGA-EL-A3MY-11A;TCGA-BJ-A2NA-11A;TCGA-EL-A3GZ-11A;TCGA-EL-A3T8-11A;TCGA-EL-A3TB-11A;TCGA-EL-A3ZT-11A;TCGA-DO-A1JZ-11A;TCGA-H2-A2K9-11A;TCGA-EL-A3ZG-11A;TCGA-EL-A3MW-11A;TCGA-BJ-A28R-11A;TCGA-EM-A1YC-11A;TCGA-ET-A2MX-11C;TCGA-BJ-A290-11A;TCGA-EL-A3TA-11A;TCGA-BJ-A2N9-11A;TCGA-BJ-A3PU-11A;TCGA-EM-A1CT-11A;TCGA-EL-A3ZS-11A;TCGA-BJ-A2N7-11A;TCGA-EL-A3ZH-11A;TCGA-ET-A3DW-11A;TCGA-ET-A2N5-11B;TCGA-EM-A3ST-11A;TCGA-EL-A3T1-11A;TCGA-EM-A1CV-11A;TCGA-EM-A1CW-11A;TCGA-EL-A3N3-11A;TCGA-EL-A3MX-11A;TCGA-EL-A3ZL-11A;TCGA-EL-A3ZR-11A;TCGA-EL-A3ZK-11A;TCGA-GE-A2C6-11A;TCGA-BJ-A28W-11A;TCGA-EL-A3ZP-11A;TCGA-EL-A3T7-11A;TCGA-KS-A41I-11A;TCGA-BJ-A28X-11A;TCGA-EL-A3T0-11A;TCGA-EL-A3T6-11A;TCGA-EL-A3H1-11A;TCGA-EL-A3N2-11A;TCGA-E8-A2JQ-11A;TCGA-EM-A1CU-11A;TCGA-EL-A3ZO-11A;TCGA-EL-A3H7-11A;TCGA-KS-A41L-11A;TCGA-EM-A1CS-11A;TCGA-EL-A3H2-11A;TCGA-BJ-A2N8-11A;TCGA-FY-A3TY-11A;TCGA-EL-A3T2-11A;TCGA-EL-A3ZM-11A;TCGA-EL-A3T3-11A;TCGA-ET-A3DP-11A
12.460455896309636;12.51101135288224;12.58941707576861;12.30720080914081;13.13040968239925;12.324743110494415;12.508042334429003;12.54617100226735;13.37775279502222;13.008603695797012;12.672425341971495;12.119265383175788;12.537946360376203;11.311180660053354;12.6965329140783;12.731743290707842;12.726643921483994;12.112113658097863;12.623195635452936;12.682775179067027;11.64250302878052;12.13699111208023;12.537946360376203;12.464800981655417;13.37775279502222;12.5262546938286;12.923141750621268;12.59362454970607;12.511505595792482;13.169925001442312;12.69021628042204;13.486332252768664;13.144180239058922;12.657765035265363;12.794821973331224;12.684967725143876;12.672425341971495;12.257093144491057;12.986730898175647;11.252665432450248;12.629811944382231;11.859534786382651;12.557703014037768;13.36796070964157;12.957102041562289;12.65127597334664;12.805542364358724;12.513480875979049;12.157978449945432;12.25591374933779;12.776433032444732;12.639792893279312;12.291458518782344;12.699138625275914;12.920911065923454;12.69021628042204;11.352595231134304;13.32558654521057;13.089450481115907;11.83289001416474;13.02167404285837;12.776021715252812;12.45249865769279;12.552188759557149;12.564387696052629;12.876900591040306;12.581435989454384;12.458406613236534;12.910830081296574;12.420223419348645;12.659103963473662;12.59105477403678;12.413892328372643;12.928333307585149;13.132981618529351;13.023407843140218;12.58331786813751;13.077983973962752;13.075980462416286;10.773963368433558;13.245404150930328;13.323477033150423;12.926110641785304;13.027905996569883;12.59269061535341;12.73978060977326;12.59245703726808;12.055960234452296;12.87824254386927;13.029459787824964;13.051208940914766;12.673971520682796;12.627989784315703;12.003517912108602;11.563196272216738;12.448374459662794;12.732803394393494;12.270003253378444;12.40832974076739;12.932399322433792;12.978352958165145;13.090939415984376;12.56652978262417;12.26209484537018;12.389631339260522;12.94982671075911;12.799079209029006;13.116668855967111;13.044735626056909;13.039433166324494;13.59700500260697;12.521845775161932;12.418116141207488;12.969386521342283;12.90048948483465;12.97513145692134
10.71681946132995;11.98584193700334;11.556984957594462;13.58096513597733;13.63515126831759;12.010877723007034;11.247334178028728;11.229419688230417;9.831307243802051;12.44785810495403;13.159713691032628;11.512740462803498;12.261507309202056;11.425215903299383;12.759264045188788;11.569380959522295;12.485829308701904;11.40886043602476;11.385323176175872;12.934612328171395;11.484319423644267;12.050188767596437;12.261507309202056;11.804131021183318;9.831307243802051;14.045333068328068;12.15386865522324;13.034455095327186;11.33706433868474;11.509775004326936;11.679040186393062;10.388017285345136;13.816683697047816;12.708221730038352;11.34485068394299;10.849405100947758;13.159713691032628;10.691743519171276;12.603162679534382;10.411510988012072;12.031701202740305;11.535761377986656;11.335948565202298;13.905387005018133;12.677058915711948;12.66222330531784;13.28814512315342;11.13699111208023;11.211279947482009;11.083479327331842;10.50382573799575;12.128316602903544;11.115693952197011;12.64227737850386;12.84097456982188;11.679040186393062;10.192292814470768;13.541096615349524;14.421078622653663;10.790348496751914;12.680359523513712;11.95746484680521;10.116343961237469;11.3151495622563;12.034111146096592;11.436190995481416;11.91625269881221;10.506803437795648;11.0566377151132;12.55170826162069;13.347067657165873;11.40832974076739;11.031356596255709;12.433585441150496;11.17367713630342;13.506431561252567;11.640696837570092;11.347621368568134;11.020285500844649;12.022020969646356;12.622051819456376;14.533573081389802;11.891024190149498;11.773551346428505;10.925554439873554;14.058414589673388;12.160186576600662;11.281350514981035;13.67087750439698;11.461479447286155;14.459751783535282;13.411775775576528;12.79968636133125;11.111135670234708;8.974414589805527;11.43514933836693;12.45917543555203;13.635264656539514;10.811374693509942;10.849405100947758;15.442263185600936;13.11877889015452;13.056807035580608;10.10459875356437;11.007728114632254;14.79197682089869;15.084060941950035;12.192292814470768;10.75905593916017;10.889503963411476;10.568906154502084;11.948732239819616;12.356451970221755;11.895953892812168;11.350386742312844;14.930275335112052
11.200285605224298;10.83289001416474;11.348174867535556;11.415213598765286;11.102631888854969;10.809768128710411;11.03342300153745;11.026523442519766;11.658657792126084;11.199058823653022;11.591522346570734;9.78463484555752;11.186114239541643;9.884170519108435;10.944712061043486;11.258566033889933;11.105908508571158;10.350939181546432;11.296916206879288;11.198445041452365;9.926295994781112;12.011926066306808;11.186114239541643;10.870364719583405;11.658657792126084;11.240195053979924;11.328113894833656;11.237807473723135;10.172427508645482;12.075479149488016;11.65642486327778;11.829326335841666;11.639792893279312;11.6142497276894;11.111135670234708;10.836839359748716;11.591522346570734;10.72451385311995;11.563672959827514;8.618385502258606;11.634811050171718;10.298062567719017;10.970105890612182;12.187042714339894;11.44604940671655;10.092757140919852;11.572226512793694;10.996473488733228;10.47269083924278;9.584962500721156;11.260919533662904;11.109177703355275;11.21006248324023;11.553629293916364;11.41204051455165;11.65642486327778;9.430452551665532;11.084808387804362;11.461479447286155;9.573647187493322;11.647908074281808;11.67065624911844;10.536247215688128;11.236014191900084;11.08746284125034;11.593857938858225;11.419433550705378;11.08746284125034;11.776021715252812;9.933690654952231;11.593857938858225;11.152284842306582;10.517669388133813;11.09077405464075;11.661778097771988;11.519636252843211;10.725366257895642;11.70173963867435;11.48733761520718;8.118941072723507;11.712097051087548;11.76983784362944;11.447083226209651;11.105253779700885;9.99717948093762;10.978710459106358;10.92035285541508;11.157346935362844;11.760304125286382;11.397139806235604;11.719388820942084;11.567956075415466;11.298635406734242;10.772314573921651;8.693486957499324;11.385323176175872;11.50332885662666;10.758223214726724;11.267371931265274;11.619302955415687;11.107217075591382;11.785043714779723;11.698270577692032;10.961449694398196;11.287712379549449;11.197216693110052;11.403544678202014;11.383704292474052;11.23421867823847;11.693051295397;11.995767150877802;11.199672344836364;11.21856323619027;10.979425195331473;11.273212809854334;11.857203471508166
13.24436383512051;12.244066464194818;13.169298695792843;14.781564627244329;15.407699286491988;11.93258386928929;10.83289001416474;13.14386148186786;13.650154213675094;14.096220996223424;13.470913026274877;12.536247215688128;14.186810651653532;12.580258567499788;15.544692815535138;14.037632744408544;13.014020470314934;14.427443801793194;13.639340708652233;14.157899525738465;12.423903765836592;13.801102057146291;14.186810651653532;14.467541870400751;13.650154213675094;16.00006603982641;14.060189278463422;14.88802971456407;12.726856755450727;13.843626673792848;14.57854959700868;14.962850830060813;15.179520380584888;12.225809940623543;11.870364719583405;13.965333372003036;13.470913026274877;13.661332752795186;15.714567511873662;13.461990950585571;13.485074563698612;13.82376527978966;13.178976011374523;15.238591334128667;15.196525287288996;15.344885350362343;14.77112833787518;14.49210354247923;13.460455896309636;13.515946179109518;13.30848124464402;15.293974492734293;13.15608307628868;15.229194343418428;13.745044005034464;14.57854959700868;12.376125389276174;15.294548956946109;15.21973574392368;11.465056167831175;12.7737573721398;13.7282394114253;10.358651200892886;10.989394499844732;11.913637428049103;12.762174381993102;11.582141981658776;12.39231742277876;10.618385502258606;11.943247395901553;14.196141029718238;10.923327485419192;12.13699111208023;12.050528905530555;12.673750739438065;14.50624558702854;12.671983272091865;11.782588759494963;12.214926187942435;12.575775579874763;12.738725622493424;14.138511802674932;12.029632328044135;11.377210530388552;10.406205005418856;15.161564941492689;12.561526624136484;10.916625922211235;13.74157231951848;12.607561496354206;14.151175137808572;14.133543618886286;12.99806148563642;11.81698362325538;12.681018739902102;12.887791791341588;14.092674566725234;13.039433166324494;11.554588851677638;12.056299014550335;14.953150632063606;13.560093957642495;13.086302118782552;12.087131301540529;11.375039431346924;14.478769619475765;15.631518131801762;11.881113960675096;12.436451292286977;11.965062756744627;10.290018846932618;10.480790201095816;13.831999919509736;13.072132604167232;12.466076461396252;14.72940831698402
16.416269744523206;16.150996712801742;15.591113228891466;14.362697264503256;16.505920074439164;15.434106928609957;15.939785797273052;14.387613489557392;16.608659108106625;16.918537178179292;15.853358294277715;15.780027064441978;15.594470405806838;14.36796070964157;15.816158676101928;16.683529242682102;17.08746284125034;14.46090378921871;16.538946705772155;16.23494837519135;14.21439501816464;16.102262803011257;15.594470405806838;14.917745013443216;16.608659108106625;14.988462798548149;13.33469228769386;15.8120519268184;16.175978303538958;16.678104925403716;16.05906978854001;17.304315667430636;15.532051475746515;15.62813222347669;15.971925192582336;15.124242500878852;15.853358294277715;15.334308206821042;15.05167627936985;14.653404916746982;15.391344295264783;14.670600929996484;15.519083343118217;16.413214708011395;15.385929789530977;14.641600215834355;15.563285663142002;15.121007303916368;16.16630040837302;15.668829597183375;15.941001741705112;15.43742698725026;14.996561756654629;14.572048830049347;16.166006122950492;16.05906978854001;14.102959885910124;16.8124029597127;17.079297267953322;15.901856811968903;17.381382409984795;16.41172613160987;16.126563325715097;16.36218356348746;16.859182902142923;16.784379243437744;17.127440230649455;16.244438168275632;17.15577681880192;15.526346403176795;16.50481898763284;15.98850717892317;16.908404349191226;17.016177144641983;17.297328285169055;16.88212955188097;16.22622401599265;17.099049821020355;15.956988646210542;12.818382455041156;16.989128360866413;17.126522995427695;16.109443000310264;16.935567942192904;16.739582858413772;15.712661333339431;16.895977552665407;15.928888439397635;16.185320693862266;17.50826677059824;16.324022285996254;16.677169057716114;16.39320608639947;15.055663736593432;14.927500209145649;16.385778160102785;17.423780691742632;16.01878698035644;16.319636843348214;16.148397136431353;16.201626204182613;16.485813588874272;16.44049612044172;15.766684184582392;15.778795833267706;16.28949661089696;15.917045683157154;17.125847295460854;16.944265953371758;16.563643171465788;17.016645087505285;16.882726624679435;16.628274648575864;16.07196507295403;17.01476150988813;15.621078862335493
12.244661144764198;12.695010739653238;12.99205319285264;11.905763049602792;13.26136038776592;12.527477006060396;13.042514386140232;12.320518524632693;12.930367747438952;13.251482410620213;12.699572453287267;12.920911065923454;12.62067804213541;11.93258386928929;13.112928141855113;12.989749275462133;12.709083812550343;11.845490050944376;12.613559277788264;12.645883554519004;12.389631339260522;11.957827560833744;12.62067804213541;12.57483001533763;12.930367747438952;12.728770849542665;12.879391796485187;12.982280604558284;13.14974711950468;13.130731425273218;12.3888245380236;13.183945471757246;12.937741620077096;11.7300455028792;13.046441948007311;12.586136091480489;12.699572453287267;12.590353130978018;12.974414589805528;13.612062168451637;12.798471801101618;12.448632567730552;12.37232095486726;13.75258971764099;13.220831743981256;12.952377251967985;12.694575537525989;12.7425199716613;13.467096033905747;13.004922678569043;11.418379719364957;12.798066720363062;12.466841208321602;12.522826699925806;12.879200317947392;12.3888245380236;12.303780748177102;13.880253135551404;12.804332726187615;13.325024310191417;12.6640027628865;12.5980525001616;12.244066464194818;12.236014191900084;12.676397887044764;12.389900172773064;12.3445733225962;12.213408040858337;12.67529549909406;12.129926933510394;12.189206834597025;12.458150248057557;12.659103963473662;12.589651146514786;12.80634822671225;12.775816012673026;12.83466855769086;12.763627351727628;12.754052367528924;12.056299014550335;12.79197682089869;12.619073646817748;12.534059656450363;12.786473845221302;12.997532347526366;12.324743110494415;12.822172461476178;11.006326078524934;12.492604304386685;13.183945471757246;12.541338657970826;12.450953464712992;12.420223419348645;11.952013164889486;13.058330026205653;12.28886607416582;12.635037871183252;12.496853777388042;12.531137741444716;12.244958393151132;12.705848343508944;12.708221730038352;12.38720958071964;12.298921740969751;12.16679075071818;12.5473765634981;12.409656113059851;12.72749506902543;12.772520776314757;12.241089378860856;13.15813628540764;12.19567978549598;12.458150248057557;12.637756945412145;12.829326335841666;12.817583288677616
7.774787059601174;8.665335917185176;9.303780748177102;9.019590728357882;6.672425341971495;8.294620748891628;7.451211111832329;12.641825972041826;8.794415866350105;9.4757334309664;9.493855449240822;8.243173983472952;8.682994583681683;8.754887502163468;8.189824558880018;11.335390354693924;10.140829770773;7.693486957499325;10.018200178813226;5.584962500721156;8.483815777264256;6.658211482751795;8.682994583681683;7.366322214245816;8.794415866350105;7.882643049361842;7.383704292474052;8.339850002884624;8.164906926675688;10.936637939002573;7.636624620543649;12.7868821936647;7.994353436858858;7.149747119504682;8.98299357469431;8.654636028527968;9.493855449240822;7.285402218862249;7.912889336229962;8.330916878114618;8.543031820255237;7.584962500721156;9.467605550082997;8.741466986401146;9.162391328756906;8.228818690495881;9.34207466799914;8.308339030139408;10.710806433699352;8.199672344836364;9.124121311829189;7.857980995127572;6.7414669864011465;7.592457037268081;8.266786540694902;7.636624620543649;8.807354922057604;11.88264304936184;8.308339030139408;10.697836357962377;8.487840033823051;10.837627933171404;8.845490050944376;8.049848549450562;8.707359132080883;9.12670447284319;10.78953364497036;9.447083226209651;11.015415052386688;8.784634845557521;8.149747119504681;8.744833837499545;8.562242424221072;8.405141463136344;8.321928094887362;8.997179480937621;8.335390354693924;8.88264304936184;10.27262978497637;8.800899899920305;10.869593843240784;9.199672344836364;9.036173612553483;12.107217075591382;9.584962500721156;7.584962500721156;10.606405212697783;9.845490050944376;7.665335917185176;9.144658242831882;9.118941072723509;12.113742166049189;8.696967526234287;10.127994320976391;10.023754353299417;10.358651200892886;12.221889161471266;8.257387842692651;10.567005370247031;9.44086916761087;10.071462362556623;8.774787059601174;10.383704292474052;9.041659151637214;10.161131882984307;10.278449458220482;9.758223214726724;12.792790294301064;9.667111542075029;9.30149619498255;9.659995892429976;10.779719355143405;10.480790201095816;12.213711798105672;9.69522829149575;9.044394119358454
7.383704292474052;8.280770770130603;8.845490050944376;9.14974711950468;9.219168520462162;6.700439718141092;8.247927513443585;8.807354922057604;11.038918989292302;9.20212382383046;9.252665432450248;7.159871336778389;8.45532722030456;7.330916878114617;9.335390354693924;9.250298417906333;10.227615943414223;8.179909090014934;8.491853096329674;8.813781191217037;7.98299357469431;8.754887502163468;8.45532722030456;8.038918989292302;11.038918989292302;9.337621901992508;10.257387842692651;7.392317422778761;7.159871336778389;9.881113960675096;9.383704292474052;8.754887502163468;8.651051691178928;9.197216693110052;7.658211482751795;7.721099188707186;9.252665432450248;8.049848549450562;9.121533517340032;6.754887502163468;8.379378367071261;7.584962500721156;7.3750394313469245;10.13827180017222;8.870364719583405;9.909893083770042;7.832890014164741;8.59618975614441;8.139551352398794;7.383704292474052;9.005624549193879;9.710806433699352;7.539158811108031;8.933690654952233;8.857980995127573;9.383704292474052;7.813781191217037;10.33427328530719;10.599912842187129;9.041659151637214;10.348728154231075;9.857980995127573;9.79603960882977;10.395534135462302;10.277287400130357;10.383704292474052;10.018200178813226;9.39231742277876;9.929258408636972;8.375039431346925;10.41679752760606;9.556506054671928;9.426264754702098;10.721953612801386;10.675074920385445;9.868822554775;9.76983784362944;10.092757140919852;10.482807956726669;7.044394119358453;10.225207436943505;10.266786540694902;9.199672344836364;9.984418458801136;9.436711542137214;9.26209484537018;9.240791332161956;10.25974326369078;9.473705749619416;10.178664851006472;9.991521846075695;9.839203788096944;9.658211482751796;8.823367240046235;7.734709620225838;9.61654884377899;10.197216693110052;9.194756854422248;9.221587121264806;9.902375114486023;9.162391328756906;9.894817763307945;9.693486957499324;9.047123912114026;9.86727873970966;10.308339030139408;8.721099188707186;10.13827180017222;10.651948610723446;9.935165049603697;9.90839262077375;10.27262978497637;10.31174831500496;9.992938336165814;10.43879185257826;9.874981347653774
10.96000193206808;10.83368074865474;11.494855584491198;12.13024878405069;10.979425195331473;10.554588851677638;11.200285605224298;11.174925682500678;11.773963368433558;10.758223214726724;11.12670447284319;9.909893083770042;11.3409627642517;9.862637357558794;11.046441948007311;10.740624044489412;11.061371192659813;10.536247215688128;10.936637939002573;11.332596057789214;9.804131021183318;10.899356922923111;11.3409627642517;10.991521846075695;11.773963368433558;11.113742166049189;11.818981539432444;10.872674880270605;10.30149619498255;11.552669097514272;11.247334178028728;11.649705265471413;11.681238411777803;11.230020435705637;10.318542809702723;11.013322673425447;11.12670447284319;10.578372691360803;11.35149140932002;8.842350343413807;11.367414751246828;10.456354415108288;10.578372691360803;11.792383614935188;11.708221730038352;10.840777923595054;11.215532999745657;11.014717929860009;10.507794640198696;9.829722735086058;11.36796070964157;11.32023644524165;11.277287400130357;11.919608238603251;11.542064542283445;11.247334178028728;10.12023787734196;11.31628153174622;11.325867580575418;10.074141462752506;11.433585441150496;11.391243589427445;10.843921051289035;11.041659151637214;10.871135184243045;11.369052007001388;10.85096815098244;10.807354922057604;11.50382573799575;10.335390354693924;11.283088353024002;11.14338321398982;10.458406613236534;10.902375114486023;11.369597346278676;11.020285500844649;10.76983784362944;11.368506461507693;11.271463027904376;9.461479447286155;11.463013413449692;11.342630298678408;11.720671786825555;10.915879378835774;10.048486873992337;11.200285605224298;11.025831668332026;10.694357887221452;11.778487861222372;11.064742764750257;11.273795599214264;11.141468555393084;11.203348002979762;10.648357582009666;9.30149619498255;11.011926066306808;10.992938336165814;11.035486451292154;11.340406490853294;11.352595231134304;11.239001757765582;11.661778097771988;11.213104219641906;11.3292357417338;10.90839262077375;11.051208940914766;11.61056350392504;11.29634268469289;11.156715144224702;11.419433550705378;11.714245517666123;10.754887502163468;10.981567281903017;10.734709620225836;11.140190703191836;11.339850002884624
9.002815015607053;10.599912842187129;10.947636937951827;10.232420927176076;11.785452468158542;10.205793249397155;10.27262978497637;10.302638923787551;9.038918989292302;9.961449694398196;11.619302955415687;10.750706986224948;10.857203471508166;9.688250309133178;10.48683502156305;10.251482410620213;10.389093521904474;10.710806433699352;10.7279204545632;10.29117069932186;10.091435386323608;9.779719355143405;10.857203471508166;11.386940245324311;9.038918989292302;11.515207030408751;11.018895621121649;11.683871868622605;10.743992861060176;10.975847968006784;11.779308973959898;9.758223214726724;11.17367713630342;9.571752643503546;10.29232163280204;10.869593843240784;11.619302955415687;11.321364432039449;12.078817949961978;10.52258153125483;11.81498293642679;10.210671343785622;9.49585502688717;11.330356716957944;12.610332801911134;11.423641195075856;11.650603022215307;11.4241662888181;10.637530551525307;10.347621368568134;9.447083226209651;11.284824100224624;10.655530723155644;11.24555270625568;10.052568050804153;11.779308973959898;10.215532999745657;12.15386865522324;10.430452551665532;9.91737207947684;9.988684686772164;9.951284714966972;9.328674927327947;8.665335917185176;9.73640193131829;10.030667136246942;9.312882955284357;8.682994583681683;9.7431513941125;8.50382573799575;9.30149619498255;9.44086916761087;9.560332834212442;9.273795599214264;10.124121311829189;9.800899899920305;9.824958740528524;9.4797802640291;9.65642486327778;9.682994583681683;9.935165049603697;9.29920801838728;9.326429487122304;9.310612781659527;9.271463027904376;9.932214751968385;9.52552080909507;9.019590728357882;10.109830654278792;9.99717948093762;9.92481250360578;9.876516946565;9.43879185257826;9.49585502688717;9.584962500721156;9.89026427702111;9.543031820255235;10.26795708440284;10.40832974076739;9.355351096424812;9.366322214245816;9.804131021183318;10.406205005418856;10.095397022792556;9.584962500721156;9.689997971419446;9.566054038171092;9.86573327085176;9.477758266443889;9.35974956032233;9.477758266443889;9.344295907915816;9.968666793195208;8.459431618637296;9.562242424221072;9.105908508571158
6.491853096329675;7.636624620543649;10.676838606474153;11.328113894833656;10.497851836951115;9.661778097771988;11.73978060977326;10.850186837645774;9.047123912114026;10.153552031708111;10.260919533662904;8.603626344986193;10.766528908598865;9.312882955284357;12.672646326124626;10.366322214245816;10.737247343027738;10.45532722030456;9.627533884472792;9.79766152585376;9.411510988012072;9.599912842187129;10.766528908598865;9.972979786066292;9.047123912114026;11.32023644524165;10.98584193700334;10.972261848733291;10.011227255423254;9.726218159332198;9.319672120946995;8.622051819456376;11.721953612801386;11.227615943414223;8.876516946565;9.709083812550343;10.260919533662904;8.523561956057012;11.355351096424812;7.622051819456376;10.696098170955864;9.467605550082997;9.1006623390052;11.794821973331224;9.355351096424812;11.426264754702098;9.337621901992508;9.902375114486023;9.308339030139408;8.985841937003341;9.91139198784346;10.836839359748716;9.7515440590891;13.065920955947536;11.490349505739289;9.319672120946995;10.52061868055628;10.804937672051908;12.340406490853294;9.59245703726808;11.276706019892432;11.043027283594547;9.672425341971495;9.80896417491926;10.404077136241234;11.857980995127573;9.96289600533726;8.134426320220927;10.187352073200495;10.164906926675688;11.86573327085176;9.86418614465428;9.823367240046236;10.725366257895642;10.091435386323608;11.844705764411938;11.110483309816226;11.015415052386688;9.497851836951115;11.68650052718322;10.213104219641906;11.101975670949232;10.437752072323605;9.016808287686557;10.08746284125034;13.219168520462162;9.219168520462162;8.700439718141093;11.81658370778757;10.390168956200185;12.410981267043796;11.436711542137214;10.747353829478062;10.681238411777803;9.278449458220482;11.702172685365548;10.51668494930961;11.957102041562289;11.589651146514786;10.22881869049588;13.052058534626903;11.262682142362165;10.842350343413807;10.74819284958946;9.184875342908285;11.510764167917891;13.33119687715303;10.573647187493322;9.197216693110052;9.611024797307351;9.632995197142955;8.965784284662087;11.12347479824414;10.854089179870574;10.022367813028454;11.813380386924727
9.94251450533924;10.710806433699352;10.112439506781552;8.768184324776927;10.94397991434374;9.159871336778387;9.64745842645492;12.545688495560212;9.60177078840771;10.216745858195306;9.870364719583405;10.591522346570734;9.674192268145683;7.139551352398794;9.095397022792556;10.750706986224948;8.370687406807217;8.73809225962049;10.880348808156027;9.24555270625568;9.571752643503546;8.885696373339394;9.674192268145683;9.894817763307945;9.60177078840771;8.164906926675688;9.78953364497036;10.659103963473662;9.407267764244732;8.266786540694902;10.01262453886506;9.571752643503546;9.005624549193879;10.576484346796851;9.344295907915816;10.187352073200495;9.870364719583405;8.339850002884624;9.219168520462162;9.06339508128851;8.491853096329674;8.994353436858859;8.751544059089099;9.39660478118186;10.542064542283445;9.620219825507489;9.674192268145683;10.99081307915361;9.874981347653774;9.428360172704291;11.184255495405347;8.721099188707186;9.899356922923111;10.17367713630342;10.092757140919852;10.01262453886506;10.79685079526716;9.753216749178955;8.379378367071261;9.06339508128851;9.627533884472792;9.047123912114026;9.62935662007961;6.409390936137702;10.014020470314934;8.049848549450562;8.321928094887362;9.63117705570398;10.564149489985732;8.124121311829187;7.366322214245816;10.825753832883112;9.651051691178928;8.467605550082997;7.179909090014935;7.768184324776926;10.63026712502677;9.047123912114026;7.948367231584678;10.900112062977456;9.052568050804153;9.824958740528524;7.066089190457772;7.894817763307944;6.303780748177103;9.837627933171404;8.569855608330947;9.321928094887362;9.721099188707186;7.087462841250339;8.361943773735241;8.353146825498083;9.965784284662089;11.041659151637214;9.335390354693924;11.263856019596082;7.643856189774724;10.703038388986418;11.894817763307945;9.422064766172811;9.840777923595054;10.800899899920305;11.10000522442272;11.817383427897232;9.388017285345136;8.721099188707186;10.130570562805426;9.403012023574997;8.686500527183219;7.906890595608519;10.127994320976391;7.499845887083206;5.832890014164741;8.159871336778389;7.392317422778761;6.94251450533924
11.627533884472792;11.335948565202298;11.673750739438065;11.4757334309664;12.393122273589531;11.777666280880757;12.739991514684226;11.363039630256514;12.096385734452651;11.64880694972577;11.565102078360312;11.58777751632821;12.040974598817304;10.523561956057012;12.215836309962455;11.803727526553114;11.4189067312579;11.311180660053354;11.559377090526684;11.914385132155443;10.901621158346112;11.236014191900084;12.040974598817304;11.77066389291676;12.096385734452651;11.161761743304677;11.790755750118311;12.465311308877183;11.15608307628868;11.699138625275914;11.882260929099804;12.569380959522295;12.303209948944776;11.29634268469289;11.823367240046236;11.913263430628762;11.565102078360312;11.342630298678408;12.36796070964157;10.071462362556623;11.386940245324311;10.953468962228849;10.577428828035748;13.139391470419255;12.178664851006472;11.86727873970966;11.198445041452365;11.846273911349906;11.341518823245243;11.348728154231075;11.323617763291578;11.842350343413807;11.533329732305834;12.021327032624372;11.65642486327778;11.882260929099804;10.794415866350104;12.511999669441453;11.401412878714178;11.199672344836364;11.712097051087548;11.423641195075856;11.4241662888181;11.090112419664289;11.047805554007589;11.323617763291578;11.448632567730552;11.221587121264806;11.98049663618346;10.279610581052484;11.395534135462302;11.4893462407191;10.787086324551616;11.319107575824985;12.002463438892535;11.373408960228696;11.569380959522295;11.511258495502268;11.46352437327118;10.320800548881635;11.930737337562888;11.014717929860009;11.366322214245816;11.63390340934852;10.922584402713664;11.041659151637214;10.91139198784346;11.076815597050832;11.93110683302934;11.95383268214528;11.252665432450248;11.092757140919852;11.219773550892874;10.972261848733291;10.547858506058416;11.227014193649133;11.565102078360312;11.59105477403678;11.95383268214528;11.16679075071818;10.933690654952231;11.381542951184583;11.183635381473218;11.91139198784346;10.91139198784346;10.649256177517314;11.077483356859508;11.617467465294196;11.618385502258606;11.71639078949768;12.390437689560535;11.06204613772049;11.200285605224298;10.639340708652233;11.576484346796851;10.948367231584678
