TCGA-EL-A3CT-01A;TCGA-EL-A3T7-01A;TCGA-EL-A3CZ-01A;TCGA-BJ-A2N7-01A;TCGA-EM-A2OX-01A;TCGA-EL-A4KI-01A;TCGA-EM-A22O-01A;TCGA-ET-A39O-01A;TCGA-EM-A2OZ-01A;TCGA-BJ-A28Z-01A;TCGA-E3-A3E3-01A;TCGA-EM-A22N-01A;TCGA-DJ-A4UT-01A;TCGA-BJ-A3EZ-01A;TCGA-DJ-A3VB-01A;TCGA-BJ-A45I-01A;TCGA-BJ-A28R-01A;TCGA-BJ-A4O8-01A;TCGA-BJ-A2N7-01A;TCGA-DJ-A3UQ-01A;TCGA-DE-A4MD-01A;TCGA-EM-A4G1-01A;TCGA-E8-A433-01A;TCGA-ET-A3BU-01A;TCGA-EL-A3H2-01A;TCGA-ET-A40R-01A;TCGA-DJ-A1QN-01A;TCGA-EM-A3AO-01A;TCGA-ET-A39T-01A;TCGA-ET-A39K-01A;TCGA-BJ-A0ZH-01A;TCGA-DJ-A3V6-01A;TCGA-FY-A3R6-01A;TCGA-QD-A8IV-01A;TCGA-FY-A3W9-01A;TCGA-EL-A3H8-01A;TCGA-EM-A2P0-01A;TCGA-DE-A0Y2-01A;TCGA-EM-A2OY-01A;TCGA-DJ-A2PS-01A;TCGA-DJ-A2PS-01A;TCGA-EM-A3FQ-01A;TCGA-EM-A22O-01A;TCGA-BJ-A45H-01A;TCGA-ET-A25O-01A;TCGA-EL-A3CY-01A;TCGA-KS-A4I9-01A;TCGA-DJ-A2PU-01A;TCGA-DJ-A3UY-01A;TCGA-EM-A3O7-01A;TCGA-BJ-A190-01A;TCGA-DE-A2OL-01A;TCGA-BJ-A291-01A;TCGA-QD-A8IV-01A;TCGA-ET-A3BP-01A;TCGA-ET-A3DW-01A;TCGA-EM-A3AJ-01A;TCGA-BJ-A28W-01A;TCGA-EL-A3ZQ-11A;TCGA-BJ-A3PR-11A;TCGA-KS-A41J-11A;TCGA-EL-A3MY-11A;TCGA-BJ-A2NA-11A;TCGA-EL-A3GZ-11A;TCGA-EL-A3T8-11A;TCGA-EL-A3TB-11A;TCGA-EL-A3ZT-11A;TCGA-DO-A1JZ-11A;TCGA-H2-A2K9-11A;TCGA-EL-A3ZG-11A;TCGA-EL-A3MW-11A;TCGA-BJ-A28R-11A;TCGA-EM-A1YC-11A;TCGA-ET-A2MX-11C;TCGA-BJ-A290-11A;TCGA-EL-A3TA-11A;TCGA-BJ-A2N9-11A;TCGA-BJ-A3PU-11A;TCGA-EM-A1CT-11A;TCGA-EL-A3ZS-11A;TCGA-BJ-A2N7-11A;TCGA-EL-A3ZH-11A;TCGA-ET-A3DW-11A;TCGA-ET-A2N5-11B;TCGA-EM-A3ST-11A;TCGA-EL-A3T1-11A;TCGA-EM-A1CV-11A;TCGA-EM-A1CW-11A;TCGA-EL-A3N3-11A;TCGA-EL-A3MX-11A;TCGA-EL-A3ZL-11A;TCGA-EL-A3ZR-11A;TCGA-EL-A3ZK-11A;TCGA-GE-A2C6-11A;TCGA-BJ-A28W-11A;TCGA-EL-A3ZP-11A;TCGA-EL-A3T7-11A;TCGA-KS-A41I-11A;TCGA-BJ-A28X-11A;TCGA-EL-A3T0-11A;TCGA-EL-A3T6-11A;TCGA-EL-A3H1-11A;TCGA-EL-A3N2-11A;TCGA-E8-A2JQ-11A;TCGA-EM-A1CU-11A;TCGA-EL-A3ZO-11A;TCGA-EL-A3H7-11A;TCGA-KS-A41L-11A;TCGA-EM-A1CS-11A;TCGA-EL-A3H2-11A;TCGA-BJ-A2N8-11A;TCGA-FY-A3TY-11A;TCGA-EL-A3T2-11A;TCGA-EL-A3ZM-11A;TCGA-EL-A3T3-11A;TCGA-ET-A3DP-11A
12.30720080914081;13.13040968239925;12.13699111208023;12.907454038318624;12.384783750093352;12.064405961891042;11.212496385193948;12.640244936222343;13.188279751964144;12.39419471001943;12.34734453943155;13.121695390556573;12.263562639820616;13.12023787734196;13.43280285635187;12.464800981655417;13.103943429891558;12.499845887083206;12.907454038318624;12.616089313582115;12.566054038171092;12.06339508128851;12.13699111208023;12.521109643651332;13.03823313473178;12.997003015272806;13.035830072835015;12.090443275081606;12.4542992936199;12.416005780559267;12.799079209029006;12.55242894852647;11.854868383260236;11.997885127829113;13.06423753097136;12.43306376512207;12.519144787997414;12.368779260041338;12.16679075071818;12.392585756275468;12.392585756275468;12.964340867792416;11.212496385193948;12.452241240430816;12.33399388276136;12.30862344513114;12.268542000300124;12.373680833411614;12.74588436914204;12.51101135288224;12.41204051455165;13.486332252768664;12.48255589154897;11.997885127829113;12.513480875979049;12.730894646541673;12.776227388507262;11.38424412224308;13.089450481115907;11.83289001416474;13.02167404285837;12.776021715252812;12.45249865769279;12.552188759557149;12.564387696052629;12.876900591040306;12.581435989454384;12.458406613236534;12.910830081296574;12.420223419348645;12.659103963473662;12.59105477403678;12.413892328372643;12.928333307585149;13.132981618529351;13.023407843140218;12.58331786813751;13.077983973962752;13.075980462416286;10.773963368433558;13.245404150930328;13.323477033150423;12.926110641785304;13.027905996569883;12.59269061535341;12.73978060977326;12.59245703726808;12.055960234452296;12.87824254386927;13.029459787824964;13.051208940914766;12.673971520682796;12.627989784315703;12.003517912108602;11.563196272216738;12.448374459662794;12.732803394393494;12.270003253378444;12.40832974076739;12.932399322433792;12.978352958165145;13.090939415984376;12.56652978262417;12.26209484537018;12.389631339260522;12.94982671075911;12.799079209029006;13.116668855967111;13.044735626056909;13.039433166324494;13.59700500260697;12.521845775161932;12.418116141207488;12.969386521342283;12.90048948483465;12.97513145692134
13.58096513597733;13.63515126831759;12.050188767596437;11.41732511767992;11.12605911607068;10.293471648838134;11.298062567719017;11.395534135462302;13.173989374166537;11.56081046872794;13.09901899101923;12.220378327695228;11.156715144224702;11.28424574982967;14.2408658496094;11.804131021183318;11.703903573444665;11.876133200043016;11.41732511767992;11.867664848380745;11.433585441150496;12.355626393637916;11.96650545190574;11.430452551665532;11.8668925276766;13.037546953962178;12.282219695672588;11.43254190038826;12.621365094314864;13.341935726886604;11.948732239819616;11.491853096329674;12.099676554859643;10.952013164889486;10.907641803665529;12.6476832678862;11.421538906848276;12.745044005034464;9.566054038171092;12.356176830516356;12.356176830516356;11.88264304936184;11.298062567719017;12.159871336778387;11.23840473932508;12.351215321855609;10.965062756744627;12.97477306788934;12.47851684767645;11.98584193700334;10.203348002979762;10.388017285345136;10.178664851006472;10.952013164889486;11.13699111208023;11.697836357962377;10.829722735086058;9.179909090014934;14.421078622653663;10.790348496751914;12.680359523513712;11.95746484680521;10.116343961237469;11.3151495622563;12.034111146096592;11.436190995481416;11.91625269881221;10.506803437795648;11.0566377151132;12.55170826162069;13.347067657165873;11.40832974076739;11.031356596255709;12.433585441150496;11.17367713630342;13.506431561252567;11.640696837570092;11.347621368568134;11.020285500844649;12.022020969646356;12.622051819456376;14.533573081389802;11.891024190149498;11.773551346428505;10.925554439873554;14.058414589673388;12.160186576600662;11.281350514981035;13.67087750439698;11.461479447286155;14.459751783535282;13.411775775576528;12.79968636133125;11.111135670234708;8.974414589805527;11.43514933836693;12.45917543555203;13.635264656539514;10.811374693509942;10.849405100947758;15.442263185600936;13.11877889015452;13.056807035580608;10.10459875356437;11.007728114632254;14.79197682089869;15.084060941950035;12.192292814470768;10.75905593916017;10.889503963411476;10.568906154502084;11.948732239819616;12.356451970221755;11.895953892812168;11.350386742312844;14.930275335112052
11.415213598765286;11.102631888854969;12.011926066306808;11.23421867823847;11.088788238716909;9.83289001416474;8.741466986401146;11.3409627642517;11.891403996665025;10.521600439723729;10.960725994839056;11.703038388986418;11.001408194392807;11.883025068440173;11.214319120800766;10.870364719583405;11.830911279742782;10.742309436084;11.23421867823847;11.200898605038445;11.60177078840771;11.038918989292302;9.594324603924848;11.401412878714178;11.404609397837712;10.793603309279408;11.836444911341369;10.638435913990472;10.957827560833744;9.65284497300198;10.823367240046236;10.80332391904149;10.584962500721156;10.584022940257542;11.840777923595054;11.378836713210614;11.539158811108033;11.52943055414615;11.256208688527389;11.285980105928212;11.285980105928212;10.757390009366638;8.741466986401146;10.488844346457336;11.565578136784328;11.09341756438796;10.517669388133813;10.952741247186488;11.265615046484458;10.83289001416474;11.979425195331473;11.829326335841666;10.360847084179664;10.584022940257542;10.996473488733228;11.303780748177102;10.700439718141093;8.569855608330947;11.461479447286155;9.573647187493322;11.647908074281808;11.67065624911844;10.536247215688128;11.236014191900084;11.08746284125034;11.593857938858225;11.419433550705378;11.08746284125034;11.776021715252812;9.933690654952231;11.593857938858225;11.152284842306582;10.517669388133813;11.09077405464075;11.661778097771988;11.519636252843211;10.725366257895642;11.70173963867435;11.48733761520718;8.118941072723507;11.712097051087548;11.76983784362944;11.447083226209651;11.105253779700885;9.99717948093762;10.978710459106358;10.92035285541508;11.157346935362844;11.760304125286382;11.397139806235604;11.719388820942084;11.567956075415466;11.298635406734242;10.772314573921651;8.693486957499324;11.385323176175872;11.50332885662666;10.758223214726724;11.267371931265274;11.619302955415687;11.107217075591382;11.785043714779723;11.698270577692032;10.961449694398196;11.287712379549449;11.197216693110052;11.403544678202014;11.383704292474052;11.23421867823847;11.693051295397;11.995767150877802;11.199672344836364;11.21856323619027;10.979425195331473;11.273212809854334;11.857203471508166
14.781564627244329;15.407699286491988;13.801102057146291;13.509156432503849;13.357689449961006;13.7688046164558;10.391243589427445;14.770147667541483;14.937603706108291;14.346929196103249;13.24198314969433;14.690270852511423;14.003605750097057;14.013497154291704;15.857543689654038;14.467541870400751;14.16632002526698;13.754261196514;13.509156432503849;13.94708897502536;13.14609130463152;12.632086412835182;13.916905776411634;15.51926766990549;13.051208940914766;14.42940674151398;14.803374376155803;13.61918830567264;13.742730476519174;14.459815807989589;14.55542794150115;13.506927375344873;13.89822347121556;14.1685937767871;11.884933647949762;13.247185806038996;14.227315099905493;15.0668460030749;11.91139198784346;13.185185166820329;13.185185166820329;14.13747150335196;10.391243589427445;12.715318552331349;12.230921088137896;15.54257848945404;14.027905996569883;12.908017261062804;14.02669633424996;12.244066464194818;14.83066374700692;14.962850830060813;12.902563541971553;14.1685937767871;14.49210354247923;13.720992350106709;14.70228092673116;10.4542992936199;15.21973574392368;11.465056167831175;12.7737573721398;13.7282394114253;10.358651200892886;10.989394499844732;11.913637428049103;12.762174381993102;11.582141981658776;12.39231742277876;10.618385502258606;11.943247395901553;14.196141029718238;10.923327485419192;12.13699111208023;12.050528905530555;12.673750739438065;14.50624558702854;12.671983272091865;11.782588759494963;12.214926187942435;12.575775579874763;12.738725622493424;14.138511802674932;12.029632328044135;11.377210530388552;10.406205005418856;15.161564941492689;12.561526624136484;10.916625922211235;13.74157231951848;12.607561496354206;14.151175137808572;14.133543618886286;12.99806148563642;11.81698362325538;12.681018739902102;12.887791791341588;14.092674566725234;13.039433166324494;11.554588851677638;12.056299014550335;14.953150632063606;13.560093957642495;13.086302118782552;12.087131301540529;11.375039431346924;14.478769619475765;15.631518131801762;11.881113960675096;12.436451292286977;11.965062756744627;10.290018846932618;10.480790201095816;13.831999919509736;13.072132604167232;12.466076461396252;14.72940831698402
14.362697264503256;16.505920074439164;16.102262803011257;16.272648008070668;15.26557842195782;16.313751061496696;13.94553528220185;14.6227954030007;15.600058080430422;14.371640534611808;15.501308514435305;15.996605888590237;15.510207846851506;15.448116305409464;15.873227807398685;14.917745013443216;16.09712682378535;15.247964588806026;16.272648008070668;15.282545503474436;14.64075331528706;15.332805817894396;15.180491957859733;15.90996337969779;16.517192634463573;16.57872648096675;16.06905110826635;15.624509903726436;15.332386267181604;15.245404150930328;15.740096955578911;14.952377251967985;14.192292814470768;15.815533401944483;17.542291306251922;15.468942174529904;15.7777433239162;15.492760756843746;15.33807476356721;14.83101028094652;14.83101028094652;15.371640534611808;13.94553528220185;15.577340309181398;15.204647556157852;14.55632642508309;15.317836541004578;15.886649213371976;15.986642026703608;16.150996712801742;17.374020602858298;17.304315667430636;16.15754431336664;15.815533401944483;15.121007303916368;15.406537201658065;15.541429413485648;14.929489591241568;17.079297267953322;15.901856811968903;17.381382409984795;16.41172613160987;16.126563325715097;16.36218356348746;16.859182902142923;16.784379243437744;17.127440230649455;16.244438168275632;17.15577681880192;15.526346403176795;16.50481898763284;15.98850717892317;16.908404349191226;17.016177144641983;17.297328285169055;16.88212955188097;16.22622401599265;17.099049821020355;15.956988646210542;12.818382455041156;16.989128360866413;17.126522995427695;16.109443000310264;16.935567942192904;16.739582858413772;15.712661333339431;16.895977552665407;15.928888439397635;16.185320693862266;17.50826677059824;16.324022285996254;16.677169057716114;16.39320608639947;15.055663736593432;14.927500209145649;16.385778160102785;17.423780691742632;16.01878698035644;16.319636843348214;16.148397136431353;16.201626204182613;16.485813588874272;16.44049612044172;15.766684184582392;15.778795833267706;16.28949661089696;15.917045683157154;17.125847295460854;16.944265953371758;16.563643171465788;17.016645087505285;16.882726624679435;16.628274648575864;16.07196507295403;17.01476150988813;15.621078862335493
11.905763049602792;13.26136038776592;11.957827560833744;13.1767964781476;12.723660944409984;14.305919236202762;11.894817763307945;12.529918528120325;13.422196201060244;12.430713885791938;12.878050912728536;13.18099691957972;12.610332801911134;12.893870304785096;13.552549028017228;12.57483001533763;13.408727780510816;12.750916299978076;13.1767964781476;12.585901449690772;12.735132884139947;12.450695771572915;13.15876745463608;12.70714340198091;11.750288267591651;13.26795708440284;13.526499239136566;12.743782540330756;12.558420713268664;13.635604767744788;13.023581108623029;12.526499239136566;11.92072501975118;11.88683970588442;13.214622686302336;12.29978040285854;11.934796592178404;12.43149760425805;12.961630562578824;12.14561377551339;12.14561377551339;12.782793498733351;11.894817763307945;12.384513961398618;12.71681946132995;12.525765478821915;12.466841208321602;12.654188473059545;12.677058915711948;12.695010739653238;12.857980995127573;13.183945471757246;13.113579397950534;11.88683970588442;12.7425199716613;12.80916520537188;12.025831668332026;13.036345351740747;12.804332726187615;13.325024310191417;12.6640027628865;12.5980525001616;12.244066464194818;12.236014191900084;12.676397887044764;12.389900172773064;12.3445733225962;12.213408040858337;12.67529549909406;12.129926933510394;12.189206834597025;12.458150248057557;12.659103963473662;12.589651146514786;12.80634822671225;12.775816012673026;12.83466855769086;12.763627351727628;12.754052367528924;12.056299014550335;12.79197682089869;12.619073646817748;12.534059656450363;12.786473845221302;12.997532347526366;12.324743110494415;12.822172461476178;11.006326078524934;12.492604304386685;13.183945471757246;12.541338657970826;12.450953464712992;12.420223419348645;11.952013164889486;13.058330026205653;12.28886607416582;12.635037871183252;12.496853777388042;12.531137741444716;12.244958393151132;12.705848343508944;12.708221730038352;12.38720958071964;12.298921740969751;12.16679075071818;12.5473765634981;12.409656113059851;12.72749506902543;12.772520776314757;12.241089378860856;13.15813628540764;12.19567978549598;12.458150248057557;12.637756945412145;12.829326335841666;12.817583288677616
9.019590728357882;6.672425341971495;6.658211482751795;9.461479447286155;8.584962500721156;9.264442600226602;6.459431618637297;7.321928094887363;8.335390354693924;8.375039431346925;9.224001674198105;8.912889336229961;8.731319031025064;8.303780748177102;10.29232163280204;7.366322214245816;9.243173983472952;7.774787059601174;9.461479447286155;8.957102041562287;9.285402218862249;9.0;9.335390354693924;7.348728154231077;9.923327485419192;9.346513733165636;8.59618975614441;8.523561956057012;6.870364719583405;10.041659151637214;8.129283016944967;8.005624549193879;9.152284842306582;8.89178370321831;9.995767150877802;8.066089190457772;7.3750394313469245;8.027905996569885;9.91139198784346;9.12670447284319;9.12670447284319;8.294620748891628;6.459431618637297;9.65642486327778;7.807354922057604;7.86418614465428;7.22881869049588;8.64745842645492;8.405141463136344;8.665335917185176;10.44086916761087;12.7868821936647;10.13827180017222;8.89178370321831;8.308339030139408;9.129283016944967;10.08214904135387;10.970105890612182;8.308339030139408;10.697836357962377;8.487840033823051;10.837627933171404;8.845490050944376;8.049848549450562;8.707359132080883;9.12670447284319;10.78953364497036;9.447083226209651;11.015415052386688;8.784634845557521;8.149747119504681;8.744833837499545;8.562242424221072;8.405141463136344;8.321928094887362;8.997179480937621;8.335390354693924;8.88264304936184;10.27262978497637;8.800899899920305;10.869593843240784;9.199672344836364;9.036173612553483;12.107217075591382;9.584962500721156;7.584962500721156;10.606405212697783;9.845490050944376;7.665335917185176;9.144658242831882;9.118941072723509;12.113742166049189;8.696967526234287;10.127994320976391;10.023754353299417;10.358651200892886;12.221889161471266;8.257387842692651;10.567005370247031;9.44086916761087;10.071462362556623;8.774787059601174;10.383704292474052;9.041659151637214;10.161131882984307;10.278449458220482;9.758223214726724;12.792790294301064;9.667111542075029;9.30149619498255;9.659995892429976;10.779719355143405;10.480790201095816;12.213711798105672;9.69522829149575;9.044394119358454
9.14974711950468;9.219168520462162;8.754887502163468;8.73809225962049;7.475733430966398;8.487840033823051;8.214319120800766;7.994353436858858;9.603626344986193;8.527477006060396;8.813781191217037;9.717676423066395;8.487840033823051;8.577428828035748;8.851749041416058;8.038918989292302;8.988684686772165;8.717676423066395;8.73809225962049;8.262094845370179;7.475733430966398;8.519636252843213;8.049848549450562;9.159871336778387;10.69261550169458;9.729620743553038;8.59618975614441;8.603626344986193;9.167418145831736;7.60733031374961;8.519636252843213;8.94251450533924;8.108524456778168;7.076815597050831;8.308339030139408;7.813781191217037;8.118941072723507;9.24555270625568;7.636624620543649;7.60733031374961;7.60733031374961;9.105908508571158;8.214319120800766;8.016808287686555;6.442943495848728;9.4241662888181;7.569855608330948;9.179909090014934;9.339850002884624;8.280770770130603;9.357552004618084;8.754887502163468;8.861086905995395;7.076815597050831;8.59618975614441;8.20945336562895;14.276051686957688;7.546894459887636;10.599912842187129;9.041659151637214;10.348728154231075;9.857980995127573;9.79603960882977;10.395534135462302;10.277287400130357;10.383704292474052;10.018200178813226;9.39231742277876;9.929258408636972;8.375039431346925;10.41679752760606;9.556506054671928;9.426264754702098;10.721953612801386;10.675074920385445;9.868822554775;9.76983784362944;10.092757140919852;10.482807956726669;7.044394119358453;10.225207436943505;10.266786540694902;9.199672344836364;9.984418458801136;9.436711542137214;9.26209484537018;9.240791332161956;10.25974326369078;9.473705749619416;10.178664851006472;9.991521846075695;9.839203788096944;9.658211482751796;8.823367240046235;7.734709620225838;9.61654884377899;10.197216693110052;9.194756854422248;9.221587121264806;9.902375114486023;9.162391328756906;9.894817763307945;9.693486957499324;9.047123912114026;9.86727873970966;10.308339030139408;8.721099188707186;10.13827180017222;10.651948610723446;9.935165049603697;9.90839262077375;10.27262978497637;10.31174831500496;9.992938336165814;10.43879185257826;9.874981347653774
12.13024878405069;10.979425195331473;10.899356922923111;10.99081307915361;10.894059846274022;9.577428828035748;8.826548487290914;11.122180901259751;11.977637690405876;11.017504401109417;10.750706986224948;11.769424641552751;10.919608238603251;11.51224664282918;11.536247215688128;10.991521846075695;11.401946123976536;10.894817763307945;10.99081307915361;11.11504365016171;10.872674880270605;10.391243589427445;9.7431513941125;11.159240650411672;11.265615046484458;10.812177305514448;11.77272694923985;10.871905237659186;10.685624839726357;10.452241240430816;11.041659151637214;11.214926187942435;10.63662462054365;10.071462362556623;11.323617763291578;10.875749351420056;11.055282435501187;11.125413470483316;11.109830654278792;11.371232128369622;11.371232128369622;11.51717725268954;8.826548487290914;10.638435913990472;11.210671343785622;11.608716854020573;10.79603960882977;10.880348808156027;11.003517912108602;10.83368074865474;11.677279191312175;11.649705265471413;10.533329732305834;10.071462362556623;11.014717929860009;11.225809940623543;11.111135670234708;9.643856189774723;11.325867580575418;10.074141462752506;11.433585441150496;11.391243589427445;10.843921051289035;11.041659151637214;10.871135184243045;11.369052007001388;10.85096815098244;10.807354922057604;11.50382573799575;10.335390354693924;11.283088353024002;11.14338321398982;10.458406613236534;10.902375114486023;11.369597346278676;11.020285500844649;10.76983784362944;11.368506461507693;11.271463027904376;9.461479447286155;11.463013413449692;11.342630298678408;11.720671786825555;10.915879378835774;10.048486873992337;11.200285605224298;11.025831668332026;10.694357887221452;11.778487861222372;11.064742764750257;11.273795599214264;11.141468555393084;11.203348002979762;10.648357582009666;9.30149619498255;11.011926066306808;10.992938336165814;11.035486451292154;11.340406490853294;11.352595231134304;11.239001757765582;11.661778097771988;11.213104219641906;11.3292357417338;10.90839262077375;11.051208940914766;11.61056350392504;11.29634268469289;11.156715144224702;11.419433550705378;11.714245517666123;10.754887502163468;10.981567281903017;10.734709620225836;11.140190703191836;11.339850002884624
10.232420927176076;11.785452468158542;9.779719355143405;10.836839359748716;10.898601387403938;10.733015321685963;8.710806433699352;11.434628227636724;11.614709844115207;11.34318571544788;11.266786540694902;10.468624042918018;10.43567026093655;11.249113452713727;12.603626344986193;11.386940245324311;11.157346935362844;11.274960472140602;10.836839359748716;11.338736382573916;11.183015000882756;10.4189067312579;11.134426320220928;11.263856019596082;10.73809225962049;10.746514321138465;11.691743519171276;11.034111146096592;10.951284714966972;11.246740598493144;11.458919206967591;10.849405100947758;10.231221180711186;10.111135670234708;9.721099188707186;10.23840473932508;11.072132604167232;10.849405100947758;10.074141462752506;10.563196272216738;10.563196272216738;10.821773981970567;8.710806433699352;10.047123912114026;11.200898605038445;11.319107575824985;11.092757140919852;10.824163209744158;11.069449767427784;10.599912842187129;10.36194377373524;9.758223214726724;10.369597346278676;10.111135670234708;11.4241662888181;11.508785162064513;10.811374693509942;9.923327485419192;10.430452551665532;9.91737207947684;9.988684686772164;9.951284714966972;9.328674927327947;8.665335917185176;9.73640193131829;10.030667136246942;9.312882955284357;8.682994583681683;9.7431513941125;8.50382573799575;9.30149619498255;9.44086916761087;9.560332834212442;9.273795599214264;10.124121311829189;9.800899899920305;9.824958740528524;9.4797802640291;9.65642486327778;9.682994583681683;9.935165049603697;9.29920801838728;9.326429487122304;9.310612781659527;9.271463027904376;9.932214751968385;9.52552080909507;9.019590728357882;10.109830654278792;9.99717948093762;9.92481250360578;9.876516946565;9.43879185257826;9.49585502688717;9.584962500721156;9.89026427702111;9.543031820255235;10.26795708440284;10.40832974076739;9.355351096424812;9.366322214245816;9.804131021183318;10.406205005418856;10.095397022792556;9.584962500721156;9.689997971419446;9.566054038171092;9.86573327085176;9.477758266443889;9.35974956032233;9.477758266443889;9.344295907915816;9.968666793195208;8.459431618637296;9.562242424221072;9.105908508571158
11.328113894833656;10.497851836951115;9.599912842187129;9.219168520462162;10.314016703901355;8.194756854422248;8.845490050944376;7.977279923499917;11.192909219112012;11.23661220021575;10.116343961237469;10.61194694181998;10.309476353841106;9.818582177480858;9.926295994781112;9.972979786066292;9.850186837645774;10.727069558023706;9.219168520462162;10.112439506781552;8.751544059089099;10.004220466318197;10.099347810403192;9.719388820942084;8.909893083770042;10.92851837525789;10.643856189774723;10.057991722759176;10.875749351420056;11.77561028075954;9.531381460516313;9.469641817239516;10.147204924942228;9.103287808412022;9.074141462752506;10.007027266893967;9.977279923499916;10.355351096424812;9.859534786382651;10.378294855911893;10.378294855911893;10.641148597411233;8.845490050944376;10.207014320177532;8.59245703726808;13.5939746192773;9.113742166049189;11.161761743304677;11.019590728357882;7.636624620543649;7.807354922057604;8.622051819456376;9.368506461507693;9.103287808412022;9.902375114486023;8.204571144249204;9.939579214314692;10.759888183221834;12.340406490853294;9.59245703726808;11.276706019892432;11.043027283594547;9.672425341971495;9.80896417491926;10.404077136241234;11.857980995127573;9.96289600533726;8.134426320220927;10.187352073200495;10.164906926675688;11.86573327085176;9.86418614465428;9.823367240046236;10.725366257895642;10.091435386323608;11.844705764411938;11.110483309816226;11.015415052386688;9.497851836951115;11.68650052718322;10.213104219641906;11.101975670949232;10.437752072323605;9.016808287686557;10.08746284125034;13.219168520462162;9.219168520462162;8.700439718141093;11.81658370778757;10.390168956200185;12.410981267043796;11.436711542137214;10.747353829478062;10.681238411777803;9.278449458220482;11.702172685365548;10.51668494930961;11.957102041562289;11.589651146514786;10.22881869049588;13.052058534626903;11.262682142362165;10.842350343413807;10.74819284958946;9.184875342908285;11.510764167917891;13.33119687715303;10.573647187493322;9.197216693110052;9.611024797307351;9.632995197142955;8.965784284662087;11.12347479824414;10.854089179870574;10.022367813028454;11.813380386924727
8.768184324776927;10.94397991434374;8.885696373339394;9.348728154231075;9.493855449240822;8.539158811108031;6.491853096329675;8.665335917185176;9.46352437327118;10.15608307628868;10.130570562805426;11.515207030408751;9.939579214314692;8.741466986401146;9.459431618637296;9.894817763307945;10.312882955284357;10.778898476008376;9.348728154231075;10.152284842306582;5.523561956057013;9.995767150877802;8.980139577639157;9.357552004618084;10.094077685671904;9.022367813028454;12.01227534485612;9.264442600226602;8.184875342908283;8.727920454563199;9.52943055414615;9.394462694610317;9.134426320220928;7.882643049361842;9.310612781659527;8.686500527183219;9.715961990255144;8.103287808412022;10.786269627648466;10.943247395901553;10.943247395901553;10.526499239136566;6.491853096329675;9.700439718141093;10.591522346570734;12.128960950855696;9.26209484537018;10.672425341971495;10.068778277985412;10.710806433699352;10.250298417906333;9.571752643503546;12.258860431409756;7.882643049361842;10.99081307915361;7.366322214245816;10.01262453886506;11.112439506781552;8.379378367071261;9.06339508128851;9.627533884472792;9.047123912114026;9.62935662007961;6.409390936137702;10.014020470314934;8.049848549450562;8.321928094887362;9.63117705570398;10.564149489985732;8.124121311829187;7.366322214245816;10.825753832883112;9.651051691178928;8.467605550082997;7.179909090014935;7.768184324776926;10.63026712502677;9.047123912114026;7.948367231584678;10.900112062977456;9.052568050804153;9.824958740528524;7.066089190457772;7.894817763307944;6.303780748177103;9.837627933171404;8.569855608330947;9.321928094887362;9.721099188707186;7.087462841250339;8.361943773735241;8.353146825498083;9.965784284662089;11.041659151637214;9.335390354693924;11.263856019596082;7.643856189774724;10.703038388986418;11.894817763307945;9.422064766172811;9.840777923595054;10.800899899920305;11.10000522442272;11.817383427897232;9.388017285345136;8.721099188707186;10.130570562805426;9.403012023574997;8.686500527183219;7.906890595608519;10.127994320976391;7.499845887083206;5.832890014164741;8.159871336778389;7.392317422778761;6.94251450533924
11.4757334309664;12.393122273589531;11.236014191900084;11.881113960675096;11.425215903299383;12.360847084179664;10.417852514885896;11.52552080909507;12.400879436282183;11.891403996665025;12.02410078025291;12.114067647165264;11.43306376512207;12.12088584278779;12.044052531801302;11.77066389291676;12.212800334429431;12.068778277985412;11.881113960675096;12.024447124040648;11.333155350310616;11.03342300153745;11.072132604167232;12.230320715661112;11.475226777742266;11.531868775177552;12.67065624911844;11.531868775177552;11.62662165235837;11.423641195075856;11.914385132155443;11.175549550636193;10.85096815098244;10.845490050944376;12.24436383512051;11.401412878714178;11.410981267043796;11.733439082899434;12.150381968817848;11.344295907915816;11.344295907915816;12.194756854422248;10.417852514885896;11.12347479824414;11.526988205432009;11.960364008877834;11.448632567730552;12.346790721750702;12.194449079479025;11.335948565202298;12.091435386323608;12.569380959522295;10.591522346570734;10.845490050944376;11.846273911349906;11.617926556798752;11.174925682500678;11.367414751246828;11.401412878714178;11.199672344836364;11.712097051087548;11.423641195075856;11.4241662888181;11.090112419664289;11.047805554007589;11.323617763291578;11.448632567730552;11.221587121264806;11.98049663618346;10.279610581052484;11.395534135462302;11.4893462407191;10.787086324551616;11.319107575824985;12.002463438892535;11.373408960228696;11.569380959522295;11.511258495502268;11.46352437327118;10.320800548881635;11.930737337562888;11.014717929860009;11.366322214245816;11.63390340934852;10.922584402713664;11.041659151637214;10.91139198784346;11.076815597050832;11.93110683302934;11.95383268214528;11.252665432450248;11.092757140919852;11.219773550892874;10.972261848733291;10.547858506058416;11.227014193649133;11.565102078360312;11.59105477403678;11.95383268214528;11.16679075071818;10.933690654952231;11.381542951184583;11.183635381473218;11.91139198784346;10.91139198784346;10.649256177517314;11.077483356859508;11.617467465294196;11.618385502258606;11.71639078949768;12.390437689560535;11.06204613772049;11.200285605224298;10.639340708652233;11.576484346796851;10.948367231584678
