TCGA-ET-A39T-01A;TCGA-BJ-A2N8-01A;TCGA-FE-A233-01A;TCGA-DJ-A2QB-01A;TCGA-ET-A3BS-01A;TCGA-FK-A3SB-01A;TCGA-KS-A41L-01A;TCGA-L6-A4EQ-01A;TCGA-DE-A0XZ-01A;TCGA-EM-A3OA-01A;TCGA-EL-A3GZ-01A;TCGA-E8-A418-01A;TCGA-EL-A3ZK-01A;TCGA-EM-A3OB-01A;TCGA-EM-A2CK-01A;TCGA-EM-A2CR-01A;TCGA-EL-A4KD-01A;TCGA-BJ-A0Z5-01A;TCGA-ET-A3DQ-01A;TCGA-BJ-A45F-01A;TCGA-ET-A40P-01A;TCGA-ET-A3BU-01A;TCGA-EM-A22J-01A;TCGA-CE-A3MD-01A;TCGA-EM-A2P2-01A;TCGA-EM-A3SX-01A;TCGA-DE-A4MC-01A;TCGA-FE-A231-01A;TCGA-FE-A3PC-01A;TCGA-ET-A2MX-01A;TCGA-ET-A39I-01A;TCGA-EM-A3FN-01A;TCGA-KS-A4I7-01A;TCGA-BJ-A45H-01A;TCGA-FY-A3R9-01A;TCGA-DJ-A2PP-01A;TCGA-E8-A437-01A;TCGA-DE-A69J-01A;TCGA-EL-A4K4-01A;TCGA-E8-A2JQ-01A;TCGA-FY-A3NM-01A;TCGA-E3-A3DY-01A;TCGA-EM-A3AJ-01A;TCGA-EM-A3AK-01A;TCGA-DJ-A13P-01A;TCGA-EL-A3ZT-01A;TCGA-BJ-A3PR-01A;TCGA-H2-A3RI-01A;TCGA-E8-A416-01A;TCGA-EM-A22J-01A;TCGA-FE-A235-01A;TCGA-DJ-A3V2-01A;TCGA-J8-A3NZ-01A;TCGA-E8-A418-01A;TCGA-DJ-A13W-01A;TCGA-BJ-A45K-01A;TCGA-EM-A3FK-01A;TCGA-EM-A3AI-01A;TCGA-EL-A3ZQ-11A;TCGA-BJ-A3PR-11A;TCGA-KS-A41J-11A;TCGA-EL-A3MY-11A;TCGA-BJ-A2NA-11A;TCGA-EL-A3GZ-11A;TCGA-EL-A3T8-11A;TCGA-EL-A3TB-11A;TCGA-EL-A3ZT-11A;TCGA-DO-A1JZ-11A;TCGA-H2-A2K9-11A;TCGA-EL-A3ZG-11A;TCGA-EL-A3MW-11A;TCGA-BJ-A28R-11A;TCGA-EM-A1YC-11A;TCGA-ET-A2MX-11C;TCGA-BJ-A290-11A;TCGA-EL-A3TA-11A;TCGA-BJ-A2N9-11A;TCGA-BJ-A3PU-11A;TCGA-EM-A1CT-11A;TCGA-EL-A3ZS-11A;TCGA-BJ-A2N7-11A;TCGA-EL-A3ZH-11A;TCGA-ET-A3DW-11A;TCGA-ET-A2N5-11B;TCGA-EM-A3ST-11A;TCGA-EL-A3T1-11A;TCGA-EM-A1CV-11A;TCGA-EM-A1CW-11A;TCGA-EL-A3N3-11A;TCGA-EL-A3MX-11A;TCGA-EL-A3ZL-11A;TCGA-EL-A3ZR-11A;TCGA-EL-A3ZK-11A;TCGA-GE-A2C6-11A;TCGA-BJ-A28W-11A;TCGA-EL-A3ZP-11A;TCGA-EL-A3T7-11A;TCGA-KS-A41I-11A;TCGA-BJ-A28X-11A;TCGA-EL-A3T0-11A;TCGA-EL-A3T6-11A;TCGA-EL-A3H1-11A;TCGA-EL-A3N2-11A;TCGA-E8-A2JQ-11A;TCGA-EM-A1CU-11A;TCGA-EL-A3ZO-11A;TCGA-EL-A3H7-11A;TCGA-KS-A41L-11A;TCGA-EM-A1CS-11A;TCGA-EL-A3H2-11A;TCGA-BJ-A2N8-11A;TCGA-FY-A3TY-11A;TCGA-EL-A3T2-11A;TCGA-EL-A3ZM-11A;TCGA-EL-A3T3-11A;TCGA-ET-A3DP-11A
12.4542992936199;13.115368837820224;13.36796070964157;12.474466464132632;12.91513244895065;12.724727001534443;12.78320289006439;12.119265383175788;12.501090770274512;13.759472121202831;12.810973220002165;13.180375403128156;12.5262546938286;12.647008638441648;11.485326189240524;11.507794640198696;12.711666973564348;12.257093144491057;11.974414589805528;12.107870914279614;12.367414751246828;12.521109643651332;12.57459352733761;12.615169813843602;13.124121311829189;12.461479447286155;12.555308101401328;12.766735939529964;12.090443275081606;12.544481522310791;12.755722153642282;12.9955905123663;11.564149489985732;12.452241240430816;13.141468555393084;12.944162985854788;12.107544031975989;13.08530646999156;12.760304125286382;12.198138052401116;13.06339508128851;12.492854620174748;12.776227388507262;12.58941707576861;12.791773380858745;12.588246152044816;12.15006457908147;12.752171545162444;12.726643921483994;12.57459352733761;12.60917873814198;12.923141750621268;12.67087750439698;13.180375403128156;10.506803437795648;13.233619676759702;12.779103739584292;12.327833296750327;13.089450481115907;11.83289001416474;13.02167404285837;12.776021715252812;12.45249865769279;12.552188759557149;12.564387696052629;12.876900591040306;12.581435989454384;12.458406613236534;12.910830081296574;12.420223419348645;12.659103963473662;12.59105477403678;12.413892328372643;12.928333307585149;13.132981618529351;13.023407843140218;12.58331786813751;13.077983973962752;13.075980462416286;10.773963368433558;13.245404150930328;13.323477033150423;12.926110641785304;13.027905996569883;12.59269061535341;12.73978060977326;12.59245703726808;12.055960234452296;12.87824254386927;13.029459787824964;13.051208940914766;12.673971520682796;12.627989784315703;12.003517912108602;11.563196272216738;12.448374459662794;12.732803394393494;12.270003253378444;12.40832974076739;12.932399322433792;12.978352958165145;13.090939415984376;12.56652978262417;12.26209484537018;12.389631339260522;12.94982671075911;12.799079209029006;13.116668855967111;13.044735626056909;13.039433166324494;13.59700500260697;12.521845775161932;12.418116141207488;12.969386521342283;12.90048948483465;12.97513145692134
12.621365094314864;12.049508251055096;13.905387005018133;10.049848549450562;12.82316817898474;11.105908508571158;11.429929741353272;11.512740462803498;11.400345796534694;14.447147815336915;12.068106475858771;12.347067657165873;14.045333068328068;11.965423565810127;8.86418614465428;10.231221180711186;12.550025257465784;10.691743519171276;12.85233443198643;9.715961990255144;14.039090401998603;11.430452551665532;11.060020354507852;11.000704269011246;10.904634621668151;10.510764167917891;11.36468185586456;12.225809940623543;11.254438148267257;12.561526624136484;10.461479447286155;9.273795599214264;10.967946705812707;12.159871336778387;11.602234901341063;12.950009041886164;10.787086324551616;12.86050505680788;13.179598130849836;11.025831668332026;11.683871868622605;13.244215157319491;10.829722735086058;11.556984957594462;11.95383268214528;12.34207466799914;10.78053976747196;12.35149140932002;12.485829308701904;11.060020354507852;12.582141981658776;11.654188473059545;12.951102545001342;12.347067657165873;7.531381460516312;9.888743248898258;11.92851837525789;10.889503963411476;14.421078622653663;10.790348496751914;12.680359523513712;11.95746484680521;10.116343961237469;11.3151495622563;12.034111146096592;11.436190995481416;11.91625269881221;10.506803437795648;11.0566377151132;12.55170826162069;13.347067657165873;11.40832974076739;11.031356596255709;12.433585441150496;11.17367713630342;13.506431561252567;11.640696837570092;11.347621368568134;11.020285500844649;12.022020969646356;12.622051819456376;14.533573081389802;11.891024190149498;11.773551346428505;10.925554439873554;14.058414589673388;12.160186576600662;11.281350514981035;13.67087750439698;11.461479447286155;14.459751783535282;13.411775775576528;12.79968636133125;11.111135670234708;8.974414589805527;11.43514933836693;12.45917543555203;13.635264656539514;10.811374693509942;10.849405100947758;15.442263185600936;13.11877889015452;13.056807035580608;10.10459875356437;11.007728114632254;14.79197682089869;15.084060941950035;12.192292814470768;10.75905593916017;10.889503963411476;10.568906154502084;11.948732239819616;12.356451970221755;11.895953892812168;11.350386742312844;14.930275335112052
10.957827560833744;11.456867738380344;12.187042714339894;11.060020354507852;11.030667136246942;11.450180247164754;10.69522829149575;9.78463484555752;10.900112062977456;11.90839262077375;11.307770031890705;11.492854620174748;11.240195053979924;11.030667136246942;10.034798962577268;8.507794640198696;11.200898605038445;10.72451385311995;11.040974598817304;10.90388184573618;10.651051691178928;11.401412878714178;11.437752072323605;10.576484346796851;11.500343969270403;10.993646060016596;11.539643506238036;11.826151214800207;10.260919533662904;10.565102078360312;11.784225860426252;10.884170519108435;9.505811553919594;10.488844346457336;12.083479327331842;11.974414589805528;10.502831804066744;11.624795455860236;11.141468555393084;10.043027283594547;12.325867580575418;11.483815777264256;10.700439718141093;11.348174867535556;11.219168520462162;10.975847968006784;10.447083226209651;11.447083226209651;11.105908508571158;11.437752072323605;9.774787059601174;10.99506046703272;11.509775004326936;11.492854620174748;8.861086905995395;10.914385132155443;11.443979542601252;10.932952892194717;11.461479447286155;9.573647187493322;11.647908074281808;11.67065624911844;10.536247215688128;11.236014191900084;11.08746284125034;11.593857938858225;11.419433550705378;11.08746284125034;11.776021715252812;9.933690654952231;11.593857938858225;11.152284842306582;10.517669388133813;11.09077405464075;11.661778097771988;11.519636252843211;10.725366257895642;11.70173963867435;11.48733761520718;8.118941072723507;11.712097051087548;11.76983784362944;11.447083226209651;11.105253779700885;9.99717948093762;10.978710459106358;10.92035285541508;11.157346935362844;11.760304125286382;11.397139806235604;11.719388820942084;11.567956075415466;11.298635406734242;10.772314573921651;8.693486957499324;11.385323176175872;11.50332885662666;10.758223214726724;11.267371931265274;11.619302955415687;11.107217075591382;11.785043714779723;11.698270577692032;10.961449694398196;11.287712379549449;11.197216693110052;11.403544678202014;11.383704292474052;11.23421867823847;11.693051295397;11.995767150877802;11.199672344836364;11.21856323619027;10.979425195331473;11.273212809854334;11.857203471508166
13.742730476519174;14.279320387942608;15.238591334128667;13.843234077004007;12.93682194449238;13.799180418825316;12.243173983472952;12.536247215688128;13.110483309816226;14.682939735656095;13.990990303530822;14.742151514236006;16.00006603982641;13.978799820501344;12.398476501449256;14.522336320913306;14.611601206696491;13.661332752795186;14.76435328821897;13.244066464194818;15.678930187152346;15.51926766990549;12.538431462950005;13.942606137022771;15.235041899396837;12.993646060016596;14.700439718141093;13.781564627244329;13.01262453886506;14.429602888672637;13.730363990324673;12.039261794341057;13.456739424684264;12.715318552331349;13.251186503524336;14.243322768605957;13.233919208586975;14.309902619183516;15.43449792053815;13.59840149706873;13.09490241275141;13.194756854422248;14.70228092673116;13.169298695792843;11.712527000439824;14.33000650575562;13.664447284547972;12.393122273589531;13.014020470314934;12.538431462950005;15.98815209769054;13.202583012749797;14.16451415352772;14.742151514236006;12.517423341396473;13.93415156516378;14.921655010785052;13.633562896768938;15.21973574392368;11.465056167831175;12.7737573721398;13.7282394114253;10.358651200892886;10.989394499844732;11.913637428049103;12.762174381993102;11.582141981658776;12.39231742277876;10.618385502258606;11.943247395901553;14.196141029718238;10.923327485419192;12.13699111208023;12.050528905530555;12.673750739438065;14.50624558702854;12.671983272091865;11.782588759494963;12.214926187942435;12.575775579874763;12.738725622493424;14.138511802674932;12.029632328044135;11.377210530388552;10.406205005418856;15.161564941492689;12.561526624136484;10.916625922211235;13.74157231951848;12.607561496354206;14.151175137808572;14.133543618886286;12.99806148563642;11.81698362325538;12.681018739902102;12.887791791341588;14.092674566725234;13.039433166324494;11.554588851677638;12.056299014550335;14.953150632063606;13.560093957642495;13.086302118782552;12.087131301540529;11.375039431346924;14.478769619475765;15.631518131801762;11.881113960675096;12.436451292286977;11.965062756744627;10.290018846932618;10.480790201095816;13.831999919509736;13.072132604167232;12.466076461396252;14.72940831698402
15.332386267181604;16.135428734791965;16.413214708011395;14.569084224697232;15.316529031723208;15.586839787961829;17.10611305042296;15.780027064441978;15.724647074569344;17.172827897842552;15.589943681552567;15.576720525080246;14.988462798548149;16.326833222315088;15.067140211908605;16.32939343151442;16.863811200329607;15.334308206821042;15.081441827692018;15.49919189314083;15.454845470862448;15.90996337969779;15.529491559919926;15.307663319731114;16.239225576001203;15.690461838569789;15.581230009966871;15.4990049832631;15.512339246950583;14.29174628083394;16.185165804774993;16.61296925671625;14.625309307315815;15.577340309181398;15.642869635221922;16.14782102389248;16.130791744074717;15.549483874618394;14.731531176461942;15.035658272294071;17.305589759234824;15.565459136904616;15.541429413485648;15.591113228891466;15.70711643345008;16.295087309477097;14.830168554086258;15.925229889704712;17.08746284125034;15.529491559919926;15.212382387719202;15.88802971456407;15.552278835106824;15.576720525080246;16.014238462645608;16.82016649438011;16.05968244724764;17.096529864973856;17.079297267953322;15.901856811968903;17.381382409984795;16.41172613160987;16.126563325715097;16.36218356348746;16.859182902142923;16.784379243437744;17.127440230649455;16.244438168275632;17.15577681880192;15.526346403176795;16.50481898763284;15.98850717892317;16.908404349191226;17.016177144641983;17.297328285169055;16.88212955188097;16.22622401599265;17.099049821020355;15.956988646210542;12.818382455041156;16.989128360866413;17.126522995427695;16.109443000310264;16.935567942192904;16.739582858413772;15.712661333339431;16.895977552665407;15.928888439397635;16.185320693862266;17.50826677059824;16.324022285996254;16.677169057716114;16.39320608639947;15.055663736593432;14.927500209145649;16.385778160102785;17.423780691742632;16.01878698035644;16.319636843348214;16.148397136431353;16.201626204182613;16.485813588874272;16.44049612044172;15.766684184582392;15.778795833267706;16.28949661089696;15.917045683157154;17.125847295460854;16.944265953371758;16.563643171465788;17.016645087505285;16.882726624679435;16.628274648575864;16.07196507295403;17.01476150988813;15.621078862335493
12.558420713268664;12.703471046071948;13.75258971764099;12.405939193342396;12.461990950585571;12.785043714779723;12.8957646000164;12.920911065923454;12.469133019829592;14.230320715661112;12.856230977341992;13.263856019596082;12.728770849542665;13.079818085212354;11.535761377986656;13.330216642678412;13.134747168669016;12.590353130978018;12.49235394515987;12.364134655008051;12.862637357558794;12.70714340198091;12.6476832678862;12.755722153642282;13.487714445571315;12.285691191330091;12.54182262142417;13.080151309614088;12.90820495312589;13.179909090014934;12.731955373771934;13.126543160712323;12.101319154423276;12.384513961398618;12.673529924401144;12.924070185585345;13.01576348736988;13.105908508571158;12.960182981831874;12.568906154502084;12.98192398731734;12.695445810537382;12.025831668332026;12.99205319285264;12.635037871183252;12.599680430581166;12.80896417491926;13.070959476927566;12.709083812550343;12.6476832678862;12.570804437724496;12.999471572532684;12.871520262329112;13.263856019596082;12.611024797307351;12.978710459106358;12.663558104217271;12.661332752795186;12.804332726187615;13.325024310191417;12.6640027628865;12.5980525001616;12.244066464194818;12.236014191900084;12.676397887044764;12.389900172773064;12.3445733225962;12.213408040858337;12.67529549909406;12.129926933510394;12.189206834597025;12.458150248057557;12.659103963473662;12.589651146514786;12.80634822671225;12.775816012673026;12.83466855769086;12.763627351727628;12.754052367528924;12.056299014550335;12.79197682089869;12.619073646817748;12.534059656450363;12.786473845221302;12.997532347526366;12.324743110494415;12.822172461476178;11.006326078524934;12.492604304386685;13.183945471757246;12.541338657970826;12.450953464712992;12.420223419348645;11.952013164889486;13.058330026205653;12.28886607416582;12.635037871183252;12.496853777388042;12.531137741444716;12.244958393151132;12.705848343508944;12.708221730038352;12.38720958071964;12.298921740969751;12.16679075071818;12.5473765634981;12.409656113059851;12.72749506902543;12.772520776314757;12.241089378860856;13.15813628540764;12.19567978549598;12.458150248057557;12.637756945412145;12.829326335841666;12.817583288677616
6.870364719583405;9.157346935362844;8.741466986401146;8.43879185257826;8.348728154231077;7.417852514885898;13.262241692033331;8.243173983472952;7.651051691178928;11.389093521904474;7.303780748177103;8.727920454563199;7.882643049361842;11.705632387361415;6.321928094887363;11.278449458220482;9.164906926675688;7.285402218862249;8.108524456778168;7.651051691178928;8.693486957499324;7.348728154231077;8.977279923499916;7.539158811108031;9.702172685365548;7.936637939002571;7.129283016944966;7.179909090014935;8.768184324776927;9.554588851677638;8.375039431346925;9.019590728357882;7.826548487290915;9.65642486327778;10.422064766172811;8.308339030139408;8.276124405274238;8.527477006060396;9.60733031374961;8.581200581924957;12.800293258223418;9.731319031025064;10.08214904135387;9.303780748177102;8.060695931687555;8.581200581924957;8.778077129535358;9.041659151637214;10.140829770773;8.977279923499916;9.00842862207058;8.603626344986193;9.055282435501187;8.727920454563199;6.820178962415188;8.558420713268664;6.658211482751795;6.9886846867721655;8.308339030139408;10.697836357962377;8.487840033823051;10.837627933171404;8.845490050944376;8.049848549450562;8.707359132080883;9.12670447284319;10.78953364497036;9.447083226209651;11.015415052386688;8.784634845557521;8.149747119504681;8.744833837499545;8.562242424221072;8.405141463136344;8.321928094887362;8.997179480937621;8.335390354693924;8.88264304936184;10.27262978497637;8.800899899920305;10.869593843240784;9.199672344836364;9.036173612553483;12.107217075591382;9.584962500721156;7.584962500721156;10.606405212697783;9.845490050944376;7.665335917185176;9.144658242831882;9.118941072723509;12.113742166049189;8.696967526234287;10.127994320976391;10.023754353299417;10.358651200892886;12.221889161471266;8.257387842692651;10.567005370247031;9.44086916761087;10.071462362556623;8.774787059601174;10.383704292474052;9.041659151637214;10.161131882984307;10.278449458220482;9.758223214726724;12.792790294301064;9.667111542075029;9.30149619498255;9.659995892429976;10.779719355143405;10.480790201095816;12.213711798105672;9.69522829149575;9.044394119358454
9.167418145831736;8.930737337562887;10.13827180017222;8.577428828035748;8.768184324776927;7.845490050944375;14.324461855977315;7.159871336778389;7.303780748177103;9.184875342908285;6.768184324776926;8.027905996569885;9.337621901992508;8.599912842187127;6.0;8.554588851677638;9.826548487290914;8.049848549450562;8.791162888555018;7.459431618637297;8.618385502258606;9.159871336778387;8.459431618637296;8.994353436858859;7.727920454563199;7.05528243550119;7.392317422778761;7.741466986401146;8.577428828035748;10.139551352398794;8.539158811108031;10.214319120800766;7.219168520462161;8.016808287686555;9.306061689428342;9.681238411777803;8.204571144249204;8.308339030139408;8.83605035505807;8.194756854422248;8.50382573799575;7.930737337562887;14.276051686957688;8.845490050944376;8.625708843064466;9.39660478118186;8.78135971352466;9.394462694610317;10.227615943414223;8.459431618637296;8.388017285345136;8.909893083770042;8.189824558880018;8.027905996569885;8.991521846075695;8.055282435501189;8.430452551665532;11.38316426063511;10.599912842187129;9.041659151637214;10.348728154231075;9.857980995127573;9.79603960882977;10.395534135462302;10.277287400130357;10.383704292474052;10.018200178813226;9.39231742277876;9.929258408636972;8.375039431346925;10.41679752760606;9.556506054671928;9.426264754702098;10.721953612801386;10.675074920385445;9.868822554775;9.76983784362944;10.092757140919852;10.482807956726669;7.044394119358453;10.225207436943505;10.266786540694902;9.199672344836364;9.984418458801136;9.436711542137214;9.26209484537018;9.240791332161956;10.25974326369078;9.473705749619416;10.178664851006472;9.991521846075695;9.839203788096944;9.658211482751796;8.823367240046235;7.734709620225838;9.61654884377899;10.197216693110052;9.194756854422248;9.221587121264806;9.902375114486023;9.162391328756906;9.894817763307945;9.693486957499324;9.047123912114026;9.86727873970966;10.308339030139408;8.721099188707186;10.13827180017222;10.651948610723446;9.935165049603697;9.90839262077375;10.27262978497637;10.31174831500496;9.992938336165814;10.43879185257826;9.874981347653774
10.685624839726357;11.026523442519766;11.792383614935188;10.989394499844732;11.233020426474496;11.16804526822409;10.62662165235837;9.909893083770042;11.000704269011246;11.790755750118311;11.17617314910749;11.624795455860236;11.113742166049189;11.210671343785622;9.583082767502932;9.52552080909507;11.14338321398982;10.578372691360803;11.094077685671904;10.501837184902296;10.64565843240871;11.159240650411672;11.109830654278792;10.733015321685963;11.38855550398256;11.040289721025715;11.399277924508969;11.79968636133125;10.4231159101471;10.27262978497637;11.194756854422248;10.515699838284045;9.815383295813538;10.638435913990472;11.167418145831736;11.884933647949762;10.15608307628868;11.714674827308002;10.94104760634058;10.593391122791736;12.171802288682985;11.41204051455165;11.111135670234708;11.494855584491198;11.38747886584238;10.565102078360312;11.224001674198105;11.018200178813226;11.061371192659813;11.109830654278792;10.25502856981873;11.118941072723509;11.325867580575418;11.624795455860236;8.727920454563199;11.214319120800766;11.413627929024171;10.873444112515376;11.325867580575418;10.074141462752506;11.433585441150496;11.391243589427445;10.843921051289035;11.041659151637214;10.871135184243045;11.369052007001388;10.85096815098244;10.807354922057604;11.50382573799575;10.335390354693924;11.283088353024002;11.14338321398982;10.458406613236534;10.902375114486023;11.369597346278676;11.020285500844649;10.76983784362944;11.368506461507693;11.271463027904376;9.461479447286155;11.463013413449692;11.342630298678408;11.720671786825555;10.915879378835774;10.048486873992337;11.200285605224298;11.025831668332026;10.694357887221452;11.778487861222372;11.064742764750257;11.273795599214264;11.141468555393084;11.203348002979762;10.648357582009666;9.30149619498255;11.011926066306808;10.992938336165814;11.035486451292154;11.340406490853294;11.352595231134304;11.239001757765582;11.661778097771988;11.213104219641906;11.3292357417338;10.90839262077375;11.051208940914766;11.61056350392504;11.29634268469289;11.156715144224702;11.419433550705378;11.714245517666123;10.754887502163468;10.981567281903017;10.734709620225836;11.140190703191836;11.339850002884624
10.951284714966972;10.681238411777803;11.330356716957944;9.756556322524087;11.247927513443583;10.927037168720297;9.533329732305834;10.750706986224948;10.788718332690458;10.727069558023706;11.12088584278779;11.1331422124006;11.515207030408751;10.870364719583405;9.169925001442312;10.271463027904376;11.083479327331842;11.321364432039449;10.679480099505446;10.321928094887362;10.502831804066744;11.263856019596082;10.28424574982967;11.284824100224624;10.53818893205242;10.224001674198105;11.192292814470768;12.311180660053354;10.709083812550343;11.336506559810257;10.339850002884624;8.668884984266247;10.39660478118186;10.047123912114026;8.888743248898258;10.476746203939468;10.571752643503546;11.347067657165873;11.510764167917891;10.603626344986193;10.227615943414223;10.99859042974533;10.811374693509942;10.947636937951827;9.792790294301064;11.358101707440849;11.200285605224298;10.774787059601174;10.389093521904474;10.28424574982967;11.119589620741122;11.065416134676548;11.323617763291578;11.1331422124006;8.643856189774725;9.159871336778387;11.384783750093352;11.428360172704291;10.430452551665532;9.91737207947684;9.988684686772164;9.951284714966972;9.328674927327947;8.665335917185176;9.73640193131829;10.030667136246942;9.312882955284357;8.682994583681683;9.7431513941125;8.50382573799575;9.30149619498255;9.44086916761087;9.560332834212442;9.273795599214264;10.124121311829189;9.800899899920305;9.824958740528524;9.4797802640291;9.65642486327778;9.682994583681683;9.935165049603697;9.29920801838728;9.326429487122304;9.310612781659527;9.271463027904376;9.932214751968385;9.52552080909507;9.019590728357882;10.109830654278792;9.99717948093762;9.92481250360578;9.876516946565;9.43879185257826;9.49585502688717;9.584962500721156;9.89026427702111;9.543031820255235;10.26795708440284;10.40832974076739;9.355351096424812;9.366322214245816;9.804131021183318;10.406205005418856;10.095397022792556;9.584962500721156;9.689997971419446;9.566054038171092;9.86573327085176;9.477758266443889;9.35974956032233;9.477758266443889;9.344295907915816;9.968666793195208;8.459431618637296;9.562242424221072;9.105908508571158
10.875749351420056;10.560332834212442;11.794821973331224;10.211888294546004;10.473705749619416;10.41574176829009;5.977279923499917;8.603626344986193;10.314016703901355;9.67595703294175;10.236014191900084;9.233619676759702;11.32023644524165;9.285402218862249;7.636624620543649;7.531381460516312;10.624795455860236;8.523561956057012;11.983349927676455;8.933690654952233;11.805340828416384;9.719388820942084;8.60733031374961;9.513727595952435;10.127994320976391;9.693486957499324;8.643856189774725;9.84862294042934;8.280770770130603;10.198445041452365;8.383704292474052;6.129283016944966;8.839203788096944;10.207014320177532;10.041659151637214;11.101319154423276;8.741466986401146;9.541096615349524;10.154818109052105;9.264442600226602;8.721099188707186;9.779719355143405;9.939579214314692;10.676838606474153;8.714245517666123;9.533329732305834;10.795227966028678;9.768184324776929;10.737247343027738;8.60733031374961;11.873444112515376;10.459431618637296;9.810571634741146;9.233619676759702;6.357552004618084;8.535275376620802;9.778077129535358;7.794415866350106;12.340406490853294;9.59245703726808;11.276706019892432;11.043027283594547;9.672425341971495;9.80896417491926;10.404077136241234;11.857980995127573;9.96289600533726;8.134426320220927;10.187352073200495;10.164906926675688;11.86573327085176;9.86418614465428;9.823367240046236;10.725366257895642;10.091435386323608;11.844705764411938;11.110483309816226;11.015415052386688;9.497851836951115;11.68650052718322;10.213104219641906;11.101975670949232;10.437752072323605;9.016808287686557;10.08746284125034;13.219168520462162;9.219168520462162;8.700439718141093;11.81658370778757;10.390168956200185;12.410981267043796;11.436711542137214;10.747353829478062;10.681238411777803;9.278449458220482;11.702172685365548;10.51668494930961;11.957102041562289;11.589651146514786;10.22881869049588;13.052058534626903;11.262682142362165;10.842350343413807;10.74819284958946;9.184875342908285;11.510764167917891;13.33119687715303;10.573647187493322;9.197216693110052;9.611024797307351;9.632995197142955;8.965784284662087;11.12347479824414;10.854089179870574;10.022367813028454;11.813380386924727
8.184875342908283;10.764042217306589;9.39660478118186;9.00842862207058;11.276706019892432;10.953468962228849;6.78135971352466;10.591522346570734;10.639340708652233;10.72451385311995;11.060695931687556;8.693486957499324;8.164906926675688;8.654636028527968;8.184875342908283;7.614709844115208;10.888743248898258;8.339850002884624;10.129283016944967;10.051208940914766;10.353146825498085;9.357552004618084;8.243173983472952;10.204571144249204;11.41204051455165;9.721099188707186;8.897845456005511;7.169925001442312;8.980139577639157;7.098032082960526;8.290018846932618;6.977279923499917;10.753216749178955;9.700439718141093;7.707359132080882;8.224001674198105;9.810571634741146;9.224001674198105;8.78135971352466;9.449148645375436;12.271754805646474;11.217957697864112;10.01262453886506;10.112439506781552;9.987264012072538;8.60733031374961;10.602698865017963;9.905387005018133;8.370687406807217;8.243173983472952;9.91288933622996;10.875749351420056;9.303780748177102;8.693486957499324;7.20945336562895;9.573647187493322;9.984418458801136;10.427312844134963;8.379378367071261;9.06339508128851;9.627533884472792;9.047123912114026;9.62935662007961;6.409390936137702;10.014020470314934;8.049848549450562;8.321928094887362;9.63117705570398;10.564149489985732;8.124121311829187;7.366322214245816;10.825753832883112;9.651051691178928;8.467605550082997;7.179909090014935;7.768184324776926;10.63026712502677;9.047123912114026;7.948367231584678;10.900112062977456;9.052568050804153;9.824958740528524;7.066089190457772;7.894817763307944;6.303780748177103;9.837627933171404;8.569855608330947;9.321928094887362;9.721099188707186;7.087462841250339;8.361943773735241;8.353146825498083;9.965784284662089;11.041659151637214;9.335390354693924;11.263856019596082;7.643856189774724;10.703038388986418;11.894817763307945;9.422064766172811;9.840777923595054;10.800899899920305;11.10000522442272;11.817383427897232;9.388017285345136;8.721099188707186;10.130570562805426;9.403012023574997;8.686500527183219;7.906890595608519;10.127994320976391;7.499845887083206;5.832890014164741;8.159871336778389;7.392317422778761;6.94251450533924
11.62662165235837;11.513727595952435;13.139391470419255;10.991521846075695;11.736824699098864;11.94800213097767;11.350386742312844;11.58777751632821;11.92481250360578;12.63185912728278;12.35974956032233;11.958552715431011;11.161761743304677;10.577428828035748;10.367414751246828;11.659995892429976;11.585901449690772;11.342630298678408;11.18239435340453;10.668884984266247;11.364134655008051;12.230320715661112;11.28424574982967;11.585432051592962;11.669328004395904;11.358651200892886;11.807757403589267;11.889884170302828;11.311180660053354;11.587308728333545;11.458919206967591;12.045759661382682;11.0566377151132;11.12347479824414;10.967946705812707;12.255618749839597;11.479275030250204;12.400612641082;11.928148216169037;11.91214085629572;11.420486612825774;11.996473488733228;11.174925682500678;11.673750739438065;11.548340287676147;11.602234901341063;11.992938336165814;11.682994583681683;11.4189067312579;11.28424574982967;11.247927513443583;11.916625922211235;11.79644525906185;11.958552715431011;11.193525360501216;11.593391122791736;12.090443275081606;12.40992124124968;11.401412878714178;11.199672344836364;11.712097051087548;11.423641195075856;11.4241662888181;11.090112419664289;11.047805554007589;11.323617763291578;11.448632567730552;11.221587121264806;11.98049663618346;10.279610581052484;11.395534135462302;11.4893462407191;10.787086324551616;11.319107575824985;12.002463438892535;11.373408960228696;11.569380959522295;11.511258495502268;11.46352437327118;10.320800548881635;11.930737337562888;11.014717929860009;11.366322214245816;11.63390340934852;10.922584402713664;11.041659151637214;10.91139198784346;11.076815597050832;11.93110683302934;11.95383268214528;11.252665432450248;11.092757140919852;11.219773550892874;10.972261848733291;10.547858506058416;11.227014193649133;11.565102078360312;11.59105477403678;11.95383268214528;11.16679075071818;10.933690654952231;11.381542951184583;11.183635381473218;11.91139198784346;10.91139198784346;10.649256177517314;11.077483356859508;11.617467465294196;11.618385502258606;11.71639078949768;12.390437689560535;11.06204613772049;11.200285605224298;10.639340708652233;11.576484346796851;10.948367231584678
