TCGA-DJ-A3VI-01A;TCGA-BJ-A0Z3-01A;TCGA-DJ-A3VK-01A;TCGA-DJ-A1QL-01A;TCGA-EM-A2OX-01A;TCGA-DJ-A1QO-01A;TCGA-BJ-A0ZE-01A;TCGA-DJ-A13T-01A;TCGA-KS-A41J-01A;TCGA-DJ-A3UN-01A;TCGA-EM-A1CU-01A;TCGA-CE-A27D-01A;TCGA-EM-A2OW-01A;TCGA-H2-A2K9-01A;TCGA-DJ-A4V2-01A;TCGA-H2-A422-01A;TCGA-EL-A4K4-01A;TCGA-FY-A3R6-01A;TCGA-EM-A4FU-01A;TCGA-E3-A3E5-01A;TCGA-EM-A1CW-01A;TCGA-DJ-A13P-01A;TCGA-ET-A25O-01A;TCGA-EL-A3GQ-01A;TCGA-DJ-A13T-01A;TCGA-ET-A3DW-01A;TCGA-EL-A3MY-01A;TCGA-EL-A4K7-01A;TCGA-CE-A483-01A;TCGA-EM-A2OW-01A;TCGA-EL-A3D5-01A;TCGA-DE-A4MD-01A;TCGA-E8-A419-01A;TCGA-DJ-A3VD-01A;TCGA-BJ-A28R-01A;TCGA-DJ-A2PT-01A;TCGA-BJ-A45I-01A;TCGA-KS-A4IC-01A;TCGA-EM-A2CP-01A;TCGA-CE-A485-01A;TCGA-BJ-A0ZB-01A;TCGA-EL-A4JZ-01A;TCGA-ET-A3DU-01A;TCGA-BJ-A2NA-01A;TCGA-EL-A3H8-01A;TCGA-BJ-A45C-01A;TCGA-CE-A484-01A;TCGA-EM-A22I-01A;TCGA-EL-A4K7-01A;TCGA-MK-A4N7-01A;TCGA-BJ-A0ZG-01A;TCGA-BJ-A3PT-01A;TCGA-DJ-A4V4-01A;TCGA-EM-A2OV-01A;TCGA-EM-A3FN-01A;TCGA-EL-A3GQ-01A;TCGA-DJ-A3UT-01A;TCGA-BJ-A0ZE-01A;TCGA-EL-A3ZQ-11A;TCGA-BJ-A3PR-11A;TCGA-KS-A41J-11A;TCGA-EL-A3MY-11A;TCGA-BJ-A2NA-11A;TCGA-EL-A3GZ-11A;TCGA-EL-A3T8-11A;TCGA-EL-A3TB-11A;TCGA-EL-A3ZT-11A;TCGA-DO-A1JZ-11A;TCGA-H2-A2K9-11A;TCGA-EL-A3ZG-11A;TCGA-EL-A3MW-11A;TCGA-BJ-A28R-11A;TCGA-EM-A1YC-11A;TCGA-ET-A2MX-11C;TCGA-BJ-A290-11A;TCGA-EL-A3TA-11A;TCGA-BJ-A2N9-11A;TCGA-BJ-A3PU-11A;TCGA-EM-A1CT-11A;TCGA-EL-A3ZS-11A;TCGA-BJ-A2N7-11A;TCGA-EL-A3ZH-11A;TCGA-ET-A3DW-11A;TCGA-ET-A2N5-11B;TCGA-EM-A3ST-11A;TCGA-EL-A3T1-11A;TCGA-EM-A1CV-11A;TCGA-EM-A1CW-11A;TCGA-EL-A3N3-11A;TCGA-EL-A3MX-11A;TCGA-EL-A3ZL-11A;TCGA-EL-A3ZR-11A;TCGA-EL-A3ZK-11A;TCGA-GE-A2C6-11A;TCGA-BJ-A28W-11A;TCGA-EL-A3ZP-11A;TCGA-EL-A3T7-11A;TCGA-KS-A41I-11A;TCGA-BJ-A28X-11A;TCGA-EL-A3T0-11A;TCGA-EL-A3T6-11A;TCGA-EL-A3H1-11A;TCGA-EL-A3N2-11A;TCGA-E8-A2JQ-11A;TCGA-EM-A1CU-11A;TCGA-EL-A3ZO-11A;TCGA-EL-A3H7-11A;TCGA-KS-A41L-11A;TCGA-EM-A1CS-11A;TCGA-EL-A3H2-11A;TCGA-BJ-A2N8-11A;TCGA-FY-A3TY-11A;TCGA-EL-A3T2-11A;TCGA-EL-A3ZM-11A;TCGA-EL-A3T3-11A;TCGA-ET-A3DP-11A
12.855063118367624;12.740413232033294;12.694575537525989;12.821574700936909;12.384783750093352;12.410981267043796;11.825753832883112;12.537946360376203;12.60733031374961;12.619990662606378;12.685624839726357;13.347898144596012;12.24703741878858;13.644757592516257;12.639792893279312;12.532599438672984;12.760304125286382;11.854868383260236;12.770044400296824;12.352043425795433;12.412834440119273;12.791773380858745;12.33399388276136;12.657765035265363;12.537946360376203;12.730894646541673;12.690652799348484;11.820178962415188;12.728133100306216;12.24703741878858;12.82376527978966;12.566054038171092;13.031011907437708;12.725153203912992;13.103943429891558;12.65127597334664;12.464800981655417;12.242280950302444;12.54617100226735;12.623195635452936;12.517423341396473;12.469641817239516;12.49160260669611;12.712312041780274;12.43306376512207;12.41336348121097;12.794821973331224;12.390975006155534;11.820178962415188;12.675516044082778;12.33063682472329;12.30206767252652;12.287423811683524;12.635491406251711;12.9955905123663;12.657765035265363;13.008603695797012;11.825753832883112;13.089450481115907;11.83289001416474;13.02167404285837;12.776021715252812;12.45249865769279;12.552188759557149;12.564387696052629;12.876900591040306;12.581435989454384;12.458406613236534;12.910830081296574;12.420223419348645;12.659103963473662;12.59105477403678;12.413892328372643;12.928333307585149;13.132981618529351;13.023407843140218;12.58331786813751;13.077983973962752;13.075980462416286;10.773963368433558;13.245404150930328;13.323477033150423;12.926110641785304;13.027905996569883;12.59269061535341;12.73978060977326;12.59245703726808;12.055960234452296;12.87824254386927;13.029459787824964;13.051208940914766;12.673971520682796;12.627989784315703;12.003517912108602;11.563196272216738;12.448374459662794;12.732803394393494;12.270003253378444;12.40832974076739;12.932399322433792;12.978352958165145;13.090939415984376;12.56652978262417;12.26209484537018;12.389631339260522;12.94982671075911;12.799079209029006;13.116668855967111;13.044735626056909;13.039433166324494;13.59700500260697;12.521845775161932;12.418116141207488;12.969386521342283;12.90048948483465;12.97513145692134
13.555068391333338;12.422853195944263;10.778077129535358;9.52552080909507;11.12605911607068;11.406205005418856;9.221587121264806;12.261507309202056;11.9762060901486;11.74104557700984;12.342908033791574;11.77272694923985;11.51224664282918;10.97656412341533;12.128316602903544;11.80332391904149;13.179598130849836;12.099676554859643;10.71853287606922;11.619761463298424;13.058837332677816;11.95383268214528;11.23840473932508;12.708221730038352;12.261507309202056;11.697836357962377;12.798269274949693;10.929998062609029;11.853309555403674;11.51224664282918;8.672425341971495;11.433585441150496;12.294620748891628;12.82515755470108;11.703903573444665;12.66222330531784;11.804131021183318;12.083479327331842;11.229419688230417;11.154818109052105;11.283088353024002;11.483311954999351;11.99541385222515;12.28106067167702;12.6476832678862;10.851749041416058;11.34485068394299;11.598517810612622;10.929998062609029;13.849209600569264;11.23661220021575;11.103943429891558;12.798471801101618;10.62296694479051;9.273795599214264;12.708221730038352;12.44785810495403;9.221587121264806;14.421078622653663;10.790348496751914;12.680359523513712;11.95746484680521;10.116343961237469;11.3151495622563;12.034111146096592;11.436190995481416;11.91625269881221;10.506803437795648;11.0566377151132;12.55170826162069;13.347067657165873;11.40832974076739;11.031356596255709;12.433585441150496;11.17367713630342;13.506431561252567;11.640696837570092;11.347621368568134;11.020285500844649;12.022020969646356;12.622051819456376;14.533573081389802;11.891024190149498;11.773551346428505;10.925554439873554;14.058414589673388;12.160186576600662;11.281350514981035;13.67087750439698;11.461479447286155;14.459751783535282;13.411775775576528;12.79968636133125;11.111135670234708;8.974414589805527;11.43514933836693;12.45917543555203;13.635264656539514;10.811374693509942;10.849405100947758;15.442263185600936;13.11877889015452;13.056807035580608;10.10459875356437;11.007728114632254;14.79197682089869;15.084060941950035;12.192292814470768;10.75905593916017;10.889503963411476;10.568906154502084;11.948732239819616;12.356451970221755;11.895953892812168;11.350386742312844;14.930275335112052
11.36796070964157;11.10459875356437;11.330356716957944;10.732167425663384;11.088788238716909;10.28886607416582;10.25974326369078;11.186114239541643;10.159871336778387;10.43567026093655;10.900866807980748;11.38586240064146;10.933690654952231;12.224001674198105;11.109177703355275;11.544964432789238;11.141468555393084;10.584962500721156;11.878817284614229;10.772314573921651;10.889503963411476;11.219168520462162;11.565578136784328;11.6142497276894;11.186114239541643;11.303780748177102;10.679480099505446;9.027905996569883;11.373408960228696;10.933690654952231;10.477758266443889;11.60177078840771;10.487840033823051;10.909143047339898;11.830911279742782;10.092757140919852;10.870364719583405;10.232420927176076;11.026523442519766;11.3066313617125;11.33427328530719;10.817783121774534;9.837627933171404;11.366322214245816;11.378836713210614;10.760719947465624;11.111135670234708;10.968666793195208;9.027905996569883;11.112439506781552;10.978710459106358;10.573647187493322;10.527477006060396;11.364134655008051;10.884170519108435;11.6142497276894;11.199058823653022;10.25974326369078;11.461479447286155;9.573647187493322;11.647908074281808;11.67065624911844;10.536247215688128;11.236014191900084;11.08746284125034;11.593857938858225;11.419433550705378;11.08746284125034;11.776021715252812;9.933690654952231;11.593857938858225;11.152284842306582;10.517669388133813;11.09077405464075;11.661778097771988;11.519636252843211;10.725366257895642;11.70173963867435;11.48733761520718;8.118941072723507;11.712097051087548;11.76983784362944;11.447083226209651;11.105253779700885;9.99717948093762;10.978710459106358;10.92035285541508;11.157346935362844;11.760304125286382;11.397139806235604;11.719388820942084;11.567956075415466;11.298635406734242;10.772314573921651;8.693486957499324;11.385323176175872;11.50332885662666;10.758223214726724;11.267371931265274;11.619302955415687;11.107217075591382;11.785043714779723;11.698270577692032;10.961449694398196;11.287712379549449;11.197216693110052;11.403544678202014;11.383704292474052;11.23421867823847;11.693051295397;11.995767150877802;11.199672344836364;11.21856323619027;10.979425195331473;11.273212809854334;11.857203471508166
14.428491035332245;13.197063076004984;12.81358080298963;14.430975172588068;13.357689449961006;14.177575260914628;14.37978447405238;14.186810651653532;13.937281855567996;12.826151214800207;14.833977162388804;14.731637237483191;13.113253806651276;15.132419399160442;15.293974492734293;14.203730346034735;15.43449792053815;13.89822347121556;15.555368022695582;12.735344469539005;14.505997584098557;11.712527000439824;12.230921088137896;12.225809940623543;14.186810651653532;13.720992350106709;15.097126823785349;12.647908074281808;13.175705475525929;13.113253806651276;11.174925682500678;13.14609130463152;14.45159749625839;14.0911047583765;14.16632002526698;15.344885350362343;14.467541870400751;13.963257356633047;13.14386148186786;13.64441963248483;12.91737207947684;14.66033022367574;14.009391264758918;14.962082633851564;13.247185806038996;11.987619311924323;11.870364719583405;15.483185971936717;12.647908074281808;13.591639216030144;13.523806958187327;14.215684662824996;13.490850876740298;13.255471227467067;12.039261794341057;12.225809940623543;14.096220996223424;14.37978447405238;15.21973574392368;11.465056167831175;12.7737573721398;13.7282394114253;10.358651200892886;10.989394499844732;11.913637428049103;12.762174381993102;11.582141981658776;12.39231742277876;10.618385502258606;11.943247395901553;14.196141029718238;10.923327485419192;12.13699111208023;12.050528905530555;12.673750739438065;14.50624558702854;12.671983272091865;11.782588759494963;12.214926187942435;12.575775579874763;12.738725622493424;14.138511802674932;12.029632328044135;11.377210530388552;10.406205005418856;15.161564941492689;12.561526624136484;10.916625922211235;13.74157231951848;12.607561496354206;14.151175137808572;14.133543618886286;12.99806148563642;11.81698362325538;12.681018739902102;12.887791791341588;14.092674566725234;13.039433166324494;11.554588851677638;12.056299014550335;14.953150632063606;13.560093957642495;13.086302118782552;12.087131301540529;11.375039431346924;14.478769619475765;15.631518131801762;11.881113960675096;12.436451292286977;11.965062756744627;10.290018846932618;10.480790201095816;13.831999919509736;13.072132604167232;12.466076461396252;14.72940831698402
15.501588422932391;15.85827245848576;15.852919585123995;17.001034276799334;15.26557842195782;15.530192940965888;14.496853777388042;15.594470405806838;15.70341697103152;15.464003233804954;16.03550793003652;16.42467479119419;15.31642296550359;17.769534409897588;15.43742698725026;16.109422594584125;14.731531176461942;14.192292814470768;16.288577736992703;15.393926675640415;16.094428252289006;15.70711643345008;15.204647556157852;15.62813222347669;15.594470405806838;15.406537201658065;14.81317994301459;15.469101214032769;15.528606723613448;15.31642296550359;15.721633263063;14.64075331528706;15.635718120331047;15.22829261202334;16.09712682378535;14.641600215834355;14.917745013443216;15.60848585649532;14.387613489557392;15.543605834853928;15.445920127175183;14.990325599831218;14.468114886378098;15.7279204545632;15.468942174529904;16.189766658462986;15.971925192582336;14.885172042953508;15.469101214032769;15.788641873536056;16.952252107398255;15.861789660818449;15.238964451350238;15.799736945824543;16.61296925671625;15.62813222347669;16.918537178179292;14.496853777388042;17.079297267953322;15.901856811968903;17.381382409984795;16.41172613160987;16.126563325715097;16.36218356348746;16.859182902142923;16.784379243437744;17.127440230649455;16.244438168275632;17.15577681880192;15.526346403176795;16.50481898763284;15.98850717892317;16.908404349191226;17.016177144641983;17.297328285169055;16.88212955188097;16.22622401599265;17.099049821020355;15.956988646210542;12.818382455041156;16.989128360866413;17.126522995427695;16.109443000310264;16.935567942192904;16.739582858413772;15.712661333339431;16.895977552665407;15.928888439397635;16.185320693862266;17.50826677059824;16.324022285996254;16.677169057716114;16.39320608639947;15.055663736593432;14.927500209145649;16.385778160102785;17.423780691742632;16.01878698035644;16.319636843348214;16.148397136431353;16.201626204182613;16.485813588874272;16.44049612044172;15.766684184582392;15.778795833267706;16.28949661089696;15.917045683157154;17.125847295460854;16.944265953371758;16.563643171465788;17.016645087505285;16.882726624679435;16.628274648575864;16.07196507295403;17.01476150988813;15.621078862335493
13.010003521295204;13.264442600226602;12.905010862390297;13.04678297035635;12.723660944409984;12.594557879863732;12.151967870968187;12.62067804213541;13.330916878114618;12.468624042918018;12.57483001533763;13.365092120346462;12.293471648838134;13.87469324080491;12.798066720363062;12.789126046425231;12.960182981831874;11.92072501975118;13.028078722704889;12.571752643503546;13.10459875356437;12.635037871183252;12.71681946132995;11.7300455028792;12.62067804213541;12.80916520537188;12.813981551614678;13.241089378860856;12.76155123244448;12.293471648838134;11.556026992724677;12.735132884139947;12.72451385311995;12.618385502258606;13.408727780510816;12.952377251967985;12.57483001533763;12.733015321685963;12.320518524632693;12.45404219747008;12.92016673723887;13.035658272294071;12.850186837645774;12.859534786382651;12.29978040285854;13.16317792440416;13.046441948007311;12.4893462407191;13.241089378860856;12.90143260772951;12.900112062977456;12.835458318236594;12.782179193831208;12.2903068962579;13.126543160712323;11.7300455028792;13.251482410620213;12.151967870968187;12.804332726187615;13.325024310191417;12.6640027628865;12.5980525001616;12.244066464194818;12.236014191900084;12.676397887044764;12.389900172773064;12.3445733225962;12.213408040858337;12.67529549909406;12.129926933510394;12.189206834597025;12.458150248057557;12.659103963473662;12.589651146514786;12.80634822671225;12.775816012673026;12.83466855769086;12.763627351727628;12.754052367528924;12.056299014550335;12.79197682089869;12.619073646817748;12.534059656450363;12.786473845221302;12.997532347526366;12.324743110494415;12.822172461476178;11.006326078524934;12.492604304386685;13.183945471757246;12.541338657970826;12.450953464712992;12.420223419348645;11.952013164889486;13.058330026205653;12.28886607416582;12.635037871183252;12.496853777388042;12.531137741444716;12.244958393151132;12.705848343508944;12.708221730038352;12.38720958071964;12.298921740969751;12.16679075071818;12.5473765634981;12.409656113059851;12.72749506902543;12.772520776314757;12.241089378860856;13.15813628540764;12.19567978549598;12.458150248057557;12.637756945412145;12.829326335841666;12.817583288677616
9.52552080909507;8.409390936137703;8.714245517666123;8.778077129535358;8.584962500721156;8.124121311829187;6.614709844115208;8.682994583681683;8.479780264029099;9.335390354693924;9.321928094887362;8.611024797307353;8.005624549193879;5.977279923499917;7.857980995127572;9.231221180711186;9.60733031374961;9.152284842306582;7.366322214245816;8.74819284958946;9.550746785383245;8.060695931687555;7.807354922057604;7.149747119504682;8.682994583681683;9.129283016944967;8.599912842187127;9.36194377373524;7.467605550082998;8.005624549193879;10.118941072723509;9.285402218862249;9.1006623390052;8.071462362556623;9.243173983472952;8.228818690495881;7.366322214245816;7.622051819456376;12.641825972041826;8.087462841250339;7.727920454563199;9.294620748891628;8.804131021183318;8.339850002884624;8.066089190457772;9.29232163280204;8.98299357469431;6.672425341971495;9.36194377373524;7.569855608330948;8.184875342908283;10.35974956032233;9.721099188707186;9.194756854422248;9.019590728357882;7.149747119504682;9.4757334309664;6.614709844115208;8.308339030139408;10.697836357962377;8.487840033823051;10.837627933171404;8.845490050944376;8.049848549450562;8.707359132080883;9.12670447284319;10.78953364497036;9.447083226209651;11.015415052386688;8.784634845557521;8.149747119504681;8.744833837499545;8.562242424221072;8.405141463136344;8.321928094887362;8.997179480937621;8.335390354693924;8.88264304936184;10.27262978497637;8.800899899920305;10.869593843240784;9.199672344836364;9.036173612553483;12.107217075591382;9.584962500721156;7.584962500721156;10.606405212697783;9.845490050944376;7.665335917185176;9.144658242831882;9.118941072723509;12.113742166049189;8.696967526234287;10.127994320976391;10.023754353299417;10.358651200892886;12.221889161471266;8.257387842692651;10.567005370247031;9.44086916761087;10.071462362556623;8.774787059601174;10.383704292474052;9.041659151637214;10.161131882984307;10.278449458220482;9.758223214726724;12.792790294301064;9.667111542075029;9.30149619498255;9.659995892429976;10.779719355143405;10.480790201095816;12.213711798105672;9.69522829149575;9.044394119358454
9.546894459887636;7.442943495848728;8.64745842645492;8.361943773735241;7.475733430966398;9.405141463136344;5.523561956057013;8.45532722030456;8.290018846932618;7.2384047393250786;8.948367231584678;9.34207466799914;9.703903573444665;8.370687406807217;9.710806433699352;8.228818690495881;8.83605035505807;8.108524456778168;8.179909090014934;7.820178962415188;9.39231742277876;8.625708843064466;6.442943495848728;9.197216693110052;8.45532722030456;8.20945336562895;8.72451385311995;6.459431618637297;8.179909090014934;9.703903573444665;8.741466986401146;7.475733430966398;8.507794640198696;8.954196310386875;8.988684686772165;9.909893083770042;8.038918989292302;7.832890014164741;8.807354922057604;9.027905996569883;7.491853096329675;8.430452551665532;7.562242424221073;8.829722735086058;7.813781191217037;9.614709844115207;7.658211482751795;7.94251450533924;6.459431618637297;6.794415866350106;10.376125389276174;7.787902559391432;7.870364719583405;8.159871336778389;10.214319120800766;9.197216693110052;9.20212382383046;5.523561956057013;10.599912842187129;9.041659151637214;10.348728154231075;9.857980995127573;9.79603960882977;10.395534135462302;10.277287400130357;10.383704292474052;10.018200178813226;9.39231742277876;9.929258408636972;8.375039431346925;10.41679752760606;9.556506054671928;9.426264754702098;10.721953612801386;10.675074920385445;9.868822554775;9.76983784362944;10.092757140919852;10.482807956726669;7.044394119358453;10.225207436943505;10.266786540694902;9.199672344836364;9.984418458801136;9.436711542137214;9.26209484537018;9.240791332161956;10.25974326369078;9.473705749619416;10.178664851006472;9.991521846075695;9.839203788096944;9.658211482751796;8.823367240046235;7.734709620225838;9.61654884377899;10.197216693110052;9.194756854422248;9.221587121264806;9.902375114486023;9.162391328756906;9.894817763307945;9.693486957499324;9.047123912114026;9.86727873970966;10.308339030139408;8.721099188707186;10.13827180017222;10.651948610723446;9.935165049603697;9.90839262077375;10.27262978497637;10.31174831500496;9.992938336165814;10.43879185257826;9.874981347653774
11.061371192659813;11.397139806235604;11.09341756438796;11.0;10.894059846274022;10.8649599151426;9.92035285541508;11.3409627642517;10.36194377373524;10.63026712502677;10.659995892429976;11.74819284958946;11.205793249397155;12.041316915829444;11.32023644524165;11.059344460824423;10.94104760634058;10.63662462054365;11.171802288682985;10.41256984680521;10.733862719678545;11.38747886584238;11.210671343785622;11.230020435705637;11.3409627642517;11.225809940623543;11.274960472140602;9.37937836707126;11.24436383512051;11.205793249397155;11.184875342908285;10.872674880270605;11.11699367754698;11.184875342908285;11.401946123976536;10.840777923595054;10.991521846075695;10.154818109052105;11.174925682500678;11.29232163280204;11.442425193331609;11.23840473932508;10.447083226209651;11.38316426063511;10.875749351420056;10.002815015607052;10.318542809702723;11.166163082646111;9.37937836707126;11.282509306240836;10.826548487290914;10.515699838284045;10.345405246717796;11.414685235807214;10.515699838284045;11.230020435705637;10.758223214726724;9.92035285541508;11.325867580575418;10.074141462752506;11.433585441150496;11.391243589427445;10.843921051289035;11.041659151637214;10.871135184243045;11.369052007001388;10.85096815098244;10.807354922057604;11.50382573799575;10.335390354693924;11.283088353024002;11.14338321398982;10.458406613236534;10.902375114486023;11.369597346278676;11.020285500844649;10.76983784362944;11.368506461507693;11.271463027904376;9.461479447286155;11.463013413449692;11.342630298678408;11.720671786825555;10.915879378835774;10.048486873992337;11.200285605224298;11.025831668332026;10.694357887221452;11.778487861222372;11.064742764750257;11.273795599214264;11.141468555393084;11.203348002979762;10.648357582009666;9.30149619498255;11.011926066306808;10.992938336165814;11.035486451292154;11.340406490853294;11.352595231134304;11.239001757765582;11.661778097771988;11.213104219641906;11.3292357417338;10.90839262077375;11.051208940914766;11.61056350392504;11.29634268469289;11.156715144224702;11.419433550705378;11.714245517666123;10.754887502163468;10.981567281903017;10.734709620225836;11.140190703191836;11.339850002884624
11.54061240824953;11.514714054138487;10.603626344986193;9.782998208920414;10.898601387403938;10.86418614465428;9.99435343685886;10.857203471508166;11.480285320936373;10.642051692927977;11.653292945382814;12.112439506781552;9.599912842187129;11.725366257895642;11.284824100224624;11.094737505048093;11.510764167917891;10.231221180711186;11.28424574982967;10.582141981658776;10.214319120800766;9.792790294301064;11.200898605038445;9.571752643503546;10.857203471508166;11.508785162064513;11.207624468226758;10.232420927176076;11.174925682500678;9.599912842187129;8.897845456005511;11.183015000882756;11.381542951184583;10.872674880270605;11.157346935362844;11.423641195075856;11.386940245324311;11.298062567719017;10.302638923787551;10.86573327085176;11.889503963411476;11.585901449690772;11.020285500844649;11.953468962228849;10.23840473932508;10.38586240064146;10.29232163280204;11.337621901992508;10.232420927176076;11.34485068394299;10.014020470314934;10.221587121264806;11.189824558880018;9.709083812550343;8.668884984266247;9.571752643503546;9.961449694398196;9.99435343685886;10.430452551665532;9.91737207947684;9.988684686772164;9.951284714966972;9.328674927327947;8.665335917185176;9.73640193131829;10.030667136246942;9.312882955284357;8.682994583681683;9.7431513941125;8.50382573799575;9.30149619498255;9.44086916761087;9.560332834212442;9.273795599214264;10.124121311829189;9.800899899920305;9.824958740528524;9.4797802640291;9.65642486327778;9.682994583681683;9.935165049603697;9.29920801838728;9.326429487122304;9.310612781659527;9.271463027904376;9.932214751968385;9.52552080909507;9.019590728357882;10.109830654278792;9.99717948093762;9.92481250360578;9.876516946565;9.43879185257826;9.49585502688717;9.584962500721156;9.89026427702111;9.543031820255235;10.26795708440284;10.40832974076739;9.355351096424812;9.366322214245816;9.804131021183318;10.406205005418856;10.095397022792556;9.584962500721156;9.689997971419446;9.566054038171092;9.86573327085176;9.477758266443889;9.35974956032233;9.477758266443889;9.344295907915816;9.968666793195208;8.459431618637296;9.562242424221072;9.105908508571158
9.79766152585376;10.485829308701904;10.219168520462162;8.189824558880018;10.314016703901355;10.407267764244732;6.807354922057604;10.766528908598865;9.257387842692651;9.954196310386877;9.14974711950468;10.91139198784346;9.741466986401146;8.909893083770042;10.836839359748716;9.388017285345136;10.154818109052105;10.147204924942228;10.25974326369078;9.167418145831736;10.566054038171092;8.714245517666123;8.59245703726808;11.227615943414223;10.766528908598865;8.204571144249204;11.210671343785622;7.78135971352466;9.567956075415466;9.741466986401146;8.475733430966399;8.751544059089099;9.308339030139408;11.174925682500678;9.850186837645774;11.426264754702098;9.972979786066292;9.63117705570398;10.850186837645774;10.437752072323605;9.829722735086058;10.726218159332198;10.712527000439824;10.247927513443583;10.007027266893967;8.243173983472952;8.876516946565;10.015415052386688;7.78135971352466;11.103943429891558;9.430452551665532;10.610102062999664;9.52552080909507;9.052568050804153;6.129283016944966;11.227615943414223;10.153552031708111;6.807354922057604;12.340406490853294;9.59245703726808;11.276706019892432;11.043027283594547;9.672425341971495;9.80896417491926;10.404077136241234;11.857980995127573;9.96289600533726;8.134426320220927;10.187352073200495;10.164906926675688;11.86573327085176;9.86418614465428;9.823367240046236;10.725366257895642;10.091435386323608;11.844705764411938;11.110483309816226;11.015415052386688;9.497851836951115;11.68650052718322;10.213104219641906;11.101975670949232;10.437752072323605;9.016808287686557;10.08746284125034;13.219168520462162;9.219168520462162;8.700439718141093;11.81658370778757;10.390168956200185;12.410981267043796;11.436711542137214;10.747353829478062;10.681238411777803;9.278449458220482;11.702172685365548;10.51668494930961;11.957102041562289;11.589651146514786;10.22881869049588;13.052058534626903;11.262682142362165;10.842350343413807;10.74819284958946;9.184875342908285;11.510764167917891;13.33119687715303;10.573647187493322;9.197216693110052;9.611024797307351;9.632995197142955;8.965784284662087;11.12347479824414;10.854089179870574;10.022367813028454;11.813380386924727
8.027905996569885;11.269126679149418;10.161131882984307;9.049848549450562;9.493855449240822;7.721099188707186;6.930737337562887;9.674192268145683;9.280770770130603;10.172427508645482;8.714245517666123;12.451468712947358;11.053925881531104;10.453270634010623;8.721099188707186;7.483815777264256;8.78135971352466;9.134426320220928;9.915879378835774;8.651051691178928;8.89178370321831;9.987264012072538;10.591522346570734;10.576484346796851;9.674192268145683;7.366322214245816;10.01262453886506;9.108524456778168;9.599912842187129;11.053925881531104;7.199672344836364;5.523561956057013;9.014020470314934;10.680359523513712;10.312882955284357;9.620219825507489;9.894817763307945;8.845490050944376;12.545688495560212;10.578372691360803;8.731319031025064;10.191059214531656;9.027905996569883;9.403012023574997;8.686500527183219;7.179909090014935;9.344295907915816;8.92481250360578;9.108524456778168;11.295194955880657;7.870364719583405;12.044735626056909;10.163649676015824;7.994353436858858;6.977279923499917;10.576484346796851;10.216745858195306;6.930737337562887;8.379378367071261;9.06339508128851;9.627533884472792;9.047123912114026;9.62935662007961;6.409390936137702;10.014020470314934;8.049848549450562;8.321928094887362;9.63117705570398;10.564149489985732;8.124121311829187;7.366322214245816;10.825753832883112;9.651051691178928;8.467605550082997;7.179909090014935;7.768184324776926;10.63026712502677;9.047123912114026;7.948367231584678;10.900112062977456;9.052568050804153;9.824958740528524;7.066089190457772;7.894817763307944;6.303780748177103;9.837627933171404;8.569855608330947;9.321928094887362;9.721099188707186;7.087462841250339;8.361943773735241;8.353146825498083;9.965784284662089;11.041659151637214;9.335390354693924;11.263856019596082;7.643856189774724;10.703038388986418;11.894817763307945;9.422064766172811;9.840777923595054;10.800899899920305;11.10000522442272;11.817383427897232;9.388017285345136;8.721099188707186;10.130570562805426;9.403012023574997;8.686500527183219;7.906890595608519;10.127994320976391;7.499845887083206;5.832890014164741;8.159871336778389;7.392317422778761;6.94251450533924
11.41732511767992;12.422853195944263;11.31741261376487;12.133463346523438;11.425215903299383;11.884552133987237;10.492854620174748;12.040974598817304;11.759888183221834;11.726218159332198;12.194141238863136;12.461990950585571;10.649256177517314;12.91513244895065;11.842350343413807;11.411510988012072;11.928148216169037;10.85096815098244;11.640244936222343;11.318542809702723;11.798471801101618;11.548340287676147;11.526988205432009;11.29634268469289;12.040974598817304;11.617926556798752;12.378836713210614;11.109177703355275;11.561287945164828;10.649256177517314;9.67065624911844;11.333155350310616;11.42678889459556;11.905387005018133;12.212800334429431;11.86727873970966;11.77066389291676;11.543515216152167;11.363039630256514;11.629811944382231;11.789941128390916;12.125090539303256;11.52258153125483;11.737247343027738;11.401412878714178;11.265615046484458;11.823367240046236;11.876133200043016;11.109177703355275;12.212192371908472;11.841564347730577;11.400345796534694;11.199058823653022;11.107870914279614;12.045759661382682;11.29634268469289;11.64880694972577;10.492854620174748;11.401412878714178;11.199672344836364;11.712097051087548;11.423641195075856;11.4241662888181;11.090112419664289;11.047805554007589;11.323617763291578;11.448632567730552;11.221587121264806;11.98049663618346;10.279610581052484;11.395534135462302;11.4893462407191;10.787086324551616;11.319107575824985;12.002463438892535;11.373408960228696;11.569380959522295;11.511258495502268;11.46352437327118;10.320800548881635;11.930737337562888;11.014717929860009;11.366322214245816;11.63390340934852;10.922584402713664;11.041659151637214;10.91139198784346;11.076815597050832;11.93110683302934;11.95383268214528;11.252665432450248;11.092757140919852;11.219773550892874;10.972261848733291;10.547858506058416;11.227014193649133;11.565102078360312;11.59105477403678;11.95383268214528;11.16679075071818;10.933690654952231;11.381542951184583;11.183635381473218;11.91139198784346;10.91139198784346;10.649256177517314;11.077483356859508;11.617467465294196;11.618385502258606;11.71639078949768;12.390437689560535;11.06204613772049;11.200285605224298;10.639340708652233;11.576484346796851;10.948367231584678
