TCGA-FE-A234-01A;TCGA-ET-A39R-01A;TCGA-ET-A39T-01A;TCGA-EL-A3D1-01A;TCGA-EL-A3ZH-01A;TCGA-FK-A3SD-01A;TCGA-J8-A42S-01A;TCGA-DJ-A3VE-01A;TCGA-DJ-A4UP-01A;TCGA-E8-A436-01A;TCGA-EM-A2CM-01A;TCGA-EM-A3FJ-01A;TCGA-FE-A238-01A;TCGA-EM-A3SZ-01A;TCGA-DJ-A3UQ-01A;TCGA-KS-A41L-01A;TCGA-J8-A3O0-01A;TCGA-DO-A1JZ-01A;TCGA-DJ-A1QI-01A;TCGA-FE-A230-01A;TCGA-ET-A25M-01A;TCGA-EL-A3N2-01A;TCGA-EM-A1CU-01A;TCGA-ET-A39O-01A;TCGA-J8-A3YG-01A;TCGA-EM-A3FK-01A;TCGA-DJ-A2Q9-01A;TCGA-BJ-A2N9-01A;TCGA-E8-A437-01A;TCGA-DE-A7U5-01A;TCGA-E3-A3E5-01A;TCGA-EM-A3FL-01A;TCGA-FK-A3SD-01A;TCGA-BJ-A28T-01A;TCGA-E8-A418-01A;TCGA-EL-A3CY-01A;TCGA-H2-A421-01A;TCGA-BJ-A28R-01A;TCGA-ET-A2MZ-01A;TCGA-IM-A4EB-01A;TCGA-EL-A3H1-01A;TCGA-ET-A25L-01A;TCGA-ET-A25K-01A;TCGA-EL-A3ZM-01A;TCGA-DJ-A2Q0-01A;TCGA-BJ-A45F-01A;TCGA-EM-A3ST-01A;TCGA-EL-A3ZT-01A;TCGA-DJ-A3VK-01A;TCGA-E3-A3E5-01A;TCGA-EM-A1YC-01A;TCGA-FY-A3NN-01A;TCGA-DJ-A2QA-01A;TCGA-EM-A3FN-01A;TCGA-EL-A3N2-01A;TCGA-DJ-A4UP-01A;TCGA-EL-A4K4-01A;TCGA-KS-A4I9-01A;TCGA-EL-A3ZQ-11A;TCGA-BJ-A3PR-11A;TCGA-KS-A41J-11A;TCGA-EL-A3MY-11A;TCGA-BJ-A2NA-11A;TCGA-EL-A3GZ-11A;TCGA-EL-A3T8-11A;TCGA-EL-A3TB-11A;TCGA-EL-A3ZT-11A;TCGA-DO-A1JZ-11A;TCGA-H2-A2K9-11A;TCGA-EL-A3ZG-11A;TCGA-EL-A3MW-11A;TCGA-BJ-A28R-11A;TCGA-EM-A1YC-11A;TCGA-ET-A2MX-11C;TCGA-BJ-A290-11A;TCGA-EL-A3TA-11A;TCGA-BJ-A2N9-11A;TCGA-BJ-A3PU-11A;TCGA-EM-A1CT-11A;TCGA-EL-A3ZS-11A;TCGA-BJ-A2N7-11A;TCGA-EL-A3ZH-11A;TCGA-ET-A3DW-11A;TCGA-ET-A2N5-11B;TCGA-EM-A3ST-11A;TCGA-EL-A3T1-11A;TCGA-EM-A1CV-11A;TCGA-EM-A1CW-11A;TCGA-EL-A3N3-11A;TCGA-EL-A3MX-11A;TCGA-EL-A3ZL-11A;TCGA-EL-A3ZR-11A;TCGA-EL-A3ZK-11A;TCGA-GE-A2C6-11A;TCGA-BJ-A28W-11A;TCGA-EL-A3ZP-11A;TCGA-EL-A3T7-11A;TCGA-KS-A41I-11A;TCGA-BJ-A28X-11A;TCGA-EL-A3T0-11A;TCGA-EL-A3T6-11A;TCGA-EL-A3H1-11A;TCGA-EL-A3N2-11A;TCGA-E8-A2JQ-11A;TCGA-EM-A1CU-11A;TCGA-EL-A3ZO-11A;TCGA-EL-A3H7-11A;TCGA-KS-A41L-11A;TCGA-EM-A1CS-11A;TCGA-EL-A3H2-11A;TCGA-BJ-A2N8-11A;TCGA-FY-A3TY-11A;TCGA-EL-A3T2-11A;TCGA-EL-A3ZM-11A;TCGA-EL-A3T3-11A;TCGA-ET-A3DP-11A
13.165221068220944;12.684967725143876;12.4542992936199;11.914758838941856;12.909705611215571;13.22143607744528;12.491853096329674;12.556745526004686;12.573883830656468;12.621822947394202;11.79644525906185;12.728133100306216;12.90444646450572;12.413627929024171;12.616089313582115;12.78320289006439;12.565102078360312;12.59362454970607;12.630722162103838;11.934796592178404;10.959277505720502;12.603626344986193;12.685624839726357;12.640244936222343;13.029804847630697;12.779103739584292;12.91625269881221;12.52258153125483;12.107544031975989;12.112113658097863;12.352043425795433;13.042001306279133;13.22143607744528;11.63254087654689;13.180375403128156;12.30862344513114;12.962173031109709;13.103943429891558;12.996296936687374;12.46454575033394;13.17975361881042;11.020979938904212;12.006676715308988;13.112602403528848;11.96000193206808;12.107870914279614;12.41758884038258;12.588246152044816;12.694575537525989;12.352043425795433;11.943247395901553;12.075813377461454;11.263856019596082;12.9955905123663;12.603626344986193;12.573883830656468;12.760304125286382;12.268542000300124;13.089450481115907;11.83289001416474;13.02167404285837;12.776021715252812;12.45249865769279;12.552188759557149;12.564387696052629;12.876900591040306;12.581435989454384;12.458406613236534;12.910830081296574;12.420223419348645;12.659103963473662;12.59105477403678;12.413892328372643;12.928333307585149;13.132981618529351;13.023407843140218;12.58331786813751;13.077983973962752;13.075980462416286;10.773963368433558;13.245404150930328;13.323477033150423;12.926110641785304;13.027905996569883;12.59269061535341;12.73978060977326;12.59245703726808;12.055960234452296;12.87824254386927;13.029459787824964;13.051208940914766;12.673971520682796;12.627989784315703;12.003517912108602;11.563196272216738;12.448374459662794;12.732803394393494;12.270003253378444;12.40832974076739;12.932399322433792;12.978352958165145;13.090939415984376;12.56652978262417;12.26209484537018;12.389631339260522;12.94982671075911;12.799079209029006;13.116668855967111;13.044735626056909;13.039433166324494;13.59700500260697;12.521845775161932;12.418116141207488;12.969386521342283;12.90048948483465;12.97513145692134
12.715747542831355;10.849405100947758;12.621365094314864;11.247334178028728;11.90275194485016;11.265615046484458;12.98903963696239;12.70606426733497;12.888553007579214;12.221889161471266;12.522826699925806;12.213711798105672;12.354800344350595;11.741466986401146;11.867664848380745;11.429929741353272;11.3701424794954;13.034455095327186;12.320518524632693;11.330356716957944;11.788310503700918;12.237209960755022;12.342908033791574;11.395534135462302;12.82555510087083;11.92851837525789;12.151333719291657;10.52845411076479;10.787086324551616;11.40886043602476;11.619761463298424;11.881113960675096;11.265615046484458;9.554588851677638;12.347067657165873;12.351215321855609;12.202429966015352;11.703903573444665;11.683433292835405;11.787902559391432;11.074141462752506;10.813781191217036;11.60177078840771;13.720992350106709;10.757390009366638;9.715961990255144;10.400879436282183;12.34207466799914;10.778077129535358;11.619761463298424;11.799281621521924;13.107870914279614;11.522091068887065;9.273795599214264;12.237209960755022;12.888553007579214;13.179598130849836;10.965062756744627;14.421078622653663;10.790348496751914;12.680359523513712;11.95746484680521;10.116343961237469;11.3151495622563;12.034111146096592;11.436190995481416;11.91625269881221;10.506803437795648;11.0566377151132;12.55170826162069;13.347067657165873;11.40832974076739;11.031356596255709;12.433585441150496;11.17367713630342;13.506431561252567;11.640696837570092;11.347621368568134;11.020285500844649;12.022020969646356;12.622051819456376;14.533573081389802;11.891024190149498;11.773551346428505;10.925554439873554;14.058414589673388;12.160186576600662;11.281350514981035;13.67087750439698;11.461479447286155;14.459751783535282;13.411775775576528;12.79968636133125;11.111135670234708;8.974414589805527;11.43514933836693;12.45917543555203;13.635264656539514;10.811374693509942;10.849405100947758;15.442263185600936;13.11877889015452;13.056807035580608;10.10459875356437;11.007728114632254;14.79197682089869;15.084060941950035;12.192292814470768;10.75905593916017;10.889503963411476;10.568906154502084;11.948732239819616;12.356451970221755;11.895953892812168;11.350386742312844;14.930275335112052
11.962173031109709;10.836839359748716;10.957827560833744;9.129283016944967;11.798066720363062;10.577428828035748;10.839991070539886;10.83605035505807;11.016111838220512;11.092757140919852;10.394462694610317;10.904634621668151;10.782998208920414;10.680359523513712;11.200898605038445;10.69522829149575;11.221587121264806;11.237807473723135;11.635718120331047;10.579315937580017;9.523561956057012;11.556026992724677;10.900866807980748;11.3409627642517;11.508289986140348;11.443979542601252;11.051208940914766;10.208234358339787;10.502831804066744;10.350939181546432;10.772314573921651;11.089450481115907;10.577428828035748;10.203348002979762;11.492854620174748;11.09341756438796;10.836839359748716;11.830911279742782;11.511258495502268;10.669770888525518;11.480790201095816;9.377210530388552;10.497851836951115;10.887220615468385;10.608254821977908;10.90388184573618;10.489847960439295;10.975847968006784;11.330356716957944;10.772314573921651;11.103943429891558;11.30206767252652;8.396604781181859;10.884170519108435;11.556026992724677;11.016111838220512;11.141468555393084;10.517669388133813;11.461479447286155;9.573647187493322;11.647908074281808;11.67065624911844;10.536247215688128;11.236014191900084;11.08746284125034;11.593857938858225;11.419433550705378;11.08746284125034;11.776021715252812;9.933690654952231;11.593857938858225;11.152284842306582;10.517669388133813;11.09077405464075;11.661778097771988;11.519636252843211;10.725366257895642;11.70173963867435;11.48733761520718;8.118941072723507;11.712097051087548;11.76983784362944;11.447083226209651;11.105253779700885;9.99717948093762;10.978710459106358;10.92035285541508;11.157346935362844;11.760304125286382;11.397139806235604;11.719388820942084;11.567956075415466;11.298635406734242;10.772314573921651;8.693486957499324;11.385323176175872;11.50332885662666;10.758223214726724;11.267371931265274;11.619302955415687;11.107217075591382;11.785043714779723;11.698270577692032;10.961449694398196;11.287712379549449;11.197216693110052;11.403544678202014;11.383704292474052;11.23421867823847;11.693051295397;11.995767150877802;11.199672344836364;11.21856323619027;10.979425195331473;11.273212809854334;11.857203471508166
14.758431440900267;13.965333372003036;13.742730476519174;15.65290097715722;15.526743742999686;14.76523429173774;14.72797361893742;14.051208940914766;14.798218638969098;14.825356341479337;14.141388722781445;12.628217680223434;14.317059245883785;13.928795932261515;13.94708897502536;12.243173983472952;15.308516796079832;14.88802971456407;14.228442939734313;13.312457569746588;12.848231701093818;14.379852147436582;14.833977162388804;14.770147667541483;15.350732041623;14.921655010785052;13.795938178447551;11.84588203438406;13.233919208586975;14.427443801793194;12.735344469539005;13.028078722704889;14.76523429173774;10.778898476008376;14.742151514236006;15.54257848945404;14.456867738380344;14.16632002526698;13.94178124227853;14.64807665609292;15.23522892962136;13.131053096409644;14.784941508337056;13.74819284958946;14.222794902868111;13.244066464194818;14.200821994304237;14.33000650575562;12.81358080298963;12.735344469539005;14.693922488081014;13.842350343413807;12.82555510087083;12.039261794341057;14.379852147436582;14.798218638969098;15.43449792053815;14.027905996569883;15.21973574392368;11.465056167831175;12.7737573721398;13.7282394114253;10.358651200892886;10.989394499844732;11.913637428049103;12.762174381993102;11.582141981658776;12.39231742277876;10.618385502258606;11.943247395901553;14.196141029718238;10.923327485419192;12.13699111208023;12.050528905530555;12.673750739438065;14.50624558702854;12.671983272091865;11.782588759494963;12.214926187942435;12.575775579874763;12.738725622493424;14.138511802674932;12.029632328044135;11.377210530388552;10.406205005418856;15.161564941492689;12.561526624136484;10.916625922211235;13.74157231951848;12.607561496354206;14.151175137808572;14.133543618886286;12.99806148563642;11.81698362325538;12.681018739902102;12.887791791341588;14.092674566725234;13.039433166324494;11.554588851677638;12.056299014550335;14.953150632063606;13.560093957642495;13.086302118782552;12.087131301540529;11.375039431346924;14.478769619475765;15.631518131801762;11.881113960675096;12.436451292286977;11.965062756744627;10.290018846932618;10.480790201095816;13.831999919509736;13.072132604167232;12.466076461396252;14.72940831698402
15.561317782195818;15.124242500878852;15.332386267181604;15.409026238266089;17.00106727342672;17.035389792985107;15.819355840886807;15.503204609540427;15.608110406614182;15.841981961254952;14.78059102775518;15.896119503637074;15.985530671139314;14.878673620892048;15.282545503474436;17.10611305042296;16.44059344639459;15.8120519268184;15.591872926550806;15.136830946102725;13.955195815729942;15.113660784295345;16.03550793003652;14.6227954030007;16.454154682673177;16.05968244724764;14.135629134153442;16.20086030017987;16.130791744074717;14.46090378921871;15.393926675640415;15.990724458800322;17.035389792985107;15.03105499804391;15.576720525080246;14.55632642508309;15.86130503895565;16.09712682378535;16.211127820625656;15.475606784340243;16.562123148867286;13.719923528720669;15.295338471925628;14.397340389488049;14.34200519911549;15.49919189314083;16.142884849628423;16.295087309477097;15.852919585123995;15.393926675640415;16.32772805839733;14.828533210455618;15.453399256579326;16.61296925671625;15.113660784295345;15.608110406614182;14.731531176461942;15.317836541004578;17.079297267953322;15.901856811968903;17.381382409984795;16.41172613160987;16.126563325715097;16.36218356348746;16.859182902142923;16.784379243437744;17.127440230649455;16.244438168275632;17.15577681880192;15.526346403176795;16.50481898763284;15.98850717892317;16.908404349191226;17.016177144641983;17.297328285169055;16.88212955188097;16.22622401599265;17.099049821020355;15.956988646210542;12.818382455041156;16.989128360866413;17.126522995427695;16.109443000310264;16.935567942192904;16.739582858413772;15.712661333339431;16.895977552665407;15.928888439397635;16.185320693862266;17.50826677059824;16.324022285996254;16.677169057716114;16.39320608639947;15.055663736593432;14.927500209145649;16.385778160102785;17.423780691742632;16.01878698035644;16.319636843348214;16.148397136431353;16.201626204182613;16.485813588874272;16.44049612044172;15.766684184582392;15.778795833267706;16.28949661089696;15.917045683157154;17.125847295460854;16.944265953371758;16.563643171465788;17.016645087505285;16.882726624679435;16.628274648575864;16.07196507295403;17.01476150988813;15.621078862335493
12.799484005620014;12.586136091480489;12.558420713268664;13.679040186393062;12.685843811426082;12.81698362325538;12.747353829478062;12.56724310527944;12.873444112515376;12.774581180893598;12.390975006155534;13.121857245612654;13.10410728871857;12.263856019596082;12.585901449690772;12.8957646000164;12.961268803539594;12.982280604558284;12.630494661505578;12.087131301540529;11.466586337719244;12.610794169053182;12.57483001533763;12.529918528120325;13.167731741103244;12.663558104217271;12.445790836048076;13.31415835985325;13.01576348736988;11.845490050944376;12.571752643503546;13.072467608241858;12.81698362325538;11.225207436943505;13.263856019596082;12.525765478821915;13.1666338592993;13.408727780510816;12.710591218506757;12.77272694923985;12.786065381163962;11.441388029346689;12.002815015607052;13.617811797617934;12.515699838284045;12.364134655008051;13.366732012584288;12.599680430581166;12.905010862390297;12.571752643503546;13.515946179109518;12.290594888082572;12.86418614465428;13.126543160712323;12.610794169053182;12.873444112515376;12.960182981831874;12.466841208321602;12.804332726187615;13.325024310191417;12.6640027628865;12.5980525001616;12.244066464194818;12.236014191900084;12.676397887044764;12.389900172773064;12.3445733225962;12.213408040858337;12.67529549909406;12.129926933510394;12.189206834597025;12.458150248057557;12.659103963473662;12.589651146514786;12.80634822671225;12.775816012673026;12.83466855769086;12.763627351727628;12.754052367528924;12.056299014550335;12.79197682089869;12.619073646817748;12.534059656450363;12.786473845221302;12.997532347526366;12.324743110494415;12.822172461476178;11.006326078524934;12.492604304386685;13.183945471757246;12.541338657970826;12.450953464712992;12.420223419348645;11.952013164889486;13.058330026205653;12.28886607416582;12.635037871183252;12.496853777388042;12.531137741444716;12.244958393151132;12.705848343508944;12.708221730038352;12.38720958071964;12.298921740969751;12.16679075071818;12.5473765634981;12.409656113059851;12.72749506902543;12.772520776314757;12.241089378860856;13.15813628540764;12.19567978549598;12.458150248057557;12.637756945412145;12.829326335841666;12.817583288677616
7.888743248898259;8.654636028527968;6.870364719583405;8.758223214726724;12.329516067206534;10.826548487290914;9.303780748177102;8.459431618637296;8.734709620225837;8.900866807980748;8.124121311829187;8.566054038171092;7.794415866350106;7.918863237274595;8.957102041562287;13.262241692033331;10.526499239136566;8.339850002884624;7.321928094887363;6.459431618637297;7.754887502163468;7.189824558880018;9.321928094887362;7.321928094887363;8.842350343413807;6.658211482751795;7.906890595608519;10.333155350310616;8.276124405274238;7.693486957499325;8.74819284958946;8.92481250360578;10.826548487290914;8.189824558880018;8.727920454563199;7.86418614465428;9.12670447284319;9.243173983472952;8.071462362556623;8.271463027904375;8.43879185257826;8.339850002884624;7.03342300153745;9.539158811108033;9.23840473932508;7.651051691178928;8.800899899920305;8.581200581924957;8.714245517666123;8.74819284958946;9.221587121264806;9.51175265376738;9.824958740528524;9.019590728357882;7.189824558880018;8.734709620225837;9.60733031374961;7.22881869049588;8.308339030139408;10.697836357962377;8.487840033823051;10.837627933171404;8.845490050944376;8.049848549450562;8.707359132080883;9.12670447284319;10.78953364497036;9.447083226209651;11.015415052386688;8.784634845557521;8.149747119504681;8.744833837499545;8.562242424221072;8.405141463136344;8.321928094887362;8.997179480937621;8.335390354693924;8.88264304936184;10.27262978497637;8.800899899920305;10.869593843240784;9.199672344836364;9.036173612553483;12.107217075591382;9.584962500721156;7.584962500721156;10.606405212697783;9.845490050944376;7.665335917185176;9.144658242831882;9.118941072723509;12.113742166049189;8.696967526234287;10.127994320976391;10.023754353299417;10.358651200892886;12.221889161471266;8.257387842692651;10.567005370247031;9.44086916761087;10.071462362556623;8.774787059601174;10.383704292474052;9.041659151637214;10.161131882984307;10.278449458220482;9.758223214726724;12.792790294301064;9.667111542075029;9.30149619498255;9.659995892429976;10.779719355143405;10.480790201095816;12.213711798105672;9.69522829149575;9.044394119358454
7.876516946564999;7.721099188707186;9.167418145831736;6.870364719583405;8.546894459887637;10.940313597145968;7.988684686772165;8.539158811108031;8.971543553950772;8.550746785383243;7.159871336778389;7.672425341971495;7.906890595608519;7.948367231584678;8.262094845370179;14.324461855977315;7.936637939002571;7.392317422778761;7.321928094887363;7.807354922057604;6.108524456778169;8.204571144249204;8.948367231584678;7.994353436858858;9.224001674198105;8.430452551665532;8.184875342908283;8.588714635582264;8.204571144249204;8.179909090014934;7.820178962415188;9.583082767502932;10.940313597145968;7.686500527183218;8.027905996569885;9.4241662888181;7.851749041416057;8.988684686772165;8.29920801838728;9.13699111208023;8.027905996569885;6.714245517666122;7.20945336562895;10.20212382383046;9.264442600226602;7.459431618637297;8.558420713268664;9.39660478118186;8.64745842645492;7.820178962415188;8.618385502258606;9.113742166049189;6.918863237274595;10.214319120800766;8.204571144249204;8.971543553950772;8.83605035505807;7.569855608330948;10.599912842187129;9.041659151637214;10.348728154231075;9.857980995127573;9.79603960882977;10.395534135462302;10.277287400130357;10.383704292474052;10.018200178813226;9.39231742277876;9.929258408636972;8.375039431346925;10.41679752760606;9.556506054671928;9.426264754702098;10.721953612801386;10.675074920385445;9.868822554775;9.76983784362944;10.092757140919852;10.482807956726669;7.044394119358453;10.225207436943505;10.266786540694902;9.199672344836364;9.984418458801136;9.436711542137214;9.26209484537018;9.240791332161956;10.25974326369078;9.473705749619416;10.178664851006472;9.991521846075695;9.839203788096944;9.658211482751796;8.823367240046235;7.734709620225838;9.61654884377899;10.197216693110052;9.194756854422248;9.221587121264806;9.902375114486023;9.162391328756906;9.894817763307945;9.693486957499324;9.047123912114026;9.86727873970966;10.308339030139408;8.721099188707186;10.13827180017222;10.651948610723446;9.935165049603697;9.90839262077375;10.27262978497637;10.31174831500496;9.992938336165814;10.43879185257826;9.874981347653774
11.955649907528374;11.013322673425447;10.685624839726357;9.813781191217036;10.660887270302569;10.60177078840771;10.846273911349906;10.712527000439824;10.94982671075911;11.148476582178278;10.139551352398794;11.053925881531104;11.319107575824985;10.694357887221452;11.11504365016171;10.62662165235837;11.127349541059118;10.872674880270605;11.550746785383245;10.199672344836364;9.422064766172811;11.418379719364957;10.659995892429976;11.122180901259751;11.375039431346924;11.413627929024171;11.889503963411476;10.78463484555752;10.15608307628868;10.536247215688128;10.41256984680521;11.047805554007589;10.60177078840771;10.12670447284319;11.624795455860236;11.608716854020573;10.9901039638575;11.401946123976536;11.647908074281808;10.490850876740298;11.355351096424812;9.813781191217036;10.344295907915816;10.653740778706569;10.52845411076479;10.501837184902296;10.428360172704291;10.565102078360312;11.09341756438796;10.41256984680521;11.484822894262146;11.004220466318197;9.273795599214264;10.515699838284045;11.418379719364957;10.94982671075911;10.94104760634058;10.79603960882977;11.325867580575418;10.074141462752506;11.433585441150496;11.391243589427445;10.843921051289035;11.041659151637214;10.871135184243045;11.369052007001388;10.85096815098244;10.807354922057604;11.50382573799575;10.335390354693924;11.283088353024002;11.14338321398982;10.458406613236534;10.902375114486023;11.369597346278676;11.020285500844649;10.76983784362944;11.368506461507693;11.271463027904376;9.461479447286155;11.463013413449692;11.342630298678408;11.720671786825555;10.915879378835774;10.048486873992337;11.200285605224298;11.025831668332026;10.694357887221452;11.778487861222372;11.064742764750257;11.273795599214264;11.141468555393084;11.203348002979762;10.648357582009666;9.30149619498255;11.011926066306808;10.992938336165814;11.035486451292154;11.340406490853294;11.352595231134304;11.239001757765582;11.661778097771988;11.213104219641906;11.3292357417338;10.90839262077375;11.051208940914766;11.61056350392504;11.29634268469289;11.156715144224702;11.419433550705378;11.714245517666123;10.754887502163468;10.981567281903017;10.734709620225836;11.140190703191836;11.339850002884624
11.306061689428342;10.869593843240784;10.951284714966972;11.450695771572915;10.649256177517314;10.057991722759176;10.943247395901553;11.450695771572915;10.909893083770042;11.5980525001616;10.823367240046236;10.965062756744627;11.157346935362844;10.619302955415687;11.338736382573916;9.533329732305834;11.27262978497637;11.683871868622605;11.24198314969433;10.372865060112588;10.129283016944967;11.519636252843211;11.653292945382814;11.434628227636724;12.522826699925806;11.384783750093352;10.386940245324311;10.44086916761087;10.571752643503546;10.710806433699352;10.582141981658776;9.098032082960527;10.057991722759176;9.022367813028454;11.1331422124006;11.319107575824985;11.834471049984222;11.157346935362844;10.802516365121225;11.07815080773465;9.99859042974533;9.977279923499916;10.544964432789238;11.258566033889933;10.63390340934852;10.321928094887362;10.727069558023706;11.358101707440849;10.603626344986193;10.582141981658776;11.0566377151132;10.641148597411233;10.074141462752506;8.668884984266247;11.519636252843211;10.909893083770042;11.510764167917891;11.092757140919852;10.430452551665532;9.91737207947684;9.988684686772164;9.951284714966972;9.328674927327947;8.665335917185176;9.73640193131829;10.030667136246942;9.312882955284357;8.682994583681683;9.7431513941125;8.50382573799575;9.30149619498255;9.44086916761087;9.560332834212442;9.273795599214264;10.124121311829189;9.800899899920305;9.824958740528524;9.4797802640291;9.65642486327778;9.682994583681683;9.935165049603697;9.29920801838728;9.326429487122304;9.310612781659527;9.271463027904376;9.932214751968385;9.52552080909507;9.019590728357882;10.109830654278792;9.99717948093762;9.92481250360578;9.876516946565;9.43879185257826;9.49585502688717;9.584962500721156;9.89026427702111;9.543031820255235;10.26795708440284;10.40832974076739;9.355351096424812;9.366322214245816;9.804131021183318;10.406205005418856;10.095397022792556;9.584962500721156;9.689997971419446;9.566054038171092;9.86573327085176;9.477758266443889;9.35974956032233;9.477758266443889;9.344295907915816;9.968666793195208;8.459431618637296;9.562242424221072;9.105908508571158
9.721099188707186;9.709083812550343;10.875749351420056;10.47269083924278;9.681238411777803;7.900866807980749;11.145295334933598;10.39231742277876;11.778077129535358;10.181152256865566;9.285402218862249;9.49585502688717;10.207014320177532;8.873444112515376;10.112439506781552;5.977279923499917;10.550746785383245;10.972261848733291;10.287712379549449;8.839203788096944;9.12670447284319;9.981567281903017;9.14974711950468;7.977279923499917;10.320800548881635;9.778077129535358;12.0877943047879;8.353146825498083;8.741466986401146;10.45532722030456;9.167418145831736;8.960001932068081;7.900866807980749;9.951284714966972;9.233619676759702;13.5939746192773;9.927777962082342;9.850186837645774;11.62113611327464;9.885696373339394;9.63662462054365;9.162391328756906;10.606405212697783;10.045759661382682;8.888743248898258;8.933690654952233;7.876516946564999;9.533329732305834;10.219168520462162;9.167418145831736;10.649256177517314;9.86418614465428;8.252665432450248;6.129283016944966;9.981567281903017;11.778077129535358;10.154818109052105;9.113742166049189;12.340406490853294;9.59245703726808;11.276706019892432;11.043027283594547;9.672425341971495;9.80896417491926;10.404077136241234;11.857980995127573;9.96289600533726;8.134426320220927;10.187352073200495;10.164906926675688;11.86573327085176;9.86418614465428;9.823367240046236;10.725366257895642;10.091435386323608;11.844705764411938;11.110483309816226;11.015415052386688;9.497851836951115;11.68650052718322;10.213104219641906;11.101975670949232;10.437752072323605;9.016808287686557;10.08746284125034;13.219168520462162;9.219168520462162;8.700439718141093;11.81658370778757;10.390168956200185;12.410981267043796;11.436711542137214;10.747353829478062;10.681238411777803;9.278449458220482;11.702172685365548;10.51668494930961;11.957102041562289;11.589651146514786;10.22881869049588;13.052058534626903;11.262682142362165;10.842350343413807;10.74819284958946;9.184875342908285;11.510764167917891;13.33119687715303;10.573647187493322;9.197216693110052;9.611024797307351;9.632995197142955;8.965784284662087;11.12347479824414;10.854089179870574;10.022367813028454;11.813380386924727
9.060695931687556;10.187352073200495;8.184875342908283;8.507794640198696;10.321928094887362;10.034798962577268;10.77561028075954;9.240791332161956;10.350939181546432;9.197216693110052;7.366322214245816;11.312315746690109;9.517669388133813;7.357552004618084;10.152284842306582;6.78135971352466;10.61286849729104;10.659103963473662;10.530406337099068;8.330916878114618;8.45532722030456;9.691743519171276;8.714245517666123;8.665335917185176;9.968666793195208;9.984418458801136;10.830515206976838;10.42940674151398;9.810571634741146;8.73809225962049;8.651051691178928;8.451211111832329;10.034798962577268;10.281930026955443;8.693486957499324;12.128960950855696;9.614709844115207;10.312882955284357;10.30149619498255;9.290018846932618;9.859534786382651;8.622051819456376;9.060695931687556;8.985841937003341;11.592924155627635;10.051208940914766;9.622051819456376;8.60733031374961;10.161131882984307;8.651051691178928;8.842350343413807;9.124121311829189;8.29920801838728;6.977279923499917;9.691743519171276;10.350939181546432;8.78135971352466;9.26209484537018;8.379378367071261;9.06339508128851;9.627533884472792;9.047123912114026;9.62935662007961;6.409390936137702;10.014020470314934;8.049848549450562;8.321928094887362;9.63117705570398;10.564149489985732;8.124121311829187;7.366322214245816;10.825753832883112;9.651051691178928;8.467605550082997;7.179909090014935;7.768184324776926;10.63026712502677;9.047123912114026;7.948367231584678;10.900112062977456;9.052568050804153;9.824958740528524;7.066089190457772;7.894817763307944;6.303780748177103;9.837627933171404;8.569855608330947;9.321928094887362;9.721099188707186;7.087462841250339;8.361943773735241;8.353146825498083;9.965784284662089;11.041659151637214;9.335390354693924;11.263856019596082;7.643856189774724;10.703038388986418;11.894817763307945;9.422064766172811;9.840777923595054;10.800899899920305;11.10000522442272;11.817383427897232;9.388017285345136;8.721099188707186;10.130570562805426;9.403012023574997;8.686500527183219;7.906890595608519;10.127994320976391;7.499845887083206;5.832890014164741;8.159871336778389;7.392317422778761;6.94251450533924
12.029287226968243;11.913263430628762;11.62662165235837;11.930737337562888;11.666667840690357;11.8649599151426;11.172427508645482;11.627077840517394;11.597587039586216;11.73047013718422;11.186114239541643;11.978352958165145;12.082481727863104;11.06339508128851;12.024447124040648;11.350386742312844;11.724087461793989;12.465311308877183;11.94251450533924;11.419960177847887;10.333155350310616;11.578372691360803;12.194141238863136;11.52552080909507;12.429929741353272;12.090443275081606;12.511258495502268;11.362491806046062;11.479275030250204;11.311180660053354;11.318542809702723;11.496853777388042;11.8649599151426;10.73978060977326;11.958552715431011;11.960364008877834;11.830119025444516;12.212800334429431;11.925554439873554;11.578844391558205;11.948367231584678;10.580258567499788;11.35974956032233;11.30035256032822;12.00842862207058;10.668884984266247;11.62113611327464;11.602234901341063;11.31741261376487;11.318542809702723;11.588714635582264;10.909143047339898;11.24198314969433;12.045759661382682;11.578372691360803;11.597587039586216;11.928148216169037;11.448632567730552;11.401412878714178;11.199672344836364;11.712097051087548;11.423641195075856;11.4241662888181;11.090112419664289;11.047805554007589;11.323617763291578;11.448632567730552;11.221587121264806;11.98049663618346;10.279610581052484;11.395534135462302;11.4893462407191;10.787086324551616;11.319107575824985;12.002463438892535;11.373408960228696;11.569380959522295;11.511258495502268;11.46352437327118;10.320800548881635;11.930737337562888;11.014717929860009;11.366322214245816;11.63390340934852;10.922584402713664;11.041659151637214;10.91139198784346;11.076815597050832;11.93110683302934;11.95383268214528;11.252665432450248;11.092757140919852;11.219773550892874;10.972261848733291;10.547858506058416;11.227014193649133;11.565102078360312;11.59105477403678;11.95383268214528;11.16679075071818;10.933690654952231;11.381542951184583;11.183635381473218;11.91139198784346;10.91139198784346;10.649256177517314;11.077483356859508;11.617467465294196;11.618385502258606;11.71639078949768;12.390437689560535;11.06204613772049;11.200285605224298;10.639340708652233;11.576484346796851;10.948367231584678
