TCGA-ET-A3DO-01A;TCGA-BJ-A2N7-01A;TCGA-KS-A4I1-01A;TCGA-J8-A3YG-01A;TCGA-EL-A3ZG-01A;TCGA-FE-A231-01A;TCGA-E8-A414-01A;TCGA-EM-A2CL-01A;TCGA-BJ-A28Z-01A;TCGA-EM-A3AI-01A;TCGA-BJ-A0Z3-01A;TCGA-FY-A3NP-01A;TCGA-EM-A3FO-01A;TCGA-E8-A242-01A;TCGA-BJ-A2P4-01A;TCGA-E8-A432-01A;TCGA-E3-A3E5-01A;TCGA-FY-A3TY-01A;TCGA-DJ-A1QE-01A;TCGA-EL-A3D4-01A;TCGA-EL-A3CU-01A;TCGA-E8-A44M-01A;TCGA-ET-A25R-01A;TCGA-FY-A3NM-01A;TCGA-ET-A2MZ-01A;TCGA-DJ-A4UP-01A;TCGA-BJ-A45I-01A;TCGA-EL-A3H5-01A;TCGA-EM-A2P2-01A;TCGA-DJ-A2PX-01A;TCGA-DJ-A3V3-01A;TCGA-DJ-A3V4-01A;TCGA-ET-A3BT-01A;TCGA-EM-A3FN-01A;TCGA-ET-A25K-01A;TCGA-E8-A2EA-01A;TCGA-DJ-A3UY-01A;TCGA-BJ-A28S-01A;TCGA-DE-A3KN-01A;TCGA-BJ-A18Z-01A;TCGA-E8-A418-01A;TCGA-DJ-A2Q4-01A;TCGA-EM-A1YC-01A;TCGA-DJ-A4V0-01A;TCGA-FY-A3I5-01B;TCGA-ET-A25I-01A;TCGA-ET-A39I-01A;TCGA-H2-A26U-01A;TCGA-EM-A2OV-01A;TCGA-ET-A25K-01A;TCGA-EL-A3T1-01A;TCGA-DJ-A2Q0-01A;TCGA-ET-A3BW-01A;TCGA-FY-A3R6-01A;TCGA-DJ-A13T-01A;TCGA-EM-A22Q-01A;TCGA-BJ-A2N7-01A;TCGA-DJ-A3V8-01A;TCGA-EL-A3ZQ-11A;TCGA-BJ-A3PR-11A;TCGA-KS-A41J-11A;TCGA-EL-A3MY-11A;TCGA-BJ-A2NA-11A;TCGA-EL-A3GZ-11A;TCGA-EL-A3T8-11A;TCGA-EL-A3TB-11A;TCGA-EL-A3ZT-11A;TCGA-DO-A1JZ-11A;TCGA-H2-A2K9-11A;TCGA-EL-A3ZG-11A;TCGA-EL-A3MW-11A;TCGA-BJ-A28R-11A;TCGA-EM-A1YC-11A;TCGA-ET-A2MX-11C;TCGA-BJ-A290-11A;TCGA-EL-A3TA-11A;TCGA-BJ-A2N9-11A;TCGA-BJ-A3PU-11A;TCGA-EM-A1CT-11A;TCGA-EL-A3ZS-11A;TCGA-BJ-A2N7-11A;TCGA-EL-A3ZH-11A;TCGA-ET-A3DW-11A;TCGA-ET-A2N5-11B;TCGA-EM-A3ST-11A;TCGA-EL-A3T1-11A;TCGA-EM-A1CV-11A;TCGA-EM-A1CW-11A;TCGA-EL-A3N3-11A;TCGA-EL-A3MX-11A;TCGA-EL-A3ZL-11A;TCGA-EL-A3ZR-11A;TCGA-EL-A3ZK-11A;TCGA-GE-A2C6-11A;TCGA-BJ-A28W-11A;TCGA-EL-A3ZP-11A;TCGA-EL-A3T7-11A;TCGA-KS-A41I-11A;TCGA-BJ-A28X-11A;TCGA-EL-A3T0-11A;TCGA-EL-A3T6-11A;TCGA-EL-A3H1-11A;TCGA-EL-A3N2-11A;TCGA-E8-A2JQ-11A;TCGA-EM-A1CU-11A;TCGA-EL-A3ZO-11A;TCGA-EL-A3H7-11A;TCGA-KS-A41L-11A;TCGA-EM-A1CS-11A;TCGA-EL-A3H2-11A;TCGA-BJ-A2N8-11A;TCGA-FY-A3TY-11A;TCGA-EL-A3T2-11A;TCGA-EL-A3ZM-11A;TCGA-EL-A3T3-11A;TCGA-ET-A3DP-11A
12.684091106529095;12.907454038318624;11.842743180731658;13.029804847630697;13.002815015607052;12.766735939529964;12.77272694923985;13.043539998771736;12.39419471001943;12.327833296750327;12.740413232033294;12.87824254386927;13.212648367816252;12.934980832653832;12.214622686302336;12.64227737850386;12.352043425795433;12.129926933510394;12.774375272802065;12.348174867535556;12.291458518782344;12.595257481449035;11.846665681899738;13.06339508128851;12.996296936687374;12.573883830656468;12.464800981655417;12.430191170191696;13.124121311829189;12.66266837551754;12.426526848451733;12.672425341971495;12.724087461793989;12.9955905123663;12.006676715308988;12.572226512793694;12.74588436914204;12.29117069932186;12.383974232607851;12.024447124040648;13.180375403128156;13.219622317071163;11.943247395901553;12.70714340198091;11.880731435141664;13.015066533230293;12.755722153642282;12.657318449581288;12.635491406251711;12.006676715308988;12.986730898175647;11.96000193206808;12.40886043602476;11.854868383260236;12.537946360376203;9.654636028527968;12.907454038318624;12.900300786248168;13.089450481115907;11.83289001416474;13.02167404285837;12.776021715252812;12.45249865769279;12.552188759557149;12.564387696052629;12.876900591040306;12.581435989454384;12.458406613236534;12.910830081296574;12.420223419348645;12.659103963473662;12.59105477403678;12.413892328372643;12.928333307585149;13.132981618529351;13.023407843140218;12.58331786813751;13.077983973962752;13.075980462416286;10.773963368433558;13.245404150930328;13.323477033150423;12.926110641785304;13.027905996569883;12.59269061535341;12.73978060977326;12.59245703726808;12.055960234452296;12.87824254386927;13.029459787824964;13.051208940914766;12.673971520682796;12.627989784315703;12.003517912108602;11.563196272216738;12.448374459662794;12.732803394393494;12.270003253378444;12.40832974076739;12.932399322433792;12.978352958165145;13.090939415984376;12.56652978262417;12.26209484537018;12.389631339260522;12.94982671075911;12.799079209029006;13.116668855967111;13.044735626056909;13.039433166324494;13.59700500260697;12.521845775161932;12.418116141207488;12.969386521342283;12.90048948483465;12.97513145692134
11.671541066711884;11.41732511767992;10.401946123976536;12.82555510087083;12.663780450683134;12.225809940623543;11.892542816648552;11.550746785383245;11.56081046872794;10.889503963411476;12.422853195944263;10.914385132155443;12.110483309816226;13.643518018493522;10.257387842692651;10.909143047339898;11.619761463298424;11.661332752795186;12.41336348121097;10.952013164889486;11.115693952197011;10.508785162064513;10.982280604558284;11.683871868622605;11.683433292835405;12.888553007579214;11.804131021183318;11.996120363033048;10.904634621668151;12.90482275429421;12.183015000882756;13.159713691032628;11.645208082774683;9.273795599214264;11.60177078840771;11.749869427396844;12.47851684767645;8.813781191217037;11.571278618514595;11.147840893672337;12.347067657165873;12.524541715035848;11.799281621521924;10.782998208920414;12.352595231134304;11.251482410620213;10.461479447286155;11.880348808156027;10.62296694479051;11.60177078840771;12.603162679534382;10.757390009366638;11.466076461396252;12.099676554859643;12.261507309202056;7.098032082960526;11.41732511767992;13.911017407796985;14.421078622653663;10.790348496751914;12.680359523513712;11.95746484680521;10.116343961237469;11.3151495622563;12.034111146096592;11.436190995481416;11.91625269881221;10.506803437795648;11.0566377151132;12.55170826162069;13.347067657165873;11.40832974076739;11.031356596255709;12.433585441150496;11.17367713630342;13.506431561252567;11.640696837570092;11.347621368568134;11.020285500844649;12.022020969646356;12.622051819456376;14.533573081389802;11.891024190149498;11.773551346428505;10.925554439873554;14.058414589673388;12.160186576600662;11.281350514981035;13.67087750439698;11.461479447286155;14.459751783535282;13.411775775576528;12.79968636133125;11.111135670234708;8.974414589805527;11.43514933836693;12.45917543555203;13.635264656539514;10.811374693509942;10.849405100947758;15.442263185600936;13.11877889015452;13.056807035580608;10.10459875356437;11.007728114632254;14.79197682089869;15.084060941950035;12.192292814470768;10.75905593916017;10.889503963411476;10.568906154502084;11.948732239819616;12.356451970221755;11.895953892812168;11.350386742312844;14.930275335112052
10.897089128312755;11.23421867823847;9.537218400538595;11.508289986140348;10.904634621668151;11.826151214800207;11.500343969270403;11.84979602224561;10.521600439723729;10.932952892194717;11.10459875356437;11.91737207947684;11.080151309614088;11.159240650411672;9.681238411777803;11.225207436943505;10.772314573921651;10.489847960439295;11.289442575688332;9.459431618637296;11.21006248324023;10.757390009366638;10.62662165235837;12.325867580575418;11.511258495502268;11.016111838220512;10.870364719583405;10.12023787734196;11.500343969270403;10.909893083770042;10.7714894695006;11.591522346570734;11.11178773580101;10.884170519108435;10.497851836951115;9.679480099505446;11.265615046484458;10.914385132155443;11.59105477403678;10.24555270625568;11.492854620174748;11.638888382252262;11.103943429891558;11.384783750093352;11.29634268469289;11.754052367528924;11.784225860426252;11.079484783826816;11.364134655008051;10.497851836951115;11.563672959827514;10.608254821977908;11.375582512490508;10.584962500721156;11.186114239541643;6.247927513443585;11.23421867823847;11.225809940623543;11.461479447286155;9.573647187493322;11.647908074281808;11.67065624911844;10.536247215688128;11.236014191900084;11.08746284125034;11.593857938858225;11.419433550705378;11.08746284125034;11.776021715252812;9.933690654952231;11.593857938858225;11.152284842306582;10.517669388133813;11.09077405464075;11.661778097771988;11.519636252843211;10.725366257895642;11.70173963867435;11.48733761520718;8.118941072723507;11.712097051087548;11.76983784362944;11.447083226209651;11.105253779700885;9.99717948093762;10.978710459106358;10.92035285541508;11.157346935362844;11.760304125286382;11.397139806235604;11.719388820942084;11.567956075415466;11.298635406734242;10.772314573921651;8.693486957499324;11.385323176175872;11.50332885662666;10.758223214726724;11.267371931265274;11.619302955415687;11.107217075591382;11.785043714779723;11.698270577692032;10.961449694398196;11.287712379549449;11.197216693110052;11.403544678202014;11.383704292474052;11.23421867823847;11.693051295397;11.995767150877802;11.199672344836364;11.21856323619027;10.979425195331473;11.273212809854334;11.857203471508166
13.815383295813538;13.509156432503849;13.574002137683546;15.350732041623;13.689015171898564;13.781564627244329;14.827293078482398;14.580788526297118;14.346929196103249;13.633562896768938;13.197063076004984;14.635264656539514;14.795786019502;15.313449940963055;13.993115299679175;12.70433597118232;12.735344469539005;12.933506249629444;15.023407843140218;13.665002744086229;13.15608307628868;12.847448903982432;13.422459034917935;13.09490241275141;13.94178124227853;14.798218638969098;14.467541870400751;13.176329006617596;15.235041899396837;13.28106067167702;13.97109443803615;13.470913026274877;13.844117269587995;12.039261794341057;14.784941508337056;14.349834091457248;14.02669633424996;10.933690654952231;14.48224074813242;13.536732889835417;14.742151514236006;15.113498007014242;14.693922488081014;12.877475866534429;14.76435328821897;14.544240006441658;13.730363990324673;14.58478637973688;13.255471227467067;14.784941508337056;15.714567511873662;14.222794902868111;11.63390340934852;13.89822347121556;14.186810651653532;13.356864581418872;13.509156432503849;14.612292594109512;15.21973574392368;11.465056167831175;12.7737573721398;13.7282394114253;10.358651200892886;10.989394499844732;11.913637428049103;12.762174381993102;11.582141981658776;12.39231742277876;10.618385502258606;11.943247395901553;14.196141029718238;10.923327485419192;12.13699111208023;12.050528905530555;12.673750739438065;14.50624558702854;12.671983272091865;11.782588759494963;12.214926187942435;12.575775579874763;12.738725622493424;14.138511802674932;12.029632328044135;11.377210530388552;10.406205005418856;15.161564941492689;12.561526624136484;10.916625922211235;13.74157231951848;12.607561496354206;14.151175137808572;14.133543618886286;12.99806148563642;11.81698362325538;12.681018739902102;12.887791791341588;14.092674566725234;13.039433166324494;11.554588851677638;12.056299014550335;14.953150632063606;13.560093957642495;13.086302118782552;12.087131301540529;11.375039431346924;14.478769619475765;15.631518131801762;11.881113960675096;12.436451292286977;11.965062756744627;10.290018846932618;10.480790201095816;13.831999919509736;13.072132604167232;12.466076461396252;14.72940831698402
14.558659867026508;16.272648008070668;15.600029033951447;16.454154682673177;15.10336977739252;15.4990049832631;15.85836959985474;16.92787053451273;14.371640534611808;17.096529864973856;15.85827245848576;16.317695245765165;15.94585529694724;15.704822263779496;15.690543681998593;15.111135670234708;15.393926675640415;15.206174945047422;15.773551346428505;15.895811925543832;14.996561756654629;15.512894746887625;14.883931958538914;17.305589759234824;16.211127820625656;15.608110406614182;14.917745013443216;13.75509621030718;16.239225576001203;15.721606564040304;15.874092833348085;15.853358294277715;15.884552133987237;16.61296925671625;15.295338471925628;15.419433550705378;15.986642026703608;16.437492010125354;15.738382585453175;14.716337196561664;15.576720525080246;16.653278948351232;16.32772805839733;16.28598010592821;17.597026833231904;16.42642856887535;16.185165804774993;15.798142681665746;15.799736945824543;15.295338471925628;15.05167627936985;14.34200519911549;15.792409035754376;14.192292814470768;15.594470405806838;14.944300274244377;16.272648008070668;15.57308500436374;17.079297267953322;15.901856811968903;17.381382409984795;16.41172613160987;16.126563325715097;16.36218356348746;16.859182902142923;16.784379243437744;17.127440230649455;16.244438168275632;17.15577681880192;15.526346403176795;16.50481898763284;15.98850717892317;16.908404349191226;17.016177144641983;17.297328285169055;16.88212955188097;16.22622401599265;17.099049821020355;15.956988646210542;12.818382455041156;16.989128360866413;17.126522995427695;16.109443000310264;16.935567942192904;16.739582858413772;15.712661333339431;16.895977552665407;15.928888439397635;16.185320693862266;17.50826677059824;16.324022285996254;16.677169057716114;16.39320608639947;15.055663736593432;14.927500209145649;16.385778160102785;17.423780691742632;16.01878698035644;16.319636843348214;16.148397136431353;16.201626204182613;16.485813588874272;16.44049612044172;15.766684184582392;15.778795833267706;16.28949661089696;15.917045683157154;17.125847295460854;16.944265953371758;16.563643171465788;17.016645087505285;16.882726624679435;16.628274648575864;16.07196507295403;17.01476150988813;15.621078862335493
12.442943495848729;13.1767964781476;13.450438032395652;13.167731741103244;13.137631598235428;13.080151309614088;12.599912842187129;12.974593839981678;12.430713885791938;12.661332752795186;13.264442600226602;12.918304233699931;13.07045641594465;13.221285017810471;13.181618168395818;13.276560638218411;12.571752643503546;11.824958740528524;12.619761463298424;13.02911464546904;12.466841208321602;12.506059588827949;12.055621374781708;12.98192398731734;12.710591218506757;12.873444112515376;12.57483001533763;11.778077129535358;13.487714445571315;12.809768128710411;13.029804847630697;12.699572453287267;12.841957399099549;13.126543160712323;12.002815015607052;12.378836713210614;12.677058915711948;12.675074920385445;13.02392757717438;12.177419537989236;13.263856019596082;13.127671967038982;13.515946179109518;12.628673364068312;12.930367747438952;13.325164889489056;12.731955373771934;12.942697762886755;12.2903068962579;12.002815015607052;12.974414589805528;12.515699838284045;12.47699928613306;11.92072501975118;12.62067804213541;12.010528105886484;13.1767964781476;13.062720767165043;12.804332726187615;13.325024310191417;12.6640027628865;12.5980525001616;12.244066464194818;12.236014191900084;12.676397887044764;12.389900172773064;12.3445733225962;12.213408040858337;12.67529549909406;12.129926933510394;12.189206834597025;12.458150248057557;12.659103963473662;12.589651146514786;12.80634822671225;12.775816012673026;12.83466855769086;12.763627351727628;12.754052367528924;12.056299014550335;12.79197682089869;12.619073646817748;12.534059656450363;12.786473845221302;12.997532347526366;12.324743110494415;12.822172461476178;11.006326078524934;12.492604304386685;13.183945471757246;12.541338657970826;12.450953464712992;12.420223419348645;11.952013164889486;13.058330026205653;12.28886607416582;12.635037871183252;12.496853777388042;12.531137741444716;12.244958393151132;12.705848343508944;12.708221730038352;12.38720958071964;12.298921740969751;12.16679075071818;12.5473765634981;12.409656113059851;12.72749506902543;12.772520776314757;12.241089378860856;13.15813628540764;12.19567978549598;12.458150248057557;12.637756945412145;12.829326335841666;12.817583288677616
7.787902559391432;9.461479447286155;8.005624549193879;8.842350343413807;7.665335917185176;7.179909090014935;7.94251450533924;9.958552715431011;8.375039431346925;6.9886846867721655;8.409390936137703;8.696967526234287;7.948367231584678;9.324180546618742;8.422064766172813;8.219168520462162;8.74819284958946;8.787902559391432;7.954196310386875;9.134426320220928;6.7414669864011465;9.090112419664289;6.643856189774724;12.800293258223418;8.071462362556623;8.734709620225837;7.366322214245816;7.459431618637297;9.702172685365548;9.935165049603697;8.876516946565;9.493855449240822;7.3750394313469245;9.019590728357882;7.03342300153745;8.546894459887637;8.405141463136344;7.714245517666122;7.761551232444479;7.189824558880018;8.727920454563199;8.092757140919852;9.221587121264806;8.791162888555018;7.988684686772165;9.57553924683453;8.375039431346925;9.194756854422248;9.194756854422248;7.03342300153745;7.912889336229962;9.23840473932508;7.303780748177103;9.152284842306582;8.682994583681683;8.357552004618084;9.461479447286155;9.955649907528374;8.308339030139408;10.697836357962377;8.487840033823051;10.837627933171404;8.845490050944376;8.049848549450562;8.707359132080883;9.12670447284319;10.78953364497036;9.447083226209651;11.015415052386688;8.784634845557521;8.149747119504681;8.744833837499545;8.562242424221072;8.405141463136344;8.321928094887362;8.997179480937621;8.335390354693924;8.88264304936184;10.27262978497637;8.800899899920305;10.869593843240784;9.199672344836364;9.036173612553483;12.107217075591382;9.584962500721156;7.584962500721156;10.606405212697783;9.845490050944376;7.665335917185176;9.144658242831882;9.118941072723509;12.113742166049189;8.696967526234287;10.127994320976391;10.023754353299417;10.358651200892886;12.221889161471266;8.257387842692651;10.567005370247031;9.44086916761087;10.071462362556623;8.774787059601174;10.383704292474052;9.041659151637214;10.161131882984307;10.278449458220482;9.758223214726724;12.792790294301064;9.667111542075029;9.30149619498255;9.659995892429976;10.779719355143405;10.480790201095816;12.213711798105672;9.69522829149575;9.044394119358454
8.861086905995395;8.73809225962049;5.700439718141092;9.224001674198105;8.714245517666123;7.741466986401146;8.86418614465428;9.754887502163468;8.527477006060396;11.38316426063511;7.442943495848728;7.22881869049588;8.888743248898258;9.756556322524087;9.068778277985412;8.290018846932618;7.820178962415188;9.00842862207058;8.936637939002571;7.721099188707186;7.539158811108031;7.721099188707186;7.3750394313469245;8.50382573799575;8.29920801838728;8.971543553950772;8.038918989292302;8.546894459887637;7.727920454563199;9.219168520462162;8.03342300153745;9.252665432450248;8.071462362556623;10.214319120800766;7.20945336562895;9.111135670234708;9.339850002884624;7.491853096329675;9.13699111208023;7.169925001442312;8.027905996569885;9.69522829149575;8.618385502258606;9.055282435501187;7.294620748891627;9.273795599214264;8.539158811108031;7.700439718141092;8.159871336778389;7.20945336562895;9.121533517340032;9.264442600226602;7.294620748891627;8.108524456778168;8.45532722030456;6.94251450533924;8.73809225962049;9.366322214245816;10.599912842187129;9.041659151637214;10.348728154231075;9.857980995127573;9.79603960882977;10.395534135462302;10.277287400130357;10.383704292474052;10.018200178813226;9.39231742277876;9.929258408636972;8.375039431346925;10.41679752760606;9.556506054671928;9.426264754702098;10.721953612801386;10.675074920385445;9.868822554775;9.76983784362944;10.092757140919852;10.482807956726669;7.044394119358453;10.225207436943505;10.266786540694902;9.199672344836364;9.984418458801136;9.436711542137214;9.26209484537018;9.240791332161956;10.25974326369078;9.473705749619416;10.178664851006472;9.991521846075695;9.839203788096944;9.658211482751796;8.823367240046235;7.734709620225838;9.61654884377899;10.197216693110052;9.194756854422248;9.221587121264806;9.902375114486023;9.162391328756906;9.894817763307945;9.693486957499324;9.047123912114026;9.86727873970966;10.308339030139408;8.721099188707186;10.13827180017222;10.651948610723446;9.935165049603697;9.90839262077375;10.27262978497637;10.31174831500496;9.992938336165814;10.43879185257826;9.874981347653774
10.913637428049103;10.99081307915361;9.86573327085176;11.375039431346924;11.33427328530719;11.79968636133125;11.397139806235604;11.154185209265297;11.017504401109417;10.873444112515376;11.397139806235604;11.390706372872774;11.215532999745657;11.417852514885896;9.957102041562289;11.856036399819155;10.41256984680521;10.757390009366638;11.1357092861044;10.266786540694902;11.277287400130357;11.096056239180946;10.12670447284319;12.171802288682985;11.647908074281808;10.94982671075911;10.991521846075695;10.700439718141093;11.38855550398256;11.116343961237469;10.635718120331047;11.12670447284319;11.256798386079389;10.515699838284045;10.344295907915816;10.602698865017963;11.003517912108602;10.694357887221452;11.484319423644267;10.388017285345136;11.624795455860236;11.362491806046062;11.484822894262146;11.235415935602528;11.615169813843602;11.298062567719017;11.194756854422248;11.103287808412022;11.414685235807214;10.344295907915816;11.35149140932002;10.52845411076479;10.754052367528924;10.63662462054365;11.3409627642517;7.539158811108031;10.99081307915361;11.203348002979762;11.325867580575418;10.074141462752506;11.433585441150496;11.391243589427445;10.843921051289035;11.041659151637214;10.871135184243045;11.369052007001388;10.85096815098244;10.807354922057604;11.50382573799575;10.335390354693924;11.283088353024002;11.14338321398982;10.458406613236534;10.902375114486023;11.369597346278676;11.020285500844649;10.76983784362944;11.368506461507693;11.271463027904376;9.461479447286155;11.463013413449692;11.342630298678408;11.720671786825555;10.915879378835774;10.048486873992337;11.200285605224298;11.025831668332026;10.694357887221452;11.778487861222372;11.064742764750257;11.273795599214264;11.141468555393084;11.203348002979762;10.648357582009666;9.30149619498255;11.011926066306808;10.992938336165814;11.035486451292154;11.340406490853294;11.352595231134304;11.239001757765582;11.661778097771988;11.213104219641906;11.3292357417338;10.90839262077375;11.051208940914766;11.61056350392504;11.29634268469289;11.156715144224702;11.419433550705378;11.714245517666123;10.754887502163468;10.981567281903017;10.734709620225836;11.140190703191836;11.339850002884624
10.96000193206808;10.836839359748716;11.025139562278508;12.522826699925806;11.043710863347156;12.311180660053354;11.365228849251544;10.91513244895065;11.34318571544788;11.428360172704291;11.514714054138487;11.107870914279614;11.594324603924848;12.230620933129869;10.393390457443989;10.700439718141093;10.582141981658776;10.14974711950468;11.466586337719244;9.586839787961829;10.655530723155644;10.82097669262124;10.92481250360578;10.227615943414223;10.802516365121225;10.909893083770042;11.386940245324311;10.513727595952435;10.53818893205242;10.909143047339898;11.370687406807216;11.619302955415687;11.496853777388042;8.668884984266247;10.544964432789238;11.048486873992337;11.069449767427784;9.60177078840771;10.570804437724496;10.393390457443989;11.1331422124006;11.810571634741146;11.0566377151132;10.258566033889933;10.845490050944376;10.970824901362615;10.339850002884624;11.791162888555018;9.709083812550343;10.544964432789238;12.078817949961978;10.63390340934852;10.501837184902296;10.231221180711186;10.857203471508166;9.457380879072534;10.836839359748716;11.044394119358454;10.430452551665532;9.91737207947684;9.988684686772164;9.951284714966972;9.328674927327947;8.665335917185176;9.73640193131829;10.030667136246942;9.312882955284357;8.682994583681683;9.7431513941125;8.50382573799575;9.30149619498255;9.44086916761087;9.560332834212442;9.273795599214264;10.124121311829189;9.800899899920305;9.824958740528524;9.4797802640291;9.65642486327778;9.682994583681683;9.935165049603697;9.29920801838728;9.326429487122304;9.310612781659527;9.271463027904376;9.932214751968385;9.52552080909507;9.019590728357882;10.109830654278792;9.99717948093762;9.92481250360578;9.876516946565;9.43879185257826;9.49585502688717;9.584962500721156;9.89026427702111;9.543031820255235;10.26795708440284;10.40832974076739;9.355351096424812;9.366322214245816;9.804131021183318;10.406205005418856;10.095397022792556;9.584962500721156;9.689997971419446;9.566054038171092;9.86573327085176;9.477758266443889;9.35974956032233;9.477758266443889;9.344295907915816;9.968666793195208;8.459431618637296;9.562242424221072;9.105908508571158
10.644757592516257;9.219168520462162;8.918863237274595;10.320800548881635;11.495355392235982;9.84862294042934;11.066089190457772;8.044394119358454;11.23661220021575;7.794415866350106;10.485829308701904;8.89178370321831;9.594324603924848;11.043027283594547;8.848622940429339;10.572700226487292;9.167418145831736;11.599912842187129;9.719388820942084;10.957827560833744;9.7515440590891;9.611024797307351;8.951284714966972;8.721099188707186;11.62113611327464;11.778077129535358;9.972979786066292;11.696098170955864;10.127994320976391;10.179909090014934;8.857980995127573;10.260919533662904;10.67595703294175;6.129283016944966;10.606405212697783;10.004220466318197;11.019590728357882;9.221587121264806;10.690871009292314;8.31741261376487;9.233619676759702;9.355351096424812;10.649256177517314;9.527477006060396;10.685624839726357;10.166163082646111;8.383704292474052;10.14974711950468;9.052568050804153;10.606405212697783;11.355351096424812;8.888743248898258;10.378294855911893;10.147204924942228;10.766528908598865;4.754887502163468;9.219168520462162;10.582141981658776;12.340406490853294;9.59245703726808;11.276706019892432;11.043027283594547;9.672425341971495;9.80896417491926;10.404077136241234;11.857980995127573;9.96289600533726;8.134426320220927;10.187352073200495;10.164906926675688;11.86573327085176;9.86418614465428;9.823367240046236;10.725366257895642;10.091435386323608;11.844705764411938;11.110483309816226;11.015415052386688;9.497851836951115;11.68650052718322;10.213104219641906;11.101975670949232;10.437752072323605;9.016808287686557;10.08746284125034;13.219168520462162;9.219168520462162;8.700439718141093;11.81658370778757;10.390168956200185;12.410981267043796;11.436711542137214;10.747353829478062;10.681238411777803;9.278449458220482;11.702172685365548;10.51668494930961;11.957102041562289;11.589651146514786;10.22881869049588;13.052058534626903;11.262682142362165;10.842350343413807;10.74819284958946;9.184875342908285;11.510764167917891;13.33119687715303;10.573647187493322;9.197216693110052;9.611024797307351;9.632995197142955;8.965784284662087;11.12347479824414;10.854089179870574;10.022367813028454;11.813380386924727
9.06339508128851;9.348728154231075;11.035486451292154;9.968666793195208;8.447083226209653;7.169925001442312;10.34318571544788;7.707359132080882;10.15608307628868;10.427312844134963;11.269126679149418;9.049848549450562;9.78953364497036;9.7431513941125;8.991521846075695;10.659995892429976;8.651051691178928;9.868822554775;9.105908508571158;9.594324603924848;9.899356922923111;10.324180546618742;8.810571634741146;12.271754805646474;10.30149619498255;10.350939181546432;9.894817763307945;10.800899899920305;11.41204051455165;10.111135670234708;10.178664851006472;9.870364719583405;9.25974326369078;6.977279923499917;9.060695931687556;9.893301530860564;10.068778277985412;7.813781191217037;9.853309555403674;9.523561956057012;8.693486957499324;9.9901039638575;8.842350343413807;10.417852514885896;12.676397887044764;10.514714054138487;8.290018846932618;9.405141463136344;7.994353436858858;9.060695931687556;9.219168520462162;11.592924155627635;9.231221180711186;9.134426320220928;9.674192268145683;6.78135971352466;9.348728154231075;9.105908508571158;8.379378367071261;9.06339508128851;9.627533884472792;9.047123912114026;9.62935662007961;6.409390936137702;10.014020470314934;8.049848549450562;8.321928094887362;9.63117705570398;10.564149489985732;8.124121311829187;7.366322214245816;10.825753832883112;9.651051691178928;8.467605550082997;7.179909090014935;7.768184324776926;10.63026712502677;9.047123912114026;7.948367231584678;10.900112062977456;9.052568050804153;9.824958740528524;7.066089190457772;7.894817763307944;6.303780748177103;9.837627933171404;8.569855608330947;9.321928094887362;9.721099188707186;7.087462841250339;8.361943773735241;8.353146825498083;9.965784284662089;11.041659151637214;9.335390354693924;11.263856019596082;7.643856189774724;10.703038388986418;11.894817763307945;9.422064766172811;9.840777923595054;10.800899899920305;11.10000522442272;11.817383427897232;9.388017285345136;8.721099188707186;10.130570562805426;9.403012023574997;8.686500527183219;7.906890595608519;10.127994320976391;7.499845887083206;5.832890014164741;8.159871336778389;7.392317422778761;6.94251450533924
11.731743290707842;11.881113960675096;12.064742764750257;12.429929741353272;11.696098170955864;11.889884170302828;12.026177596889225;12.248224089668474;11.891403996665025;12.40992124124968;12.422853195944263;11.566054038171092;12.360572781480696;12.246443717117286;11.246146774635864;11.76445696361989;11.318542809702723;11.171176797651771;12.098361127332096;11.068778277985412;11.533329732305834;11.386940245324311;11.25797705856398;11.420486612825774;11.925554439873554;11.597587039586216;11.77066389291676;11.323054760341646;11.669328004395904;11.724940118462358;11.871135184243045;11.565102078360312;12.080151309614088;12.045759661382682;11.35974956032233;11.93258386928929;12.194449079479025;11.1006623390052;11.634357301137976;11.268542000300124;11.958552715431011;12.47015043527436;11.588714635582264;11.350386742312844;11.485829308701904;11.95637615724967;11.458919206967591;12.21856323619027;11.107870914279614;11.35974956032233;12.36796070964157;12.00842862207058;11.580258567499788;10.85096815098244;12.040974598817304;9.419960177847887;11.881113960675096;11.701306461958623;11.401412878714178;11.199672344836364;11.712097051087548;11.423641195075856;11.4241662888181;11.090112419664289;11.047805554007589;11.323617763291578;11.448632567730552;11.221587121264806;11.98049663618346;10.279610581052484;11.395534135462302;11.4893462407191;10.787086324551616;11.319107575824985;12.002463438892535;11.373408960228696;11.569380959522295;11.511258495502268;11.46352437327118;10.320800548881635;11.930737337562888;11.014717929860009;11.366322214245816;11.63390340934852;10.922584402713664;11.041659151637214;10.91139198784346;11.076815597050832;11.93110683302934;11.95383268214528;11.252665432450248;11.092757140919852;11.219773550892874;10.972261848733291;10.547858506058416;11.227014193649133;11.565102078360312;11.59105477403678;11.95383268214528;11.16679075071818;10.933690654952231;11.381542951184583;11.183635381473218;11.91139198784346;10.91139198784346;10.649256177517314;11.077483356859508;11.617467465294196;11.618385502258606;11.71639078949768;12.390437689560535;11.06204613772049;11.200285605224298;10.639340708652233;11.576484346796851;10.948367231584678
