TCGA-DJ-A4UW-01A;TCGA-DJ-A4UP-01A;TCGA-DJ-A1QI-01A;TCGA-KS-A4IC-01A;TCGA-EM-A2CT-01A;TCGA-BJ-A0YZ-01A;TCGA-DJ-A13R-01A;TCGA-EL-A3N3-01A;TCGA-E8-A419-01A;TCGA-DJ-A1QH-01A;TCGA-EL-A3MZ-01A;TCGA-EL-A3ZH-01A;TCGA-IM-A41Y-01A;TCGA-E8-A418-01A;TCGA-BJ-A0ZA-01A;TCGA-BJ-A0Z3-01A;TCGA-EM-A1YD-01A;TCGA-EL-A3D4-01A;TCGA-FK-A3SB-01A;TCGA-BJ-A2P4-01A;TCGA-ET-A3BQ-01B;TCGA-EL-A3D5-01A;TCGA-ET-A25K-01A;TCGA-FK-A3SD-01A;TCGA-BJ-A2NA-01A;TCGA-ET-A39I-01A;TCGA-BJ-A28W-01A;TCGA-E8-A437-01A;TCGA-ET-A3BT-01A;TCGA-FE-A236-01A;TCGA-J8-A3YE-01A;TCGA-H2-A422-01A;TCGA-EM-A3SU-01A;TCGA-DJ-A3UT-01A;TCGA-EM-A1YD-01A;TCGA-EM-A4FV-01A;TCGA-EL-A3T2-01A;TCGA-ET-A3BX-01A;TCGA-IM-A3ED-01A;TCGA-EL-A3ZH-01A;TCGA-BJ-A45H-01A;TCGA-EM-A4FN-01A;TCGA-ET-A2N3-01B;TCGA-EL-A3CR-01A;TCGA-EL-A3H4-01A;TCGA-FY-A76V-01A;TCGA-DJ-A1QQ-01A;TCGA-J8-A3NZ-01A;TCGA-EL-A3H1-01A;TCGA-DJ-A2Q6-01A;TCGA-DJ-A2PX-01A;TCGA-DJ-A3V2-01A;TCGA-ET-A3BT-01A;TCGA-FY-A3R9-01A;TCGA-J8-A4HW-01A;TCGA-EL-A4JZ-01A;TCGA-BJ-A191-01A;TCGA-EM-A4FR-01A;TCGA-EL-A3ZQ-11A;TCGA-BJ-A3PR-11A;TCGA-KS-A41J-11A;TCGA-EL-A3MY-11A;TCGA-BJ-A2NA-11A;TCGA-EL-A3GZ-11A;TCGA-EL-A3T8-11A;TCGA-EL-A3TB-11A;TCGA-EL-A3ZT-11A;TCGA-DO-A1JZ-11A;TCGA-H2-A2K9-11A;TCGA-EL-A3ZG-11A;TCGA-EL-A3MW-11A;TCGA-BJ-A28R-11A;TCGA-EM-A1YC-11A;TCGA-ET-A2MX-11C;TCGA-BJ-A290-11A;TCGA-EL-A3TA-11A;TCGA-BJ-A2N9-11A;TCGA-BJ-A3PU-11A;TCGA-EM-A1CT-11A;TCGA-EL-A3ZS-11A;TCGA-BJ-A2N7-11A;TCGA-EL-A3ZH-11A;TCGA-ET-A3DW-11A;TCGA-ET-A2N5-11B;TCGA-EM-A3ST-11A;TCGA-EL-A3T1-11A;TCGA-EM-A1CV-11A;TCGA-EM-A1CW-11A;TCGA-EL-A3N3-11A;TCGA-EL-A3MX-11A;TCGA-EL-A3ZL-11A;TCGA-EL-A3ZR-11A;TCGA-EL-A3ZK-11A;TCGA-GE-A2C6-11A;TCGA-BJ-A28W-11A;TCGA-EL-A3ZP-11A;TCGA-EL-A3T7-11A;TCGA-KS-A41I-11A;TCGA-BJ-A28X-11A;TCGA-EL-A3T0-11A;TCGA-EL-A3T6-11A;TCGA-EL-A3H1-11A;TCGA-EL-A3N2-11A;TCGA-E8-A2JQ-11A;TCGA-EM-A1CU-11A;TCGA-EL-A3ZO-11A;TCGA-EL-A3H7-11A;TCGA-KS-A41L-11A;TCGA-EM-A1CS-11A;TCGA-EL-A3H2-11A;TCGA-BJ-A2N8-11A;TCGA-FY-A3TY-11A;TCGA-EL-A3T2-11A;TCGA-EL-A3ZM-11A;TCGA-EL-A3T3-11A;TCGA-ET-A3DP-11A
12.744413410557655;12.573883830656468;12.630722162103838;12.242280950302444;13.12298972285457;12.657765035265363;11.37937836707126;12.498101243994851;13.031011907437708;12.868243817704636;12.598750409571752;12.909705611215571;12.269418929741096;13.180375403128156;12.312315746690109;12.740413232033294;12.249706056969703;12.348174867535556;12.724727001534443;12.214622686302336;12.947454306767218;12.82376527978966;12.006676715308988;13.22143607744528;12.712312041780274;12.755722153642282;11.38424412224308;12.107544031975989;12.724087461793989;12.834471049984222;12.77869318322384;12.532599438672984;12.29117069932186;13.008603695797012;12.249706056969703;12.170238052336648;12.436451292286977;12.80634822671225;12.863411958941638;12.909705611215571;12.452241240430816;12.269418929741096;12.887411032553183;12.543756853375896;12.873444112515376;12.094737505048093;12.621822947394202;12.67087750439698;13.17975361881042;13.093087390444218;12.66266837551754;12.923141750621268;12.724087461793989;13.141468555393084;12.707790495528824;12.469641817239516;12.3437409184722;12.30720080914081;13.089450481115907;11.83289001416474;13.02167404285837;12.776021715252812;12.45249865769279;12.552188759557149;12.564387696052629;12.876900591040306;12.581435989454384;12.458406613236534;12.910830081296574;12.420223419348645;12.659103963473662;12.59105477403678;12.413892328372643;12.928333307585149;13.132981618529351;13.023407843140218;12.58331786813751;13.077983973962752;13.075980462416286;10.773963368433558;13.245404150930328;13.323477033150423;12.926110641785304;13.027905996569883;12.59269061535341;12.73978060977326;12.59245703726808;12.055960234452296;12.87824254386927;13.029459787824964;13.051208940914766;12.673971520682796;12.627989784315703;12.003517912108602;11.563196272216738;12.448374459662794;12.732803394393494;12.270003253378444;12.40832974076739;12.932399322433792;12.978352958165145;13.090939415984376;12.56652978262417;12.26209484537018;12.389631339260522;12.94982671075911;12.799079209029006;13.116668855967111;13.044735626056909;13.039433166324494;13.59700500260697;12.521845775161932;12.418116141207488;12.969386521342283;12.90048948483465;12.97513145692134
13.171020382511934;12.888553007579214;12.320518524632693;12.083479327331842;14.62542347167774;10.236014191900084;9.330916878114618;11.632086412835182;12.294620748891628;12.540854532113636;12.536247215688128;11.90275194485016;11.591522346570734;12.347067657165873;10.949097155729207;12.422853195944263;11.783816759320182;10.952013164889486;11.105908508571158;10.257387842692651;12.867664848380745;8.672425341971495;11.60177078840771;11.265615046484458;12.28106067167702;10.461479447286155;9.179909090014934;10.787086324551616;11.645208082774683;13.45455634396194;14.604611139567387;11.80332391904149;12.083479327331842;12.44785810495403;11.783816759320182;11.241387363998935;12.7238742188639;11.527477006060396;12.014369242235135;11.90275194485016;12.159871336778387;11.573647187493322;9.923327485419192;11.171176797651771;11.898601387403938;12.06406908038551;11.449664538476192;12.951102545001342;11.074141462752506;12.51668494930961;12.90482275429421;11.654188473059545;11.645208082774683;11.602234901341063;11.271463027904376;11.483311954999351;10.022367813028454;10.22881869049588;14.421078622653663;10.790348496751914;12.680359523513712;11.95746484680521;10.116343961237469;11.3151495622563;12.034111146096592;11.436190995481416;11.91625269881221;10.506803437795648;11.0566377151132;12.55170826162069;13.347067657165873;11.40832974076739;11.031356596255709;12.433585441150496;11.17367713630342;13.506431561252567;11.640696837570092;11.347621368568134;11.020285500844649;12.022020969646356;12.622051819456376;14.533573081389802;11.891024190149498;11.773551346428505;10.925554439873554;14.058414589673388;12.160186576600662;11.281350514981035;13.67087750439698;11.461479447286155;14.459751783535282;13.411775775576528;12.79968636133125;11.111135670234708;8.974414589805527;11.43514933836693;12.45917543555203;13.635264656539514;10.811374693509942;10.849405100947758;15.442263185600936;13.11877889015452;13.056807035580608;10.10459875356437;11.007728114632254;14.79197682089869;15.084060941950035;12.192292814470768;10.75905593916017;10.889503963411476;10.568906154502084;11.948732239819616;12.356451970221755;11.895953892812168;11.350386742312844;14.930275335112052
10.894059846274022;11.016111838220512;11.635718120331047;10.232420927176076;11.213104219641906;10.505811553919594;9.779719355143405;11.124767535822471;10.487840033823051;11.520127550324853;10.94397991434374;11.798066720363062;10.909143047339898;11.492854620174748;11.77272694923985;11.10459875356437;11.419433550705378;9.459431618637296;11.450180247164754;9.681238411777803;11.280190792216906;10.477758266443889;10.497851836951115;10.577428828035748;11.366322214245816;11.784225860426252;8.569855608330947;10.502831804066744;11.11178773580101;11.46096776257042;11.20945336562895;11.544964432789238;9.715961990255144;11.199058823653022;11.419433550705378;10.83368074865474;11.650154213675094;11.330916878114618;11.437231901039478;11.798066720363062;10.488844346457336;10.427312844134963;10.368506461507693;10.689997971419446;11.78135971352466;11.198445041452365;11.486332252768664;11.509775004326936;11.480790201095816;11.91026795581084;10.909893083770042;10.99506046703272;11.11178773580101;12.083479327331842;11.392854039872873;10.817783121774534;10.764042217306589;11.029287226968243;11.461479447286155;9.573647187493322;11.647908074281808;11.67065624911844;10.536247215688128;11.236014191900084;11.08746284125034;11.593857938858225;11.419433550705378;11.08746284125034;11.776021715252812;9.933690654952231;11.593857938858225;11.152284842306582;10.517669388133813;11.09077405464075;11.661778097771988;11.519636252843211;10.725366257895642;11.70173963867435;11.48733761520718;8.118941072723507;11.712097051087548;11.76983784362944;11.447083226209651;11.105253779700885;9.99717948093762;10.978710459106358;10.92035285541508;11.157346935362844;11.760304125286382;11.397139806235604;11.719388820942084;11.567956075415466;11.298635406734242;10.772314573921651;8.693486957499324;11.385323176175872;11.50332885662666;10.758223214726724;11.267371931265274;11.619302955415687;11.107217075591382;11.785043714779723;11.698270577692032;10.961449694398196;11.287712379549449;11.197216693110052;11.403544678202014;11.383704292474052;11.23421867823847;11.693051295397;11.995767150877802;11.199672344836364;11.21856323619027;10.979425195331473;11.273212809854334;11.857203471508166
13.34318571544788;14.798218638969098;14.228442939734313;13.963257356633047;13.4578938373147;13.698487638557692;11.811374693509942;14.798927381020423;14.45159749625839;14.396738556047817;14.38949690371638;15.526743742999686;14.199365616857982;14.742151514236006;14.801405239881648;13.197063076004984;13.7425199716613;13.665002744086229;13.799180418825316;13.993115299679175;14.978174174468167;11.174925682500678;14.784941508337056;14.76523429173774;14.962082633851564;13.730363990324673;10.4542992936199;13.233919208586975;13.844117269587995;14.579492727610369;12.911953675621971;14.203730346034735;13.918863237274596;14.096220996223424;13.7425199716613;13.338179249900112;15.09283971038852;14.927361312621972;14.317483276955974;15.526743742999686;12.715318552331349;14.274159723049742;13.531746961943142;13.73798667210327;15.047294352783004;13.861086905995396;13.749869427396844;14.16451415352772;15.23522892962136;13.896710815726117;13.28106067167702;13.202583012749797;13.844117269587995;13.251186503524336;13.802718295983178;14.66033022367574;13.25871324015922;13.47192918764169;15.21973574392368;11.465056167831175;12.7737573721398;13.7282394114253;10.358651200892886;10.989394499844732;11.913637428049103;12.762174381993102;11.582141981658776;12.39231742277876;10.618385502258606;11.943247395901553;14.196141029718238;10.923327485419192;12.13699111208023;12.050528905530555;12.673750739438065;14.50624558702854;12.671983272091865;11.782588759494963;12.214926187942435;12.575775579874763;12.738725622493424;14.138511802674932;12.029632328044135;11.377210530388552;10.406205005418856;15.161564941492689;12.561526624136484;10.916625922211235;13.74157231951848;12.607561496354206;14.151175137808572;14.133543618886286;12.99806148563642;11.81698362325538;12.681018739902102;12.887791791341588;14.092674566725234;13.039433166324494;11.554588851677638;12.056299014550335;14.953150632063606;13.560093957642495;13.086302118782552;12.087131301540529;11.375039431346924;14.478769619475765;15.631518131801762;11.881113960675096;12.436451292286977;11.965062756744627;10.290018846932618;10.480790201095816;13.831999919509736;13.072132604167232;12.466076461396252;14.72940831698402
15.20522051650675;15.608110406614182;15.591872926550806;15.60848585649532;15.983461269934612;15.088539819423843;14.1728962458698;15.067938476436064;15.635718120331047;15.213787727425492;15.42678889459556;17.00106727342672;15.157031074378354;15.576720525080246;16.16588839197123;15.85827245848576;16.61217738588099;15.895811925543832;15.586839787961829;15.690543681998593;16.162194612815437;15.721633263063;15.295338471925628;17.035389792985107;15.7279204545632;16.185165804774993;14.929489591241568;16.130791744074717;15.884552133987237;15.439473801334584;15.40490870871275;16.109422594584125;14.416071776078178;16.918537178179292;16.61217738588099;15.974436997295545;16.136330312785574;16.003210437026794;16.085825122811293;17.00106727342672;15.577340309181398;15.219471067394355;16.571648963845107;15.687184288365003;15.394898063429425;15.112439506781552;16.31765991979298;15.552278835106824;16.562123148867286;15.410517601591986;15.721606564040304;15.88802971456407;15.884552133987237;15.642869635221922;16.39902752762304;14.990325599831218;16.708814467098243;16.716886429799427;17.079297267953322;15.901856811968903;17.381382409984795;16.41172613160987;16.126563325715097;16.36218356348746;16.859182902142923;16.784379243437744;17.127440230649455;16.244438168275632;17.15577681880192;15.526346403176795;16.50481898763284;15.98850717892317;16.908404349191226;17.016177144641983;17.297328285169055;16.88212955188097;16.22622401599265;17.099049821020355;15.956988646210542;12.818382455041156;16.989128360866413;17.126522995427695;16.109443000310264;16.935567942192904;16.739582858413772;15.712661333339431;16.895977552665407;15.928888439397635;16.185320693862266;17.50826677059824;16.324022285996254;16.677169057716114;16.39320608639947;15.055663736593432;14.927500209145649;16.385778160102785;17.423780691742632;16.01878698035644;16.319636843348214;16.148397136431353;16.201626204182613;16.485813588874272;16.44049612044172;15.766684184582392;15.778795833267706;16.28949661089696;15.917045683157154;17.125847295460854;16.944265953371758;16.563643171465788;17.016645087505285;16.882726624679435;16.628274648575864;16.07196507295403;17.01476150988813;15.621078862335493
12.706711844980717;12.873444112515376;12.630494661505578;12.733015321685963;13.282798858683533;12.145295334933598;12.529918528120325;12.332036548361652;12.72451385311995;12.909330593006835;12.909518114296617;12.685843811426082;12.805340828416384;13.263856019596082;12.516438734607949;13.264442600226602;12.103943429891558;13.02911464546904;12.785043714779723;13.181618168395818;13.040289721025715;11.556026992724677;12.002815015607052;12.81698362325538;12.859534786382651;12.731955373771934;13.036345351740747;13.01576348736988;12.841957399099549;13.12815547093924;12.873828574886977;12.789126046425231;12.382083590141969;13.251482410620213;12.103943429891558;12.601538675939848;11.9762060901486;12.626393504173995;12.253552062637464;12.685843811426082;12.384513961398618;13.152918576136624;13.268980531649836;13.259301915079512;12.160816849673546;12.12605911607068;12.361669679492774;12.871520262329112;12.786065381163962;12.571989597604578;12.809768128710411;12.999471572532684;12.841957399099549;12.673529924401144;12.41732511767992;13.035658272294071;12.897467341721892;13.371095967259532;12.804332726187615;13.325024310191417;12.6640027628865;12.5980525001616;12.244066464194818;12.236014191900084;12.676397887044764;12.389900172773064;12.3445733225962;12.213408040858337;12.67529549909406;12.129926933510394;12.189206834597025;12.458150248057557;12.659103963473662;12.589651146514786;12.80634822671225;12.775816012673026;12.83466855769086;12.763627351727628;12.754052367528924;12.056299014550335;12.79197682089869;12.619073646817748;12.534059656450363;12.786473845221302;12.997532347526366;12.324743110494415;12.822172461476178;11.006326078524934;12.492604304386685;13.183945471757246;12.541338657970826;12.450953464712992;12.420223419348645;11.952013164889486;13.058330026205653;12.28886607416582;12.635037871183252;12.496853777388042;12.531137741444716;12.244958393151132;12.705848343508944;12.708221730038352;12.38720958071964;12.298921740969751;12.16679075071818;12.5473765634981;12.409656113059851;12.72749506902543;12.772520776314757;12.241089378860856;13.15813628540764;12.19567978549598;12.458150248057557;12.637756945412145;12.829326335841666;12.817583288677616
9.887220615468385;8.734709620225837;7.321928094887363;7.622051819456376;10.001408194392807;9.076815597050832;9.294620748891628;7.813781191217037;9.1006623390052;7.189824558880018;9.805743872151618;12.329516067206534;9.381542951184583;8.727920454563199;8.546894459887637;8.409390936137703;6.7414669864011465;9.134426320220928;7.417852514885898;8.422064766172813;8.400879436282183;10.118941072723509;7.03342300153745;10.826548487290914;8.339850002884624;8.375039431346925;10.970105890612182;8.276124405274238;7.3750394313469245;7.741466986401146;9.86727873970966;9.231221180711186;8.721099188707186;9.4757334309664;6.7414669864011465;8.20945336562895;8.247927513443585;8.577428828035748;7.179909090014935;12.329516067206534;9.65642486327778;7.807354922057604;12.85972889267839;9.398743691938192;6.614709844115208;8.665335917185176;7.0;9.055282435501187;8.43879185257826;8.527477006060396;9.935165049603697;8.603626344986193;7.3750394313469245;10.422064766172811;8.632995197142957;9.294620748891628;7.924812503605781;10.519636252843211;8.308339030139408;10.697836357962377;8.487840033823051;10.837627933171404;8.845490050944376;8.049848549450562;8.707359132080883;9.12670447284319;10.78953364497036;9.447083226209651;11.015415052386688;8.784634845557521;8.149747119504681;8.744833837499545;8.562242424221072;8.405141463136344;8.321928094887362;8.997179480937621;8.335390354693924;8.88264304936184;10.27262978497637;8.800899899920305;10.869593843240784;9.199672344836364;9.036173612553483;12.107217075591382;9.584962500721156;7.584962500721156;10.606405212697783;9.845490050944376;7.665335917185176;9.144658242831882;9.118941072723509;12.113742166049189;8.696967526234287;10.127994320976391;10.023754353299417;10.358651200892886;12.221889161471266;8.257387842692651;10.567005370247031;9.44086916761087;10.071462362556623;8.774787059601174;10.383704292474052;9.041659151637214;10.161131882984307;10.278449458220482;9.758223214726724;12.792790294301064;9.667111542075029;9.30149619498255;9.659995892429976;10.779719355143405;10.480790201095816;12.213711798105672;9.69522829149575;9.044394119358454
8.848622940429339;8.971543553950772;7.321928094887363;7.832890014164741;10.370687406807216;13.616089313582115;8.204571144249204;7.994353436858858;8.507794640198696;9.216745858195306;8.915879378835774;8.546894459887637;7.149747119504682;8.027905996569885;8.550746785383243;7.442943495848728;9.859534786382651;7.721099188707186;7.845490050944375;9.068778277985412;8.396604781181859;8.741466986401146;7.20945336562895;10.940313597145968;8.829722735086058;8.539158811108031;7.546894459887636;8.204571144249204;8.071462362556623;7.845490050944375;9.46352437327118;8.228818690495881;9.1006623390052;9.20212382383046;9.859534786382651;8.20945336562895;8.134426320220927;10.487840033823051;8.977279923499916;8.546894459887637;8.016808287686555;7.686500527183218;8.651051691178928;11.436711542137214;8.74819284958946;8.124121311829187;8.370687406807217;8.189824558880018;8.027905996569885;8.7714894695006;9.219168520462162;8.909893083770042;8.071462362556623;9.306061689428342;9.066089190457772;8.430452551665532;7.442943495848728;6.94251450533924;10.599912842187129;9.041659151637214;10.348728154231075;9.857980995127573;9.79603960882977;10.395534135462302;10.277287400130357;10.383704292474052;10.018200178813226;9.39231742277876;9.929258408636972;8.375039431346925;10.41679752760606;9.556506054671928;9.426264754702098;10.721953612801386;10.675074920385445;9.868822554775;9.76983784362944;10.092757140919852;10.482807956726669;7.044394119358453;10.225207436943505;10.266786540694902;9.199672344836364;9.984418458801136;9.436711542137214;9.26209484537018;9.240791332161956;10.25974326369078;9.473705749619416;10.178664851006472;9.991521846075695;9.839203788096944;9.658211482751796;8.823367240046235;7.734709620225838;9.61654884377899;10.197216693110052;9.194756854422248;9.221587121264806;9.902375114486023;9.162391328756906;9.894817763307945;9.693486957499324;9.047123912114026;9.86727873970966;10.308339030139408;8.721099188707186;10.13827180017222;10.651948610723446;9.935165049603697;9.90839262077375;10.27262978497637;10.31174831500496;9.992938336165814;10.43879185257826;9.874981347653774
11.002111776479852;10.94982671075911;11.550746785383245;10.154818109052105;11.174925682500678;10.949097155729207;9.618385502258606;11.174925682500678;11.11699367754698;11.375039431346924;11.180530807344482;10.660887270302569;10.661778097771988;11.624795455860236;10.757390009366638;11.397139806235604;11.016111838220512;10.266786540694902;11.16804526822409;9.957102041562289;11.094077685671904;11.184875342908285;10.344295907915816;10.60177078840771;11.38316426063511;11.194756854422248;9.643856189774723;10.15608307628868;11.256798386079389;10.977995368612962;10.874981347653774;11.059344460824423;10.239598529249124;10.758223214726724;11.016111838220512;10.800899899920305;11.11504365016171;11.434106928609957;11.09341756438796;10.660887270302569;10.638435913990472;10.606405212697783;10.514714054138487;11.14210705730255;11.33371442609397;10.638435913990472;11.018895621121649;11.325867580575418;11.355351096424812;11.92072501975118;11.116343961237469;11.118941072723509;11.256798386079389;11.167418145831736;11.057991722759176;11.23840473932508;10.414685235807214;10.524541715035848;11.325867580575418;10.074141462752506;11.433585441150496;11.391243589427445;10.843921051289035;11.041659151637214;10.871135184243045;11.369052007001388;10.85096815098244;10.807354922057604;11.50382573799575;10.335390354693924;11.283088353024002;11.14338321398982;10.458406613236534;10.902375114486023;11.369597346278676;11.020285500844649;10.76983784362944;11.368506461507693;11.271463027904376;9.461479447286155;11.463013413449692;11.342630298678408;11.720671786825555;10.915879378835774;10.048486873992337;11.200285605224298;11.025831668332026;10.694357887221452;11.778487861222372;11.064742764750257;11.273795599214264;11.141468555393084;11.203348002979762;10.648357582009666;9.30149619498255;11.011926066306808;10.992938336165814;11.035486451292154;11.340406490853294;11.352595231134304;11.239001757765582;11.661778097771988;11.213104219641906;11.3292357417338;10.90839262077375;11.051208940914766;11.61056350392504;11.29634268469289;11.156715144224702;11.419433550705378;11.714245517666123;10.754887502163468;10.981567281903017;10.734709620225836;11.140190703191836;11.339850002884624
10.325305455089682;10.909893083770042;11.24198314969433;11.298062567719017;10.47269083924278;10.675074920385445;9.487840033823051;11.280190792216906;11.381542951184583;11.511258495502268;11.35149140932002;10.649256177517314;10.875749351420056;11.1331422124006;10.746514321138465;11.514714054138487;9.96289600533726;9.586839787961829;10.927037168720297;10.393390457443989;11.249113452713727;8.897845456005511;10.544964432789238;10.057991722759176;11.953468962228849;10.339850002884624;9.923327485419192;10.571752643503546;11.496853777388042;11.002815015607052;10.746514321138465;11.094737505048093;11.078817949961978;9.961449694398196;9.96289600533726;10.67065624911844;10.615629636968098;11.152918576136624;11.513234113806051;10.649256177517314;10.047123912114026;11.390706372872774;9.59245703726808;11.053925881531104;11.032734528586714;10.7279204545632;11.295768934420508;11.323617763291578;9.99859042974533;11.31174831500496;10.909143047339898;11.065416134676548;11.496853777388042;8.888743248898258;10.807354922057604;11.585901449690772;11.113742166049189;10.451211111832327;10.430452551665532;9.91737207947684;9.988684686772164;9.951284714966972;9.328674927327947;8.665335917185176;9.73640193131829;10.030667136246942;9.312882955284357;8.682994583681683;9.7431513941125;8.50382573799575;9.30149619498255;9.44086916761087;9.560332834212442;9.273795599214264;10.124121311829189;9.800899899920305;9.824958740528524;9.4797802640291;9.65642486327778;9.682994583681683;9.935165049603697;9.29920801838728;9.326429487122304;9.310612781659527;9.271463027904376;9.932214751968385;9.52552080909507;9.019590728357882;10.109830654278792;9.99717948093762;9.92481250360578;9.876516946565;9.43879185257826;9.49585502688717;9.584962500721156;9.89026427702111;9.543031820255235;10.26795708440284;10.40832974076739;9.355351096424812;9.366322214245816;9.804131021183318;10.406205005418856;10.095397022792556;9.584962500721156;9.689997971419446;9.566054038171092;9.86573327085176;9.477758266443889;9.35974956032233;9.477758266443889;9.344295907915816;9.968666793195208;8.459431618637296;9.562242424221072;9.105908508571158
11.479275030250204;11.778077129535358;10.287712379549449;9.63117705570398;11.3297963382207;7.312882955284356;7.507794640198696;9.57553924683453;9.308339030139408;9.4797802640291;10.434628227636724;9.681238411777803;8.72451385311995;9.233619676759702;9.144658242831882;10.485829308701904;10.59618975614441;10.957827560833744;10.41574176829009;8.848622940429339;11.44604940671655;8.475733430966399;10.606405212697783;7.900866807980749;10.247927513443583;8.383704292474052;10.759888183221834;8.741466986401146;10.67595703294175;11.11504365016171;10.203348002979762;9.388017285345136;9.207014320177532;10.153552031708111;10.59618975614441;10.264442600226602;8.784634845557521;10.029287226968243;10.568906154502084;9.681238411777803;10.207014320177532;8.832890014164741;7.098032082960526;10.090112419664289;10.030667136246942;9.83605035505807;9.839203788096944;9.810571634741146;9.63662462054365;11.452241240430816;10.179909090014934;10.459431618637296;10.67595703294175;10.041659151637214;9.873444112515376;10.726218159332198;9.874981347653774;8.022367813028454;12.340406490853294;9.59245703726808;11.276706019892432;11.043027283594547;9.672425341971495;9.80896417491926;10.404077136241234;11.857980995127573;9.96289600533726;8.134426320220927;10.187352073200495;10.164906926675688;11.86573327085176;9.86418614465428;9.823367240046236;10.725366257895642;10.091435386323608;11.844705764411938;11.110483309816226;11.015415052386688;9.497851836951115;11.68650052718322;10.213104219641906;11.101975670949232;10.437752072323605;9.016808287686557;10.08746284125034;13.219168520462162;9.219168520462162;8.700439718141093;11.81658370778757;10.390168956200185;12.410981267043796;11.436711542137214;10.747353829478062;10.681238411777803;9.278449458220482;11.702172685365548;10.51668494930961;11.957102041562289;11.589651146514786;10.22881869049588;13.052058534626903;11.262682142362165;10.842350343413807;10.74819284958946;9.184875342908285;11.510764167917891;13.33119687715303;10.573647187493322;9.197216693110052;9.611024797307351;9.632995197142955;8.965784284662087;11.12347479824414;10.854089179870574;10.022367813028454;11.813380386924727
10.884933647949762;10.350939181546432;10.530406337099068;8.845490050944376;7.876516946564999;8.842350343413807;10.186114239541643;8.997179480937621;9.014020470314934;9.620219825507489;9.579315937580017;10.321928094887362;8.194756854422248;8.693486957499324;9.76487159073609;11.269126679149418;10.651948610723446;9.594324603924848;10.953468962228849;8.991521846075695;10.676838606474153;7.199672344836364;9.060695931687556;10.034798962577268;9.403012023574997;8.290018846932618;11.112439506781552;9.810571634741146;9.25974326369078;8.515699838284043;8.854868383260236;7.483815777264256;8.59245703726808;10.216745858195306;10.651948610723446;9.22881869049588;8.491853096329674;7.330916878114617;9.310612781659527;10.321928094887362;9.700439718141093;9.84862294042934;7.820178962415188;10.62935662007961;8.49585502688717;10.50481898763284;9.638435913990472;9.303780748177102;9.859534786382651;10.723660944409984;10.111135670234708;10.875749351420056;9.25974326369078;7.707359132080882;9.333155350310616;10.191059214531656;8.968666793195208;10.563196272216738;8.379378367071261;9.06339508128851;9.627533884472792;9.047123912114026;9.62935662007961;6.409390936137702;10.014020470314934;8.049848549450562;8.321928094887362;9.63117705570398;10.564149489985732;8.124121311829187;7.366322214245816;10.825753832883112;9.651051691178928;8.467605550082997;7.179909090014935;7.768184324776926;10.63026712502677;9.047123912114026;7.948367231584678;10.900112062977456;9.052568050804153;9.824958740528524;7.066089190457772;7.894817763307944;6.303780748177103;9.837627933171404;8.569855608330947;9.321928094887362;9.721099188707186;7.087462841250339;8.361943773735241;8.353146825498083;9.965784284662089;11.041659151637214;9.335390354693924;11.263856019596082;7.643856189774724;10.703038388986418;11.894817763307945;9.422064766172811;9.840777923595054;10.800899899920305;11.10000522442272;11.817383427897232;9.388017285345136;8.721099188707186;10.130570562805426;9.403012023574997;8.686500527183219;7.906890595608519;10.127994320976391;7.499845887083206;5.832890014164741;8.159871336778389;7.392317422778761;6.94251450533924
11.62890115202819;11.597587039586216;11.94251450533924;11.543515216152167;12.419170165028538;11.158609688214478;10.50084187955693;11.687375683437468;11.42678889459556;12.132178380915544;11.828929827651486;11.666667840690357;10.38586240064146;11.958552715431011;11.54978466794786;12.422853195944263;11.826945650415484;11.068778277985412;11.94800213097767;11.246146774635864;12.449148645375436;9.67065624911844;11.35974956032233;11.8649599151426;11.737247343027738;11.458919206967591;11.367414751246828;11.479275030250204;12.080151309614088;12.588246152044816;11.490850876740298;11.411510988012072;10.642954223480332;11.64880694972577;11.826945650415484;11.468624042918018;11.499845887083206;12.2246046815385;11.897845456005513;11.666667840690357;11.12347479824414;11.443461612227392;11.59618975614441;11.911017407796985;11.382083590141969;10.857203471508166;12.14306428063141;11.79644525906185;11.948367231584678;12.20304205556246;11.724940118462358;11.916625922211235;12.080151309614088;10.967946705812707;11.857980995127573;12.125090539303256;11.827739648806956;11.649705265471413;11.401412878714178;11.199672344836364;11.712097051087548;11.423641195075856;11.4241662888181;11.090112419664289;11.047805554007589;11.323617763291578;11.448632567730552;11.221587121264806;11.98049663618346;10.279610581052484;11.395534135462302;11.4893462407191;10.787086324551616;11.319107575824985;12.002463438892535;11.373408960228696;11.569380959522295;11.511258495502268;11.46352437327118;10.320800548881635;11.930737337562888;11.014717929860009;11.366322214245816;11.63390340934852;10.922584402713664;11.041659151637214;10.91139198784346;11.076815597050832;11.93110683302934;11.95383268214528;11.252665432450248;11.092757140919852;11.219773550892874;10.972261848733291;10.547858506058416;11.227014193649133;11.565102078360312;11.59105477403678;11.95383268214528;11.16679075071818;10.933690654952231;11.381542951184583;11.183635381473218;11.91139198784346;10.91139198784346;10.649256177517314;11.077483356859508;11.617467465294196;11.618385502258606;11.71639078949768;12.390437689560535;11.06204613772049;11.200285605224298;10.639340708652233;11.576484346796851;10.948367231584678
