TCGA-DJ-A1QL-01A;TCGA-FE-A3PD-01A;TCGA-DJ-A4UP-01A;TCGA-ET-A3BU-01A;TCGA-EL-A3H2-01A;TCGA-E8-A437-01A;TCGA-DJ-A1QM-01A;TCGA-J8-A3O1-01A;TCGA-EM-A1YD-01A;TCGA-FE-A3PC-01A;TCGA-FK-A4UB-01A;TCGA-DJ-A1QH-01A;TCGA-EM-A3FK-01A;TCGA-ET-A40R-01A;TCGA-DJ-A2PQ-01A;TCGA-FY-A40L-01A;TCGA-ET-A3BS-01A;TCGA-MK-A4N7-01A;TCGA-ET-A3DS-01A;TCGA-DJ-A2PQ-01A;TCGA-EM-A3FM-01A;TCGA-DJ-A1QM-01A;TCGA-EL-A3CV-01A;TCGA-EM-A3AN-01A;TCGA-BJ-A0YZ-01A;TCGA-EM-A3AK-01A;TCGA-E3-A3E1-01A;TCGA-BJ-A45D-01A;TCGA-EM-A2CL-01A;TCGA-EL-A3GQ-01A;TCGA-ET-A3BT-01A;TCGA-EM-A4FN-01A;TCGA-EL-A3CU-01A;TCGA-EL-A4JV-01A;TCGA-FY-A3BL-01A;TCGA-ET-A3DP-01A;TCGA-DE-A69K-01A;TCGA-DE-A7U5-01A;TCGA-H2-A26U-01A;TCGA-CE-A3ME-01A;TCGA-EL-A3MZ-01A;TCGA-DJ-A3UW-01A;TCGA-DJ-A4V5-01A;TCGA-EM-A2CO-01A;TCGA-DJ-A3VB-01A;TCGA-EL-A3GR-01A;TCGA-EM-A4G1-01A;TCGA-EM-A2OY-01A;TCGA-EM-A3SZ-01A;TCGA-EL-A3T1-01A;TCGA-EL-A4KI-01A;TCGA-BJ-A4O8-01A;TCGA-EL-A3CZ-01A;TCGA-EM-A3FJ-01A;TCGA-DJ-A1QE-01A;TCGA-EM-A3AL-01A;TCGA-EM-A1YB-01A;TCGA-ET-A25O-01A;TCGA-EL-A3ZQ-11A;TCGA-BJ-A3PR-11A;TCGA-KS-A41J-11A;TCGA-EL-A3MY-11A;TCGA-BJ-A2NA-11A;TCGA-EL-A3GZ-11A;TCGA-EL-A3T8-11A;TCGA-EL-A3TB-11A;TCGA-EL-A3ZT-11A;TCGA-DO-A1JZ-11A;TCGA-H2-A2K9-11A;TCGA-EL-A3ZG-11A;TCGA-EL-A3MW-11A;TCGA-BJ-A28R-11A;TCGA-EM-A1YC-11A;TCGA-ET-A2MX-11C;TCGA-BJ-A290-11A;TCGA-EL-A3TA-11A;TCGA-BJ-A2N9-11A;TCGA-BJ-A3PU-11A;TCGA-EM-A1CT-11A;TCGA-EL-A3ZS-11A;TCGA-BJ-A2N7-11A;TCGA-EL-A3ZH-11A;TCGA-ET-A3DW-11A;TCGA-ET-A2N5-11B;TCGA-EM-A3ST-11A;TCGA-EL-A3T1-11A;TCGA-EM-A1CV-11A;TCGA-EM-A1CW-11A;TCGA-EL-A3N3-11A;TCGA-EL-A3MX-11A;TCGA-EL-A3ZL-11A;TCGA-EL-A3ZR-11A;TCGA-EL-A3ZK-11A;TCGA-GE-A2C6-11A;TCGA-BJ-A28W-11A;TCGA-EL-A3ZP-11A;TCGA-EL-A3T7-11A;TCGA-KS-A41I-11A;TCGA-BJ-A28X-11A;TCGA-EL-A3T0-11A;TCGA-EL-A3T6-11A;TCGA-EL-A3H1-11A;TCGA-EL-A3N2-11A;TCGA-E8-A2JQ-11A;TCGA-EM-A1CU-11A;TCGA-EL-A3ZO-11A;TCGA-EL-A3H7-11A;TCGA-KS-A41L-11A;TCGA-EM-A1CS-11A;TCGA-EL-A3H2-11A;TCGA-BJ-A2N8-11A;TCGA-FY-A3TY-11A;TCGA-EL-A3T2-11A;TCGA-EL-A3ZM-11A;TCGA-EL-A3T3-11A;TCGA-ET-A3DP-11A
12.821574700936909;12.884361339165704;12.573883830656468;12.521109643651332;13.03823313473178;12.107544031975989;13.101647450030766;12.765907637488615;12.249706056969703;12.090443275081606;11.183015000882756;12.868243817704636;12.779103739584292;12.997003015272806;11.73893668167614;12.662445857580664;12.91513244895065;12.675516044082778;12.752171545162444;11.73893668167614;12.70173963867435;13.101647450030766;12.699138625275914;13.292896755409172;12.657765035265363;12.58941707576861;12.800090987624994;12.393122273589531;13.043539998771736;12.657765035265363;12.724087461793989;12.269418929741096;12.291458518782344;12.672646326124626;12.197216693110052;12.580494128777294;12.41336348121097;12.112113658097863;12.657318449581288;12.522336320913306;12.598750409571752;12.315432637905376;12.688250309133178;12.341518823245243;13.43280285635187;12.36139553316589;12.06339508128851;12.16679075071818;12.413627929024171;12.986730898175647;12.064405961891042;12.499845887083206;12.13699111208023;12.728133100306216;12.774375272802065;13.37775279502222;11.760719947465624;12.33399388276136;13.089450481115907;11.83289001416474;13.02167404285837;12.776021715252812;12.45249865769279;12.552188759557149;12.564387696052629;12.876900591040306;12.581435989454384;12.458406613236534;12.910830081296574;12.420223419348645;12.659103963473662;12.59105477403678;12.413892328372643;12.928333307585149;13.132981618529351;13.023407843140218;12.58331786813751;13.077983973962752;13.075980462416286;10.773963368433558;13.245404150930328;13.323477033150423;12.926110641785304;13.027905996569883;12.59269061535341;12.73978060977326;12.59245703726808;12.055960234452296;12.87824254386927;13.029459787824964;13.051208940914766;12.673971520682796;12.627989784315703;12.003517912108602;11.563196272216738;12.448374459662794;12.732803394393494;12.270003253378444;12.40832974076739;12.932399322433792;12.978352958165145;13.090939415984376;12.56652978262417;12.26209484537018;12.389631339260522;12.94982671075911;12.799079209029006;13.116668855967111;13.044735626056909;13.039433166324494;13.59700500260697;12.521845775161932;12.418116141207488;12.969386521342283;12.90048948483465;12.97513145692134
9.52552080909507;11.868436755858168;12.888553007579214;11.430452551665532;11.8668925276766;10.787086324551616;11.735132884139947;14.146409569587783;11.783816759320182;11.254438148267257;10.532355925288847;12.540854532113636;11.92851837525789;13.037546953962178;11.46096776257042;11.83289001416474;12.82316817898474;13.849209600569264;9.35974956032233;11.46096776257042;12.45249865769279;11.735132884139947;12.64227737850386;12.156399144871584;10.236014191900084;11.556984957594462;12.646558710154547;11.45532722030456;11.550746785383245;12.708221730038352;11.645208082774683;11.573647187493322;11.115693952197011;11.250298417906333;12.02410078025291;13.004922678569043;11.67991987851842;11.40886043602476;11.880348808156027;12.876133200043016;12.536247215688128;12.972620862058744;11.932952892194717;11.505315356136236;14.2408658496094;12.084144010615145;12.355626393637916;9.566054038171092;11.741466986401146;12.603162679534382;10.293471648838134;11.876133200043016;12.050188767596437;12.213711798105672;12.41336348121097;9.831307243802051;11.679040186393062;11.23840473932508;14.421078622653663;10.790348496751914;12.680359523513712;11.95746484680521;10.116343961237469;11.3151495622563;12.034111146096592;11.436190995481416;11.91625269881221;10.506803437795648;11.0566377151132;12.55170826162069;13.347067657165873;11.40832974076739;11.031356596255709;12.433585441150496;11.17367713630342;13.506431561252567;11.640696837570092;11.347621368568134;11.020285500844649;12.022020969646356;12.622051819456376;14.533573081389802;11.891024190149498;11.773551346428505;10.925554439873554;14.058414589673388;12.160186576600662;11.281350514981035;13.67087750439698;11.461479447286155;14.459751783535282;13.411775775576528;12.79968636133125;11.111135670234708;8.974414589805527;11.43514933836693;12.45917543555203;13.635264656539514;10.811374693509942;10.849405100947758;15.442263185600936;13.11877889015452;13.056807035580608;10.10459875356437;11.007728114632254;14.79197682089869;15.084060941950035;12.192292814470768;10.75905593916017;10.889503963411476;10.568906154502084;11.948732239819616;12.356451970221755;11.895953892812168;11.350386742312844;14.930275335112052
10.732167425663384;11.47218311618954;11.016111838220512;11.401412878714178;11.404609397837712;10.502831804066744;11.682116764950074;11.381542951184583;11.419433550705378;10.260919533662904;9.85642552862553;11.520127550324853;11.443979542601252;10.793603309279408;10.391243589427445;11.4893462407191;11.030667136246942;11.112439506781552;11.518161355756956;10.391243589427445;10.169925001442312;11.682116764950074;11.553629293916364;11.668441828052998;10.505811553919594;11.348174867535556;11.1767964781476;10.117643101389092;11.84979602224561;11.6142497276894;11.11178773580101;10.427312844134963;11.21006248324023;11.084808387804362;10.970105890612182;11.151016538892248;11.047123912114026;10.350939181546432;11.079484783826816;11.115693952197011;10.94397991434374;10.461479447286155;11.0;10.76487159073609;11.214319120800766;11.459431618637296;11.038918989292302;11.256208688527389;10.680359523513712;11.563672959827514;9.83289001416474;10.742309436084;12.011926066306808;10.904634621668151;11.289442575688332;11.658657792126084;9.640244936222343;11.565578136784328;11.461479447286155;9.573647187493322;11.647908074281808;11.67065624911844;10.536247215688128;11.236014191900084;11.08746284125034;11.593857938858225;11.419433550705378;11.08746284125034;11.776021715252812;9.933690654952231;11.593857938858225;11.152284842306582;10.517669388133813;11.09077405464075;11.661778097771988;11.519636252843211;10.725366257895642;11.70173963867435;11.48733761520718;8.118941072723507;11.712097051087548;11.76983784362944;11.447083226209651;11.105253779700885;9.99717948093762;10.978710459106358;10.92035285541508;11.157346935362844;11.760304125286382;11.397139806235604;11.719388820942084;11.567956075415466;11.298635406734242;10.772314573921651;8.693486957499324;11.385323176175872;11.50332885662666;10.758223214726724;11.267371931265274;11.619302955415687;11.107217075591382;11.785043714779723;11.698270577692032;10.961449694398196;11.287712379549449;11.197216693110052;11.403544678202014;11.383704292474052;11.23421867823847;11.693051295397;11.995767150877802;11.199672344836364;11.21856323619027;10.979425195331473;11.273212809854334;11.857203471508166
14.430975172588068;13.681018739902102;14.798218638969098;15.51926766990549;13.051208940914766;13.233919208586975;13.946906274456396;13.162706018482416;13.7425199716613;13.01262453886506;13.074810461160451;14.396738556047817;14.921655010785052;14.42940674151398;11.583552930466483;14.71987006686;12.93682194449238;13.591639216030144;12.11699367754698;11.583552930466483;14.954014507722544;13.946906274456396;15.229194343418428;13.568787428826925;13.698487638557692;13.169298695792843;14.016721249887311;15.232046113570558;14.580788526297118;12.225809940623543;13.844117269587995;14.274159723049742;13.15608307628868;14.262828929261705;12.940864139049571;14.721312842175312;13.185959435631318;14.427443801793194;14.58478637973688;14.366595426071438;14.38949690371638;14.3059904645738;14.466968626739956;13.937465778954389;15.857543689654038;15.037632744408544;12.632086412835182;11.91139198784346;13.928795932261515;15.714567511873662;13.7688046164558;13.754261196514;13.801102057146291;12.628217680223434;15.023407843140218;13.650154213675094;12.450438032395652;12.230921088137896;15.21973574392368;11.465056167831175;12.7737573721398;13.7282394114253;10.358651200892886;10.989394499844732;11.913637428049103;12.762174381993102;11.582141981658776;12.39231742277876;10.618385502258606;11.943247395901553;14.196141029718238;10.923327485419192;12.13699111208023;12.050528905530555;12.673750739438065;14.50624558702854;12.671983272091865;11.782588759494963;12.214926187942435;12.575775579874763;12.738725622493424;14.138511802674932;12.029632328044135;11.377210530388552;10.406205005418856;15.161564941492689;12.561526624136484;10.916625922211235;13.74157231951848;12.607561496354206;14.151175137808572;14.133543618886286;12.99806148563642;11.81698362325538;12.681018739902102;12.887791791341588;14.092674566725234;13.039433166324494;11.554588851677638;12.056299014550335;14.953150632063606;13.560093957642495;13.086302118782552;12.087131301540529;11.375039431346924;14.478769619475765;15.631518131801762;11.881113960675096;12.436451292286977;11.965062756744627;10.290018846932618;10.480790201095816;13.831999919509736;13.072132604167232;12.466076461396252;14.72940831698402
17.001034276799334;16.026717944259488;15.608110406614182;15.90996337969779;16.517192634463573;16.130791744074717;16.69503793542769;14.988640311857411;16.61217738588099;15.512339246950583;15.166908408086574;15.213787727425492;16.05968244724764;16.57872648096675;14.472754292062746;15.376566326296183;15.316529031723208;15.788641873536056;16.99085738728896;14.472754292062746;15.1226662486288;16.69503793542769;14.572048830049347;15.833828963134357;15.088539819423843;15.591113228891466;15.706415074641477;16.387024418036862;16.92787053451273;15.62813222347669;15.884552133987237;15.219471067394355;14.996561756654629;16.062130483655263;15.126583490436024;15.364955378481907;15.23380689143936;14.46090378921871;15.798142681665746;15.352526267007956;15.42678889459556;14.85802957644325;15.71831881047926;14.991566132449032;15.873227807398685;15.656173442374843;15.332805817894396;15.33807476356721;14.878673620892048;15.05167627936985;16.313751061496696;15.247964588806026;16.102262803011257;15.896119503637074;15.773551346428505;16.608659108106625;13.862346774784124;15.204647556157852;17.079297267953322;15.901856811968903;17.381382409984795;16.41172613160987;16.126563325715097;16.36218356348746;16.859182902142923;16.784379243437744;17.127440230649455;16.244438168275632;17.15577681880192;15.526346403176795;16.50481898763284;15.98850717892317;16.908404349191226;17.016177144641983;17.297328285169055;16.88212955188097;16.22622401599265;17.099049821020355;15.956988646210542;12.818382455041156;16.989128360866413;17.126522995427695;16.109443000310264;16.935567942192904;16.739582858413772;15.712661333339431;16.895977552665407;15.928888439397635;16.185320693862266;17.50826677059824;16.324022285996254;16.677169057716114;16.39320608639947;15.055663736593432;14.927500209145649;16.385778160102785;17.423780691742632;16.01878698035644;16.319636843348214;16.148397136431353;16.201626204182613;16.485813588874272;16.44049612044172;15.766684184582392;15.778795833267706;16.28949661089696;15.917045683157154;17.125847295460854;16.944265953371758;16.563643171465788;17.016645087505285;16.882726624679435;16.628274648575864;16.07196507295403;17.01476150988813;15.621078862335493
13.04678297035635;13.090939415984376;12.873444112515376;12.70714340198091;11.750288267591651;13.01576348736988;13.092426815780255;12.940130036481444;12.103943429891558;12.90820495312589;12.332316330199218;12.909330593006835;12.663558104217271;13.26795708440284;11.77066389291676;12.548340287676147;12.461990950585571;12.90143260772951;12.349004718027745;11.77066389291676;13.361669679492774;13.092426815780255;12.522826699925806;12.86321834758244;12.145295334933598;12.99205319285264;13.240195053979924;13.977190467909072;12.974593839981678;11.7300455028792;12.841957399099549;13.152918576136624;12.466841208321602;12.752798758435516;12.554828641429854;13.115531404166768;12.620219825507489;11.845490050944376;12.942697762886755;12.987086329328193;12.909518114296617;12.803727526553114;12.748402528398184;12.67595703294175;13.552549028017228;11.959639764364184;12.450695771572915;12.961630562578824;12.263856019596082;12.974414589805528;14.305919236202762;12.750916299978076;11.957827560833744;13.121857245612654;12.619761463298424;12.930367747438952;12.029632328044135;12.71681946132995;12.804332726187615;13.325024310191417;12.6640027628865;12.5980525001616;12.244066464194818;12.236014191900084;12.676397887044764;12.389900172773064;12.3445733225962;12.213408040858337;12.67529549909406;12.129926933510394;12.189206834597025;12.458150248057557;12.659103963473662;12.589651146514786;12.80634822671225;12.775816012673026;12.83466855769086;12.763627351727628;12.754052367528924;12.056299014550335;12.79197682089869;12.619073646817748;12.534059656450363;12.786473845221302;12.997532347526366;12.324743110494415;12.822172461476178;11.006326078524934;12.492604304386685;13.183945471757246;12.541338657970826;12.450953464712992;12.420223419348645;11.952013164889486;13.058330026205653;12.28886607416582;12.635037871183252;12.496853777388042;12.531137741444716;12.244958393151132;12.705848343508944;12.708221730038352;12.38720958071964;12.298921740969751;12.16679075071818;12.5473765634981;12.409656113059851;12.72749506902543;12.772520776314757;12.241089378860856;13.15813628540764;12.19567978549598;12.458150248057557;12.637756945412145;12.829326335841666;12.817583288677616
8.778077129535358;8.011227255423254;8.734709620225837;7.348728154231077;9.923327485419192;8.276124405274238;8.370687406807217;7.599912842187128;6.7414669864011465;8.768184324776927;7.614709844115208;7.189824558880018;6.658211482751795;9.346513733165636;6.894817763307944;8.45532722030456;8.348728154231077;7.569855608330948;7.870364719583405;6.894817763307944;8.507794640198696;8.370687406807217;7.592457037268081;7.965784284662087;9.076815597050832;9.303780748177102;9.876516946565;9.4757334309664;9.958552715431011;7.149747119504682;7.3750394313469245;7.807354922057604;6.7414669864011465;8.312882955284355;7.515699838284043;8.189824558880018;7.768184324776926;7.693486957499325;9.194756854422248;7.312882955284356;9.805743872151618;9.26209484537018;8.848622940429339;8.164906926675688;10.29232163280204;7.129283016944966;9.0;9.91139198784346;7.918863237274595;7.912889336229962;9.264442600226602;7.774787059601174;6.658211482751795;8.566054038171092;7.954196310386875;8.794415866350105;7.906890595608519;7.807354922057604;8.308339030139408;10.697836357962377;8.487840033823051;10.837627933171404;8.845490050944376;8.049848549450562;8.707359132080883;9.12670447284319;10.78953364497036;9.447083226209651;11.015415052386688;8.784634845557521;8.149747119504681;8.744833837499545;8.562242424221072;8.405141463136344;8.321928094887362;8.997179480937621;8.335390354693924;8.88264304936184;10.27262978497637;8.800899899920305;10.869593843240784;9.199672344836364;9.036173612553483;12.107217075591382;9.584962500721156;7.584962500721156;10.606405212697783;9.845490050944376;7.665335917185176;9.144658242831882;9.118941072723509;12.113742166049189;8.696967526234287;10.127994320976391;10.023754353299417;10.358651200892886;12.221889161471266;8.257387842692651;10.567005370247031;9.44086916761087;10.071462362556623;8.774787059601174;10.383704292474052;9.041659151637214;10.161131882984307;10.278449458220482;9.758223214726724;12.792790294301064;9.667111542075029;9.30149619498255;9.659995892429976;10.779719355143405;10.480790201095816;12.213711798105672;9.69522829149575;9.044394119358454
8.361943773735241;9.14210705730255;8.971543553950772;9.159871336778387;10.69261550169458;8.204571144249204;9.560332834212442;9.335390354693924;9.859534786382651;8.577428828035748;7.707359132080882;9.216745858195306;8.430452551665532;9.729620743553038;6.845490050944375;7.930737337562887;8.768184324776927;6.794415866350106;8.909893083770042;6.845490050944375;8.233619676759702;9.560332834212442;8.933690654952233;8.558420713268664;13.616089313582115;8.845490050944376;9.194756854422248;9.453270634010623;9.754887502163468;9.197216693110052;8.071462362556623;7.686500527183218;7.539158811108031;7.3750394313469245;8.854868383260236;8.43879185257826;8.321928094887362;8.179909090014934;7.700439718141092;8.930737337562887;8.915879378835774;8.519636252843213;8.951284714966972;8.224001674198105;8.851749041416058;9.407267764244732;8.519636252843213;7.636624620543649;7.948367231584678;9.121533517340032;8.487840033823051;8.717676423066395;8.754887502163468;7.672425341971495;8.936637939002571;11.038918989292302;8.422064766172813;6.442943495848728;10.599912842187129;9.041659151637214;10.348728154231075;9.857980995127573;9.79603960882977;10.395534135462302;10.277287400130357;10.383704292474052;10.018200178813226;9.39231742277876;9.929258408636972;8.375039431346925;10.41679752760606;9.556506054671928;9.426264754702098;10.721953612801386;10.675074920385445;9.868822554775;9.76983784362944;10.092757140919852;10.482807956726669;7.044394119358453;10.225207436943505;10.266786540694902;9.199672344836364;9.984418458801136;9.436711542137214;9.26209484537018;9.240791332161956;10.25974326369078;9.473705749619416;10.178664851006472;9.991521846075695;9.839203788096944;9.658211482751796;8.823367240046235;7.734709620225838;9.61654884377899;10.197216693110052;9.194756854422248;9.221587121264806;9.902375114486023;9.162391328756906;9.894817763307945;9.693486957499324;9.047123912114026;9.86727873970966;10.308339030139408;8.721099188707186;10.13827180017222;10.651948610723446;9.935165049603697;9.90839262077375;10.27262978497637;10.31174831500496;9.992938336165814;10.43879185257826;9.874981347653774
11.0;11.382624026574916;10.94982671075911;11.159240650411672;11.265615046484458;10.15608307628868;11.494355603532846;11.666667840690357;11.016111838220512;10.4231159101471;9.72451385311995;11.375039431346924;11.413627929024171;10.812177305514448;10.445014845868425;11.30035256032822;11.233020426474496;11.282509306240836;11.274960472140602;10.445014845868425;10.640244936222343;11.494355603532846;11.919608238603251;11.640244936222343;10.949097155729207;11.494855584491198;11.514714054138487;10.366322214245816;11.154185209265297;11.230020435705637;11.256798386079389;10.606405212697783;11.277287400130357;10.584022940257542;10.590587049915037;10.733015321685963;11.210671343785622;10.536247215688128;11.103287808412022;10.798471801101618;11.180530807344482;11.047805554007589;11.31741261376487;11.070791809423062;11.536247215688128;10.902375114486023;10.391243589427445;11.109830654278792;10.694357887221452;11.35149140932002;9.577428828035748;10.894817763307945;10.899356922923111;11.053925881531104;11.1357092861044;11.773963368433558;10.088788238716909;11.210671343785622;11.325867580575418;10.074141462752506;11.433585441150496;11.391243589427445;10.843921051289035;11.041659151637214;10.871135184243045;11.369052007001388;10.85096815098244;10.807354922057604;11.50382573799575;10.335390354693924;11.283088353024002;11.14338321398982;10.458406613236534;10.902375114486023;11.369597346278676;11.020285500844649;10.76983784362944;11.368506461507693;11.271463027904376;9.461479447286155;11.463013413449692;11.342630298678408;11.720671786825555;10.915879378835774;10.048486873992337;11.200285605224298;11.025831668332026;10.694357887221452;11.778487861222372;11.064742764750257;11.273795599214264;11.141468555393084;11.203348002979762;10.648357582009666;9.30149619498255;11.011926066306808;10.992938336165814;11.035486451292154;11.340406490853294;11.352595231134304;11.239001757765582;11.661778097771988;11.213104219641906;11.3292357417338;10.90839262077375;11.051208940914766;11.61056350392504;11.29634268469289;11.156715144224702;11.419433550705378;11.714245517666123;10.754887502163468;10.981567281903017;10.734709620225836;11.140190703191836;11.339850002884624
9.782998208920414;10.783816759320182;10.909893083770042;11.263856019596082;10.73809225962049;10.571752643503546;10.349834091457248;10.706496018061188;9.96289600533726;10.709083812550343;10.373952655370193;11.511258495502268;11.384783750093352;10.746514321138465;9.513727595952435;11.453785055496157;11.247927513443583;11.34485068394299;9.698704666770343;9.513727595952435;11.088788238716909;10.349834091457248;11.24555270625568;11.163649676015824;10.675074920385445;10.947636937951827;11.040289721025715;11.07815080773465;10.91513244895065;9.571752643503546;11.496853777388042;11.390706372872774;10.655530723155644;10.554588851677638;10.881878707600446;10.86418614465428;10.818582177480858;10.710806433699352;11.791162888555018;10.807354922057604;11.35149140932002;11.134426320220928;11.163020639580791;10.20212382383046;12.603626344986193;10.831307243802051;10.4189067312579;10.074141462752506;10.619302955415687;12.078817949961978;10.733015321685963;11.274960472140602;9.779719355143405;10.965062756744627;11.466586337719244;9.038918989292302;9.35974956032233;11.200898605038445;10.430452551665532;9.91737207947684;9.988684686772164;9.951284714966972;9.328674927327947;8.665335917185176;9.73640193131829;10.030667136246942;9.312882955284357;8.682994583681683;9.7431513941125;8.50382573799575;9.30149619498255;9.44086916761087;9.560332834212442;9.273795599214264;10.124121311829189;9.800899899920305;9.824958740528524;9.4797802640291;9.65642486327778;9.682994583681683;9.935165049603697;9.29920801838728;9.326429487122304;9.310612781659527;9.271463027904376;9.932214751968385;9.52552080909507;9.019590728357882;10.109830654278792;9.99717948093762;9.92481250360578;9.876516946565;9.43879185257826;9.49585502688717;9.584962500721156;9.89026427702111;9.543031820255235;10.26795708440284;10.40832974076739;9.355351096424812;9.366322214245816;9.804131021183318;10.406205005418856;10.095397022792556;9.584962500721156;9.689997971419446;9.566054038171092;9.86573327085176;9.477758266443889;9.35974956032233;9.477758266443889;9.344295907915816;9.968666793195208;8.459431618637296;9.562242424221072;9.105908508571158
8.189824558880018;9.52552080909507;11.778077129535358;9.719388820942084;8.909893083770042;8.741466986401146;10.654636028527968;12.830119025444516;10.59618975614441;8.280770770130603;7.129283016944966;9.4797802640291;9.778077129535358;10.92851837525789;9.184875342908285;9.854868383260236;10.473705749619416;11.103943429891558;9.403012023574997;9.184875342908285;8.276124405274238;10.654636028527968;13.065920955947536;9.03342300153745;7.312882955284356;10.676838606474153;10.38586240064146;10.395534135462302;8.044394119358454;11.227615943414223;10.67595703294175;8.832890014164741;9.7515440590891;10.004220466318197;9.663558104217271;12.367687756270046;10.064742764750257;10.45532722030456;10.14974711950468;11.024447124040648;10.434628227636724;10.390168956200185;10.62844554013718;11.233619676759702;9.926295994781112;11.373408960228696;10.004220466318197;9.859534786382651;8.873444112515376;11.355351096424812;8.194756854422248;10.727069558023706;9.599912842187129;9.49585502688717;9.719388820942084;9.047123912114026;11.006326078524934;8.59245703726808;12.340406490853294;9.59245703726808;11.276706019892432;11.043027283594547;9.672425341971495;9.80896417491926;10.404077136241234;11.857980995127573;9.96289600533726;8.134426320220927;10.187352073200495;10.164906926675688;11.86573327085176;9.86418614465428;9.823367240046236;10.725366257895642;10.091435386323608;11.844705764411938;11.110483309816226;11.015415052386688;9.497851836951115;11.68650052718322;10.213104219641906;11.101975670949232;10.437752072323605;9.016808287686557;10.08746284125034;13.219168520462162;9.219168520462162;8.700439718141093;11.81658370778757;10.390168956200185;12.410981267043796;11.436711542137214;10.747353829478062;10.681238411777803;9.278449458220482;11.702172685365548;10.51668494930961;11.957102041562289;11.589651146514786;10.22881869049588;13.052058534626903;11.262682142362165;10.842350343413807;10.74819284958946;9.184875342908285;11.510764167917891;13.33119687715303;10.573647187493322;9.197216693110052;9.611024797307351;9.632995197142955;8.965784284662087;11.12347479824414;10.854089179870574;10.022367813028454;11.813380386924727
9.049848549450562;8.918863237274595;10.350939181546432;9.357552004618084;10.094077685671904;9.810571634741146;11.464035152189911;7.658211482751795;10.651948610723446;8.980139577639157;7.988684686772165;9.620219825507489;9.984418458801136;9.022367813028454;9.364134655008051;9.08746284125034;11.276706019892432;11.295194955880657;11.184875342908285;9.364134655008051;8.599912842187127;11.464035152189911;10.17367713630342;9.29232163280204;8.842350343413807;10.112439506781552;8.361943773735241;8.400879436282183;7.707359132080882;10.576484346796851;9.25974326369078;9.84862294042934;9.899356922923111;9.20212382383046;8.885696373339394;10.79766152585376;8.243173983472952;8.73809225962049;9.405141463136344;8.599912842187127;9.579315937580017;9.80896417491926;10.324180546618742;11.46096776257042;9.459431618637296;8.870364719583405;9.995767150877802;10.786269627648466;7.357552004618084;9.219168520462162;8.539158811108031;10.778898476008376;8.885696373339394;11.312315746690109;9.105908508571158;9.60177078840771;10.46352437327118;10.591522346570734;8.379378367071261;9.06339508128851;9.627533884472792;9.047123912114026;9.62935662007961;6.409390936137702;10.014020470314934;8.049848549450562;8.321928094887362;9.63117705570398;10.564149489985732;8.124121311829187;7.366322214245816;10.825753832883112;9.651051691178928;8.467605550082997;7.179909090014935;7.768184324776926;10.63026712502677;9.047123912114026;7.948367231584678;10.900112062977456;9.052568050804153;9.824958740528524;7.066089190457772;7.894817763307944;6.303780748177103;9.837627933171404;8.569855608330947;9.321928094887362;9.721099188707186;7.087462841250339;8.361943773735241;8.353146825498083;9.965784284662089;11.041659151637214;9.335390354693924;11.263856019596082;7.643856189774724;10.703038388986418;11.894817763307945;9.422064766172811;9.840777923595054;10.800899899920305;11.10000522442272;11.817383427897232;9.388017285345136;8.721099188707186;10.130570562805426;9.403012023574997;8.686500527183219;7.906890595608519;10.127994320976391;7.499845887083206;5.832890014164741;8.159871336778389;7.392317422778761;6.94251450533924
12.133463346523438;11.799281621521924;11.597587039586216;12.230320715661112;11.475226777742266;11.479275030250204;12.26502894245816;12.547135531830865;11.826945650415484;11.311180660053354;10.60733031374961;12.132178380915544;12.090443275081606;11.531868775177552;10.750706986224948;11.61240779313867;11.736824699098864;12.212192371908472;12.247927513443583;10.750706986224948;12.053925881531104;12.26502894245816;12.021327032624372;11.806146803320525;11.158609688214478;11.673750739438065;12.118941072723509;11.635718120331047;12.248224089668474;11.29634268469289;12.080151309614088;11.443461612227392;11.533329732305834;11.336506559810257;10.870364719583405;11.93147623388679;11.404609397837712;11.311180660053354;12.21856323619027;12.2103669456326;11.828929827651486;11.830515206976838;12.03960451795376;12.00842862207058;12.044052531801302;11.289442575688332;11.03342300153745;12.150381968817848;11.06339508128851;12.36796070964157;12.360847084179664;12.068778277985412;11.236014191900084;11.978352958165145;12.098361127332096;12.096385734452651;10.30035256032822;11.526988205432009;11.401412878714178;11.199672344836364;11.712097051087548;11.423641195075856;11.4241662888181;11.090112419664289;11.047805554007589;11.323617763291578;11.448632567730552;11.221587121264806;11.98049663618346;10.279610581052484;11.395534135462302;11.4893462407191;10.787086324551616;11.319107575824985;12.002463438892535;11.373408960228696;11.569380959522295;11.511258495502268;11.46352437327118;10.320800548881635;11.930737337562888;11.014717929860009;11.366322214245816;11.63390340934852;10.922584402713664;11.041659151637214;10.91139198784346;11.076815597050832;11.93110683302934;11.95383268214528;11.252665432450248;11.092757140919852;11.219773550892874;10.972261848733291;10.547858506058416;11.227014193649133;11.565102078360312;11.59105477403678;11.95383268214528;11.16679075071818;10.933690654952231;11.381542951184583;11.183635381473218;11.91139198784346;10.91139198784346;10.649256177517314;11.077483356859508;11.617467465294196;11.618385502258606;11.71639078949768;12.390437689560535;11.06204613772049;11.200285605224298;10.639340708652233;11.576484346796851;10.948367231584678
