TCGA-J8-A3YD-01A;TCGA-EL-A3GO-01A;TCGA-J8-A3YH-01A;TCGA-EM-A3FM-01A;TCGA-FY-A3WA-01A;TCGA-H2-A3RI-01A;TCGA-E8-A438-01A;TCGA-EL-A3ZG-01A;TCGA-EL-A3GS-01A;TCGA-EM-A3ST-01A;TCGA-FK-A3S3-01A;TCGA-DJ-A1QE-01A;TCGA-BJ-A0ZJ-01A;TCGA-DJ-A3UW-01A;TCGA-DJ-A3UZ-01A;TCGA-EM-A2P3-01A;TCGA-DE-A0Y2-01A;TCGA-EL-A3CR-01A;TCGA-IM-A3U3-01A;TCGA-EL-A3TA-01A;TCGA-FY-A3ON-01A;TCGA-ET-A3BQ-01B;TCGA-DJ-A4UR-01A;TCGA-DJ-A2PN-01A;TCGA-DJ-A2Q1-01A;TCGA-EM-A4FM-01A;TCGA-EL-A3T3-01A;TCGA-BJ-A0Z9-01A;TCGA-EL-A3ZN-01A;TCGA-E8-A434-01A;TCGA-EL-A4JZ-01A;TCGA-BJ-A45F-01A;TCGA-IM-A420-01A;TCGA-EM-A4G1-01A;TCGA-BJ-A45J-01A;TCGA-DJ-A3UK-01A;TCGA-DJ-A2Q3-01A;TCGA-J8-A3YF-01A;TCGA-EL-A4JW-01A;TCGA-EL-A4JX-01A;TCGA-ET-A25O-01A;TCGA-KS-A4I3-01A;TCGA-EM-A2OZ-01A;TCGA-DJ-A13T-01A;TCGA-DJ-A3UO-01A;TCGA-DJ-A2Q3-01A;TCGA-DJ-A13R-01A;TCGA-ET-A3DS-01A;TCGA-EM-A22Q-01A;TCGA-L6-A4EP-01A;TCGA-FY-A3ON-01A;TCGA-BJ-A28X-01A;TCGA-DE-A0Y3-01B;TCGA-DJ-A4UQ-01A;TCGA-E3-A3DZ-01A;TCGA-BJ-A0Z0-01A;TCGA-DJ-A4UW-01A;TCGA-E8-A417-01A;TCGA-EL-A3ZQ-11A;TCGA-BJ-A3PR-11A;TCGA-KS-A41J-11A;TCGA-EL-A3MY-11A;TCGA-BJ-A2NA-11A;TCGA-EL-A3GZ-11A;TCGA-EL-A3T8-11A;TCGA-EL-A3TB-11A;TCGA-EL-A3ZT-11A;TCGA-DO-A1JZ-11A;TCGA-H2-A2K9-11A;TCGA-EL-A3ZG-11A;TCGA-EL-A3MW-11A;TCGA-BJ-A28R-11A;TCGA-EM-A1YC-11A;TCGA-ET-A2MX-11C;TCGA-BJ-A290-11A;TCGA-EL-A3TA-11A;TCGA-BJ-A2N9-11A;TCGA-BJ-A3PU-11A;TCGA-EM-A1CT-11A;TCGA-EL-A3ZS-11A;TCGA-BJ-A2N7-11A;TCGA-EL-A3ZH-11A;TCGA-ET-A3DW-11A;TCGA-ET-A2N5-11B;TCGA-EM-A3ST-11A;TCGA-EL-A3T1-11A;TCGA-EM-A1CV-11A;TCGA-EM-A1CW-11A;TCGA-EL-A3N3-11A;TCGA-EL-A3MX-11A;TCGA-EL-A3ZL-11A;TCGA-EL-A3ZR-11A;TCGA-EL-A3ZK-11A;TCGA-GE-A2C6-11A;TCGA-BJ-A28W-11A;TCGA-EL-A3ZP-11A;TCGA-EL-A3T7-11A;TCGA-KS-A41I-11A;TCGA-BJ-A28X-11A;TCGA-EL-A3T0-11A;TCGA-EL-A3T6-11A;TCGA-EL-A3H1-11A;TCGA-EL-A3N2-11A;TCGA-E8-A2JQ-11A;TCGA-EM-A1CU-11A;TCGA-EL-A3ZO-11A;TCGA-EL-A3H7-11A;TCGA-KS-A41L-11A;TCGA-EM-A1CS-11A;TCGA-EL-A3H2-11A;TCGA-BJ-A2N8-11A;TCGA-FY-A3TY-11A;TCGA-EL-A3T2-11A;TCGA-EL-A3ZM-11A;TCGA-EL-A3T3-11A;TCGA-ET-A3DP-11A
12.623195635452936;13.071797522284209;12.671098725748465;12.70173963867435;12.972082308562456;12.752171545162444;12.157978449945432;13.002815015607052;12.663558104217271;12.41758884038258;14.34623669139025;12.774375272802065;12.154185209265297;12.315432637905376;12.537218400538595;12.402212672714642;12.368779260041338;12.543756853375896;12.675074920385445;12.554588851677638;12.69021628042204;12.947454306767218;11.645208082774683;12.688905930612714;12.90613899619538;12.484571180915806;12.488593333835407;12.502085903985904;12.480285320936373;12.704552121462278;12.469641817239516;12.107870914279614;13.007027266893967;12.06339508128851;12.816183681432342;12.532112370794998;12.909330593006835;12.937005926516589;12.6965329140783;11.63390340934852;12.33399388276136;12.160816849673546;13.188279751964144;12.537946360376203;12.7795141791435;12.909330593006835;11.37937836707126;12.752171545162444;9.654636028527968;12.25591374933779;12.69021628042204;12.6373041221062;12.386401423640775;12.881305185414046;12.715747542831355;12.460455896309636;12.744413410557655;12.629811944382231;13.089450481115907;11.83289001416474;13.02167404285837;12.776021715252812;12.45249865769279;12.552188759557149;12.564387696052629;12.876900591040306;12.581435989454384;12.458406613236534;12.910830081296574;12.420223419348645;12.659103963473662;12.59105477403678;12.413892328372643;12.928333307585149;13.132981618529351;13.023407843140218;12.58331786813751;13.077983973962752;13.075980462416286;10.773963368433558;13.245404150930328;13.323477033150423;12.926110641785304;13.027905996569883;12.59269061535341;12.73978060977326;12.59245703726808;12.055960234452296;12.87824254386927;13.029459787824964;13.051208940914766;12.673971520682796;12.627989784315703;12.003517912108602;11.563196272216738;12.448374459662794;12.732803394393494;12.270003253378444;12.40832974076739;12.932399322433792;12.978352958165145;13.090939415984376;12.56652978262417;12.26209484537018;12.389631339260522;12.94982671075911;12.799079209029006;13.116668855967111;13.044735626056909;13.039433166324494;13.59700500260697;12.521845775161932;12.418116141207488;12.969386521342283;12.90048948483465;12.97513145692134
11.385323176175872;10.318542809702723;12.945443836377912;12.45249865769279;13.681677655209691;12.35149140932002;11.211279947482009;12.663780450683134;12.069114061773938;10.400879436282183;13.272483991934877;12.41336348121097;10.957827560833744;12.972620862058744;12.942147920394849;11.700006150882864;12.745044005034464;11.171176797651771;12.850772862313322;12.508537595347322;11.679040186393062;12.867664848380745;10.65642486327778;11.709083812550343;11.10459875356437;11.326991174900815;11.721526464007477;11.888362741170644;12.78463484555752;11.4893462407191;11.483311954999351;9.715961990255144;11.569380959522295;12.355626393637916;11.622051819456376;12.263269200372662;11.34207466799914;11.966144913345602;12.759264045188788;10.872674880270605;11.23840473932508;12.627533884472792;13.173989374166537;12.261507309202056;11.325305455089682;11.34207466799914;9.330916878114618;9.35974956032233;7.098032082960526;11.083479327331842;11.679040186393062;10.97513145692134;12.106890045092218;11.604553229079038;11.203348002979762;10.71681946132995;13.171020382511934;12.031701202740305;14.421078622653663;10.790348496751914;12.680359523513712;11.95746484680521;10.116343961237469;11.3151495622563;12.034111146096592;11.436190995481416;11.91625269881221;10.506803437795648;11.0566377151132;12.55170826162069;13.347067657165873;11.40832974076739;11.031356596255709;12.433585441150496;11.17367713630342;13.506431561252567;11.640696837570092;11.347621368568134;11.020285500844649;12.022020969646356;12.622051819456376;14.533573081389802;11.891024190149498;11.773551346428505;10.925554439873554;14.058414589673388;12.160186576600662;11.281350514981035;13.67087750439698;11.461479447286155;14.459751783535282;13.411775775576528;12.79968636133125;11.111135670234708;8.974414589805527;11.43514933836693;12.45917543555203;13.635264656539514;10.811374693509942;10.849405100947758;15.442263185600936;13.11877889015452;13.056807035580608;10.10459875356437;11.007728114632254;14.79197682089869;15.084060941950035;12.192292814470768;10.75905593916017;10.889503963411476;10.568906154502084;11.948732239819616;12.356451970221755;11.895953892812168;11.350386742312844;14.930275335112052
11.296916206879288;11.144658242831882;10.769011321097016;10.169925001442312;12.079151405421891;11.447083226209651;10.47269083924278;10.904634621668151;11.790348496751914;10.489847960439295;10.62113611327464;11.289442575688332;10.509775004326936;10.461479447286155;11.324743110494415;11.051888655905378;11.52943055414615;10.689997971419446;11.469641817239516;10.381542951184583;11.65642486327778;11.280190792216906;10.484822894262146;11.524541715035848;10.411510988012072;10.080817527608328;10.45532722030456;10.232420927176076;11.042343379793692;11.098032082960527;10.817783121774534;10.90388184573618;10.808159772868375;11.038918989292302;10.347621368568134;10.907641803665529;11.785043714779723;10.620219825507489;10.944712061043486;10.124121311829189;11.565578136784328;10.367414751246828;11.891403996665025;11.186114239541643;11.018200178813226;11.785043714779723;9.779719355143405;11.518161355756956;6.247927513443585;9.584962500721156;11.65642486327778;11.136350341454156;11.38316426063511;11.312315746690109;11.506307581100309;11.200285605224298;10.894059846274022;11.634811050171718;11.461479447286155;9.573647187493322;11.647908074281808;11.67065624911844;10.536247215688128;11.236014191900084;11.08746284125034;11.593857938858225;11.419433550705378;11.08746284125034;11.776021715252812;9.933690654952231;11.593857938858225;11.152284842306582;10.517669388133813;11.09077405464075;11.661778097771988;11.519636252843211;10.725366257895642;11.70173963867435;11.48733761520718;8.118941072723507;11.712097051087548;11.76983784362944;11.447083226209651;11.105253779700885;9.99717948093762;10.978710459106358;10.92035285541508;11.157346935362844;11.760304125286382;11.397139806235604;11.719388820942084;11.567956075415466;11.298635406734242;10.772314573921651;8.693486957499324;11.385323176175872;11.50332885662666;10.758223214726724;11.267371931265274;11.619302955415687;11.107217075591382;11.785043714779723;11.698270577692032;10.961449694398196;11.287712379549449;11.197216693110052;11.403544678202014;11.383704292474052;11.23421867823847;11.693051295397;11.995767150877802;11.199672344836364;11.21856323619027;10.979425195331473;11.273212809854334;11.857203471508166
13.639340708652233;14.754835320409564;13.66200071871848;14.954014507722544;14.982013149892127;12.393122273589531;13.460455896309636;13.689015171898564;14.93032154201544;14.200821994304237;13.806549621985962;15.023407843140218;13.45994384837493;14.3059904645738;13.648469937061384;13.512370113670189;15.0668460030749;13.73798667210327;13.809768128710411;13.12815547093924;14.57854959700868;14.978174174468167;14.084144010615145;14.425215903299383;14.770921936352474;13.89273253261186;15.24239260968417;14.287423811683524;14.239225576001203;14.130007402877114;14.66033022367574;13.244066464194818;14.540006920751289;12.632086412835182;14.950647019424986;12.325024310191417;14.622223449678554;14.276924064937944;15.544692815535138;14.15813628540764;12.230921088137896;13.83190098619642;14.937603706108291;14.186810651653532;14.40554038337693;14.622223449678554;11.811374693509942;12.11699367754698;13.356864581418872;13.515946179109518;14.57854959700868;13.820178962415188;14.161131882984307;14.148238231811645;15.03053782580564;13.24436383512051;13.34318571544788;13.485074563698612;15.21973574392368;11.465056167831175;12.7737573721398;13.7282394114253;10.358651200892886;10.989394499844732;11.913637428049103;12.762174381993102;11.582141981658776;12.39231742277876;10.618385502258606;11.943247395901553;14.196141029718238;10.923327485419192;12.13699111208023;12.050528905530555;12.673750739438065;14.50624558702854;12.671983272091865;11.782588759494963;12.214926187942435;12.575775579874763;12.738725622493424;14.138511802674932;12.029632328044135;11.377210530388552;10.406205005418856;15.161564941492689;12.561526624136484;10.916625922211235;13.74157231951848;12.607561496354206;14.151175137808572;14.133543618886286;12.99806148563642;11.81698362325538;12.681018739902102;12.887791791341588;14.092674566725234;13.039433166324494;11.554588851677638;12.056299014550335;14.953150632063606;13.560093957642495;13.086302118782552;12.087131301540529;11.375039431346924;14.478769619475765;15.631518131801762;11.881113960675096;12.436451292286977;11.965062756744627;10.290018846932618;10.480790201095816;13.831999919509736;13.072132604167232;12.466076461396252;14.72940831698402
16.538946705772155;16.253995173480227;15.442943495848729;15.1226662486288;18.218794976576326;15.925229889704712;16.16630040837302;15.10336977739252;15.371674563247211;16.142884849628423;15.542729615549195;15.773551346428505;15.984373952468026;14.85802957644325;16.114128666700484;15.303352669926332;15.492760756843746;15.687184288365003;15.33521586960719;15.537218400538595;16.05906978854001;16.162194612815437;15.748402528398184;16.159004071924567;14.433976574415976;14.430713885791938;15.99227452959858;14.348313209103566;15.546653347654956;16.432395091913026;14.990325599831218;15.49919189314083;15.5346676445924;15.332805817894396;16.172915773282867;15.78917700254147;15.806197161804947;15.711693857166;15.816158676101928;14.508475697029564;15.204647556157852;14.79207853016172;15.600058080430422;15.594470405806838;15.473198383677529;15.806197161804947;14.1728962458698;16.99085738728896;14.944300274244377;15.668829597183375;16.05906978854001;15.338875632131565;15.336192714399305;15.770947738157746;16.830552343418166;16.416269744523206;15.20522051650675;15.391344295264783;17.079297267953322;15.901856811968903;17.381382409984795;16.41172613160987;16.126563325715097;16.36218356348746;16.859182902142923;16.784379243437744;17.127440230649455;16.244438168275632;17.15577681880192;15.526346403176795;16.50481898763284;15.98850717892317;16.908404349191226;17.016177144641983;17.297328285169055;16.88212955188097;16.22622401599265;17.099049821020355;15.956988646210542;12.818382455041156;16.989128360866413;17.126522995427695;16.109443000310264;16.935567942192904;16.739582858413772;15.712661333339431;16.895977552665407;15.928888439397635;16.185320693862266;17.50826677059824;16.324022285996254;16.677169057716114;16.39320608639947;15.055663736593432;14.927500209145649;16.385778160102785;17.423780691742632;16.01878698035644;16.319636843348214;16.148397136431353;16.201626204182613;16.485813588874272;16.44049612044172;15.766684184582392;15.778795833267706;16.28949661089696;15.917045683157154;17.125847295460854;16.944265953371758;16.563643171465788;17.016645087505285;16.882726624679435;16.628274648575864;16.07196507295403;17.01476150988813;15.621078862335493
12.613559277788264;12.466076461396252;13.018026265843226;13.361669679492774;11.35424938194524;13.070959476927566;13.467096033905747;13.137631598235428;12.4231159101471;13.366732012584288;13.163492442617937;12.619761463298424;12.673088192909365;12.803727526553114;12.705632387361415;12.657541759703378;12.43149760425805;13.259301915079512;13.086302118782552;13.129283016944967;12.3888245380236;13.040289721025715;12.31628153174622;12.631631805917635;12.6373041221062;12.723234300893376;12.606636543579526;12.640696837570092;12.79968636133125;12.941597868266095;13.035658272294071;12.364134655008051;12.99806148563642;12.450695771572915;12.987796929042542;12.274960472140602;12.87305954766147;12.831505185085328;13.112928141855113;12.060020354507852;12.71681946132995;12.767149912284852;13.422196201060244;12.62067804213541;12.972261848733291;12.87305954766147;12.529918528120325;12.349004718027745;12.010528105886484;13.004922678569043;12.3888245380236;12.188588845707349;12.586370695113963;12.754052367528924;12.430713885791938;12.244661144764198;12.706711844980717;12.798471801101618;12.804332726187615;13.325024310191417;12.6640027628865;12.5980525001616;12.244066464194818;12.236014191900084;12.676397887044764;12.389900172773064;12.3445733225962;12.213408040858337;12.67529549909406;12.129926933510394;12.189206834597025;12.458150248057557;12.659103963473662;12.589651146514786;12.80634822671225;12.775816012673026;12.83466855769086;12.763627351727628;12.754052367528924;12.056299014550335;12.79197682089869;12.619073646817748;12.534059656450363;12.786473845221302;12.997532347526366;12.324743110494415;12.822172461476178;11.006326078524934;12.492604304386685;13.183945471757246;12.541338657970826;12.450953464712992;12.420223419348645;11.952013164889486;13.058330026205653;12.28886607416582;12.635037871183252;12.496853777388042;12.531137741444716;12.244958393151132;12.705848343508944;12.708221730038352;12.38720958071964;12.298921740969751;12.16679075071818;12.5473765634981;12.409656113059851;12.72749506902543;12.772520776314757;12.241089378860856;13.15813628540764;12.19567978549598;12.458150248057557;12.637756945412145;12.829326335841666;12.817583288677616
10.018200178813226;5.672425341971495;9.187352073200495;8.507794640198696;7.312882955284356;9.041659151637214;10.710806433699352;7.665335917185176;7.169925001442312;8.800899899920305;9.49585502688717;7.954196310386875;7.994353436858858;9.26209484537018;10.06204613772049;8.247927513443585;8.027905996569885;9.398743691938192;9.63662462054365;9.337621901992508;7.636624620543649;8.400879436282183;7.977279923499917;8.546894459887637;7.523561956057013;7.357552004618084;7.330916878114617;7.2384047393250786;10.459431618637296;7.86418614465428;9.294620748891628;7.651051691178928;8.562242424221072;9.0;7.442943495848728;8.614709844115207;7.577428828035749;8.96289600533726;8.189824558880018;8.409390936137703;7.807354922057604;7.977279923499917;8.335390354693924;8.682994583681683;7.569855608330948;7.577428828035749;9.294620748891628;7.870364719583405;8.357552004618084;8.199672344836364;7.636624620543649;7.294620748891627;8.353146825498083;9.65284497300198;8.344295907915816;7.774787059601174;9.887220615468385;8.543031820255237;8.308339030139408;10.697836357962377;8.487840033823051;10.837627933171404;8.845490050944376;8.049848549450562;8.707359132080883;9.12670447284319;10.78953364497036;9.447083226209651;11.015415052386688;8.784634845557521;8.149747119504681;8.744833837499545;8.562242424221072;8.405141463136344;8.321928094887362;8.997179480937621;8.335390354693924;8.88264304936184;10.27262978497637;8.800899899920305;10.869593843240784;9.199672344836364;9.036173612553483;12.107217075591382;9.584962500721156;7.584962500721156;10.606405212697783;9.845490050944376;7.665335917185176;9.144658242831882;9.118941072723509;12.113742166049189;8.696967526234287;10.127994320976391;10.023754353299417;10.358651200892886;12.221889161471266;8.257387842692651;10.567005370247031;9.44086916761087;10.071462362556623;8.774787059601174;10.383704292474052;9.041659151637214;10.161131882984307;10.278449458220482;9.758223214726724;12.792790294301064;9.667111542075029;9.30149619498255;9.659995892429976;10.779719355143405;10.480790201095816;12.213711798105672;9.69522829149575;9.044394119358454
8.491853096329674;9.918863237274596;7.954196310386875;8.233619676759702;7.807354922057604;9.394462694610317;8.139551352398794;8.714245517666123;9.61654884377899;8.558420713268664;7.614709844115208;8.936637939002571;8.113742166049189;8.519636252843213;9.513727595952435;8.31741261376487;9.24555270625568;11.436711542137214;7.894817763307944;8.89178370321831;9.383704292474052;8.396604781181859;6.599912842187128;8.832890014164741;9.987264012072538;7.044394119358453;9.457380879072534;9.9901039638575;9.068778277985412;8.894817763307943;8.430452551665532;7.459431618637297;8.651051691178928;8.519636252843213;8.335390354693924;8.426264754702098;9.430452551665532;8.566054038171092;9.335390354693924;8.451211111832329;6.442943495848728;7.303780748177103;9.603626344986193;8.45532722030456;7.129283016944966;9.430452551665532;8.204571144249204;8.909893083770042;6.94251450533924;7.383704292474052;9.383704292474052;9.06339508128851;8.375039431346925;8.693486957499324;8.693486957499324;7.383704292474052;8.848622940429339;8.379378367071261;10.599912842187129;9.041659151637214;10.348728154231075;9.857980995127573;9.79603960882977;10.395534135462302;10.277287400130357;10.383704292474052;10.018200178813226;9.39231742277876;9.929258408636972;8.375039431346925;10.41679752760606;9.556506054671928;9.426264754702098;10.721953612801386;10.675074920385445;9.868822554775;9.76983784362944;10.092757140919852;10.482807956726669;7.044394119358453;10.225207436943505;10.266786540694902;9.199672344836364;9.984418458801136;9.436711542137214;9.26209484537018;9.240791332161956;10.25974326369078;9.473705749619416;10.178664851006472;9.991521846075695;9.839203788096944;9.658211482751796;8.823367240046235;7.734709620225838;9.61654884377899;10.197216693110052;9.194756854422248;9.221587121264806;9.902375114486023;9.162391328756906;9.894817763307945;9.693486957499324;9.047123912114026;9.86727873970966;10.308339030139408;8.721099188707186;10.13827180017222;10.651948610723446;9.935165049603697;9.90839262077375;10.27262978497637;10.31174831500496;9.992938336165814;10.43879185257826;9.874981347653774
10.936637939002573;11.776021715252812;10.802516365121225;10.640244936222343;11.848231701093818;11.018200178813226;10.507794640198696;11.33427328530719;11.234817431117325;10.428360172704291;11.1006623390052;11.1357092861044;10.63390340934852;11.047805554007589;10.703903573444665;10.916625922211235;11.125413470483316;11.14210705730255;11.239598529249124;10.52061868055628;11.247334178028728;11.094077685671904;10.004220466318197;11.310612781659527;11.023754353299417;10.453270634010623;10.51668494930961;10.8649599151426;10.957827560833744;10.86727873970966;11.23840473932508;10.501837184902296;11.02167404285837;10.391243589427445;10.749869427396844;10.835260918627489;11.79644525906185;10.907641803665529;11.046441948007311;10.181152256865566;11.210671343785622;10.45532722030456;11.977637690405876;11.3409627642517;10.830515206976838;11.79644525906185;9.618385502258606;11.274960472140602;7.539158811108031;9.829722735086058;11.247334178028728;11.222794902868111;10.868050853745158;10.935165049603697;11.11178773580101;10.96000193206808;11.002111776479852;11.367414751246828;11.325867580575418;10.074141462752506;11.433585441150496;11.391243589427445;10.843921051289035;11.041659151637214;10.871135184243045;11.369052007001388;10.85096815098244;10.807354922057604;11.50382573799575;10.335390354693924;11.283088353024002;11.14338321398982;10.458406613236534;10.902375114486023;11.369597346278676;11.020285500844649;10.76983784362944;11.368506461507693;11.271463027904376;9.461479447286155;11.463013413449692;11.342630298678408;11.720671786825555;10.915879378835774;10.048486873992337;11.200285605224298;11.025831668332026;10.694357887221452;11.778487861222372;11.064742764750257;11.273795599214264;11.141468555393084;11.203348002979762;10.648357582009666;9.30149619498255;11.011926066306808;10.992938336165814;11.035486451292154;11.340406490853294;11.352595231134304;11.239001757765582;11.661778097771988;11.213104219641906;11.3292357417338;10.90839262077375;11.051208940914766;11.61056350392504;11.29634268469289;11.156715144224702;11.419433550705378;11.714245517666123;10.754887502163468;10.981567281903017;10.734709620225836;11.140190703191836;11.339850002884624
10.7279204545632;10.754887502163468;11.43827205612483;11.088788238716909;10.14210705730255;10.774787059601174;10.637530551525307;11.043710863347156;11.121533517340032;10.727069558023706;10.824958740528524;11.466586337719244;11.184255495405347;11.134426320220928;10.73978060977326;11.354800344350595;10.849405100947758;11.053925881531104;11.700006150882864;10.489847960439295;11.779308973959898;11.249113452713727;10.478769619475765;11.045759661382682;11.473705749619416;10.846273911349906;11.114393054867309;10.648357582009666;10.345405246717796;11.57553924683453;11.585901449690772;10.321928094887362;11.289442575688332;10.4189067312579;10.384783750093352;10.353146825498085;11.597121428789569;11.584022940257542;10.48683502156305;11.014020470314934;11.200898605038445;10.839203788096944;11.614709844115207;10.857203471508166;11.282509306240836;11.597121428789569;9.487840033823051;9.698704666770343;9.457380879072534;10.347621368568134;11.779308973959898;11.222191138456331;10.826548487290914;10.841564347730577;11.06339508128851;9.002815015607053;10.325305455089682;11.81498293642679;10.430452551665532;9.91737207947684;9.988684686772164;9.951284714966972;9.328674927327947;8.665335917185176;9.73640193131829;10.030667136246942;9.312882955284357;8.682994583681683;9.7431513941125;8.50382573799575;9.30149619498255;9.44086916761087;9.560332834212442;9.273795599214264;10.124121311829189;9.800899899920305;9.824958740528524;9.4797802640291;9.65642486327778;9.682994583681683;9.935165049603697;9.29920801838728;9.326429487122304;9.310612781659527;9.271463027904376;9.932214751968385;9.52552080909507;9.019590728357882;10.109830654278792;9.99717948093762;9.92481250360578;9.876516946565;9.43879185257826;9.49585502688717;9.584962500721156;9.89026427702111;9.543031820255235;10.26795708440284;10.40832974076739;9.355351096424812;9.366322214245816;9.804131021183318;10.406205005418856;10.095397022792556;9.584962500721156;9.689997971419446;9.566054038171092;9.86573327085176;9.477758266443889;9.35974956032233;9.477758266443889;9.344295907915816;9.968666793195208;8.459431618637296;9.562242424221072;9.105908508571158
9.627533884472792;8.804131021183318;10.900866807980748;8.276124405274238;9.184875342908285;9.768184324776929;9.308339030139408;11.495355392235982;9.346513733165636;7.876516946564999;10.314016703901355;9.719388820942084;9.899356922923111;10.390168956200185;10.618385502258606;9.194756854422248;10.355351096424812;10.090112419664289;10.140829770773;10.894059846274022;9.319672120946995;11.44604940671655;7.774787059601174;10.308339030139408;10.757390009366638;8.92481250360578;10.712527000439824;11.273795599214264;11.084144010615145;10.682994583681683;10.726218159332198;8.933690654952233;9.86418614465428;10.004220466318197;10.151016538892248;10.075479149488016;10.278449458220482;10.44190670454224;12.672646326124626;8.405141463136344;8.59245703726808;10.627533884472792;11.192909219112012;10.766528908598865;10.919608238603251;10.278449458220482;7.507794640198696;9.403012023574997;4.754887502163468;8.985841937003341;9.319672120946995;10.63117705570398;10.07815080773465;10.203348002979762;8.643856189774725;6.491853096329675;11.479275030250204;10.696098170955864;12.340406490853294;9.59245703726808;11.276706019892432;11.043027283594547;9.672425341971495;9.80896417491926;10.404077136241234;11.857980995127573;9.96289600533726;8.134426320220927;10.187352073200495;10.164906926675688;11.86573327085176;9.86418614465428;9.823367240046236;10.725366257895642;10.091435386323608;11.844705764411938;11.110483309816226;11.015415052386688;9.497851836951115;11.68650052718322;10.213104219641906;11.101975670949232;10.437752072323605;9.016808287686557;10.08746284125034;13.219168520462162;9.219168520462162;8.700439718141093;11.81658370778757;10.390168956200185;12.410981267043796;11.436711542137214;10.747353829478062;10.681238411777803;9.278449458220482;11.702172685365548;10.51668494930961;11.957102041562289;11.589651146514786;10.22881869049588;13.052058534626903;11.262682142362165;10.842350343413807;10.74819284958946;9.184875342908285;11.510764167917891;13.33119687715303;10.573647187493322;9.197216693110052;9.611024797307351;9.632995197142955;8.965784284662087;11.12347479824414;10.854089179870574;10.022367813028454;11.813380386924727
10.880348808156027;8.459431618637296;11.024447124040648;8.599912842187127;10.878050912728536;9.905387005018133;9.874981347653774;8.447083226209653;8.060695931687555;9.622051819456376;10.1331422124006;9.105908508571158;9.76983784362944;9.80896417491926;9.194756854422248;10.611024797307351;8.103287808412022;10.62935662007961;9.905387005018133;10.148476582178278;10.01262453886506;10.676838606474153;10.29920801838728;8.930737337562887;9.845490050944376;9.627533884472792;8.29920801838728;7.794415866350106;9.231221180711186;9.638435913990472;10.191059214531656;10.051208940914766;9.113742166049189;9.995767150877802;9.709083812550343;10.73978060977326;10.369597346278676;9.499845887083206;9.095397022792556;8.519636252843213;10.591522346570734;9.074141462752506;9.46352437327118;9.674192268145683;9.954196310386877;10.369597346278676;10.186114239541643;11.184875342908285;6.78135971352466;9.428360172704291;10.01262453886506;11.047123912114026;7.392317422778761;9.828136484194108;8.562242424221072;9.94251450533924;10.884933647949762;8.491853096329674;8.379378367071261;9.06339508128851;9.627533884472792;9.047123912114026;9.62935662007961;6.409390936137702;10.014020470314934;8.049848549450562;8.321928094887362;9.63117705570398;10.564149489985732;8.124121311829187;7.366322214245816;10.825753832883112;9.651051691178928;8.467605550082997;7.179909090014935;7.768184324776926;10.63026712502677;9.047123912114026;7.948367231584678;10.900112062977456;9.052568050804153;9.824958740528524;7.066089190457772;7.894817763307944;6.303780748177103;9.837627933171404;8.569855608330947;9.321928094887362;9.721099188707186;7.087462841250339;8.361943773735241;8.353146825498083;9.965784284662089;11.041659151637214;9.335390354693924;11.263856019596082;7.643856189774724;10.703038388986418;11.894817763307945;9.422064766172811;9.840777923595054;10.800899899920305;11.10000522442272;11.817383427897232;9.388017285345136;8.721099188707186;10.130570562805426;9.403012023574997;8.686500527183219;7.906890595608519;10.127994320976391;7.499845887083206;5.832890014164741;8.159871336778389;7.392317422778761;6.94251450533924
11.559377090526684;12.004571615167656;11.71639078949768;12.053925881531104;11.866506212226202;11.682994583681683;11.341518823245243;11.696098170955864;11.712527000439824;11.62113611327464;11.529918528120325;12.098361127332096;11.687375683437468;11.830515206976838;11.449148645375436;11.50084187955693;11.733439082899434;11.911017407796985;11.74819284958946;11.737669863177452;11.882260929099804;12.449148645375436;11.010528105886484;11.881878707600446;12.064742764750257;11.573173784686484;11.85096815098244;12.274378153246364;10.693486957499324;11.860699032611988;12.125090539303256;10.668884984266247;12.159556028058768;11.03342300153745;11.857203471508166;11.754887502163468;12.139551352398794;11.822570830950168;12.215836309962455;10.779719355143405;11.526988205432009;11.442943495848729;12.400879436282183;12.040974598817304;11.975489756945754;12.139551352398794;10.50084187955693;12.247927513443583;9.419960177847887;11.348728154231075;11.882260929099804;11.90651484484695;11.62159403901754;11.591522346570734;11.778077129535358;11.627533884472792;11.62890115202819;11.386940245324311;11.401412878714178;11.199672344836364;11.712097051087548;11.423641195075856;11.4241662888181;11.090112419664289;11.047805554007589;11.323617763291578;11.448632567730552;11.221587121264806;11.98049663618346;10.279610581052484;11.395534135462302;11.4893462407191;10.787086324551616;11.319107575824985;12.002463438892535;11.373408960228696;11.569380959522295;11.511258495502268;11.46352437327118;10.320800548881635;11.930737337562888;11.014717929860009;11.366322214245816;11.63390340934852;10.922584402713664;11.041659151637214;10.91139198784346;11.076815597050832;11.93110683302934;11.95383268214528;11.252665432450248;11.092757140919852;11.219773550892874;10.972261848733291;10.547858506058416;11.227014193649133;11.565102078360312;11.59105477403678;11.95383268214528;11.16679075071818;10.933690654952231;11.381542951184583;11.183635381473218;11.91139198784346;10.91139198784346;10.649256177517314;11.077483356859508;11.617467465294196;11.618385502258606;11.71639078949768;12.390437689560535;11.06204613772049;11.200285605224298;10.639340708652233;11.576484346796851;10.948367231584678
