TCGA-CE-A481-01A;TCGA-EL-A4K2-01A;TCGA-BJ-A4O8-01A;TCGA-DE-A4MA-01A;TCGA-DJ-A1QN-01A;TCGA-EM-A4FK-01A;TCGA-DJ-A2Q6-01A;TCGA-BJ-A45D-01A;TCGA-EM-A3AL-01A;TCGA-DJ-A1QE-01A;TCGA-EL-A3GX-01A;TCGA-ET-A25G-01A;TCGA-EL-A3GS-01A;TCGA-FY-A3NM-01A;TCGA-DJ-A2PO-01A;TCGA-EL-A3H2-01A;TCGA-E3-A3E0-01A;TCGA-BJ-A2N7-01A;TCGA-DJ-A2PZ-01A;TCGA-DJ-A4UP-01A;TCGA-ET-A3BT-01A;TCGA-DJ-A3VF-01A;TCGA-EL-A4KH-01A;TCGA-IM-A41Y-01A;TCGA-ET-A3DU-01A;TCGA-FY-A3NP-01A;TCGA-CE-A27D-01A;TCGA-EL-A3T0-01A;TCGA-E8-A2JQ-01A;TCGA-EM-A2CO-01A;TCGA-DE-A4M9-01A;TCGA-ET-A40P-01A;TCGA-EM-A3AN-01A;TCGA-EL-A3ZQ-01A;TCGA-J8-A3YG-01A;TCGA-EM-A3FJ-01A;TCGA-EL-A3CU-01A;TCGA-FK-A3S3-01A;TCGA-CE-A3ME-01A;TCGA-J8-A3YG-01A;TCGA-DJ-A3VG-01A;TCGA-DJ-A1QG-01A;TCGA-FY-A40L-01A;TCGA-EL-A3CX-01A;TCGA-BJ-A2NA-01A;TCGA-KS-A4ID-01A;TCGA-EM-A4FN-01A;TCGA-EL-A3H1-01A;TCGA-KS-A4I1-01A;TCGA-ET-A40R-01A;TCGA-FK-A3SG-01A;TCGA-EM-A2P3-01A;TCGA-DJ-A4UT-01A;TCGA-DJ-A3V3-01A;TCGA-FE-A237-01A;TCGA-DJ-A3US-01A;TCGA-BJ-A2NA-01A;TCGA-FY-A3R6-01A;TCGA-EL-A3ZQ-11A;TCGA-BJ-A3PR-11A;TCGA-KS-A41J-11A;TCGA-EL-A3MY-11A;TCGA-BJ-A2NA-11A;TCGA-EL-A3GZ-11A;TCGA-EL-A3T8-11A;TCGA-EL-A3TB-11A;TCGA-EL-A3ZT-11A;TCGA-DO-A1JZ-11A;TCGA-H2-A2K9-11A;TCGA-EL-A3ZG-11A;TCGA-EL-A3MW-11A;TCGA-BJ-A28R-11A;TCGA-EM-A1YC-11A;TCGA-ET-A2MX-11C;TCGA-BJ-A290-11A;TCGA-EL-A3TA-11A;TCGA-BJ-A2N9-11A;TCGA-BJ-A3PU-11A;TCGA-EM-A1CT-11A;TCGA-EL-A3ZS-11A;TCGA-BJ-A2N7-11A;TCGA-EL-A3ZH-11A;TCGA-ET-A3DW-11A;TCGA-ET-A2N5-11B;TCGA-EM-A3ST-11A;TCGA-EL-A3T1-11A;TCGA-EM-A1CV-11A;TCGA-EM-A1CW-11A;TCGA-EL-A3N3-11A;TCGA-EL-A3MX-11A;TCGA-EL-A3ZL-11A;TCGA-EL-A3ZR-11A;TCGA-EL-A3ZK-11A;TCGA-GE-A2C6-11A;TCGA-BJ-A28W-11A;TCGA-EL-A3ZP-11A;TCGA-EL-A3T7-11A;TCGA-KS-A41I-11A;TCGA-BJ-A28X-11A;TCGA-EL-A3T0-11A;TCGA-EL-A3T6-11A;TCGA-EL-A3H1-11A;TCGA-EL-A3N2-11A;TCGA-E8-A2JQ-11A;TCGA-EM-A1CU-11A;TCGA-EL-A3ZO-11A;TCGA-EL-A3H7-11A;TCGA-KS-A41L-11A;TCGA-EM-A1CS-11A;TCGA-EL-A3H2-11A;TCGA-BJ-A2N8-11A;TCGA-FY-A3TY-11A;TCGA-EL-A3T2-11A;TCGA-EL-A3ZM-11A;TCGA-EL-A3T3-11A;TCGA-ET-A3DP-11A
12.61240779313867;12.731743290707842;12.499845887083206;11.640244936222343;13.035830072835015;12.682775179067027;13.093087390444218;12.393122273589531;13.37775279502222;12.774375272802065;12.571989597604578;12.828929827651486;12.663558104217271;13.06339508128851;12.277578002415735;13.03823313473178;12.689997971419446;12.907454038318624;12.215836309962455;12.573883830656468;12.724087461793989;12.880731435141664;12.25591374933779;12.269418929741096;12.49160260669611;12.87824254386927;13.347898144596012;12.79340009848382;12.198138052401116;12.341518823245243;12.719816603018126;12.367414751246828;13.292896755409172;11.252665432450248;13.029804847630697;12.728133100306216;12.291458518782344;14.34623669139025;12.522336320913306;13.029804847630697;13.16867211813223;11.72451385311995;12.662445857580664;12.682116764950074;12.712312041780274;12.404609397837712;12.269418929741096;13.17975361881042;11.842743180731658;12.997003015272806;13.135228307589896;12.402212672714642;12.263562639820616;12.426526848451733;12.481042574933754;12.691089186236532;12.712312041780274;11.854868383260236;13.089450481115907;11.83289001416474;13.02167404285837;12.776021715252812;12.45249865769279;12.552188759557149;12.564387696052629;12.876900591040306;12.581435989454384;12.458406613236534;12.910830081296574;12.420223419348645;12.659103963473662;12.59105477403678;12.413892328372643;12.928333307585149;13.132981618529351;13.023407843140218;12.58331786813751;13.077983973962752;13.075980462416286;10.773963368433558;13.245404150930328;13.323477033150423;12.926110641785304;13.027905996569883;12.59269061535341;12.73978060977326;12.59245703726808;12.055960234452296;12.87824254386927;13.029459787824964;13.051208940914766;12.673971520682796;12.627989784315703;12.003517912108602;11.563196272216738;12.448374459662794;12.732803394393494;12.270003253378444;12.40832974076739;12.932399322433792;12.978352958165145;13.090939415984376;12.56652978262417;12.26209484537018;12.389631339260522;12.94982671075911;12.799079209029006;13.116668855967111;13.044735626056909;13.039433166324494;13.59700500260697;12.521845775161932;12.418116141207488;12.969386521342283;12.90048948483465;12.97513145692134
10.987974524296153;11.569380959522295;11.876133200043016;11.871905237659186;12.282219695672588;12.934612328171395;12.51668494930961;11.45532722030456;9.831307243802051;12.41336348121097;12.258271576282851;11.651948610723446;12.069114061773938;11.683871868622605;10.899356922923111;11.8668925276766;12.73047013718422;11.41732511767992;11.627989784315703;12.888553007579214;11.645208082774683;12.04916787237217;12.852919585123995;11.591522346570734;11.99541385222515;10.914385132155443;11.77272694923985;12.882260929099804;11.025831668332026;11.505315356136236;11.004220466318197;14.039090401998603;12.156399144871584;10.411510988012072;12.82555510087083;12.213711798105672;11.115693952197011;13.272483991934877;12.876133200043016;12.82555510087083;10.249113452713727;10.617467465294196;11.83289001416474;11.49235394515987;12.28106067167702;11.50084187955693;11.573647187493322;11.074141462752506;10.401946123976536;13.037546953962178;13.418116141207488;11.700006150882864;11.156715144224702;12.183015000882756;12.16333519208196;11.836839359748716;12.28106067167702;12.099676554859643;14.421078622653663;10.790348496751914;12.680359523513712;11.95746484680521;10.116343961237469;11.3151495622563;12.034111146096592;11.436190995481416;11.91625269881221;10.506803437795648;11.0566377151132;12.55170826162069;13.347067657165873;11.40832974076739;11.031356596255709;12.433585441150496;11.17367713630342;13.506431561252567;11.640696837570092;11.347621368568134;11.020285500844649;12.022020969646356;12.622051819456376;14.533573081389802;11.891024190149498;11.773551346428505;10.925554439873554;14.058414589673388;12.160186576600662;11.281350514981035;13.67087750439698;11.461479447286155;14.459751783535282;13.411775775576528;12.79968636133125;11.111135670234708;8.974414589805527;11.43514933836693;12.45917543555203;13.635264656539514;10.811374693509942;10.849405100947758;15.442263185600936;13.11877889015452;13.056807035580608;10.10459875356437;11.007728114632254;14.79197682089869;15.084060941950035;12.192292814470768;10.75905593916017;10.889503963411476;10.568906154502084;11.948732239819616;12.356451970221755;11.895953892812168;11.350386742312844;14.930275335112052
11.117643101389092;11.258566033889933;10.742309436084;8.845490050944376;11.836444911341369;11.198445041452365;11.91026795581084;10.117643101389092;11.658657792126084;11.289442575688332;10.99717948093762;11.205182326228645;11.790348496751914;12.325867580575418;11.200285605224298;11.404609397837712;11.368506461507693;11.23421867823847;10.899356922923111;11.016111838220512;11.11178773580101;11.558898981146704;9.434628227636724;10.909143047339898;9.837627933171404;11.91737207947684;11.38586240064146;11.166163082646111;10.043027283594547;10.76487159073609;10.91214085629572;10.651051691178928;11.668441828052998;8.618385502258606;11.508289986140348;10.904634621668151;11.21006248324023;10.62113611327464;11.115693952197011;11.508289986140348;11.729195859132094;10.460455896309636;11.4893462407191;9.73640193131829;11.366322214245816;10.562242424221072;10.427312844134963;11.480790201095816;9.537218400538595;10.793603309279408;11.159240650411672;11.051888655905378;11.001408194392807;10.7714894695006;11.043027283594547;11.340406490853294;11.366322214245816;10.584962500721156;11.461479447286155;9.573647187493322;11.647908074281808;11.67065624911844;10.536247215688128;11.236014191900084;11.08746284125034;11.593857938858225;11.419433550705378;11.08746284125034;11.776021715252812;9.933690654952231;11.593857938858225;11.152284842306582;10.517669388133813;11.09077405464075;11.661778097771988;11.519636252843211;10.725366257895642;11.70173963867435;11.48733761520718;8.118941072723507;11.712097051087548;11.76983784362944;11.447083226209651;11.105253779700885;9.99717948093762;10.978710459106358;10.92035285541508;11.157346935362844;11.760304125286382;11.397139806235604;11.719388820942084;11.567956075415466;11.298635406734242;10.772314573921651;8.693486957499324;11.385323176175872;11.50332885662666;10.758223214726724;11.267371931265274;11.619302955415687;11.107217075591382;11.785043714779723;11.698270577692032;10.961449694398196;11.287712379549449;11.197216693110052;11.403544678202014;11.383704292474052;11.23421867823847;11.693051295397;11.995767150877802;11.199672344836364;11.21856323619027;10.979425195331473;11.273212809854334;11.857203471508166
14.072802534544207;14.037632744408544;13.754261196514;13.40047922497788;14.803374376155803;14.157899525738465;13.896710815726117;15.232046113570558;13.650154213675094;15.023407843140218;14.914852250515;15.229982896316306;14.93032154201544;13.09490241275141;13.324039871367214;13.051208940914766;14.126785122145328;13.509156432503849;13.5346676445924;14.798218638969098;13.844117269587995;15.0566800470931;12.823964258486738;14.199365616857982;14.009391264758918;14.635264656539514;14.731637237483191;14.838022058304546;13.59840149706873;13.937465778954389;13.77941158020018;15.678930187152346;13.568787428826925;13.461990950585571;15.350732041623;12.628217680223434;13.15608307628868;13.806549621985962;14.366595426071438;15.350732041623;12.908017261062804;13.447083226209651;14.71987006686;14.344989344622697;14.962082633851564;14.411775775576528;14.274159723049742;15.23522892962136;13.574002137683546;14.42940674151398;15.790730300150669;13.512370113670189;14.003605750097057;13.97109443803615;14.146330009930724;13.749450465569916;14.962082633851564;13.89822347121556;15.21973574392368;11.465056167831175;12.7737573721398;13.7282394114253;10.358651200892886;10.989394499844732;11.913637428049103;12.762174381993102;11.582141981658776;12.39231742277876;10.618385502258606;11.943247395901553;14.196141029718238;10.923327485419192;12.13699111208023;12.050528905530555;12.673750739438065;14.50624558702854;12.671983272091865;11.782588759494963;12.214926187942435;12.575775579874763;12.738725622493424;14.138511802674932;12.029632328044135;11.377210530388552;10.406205005418856;15.161564941492689;12.561526624136484;10.916625922211235;13.74157231951848;12.607561496354206;14.151175137808572;14.133543618886286;12.99806148563642;11.81698362325538;12.681018739902102;12.887791791341588;14.092674566725234;13.039433166324494;11.554588851677638;12.056299014550335;14.953150632063606;13.560093957642495;13.086302118782552;12.087131301540529;11.375039431346924;14.478769619475765;15.631518131801762;11.881113960675096;12.436451292286977;11.965062756744627;10.290018846932618;10.480790201095816;13.831999919509736;13.072132604167232;12.466076461396252;14.72940831698402
15.941987510186266;16.683529242682102;15.247964588806026;15.400379154802405;16.06905110826635;16.23494837519135;15.410517601591986;16.387024418036862;16.608659108106625;15.773551346428505;15.4353772651357;15.734868358746205;15.371674563247211;17.305589759234824;15.11394560035172;16.517192634463573;15.4360608294651;16.272648008070668;14.794365094938692;15.608110406614182;15.884552133987237;14.736613330694578;15.811550303044328;15.157031074378354;14.468114886378098;16.317695245765165;16.42467479119419;15.578254742209705;15.035658272294071;14.991566132449032;16.08002635948272;15.454845470862448;15.833828963134357;14.653404916746982;16.454154682673177;15.896119503637074;14.996561756654629;15.542729615549195;15.352526267007956;16.454154682673177;16.50991414644412;13.74756363025512;15.376566326296183;12.941414470942911;15.7279204545632;15.36040131580573;15.219471067394355;16.562123148867286;15.600029033951447;16.57872648096675;15.399978804674015;15.303352669926332;15.510207846851506;15.874092833348085;15.12964525537586;16.77527590381527;15.7279204545632;14.192292814470768;17.079297267953322;15.901856811968903;17.381382409984795;16.41172613160987;16.126563325715097;16.36218356348746;16.859182902142923;16.784379243437744;17.127440230649455;16.244438168275632;17.15577681880192;15.526346403176795;16.50481898763284;15.98850717892317;16.908404349191226;17.016177144641983;17.297328285169055;16.88212955188097;16.22622401599265;17.099049821020355;15.956988646210542;12.818382455041156;16.989128360866413;17.126522995427695;16.109443000310264;16.935567942192904;16.739582858413772;15.712661333339431;16.895977552665407;15.928888439397635;16.185320693862266;17.50826677059824;16.324022285996254;16.677169057716114;16.39320608639947;15.055663736593432;14.927500209145649;16.385778160102785;17.423780691742632;16.01878698035644;16.319636843348214;16.148397136431353;16.201626204182613;16.485813588874272;16.44049612044172;15.766684184582392;15.778795833267706;16.28949661089696;15.917045683157154;17.125847295460854;16.944265953371758;16.563643171465788;17.016645087505285;16.882726624679435;16.628274648575864;16.07196507295403;17.01476150988813;15.621078862335493
12.79766152585376;12.989749275462133;12.750916299978076;13.347482960639704;13.526499239136566;12.645883554519004;12.571989597604578;13.977190467909072;12.930367747438952;12.619761463298424;12.59128857924609;12.628673364068312;12.4231159101471;12.98192398731734;12.464290473850768;11.750288267591651;12.619532227572051;13.1767964781476;12.580022967753877;12.873444112515376;12.841957399099549;12.686719366021846;13.584140418783798;12.805340828416384;12.850186837645774;12.918304233699931;13.365092120346462;12.556745526004686;12.568906154502084;12.67595703294175;12.443202577297011;12.862637357558794;12.86321834758244;13.612062168451637;13.167731741103244;13.121857245612654;12.466841208321602;13.163492442617937;12.987086329328193;13.167731741103244;13.054773877229938;11.76445696361989;12.548340287676147;13.12815547093924;12.859534786382651;12.673971520682796;13.152918576136624;12.786065381163962;13.450438032395652;13.26795708440284;13.067602418889496;12.657541759703378;12.610332801911134;13.029804847630697;12.731531176461942;12.725792271494155;12.859534786382651;11.92072501975118;12.804332726187615;13.325024310191417;12.6640027628865;12.5980525001616;12.244066464194818;12.236014191900084;12.676397887044764;12.389900172773064;12.3445733225962;12.213408040858337;12.67529549909406;12.129926933510394;12.189206834597025;12.458150248057557;12.659103963473662;12.589651146514786;12.80634822671225;12.775816012673026;12.83466855769086;12.763627351727628;12.754052367528924;12.056299014550335;12.79197682089869;12.619073646817748;12.534059656450363;12.786473845221302;12.997532347526366;12.324743110494415;12.822172461476178;11.006326078524934;12.492604304386685;13.183945471757246;12.541338657970826;12.450953464712992;12.420223419348645;11.952013164889486;13.058330026205653;12.28886607416582;12.635037871183252;12.496853777388042;12.531137741444716;12.244958393151132;12.705848343508944;12.708221730038352;12.38720958071964;12.298921740969751;12.16679075071818;12.5473765634981;12.409656113059851;12.72749506902543;12.772520776314757;12.241089378860856;13.15813628540764;12.19567978549598;12.458150248057557;12.637756945412145;12.829326335841666;12.817583288677616
7.971543553950772;11.335390354693924;7.774787059601174;10.894059846274022;8.59618975614441;5.584962500721156;8.527477006060396;9.4757334309664;8.794415866350105;7.954196310386875;7.971543553950772;7.03342300153745;7.169925001442312;12.800293258223418;7.357552004618084;9.923327485419192;8.442943495848729;9.461479447286155;7.977279923499917;8.734709620225837;7.3750394313469245;7.971543553950772;9.918863237274596;9.381542951184583;8.804131021183318;8.696967526234287;8.611024797307353;9.105908508571158;8.581200581924957;8.164906926675688;8.965784284662087;8.693486957499324;7.965784284662087;8.330916878114618;8.842350343413807;8.566054038171092;6.7414669864011465;9.49585502688717;7.312882955284356;8.842350343413807;8.668884984266247;6.754887502163468;8.45532722030456;9.233619676759702;8.339850002884624;8.353146825498083;7.807354922057604;8.43879185257826;8.005624549193879;9.346513733165636;7.918863237274595;8.247927513443585;8.731319031025064;8.876516946565;7.584962500721156;9.407267764244732;8.339850002884624;9.152284842306582;8.308339030139408;10.697836357962377;8.487840033823051;10.837627933171404;8.845490050944376;8.049848549450562;8.707359132080883;9.12670447284319;10.78953364497036;9.447083226209651;11.015415052386688;8.784634845557521;8.149747119504681;8.744833837499545;8.562242424221072;8.405141463136344;8.321928094887362;8.997179480937621;8.335390354693924;8.88264304936184;10.27262978497637;8.800899899920305;10.869593843240784;9.199672344836364;9.036173612553483;12.107217075591382;9.584962500721156;7.584962500721156;10.606405212697783;9.845490050944376;7.665335917185176;9.144658242831882;9.118941072723509;12.113742166049189;8.696967526234287;10.127994320976391;10.023754353299417;10.358651200892886;12.221889161471266;8.257387842692651;10.567005370247031;9.44086916761087;10.071462362556623;8.774787059601174;10.383704292474052;9.041659151637214;10.161131882984307;10.278449458220482;9.758223214726724;12.792790294301064;9.667111542075029;9.30149619498255;9.659995892429976;10.779719355143405;10.480790201095816;12.213711798105672;9.69522829149575;9.044394119358454
8.573647187493322;9.250298417906333;8.717676423066395;6.658211482751795;8.59618975614441;8.813781191217037;8.7714894695006;9.453270634010623;11.038918989292302;8.936637939002571;8.59245703726808;9.92184093707449;9.61654884377899;8.50382573799575;8.08214904135387;10.69261550169458;8.189824558880018;8.73809225962049;9.278449458220482;8.971543553950772;8.071462362556623;8.539158811108031;8.686500527183219;7.149747119504682;7.562242424221073;7.22881869049588;9.34207466799914;9.276124405274238;8.194756854422248;8.224001674198105;14.322421119291617;8.618385502258606;8.558420713268664;6.754887502163468;9.224001674198105;7.672425341971495;7.539158811108031;7.614709844115208;8.930737337562887;9.224001674198105;9.226412192788786;8.643856189774725;7.930737337562887;9.3151495622563;8.829722735086058;9.113742166049189;7.686500527183218;8.027905996569885;5.700439718141092;9.729620743553038;9.06339508128851;8.31741261376487;8.487840033823051;8.03342300153745;7.977279923499917;7.994353436858858;8.829722735086058;8.108524456778168;10.599912842187129;9.041659151637214;10.348728154231075;9.857980995127573;9.79603960882977;10.395534135462302;10.277287400130357;10.383704292474052;10.018200178813226;9.39231742277876;9.929258408636972;8.375039431346925;10.41679752760606;9.556506054671928;9.426264754702098;10.721953612801386;10.675074920385445;9.868822554775;9.76983784362944;10.092757140919852;10.482807956726669;7.044394119358453;10.225207436943505;10.266786540694902;9.199672344836364;9.984418458801136;9.436711542137214;9.26209484537018;9.240791332161956;10.25974326369078;9.473705749619416;10.178664851006472;9.991521846075695;9.839203788096944;9.658211482751796;8.823367240046235;7.734709620225838;9.61654884377899;10.197216693110052;9.194756854422248;9.221587121264806;9.902375114486023;9.162391328756906;9.894817763307945;9.693486957499324;9.047123912114026;9.86727873970966;10.308339030139408;8.721099188707186;10.13827180017222;10.651948610723446;9.935165049603697;9.90839262077375;10.27262978497637;10.31174831500496;9.992938336165814;10.43879185257826;9.874981347653774
11.22881869049588;10.740624044489412;10.894817763307945;9.005624549193879;11.77272694923985;11.332596057789214;11.92072501975118;10.366322214245816;11.773963368433558;11.1357092861044;11.138911718142744;11.30149619498255;11.234817431117325;12.171802288682985;11.140829770773;11.265615046484458;10.862637357558794;10.99081307915361;10.513727595952435;10.94982671075911;11.256798386079389;11.801304186049023;9.84862294042934;10.661778097771988;10.447083226209651;11.390706372872774;11.74819284958946;11.150381968817848;10.593391122791736;11.070791809423062;10.794415866350104;10.64565843240871;11.640244936222343;8.842350343413807;11.375039431346924;11.053925881531104;11.277287400130357;11.1006623390052;10.798471801101618;11.375039431346924;11.157978449945432;10.436711542137214;11.30035256032822;10.595257481449035;11.38316426063511;10.430452551665532;10.606405212697783;11.355351096424812;9.86573327085176;10.812177305514448;11.281930026955443;10.916625922211235;10.919608238603251;10.635718120331047;11.18239435340453;11.199672344836364;11.38316426063511;10.63662462054365;11.325867580575418;10.074141462752506;11.433585441150496;11.391243589427445;10.843921051289035;11.041659151637214;10.871135184243045;11.369052007001388;10.85096815098244;10.807354922057604;11.50382573799575;10.335390354693924;11.283088353024002;11.14338321398982;10.458406613236534;10.902375114486023;11.369597346278676;11.020285500844649;10.76983784362944;11.368506461507693;11.271463027904376;9.461479447286155;11.463013413449692;11.342630298678408;11.720671786825555;10.915879378835774;10.048486873992337;11.200285605224298;11.025831668332026;10.694357887221452;11.778487861222372;11.064742764750257;11.273795599214264;11.141468555393084;11.203348002979762;10.648357582009666;9.30149619498255;11.011926066306808;10.992938336165814;11.035486451292154;11.340406490853294;11.352595231134304;11.239001757765582;11.661778097771988;11.213104219641906;11.3292357417338;10.90839262077375;11.051208940914766;11.61056350392504;11.29634268469289;11.156715144224702;11.419433550705378;11.714245517666123;10.754887502163468;10.981567281903017;10.734709620225836;11.140190703191836;11.339850002884624
11.141468555393084;10.251482410620213;11.274960472140602;10.719388820942084;11.691743519171276;10.29117069932186;11.31174831500496;11.07815080773465;9.038918989292302;11.466586337719244;11.836444911341369;11.255618749839597;11.121533517340032;10.227615943414223;10.98655314975666;10.73809225962049;10.689997971419446;10.836839359748716;11.016111838220512;10.909893083770042;11.496853777388042;11.326429487122304;10.622051819456376;10.875749351420056;11.020285500844649;11.107870914279614;12.112439506781552;10.131856960608792;10.603626344986193;10.20212382383046;10.230020435705637;10.502831804066744;11.163649676015824;10.52258153125483;12.522826699925806;10.965062756744627;10.655530723155644;10.824958740528524;10.807354922057604;12.522826699925806;10.001408194392807;9.83605035505807;11.453785055496157;11.157346935362844;11.953468962228849;11.101319154423276;11.390706372872774;9.99859042974533;11.025139562278508;10.746514321138465;11.127349541059118;11.354800344350595;10.43567026093655;11.370687406807216;10.967226258835993;10.625708843064466;11.953468962228849;10.231221180711186;10.430452551665532;9.91737207947684;9.988684686772164;9.951284714966972;9.328674927327947;8.665335917185176;9.73640193131829;10.030667136246942;9.312882955284357;8.682994583681683;9.7431513941125;8.50382573799575;9.30149619498255;9.44086916761087;9.560332834212442;9.273795599214264;10.124121311829189;9.800899899920305;9.824958740528524;9.4797802640291;9.65642486327778;9.682994583681683;9.935165049603697;9.29920801838728;9.326429487122304;9.310612781659527;9.271463027904376;9.932214751968385;9.52552080909507;9.019590728357882;10.109830654278792;9.99717948093762;9.92481250360578;9.876516946565;9.43879185257826;9.49585502688717;9.584962500721156;9.89026427702111;9.543031820255235;10.26795708440284;10.40832974076739;9.355351096424812;9.366322214245816;9.804131021183318;10.406205005418856;10.095397022792556;9.584962500721156;9.689997971419446;9.566054038171092;9.86573327085176;9.477758266443889;9.35974956032233;9.477758266443889;9.344295907915816;9.968666793195208;8.459431618637296;9.562242424221072;9.105908508571158
9.759888183221834;10.366322214245816;10.727069558023706;8.543031820255237;10.643856189774723;9.79766152585376;11.452241240430816;10.395534135462302;9.047123912114026;9.719388820942084;9.134426320220928;10.016808287686557;9.346513733165636;8.721099188707186;9.169925001442312;8.909893083770042;10.23840473932508;9.219168520462162;8.948367231584678;11.778077129535358;10.67595703294175;11.897845456005513;10.63390340934852;8.72451385311995;10.712527000439824;8.89178370321831;10.91139198784346;12.45763738099176;9.264442600226602;11.233619676759702;8.948367231584678;11.805340828416384;9.03342300153745;7.622051819456376;10.320800548881635;9.49585502688717;9.7515440590891;10.314016703901355;11.024447124040648;10.320800548881635;7.98299357469431;9.187352073200495;9.854868383260236;10.676838606474153;10.247927513443583;9.517669388133813;8.832890014164741;9.63662462054365;8.918863237274595;10.92851837525789;11.493855449240822;9.194756854422248;10.309476353841106;8.857980995127573;10.995767150877802;10.345405246717796;10.247927513443583;10.147204924942228;12.340406490853294;9.59245703726808;11.276706019892432;11.043027283594547;9.672425341971495;9.80896417491926;10.404077136241234;11.857980995127573;9.96289600533726;8.134426320220927;10.187352073200495;10.164906926675688;11.86573327085176;9.86418614465428;9.823367240046236;10.725366257895642;10.091435386323608;11.844705764411938;11.110483309816226;11.015415052386688;9.497851836951115;11.68650052718322;10.213104219641906;11.101975670949232;10.437752072323605;9.016808287686557;10.08746284125034;13.219168520462162;9.219168520462162;8.700439718141093;11.81658370778757;10.390168956200185;12.410981267043796;11.436711542137214;10.747353829478062;10.681238411777803;9.278449458220482;11.702172685365548;10.51668494930961;11.957102041562289;11.589651146514786;10.22881869049588;13.052058534626903;11.262682142362165;10.842350343413807;10.74819284958946;9.184875342908285;11.510764167917891;13.33119687715303;10.573647187493322;9.197216693110052;9.611024797307351;9.632995197142955;8.965784284662087;11.12347479824414;10.854089179870574;10.022367813028454;11.813380386924727
9.89178370321831;10.750706986224948;10.778898476008376;6.727920454563199;12.01227534485612;9.24555270625568;10.723660944409984;8.400879436282183;9.60177078840771;9.105908508571158;6.894817763307944;8.060695931687555;8.060695931687555;12.271754805646474;10.450180247164754;10.094077685671904;9.840777923595054;9.348728154231075;9.37937836707126;10.350939181546432;9.25974326369078;10.434628227636724;10.566054038171092;8.194756854422248;9.027905996569883;9.049848549450562;12.451468712947358;9.91139198784346;9.449148645375436;11.46096776257042;8.643856189774725;10.353146825498085;9.29232163280204;9.06339508128851;9.968666793195208;11.312315746690109;9.899356922923111;10.1331422124006;8.599912842187127;9.968666793195208;10.022367813028454;7.870364719583405;9.08746284125034;12.481799431665753;9.403012023574997;9.449148645375436;9.84862294042934;9.859534786382651;11.035486451292154;9.022367813028454;9.674192268145683;10.611024797307351;9.939579214314692;10.178664851006472;9.918863237274596;10.847840355630714;9.403012023574997;9.134426320220928;8.379378367071261;9.06339508128851;9.627533884472792;9.047123912114026;9.62935662007961;6.409390936137702;10.014020470314934;8.049848549450562;8.321928094887362;9.63117705570398;10.564149489985732;8.124121311829187;7.366322214245816;10.825753832883112;9.651051691178928;8.467605550082997;7.179909090014935;7.768184324776926;10.63026712502677;9.047123912114026;7.948367231584678;10.900112062977456;9.052568050804153;9.824958740528524;7.066089190457772;7.894817763307944;6.303780748177103;9.837627933171404;8.569855608330947;9.321928094887362;9.721099188707186;7.087462841250339;8.361943773735241;8.353146825498083;9.965784284662089;11.041659151637214;9.335390354693924;11.263856019596082;7.643856189774724;10.703038388986418;11.894817763307945;9.422064766172811;9.840777923595054;10.800899899920305;11.10000522442272;11.817383427897232;9.388017285345136;8.721099188707186;10.130570562805426;9.403012023574997;8.686500527183219;7.906890595608519;10.127994320976391;7.499845887083206;5.832890014164741;8.159871336778389;7.392317422778761;6.94251450533924
11.688687423222536;11.803727526553114;12.068778277985412;10.878817284614229;12.67065624911844;11.914385132155443;12.20304205556246;11.635718120331047;12.096385734452651;12.098361127332096;11.866506212226202;11.91625269881221;11.712527000439824;11.420486612825774;11.50084187955693;11.475226777742266;11.359200485133632;11.881113960675096;10.94251450533924;11.597587039586216;12.080151309614088;11.959639764364184;11.724940118462358;10.38586240064146;11.52258153125483;11.566054038171092;12.461990950585571;11.36796070964157;11.91214085629572;12.00842862207058;11.420486612825774;11.364134655008051;11.806146803320525;10.071462362556623;12.429929741353272;11.978352958165145;11.533329732305834;11.529918528120325;12.2103669456326;12.429929741353272;11.344295907915816;10.825753832883112;11.61240779313867;12.167731741103244;11.737247343027738;11.205793249397155;11.443461612227392;11.948367231584678;12.064742764750257;11.531868775177552;11.53430288245463;11.50084187955693;11.43306376512207;11.871135184243045;12.082481727863104;11.977279923499916;11.737247343027738;10.85096815098244;11.401412878714178;11.199672344836364;11.712097051087548;11.423641195075856;11.4241662888181;11.090112419664289;11.047805554007589;11.323617763291578;11.448632567730552;11.221587121264806;11.98049663618346;10.279610581052484;11.395534135462302;11.4893462407191;10.787086324551616;11.319107575824985;12.002463438892535;11.373408960228696;11.569380959522295;11.511258495502268;11.46352437327118;10.320800548881635;11.930737337562888;11.014717929860009;11.366322214245816;11.63390340934852;10.922584402713664;11.041659151637214;10.91139198784346;11.076815597050832;11.93110683302934;11.95383268214528;11.252665432450248;11.092757140919852;11.219773550892874;10.972261848733291;10.547858506058416;11.227014193649133;11.565102078360312;11.59105477403678;11.95383268214528;11.16679075071818;10.933690654952231;11.381542951184583;11.183635381473218;11.91139198784346;10.91139198784346;10.649256177517314;11.077483356859508;11.617467465294196;11.618385502258606;11.71639078949768;12.390437689560535;11.06204613772049;11.200285605224298;10.639340708652233;11.576484346796851;10.948367231584678
