TCGA-DJ-A3VE-01A;TCGA-EM-A3FL-01A;TCGA-BJ-A190-01A;TCGA-EM-A3O6-01A;TCGA-EM-A2CJ-01A;TCGA-EL-A3CL-01A;TCGA-KS-A4ID-01A;TCGA-EM-A3FM-01A;TCGA-BJ-A0ZG-01A;TCGA-EM-A3FP-01A;TCGA-FY-A76V-01A;TCGA-EM-A4FK-01A;TCGA-ET-A40Q-01A;TCGA-FK-A3S3-01A;TCGA-E8-A418-01A;TCGA-EL-A3N2-01A;TCGA-ET-A3DQ-01A;TCGA-BJ-A28Z-01A;TCGA-EL-A3D1-01A;TCGA-DJ-A13O-01A;TCGA-FK-A3SG-01A;TCGA-BJ-A0Z9-01A;TCGA-DJ-A2PW-01A;TCGA-DJ-A1QM-01A;TCGA-BJ-A192-01A;TCGA-FE-A231-01A;TCGA-EM-A2OW-01A;TCGA-DJ-A2PR-01A;TCGA-ET-A2N0-01A;TCGA-ET-A3DP-01A;TCGA-DJ-A1QO-01A;TCGA-FK-A3S3-01A;TCGA-DJ-A2Q6-01A;TCGA-BJ-A0ZA-01A;TCGA-EM-A22Q-01A;TCGA-DJ-A13M-01A;TCGA-EM-A3FJ-01A;TCGA-EM-A3ST-01A;TCGA-DJ-A3VB-01A;TCGA-DE-A4M9-01A;TCGA-J8-A3O1-01A;TCGA-EM-A3AR-01A;TCGA-EM-A4FR-01A;TCGA-EL-A3GS-01A;TCGA-EL-A3D4-01A;TCGA-DJ-A3UX-01A;TCGA-DJ-A2Q7-01A;TCGA-ET-A25I-01A;TCGA-BJ-A4O9-01A;TCGA-EL-A4KG-01A;TCGA-EM-A4FF-01A;TCGA-EL-A3CV-01A;TCGA-FE-A236-01A;TCGA-EL-A3GU-01A;TCGA-E8-A434-01A;TCGA-DJ-A3VI-01A;TCGA-BJ-A0ZA-01A;TCGA-L6-A4EQ-01A;TCGA-EL-A3ZQ-11A;TCGA-BJ-A3PR-11A;TCGA-KS-A41J-11A;TCGA-EL-A3MY-11A;TCGA-BJ-A2NA-11A;TCGA-EL-A3GZ-11A;TCGA-EL-A3T8-11A;TCGA-EL-A3TB-11A;TCGA-EL-A3ZT-11A;TCGA-DO-A1JZ-11A;TCGA-H2-A2K9-11A;TCGA-EL-A3ZG-11A;TCGA-EL-A3MW-11A;TCGA-BJ-A28R-11A;TCGA-EM-A1YC-11A;TCGA-ET-A2MX-11C;TCGA-BJ-A290-11A;TCGA-EL-A3TA-11A;TCGA-BJ-A2N9-11A;TCGA-BJ-A3PU-11A;TCGA-EM-A1CT-11A;TCGA-EL-A3ZS-11A;TCGA-BJ-A2N7-11A;TCGA-EL-A3ZH-11A;TCGA-ET-A3DW-11A;TCGA-ET-A2N5-11B;TCGA-EM-A3ST-11A;TCGA-EL-A3T1-11A;TCGA-EM-A1CV-11A;TCGA-EM-A1CW-11A;TCGA-EL-A3N3-11A;TCGA-EL-A3MX-11A;TCGA-EL-A3ZL-11A;TCGA-EL-A3ZR-11A;TCGA-EL-A3ZK-11A;TCGA-GE-A2C6-11A;TCGA-BJ-A28W-11A;TCGA-EL-A3ZP-11A;TCGA-EL-A3T7-11A;TCGA-KS-A41I-11A;TCGA-BJ-A28X-11A;TCGA-EL-A3T0-11A;TCGA-EL-A3T6-11A;TCGA-EL-A3H1-11A;TCGA-EL-A3N2-11A;TCGA-E8-A2JQ-11A;TCGA-EM-A1CU-11A;TCGA-EL-A3ZO-11A;TCGA-EL-A3H7-11A;TCGA-KS-A41L-11A;TCGA-EM-A1CS-11A;TCGA-EL-A3H2-11A;TCGA-BJ-A2N8-11A;TCGA-FY-A3TY-11A;TCGA-EL-A3T2-11A;TCGA-EL-A3ZM-11A;TCGA-EL-A3T3-11A;TCGA-ET-A3DP-11A
12.556745526004686;13.042001306279133;12.41204051455165;13.522704120798252;12.891024190149498;12.266493756312183;12.404609397837712;12.70173963867435;12.33063682472329;12.82456102997028;12.094737505048093;12.682775179067027;12.957102041562289;14.34623669139025;13.180375403128156;12.603626344986193;11.974414589805528;12.39419471001943;11.914758838941856;13.32558654521057;13.135228307589896;12.502085903985904;12.7632123668144;13.101647450030766;13.223398414711628;12.766735939529964;12.24703741878858;12.928333307585149;11.925183519434208;12.580494128777294;12.410981267043796;14.34623669139025;13.093087390444218;12.312315746690109;9.654636028527968;12.710160691782914;12.728133100306216;12.41758884038258;13.43280285635187;12.719816603018126;12.765907637488615;12.536247215688128;12.30720080914081;12.663558104217271;12.348174867535556;12.62662165235837;12.98584193700334;13.015066533230293;12.84529401927876;13.165535141377925;12.900866807980748;12.699138625275914;12.834471049984222;12.493104892539137;12.704552121462278;12.855063118367624;12.312315746690109;12.119265383175788;13.089450481115907;11.83289001416474;13.02167404285837;12.776021715252812;12.45249865769279;12.552188759557149;12.564387696052629;12.876900591040306;12.581435989454384;12.458406613236534;12.910830081296574;12.420223419348645;12.659103963473662;12.59105477403678;12.413892328372643;12.928333307585149;13.132981618529351;13.023407843140218;12.58331786813751;13.077983973962752;13.075980462416286;10.773963368433558;13.245404150930328;13.323477033150423;12.926110641785304;13.027905996569883;12.59269061535341;12.73978060977326;12.59245703726808;12.055960234452296;12.87824254386927;13.029459787824964;13.051208940914766;12.673971520682796;12.627989784315703;12.003517912108602;11.563196272216738;12.448374459662794;12.732803394393494;12.270003253378444;12.40832974076739;12.932399322433792;12.978352958165145;13.090939415984376;12.56652978262417;12.26209484537018;12.389631339260522;12.94982671075911;12.799079209029006;13.116668855967111;13.044735626056909;13.039433166324494;13.59700500260697;12.521845775161932;12.418116141207488;12.969386521342283;12.90048948483465;12.97513145692134
12.70606426733497;11.881113960675096;10.203348002979762;9.83289001416474;10.982280604558284;11.094077685671904;11.50084187955693;12.45249865769279;11.23661220021575;11.044394119358454;12.06406908038551;12.934612328171395;12.677058915711948;13.272483991934877;12.347067657165873;12.237209960755022;12.85233443198643;11.56081046872794;11.247334178028728;13.541096615349524;13.418116141207488;11.888362741170644;12.490600213019594;11.735132884139947;11.398743691938192;12.225809940623543;11.51224664282918;12.321646290991382;13.239598529249124;13.004922678569043;11.406205005418856;13.272483991934877;12.51668494930961;10.949097155729207;7.098032082960526;12.254438148267257;12.213711798105672;10.400879436282183;14.2408658496094;11.004220466318197;14.146409569587783;11.641148597411233;10.22881869049588;12.069114061773938;10.952013164889486;13.160186576600662;13.457765614851754;11.251482410620213;13.581671358578143;13.20304205556246;12.190442018782823;12.64227737850386;13.45455634396194;12.03376711484639;11.4893462407191;13.555068391333338;10.949097155729207;11.512740462803498;14.421078622653663;10.790348496751914;12.680359523513712;11.95746484680521;10.116343961237469;11.3151495622563;12.034111146096592;11.436190995481416;11.91625269881221;10.506803437795648;11.0566377151132;12.55170826162069;13.347067657165873;11.40832974076739;11.031356596255709;12.433585441150496;11.17367713630342;13.506431561252567;11.640696837570092;11.347621368568134;11.020285500844649;12.022020969646356;12.622051819456376;14.533573081389802;11.891024190149498;11.773551346428505;10.925554439873554;14.058414589673388;12.160186576600662;11.281350514981035;13.67087750439698;11.461479447286155;14.459751783535282;13.411775775576528;12.79968636133125;11.111135670234708;8.974414589805527;11.43514933836693;12.45917543555203;13.635264656539514;10.811374693509942;10.849405100947758;15.442263185600936;13.11877889015452;13.056807035580608;10.10459875356437;11.007728114632254;14.79197682089869;15.084060941950035;12.192292814470768;10.75905593916017;10.889503963411476;10.568906154502084;11.948732239819616;12.356451970221755;11.895953892812168;11.350386742312844;14.930275335112052
10.83605035505807;11.089450481115907;11.979425195331473;11.678600139099458;10.619302955415687;10.834471049984222;10.562242424221072;10.169925001442312;10.978710459106358;10.513727595952435;11.198445041452365;11.198445041452365;11.44604940671655;10.62113611327464;11.492854620174748;11.556026992724677;11.040974598817304;10.521600439723729;9.129283016944967;11.084808387804362;11.159240650411672;10.232420927176076;10.7515440590891;11.682116764950074;11.282509306240836;11.826151214800207;10.933690654952231;11.356451970221755;8.974414589805527;11.151016538892248;10.28886607416582;10.62113611327464;11.91026795581084;11.77272694923985;6.247927513443585;9.78463484555752;10.904634621668151;10.489847960439295;11.214319120800766;10.91214085629572;11.381542951184583;11.14338321398982;11.029287226968243;11.790348496751914;9.459431618637296;11.30720080914081;11.101319154423276;11.754052367528924;10.959277505720502;10.733015321685963;11.46352437327118;11.553629293916364;11.46096776257042;10.842350343413807;11.098032082960527;11.36796070964157;11.77272694923985;9.78463484555752;11.461479447286155;9.573647187493322;11.647908074281808;11.67065624911844;10.536247215688128;11.236014191900084;11.08746284125034;11.593857938858225;11.419433550705378;11.08746284125034;11.776021715252812;9.933690654952231;11.593857938858225;11.152284842306582;10.517669388133813;11.09077405464075;11.661778097771988;11.519636252843211;10.725366257895642;11.70173963867435;11.48733761520718;8.118941072723507;11.712097051087548;11.76983784362944;11.447083226209651;11.105253779700885;9.99717948093762;10.978710459106358;10.92035285541508;11.157346935362844;11.760304125286382;11.397139806235604;11.719388820942084;11.567956075415466;11.298635406734242;10.772314573921651;8.693486957499324;11.385323176175872;11.50332885662666;10.758223214726724;11.267371931265274;11.619302955415687;11.107217075591382;11.785043714779723;11.698270577692032;10.961449694398196;11.287712379549449;11.197216693110052;11.403544678202014;11.383704292474052;11.23421867823847;11.693051295397;11.995767150877802;11.199672344836364;11.21856323619027;10.979425195331473;11.273212809854334;11.857203471508166
14.051208940914766;13.028078722704889;14.83066374700692;13.381678129918898;13.263856019596082;15.55245896933616;14.411775775576528;14.954014507722544;13.523806958187327;14.60078405240758;13.861086905995396;14.157899525738465;15.196525287288996;13.806549621985962;14.742151514236006;14.379852147436582;14.76435328821897;14.346929196103249;15.65290097715722;15.294548956946109;15.790730300150669;14.287423811683524;14.975892738136375;13.946906274456396;15.158215196663829;13.781564627244329;13.113253806651276;13.33915409093206;15.04622876809693;14.721312842175312;14.177575260914628;13.806549621985962;13.896710815726117;14.801405239881648;13.356864581418872;15.265981240623258;12.628217680223434;14.200821994304237;15.857543689654038;13.77941158020018;13.162706018482416;11.982637133669424;13.47192918764169;14.93032154201544;13.665002744086229;13.90388184573618;13.698704666770343;14.544240006441658;12.536732889835417;15.44582315991613;14.422656128892273;15.229194343418428;14.579492727610369;14.01880870916398;14.130007402877114;14.428491035332245;14.801405239881648;12.536247215688128;15.21973574392368;11.465056167831175;12.7737573721398;13.7282394114253;10.358651200892886;10.989394499844732;11.913637428049103;12.762174381993102;11.582141981658776;12.39231742277876;10.618385502258606;11.943247395901553;14.196141029718238;10.923327485419192;12.13699111208023;12.050528905530555;12.673750739438065;14.50624558702854;12.671983272091865;11.782588759494963;12.214926187942435;12.575775579874763;12.738725622493424;14.138511802674932;12.029632328044135;11.377210530388552;10.406205005418856;15.161564941492689;12.561526624136484;10.916625922211235;13.74157231951848;12.607561496354206;14.151175137808572;14.133543618886286;12.99806148563642;11.81698362325538;12.681018739902102;12.887791791341588;14.092674566725234;13.039433166324494;11.554588851677638;12.056299014550335;14.953150632063606;13.560093957642495;13.086302118782552;12.087131301540529;11.375039431346924;14.478769619475765;15.631518131801762;11.881113960675096;12.436451292286977;11.965062756744627;10.290018846932618;10.480790201095816;13.831999919509736;13.072132604167232;12.466076461396252;14.72940831698402
15.503204609540427;15.990724458800322;17.374020602858298;17.570582111817398;16.705821350758285;16.020958242773784;15.36040131580573;15.1226662486288;16.952252107398255;15.682253959339604;15.112439506781552;16.23494837519135;15.385929789530977;15.542729615549195;15.576720525080246;15.113660784295345;15.081441827692018;14.371640534611808;15.409026238266089;16.8124029597127;15.399978804674015;14.348313209103566;15.519359824468395;16.69503793542769;15.571248986780764;15.4990049832631;15.31642296550359;15.35397382181817;15.022844586566308;15.364955378481907;15.530192940965888;15.542729615549195;15.410517601591986;16.16588839197123;14.944300274244377;15.659661483688078;15.896119503637074;16.142884849628423;15.873227807398685;16.08002635948272;14.988640311857411;16.17057059449866;16.716886429799427;15.371674563247211;15.895811925543832;16.21581735494198;16.107932196466972;16.42642856887535;15.936568930892946;15.870172039110212;15.723100948915606;14.572048830049347;15.439473801334584;15.305563041587988;16.432395091913026;15.501588422932391;16.16588839197123;15.780027064441978;17.079297267953322;15.901856811968903;17.381382409984795;16.41172613160987;16.126563325715097;16.36218356348746;16.859182902142923;16.784379243437744;17.127440230649455;16.244438168275632;17.15577681880192;15.526346403176795;16.50481898763284;15.98850717892317;16.908404349191226;17.016177144641983;17.297328285169055;16.88212955188097;16.22622401599265;17.099049821020355;15.956988646210542;12.818382455041156;16.989128360866413;17.126522995427695;16.109443000310264;16.935567942192904;16.739582858413772;15.712661333339431;16.895977552665407;15.928888439397635;16.185320693862266;17.50826677059824;16.324022285996254;16.677169057716114;16.39320608639947;15.055663736593432;14.927500209145649;16.385778160102785;17.423780691742632;16.01878698035644;16.319636843348214;16.148397136431353;16.201626204182613;16.485813588874272;16.44049612044172;15.766684184582392;15.778795833267706;16.28949661089696;15.917045683157154;17.125847295460854;16.944265953371758;16.563643171465788;17.016645087505285;16.882726624679435;16.628274648575864;16.07196507295403;17.01476150988813;15.621078862335493
12.56724310527944;13.072467608241858;12.857980995127573;13.07129475348982;12.826945650415484;12.552909206533863;12.673971520682796;13.361669679492774;12.900112062977456;13.08115052127187;12.12605911607068;12.645883554519004;13.220831743981256;13.163492442617937;13.263856019596082;12.610794169053182;12.49235394515987;12.430713885791938;13.679040186393062;13.880253135551404;13.067602418889496;12.640696837570092;12.709083812550343;13.092426815780255;11.38747886584238;13.080151309614088;12.293471648838134;12.752380646552892;13.409523530691436;13.115531404166768;12.594557879863732;13.163492442617937;12.571989597604578;12.516438734607949;12.010528105886484;12.757390009366638;13.121857245612654;13.366732012584288;13.552549028017228;12.443202577297011;12.940130036481444;12.275251543470327;13.371095967259532;12.4231159101471;13.02911464546904;12.627761852402616;13.223700075986306;13.325164889489056;13.39486457818436;13.43918157705253;13.137791675355247;12.522826699925806;13.12815547093924;12.676397887044764;12.941597868266095;13.010003521295204;12.516438734607949;12.920911065923454;12.804332726187615;13.325024310191417;12.6640027628865;12.5980525001616;12.244066464194818;12.236014191900084;12.676397887044764;12.389900172773064;12.3445733225962;12.213408040858337;12.67529549909406;12.129926933510394;12.189206834597025;12.458150248057557;12.659103963473662;12.589651146514786;12.80634822671225;12.775816012673026;12.83466855769086;12.763627351727628;12.754052367528924;12.056299014550335;12.79197682089869;12.619073646817748;12.534059656450363;12.786473845221302;12.997532347526366;12.324743110494415;12.822172461476178;11.006326078524934;12.492604304386685;13.183945471757246;12.541338657970826;12.450953464712992;12.420223419348645;11.952013164889486;13.058330026205653;12.28886607416582;12.635037871183252;12.496853777388042;12.531137741444716;12.244958393151132;12.705848343508944;12.708221730038352;12.38720958071964;12.298921740969751;12.16679075071818;12.5473765634981;12.409656113059851;12.72749506902543;12.772520776314757;12.241089378860856;13.15813628540764;12.19567978549598;12.458150248057557;12.637756945412145;12.829326335841666;12.817583288677616
8.459431618637296;8.92481250360578;10.44086916761087;11.60177078840771;10.461479447286155;6.20945336562895;8.353146825498083;8.507794640198696;8.184875342908283;9.672425341971495;8.665335917185176;5.584962500721156;9.162391328756906;9.49585502688717;8.727920454563199;7.189824558880018;8.108524456778168;8.375039431346925;8.758223214726724;11.88264304936184;7.918863237274595;7.2384047393250786;7.546894459887636;8.370687406807217;9.887220615468385;7.179909090014935;8.005624549193879;8.049848549450562;9.41574176829009;8.189824558880018;8.124121311829187;9.49585502688717;8.527477006060396;8.546894459887637;8.357552004618084;9.105908508571158;8.566054038171092;8.800899899920305;10.29232163280204;8.965784284662087;7.599912842187128;10.793603309279408;10.519636252843211;7.169925001442312;9.134426320220928;10.219168520462162;9.4797802640291;9.57553924683453;9.139551352398794;8.845490050944376;9.14974711950468;7.592457037268081;7.741466986401146;9.071462362556623;7.86418614465428;9.52552080909507;8.546894459887637;8.243173983472952;8.308339030139408;10.697836357962377;8.487840033823051;10.837627933171404;8.845490050944376;8.049848549450562;8.707359132080883;9.12670447284319;10.78953364497036;9.447083226209651;11.015415052386688;8.784634845557521;8.149747119504681;8.744833837499545;8.562242424221072;8.405141463136344;8.321928094887362;8.997179480937621;8.335390354693924;8.88264304936184;10.27262978497637;8.800899899920305;10.869593843240784;9.199672344836364;9.036173612553483;12.107217075591382;9.584962500721156;7.584962500721156;10.606405212697783;9.845490050944376;7.665335917185176;9.144658242831882;9.118941072723509;12.113742166049189;8.696967526234287;10.127994320976391;10.023754353299417;10.358651200892886;12.221889161471266;8.257387842692651;10.567005370247031;9.44086916761087;10.071462362556623;8.774787059601174;10.383704292474052;9.041659151637214;10.161131882984307;10.278449458220482;9.758223214726724;12.792790294301064;9.667111542075029;9.30149619498255;9.659995892429976;10.779719355143405;10.480790201095816;12.213711798105672;9.69522829149575;9.044394119358454
8.539158811108031;9.583082767502932;9.357552004618084;11.9683067944308;8.417852514885897;7.076815597050831;9.113742166049189;8.233619676759702;10.376125389276174;7.6293566200796095;8.124121311829187;8.813781191217037;8.870364719583405;7.614709844115208;8.027905996569885;8.204571144249204;8.791162888555018;8.527477006060396;6.870364719583405;10.33427328530719;9.06339508128851;9.9901039638575;8.179909090014934;9.560332834212442;8.839203788096944;7.741466986401146;9.703903573444665;7.247927513443585;8.67595703294175;8.43879185257826;9.405141463136344;7.614709844115208;8.7714894695006;8.550746785383243;6.94251450533924;7.539158811108031;7.672425341971495;8.558420713268664;8.851749041416058;14.322421119291617;9.335390354693924;10.41679752760606;6.94251450533924;9.61654884377899;7.721099188707186;8.823367240046235;7.707359132080882;9.273795599214264;8.654636028527968;9.643856189774723;8.113742166049189;8.933690654952233;7.845490050944375;8.164906926675688;8.894817763307943;9.546894459887636;8.550746785383243;7.159871336778389;10.599912842187129;9.041659151637214;10.348728154231075;9.857980995127573;9.79603960882977;10.395534135462302;10.277287400130357;10.383704292474052;10.018200178813226;9.39231742277876;9.929258408636972;8.375039431346925;10.41679752760606;9.556506054671928;9.426264754702098;10.721953612801386;10.675074920385445;9.868822554775;9.76983784362944;10.092757140919852;10.482807956726669;7.044394119358453;10.225207436943505;10.266786540694902;9.199672344836364;9.984418458801136;9.436711542137214;9.26209484537018;9.240791332161956;10.25974326369078;9.473705749619416;10.178664851006472;9.991521846075695;9.839203788096944;9.658211482751796;8.823367240046235;7.734709620225838;9.61654884377899;10.197216693110052;9.194756854422248;9.221587121264806;9.902375114486023;9.162391328756906;9.894817763307945;9.693486957499324;9.047123912114026;9.86727873970966;10.308339030139408;8.721099188707186;10.13827180017222;10.651948610723446;9.935165049603697;9.90839262077375;10.27262978497637;10.31174831500496;9.992938336165814;10.43879185257826;9.874981347653774
10.712527000439824;11.047805554007589;11.677279191312175;11.390706372872774;10.405141463136344;10.63390340934852;10.430452551665532;10.640244936222343;10.826548487290914;10.776433032444732;10.638435913990472;11.332596057789214;11.708221730038352;11.1006623390052;11.624795455860236;11.418379719364957;11.094077685671904;11.017504401109417;9.813781191217036;11.31628153174622;11.281930026955443;10.8649599151426;10.829722735086058;11.494355603532846;11.665335917185176;11.79968636133125;11.205793249397155;11.25915476886684;9.103287808412022;10.733015321685963;10.8649599151426;11.1006623390052;11.92072501975118;10.757390009366638;7.539158811108031;9.9901039638575;11.053925881531104;10.428360172704291;11.536247215688128;10.794415866350104;11.666667840690357;10.792790294301064;10.524541715035848;11.234817431117325;10.266786540694902;11.001408194392807;11.047805554007589;11.298062567719017;11.083479327331842;10.960725994839056;11.339293300180094;11.919608238603251;10.977995368612962;11.034111146096592;10.86727873970966;11.061371192659813;10.757390009366638;9.909893083770042;11.325867580575418;10.074141462752506;11.433585441150496;11.391243589427445;10.843921051289035;11.041659151637214;10.871135184243045;11.369052007001388;10.85096815098244;10.807354922057604;11.50382573799575;10.335390354693924;11.283088353024002;11.14338321398982;10.458406613236534;10.902375114486023;11.369597346278676;11.020285500844649;10.76983784362944;11.368506461507693;11.271463027904376;9.461479447286155;11.463013413449692;11.342630298678408;11.720671786825555;10.915879378835774;10.048486873992337;11.200285605224298;11.025831668332026;10.694357887221452;11.778487861222372;11.064742764750257;11.273795599214264;11.141468555393084;11.203348002979762;10.648357582009666;9.30149619498255;11.011926066306808;10.992938336165814;11.035486451292154;11.340406490853294;11.352595231134304;11.239001757765582;11.661778097771988;11.213104219641906;11.3292357417338;10.90839262077375;11.051208940914766;11.61056350392504;11.29634268469289;11.156715144224702;11.419433550705378;11.714245517666123;10.754887502163468;10.981567281903017;10.734709620225836;11.140190703191836;11.339850002884624
11.450695771572915;9.098032082960527;10.36194377373524;10.161131882984307;9.98584193700334;11.511258495502268;11.101319154423276;11.088788238716909;10.014020470314934;10.871135184243045;10.7279204545632;10.29117069932186;12.610332801911134;10.824958740528524;11.1331422124006;11.519636252843211;10.679480099505446;11.34318571544788;11.450695771572915;12.15386865522324;11.127349541059118;10.648357582009666;11.48733761520718;10.349834091457248;11.854868383260236;12.311180660053354;9.599912842187129;10.490850876740298;11.719388820942084;10.86418614465428;10.86418614465428;10.824958740528524;11.31174831500496;10.746514321138465;9.457380879072534;10.20945336562895;10.965062756744627;10.727069558023706;12.603626344986193;10.230020435705637;10.706496018061188;9.92481250360578;10.451211111832327;11.121533517340032;9.586839787961829;10.641148597411233;11.627989784315703;10.970824901362615;10.604553229079038;12.191676146352428;11.709083812550343;11.24555270625568;11.002815015607052;10.693486957499324;11.57553924683453;11.54061240824953;10.746514321138465;10.750706986224948;10.430452551665532;9.91737207947684;9.988684686772164;9.951284714966972;9.328674927327947;8.665335917185176;9.73640193131829;10.030667136246942;9.312882955284357;8.682994583681683;9.7431513941125;8.50382573799575;9.30149619498255;9.44086916761087;9.560332834212442;9.273795599214264;10.124121311829189;9.800899899920305;9.824958740528524;9.4797802640291;9.65642486327778;9.682994583681683;9.935165049603697;9.29920801838728;9.326429487122304;9.310612781659527;9.271463027904376;9.932214751968385;9.52552080909507;9.019590728357882;10.109830654278792;9.99717948093762;9.92481250360578;9.876516946565;9.43879185257826;9.49585502688717;9.584962500721156;9.89026427702111;9.543031820255235;10.26795708440284;10.40832974076739;9.355351096424812;9.366322214245816;9.804131021183318;10.406205005418856;10.095397022792556;9.584962500721156;9.689997971419446;9.566054038171092;9.86573327085176;9.477758266443889;9.35974956032233;9.477758266443889;9.344295907915816;9.968666793195208;8.459431618637296;9.562242424221072;9.105908508571158
10.39231742277876;8.960001932068081;7.807354922057604;9.43879185257826;7.826548487290915;9.897845456005513;9.517669388133813;8.276124405274238;9.430452551665532;8.434628227636725;9.83605035505807;9.79766152585376;9.355351096424812;10.314016703901355;9.233619676759702;9.981567281903017;11.983349927676455;11.23661220021575;10.47269083924278;10.804937672051908;11.493855449240822;11.273795599214264;9.86573327085176;10.654636028527968;8.661778097771988;9.84862294042934;9.741466986401146;10.701306461958623;9.731319031025064;12.367687756270046;10.407267764244732;10.314016703901355;11.452241240430816;9.144658242831882;4.754887502163468;8.50382573799575;9.49585502688717;7.876516946564999;9.926295994781112;8.948367231584678;12.830119025444516;10.153552031708111;8.022367813028454;9.346513733165636;10.957827560833744;11.782588759494963;10.279610581052484;10.166163082646111;10.496853777388042;10.181152256865566;10.515699838284045;13.065920955947536;11.11504365016171;11.381542951184583;10.682994583681683;9.79766152585376;9.144658242831882;8.603626344986193;12.340406490853294;9.59245703726808;11.276706019892432;11.043027283594547;9.672425341971495;9.80896417491926;10.404077136241234;11.857980995127573;9.96289600533726;8.134426320220927;10.187352073200495;10.164906926675688;11.86573327085176;9.86418614465428;9.823367240046236;10.725366257895642;10.091435386323608;11.844705764411938;11.110483309816226;11.015415052386688;9.497851836951115;11.68650052718322;10.213104219641906;11.101975670949232;10.437752072323605;9.016808287686557;10.08746284125034;13.219168520462162;9.219168520462162;8.700439718141093;11.81658370778757;10.390168956200185;12.410981267043796;11.436711542137214;10.747353829478062;10.681238411777803;9.278449458220482;11.702172685365548;10.51668494930961;11.957102041562289;11.589651146514786;10.22881869049588;13.052058534626903;11.262682142362165;10.842350343413807;10.74819284958946;9.184875342908285;11.510764167917891;13.33119687715303;10.573647187493322;9.197216693110052;9.611024797307351;9.632995197142955;8.965784284662087;11.12347479824414;10.854089179870574;10.022367813028454;11.813380386924727
9.240791332161956;8.451211111832329;10.250298417906333;8.569855608330947;9.159871336778387;9.344295907915816;9.449148645375436;8.599912842187127;7.870364719583405;10.13699111208023;10.50481898763284;9.24555270625568;10.542064542283445;10.1331422124006;8.693486957499324;9.691743519171276;10.129283016944967;10.15608307628868;8.507794640198696;9.753216749178955;9.674192268145683;7.794415866350106;10.952741247186488;11.464035152189911;8.94251450533924;7.169925001442312;11.053925881531104;8.67595703294175;7.330916878114617;10.79766152585376;7.721099188707186;10.1331422124006;10.723660944409984;9.76487159073609;6.78135971352466;7.679480099505446;11.312315746690109;9.622051819456376;9.459431618637296;8.643856189774725;7.658211482751795;10.198445041452365;10.563196272216738;8.060695931687555;9.594324603924848;10.227615943414223;11.5473765634981;10.514714054138487;7.965784284662087;9.174925682500678;9.810571634741146;10.17367713630342;8.515699838284043;9.776433032444732;9.638435913990472;8.027905996569885;9.76487159073609;10.591522346570734;8.379378367071261;9.06339508128851;9.627533884472792;9.047123912114026;9.62935662007961;6.409390936137702;10.014020470314934;8.049848549450562;8.321928094887362;9.63117705570398;10.564149489985732;8.124121311829187;7.366322214245816;10.825753832883112;9.651051691178928;8.467605550082997;7.179909090014935;7.768184324776926;10.63026712502677;9.047123912114026;7.948367231584678;10.900112062977456;9.052568050804153;9.824958740528524;7.066089190457772;7.894817763307944;6.303780748177103;9.837627933171404;8.569855608330947;9.321928094887362;9.721099188707186;7.087462841250339;8.361943773735241;8.353146825498083;9.965784284662089;11.041659151637214;9.335390354693924;11.263856019596082;7.643856189774724;10.703038388986418;11.894817763307945;9.422064766172811;9.840777923595054;10.800899899920305;11.10000522442272;11.817383427897232;9.388017285345136;8.721099188707186;10.130570562805426;9.403012023574997;8.686500527183219;7.906890595608519;10.127994320976391;7.499845887083206;5.832890014164741;8.159871336778389;7.392317422778761;6.94251450533924
11.627077840517394;11.496853777388042;12.091435386323608;11.8317030992143;11.84862294042934;11.707790495528824;11.205793249397155;12.053925881531104;11.841564347730577;11.309476353841106;10.857203471508166;11.914385132155443;12.178664851006472;11.529918528120325;11.958552715431011;11.578372691360803;11.18239435340453;11.891403996665025;11.930737337562888;12.511999669441453;11.53430288245463;12.274378153246364;12.059682447247638;12.26502894245816;12.492854620174748;11.889884170302828;10.649256177517314;12.15006457908147;11.183635381473218;11.93147623388679;11.884552133987237;11.529918528120325;12.20304205556246;11.54978466794786;9.419960177847887;11.595723694101627;11.978352958165145;11.62113611327464;12.044052531801302;11.420486612825774;12.547135531830865;11.480285320936373;11.649705265471413;11.712527000439824;11.068778277985412;11.406736482691723;12.441647390253612;11.95637615724967;12.057314877782703;12.127349541059118;11.96289600533726;12.021327032624372;12.588246152044816;11.678600139099458;11.860699032611988;11.41732511767992;11.54978466794786;11.58777751632821;11.401412878714178;11.199672344836364;11.712097051087548;11.423641195075856;11.4241662888181;11.090112419664289;11.047805554007589;11.323617763291578;11.448632567730552;11.221587121264806;11.98049663618346;10.279610581052484;11.395534135462302;11.4893462407191;10.787086324551616;11.319107575824985;12.002463438892535;11.373408960228696;11.569380959522295;11.511258495502268;11.46352437327118;10.320800548881635;11.930737337562888;11.014717929860009;11.366322214245816;11.63390340934852;10.922584402713664;11.041659151637214;10.91139198784346;11.076815597050832;11.93110683302934;11.95383268214528;11.252665432450248;11.092757140919852;11.219773550892874;10.972261848733291;10.547858506058416;11.227014193649133;11.565102078360312;11.59105477403678;11.95383268214528;11.16679075071818;10.933690654952231;11.381542951184583;11.183635381473218;11.91139198784346;10.91139198784346;10.649256177517314;11.077483356859508;11.617467465294196;11.618385502258606;11.71639078949768;12.390437689560535;11.06204613772049;11.200285605224298;10.639340708652233;11.576484346796851;10.948367231584678
