TCGA-DO-A1K0-01A;TCGA-ET-A39L-01A;TCGA-EL-A3T8-01A;TCGA-EL-A3TA-01A;TCGA-ET-A40T-01A;TCGA-BJ-A0ZH-01A;TCGA-DJ-A1QH-01A;TCGA-DJ-A2PV-01A;TCGA-DJ-A3UK-01A;TCGA-IM-A3U2-01A;TCGA-KS-A41I-01A;TCGA-DO-A2HM-01B;TCGA-BJ-A0ZB-01A;TCGA-EL-A3CY-01A;TCGA-EM-A2CU-01A;TCGA-DJ-A13L-01A;TCGA-DJ-A2Q1-01A;TCGA-FE-A234-01A;TCGA-DJ-A1QF-01A;TCGA-DJ-A3UM-01A;TCGA-EL-A3CS-01A;TCGA-EL-A3GP-01A;TCGA-E8-A44K-01A;TCGA-ET-A2MY-01A;TCGA-BJ-A4O8-01A;TCGA-DJ-A3US-01A;TCGA-EL-A3T8-01A;TCGA-DJ-A3V0-01A;TCGA-DJ-A2PX-01A;TCGA-FY-A3TY-01A;TCGA-EL-A4JV-01A;TCGA-MK-A4N9-01A;TCGA-BJ-A0Z3-01A;TCGA-IM-A41Y-01A;TCGA-IM-A3U2-01A;TCGA-EL-A3CZ-01A;TCGA-BJ-A3PR-01A;TCGA-DO-A1K0-01A;TCGA-EL-A4JV-01A;TCGA-DJ-A13X-01A;TCGA-DJ-A3VB-01A;TCGA-EL-A3H2-01A;TCGA-ET-A40P-01A;TCGA-BJ-A192-01A;TCGA-DE-A69J-01A;TCGA-DJ-A1QQ-01A;TCGA-FY-A40K-01A;TCGA-E8-A434-01A;TCGA-FY-A3I5-01B;TCGA-IM-A3U2-01A;TCGA-BJ-A3EZ-01A;TCGA-FY-A3BL-01A;TCGA-DJ-A3V3-01A;TCGA-EL-A4K2-01A;TCGA-ET-A39K-01A;TCGA-EM-A1YE-01A;TCGA-DJ-A2PS-01A;TCGA-DJ-A3UM-01A;TCGA-EL-A3ZQ-11A;TCGA-BJ-A3PR-11A;TCGA-KS-A41J-11A;TCGA-EL-A3MY-11A;TCGA-BJ-A2NA-11A;TCGA-EL-A3GZ-11A;TCGA-EL-A3T8-11A;TCGA-EL-A3TB-11A;TCGA-EL-A3ZT-11A;TCGA-DO-A1JZ-11A;TCGA-H2-A2K9-11A;TCGA-EL-A3ZG-11A;TCGA-EL-A3MW-11A;TCGA-BJ-A28R-11A;TCGA-EM-A1YC-11A;TCGA-ET-A2MX-11C;TCGA-BJ-A290-11A;TCGA-EL-A3TA-11A;TCGA-BJ-A2N9-11A;TCGA-BJ-A3PU-11A;TCGA-EM-A1CT-11A;TCGA-EL-A3ZS-11A;TCGA-BJ-A2N7-11A;TCGA-EL-A3ZH-11A;TCGA-ET-A3DW-11A;TCGA-ET-A2N5-11B;TCGA-EM-A3ST-11A;TCGA-EL-A3T1-11A;TCGA-EM-A1CV-11A;TCGA-EM-A1CW-11A;TCGA-EL-A3N3-11A;TCGA-EL-A3MX-11A;TCGA-EL-A3ZL-11A;TCGA-EL-A3ZR-11A;TCGA-EL-A3ZK-11A;TCGA-GE-A2C6-11A;TCGA-BJ-A28W-11A;TCGA-EL-A3ZP-11A;TCGA-EL-A3T7-11A;TCGA-KS-A41I-11A;TCGA-BJ-A28X-11A;TCGA-EL-A3T0-11A;TCGA-EL-A3T6-11A;TCGA-EL-A3H1-11A;TCGA-EL-A3N2-11A;TCGA-E8-A2JQ-11A;TCGA-EM-A1CU-11A;TCGA-EL-A3ZO-11A;TCGA-EL-A3H7-11A;TCGA-KS-A41L-11A;TCGA-EM-A1CS-11A;TCGA-EL-A3H2-11A;TCGA-BJ-A2N8-11A;TCGA-FY-A3TY-11A;TCGA-EL-A3T2-11A;TCGA-EL-A3ZM-11A;TCGA-EL-A3T3-11A;TCGA-ET-A3DP-11A
12.37910756556115;12.920911065923454;12.51939054134796;12.554588851677638;12.341240820538747;12.799079209029006;12.868243817704636;12.406205005418856;12.532112370794998;12.42705089315088;10.674192268145683;12.382083590141969;12.517423341396473;12.30862344513114;12.572463389083676;12.77828250999565;12.90613899619538;13.165221068220944;13.030149824925717;12.963618617443972;12.526988205432009;12.722167139781853;12.237508748172656;12.244661144764198;12.499845887083206;12.691089186236532;12.51939054134796;12.577192765687045;12.66266837551754;12.129926933510394;12.672646326124626;12.30035256032822;12.740413232033294;12.269418929741096;12.42705089315088;12.13699111208023;12.15006457908147;12.37910756556115;12.672646326124626;12.456867738380344;13.43280285635187;13.03823313473178;12.367414751246828;13.223398414711628;13.08530646999156;12.621822947394202;12.4070021479242;12.704552121462278;11.880731435141664;12.42705089315088;13.12023787734196;12.197216693110052;12.426526848451733;12.731743290707842;12.416005780559267;12.150381968817848;12.392585756275468;12.963618617443972;13.089450481115907;11.83289001416474;13.02167404285837;12.776021715252812;12.45249865769279;12.552188759557149;12.564387696052629;12.876900591040306;12.581435989454384;12.458406613236534;12.910830081296574;12.420223419348645;12.659103963473662;12.59105477403678;12.413892328372643;12.928333307585149;13.132981618529351;13.023407843140218;12.58331786813751;13.077983973962752;13.075980462416286;10.773963368433558;13.245404150930328;13.323477033150423;12.926110641785304;13.027905996569883;12.59269061535341;12.73978060977326;12.59245703726808;12.055960234452296;12.87824254386927;13.029459787824964;13.051208940914766;12.673971520682796;12.627989784315703;12.003517912108602;11.563196272216738;12.448374459662794;12.732803394393494;12.270003253378444;12.40832974076739;12.932399322433792;12.978352958165145;13.090939415984376;12.56652978262417;12.26209484537018;12.389631339260522;12.94982671075911;12.799079209029006;13.116668855967111;13.044735626056909;13.039433166324494;13.59700500260697;12.521845775161932;12.418116141207488;12.969386521342283;12.90048948483465;12.97513145692134
11.025139562278508;12.84097456982188;11.547858506058416;12.508537595347322;11.666667840690357;11.948732239819616;12.540854532113636;12.714245517666123;12.263269200372662;11.91026795581084;10.61194694181998;11.118941072723509;11.283088353024002;12.351215321855609;11.776433032444732;12.030322282644034;11.10459875356437;12.715747542831355;12.180219982170192;12.35974956032233;14.389832969091168;10.113742166049189;11.556984957594462;11.569380959522295;11.876133200043016;11.836839359748716;11.547858506058416;11.246740598493144;12.90482275429421;11.661332752795186;11.250298417906333;13.153552031708111;12.422853195944263;11.591522346570734;11.91026795581084;12.050188767596437;10.78053976747196;11.025139562278508;11.250298417906333;12.39660478118186;14.2408658496094;11.8668925276766;14.039090401998603;11.398743691938192;12.86050505680788;11.449664538476192;13.098690096673591;11.4893462407191;12.352595231134304;11.91026795581084;11.28424574982967;12.02410078025291;12.183015000882756;11.569380959522295;13.341935726886604;10.434628227636724;12.356176830516356;12.35974956032233;14.421078622653663;10.790348496751914;12.680359523513712;11.95746484680521;10.116343961237469;11.3151495622563;12.034111146096592;11.436190995481416;11.91625269881221;10.506803437795648;11.0566377151132;12.55170826162069;13.347067657165873;11.40832974076739;11.031356596255709;12.433585441150496;11.17367713630342;13.506431561252567;11.640696837570092;11.347621368568134;11.020285500844649;12.022020969646356;12.622051819456376;14.533573081389802;11.891024190149498;11.773551346428505;10.925554439873554;14.058414589673388;12.160186576600662;11.281350514981035;13.67087750439698;11.461479447286155;14.459751783535282;13.411775775576528;12.79968636133125;11.111135670234708;8.974414589805527;11.43514933836693;12.45917543555203;13.635264656539514;10.811374693509942;10.849405100947758;15.442263185600936;13.11877889015452;13.056807035580608;10.10459875356437;11.007728114632254;14.79197682089869;15.084060941950035;12.192292814470768;10.75905593916017;10.889503963411476;10.568906154502084;11.948732239819616;12.356451970221755;11.895953892812168;11.350386742312844;14.930275335112052
11.579315937580017;11.41204051455165;10.791162888555018;10.381542951184583;11.115693952197011;10.823367240046236;11.520127550324853;11.202736043250168;10.907641803665529;10.425215903299383;9.204571144249204;11.08746284125034;11.33427328530719;11.09341756438796;11.049848549450562;10.843921051289035;10.411510988012072;11.962173031109709;12.001408194392807;11.226412192788786;10.945443836377912;10.64565843240871;10.610102062999664;11.2836671674915;10.742309436084;11.340406490853294;10.791162888555018;10.570804437724496;10.909893083770042;10.489847960439295;11.084808387804362;10.952013164889486;11.10459875356437;10.909143047339898;10.425215903299383;12.011926066306808;10.447083226209651;11.579315937580017;11.084808387804362;11.368506461507693;11.214319120800766;11.404609397837712;10.651051691178928;11.282509306240836;11.624795455860236;11.486332252768664;10.924070185585345;11.098032082960527;11.29634268469289;10.425215903299383;11.883025068440173;10.970105890612182;10.7714894695006;11.258566033889933;9.65284497300198;10.203348002979762;11.285980105928212;11.226412192788786;11.461479447286155;9.573647187493322;11.647908074281808;11.67065624911844;10.536247215688128;11.236014191900084;11.08746284125034;11.593857938858225;11.419433550705378;11.08746284125034;11.776021715252812;9.933690654952231;11.593857938858225;11.152284842306582;10.517669388133813;11.09077405464075;11.661778097771988;11.519636252843211;10.725366257895642;11.70173963867435;11.48733761520718;8.118941072723507;11.712097051087548;11.76983784362944;11.447083226209651;11.105253779700885;9.99717948093762;10.978710459106358;10.92035285541508;11.157346935362844;11.760304125286382;11.397139806235604;11.719388820942084;11.567956075415466;11.298635406734242;10.772314573921651;8.693486957499324;11.385323176175872;11.50332885662666;10.758223214726724;11.267371931265274;11.619302955415687;11.107217075591382;11.785043714779723;11.698270577692032;10.961449694398196;11.287712379549449;11.197216693110052;11.403544678202014;11.383704292474052;11.23421867823847;11.693051295397;11.995767150877802;11.199672344836364;11.21856323619027;10.979425195331473;11.273212809854334;11.857203471508166
14.252813241993014;13.745044005034464;14.484885815737217;13.12815547093924;14.460199895059583;14.55542794150115;14.396738556047817;13.419433550705378;12.325024310191417;14.740413232033294;13.644081593265676;13.673419504207384;12.91737207947684;15.54257848945404;14.450309145537936;13.883597907455398;14.770921936352474;14.758431440900267;14.305848004314882;14.479527669256347;13.885219717227454;13.796648041413844;14.442295588602516;13.424297532397077;13.754261196514;13.749450465569916;14.484885815737217;14.22836777783683;13.28106067167702;12.933506249629444;14.262828929261705;13.410451351503994;13.197063076004984;14.199365616857982;14.740413232033294;13.801102057146291;13.664447284547972;14.252813241993014;14.262828929261705;13.630835898951302;15.857543689654038;13.051208940914766;15.678930187152346;15.158215196663829;14.309902619183516;13.749869427396844;11.930737337562888;14.130007402877114;14.76435328821897;14.740413232033294;14.013497154291704;12.940864139049571;13.97109443803615;14.037632744408544;14.459815807989589;14.117805411682438;13.185185166820329;14.479527669256347;15.21973574392368;11.465056167831175;12.7737573721398;13.7282394114253;10.358651200892886;10.989394499844732;11.913637428049103;12.762174381993102;11.582141981658776;12.39231742277876;10.618385502258606;11.943247395901553;14.196141029718238;10.923327485419192;12.13699111208023;12.050528905530555;12.673750739438065;14.50624558702854;12.671983272091865;11.782588759494963;12.214926187942435;12.575775579874763;12.738725622493424;14.138511802674932;12.029632328044135;11.377210530388552;10.406205005418856;15.161564941492689;12.561526624136484;10.916625922211235;13.74157231951848;12.607561496354206;14.151175137808572;14.133543618886286;12.99806148563642;11.81698362325538;12.681018739902102;12.887791791341588;14.092674566725234;13.039433166324494;11.554588851677638;12.056299014550335;14.953150632063606;13.560093957642495;13.086302118782552;12.087131301540529;11.375039431346924;14.478769619475765;15.631518131801762;11.881113960675096;12.436451292286977;11.965062756744627;10.290018846932618;10.480790201095816;13.831999919509736;13.072132604167232;12.466076461396252;14.72940831698402
15.283739502974525;16.166006122950492;15.861086905995396;15.537218400538595;15.75509621030718;15.740096955578911;15.213787727425492;15.915202490057297;15.78917700254147;15.805315634443945;14.521539099344846;14.62256664888108;15.445920127175183;14.55632642508309;15.731159901472807;15.00277107320293;14.433976574415976;15.561317782195818;16.179209337616857;16.18317012104213;15.178392530621508;14.35273314949786;14.740940205425895;14.850284524956026;15.247964588806026;16.77527590381527;15.861086905995396;15.345924955788446;15.721606564040304;15.206174945047422;16.062130483655263;15.52475594864683;15.85827245848576;15.157031074378354;15.805315634443945;16.102262803011257;14.830168554086258;15.283739502974525;16.062130483655263;15.667555107041132;15.873227807398685;16.517192634463573;15.454845470862448;15.571248986780764;15.549483874618394;16.31765991979298;15.79649595732204;16.432395091913026;17.597026833231904;15.805315634443945;15.448116305409464;15.126583490436024;15.874092833348085;16.683529242682102;15.245404150930328;16.69605740707072;14.83101028094652;16.18317012104213;17.079297267953322;15.901856811968903;17.381382409984795;16.41172613160987;16.126563325715097;16.36218356348746;16.859182902142923;16.784379243437744;17.127440230649455;16.244438168275632;17.15577681880192;15.526346403176795;16.50481898763284;15.98850717892317;16.908404349191226;17.016177144641983;17.297328285169055;16.88212955188097;16.22622401599265;17.099049821020355;15.956988646210542;12.818382455041156;16.989128360866413;17.126522995427695;16.109443000310264;16.935567942192904;16.739582858413772;15.712661333339431;16.895977552665407;15.928888439397635;16.185320693862266;17.50826677059824;16.324022285996254;16.677169057716114;16.39320608639947;15.055663736593432;14.927500209145649;16.385778160102785;17.423780691742632;16.01878698035644;16.319636843348214;16.148397136431353;16.201626204182613;16.485813588874272;16.44049612044172;15.766684184582392;15.778795833267706;16.28949661089696;15.917045683157154;17.125847295460854;16.944265953371758;16.563643171465788;17.016645087505285;16.882726624679435;16.628274648575864;16.07196507295403;17.01476150988813;15.621078862335493
12.157031074378354;12.879200317947392;12.423378576518491;13.129283016944967;12.676838606474153;13.023581108623029;12.909330593006835;12.571515650477815;12.274960472140602;13.024447124040648;12.419960177847887;12.413892328372643;12.92016673723887;12.525765478821915;13.402479172214964;12.85739789170129;12.6373041221062;12.799484005620014;12.913824390408063;13.080151309614088;12.850382205652153;12.488593333835407;12.764664292073348;12.611485943240922;12.750916299978076;12.725792271494155;12.423378576518491;13.140829770773;12.809768128710411;11.824958740528524;12.752798758435516;12.58941707576861;13.264442600226602;12.805340828416384;13.024447124040648;11.957827560833744;12.80896417491926;12.157031074378354;12.752798758435516;12.547135531830865;13.552549028017228;11.750288267591651;12.862637357558794;11.38747886584238;13.105908508571158;12.361669679492774;12.442943495848729;12.941597868266095;12.930367747438952;13.024447124040648;12.893870304785096;12.554828641429854;13.029804847630697;12.989749275462133;13.635604767744788;12.599680430581166;12.14561377551339;13.080151309614088;12.804332726187615;13.325024310191417;12.6640027628865;12.5980525001616;12.244066464194818;12.236014191900084;12.676397887044764;12.389900172773064;12.3445733225962;12.213408040858337;12.67529549909406;12.129926933510394;12.189206834597025;12.458150248057557;12.659103963473662;12.589651146514786;12.80634822671225;12.775816012673026;12.83466855769086;12.763627351727628;12.754052367528924;12.056299014550335;12.79197682089869;12.619073646817748;12.534059656450363;12.786473845221302;12.997532347526366;12.324743110494415;12.822172461476178;11.006326078524934;12.492604304386685;13.183945471757246;12.541338657970826;12.450953464712992;12.420223419348645;11.952013164889486;13.058330026205653;12.28886607416582;12.635037871183252;12.496853777388042;12.531137741444716;12.244958393151132;12.705848343508944;12.708221730038352;12.38720958071964;12.298921740969751;12.16679075071818;12.5473765634981;12.409656113059851;12.72749506902543;12.772520776314757;12.241089378860856;13.15813628540764;12.19567978549598;12.458150248057557;12.637756945412145;12.829326335841666;12.817583288677616
6.672425341971495;8.266786540694902;7.599912842187128;9.337621901992508;7.988684686772165;8.129283016944967;7.189824558880018;8.39231742277876;8.614709844115207;7.199672344836364;8.257387842692651;7.679480099505446;7.727920454563199;7.86418614465428;9.734709620225836;8.124121311829187;7.523561956057013;7.888743248898259;6.392317422778761;8.103287808412022;10.171176797651771;7.665335917185176;8.027905996569885;8.603626344986193;7.774787059601174;9.407267764244732;7.599912842187128;8.527477006060396;9.935165049603697;8.787902559391432;8.312882955284355;8.189824558880018;8.409390936137703;9.381542951184583;7.199672344836364;6.658211482751795;8.778077129535358;6.672425341971495;8.312882955284355;8.252665432450248;10.29232163280204;9.923327485419192;8.693486957499324;9.887220615468385;8.527477006060396;7.0;9.83289001416474;7.86418614465428;7.988684686772165;7.199672344836364;8.303780748177102;7.515699838284043;8.876516946565;11.335390354693924;10.041659151637214;7.129283016944966;9.12670447284319;8.103287808412022;8.308339030139408;10.697836357962377;8.487840033823051;10.837627933171404;8.845490050944376;8.049848549450562;8.707359132080883;9.12670447284319;10.78953364497036;9.447083226209651;11.015415052386688;8.784634845557521;8.149747119504681;8.744833837499545;8.562242424221072;8.405141463136344;8.321928094887362;8.997179480937621;8.335390354693924;8.88264304936184;10.27262978497637;8.800899899920305;10.869593843240784;9.199672344836364;9.036173612553483;12.107217075591382;9.584962500721156;7.584962500721156;10.606405212697783;9.845490050944376;7.665335917185176;9.144658242831882;9.118941072723509;12.113742166049189;8.696967526234287;10.127994320976391;10.023754353299417;10.358651200892886;12.221889161471266;8.257387842692651;10.567005370247031;9.44086916761087;10.071462362556623;8.774787059601174;10.383704292474052;9.041659151637214;10.161131882984307;10.278449458220482;9.758223214726724;12.792790294301064;9.667111542075029;9.30149619498255;9.659995892429976;10.779719355143405;10.480790201095816;12.213711798105672;9.69522829149575;9.044394119358454
7.714245517666122;8.857980995127573;8.83605035505807;8.89178370321831;8.266786540694902;8.519636252843213;9.216745858195306;8.611024797307353;8.426264754702098;8.280770770130603;7.339850002884624;10.809768128710411;7.491853096329675;9.4241662888181;8.535275376620802;9.36194377373524;9.987264012072538;7.876516946564999;9.179909090014934;8.640244936222345;8.714245517666123;9.807354922057604;7.900866807980749;7.392317422778761;8.717676423066395;7.994353436858858;8.83605035505807;8.353146825498083;9.219168520462162;9.00842862207058;7.3750394313469245;7.658211482751795;7.442943495848728;7.149747119504682;8.280770770130603;8.754887502163468;8.78135971352466;7.714245517666122;7.3750394313469245;7.888743248898259;8.851749041416058;10.69261550169458;8.618385502258606;8.839203788096944;8.308339030139408;8.370687406807217;9.105908508571158;8.894817763307943;7.294620748891627;8.280770770130603;8.577428828035748;8.854868383260236;8.03342300153745;9.250298417906333;7.60733031374961;10.643856189774723;7.60733031374961;8.640244936222345;10.599912842187129;9.041659151637214;10.348728154231075;9.857980995127573;9.79603960882977;10.395534135462302;10.277287400130357;10.383704292474052;10.018200178813226;9.39231742277876;9.929258408636972;8.375039431346925;10.41679752760606;9.556506054671928;9.426264754702098;10.721953612801386;10.675074920385445;9.868822554775;9.76983784362944;10.092757140919852;10.482807956726669;7.044394119358453;10.225207436943505;10.266786540694902;9.199672344836364;9.984418458801136;9.436711542137214;9.26209484537018;9.240791332161956;10.25974326369078;9.473705749619416;10.178664851006472;9.991521846075695;9.839203788096944;9.658211482751796;8.823367240046235;7.734709620225838;9.61654884377899;10.197216693110052;9.194756854422248;9.221587121264806;9.902375114486023;9.162391328756906;9.894817763307945;9.693486957499324;9.047123912114026;9.86727873970966;10.308339030139408;8.721099188707186;10.13827180017222;10.651948610723446;9.935165049603697;9.90839262077375;10.27262978497637;10.31174831500496;9.992938336165814;10.43879185257826;9.874981347653774
10.919608238603251;11.542064542283445;10.733862719678545;10.52061868055628;11.169925001442312;11.041659151637214;11.375039431346924;11.10000522442272;10.835260918627489;10.804937672051908;9.18239435340453;11.194141238863136;11.442425193331609;11.608716854020573;11.349281228817452;11.39231742277876;11.023754353299417;11.955649907528374;11.95383268214528;11.159871336778387;10.861086905995396;11.35424938194524;10.371776644337924;10.982280604558284;10.894817763307945;11.199672344836364;10.733862719678545;10.453270634010623;11.116343961237469;10.757390009366638;10.584022940257542;10.620219825507489;11.397139806235604;10.661778097771988;10.804937672051908;10.899356922923111;11.224001674198105;10.919608238603251;10.584022940257542;11.470658874060552;11.536247215688128;11.265615046484458;10.64565843240871;11.665335917185176;11.714674827308002;11.018895621121649;10.821773981970567;10.86727873970966;11.615169813843602;10.804937672051908;11.51224664282918;10.590587049915037;10.635718120331047;10.740624044489412;10.452241240430816;10.210671343785622;11.371232128369622;11.159871336778387;11.325867580575418;10.074141462752506;11.433585441150496;11.391243589427445;10.843921051289035;11.041659151637214;10.871135184243045;11.369052007001388;10.85096815098244;10.807354922057604;11.50382573799575;10.335390354693924;11.283088353024002;11.14338321398982;10.458406613236534;10.902375114486023;11.369597346278676;11.020285500844649;10.76983784362944;11.368506461507693;11.271463027904376;9.461479447286155;11.463013413449692;11.342630298678408;11.720671786825555;10.915879378835774;10.048486873992337;11.200285605224298;11.025831668332026;10.694357887221452;11.778487861222372;11.064742764750257;11.273795599214264;11.141468555393084;11.203348002979762;10.648357582009666;9.30149619498255;11.011926066306808;10.992938336165814;11.035486451292154;11.340406490853294;11.352595231134304;11.239001757765582;11.661778097771988;11.213104219641906;11.3292357417338;10.90839262077375;11.051208940914766;11.61056350392504;11.29634268469289;11.156715144224702;11.419433550705378;11.714245517666123;10.754887502163468;10.981567281903017;10.734709620225836;11.140190703191836;11.339850002884624
11.124121311829189;10.052568050804153;11.349281228817452;10.489847960439295;11.405141463136344;11.458919206967591;11.511258495502268;10.27262978497637;10.353146825498085;11.743572188935634;10.386940245324311;11.437231901039478;11.889503963411476;11.319107575824985;10.78053976747196;11.454813348512523;11.473705749619416;11.306061689428342;11.56843119316746;11.549303368513575;9.99435343685886;10.032045726930807;11.369052007001388;11.14210705730255;11.274960472140602;10.625708843064466;11.349281228817452;11.113742166049189;10.909143047339898;10.14974711950468;10.554588851677638;10.786269627648466;11.514714054138487;10.875749351420056;11.743572188935634;9.779719355143405;11.200285605224298;11.124121311829189;10.554588851677638;10.806549621985962;12.603626344986193;10.73809225962049;10.502831804066744;11.854868383260236;11.347067657165873;11.295768934420508;10.69261550169458;11.57553924683453;10.845490050944376;11.743572188935634;11.249113452713727;10.881878707600446;11.370687406807216;10.251482410620213;11.246740598493144;10.053925881531104;10.563196272216738;11.549303368513575;10.430452551665532;9.91737207947684;9.988684686772164;9.951284714966972;9.328674927327947;8.665335917185176;9.73640193131829;10.030667136246942;9.312882955284357;8.682994583681683;9.7431513941125;8.50382573799575;9.30149619498255;9.44086916761087;9.560332834212442;9.273795599214264;10.124121311829189;9.800899899920305;9.824958740528524;9.4797802640291;9.65642486327778;9.682994583681683;9.935165049603697;9.29920801838728;9.326429487122304;9.310612781659527;9.271463027904376;9.932214751968385;9.52552080909507;9.019590728357882;10.109830654278792;9.99717948093762;9.92481250360578;9.876516946565;9.43879185257826;9.49585502688717;9.584962500721156;9.89026427702111;9.543031820255235;10.26795708440284;10.40832974076739;9.355351096424812;9.366322214245816;9.804131021183318;10.406205005418856;10.095397022792556;9.584962500721156;9.689997971419446;9.566054038171092;9.86573327085176;9.477758266443889;9.35974956032233;9.477758266443889;9.344295907915816;9.968666793195208;8.459431618637296;9.562242424221072;9.105908508571158
9.859534786382651;11.490349505739289;10.326429487122304;10.894059846274022;9.995767150877802;9.531381460516313;9.4797802640291;11.352595231134304;10.075479149488016;9.303780748177102;7.734709620225838;10.7632123668144;9.829722735086058;13.5939746192773;10.043027283594547;10.159871336778387;10.757390009366638;9.721099188707186;10.60177078840771;9.562242424221072;13.00158412208535;11.5980525001616;9.403012023574997;9.159871336778387;10.727069558023706;10.345405246717796;10.326429487122304;10.94617524072356;10.179909090014934;11.599912842187129;10.004220466318197;10.476746203939468;10.485829308701904;8.72451385311995;9.303780748177102;9.599912842187129;10.795227966028678;9.859534786382651;10.004220466318197;11.319672120946995;9.926295994781112;8.909893083770042;11.805340828416384;8.661778097771988;9.541096615349524;9.839203788096944;10.505811553919594;10.682994583681683;10.685624839726357;9.303780748177102;9.818582177480858;9.663558104217271;8.857980995127573;10.366322214245816;11.77561028075954;6.554588851677638;10.378294855911893;9.562242424221072;12.340406490853294;9.59245703726808;11.276706019892432;11.043027283594547;9.672425341971495;9.80896417491926;10.404077136241234;11.857980995127573;9.96289600533726;8.134426320220927;10.187352073200495;10.164906926675688;11.86573327085176;9.86418614465428;9.823367240046236;10.725366257895642;10.091435386323608;11.844705764411938;11.110483309816226;11.015415052386688;9.497851836951115;11.68650052718322;10.213104219641906;11.101975670949232;10.437752072323605;9.016808287686557;10.08746284125034;13.219168520462162;9.219168520462162;8.700439718141093;11.81658370778757;10.390168956200185;12.410981267043796;11.436711542137214;10.747353829478062;10.681238411777803;9.278449458220482;11.702172685365548;10.51668494930961;11.957102041562289;11.589651146514786;10.22881869049588;13.052058534626903;11.262682142362165;10.842350343413807;10.74819284958946;9.184875342908285;11.510764167917891;13.33119687715303;10.573647187493322;9.197216693110052;9.611024797307351;9.632995197142955;8.965784284662087;11.12347479824414;10.854089179870574;10.022367813028454;11.813380386924727
9.505811553919594;10.092757140919852;10.646558710154547;10.148476582178278;10.37937836707126;9.52943055414615;9.620219825507489;10.411510988012072;10.73978060977326;9.364134655008051;10.523561956057012;10.517669388133813;8.731319031025064;12.128960950855696;9.620219825507489;9.76487159073609;9.845490050944376;9.060695931687556;11.627989784315703;9.80896417491926;8.422064766172813;10.4231159101471;8.861086905995395;8.379378367071261;10.778898476008376;10.847840355630714;10.646558710154547;9.61286849729104;10.111135670234708;9.868822554775;9.20212382383046;10.298062567719017;11.269126679149418;8.194756854422248;9.364134655008051;8.885696373339394;10.602698865017963;9.505811553919594;9.20212382383046;9.837627933171404;9.459431618637296;10.094077685671904;10.353146825498085;8.94251450533924;9.224001674198105;9.638435913990472;10.335390354693924;9.638435913990472;12.676397887044764;9.364134655008051;8.741466986401146;8.885696373339394;10.178664851006472;10.750706986224948;8.727920454563199;9.7279204545632;10.943247395901553;9.80896417491926;8.379378367071261;9.06339508128851;9.627533884472792;9.047123912114026;9.62935662007961;6.409390936137702;10.014020470314934;8.049848549450562;8.321928094887362;9.63117705570398;10.564149489985732;8.124121311829187;7.366322214245816;10.825753832883112;9.651051691178928;8.467605550082997;7.179909090014935;7.768184324776926;10.63026712502677;9.047123912114026;7.948367231584678;10.900112062977456;9.052568050804153;9.824958740528524;7.066089190457772;7.894817763307944;6.303780748177103;9.837627933171404;8.569855608330947;9.321928094887362;9.721099188707186;7.087462841250339;8.361943773735241;8.353146825498083;9.965784284662089;11.041659151637214;9.335390354693924;11.263856019596082;7.643856189774724;10.703038388986418;11.894817763307945;9.422064766172811;9.840777923595054;10.800899899920305;11.10000522442272;11.817383427897232;9.388017285345136;8.721099188707186;10.130570562805426;9.403012023574997;8.686500527183219;7.906890595608519;10.127994320976391;7.499845887083206;5.832890014164741;8.159871336778389;7.392317422778761;6.94251450533924
11.623424289869911;11.65642486327778;12.027560482248775;11.737669863177452;11.933321820732946;11.914385132155443;12.132178380915544;11.90839262077375;11.754887502163468;12.011227255423254;10.78053976747196;11.893301530860564;11.789941128390916;11.960364008877834;11.581671358578143;11.721099188707186;12.064742764750257;12.029287226968243;12.099676554859643;11.961811408087163;12.096056239180946;11.76445696361989;11.246740598493144;11.237807473723135;12.068778277985412;11.977279923499916;12.027560482248775;11.67815995754276;11.724940118462358;11.171176797651771;11.336506559810257;11.346513733165636;12.422853195944263;10.38586240064146;12.011227255423254;11.236014191900084;11.992938336165814;11.623424289869911;11.336506559810257;11.682116764950074;12.044052531801302;11.475226777742266;11.364134655008051;12.492854620174748;12.400612641082;12.14306428063141;11.671541066711884;11.860699032611988;11.485829308701904;12.011227255423254;12.12088584278779;10.870364719583405;11.871135184243045;11.803727526553114;11.423641195075856;11.515207030408751;11.344295907915816;11.961811408087163;11.401412878714178;11.199672344836364;11.712097051087548;11.423641195075856;11.4241662888181;11.090112419664289;11.047805554007589;11.323617763291578;11.448632567730552;11.221587121264806;11.98049663618346;10.279610581052484;11.395534135462302;11.4893462407191;10.787086324551616;11.319107575824985;12.002463438892535;11.373408960228696;11.569380959522295;11.511258495502268;11.46352437327118;10.320800548881635;11.930737337562888;11.014717929860009;11.366322214245816;11.63390340934852;10.922584402713664;11.041659151637214;10.91139198784346;11.076815597050832;11.93110683302934;11.95383268214528;11.252665432450248;11.092757140919852;11.219773550892874;10.972261848733291;10.547858506058416;11.227014193649133;11.565102078360312;11.59105477403678;11.95383268214528;11.16679075071818;10.933690654952231;11.381542951184583;11.183635381473218;11.91139198784346;10.91139198784346;10.649256177517314;11.077483356859508;11.617467465294196;11.618385502258606;11.71639078949768;12.390437689560535;11.06204613772049;11.200285605224298;10.639340708652233;11.576484346796851;10.948367231584678
