TCGA-FE-A230-01A;TCGA-DJ-A2Q5-01A;TCGA-E3-A3E1-01A;TCGA-DJ-A3VA-01A;TCGA-CE-A485-01A;TCGA-EM-A3SU-01A;TCGA-EL-A3H5-01A;TCGA-IM-A3U2-01A;TCGA-EM-A3OB-01A;TCGA-DJ-A2PO-01A;TCGA-EM-A3FO-01A;TCGA-DJ-A13L-01A;TCGA-EM-A3FP-01A;TCGA-EL-A4K0-01A;TCGA-EL-A3GO-01A;TCGA-FE-A238-01A;TCGA-BJ-A3F0-01A;TCGA-BJ-A45D-01A;TCGA-EL-A3TA-01A;TCGA-E3-A3E1-01A;TCGA-EM-A3OB-01A;TCGA-BJ-A2NA-01A;TCGA-EM-A3ST-01A;TCGA-BJ-A45K-01A;TCGA-EL-A4JW-01A;TCGA-FE-A230-01A;TCGA-J8-A3O0-01A;TCGA-FE-A3PD-01A;TCGA-EM-A4FU-01A;TCGA-J8-A4HY-01A;TCGA-EL-A3D1-01A;TCGA-BJ-A0Z2-01A;TCGA-CE-A27D-01A;TCGA-EM-A1CS-01A;TCGA-EL-A3ZT-01A;TCGA-CE-A27D-01A;TCGA-E8-A437-01A;TCGA-ET-A3BS-01A;TCGA-EM-A2CT-01A;TCGA-KS-A4I3-01A;TCGA-EM-A3FQ-01A;TCGA-ET-A25N-01A;TCGA-BJ-A191-01A;TCGA-DJ-A3UN-01A;TCGA-ET-A40P-01A;TCGA-BJ-A0YZ-01A;TCGA-DJ-A1QI-01A;TCGA-DJ-A1QD-01A;TCGA-EM-A3O3-01A;TCGA-BJ-A28V-01A;TCGA-DJ-A1QI-01A;TCGA-ET-A2N3-01B;TCGA-FY-A40L-01A;TCGA-BJ-A0ZE-01A;TCGA-E8-A417-01A;TCGA-FK-A3SH-01A;TCGA-EM-A3AQ-01A;TCGA-BJ-A45C-01A;TCGA-EL-A3ZQ-11A;TCGA-BJ-A3PR-11A;TCGA-KS-A41J-11A;TCGA-EL-A3MY-11A;TCGA-BJ-A2NA-11A;TCGA-EL-A3GZ-11A;TCGA-EL-A3T8-11A;TCGA-EL-A3TB-11A;TCGA-EL-A3ZT-11A;TCGA-DO-A1JZ-11A;TCGA-H2-A2K9-11A;TCGA-EL-A3ZG-11A;TCGA-EL-A3MW-11A;TCGA-BJ-A28R-11A;TCGA-EM-A1YC-11A;TCGA-ET-A2MX-11C;TCGA-BJ-A290-11A;TCGA-EL-A3TA-11A;TCGA-BJ-A2N9-11A;TCGA-BJ-A3PU-11A;TCGA-EM-A1CT-11A;TCGA-EL-A3ZS-11A;TCGA-BJ-A2N7-11A;TCGA-EL-A3ZH-11A;TCGA-ET-A3DW-11A;TCGA-ET-A2N5-11B;TCGA-EM-A3ST-11A;TCGA-EL-A3T1-11A;TCGA-EM-A1CV-11A;TCGA-EM-A1CW-11A;TCGA-EL-A3N3-11A;TCGA-EL-A3MX-11A;TCGA-EL-A3ZL-11A;TCGA-EL-A3ZR-11A;TCGA-EL-A3ZK-11A;TCGA-GE-A2C6-11A;TCGA-BJ-A28W-11A;TCGA-EL-A3ZP-11A;TCGA-EL-A3T7-11A;TCGA-KS-A41I-11A;TCGA-BJ-A28X-11A;TCGA-EL-A3T0-11A;TCGA-EL-A3T6-11A;TCGA-EL-A3H1-11A;TCGA-EL-A3N2-11A;TCGA-E8-A2JQ-11A;TCGA-EM-A1CU-11A;TCGA-EL-A3ZO-11A;TCGA-EL-A3H7-11A;TCGA-KS-A41L-11A;TCGA-EM-A1CS-11A;TCGA-EL-A3H2-11A;TCGA-BJ-A2N8-11A;TCGA-FY-A3TY-11A;TCGA-EL-A3T2-11A;TCGA-EL-A3ZM-11A;TCGA-EL-A3T3-11A;TCGA-ET-A3DP-11A
11.934796592178404;12.706711844980717;12.800090987624994;12.805542364358724;12.623195635452936;12.29117069932186;12.430191170191696;12.42705089315088;12.647008638441648;12.277578002415735;13.212648367816252;12.77828250999565;12.82456102997028;12.462757865660365;13.071797522284209;12.90444646450572;12.49235394515987;12.393122273589531;12.554588851677638;12.800090987624994;12.647008638441648;12.712312041780274;12.41758884038258;13.233619676759702;12.6965329140783;11.934796592178404;12.565102078360312;12.884361339165704;12.770044400296824;12.440090524950488;11.914758838941856;12.473705749619416;13.347898144596012;12.531625138422624;12.588246152044816;13.347898144596012;12.107544031975989;12.91513244895065;13.12298972285457;12.160816849673546;12.964340867792416;12.37232095486726;12.3437409184722;12.619990662606378;12.367414751246828;12.657765035265363;12.630722162103838;13.144180239058922;12.157031074378354;13.309902619183516;12.630722162103838;12.887411032553183;12.662445857580664;11.825753832883112;12.629811944382231;12.704119788513015;12.523071826940395;12.41336348121097;13.089450481115907;11.83289001416474;13.02167404285837;12.776021715252812;12.45249865769279;12.552188759557149;12.564387696052629;12.876900591040306;12.581435989454384;12.458406613236534;12.910830081296574;12.420223419348645;12.659103963473662;12.59105477403678;12.413892328372643;12.928333307585149;13.132981618529351;13.023407843140218;12.58331786813751;13.077983973962752;13.075980462416286;10.773963368433558;13.245404150930328;13.323477033150423;12.926110641785304;13.027905996569883;12.59269061535341;12.73978060977326;12.59245703726808;12.055960234452296;12.87824254386927;13.029459787824964;13.051208940914766;12.673971520682796;12.627989784315703;12.003517912108602;11.563196272216738;12.448374459662794;12.732803394393494;12.270003253378444;12.40832974076739;12.932399322433792;12.978352958165145;13.090939415984376;12.56652978262417;12.26209484537018;12.389631339260522;12.94982671075911;12.799079209029006;13.116668855967111;13.044735626056909;13.039433166324494;13.59700500260697;12.521845775161932;12.418116141207488;12.969386521342283;12.90048948483465;12.97513145692134
11.330356716957944;11.756556322524087;12.646558710154547;13.28814512315342;11.154818109052105;12.083479327331842;11.996120363033048;11.91026795581084;11.965423565810127;10.899356922923111;12.110483309816226;12.030322282644034;11.044394119358454;12.682336269711378;10.318542809702723;12.354800344350595;11.3009244909763;11.45532722030456;12.508537595347322;12.646558710154547;11.965423565810127;12.28106067167702;10.400879436282183;9.888743248898258;12.759264045188788;11.330356716957944;11.3701424794954;11.868436755858168;10.71853287606922;12.455070307287963;11.247334178028728;8.727920454563199;11.77272694923985;11.559377090526684;12.34207466799914;11.77272694923985;10.787086324551616;12.82316817898474;14.62542347167774;12.627533884472792;11.88264304936184;12.162706018482416;10.022367813028454;11.74104557700984;14.039090401998603;10.236014191900084;12.320518524632693;13.816683697047816;11.088788238716909;9.50382573799575;12.320518524632693;9.923327485419192;11.83289001416474;9.221587121264806;12.031701202740305;11.820178962415188;11.336506559810257;10.851749041416058;14.421078622653663;10.790348496751914;12.680359523513712;11.95746484680521;10.116343961237469;11.3151495622563;12.034111146096592;11.436190995481416;11.91625269881221;10.506803437795648;11.0566377151132;12.55170826162069;13.347067657165873;11.40832974076739;11.031356596255709;12.433585441150496;11.17367713630342;13.506431561252567;11.640696837570092;11.347621368568134;11.020285500844649;12.022020969646356;12.622051819456376;14.533573081389802;11.891024190149498;11.773551346428505;10.925554439873554;14.058414589673388;12.160186576600662;11.281350514981035;13.67087750439698;11.461479447286155;14.459751783535282;13.411775775576528;12.79968636133125;11.111135670234708;8.974414589805527;11.43514933836693;12.45917543555203;13.635264656539514;10.811374693509942;10.849405100947758;15.442263185600936;13.11877889015452;13.056807035580608;10.10459875356437;11.007728114632254;14.79197682089869;15.084060941950035;12.192292814470768;10.75905593916017;10.889503963411476;10.568906154502084;11.948732239819616;12.356451970221755;11.895953892812168;11.350386742312844;14.930275335112052
10.579315937580017;11.114393054867309;11.1767964781476;11.572226512793694;11.3066313617125;9.715961990255144;10.12023787734196;10.425215903299383;11.030667136246942;11.200285605224298;11.080151309614088;10.843921051289035;10.513727595952435;10.90312867681232;11.144658242831882;10.782998208920414;10.44086916761087;10.117643101389092;10.381542951184583;11.1767964781476;11.030667136246942;11.366322214245816;10.489847960439295;10.914385132155443;10.944712061043486;10.579315937580017;11.221587121264806;11.47218311618954;11.878817284614229;10.389093521904474;9.129283016944967;10.984418458801136;11.38586240064146;11.624338545312986;10.975847968006784;11.38586240064146;10.502831804066744;11.030667136246942;11.213104219641906;10.367414751246828;10.757390009366638;11.437231901039478;10.764042217306589;10.43567026093655;10.651051691178928;10.505811553919594;11.635718120331047;11.639792893279312;9.310612781659527;11.474212937193943;11.635718120331047;10.368506461507693;11.4893462407191;10.25974326369078;11.634811050171718;10.434628227636724;10.539158811108033;10.760719947465624;11.461479447286155;9.573647187493322;11.647908074281808;11.67065624911844;10.536247215688128;11.236014191900084;11.08746284125034;11.593857938858225;11.419433550705378;11.08746284125034;11.776021715252812;9.933690654952231;11.593857938858225;11.152284842306582;10.517669388133813;11.09077405464075;11.661778097771988;11.519636252843211;10.725366257895642;11.70173963867435;11.48733761520718;8.118941072723507;11.712097051087548;11.76983784362944;11.447083226209651;11.105253779700885;9.99717948093762;10.978710459106358;10.92035285541508;11.157346935362844;11.760304125286382;11.397139806235604;11.719388820942084;11.567956075415466;11.298635406734242;10.772314573921651;8.693486957499324;11.385323176175872;11.50332885662666;10.758223214726724;11.267371931265274;11.619302955415687;11.107217075591382;11.785043714779723;11.698270577692032;10.961449694398196;11.287712379549449;11.197216693110052;11.403544678202014;11.383704292474052;11.23421867823847;11.693051295397;11.995767150877802;11.199672344836364;11.21856323619027;10.979425195331473;11.273212809854334;11.857203471508166
13.312457569746588;13.57234495580028;14.016721249887311;14.77112833787518;13.64441963248483;13.918863237274596;13.176329006617596;14.740413232033294;13.978799820501344;13.324039871367214;14.795786019502;13.883597907455398;14.60078405240758;13.663669281733675;14.754835320409564;14.317059245883785;14.23862865019351;15.232046113570558;13.12815547093924;14.016721249887311;13.978799820501344;14.962082633851564;14.200821994304237;13.93415156516378;15.544692815535138;13.312457569746588;15.308516796079832;13.681018739902102;15.555368022695582;13.49735289347705;15.65290097715722;11.617467465294196;14.731637237483191;12.749450465569916;14.33000650575562;14.731637237483191;13.233919208586975;12.93682194449238;13.4578938373147;13.83190098619642;14.13747150335196;15.613990847698116;13.25871324015922;12.826151214800207;15.678930187152346;13.698487638557692;14.228442939734313;15.179520380584888;13.30449392978285;14.271463027904376;14.228442939734313;13.531746961943142;14.71987006686;14.37978447405238;13.485074563698612;14.884409040236678;12.82555510087083;11.987619311924323;15.21973574392368;11.465056167831175;12.7737573721398;13.7282394114253;10.358651200892886;10.989394499844732;11.913637428049103;12.762174381993102;11.582141981658776;12.39231742277876;10.618385502258606;11.943247395901553;14.196141029718238;10.923327485419192;12.13699111208023;12.050528905530555;12.673750739438065;14.50624558702854;12.671983272091865;11.782588759494963;12.214926187942435;12.575775579874763;12.738725622493424;14.138511802674932;12.029632328044135;11.377210530388552;10.406205005418856;15.161564941492689;12.561526624136484;10.916625922211235;13.74157231951848;12.607561496354206;14.151175137808572;14.133543618886286;12.99806148563642;11.81698362325538;12.681018739902102;12.887791791341588;14.092674566725234;13.039433166324494;11.554588851677638;12.056299014550335;14.953150632063606;13.560093957642495;13.086302118782552;12.087131301540529;11.375039431346924;14.478769619475765;15.631518131801762;11.881113960675096;12.436451292286977;11.965062756744627;10.290018846932618;10.480790201095816;13.831999919509736;13.072132604167232;12.466076461396252;14.72940831698402
15.136830946102725;15.754965771255629;15.706415074641477;15.563285663142002;15.543605834853928;14.416071776078178;13.75509621030718;15.805315634443945;16.326833222315088;15.11394560035172;15.94585529694724;15.00277107320293;15.682253959339604;15.26715243763589;16.253995173480227;15.985530671139314;16.521293711745344;16.387024418036862;15.537218400538595;15.706415074641477;16.326833222315088;15.7279204545632;16.142884849628423;16.82016649438011;15.816158676101928;15.136830946102725;16.44059344639459;16.026717944259488;16.288577736992703;15.368472358063746;15.409026238266089;16.431220085989178;16.42467479119419;16.4052910711533;16.295087309477097;16.42467479119419;16.130791744074717;15.316529031723208;15.983461269934612;14.79207853016172;15.371640534611808;15.162824009434942;16.708814467098243;15.464003233804954;15.454845470862448;15.088539819423843;15.591872926550806;15.532051475746515;14.105581181277437;17.047581925759953;15.591872926550806;16.571648963845107;15.376566326296183;14.496853777388042;15.391344295264783;16.239318823352264;15.122827994807666;16.189766658462986;17.079297267953322;15.901856811968903;17.381382409984795;16.41172613160987;16.126563325715097;16.36218356348746;16.859182902142923;16.784379243437744;17.127440230649455;16.244438168275632;17.15577681880192;15.526346403176795;16.50481898763284;15.98850717892317;16.908404349191226;17.016177144641983;17.297328285169055;16.88212955188097;16.22622401599265;17.099049821020355;15.956988646210542;12.818382455041156;16.989128360866413;17.126522995427695;16.109443000310264;16.935567942192904;16.739582858413772;15.712661333339431;16.895977552665407;15.928888439397635;16.185320693862266;17.50826677059824;16.324022285996254;16.677169057716114;16.39320608639947;15.055663736593432;14.927500209145649;16.385778160102785;17.423780691742632;16.01878698035644;16.319636843348214;16.148397136431353;16.201626204182613;16.485813588874272;16.44049612044172;15.766684184582392;15.778795833267706;16.28949661089696;15.917045683157154;17.125847295460854;16.944265953371758;16.563643171465788;17.016645087505285;16.882726624679435;16.628274648575864;16.07196507295403;17.01476150988813;15.621078862335493
12.087131301540529;12.82097669262124;13.240195053979924;12.694575537525989;12.45404219747008;12.382083590141969;11.778077129535358;13.024447124040648;13.079818085212354;12.464290473850768;13.07045641594465;12.85739789170129;13.08115052127187;12.53016245322715;12.466076461396252;13.10410728871857;13.231971139162804;13.977190467909072;13.129283016944967;13.240195053979924;13.079818085212354;12.859534786382651;13.366732012584288;12.978710459106358;13.112928141855113;12.087131301540529;12.961268803539594;13.090939415984376;13.028078722704889;12.87305954766147;13.679040186393062;12.26532202423487;13.365092120346462;12.514960563330185;12.599680430581166;13.365092120346462;13.01576348736988;12.461990950585571;13.282798858683533;12.767149912284852;12.782793498733351;12.313449940963055;12.897467341721892;12.468624042918018;12.862637357558794;12.145295334933598;12.630494661505578;12.937741620077096;12.722807531169549;12.914945656040324;12.630494661505578;13.268980531649836;12.548340287676147;12.151967870968187;12.798471801101618;14.014107671199902;13.037203741151972;13.16317792440416;12.804332726187615;13.325024310191417;12.6640027628865;12.5980525001616;12.244066464194818;12.236014191900084;12.676397887044764;12.389900172773064;12.3445733225962;12.213408040858337;12.67529549909406;12.129926933510394;12.189206834597025;12.458150248057557;12.659103963473662;12.589651146514786;12.80634822671225;12.775816012673026;12.83466855769086;12.763627351727628;12.754052367528924;12.056299014550335;12.79197682089869;12.619073646817748;12.534059656450363;12.786473845221302;12.997532347526366;12.324743110494415;12.822172461476178;11.006326078524934;12.492604304386685;13.183945471757246;12.541338657970826;12.450953464712992;12.420223419348645;11.952013164889486;13.058330026205653;12.28886607416582;12.635037871183252;12.496853777388042;12.531137741444716;12.244958393151132;12.705848343508944;12.708221730038352;12.38720958071964;12.298921740969751;12.16679075071818;12.5473765634981;12.409656113059851;12.72749506902543;12.772520776314757;12.241089378860856;13.15813628540764;12.19567978549598;12.458150248057557;12.637756945412145;12.829326335841666;12.817583288677616
6.459431618637297;7.918863237274595;9.876516946565;9.34207466799914;8.087462841250339;8.721099188707186;7.459431618637297;7.199672344836364;11.705632387361415;7.357552004618084;7.948367231584678;8.124121311829187;9.672425341971495;7.727920454563199;5.672425341971495;7.794415866350106;8.654636028527968;9.4757334309664;9.337621901992508;9.876516946565;11.705632387361415;8.339850002884624;8.800899899920305;8.558420713268664;8.189824558880018;6.459431618637297;10.526499239136566;8.011227255423254;7.366322214245816;9.7632123668144;8.758223214726724;8.290018846932618;8.611024797307353;8.257387842692651;8.581200581924957;8.611024797307353;8.276124405274238;8.348728154231077;10.001408194392807;7.977279923499917;8.294620748891628;6.247927513443585;7.924812503605781;9.335390354693924;8.693486957499324;9.076815597050832;7.321928094887363;7.994353436858858;8.577428828035748;11.79400964502097;7.321928094887363;12.85972889267839;8.45532722030456;6.614709844115208;8.543031820255237;9.590587049915037;8.778077129535358;9.29232163280204;8.308339030139408;10.697836357962377;8.487840033823051;10.837627933171404;8.845490050944376;8.049848549450562;8.707359132080883;9.12670447284319;10.78953364497036;9.447083226209651;11.015415052386688;8.784634845557521;8.149747119504681;8.744833837499545;8.562242424221072;8.405141463136344;8.321928094887362;8.997179480937621;8.335390354693924;8.88264304936184;10.27262978497637;8.800899899920305;10.869593843240784;9.199672344836364;9.036173612553483;12.107217075591382;9.584962500721156;7.584962500721156;10.606405212697783;9.845490050944376;7.665335917185176;9.144658242831882;9.118941072723509;12.113742166049189;8.696967526234287;10.127994320976391;10.023754353299417;10.358651200892886;12.221889161471266;8.257387842692651;10.567005370247031;9.44086916761087;10.071462362556623;8.774787059601174;10.383704292474052;9.041659151637214;10.161131882984307;10.278449458220482;9.758223214726724;12.792790294301064;9.667111542075029;9.30149619498255;9.659995892429976;10.779719355143405;10.480790201095816;12.213711798105672;9.69522829149575;9.044394119358454
7.807354922057604;7.906890595608519;9.194756854422248;7.832890014164741;9.027905996569883;9.1006623390052;8.546894459887637;8.280770770130603;8.599912842187127;8.08214904135387;8.888743248898258;9.36194377373524;7.6293566200796095;7.832890014164741;9.918863237274596;7.906890595608519;9.59618975614441;9.453270634010623;8.89178370321831;9.194756854422248;8.599912842187127;8.829722735086058;8.558420713268664;8.055282435501189;9.335390354693924;7.807354922057604;7.936637939002571;9.14210705730255;8.179909090014934;8.049848549450562;6.870364719583405;6.426264754702098;9.34207466799914;7.900866807980749;9.39660478118186;9.34207466799914;8.204571144249204;8.768184324776927;10.370687406807216;7.303780748177103;9.105908508571158;9.67595703294175;7.442943495848728;7.2384047393250786;8.618385502258606;13.616089313582115;7.321928094887363;8.651051691178928;7.247927513443585;9.733015321685963;7.321928094887363;8.651051691178928;7.930737337562887;5.523561956057013;8.379378367071261;7.149747119504682;9.036173612553483;9.614709844115207;10.599912842187129;9.041659151637214;10.348728154231075;9.857980995127573;9.79603960882977;10.395534135462302;10.277287400130357;10.383704292474052;10.018200178813226;9.39231742277876;9.929258408636972;8.375039431346925;10.41679752760606;9.556506054671928;9.426264754702098;10.721953612801386;10.675074920385445;9.868822554775;9.76983784362944;10.092757140919852;10.482807956726669;7.044394119358453;10.225207436943505;10.266786540694902;9.199672344836364;9.984418458801136;9.436711542137214;9.26209484537018;9.240791332161956;10.25974326369078;9.473705749619416;10.178664851006472;9.991521846075695;9.839203788096944;9.658211482751796;8.823367240046235;7.734709620225838;9.61654884377899;10.197216693110052;9.194756854422248;9.221587121264806;9.902375114486023;9.162391328756906;9.894817763307945;9.693486957499324;9.047123912114026;9.86727873970966;10.308339030139408;8.721099188707186;10.13827180017222;10.651948610723446;9.935165049603697;9.90839262077375;10.27262978497637;10.31174831500496;9.992938336165814;10.43879185257826;9.874981347653774
10.199672344836364;11.149111990706889;11.514714054138487;11.215532999745657;11.29232163280204;10.239598529249124;10.700439718141093;10.804937672051908;11.210671343785622;11.140829770773;11.215532999745657;11.39231742277876;10.776433032444732;10.97656412341533;11.776021715252812;11.319107575824985;11.207014320177532;10.366322214245816;10.52061868055628;11.514714054138487;11.210671343785622;11.38316426063511;10.428360172704291;11.214319120800766;11.046441948007311;10.199672344836364;11.127349541059118;11.382624026574916;11.171802288682985;10.49585502688717;9.813781191217036;10.602698865017963;11.74819284958946;11.077483356859508;10.565102078360312;11.74819284958946;10.15608307628868;11.233020426474496;11.174925682500678;10.45532722030456;11.51717725268954;11.004922678569043;10.414685235807214;10.63026712502677;10.64565843240871;10.949097155729207;11.550746785383245;11.681238411777803;10.73893668167614;11.7657004876511;11.550746785383245;10.514714054138487;11.30035256032822;9.92035285541508;11.367414751246828;10.59618975614441;10.721099188707186;10.002815015607052;11.325867580575418;10.074141462752506;11.433585441150496;11.391243589427445;10.843921051289035;11.041659151637214;10.871135184243045;11.369052007001388;10.85096815098244;10.807354922057604;11.50382573799575;10.335390354693924;11.283088353024002;11.14338321398982;10.458406613236534;10.902375114486023;11.369597346278676;11.020285500844649;10.76983784362944;11.368506461507693;11.271463027904376;9.461479447286155;11.463013413449692;11.342630298678408;11.720671786825555;10.915879378835774;10.048486873992337;11.200285605224298;11.025831668332026;10.694357887221452;11.778487861222372;11.064742764750257;11.273795599214264;11.141468555393084;11.203348002979762;10.648357582009666;9.30149619498255;11.011926066306808;10.992938336165814;11.035486451292154;11.340406490853294;11.352595231134304;11.239001757765582;11.661778097771988;11.213104219641906;11.3292357417338;10.90839262077375;11.051208940914766;11.61056350392504;11.29634268469289;11.156715144224702;11.419433550705378;11.714245517666123;10.754887502163468;10.981567281903017;10.734709620225836;11.140190703191836;11.339850002884624
10.372865060112588;11.261507309202056;11.040289721025715;11.650603022215307;10.86573327085176;11.078817949961978;10.513727595952435;11.743572188935634;10.870364719583405;10.98655314975666;11.594324603924848;11.454813348512523;10.871135184243045;11.341518823245243;10.754887502163468;11.157346935362844;10.732167425663384;11.07815080773465;10.489847960439295;11.040289721025715;10.870364719583405;11.953468962228849;10.727069558023706;9.159871336778387;10.48683502156305;10.372865060112588;11.27262978497637;10.783816759320182;11.28424574982967;10.881878707600446;11.450695771572915;9.60177078840771;12.112439506781552;11.002815015607052;11.358101707440849;12.112439506781552;10.571752643503546;11.247927513443583;10.47269083924278;10.839203788096944;10.821773981970567;10.274960472140602;11.113742166049189;10.642051692927977;10.502831804066744;10.675074920385445;11.24198314969433;11.17367713630342;9.537218400538595;9.831307243802051;11.24198314969433;9.59245703726808;11.453785055496157;9.99435343685886;11.81498293642679;11.79603960882977;10.567005370247031;10.38586240064146;10.430452551665532;9.91737207947684;9.988684686772164;9.951284714966972;9.328674927327947;8.665335917185176;9.73640193131829;10.030667136246942;9.312882955284357;8.682994583681683;9.7431513941125;8.50382573799575;9.30149619498255;9.44086916761087;9.560332834212442;9.273795599214264;10.124121311829189;9.800899899920305;9.824958740528524;9.4797802640291;9.65642486327778;9.682994583681683;9.935165049603697;9.29920801838728;9.326429487122304;9.310612781659527;9.271463027904376;9.932214751968385;9.52552080909507;9.019590728357882;10.109830654278792;9.99717948093762;9.92481250360578;9.876516946565;9.43879185257826;9.49585502688717;9.584962500721156;9.89026427702111;9.543031820255235;10.26795708440284;10.40832974076739;9.355351096424812;9.366322214245816;9.804131021183318;10.406205005418856;10.095397022792556;9.584962500721156;9.689997971419446;9.566054038171092;9.86573327085176;9.477758266443889;9.35974956032233;9.477758266443889;9.344295907915816;9.968666793195208;8.459431618637296;9.562242424221072;9.105908508571158
8.839203788096944;10.205793249397155;10.38586240064146;9.337621901992508;10.437752072323605;9.207014320177532;11.696098170955864;9.303780748177102;9.285402218862249;9.169925001442312;9.594324603924848;10.159871336778387;8.434628227636725;10.94397991434374;8.804131021183318;10.207014320177532;8.693486957499324;10.395534135462302;10.894059846274022;10.38586240064146;9.285402218862249;10.247927513443583;7.876516946564999;8.535275376620802;12.672646326124626;8.839203788096944;10.550746785383245;9.52552080909507;10.25974326369078;9.501837184902296;10.47269083924278;7.442943495848728;10.91139198784346;9.06339508128851;9.533329732305834;10.91139198784346;8.741466986401146;10.473705749619416;11.3297963382207;10.627533884472792;10.641148597411233;10.94178124227853;9.874981347653774;9.954196310386877;11.805340828416384;7.312882955284356;10.287712379549449;11.721953612801386;9.22881869049588;8.731319031025064;10.287712379549449;7.098032082960526;9.854868383260236;6.807354922057604;10.696098170955864;9.614709844115207;9.471675214392045;8.243173983472952;12.340406490853294;9.59245703726808;11.276706019892432;11.043027283594547;9.672425341971495;9.80896417491926;10.404077136241234;11.857980995127573;9.96289600533726;8.134426320220927;10.187352073200495;10.164906926675688;11.86573327085176;9.86418614465428;9.823367240046236;10.725366257895642;10.091435386323608;11.844705764411938;11.110483309816226;11.015415052386688;9.497851836951115;11.68650052718322;10.213104219641906;11.101975670949232;10.437752072323605;9.016808287686557;10.08746284125034;13.219168520462162;9.219168520462162;8.700439718141093;11.81658370778757;10.390168956200185;12.410981267043796;11.436711542137214;10.747353829478062;10.681238411777803;9.278449458220482;11.702172685365548;10.51668494930961;11.957102041562289;11.589651146514786;10.22881869049588;13.052058534626903;11.262682142362165;10.842350343413807;10.74819284958946;9.184875342908285;11.510764167917891;13.33119687715303;10.573647187493322;9.197216693110052;9.611024797307351;9.632995197142955;8.965784284662087;11.12347479824414;10.854089179870574;10.022367813028454;11.813380386924727
8.330916878114618;10.991521846075695;8.361943773735241;9.674192268145683;10.578372691360803;8.59245703726808;10.800899899920305;9.364134655008051;8.654636028527968;10.450180247164754;9.78953364497036;9.76487159073609;10.13699111208023;11.352043425795433;8.459431618637296;9.517669388133813;9.199672344836364;8.400879436282183;10.148476582178278;8.361943773735241;8.654636028527968;9.403012023574997;9.622051819456376;9.573647187493322;9.095397022792556;8.330916878114618;10.61286849729104;8.918863237274595;9.915879378835774;8.980139577639157;8.507794640198696;8.92481250360578;12.451468712947358;11.578372691360803;8.60733031374961;12.451468712947358;9.810571634741146;11.276706019892432;7.876516946564999;9.074141462752506;10.526499239136566;8.74819284958946;8.968666793195208;10.172427508645482;10.353146825498085;8.842350343413807;10.530406337099068;9.005624549193879;7.459431618637297;8.741466986401146;10.530406337099068;7.820178962415188;9.08746284125034;6.930737337562887;8.491853096329674;10.927777962082342;9.368506461507693;7.179909090014935;8.379378367071261;9.06339508128851;9.627533884472792;9.047123912114026;9.62935662007961;6.409390936137702;10.014020470314934;8.049848549450562;8.321928094887362;9.63117705570398;10.564149489985732;8.124121311829187;7.366322214245816;10.825753832883112;9.651051691178928;8.467605550082997;7.179909090014935;7.768184324776926;10.63026712502677;9.047123912114026;7.948367231584678;10.900112062977456;9.052568050804153;9.824958740528524;7.066089190457772;7.894817763307944;6.303780748177103;9.837627933171404;8.569855608330947;9.321928094887362;9.721099188707186;7.087462841250339;8.361943773735241;8.353146825498083;9.965784284662089;11.041659151637214;9.335390354693924;11.263856019596082;7.643856189774724;10.703038388986418;11.894817763307945;9.422064766172811;9.840777923595054;10.800899899920305;11.10000522442272;11.817383427897232;9.388017285345136;8.721099188707186;10.130570562805426;9.403012023574997;8.686500527183219;7.906890595608519;10.127994320976391;7.499845887083206;5.832890014164741;8.159871336778389;7.392317422778761;6.94251450533924
11.419960177847887;12.30435132166324;12.118941072723509;11.198445041452365;11.629811944382231;10.642954223480332;11.323054760341646;12.011227255423254;10.577428828035748;11.50084187955693;12.360572781480696;11.721099188707186;11.309476353841106;11.875749351420056;12.004571615167656;12.082481727863104;11.385323176175872;11.635718120331047;11.737669863177452;12.118941072723509;10.577428828035748;11.737247343027738;11.62113611327464;11.593391122791736;12.215836309962455;11.419960177847887;11.724087461793989;11.799281621521924;11.640244936222343;11.053247125912426;11.930737337562888;11.837233700339088;12.461990950585571;12.002463438892535;11.602234901341063;12.461990950585571;11.479275030250204;11.736824699098864;12.419170165028538;11.442943495848729;12.194756854422248;11.51175265376738;11.827739648806956;11.726218159332198;11.364134655008051;11.158609688214478;11.94251450533924;12.303209948944776;11.145932145820517;12.12088584278779;11.94251450533924;11.59618975614441;11.61240779313867;10.492854620174748;11.386940245324311;12.81358080298963;11.294620748891628;11.265615046484458;11.401412878714178;11.199672344836364;11.712097051087548;11.423641195075856;11.4241662888181;11.090112419664289;11.047805554007589;11.323617763291578;11.448632567730552;11.221587121264806;11.98049663618346;10.279610581052484;11.395534135462302;11.4893462407191;10.787086324551616;11.319107575824985;12.002463438892535;11.373408960228696;11.569380959522295;11.511258495502268;11.46352437327118;10.320800548881635;11.930737337562888;11.014717929860009;11.366322214245816;11.63390340934852;10.922584402713664;11.041659151637214;10.91139198784346;11.076815597050832;11.93110683302934;11.95383268214528;11.252665432450248;11.092757140919852;11.219773550892874;10.972261848733291;10.547858506058416;11.227014193649133;11.565102078360312;11.59105477403678;11.95383268214528;11.16679075071818;10.933690654952231;11.381542951184583;11.183635381473218;11.91139198784346;10.91139198784346;10.649256177517314;11.077483356859508;11.617467465294196;11.618385502258606;11.71639078949768;12.390437689560535;11.06204613772049;11.200285605224298;10.639340708652233;11.576484346796851;10.948367231584678
