TCGA-DE-A69K-01A;TCGA-DJ-A3UO-01A;TCGA-BJ-A0ZA-01A;TCGA-DJ-A4UR-01A;TCGA-EL-A3MZ-01A;TCGA-EM-A3SY-01A;TCGA-DJ-A3UQ-01A;TCGA-DJ-A13O-01A;TCGA-EL-A3T6-01A;TCGA-FY-A3TY-01A;TCGA-ET-A2N0-01A;TCGA-ET-A3BO-01A;TCGA-DE-A4M9-01A;TCGA-EL-A3CN-01A;TCGA-DJ-A2PU-01A;TCGA-EM-A1CW-01A;TCGA-EM-A1YE-01A;TCGA-EM-A2CQ-01A;TCGA-FE-A231-01A;TCGA-FK-A3SG-01A;TCGA-DE-A69K-01A;TCGA-J8-A3YE-01A;TCGA-EL-A3GW-01A;TCGA-EM-A3AN-01A;TCGA-L6-A4EP-01A;TCGA-DJ-A3UW-01A;TCGA-BJ-A45J-01A;TCGA-DJ-A3UM-01A;TCGA-E8-A2JQ-01A;TCGA-EM-A2CR-01A;TCGA-EL-A3ZR-01A;TCGA-ET-A39J-01A;TCGA-BJ-A3PT-01A;TCGA-EM-A1YA-01A;TCGA-BJ-A0ZE-01A;TCGA-FE-A3PD-01A;TCGA-DJ-A3UY-01A;TCGA-DE-A0Y2-01A;TCGA-EM-A2OV-01A;TCGA-EM-A2CJ-01A;TCGA-EL-A3GU-01A;TCGA-BJ-A45K-01A;TCGA-EL-A4JV-01A;TCGA-ET-A25L-01A;TCGA-IM-A41Z-01A;TCGA-ET-A39M-01A;TCGA-BJ-A3EZ-01A;TCGA-DJ-A3UW-01A;TCGA-EM-A22Q-01A;TCGA-J8-A3YH-01A;TCGA-EL-A3D1-01A;TCGA-BJ-A0ZC-01A;TCGA-DJ-A2Q4-01A;TCGA-FE-A22Z-01A;TCGA-FE-A233-01A;TCGA-ET-A2MY-01A;TCGA-DJ-A3UU-01A;TCGA-FE-A233-01A;TCGA-EL-A3ZQ-11A;TCGA-BJ-A3PR-11A;TCGA-KS-A41J-11A;TCGA-EL-A3MY-11A;TCGA-BJ-A2NA-11A;TCGA-EL-A3GZ-11A;TCGA-EL-A3T8-11A;TCGA-EL-A3TB-11A;TCGA-EL-A3ZT-11A;TCGA-DO-A1JZ-11A;TCGA-H2-A2K9-11A;TCGA-EL-A3ZG-11A;TCGA-EL-A3MW-11A;TCGA-BJ-A28R-11A;TCGA-EM-A1YC-11A;TCGA-ET-A2MX-11C;TCGA-BJ-A290-11A;TCGA-EL-A3TA-11A;TCGA-BJ-A2N9-11A;TCGA-BJ-A3PU-11A;TCGA-EM-A1CT-11A;TCGA-EL-A3ZS-11A;TCGA-BJ-A2N7-11A;TCGA-EL-A3ZH-11A;TCGA-ET-A3DW-11A;TCGA-ET-A2N5-11B;TCGA-EM-A3ST-11A;TCGA-EL-A3T1-11A;TCGA-EM-A1CV-11A;TCGA-EM-A1CW-11A;TCGA-EL-A3N3-11A;TCGA-EL-A3MX-11A;TCGA-EL-A3ZL-11A;TCGA-EL-A3ZR-11A;TCGA-EL-A3ZK-11A;TCGA-GE-A2C6-11A;TCGA-BJ-A28W-11A;TCGA-EL-A3ZP-11A;TCGA-EL-A3T7-11A;TCGA-KS-A41I-11A;TCGA-BJ-A28X-11A;TCGA-EL-A3T0-11A;TCGA-EL-A3T6-11A;TCGA-EL-A3H1-11A;TCGA-EL-A3N2-11A;TCGA-E8-A2JQ-11A;TCGA-EM-A1CU-11A;TCGA-EL-A3ZO-11A;TCGA-EL-A3H7-11A;TCGA-KS-A41L-11A;TCGA-EM-A1CS-11A;TCGA-EL-A3H2-11A;TCGA-BJ-A2N8-11A;TCGA-FY-A3TY-11A;TCGA-EL-A3T2-11A;TCGA-EL-A3ZM-11A;TCGA-EL-A3T3-11A;TCGA-ET-A3DP-11A
12.41336348121097;12.7795141791435;12.312315746690109;11.645208082774683;12.598750409571752;12.914198242454956;12.616089313582115;13.32558654521057;12.966685687403618;12.129926933510394;11.925183519434208;12.610332801911134;12.719816603018126;12.513974273740658;12.373680833411614;12.412834440119273;12.150381968817848;12.84725313832084;12.766735939529964;13.135228307589896;12.41336348121097;12.77869318322384;13.43827205612483;13.292896755409172;12.25591374933779;12.315432637905376;12.816183681432342;12.963618617443972;12.198138052401116;11.507794640198696;12.598517810612622;12.565816107100892;12.30206767252652;12.6884688827327;11.825753832883112;12.884361339165704;12.74588436914204;12.368779260041338;12.635491406251711;12.891024190149498;12.493104892539137;13.233619676759702;12.672646326124626;11.020979938904212;11.311180660053354;12.084144010615145;13.12023787734196;12.315432637905376;9.654636028527968;12.671098725748465;11.914758838941856;12.824362133569483;13.219622317071163;11.859534786382651;13.36796070964157;12.244661144764198;12.556506054671928;13.36796070964157;13.089450481115907;11.83289001416474;13.02167404285837;12.776021715252812;12.45249865769279;12.552188759557149;12.564387696052629;12.876900591040306;12.581435989454384;12.458406613236534;12.910830081296574;12.420223419348645;12.659103963473662;12.59105477403678;12.413892328372643;12.928333307585149;13.132981618529351;13.023407843140218;12.58331786813751;13.077983973962752;13.075980462416286;10.773963368433558;13.245404150930328;13.323477033150423;12.926110641785304;13.027905996569883;12.59269061535341;12.73978060977326;12.59245703726808;12.055960234452296;12.87824254386927;13.029459787824964;13.051208940914766;12.673971520682796;12.627989784315703;12.003517912108602;11.563196272216738;12.448374459662794;12.732803394393494;12.270003253378444;12.40832974076739;12.932399322433792;12.978352958165145;13.090939415984376;12.56652978262417;12.26209484537018;12.389631339260522;12.94982671075911;12.799079209029006;13.116668855967111;13.044735626056909;13.039433166324494;13.59700500260697;12.521845775161932;12.418116141207488;12.969386521342283;12.90048948483465;12.97513145692134
11.67991987851842;11.325305455089682;10.949097155729207;10.65642486327778;12.536247215688128;9.710806433699352;11.867664848380745;13.541096615349524;12.268249571994492;11.661332752795186;13.239598529249124;11.605016447911364;11.004220466318197;11.382624026574916;12.97477306788934;13.058837332677816;10.434628227636724;12.874405076409488;12.225809940623543;13.418116141207488;11.67991987851842;14.604611139567387;12.911204709977175;12.156399144871584;11.083479327331842;12.972620862058744;11.622051819456376;12.35974956032233;11.025831668332026;10.231221180711186;10.981567281903017;11.555068391333338;11.103943429891558;11.522091068887065;9.221587121264806;11.868436755858168;12.47851684767645;12.745044005034464;10.62296694479051;10.982280604558284;12.03376711484639;9.888743248898258;11.250298417906333;10.813781191217036;11.425215903299383;11.14274527675153;11.28424574982967;12.972620862058744;7.098032082960526;12.945443836377912;11.247334178028728;9.651051691178928;12.524541715035848;11.535761377986656;13.905387005018133;11.569380959522295;12.909143047339898;13.905387005018133;14.421078622653663;10.790348496751914;12.680359523513712;11.95746484680521;10.116343961237469;11.3151495622563;12.034111146096592;11.436190995481416;11.91625269881221;10.506803437795648;11.0566377151132;12.55170826162069;13.347067657165873;11.40832974076739;11.031356596255709;12.433585441150496;11.17367713630342;13.506431561252567;11.640696837570092;11.347621368568134;11.020285500844649;12.022020969646356;12.622051819456376;14.533573081389802;11.891024190149498;11.773551346428505;10.925554439873554;14.058414589673388;12.160186576600662;11.281350514981035;13.67087750439698;11.461479447286155;14.459751783535282;13.411775775576528;12.79968636133125;11.111135670234708;8.974414589805527;11.43514933836693;12.45917543555203;13.635264656539514;10.811374693509942;10.849405100947758;15.442263185600936;13.11877889015452;13.056807035580608;10.10459875356437;11.007728114632254;14.79197682089869;15.084060941950035;12.192292814470768;10.75905593916017;10.889503963411476;10.568906154502084;11.948732239819616;12.356451970221755;11.895953892812168;11.350386742312844;14.930275335112052
11.047123912114026;11.018200178813226;11.77272694923985;10.484822894262146;10.94397991434374;11.157346935362844;11.200898605038445;11.084808387804362;11.39231742277876;10.489847960439295;8.974414589805527;11.400345796534694;10.91214085629572;11.22881869049588;10.952741247186488;10.889503963411476;10.203348002979762;11.625708843064466;11.826151214800207;11.159240650411672;11.047123912114026;11.20945336562895;11.588246152044816;11.668441828052998;9.584962500721156;10.461479447286155;10.347621368568134;11.226412192788786;10.043027283594547;8.507794640198696;11.178664851006472;11.321928094887362;10.573647187493322;11.091435386323608;10.25974326369078;11.47218311618954;11.265615046484458;11.52943055414615;11.364134655008051;10.619302955415687;10.842350343413807;10.914385132155443;11.084808387804362;9.377210530388552;9.884170519108435;9.337621901992508;11.883025068440173;10.461479447286155;6.247927513443585;10.769011321097016;9.129283016944967;11.207624468226758;11.638888382252262;10.298062567719017;12.187042714339894;11.2836671674915;11.14210705730255;12.187042714339894;11.461479447286155;9.573647187493322;11.647908074281808;11.67065624911844;10.536247215688128;11.236014191900084;11.08746284125034;11.593857938858225;11.419433550705378;11.08746284125034;11.776021715252812;9.933690654952231;11.593857938858225;11.152284842306582;10.517669388133813;11.09077405464075;11.661778097771988;11.519636252843211;10.725366257895642;11.70173963867435;11.48733761520718;8.118941072723507;11.712097051087548;11.76983784362944;11.447083226209651;11.105253779700885;9.99717948093762;10.978710459106358;10.92035285541508;11.157346935362844;11.760304125286382;11.397139806235604;11.719388820942084;11.567956075415466;11.298635406734242;10.772314573921651;8.693486957499324;11.385323176175872;11.50332885662666;10.758223214726724;11.267371931265274;11.619302955415687;11.107217075591382;11.785043714779723;11.698270577692032;10.961449694398196;11.287712379549449;11.197216693110052;11.403544678202014;11.383704292474052;11.23421867823847;11.693051295397;11.995767150877802;11.199672344836364;11.21856323619027;10.979425195331473;11.273212809854334;11.857203471508166
13.185959435631318;14.40554038337693;14.801405239881648;14.084144010615145;14.38949690371638;13.508042334429003;13.94708897502536;15.294548956946109;15.57530287507339;12.933506249629444;15.04622876809693;13.96848680504191;13.77941158020018;14.863847489523328;12.908017261062804;14.505997584098557;14.117805411682438;13.132660377147287;13.781564627244329;15.790730300150669;13.185959435631318;12.911953675621971;15.480600891740808;13.568787428826925;13.515946179109518;14.3059904645738;14.950647019424986;14.479527669256347;13.59840149706873;14.522336320913306;12.85972889267839;14.644588622396691;14.215684662824996;14.78917700254147;14.37978447405238;13.681018739902102;14.02669633424996;15.0668460030749;13.255471227467067;13.263856019596082;14.01880870916398;13.93415156516378;14.262828929261705;13.131053096409644;12.580258567499788;13.784532610143746;14.013497154291704;14.3059904645738;13.356864581418872;13.66200071871848;15.65290097715722;13.197984533375603;15.113498007014242;13.82376527978966;15.238591334128667;13.424297532397077;12.35424938194524;15.238591334128667;15.21973574392368;11.465056167831175;12.7737573721398;13.7282394114253;10.358651200892886;10.989394499844732;11.913637428049103;12.762174381993102;11.582141981658776;12.39231742277876;10.618385502258606;11.943247395901553;14.196141029718238;10.923327485419192;12.13699111208023;12.050528905530555;12.673750739438065;14.50624558702854;12.671983272091865;11.782588759494963;12.214926187942435;12.575775579874763;12.738725622493424;14.138511802674932;12.029632328044135;11.377210530388552;10.406205005418856;15.161564941492689;12.561526624136484;10.916625922211235;13.74157231951848;12.607561496354206;14.151175137808572;14.133543618886286;12.99806148563642;11.81698362325538;12.681018739902102;12.887791791341588;14.092674566725234;13.039433166324494;11.554588851677638;12.056299014550335;14.953150632063606;13.560093957642495;13.086302118782552;12.087131301540529;11.375039431346924;14.478769619475765;15.631518131801762;11.881113960675096;12.436451292286977;11.965062756744627;10.290018846932618;10.480790201095816;13.831999919509736;13.072132604167232;12.466076461396252;14.72940831698402
15.23380689143936;15.473198383677529;16.16588839197123;15.748402528398184;15.42678889459556;14.62548055047108;15.282545503474436;16.8124029597127;15.859461989788224;15.206174945047422;15.022844586566308;15.574357000565888;16.08002635948272;14.55788247232027;15.886649213371976;16.094428252289006;16.69605740707072;16.15022328267779;15.4990049832631;15.399978804674015;15.23380689143936;15.40490870871275;15.617754414604148;15.833828963134357;15.668829597183375;14.85802957644325;16.172915773282867;16.18317012104213;15.035658272294071;16.32939343151442;16.299011208765165;15.760745932372837;15.861789660818449;15.99964773652837;14.496853777388042;16.026717944259488;15.986642026703608;15.492760756843746;15.799736945824543;16.705821350758285;15.305563041587988;16.82016649438011;16.062130483655263;13.719923528720669;14.36796070964157;15.232345972244724;15.448116305409464;14.85802957644325;14.944300274244377;15.442943495848729;15.409026238266089;16.627377135622602;16.653278948351232;14.670600929996484;16.413214708011395;14.850284524956026;15.600377553107844;16.413214708011395;17.079297267953322;15.901856811968903;17.381382409984795;16.41172613160987;16.126563325715097;16.36218356348746;16.859182902142923;16.784379243437744;17.127440230649455;16.244438168275632;17.15577681880192;15.526346403176795;16.50481898763284;15.98850717892317;16.908404349191226;17.016177144641983;17.297328285169055;16.88212955188097;16.22622401599265;17.099049821020355;15.956988646210542;12.818382455041156;16.989128360866413;17.126522995427695;16.109443000310264;16.935567942192904;16.739582858413772;15.712661333339431;16.895977552665407;15.928888439397635;16.185320693862266;17.50826677059824;16.324022285996254;16.677169057716114;16.39320608639947;15.055663736593432;14.927500209145649;16.385778160102785;17.423780691742632;16.01878698035644;16.319636843348214;16.148397136431353;16.201626204182613;16.485813588874272;16.44049612044172;15.766684184582392;15.778795833267706;16.28949661089696;15.917045683157154;17.125847295460854;16.944265953371758;16.563643171465788;17.016645087505285;16.882726624679435;16.628274648575864;16.07196507295403;17.01476150988813;15.621078862335493
12.620219825507489;12.972261848733291;12.516438734607949;12.31628153174622;12.909518114296617;12.97405602262563;12.585901449690772;13.880253135551404;12.859922972861758;11.824958740528524;13.409523530691436;12.823964258486738;12.443202577297011;12.424953571261042;12.654188473059545;13.10459875356437;12.599680430581166;13.158925203806964;13.080151309614088;13.067602418889496;12.620219825507489;12.873828574886977;13.013497154291704;12.86321834758244;13.004922678569043;12.803727526553114;12.987796929042542;13.080151309614088;12.568906154502084;13.330216642678412;13.088788238716909;12.8115753883758;12.835458318236594;13.441128621804696;12.151967870968187;13.090939415984376;12.677058915711948;12.43149760425805;12.2903068962579;12.826945650415484;12.676397887044764;12.978710459106358;12.752798758435516;11.441388029346689;11.93258386928929;12.981210488271694;12.893870304785096;12.803727526553114;12.010528105886484;13.018026265843226;13.679040186393062;12.091435386323608;13.127671967038982;12.448632567730552;13.75258971764099;12.611485943240922;12.312599378862627;13.75258971764099;12.804332726187615;13.325024310191417;12.6640027628865;12.5980525001616;12.244066464194818;12.236014191900084;12.676397887044764;12.389900172773064;12.3445733225962;12.213408040858337;12.67529549909406;12.129926933510394;12.189206834597025;12.458150248057557;12.659103963473662;12.589651146514786;12.80634822671225;12.775816012673026;12.83466855769086;12.763627351727628;12.754052367528924;12.056299014550335;12.79197682089869;12.619073646817748;12.534059656450363;12.786473845221302;12.997532347526366;12.324743110494415;12.822172461476178;11.006326078524934;12.492604304386685;13.183945471757246;12.541338657970826;12.450953464712992;12.420223419348645;11.952013164889486;13.058330026205653;12.28886607416582;12.635037871183252;12.496853777388042;12.531137741444716;12.244958393151132;12.705848343508944;12.708221730038352;12.38720958071964;12.298921740969751;12.16679075071818;12.5473765634981;12.409656113059851;12.72749506902543;12.772520776314757;12.241089378860856;13.15813628540764;12.19567978549598;12.458150248057557;12.637756945412145;12.829326335841666;12.817583288677616
7.768184324776926;7.569855608330948;8.546894459887637;7.977279923499917;9.805743872151618;7.599912842187128;8.957102041562287;11.88264304936184;8.60733031374961;8.787902559391432;9.41574176829009;7.954196310386875;8.965784284662087;7.845490050944375;8.64745842645492;9.550746785383245;7.129283016944966;8.266786540694902;7.179909090014935;7.918863237274595;7.768184324776926;9.86727873970966;8.184875342908283;7.965784284662087;8.199672344836364;9.26209484537018;7.442943495848728;8.103287808412022;8.581200581924957;11.278449458220482;10.216745858195306;7.257387842692652;10.35974956032233;9.618385502258606;6.614709844115208;8.011227255423254;8.405141463136344;8.027905996569885;9.194756854422248;10.461479447286155;9.071462362556623;8.558420713268664;8.312882955284355;8.339850002884624;8.754887502163468;8.523561956057012;8.303780748177102;9.26209484537018;8.357552004618084;9.187352073200495;8.758223214726724;8.174925682500678;8.092757140919852;7.584962500721156;8.741466986401146;8.603626344986193;9.477758266443889;8.741466986401146;8.308339030139408;10.697836357962377;8.487840033823051;10.837627933171404;8.845490050944376;8.049848549450562;8.707359132080883;9.12670447284319;10.78953364497036;9.447083226209651;11.015415052386688;8.784634845557521;8.149747119504681;8.744833837499545;8.562242424221072;8.405141463136344;8.321928094887362;8.997179480937621;8.335390354693924;8.88264304936184;10.27262978497637;8.800899899920305;10.869593843240784;9.199672344836364;9.036173612553483;12.107217075591382;9.584962500721156;7.584962500721156;10.606405212697783;9.845490050944376;7.665335917185176;9.144658242831882;9.118941072723509;12.113742166049189;8.696967526234287;10.127994320976391;10.023754353299417;10.358651200892886;12.221889161471266;8.257387842692651;10.567005370247031;9.44086916761087;10.071462362556623;8.774787059601174;10.383704292474052;9.041659151637214;10.161131882984307;10.278449458220482;9.758223214726724;12.792790294301064;9.667111542075029;9.30149619498255;9.659995892429976;10.779719355143405;10.480790201095816;12.213711798105672;9.69522829149575;9.044394119358454
8.321928094887362;7.129283016944966;8.550746785383243;6.599912842187128;8.915879378835774;6.442943495848728;8.262094845370179;10.33427328530719;9.50382573799575;9.00842862207058;8.67595703294175;7.366322214245816;14.322421119291617;7.05528243550119;9.179909090014934;9.39231742277876;10.643856189774723;10.213104219641906;7.741466986401146;9.06339508128851;8.321928094887362;9.46352437327118;8.214319120800766;8.558420713268664;7.383704292474052;8.519636252843213;8.335390354693924;8.640244936222345;8.194756854422248;8.554588851677638;7.3750394313469245;8.842350343413807;7.787902559391432;9.721099188707186;5.523561956057013;9.14210705730255;9.339850002884624;9.24555270625568;8.159871336778389;8.417852514885897;8.164906926675688;8.055282435501189;7.3750394313469245;6.714245517666122;7.330916878114617;7.539158811108031;8.577428828035748;8.519636252843213;6.94251450533924;7.954196310386875;6.870364719583405;10.105908508571158;9.69522829149575;7.584962500721156;10.13827180017222;7.392317422778761;7.6293566200796095;10.13827180017222;10.599912842187129;9.041659151637214;10.348728154231075;9.857980995127573;9.79603960882977;10.395534135462302;10.277287400130357;10.383704292474052;10.018200178813226;9.39231742277876;9.929258408636972;8.375039431346925;10.41679752760606;9.556506054671928;9.426264754702098;10.721953612801386;10.675074920385445;9.868822554775;9.76983784362944;10.092757140919852;10.482807956726669;7.044394119358453;10.225207436943505;10.266786540694902;9.199672344836364;9.984418458801136;9.436711542137214;9.26209484537018;9.240791332161956;10.25974326369078;9.473705749619416;10.178664851006472;9.991521846075695;9.839203788096944;9.658211482751796;8.823367240046235;7.734709620225838;9.61654884377899;10.197216693110052;9.194756854422248;9.221587121264806;9.902375114486023;9.162391328756906;9.894817763307945;9.693486957499324;9.047123912114026;9.86727873970966;10.308339030139408;8.721099188707186;10.13827180017222;10.651948610723446;9.935165049603697;9.90839262077375;10.27262978497637;10.31174831500496;9.992938336165814;10.43879185257826;9.874981347653774
11.210671343785622;10.830515206976838;10.757390009366638;10.004220466318197;11.180530807344482;11.23421867823847;11.11504365016171;11.31628153174622;11.404077136241234;10.757390009366638;9.103287808412022;11.154185209265297;10.794415866350104;11.06204613772049;10.880348808156027;10.733862719678545;10.210671343785622;11.516192477879368;11.79968636133125;11.281930026955443;11.210671343785622;10.874981347653774;11.563196272216738;11.640244936222343;9.829722735086058;11.047805554007589;10.749869427396844;11.159871336778387;10.593391122791736;9.52552080909507;10.64745842645492;11.165535141377925;10.515699838284045;11.040974598817304;9.92035285541508;11.382624026574916;11.003517912108602;11.125413470483316;11.414685235807214;10.405141463136344;11.034111146096592;11.214319120800766;10.584022940257542;9.813781191217036;9.862637357558794;10.11504365016171;11.51224664282918;11.047805554007589;7.539158811108031;10.802516365121225;9.813781191217036;10.887220615468385;11.362491806046062;10.456354415108288;11.792383614935188;10.982280604558284;10.682116764950074;11.792383614935188;11.325867580575418;10.074141462752506;11.433585441150496;11.391243589427445;10.843921051289035;11.041659151637214;10.871135184243045;11.369052007001388;10.85096815098244;10.807354922057604;11.50382573799575;10.335390354693924;11.283088353024002;11.14338321398982;10.458406613236534;10.902375114486023;11.369597346278676;11.020285500844649;10.76983784362944;11.368506461507693;11.271463027904376;9.461479447286155;11.463013413449692;11.342630298678408;11.720671786825555;10.915879378835774;10.048486873992337;11.200285605224298;11.025831668332026;10.694357887221452;11.778487861222372;11.064742764750257;11.273795599214264;11.141468555393084;11.203348002979762;10.648357582009666;9.30149619498255;11.011926066306808;10.992938336165814;11.035486451292154;11.340406490853294;11.352595231134304;11.239001757765582;11.661778097771988;11.213104219641906;11.3292357417338;10.90839262077375;11.051208940914766;11.61056350392504;11.29634268469289;11.156715144224702;11.419433550705378;11.714245517666123;10.754887502163468;10.981567281903017;10.734709620225836;11.140190703191836;11.339850002884624
10.818582177480858;11.282509306240836;10.746514321138465;10.478769619475765;11.35149140932002;10.448116305409464;11.338736382573916;12.15386865522324;11.089450481115907;10.14974711950468;11.719388820942084;11.1705510353167;10.230020435705637;11.357552004618084;10.824163209744158;10.214319120800766;10.053925881531104;9.778077129535358;12.311180660053354;11.127349541059118;10.818582177480858;10.746514321138465;10.847840355630714;11.163649676015824;10.347621368568134;11.134426320220928;10.384783750093352;11.549303368513575;10.603626344986193;10.271463027904376;10.715961990255144;10.970105890612182;10.221587121264806;10.62844554013718;9.99435343685886;10.783816759320182;11.069449767427784;10.849405100947758;9.709083812550343;9.98584193700334;10.693486957499324;9.159871336778387;10.554588851677638;9.977279923499916;9.688250309133178;11.163649676015824;11.249113452713727;11.134426320220928;9.457380879072534;11.43827205612483;11.450695771572915;9.900866807980748;11.810571634741146;10.210671343785622;11.330356716957944;11.14210705730255;10.593391122791736;11.330356716957944;10.430452551665532;9.91737207947684;9.988684686772164;9.951284714966972;9.328674927327947;8.665335917185176;9.73640193131829;10.030667136246942;9.312882955284357;8.682994583681683;9.7431513941125;8.50382573799575;9.30149619498255;9.44086916761087;9.560332834212442;9.273795599214264;10.124121311829189;9.800899899920305;9.824958740528524;9.4797802640291;9.65642486327778;9.682994583681683;9.935165049603697;9.29920801838728;9.326429487122304;9.310612781659527;9.271463027904376;9.932214751968385;9.52552080909507;9.019590728357882;10.109830654278792;9.99717948093762;9.92481250360578;9.876516946565;9.43879185257826;9.49585502688717;9.584962500721156;9.89026427702111;9.543031820255235;10.26795708440284;10.40832974076739;9.355351096424812;9.366322214245816;9.804131021183318;10.406205005418856;10.095397022792556;9.584962500721156;9.689997971419446;9.566054038171092;9.86573327085176;9.477758266443889;9.35974956032233;9.477758266443889;9.344295907915816;9.968666793195208;8.459431618637296;9.562242424221072;9.105908508571158
10.064742764750257;10.919608238603251;9.144658242831882;7.774787059601174;10.434628227636724;9.403012023574997;10.112439506781552;10.804937672051908;9.926295994781112;11.599912842187129;9.731319031025064;10.414685235807214;8.948367231584678;9.08214904135387;11.161761743304677;10.566054038171092;6.554588851677638;11.223398414711628;9.84862294042934;11.493855449240822;10.064742764750257;10.203348002979762;11.24198314969433;9.03342300153745;8.985841937003341;10.390168956200185;10.151016538892248;9.562242424221072;9.264442600226602;7.531381460516312;8.098032082960527;11.330916878114618;10.610102062999664;11.51717725268954;6.807354922057604;9.52552080909507;11.019590728357882;10.355351096424812;9.052568050804153;7.826548487290915;11.381542951184583;8.535275376620802;10.004220466318197;9.162391328756906;9.312882955284357;9.870364719583405;9.818582177480858;10.390168956200185;4.754887502163468;10.900866807980748;10.47269083924278;7.366322214245816;9.355351096424812;9.467605550082997;11.794821973331224;9.159871336778387;10.197216693110052;11.794821973331224;12.340406490853294;9.59245703726808;11.276706019892432;11.043027283594547;9.672425341971495;9.80896417491926;10.404077136241234;11.857980995127573;9.96289600533726;8.134426320220927;10.187352073200495;10.164906926675688;11.86573327085176;9.86418614465428;9.823367240046236;10.725366257895642;10.091435386323608;11.844705764411938;11.110483309816226;11.015415052386688;9.497851836951115;11.68650052718322;10.213104219641906;11.101975670949232;10.437752072323605;9.016808287686557;10.08746284125034;13.219168520462162;9.219168520462162;8.700439718141093;11.81658370778757;10.390168956200185;12.410981267043796;11.436711542137214;10.747353829478062;10.681238411777803;9.278449458220482;11.702172685365548;10.51668494930961;11.957102041562289;11.589651146514786;10.22881869049588;13.052058534626903;11.262682142362165;10.842350343413807;10.74819284958946;9.184875342908285;11.510764167917891;13.33119687715303;10.573647187493322;9.197216693110052;9.611024797307351;9.632995197142955;8.965784284662087;11.12347479824414;10.854089179870574;10.022367813028454;11.813380386924727
8.243173983472952;9.954196310386877;9.76487159073609;10.29920801838728;9.579315937580017;8.45532722030456;10.152284842306582;9.753216749178955;8.78135971352466;9.868822554775;7.330916878114617;10.174925682500678;8.643856189774725;9.162391328756906;10.672425341971495;8.89178370321831;9.7279204545632;11.001408194392807;7.169925001442312;9.674192268145683;8.243173983472952;8.854868383260236;9.76155123244448;9.29232163280204;9.428360172704291;9.80896417491926;9.709083812550343;9.80896417491926;9.449148645375436;7.614709844115208;9.1006623390052;10.022367813028454;12.044735626056909;6.357552004618084;6.930737337562887;8.918863237274595;10.068778277985412;8.103287808412022;7.994353436858858;9.159871336778387;9.776433032444732;9.573647187493322;9.20212382383046;8.622051819456376;7.139551352398794;9.873444112515376;8.741466986401146;9.80896417491926;6.78135971352466;11.024447124040648;8.507794640198696;8.991521846075695;9.9901039638575;8.994353436858859;9.39660478118186;8.379378367071261;10.086136225027309;9.39660478118186;8.379378367071261;9.06339508128851;9.627533884472792;9.047123912114026;9.62935662007961;6.409390936137702;10.014020470314934;8.049848549450562;8.321928094887362;9.63117705570398;10.564149489985732;8.124121311829187;7.366322214245816;10.825753832883112;9.651051691178928;8.467605550082997;7.179909090014935;7.768184324776926;10.63026712502677;9.047123912114026;7.948367231584678;10.900112062977456;9.052568050804153;9.824958740528524;7.066089190457772;7.894817763307944;6.303780748177103;9.837627933171404;8.569855608330947;9.321928094887362;9.721099188707186;7.087462841250339;8.361943773735241;8.353146825498083;9.965784284662089;11.041659151637214;9.335390354693924;11.263856019596082;7.643856189774724;10.703038388986418;11.894817763307945;9.422064766172811;9.840777923595054;10.800899899920305;11.10000522442272;11.817383427897232;9.388017285345136;8.721099188707186;10.130570562805426;9.403012023574997;8.686500527183219;7.906890595608519;10.127994320976391;7.499845887083206;5.832890014164741;8.159871336778389;7.392317422778761;6.94251450533924
11.404609397837712;11.975489756945754;11.54978466794786;11.010528105886484;11.828929827651486;11.338736382573916;12.024447124040648;12.511999669441453;11.933690654952231;11.171176797651771;11.183635381473218;11.946540803893104;11.420486612825774;12.0566377151132;12.346790721750702;11.798471801101618;11.515207030408751;12.243769031961852;11.889884170302828;11.53430288245463;11.404609397837712;11.490850876740298;12.001760028327215;11.806146803320525;11.348728154231075;11.830515206976838;11.857203471508166;11.961811408087163;11.91214085629572;11.659995892429976;11.584962500721156;11.775198728897983;11.400345796534694;12.071462362556623;10.492854620174748;11.799281621521924;12.194449079479025;11.733439082899434;11.107870914279614;11.84862294042934;11.678600139099458;11.593391122791736;11.336506559810257;10.580258567499788;10.523561956057012;11.515207030408751;12.12088584278779;11.830515206976838;9.419960177847887;11.71639078949768;11.930737337562888;11.306061689428342;12.47015043527436;10.953468962228849;13.139391470419255;11.237807473723135;11.555547771647063;13.139391470419255;11.401412878714178;11.199672344836364;11.712097051087548;11.423641195075856;11.4241662888181;11.090112419664289;11.047805554007589;11.323617763291578;11.448632567730552;11.221587121264806;11.98049663618346;10.279610581052484;11.395534135462302;11.4893462407191;10.787086324551616;11.319107575824985;12.002463438892535;11.373408960228696;11.569380959522295;11.511258495502268;11.46352437327118;10.320800548881635;11.930737337562888;11.014717929860009;11.366322214245816;11.63390340934852;10.922584402713664;11.041659151637214;10.91139198784346;11.076815597050832;11.93110683302934;11.95383268214528;11.252665432450248;11.092757140919852;11.219773550892874;10.972261848733291;10.547858506058416;11.227014193649133;11.565102078360312;11.59105477403678;11.95383268214528;11.16679075071818;10.933690654952231;11.381542951184583;11.183635381473218;11.91139198784346;10.91139198784346;10.649256177517314;11.077483356859508;11.617467465294196;11.618385502258606;11.71639078949768;12.390437689560535;11.06204613772049;11.200285605224298;10.639340708652233;11.576484346796851;10.948367231584678
