TCGA-DJ-A3UK-01A;TCGA-DJ-A1QE-01A;TCGA-H2-A2K9-01A;TCGA-MK-A4N6-01A;TCGA-KS-A41I-01A;TCGA-BJ-A45C-01A;TCGA-E8-A432-01A;TCGA-DJ-A13S-01A;TCGA-EM-A3O8-01A;TCGA-CE-A3MD-01A;TCGA-ET-A3DR-01A;TCGA-EM-A2CL-01A;TCGA-DE-A2OL-01A;TCGA-EL-A3TA-01A;TCGA-EM-A1CV-01A;TCGA-ET-A2N4-01A;TCGA-EM-A2P0-01A;TCGA-ET-A3BW-01A;TCGA-EL-A3ZG-01A;TCGA-EL-A3MY-01A;TCGA-ET-A25L-01A;TCGA-DJ-A4UL-01A;TCGA-DJ-A2Q5-01A;TCGA-CE-A484-01A;TCGA-EM-A22I-01A;TCGA-FE-A239-01A;TCGA-BJ-A2N7-01A;TCGA-ET-A3DR-01A;TCGA-EL-A4KG-01A;TCGA-ET-A39P-01A;TCGA-FE-A23A-01A;TCGA-EL-A3H7-01A;TCGA-IM-A41Y-01A;TCGA-E8-A417-01A;TCGA-EL-A3CR-01A;TCGA-DJ-A2PP-01A;TCGA-DJ-A3UY-01A;TCGA-EL-A3ZQ-01A;TCGA-EM-A3SY-01A;TCGA-DJ-A1QL-01A;TCGA-DJ-A1QL-01A;TCGA-DJ-A13W-01A;TCGA-E8-A44K-01A;TCGA-DE-A4M8-01A;TCGA-EL-A4KD-01A;TCGA-ET-A39T-01A;TCGA-EL-A3CY-01A;TCGA-FY-A40M-01A;TCGA-E3-A3E1-01A;TCGA-E3-A3E5-01A;TCGA-ET-A3BQ-01B;TCGA-FY-A40K-01A;TCGA-DJ-A3VB-01A;TCGA-EL-A4KG-01A;TCGA-IM-A420-01A;TCGA-ET-A39T-01A;TCGA-EM-A3SU-01A;TCGA-DJ-A4UW-01A;TCGA-EL-A3ZQ-11A;TCGA-BJ-A3PR-11A;TCGA-KS-A41J-11A;TCGA-EL-A3MY-11A;TCGA-BJ-A2NA-11A;TCGA-EL-A3GZ-11A;TCGA-EL-A3T8-11A;TCGA-EL-A3TB-11A;TCGA-EL-A3ZT-11A;TCGA-DO-A1JZ-11A;TCGA-H2-A2K9-11A;TCGA-EL-A3ZG-11A;TCGA-EL-A3MW-11A;TCGA-BJ-A28R-11A;TCGA-EM-A1YC-11A;TCGA-ET-A2MX-11C;TCGA-BJ-A290-11A;TCGA-EL-A3TA-11A;TCGA-BJ-A2N9-11A;TCGA-BJ-A3PU-11A;TCGA-EM-A1CT-11A;TCGA-EL-A3ZS-11A;TCGA-BJ-A2N7-11A;TCGA-EL-A3ZH-11A;TCGA-ET-A3DW-11A;TCGA-ET-A2N5-11B;TCGA-EM-A3ST-11A;TCGA-EL-A3T1-11A;TCGA-EM-A1CV-11A;TCGA-EM-A1CW-11A;TCGA-EL-A3N3-11A;TCGA-EL-A3MX-11A;TCGA-EL-A3ZL-11A;TCGA-EL-A3ZR-11A;TCGA-EL-A3ZK-11A;TCGA-GE-A2C6-11A;TCGA-BJ-A28W-11A;TCGA-EL-A3ZP-11A;TCGA-EL-A3T7-11A;TCGA-KS-A41I-11A;TCGA-BJ-A28X-11A;TCGA-EL-A3T0-11A;TCGA-EL-A3T6-11A;TCGA-EL-A3H1-11A;TCGA-EL-A3N2-11A;TCGA-E8-A2JQ-11A;TCGA-EM-A1CU-11A;TCGA-EL-A3ZO-11A;TCGA-EL-A3H7-11A;TCGA-KS-A41L-11A;TCGA-EM-A1CS-11A;TCGA-EL-A3H2-11A;TCGA-BJ-A2N8-11A;TCGA-FY-A3TY-11A;TCGA-EL-A3T2-11A;TCGA-EL-A3ZM-11A;TCGA-EL-A3T3-11A;TCGA-ET-A3DP-11A
12.532112370794998;12.774375272802065;13.644757592516257;12.761135649828644;10.674192268145683;12.41336348121097;12.64227737850386;12.649256177517314;13.280915728185574;12.615169813843602;12.152284842306582;13.043539998771736;13.486332252768664;12.554588851677638;12.872482508106724;12.510764167917891;12.519144787997414;12.40886043602476;13.002815015607052;12.690652799348484;11.020979938904212;12.236911111444602;12.706711844980717;12.794821973331224;12.390975006155534;13.151809359179763;12.907454038318624;12.152284842306582;13.165535141377925;12.479527669256347;13.036860446673046;13.043198208900224;12.269418929741096;12.629811944382231;12.543756853375896;12.944162985854788;12.74588436914204;11.252665432450248;12.914198242454956;12.821574700936909;12.821574700936909;10.506803437795648;12.237508748172656;12.019938156424796;12.711666973564348;12.4542992936199;12.30862344513114;12.687156944138907;12.800090987624994;12.352043425795433;12.947454306767218;12.4070021479242;13.43280285635187;13.165535141377925;13.007027266893967;12.4542992936199;12.29117069932186;12.744413410557655;13.089450481115907;11.83289001416474;13.02167404285837;12.776021715252812;12.45249865769279;12.552188759557149;12.564387696052629;12.876900591040306;12.581435989454384;12.458406613236534;12.910830081296574;12.420223419348645;12.659103963473662;12.59105477403678;12.413892328372643;12.928333307585149;13.132981618529351;13.023407843140218;12.58331786813751;13.077983973962752;13.075980462416286;10.773963368433558;13.245404150930328;13.323477033150423;12.926110641785304;13.027905996569883;12.59269061535341;12.73978060977326;12.59245703726808;12.055960234452296;12.87824254386927;13.029459787824964;13.051208940914766;12.673971520682796;12.627989784315703;12.003517912108602;11.563196272216738;12.448374459662794;12.732803394393494;12.270003253378444;12.40832974076739;12.932399322433792;12.978352958165145;13.090939415984376;12.56652978262417;12.26209484537018;12.389631339260522;12.94982671075911;12.799079209029006;13.116668855967111;13.044735626056909;13.039433166324494;13.59700500260697;12.521845775161932;12.418116141207488;12.969386521342283;12.90048948483465;12.97513145692134
12.263269200372662;12.41336348121097;10.97656412341533;12.684967725143876;10.61194694181998;10.851749041416058;10.909143047339898;10.92481250360578;11.127349541059118;11.000704269011246;10.669770888525518;11.550746785383245;10.388017285345136;12.508537595347322;12.214015491410844;11.724940118462358;11.421538906848276;11.466076461396252;12.663780450683134;12.798269274949693;10.813781191217036;13.214926187942435;11.756556322524087;11.34485068394299;11.598517810612622;11.211279947482009;11.41732511767992;10.669770888525518;13.20304205556246;11.821773981970567;12.085140461701762;11.825356341479337;11.591522346570734;12.031701202740305;11.171176797651771;12.950009041886164;12.47851684767645;10.411510988012072;9.710806433699352;9.52552080909507;9.52552080909507;7.531381460516312;11.556984957594462;11.173052457774116;12.550025257465784;12.621365094314864;12.351215321855609;11.285402218862249;12.646558710154547;11.619761463298424;12.867664848380745;13.098690096673591;14.2408658496094;13.20304205556246;11.569380959522295;12.621365094314864;12.083479327331842;13.171020382511934;14.421078622653663;10.790348496751914;12.680359523513712;11.95746484680521;10.116343961237469;11.3151495622563;12.034111146096592;11.436190995481416;11.91625269881221;10.506803437795648;11.0566377151132;12.55170826162069;13.347067657165873;11.40832974076739;11.031356596255709;12.433585441150496;11.17367713630342;13.506431561252567;11.640696837570092;11.347621368568134;11.020285500844649;12.022020969646356;12.622051819456376;14.533573081389802;11.891024190149498;11.773551346428505;10.925554439873554;14.058414589673388;12.160186576600662;11.281350514981035;13.67087750439698;11.461479447286155;14.459751783535282;13.411775775576528;12.79968636133125;11.111135670234708;8.974414589805527;11.43514933836693;12.45917543555203;13.635264656539514;10.811374693509942;10.849405100947758;15.442263185600936;13.11877889015452;13.056807035580608;10.10459875356437;11.007728114632254;14.79197682089869;15.084060941950035;12.192292814470768;10.75905593916017;10.889503963411476;10.568906154502084;11.948732239819616;12.356451970221755;11.895953892812168;11.350386742312844;14.930275335112052
10.907641803665529;11.289442575688332;12.224001674198105;11.478769619475765;9.204571144249204;10.760719947465624;11.225207436943505;11.606405212697783;12.350662988372257;10.576484346796851;11.034798962577268;11.84979602224561;11.829326335841666;10.381542951184583;12.14433959124784;10.924070185585345;11.539158811108033;11.375582512490508;10.904634621668151;10.679480099505446;9.377210530388552;9.857980995127573;11.114393054867309;11.111135670234708;10.968666793195208;11.451726268074506;11.23421867823847;11.034798962577268;10.733015321685963;11.214926187942435;10.798471801101618;10.89633240390994;10.909143047339898;11.634811050171718;10.689997971419446;11.974414589805528;11.265615046484458;8.618385502258606;11.157346935362844;10.732167425663384;10.732167425663384;8.861086905995395;10.610102062999664;10.553629293916364;11.200898605038445;10.957827560833744;11.09341756438796;10.790348496751914;11.1767964781476;10.772314573921651;11.280190792216906;10.924070185585345;11.214319120800766;10.733015321685963;10.808159772868375;10.957827560833744;9.715961990255144;10.894059846274022;11.461479447286155;9.573647187493322;11.647908074281808;11.67065624911844;10.536247215688128;11.236014191900084;11.08746284125034;11.593857938858225;11.419433550705378;11.08746284125034;11.776021715252812;9.933690654952231;11.593857938858225;11.152284842306582;10.517669388133813;11.09077405464075;11.661778097771988;11.519636252843211;10.725366257895642;11.70173963867435;11.48733761520718;8.118941072723507;11.712097051087548;11.76983784362944;11.447083226209651;11.105253779700885;9.99717948093762;10.978710459106358;10.92035285541508;11.157346935362844;11.760304125286382;11.397139806235604;11.719388820942084;11.567956075415466;11.298635406734242;10.772314573921651;8.693486957499324;11.385323176175872;11.50332885662666;10.758223214726724;11.267371931265274;11.619302955415687;11.107217075591382;11.785043714779723;11.698270577692032;10.961449694398196;11.287712379549449;11.197216693110052;11.403544678202014;11.383704292474052;11.23421867823847;11.693051295397;11.995767150877802;11.199672344836364;11.21856323619027;10.979425195331473;11.273212809854334;11.857203471508166
12.325024310191417;15.023407843140218;15.132419399160442;15.474719946526482;13.644081593265676;11.987619311924323;12.70433597118232;14.68485817694223;12.595024318613635;13.942606137022771;14.475290119126637;14.580788526297118;14.962850830060813;13.12815547093924;12.080484457067568;12.84901407369482;14.227315099905493;11.63390340934852;13.689015171898564;15.097126823785349;13.131053096409644;12.1331422124006;13.57234495580028;11.870364719583405;15.483185971936717;11.712527000439824;13.509156432503849;14.475290119126637;15.44582315991613;14.600842114387302;14.522887985584187;14.90627995091444;14.199365616857982;13.485074563698612;13.73798667210327;14.243322768605957;14.02669633424996;13.461990950585571;13.508042334429003;14.430975172588068;14.430975172588068;12.517423341396473;14.442295588602516;12.50308035175293;14.611601206696491;13.742730476519174;15.54257848945404;14.630380897751948;14.016721249887311;12.735344469539005;14.978174174468167;11.930737337562888;15.857543689654038;15.44582315991613;14.540006920751289;13.742730476519174;13.918863237274596;13.34318571544788;15.21973574392368;11.465056167831175;12.7737573721398;13.7282394114253;10.358651200892886;10.989394499844732;11.913637428049103;12.762174381993102;11.582141981658776;12.39231742277876;10.618385502258606;11.943247395901553;14.196141029718238;10.923327485419192;12.13699111208023;12.050528905530555;12.673750739438065;14.50624558702854;12.671983272091865;11.782588759494963;12.214926187942435;12.575775579874763;12.738725622493424;14.138511802674932;12.029632328044135;11.377210530388552;10.406205005418856;15.161564941492689;12.561526624136484;10.916625922211235;13.74157231951848;12.607561496354206;14.151175137808572;14.133543618886286;12.99806148563642;11.81698362325538;12.681018739902102;12.887791791341588;14.092674566725234;13.039433166324494;11.554588851677638;12.056299014550335;14.953150632063606;13.560093957642495;13.086302118782552;12.087131301540529;11.375039431346924;14.478769619475765;15.631518131801762;11.881113960675096;12.436451292286977;11.965062756744627;10.290018846932618;10.480790201095816;13.831999919509736;13.072132604167232;12.466076461396252;14.72940831698402
15.78917700254147;15.773551346428505;17.769534409897588;15.30983158370548;14.521539099344846;16.189766658462986;15.111135670234708;16.171587306727524;16.41326430078258;15.307663319731114;15.730815060551256;16.92787053451273;17.304315667430636;15.537218400538595;15.770921936352474;15.454684851960144;15.7777433239162;15.792409035754376;15.10336977739252;14.81317994301459;13.719923528720669;15.719976988600276;15.754965771255629;15.971925192582336;14.885172042953508;17.00754198515625;16.272648008070668;15.730815060551256;15.870172039110212;15.169690168685078;16.359131836039335;15.231783686095364;15.157031074378354;15.391344295264783;15.687184288365003;16.14782102389248;15.986642026703608;14.653404916746982;14.62548055047108;17.001034276799334;17.001034276799334;16.014238462645608;14.740940205425895;15.072174483930969;16.863811200329607;15.332386267181604;14.55632642508309;16.858648844861527;15.706415074641477;15.393926675640415;16.162194612815437;15.79649595732204;15.873227807398685;15.870172039110212;15.5346676445924;15.332386267181604;14.416071776078178;15.20522051650675;17.079297267953322;15.901856811968903;17.381382409984795;16.41172613160987;16.126563325715097;16.36218356348746;16.859182902142923;16.784379243437744;17.127440230649455;16.244438168275632;17.15577681880192;15.526346403176795;16.50481898763284;15.98850717892317;16.908404349191226;17.016177144641983;17.297328285169055;16.88212955188097;16.22622401599265;17.099049821020355;15.956988646210542;12.818382455041156;16.989128360866413;17.126522995427695;16.109443000310264;16.935567942192904;16.739582858413772;15.712661333339431;16.895977552665407;15.928888439397635;16.185320693862266;17.50826677059824;16.324022285996254;16.677169057716114;16.39320608639947;15.055663736593432;14.927500209145649;16.385778160102785;17.423780691742632;16.01878698035644;16.319636843348214;16.148397136431353;16.201626204182613;16.485813588874272;16.44049612044172;15.766684184582392;15.778795833267706;16.28949661089696;15.917045683157154;17.125847295460854;16.944265953371758;16.563643171465788;17.016645087505285;16.882726624679435;16.628274648575864;16.07196507295403;17.01476150988813;15.621078862335493
12.274960472140602;12.619761463298424;13.87469324080491;12.490600213019594;12.419960177847887;13.16317792440416;13.276560638218411;13.32671035834696;12.915879378835774;12.755722153642282;11.841957399099549;12.974593839981678;13.183945471757246;13.129283016944967;12.7688046164558;12.750706986224948;11.934796592178404;12.47699928613306;13.137631598235428;12.813981551614678;11.441388029346689;13.330356716957944;12.82097669262124;13.046441948007311;12.4893462407191;13.105090051046009;13.1767964781476;11.841957399099549;13.43918157705253;12.883597907455398;13.63185912728278;13.081649867700005;12.805340828416384;12.798471801101618;13.259301915079512;12.924070185585345;12.677058915711948;13.612062168451637;12.97405602262563;13.04678297035635;13.04678297035635;12.611024797307351;12.764664292073348;12.32333628928017;13.134747168669016;12.558420713268664;12.525765478821915;13.561526624136484;13.240195053979924;12.571752643503546;13.040289721025715;12.442943495848729;13.552549028017228;13.43918157705253;12.99806148563642;12.558420713268664;12.382083590141969;12.706711844980717;12.804332726187615;13.325024310191417;12.6640027628865;12.5980525001616;12.244066464194818;12.236014191900084;12.676397887044764;12.389900172773064;12.3445733225962;12.213408040858337;12.67529549909406;12.129926933510394;12.189206834597025;12.458150248057557;12.659103963473662;12.589651146514786;12.80634822671225;12.775816012673026;12.83466855769086;12.763627351727628;12.754052367528924;12.056299014550335;12.79197682089869;12.619073646817748;12.534059656450363;12.786473845221302;12.997532347526366;12.324743110494415;12.822172461476178;11.006326078524934;12.492604304386685;13.183945471757246;12.541338657970826;12.450953464712992;12.420223419348645;11.952013164889486;13.058330026205653;12.28886607416582;12.635037871183252;12.496853777388042;12.531137741444716;12.244958393151132;12.705848343508944;12.708221730038352;12.38720958071964;12.298921740969751;12.16679075071818;12.5473765634981;12.409656113059851;12.72749506902543;12.772520776314757;12.241089378860856;13.15813628540764;12.19567978549598;12.458150248057557;12.637756945412145;12.829326335841666;12.817583288677616
8.614709844115207;7.954196310386875;5.977279923499917;8.022367813028454;8.257387842692651;9.29232163280204;8.219168520462162;9.189824558880018;10.897845456005513;7.539158811108031;6.022367813028454;9.958552715431011;12.7868821936647;9.337621901992508;9.430452551665532;9.54882190845875;7.3750394313469245;7.303780748177103;7.665335917185176;8.599912842187127;8.339850002884624;10.105908508571158;7.918863237274595;8.98299357469431;6.672425341971495;8.800899899920305;9.461479447286155;6.022367813028454;8.845490050944376;7.98299357469431;8.971543553950772;8.344295907915816;9.381542951184583;8.543031820255237;9.398743691938192;8.308339030139408;8.405141463136344;8.330916878114618;7.599912842187128;8.778077129535358;8.778077129535358;6.820178962415188;8.027905996569885;8.939579214314692;9.164906926675688;6.870364719583405;7.86418614465428;8.936637939002571;9.876516946565;8.74819284958946;8.400879436282183;9.83289001416474;10.29232163280204;8.845490050944376;8.562242424221072;6.870364719583405;8.721099188707186;9.887220615468385;8.308339030139408;10.697836357962377;8.487840033823051;10.837627933171404;8.845490050944376;8.049848549450562;8.707359132080883;9.12670447284319;10.78953364497036;9.447083226209651;11.015415052386688;8.784634845557521;8.149747119504681;8.744833837499545;8.562242424221072;8.405141463136344;8.321928094887362;8.997179480937621;8.335390354693924;8.88264304936184;10.27262978497637;8.800899899920305;10.869593843240784;9.199672344836364;9.036173612553483;12.107217075591382;9.584962500721156;7.584962500721156;10.606405212697783;9.845490050944376;7.665335917185176;9.144658242831882;9.118941072723509;12.113742166049189;8.696967526234287;10.127994320976391;10.023754353299417;10.358651200892886;12.221889161471266;8.257387842692651;10.567005370247031;9.44086916761087;10.071462362556623;8.774787059601174;10.383704292474052;9.041659151637214;10.161131882984307;10.278449458220482;9.758223214726724;12.792790294301064;9.667111542075029;9.30149619498255;9.659995892429976;10.779719355143405;10.480790201095816;12.213711798105672;9.69522829149575;9.044394119358454
8.426264754702098;8.936637939002571;8.370687406807217;8.665335917185176;7.339850002884624;9.614709844115207;8.290018846932618;7.693486957499325;9.20212382383046;8.994353436858859;8.50382573799575;9.754887502163468;8.754887502163468;8.89178370321831;8.43879185257826;8.471675214392045;8.118941072723507;7.294620748891627;8.714245517666123;8.72451385311995;6.714245517666122;7.03342300153745;7.906890595608519;7.658211482751795;7.94251450533924;10.975847968006784;8.73809225962049;8.50382573799575;9.643856189774723;7.584962500721156;9.588714635582264;7.741466986401146;7.149747119504682;8.379378367071261;11.436711542137214;9.681238411777803;9.339850002884624;6.754887502163468;6.442943495848728;8.361943773735241;8.361943773735241;8.991521846075695;7.900866807980749;7.665335917185176;9.826548487290914;9.167418145831736;9.4241662888181;7.727920454563199;9.194756854422248;7.820178962415188;8.396604781181859;9.105908508571158;8.851749041416058;9.643856189774723;8.651051691178928;9.167418145831736;9.1006623390052;8.848622940429339;10.599912842187129;9.041659151637214;10.348728154231075;9.857980995127573;9.79603960882977;10.395534135462302;10.277287400130357;10.383704292474052;10.018200178813226;9.39231742277876;9.929258408636972;8.375039431346925;10.41679752760606;9.556506054671928;9.426264754702098;10.721953612801386;10.675074920385445;9.868822554775;9.76983784362944;10.092757140919852;10.482807956726669;7.044394119358453;10.225207436943505;10.266786540694902;9.199672344836364;9.984418458801136;9.436711542137214;9.26209484537018;9.240791332161956;10.25974326369078;9.473705749619416;10.178664851006472;9.991521846075695;9.839203788096944;9.658211482751796;8.823367240046235;7.734709620225838;9.61654884377899;10.197216693110052;9.194756854422248;9.221587121264806;9.902375114486023;9.162391328756906;9.894817763307945;9.693486957499324;9.047123912114026;9.86727873970966;10.308339030139408;8.721099188707186;10.13827180017222;10.651948610723446;9.935165049603697;9.90839262077375;10.27262978497637;10.31174831500496;9.992938336165814;10.43879185257826;9.874981347653774
10.835260918627489;11.1357092861044;12.041316915829444;11.722807531169549;9.18239435340453;10.002815015607052;11.856036399819155;11.62890115202819;11.269126679149418;10.733015321685963;10.498849206531723;11.154185209265297;11.649705265471413;10.52061868055628;11.888362741170644;11.384783750093352;11.055282435501187;10.754052367528924;11.33427328530719;11.274960472140602;9.813781191217036;10.265615046484458;11.149111990706889;10.318542809702723;11.166163082646111;11.127349541059118;10.99081307915361;10.498849206531723;10.960725994839056;10.648357582009666;10.933690654952231;11.144020869266893;10.661778097771988;11.367414751246828;11.14210705730255;11.884933647949762;11.003517912108602;8.842350343413807;11.23421867823847;11.0;11.0;8.727920454563199;10.371776644337924;10.722807531169549;11.14338321398982;10.685624839726357;11.608716854020573;10.837627933171404;11.514714054138487;10.41256984680521;11.094077685671904;10.821773981970567;11.536247215688128;10.960725994839056;11.02167404285837;10.685624839726357;10.239598529249124;11.002111776479852;11.325867580575418;10.074141462752506;11.433585441150496;11.391243589427445;10.843921051289035;11.041659151637214;10.871135184243045;11.369052007001388;10.85096815098244;10.807354922057604;11.50382573799575;10.335390354693924;11.283088353024002;11.14338321398982;10.458406613236534;10.902375114486023;11.369597346278676;11.020285500844649;10.76983784362944;11.368506461507693;11.271463027904376;9.461479447286155;11.463013413449692;11.342630298678408;11.720671786825555;10.915879378835774;10.048486873992337;11.200285605224298;11.025831668332026;10.694357887221452;11.778487861222372;11.064742764750257;11.273795599214264;11.141468555393084;11.203348002979762;10.648357582009666;9.30149619498255;11.011926066306808;10.992938336165814;11.035486451292154;11.340406490853294;11.352595231134304;11.239001757765582;11.661778097771988;11.213104219641906;11.3292357417338;10.90839262077375;11.051208940914766;11.61056350392504;11.29634268469289;11.156715144224702;11.419433550705378;11.714245517666123;10.754887502163468;10.981567281903017;10.734709620225836;11.140190703191836;11.339850002884624
10.353146825498085;11.466586337719244;11.725366257895642;11.07347215397646;10.386940245324311;10.38586240064146;10.700439718141093;10.541096615349524;10.186114239541643;11.284824100224624;9.729620743553038;10.91513244895065;9.758223214726724;10.489847960439295;10.001408194392807;10.617467465294196;11.072132604167232;10.501837184902296;11.043710863347156;11.207624468226758;9.977279923499916;10.71853287606922;11.261507309202056;10.29232163280204;11.337621901992508;9.167418145831736;10.836839359748716;9.729620743553038;12.191676146352428;11.531868775177552;11.307770031890705;11.212496385193948;10.875749351420056;11.81498293642679;11.053925881531104;10.476746203939468;11.069449767427784;10.52258153125483;10.448116305409464;9.782998208920414;9.782998208920414;8.643856189774725;11.369052007001388;10.417852514885896;11.083479327331842;10.951284714966972;11.319107575824985;11.620219825507489;11.040289721025715;10.582141981658776;11.249113452713727;10.69261550169458;12.603626344986193;12.191676146352428;11.289442575688332;10.951284714966972;11.078817949961978;10.325305455089682;10.430452551665532;9.91737207947684;9.988684686772164;9.951284714966972;9.328674927327947;8.665335917185176;9.73640193131829;10.030667136246942;9.312882955284357;8.682994583681683;9.7431513941125;8.50382573799575;9.30149619498255;9.44086916761087;9.560332834212442;9.273795599214264;10.124121311829189;9.800899899920305;9.824958740528524;9.4797802640291;9.65642486327778;9.682994583681683;9.935165049603697;9.29920801838728;9.326429487122304;9.310612781659527;9.271463027904376;9.932214751968385;9.52552080909507;9.019590728357882;10.109830654278792;9.99717948093762;9.92481250360578;9.876516946565;9.43879185257826;9.49585502688717;9.584962500721156;9.89026427702111;9.543031820255235;10.26795708440284;10.40832974076739;9.355351096424812;9.366322214245816;9.804131021183318;10.406205005418856;10.095397022792556;9.584962500721156;9.689997971419446;9.566054038171092;9.86573327085176;9.477758266443889;9.35974956032233;9.477758266443889;9.344295907915816;9.968666793195208;8.459431618637296;9.562242424221072;9.105908508571158
10.075479149488016;9.719388820942084;8.909893083770042;9.179909090014934;7.734709620225838;8.243173983472952;10.572700226487292;10.614709844115207;8.584962500721156;9.513727595952435;10.172427508645482;8.044394119358454;8.622051819456376;10.894059846274022;9.65284497300198;9.992938336165814;9.977279923499916;10.378294855911893;11.495355392235982;11.210671343785622;9.162391328756906;8.78135971352466;10.205793249397155;8.876516946565;10.015415052386688;6.6293566200796095;9.219168520462162;10.172427508645482;10.181152256865566;9.103287808412022;9.939579214314692;9.584962500721156;8.72451385311995;10.696098170955864;10.090112419664289;11.101319154423276;11.019590728357882;7.622051819456376;9.403012023574997;8.189824558880018;8.189824558880018;6.357552004618084;9.403012023574997;10.52061868055628;10.624795455860236;10.875749351420056;13.5939746192773;10.742309436084;10.38586240064146;9.167418145831736;11.44604940671655;10.505811553919594;9.926295994781112;10.181152256865566;9.86418614465428;10.875749351420056;9.207014320177532;11.479275030250204;12.340406490853294;9.59245703726808;11.276706019892432;11.043027283594547;9.672425341971495;9.80896417491926;10.404077136241234;11.857980995127573;9.96289600533726;8.134426320220927;10.187352073200495;10.164906926675688;11.86573327085176;9.86418614465428;9.823367240046236;10.725366257895642;10.091435386323608;11.844705764411938;11.110483309816226;11.015415052386688;9.497851836951115;11.68650052718322;10.213104219641906;11.101975670949232;10.437752072323605;9.016808287686557;10.08746284125034;13.219168520462162;9.219168520462162;8.700439718141093;11.81658370778757;10.390168956200185;12.410981267043796;11.436711542137214;10.747353829478062;10.681238411777803;9.278449458220482;11.702172685365548;10.51668494930961;11.957102041562289;11.589651146514786;10.22881869049588;13.052058534626903;11.262682142362165;10.842350343413807;10.74819284958946;9.184875342908285;11.510764167917891;13.33119687715303;10.573647187493322;9.197216693110052;9.611024797307351;9.632995197142955;8.965784284662087;11.12347479824414;10.854089179870574;10.022367813028454;11.813380386924727
10.73978060977326;9.105908508571158;10.453270634010623;8.800899899920305;10.523561956057012;7.179909090014935;10.659995892429976;10.54978466794786;9.23840473932508;10.204571144249204;9.129283016944967;7.707359132080882;9.571752643503546;10.148476582178278;9.603626344986193;10.027905996569883;9.715961990255144;9.231221180711186;8.447083226209653;10.01262453886506;8.622051819456376;9.961449694398196;10.991521846075695;9.344295907915816;8.92481250360578;11.950920352030098;9.348728154231075;9.129283016944967;9.174925682500678;9.571752643503546;9.350939181546432;10.118941072723509;8.194756854422248;8.491853096329674;10.62935662007961;8.224001674198105;10.068778277985412;9.06339508128851;8.45532722030456;9.049848549450562;9.049848549450562;7.20945336562895;8.861086905995395;10.145932145820517;10.888743248898258;8.184875342908283;12.128960950855696;9.240791332161956;8.361943773735241;8.651051691178928;10.676838606474153;10.335390354693924;9.459431618637296;9.174925682500678;9.113742166049189;8.184875342908283;8.59245703726808;10.884933647949762;8.379378367071261;9.06339508128851;9.627533884472792;9.047123912114026;9.62935662007961;6.409390936137702;10.014020470314934;8.049848549450562;8.321928094887362;9.63117705570398;10.564149489985732;8.124121311829187;7.366322214245816;10.825753832883112;9.651051691178928;8.467605550082997;7.179909090014935;7.768184324776926;10.63026712502677;9.047123912114026;7.948367231584678;10.900112062977456;9.052568050804153;9.824958740528524;7.066089190457772;7.894817763307944;6.303780748177103;9.837627933171404;8.569855608330947;9.321928094887362;9.721099188707186;7.087462841250339;8.361943773735241;8.353146825498083;9.965784284662089;11.041659151637214;9.335390354693924;11.263856019596082;7.643856189774724;10.703038388986418;11.894817763307945;9.422064766172811;9.840777923595054;10.800899899920305;11.10000522442272;11.817383427897232;9.388017285345136;8.721099188707186;10.130570562805426;9.403012023574997;8.686500527183219;7.906890595608519;10.127994320976391;7.499845887083206;5.832890014164741;8.159871336778389;7.392317422778761;6.94251450533924
11.754887502163468;12.098361127332096;12.91513244895065;11.743572188935634;10.78053976747196;11.265615046484458;11.76445696361989;11.62296694479051;11.51668494930961;11.585432051592962;11.370687406807216;12.248224089668474;12.569380959522295;11.737669863177452;11.878817284614229;11.66266837551754;11.410981267043796;11.580258567499788;11.696098170955864;12.378836713210614;10.580258567499788;11.393926675640415;12.30435132166324;11.823367240046236;11.876133200043016;11.924441392339196;11.881113960675096;11.370687406807216;12.127349541059118;11.684748620421626;12.4757334309664;12.152918576136624;10.38586240064146;11.386940245324311;11.911017407796985;12.255618749839597;12.194449079479025;10.071462362556623;11.338736382573916;12.133463346523438;12.133463346523438;11.193525360501216;11.246740598493144;11.273212809854334;11.585901449690772;11.62662165235837;11.960364008877834;12.473198383677529;12.118941072723509;11.318542809702723;12.449148645375436;11.671541066711884;12.044052531801302;12.127349541059118;12.159556028058768;11.62662165235837;10.642954223480332;11.62890115202819;11.401412878714178;11.199672344836364;11.712097051087548;11.423641195075856;11.4241662888181;11.090112419664289;11.047805554007589;11.323617763291578;11.448632567730552;11.221587121264806;11.98049663618346;10.279610581052484;11.395534135462302;11.4893462407191;10.787086324551616;11.319107575824985;12.002463438892535;11.373408960228696;11.569380959522295;11.511258495502268;11.46352437327118;10.320800548881635;11.930737337562888;11.014717929860009;11.366322214245816;11.63390340934852;10.922584402713664;11.041659151637214;10.91139198784346;11.076815597050832;11.93110683302934;11.95383268214528;11.252665432450248;11.092757140919852;11.219773550892874;10.972261848733291;10.547858506058416;11.227014193649133;11.565102078360312;11.59105477403678;11.95383268214528;11.16679075071818;10.933690654952231;11.381542951184583;11.183635381473218;11.91139198784346;10.91139198784346;10.649256177517314;11.077483356859508;11.617467465294196;11.618385502258606;11.71639078949768;12.390437689560535;11.06204613772049;11.200285605224298;10.639340708652233;11.576484346796851;10.948367231584678
