TCGA-EM-A3O8-01A;TCGA-EL-A3GR-01A;TCGA-DJ-A1QE-01A;TCGA-DJ-A4V2-01A;TCGA-FY-A3BL-01A;TCGA-E3-A3E2-01A;TCGA-H2-A3RH-01A;TCGA-BJ-A28V-01A;TCGA-DJ-A3VD-01A;TCGA-ET-A40S-01A;TCGA-ET-A3BS-01A;TCGA-ET-A39J-01A;TCGA-EL-A3T7-01A;TCGA-EL-A3GV-01A;TCGA-BJ-A45I-01A;TCGA-L6-A4ET-01A;TCGA-DJ-A3VJ-01A;TCGA-ET-A39L-01A;TCGA-DJ-A3UQ-01A;TCGA-EM-A2OW-01A;TCGA-DJ-A3UN-01A;TCGA-FY-A40M-01A;TCGA-FK-A3S3-01A;TCGA-FE-A239-01A;TCGA-FY-A3R9-01A;TCGA-DJ-A3V4-01A;TCGA-DJ-A3VJ-01A;TCGA-EL-A3N3-01A;TCGA-EL-A3CX-01A;TCGA-DJ-A1QE-01A;TCGA-ET-A3BN-01A;TCGA-FY-A3R6-01A;TCGA-EL-A4JV-01A;TCGA-EM-A3AJ-01A;TCGA-EL-A3CT-01A;TCGA-DJ-A1QH-01A;TCGA-FY-A3WA-01A;TCGA-DJ-A4UT-01A;TCGA-DJ-A3V6-01A;TCGA-FY-A3I4-01A;TCGA-J8-A3YE-01A;TCGA-DJ-A4UP-01A;TCGA-DJ-A3VG-01A;TCGA-EM-A3AN-01A;TCGA-GE-A2C6-01A;TCGA-DJ-A4UR-01A;TCGA-DJ-A3VA-01A;TCGA-L6-A4EU-01A;TCGA-DJ-A4UQ-01A;TCGA-CE-A13K-01A;TCGA-KS-A41F-01A;TCGA-E3-A3E3-01A;TCGA-QD-A8IV-01A;TCGA-DJ-A3VL-01A;TCGA-J8-A3YD-01A;TCGA-DJ-A3UT-01A;TCGA-DO-A2HM-01B;TCGA-FY-A3W9-01A;TCGA-EL-A3ZQ-11A;TCGA-BJ-A3PR-11A;TCGA-KS-A41J-11A;TCGA-EL-A3MY-11A;TCGA-BJ-A2NA-11A;TCGA-EL-A3GZ-11A;TCGA-EL-A3T8-11A;TCGA-EL-A3TB-11A;TCGA-EL-A3ZT-11A;TCGA-DO-A1JZ-11A;TCGA-H2-A2K9-11A;TCGA-EL-A3ZG-11A;TCGA-EL-A3MW-11A;TCGA-BJ-A28R-11A;TCGA-EM-A1YC-11A;TCGA-ET-A2MX-11C;TCGA-BJ-A290-11A;TCGA-EL-A3TA-11A;TCGA-BJ-A2N9-11A;TCGA-BJ-A3PU-11A;TCGA-EM-A1CT-11A;TCGA-EL-A3ZS-11A;TCGA-BJ-A2N7-11A;TCGA-EL-A3ZH-11A;TCGA-ET-A3DW-11A;TCGA-ET-A2N5-11B;TCGA-EM-A3ST-11A;TCGA-EL-A3T1-11A;TCGA-EM-A1CV-11A;TCGA-EM-A1CW-11A;TCGA-EL-A3N3-11A;TCGA-EL-A3MX-11A;TCGA-EL-A3ZL-11A;TCGA-EL-A3ZR-11A;TCGA-EL-A3ZK-11A;TCGA-GE-A2C6-11A;TCGA-BJ-A28W-11A;TCGA-EL-A3ZP-11A;TCGA-EL-A3T7-11A;TCGA-KS-A41I-11A;TCGA-BJ-A28X-11A;TCGA-EL-A3T0-11A;TCGA-EL-A3T6-11A;TCGA-EL-A3H1-11A;TCGA-EL-A3N2-11A;TCGA-E8-A2JQ-11A;TCGA-EM-A1CU-11A;TCGA-EL-A3ZO-11A;TCGA-EL-A3H7-11A;TCGA-KS-A41L-11A;TCGA-EM-A1CS-11A;TCGA-EL-A3H2-11A;TCGA-BJ-A2N8-11A;TCGA-FY-A3TY-11A;TCGA-EL-A3T2-11A;TCGA-EL-A3ZM-11A;TCGA-EL-A3T3-11A;TCGA-ET-A3DP-11A
13.280915728185574;12.36139553316589;12.774375272802065;12.639792893279312;12.197216693110052;12.392049039364183;13.045589039297344;13.309902619183516;12.725153203912992;12.236014191900084;12.91513244895065;12.565816107100892;13.13040968239925;12.384513961398618;12.464800981655417;12.511505595792482;13.061877431055866;12.920911065923454;12.616089313582115;12.24703741878858;12.619990662606378;12.687156944138907;14.34623669139025;13.151809359179763;13.141468555393084;12.672425341971495;13.061877431055866;12.498101243994851;12.682116764950074;12.774375272802065;12.534789211480266;11.854868383260236;12.672646326124626;12.776227388507262;12.30720080914081;12.868243817704636;12.972082308562456;12.263562639820616;12.55242894852647;13.012100716151568;12.77869318322384;12.573883830656468;13.16867211813223;13.292896755409172;12.627761852402616;11.645208082774683;12.805542364358724;13.12104778868692;12.881305185414046;12.340684654363438;10.897089128312755;12.34734453943155;11.997885127829113;12.445532219028312;12.623195635452936;13.008603695797012;12.382083590141969;13.06423753097136;13.089450481115907;11.83289001416474;13.02167404285837;12.776021715252812;12.45249865769279;12.552188759557149;12.564387696052629;12.876900591040306;12.581435989454384;12.458406613236534;12.910830081296574;12.420223419348645;12.659103963473662;12.59105477403678;12.413892328372643;12.928333307585149;13.132981618529351;13.023407843140218;12.58331786813751;13.077983973962752;13.075980462416286;10.773963368433558;13.245404150930328;13.323477033150423;12.926110641785304;13.027905996569883;12.59269061535341;12.73978060977326;12.59245703726808;12.055960234452296;12.87824254386927;13.029459787824964;13.051208940914766;12.673971520682796;12.627989784315703;12.003517912108602;11.563196272216738;12.448374459662794;12.732803394393494;12.270003253378444;12.40832974076739;12.932399322433792;12.978352958165145;13.090939415984376;12.56652978262417;12.26209484537018;12.389631339260522;12.94982671075911;12.799079209029006;13.116668855967111;13.044735626056909;13.039433166324494;13.59700500260697;12.521845775161932;12.418116141207488;12.969386521342283;12.90048948483465;12.97513145692134
11.127349541059118;12.084144010615145;12.41336348121097;12.128316602903544;12.02410078025291;12.876708781555095;12.106235761615748;9.50382573799575;12.82515755470108;12.015066533230293;12.82316817898474;11.555068391333338;13.63515126831759;12.822769974444292;11.804131021183318;11.33706433868474;13.382624026574916;12.84097456982188;11.867664848380745;11.51224664282918;11.74104557700984;11.285402218862249;13.272483991934877;11.211279947482009;11.602234901341063;13.159713691032628;13.382624026574916;11.632086412835182;11.49235394515987;12.41336348121097;12.450695771572915;12.099676554859643;11.250298417906333;10.829722735086058;13.58096513597733;12.540854532113636;13.681677655209691;11.156715144224702;11.491853096329674;13.33385416119417;14.604611139567387;12.888553007579214;10.249113452713727;12.156399144871584;11.936269857602207;10.65642486327778;13.28814512315342;12.105253779700885;11.604553229079038;10.847057346091336;9.535275376620802;13.09901899101923;10.952013164889486;11.151650829973422;11.385323176175872;12.44785810495403;11.118941072723509;10.907641803665529;14.421078622653663;10.790348496751914;12.680359523513712;11.95746484680521;10.116343961237469;11.3151495622563;12.034111146096592;11.436190995481416;11.91625269881221;10.506803437795648;11.0566377151132;12.55170826162069;13.347067657165873;11.40832974076739;11.031356596255709;12.433585441150496;11.17367713630342;13.506431561252567;11.640696837570092;11.347621368568134;11.020285500844649;12.022020969646356;12.622051819456376;14.533573081389802;11.891024190149498;11.773551346428505;10.925554439873554;14.058414589673388;12.160186576600662;11.281350514981035;13.67087750439698;11.461479447286155;14.459751783535282;13.411775775576528;12.79968636133125;11.111135670234708;8.974414589805527;11.43514933836693;12.45917543555203;13.635264656539514;10.811374693509942;10.849405100947758;15.442263185600936;13.11877889015452;13.056807035580608;10.10459875356437;11.007728114632254;14.79197682089869;15.084060941950035;12.192292814470768;10.75905593916017;10.889503963411476;10.568906154502084;11.948732239819616;12.356451970221755;11.895953892812168;11.350386742312844;14.930275335112052
12.350662988372257;11.459431618637296;11.289442575688332;11.109177703355275;10.970105890612182;10.679480099505446;11.931845540183671;11.474212937193943;10.909143047339898;10.674192268145683;11.030667136246942;11.321928094887362;11.102631888854969;11.378294855911893;10.870364719583405;10.172427508645482;11.014717929860009;11.41204051455165;11.200898605038445;10.933690654952231;10.43567026093655;10.790348496751914;10.62113611327464;11.451726268074506;12.083479327331842;11.591522346570734;11.014717929860009;11.124767535822471;9.73640193131829;11.289442575688332;11.635264656539514;10.584962500721156;11.084808387804362;10.700439718141093;11.415213598765286;11.520127550324853;12.079151405421891;11.001408194392807;10.80332391904149;11.088125692188209;11.20945336562895;11.016111838220512;11.729195859132094;11.668441828052998;11.206403913973848;10.484822894262146;11.572226512793694;11.295194955880657;11.312315746690109;10.772314573921651;7.851749041416057;10.960725994839056;10.584022940257542;10.740624044489412;11.296916206879288;11.199058823653022;11.08746284125034;11.840777923595054;11.461479447286155;9.573647187493322;11.647908074281808;11.67065624911844;10.536247215688128;11.236014191900084;11.08746284125034;11.593857938858225;11.419433550705378;11.08746284125034;11.776021715252812;9.933690654952231;11.593857938858225;11.152284842306582;10.517669388133813;11.09077405464075;11.661778097771988;11.519636252843211;10.725366257895642;11.70173963867435;11.48733761520718;8.118941072723507;11.712097051087548;11.76983784362944;11.447083226209651;11.105253779700885;9.99717948093762;10.978710459106358;10.92035285541508;11.157346935362844;11.760304125286382;11.397139806235604;11.719388820942084;11.567956075415466;11.298635406734242;10.772314573921651;8.693486957499324;11.385323176175872;11.50332885662666;10.758223214726724;11.267371931265274;11.619302955415687;11.107217075591382;11.785043714779723;11.698270577692032;10.961449694398196;11.287712379549449;11.197216693110052;11.403544678202014;11.383704292474052;11.23421867823847;11.693051295397;11.995767150877802;11.199672344836364;11.21856323619027;10.979425195331473;11.273212809854334;11.857203471508166
12.595024318613635;15.037632744408544;15.023407843140218;15.293974492734293;12.940864139049571;12.036173612553483;14.9799163711653;14.271463027904376;14.0911047583765;14.066341505445015;12.93682194449238;14.644588622396691;15.407699286491988;13.440609666748422;14.467541870400751;12.726856755450727;15.656368995752423;13.745044005034464;13.94708897502536;13.113253806651276;12.826151214800207;14.630380897751948;13.806549621985962;11.712527000439824;13.251186503524336;13.470913026274877;15.656368995752423;14.798927381020423;14.344989344622697;15.023407843140218;15.5511975571541;13.89822347121556;14.262828929261705;14.70228092673116;14.781564627244329;14.396738556047817;14.982013149892127;14.003605750097057;13.506927375344873;15.468846742412063;12.911953675621971;14.798218638969098;12.908017261062804;13.568787428826925;14.303067213842914;14.084144010615145;14.77112833787518;14.390168956200185;14.148238231811645;14.071043303373123;12.431758749166155;13.24198314969433;14.1685937767871;13.004571615167656;13.639340708652233;14.096220996223424;13.673419504207384;11.884933647949762;15.21973574392368;11.465056167831175;12.7737573721398;13.7282394114253;10.358651200892886;10.989394499844732;11.913637428049103;12.762174381993102;11.582141981658776;12.39231742277876;10.618385502258606;11.943247395901553;14.196141029718238;10.923327485419192;12.13699111208023;12.050528905530555;12.673750739438065;14.50624558702854;12.671983272091865;11.782588759494963;12.214926187942435;12.575775579874763;12.738725622493424;14.138511802674932;12.029632328044135;11.377210530388552;10.406205005418856;15.161564941492689;12.561526624136484;10.916625922211235;13.74157231951848;12.607561496354206;14.151175137808572;14.133543618886286;12.99806148563642;11.81698362325538;12.681018739902102;12.887791791341588;14.092674566725234;13.039433166324494;11.554588851677638;12.056299014550335;14.953150632063606;13.560093957642495;13.086302118782552;12.087131301540529;11.375039431346924;14.478769619475765;15.631518131801762;11.881113960675096;12.436451292286977;11.965062756744627;10.290018846932618;10.480790201095816;13.831999919509736;13.072132604167232;12.466076461396252;14.72940831698402
16.41326430078258;15.656173442374843;15.773551346428505;15.43742698725026;15.126583490436024;15.377922210929608;16.19792695952911;17.047581925759953;15.22829261202334;14.6163765371075;15.316529031723208;15.760745932372837;16.505920074439164;15.13020855665958;14.917745013443216;16.175978303538958;16.010615518109898;16.166006122950492;15.282545503474436;15.31642296550359;15.464003233804954;16.858648844861527;15.542729615549195;17.00754198515625;15.642869635221922;15.853358294277715;16.010615518109898;15.067938476436064;12.941414470942911;15.773551346428505;15.980898221444477;14.192292814470768;16.062130483655263;15.541429413485648;14.362697264503256;15.213787727425492;18.218794976576326;15.510207846851506;14.952377251967985;17.010593665550566;15.40490870871275;15.608110406614182;16.50991414644412;15.833828963134357;14.66277962161706;15.748402528398184;15.563285663142002;15.638803555261738;15.770947738157746;15.074810461160451;14.35576402254724;15.501308514435305;15.815533401944483;16.160974374927935;16.538946705772155;16.918537178179292;14.62256664888108;17.542291306251922;17.079297267953322;15.901856811968903;17.381382409984795;16.41172613160987;16.126563325715097;16.36218356348746;16.859182902142923;16.784379243437744;17.127440230649455;16.244438168275632;17.15577681880192;15.526346403176795;16.50481898763284;15.98850717892317;16.908404349191226;17.016177144641983;17.297328285169055;16.88212955188097;16.22622401599265;17.099049821020355;15.956988646210542;12.818382455041156;16.989128360866413;17.126522995427695;16.109443000310264;16.935567942192904;16.739582858413772;15.712661333339431;16.895977552665407;15.928888439397635;16.185320693862266;17.50826677059824;16.324022285996254;16.677169057716114;16.39320608639947;15.055663736593432;14.927500209145649;16.385778160102785;17.423780691742632;16.01878698035644;16.319636843348214;16.148397136431353;16.201626204182613;16.485813588874272;16.44049612044172;15.766684184582392;15.778795833267706;16.28949661089696;15.917045683157154;17.125847295460854;16.944265953371758;16.563643171465788;17.016645087505285;16.882726624679435;16.628274648575864;16.07196507295403;17.01476150988813;15.621078862335493
12.915879378835774;11.959639764364184;12.619761463298424;12.798066720363062;12.554828641429854;12.94178124227853;13.27539705711621;12.914945656040324;12.618385502258606;12.781564627244329;12.461990950585571;12.8115753883758;13.26136038776592;12.513974273740658;12.57483001533763;13.14974711950468;12.765907637488615;12.879200317947392;12.585901449690772;12.293471648838134;12.468624042918018;13.561526624136484;13.163492442617937;13.105090051046009;12.673529924401144;12.699572453287267;12.765907637488615;12.332036548361652;13.12815547093924;12.619761463298424;12.32755264408124;11.92072501975118;12.752798758435516;12.025831668332026;11.905763049602792;12.909330593006835;11.35424938194524;12.610332801911134;12.526499239136566;13.549423708426136;12.873828574886977;12.873444112515376;13.054773877229938;12.86321834758244;12.572937025017309;12.31628153174622;12.694575537525989;13.594207951809086;12.754052367528924;12.7710767402628;13.16317792440416;12.878050912728536;11.88683970588442;12.980853606379736;12.613559277788264;13.251482410620213;12.413892328372643;13.214622686302336;12.804332726187615;13.325024310191417;12.6640027628865;12.5980525001616;12.244066464194818;12.236014191900084;12.676397887044764;12.389900172773064;12.3445733225962;12.213408040858337;12.67529549909406;12.129926933510394;12.189206834597025;12.458150248057557;12.659103963473662;12.589651146514786;12.80634822671225;12.775816012673026;12.83466855769086;12.763627351727628;12.754052367528924;12.056299014550335;12.79197682089869;12.619073646817748;12.534059656450363;12.786473845221302;12.997532347526366;12.324743110494415;12.822172461476178;11.006326078524934;12.492604304386685;13.183945471757246;12.541338657970826;12.450953464712992;12.420223419348645;11.952013164889486;13.058330026205653;12.28886607416582;12.635037871183252;12.496853777388042;12.531137741444716;12.244958393151132;12.705848343508944;12.708221730038352;12.38720958071964;12.298921740969751;12.16679075071818;12.5473765634981;12.409656113059851;12.72749506902543;12.772520776314757;12.241089378860856;13.15813628540764;12.19567978549598;12.458150248057557;12.637756945412145;12.829326335841666;12.817583288677616
10.897845456005513;7.129283016944966;7.954196310386875;7.857980995127572;7.515699838284043;8.63662462054365;10.79685079526716;11.79400964502097;8.071462362556623;10.159871336778387;8.348728154231077;7.257387842692652;6.672425341971495;8.523561956057012;7.366322214245816;8.164906926675688;8.577428828035748;8.266786540694902;8.957102041562287;8.005624549193879;9.335390354693924;8.936637939002571;9.49585502688717;8.800899899920305;10.422064766172811;9.493855449240822;8.577428828035748;7.813781191217037;9.233619676759702;7.954196310386875;7.906890595608519;9.152284842306582;8.312882955284355;10.08214904135387;9.019590728357882;7.189824558880018;7.312882955284356;8.731319031025064;8.005624549193879;9.403012023574997;9.86727873970966;8.734709620225837;8.668884984266247;7.965784284662087;9.002815015607053;7.977279923499917;9.34207466799914;8.861086905995395;9.65284497300198;7.022367813028454;9.174925682500678;9.224001674198105;8.89178370321831;11.18239435340453;10.018200178813226;9.4757334309664;7.679480099505446;9.995767150877802;8.308339030139408;10.697836357962377;8.487840033823051;10.837627933171404;8.845490050944376;8.049848549450562;8.707359132080883;9.12670447284319;10.78953364497036;9.447083226209651;11.015415052386688;8.784634845557521;8.149747119504681;8.744833837499545;8.562242424221072;8.405141463136344;8.321928094887362;8.997179480937621;8.335390354693924;8.88264304936184;10.27262978497637;8.800899899920305;10.869593843240784;9.199672344836364;9.036173612553483;12.107217075591382;9.584962500721156;7.584962500721156;10.606405212697783;9.845490050944376;7.665335917185176;9.144658242831882;9.118941072723509;12.113742166049189;8.696967526234287;10.127994320976391;10.023754353299417;10.358651200892886;12.221889161471266;8.257387842692651;10.567005370247031;9.44086916761087;10.071462362556623;8.774787059601174;10.383704292474052;9.041659151637214;10.161131882984307;10.278449458220482;9.758223214726724;12.792790294301064;9.667111542075029;9.30149619498255;9.659995892429976;10.779719355143405;10.480790201095816;12.213711798105672;9.69522829149575;9.044394119358454
9.20212382383046;9.407267764244732;8.936637939002571;9.710806433699352;8.854868383260236;7.417852514885898;8.0;9.733015321685963;8.954196310386875;8.731319031025064;8.768184324776927;8.842350343413807;9.219168520462162;8.370687406807217;8.038918989292302;7.159871336778389;8.867278739709661;8.857980995127573;8.262094845370179;9.703903573444665;7.2384047393250786;7.727920454563199;7.614709844115208;10.975847968006784;9.306061689428342;9.252665432450248;8.867278739709661;7.994353436858858;9.3151495622563;8.936637939002571;9.810571634741146;8.108524456778168;7.3750394313469245;14.276051686957688;9.14974711950468;9.216745858195306;7.807354922057604;8.487840033823051;8.94251450533924;10.681238411777803;9.46352437327118;8.971543553950772;9.226412192788786;8.558420713268664;8.271463027904375;6.599912842187128;7.832890014164741;8.945443836377912;8.693486957499324;9.172427508645482;6.321928094887363;8.813781191217037;7.076815597050831;9.066089190457772;8.491853096329674;9.20212382383046;10.809768128710411;8.308339030139408;10.599912842187129;9.041659151637214;10.348728154231075;9.857980995127573;9.79603960882977;10.395534135462302;10.277287400130357;10.383704292474052;10.018200178813226;9.39231742277876;9.929258408636972;8.375039431346925;10.41679752760606;9.556506054671928;9.426264754702098;10.721953612801386;10.675074920385445;9.868822554775;9.76983784362944;10.092757140919852;10.482807956726669;7.044394119358453;10.225207436943505;10.266786540694902;9.199672344836364;9.984418458801136;9.436711542137214;9.26209484537018;9.240791332161956;10.25974326369078;9.473705749619416;10.178664851006472;9.991521846075695;9.839203788096944;9.658211482751796;8.823367240046235;7.734709620225838;9.61654884377899;10.197216693110052;9.194756854422248;9.221587121264806;9.902375114486023;9.162391328756906;9.894817763307945;9.693486957499324;9.047123912114026;9.86727873970966;10.308339030139408;8.721099188707186;10.13827180017222;10.651948610723446;9.935165049603697;9.90839262077375;10.27262978497637;10.31174831500496;9.992938336165814;10.43879185257826;9.874981347653774
11.269126679149418;10.902375114486023;11.1357092861044;11.32023644524165;10.590587049915037;10.991521846075695;11.378294855911893;11.7657004876511;11.184875342908285;11.081483438093674;11.233020426474496;11.165535141377925;10.979425195331473;11.38855550398256;10.991521846075695;10.30149619498255;11.222191138456331;11.542064542283445;11.11504365016171;11.205793249397155;10.63026712502677;10.837627933171404;11.1006623390052;11.127349541059118;11.167418145831736;11.12670447284319;11.222191138456331;11.174925682500678;10.595257481449035;11.1357092861044;11.054604317960672;10.63662462054365;10.584022940257542;11.111135670234708;12.13024878405069;11.375039431346924;11.848231701093818;10.919608238603251;11.214926187942435;10.909143047339898;10.874981347653774;10.94982671075911;11.157978449945432;11.640244936222343;11.146568675740786;10.004220466318197;11.215532999745657;11.456354415108288;10.935165049603697;11.172427508645482;8.066089190457772;10.750706986224948;10.071462362556623;10.167418145831736;10.936637939002573;10.758223214726724;11.194141238863136;11.323617763291578;11.325867580575418;10.074141462752506;11.433585441150496;11.391243589427445;10.843921051289035;11.041659151637214;10.871135184243045;11.369052007001388;10.85096815098244;10.807354922057604;11.50382573799575;10.335390354693924;11.283088353024002;11.14338321398982;10.458406613236534;10.902375114486023;11.369597346278676;11.020285500844649;10.76983784362944;11.368506461507693;11.271463027904376;9.461479447286155;11.463013413449692;11.342630298678408;11.720671786825555;10.915879378835774;10.048486873992337;11.200285605224298;11.025831668332026;10.694357887221452;11.778487861222372;11.064742764750257;11.273795599214264;11.141468555393084;11.203348002979762;10.648357582009666;9.30149619498255;11.011926066306808;10.992938336165814;11.035486451292154;11.340406490853294;11.352595231134304;11.239001757765582;11.661778097771988;11.213104219641906;11.3292357417338;10.90839262077375;11.051208940914766;11.61056350392504;11.29634268469289;11.156715144224702;11.419433550705378;11.714245517666123;10.754887502163468;10.981567281903017;10.734709620225836;11.140190703191836;11.339850002884624
10.186114239541643;10.831307243802051;11.466586337719244;11.284824100224624;10.881878707600446;10.975847968006784;11.844313461203296;9.831307243802051;10.872674880270605;10.80332391904149;11.247927513443583;10.970105890612182;11.785452468158542;10.657318449581288;11.386940245324311;10.743992861060176;11.215532999745657;10.052568050804153;11.338736382573916;9.599912842187129;10.642051692927977;11.620219825507489;10.824958740528524;9.167418145831736;8.888743248898258;11.619302955415687;11.215532999745657;11.280190792216906;11.157346935362844;11.466586337719244;10.604553229079038;10.231221180711186;10.554588851677638;10.811374693509942;10.232420927176076;11.511258495502268;10.14210705730255;10.43567026093655;10.849405100947758;11.643856189774723;10.746514321138465;10.909893083770042;10.001408194392807;11.163649676015824;11.306061689428342;10.478769619475765;11.650603022215307;11.355901638328415;10.841564347730577;10.758223214726724;10.459431618637296;11.266786540694902;10.111135670234708;10.448116305409464;10.7279204545632;9.961449694398196;11.437231901039478;9.721099188707186;10.430452551665532;9.91737207947684;9.988684686772164;9.951284714966972;9.328674927327947;8.665335917185176;9.73640193131829;10.030667136246942;9.312882955284357;8.682994583681683;9.7431513941125;8.50382573799575;9.30149619498255;9.44086916761087;9.560332834212442;9.273795599214264;10.124121311829189;9.800899899920305;9.824958740528524;9.4797802640291;9.65642486327778;9.682994583681683;9.935165049603697;9.29920801838728;9.326429487122304;9.310612781659527;9.271463027904376;9.932214751968385;9.52552080909507;9.019590728357882;10.109830654278792;9.99717948093762;9.92481250360578;9.876516946565;9.43879185257826;9.49585502688717;9.584962500721156;9.89026427702111;9.543031820255235;10.26795708440284;10.40832974076739;9.355351096424812;9.366322214245816;9.804131021183318;10.406205005418856;10.095397022792556;9.584962500721156;9.689997971419446;9.566054038171092;9.86573327085176;9.477758266443889;9.35974956032233;9.477758266443889;9.344295907915816;9.968666793195208;8.459431618637296;9.562242424221072;9.105908508571158
8.584962500721156;11.373408960228696;9.719388820942084;10.836839359748716;9.663558104217271;10.590587049915037;10.113742166049189;8.731319031025064;11.174925682500678;9.952741247186488;10.473705749619416;11.330916878114618;10.497851836951115;11.26502894245816;9.972979786066292;10.011227255423254;11.10000522442272;11.490349505739289;10.112439506781552;9.741466986401146;9.954196310386877;10.742309436084;10.314016703901355;6.6293566200796095;10.041659151637214;10.260919533662904;11.10000522442272;9.57553924683453;10.676838606474153;9.719388820942084;10.638435913990472;10.147204924942228;10.004220466318197;9.939579214314692;11.328113894833656;9.4797802640291;9.184875342908285;10.309476353841106;9.469641817239516;12.465056167831175;10.203348002979762;11.778077129535358;7.98299357469431;9.03342300153745;11.845097960972977;7.774787059601174;9.337621901992508;9.914385132155443;10.203348002979762;9.584962500721156;6.882643049361842;10.116343961237469;9.103287808412022;9.144658242831882;9.627533884472792;10.153552031708111;10.7632123668144;9.074141462752506;12.340406490853294;9.59245703726808;11.276706019892432;11.043027283594547;9.672425341971495;9.80896417491926;10.404077136241234;11.857980995127573;9.96289600533726;8.134426320220927;10.187352073200495;10.164906926675688;11.86573327085176;9.86418614465428;9.823367240046236;10.725366257895642;10.091435386323608;11.844705764411938;11.110483309816226;11.015415052386688;9.497851836951115;11.68650052718322;10.213104219641906;11.101975670949232;10.437752072323605;9.016808287686557;10.08746284125034;13.219168520462162;9.219168520462162;8.700439718141093;11.81658370778757;10.390168956200185;12.410981267043796;11.436711542137214;10.747353829478062;10.681238411777803;9.278449458220482;11.702172685365548;10.51668494930961;11.957102041562289;11.589651146514786;10.22881869049588;13.052058534626903;11.262682142362165;10.842350343413807;10.74819284958946;9.184875342908285;11.510764167917891;13.33119687715303;10.573647187493322;9.197216693110052;9.611024797307351;9.632995197142955;8.965784284662087;11.12347479824414;10.854089179870574;10.022367813028454;11.813380386924727
9.23840473932508;8.870364719583405;9.105908508571158;8.721099188707186;8.885696373339394;11.058668250340572;11.020285500844649;8.741466986401146;10.680359523513712;10.043027283594547;11.276706019892432;10.022367813028454;10.94397991434374;11.076147528022505;9.894817763307945;9.407267764244732;10.213104219641906;10.092757140919852;10.152284842306582;11.053925881531104;10.172427508645482;9.240791332161956;10.1331422124006;11.950920352030098;7.707359132080882;9.870364719583405;10.213104219641906;8.997179480937621;12.481799431665753;9.105908508571158;8.527477006060396;9.134426320220928;9.20212382383046;10.01262453886506;8.768184324776927;9.620219825507489;10.878050912728536;9.939579214314692;9.394462694610317;10.557463701597824;8.854868383260236;10.350939181546432;10.022367813028454;9.29232163280204;10.324180546618742;10.29920801838728;9.674192268145683;10.117643101389092;9.828136484194108;10.59618975614441;6.357552004618084;10.130570562805426;7.882643049361842;9.285402218862249;10.880348808156027;10.216745858195306;10.517669388133813;9.310612781659527;8.379378367071261;9.06339508128851;9.627533884472792;9.047123912114026;9.62935662007961;6.409390936137702;10.014020470314934;8.049848549450562;8.321928094887362;9.63117705570398;10.564149489985732;8.124121311829187;7.366322214245816;10.825753832883112;9.651051691178928;8.467605550082997;7.179909090014935;7.768184324776926;10.63026712502677;9.047123912114026;7.948367231584678;10.900112062977456;9.052568050804153;9.824958740528524;7.066089190457772;7.894817763307944;6.303780748177103;9.837627933171404;8.569855608330947;9.321928094887362;9.721099188707186;7.087462841250339;8.361943773735241;8.353146825498083;9.965784284662089;11.041659151637214;9.335390354693924;11.263856019596082;7.643856189774724;10.703038388986418;11.894817763307945;9.422064766172811;9.840777923595054;10.800899899920305;11.10000522442272;11.817383427897232;9.388017285345136;8.721099188707186;10.130570562805426;9.403012023574997;8.686500527183219;7.906890595608519;10.127994320976391;7.499845887083206;5.832890014164741;8.159871336778389;7.392317422778761;6.94251450533924
11.51668494930961;11.289442575688332;12.098361127332096;11.842350343413807;10.870364719583405;12.064405961891042;11.896710815726117;12.12088584278779;11.905387005018133;11.3066313617125;11.736824699098864;11.775198728897983;12.393122273589531;11.585432051592962;11.77066389291676;11.15608307628868;11.758223214726724;11.65642486327778;12.024447124040648;10.649256177517314;11.726218159332198;12.473198383677529;11.529918528120325;11.924441392339196;10.967946705812707;11.565102078360312;11.758223214726724;11.687375683437468;12.167731741103244;12.098361127332096;11.599912842187129;10.85096815098244;11.336506559810257;11.174925682500678;11.4757334309664;12.132178380915544;11.866506212226202;11.43306376512207;11.175549550636193;12.30463652380727;11.490850876740298;11.597587039586216;11.344295907915816;11.806146803320525;11.936269857602207;11.010528105886484;11.198445041452365;11.98903963696239;11.591522346570734;11.350386742312844;9.3151495622563;12.02410078025291;10.845490050944376;10.798471801101618;11.559377090526684;11.64880694972577;11.893301530860564;12.24436383512051;11.401412878714178;11.199672344836364;11.712097051087548;11.423641195075856;11.4241662888181;11.090112419664289;11.047805554007589;11.323617763291578;11.448632567730552;11.221587121264806;11.98049663618346;10.279610581052484;11.395534135462302;11.4893462407191;10.787086324551616;11.319107575824985;12.002463438892535;11.373408960228696;11.569380959522295;11.511258495502268;11.46352437327118;10.320800548881635;11.930737337562888;11.014717929860009;11.366322214245816;11.63390340934852;10.922584402713664;11.041659151637214;10.91139198784346;11.076815597050832;11.93110683302934;11.95383268214528;11.252665432450248;11.092757140919852;11.219773550892874;10.972261848733291;10.547858506058416;11.227014193649133;11.565102078360312;11.59105477403678;11.95383268214528;11.16679075071818;10.933690654952231;11.381542951184583;11.183635381473218;11.91139198784346;10.91139198784346;10.649256177517314;11.077483356859508;11.617467465294196;11.618385502258606;11.71639078949768;12.390437689560535;11.06204613772049;11.200285605224298;10.639340708652233;11.576484346796851;10.948367231584678
