TCGA-2A-A8VV-01A;TCGA-ZG-A9L9-01A;TCGA-EJ-A8FP-01A;TCGA-HC-8264-01B;TCGA-HC-7075-01A;TCGA-HC-7231-01A;TCGA-HC-7211-01A;TCGA-EJ-7325-01B;TCGA-CH-5743-01A;TCGA-EJ-7330-01A;TCGA-M7-A725-01A;TCGA-HC-8216-01A;TCGA-KK-A59Z-01A;TCGA-YL-A8S9-01A;TCGA-G9-6367-01A;TCGA-EJ-A8FO-01A;TCGA-KC-A4BV-01A;TCGA-G9-6373-01A;TCGA-CH-5753-01A;TCGA-HC-7819-01A;TCGA-G9-7525-01A;TCGA-V1-A9OH-01A;TCGA-ZG-A9L1-01A;TCGA-EJ-A65M-01A;TCGA-HC-7750-01A;TCGA-EJ-A46D-01A;TCGA-KK-A8I9-01A;TCGA-TP-A8TV-01A;TCGA-G9-7521-01A;TCGA-HC-A6AN-01A;TCGA-2A-A8VO-01A;TCGA-M7-A720-01A;TCGA-G9-6385-01A;TCGA-KK-A6E0-01A;TCGA-YL-A8SL-01B;TCGA-YJ-A8SW-01A;TCGA-EJ-A7NG-01A;TCGA-HC-7232-01A;TCGA-V1-A9ZG-01A;TCGA-HC-7752-01A;TCGA-V1-A9ZI-01A;TCGA-EJ-A6RC-01A;TCGA-HC-A6AN-01A;TCGA-XA-A8JR-01A;TCGA-KK-A8IG-01A;TCGA-G9-6384-01A;TCGA-EJ-5524-01A;TCGA-EJ-7123-01A;TCGA-G9-6329-01A;TCGA-XJ-A9DX-01A;TCGA-KK-A7AY-01A;TCGA-VP-A878-01A;TCGA-CH-5761-11A;TCGA-HC-7752-11A;TCGA-HC-8259-11A;TCGA-CH-5768-11A;TCGA-EJ-7784-11A;TCGA-EJ-7125-11A;TCGA-G9-6348-11A;TCGA-G9-6365-11A;TCGA-EJ-A8FO-11A;TCGA-G9-6384-11A;TCGA-HC-8262-11A;TCGA-EJ-7321-11A;TCGA-HC-7747-11A;TCGA-HC-7819-11A;TCGA-EJ-7793-11A;TCGA-HC-7745-11A;TCGA-CH-5769-11A;TCGA-G9-6342-11A;TCGA-EJ-7315-11A;TCGA-EJ-7330-11A;TCGA-EJ-7792-11A;TCGA-EJ-7314-11A;TCGA-HC-7740-11A;TCGA-EJ-7781-11A;TCGA-HC-7737-11A;TCGA-EJ-7123-11A;TCGA-EJ-7794-11A;TCGA-HC-7211-11A;TCGA-G9-6496-11A;TCGA-EJ-7783-11A;TCGA-HC-7738-11A;TCGA-CH-5767-11B;TCGA-EJ-7782-11A;TCGA-G9-6356-11A;TCGA-EJ-7331-11A;TCGA-HC-8258-11A;TCGA-G9-6499-11A;TCGA-EJ-7786-11A;TCGA-G9-6362-11A;TCGA-EJ-7797-11A;TCGA-G9-6351-11A;TCGA-EJ-7328-11A;TCGA-EJ-7327-11A;TCGA-HC-8260-11A;TCGA-G9-6363-11A;TCGA-J4-A83J-11A;TCGA-EJ-7789-11A;TCGA-EJ-7785-11A;TCGA-G9-6333-11A;TCGA-EJ-7115-11A;TCGA-EJ-7317-11A;TCGA-HC-7742-11A
11.276706019892432;11.279030136449649;11.122827994807666;11.837627933171404;11.873444112515376;11.341518823245243;11.347621368568134;12.71295682169755;10.7632123668144;11.219168520462162;11.542064542283445;11.741466986401146;11.083479327331842;12.069785394983302;11.953468962228849;11.478769619475765;11.459431618637296;11.664891669286089;10.43254190038826;11.232420927176076;11.52258153125483;11.141468555393084;11.494355603532846;11.977637690405876;11.167418145831736;11.079484783826816;11.357552004618084;11.197216693110052;11.965784284662089;12.11504365016171;11.075479149488016;11.543515216152167;11.404609397837712;11.875749351420056;11.249113452713727;11.189206834597025;11.312882955284357;12.043027283594547;11.85914649542596;11.817783121774534;10.740624044489412;11.743572188935634;12.11504365016171;11.09077405464075;11.40992124124968;11.399277924508969;10.963618617443972;11.701306461958623;12.253847484987404;12.400612641082;11.774787059601174;11.273795599214264;11.29978040285854;12.037890085142507;11.158609688214478;10.24436383512051;11.1767964781476;12.285980105928212;11.68650052718322;11.232420927176076;11.121533517340032;10.800899899920305;10.4655664048094;11.862249900851513;11.96686590038754;11.682116764950074;11.397674632948268;11.325305455089682;11.788310503700918;12.00982861736811;11.096056239180946;11.519144787997414;11.23421867823847;10.901621158346112;10.637530551525307;11.024447124040648;11.04916787237217;11.821773981970567;11.075479149488016;11.172427508645482;11.789126046425231;11.425215903299383;10.623881490013458;11.0566377151132;11.61240779313867;11.510764167917891;11.711666973564348;11.839597483021176;11.998942951443086;11.183015000882756;11.952741247186488;12.292033985499543;11.81658370778757;11.585901449690772;11.747353829478062;11.618844301766652;12.141468555393084;11.31628153174622;11.771902080697716;11.726218159332198;11.760719947465624;11.090112419664289;11.400879436282183;11.52845411076479
12.338457843130849;11.305491792110685;12.572463389083676;12.978174174468167;12.845686055977064;12.81277897162766;13.75112558336727;11.290594888082572;13.105253779700885;13.60848585649532;12.621365094314864;12.027560482248775;11.749869427396844;12.4241662888181;12.951466861932795;12.802516365121225;12.28626896267978;12.412305204955272;13.210823518780844;12.769011321097016;11.802112418586066;11.595723694101627;12.54978466794786;11.610102062999664;11.878050912728536;12.161131882984307;12.121857245612654;11.98655314975666;13.29189014033856;11.065416134676548;11.440350119200565;12.832296678749884;13.089119397915168;11.555547771647063;12.414420981746416;13.164592716712368;13.014020470314934;13.262682142362165;12.780949798749663;11.658657792126084;11.447083226209651;12.830713256951874;11.065416134676548;11.84901407369482;11.97656412341533;13.568906154502084;12.955649907528374;13.373137035802127;12.708006128896072;12.363860976729532;10.840777923595054;12.50084187955693;12.713171684314805;12.37232095486726;12.458150248057557;12.39231742277876;13.485703545284585;11.4757334309664;12.45404219747008;12.29318423075951;12.3701424794954;12.614939847310737;12.918304233699931;13.594907723063336;12.635037871183252;13.323477033150423;13.044052531801302;12.475480126595476;12.735344469539005;12.200898605038445;13.359200485133632;12.732167425663384;12.95383268214528;12.833483105659584;12.084476237453892;13.336367081389795;12.649256177517314;13.981834819231716;13.64227737850386;11.794821973331224;12.231821178657404;12.177108041703692;12.178976011374523;13.49460561567122;11.99929538702341;13.093087390444218;13.189824558880018;12.418116141207488;12.585197295260024;13.407267764244732;12.147204924942228;12.494855584491198;12.700656452918167;13.29246543494927;13.01314817145476;12.682116764950074;12.743782540330756;12.983528071165097;12.69261550169458;12.505315356136236;12.512740462803498;12.652396861477678;12.993999791792524;12.64250302878052
5.491853096329675;6.569855608330948;4.857980995127572;5.857980995127572;6.066089190457772;6.066089190457772;6.6293566200796095;4.523561956057013;6.9886846867721655;6.459431618637297;7.539158811108031;5.906890595608519;5.930737337562887;6.22881869049588;4.459431618637297;6.022367813028454;5.643856189774724;5.0;5.700439718141092;5.672425341971495;6.149747119504682;5.459431618637297;6.820178962415188;6.820178962415188;4.754887502163468;3.584962500721156;5.357552004618084;5.807354922057604;7.0;6.169925001442312;5.392317422778761;4.807354922057604;5.584962500721156;5.614709844115208;8.038918989292302;7.74819284958946;5.426264754702098;4.700439718141092;5.392317422778761;3.807354922057604;5.0;6.539158811108031;6.169925001442312;4.321928094887363;4.906890595608519;6.321928094887363;6.392317422778761;6.539158811108031;6.169925001442312;4.857980995127572;4.857980995127572;5.169925001442312;6.409390936137702;5.672425341971495;4.954196310386875;3.169925001442312;6.066089190457772;4.700439718141092;5.20945336562895;5.643856189774724;5.672425341971495;3.906890595608519;5.614709844115208;5.78135971352466;2.807354922057604;5.129283016944966;4.700439718141092;1.584962500721156;8.787902559391432;5.78135971352466;6.857980995127572;6.189824558880018;5.426264754702098;5.807354922057604;3.700439718141092;5.426264754702098;2.807354922057604;3.584962500721156;6.794415866350106;0.0;4.247927513443585;3.700439718141092;1.0;7.839203788096944;6.0;6.658211482751795;5.392317422778761;0.0;6.022367813028454;4.807354922057604;6.599912842187128;4.807354922057604;3.807354922057604;5.129283016944966;5.285402218862249;3.169925001442312;6.965784284662087;5.977279923499917;6.20945336562895;5.044394119358453;4.087462841250339;5.247927513443585;4.247927513443585;4.247927513443585
7.303780748177103;6.169925001442312;8.071462362556623;8.703903573444663;9.280770770130603;6.491853096329675;11.878050912728536;7.357552004618084;8.247927513443585;9.501837184902296;10.597121428789569;7.754887502163468;10.41679752760606;13.0911047583765;9.339850002884624;8.599912842187127;9.41574176829009;7.475733430966398;6.523561956057013;7.888743248898259;7.118941072723508;7.348728154231077;8.703903573444663;9.204571144249204;8.906890595608518;7.954196310386875;6.906890595608519;5.357552004618084;8.49585502688717;5.977279923499917;8.164906926675688;8.049848549450562;8.459431618637296;5.0;5.285402218862249;6.857980995127572;9.303780748177102;6.954196310386875;8.038918989292302;10.42940674151398;7.400879436282184;9.184875342908285;5.977279923499917;9.403012023574997;10.067434360756522;9.461479447286155;8.129283016944967;7.870364719583405;9.700439718141093;12.47015043527436;12.810973220002165;7.330916878114617;7.022367813028454;10.184875342908285;9.843921051289035;6.9886846867721655;8.915879378835774;10.557463701597824;10.1331422124006;8.118941072723507;8.409390936137703;8.326429487122303;7.622051819456376;9.368506461507693;9.231221180711186;8.577428828035748;9.573647187493322;9.517669388133813;6.727920454563199;7.98299357469431;10.947636937951827;10.48683502156305;9.271463027904376;10.181152256865566;8.129283016944967;11.423641195075856;9.019590728357882;11.070120944476823;9.368506461507693;6.78135971352466;9.654636028527968;9.571752643503546;9.485829308701904;9.586839787961829;8.807354922057604;7.546894459887636;10.987264012072538;7.330916878114617;8.581200581924957;10.850186837645774;8.98299357469431;11.635718120331047;8.661778097771988;11.359200485133632;9.558420713268664;8.599912842187127;7.971543553950772;8.539158811108031;9.550746785383245;10.823367240046236;8.022367813028454;8.92184093707449;8.098032082960527;8.179909090014934
2.321928094887362;0.0;3.4594316186372973;3.584962500721156;3.0;2.0;2.584962500721156;7.554588851677638;5.392317422778761;5.700439718141092;1.584962500721156;1.584962500721156;1.584962500721156;1.0;7.546894459887636;3.321928094887362;4.321928094887363;2.584962500721156;3.807354922057604;2.0;2.0;1.0;1.584962500721156;3.700439718141092;2.321928094887362;3.807354922057604;3.700439718141092;2.0;0.0;2.807354922057604;2.584962500721156;9.257387842692651;3.700439718141092;1.0;2.584962500721156;2.584962500721156;5.247927513443585;1.584962500721156;4.247927513443585;1.0;2.0;4.523561956057013;2.807354922057604;3.0;4.392317422778761;3.169925001442312;3.321928094887362;3.0;4.807354922057604;3.0;1.0;3.0;4.954196310386875;5.0;5.285402218862249;7.257387842692652;4.643856189774724;4.169925001442312;5.523561956057013;8.60733031374961;6.894817763307944;3.169925001442312;4.906890595608519;4.857980995127572;3.169925001442312;4.700439718141092;4.523561956057013;3.584962500721156;2.321928094887362;4.906890595608519;6.409390936137702;5.700439718141092;6.9886846867721655;6.149747119504682;3.584962500721156;6.539158811108031;4.321928094887363;5.0;6.129283016944966;2.807354922057604;8.076815597050832;3.807354922057604;3.4594316186372973;5.392317422778761;5.554588851677638;5.78135971352466;5.392317422778761;3.0;1.584962500721156;6.643856189774724;3.4594316186372973;6.169925001442312;3.4594316186372973;6.044394119358453;4.169925001442312;4.954196310386875;6.832890014164741;7.599912842187128;6.247927513443585;5.78135971352466;7.924812503605781;5.491853096329675;5.20945336562895;3.169925001442312
10.93147623388679;10.539158811108033;11.23840473932508;12.172114932533136;12.965964610272083;11.948732239819616;13.205182326228645;10.00982861736811;11.839597483021176;12.4186432493759;12.369052007001388;12.203959703239462;11.307770031890705;11.94288099715904;11.870364719583405;11.69566329678802;11.647008638441648;11.017504401109417;12.078817949961978;11.99929538702341;10.257387842692651;10.89633240390994;10.667998535672528;11.62890115202819;11.185494924210866;10.769011321097016;10.953468962228849;11.659103963473662;13.25089053572334;10.696098170955864;10.757390009366638;11.501339618061396;12.080151309614088;12.583082767502932;11.053247125912426;12.802112418586066;11.581200581924955;12.218260498797305;11.933690654952231;10.4757334309664;9.558420713268664;11.6142497276894;10.696098170955864;11.097373768990222;11.306061689428342;12.358925869154714;12.285691191330091;12.702172685365548;11.200898605038445;11.544964432789238;10.39660478118186;11.42259043389256;11.349281228817452;10.977995368612962;12.11829223302699;11.321928094887362;12.260919533662904;11.615169813843602;11.072132604167232;11.541096615349524;10.94104760634058;11.391243589427445;11.355351096424812;12.29117069932186;11.767770648776704;12.153552031708111;12.026869205263395;11.022367813028454;11.616089313582115;11.879583249612784;11.814582465906277;11.35149140932002;11.68255574108031;11.671541066711884;11.171802288682985;11.643405277115674;11.580258567499788;12.330076554797458;11.852139328187244;11.016111838220512;10.880348808156027;10.793603309279408;11.199058823653022;12.146250445885986;11.841171189248543;11.79400964502097;12.118616689351509;11.62067804213541;11.714245517666123;12.042685372219353;10.817783121774534;12.026523442519766;11.562242424221072;11.600842114387302;12.734074491428045;11.849405100947758;12.177108041703692;11.295194955880657;12.122180901259751;11.805743872151618;11.13699111208023;11.665780028329484;12.456354415108288;11.77313920671969
0.0;1.584962500721156;0.0;1.0;1.0;2.321928094887362;2.584962500721156;0.0;2.807354922057604;0.0;1.584962500721156;0.0;0.0;0.0;0.0;0.0;0.0;3.4594316186372973;3.0;2.0;1.584962500721156;0.0;0.0;0.0;0.0;0.0;2.584962500721156;0.0;0.0;0.0;1.0;4.321928094887363;0.0;1.584962500721156;0.0;0.0;2.321928094887362;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;2.0;2.0;0.0;4.169925001442312;1.0;1.584962500721156;0.0;0.0;0.0;0.0;1.584962500721156;4.392317422778761;2.584962500721156;1.0;0.0;1.584962500721156;0.0;1.0;0.0;0.0;1.0;2.0;1.584962500721156;0.0;1.0;0.0;2.584962500721156;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.321928094887362;1.584962500721156;0.0;1.584962500721156;1.584962500721156;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
9.326429487122304;9.590587049915037;12.39794197197264;9.98584193700334;7.826548487290915;10.08746284125034;9.847057346091336;8.129283016944967;13.365638958234518;12.14338321398982;8.422064766172813;10.85642552862553;10.386940245324311;11.02997734658958;12.258271576282851;11.52943055414615;8.72451385311995;9.3151495622563;9.095397022792556;9.328674927327947;9.20212382383046;10.41679752760606;6.266786540694901;10.40832974076739;10.649256177517314;10.949097155729207;9.96000193206808;8.08214904135387;8.554588851677638;8.62935662007961;7.2384047393250786;12.100990784092762;12.00842862207058;9.513727595952435;8.49585502688717;9.177419537989236;11.705632387361415;10.972261848733291;10.363039630256514;6.599912842187128;8.379378367071261;10.811374693509942;8.62935662007961;9.700439718141093;9.364134655008051;11.518161355756956;10.827342704234116;11.410451351503994;11.885696373339394;8.247927513443585;8.930737337562887;11.37937836707126;12.578844391558205;11.749450465569916;12.363587246524578;11.643405277115674;12.985130373466898;11.762382038710392;11.922584402713664;12.702389159976336;11.980139577639155;12.242578689451346;12.660664477461278;12.60130652612184;12.619990662606378;12.63594479878872;12.233020426474496;12.615399743725495;10.377210530388552;12.044052531801302;12.259449046285685;12.118616689351509;12.62844554013718;12.078484417411447;11.929258408636972;12.602698865017963;12.954014507722544;13.333155350310616;13.065752701816972;11.28886607416582;12.014369242235135;11.985486199104637;12.332036548361652;13.652284811845306;12.2836671674915;12.60408986146918;11.916999049082808;12.566291930007871;11.855647166027266;12.02997734658958;8.661778097771988;12.12023787734196;12.202429966015352;12.14974711950468;11.888362741170644;12.700656452918167;11.57553924683453;12.35397382181817;12.717676423066395;12.261213451366048;12.506307581100309;12.53818893205242;11.839597483021176;12.06373212019692
11.945077995107816;12.075813377461454;12.16333519208196;13.017852331905962;11.689997971419446;11.678600139099458;11.2836671674915;9.824958740528524;11.913263430628762;12.682775179067027;11.891024190149498;10.790348496751914;11.822570830950168;10.373952655370193;13.1527601687754;11.837627933171404;12.11829223302699;12.245255580306557;10.725366257895642;11.070120944476823;11.50432244829189;11.055960234452296;12.608023750456493;11.122827994807666;12.466841208321602;11.395534135462302;11.68255574108031;10.871905237659186;11.858758099935422;10.96289600533726;10.94397991434374;12.164592716712368;13.337621901992508;11.216139556425135;11.648357582009666;10.897089128312755;12.879008813992655;12.37910756556115;12.626849764469036;10.33427328530719;10.65642486327778;13.020979938904212;10.96289600533726;11.918117851031772;12.404609397837712;12.501588422932391;12.329516067206534;11.753216749178955;12.73809225962049;11.109830654278792;9.98584193700334;11.887220615468385;11.390706372872774;13.48167331644727;13.237508748172656;11.10459875356437;12.826349864720092;11.834471049984222;13.511382050937696;12.187042714339894;13.14433959124784;13.121695390556573;11.771902080697716;13.095726668639047;11.820178962415188;13.00544911354693;13.451855028397755;13.124606006959192;12.107870914279614;12.147204924942228;13.52833200886121;13.30435132166324;12.841760886800548;13.102139753410698;11.499845887083206;14.28886607416582;11.900112062977456;15.339467292852603;13.322209843748894;10.122827994807666;13.229269462266736;14.05604493693527;12.04814625421956;12.508289986140348;11.79766152585376;10.470658874060552;13.550867004960905;10.99859042974533;13.027387694052765;13.930275335112052;11.59618975614441;13.532964631698826;12.618614920250804;14.245404150930328;12.43514933836693;12.637756945412145;12.850382205652153;12.950191349972702;12.46326891598129;13.220378327695228;12.865539970785695;12.33063682472329;12.58941707576861;12.052568050804153
11.742309436084;11.664891669286089;12.3157156580222;12.453013354466314;13.190442018782823;12.590119174107176;13.026004642978943;12.459687756239548;12.639340708652233;12.748402528398184;12.780334708123895;12.068442416025826;12.220982851081777;11.724087461793989;13.214622686302336;12.526988205432009;11.619302955415687;11.515207030408751;12.392854039872873;12.459431618637296;12.183945471757246;11.53818893205242;11.127349541059118;12.481042574933754;11.906890595608518;11.99682652802066;11.967586527296072;12.246146774635864;12.744413410557655;12.630039552656095;11.888362741170644;12.849405100947758;13.460327901362929;12.327833296750327;11.805340828416384;12.014369242235135;12.74798314030195;12.439830883981392;12.488593333835407;11.571752643503546;10.785452468158542;12.791569912126878;12.630039552656095;12.159871336778387;12.20212382383046;12.93829314415169;12.073137383110383;12.98370619265935;12.103615656394544;11.129283016944967;11.96902670215077;12.5898851792902;12.619073646817748;12.130892269806624;13.11699367754698;11.741466986401146;12.692179576312538;12.51668494930961;12.613559277788264;13.023061249735337;11.97656412341533;13.046612469258132;12.228518097716194;13.242280950302444;12.363860976729532;13.13651056079364;12.89822347121556;12.061708704660624;12.521600439723729;12.791162888555018;12.298349015658186;12.3188252203997;12.4797802640291;12.096056239180946;11.42678889459556;12.037890085142507;12.079151405421891;13.02997734658958;12.44475608969503;11.67065624911844;12.107217075591382;11.90350531042388;11.57790083688697;13.254733389246674;12.326991174900815;13.290594888082572;12.803727526553114;12.219168520462162;11.754887502163468;12.480032814583948;10.93810932621924;12.652620934638165;12.779719355143405;12.526499239136566;13.111950706153165;12.933506249629444;12.746304367701304;12.723234300893376;12.84313591111135;12.4578938373147;12.633449374713493;12.557463701597824;12.687594389576123;12.717676423066395
