TCGA-HC-8266-01A;TCGA-J4-AATZ-01A;TCGA-KK-A6E2-01A;TCGA-EJ-7218-01B;TCGA-V1-A9ZI-01A;TCGA-EJ-5501-01A;TCGA-CH-5771-01A;TCGA-KK-A8I8-01A;TCGA-KK-A7AV-01A;TCGA-EJ-A6RC-01A;TCGA-G9-6347-01A;TCGA-KC-A7FE-01A;TCGA-V1-A9O7-01A;TCGA-KK-A8IF-01A;TCGA-YL-A9WI-01A;TCGA-HC-7075-01A;TCGA-XJ-A9DX-01A;TCGA-2A-A8VT-01A;TCGA-CH-5761-01A;TCGA-G9-6356-01A;TCGA-EJ-A46F-01A;TCGA-EJ-A8FS-01A;TCGA-J9-A8CM-01A;TCGA-V1-A8X3-01A;TCGA-XK-AAIR-01A;TCGA-ZG-A8QZ-01A;TCGA-G9-7509-01A;TCGA-KK-A6E3-01A;TCGA-YL-A8HM-01A;TCGA-HC-8266-01A;TCGA-YL-A8SH-01B;TCGA-VP-A876-01A;TCGA-HC-8259-01A;TCGA-HC-7080-01A;TCGA-HC-7818-01A;TCGA-CH-5738-01A;TCGA-V1-A8MF-01A;TCGA-V1-A8ML-01A;TCGA-HC-8258-01A;TCGA-M7-A725-01A;TCGA-EJ-5497-01A;TCGA-KK-A8IJ-01A;TCGA-ZG-A9L4-01A;TCGA-G9-6367-01A;TCGA-HC-A6AN-01A;TCGA-4L-AA1F-01A;TCGA-EJ-5530-01A;TCGA-KK-A7B1-01A;TCGA-EJ-A46F-01A;TCGA-HC-7819-01A;TCGA-CH-5761-01A;TCGA-HC-A6AL-01A;TCGA-CH-5761-11A;TCGA-HC-7752-11A;TCGA-HC-8259-11A;TCGA-CH-5768-11A;TCGA-EJ-7784-11A;TCGA-EJ-7125-11A;TCGA-G9-6348-11A;TCGA-G9-6365-11A;TCGA-EJ-A8FO-11A;TCGA-G9-6384-11A;TCGA-HC-8262-11A;TCGA-EJ-7321-11A;TCGA-HC-7747-11A;TCGA-HC-7819-11A;TCGA-EJ-7793-11A;TCGA-HC-7745-11A;TCGA-CH-5769-11A;TCGA-G9-6342-11A;TCGA-EJ-7315-11A;TCGA-EJ-7330-11A;TCGA-EJ-7792-11A;TCGA-EJ-7314-11A;TCGA-HC-7740-11A;TCGA-EJ-7781-11A;TCGA-HC-7737-11A;TCGA-EJ-7123-11A;TCGA-EJ-7794-11A;TCGA-HC-7211-11A;TCGA-G9-6496-11A;TCGA-EJ-7783-11A;TCGA-HC-7738-11A;TCGA-CH-5767-11B;TCGA-EJ-7782-11A;TCGA-G9-6356-11A;TCGA-EJ-7331-11A;TCGA-HC-8258-11A;TCGA-G9-6499-11A;TCGA-EJ-7786-11A;TCGA-G9-6362-11A;TCGA-EJ-7797-11A;TCGA-G9-6351-11A;TCGA-EJ-7328-11A;TCGA-EJ-7327-11A;TCGA-HC-8260-11A;TCGA-G9-6363-11A;TCGA-J4-A83J-11A;TCGA-EJ-7789-11A;TCGA-EJ-7785-11A;TCGA-G9-6333-11A;TCGA-EJ-7115-11A;TCGA-EJ-7317-11A;TCGA-HC-7742-11A
11.391243589427445;11.586370695113963;11.667555107041132;12.1373113907009;10.740624044489412;12.389093521904474;12.234817431117325;11.050528905530555;11.52258153125483;11.743572188935634;13.060189278463422;11.407798850221974;11.792383614935188;10.644757592516257;10.90312867681232;11.873444112515376;12.400612641082;11.51668494930961;11.482807956726669;11.154818109052105;12.581200581924955;11.897467341721892;11.61378946447258;11.314016703901355;11.239001757765582;11.31741261376487;11.163020639580791;12.530650179750014;11.19537220740274;11.391243589427445;11.340406490853294;10.915879378835774;11.726643921483994;12.703038388986418;11.562242424221072;10.978710459106358;11.24852060493843;11.614709844115207;12.253847484987404;11.542064542283445;10.535275376620802;11.31174831500496;12.098690096673591;11.953468962228849;12.11504365016171;11.25974326369078;11.501837184902296;11.764042217306589;12.581200581924955;11.232420927176076;11.482807956726669;12.651948610723446;11.29978040285854;12.037890085142507;11.158609688214478;10.24436383512051;11.1767964781476;12.285980105928212;11.68650052718322;11.232420927176076;11.121533517340032;10.800899899920305;10.4655664048094;11.862249900851513;11.96686590038754;11.682116764950074;11.397674632948268;11.325305455089682;11.788310503700918;12.00982861736811;11.096056239180946;11.519144787997414;11.23421867823847;10.901621158346112;10.637530551525307;11.024447124040648;11.04916787237217;11.821773981970567;11.075479149488016;11.172427508645482;11.789126046425231;11.425215903299383;10.623881490013458;11.0566377151132;11.61240779313867;11.510764167917891;11.711666973564348;11.839597483021176;11.998942951443086;11.183015000882756;11.952741247186488;12.292033985499543;11.81658370778757;11.585901449690772;11.747353829478062;11.618844301766652;12.141468555393084;11.31628153174622;11.771902080697716;11.726218159332198;11.760719947465624;11.090112419664289;11.400879436282183;11.52845411076479
12.989571898558868;13.342769172918384;12.563434635710198;12.889503963411476;11.447083226209651;13.689888804528932;13.765286098723683;12.10000522442272;12.109830654278792;12.830713256951874;11.403544678202014;12.576956664706092;13.280480810318371;11.86457308177364;12.22881869049588;12.845686055977064;12.363860976729532;13.39794197197264;13.270003253378444;12.851749041416058;11.366322214245816;12.271754805646474;12.219773550892874;12.4189067312579;12.436190995481416;12.310044679647506;12.461223627613371;10.600842114387302;12.262975701227942;12.989571898558868;12.252369767926028;12.32333628928017;12.523561956057012;12.847840355630714;12.832098846039134;13.022194401760634;11.51668494930961;11.834471049984222;12.983349927676455;12.621365094314864;12.782998208920414;12.69566329678802;12.380461065088973;12.951466861932795;11.065416134676548;12.43306376512207;13.689670445963223;12.563911244581693;11.366322214245816;12.769011321097016;13.270003253378444;11.14974711950468;12.713171684314805;12.37232095486726;12.458150248057557;12.39231742277876;13.485703545284585;11.4757334309664;12.45404219747008;12.29318423075951;12.3701424794954;12.614939847310737;12.918304233699931;13.594907723063336;12.635037871183252;13.323477033150423;13.044052531801302;12.475480126595476;12.735344469539005;12.200898605038445;13.359200485133632;12.732167425663384;12.95383268214528;12.833483105659584;12.084476237453892;13.336367081389795;12.649256177517314;13.981834819231716;13.64227737850386;11.794821973331224;12.231821178657404;12.177108041703692;12.178976011374523;13.49460561567122;11.99929538702341;13.093087390444218;13.189824558880018;12.418116141207488;12.585197295260024;13.407267764244732;12.147204924942228;12.494855584491198;12.700656452918167;13.29246543494927;13.01314817145476;12.682116764950074;12.743782540330756;12.983528071165097;12.69261550169458;12.505315356136236;12.512740462803498;12.652396861477678;12.993999791792524;12.64250302878052
6.409390936137702;6.6293566200796095;5.727920454563199;6.459431618637297;5.0;7.936637939002571;6.700439718141092;5.285402218862249;5.727920454563199;6.539158811108031;5.426264754702098;5.491853096329675;6.6293566200796095;3.700439718141092;7.294620748891627;6.066089190457772;4.857980995127572;6.475733430966398;9.278449458220482;6.6293566200796095;6.507794640198696;6.491853096329675;6.22881869049588;5.672425341971495;5.491853096329675;6.044394119358453;4.857980995127572;4.392317422778761;8.204571144249204;6.409390936137702;6.357552004618084;6.523561956057013;6.189824558880018;5.247927513443585;5.882643049361842;5.614709844115208;4.754887502163468;4.523561956057013;5.832890014164741;7.539158811108031;5.285402218862249;5.459431618637297;6.6293566200796095;4.459431618637297;6.169925001442312;6.754887502163468;6.727920454563199;6.303780748177103;6.507794640198696;5.672425341971495;9.278449458220482;7.05528243550119;6.409390936137702;5.672425341971495;4.954196310386875;3.169925001442312;6.066089190457772;4.700439718141092;5.20945336562895;5.643856189774724;5.672425341971495;3.906890595608519;5.614709844115208;5.78135971352466;2.807354922057604;5.129283016944966;4.700439718141092;1.584962500721156;8.787902559391432;5.78135971352466;6.857980995127572;6.189824558880018;5.426264754702098;5.807354922057604;3.700439718141092;5.426264754702098;2.807354922057604;3.584962500721156;6.794415866350106;0.0;4.247927513443585;3.700439718141092;1.0;7.839203788096944;6.0;6.658211482751795;5.392317422778761;0.0;6.022367813028454;4.807354922057604;6.599912842187128;4.807354922057604;3.807354922057604;5.129283016944966;5.285402218862249;3.169925001442312;6.965784284662087;5.977279923499917;6.20945336562895;5.044394119358453;4.087462841250339;5.247927513443585;4.247927513443585;4.247927513443585
8.149747119504681;11.954196310386877;6.832890014164741;9.025139562278508;7.400879436282184;7.658211482751795;9.7431513941125;7.3750394313469245;9.1006623390052;9.184875342908285;10.096715154488535;9.411510988012072;8.31741261376487;7.74819284958946;8.049848549450562;9.280770770130603;12.47015043527436;9.280770770130603;12.715318552331349;8.566054038171092;4.643856189774724;9.005624549193879;8.0;7.851749041416057;9.344295907915816;7.2384047393250786;8.985841937003341;10.181152256865566;11.011926066306808;8.149747119504681;6.475733430966398;6.584962500721156;8.60733031374961;5.882643049361842;9.090112419664289;8.86418614465428;7.86418614465428;9.002815015607053;8.879583249612784;10.597121428789569;9.276124405274238;7.971543553950772;8.022367813028454;9.339850002884624;5.977279923499917;8.507794640198696;9.63662462054365;7.409390936137702;4.643856189774724;7.888743248898259;12.715318552331349;10.799281621521924;7.022367813028454;10.184875342908285;9.843921051289035;6.9886846867721655;8.915879378835774;10.557463701597824;10.1331422124006;8.118941072723507;8.409390936137703;8.326429487122303;7.622051819456376;9.368506461507693;9.231221180711186;8.577428828035748;9.573647187493322;9.517669388133813;6.727920454563199;7.98299357469431;10.947636937951827;10.48683502156305;9.271463027904376;10.181152256865566;8.129283016944967;11.423641195075856;9.019590728357882;11.070120944476823;9.368506461507693;6.78135971352466;9.654636028527968;9.571752643503546;9.485829308701904;9.586839787961829;8.807354922057604;7.546894459887636;10.987264012072538;7.330916878114617;8.581200581924957;10.850186837645774;8.98299357469431;11.635718120331047;8.661778097771988;11.359200485133632;9.558420713268664;8.599912842187127;7.971543553950772;8.539158811108031;9.550746785383245;10.823367240046236;8.022367813028454;8.92184093707449;8.098032082960527;8.179909090014934
5.20945336562895;2.0;1.584962500721156;4.523561956057013;2.0;4.321928094887363;4.459431618637297;2.807354922057604;5.044394119358453;4.523561956057013;4.459431618637297;6.882643049361842;5.523561956057013;0.0;2.807354922057604;3.0;3.0;3.700439718141092;2.807354922057604;5.523561956057013;3.321928094887362;2.321928094887362;3.321928094887362;4.459431618637297;5.977279923499917;4.643856189774724;1.584962500721156;4.0;2.321928094887362;5.20945336562895;3.169925001442312;4.700439718141092;2.0;2.0;3.169925001442312;4.807354922057604;4.584962500721156;3.807354922057604;5.285402218862249;1.584962500721156;2.807354922057604;3.807354922057604;4.247927513443585;7.546894459887636;2.807354922057604;5.0;4.700439718141092;4.321928094887363;3.321928094887362;2.0;2.807354922057604;4.0;4.954196310386875;5.0;5.285402218862249;7.257387842692652;4.643856189774724;4.169925001442312;5.523561956057013;8.60733031374961;6.894817763307944;3.169925001442312;4.906890595608519;4.857980995127572;3.169925001442312;4.700439718141092;4.523561956057013;3.584962500721156;2.321928094887362;4.906890595608519;6.409390936137702;5.700439718141092;6.9886846867721655;6.149747119504682;3.584962500721156;6.539158811108031;4.321928094887363;5.0;6.129283016944966;2.807354922057604;8.076815597050832;3.807354922057604;3.4594316186372973;5.392317422778761;5.554588851677638;5.78135971352466;5.392317422778761;3.0;1.584962500721156;6.643856189774724;3.4594316186372973;6.169925001442312;3.4594316186372973;6.044394119358453;4.169925001442312;4.954196310386875;6.832890014164741;7.599912842187128;6.247927513443585;5.78135971352466;7.924812503605781;5.491853096329675;5.20945336562895;3.169925001442312
11.50432244829189;13.107544031975989;11.888743248898258;12.079818085212354;9.558420713268664;12.5401280385821;12.3395716783847;10.787086324551616;11.280190792216906;11.6142497276894;10.52552080909507;11.580258567499788;12.404609397837712;10.834471049984222;11.335948565202298;12.965964610272083;11.544964432789238;11.978710459106358;12.410451351503994;11.471167133724393;10.23840473932508;12.385592813601365;10.568906154502084;11.585901449690772;12.198138052401116;11.64430696154558;11.462502272597265;10.7047682393626;11.279030136449649;11.50432244829189;11.567005370247031;10.547858506058416;11.734286232096348;12.709083812550343;11.958190183693738;11.927777962082342;11.11829223302699;11.403544678202014;12.393122273589531;12.369052007001388;11.995767150877802;12.017156386383112;11.766114757586722;11.870364719583405;10.696098170955864;11.380461065088973;12.180530807344482;11.266786540694902;10.23840473932508;11.99929538702341;12.410451351503994;11.032734528586714;11.349281228817452;10.977995368612962;12.11829223302699;11.321928094887362;12.260919533662904;11.615169813843602;11.072132604167232;11.541096615349524;10.94104760634058;11.391243589427445;11.355351096424812;12.29117069932186;11.767770648776704;12.153552031708111;12.026869205263395;11.022367813028454;11.616089313582115;11.879583249612784;11.814582465906277;11.35149140932002;11.68255574108031;11.671541066711884;11.171802288682985;11.643405277115674;11.580258567499788;12.330076554797458;11.852139328187244;11.016111838220512;10.880348808156027;10.793603309279408;11.199058823653022;12.146250445885986;11.841171189248543;11.79400964502097;12.118616689351509;11.62067804213541;11.714245517666123;12.042685372219353;10.817783121774534;12.026523442519766;11.562242424221072;11.600842114387302;12.734074491428045;11.849405100947758;12.177108041703692;11.295194955880657;12.122180901259751;11.805743872151618;11.13699111208023;11.665780028329484;12.456354415108288;11.77313920671969
1.584962500721156;1.0;0.0;0.0;1.0;0.0;2.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;1.0;2.0;1.0;0.0;0.0;0.0;4.0;2.0;0.0;0.0;0.0;1.584962500721156;0.0;1.0;0.0;4.584962500721156;4.247927513443585;2.0;0.0;0.0;1.0;1.584962500721156;0.0;0.0;1.584962500721156;0.0;0.0;1.0;2.0;0.0;1.0;2.0;1.0;1.0;1.0;1.584962500721156;0.0;0.0;0.0;0.0;1.584962500721156;4.392317422778761;2.584962500721156;1.0;0.0;1.584962500721156;0.0;1.0;0.0;0.0;1.0;2.0;1.584962500721156;0.0;1.0;0.0;2.584962500721156;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.321928094887362;1.584962500721156;0.0;1.584962500721156;1.584962500721156;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
11.752380646552892;9.96000193206808;7.366322214245816;11.965423565810127;8.379378367071261;11.874981347653774;12.61654884377899;9.019590728357882;10.842350343413807;10.811374693509942;10.759888183221834;11.432019846812493;11.59618975614441;9.016808287686557;6.539158811108031;7.826548487290915;8.247927513443585;10.566054038171092;8.194756854422248;12.297776062894147;7.3750394313469245;9.105908508571158;9.684748620421626;9.786269627648466;11.545447181678094;11.650154213675094;11.24198314969433;9.90388184573618;5.491853096329675;11.752380646552892;9.76983784362944;7.672425341971495;9.667111542075029;9.430452551665532;10.804937672051908;10.872674880270605;9.915879378835774;9.946906274456396;12.482303782323182;8.422064766172813;11.253256579781151;9.14210705730255;10.339850002884624;12.258271576282851;8.62935662007961;8.271463027904375;9.49585502688717;10.689124404913258;7.3750394313469245;9.328674927327947;8.194756854422248;8.400879436282183;12.578844391558205;11.749450465569916;12.363587246524578;11.643405277115674;12.985130373466898;11.762382038710392;11.922584402713664;12.702389159976336;11.980139577639155;12.242578689451346;12.660664477461278;12.60130652612184;12.619990662606378;12.63594479878872;12.233020426474496;12.615399743725495;10.377210530388552;12.044052531801302;12.259449046285685;12.118616689351509;12.62844554013718;12.078484417411447;11.929258408636972;12.602698865017963;12.954014507722544;13.333155350310616;13.065752701816972;11.28886607416582;12.014369242235135;11.985486199104637;12.332036548361652;13.652284811845306;12.2836671674915;12.60408986146918;11.916999049082808;12.566291930007871;11.855647166027266;12.02997734658958;8.661778097771988;12.12023787734196;12.202429966015352;12.14974711950468;11.888362741170644;12.700656452918167;11.57553924683453;12.35397382181817;12.717676423066395;12.261213451366048;12.506307581100309;12.53818893205242;11.839597483021176;12.06373212019692
12.34207466799914;10.844705764411938;12.079151405421891;12.24555270625568;10.65642486327778;12.48708634027127;13.209148710355748;10.978710459106358;11.567480801143043;13.020979938904212;13.314016703901355;13.07363951028323;13.536247215688128;9.878050912728536;10.824163209744158;11.689997971419446;11.109830654278792;10.5401280385821;10.90613899619538;12.56081046872794;10.240791332161956;10.130570562805426;12.120561896442904;12.387748100711294;11.980139577639155;12.227615943414223;12.049848549450562;11.697402007502708;11.502334580197996;12.34207466799914;11.616089313582115;11.49735289347705;11.729620743553038;12.230921088137896;12.037890085142507;12.462246634244352;10.818582177480858;11.495355392235982;12.025831668332026;11.891024190149498;11.890644283619087;11.194141238863136;12.468878553819426;13.1527601687754;10.96289600533726;13.351767443959892;12.735344469539005;12.497851836951115;10.240791332161956;11.070120944476823;10.90613899619538;11.031356596255709;11.390706372872774;13.48167331644727;13.237508748172656;11.10459875356437;12.826349864720092;11.834471049984222;13.511382050937696;12.187042714339894;13.14433959124784;13.121695390556573;11.771902080697716;13.095726668639047;11.820178962415188;13.00544911354693;13.451855028397755;13.124606006959192;12.107870914279614;12.147204924942228;13.52833200886121;13.30435132166324;12.841760886800548;13.102139753410698;11.499845887083206;14.28886607416582;11.900112062977456;15.339467292852603;13.322209843748894;10.122827994807666;13.229269462266736;14.05604493693527;12.04814625421956;12.508289986140348;11.79766152585376;10.470658874060552;13.550867004960905;10.99859042974533;13.027387694052765;13.930275335112052;11.59618975614441;13.532964631698826;12.618614920250804;14.245404150930328;12.43514933836693;12.637756945412145;12.850382205652153;12.950191349972702;12.46326891598129;13.220378327695228;12.865539970785695;12.33063682472329;12.58941707576861;12.052568050804153
12.603626344986193;13.137631598235428;12.084144010615145;13.059344460824423;10.785452468158542;13.429014367174709;13.369733648894952;11.557463701597824;12.358101707440849;12.791569912126878;12.817383427897232;12.635264656539514;12.62044895201331;10.11504365016171;11.50481898763284;13.190442018782823;11.129283016944967;12.424691191512954;12.129605011152504;12.404609397837712;12.107217075591382;12.087131301540529;12.412305204955272;12.545447181678094;12.377481688182955;12.222191138456331;12.1270270430046;12.53818893205242;12.304921669581672;12.603626344986193;12.275542556086725;11.593857938858225;12.506307581100309;12.86379910372885;12.84313591111135;12.355351096424812;11.963618617443972;12.002111776479852;13.254142846855748;12.780334708123895;12.099347810403192;12.57601187420678;12.196909442541138;13.214622686302336;12.630039552656095;11.834866038362016;12.866699382882029;12.448374459662794;12.107217075591382;12.459431618637296;12.129605011152504;12.79197682089869;12.619073646817748;12.130892269806624;13.11699367754698;11.741466986401146;12.692179576312538;12.51668494930961;12.613559277788264;13.023061249735337;11.97656412341533;13.046612469258132;12.228518097716194;13.242280950302444;12.363860976729532;13.13651056079364;12.89822347121556;12.061708704660624;12.521600439723729;12.791162888555018;12.298349015658186;12.3188252203997;12.4797802640291;12.096056239180946;11.42678889459556;12.037890085142507;12.079151405421891;13.02997734658958;12.44475608969503;11.67065624911844;12.107217075591382;11.90350531042388;11.57790083688697;13.254733389246674;12.326991174900815;13.290594888082572;12.803727526553114;12.219168520462162;11.754887502163468;12.480032814583948;10.93810932621924;12.652620934638165;12.779719355143405;12.526499239136566;13.111950706153165;12.933506249629444;12.746304367701304;12.723234300893376;12.84313591111135;12.4578938373147;12.633449374713493;12.557463701597824;12.687594389576123;12.717676423066395
