TCGA-M7-A720-01A;TCGA-ZG-A8QW-01A;TCGA-KK-A6E1-01A;TCGA-HC-8264-01B;TCGA-J9-A8CN-01A;TCGA-EJ-7325-01B;TCGA-V1-A8X3-01A;TCGA-TP-A8TV-01A;TCGA-EJ-A7NN-01A;TCGA-V1-A8MK-01A;TCGA-HC-7210-01A;TCGA-Y6-A9XI-01A;TCGA-EJ-A46G-01A;TCGA-VN-A88Q-01A;TCGA-EJ-A46B-01A;TCGA-EJ-5497-01A;TCGA-G9-6336-01A;TCGA-VP-A87B-01A;TCGA-HC-7742-01A;TCGA-G9-7525-01A;TCGA-FC-A8O0-01A;TCGA-HC-7740-01B;TCGA-V1-A8ML-01A;TCGA-G9-6371-01A;TCGA-EJ-AB27-01A;TCGA-EJ-5498-01A;TCGA-KK-A6E4-01A;TCGA-HC-8213-01A;TCGA-V1-A9OY-01A;TCGA-HC-7077-01A;TCGA-J9-A8CL-01A;TCGA-KK-A8IK-01A;TCGA-EJ-7789-01A;TCGA-G9-6365-01A;TCGA-EJ-A65D-01A;TCGA-G9-6343-01A;TCGA-V1-A9ZG-01A;TCGA-CH-5790-01A;TCGA-KK-A8IA-01A;TCGA-4L-AA1F-01A;TCGA-G9-6370-01A;TCGA-EJ-A7NG-01A;TCGA-YL-A8HM-01A;TCGA-EJ-A7NG-01A;TCGA-FC-7961-01A;TCGA-HC-A631-01A;TCGA-CH-5737-01A;TCGA-HC-A6AS-01A;TCGA-EJ-A65J-01A;TCGA-HC-A4ZV-01A;TCGA-EJ-A65J-01A;TCGA-KK-A8II-01A;TCGA-CH-5761-11A;TCGA-HC-7752-11A;TCGA-HC-8259-11A;TCGA-CH-5768-11A;TCGA-EJ-7784-11A;TCGA-EJ-7125-11A;TCGA-G9-6348-11A;TCGA-G9-6365-11A;TCGA-EJ-A8FO-11A;TCGA-G9-6384-11A;TCGA-HC-8262-11A;TCGA-EJ-7321-11A;TCGA-HC-7747-11A;TCGA-HC-7819-11A;TCGA-EJ-7793-11A;TCGA-HC-7745-11A;TCGA-CH-5769-11A;TCGA-G9-6342-11A;TCGA-EJ-7315-11A;TCGA-EJ-7330-11A;TCGA-EJ-7792-11A;TCGA-EJ-7314-11A;TCGA-HC-7740-11A;TCGA-EJ-7781-11A;TCGA-HC-7737-11A;TCGA-EJ-7123-11A;TCGA-EJ-7794-11A;TCGA-HC-7211-11A;TCGA-G9-6496-11A;TCGA-EJ-7783-11A;TCGA-HC-7738-11A;TCGA-CH-5767-11B;TCGA-EJ-7782-11A;TCGA-G9-6356-11A;TCGA-EJ-7331-11A;TCGA-HC-8258-11A;TCGA-G9-6499-11A;TCGA-EJ-7786-11A;TCGA-G9-6362-11A;TCGA-EJ-7797-11A;TCGA-G9-6351-11A;TCGA-EJ-7328-11A;TCGA-EJ-7327-11A;TCGA-HC-8260-11A;TCGA-G9-6363-11A;TCGA-J4-A83J-11A;TCGA-EJ-7789-11A;TCGA-EJ-7785-11A;TCGA-G9-6333-11A;TCGA-EJ-7115-11A;TCGA-EJ-7317-11A;TCGA-HC-7742-11A
11.543515216152167;11.25089053572334;11.874981347653774;11.837627933171404;11.539158811108033;12.71295682169755;11.314016703901355;11.197216693110052;11.629811944382231;11.449664538476192;11.756973226165448;11.257387842692651;11.567956075415466;11.443461612227392;11.349281228817452;10.535275376620802;11.27786854617684;10.88264304936184;11.79197682089869;11.52258153125483;11.826945650415484;7.714245517666122;11.614709844115207;11.604553229079038;12.110157018954066;10.145932145820517;12.632313662586126;11.1006623390052;11.306061689428342;12.533816389433364;11.4757334309664;11.663113308455806;11.404609397837712;11.667998535672528;12.830515206976838;12.253552062637464;11.85914649542596;10.373952655370193;11.9762060901486;11.25974326369078;11.380461065088973;11.312882955284357;11.19537220740274;11.312882955284357;11.905763049602792;12.13410540040181;11.539158811108033;12.562480945349316;12.1705510353167;10.535275376620802;12.1705510353167;11.600377553107844;11.29978040285854;12.037890085142507;11.158609688214478;10.24436383512051;11.1767964781476;12.285980105928212;11.68650052718322;11.232420927176076;11.121533517340032;10.800899899920305;10.4655664048094;11.862249900851513;11.96686590038754;11.682116764950074;11.397674632948268;11.325305455089682;11.788310503700918;12.00982861736811;11.096056239180946;11.519144787997414;11.23421867823847;10.901621158346112;10.637530551525307;11.024447124040648;11.04916787237217;11.821773981970567;11.075479149488016;11.172427508645482;11.789126046425231;11.425215903299383;10.623881490013458;11.0566377151132;11.61240779313867;11.510764167917891;11.711666973564348;11.839597483021176;11.998942951443086;11.183015000882756;11.952741247186488;12.292033985499543;11.81658370778757;11.585901449690772;11.747353829478062;11.618844301766652;12.141468555393084;11.31628153174622;11.771902080697716;11.726218159332198;11.760719947465624;11.090112419664289;11.400879436282183;11.52845411076479
12.832296678749884;11.4993476328766;11.982280604558284;12.978174174468167;11.754052367528924;11.290594888082572;12.4189067312579;11.98655314975666;12.7868821936647;12.41336348121097;13.185959435631318;12.449148645375436;12.453785055496157;12.782179193831208;12.164592716712368;12.782998208920414;11.921097088106793;12.11178773580101;12.841957399099549;11.802112418586066;12.62159403901754;13.189206834597025;11.834471049984222;12.81016993766466;13.3151495622563;12.479022346995178;11.179909090014934;11.62890115202819;12.055621374781708;12.987974524296153;12.129926933510394;11.535761377986656;12.698921662339812;12.304921669581672;11.39660478118186;11.706496018061188;12.780949798749663;12.874212934830874;12.866506212226202;12.43306376512207;13.228067091082742;13.014020470314934;12.262975701227942;13.014020470314934;12.086136225027309;12.059006395201113;12.754261196514;11.294620748891628;12.324743110494415;11.122827994807666;12.324743110494415;12.59735425297161;12.713171684314805;12.37232095486726;12.458150248057557;12.39231742277876;13.485703545284585;11.4757334309664;12.45404219747008;12.29318423075951;12.3701424794954;12.614939847310737;12.918304233699931;13.594907723063336;12.635037871183252;13.323477033150423;13.044052531801302;12.475480126595476;12.735344469539005;12.200898605038445;13.359200485133632;12.732167425663384;12.95383268214528;12.833483105659584;12.084476237453892;13.336367081389795;12.649256177517314;13.981834819231716;13.64227737850386;11.794821973331224;12.231821178657404;12.177108041703692;12.178976011374523;13.49460561567122;11.99929538702341;13.093087390444218;13.189824558880018;12.418116141207488;12.585197295260024;13.407267764244732;12.147204924942228;12.494855584491198;12.700656452918167;13.29246543494927;13.01314817145476;12.682116764950074;12.743782540330756;12.983528071165097;12.69261550169458;12.505315356136236;12.512740462803498;12.652396861477678;12.993999791792524;12.64250302878052
4.807354922057604;6.357552004618084;7.98299357469431;5.857980995127572;5.285402218862249;4.523561956057013;5.672425341971495;5.807354922057604;6.599912842187128;4.247927513443585;5.169925001442312;5.832890014164741;7.303780748177103;4.954196310386875;4.087462841250339;5.285402218862249;5.523561956057013;6.3750394313469245;7.658211482751795;6.149747119504682;4.643856189774724;4.459431618637297;4.523561956057013;5.754887502163468;7.312882955284356;5.614709844115208;5.857980995127572;3.169925001442312;5.78135971352466;7.03342300153745;7.754887502163468;6.554588851677638;7.820178962415188;6.189824558880018;8.149747119504681;5.321928094887363;5.392317422778761;4.169925001442312;7.149747119504682;6.754887502163468;6.266786540694901;5.426264754702098;8.204571144249204;5.426264754702098;7.294620748891627;7.434628227636725;5.285402218862249;5.906890595608519;5.0;6.820178962415188;5.0;6.409390936137702;6.409390936137702;5.672425341971495;4.954196310386875;3.169925001442312;6.066089190457772;4.700439718141092;5.20945336562895;5.643856189774724;5.672425341971495;3.906890595608519;5.614709844115208;5.78135971352466;2.807354922057604;5.129283016944966;4.700439718141092;1.584962500721156;8.787902559391432;5.78135971352466;6.857980995127572;6.189824558880018;5.426264754702098;5.807354922057604;3.700439718141092;5.426264754702098;2.807354922057604;3.584962500721156;6.794415866350106;0.0;4.247927513443585;3.700439718141092;1.0;7.839203788096944;6.0;6.658211482751795;5.392317422778761;0.0;6.022367813028454;4.807354922057604;6.599912842187128;4.807354922057604;3.807354922057604;5.129283016944966;5.285402218862249;3.169925001442312;6.965784284662087;5.977279923499917;6.20945336562895;5.044394119358453;4.087462841250339;5.247927513443585;4.247927513443585;4.247927513443585
8.049848549450562;6.569855608330948;3.4594316186372973;8.703903573444663;10.809768128710411;7.357552004618084;7.851749041416057;5.357552004618084;10.215532999745657;9.29232163280204;8.703903573444663;8.968666793195208;6.149747119504682;6.442943495848728;8.45532722030456;9.276124405274238;7.936637939002571;10.99859042974533;9.068778277985412;7.118941072723508;8.89178370321831;9.068778277985412;9.002815015607053;8.535275376620802;10.167418145831736;8.118941072723507;8.108524456778168;7.011227255423254;8.011227255423254;10.681238411777803;5.977279923499917;9.843921051289035;11.233619676759702;9.184875342908285;5.169925001442312;8.974414589805527;8.038918989292302;6.044394119358453;9.78135971352466;8.507794640198696;8.562242424221072;9.303780748177102;11.011926066306808;9.303780748177102;8.539158811108031;5.321928094887363;6.918863237274595;8.810571634741146;7.741466986401146;10.258566033889933;7.741466986401146;4.906890595608519;7.022367813028454;10.184875342908285;9.843921051289035;6.9886846867721655;8.915879378835774;10.557463701597824;10.1331422124006;8.118941072723507;8.409390936137703;8.326429487122303;7.622051819456376;9.368506461507693;9.231221180711186;8.577428828035748;9.573647187493322;9.517669388133813;6.727920454563199;7.98299357469431;10.947636937951827;10.48683502156305;9.271463027904376;10.181152256865566;8.129283016944967;11.423641195075856;9.019590728357882;11.070120944476823;9.368506461507693;6.78135971352466;9.654636028527968;9.571752643503546;9.485829308701904;9.586839787961829;8.807354922057604;7.546894459887636;10.987264012072538;7.330916878114617;8.581200581924957;10.850186837645774;8.98299357469431;11.635718120331047;8.661778097771988;11.359200485133632;9.558420713268664;8.599912842187127;7.971543553950772;8.539158811108031;9.550746785383245;10.823367240046236;8.022367813028454;8.92184093707449;8.098032082960527;8.179909090014934
9.257387842692651;2.0;1.0;3.584962500721156;2.0;7.554588851677638;4.459431618637297;2.0;4.0;4.643856189774724;2.584962500721156;2.584962500721156;3.321928094887362;5.285402218862249;7.219168520462161;2.807354922057604;4.459431618637297;4.169925001442312;3.700439718141092;2.0;4.584962500721156;8.280770770130603;3.807354922057604;3.4594316186372973;4.754887502163468;5.672425341971495;3.906890595608519;0.0;3.584962500721156;1.0;2.807354922057604;0.0;2.807354922057604;5.169925001442312;0.0;0.0;4.247927513443585;2.0;1.584962500721156;5.0;8.321928094887362;5.247927513443585;2.321928094887362;5.247927513443585;3.321928094887362;1.584962500721156;3.169925001442312;4.247927513443585;2.807354922057604;2.807354922057604;2.807354922057604;2.0;4.954196310386875;5.0;5.285402218862249;7.257387842692652;4.643856189774724;4.169925001442312;5.523561956057013;8.60733031374961;6.894817763307944;3.169925001442312;4.906890595608519;4.857980995127572;3.169925001442312;4.700439718141092;4.523561956057013;3.584962500721156;2.321928094887362;4.906890595608519;6.409390936137702;5.700439718141092;6.9886846867721655;6.149747119504682;3.584962500721156;6.539158811108031;4.321928094887363;5.0;6.129283016944966;2.807354922057604;8.076815597050832;3.807354922057604;3.4594316186372973;5.392317422778761;5.554588851677638;5.78135971352466;5.392317422778761;3.0;1.584962500721156;6.643856189774724;3.4594316186372973;6.169925001442312;3.4594316186372973;6.044394119358453;4.169925001442312;4.954196310386875;6.832890014164741;7.599912842187128;6.247927513443585;5.78135971352466;7.924812503605781;5.491853096329675;5.20945336562895;3.169925001442312
11.501339618061396;11.227014193649133;14.133222502633023;12.172114932533136;11.426264754702098;10.00982861736811;11.585901449690772;11.659103963473662;11.919235786028349;11.468624042918018;12.64880694972577;11.696098170955864;10.972979786066292;11.034111146096592;11.289442575688332;11.995767150877802;11.125413470483316;11.759472121202831;11.81977993183848;10.257387842692651;11.114393054867309;10.830515206976838;11.403544678202014;12.074810461160451;12.616319096976865;11.45994384837493;10.778077129535358;11.432019846812493;10.876516946565;12.537218400538595;12.015415052386688;11.80332391904149;12.020632761657708;11.48733761520718;10.653740778706569;11.162391328756906;11.933690654952231;11.280770770130603;12.314016703901355;11.380461065088973;12.000704269011246;11.581200581924955;11.279030136449649;11.581200581924955;12.31741261376487;12.165849146176395;12.434628227636724;10.733862719678545;12.827342704234116;11.358651200892886;12.827342704234116;11.843921051289035;11.349281228817452;10.977995368612962;12.11829223302699;11.321928094887362;12.260919533662904;11.615169813843602;11.072132604167232;11.541096615349524;10.94104760634058;11.391243589427445;11.355351096424812;12.29117069932186;11.767770648776704;12.153552031708111;12.026869205263395;11.022367813028454;11.616089313582115;11.879583249612784;11.814582465906277;11.35149140932002;11.68255574108031;11.671541066711884;11.171802288682985;11.643405277115674;11.580258567499788;12.330076554797458;11.852139328187244;11.016111838220512;10.880348808156027;10.793603309279408;11.199058823653022;12.146250445885986;11.841171189248543;11.79400964502097;12.118616689351509;11.62067804213541;11.714245517666123;12.042685372219353;10.817783121774534;12.026523442519766;11.562242424221072;11.600842114387302;12.734074491428045;11.849405100947758;12.177108041703692;11.295194955880657;12.122180901259751;11.805743872151618;11.13699111208023;11.665780028329484;12.456354415108288;11.77313920671969
4.321928094887363;2.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.584962500721156;0.0;0.0;0.0;0.0;1.0;1.584962500721156;2.321928094887362;2.321928094887362;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;2.0;1.584962500721156;4.857980995127572;0.0;0.0;1.0;0.0;1.584962500721156;1.0;1.0;0.0;2.321928094887362;0.0;2.321928094887362;0.0;0.0;2.321928094887362;1.0;0.0;2.0;0.0;0.0;1.0;1.584962500721156;0.0;0.0;0.0;0.0;1.584962500721156;4.392317422778761;2.584962500721156;1.0;0.0;1.584962500721156;0.0;1.0;0.0;0.0;1.0;2.0;1.584962500721156;0.0;1.0;0.0;2.584962500721156;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.321928094887362;1.584962500721156;0.0;1.584962500721156;1.584962500721156;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
12.100990784092762;10.043027283594547;7.936637939002571;9.98584193700334;7.845490050944375;8.129283016944967;9.786269627648466;8.08214904135387;10.759888183221834;11.76445696361989;11.690434556395054;8.900866807980748;7.636624620543649;10.00842862207058;11.45532722030456;11.253256579781151;11.338736382573916;7.882643049361842;10.498849206531723;9.20212382383046;12.060358182642142;11.12023787734196;9.946906274456396;10.251482410620213;12.054943416573323;11.588714635582264;8.164906926675688;8.447083226209653;10.51668494930961;8.618385502258606;8.59245703726808;6.3750394313469245;5.20945336562895;11.16679075071818;4.700439718141092;9.834471049984222;10.363039630256514;9.207014320177532;8.022367813028454;8.271463027904375;12.788310503700918;11.705632387361415;5.491853096329675;11.705632387361415;10.635718120331047;9.79766152585376;10.3409627642517;10.41256984680521;9.823367240046236;8.118941072723507;9.823367240046236;8.422064766172813;12.578844391558205;11.749450465569916;12.363587246524578;11.643405277115674;12.985130373466898;11.762382038710392;11.922584402713664;12.702389159976336;11.980139577639155;12.242578689451346;12.660664477461278;12.60130652612184;12.619990662606378;12.63594479878872;12.233020426474496;12.615399743725495;10.377210530388552;12.044052531801302;12.259449046285685;12.118616689351509;12.62844554013718;12.078484417411447;11.929258408636972;12.602698865017963;12.954014507722544;13.333155350310616;13.065752701816972;11.28886607416582;12.014369242235135;11.985486199104637;12.332036548361652;13.652284811845306;12.2836671674915;12.60408986146918;11.916999049082808;12.566291930007871;11.855647166027266;12.02997734658958;8.661778097771988;12.12023787734196;12.202429966015352;12.14974711950468;11.888362741170644;12.700656452918167;11.57553924683453;12.35397382181817;12.717676423066395;12.261213451366048;12.506307581100309;12.53818893205242;11.839597483021176;12.06373212019692
12.164592716712368;11.436190995481416;10.075479149488016;13.017852331905962;9.978710459106358;9.824958740528524;12.387748100711294;10.871905237659186;11.706496018061188;12.30463652380727;12.44604940671655;10.731319031025064;10.995767150877802;11.309476353841106;11.676397887044764;11.890644283619087;11.152918576136624;10.44086916761087;12.290594888082572;11.50432244829189;12.460711852141213;12.627305880514848;11.495355392235982;12.146250445885986;12.873251842902128;12.38505348834615;11.044394119358454;10.539158811108033;11.873444112515376;10.871135184243045;11.691743519171276;10.318542809702723;10.638435913990472;13.131213905086272;10.3409627642517;11.697402007502708;12.626849764469036;10.731319031025064;11.068778277985412;13.351767443959892;12.801304186049023;12.879008813992655;11.502334580197996;12.879008813992655;11.868050853745158;10.193525360501216;11.946540803893104;11.91139198784346;11.86573327085176;12.07815080773465;11.86573327085176;10.604553229079038;11.390706372872774;13.48167331644727;13.237508748172656;11.10459875356437;12.826349864720092;11.834471049984222;13.511382050937696;12.187042714339894;13.14433959124784;13.121695390556573;11.771902080697716;13.095726668639047;11.820178962415188;13.00544911354693;13.451855028397755;13.124606006959192;12.107870914279614;12.147204924942228;13.52833200886121;13.30435132166324;12.841760886800548;13.102139753410698;11.499845887083206;14.28886607416582;11.900112062977456;15.339467292852603;13.322209843748894;10.122827994807666;13.229269462266736;14.05604493693527;12.04814625421956;12.508289986140348;11.79766152585376;10.470658874060552;13.550867004960905;10.99859042974533;13.027387694052765;13.930275335112052;11.59618975614441;13.532964631698826;12.618614920250804;14.245404150930328;12.43514933836693;12.637756945412145;12.850382205652153;12.950191349972702;12.46326891598129;13.220378327695228;12.865539970785695;12.33063682472329;12.58941707576861;12.052568050804153
12.849405100947758;11.666667840690357;12.516931121998695;12.453013354466314;11.794415866350104;12.459687756239548;12.545447181678094;12.246146774635864;12.742940950666588;12.42678889459556;12.663558104217271;12.030322282644034;11.324743110494415;12.393658591454772;12.62890115202819;12.099347810403192;12.370687406807216;12.422853195944263;12.458406613236534;12.183945471757246;12.12605911607068;10.040289721025715;12.002111776479852;12.849405100947758;13.2895866650808;11.93737382019215;12.726218159332198;11.785452468158542;12.08381170725288;13.035486451292154;11.728770849542665;10.92851837525789;11.607792641919213;12.14338321398982;12.421538906848276;12.703254733748146;12.488593333835407;11.798066720363062;12.309192106959902;11.834866038362016;12.96108788999733;12.74798314030195;12.304921669581672;12.74798314030195;12.113416611485944;12.169925001442312;12.945992424396774;13.044735626056909;12.364134655008051;12.080151309614088;12.364134655008051;12.393658591454772;12.619073646817748;12.130892269806624;13.11699367754698;11.741466986401146;12.692179576312538;12.51668494930961;12.613559277788264;13.023061249735337;11.97656412341533;13.046612469258132;12.228518097716194;13.242280950302444;12.363860976729532;13.13651056079364;12.89822347121556;12.061708704660624;12.521600439723729;12.791162888555018;12.298349015658186;12.3188252203997;12.4797802640291;12.096056239180946;11.42678889459556;12.037890085142507;12.079151405421891;13.02997734658958;12.44475608969503;11.67065624911844;12.107217075591382;11.90350531042388;11.57790083688697;13.254733389246674;12.326991174900815;13.290594888082572;12.803727526553114;12.219168520462162;11.754887502163468;12.480032814583948;10.93810932621924;12.652620934638165;12.779719355143405;12.526499239136566;13.111950706153165;12.933506249629444;12.746304367701304;12.723234300893376;12.84313591111135;12.4578938373147;12.633449374713493;12.557463701597824;12.687594389576123;12.717676423066395
