TCGA-XJ-A83G-01A;TCGA-XK-AAJR-01A;TCGA-HC-7740-01B;TCGA-EJ-5512-01A;TCGA-VP-A875-01A;TCGA-EJ-7317-01A;TCGA-G9-6336-01A;TCGA-KK-A7B1-01A;TCGA-G9-6351-01A;TCGA-ZG-A9N3-01A;TCGA-KK-A6E0-01A;TCGA-J9-A52C-01A;TCGA-EJ-5501-01A;TCGA-EJ-5506-01A;TCGA-HC-8264-01B;TCGA-QU-A6IP-01A;TCGA-HC-7078-01A;TCGA-EJ-5511-01A;TCGA-EJ-A8FP-01A;TCGA-HC-7209-01A;TCGA-G9-7519-01A;TCGA-CH-5740-01A;TCGA-QU-A6IM-01A;TCGA-2A-A8VL-01A;TCGA-HC-7745-01A;TCGA-EJ-7123-01A;TCGA-EJ-5498-01A;TCGA-EJ-7314-01A;TCGA-G9-6367-01A;TCGA-HC-7747-01A;TCGA-VP-A87B-01A;TCGA-HC-A6AL-01A;TCGA-HC-7737-01A;TCGA-EJ-A7NF-01A;TCGA-EJ-A65J-01A;TCGA-KK-A8I5-01A;TCGA-VP-AA1N-01A;TCGA-XK-AAIR-01A;TCGA-ZG-A9ND-01A;TCGA-EJ-5526-01A;TCGA-EJ-7785-01A;TCGA-EJ-A46I-01A;TCGA-EJ-5508-01A;TCGA-KK-A6E3-01A;TCGA-CH-5739-01A;TCGA-HC-8257-01A;TCGA-HC-7744-01A;TCGA-J9-A52B-01A;TCGA-ZG-A9L5-01A;TCGA-EJ-5532-01A;TCGA-ZG-A9L6-01A;TCGA-HI-7169-01A;TCGA-CH-5761-11A;TCGA-HC-7752-11A;TCGA-HC-8259-11A;TCGA-CH-5768-11A;TCGA-EJ-7784-11A;TCGA-EJ-7125-11A;TCGA-G9-6348-11A;TCGA-G9-6365-11A;TCGA-EJ-A8FO-11A;TCGA-G9-6384-11A;TCGA-HC-8262-11A;TCGA-EJ-7321-11A;TCGA-HC-7747-11A;TCGA-HC-7819-11A;TCGA-EJ-7793-11A;TCGA-HC-7745-11A;TCGA-CH-5769-11A;TCGA-G9-6342-11A;TCGA-EJ-7315-11A;TCGA-EJ-7330-11A;TCGA-EJ-7792-11A;TCGA-EJ-7314-11A;TCGA-HC-7740-11A;TCGA-EJ-7781-11A;TCGA-HC-7737-11A;TCGA-EJ-7123-11A;TCGA-EJ-7794-11A;TCGA-HC-7211-11A;TCGA-G9-6496-11A;TCGA-EJ-7783-11A;TCGA-HC-7738-11A;TCGA-CH-5767-11B;TCGA-EJ-7782-11A;TCGA-G9-6356-11A;TCGA-EJ-7331-11A;TCGA-HC-8258-11A;TCGA-G9-6499-11A;TCGA-EJ-7786-11A;TCGA-G9-6362-11A;TCGA-EJ-7797-11A;TCGA-G9-6351-11A;TCGA-EJ-7328-11A;TCGA-EJ-7327-11A;TCGA-HC-8260-11A;TCGA-G9-6363-11A;TCGA-J4-A83J-11A;TCGA-EJ-7789-11A;TCGA-EJ-7785-11A;TCGA-G9-6333-11A;TCGA-EJ-7115-11A;TCGA-EJ-7317-11A;TCGA-HC-7742-11A
11.586370695113963;12.28424574982967;7.714245517666122;10.179909090014934;11.308339030139408;11.53818893205242;11.27786854617684;11.764042217306589;11.925554439873554;10.593391122791736;11.875749351420056;11.458919206967591;12.389093521904474;11.26502894245816;11.837627933171404;11.663113308455806;11.445014845868425;11.708221730038352;11.122827994807666;11.25089053572334;12.156715144224702;10.655530723155644;12.641374424294511;11.3292357417338;11.192292814470768;11.701306461958623;10.145932145820517;11.871905237659186;11.953468962228849;11.585901449690772;10.88264304936184;12.651948610723446;11.3292357417338;11.364134655008051;12.1705510353167;10.958552715431011;12.192601049711952;11.239001757765582;10.989394499844732;10.203348002979762;11.29232163280204;10.809768128710411;10.007027266893967;12.530650179750014;10.682994583681683;11.017504401109417;11.43514933836693;12.233320082730822;11.964340867792416;11.283088353024002;11.186114239541643;11.381002109550924;11.29978040285854;12.037890085142507;11.158609688214478;10.24436383512051;11.1767964781476;12.285980105928212;11.68650052718322;11.232420927176076;11.121533517340032;10.800899899920305;10.4655664048094;11.862249900851513;11.96686590038754;11.682116764950074;11.397674632948268;11.325305455089682;11.788310503700918;12.00982861736811;11.096056239180946;11.519144787997414;11.23421867823847;10.901621158346112;10.637530551525307;11.024447124040648;11.04916787237217;11.821773981970567;11.075479149488016;11.172427508645482;11.789126046425231;11.425215903299383;10.623881490013458;11.0566377151132;11.61240779313867;11.510764167917891;11.711666973564348;11.839597483021176;11.998942951443086;11.183015000882756;11.952741247186488;12.292033985499543;11.81658370778757;11.585901449690772;11.747353829478062;11.618844301766652;12.141468555393084;11.31628153174622;11.771902080697716;11.726218159332198;11.760719947465624;11.090112419664289;11.400879436282183;11.52845411076479
11.310612781659527;12.972261848733291;13.189206834597025;12.016111838220512;12.851358649033513;12.61056350392504;11.921097088106793;12.563911244581693;12.49460561567122;11.044394119358454;11.555547771647063;11.466586337719244;13.689888804528932;13.405939193342396;12.978174174468167;11.753216749178955;12.789329860092431;14.166869190029924;12.572463389083676;12.754261196514;12.119589620741122;11.95637615724967;10.45532722030456;11.779308973959898;12.684529482418489;13.373137035802127;12.479022346995178;12.952195219914133;12.951466861932795;12.328113894833656;12.11178773580101;11.14974711950468;12.637756945412145;12.016111838220512;12.324743110494415;11.63117705570398;12.037890085142507;12.436190995481416;11.524051918717824;13.37531099747307;13.92481250360578;12.44759985827995;12.840187824040482;10.600842114387302;13.479275030250204;12.585432051592962;12.813380386924727;11.907641803665529;13.344712009935012;13.027905996569883;12.340684654363438;11.101319154423276;12.713171684314805;12.37232095486726;12.458150248057557;12.39231742277876;13.485703545284585;11.4757334309664;12.45404219747008;12.29318423075951;12.3701424794954;12.614939847310737;12.918304233699931;13.594907723063336;12.635037871183252;13.323477033150423;13.044052531801302;12.475480126595476;12.735344469539005;12.200898605038445;13.359200485133632;12.732167425663384;12.95383268214528;12.833483105659584;12.084476237453892;13.336367081389795;12.649256177517314;13.981834819231716;13.64227737850386;11.794821973331224;12.231821178657404;12.177108041703692;12.178976011374523;13.49460561567122;11.99929538702341;13.093087390444218;13.189824558880018;12.418116141207488;12.585197295260024;13.407267764244732;12.147204924942228;12.494855584491198;12.700656452918167;13.29246543494927;13.01314817145476;12.682116764950074;12.743782540330756;12.983528071165097;12.69261550169458;12.505315356136236;12.512740462803498;12.652396861477678;12.993999791792524;12.64250302878052
5.700439718141092;6.857980995127572;4.459431618637297;3.0;5.78135971352466;5.857980995127572;5.523561956057013;6.303780748177103;3.700439718141092;8.071462362556623;5.614709844115208;4.584962500721156;7.936637939002571;4.754887502163468;5.857980995127572;5.78135971352466;6.459431618637297;5.087462841250339;4.857980995127572;6.426264754702098;4.643856189774724;5.672425341971495;5.832890014164741;3.584962500721156;5.087462841250339;6.539158811108031;5.614709844115208;6.507794640198696;4.459431618637297;5.169925001442312;6.3750394313469245;7.05528243550119;4.954196310386875;4.954196310386875;5.0;3.906890595608519;7.022367813028454;5.491853096329675;5.882643049361842;7.066089190457772;7.0;5.20945336562895;5.78135971352466;4.392317422778761;5.672425341971495;5.614709844115208;7.665335917185176;7.531381460516312;7.303780748177103;6.442943495848728;5.169925001442312;2.584962500721156;6.409390936137702;5.672425341971495;4.954196310386875;3.169925001442312;6.066089190457772;4.700439718141092;5.20945336562895;5.643856189774724;5.672425341971495;3.906890595608519;5.614709844115208;5.78135971352466;2.807354922057604;5.129283016944966;4.700439718141092;1.584962500721156;8.787902559391432;5.78135971352466;6.857980995127572;6.189824558880018;5.426264754702098;5.807354922057604;3.700439718141092;5.426264754702098;2.807354922057604;3.584962500721156;6.794415866350106;0.0;4.247927513443585;3.700439718141092;1.0;7.839203788096944;6.0;6.658211482751795;5.392317422778761;0.0;6.022367813028454;4.807354922057604;6.599912842187128;4.807354922057604;3.807354922057604;5.129283016944966;5.285402218862249;3.169925001442312;6.965784284662087;5.977279923499917;6.20945336562895;5.044394119358453;4.087462841250339;5.247927513443585;4.247927513443585;4.247927513443585
11.675074920385445;8.45532722030456;9.068778277985412;7.924812503605781;4.906890595608519;7.658211482751795;7.936637939002571;7.409390936137702;8.434628227636725;5.491853096329675;5.0;7.546894459887636;7.658211482751795;8.523561956057012;8.703903573444663;7.20945336562895;10.404077136241234;8.361943773735241;8.071462362556623;6.189824558880018;10.06339508128851;5.491853096329675;8.214319120800766;7.727920454563199;8.357552004618084;7.870364719583405;8.118941072723507;6.20945336562895;9.339850002884624;7.169925001442312;10.99859042974533;10.799281621521924;8.741466986401146;7.392317422778761;7.741466986401146;7.321928094887363;8.826548487290914;9.344295907915816;6.569855608330948;9.005624549193879;9.45532722030456;7.643856189774724;7.6293566200796095;10.181152256865566;8.39231742277876;8.344295907915816;5.523561956057013;5.977279923499917;6.426264754702098;10.721953612801386;9.14210705730255;10.140829770773;7.022367813028454;10.184875342908285;9.843921051289035;6.9886846867721655;8.915879378835774;10.557463701597824;10.1331422124006;8.118941072723507;8.409390936137703;8.326429487122303;7.622051819456376;9.368506461507693;9.231221180711186;8.577428828035748;9.573647187493322;9.517669388133813;6.727920454563199;7.98299357469431;10.947636937951827;10.48683502156305;9.271463027904376;10.181152256865566;8.129283016944967;11.423641195075856;9.019590728357882;11.070120944476823;9.368506461507693;6.78135971352466;9.654636028527968;9.571752643503546;9.485829308701904;9.586839787961829;8.807354922057604;7.546894459887636;10.987264012072538;7.330916878114617;8.581200581924957;10.850186837645774;8.98299357469431;11.635718120331047;8.661778097771988;11.359200485133632;9.558420713268664;8.599912842187127;7.971543553950772;8.539158811108031;9.550746785383245;10.823367240046236;8.022367813028454;8.92184093707449;8.098032082960527;8.179909090014934
2.584962500721156;2.321928094887362;8.280770770130603;4.321928094887363;3.169925001442312;2.807354922057604;4.459431618637297;4.321928094887363;5.0;1.584962500721156;1.0;4.169925001442312;4.321928094887363;7.562242424221073;3.584962500721156;6.700439718141092;2.584962500721156;3.584962500721156;3.4594316186372973;6.672425341971495;2.0;1.584962500721156;3.321928094887362;2.0;5.357552004618084;3.0;5.672425341971495;4.321928094887363;7.546894459887636;4.087462841250339;4.169925001442312;4.0;3.169925001442312;2.807354922057604;2.807354922057604;2.807354922057604;2.0;5.977279923499917;3.0;4.247927513443585;4.807354922057604;5.169925001442312;3.321928094887362;4.0;3.4594316186372973;3.4594316186372973;1.0;3.4594316186372973;2.584962500721156;5.426264754702098;4.247927513443585;3.807354922057604;4.954196310386875;5.0;5.285402218862249;7.257387842692652;4.643856189774724;4.169925001442312;5.523561956057013;8.60733031374961;6.894817763307944;3.169925001442312;4.906890595608519;4.857980995127572;3.169925001442312;4.700439718141092;4.523561956057013;3.584962500721156;2.321928094887362;4.906890595608519;6.409390936137702;5.700439718141092;6.9886846867721655;6.149747119504682;3.584962500721156;6.539158811108031;4.321928094887363;5.0;6.129283016944966;2.807354922057604;8.076815597050832;3.807354922057604;3.4594316186372973;5.392317422778761;5.554588851677638;5.78135971352466;5.392317422778761;3.0;1.584962500721156;6.643856189774724;3.4594316186372973;6.169925001442312;3.4594316186372973;6.044394119358453;4.169925001442312;4.954196310386875;6.832890014164741;7.599912842187128;6.247927513443585;5.78135971352466;7.924812503605781;5.491853096329675;5.20945336562895;3.169925001442312
11.46352437327118;12.525765478821915;10.830515206976838;11.44604940671655;11.68255574108031;12.690871009292314;11.125413470483316;11.266786540694902;11.768597882194374;10.045759661382682;12.583082767502932;10.39660478118186;12.5401280385821;12.599215495017718;12.172114932533136;10.558420713268664;12.25915476886684;12.523316912312747;11.23840473932508;11.752798758435516;12.038918989292302;10.273795599214264;10.584022940257542;10.888743248898258;11.201511344500146;12.702172685365548;11.45994384837493;11.942147920394849;11.870364719583405;11.448632567730552;11.759472121202831;11.032734528586714;11.98192398731734;11.007728114632254;12.827342704234116;10.901621158346112;11.675074920385445;12.198138052401116;11.554109152574004;12.151016538892248;12.294333559671829;11.078817949961978;11.677279191312175;10.7047682393626;11.884933647949762;11.700873155140265;12.194449079479025;10.62296694479051;12.096385734452651;12.854868383260236;11.232420927176076;9.30149619498255;11.349281228817452;10.977995368612962;12.11829223302699;11.321928094887362;12.260919533662904;11.615169813843602;11.072132604167232;11.541096615349524;10.94104760634058;11.391243589427445;11.355351096424812;12.29117069932186;11.767770648776704;12.153552031708111;12.026869205263395;11.022367813028454;11.616089313582115;11.879583249612784;11.814582465906277;11.35149140932002;11.68255574108031;11.671541066711884;11.171802288682985;11.643405277115674;11.580258567499788;12.330076554797458;11.852139328187244;11.016111838220512;10.880348808156027;10.793603309279408;11.199058823653022;12.146250445885986;11.841171189248543;11.79400964502097;12.118616689351509;11.62067804213541;11.714245517666123;12.042685372219353;10.817783121774534;12.026523442519766;11.562242424221072;11.600842114387302;12.734074491428045;11.849405100947758;12.177108041703692;11.295194955880657;12.122180901259751;11.805743872151618;11.13699111208023;11.665780028329484;12.456354415108288;11.77313920671969
0.0;1.0;2.321928094887362;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.584962500721156;0.0;0.0;0.0;1.0;0.0;3.584962500721156;2.0;0.0;1.0;0.0;3.4594316186372973;0.0;0.0;4.392317422778761;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;2.584962500721156;0.0;0.0;0.0;4.0;0.0;1.584962500721156;1.584962500721156;1.0;0.0;0.0;1.0;0.0;0.0;1.584962500721156;0.0;1.0;1.0;0.0;1.0;1.584962500721156;0.0;0.0;0.0;0.0;1.584962500721156;4.392317422778761;2.584962500721156;1.0;0.0;1.584962500721156;0.0;1.0;0.0;0.0;1.0;2.0;1.584962500721156;0.0;1.0;0.0;2.584962500721156;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.321928094887362;1.584962500721156;0.0;1.584962500721156;1.584962500721156;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
9.92184093707449;11.169925001442312;11.12023787734196;11.3066313617125;6.820178962415188;11.127994320976391;11.338736382573916;10.689124404913258;11.127349541059118;8.632995197142957;9.513727595952435;10.75905593916017;11.874981347653774;12.677499433285108;9.98584193700334;10.377210530388552;10.788718332690458;10.346513733165636;12.39794197197264;10.697836357962377;11.7402023887679;9.493855449240822;10.312882955284357;10.507794640198696;12.122180901259751;11.410451351503994;11.588714635582264;11.450180247164754;12.258271576282851;11.588246152044816;7.882643049361842;8.400879436282183;11.38747886584238;9.794415866350104;9.823367240046236;8.339850002884624;12.021327032624372;11.545447181678094;8.566054038171092;11.83880998570856;12.305206759008724;11.885696373339394;11.243173983472952;9.90388184573618;9.7515440590891;10.232420927176076;10.32755264408124;9.177419537989236;8.845490050944376;9.932214751968385;10.876516946565;9.86573327085176;12.578844391558205;11.749450465569916;12.363587246524578;11.643405277115674;12.985130373466898;11.762382038710392;11.922584402713664;12.702389159976336;11.980139577639155;12.242578689451346;12.660664477461278;12.60130652612184;12.619990662606378;12.63594479878872;12.233020426474496;12.615399743725495;10.377210530388552;12.044052531801302;12.259449046285685;12.118616689351509;12.62844554013718;12.078484417411447;11.929258408636972;12.602698865017963;12.954014507722544;13.333155350310616;13.065752701816972;11.28886607416582;12.014369242235135;11.985486199104637;12.332036548361652;13.652284811845306;12.2836671674915;12.60408986146918;11.916999049082808;12.566291930007871;11.855647166027266;12.02997734658958;8.661778097771988;12.12023787734196;12.202429966015352;12.14974711950468;11.888362741170644;12.700656452918167;11.57553924683453;12.35397382181817;12.717676423066395;12.261213451366048;12.506307581100309;12.53818893205242;11.839597483021176;12.06373212019692
10.118941072723509;12.216139556425135;12.627305880514848;11.667998535672528;10.888743248898258;12.158609688214478;11.152918576136624;12.497851836951115;12.203959703239462;10.037546953962178;11.216139556425135;12.19136771341894;12.48708634027127;11.61194694181998;13.017852331905962;11.670213636738564;11.56652978262417;12.278159031437236;12.16333519208196;11.532355925288847;12.507794640198696;10.859534786382651;10.539158811108033;11.034798962577268;11.78135971352466;11.753216749178955;12.38505348834615;12.059682447247638;13.1527601687754;11.491352073563435;10.44086916761087;11.031356596255709;12.164592716712368;11.324743110494415;11.86573327085176;11.105908508571158;12.762797262498232;11.980139577639155;10.661778097771988;12.125090539303256;13.178976011374523;11.830119025444516;11.478769619475765;11.697402007502708;11.624338545312986;12.174613647235942;12.157978449945432;11.660887270302569;12.510764167917891;12.031011907437708;12.685624839726357;12.29920801838728;11.390706372872774;13.48167331644727;13.237508748172656;11.10459875356437;12.826349864720092;11.834471049984222;13.511382050937696;12.187042714339894;13.14433959124784;13.121695390556573;11.771902080697716;13.095726668639047;11.820178962415188;13.00544911354693;13.451855028397755;13.124606006959192;12.107870914279614;12.147204924942228;13.52833200886121;13.30435132166324;12.841760886800548;13.102139753410698;11.499845887083206;14.28886607416582;11.900112062977456;15.339467292852603;13.322209843748894;10.122827994807666;13.229269462266736;14.05604493693527;12.04814625421956;12.508289986140348;11.79766152585376;10.470658874060552;13.550867004960905;10.99859042974533;13.027387694052765;13.930275335112052;11.59618975614441;13.532964631698826;12.618614920250804;14.245404150930328;12.43514933836693;12.637756945412145;12.850382205652153;12.950191349972702;12.46326891598129;13.220378327695228;12.865539970785695;12.33063682472329;12.58941707576861;12.052568050804153
12.072467608241858;13.027905996569883;10.040289721025715;11.746514321138465;12.213104219641906;12.882834071545622;12.370687406807216;12.448374459662794;12.5262546938286;11.175549550636193;12.327833296750327;11.810973220002165;13.429014367174709;12.64880694972577;12.453013354466314;12.089781488353998;12.590587049915037;12.954378090144049;12.3157156580222;12.536732889835417;12.819181178959626;11.721953612801386;12.429668265133094;11.987264012072538;12.204265456136843;12.98370619265935;11.93737382019215;12.646783691837792;13.214622686302336;12.50308035175293;12.422853195944263;12.79197682089869;12.69152544116604;12.174613647235942;12.364134655008051;11.741466986401146;12.155134454857755;12.377481688182955;11.916999049082808;12.294620748891628;12.57530287507339;12.207929445511668;11.677719641641009;12.53818893205242;12.179909090014934;12.636851156626534;12.545205827425605;12.52845411076479;13.202889057519908;12.809768128710411;12.443461612227392;10.651051691178928;12.619073646817748;12.130892269806624;13.11699367754698;11.741466986401146;12.692179576312538;12.51668494930961;12.613559277788264;13.023061249735337;11.97656412341533;13.046612469258132;12.228518097716194;13.242280950302444;12.363860976729532;13.13651056079364;12.89822347121556;12.061708704660624;12.521600439723729;12.791162888555018;12.298349015658186;12.3188252203997;12.4797802640291;12.096056239180946;11.42678889459556;12.037890085142507;12.079151405421891;13.02997734658958;12.44475608969503;11.67065624911844;12.107217075591382;11.90350531042388;11.57790083688697;13.254733389246674;12.326991174900815;13.290594888082572;12.803727526553114;12.219168520462162;11.754887502163468;12.480032814583948;10.93810932621924;12.652620934638165;12.779719355143405;12.526499239136566;13.111950706153165;12.933506249629444;12.746304367701304;12.723234300893376;12.84313591111135;12.4578938373147;12.633449374713493;12.557463701597824;12.687594389576123;12.717676423066395
