TCGA-FC-A5OB-01A;TCGA-KK-A8IH-01A;TCGA-VP-A87J-01A;TCGA-XQ-A8TB-01A;TCGA-QU-A6IL-01A;TCGA-KK-A59X-01A;TCGA-HC-7818-01A;TCGA-G9-6361-01A;TCGA-HC-A631-01A;TCGA-V1-A8MG-01A;TCGA-HC-8264-01B;TCGA-EJ-7791-01A;TCGA-M7-A720-01A;TCGA-KK-A7B3-01A;TCGA-XK-AAIR-01A;TCGA-V1-A9OA-01A;TCGA-ZG-A9L9-01A;TCGA-HC-8265-01A;TCGA-KK-A7B3-01A;TCGA-VP-A872-01A;TCGA-HC-7231-01A;TCGA-KK-A6E4-01A;TCGA-HC-8265-01B;TCGA-HC-7232-01A;TCGA-EJ-5515-01A;TCGA-V1-A9OT-01A;TCGA-G9-7522-01A;TCGA-FC-A4JI-01A;TCGA-EJ-5516-01A;TCGA-EJ-5511-01A;TCGA-EJ-7793-01A;TCGA-EJ-7123-01A;TCGA-EJ-A8FP-01A;TCGA-KK-A8I8-01A;TCGA-VP-A87E-01A;TCGA-EJ-A6RA-01A;TCGA-KK-A7AP-01A;TCGA-CH-5788-01A;TCGA-EJ-A46G-01A;TCGA-EJ-5514-01A;TCGA-M7-A71Y-01A;TCGA-J4-A67O-01A;TCGA-EJ-A7NG-01A;TCGA-KK-A7B4-01A;TCGA-V1-A9Z9-01A;TCGA-YL-A9WJ-01A;TCGA-EJ-A7NJ-01A;TCGA-HC-7738-01A;TCGA-ZG-A8QX-01A;TCGA-HC-7817-01B;TCGA-G9-A9S4-01A;TCGA-KK-A7B0-01A;TCGA-CH-5761-11A;TCGA-HC-7752-11A;TCGA-HC-8259-11A;TCGA-CH-5768-11A;TCGA-EJ-7784-11A;TCGA-EJ-7125-11A;TCGA-G9-6348-11A;TCGA-G9-6365-11A;TCGA-EJ-A8FO-11A;TCGA-G9-6384-11A;TCGA-HC-8262-11A;TCGA-EJ-7321-11A;TCGA-HC-7747-11A;TCGA-HC-7819-11A;TCGA-EJ-7793-11A;TCGA-HC-7745-11A;TCGA-CH-5769-11A;TCGA-G9-6342-11A;TCGA-EJ-7315-11A;TCGA-EJ-7330-11A;TCGA-EJ-7792-11A;TCGA-EJ-7314-11A;TCGA-HC-7740-11A;TCGA-EJ-7781-11A;TCGA-HC-7737-11A;TCGA-EJ-7123-11A;TCGA-EJ-7794-11A;TCGA-HC-7211-11A;TCGA-G9-6496-11A;TCGA-EJ-7783-11A;TCGA-HC-7738-11A;TCGA-CH-5767-11B;TCGA-EJ-7782-11A;TCGA-G9-6356-11A;TCGA-EJ-7331-11A;TCGA-HC-8258-11A;TCGA-G9-6499-11A;TCGA-EJ-7786-11A;TCGA-G9-6362-11A;TCGA-EJ-7797-11A;TCGA-G9-6351-11A;TCGA-EJ-7328-11A;TCGA-EJ-7327-11A;TCGA-HC-8260-11A;TCGA-G9-6363-11A;TCGA-J4-A83J-11A;TCGA-EJ-7789-11A;TCGA-EJ-7785-11A;TCGA-G9-6333-11A;TCGA-EJ-7115-11A;TCGA-EJ-7317-11A;TCGA-HC-7742-11A
11.706496018061188;11.027905996569883;11.462502272597265;10.874981347653774;11.450180247164754;12.304921669581672;11.562242424221072;11.956013078088098;12.13410540040181;10.909893083770042;11.837627933171404;12.09341756438796;11.543515216152167;11.721953612801386;11.239001757765582;10.177419537989236;11.279030136449649;11.60130652612184;11.721953612801386;11.518161355756956;11.341518823245243;12.632313662586126;7.348728154231077;12.043027283594547;10.025139562278508;10.847840355630714;12.187042714339894;12.194141238863136;9.970105890612182;11.708221730038352;11.574120435009748;11.701306461958623;11.122827994807666;11.050528905530555;10.887982133058454;11.63254087654689;11.957827560833744;9.233619676759702;11.567956075415466;10.618385502258606;11.233020426474496;12.89519657256334;11.312882955284357;12.02271457304476;10.16867211813223;11.318542809702723;11.413627929024171;11.813380386924727;11.617926556798752;11.637530551525307;12.292896755409172;12.323617763291578;11.29978040285854;12.037890085142507;11.158609688214478;10.24436383512051;11.1767964781476;12.285980105928212;11.68650052718322;11.232420927176076;11.121533517340032;10.800899899920305;10.4655664048094;11.862249900851513;11.96686590038754;11.682116764950074;11.397674632948268;11.325305455089682;11.788310503700918;12.00982861736811;11.096056239180946;11.519144787997414;11.23421867823847;10.901621158346112;10.637530551525307;11.024447124040648;11.04916787237217;11.821773981970567;11.075479149488016;11.172427508645482;11.789126046425231;11.425215903299383;10.623881490013458;11.0566377151132;11.61240779313867;11.510764167917891;11.711666973564348;11.839597483021176;11.998942951443086;11.183015000882756;11.952741247186488;12.292033985499543;11.81658370778757;11.585901449690772;11.747353829478062;11.618844301766652;12.141468555393084;11.31628153174622;11.771902080697716;11.726218159332198;11.760719947465624;11.090112419664289;11.400879436282183;11.52845411076479
11.536732889835417;11.458919206967591;12.481042574933754;12.678380065109115;9.861086905995396;11.19598729802851;12.832098846039134;12.54617100226735;12.059006395201113;12.089450481115907;12.978174174468167;13.83703654351734;12.832296678749884;12.442425193331609;12.436190995481416;12.480790201095816;11.305491792110685;12.318542809702723;12.442425193331609;11.86727873970966;12.81277897162766;11.179909090014934;11.788718332690458;13.262682142362165;12.620907095885338;11.661778097771988;12.99841413658926;12.635037871183252;12.603626344986193;14.166869190029924;12.71681946132995;13.373137035802127;12.572463389083676;12.10000522442272;12.003869231979056;11.907266248531066;13.332036548361652;12.132178380915544;12.453785055496157;13.00544911354693;11.838416075797335;10.818582177480858;13.014020470314934;12.901621158346112;10.89633240390994;12.75446999527562;12.669328004395904;13.183325224524612;12.349004718027745;11.788718332690458;12.754887502163468;11.219168520462162;12.713171684314805;12.37232095486726;12.458150248057557;12.39231742277876;13.485703545284585;11.4757334309664;12.45404219747008;12.29318423075951;12.3701424794954;12.614939847310737;12.918304233699931;13.594907723063336;12.635037871183252;13.323477033150423;13.044052531801302;12.475480126595476;12.735344469539005;12.200898605038445;13.359200485133632;12.732167425663384;12.95383268214528;12.833483105659584;12.084476237453892;13.336367081389795;12.649256177517314;13.981834819231716;13.64227737850386;11.794821973331224;12.231821178657404;12.177108041703692;12.178976011374523;13.49460561567122;11.99929538702341;13.093087390444218;13.189824558880018;12.418116141207488;12.585197295260024;13.407267764244732;12.147204924942228;12.494855584491198;12.700656452918167;13.29246543494927;13.01314817145476;12.682116764950074;12.743782540330756;12.983528071165097;12.69261550169458;12.505315356136236;12.512740462803498;12.652396861477678;12.993999791792524;12.64250302878052
5.129283016944966;5.169925001442312;5.426264754702098;5.584962500721156;4.643856189774724;5.426264754702098;5.882643049361842;3.807354922057604;7.434628227636725;5.321928094887363;5.857980995127572;7.321928094887363;4.807354922057604;5.930737337562887;5.491853096329675;5.087462841250339;6.569855608330948;6.523561956057013;5.930737337562887;6.066089190457772;6.066089190457772;5.857980995127572;2.584962500721156;4.700439718141092;4.857980995127572;5.807354922057604;4.754887502163468;9.134426320220928;5.857980995127572;5.087462841250339;4.954196310386875;6.539158811108031;4.857980995127572;5.285402218862249;5.0;5.614709844115208;5.247927513443585;7.936637939002571;7.303780748177103;7.622051819456376;4.169925001442312;3.807354922057604;5.426264754702098;8.326429487122303;4.087462841250339;6.930737337562887;4.857980995127572;7.266786540694901;5.523561956057013;6.584962500721156;7.22881869049588;6.285402218862249;6.409390936137702;5.672425341971495;4.954196310386875;3.169925001442312;6.066089190457772;4.700439718141092;5.20945336562895;5.643856189774724;5.672425341971495;3.906890595608519;5.614709844115208;5.78135971352466;2.807354922057604;5.129283016944966;4.700439718141092;1.584962500721156;8.787902559391432;5.78135971352466;6.857980995127572;6.189824558880018;5.426264754702098;5.807354922057604;3.700439718141092;5.426264754702098;2.807354922057604;3.584962500721156;6.794415866350106;0.0;4.247927513443585;3.700439718141092;1.0;7.839203788096944;6.0;6.658211482751795;5.392317422778761;0.0;6.022367813028454;4.807354922057604;6.599912842187128;4.807354922057604;3.807354922057604;5.129283016944966;5.285402218862249;3.169925001442312;6.965784284662087;5.977279923499917;6.20945336562895;5.044394119358453;4.087462841250339;5.247927513443585;4.247927513443585;4.247927513443585
12.567956075415466;5.584962500721156;7.409390936137702;7.20945336562895;6.169925001442312;6.044394119358453;9.090112419664289;8.717676423066395;5.321928094887363;8.550746785383243;8.703903573444663;9.824958740528524;8.049848549450562;7.312882955284356;9.344295907915816;6.965784284662087;6.169925001442312;7.348728154231077;7.312882955284356;6.523561956057013;6.491853096329675;8.108524456778168;7.700439718141092;6.954196310386875;8.396604781181859;8.622051819456376;11.434628227636724;6.357552004618084;8.066089190457772;8.361943773735241;8.51175265376738;7.870364719583405;8.071462362556623;7.3750394313469245;8.379378367071261;8.550746785383243;7.022367813028454;9.139551352398794;6.149747119504682;7.189824558880018;7.357552004618084;8.915879378835774;9.303780748177102;6.700439718141092;7.672425341971495;7.888743248898259;10.506803437795648;9.353146825498085;7.442943495848728;7.044394119358453;7.826548487290915;8.714245517666123;7.022367813028454;10.184875342908285;9.843921051289035;6.9886846867721655;8.915879378835774;10.557463701597824;10.1331422124006;8.118941072723507;8.409390936137703;8.326429487122303;7.622051819456376;9.368506461507693;9.231221180711186;8.577428828035748;9.573647187493322;9.517669388133813;6.727920454563199;7.98299357469431;10.947636937951827;10.48683502156305;9.271463027904376;10.181152256865566;8.129283016944967;11.423641195075856;9.019590728357882;11.070120944476823;9.368506461507693;6.78135971352466;9.654636028527968;9.571752643503546;9.485829308701904;9.586839787961829;8.807354922057604;7.546894459887636;10.987264012072538;7.330916878114617;8.581200581924957;10.850186837645774;8.98299357469431;11.635718120331047;8.661778097771988;11.359200485133632;9.558420713268664;8.599912842187127;7.971543553950772;8.539158811108031;9.550746785383245;10.823367240046236;8.022367813028454;8.92184093707449;8.098032082960527;8.179909090014934
1.584962500721156;1.584962500721156;2.0;3.321928094887362;4.954196310386875;0.0;3.169925001442312;3.0;1.584962500721156;3.807354922057604;3.584962500721156;7.357552004618084;9.257387842692651;4.954196310386875;5.977279923499917;4.807354922057604;0.0;6.149747119504682;4.954196310386875;3.700439718141092;2.0;3.906890595608519;2.0;1.584962500721156;4.954196310386875;3.0;3.4594316186372973;1.584962500721156;3.169925001442312;3.584962500721156;0.0;3.0;3.4594316186372973;2.807354922057604;3.807354922057604;5.247927513443585;0.0;0.0;3.321928094887362;3.169925001442312;7.741466986401146;2.807354922057604;5.247927513443585;4.169925001442312;2.807354922057604;3.700439718141092;8.721099188707186;2.584962500721156;2.807354922057604;2.807354922057604;1.584962500721156;2.0;4.954196310386875;5.0;5.285402218862249;7.257387842692652;4.643856189774724;4.169925001442312;5.523561956057013;8.60733031374961;6.894817763307944;3.169925001442312;4.906890595608519;4.857980995127572;3.169925001442312;4.700439718141092;4.523561956057013;3.584962500721156;2.321928094887362;4.906890595608519;6.409390936137702;5.700439718141092;6.9886846867721655;6.149747119504682;3.584962500721156;6.539158811108031;4.321928094887363;5.0;6.129283016944966;2.807354922057604;8.076815597050832;3.807354922057604;3.4594316186372973;5.392317422778761;5.554588851677638;5.78135971352466;5.392317422778761;3.0;1.584962500721156;6.643856189774724;3.4594316186372973;6.169925001442312;3.4594316186372973;6.044394119358453;4.169925001442312;4.954196310386875;6.832890014164741;7.599912842187128;6.247927513443585;5.78135971352466;7.924812503605781;5.491853096329675;5.20945336562895;3.169925001442312
13.211584153079526;10.655530723155644;12.068106475858771;11.216745858195306;8.96289600533726;12.524051918717824;11.958190183693738;11.54978466794786;12.165849146176395;10.774787059601174;12.172114932533136;12.686938171670388;11.501339618061396;11.827739648806956;12.198138052401116;10.740624044489412;10.539158811108033;11.11504365016171;11.827739648806956;10.725366257895642;11.948732239819616;10.778077129535358;10.91288933622996;12.218260498797305;12.220378327695228;10.183635381473218;12.322773176454564;12.163964091412272;12.207319426457804;12.523316912312747;11.875749351420056;12.702172685365548;11.23840473932508;10.787086324551616;11.161131882984307;11.210671343785622;11.089450481115907;11.491853096329674;10.972979786066292;14.1357092861044;10.675074920385445;10.237209960755022;11.581200581924955;11.733015321685963;10.92184093707449;12.125413470483316;11.661778097771988;12.186423797538945;11.98299357469431;11.618844301766652;10.617467465294196;11.074810461160451;11.349281228817452;10.977995368612962;12.11829223302699;11.321928094887362;12.260919533662904;11.615169813843602;11.072132604167232;11.541096615349524;10.94104760634058;11.391243589427445;11.355351096424812;12.29117069932186;11.767770648776704;12.153552031708111;12.026869205263395;11.022367813028454;11.616089313582115;11.879583249612784;11.814582465906277;11.35149140932002;11.68255574108031;11.671541066711884;11.171802288682985;11.643405277115674;11.580258567499788;12.330076554797458;11.852139328187244;11.016111838220512;10.880348808156027;10.793603309279408;11.199058823653022;12.146250445885986;11.841171189248543;11.79400964502097;12.118616689351509;11.62067804213541;11.714245517666123;12.042685372219353;10.817783121774534;12.026523442519766;11.562242424221072;11.600842114387302;12.734074491428045;11.849405100947758;12.177108041703692;11.295194955880657;12.122180901259751;11.805743872151618;11.13699111208023;11.665780028329484;12.456354415108288;11.77313920671969
0.0;0.0;1.0;1.0;0.0;1.0;4.247927513443585;0.0;0.0;0.0;1.0;1.0;4.321928094887363;2.807354922057604;4.0;1.0;1.584962500721156;4.247927513443585;2.807354922057604;1.0;2.321928094887362;1.0;0.0;0.0;1.584962500721156;0.0;1.0;2.584962500721156;1.584962500721156;2.0;1.584962500721156;1.0;0.0;0.0;1.584962500721156;0.0;7.754887502163468;0.0;0.0;1.0;0.0;1.0;2.321928094887362;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.584962500721156;0.0;0.0;0.0;0.0;1.584962500721156;4.392317422778761;2.584962500721156;1.0;0.0;1.584962500721156;0.0;1.0;0.0;0.0;1.0;2.0;1.584962500721156;0.0;1.0;0.0;2.584962500721156;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.321928094887362;1.584962500721156;0.0;1.584962500721156;1.584962500721156;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
9.084808387804362;7.86418614465428;6.832890014164741;9.550746785383245;7.515699838284043;9.177419537989236;10.804937672051908;10.066089190457772;9.79766152585376;10.419960177847887;9.98584193700334;12.526743742999686;12.100990784092762;10.251482410620213;11.545447181678094;11.470658874060552;9.590587049915037;11.140829770773;10.251482410620213;8.900866807980748;10.08746284125034;8.164906926675688;10.321928094887362;10.972261848733291;11.527477006060396;10.715961990255144;11.532355925288847;12.825952537523726;11.39231742277876;10.346513733165636;11.279610581052484;11.410451351503994;12.39794197197264;9.019590728357882;8.348728154231077;11.153552031708111;8.022367813028454;5.882643049361842;7.636624620543649;9.428360172704291;11.174925682500678;10.14974711950468;11.705632387361415;9.134426320220928;9.144658242831882;10.827342704234116;11.71853287606922;11.4578938373147;8.784634845557521;11.11699367754698;10.333155350310616;10.597121428789569;12.578844391558205;11.749450465569916;12.363587246524578;11.643405277115674;12.985130373466898;11.762382038710392;11.922584402713664;12.702389159976336;11.980139577639155;12.242578689451346;12.660664477461278;12.60130652612184;12.619990662606378;12.63594479878872;12.233020426474496;12.615399743725495;10.377210530388552;12.044052531801302;12.259449046285685;12.118616689351509;12.62844554013718;12.078484417411447;11.929258408636972;12.602698865017963;12.954014507722544;13.333155350310616;13.065752701816972;11.28886607416582;12.014369242235135;11.985486199104637;12.332036548361652;13.652284811845306;12.2836671674915;12.60408986146918;11.916999049082808;12.566291930007871;11.855647166027266;12.02997734658958;8.661778097771988;12.12023787734196;12.202429966015352;12.14974711950468;11.888362741170644;12.700656452918167;11.57553924683453;12.35397382181817;12.717676423066395;12.261213451366048;12.506307581100309;12.53818893205242;11.839597483021176;12.06373212019692
9.523561956057012;10.539158811108033;10.346513733165636;11.873828574886977;9.164906926675688;10.660887270302569;12.037890085142507;12.483815777264256;10.193525360501216;11.25797705856398;13.017852331905962;13.7566605597295;12.164592716712368;12.092757140919852;11.980139577639155;12.207624468226758;12.075813377461454;11.521600439723729;12.092757140919852;11.619302955415687;11.678600139099458;11.044394119358454;10.004220466318197;12.37910756556115;12.04746477331842;10.989394499844732;12.183325224524612;12.347621368568134;11.90048948483465;12.278159031437236;12.036860446673046;11.753216749178955;12.16333519208196;10.978710459106358;11.957102041562289;11.367414751246828;10.274960472140602;10.200898605038445;10.995767150877802;12.026523442519766;11.603162679534382;11.480285320936373;12.879008813992655;11.595257481449035;10.690871009292314;11.617467465294196;11.500343969270403;12.572463389083676;12.023061249735337;12.193525360501216;10.390168956200185;11.25797705856398;11.390706372872774;13.48167331644727;13.237508748172656;11.10459875356437;12.826349864720092;11.834471049984222;13.511382050937696;12.187042714339894;13.14433959124784;13.121695390556573;11.771902080697716;13.095726668639047;11.820178962415188;13.00544911354693;13.451855028397755;13.124606006959192;12.107870914279614;12.147204924942228;13.52833200886121;13.30435132166324;12.841760886800548;13.102139753410698;11.499845887083206;14.28886607416582;11.900112062977456;15.339467292852603;13.322209843748894;10.122827994807666;13.229269462266736;14.05604493693527;12.04814625421956;12.508289986140348;11.79766152585376;10.470658874060552;13.550867004960905;10.99859042974533;13.027387694052765;13.930275335112052;11.59618975614441;13.532964631698826;12.618614920250804;14.245404150930328;12.43514933836693;12.637756945412145;12.850382205652153;12.950191349972702;12.46326891598129;13.220378327695228;12.865539970785695;12.33063682472329;12.58941707576861;12.052568050804153
11.988329649231089;11.109830654278792;12.375582512490508;11.86727873970966;11.411510988012072;11.886077584873094;12.84313591111135;12.001760028327215;12.169925001442312;11.67595703294175;12.453013354466314;13.256798386079389;12.849405100947758;12.634130373093326;12.377481688182955;11.557463701597824;11.664891669286089;11.826548487290914;12.634130373093326;11.972620862058744;12.590119174107176;12.726218159332198;8.823367240046235;12.439830883981392;12.3409627642517;11.452756029032496;12.91026795581084;11.458406613236534;11.984418458801136;12.954378090144049;12.891024190149498;12.98370619265935;12.3157156580222;11.557463701597824;12.303495376790377;12.595956743943162;12.246146774635864;11.036860446673046;11.324743110494415;11.94800213097767;12.215229625747924;12.589182967039353;12.74798314030195;12.386940245324311;11.034111146096592;12.428360172704291;12.741466986401146;12.78320289006439;12.433846208442825;12.280190792216906;11.4655664048094;12.805139264316736;12.619073646817748;12.130892269806624;13.11699367754698;11.741466986401146;12.692179576312538;12.51668494930961;12.613559277788264;13.023061249735337;11.97656412341533;13.046612469258132;12.228518097716194;13.242280950302444;12.363860976729532;13.13651056079364;12.89822347121556;12.061708704660624;12.521600439723729;12.791162888555018;12.298349015658186;12.3188252203997;12.4797802640291;12.096056239180946;11.42678889459556;12.037890085142507;12.079151405421891;13.02997734658958;12.44475608969503;11.67065624911844;12.107217075591382;11.90350531042388;11.57790083688697;13.254733389246674;12.326991174900815;13.290594888082572;12.803727526553114;12.219168520462162;11.754887502163468;12.480032814583948;10.93810932621924;12.652620934638165;12.779719355143405;12.526499239136566;13.111950706153165;12.933506249629444;12.746304367701304;12.723234300893376;12.84313591111135;12.4578938373147;12.633449374713493;12.557463701597824;12.687594389576123;12.717676423066395
