TCGA-EJ-8472-01A;TCGA-V1-A9ZI-01A;TCGA-G9-6498-01A;TCGA-EJ-7788-01A;TCGA-EJ-5502-01A;TCGA-KK-A7B0-01A;TCGA-CH-5762-01A;TCGA-HC-7820-01A;TCGA-4L-AA1F-01A;TCGA-KK-A8IF-01A;TCGA-X4-A8KS-01A;TCGA-VP-A878-01A;TCGA-XK-AAJU-01A;TCGA-KK-A8I5-01A;TCGA-J4-A6G3-01A;TCGA-VN-A88M-01A;TCGA-HC-8264-01B;TCGA-YL-A9WL-01A;TCGA-YL-A8SJ-01B;TCGA-FC-A6HD-01A;TCGA-V1-A9Z7-01A;TCGA-CH-5766-01A;TCGA-YL-A8HM-01A;TCGA-EJ-A8FO-01A;TCGA-EJ-A7NN-01A;TCGA-J4-AATZ-01A;TCGA-EJ-A65F-01A;TCGA-KC-A7F6-01A;TCGA-EJ-A7NM-01A;TCGA-HC-A6AP-01A;TCGA-CH-5751-01A;TCGA-V1-A8WS-01A;TCGA-YL-A8SA-01A;TCGA-XK-AAJU-01A;TCGA-XK-AAJU-01A;TCGA-KK-A6E5-01A;TCGA-J4-A67T-01A;TCGA-YL-A8SO-01B;TCGA-CH-5792-01A;TCGA-VN-A88I-01A;TCGA-EJ-5531-01A;TCGA-VP-A87K-01A;TCGA-EJ-A8FU-01A;TCGA-YL-A9WH-01A;TCGA-EJ-7794-01A;TCGA-J4-A67N-01A;TCGA-FC-A8O0-01A;TCGA-VP-A879-01A;TCGA-XK-AAJ3-01A;TCGA-KC-A7F5-01A;TCGA-ZG-A8QX-01A;TCGA-XJ-A83F-01A;TCGA-CH-5761-11A;TCGA-HC-7752-11A;TCGA-HC-8259-11A;TCGA-CH-5768-11A;TCGA-EJ-7784-11A;TCGA-EJ-7125-11A;TCGA-G9-6348-11A;TCGA-G9-6365-11A;TCGA-EJ-A8FO-11A;TCGA-G9-6384-11A;TCGA-HC-8262-11A;TCGA-EJ-7321-11A;TCGA-HC-7747-11A;TCGA-HC-7819-11A;TCGA-EJ-7793-11A;TCGA-HC-7745-11A;TCGA-CH-5769-11A;TCGA-G9-6342-11A;TCGA-EJ-7315-11A;TCGA-EJ-7330-11A;TCGA-EJ-7792-11A;TCGA-EJ-7314-11A;TCGA-HC-7740-11A;TCGA-EJ-7781-11A;TCGA-HC-7737-11A;TCGA-EJ-7123-11A;TCGA-EJ-7794-11A;TCGA-HC-7211-11A;TCGA-G9-6496-11A;TCGA-EJ-7783-11A;TCGA-HC-7738-11A;TCGA-CH-5767-11B;TCGA-EJ-7782-11A;TCGA-G9-6356-11A;TCGA-EJ-7331-11A;TCGA-HC-8258-11A;TCGA-G9-6499-11A;TCGA-EJ-7786-11A;TCGA-G9-6362-11A;TCGA-EJ-7797-11A;TCGA-G9-6351-11A;TCGA-EJ-7328-11A;TCGA-EJ-7327-11A;TCGA-HC-8260-11A;TCGA-G9-6363-11A;TCGA-J4-A83J-11A;TCGA-EJ-7789-11A;TCGA-EJ-7785-11A;TCGA-G9-6333-11A;TCGA-EJ-7115-11A;TCGA-EJ-7317-11A;TCGA-HC-7742-11A
12.282509306240836;10.740624044489412;11.970824901362615;11.426264754702098;11.78340754217352;12.323617763291578;10.14210705730255;11.58777751632821;11.25974326369078;10.644757592516257;10.421012855779226;11.273795599214264;10.988684686772164;10.958552715431011;10.907641803665529;11.418379719364957;11.837627933171404;12.45763738099176;10.779719355143405;12.654636028527968;11.3409627642517;11.255618749839597;11.19537220740274;11.478769619475765;11.629811944382231;11.586370695113963;11.437752072323605;11.344295907915816;11.921469060531413;12.585197295260024;10.309476353841106;11.597587039586216;11.719388820942084;10.988684686772164;10.988684686772164;11.689124404913258;11.30890780406394;11.25502856981873;12.121209716409284;11.273212809854334;11.268542000300124;11.815783544128184;10.913637428049103;12.223700075986306;11.109830654278792;12.666889708440255;11.826945650415484;11.21006248324023;11.75112558336727;12.09901899101923;11.617926556798752;11.30149619498255;11.29978040285854;12.037890085142507;11.158609688214478;10.24436383512051;11.1767964781476;12.285980105928212;11.68650052718322;11.232420927176076;11.121533517340032;10.800899899920305;10.4655664048094;11.862249900851513;11.96686590038754;11.682116764950074;11.397674632948268;11.325305455089682;11.788310503700918;12.00982861736811;11.096056239180946;11.519144787997414;11.23421867823847;10.901621158346112;10.637530551525307;11.024447124040648;11.04916787237217;11.821773981970567;11.075479149488016;11.172427508645482;11.789126046425231;11.425215903299383;10.623881490013458;11.0566377151132;11.61240779313867;11.510764167917891;11.711666973564348;11.839597483021176;11.998942951443086;11.183015000882756;11.952741247186488;12.292033985499543;11.81658370778757;11.585901449690772;11.747353829478062;11.618844301766652;12.141468555393084;11.31628153174622;11.771902080697716;11.726218159332198;11.760719947465624;11.090112419664289;11.400879436282183;11.52845411076479
12.972441366563537;11.447083226209651;12.222191138456331;13.149111990706889;13.940497134458203;11.219168520462162;13.015589280397393;12.812377888766893;12.43306376512207;11.86457308177364;11.12088584278779;12.50084187955693;12.225508720236;11.63117705570398;12.410451351503994;11.348728154231075;12.978174174468167;13.020806360724263;12.743992861060176;10.452241240430816;12.445532219028312;13.182083929510725;12.262975701227942;12.802516365121225;12.7868821936647;13.342769172918384;12.690652799348484;12.365502268193117;12.711236767793784;10.855647166027266;13.462246634244352;13.10000522442272;12.222794902868111;12.225508720236;12.225508720236;12.06305796362349;12.714245517666123;12.3437409184722;13.738303411474638;11.95746484680521;12.909330593006835;13.166476950816804;12.386940245324311;12.26766453750112;13.61114009761038;11.112439506781552;12.62159403901754;12.638888382252262;12.038918989292302;11.526010107061737;12.349004718027745;11.686938171670388;12.713171684314805;12.37232095486726;12.458150248057557;12.39231742277876;13.485703545284585;11.4757334309664;12.45404219747008;12.29318423075951;12.3701424794954;12.614939847310737;12.918304233699931;13.594907723063336;12.635037871183252;13.323477033150423;13.044052531801302;12.475480126595476;12.735344469539005;12.200898605038445;13.359200485133632;12.732167425663384;12.95383268214528;12.833483105659584;12.084476237453892;13.336367081389795;12.649256177517314;13.981834819231716;13.64227737850386;11.794821973331224;12.231821178657404;12.177108041703692;12.178976011374523;13.49460561567122;11.99929538702341;13.093087390444218;13.189824558880018;12.418116141207488;12.585197295260024;13.407267764244732;12.147204924942228;12.494855584491198;12.700656452918167;13.29246543494927;13.01314817145476;12.682116764950074;12.743782540330756;12.983528071165097;12.69261550169458;12.505315356136236;12.512740462803498;12.652396861477678;12.993999791792524;12.64250302878052
7.569855608330948;5.0;5.357552004618084;7.554588851677638;7.169925001442312;6.285402218862249;6.94251450533924;4.0;6.754887502163468;3.700439718141092;5.285402218862249;5.169925001442312;5.643856189774724;3.906890595608519;7.22881869049588;4.459431618637297;5.857980995127572;6.845490050944375;6.392317422778761;7.149747119504682;7.179909090014935;6.149747119504682;8.204571144249204;6.022367813028454;6.599912842187128;6.6293566200796095;6.189824558880018;5.906890595608519;7.614709844115208;6.022367813028454;9.517669388133813;6.149747119504682;5.087462841250339;5.643856189774724;5.643856189774724;5.129283016944966;5.044394119358453;6.584962500721156;7.247927513443585;6.108524456778169;7.05528243550119;5.392317422778761;5.044394119358453;7.499845887083206;7.20945336562895;5.614709844115208;4.643856189774724;5.087462841250339;6.599912842187128;7.672425341971495;5.523561956057013;5.754887502163468;6.409390936137702;5.672425341971495;4.954196310386875;3.169925001442312;6.066089190457772;4.700439718141092;5.20945336562895;5.643856189774724;5.672425341971495;3.906890595608519;5.614709844115208;5.78135971352466;2.807354922057604;5.129283016944966;4.700439718141092;1.584962500721156;8.787902559391432;5.78135971352466;6.857980995127572;6.189824558880018;5.426264754702098;5.807354922057604;3.700439718141092;5.426264754702098;2.807354922057604;3.584962500721156;6.794415866350106;0.0;4.247927513443585;3.700439718141092;1.0;7.839203788096944;6.0;6.658211482751795;5.392317422778761;0.0;6.022367813028454;4.807354922057604;6.599912842187128;4.807354922057604;3.807354922057604;5.129283016944966;5.285402218862249;3.169925001442312;6.965784284662087;5.977279923499917;6.20945336562895;5.044394119358453;4.087462841250339;5.247927513443585;4.247927513443585;4.247927513443585
6.794415866350106;7.400879436282184;10.29117069932186;8.388017285345136;8.968666793195208;8.714245517666123;8.49585502688717;8.442943495848729;8.507794640198696;7.74819284958946;9.31741261376487;7.330916878114617;6.9886846867721655;7.321928094887363;7.417852514885898;8.59245703726808;8.703903573444663;5.614709844115208;8.980139577639157;9.487840033823051;8.539158811108031;7.794415866350106;11.011926066306808;8.599912842187127;10.215532999745657;11.954196310386877;7.643856189774724;7.741466986401146;7.03342300153745;9.134426320220928;8.066089190457772;7.74819284958946;7.266786540694901;6.9886846867721655;6.9886846867721655;8.894817763307943;8.076815597050832;11.398209261466851;8.67595703294175;8.76487159073609;8.348728154231077;6.7414669864011465;8.654636028527968;5.672425341971495;9.131856960608792;7.066089190457772;8.89178370321831;8.027905996569885;9.78953364497036;12.572463389083676;7.442943495848728;6.954196310386875;7.022367813028454;10.184875342908285;9.843921051289035;6.9886846867721655;8.915879378835774;10.557463701597824;10.1331422124006;8.118941072723507;8.409390936137703;8.326429487122303;7.622051819456376;9.368506461507693;9.231221180711186;8.577428828035748;9.573647187493322;9.517669388133813;6.727920454563199;7.98299357469431;10.947636937951827;10.48683502156305;9.271463027904376;10.181152256865566;8.129283016944967;11.423641195075856;9.019590728357882;11.070120944476823;9.368506461507693;6.78135971352466;9.654636028527968;9.571752643503546;9.485829308701904;9.586839787961829;8.807354922057604;7.546894459887636;10.987264012072538;7.330916878114617;8.581200581924957;10.850186837645774;8.98299357469431;11.635718120331047;8.661778097771988;11.359200485133632;9.558420713268664;8.599912842187127;7.971543553950772;8.539158811108031;9.550746785383245;10.823367240046236;8.022367813028454;8.92184093707449;8.098032082960527;8.179909090014934
5.700439718141092;2.0;5.78135971352466;4.754887502163468;6.523561956057013;2.0;3.169925001442312;3.700439718141092;5.0;0.0;7.499845887083206;3.0;5.727920454563199;2.807354922057604;5.044394119358453;3.169925001442312;3.584962500721156;2.0;2.807354922057604;1.0;4.392317422778761;4.857980995127572;2.321928094887362;3.321928094887362;4.0;2.0;4.459431618637297;5.285402218862249;4.169925001442312;3.4594316186372973;2.321928094887362;3.0;2.0;5.727920454563199;5.727920454563199;7.700439718141092;5.087462841250339;2.807354922057604;4.857980995127572;5.087462841250339;4.807354922057604;3.0;6.768184324776926;1.584962500721156;4.857980995127572;3.0;4.584962500721156;7.169925001442312;2.321928094887362;1.584962500721156;2.807354922057604;2.807354922057604;4.954196310386875;5.0;5.285402218862249;7.257387842692652;4.643856189774724;4.169925001442312;5.523561956057013;8.60733031374961;6.894817763307944;3.169925001442312;4.906890595608519;4.857980995127572;3.169925001442312;4.700439718141092;4.523561956057013;3.584962500721156;2.321928094887362;4.906890595608519;6.409390936137702;5.700439718141092;6.9886846867721655;6.149747119504682;3.584962500721156;6.539158811108031;4.321928094887363;5.0;6.129283016944966;2.807354922057604;8.076815597050832;3.807354922057604;3.4594316186372973;5.392317422778761;5.554588851677638;5.78135971352466;5.392317422778761;3.0;1.584962500721156;6.643856189774724;3.4594316186372973;6.169925001442312;3.4594316186372973;6.044394119358453;4.169925001442312;4.954196310386875;6.832890014164741;7.599912842187128;6.247927513443585;5.78135971352466;7.924812503605781;5.491853096329675;5.20945336562895;3.169925001442312
11.698704666770343;9.558420713268664;11.230620933129869;12.167731741103244;12.383704292474052;11.074810461160451;11.791569912126878;11.7553048882624;11.380461065088973;10.834471049984222;10.484822894262146;11.42259043389256;11.16867211813223;10.901621158346112;11.390706372872774;10.240791332161956;12.172114932533136;11.589182967039353;10.466586337719244;10.849405100947758;11.470658874060552;12.452756029032496;11.279030136449649;11.69566329678802;11.919235786028349;13.107544031975989;11.875749351420056;10.735556023911537;11.25915476886684;10.88264304936184;11.897467341721892;11.605479518061667;11.217957697864112;11.16867211813223;11.16867211813223;11.448632567730552;11.185494924210866;10.91513244895065;12.407533331671324;10.17367713630342;12.209148710355748;11.50332885662666;10.992230264965889;11.957827560833744;12.416533660199583;10.642051692927977;11.114393054867309;11.161131882984307;12.241089378860856;10.823367240046236;11.98299357469431;10.20212382383046;11.349281228817452;10.977995368612962;12.11829223302699;11.321928094887362;12.260919533662904;11.615169813843602;11.072132604167232;11.541096615349524;10.94104760634058;11.391243589427445;11.355351096424812;12.29117069932186;11.767770648776704;12.153552031708111;12.026869205263395;11.022367813028454;11.616089313582115;11.879583249612784;11.814582465906277;11.35149140932002;11.68255574108031;11.671541066711884;11.171802288682985;11.643405277115674;11.580258567499788;12.330076554797458;11.852139328187244;11.016111838220512;10.880348808156027;10.793603309279408;11.199058823653022;12.146250445885986;11.841171189248543;11.79400964502097;12.118616689351509;11.62067804213541;11.714245517666123;12.042685372219353;10.817783121774534;12.026523442519766;11.562242424221072;11.600842114387302;12.734074491428045;11.849405100947758;12.177108041703692;11.295194955880657;12.122180901259751;11.805743872151618;11.13699111208023;11.665780028329484;12.456354415108288;11.77313920671969
1.0;1.0;1.584962500721156;3.321928094887362;2.584962500721156;1.0;1.0;0.0;1.0;0.0;3.584962500721156;4.169925001442312;0.0;0.0;1.0;0.0;1.0;1.584962500721156;0.0;0.0;0.0;2.321928094887362;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;3.0;1.584962500721156;1.584962500721156;0.0;0.0;2.321928094887362;1.0;1.0;2.807354922057604;1.0;3.700439718141092;1.0;1.0;1.0;0.0;2.0;2.321928094887362;1.0;1.584962500721156;0.0;1.0;2.0;1.0;1.584962500721156;0.0;0.0;0.0;0.0;1.584962500721156;4.392317422778761;2.584962500721156;1.0;0.0;1.584962500721156;0.0;1.0;0.0;0.0;1.0;2.0;1.584962500721156;0.0;1.0;0.0;2.584962500721156;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.321928094887362;1.584962500721156;0.0;1.584962500721156;1.584962500721156;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
10.553629293916364;8.379378367071261;8.554588851677638;9.14210705730255;12.208843990734614;10.597121428789569;11.64745842645492;10.754052367528924;8.271463027904375;9.016808287686557;11.001408194392807;11.37937836707126;11.841957399099549;8.339850002884624;11.659103963473662;8.335390354693924;9.98584193700334;7.651051691178928;10.178664851006472;7.584962500721156;7.409390936137702;10.700439718141093;5.491853096329675;11.52943055414615;10.759888183221834;9.96000193206808;9.12670447284319;10.247927513443583;9.12670447284319;10.82097669262124;5.700439718141092;10.543031820255235;9.273795599214264;11.841957399099549;11.841957399099549;10.60917873814198;10.380461065088973;9.403012023574997;11.993646060016596;10.95492329203032;11.74104557700984;8.826548487290914;11.84979602224561;7.266786540694901;11.685624839726357;8.668884984266247;12.060358182642142;11.355351096424812;7.74819284958946;8.422064766172813;8.784634845557521;8.20945336562895;12.578844391558205;11.749450465569916;12.363587246524578;11.643405277115674;12.985130373466898;11.762382038710392;11.922584402713664;12.702389159976336;11.980139577639155;12.242578689451346;12.660664477461278;12.60130652612184;12.619990662606378;12.63594479878872;12.233020426474496;12.615399743725495;10.377210530388552;12.044052531801302;12.259449046285685;12.118616689351509;12.62844554013718;12.078484417411447;11.929258408636972;12.602698865017963;12.954014507722544;13.333155350310616;13.065752701816972;11.28886607416582;12.014369242235135;11.985486199104637;12.332036548361652;13.652284811845306;12.2836671674915;12.60408986146918;11.916999049082808;12.566291930007871;11.855647166027266;12.02997734658958;8.661778097771988;12.12023787734196;12.202429966015352;12.14974711950468;11.888362741170644;12.700656452918167;11.57553924683453;12.35397382181817;12.717676423066395;12.261213451366048;12.506307581100309;12.53818893205242;11.839597483021176;12.06373212019692
11.560332834212442;10.65642486327778;12.711021616791836;12.653292945382814;13.207014320177532;11.25797705856398;12.243173983472952;12.010528105886484;13.351767443959892;9.878050912728536;10.667998535672528;11.887220615468385;12.019243216603607;11.105908508571158;11.570330101030798;10.63026712502677;13.017852331905962;11.486332252768664;12.439311461818846;9.7632123668144;12.44940661498558;11.146568675740786;11.502334580197996;11.837627933171404;11.706496018061188;10.844705764411938;11.766114757586722;11.726643921483994;11.877284133523196;11.752798758435516;10.659995892429976;11.24198314969433;10.448116305409464;12.019243216603607;12.019243216603607;11.12347479824414;12.177108041703692;11.449664538476192;12.842153884634872;13.253404328774154;12.152284842306582;10.707359132080883;12.379919817646538;10.877284133523196;12.51175265376738;9.995767150877802;12.460711852141213;12.2600374211066;11.345405246717796;13.157978449945432;12.023061249735337;10.581200581924955;11.390706372872774;13.48167331644727;13.237508748172656;11.10459875356437;12.826349864720092;11.834471049984222;13.511382050937696;12.187042714339894;13.14433959124784;13.121695390556573;11.771902080697716;13.095726668639047;11.820178962415188;13.00544911354693;13.451855028397755;13.124606006959192;12.107870914279614;12.147204924942228;13.52833200886121;13.30435132166324;12.841760886800548;13.102139753410698;11.499845887083206;14.28886607416582;11.900112062977456;15.339467292852603;13.322209843748894;10.122827994807666;13.229269462266736;14.05604493693527;12.04814625421956;12.508289986140348;11.79766152585376;10.470658874060552;13.550867004960905;10.99859042974533;13.027387694052765;13.930275335112052;11.59618975614441;13.532964631698826;12.618614920250804;14.245404150930328;12.43514933836693;12.637756945412145;12.850382205652153;12.950191349972702;12.46326891598129;13.220378327695228;12.865539970785695;12.33063682472329;12.58941707576861;12.052568050804153
11.879966079664356;10.785452468158542;12.45455634396194;12.469641817239516;13.229119220658594;12.805139264316736;11.914385132155443;12.754261196514;11.834866038362016;10.11504365016171;11.460455896309636;12.5898851792902;12.535518397768667;11.741466986401146;12.192601049711952;11.231221180711186;12.453013354466314;12.610332801911134;11.74188827273525;12.31599862262856;12.246443717117286;12.556745526004686;12.304921669581672;12.526988205432009;12.742940950666588;13.137631598235428;12.198138052401116;11.97333862080036;12.164906926675688;12.55098721452152;11.473198383677529;12.212800334429431;12.220982851081777;12.535518397768667;12.535518397768667;12.612638163604773;12.913637428049103;11.744833837499543;13.161604304002845;11.692179576312538;12.491101496916537;12.409125710465316;11.969386521342283;12.243769031961852;12.7047682393626;12.933137368256713;12.12605911607068;12.473452088952232;12.26795708440284;12.03307880613062;12.433846208442825;11.638888382252262;12.619073646817748;12.130892269806624;13.11699367754698;11.741466986401146;12.692179576312538;12.51668494930961;12.613559277788264;13.023061249735337;11.97656412341533;13.046612469258132;12.228518097716194;13.242280950302444;12.363860976729532;13.13651056079364;12.89822347121556;12.061708704660624;12.521600439723729;12.791162888555018;12.298349015658186;12.3188252203997;12.4797802640291;12.096056239180946;11.42678889459556;12.037890085142507;12.079151405421891;13.02997734658958;12.44475608969503;11.67065624911844;12.107217075591382;11.90350531042388;11.57790083688697;13.254733389246674;12.326991174900815;13.290594888082572;12.803727526553114;12.219168520462162;11.754887502163468;12.480032814583948;10.93810932621924;12.652620934638165;12.779719355143405;12.526499239136566;13.111950706153165;12.933506249629444;12.746304367701304;12.723234300893376;12.84313591111135;12.4578938373147;12.633449374713493;12.557463701597824;12.687594389576123;12.717676423066395
