TCGA-YL-A8SQ-01B;TCGA-J9-A52E-01A;TCGA-V1-A9ZR-01A;TCGA-HC-8256-01A;TCGA-HC-7212-01A;TCGA-EJ-7312-01B;TCGA-EJ-5503-01A;TCGA-KK-A8II-01A;TCGA-ZG-A8QW-01A;TCGA-J4-A67T-01A;TCGA-G9-7521-01A;TCGA-XA-A8JR-01A;TCGA-CH-5744-01A;TCGA-HC-7081-01A;TCGA-CH-5743-01A;TCGA-YL-A8SI-01A;TCGA-CH-5740-01A;TCGA-KK-A59X-01A;TCGA-EJ-7331-01A;TCGA-EJ-5522-01A;TCGA-YL-A8HM-01A;TCGA-CH-5788-01A;TCGA-HC-8259-01A;TCGA-2A-A8W1-01A;TCGA-EJ-5495-01A;TCGA-KK-A6E2-01A;TCGA-HC-7740-01A;TCGA-EJ-5526-01A;TCGA-XK-AAJP-01A;TCGA-YL-A9WL-01A;TCGA-HC-A8CY-01A;TCGA-2A-AAYF-01A;TCGA-J4-A67O-01A;TCGA-2A-A8W1-01A;TCGA-YL-A9WX-01A;TCGA-G9-6377-01A;TCGA-V1-A9OQ-01A;TCGA-EJ-7125-01A;TCGA-V1-A8WV-01A;TCGA-J4-A6G3-01A;TCGA-G9-6353-01A;TCGA-VN-A88L-01A;TCGA-KK-A7AY-01A;TCGA-EJ-5527-01A;TCGA-WW-A8ZI-01A;TCGA-G9-6369-01A;TCGA-XK-AAJ3-01A;TCGA-M7-A71Z-01A;TCGA-J4-8198-01A;TCGA-KK-A7B2-01A;TCGA-KK-A6E4-01A;TCGA-J4-A67O-01A;TCGA-CH-5761-11A;TCGA-HC-7752-11A;TCGA-HC-8259-11A;TCGA-CH-5768-11A;TCGA-EJ-7784-11A;TCGA-EJ-7125-11A;TCGA-G9-6348-11A;TCGA-G9-6365-11A;TCGA-EJ-A8FO-11A;TCGA-G9-6384-11A;TCGA-HC-8262-11A;TCGA-EJ-7321-11A;TCGA-HC-7747-11A;TCGA-HC-7819-11A;TCGA-EJ-7793-11A;TCGA-HC-7745-11A;TCGA-CH-5769-11A;TCGA-G9-6342-11A;TCGA-EJ-7315-11A;TCGA-EJ-7330-11A;TCGA-EJ-7792-11A;TCGA-EJ-7314-11A;TCGA-HC-7740-11A;TCGA-EJ-7781-11A;TCGA-HC-7737-11A;TCGA-EJ-7123-11A;TCGA-EJ-7794-11A;TCGA-HC-7211-11A;TCGA-G9-6496-11A;TCGA-EJ-7783-11A;TCGA-HC-7738-11A;TCGA-CH-5767-11B;TCGA-EJ-7782-11A;TCGA-G9-6356-11A;TCGA-EJ-7331-11A;TCGA-HC-8258-11A;TCGA-G9-6499-11A;TCGA-EJ-7786-11A;TCGA-G9-6362-11A;TCGA-EJ-7797-11A;TCGA-G9-6351-11A;TCGA-EJ-7328-11A;TCGA-EJ-7327-11A;TCGA-HC-8260-11A;TCGA-G9-6363-11A;TCGA-J4-A83J-11A;TCGA-EJ-7789-11A;TCGA-EJ-7785-11A;TCGA-G9-6333-11A;TCGA-EJ-7115-11A;TCGA-EJ-7317-11A;TCGA-HC-7742-11A
11.419960177847887;11.181773438808808;10.782179193831208;11.45994384837493;11.45994384837493;11.933690654952231;12.107217075591382;11.600377553107844;11.25089053572334;11.30890780406394;11.965784284662089;11.09077405464075;12.64092273517345;11.064742764750257;10.7632123668144;11.122180901259751;10.655530723155644;12.304921669581672;11.339850002884624;11.08746284125034;11.19537220740274;9.233619676759702;11.726643921483994;11.11178773580101;11.011227255423254;11.667555107041132;11.439830883981392;10.203348002979762;11.700439718141093;12.45763738099176;11.461479447286155;10.564149489985732;12.89519657256334;11.11178773580101;11.507299124122763;11.706927639617405;10.868050853745158;11.378294855911893;11.538673953082668;10.907641803665529;11.992584344005802;11.506803437795648;11.774787059601174;10.523561956057012;11.226412192788786;12.178976011374523;11.75112558336727;12.205182326228645;11.53430288245463;11.787902559391432;12.632313662586126;12.89519657256334;11.29978040285854;12.037890085142507;11.158609688214478;10.24436383512051;11.1767964781476;12.285980105928212;11.68650052718322;11.232420927176076;11.121533517340032;10.800899899920305;10.4655664048094;11.862249900851513;11.96686590038754;11.682116764950074;11.397674632948268;11.325305455089682;11.788310503700918;12.00982861736811;11.096056239180946;11.519144787997414;11.23421867823847;10.901621158346112;10.637530551525307;11.024447124040648;11.04916787237217;11.821773981970567;11.075479149488016;11.172427508645482;11.789126046425231;11.425215903299383;10.623881490013458;11.0566377151132;11.61240779313867;11.510764167917891;11.711666973564348;11.839597483021176;11.998942951443086;11.183015000882756;11.952741247186488;12.292033985499543;11.81658370778757;11.585901449690772;11.747353829478062;11.618844301766652;12.141468555393084;11.31628153174622;11.771902080697716;11.726218159332198;11.760719947465624;11.090112419664289;11.400879436282183;11.52845411076479
12.3409627642517;11.592924155627635;12.474466464132632;12.338736382573916;13.375582512490508;11.657765035265363;13.815683492459163;12.59735425297161;11.4993476328766;12.714245517666123;13.29189014033856;11.84901407369482;13.346513733165636;12.509527607423152;13.105253779700885;12.150381968817848;11.95637615724967;11.19598729802851;13.418247936305638;13.400345796534694;12.262975701227942;12.132178380915544;12.523561956057012;11.862637357558794;13.565697126849214;12.563434635710198;12.95328706787812;13.37531099747307;12.598285174146604;13.020806360724263;13.224001674198105;12.572463389083676;10.818582177480858;11.862637357558794;13.506927375344873;12.544240006441658;10.722807531169549;12.570804437724496;12.721740054213049;12.410451351503994;12.718746909901064;12.05697633617822;10.840777923595054;13.757390009366638;12.5473765634981;11.52943055414615;12.038918989292302;11.565578136784328;13.439441334892786;11.537218400538595;11.179909090014934;10.818582177480858;12.713171684314805;12.37232095486726;12.458150248057557;12.39231742277876;13.485703545284585;11.4757334309664;12.45404219747008;12.29318423075951;12.3701424794954;12.614939847310737;12.918304233699931;13.594907723063336;12.635037871183252;13.323477033150423;13.044052531801302;12.475480126595476;12.735344469539005;12.200898605038445;13.359200485133632;12.732167425663384;12.95383268214528;12.833483105659584;12.084476237453892;13.336367081389795;12.649256177517314;13.981834819231716;13.64227737850386;11.794821973331224;12.231821178657404;12.177108041703692;12.178976011374523;13.49460561567122;11.99929538702341;13.093087390444218;13.189824558880018;12.418116141207488;12.585197295260024;13.407267764244732;12.147204924942228;12.494855584491198;12.700656452918167;13.29246543494927;13.01314817145476;12.682116764950074;12.743782540330756;12.983528071165097;12.69261550169458;12.505315356136236;12.512740462803498;12.652396861477678;12.993999791792524;12.64250302878052
6.409390936137702;7.294620748891627;4.321928094887363;6.189824558880018;5.954196310386875;4.459431618637297;6.491853096329675;6.409390936137702;6.357552004618084;5.044394119358453;7.0;4.321928094887363;7.149747119504682;5.977279923499917;6.9886846867721655;4.643856189774724;5.672425341971495;5.426264754702098;5.672425341971495;6.930737337562887;8.204571144249204;7.936637939002571;6.189824558880018;4.754887502163468;6.794415866350106;5.727920454563199;5.523561956057013;7.066089190457772;7.539158811108031;6.845490050944375;5.906890595608519;4.392317422778761;3.807354922057604;4.754887502163468;6.22881869049588;5.459431618637297;4.0;6.523561956057013;6.569855608330948;7.22881869049588;3.906890595608519;5.169925001442312;4.857980995127572;6.149747119504682;5.357552004618084;5.78135971352466;6.599912842187128;5.285402218862249;5.169925001442312;5.700439718141092;5.857980995127572;3.807354922057604;6.409390936137702;5.672425341971495;4.954196310386875;3.169925001442312;6.066089190457772;4.700439718141092;5.20945336562895;5.643856189774724;5.672425341971495;3.906890595608519;5.614709844115208;5.78135971352466;2.807354922057604;5.129283016944966;4.700439718141092;1.584962500721156;8.787902559391432;5.78135971352466;6.857980995127572;6.189824558880018;5.426264754702098;5.807354922057604;3.700439718141092;5.426264754702098;2.807354922057604;3.584962500721156;6.794415866350106;0.0;4.247927513443585;3.700439718141092;1.0;7.839203788096944;6.0;6.658211482751795;5.392317422778761;0.0;6.022367813028454;4.807354922057604;6.599912842187128;4.807354922057604;3.807354922057604;5.129283016944966;5.285402218862249;3.169925001442312;6.965784284662087;5.977279923499917;6.20945336562895;5.044394119358453;4.087462841250339;5.247927513443585;4.247927513443585;4.247927513443585
8.044394119358454;8.076815597050832;7.285402218862249;11.62067804213541;7.076815597050831;7.169925001442312;9.89026427702111;4.906890595608519;6.569855608330948;8.076815597050832;8.49585502688717;9.403012023574997;7.734709620225838;7.098032082960526;8.247927513443585;8.285402218862249;5.491853096329675;6.044394119358453;11.161131882984307;8.375039431346925;11.011926066306808;9.139551352398794;8.60733031374961;8.569855608330947;8.344295907915816;6.832890014164741;8.936637939002571;9.005624549193879;5.857980995127572;5.614709844115208;9.955649907528374;7.539158811108031;8.915879378835774;8.569855608330947;8.581200581924957;9.4655664048094;7.813781191217037;8.879583249612784;6.584962500721156;7.417852514885898;8.867278739709661;7.894817763307944;12.810973220002165;8.707359132080883;8.78135971352466;7.366322214245816;9.78953364497036;4.807354922057604;8.744833837499545;7.599912842187128;8.108524456778168;8.915879378835774;7.022367813028454;10.184875342908285;9.843921051289035;6.9886846867721655;8.915879378835774;10.557463701597824;10.1331422124006;8.118941072723507;8.409390936137703;8.326429487122303;7.622051819456376;9.368506461507693;9.231221180711186;8.577428828035748;9.573647187493322;9.517669388133813;6.727920454563199;7.98299357469431;10.947636937951827;10.48683502156305;9.271463027904376;10.181152256865566;8.129283016944967;11.423641195075856;9.019590728357882;11.070120944476823;9.368506461507693;6.78135971352466;9.654636028527968;9.571752643503546;9.485829308701904;9.586839787961829;8.807354922057604;7.546894459887636;10.987264012072538;7.330916878114617;8.581200581924957;10.850186837645774;8.98299357469431;11.635718120331047;8.661778097771988;11.359200485133632;9.558420713268664;8.599912842187127;7.971543553950772;8.539158811108031;9.550746785383245;10.823367240046236;8.022367813028454;8.92184093707449;8.098032082960527;8.179909090014934
4.807354922057604;5.321928094887363;2.807354922057604;6.087462841250339;2.0;2.807354922057604;8.842350343413807;2.0;2.0;5.087462841250339;0.0;3.0;3.0;3.169925001442312;5.392317422778761;3.0;1.584962500721156;0.0;5.285402218862249;4.807354922057604;2.321928094887362;0.0;2.0;0.0;3.700439718141092;1.584962500721156;7.531381460516312;4.247927513443585;1.584962500721156;2.0;4.169925001442312;2.321928094887362;2.807354922057604;0.0;5.285402218862249;4.321928094887363;1.0;3.584962500721156;2.807354922057604;5.044394119358453;5.285402218862249;2.584962500721156;1.0;4.459431618637297;5.700439718141092;1.584962500721156;2.321928094887362;0.0;5.247927513443585;4.392317422778761;3.906890595608519;2.807354922057604;4.954196310386875;5.0;5.285402218862249;7.257387842692652;4.643856189774724;4.169925001442312;5.523561956057013;8.60733031374961;6.894817763307944;3.169925001442312;4.906890595608519;4.857980995127572;3.169925001442312;4.700439718141092;4.523561956057013;3.584962500721156;2.321928094887362;4.906890595608519;6.409390936137702;5.700439718141092;6.9886846867721655;6.149747119504682;3.584962500721156;6.539158811108031;4.321928094887363;5.0;6.129283016944966;2.807354922057604;8.076815597050832;3.807354922057604;3.4594316186372973;5.392317422778761;5.554588851677638;5.78135971352466;5.392317422778761;3.0;1.584962500721156;6.643856189774724;3.4594316186372973;6.169925001442312;3.4594316186372973;6.044394119358453;4.169925001442312;4.954196310386875;6.832890014164741;7.599912842187128;6.247927513443585;5.78135971352466;7.924812503605781;5.491853096329675;5.20945336562895;3.169925001442312
11.066761932386909;10.186114239541643;10.610102062999664;11.928148216169037;12.357552004618084;11.244958393151132;12.278449458220482;11.843921051289035;11.227014193649133;11.185494924210866;13.25089053572334;11.097373768990222;12.471675214392045;11.192292814470768;11.839597483021176;11.44449728710381;10.273795599214264;12.524051918717824;12.65664831174735;12.84588203438406;11.279030136449649;11.491853096329674;11.734286232096348;11.923698883295073;12.326429487122304;11.888743248898258;11.507299124122763;12.151016538892248;12.852919585123995;11.589182967039353;11.98477446004684;12.04336911395769;10.237209960755022;11.923698883295073;11.965784284662089;11.270879295328784;10.14338321398982;12.013671614058635;10.42940674151398;11.390706372872774;11.572700226487292;10.00982861736811;10.39660478118186;13.140670030415102;12.73047013718422;11.505315356136236;12.241089378860856;10.519636252843211;12.12670447284319;10.488844346457336;10.778077129535358;10.237209960755022;11.349281228817452;10.977995368612962;12.11829223302699;11.321928094887362;12.260919533662904;11.615169813843602;11.072132604167232;11.541096615349524;10.94104760634058;11.391243589427445;11.355351096424812;12.29117069932186;11.767770648776704;12.153552031708111;12.026869205263395;11.022367813028454;11.616089313582115;11.879583249612784;11.814582465906277;11.35149140932002;11.68255574108031;11.671541066711884;11.171802288682985;11.643405277115674;11.580258567499788;12.330076554797458;11.852139328187244;11.016111838220512;10.880348808156027;10.793603309279408;11.199058823653022;12.146250445885986;11.841171189248543;11.79400964502097;12.118616689351509;11.62067804213541;11.714245517666123;12.042685372219353;10.817783121774534;12.026523442519766;11.562242424221072;11.600842114387302;12.734074491428045;11.849405100947758;12.177108041703692;11.295194955880657;12.122180901259751;11.805743872151618;11.13699111208023;11.665780028329484;12.456354415108288;11.77313920671969
0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;1.0;2.807354922057604;0.0;3.4594316186372973;1.0;1.0;2.584962500721156;0.0;0.0;0.0;1.584962500721156;1.0;0.0;0.0;1.584962500721156;1.0;1.584962500721156;1.584962500721156;0.0;1.0;1.584962500721156;1.584962500721156;0.0;0.0;1.0;1.584962500721156;1.0;0.0;3.4594316186372973;0.0;2.321928094887362;0.0;0.0;1.584962500721156;0.0;0.0;2.321928094887362;1.0;1.0;1.0;1.584962500721156;0.0;0.0;0.0;0.0;1.584962500721156;4.392317422778761;2.584962500721156;1.0;0.0;1.584962500721156;0.0;1.0;0.0;0.0;1.0;2.0;1.584962500721156;0.0;1.0;0.0;2.584962500721156;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.321928094887362;1.584962500721156;0.0;1.584962500721156;1.584962500721156;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
8.744833837499545;7.392317422778761;10.44086916761087;10.091435386323608;9.172427508645482;9.328674927327947;13.170863950411928;8.422064766172813;10.043027283594547;10.380461065088973;8.554588851677638;9.700439718141093;11.49235394515987;9.068778277985412;13.365638958234518;10.286557761607956;9.493855449240822;9.177419537989236;11.78749449969676;11.60917873814198;5.491853096329675;5.882643049361842;9.667111542075029;5.357552004618084;11.841957399099549;7.366322214245816;12.016808287686557;11.83880998570856;9.12670447284319;7.651051691178928;8.727920454563199;8.049848549450562;10.14974711950468;5.357552004618084;12.141787841671004;9.672425341971495;10.410451351503994;10.096715154488535;10.89178370321831;11.659103963473662;11.935901682267588;9.566054038171092;8.930737337562887;11.9901039638575;7.592457037268081;9.766528908598865;7.74819284958946;8.159871336778389;10.850186837645774;11.151650829973422;8.164906926675688;10.14974711950468;12.578844391558205;11.749450465569916;12.363587246524578;11.643405277115674;12.985130373466898;11.762382038710392;11.922584402713664;12.702389159976336;11.980139577639155;12.242578689451346;12.660664477461278;12.60130652612184;12.619990662606378;12.63594479878872;12.233020426474496;12.615399743725495;10.377210530388552;12.044052531801302;12.259449046285685;12.118616689351509;12.62844554013718;12.078484417411447;11.929258408636972;12.602698865017963;12.954014507722544;13.333155350310616;13.065752701816972;11.28886607416582;12.014369242235135;11.985486199104637;12.332036548361652;13.652284811845306;12.2836671674915;12.60408986146918;11.916999049082808;12.566291930007871;11.855647166027266;12.02997734658958;8.661778097771988;12.12023787734196;12.202429966015352;12.14974711950468;11.888362741170644;12.700656452918167;11.57553924683453;12.35397382181817;12.717676423066395;12.261213451366048;12.506307581100309;12.53818893205242;11.839597483021176;12.06373212019692
12.13410540040181;12.756556322524087;12.205793249397155;11.330916878114618;11.607792641919213;10.693486957499324;13.262975701227942;10.604553229079038;11.436190995481416;12.177108041703692;11.858758099935422;11.918117851031772;12.262975701227942;12.596422730717526;11.913263430628762;12.52552080909507;10.859534786382651;10.660887270302569;12.94288099715904;12.389362455643884;11.502334580197996;10.200898605038445;11.729620743553038;9.527477006060396;12.867085646616836;12.079151405421891;12.748821794614704;12.125090539303256;10.810571634741146;11.486332252768664;11.203959703239462;11.525031345124;11.480285320936373;9.527477006060396;12.37531099747307;11.214319120800766;11.015415052386688;12.04507705193494;10.96000193206808;11.570330101030798;12.964701857420447;12.095726668639047;9.98584193700334;12.492854620174748;11.189206834597025;10.74819284958946;11.345405246717796;10.25974326369078;12.882069831008142;11.508289986140348;11.044394119358454;11.480285320936373;11.390706372872774;13.48167331644727;13.237508748172656;11.10459875356437;12.826349864720092;11.834471049984222;13.511382050937696;12.187042714339894;13.14433959124784;13.121695390556573;11.771902080697716;13.095726668639047;11.820178962415188;13.00544911354693;13.451855028397755;13.124606006959192;12.107870914279614;12.147204924942228;13.52833200886121;13.30435132166324;12.841760886800548;13.102139753410698;11.499845887083206;14.28886607416582;11.900112062977456;15.339467292852603;13.322209843748894;10.122827994807666;13.229269462266736;14.05604493693527;12.04814625421956;12.508289986140348;11.79766152585376;10.470658874060552;13.550867004960905;10.99859042974533;13.027387694052765;13.930275335112052;11.59618975614441;13.532964631698826;12.618614920250804;14.245404150930328;12.43514933836693;12.637756945412145;12.850382205652153;12.950191349972702;12.46326891598129;13.220378327695228;12.865539970785695;12.33063682472329;12.58941707576861;12.052568050804153
12.124444460008585;11.290594888082572;11.64745842645492;12.307485448589476;12.471421196424862;12.5262546938286;13.545688495560212;12.393658591454772;11.666667840690357;12.913637428049103;12.744413410557655;12.159871336778387;13.498849206531723;11.942147920394849;12.639340708652233;12.2836671674915;11.721953612801386;11.886077584873094;12.60246690183057;12.5898851792902;12.304921669581672;11.036860446673046;12.506307581100309;12.282509306240836;12.368233611380942;12.084144010615145;12.818382455041156;12.294620748891628;12.646783691837792;12.610332801911134;12.26883436934376;12.551227603598289;12.589182967039353;12.282509306240836;12.96974625081451;12.492854620174748;11.339850002884624;12.084476237453892;11.594791118089264;12.192601049711952;13.069953179485545;11.679040186393062;11.96902670215077;12.649480738968602;12.025139562278508;11.761135649828644;12.26795708440284;12.568193653850074;12.637756945412145;12.490600213019594;12.726218159332198;12.589182967039353;12.619073646817748;12.130892269806624;13.11699367754698;11.741466986401146;12.692179576312538;12.51668494930961;12.613559277788264;13.023061249735337;11.97656412341533;13.046612469258132;12.228518097716194;13.242280950302444;12.363860976729532;13.13651056079364;12.89822347121556;12.061708704660624;12.521600439723729;12.791162888555018;12.298349015658186;12.3188252203997;12.4797802640291;12.096056239180946;11.42678889459556;12.037890085142507;12.079151405421891;13.02997734658958;12.44475608969503;11.67065624911844;12.107217075591382;11.90350531042388;11.57790083688697;13.254733389246674;12.326991174900815;13.290594888082572;12.803727526553114;12.219168520462162;11.754887502163468;12.480032814583948;10.93810932621924;12.652620934638165;12.779719355143405;12.526499239136566;13.111950706153165;12.933506249629444;12.746304367701304;12.723234300893376;12.84313591111135;12.4578938373147;12.633449374713493;12.557463701597824;12.687594389576123;12.717676423066395
