TCGA-4L-AA1F-01A;TCGA-EJ-7786-01A;TCGA-G9-7519-01A;TCGA-HC-A9TH-01A;TCGA-VP-A872-01A;TCGA-VN-A88L-01A;TCGA-J4-A67M-01A;TCGA-EJ-8468-01A;TCGA-V1-A8MM-01A;TCGA-EJ-A7NJ-01A;TCGA-EJ-5524-01A;TCGA-G9-7510-01A;TCGA-CH-5746-01A;TCGA-KK-A8IG-01A;TCGA-EJ-7318-01B;TCGA-2A-A8W3-01A;TCGA-J9-A8CK-01A;TCGA-KK-A7B0-01A;TCGA-J4-A6M7-01A;TCGA-KK-A8I7-01A;TCGA-EJ-5499-01A;TCGA-TK-A8OK-01A;TCGA-ZG-A9L0-01A;TCGA-HC-7736-01A;TCGA-V1-A8MF-01A;TCGA-CH-5791-01A;TCGA-G9-7525-01A;TCGA-M7-A721-01A;TCGA-M7-A71Y-01A;TCGA-VN-A88P-01A;TCGA-4L-AA1F-01A;TCGA-2A-A8W1-01A;TCGA-J9-A8CM-01A;TCGA-YL-A8SI-01A;TCGA-J4-A6G1-01A;TCGA-HC-7750-01A;TCGA-EJ-7792-01A;TCGA-ZG-A9LM-01A;TCGA-QU-A6IO-01A;TCGA-V1-A9ZK-01A;TCGA-QU-A6IN-01A;TCGA-EJ-5527-01A;TCGA-2A-AAYO-01A;TCGA-CH-5789-01A;TCGA-EJ-8472-01A;TCGA-V1-A9OQ-01A;TCGA-G9-6373-01A;TCGA-CH-5739-01A;TCGA-HC-7750-01A;TCGA-J4-A83N-01A;TCGA-EJ-5516-01A;TCGA-HC-7742-01A;TCGA-CH-5761-11A;TCGA-HC-7752-11A;TCGA-HC-8259-11A;TCGA-CH-5768-11A;TCGA-EJ-7784-11A;TCGA-EJ-7125-11A;TCGA-G9-6348-11A;TCGA-G9-6365-11A;TCGA-EJ-A8FO-11A;TCGA-G9-6384-11A;TCGA-HC-8262-11A;TCGA-EJ-7321-11A;TCGA-HC-7747-11A;TCGA-HC-7819-11A;TCGA-EJ-7793-11A;TCGA-HC-7745-11A;TCGA-CH-5769-11A;TCGA-G9-6342-11A;TCGA-EJ-7315-11A;TCGA-EJ-7330-11A;TCGA-EJ-7792-11A;TCGA-EJ-7314-11A;TCGA-HC-7740-11A;TCGA-EJ-7781-11A;TCGA-HC-7737-11A;TCGA-EJ-7123-11A;TCGA-EJ-7794-11A;TCGA-HC-7211-11A;TCGA-G9-6496-11A;TCGA-EJ-7783-11A;TCGA-HC-7738-11A;TCGA-CH-5767-11B;TCGA-EJ-7782-11A;TCGA-G9-6356-11A;TCGA-EJ-7331-11A;TCGA-HC-8258-11A;TCGA-G9-6499-11A;TCGA-EJ-7786-11A;TCGA-G9-6362-11A;TCGA-EJ-7797-11A;TCGA-G9-6351-11A;TCGA-EJ-7328-11A;TCGA-EJ-7327-11A;TCGA-HC-8260-11A;TCGA-G9-6363-11A;TCGA-J4-A83J-11A;TCGA-EJ-7789-11A;TCGA-EJ-7785-11A;TCGA-G9-6333-11A;TCGA-EJ-7115-11A;TCGA-EJ-7317-11A;TCGA-HC-7742-11A
11.25974326369078;11.378836713210614;12.156715144224702;11.851358649033513;11.518161355756956;11.506803437795648;12.71488943423155;10.140829770773;11.759888183221834;11.413627929024171;10.963618617443972;12.216745858195306;10.921097088106793;11.40992124124968;12.580494128777294;11.50084187955693;11.537218400538595;12.323617763291578;11.731319031025064;11.845097960972977;10.756556322524087;11.554109152574004;10.943247395901553;11.596655667674662;11.24852060493843;10.722807531169549;11.52258153125483;11.381542951184583;11.233020426474496;11.295768934420508;11.25974326369078;11.11178773580101;11.61378946447258;11.122180901259751;11.252665432450248;11.167418145831736;11.375039431346924;11.367414751246828;13.746829194016122;11.687375683437468;12.74798314030195;10.523561956057012;11.335948565202298;10.417852514885896;12.282509306240836;10.868050853745158;11.664891669286089;10.682994583681683;11.167418145831736;11.236014191900084;9.970105890612182;11.79197682089869;11.29978040285854;12.037890085142507;11.158609688214478;10.24436383512051;11.1767964781476;12.285980105928212;11.68650052718322;11.232420927176076;11.121533517340032;10.800899899920305;10.4655664048094;11.862249900851513;11.96686590038754;11.682116764950074;11.397674632948268;11.325305455089682;11.788310503700918;12.00982861736811;11.096056239180946;11.519144787997414;11.23421867823847;10.901621158346112;10.637530551525307;11.024447124040648;11.04916787237217;11.821773981970567;11.075479149488016;11.172427508645482;11.789126046425231;11.425215903299383;10.623881490013458;11.0566377151132;11.61240779313867;11.510764167917891;11.711666973564348;11.839597483021176;11.998942951443086;11.183015000882756;11.952741247186488;12.292033985499543;11.81658370778757;11.585901449690772;11.747353829478062;11.618844301766652;12.141468555393084;11.31628153174622;11.771902080697716;11.726218159332198;11.760719947465624;11.090112419664289;11.400879436282183;11.52845411076479
12.43306376512207;12.86418614465428;12.119589620741122;12.707359132080883;11.86727873970966;12.05697633617822;11.440350119200565;11.892542816648552;11.860311054919482;12.669328004395904;12.955649907528374;12.841171189248543;13.183945471757246;11.97656412341533;12.096385734452651;12.786473845221302;12.198445041452365;11.219168520462162;12.741677644945858;12.25591374933779;12.693051295397;12.740624044489412;11.513727595952435;13.708006128896072;11.51668494930961;12.331756712255473;11.802112418586066;12.218260498797305;11.838416075797335;11.979425195331473;12.43306376512207;11.862637357558794;12.219773550892874;12.150381968817848;12.203348002979762;11.878050912728536;13.215836309962455;12.102631888854969;11.524541715035848;12.832098846039134;11.109177703355275;13.757390009366638;11.881113960675096;12.551948530592997;12.972441366563537;10.722807531169549;12.412305204955272;13.479275030250204;11.878050912728536;11.87305954766147;12.603626344986193;12.841957399099549;12.713171684314805;12.37232095486726;12.458150248057557;12.39231742277876;13.485703545284585;11.4757334309664;12.45404219747008;12.29318423075951;12.3701424794954;12.614939847310737;12.918304233699931;13.594907723063336;12.635037871183252;13.323477033150423;13.044052531801302;12.475480126595476;12.735344469539005;12.200898605038445;13.359200485133632;12.732167425663384;12.95383268214528;12.833483105659584;12.084476237453892;13.336367081389795;12.649256177517314;13.981834819231716;13.64227737850386;11.794821973331224;12.231821178657404;12.177108041703692;12.178976011374523;13.49460561567122;11.99929538702341;13.093087390444218;13.189824558880018;12.418116141207488;12.585197295260024;13.407267764244732;12.147204924942228;12.494855584491198;12.700656452918167;13.29246543494927;13.01314817145476;12.682116764950074;12.743782540330756;12.983528071165097;12.69261550169458;12.505315356136236;12.512740462803498;12.652396861477678;12.993999791792524;12.64250302878052
6.754887502163468;5.700439718141092;4.643856189774724;7.994353436858858;6.066089190457772;5.169925001442312;4.392317422778761;3.906890595608519;5.169925001442312;4.857980995127572;6.392317422778761;5.392317422778761;6.584962500721156;4.906890595608519;6.554588851677638;7.044394119358453;6.108524456778169;6.285402218862249;5.614709844115208;6.321928094887363;7.700439718141092;5.247927513443585;7.066089190457772;7.876516946564999;4.754887502163468;6.247927513443585;6.149747119504682;5.807354922057604;4.169925001442312;3.0;6.754887502163468;4.754887502163468;6.22881869049588;4.643856189774724;8.550746785383243;4.754887502163468;5.523561956057013;5.392317422778761;5.754887502163468;5.906890595608519;5.754887502163468;6.149747119504682;5.832890014164741;5.169925001442312;7.569855608330948;4.0;5.0;5.672425341971495;4.754887502163468;5.247927513443585;5.857980995127572;7.658211482751795;6.409390936137702;5.672425341971495;4.954196310386875;3.169925001442312;6.066089190457772;4.700439718141092;5.20945336562895;5.643856189774724;5.672425341971495;3.906890595608519;5.614709844115208;5.78135971352466;2.807354922057604;5.129283016944966;4.700439718141092;1.584962500721156;8.787902559391432;5.78135971352466;6.857980995127572;6.189824558880018;5.426264754702098;5.807354922057604;3.700439718141092;5.426264754702098;2.807354922057604;3.584962500721156;6.794415866350106;0.0;4.247927513443585;3.700439718141092;1.0;7.839203788096944;6.0;6.658211482751795;5.392317422778761;0.0;6.022367813028454;4.807354922057604;6.599912842187128;4.807354922057604;3.807354922057604;5.129283016944966;5.285402218862249;3.169925001442312;6.965784284662087;5.977279923499917;6.20945336562895;5.044394119358453;4.087462841250339;5.247927513443585;4.247927513443585;4.247927513443585
8.507794640198696;8.918863237274595;10.06339508128851;7.459431618637297;6.523561956057013;7.894817763307944;7.988684686772165;9.090112419664289;10.352043425795433;10.506803437795648;8.129283016944967;9.45532722030456;8.294620748891628;10.067434360756522;7.832890014164741;7.20945336562895;8.049848549450562;8.714245517666123;9.23840473932508;8.679480099505446;6.94251450533924;10.020979938904212;7.339850002884624;8.842350343413807;7.86418614465428;8.262094845370179;7.118941072723508;9.791162888555018;7.357552004618084;7.614709844115208;8.507794640198696;8.569855608330947;8.0;8.285402218862249;8.29920801838728;8.906890595608518;10.395534135462302;9.622051819456376;7.807354922057604;7.936637939002571;6.066089190457772;8.707359132080883;9.144658242831882;8.060695931687555;6.794415866350106;7.813781191217037;7.475733430966398;8.39231742277876;8.906890595608518;7.741466986401146;8.066089190457772;9.068778277985412;7.022367813028454;10.184875342908285;9.843921051289035;6.9886846867721655;8.915879378835774;10.557463701597824;10.1331422124006;8.118941072723507;8.409390936137703;8.326429487122303;7.622051819456376;9.368506461507693;9.231221180711186;8.577428828035748;9.573647187493322;9.517669388133813;6.727920454563199;7.98299357469431;10.947636937951827;10.48683502156305;9.271463027904376;10.181152256865566;8.129283016944967;11.423641195075856;9.019590728357882;11.070120944476823;9.368506461507693;6.78135971352466;9.654636028527968;9.571752643503546;9.485829308701904;9.586839787961829;8.807354922057604;7.546894459887636;10.987264012072538;7.330916878114617;8.581200581924957;10.850186837645774;8.98299357469431;11.635718120331047;8.661778097771988;11.359200485133632;9.558420713268664;8.599912842187127;7.971543553950772;8.539158811108031;9.550746785383245;10.823367240046236;8.022367813028454;8.92184093707449;8.098032082960527;8.179909090014934
5.0;3.321928094887362;2.0;3.0;3.700439718141092;2.584962500721156;1.584962500721156;3.906890595608519;3.169925001442312;8.721099188707186;3.321928094887362;4.087462841250339;4.321928094887363;4.392317422778761;2.584962500721156;3.4594316186372973;3.906890595608519;2.0;3.700439718141092;2.807354922057604;3.584962500721156;7.584962500721156;2.321928094887362;5.169925001442312;4.584962500721156;2.0;2.0;5.459431618637297;7.741466986401146;4.0;5.0;0.0;3.321928094887362;3.0;4.857980995127572;2.321928094887362;5.087462841250339;3.0;6.906890595608519;3.584962500721156;1.584962500721156;4.459431618637297;3.700439718141092;3.0;5.700439718141092;1.0;2.584962500721156;3.4594316186372973;2.321928094887362;2.807354922057604;3.169925001442312;3.700439718141092;4.954196310386875;5.0;5.285402218862249;7.257387842692652;4.643856189774724;4.169925001442312;5.523561956057013;8.60733031374961;6.894817763307944;3.169925001442312;4.906890595608519;4.857980995127572;3.169925001442312;4.700439718141092;4.523561956057013;3.584962500721156;2.321928094887362;4.906890595608519;6.409390936137702;5.700439718141092;6.9886846867721655;6.149747119504682;3.584962500721156;6.539158811108031;4.321928094887363;5.0;6.129283016944966;2.807354922057604;8.076815597050832;3.807354922057604;3.4594316186372973;5.392317422778761;5.554588851677638;5.78135971352466;5.392317422778761;3.0;1.584962500721156;6.643856189774724;3.4594316186372973;6.169925001442312;3.4594316186372973;6.044394119358453;4.169925001442312;4.954196310386875;6.832890014164741;7.599912842187128;6.247927513443585;5.78135971352466;7.924812503605781;5.491853096329675;5.20945336562895;3.169925001442312
11.380461065088973;12.360572781480696;12.038918989292302;12.4797802640291;10.725366257895642;10.00982861736811;10.853309555403674;11.992584344005802;11.128638812852598;11.661778097771988;12.285691191330091;12.1270270430046;11.958190183693738;11.306061689428342;11.19598729802851;12.060358182642142;10.758223214726724;11.074810461160451;11.693051295397;11.797256217509783;12.039261794341057;11.5473765634981;11.148476582178278;12.20212382383046;11.11829223302699;11.94800213097767;10.257387842692651;11.194756854422248;10.675074920385445;11.003517912108602;11.380461065088973;11.923698883295073;10.568906154502084;11.44449728710381;10.94104760634058;11.185494924210866;12.65508344519798;10.950555897047511;11.085472459181284;12.547858506058416;10.051208940914766;13.140670030415102;11.5473765634981;11.90048948483465;11.698704666770343;10.14338321398982;11.017504401109417;11.884933647949762;11.185494924210866;10.99081307915361;12.207319426457804;11.81977993183848;11.349281228817452;10.977995368612962;12.11829223302699;11.321928094887362;12.260919533662904;11.615169813843602;11.072132604167232;11.541096615349524;10.94104760634058;11.391243589427445;11.355351096424812;12.29117069932186;11.767770648776704;12.153552031708111;12.026869205263395;11.022367813028454;11.616089313582115;11.879583249612784;11.814582465906277;11.35149140932002;11.68255574108031;11.671541066711884;11.171802288682985;11.643405277115674;11.580258567499788;12.330076554797458;11.852139328187244;11.016111838220512;10.880348808156027;10.793603309279408;11.199058823653022;12.146250445885986;11.841171189248543;11.79400964502097;12.118616689351509;11.62067804213541;11.714245517666123;12.042685372219353;10.817783121774534;12.026523442519766;11.562242424221072;11.600842114387302;12.734074491428045;11.849405100947758;12.177108041703692;11.295194955880657;12.122180901259751;11.805743872151618;11.13699111208023;11.665780028329484;12.456354415108288;11.77313920671969
1.0;1.0;0.0;2.0;1.0;3.4594316186372973;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.584962500721156;1.584962500721156;0.0;1.0;1.584962500721156;0.0;0.0;0.0;1.0;1.584962500721156;0.0;0.0;1.584962500721156;0.0;2.584962500721156;1.0;1.0;1.0;1.0;2.321928094887362;1.0;1.0;1.0;0.0;3.4594316186372973;1.0;0.0;1.0;1.584962500721156;1.0;1.0;1.584962500721156;0.0;0.0;0.0;0.0;1.584962500721156;4.392317422778761;2.584962500721156;1.0;0.0;1.584962500721156;0.0;1.0;0.0;0.0;1.0;2.0;1.584962500721156;0.0;1.0;0.0;2.584962500721156;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.321928094887362;1.584962500721156;0.0;1.584962500721156;1.584962500721156;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
8.271463027904375;10.827342704234116;11.7402023887679;9.659995892429976;8.900866807980748;9.566054038171092;10.944712061043486;9.39660478118186;10.961449694398196;11.71853287606922;10.827342704234116;11.822172461476178;12.010877723007034;9.364134655008051;10.536247215688128;10.30720080914081;10.510764167917891;10.597121428789569;9.370687406807216;11.371776644337924;11.65687172561398;11.693922488081014;9.734709620225836;11.786269627648466;9.915879378835774;9.546894459887636;9.20212382383046;11.032734528586714;11.174925682500678;7.339850002884624;8.271463027904375;5.357552004618084;9.684748620421626;10.286557761607956;11.75905593916017;10.649256177517314;10.812979471251484;10.293471648838134;10.932214751968385;11.557942286787448;7.672425341971495;11.9901039638575;7.813781191217037;11.268542000300124;10.553629293916364;10.410451351503994;9.3151495622563;9.7515440590891;10.649256177517314;9.714245517666123;11.39231742277876;10.498849206531723;12.578844391558205;11.749450465569916;12.363587246524578;11.643405277115674;12.985130373466898;11.762382038710392;11.922584402713664;12.702389159976336;11.980139577639155;12.242578689451346;12.660664477461278;12.60130652612184;12.619990662606378;12.63594479878872;12.233020426474496;12.615399743725495;10.377210530388552;12.044052531801302;12.259449046285685;12.118616689351509;12.62844554013718;12.078484417411447;11.929258408636972;12.602698865017963;12.954014507722544;13.333155350310616;13.065752701816972;11.28886607416582;12.014369242235135;11.985486199104637;12.332036548361652;13.652284811845306;12.2836671674915;12.60408986146918;11.916999049082808;12.566291930007871;11.855647166027266;12.02997734658958;8.661778097771988;12.12023787734196;12.202429966015352;12.14974711950468;11.888362741170644;12.700656452918167;11.57553924683453;12.35397382181817;12.717676423066395;12.261213451366048;12.506307581100309;12.53818893205242;11.839597483021176;12.06373212019692
13.351767443959892;12.50382573799575;12.507794640198696;11.99964773652837;11.619302955415687;12.095726668639047;11.82376527978966;11.14210705730255;11.78953364497036;11.500343969270403;12.329516067206534;12.333155350310616;12.06339508128851;12.404609397837712;11.840777923595054;11.21856323619027;12.597587039586216;11.25797705856398;12.395534135462302;11.984062369686436;11.820577882655774;13.29174628083394;11.768597882194374;12.488342277532524;10.818582177480858;10.59245703726808;11.50432244829189;11.760304125286382;11.603162679534382;11.583082767502932;13.351767443959892;9.527477006060396;12.120561896442904;12.52552080909507;12.374224426123732;12.466841208321602;13.385592813601365;11.502334580197996;10.811374693509942;11.797256217509783;10.558420713268664;12.492854620174748;11.70865283568653;11.613329054371054;11.560332834212442;11.015415052386688;12.245255580306557;11.624338545312986;12.466841208321602;11.011227255423254;11.90048948483465;12.290594888082572;11.390706372872774;13.48167331644727;13.237508748172656;11.10459875356437;12.826349864720092;11.834471049984222;13.511382050937696;12.187042714339894;13.14433959124784;13.121695390556573;11.771902080697716;13.095726668639047;11.820178962415188;13.00544911354693;13.451855028397755;13.124606006959192;12.107870914279614;12.147204924942228;13.52833200886121;13.30435132166324;12.841760886800548;13.102139753410698;11.499845887083206;14.28886607416582;11.900112062977456;15.339467292852603;13.322209843748894;10.122827994807666;13.229269462266736;14.05604493693527;12.04814625421956;12.508289986140348;11.79766152585376;10.470658874060552;13.550867004960905;10.99859042974533;13.027387694052765;13.930275335112052;11.59618975614441;13.532964631698826;12.618614920250804;14.245404150930328;12.43514933836693;12.637756945412145;12.850382205652153;12.950191349972702;12.46326891598129;13.220378327695228;12.865539970785695;12.33063682472329;12.58941707576861;12.052568050804153
11.834866038362016;12.704119788513015;12.819181178959626;12.552188759557149;11.972620862058744;11.679040186393062;12.99435343685886;11.153552031708111;11.321928094887362;12.741466986401146;12.073137383110383;12.880157456601813;12.568193653850074;12.20212382383046;12.973697366305352;12.078484417411447;12.24555270625568;12.805139264316736;12.25797705856398;12.445790836048076;12.347898144596012;11.858758099935422;11.849405100947758;12.897089128312755;11.963618617443972;11.507299124122763;12.183945471757246;12.25915476886684;12.215229625747924;11.817383427897232;11.834866038362016;12.282509306240836;12.412305204955272;12.2836671674915;12.170863950411928;11.906890595608518;12.426264754702098;11.294620748891628;13.68934284613419;12.63094962683287;11.969386521342283;12.649480738968602;12.069785394983302;12.3292357417338;11.879966079664356;11.339850002884624;11.515207030408751;12.179909090014934;11.906890595608518;12.132821006779572;11.984418458801136;12.458406613236534;12.619073646817748;12.130892269806624;13.11699367754698;11.741466986401146;12.692179576312538;12.51668494930961;12.613559277788264;13.023061249735337;11.97656412341533;13.046612469258132;12.228518097716194;13.242280950302444;12.363860976729532;13.13651056079364;12.89822347121556;12.061708704660624;12.521600439723729;12.791162888555018;12.298349015658186;12.3188252203997;12.4797802640291;12.096056239180946;11.42678889459556;12.037890085142507;12.079151405421891;13.02997734658958;12.44475608969503;11.67065624911844;12.107217075591382;11.90350531042388;11.57790083688697;13.254733389246674;12.326991174900815;13.290594888082572;12.803727526553114;12.219168520462162;11.754887502163468;12.480032814583948;10.93810932621924;12.652620934638165;12.779719355143405;12.526499239136566;13.111950706153165;12.933506249629444;12.746304367701304;12.723234300893376;12.84313591111135;12.4578938373147;12.633449374713493;12.557463701597824;12.687594389576123;12.717676423066395
