TCGA-HC-7744-01A;TCGA-KK-A8IG-01A;TCGA-EJ-7791-01A;TCGA-KK-A59V-01A;TCGA-KK-A7B3-01A;TCGA-KK-A6E8-01A;TCGA-EJ-7782-01A;TCGA-HC-8260-01A;TCGA-XJ-A83H-01A;TCGA-CH-5740-01A;TCGA-2A-A8VL-01A;TCGA-CH-5790-01A;TCGA-CH-5771-01A;TCGA-J4-A6G3-01A;TCGA-G9-7509-01A;TCGA-Y6-A9XI-01A;TCGA-VP-A872-01A;TCGA-KK-A8I8-01A;TCGA-HI-7171-01A;TCGA-HI-7171-01A;TCGA-VN-A88P-01A;TCGA-XK-AAIW-01A;TCGA-WW-A8ZI-01A;TCGA-ZG-A9L6-01A;TCGA-KK-A7B4-01A;TCGA-QU-A6IP-01A;TCGA-EJ-7791-01A;TCGA-CH-5761-01A;TCGA-EJ-7784-01A;TCGA-J4-A6M7-01A;TCGA-HC-A632-01A;TCGA-VP-A87J-01A;TCGA-XJ-A9DX-01A;TCGA-EJ-5511-01A;TCGA-J4-A67Q-01A;TCGA-M7-A71Y-01A;TCGA-KC-A7FE-01A;TCGA-CH-5753-01A;TCGA-G9-6384-01A;TCGA-VP-A876-01A;TCGA-HC-7210-01A;TCGA-XK-AAJP-01A;TCGA-ZG-A9N3-01A;TCGA-VP-A87C-01A;TCGA-TP-A8TV-01A;TCGA-EJ-7783-01A;TCGA-FC-7708-01A;TCGA-YL-A8SA-01A;TCGA-V1-A9OA-01A;TCGA-CH-5789-01A;TCGA-KK-A7AQ-01A;TCGA-EJ-5525-01A;TCGA-CH-5761-11A;TCGA-HC-7752-11A;TCGA-HC-8259-11A;TCGA-CH-5768-11A;TCGA-EJ-7784-11A;TCGA-EJ-7125-11A;TCGA-G9-6348-11A;TCGA-G9-6365-11A;TCGA-EJ-A8FO-11A;TCGA-G9-6384-11A;TCGA-HC-8262-11A;TCGA-EJ-7321-11A;TCGA-HC-7747-11A;TCGA-HC-7819-11A;TCGA-EJ-7793-11A;TCGA-HC-7745-11A;TCGA-CH-5769-11A;TCGA-G9-6342-11A;TCGA-EJ-7315-11A;TCGA-EJ-7330-11A;TCGA-EJ-7792-11A;TCGA-EJ-7314-11A;TCGA-HC-7740-11A;TCGA-EJ-7781-11A;TCGA-HC-7737-11A;TCGA-EJ-7123-11A;TCGA-EJ-7794-11A;TCGA-HC-7211-11A;TCGA-G9-6496-11A;TCGA-EJ-7783-11A;TCGA-HC-7738-11A;TCGA-CH-5767-11B;TCGA-EJ-7782-11A;TCGA-G9-6356-11A;TCGA-EJ-7331-11A;TCGA-HC-8258-11A;TCGA-G9-6499-11A;TCGA-EJ-7786-11A;TCGA-G9-6362-11A;TCGA-EJ-7797-11A;TCGA-G9-6351-11A;TCGA-EJ-7328-11A;TCGA-EJ-7327-11A;TCGA-HC-8260-11A;TCGA-G9-6363-11A;TCGA-J4-A83J-11A;TCGA-EJ-7789-11A;TCGA-EJ-7785-11A;TCGA-G9-6333-11A;TCGA-EJ-7115-11A;TCGA-EJ-7317-11A;TCGA-HC-7742-11A
11.43514933836693;11.40992124124968;12.09341756438796;11.572226512793694;11.721953612801386;12.461990950585571;12.003869231979056;11.627077840517394;10.881113960675096;10.655530723155644;11.3292357417338;10.373952655370193;12.234817431117325;10.907641803665529;11.163020639580791;11.257387842692651;11.518161355756956;11.050528905530555;12.7901448269498;12.7901448269498;11.295768934420508;11.494855584491198;11.226412192788786;11.186114239541643;12.02271457304476;11.663113308455806;12.09341756438796;11.482807956726669;11.41574176829009;11.731319031025064;11.671983272091865;11.462502272597265;12.400612641082;11.708221730038352;12.254142846855748;11.233020426474496;11.407798850221974;10.43254190038826;11.399277924508969;10.915879378835774;11.756973226165448;11.700439718141093;10.593391122791736;11.007728114632254;11.197216693110052;11.334831928118;11.44190670454224;11.719388820942084;10.177419537989236;10.417852514885896;12.139871063212489;9.64565843240871;11.29978040285854;12.037890085142507;11.158609688214478;10.24436383512051;11.1767964781476;12.285980105928212;11.68650052718322;11.232420927176076;11.121533517340032;10.800899899920305;10.4655664048094;11.862249900851513;11.96686590038754;11.682116764950074;11.397674632948268;11.325305455089682;11.788310503700918;12.00982861736811;11.096056239180946;11.519144787997414;11.23421867823847;10.901621158346112;10.637530551525307;11.024447124040648;11.04916787237217;11.821773981970567;11.075479149488016;11.172427508645482;11.789126046425231;11.425215903299383;10.623881490013458;11.0566377151132;11.61240779313867;11.510764167917891;11.711666973564348;11.839597483021176;11.998942951443086;11.183015000882756;11.952741247186488;12.292033985499543;11.81658370778757;11.585901449690772;11.747353829478062;11.618844301766652;12.141468555393084;11.31628153174622;11.771902080697716;11.726218159332198;11.760719947465624;11.090112419664289;11.400879436282183;11.52845411076479
12.813380386924727;11.97656412341533;13.83703654351734;11.874597192401634;12.442425193331609;10.973697366305352;13.355488751597942;12.838416075797335;11.79603960882977;11.95637615724967;11.779308973959898;12.874212934830874;13.765286098723683;12.410451351503994;12.461223627613371;12.449148645375436;11.86727873970966;12.10000522442272;13.210823518780844;13.210823518780844;11.979425195331473;12.67815995754276;12.5473765634981;12.340684654363438;12.901621158346112;11.753216749178955;13.83703654351734;13.270003253378444;13.691852545813374;12.741677644945858;12.221587121264806;12.481042574933754;12.363860976729532;14.166869190029924;11.047123912114026;11.838416075797335;12.576956664706092;13.210823518780844;13.568906154502084;12.32333628928017;13.185959435631318;12.598285174146604;11.044394119358454;12.849405100947758;11.98655314975666;14.101072883682534;13.136350341454156;12.222794902868111;12.480790201095816;12.551948530592997;11.373408960228696;12.457380879072534;12.713171684314805;12.37232095486726;12.458150248057557;12.39231742277876;13.485703545284585;11.4757334309664;12.45404219747008;12.29318423075951;12.3701424794954;12.614939847310737;12.918304233699931;13.594907723063336;12.635037871183252;13.323477033150423;13.044052531801302;12.475480126595476;12.735344469539005;12.200898605038445;13.359200485133632;12.732167425663384;12.95383268214528;12.833483105659584;12.084476237453892;13.336367081389795;12.649256177517314;13.981834819231716;13.64227737850386;11.794821973331224;12.231821178657404;12.177108041703692;12.178976011374523;13.49460561567122;11.99929538702341;13.093087390444218;13.189824558880018;12.418116141207488;12.585197295260024;13.407267764244732;12.147204924942228;12.494855584491198;12.700656452918167;13.29246543494927;13.01314817145476;12.682116764950074;12.743782540330756;12.983528071165097;12.69261550169458;12.505315356136236;12.512740462803498;12.652396861477678;12.993999791792524;12.64250302878052
7.665335917185176;4.906890595608519;7.321928094887363;8.238404739325079;5.930737337562887;4.857980995127572;7.499845887083206;5.426264754702098;5.554588851677638;5.672425341971495;3.584962500721156;4.169925001442312;6.700439718141092;7.22881869049588;4.857980995127572;5.832890014164741;6.066089190457772;5.285402218862249;6.643856189774724;6.643856189774724;3.0;9.5980525001616;5.357552004618084;5.169925001442312;8.326429487122303;5.78135971352466;7.321928094887363;9.278449458220482;6.672425341971495;5.614709844115208;6.066089190457772;5.426264754702098;4.857980995127572;5.087462841250339;4.392317422778761;4.169925001442312;5.491853096329675;5.700439718141092;6.321928094887363;6.523561956057013;5.169925001442312;7.539158811108031;8.071462362556623;7.948367231584678;5.807354922057604;6.906890595608519;5.426264754702098;5.087462841250339;5.087462841250339;5.169925001442312;6.6293566200796095;7.108524456778169;6.409390936137702;5.672425341971495;4.954196310386875;3.169925001442312;6.066089190457772;4.700439718141092;5.20945336562895;5.643856189774724;5.672425341971495;3.906890595608519;5.614709844115208;5.78135971352466;2.807354922057604;5.129283016944966;4.700439718141092;1.584962500721156;8.787902559391432;5.78135971352466;6.857980995127572;6.189824558880018;5.426264754702098;5.807354922057604;3.700439718141092;5.426264754702098;2.807354922057604;3.584962500721156;6.794415866350106;0.0;4.247927513443585;3.700439718141092;1.0;7.839203788096944;6.0;6.658211482751795;5.392317422778761;0.0;6.022367813028454;4.807354922057604;6.599912842187128;4.807354922057604;3.807354922057604;5.129283016944966;5.285402218862249;3.169925001442312;6.965784284662087;5.977279923499917;6.20945336562895;5.044394119358453;4.087462841250339;5.247927513443585;4.247927513443585;4.247927513443585
5.523561956057013;10.067434360756522;9.824958740528524;9.047123912114026;7.312882955284356;12.421801860469872;6.930737337562887;8.632995197142957;9.434628227636724;5.491853096329675;7.727920454563199;6.044394119358453;9.7431513941125;7.417852514885898;8.985841937003341;8.968666793195208;6.523561956057013;7.3750394313469245;6.820178962415188;6.820178962415188;7.614709844115208;12.67529549909406;8.78135971352466;9.14210705730255;6.700439718141092;7.20945336562895;9.824958740528524;12.715318552331349;9.905387005018133;9.23840473932508;7.22881869049588;7.409390936137702;12.47015043527436;8.361943773735241;8.326429487122303;7.357552004618084;9.411510988012072;6.523561956057013;9.461479447286155;6.584962500721156;8.703903573444663;5.857980995127572;5.491853096329675;8.233619676759702;5.357552004618084;8.459431618637296;9.422064766172811;7.266786540694901;6.965784284662087;8.060695931687555;9.519636252843211;5.554588851677638;7.022367813028454;10.184875342908285;9.843921051289035;6.9886846867721655;8.915879378835774;10.557463701597824;10.1331422124006;8.118941072723507;8.409390936137703;8.326429487122303;7.622051819456376;9.368506461507693;9.231221180711186;8.577428828035748;9.573647187493322;9.517669388133813;6.727920454563199;7.98299357469431;10.947636937951827;10.48683502156305;9.271463027904376;10.181152256865566;8.129283016944967;11.423641195075856;9.019590728357882;11.070120944476823;9.368506461507693;6.78135971352466;9.654636028527968;9.571752643503546;9.485829308701904;9.586839787961829;8.807354922057604;7.546894459887636;10.987264012072538;7.330916878114617;8.581200581924957;10.850186837645774;8.98299357469431;11.635718120331047;8.661778097771988;11.359200485133632;9.558420713268664;8.599912842187127;7.971543553950772;8.539158811108031;9.550746785383245;10.823367240046236;8.022367813028454;8.92184093707449;8.098032082960527;8.179909090014934
1.0;4.392317422778761;7.357552004618084;2.584962500721156;4.954196310386875;1.584962500721156;3.0;5.584962500721156;3.0;1.584962500721156;2.0;2.0;4.459431618637297;5.044394119358453;1.584962500721156;2.584962500721156;3.700439718141092;2.807354922057604;3.4594316186372973;3.4594316186372973;4.0;6.169925001442312;5.700439718141092;4.247927513443585;4.169925001442312;6.700439718141092;7.357552004618084;2.807354922057604;2.807354922057604;3.700439718141092;3.807354922057604;2.0;3.0;3.584962500721156;6.0;7.741466986401146;6.882643049361842;3.807354922057604;3.169925001442312;4.700439718141092;2.584962500721156;1.584962500721156;1.584962500721156;4.321928094887363;2.0;5.247927513443585;6.066089190457772;2.0;4.807354922057604;3.0;3.906890595608519;1.584962500721156;4.954196310386875;5.0;5.285402218862249;7.257387842692652;4.643856189774724;4.169925001442312;5.523561956057013;8.60733031374961;6.894817763307944;3.169925001442312;4.906890595608519;4.857980995127572;3.169925001442312;4.700439718141092;4.523561956057013;3.584962500721156;2.321928094887362;4.906890595608519;6.409390936137702;5.700439718141092;6.9886846867721655;6.149747119504682;3.584962500721156;6.539158811108031;4.321928094887363;5.0;6.129283016944966;2.807354922057604;8.076815597050832;3.807354922057604;3.4594316186372973;5.392317422778761;5.554588851677638;5.78135971352466;5.392317422778761;3.0;1.584962500721156;6.643856189774724;3.4594316186372973;6.169925001442312;3.4594316186372973;6.044394119358453;4.169925001442312;4.954196310386875;6.832890014164741;7.599912842187128;6.247927513443585;5.78135971352466;7.924812503605781;5.491853096329675;5.20945336562895;3.169925001442312
12.194449079479025;11.306061689428342;12.686938171670388;10.902375114486023;11.827739648806956;11.348174867535556;13.022367813028454;11.983349927676455;11.357552004618084;10.273795599214264;10.888743248898258;11.280770770130603;12.3395716783847;11.390706372872774;11.462502272597265;11.696098170955864;10.725366257895642;10.787086324551616;12.27873982655011;12.27873982655011;11.003517912108602;12.211888294546004;12.73047013718422;11.232420927176076;11.733015321685963;10.558420713268664;12.686938171670388;12.410451351503994;12.096385734452651;11.693051295397;11.413627929024171;12.068106475858771;11.544964432789238;12.523316912312747;9.929258408636972;10.675074920385445;11.580258567499788;12.078817949961978;12.358925869154714;10.547858506058416;12.64880694972577;12.852919585123995;10.045759661382682;11.33371442609397;11.659103963473662;12.275251543470327;11.647008638441648;11.217957697864112;10.740624044489412;11.90048948483465;11.12023787734196;11.028596777067108;11.349281228817452;10.977995368612962;12.11829223302699;11.321928094887362;12.260919533662904;11.615169813843602;11.072132604167232;11.541096615349524;10.94104760634058;11.391243589427445;11.355351096424812;12.29117069932186;11.767770648776704;12.153552031708111;12.026869205263395;11.022367813028454;11.616089313582115;11.879583249612784;11.814582465906277;11.35149140932002;11.68255574108031;11.671541066711884;11.171802288682985;11.643405277115674;11.580258567499788;12.330076554797458;11.852139328187244;11.016111838220512;10.880348808156027;10.793603309279408;11.199058823653022;12.146250445885986;11.841171189248543;11.79400964502097;12.118616689351509;11.62067804213541;11.714245517666123;12.042685372219353;10.817783121774534;12.026523442519766;11.562242424221072;11.600842114387302;12.734074491428045;11.849405100947758;12.177108041703692;11.295194955880657;12.122180901259751;11.805743872151618;11.13699111208023;11.665780028329484;12.456354415108288;11.77313920671969
0.0;1.0;1.0;3.700439718141092;2.807354922057604;0.0;2.807354922057604;0.0;0.0;3.4594316186372973;0.0;1.584962500721156;2.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;0.0;1.0;1.0;1.584962500721156;0.0;1.584962500721156;1.0;2.0;2.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;1.0;0.0;3.169925001442312;0.0;1.0;2.584962500721156;1.584962500721156;1.0;1.0;4.169925001442312;0.0;1.0;1.584962500721156;0.0;0.0;0.0;0.0;1.584962500721156;4.392317422778761;2.584962500721156;1.0;0.0;1.584962500721156;0.0;1.0;0.0;0.0;1.0;2.0;1.584962500721156;0.0;1.0;0.0;2.584962500721156;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.321928094887362;1.584962500721156;0.0;1.584962500721156;1.584962500721156;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
10.32755264408124;9.364134655008051;12.526743742999686;8.189824558880018;10.251482410620213;10.020979938904212;11.189824558880018;12.336785476203756;10.27029532647204;9.493855449240822;10.507794640198696;9.207014320177532;12.61654884377899;11.659103963473662;11.24198314969433;8.900866807980748;8.900866807980748;9.019590728357882;9.355351096424812;9.355351096424812;7.339850002884624;6.149747119504682;7.592457037268081;10.876516946565;9.134426320220928;10.377210530388552;12.526743742999686;8.194756854422248;10.002815015607052;9.370687406807216;8.257387842692651;6.832890014164741;8.247927513443585;10.346513733165636;10.667111542075029;11.174925682500678;11.432019846812493;9.095397022792556;11.518161355756956;7.672425341971495;11.690434556395054;9.12670447284319;8.632995197142957;10.873444112515376;8.08214904135387;12.518407276671365;10.970824901362615;9.273795599214264;11.470658874060552;11.268542000300124;9.81698362325538;5.78135971352466;12.578844391558205;11.749450465569916;12.363587246524578;11.643405277115674;12.985130373466898;11.762382038710392;11.922584402713664;12.702389159976336;11.980139577639155;12.242578689451346;12.660664477461278;12.60130652612184;12.619990662606378;12.63594479878872;12.233020426474496;12.615399743725495;10.377210530388552;12.044052531801302;12.259449046285685;12.118616689351509;12.62844554013718;12.078484417411447;11.929258408636972;12.602698865017963;12.954014507722544;13.333155350310616;13.065752701816972;11.28886607416582;12.014369242235135;11.985486199104637;12.332036548361652;13.652284811845306;12.2836671674915;12.60408986146918;11.916999049082808;12.566291930007871;11.855647166027266;12.02997734658958;8.661778097771988;12.12023787734196;12.202429966015352;12.14974711950468;11.888362741170644;12.700656452918167;11.57553924683453;12.35397382181817;12.717676423066395;12.261213451366048;12.506307581100309;12.53818893205242;11.839597483021176;12.06373212019692
12.157978449945432;12.404609397837712;13.7566605597295;10.364134655008051;12.092757140919852;10.40832974076739;12.63254087654689;12.072467608241858;10.405141463136344;10.859534786382651;11.034798962577268;10.731319031025064;13.209148710355748;11.570330101030798;12.049848549450562;10.731319031025064;11.619302955415687;10.978710459106358;12.096715154488535;12.096715154488535;11.583082767502932;9.914385132155443;11.189206834597025;12.685624839726357;11.595257481449035;11.670213636738564;13.7566605597295;10.90613899619538;12.104271128936894;12.395534135462302;11.709083812550343;10.346513733165636;11.109830654278792;12.278159031437236;12.336785476203756;11.603162679534382;13.07363951028323;10.725366257895642;12.501588422932391;11.49735289347705;12.44604940671655;10.810571634741146;10.037546953962178;12.1526017440192;10.871905237659186;12.685186796595348;12.726643921483994;10.448116305409464;12.207624468226758;11.613329054371054;11.061371192659813;11.50928016808786;11.390706372872774;13.48167331644727;13.237508748172656;11.10459875356437;12.826349864720092;11.834471049984222;13.511382050937696;12.187042714339894;13.14433959124784;13.121695390556573;11.771902080697716;13.095726668639047;11.820178962415188;13.00544911354693;13.451855028397755;13.124606006959192;12.107870914279614;12.147204924942228;13.52833200886121;13.30435132166324;12.841760886800548;13.102139753410698;11.499845887083206;14.28886607416582;11.900112062977456;15.339467292852603;13.322209843748894;10.122827994807666;13.229269462266736;14.05604493693527;12.04814625421956;12.508289986140348;11.79766152585376;10.470658874060552;13.550867004960905;10.99859042974533;13.027387694052765;13.930275335112052;11.59618975614441;13.532964631698826;12.618614920250804;14.245404150930328;12.43514933836693;12.637756945412145;12.850382205652153;12.950191349972702;12.46326891598129;13.220378327695228;12.865539970785695;12.33063682472329;12.58941707576861;12.052568050804153
12.545205827425605;12.20212382383046;13.256798386079389;10.850186837645774;12.634130373093326;11.78340754217352;12.80996904717615;13.066425600635556;11.813781191217036;11.721953612801386;11.987264012072538;11.798066720363062;13.369733648894952;12.192601049711952;12.1270270430046;12.030322282644034;11.972620862058744;11.557463701597824;12.322491537597468;12.322491537597468;11.817383427897232;11.93737382019215;12.025139562278508;12.443461612227392;12.386940245324311;12.089781488353998;13.256798386079389;12.129605011152504;12.303209948944776;12.25797705856398;11.902375114486023;12.375582512490508;11.129283016944967;12.954378090144049;12.371232128369622;12.215229625747924;12.635264656539514;12.392854039872873;12.93829314415169;11.593857938858225;12.663558104217271;12.646783691837792;11.175549550636193;12.230620933129869;12.246146774635864;12.616089313582115;12.686938171670388;12.220982851081777;11.557463701597824;12.3292357417338;12.497851836951115;10.981567281903017;12.619073646817748;12.130892269806624;13.11699367754698;11.741466986401146;12.692179576312538;12.51668494930961;12.613559277788264;13.023061249735337;11.97656412341533;13.046612469258132;12.228518097716194;13.242280950302444;12.363860976729532;13.13651056079364;12.89822347121556;12.061708704660624;12.521600439723729;12.791162888555018;12.298349015658186;12.3188252203997;12.4797802640291;12.096056239180946;11.42678889459556;12.037890085142507;12.079151405421891;13.02997734658958;12.44475608969503;11.67065624911844;12.107217075591382;11.90350531042388;11.57790083688697;13.254733389246674;12.326991174900815;13.290594888082572;12.803727526553114;12.219168520462162;11.754887502163468;12.480032814583948;10.93810932621924;12.652620934638165;12.779719355143405;12.526499239136566;13.111950706153165;12.933506249629444;12.746304367701304;12.723234300893376;12.84313591111135;12.4578938373147;12.633449374713493;12.557463701597824;12.687594389576123;12.717676423066395
