TCGA-G9-6494-01A;TCGA-KK-A8IB-01A;TCGA-XK-AAJR-01A;TCGA-KC-A7FA-01A;TCGA-V1-A8MK-01A;TCGA-KK-A8IK-01A;TCGA-EJ-5517-01A;TCGA-J9-A8CK-01A;TCGA-HC-8262-01A;TCGA-YL-A8SI-01A;TCGA-ZG-A9LZ-01A;TCGA-XK-AAJR-01A;TCGA-VN-A88K-01A;TCGA-G9-6367-01A;TCGA-EJ-7115-01A;TCGA-HC-A8CY-01A;TCGA-J4-A67S-01A;TCGA-CH-5741-01A;TCGA-CH-5791-01A;TCGA-HC-7740-01B;TCGA-HI-7168-01A;TCGA-KK-A8ID-01A;TCGA-V1-A9O5-01A;TCGA-EJ-8469-01A;TCGA-EJ-A65E-01A;TCGA-J9-A8CL-01A;TCGA-HC-7078-01A;TCGA-XJ-A9DX-01A;TCGA-HC-A6AS-01A;TCGA-V1-A8MM-01A;TCGA-VN-A88M-01A;TCGA-KK-A8I5-01A;TCGA-EJ-A7NG-01A;TCGA-EJ-5508-01A;TCGA-G9-6384-01A;TCGA-KC-A4BR-01A;TCGA-EJ-A8FO-01A;TCGA-EJ-7312-01B;TCGA-VP-A876-01A;TCGA-QU-A6IP-01A;TCGA-HC-8266-01A;TCGA-KC-A4BV-01A;TCGA-KK-A8IH-01A;TCGA-EJ-7785-01A;TCGA-CH-5794-01A;TCGA-HC-7737-01A;TCGA-EJ-A7NM-01A;TCGA-EJ-A65J-01A;TCGA-ZG-A9LS-01A;TCGA-VN-A88M-01A;TCGA-J4-A67T-01A;TCGA-YL-A8HL-01A;TCGA-CH-5761-11A;TCGA-HC-7752-11A;TCGA-HC-8259-11A;TCGA-CH-5768-11A;TCGA-EJ-7784-11A;TCGA-EJ-7125-11A;TCGA-G9-6348-11A;TCGA-G9-6365-11A;TCGA-EJ-A8FO-11A;TCGA-G9-6384-11A;TCGA-HC-8262-11A;TCGA-EJ-7321-11A;TCGA-HC-7747-11A;TCGA-HC-7819-11A;TCGA-EJ-7793-11A;TCGA-HC-7745-11A;TCGA-CH-5769-11A;TCGA-G9-6342-11A;TCGA-EJ-7315-11A;TCGA-EJ-7330-11A;TCGA-EJ-7792-11A;TCGA-EJ-7314-11A;TCGA-HC-7740-11A;TCGA-EJ-7781-11A;TCGA-HC-7737-11A;TCGA-EJ-7123-11A;TCGA-EJ-7794-11A;TCGA-HC-7211-11A;TCGA-G9-6496-11A;TCGA-EJ-7783-11A;TCGA-HC-7738-11A;TCGA-CH-5767-11B;TCGA-EJ-7782-11A;TCGA-G9-6356-11A;TCGA-EJ-7331-11A;TCGA-HC-8258-11A;TCGA-G9-6499-11A;TCGA-EJ-7786-11A;TCGA-G9-6362-11A;TCGA-EJ-7797-11A;TCGA-G9-6351-11A;TCGA-EJ-7328-11A;TCGA-EJ-7327-11A;TCGA-HC-8260-11A;TCGA-G9-6363-11A;TCGA-J4-A83J-11A;TCGA-EJ-7789-11A;TCGA-EJ-7785-11A;TCGA-G9-6333-11A;TCGA-EJ-7115-11A;TCGA-EJ-7317-11A;TCGA-HC-7742-11A
11.450180247164754;11.330916878114618;12.28424574982967;11.73259143596501;11.449664538476192;11.663113308455806;10.73640193131829;11.537218400538595;11.339850002884624;11.122180901259751;11.989394499844732;12.28424574982967;11.776021715252812;11.953468962228849;11.622051819456376;11.461479447286155;12.801304186049023;10.588714635582264;10.722807531169549;7.714245517666122;12.114718389188424;11.719388820942084;12.113416611485944;9.859534786382651;11.834075953434883;11.4757334309664;11.445014845868425;12.400612641082;12.562480945349316;11.759888183221834;11.418379719364957;10.958552715431011;11.312882955284357;10.007027266893967;11.399277924508969;11.24198314969433;11.478769619475765;11.933690654952231;10.915879378835774;11.663113308455806;11.391243589427445;11.459431618637296;11.027905996569883;11.29232163280204;11.841957399099549;11.3292357417338;11.921469060531413;12.1705510353167;10.131856960608792;11.418379719364957;11.30890780406394;11.4812949046311;11.29978040285854;12.037890085142507;11.158609688214478;10.24436383512051;11.1767964781476;12.285980105928212;11.68650052718322;11.232420927176076;11.121533517340032;10.800899899920305;10.4655664048094;11.862249900851513;11.96686590038754;11.682116764950074;11.397674632948268;11.325305455089682;11.788310503700918;12.00982861736811;11.096056239180946;11.519144787997414;11.23421867823847;10.901621158346112;10.637530551525307;11.024447124040648;11.04916787237217;11.821773981970567;11.075479149488016;11.172427508645482;11.789126046425231;11.425215903299383;10.623881490013458;11.0566377151132;11.61240779313867;11.510764167917891;11.711666973564348;11.839597483021176;11.998942951443086;11.183015000882756;11.952741247186488;12.292033985499543;11.81658370778757;11.585901449690772;11.747353829478062;11.618844301766652;12.141468555393084;11.31628153174622;11.771902080697716;11.726218159332198;11.760719947465624;11.090112419664289;11.400879436282183;11.52845411076479
12.54617100226735;11.496853777388042;12.972261848733291;12.12023787734196;12.41336348121097;11.535761377986656;12.663335723478353;12.198445041452365;12.757181632816716;12.150381968817848;12.55170826162069;12.972261848733291;12.506803437795648;12.951466861932795;13.212800334429431;13.224001674198105;11.65687172561398;11.780949798749663;12.331756712255473;13.189206834597025;12.763419874192088;12.535518397768667;13.390975006155534;12.202429966015352;12.247927513443583;12.129926933510394;12.789329860092431;12.363860976729532;11.294620748891628;11.860311054919482;11.348728154231075;11.63117705570398;13.014020470314934;12.840187824040482;13.568906154502084;12.35424938194524;12.802516365121225;11.657765035265363;12.32333628928017;11.753216749178955;12.989571898558868;12.28626896267978;11.458919206967591;13.92481250360578;13.094407633081207;12.637756945412145;12.711236767793784;12.324743110494415;11.436190995481416;11.348728154231075;12.714245517666123;12.72749506902543;12.713171684314805;12.37232095486726;12.458150248057557;12.39231742277876;13.485703545284585;11.4757334309664;12.45404219747008;12.29318423075951;12.3701424794954;12.614939847310737;12.918304233699931;13.594907723063336;12.635037871183252;13.323477033150423;13.044052531801302;12.475480126595476;12.735344469539005;12.200898605038445;13.359200485133632;12.732167425663384;12.95383268214528;12.833483105659584;12.084476237453892;13.336367081389795;12.649256177517314;13.981834819231716;13.64227737850386;11.794821973331224;12.231821178657404;12.177108041703692;12.178976011374523;13.49460561567122;11.99929538702341;13.093087390444218;13.189824558880018;12.418116141207488;12.585197295260024;13.407267764244732;12.147204924942228;12.494855584491198;12.700656452918167;13.29246543494927;13.01314817145476;12.682116764950074;12.743782540330756;12.983528071165097;12.69261550169458;12.505315356136236;12.512740462803498;12.652396861477678;12.993999791792524;12.64250302878052
5.20945336562895;5.491853096329675;6.857980995127572;5.169925001442312;4.247927513443585;6.554588851677638;4.523561956057013;6.108524456778169;6.321928094887363;4.643856189774724;5.643856189774724;6.857980995127572;4.700439718141092;4.459431618637297;6.392317422778761;5.906890595608519;5.044394119358453;4.523561956057013;6.247927513443585;4.459431618637297;6.554588851677638;7.03342300153745;7.845490050944375;6.807354922057604;6.807354922057604;7.754887502163468;6.459431618637297;4.857980995127572;5.906890595608519;5.169925001442312;4.459431618637297;3.906890595608519;5.426264754702098;5.78135971352466;6.321928094887363;4.247927513443585;6.022367813028454;4.459431618637297;6.523561956057013;5.78135971352466;6.409390936137702;5.643856189774724;5.169925001442312;7.0;7.20945336562895;4.954196310386875;7.614709844115208;5.0;5.247927513443585;4.459431618637297;5.044394119358453;6.066089190457772;6.409390936137702;5.672425341971495;4.954196310386875;3.169925001442312;6.066089190457772;4.700439718141092;5.20945336562895;5.643856189774724;5.672425341971495;3.906890595608519;5.614709844115208;5.78135971352466;2.807354922057604;5.129283016944966;4.700439718141092;1.584962500721156;8.787902559391432;5.78135971352466;6.857980995127572;6.189824558880018;5.426264754702098;5.807354922057604;3.700439718141092;5.426264754702098;2.807354922057604;3.584962500721156;6.794415866350106;0.0;4.247927513443585;3.700439718141092;1.0;7.839203788096944;6.0;6.658211482751795;5.392317422778761;0.0;6.022367813028454;4.807354922057604;6.599912842187128;4.807354922057604;3.807354922057604;5.129283016944966;5.285402218862249;3.169925001442312;6.965784284662087;5.977279923499917;6.20945336562895;5.044394119358453;4.087462841250339;5.247927513443585;4.247927513443585;4.247927513443585
8.854868383260236;8.20945336562895;8.45532722030456;8.954196310386875;9.29232163280204;9.843921051289035;11.152284842306582;8.049848549450562;6.9886846867721655;8.285402218862249;8.339850002884624;8.45532722030456;6.3750394313469245;9.339850002884624;7.672425341971495;9.955649907528374;7.459431618637297;5.321928094887363;8.262094845370179;9.068778277985412;10.77313920671969;14.036173612553483;8.951284714966972;10.448116305409464;7.321928094887363;5.977279923499917;10.404077136241234;12.47015043527436;8.810571634741146;10.352043425795433;8.59245703726808;7.321928094887363;9.303780748177102;7.6293566200796095;9.461479447286155;8.51175265376738;8.599912842187127;7.169925001442312;6.584962500721156;7.20945336562895;8.149747119504681;9.41574176829009;5.584962500721156;9.45532722030456;6.357552004618084;8.741466986401146;7.03342300153745;7.741466986401146;7.451211111832329;8.59245703726808;8.076815597050832;5.754887502163468;7.022367813028454;10.184875342908285;9.843921051289035;6.9886846867721655;8.915879378835774;10.557463701597824;10.1331422124006;8.118941072723507;8.409390936137703;8.326429487122303;7.622051819456376;9.368506461507693;9.231221180711186;8.577428828035748;9.573647187493322;9.517669388133813;6.727920454563199;7.98299357469431;10.947636937951827;10.48683502156305;9.271463027904376;10.181152256865566;8.129283016944967;11.423641195075856;9.019590728357882;11.070120944476823;9.368506461507693;6.78135971352466;9.654636028527968;9.571752643503546;9.485829308701904;9.586839787961829;8.807354922057604;7.546894459887636;10.987264012072538;7.330916878114617;8.581200581924957;10.850186837645774;8.98299357469431;11.635718120331047;8.661778097771988;11.359200485133632;9.558420713268664;8.599912842187127;7.971543553950772;8.539158811108031;9.550746785383245;10.823367240046236;8.022367813028454;8.92184093707449;8.098032082960527;8.179909090014934
3.169925001442312;2.584962500721156;2.321928094887362;2.807354922057604;4.643856189774724;0.0;4.087462841250339;3.906890595608519;4.643856189774724;3.0;2.584962500721156;2.321928094887362;3.4594316186372973;7.546894459887636;3.0;4.169925001442312;3.4594316186372973;0.0;2.0;8.280770770130603;4.857980995127572;3.0;1.0;5.459431618637297;5.087462841250339;2.807354922057604;2.584962500721156;3.0;4.247927513443585;3.169925001442312;3.169925001442312;2.807354922057604;5.247927513443585;3.321928094887362;3.169925001442312;4.906890595608519;3.321928094887362;2.807354922057604;4.700439718141092;6.700439718141092;5.20945336562895;4.321928094887363;1.584962500721156;4.807354922057604;2.584962500721156;3.169925001442312;4.169925001442312;2.807354922057604;3.0;3.169925001442312;5.087462841250339;2.0;4.954196310386875;5.0;5.285402218862249;7.257387842692652;4.643856189774724;4.169925001442312;5.523561956057013;8.60733031374961;6.894817763307944;3.169925001442312;4.906890595608519;4.857980995127572;3.169925001442312;4.700439718141092;4.523561956057013;3.584962500721156;2.321928094887362;4.906890595608519;6.409390936137702;5.700439718141092;6.9886846867721655;6.149747119504682;3.584962500721156;6.539158811108031;4.321928094887363;5.0;6.129283016944966;2.807354922057604;8.076815597050832;3.807354922057604;3.4594316186372973;5.392317422778761;5.554588851677638;5.78135971352466;5.392317422778761;3.0;1.584962500721156;6.643856189774724;3.4594316186372973;6.169925001442312;3.4594316186372973;6.044394119358453;4.169925001442312;4.954196310386875;6.832890014164741;7.599912842187128;6.247927513443585;5.78135971352466;7.924812503605781;5.491853096329675;5.20945336562895;3.169925001442312
12.005273656563938;10.892542816648552;12.525765478821915;11.173052457774116;11.468624042918018;11.80332391904149;12.886649213371976;10.758223214726724;11.824958740528524;11.44449728710381;11.808159772868375;12.525765478821915;11.234817431117325;11.870364719583405;11.805340828416384;11.98477446004684;10.991521846075695;11.401412878714178;11.94800213097767;10.830515206976838;11.101319154423276;11.866506212226202;11.936637939002573;11.114393054867309;11.956013078088098;12.015415052386688;12.25915476886684;11.544964432789238;10.733862719678545;11.128638812852598;10.240791332161956;10.901621158346112;11.581200581924955;11.677279191312175;12.358925869154714;11.06406908038551;11.69566329678802;11.244958393151132;10.547858506058416;10.558420713268664;11.50432244829189;11.647008638441648;10.655530723155644;12.294333559671829;11.954196310386877;11.98192398731734;11.25915476886684;12.827342704234116;9.927777962082342;10.240791332161956;11.185494924210866;11.485326189240524;11.349281228817452;10.977995368612962;12.11829223302699;11.321928094887362;12.260919533662904;11.615169813843602;11.072132604167232;11.541096615349524;10.94104760634058;11.391243589427445;11.355351096424812;12.29117069932186;11.767770648776704;12.153552031708111;12.026869205263395;11.022367813028454;11.616089313582115;11.879583249612784;11.814582465906277;11.35149140932002;11.68255574108031;11.671541066711884;11.171802288682985;11.643405277115674;11.580258567499788;12.330076554797458;11.852139328187244;11.016111838220512;10.880348808156027;10.793603309279408;11.199058823653022;12.146250445885986;11.841171189248543;11.79400964502097;12.118616689351509;11.62067804213541;11.714245517666123;12.042685372219353;10.817783121774534;12.026523442519766;11.562242424221072;11.600842114387302;12.734074491428045;11.849405100947758;12.177108041703692;11.295194955880657;12.122180901259751;11.805743872151618;11.13699111208023;11.665780028329484;12.456354415108288;11.77313920671969
0.0;0.0;1.0;0.0;0.0;1.584962500721156;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.584962500721156;1.0;0.0;1.0;2.321928094887362;0.0;2.0;1.0;0.0;1.0;2.0;3.584962500721156;2.0;1.0;1.0;0.0;0.0;2.321928094887362;0.0;0.0;1.584962500721156;0.0;0.0;1.0;0.0;1.584962500721156;0.0;0.0;1.584962500721156;0.0;1.0;0.0;0.0;1.584962500721156;0.0;1.0;0.0;1.0;1.584962500721156;0.0;0.0;0.0;0.0;1.584962500721156;4.392317422778761;2.584962500721156;1.0;0.0;1.584962500721156;0.0;1.0;0.0;0.0;1.0;2.0;1.584962500721156;0.0;1.0;0.0;2.584962500721156;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.321928094887362;1.584962500721156;0.0;1.584962500721156;1.584962500721156;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
9.419960177847887;9.355351096424812;11.169925001442312;8.199672344836364;11.76445696361989;6.3750394313469245;10.051208940914766;10.510764167917891;11.225207436943505;10.286557761607956;9.698704666770343;11.169925001442312;7.257387842692652;12.258271576282851;11.511258495502268;8.727920454563199;10.276124405274238;8.842350343413807;9.546894459887636;11.12023787734196;10.219168520462162;11.042343379793692;15.386367740602804;8.174925682500678;10.524541715035848;8.59245703726808;10.788718332690458;8.247927513443585;10.41256984680521;10.961449694398196;8.335390354693924;8.339850002884624;11.705632387361415;11.243173983472952;11.518161355756956;10.11504365016171;11.52943055414615;9.328674927327947;7.672425341971495;10.377210530388552;11.752380646552892;8.72451385311995;7.86418614465428;12.305206759008724;10.77066389291676;11.38747886584238;9.12670447284319;9.823367240046236;10.025139562278508;8.335390354693924;10.380461065088973;9.124121311829189;12.578844391558205;11.749450465569916;12.363587246524578;11.643405277115674;12.985130373466898;11.762382038710392;11.922584402713664;12.702389159976336;11.980139577639155;12.242578689451346;12.660664477461278;12.60130652612184;12.619990662606378;12.63594479878872;12.233020426474496;12.615399743725495;10.377210530388552;12.044052531801302;12.259449046285685;12.118616689351509;12.62844554013718;12.078484417411447;11.929258408636972;12.602698865017963;12.954014507722544;13.333155350310616;13.065752701816972;11.28886607416582;12.014369242235135;11.985486199104637;12.332036548361652;13.652284811845306;12.2836671674915;12.60408986146918;11.916999049082808;12.566291930007871;11.855647166027266;12.02997734658958;8.661778097771988;12.12023787734196;12.202429966015352;12.14974711950468;11.888362741170644;12.700656452918167;11.57553924683453;12.35397382181817;12.717676423066395;12.261213451366048;12.506307581100309;12.53818893205242;11.839597483021176;12.06373212019692
11.75905593916017;11.449664538476192;12.216139556425135;11.443979542601252;12.30463652380727;10.318542809702723;12.434106928609957;12.597587039586216;11.921097088106793;12.52552080909507;11.17617314910749;12.216139556425135;11.766528908598865;13.1527601687754;12.165849146176395;11.203959703239462;11.456867738380344;10.638435913990472;10.59245703726808;12.627305880514848;12.984418458801136;12.179287104646004;11.712097051087548;9.888743248898258;10.953468962228849;11.691743519171276;11.56652978262417;11.109830654278792;11.91139198784346;11.78953364497036;10.63026712502677;11.105908508571158;12.879008813992655;11.478769619475765;12.501588422932391;13.257387842692651;11.837627933171404;10.693486957499324;11.49735289347705;11.670213636738564;12.34207466799914;12.11829223302699;10.539158811108033;13.178976011374523;11.901998185668496;12.164592716712368;11.877284133523196;11.86573327085176;11.529918528120325;10.63026712502677;12.177108041703692;10.105908508571158;11.390706372872774;13.48167331644727;13.237508748172656;11.10459875356437;12.826349864720092;11.834471049984222;13.511382050937696;12.187042714339894;13.14433959124784;13.121695390556573;11.771902080697716;13.095726668639047;11.820178962415188;13.00544911354693;13.451855028397755;13.124606006959192;12.107870914279614;12.147204924942228;13.52833200886121;13.30435132166324;12.841760886800548;13.102139753410698;11.499845887083206;14.28886607416582;11.900112062977456;15.339467292852603;13.322209843748894;10.122827994807666;13.229269462266736;14.05604493693527;12.04814625421956;12.508289986140348;11.79766152585376;10.470658874060552;13.550867004960905;10.99859042974533;13.027387694052765;13.930275335112052;11.59618975614441;13.532964631698826;12.618614920250804;14.245404150930328;12.43514933836693;12.637756945412145;12.850382205652153;12.950191349972702;12.46326891598129;13.220378327695228;12.865539970785695;12.33063682472329;12.58941707576861;12.052568050804153
12.459687756239548;11.914758838941856;13.027905996569883;12.213711798105672;12.42678889459556;10.92851837525789;12.502831804066744;12.24555270625568;12.373137035802127;12.2836671674915;12.124121311829189;13.027905996569883;12.154501693864765;13.214622686302336;12.811976694370289;12.26883436934376;13.249261626599845;12.017504401109417;11.507299124122763;10.040289721025715;11.951284714966972;11.98192398731734;13.428360172704291;10.515699838284045;12.46352437327118;11.728770849542665;12.590587049915037;11.129283016944967;13.044735626056909;11.321928094887362;11.231221180711186;11.741466986401146;12.74798314030195;11.677719641641009;12.93829314415169;12.31938987600021;12.526988205432009;12.5262546938286;11.593857938858225;12.089781488353998;12.603626344986193;11.619302955415687;11.109830654278792;12.57530287507339;12.785043714779723;12.69152544116604;12.164906926675688;12.364134655008051;10.63662462054365;11.231221180711186;12.913637428049103;12.30435132166324;12.619073646817748;12.130892269806624;13.11699367754698;11.741466986401146;12.692179576312538;12.51668494930961;12.613559277788264;13.023061249735337;11.97656412341533;13.046612469258132;12.228518097716194;13.242280950302444;12.363860976729532;13.13651056079364;12.89822347121556;12.061708704660624;12.521600439723729;12.791162888555018;12.298349015658186;12.3188252203997;12.4797802640291;12.096056239180946;11.42678889459556;12.037890085142507;12.079151405421891;13.02997734658958;12.44475608969503;11.67065624911844;12.107217075591382;11.90350531042388;11.57790083688697;13.254733389246674;12.326991174900815;13.290594888082572;12.803727526553114;12.219168520462162;11.754887502163468;12.480032814583948;10.93810932621924;12.652620934638165;12.779719355143405;12.526499239136566;13.111950706153165;12.933506249629444;12.746304367701304;12.723234300893376;12.84313591111135;12.4578938373147;12.633449374713493;12.557463701597824;12.687594389576123;12.717676423066395
