TCGA-CH-5739-01A;TCGA-KC-A7FE-01A;TCGA-G9-6363-01A;TCGA-YL-A8SR-01B;TCGA-V1-A8MF-01A;TCGA-KK-A59Z-01A;TCGA-XK-AAJA-01A;TCGA-M7-A71Y-01A;TCGA-HC-8256-01A;TCGA-V1-A9OL-01A;TCGA-KK-A6DY-01A;TCGA-EJ-A7NK-01A;TCGA-KK-A8IJ-01A;TCGA-EJ-5521-01A;TCGA-EJ-A46G-01A;TCGA-ZG-A9L0-01A;TCGA-KC-A4BN-01A;TCGA-YJ-A8SW-01A;TCGA-XQ-A8TB-01A;TCGA-2A-A8VV-01A;TCGA-KK-A6DY-01A;TCGA-V1-A9OT-01A;TCGA-HC-7212-01A;TCGA-J9-A52D-01A;TCGA-G9-6498-01A;TCGA-EJ-5514-01A;TCGA-J4-8200-01A;TCGA-V1-A9ZK-01A;TCGA-HC-8266-01A;TCGA-G9-6363-01A;TCGA-HC-7736-01A;TCGA-XK-AAK1-01A;TCGA-VN-A88R-01A;TCGA-V1-A8MM-01A;TCGA-KC-A7FD-01A;TCGA-YL-A8SL-01B;TCGA-G9-7510-01A;TCGA-KK-A7AZ-01A;TCGA-ZG-A9L0-01A;TCGA-V1-A9OY-01A;TCGA-KK-A8IM-01A;TCGA-V1-A9Z9-01A;TCGA-EJ-7785-01A;TCGA-YL-A9WI-01A;TCGA-XJ-A9DK-01A;TCGA-VN-A88K-01A;TCGA-EJ-AB20-01A;TCGA-EJ-7314-01A;TCGA-YJ-A8SW-01A;TCGA-HC-A9TE-01A;TCGA-EJ-7331-01A;TCGA-QU-A6IP-01A;TCGA-CH-5761-11A;TCGA-HC-7752-11A;TCGA-HC-8259-11A;TCGA-CH-5768-11A;TCGA-EJ-7784-11A;TCGA-EJ-7125-11A;TCGA-G9-6348-11A;TCGA-G9-6365-11A;TCGA-EJ-A8FO-11A;TCGA-G9-6384-11A;TCGA-HC-8262-11A;TCGA-EJ-7321-11A;TCGA-HC-7747-11A;TCGA-HC-7819-11A;TCGA-EJ-7793-11A;TCGA-HC-7745-11A;TCGA-CH-5769-11A;TCGA-G9-6342-11A;TCGA-EJ-7315-11A;TCGA-EJ-7330-11A;TCGA-EJ-7792-11A;TCGA-EJ-7314-11A;TCGA-HC-7740-11A;TCGA-EJ-7781-11A;TCGA-HC-7737-11A;TCGA-EJ-7123-11A;TCGA-EJ-7794-11A;TCGA-HC-7211-11A;TCGA-G9-6496-11A;TCGA-EJ-7783-11A;TCGA-HC-7738-11A;TCGA-CH-5767-11B;TCGA-EJ-7782-11A;TCGA-G9-6356-11A;TCGA-EJ-7331-11A;TCGA-HC-8258-11A;TCGA-G9-6499-11A;TCGA-EJ-7786-11A;TCGA-G9-6362-11A;TCGA-EJ-7797-11A;TCGA-G9-6351-11A;TCGA-EJ-7328-11A;TCGA-EJ-7327-11A;TCGA-HC-8260-11A;TCGA-G9-6363-11A;TCGA-J4-A83J-11A;TCGA-EJ-7789-11A;TCGA-EJ-7785-11A;TCGA-G9-6333-11A;TCGA-EJ-7115-11A;TCGA-EJ-7317-11A;TCGA-HC-7742-11A
10.682994583681683;11.407798850221974;10.144658242831882;11.615629636968098;11.24852060493843;11.083479327331842;12.172427508645482;11.233020426474496;11.45994384837493;12.022367813028454;11.607792641919213;10.846273911349906;11.31174831500496;12.593157658103;11.567956075415466;10.943247395901553;10.842350343413807;11.189206834597025;10.874981347653774;11.276706019892432;11.607792641919213;10.847840355630714;11.45994384837493;11.323617763291578;11.970824901362615;10.618385502258606;11.113742166049189;11.687375683437468;11.391243589427445;10.144658242831882;11.596655667674662;10.841564347730577;11.8356556908398;11.759888183221834;11.208234358339787;11.249113452713727;12.216745858195306;11.907641803665529;10.943247395901553;11.306061689428342;11.048486873992337;10.16867211813223;11.29232163280204;10.90312867681232;11.088125692188209;11.776021715252812;10.885696373339394;11.871905237659186;11.189206834597025;11.051208940914766;11.339850002884624;11.663113308455806;11.29978040285854;12.037890085142507;11.158609688214478;10.24436383512051;11.1767964781476;12.285980105928212;11.68650052718322;11.232420927176076;11.121533517340032;10.800899899920305;10.4655664048094;11.862249900851513;11.96686590038754;11.682116764950074;11.397674632948268;11.325305455089682;11.788310503700918;12.00982861736811;11.096056239180946;11.519144787997414;11.23421867823847;10.901621158346112;10.637530551525307;11.024447124040648;11.04916787237217;11.821773981970567;11.075479149488016;11.172427508645482;11.789126046425231;11.425215903299383;10.623881490013458;11.0566377151132;11.61240779313867;11.510764167917891;11.711666973564348;11.839597483021176;11.998942951443086;11.183015000882756;11.952741247186488;12.292033985499543;11.81658370778757;11.585901449690772;11.747353829478062;11.618844301766652;12.141468555393084;11.31628153174622;11.771902080697716;11.726218159332198;11.760719947465624;11.090112419664289;11.400879436282183;11.52845411076479
13.479275030250204;12.576956664706092;9.98299357469431;12.34318571544788;11.51668494930961;11.749869427396844;13.032045726930807;11.838416075797335;12.338736382573916;12.787902559391432;12.800090987624994;12.347898144596012;12.69566329678802;12.59898297103609;12.453785055496157;11.513727595952435;12.199365616857982;13.164592716712368;12.678380065109115;12.338457843130849;12.800090987624994;11.661778097771988;13.375582512490508;12.098032082960527;12.222191138456331;13.00544911354693;12.246443717117286;12.832098846039134;12.989571898558868;9.98299357469431;13.708006128896072;10.356451970221755;11.205182326228645;11.860311054919482;13.252221912938362;12.414420981746416;12.841171189248543;12.345959596404112;11.513727595952435;12.055621374781708;12.553869243196068;10.89633240390994;13.92481250360578;12.22881869049588;12.39231742277876;12.506803437795648;11.750706986224948;12.952195219914133;13.164592716712368;11.73978060977326;13.418247936305638;11.753216749178955;12.713171684314805;12.37232095486726;12.458150248057557;12.39231742277876;13.485703545284585;11.4757334309664;12.45404219747008;12.29318423075951;12.3701424794954;12.614939847310737;12.918304233699931;13.594907723063336;12.635037871183252;13.323477033150423;13.044052531801302;12.475480126595476;12.735344469539005;12.200898605038445;13.359200485133632;12.732167425663384;12.95383268214528;12.833483105659584;12.084476237453892;13.336367081389795;12.649256177517314;13.981834819231716;13.64227737850386;11.794821973331224;12.231821178657404;12.177108041703692;12.178976011374523;13.49460561567122;11.99929538702341;13.093087390444218;13.189824558880018;12.418116141207488;12.585197295260024;13.407267764244732;12.147204924942228;12.494855584491198;12.700656452918167;13.29246543494927;13.01314817145476;12.682116764950074;12.743782540330756;12.983528071165097;12.69261550169458;12.505315356136236;12.512740462803498;12.652396861477678;12.993999791792524;12.64250302878052
5.672425341971495;5.491853096329675;4.0;5.285402218862249;4.754887502163468;5.930737337562887;6.714245517666122;4.169925001442312;6.189824558880018;8.276124405274238;5.754887502163468;5.643856189774724;5.459431618637297;6.614709844115208;7.303780748177103;7.066089190457772;5.087462841250339;7.74819284958946;5.584962500721156;5.491853096329675;5.754887502163468;5.807354922057604;5.954196310386875;6.882643049361842;5.357552004618084;7.622051819456376;4.700439718141092;5.906890595608519;6.409390936137702;4.0;7.876516946564999;4.523561956057013;5.392317422778761;5.169925001442312;6.507794640198696;8.038918989292302;5.392317422778761;4.392317422778761;7.066089190457772;5.78135971352466;6.066089190457772;4.087462841250339;7.0;7.294620748891627;5.727920454563199;4.700439718141092;5.20945336562895;6.507794640198696;7.74819284958946;5.0;5.672425341971495;5.78135971352466;6.409390936137702;5.672425341971495;4.954196310386875;3.169925001442312;6.066089190457772;4.700439718141092;5.20945336562895;5.643856189774724;5.672425341971495;3.906890595608519;5.614709844115208;5.78135971352466;2.807354922057604;5.129283016944966;4.700439718141092;1.584962500721156;8.787902559391432;5.78135971352466;6.857980995127572;6.189824558880018;5.426264754702098;5.807354922057604;3.700439718141092;5.426264754702098;2.807354922057604;3.584962500721156;6.794415866350106;0.0;4.247927513443585;3.700439718141092;1.0;7.839203788096944;6.0;6.658211482751795;5.392317422778761;0.0;6.022367813028454;4.807354922057604;6.599912842187128;4.807354922057604;3.807354922057604;5.129283016944966;5.285402218862249;3.169925001442312;6.965784284662087;5.977279923499917;6.20945336562895;5.044394119358453;4.087462841250339;5.247927513443585;4.247927513443585;4.247927513443585
8.39231742277876;9.411510988012072;7.507794640198696;6.6293566200796095;7.86418614465428;10.41679752760606;8.011227255423254;7.357552004618084;11.62067804213541;8.543031820255237;7.276124405274237;6.954196310386875;7.971543553950772;7.507794640198696;6.149747119504682;7.339850002884624;8.294620748891628;6.857980995127572;7.20945336562895;7.303780748177103;7.276124405274237;8.622051819456376;7.076815597050831;9.92184093707449;10.29117069932186;7.189824558880018;9.623881490013458;7.936637939002571;8.149747119504681;7.507794640198696;8.842350343413807;11.561287945164828;6.9886846867721655;10.352043425795433;6.643856189774724;5.285402218862249;9.45532722030456;9.485829308701904;7.339850002884624;8.011227255423254;9.179909090014934;7.672425341971495;9.45532722030456;8.049848549450562;8.124121311829187;6.3750394313469245;10.253847484987404;6.20945336562895;6.857980995127572;5.426264754702098;11.161131882984307;7.20945336562895;7.022367813028454;10.184875342908285;9.843921051289035;6.9886846867721655;8.915879378835774;10.557463701597824;10.1331422124006;8.118941072723507;8.409390936137703;8.326429487122303;7.622051819456376;9.368506461507693;9.231221180711186;8.577428828035748;9.573647187493322;9.517669388133813;6.727920454563199;7.98299357469431;10.947636937951827;10.48683502156305;9.271463027904376;10.181152256865566;8.129283016944967;11.423641195075856;9.019590728357882;11.070120944476823;9.368506461507693;6.78135971352466;9.654636028527968;9.571752643503546;9.485829308701904;9.586839787961829;8.807354922057604;7.546894459887636;10.987264012072538;7.330916878114617;8.581200581924957;10.850186837645774;8.98299357469431;11.635718120331047;8.661778097771988;11.359200485133632;9.558420713268664;8.599912842187127;7.971543553950772;8.539158811108031;9.550746785383245;10.823367240046236;8.022367813028454;8.92184093707449;8.098032082960527;8.179909090014934
3.4594316186372973;6.882643049361842;2.584962500721156;1.0;4.584962500721156;1.584962500721156;2.584962500721156;7.741466986401146;6.087462841250339;2.807354922057604;3.0;7.988684686772165;3.807354922057604;2.584962500721156;3.321928094887362;2.321928094887362;1.584962500721156;2.584962500721156;3.321928094887362;2.321928094887362;3.0;3.0;2.0;2.0;5.78135971352466;3.169925001442312;2.321928094887362;3.584962500721156;5.20945336562895;2.584962500721156;5.169925001442312;2.807354922057604;1.0;3.169925001442312;3.700439718141092;2.584962500721156;4.087462841250339;3.169925001442312;2.321928094887362;3.584962500721156;6.266786540694901;2.807354922057604;4.807354922057604;2.807354922057604;5.700439718141092;3.4594316186372973;6.266786540694901;4.321928094887363;2.584962500721156;2.321928094887362;5.285402218862249;6.700439718141092;4.954196310386875;5.0;5.285402218862249;7.257387842692652;4.643856189774724;4.169925001442312;5.523561956057013;8.60733031374961;6.894817763307944;3.169925001442312;4.906890595608519;4.857980995127572;3.169925001442312;4.700439718141092;4.523561956057013;3.584962500721156;2.321928094887362;4.906890595608519;6.409390936137702;5.700439718141092;6.9886846867721655;6.149747119504682;3.584962500721156;6.539158811108031;4.321928094887363;5.0;6.129283016944966;2.807354922057604;8.076815597050832;3.807354922057604;3.4594316186372973;5.392317422778761;5.554588851677638;5.78135971352466;5.392317422778761;3.0;1.584962500721156;6.643856189774724;3.4594316186372973;6.169925001442312;3.4594316186372973;6.044394119358453;4.169925001442312;4.954196310386875;6.832890014164741;7.599912842187128;6.247927513443585;5.78135971352466;7.924812503605781;5.491853096329675;5.20945336562895;3.169925001442312
11.884933647949762;11.580258567499788;10.524541715035848;11.90388184573618;11.11829223302699;11.307770031890705;12.411775775576528;10.675074920385445;11.928148216169037;12.88340698638837;11.63390340934852;10.901621158346112;12.017156386383112;12.042343379793692;10.972979786066292;11.148476582178278;10.984418458801136;12.802112418586066;11.216745858195306;10.93147623388679;11.63390340934852;10.183635381473218;12.357552004618084;11.67065624911844;11.230620933129869;14.1357092861044;12.55098721452152;12.547858506058416;11.50432244829189;10.524541715035848;12.20212382383046;10.83289001416474;12.32755264408124;11.128638812852598;11.032045726930807;11.053247125912426;12.1270270430046;10.85096815098244;11.148476582178278;10.876516946565;11.4231159101471;10.92184093707449;12.294333559671829;11.335948565202298;11.036860446673046;11.234817431117325;9.67595703294175;11.942147920394849;12.802112418586066;11.169925001442312;12.65664831174735;10.558420713268664;11.349281228817452;10.977995368612962;12.11829223302699;11.321928094887362;12.260919533662904;11.615169813843602;11.072132604167232;11.541096615349524;10.94104760634058;11.391243589427445;11.355351096424812;12.29117069932186;11.767770648776704;12.153552031708111;12.026869205263395;11.022367813028454;11.616089313582115;11.879583249612784;11.814582465906277;11.35149140932002;11.68255574108031;11.671541066711884;11.171802288682985;11.643405277115674;11.580258567499788;12.330076554797458;11.852139328187244;11.016111838220512;10.880348808156027;10.793603309279408;11.199058823653022;12.146250445885986;11.841171189248543;11.79400964502097;12.118616689351509;11.62067804213541;11.714245517666123;12.042685372219353;10.817783121774534;12.026523442519766;11.562242424221072;11.600842114387302;12.734074491428045;11.849405100947758;12.177108041703692;11.295194955880657;12.122180901259751;11.805743872151618;11.13699111208023;11.665780028329484;12.456354415108288;11.77313920671969
1.0;0.0;0.0;0.0;0.0;0.0;1.584962500721156;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.584962500721156;2.321928094887362;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.584962500721156;1.0;0.0;1.0;1.584962500721156;0.0;1.584962500721156;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.584962500721156;1.0;0.0;1.0;1.584962500721156;0.0;0.0;0.0;0.0;0.0;0.0;2.321928094887362;1.0;0.0;1.0;1.584962500721156;0.0;0.0;0.0;0.0;1.584962500721156;4.392317422778761;2.584962500721156;1.0;0.0;1.584962500721156;0.0;1.0;0.0;0.0;1.0;2.0;1.584962500721156;0.0;1.0;0.0;2.584962500721156;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.321928094887362;1.584962500721156;0.0;1.584962500721156;1.584962500721156;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
9.7515440590891;11.432019846812493;8.51175265376738;7.577428828035749;9.915879378835774;10.386940245324311;10.36194377373524;11.174925682500678;10.091435386323608;9.290018846932618;10.960725994839056;11.987619311924323;9.14210705730255;10.99081307915361;7.636624620543649;9.734709620225836;10.166163082646111;9.177419537989236;9.550746785383245;9.326429487122304;10.960725994839056;10.715961990255144;9.172427508645482;6.303780748177103;8.554588851677638;9.428360172704291;9.204571144249204;11.557942286787448;11.752380646552892;8.51175265376738;11.786269627648466;7.266786540694901;7.562242424221073;10.961449694398196;8.59245703726808;8.49585502688717;11.822172461476178;7.960001932068081;9.734709620225836;10.51668494930961;10.897845456005513;9.144658242831882;12.305206759008724;6.539158811108031;11.769424641552751;7.257387842692652;11.562242424221072;11.450180247164754;9.177419537989236;9.243173983472952;11.78749449969676;10.377210530388552;12.578844391558205;11.749450465569916;12.363587246524578;11.643405277115674;12.985130373466898;11.762382038710392;11.922584402713664;12.702389159976336;11.980139577639155;12.242578689451346;12.660664477461278;12.60130652612184;12.619990662606378;12.63594479878872;12.233020426474496;12.615399743725495;10.377210530388552;12.044052531801302;12.259449046285685;12.118616689351509;12.62844554013718;12.078484417411447;11.929258408636972;12.602698865017963;12.954014507722544;13.333155350310616;13.065752701816972;11.28886607416582;12.014369242235135;11.985486199104637;12.332036548361652;13.652284811845306;12.2836671674915;12.60408986146918;11.916999049082808;12.566291930007871;11.855647166027266;12.02997734658958;8.661778097771988;12.12023787734196;12.202429966015352;12.14974711950468;11.888362741170644;12.700656452918167;11.57553924683453;12.35397382181817;12.717676423066395;12.261213451366048;12.506307581100309;12.53818893205242;11.839597483021176;12.06373212019692
11.624338545312986;13.07363951028323;9.88264304936184;11.733015321685963;10.818582177480858;11.822570830950168;12.223096690347695;11.603162679534382;11.330916878114618;11.230620933129869;11.782998208920414;11.678600139099458;11.194141238863136;12.009128789539256;10.995767150877802;11.768597882194374;10.767356854125683;10.897089128312755;11.873828574886977;11.945077995107816;11.782998208920414;10.989394499844732;11.607792641919213;10.140829770773;12.711021616791836;12.026523442519766;11.946540803893104;11.797256217509783;12.34207466799914;9.88264304936184;12.488342277532524;9.623881490013458;10.266786540694902;11.78953364497036;11.179287104646004;11.648357582009666;12.333155350310616;10.700439718141093;11.768597882194374;11.873444112515376;11.682116764950074;10.690871009292314;13.178976011374523;10.824163209744158;11.980139577639155;11.766528908598865;13.175393608892442;12.059682447247638;10.897089128312755;11.561287945164828;12.94288099715904;11.670213636738564;11.390706372872774;13.48167331644727;13.237508748172656;11.10459875356437;12.826349864720092;11.834471049984222;13.511382050937696;12.187042714339894;13.14433959124784;13.121695390556573;11.771902080697716;13.095726668639047;11.820178962415188;13.00544911354693;13.451855028397755;13.124606006959192;12.107870914279614;12.147204924942228;13.52833200886121;13.30435132166324;12.841760886800548;13.102139753410698;11.499845887083206;14.28886607416582;11.900112062977456;15.339467292852603;13.322209843748894;10.122827994807666;13.229269462266736;14.05604493693527;12.04814625421956;12.508289986140348;11.79766152585376;10.470658874060552;13.550867004960905;10.99859042974533;13.027387694052765;13.930275335112052;11.59618975614441;13.532964631698826;12.618614920250804;14.245404150930328;12.43514933836693;12.637756945412145;12.850382205652153;12.950191349972702;12.46326891598129;13.220378327695228;12.865539970785695;12.33063682472329;12.58941707576861;12.052568050804153
12.179909090014934;12.635264656539514;10.517669388133813;12.24852060493843;11.963618617443972;12.220982851081777;12.531137741444716;12.215229625747924;12.307485448589476;12.392585756275468;12.37232095486726;12.210671343785622;12.57601187420678;13.239598529249124;11.324743110494415;11.849405100947758;12.217957697864112;12.014369242235135;11.86727873970966;11.742309436084;12.37232095486726;11.452756029032496;12.471421196424862;12.272046524389935;12.45455634396194;11.94800213097767;12.228217442293436;12.63094962683287;12.603626344986193;10.517669388133813;12.897089128312755;11.538673953082668;11.859922972861758;11.321928094887362;12.479527669256347;11.805340828416384;12.880157456601813;11.805340828416384;11.849405100947758;12.08381170725288;12.044052531801302;11.034111146096592;12.57530287507339;11.50481898763284;12.19506456372082;12.154501693864765;11.349834091457248;12.646783691837792;12.014369242235135;11.552188759557149;12.60246690183057;12.089781488353998;12.619073646817748;12.130892269806624;13.11699367754698;11.741466986401146;12.692179576312538;12.51668494930961;12.613559277788264;13.023061249735337;11.97656412341533;13.046612469258132;12.228518097716194;13.242280950302444;12.363860976729532;13.13651056079364;12.89822347121556;12.061708704660624;12.521600439723729;12.791162888555018;12.298349015658186;12.3188252203997;12.4797802640291;12.096056239180946;11.42678889459556;12.037890085142507;12.079151405421891;13.02997734658958;12.44475608969503;11.67065624911844;12.107217075591382;11.90350531042388;11.57790083688697;13.254733389246674;12.326991174900815;13.290594888082572;12.803727526553114;12.219168520462162;11.754887502163468;12.480032814583948;10.93810932621924;12.652620934638165;12.779719355143405;12.526499239136566;13.111950706153165;12.933506249629444;12.746304367701304;12.723234300893376;12.84313591111135;12.4578938373147;12.633449374713493;12.557463701597824;12.687594389576123;12.717676423066395
