TCGA-G9-7519-01A;TCGA-VP-AA1N-01A;TCGA-ZG-A9L2-01A;TCGA-HC-8261-01A;TCGA-XK-AAJP-01A;TCGA-EJ-A65F-01A;TCGA-CH-5788-01A;TCGA-G9-6366-01A;TCGA-EJ-7321-01A;TCGA-HC-8258-01B;TCGA-V1-A8MM-01A;TCGA-J4-A83N-01A;TCGA-VN-A88Q-01A;TCGA-FC-7708-01A;TCGA-KC-A7F5-01A;TCGA-EJ-A46E-01A;TCGA-EJ-A65B-01A;TCGA-J4-A6M7-01A;TCGA-V1-A8WS-01A;TCGA-J9-A52E-01A;TCGA-KC-A7F3-01A;TCGA-V1-A9OT-01A;TCGA-G9-6361-01A;TCGA-HC-8257-01A;TCGA-HC-7747-01A;TCGA-Y6-A9XI-01A;TCGA-CH-5750-01A;TCGA-J4-A83N-01A;TCGA-KK-A6E0-01A;TCGA-CH-5772-01A;TCGA-G9-6351-01A;TCGA-CH-5791-01A;TCGA-HC-A76W-01A;TCGA-EJ-7321-01A;TCGA-YL-A8SL-01B;TCGA-V1-A8MF-01A;TCGA-CH-5750-01A;TCGA-G9-6348-01A;TCGA-V1-A8MF-01A;TCGA-EJ-5526-01A;TCGA-V1-A8ML-01A;TCGA-G9-6361-01A;TCGA-HC-7077-01A;TCGA-X4-A8KS-01A;TCGA-G9-6333-01A;TCGA-V1-A9ZG-01A;TCGA-HC-7080-01A;TCGA-V1-A9ZI-01A;TCGA-J4-AAU2-01A;TCGA-KK-A7B3-01A;TCGA-EJ-7794-01A;TCGA-V1-A8MM-01A;TCGA-CH-5761-11A;TCGA-HC-7752-11A;TCGA-HC-8259-11A;TCGA-CH-5768-11A;TCGA-EJ-7784-11A;TCGA-EJ-7125-11A;TCGA-G9-6348-11A;TCGA-G9-6365-11A;TCGA-EJ-A8FO-11A;TCGA-G9-6384-11A;TCGA-HC-8262-11A;TCGA-EJ-7321-11A;TCGA-HC-7747-11A;TCGA-HC-7819-11A;TCGA-EJ-7793-11A;TCGA-HC-7745-11A;TCGA-CH-5769-11A;TCGA-G9-6342-11A;TCGA-EJ-7315-11A;TCGA-EJ-7330-11A;TCGA-EJ-7792-11A;TCGA-EJ-7314-11A;TCGA-HC-7740-11A;TCGA-EJ-7781-11A;TCGA-HC-7737-11A;TCGA-EJ-7123-11A;TCGA-EJ-7794-11A;TCGA-HC-7211-11A;TCGA-G9-6496-11A;TCGA-EJ-7783-11A;TCGA-HC-7738-11A;TCGA-CH-5767-11B;TCGA-EJ-7782-11A;TCGA-G9-6356-11A;TCGA-EJ-7331-11A;TCGA-HC-8258-11A;TCGA-G9-6499-11A;TCGA-EJ-7786-11A;TCGA-G9-6362-11A;TCGA-EJ-7797-11A;TCGA-G9-6351-11A;TCGA-EJ-7328-11A;TCGA-EJ-7327-11A;TCGA-HC-8260-11A;TCGA-G9-6363-11A;TCGA-J4-A83J-11A;TCGA-EJ-7789-11A;TCGA-EJ-7785-11A;TCGA-G9-6333-11A;TCGA-EJ-7115-11A;TCGA-EJ-7317-11A;TCGA-HC-7742-11A
12.156715144224702;12.192601049711952;11.263856019596082;12.185494924210866;11.700439718141093;11.437752072323605;9.233619676759702;12.205487820150566;10.492854620174748;6.022367813028454;11.759888183221834;11.236014191900084;11.443461612227392;11.44190670454224;12.09901899101923;10.7047682393626;12.30720080914081;11.731319031025064;11.597587039586216;11.181773438808808;11.4189067312579;10.847840355630714;11.956013078088098;11.017504401109417;11.585901449690772;11.257387842692651;10.004220466318197;11.236014191900084;11.875749351420056;9.834471049984222;11.925554439873554;10.722807531169549;11.240195053979924;10.492854620174748;11.249113452713727;11.24852060493843;10.004220466318197;11.69566329678802;11.24852060493843;10.203348002979762;11.614709844115207;11.956013078088098;12.533816389433364;10.421012855779226;12.346790721750702;11.85914649542596;12.703038388986418;10.740624044489412;11.406736482691723;11.721953612801386;11.109830654278792;11.759888183221834;11.29978040285854;12.037890085142507;11.158609688214478;10.24436383512051;11.1767964781476;12.285980105928212;11.68650052718322;11.232420927176076;11.121533517340032;10.800899899920305;10.4655664048094;11.862249900851513;11.96686590038754;11.682116764950074;11.397674632948268;11.325305455089682;11.788310503700918;12.00982861736811;11.096056239180946;11.519144787997414;11.23421867823847;10.901621158346112;10.637530551525307;11.024447124040648;11.04916787237217;11.821773981970567;11.075479149488016;11.172427508645482;11.789126046425231;11.425215903299383;10.623881490013458;11.0566377151132;11.61240779313867;11.510764167917891;11.711666973564348;11.839597483021176;11.998942951443086;11.183015000882756;11.952741247186488;12.292033985499543;11.81658370778757;11.585901449690772;11.747353829478062;11.618844301766652;12.141468555393084;11.31628153174622;11.771902080697716;11.726218159332198;11.760719947465624;11.090112419664289;11.400879436282183;11.52845411076479
12.119589620741122;12.037890085142507;12.257093144491057;12.8317030992143;12.598285174146604;12.690652799348484;12.132178380915544;12.28106067167702;12.89614316077451;12.48708634027127;11.860311054919482;11.87305954766147;12.782179193831208;13.136350341454156;11.526010107061737;12.244066464194818;10.923327485419192;12.741677644945858;13.10000522442272;11.592924155627635;12.229419688230417;11.661778097771988;12.54617100226735;12.585432051592962;12.328113894833656;12.449148645375436;12.606636543579526;11.87305954766147;11.555547771647063;11.39660478118186;12.49460561567122;12.331756712255473;12.93110683302934;12.89614316077451;12.414420981746416;11.51668494930961;12.606636543579526;12.269126679149418;11.51668494930961;13.37531099747307;11.834471049984222;12.54617100226735;12.987974524296153;11.12088584278779;12.395801871389748;12.780949798749663;12.847840355630714;11.447083226209651;12.14338321398982;12.442425193331609;13.61114009761038;11.860311054919482;12.713171684314805;12.37232095486726;12.458150248057557;12.39231742277876;13.485703545284585;11.4757334309664;12.45404219747008;12.29318423075951;12.3701424794954;12.614939847310737;12.918304233699931;13.594907723063336;12.635037871183252;13.323477033150423;13.044052531801302;12.475480126595476;12.735344469539005;12.200898605038445;13.359200485133632;12.732167425663384;12.95383268214528;12.833483105659584;12.084476237453892;13.336367081389795;12.649256177517314;13.981834819231716;13.64227737850386;11.794821973331224;12.231821178657404;12.177108041703692;12.178976011374523;13.49460561567122;11.99929538702341;13.093087390444218;13.189824558880018;12.418116141207488;12.585197295260024;13.407267764244732;12.147204924942228;12.494855584491198;12.700656452918167;13.29246543494927;13.01314817145476;12.682116764950074;12.743782540330756;12.983528071165097;12.69261550169458;12.505315356136236;12.512740462803498;12.652396861477678;12.993999791792524;12.64250302878052
4.643856189774724;7.022367813028454;7.569855608330948;6.129283016944966;7.539158811108031;6.189824558880018;7.936637939002571;5.044394119358453;5.672425341971495;3.807354922057604;5.169925001442312;5.247927513443585;4.954196310386875;5.426264754702098;7.672425341971495;4.807354922057604;6.0;5.614709844115208;6.149747119504682;7.294620748891627;5.672425341971495;5.807354922057604;3.807354922057604;5.614709844115208;5.169925001442312;5.832890014164741;7.870364719583405;5.247927513443585;5.614709844115208;4.857980995127572;3.700439718141092;6.247927513443585;5.20945336562895;5.672425341971495;8.038918989292302;4.754887502163468;7.870364719583405;4.169925001442312;4.754887502163468;7.066089190457772;4.523561956057013;3.807354922057604;7.03342300153745;5.285402218862249;5.129283016944966;5.392317422778761;5.247927513443585;5.0;5.357552004618084;5.930737337562887;7.20945336562895;5.169925001442312;6.409390936137702;5.672425341971495;4.954196310386875;3.169925001442312;6.066089190457772;4.700439718141092;5.20945336562895;5.643856189774724;5.672425341971495;3.906890595608519;5.614709844115208;5.78135971352466;2.807354922057604;5.129283016944966;4.700439718141092;1.584962500721156;8.787902559391432;5.78135971352466;6.857980995127572;6.189824558880018;5.426264754702098;5.807354922057604;3.700439718141092;5.426264754702098;2.807354922057604;3.584962500721156;6.794415866350106;0.0;4.247927513443585;3.700439718141092;1.0;7.839203788096944;6.0;6.658211482751795;5.392317422778761;0.0;6.022367813028454;4.807354922057604;6.599912842187128;4.807354922057604;3.807354922057604;5.129283016944966;5.285402218862249;3.169925001442312;6.965784284662087;5.977279923499917;6.20945336562895;5.044394119358453;4.087462841250339;5.247927513443585;4.247927513443585;4.247927513443585
10.06339508128851;8.826548487290914;7.098032082960526;7.700439718141092;5.857980995127572;7.643856189774724;9.139551352398794;10.372865060112588;7.169925001442312;8.290018846932618;10.352043425795433;7.741466986401146;6.442943495848728;9.422064766172811;12.572463389083676;8.400879436282183;7.169925001442312;9.23840473932508;7.74819284958946;8.076815597050832;7.665335917185176;8.622051819456376;8.717676423066395;8.344295907915816;7.169925001442312;8.968666793195208;6.977279923499917;7.741466986401146;5.0;6.954196310386875;8.434628227636725;8.262094845370179;7.651051691178928;7.169925001442312;5.285402218862249;7.86418614465428;6.977279923499917;8.252665432450248;7.86418614465428;9.005624549193879;9.002815015607053;8.717676423066395;10.681238411777803;9.31741261376487;8.784634845557521;8.038918989292302;5.882643049361842;7.400879436282184;8.758223214726724;7.312882955284356;9.131856960608792;10.352043425795433;7.022367813028454;10.184875342908285;9.843921051289035;6.9886846867721655;8.915879378835774;10.557463701597824;10.1331422124006;8.118941072723507;8.409390936137703;8.326429487122303;7.622051819456376;9.368506461507693;9.231221180711186;8.577428828035748;9.573647187493322;9.517669388133813;6.727920454563199;7.98299357469431;10.947636937951827;10.48683502156305;9.271463027904376;10.181152256865566;8.129283016944967;11.423641195075856;9.019590728357882;11.070120944476823;9.368506461507693;6.78135971352466;9.654636028527968;9.571752643503546;9.485829308701904;9.586839787961829;8.807354922057604;7.546894459887636;10.987264012072538;7.330916878114617;8.581200581924957;10.850186837645774;8.98299357469431;11.635718120331047;8.661778097771988;11.359200485133632;9.558420713268664;8.599912842187127;7.971543553950772;8.539158811108031;9.550746785383245;10.823367240046236;8.022367813028454;8.92184093707449;8.098032082960527;8.179909090014934
2.0;2.0;3.906890595608519;4.857980995127572;1.584962500721156;4.459431618637297;0.0;2.321928094887362;2.584962500721156;6.614709844115208;3.169925001442312;2.807354922057604;5.285402218862249;6.066089190457772;1.584962500721156;5.426264754702098;7.426264754702098;3.700439718141092;3.0;5.321928094887363;5.643856189774724;3.0;3.0;3.4594316186372973;4.087462841250339;2.584962500721156;2.0;2.807354922057604;1.0;2.584962500721156;5.0;2.0;5.285402218862249;2.584962500721156;2.584962500721156;4.584962500721156;2.0;3.700439718141092;4.584962500721156;4.247927513443585;3.807354922057604;3.0;1.0;7.499845887083206;4.459431618637297;4.247927513443585;2.0;2.0;3.4594316186372973;4.954196310386875;4.857980995127572;3.169925001442312;4.954196310386875;5.0;5.285402218862249;7.257387842692652;4.643856189774724;4.169925001442312;5.523561956057013;8.60733031374961;6.894817763307944;3.169925001442312;4.906890595608519;4.857980995127572;3.169925001442312;4.700439718141092;4.523561956057013;3.584962500721156;2.321928094887362;4.906890595608519;6.409390936137702;5.700439718141092;6.9886846867721655;6.149747119504682;3.584962500721156;6.539158811108031;4.321928094887363;5.0;6.129283016944966;2.807354922057604;8.076815597050832;3.807354922057604;3.4594316186372973;5.392317422778761;5.554588851677638;5.78135971352466;5.392317422778761;3.0;1.584962500721156;6.643856189774724;3.4594316186372973;6.169925001442312;3.4594316186372973;6.044394119358453;4.169925001442312;4.954196310386875;6.832890014164741;7.599912842187128;6.247927513443585;5.78135971352466;7.924812503605781;5.491853096329675;5.20945336562895;3.169925001442312
12.038918989292302;11.675074920385445;11.588246152044816;13.33469228769386;12.852919585123995;11.875749351420056;11.491853096329674;12.943613701614042;11.696098170955864;10.473705749619416;11.128638812852598;10.99081307915361;11.034111146096592;11.647008638441648;10.823367240046236;10.847840355630714;10.846273911349906;11.693051295397;11.605479518061667;10.186114239541643;11.77561028075954;10.183635381473218;11.54978466794786;11.700873155140265;11.448632567730552;11.696098170955864;11.44190670454224;10.99081307915361;12.583082767502932;11.228217442293436;11.768597882194374;11.94800213097767;11.492854620174748;11.696098170955864;11.053247125912426;11.11829223302699;11.44190670454224;11.826945650415484;11.11829223302699;12.151016538892248;11.403544678202014;11.54978466794786;12.537218400538595;10.484822894262146;12.514467502819269;11.933690654952231;12.709083812550343;9.558420713268664;11.842350343413807;11.827739648806956;12.416533660199583;11.128638812852598;11.349281228817452;10.977995368612962;12.11829223302699;11.321928094887362;12.260919533662904;11.615169813843602;11.072132604167232;11.541096615349524;10.94104760634058;11.391243589427445;11.355351096424812;12.29117069932186;11.767770648776704;12.153552031708111;12.026869205263395;11.022367813028454;11.616089313582115;11.879583249612784;11.814582465906277;11.35149140932002;11.68255574108031;11.671541066711884;11.171802288682985;11.643405277115674;11.580258567499788;12.330076554797458;11.852139328187244;11.016111838220512;10.880348808156027;10.793603309279408;11.199058823653022;12.146250445885986;11.841171189248543;11.79400964502097;12.118616689351509;11.62067804213541;11.714245517666123;12.042685372219353;10.817783121774534;12.026523442519766;11.562242424221072;11.600842114387302;12.734074491428045;11.849405100947758;12.177108041703692;11.295194955880657;12.122180901259751;11.805743872151618;11.13699111208023;11.665780028329484;12.456354415108288;11.77313920671969
0.0;0.0;1.0;1.584962500721156;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.584962500721156;2.584962500721156;0.0;0.0;1.0;0.0;1.584962500721156;1.0;1.584962500721156;0.0;0.0;0.0;1.0;0.0;2.0;1.0;1.584962500721156;0.0;0.0;1.0;1.0;0.0;0.0;0.0;2.0;1.0;0.0;1.584962500721156;0.0;0.0;0.0;3.584962500721156;0.0;0.0;4.584962500721156;1.0;0.0;2.807354922057604;0.0;1.0;1.0;1.584962500721156;0.0;0.0;0.0;0.0;1.584962500721156;4.392317422778761;2.584962500721156;1.0;0.0;1.584962500721156;0.0;1.0;0.0;0.0;1.0;2.0;1.584962500721156;0.0;1.0;0.0;2.584962500721156;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.321928094887362;1.584962500721156;0.0;1.584962500721156;1.584962500721156;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
11.7402023887679;12.021327032624372;9.96289600533726;10.88264304936184;9.12670447284319;9.12670447284319;5.882643049361842;9.573647187493322;10.257387842692651;10.81698362325538;10.961449694398196;9.714245517666123;10.00842862207058;10.970824901362615;8.422064766172813;12.458919206967591;10.326429487122304;9.370687406807216;10.543031820255235;7.392317422778761;11.290594888082572;10.715961990255144;10.066089190457772;10.232420927176076;11.588246152044816;8.900866807980748;8.405141463136344;9.714245517666123;9.513727595952435;10.225207436943505;11.127349541059118;9.546894459887636;10.847840355630714;10.257387842692651;8.49585502688717;9.915879378835774;8.405141463136344;10.813781191217036;9.915879378835774;11.83880998570856;9.946906274456396;10.066089190457772;8.618385502258606;11.001408194392807;11.128638812852598;10.363039630256514;9.430452551665532;8.379378367071261;10.80896417491926;10.251482410620213;11.685624839726357;10.961449694398196;12.578844391558205;11.749450465569916;12.363587246524578;11.643405277115674;12.985130373466898;11.762382038710392;11.922584402713664;12.702389159976336;11.980139577639155;12.242578689451346;12.660664477461278;12.60130652612184;12.619990662606378;12.63594479878872;12.233020426474496;12.615399743725495;10.377210530388552;12.044052531801302;12.259449046285685;12.118616689351509;12.62844554013718;12.078484417411447;11.929258408636972;12.602698865017963;12.954014507722544;13.333155350310616;13.065752701816972;11.28886607416582;12.014369242235135;11.985486199104637;12.332036548361652;13.652284811845306;12.2836671674915;12.60408986146918;11.916999049082808;12.566291930007871;11.855647166027266;12.02997734658958;8.661778097771988;12.12023787734196;12.202429966015352;12.14974711950468;11.888362741170644;12.700656452918167;11.57553924683453;12.35397382181817;12.717676423066395;12.261213451366048;12.506307581100309;12.53818893205242;11.839597483021176;12.06373212019692
12.507794640198696;12.762797262498232;13.059344460824423;11.570330101030798;10.810571634741146;11.766114757586722;10.200898605038445;10.973697366305352;11.423641195075856;11.166163082646111;11.78953364497036;11.011227255423254;11.309476353841106;12.726643921483994;13.157978449945432;11.842350343413807;11.296916206879288;12.395534135462302;11.24198314969433;12.756556322524087;11.366868586167094;10.989394499844732;12.483815777264256;12.174613647235942;11.491352073563435;10.731319031025064;10.304921669581672;11.011227255423254;11.216139556425135;10.54978466794786;12.203959703239462;10.59245703726808;12.269711121142782;11.423641195075856;11.648357582009666;10.818582177480858;10.304921669581672;12.325024310191417;10.818582177480858;12.125090539303256;11.495355392235982;12.483815777264256;10.871135184243045;10.667998535672528;11.810571634741146;12.626849764469036;12.230921088137896;10.65642486327778;11.406205005418856;12.092757140919852;12.51175265376738;11.78953364497036;11.390706372872774;13.48167331644727;13.237508748172656;11.10459875356437;12.826349864720092;11.834471049984222;13.511382050937696;12.187042714339894;13.14433959124784;13.121695390556573;11.771902080697716;13.095726668639047;11.820178962415188;13.00544911354693;13.451855028397755;13.124606006959192;12.107870914279614;12.147204924942228;13.52833200886121;13.30435132166324;12.841760886800548;13.102139753410698;11.499845887083206;14.28886607416582;11.900112062977456;15.339467292852603;13.322209843748894;10.122827994807666;13.229269462266736;14.05604493693527;12.04814625421956;12.508289986140348;11.79766152585376;10.470658874060552;13.550867004960905;10.99859042974533;13.027387694052765;13.930275335112052;11.59618975614441;13.532964631698826;12.618614920250804;14.245404150930328;12.43514933836693;12.637756945412145;12.850382205652153;12.950191349972702;12.46326891598129;13.220378327695228;12.865539970785695;12.33063682472329;12.58941707576861;12.052568050804153
12.819181178959626;12.155134454857755;11.98299357469431;12.98299357469431;12.646783691837792;12.198138052401116;11.036860446673046;12.893680738390907;12.116668855967111;9.283088353024002;11.321928094887362;12.132821006779572;12.393658591454772;12.686938171670388;12.03307880613062;12.221889161471266;12.684748620421626;12.25797705856398;12.212800334429431;11.290594888082572;12.370959793297386;11.452756029032496;12.001760028327215;12.636851156626534;12.50308035175293;12.030322282644034;11.597587039586216;12.132821006779572;12.327833296750327;10.952741247186488;12.5262546938286;11.507299124122763;12.355626393637916;12.116668855967111;11.805340828416384;11.963618617443972;11.597587039586216;12.79055213780538;11.963618617443972;12.294620748891628;12.002111776479852;12.001760028327215;13.035486451292154;11.460455896309636;12.470913026274877;12.488593333835407;12.86379910372885;10.785452468158542;12.599912842187129;12.634130373093326;12.7047682393626;11.321928094887362;12.619073646817748;12.130892269806624;13.11699367754698;11.741466986401146;12.692179576312538;12.51668494930961;12.613559277788264;13.023061249735337;11.97656412341533;13.046612469258132;12.228518097716194;13.242280950302444;12.363860976729532;13.13651056079364;12.89822347121556;12.061708704660624;12.521600439723729;12.791162888555018;12.298349015658186;12.3188252203997;12.4797802640291;12.096056239180946;11.42678889459556;12.037890085142507;12.079151405421891;13.02997734658958;12.44475608969503;11.67065624911844;12.107217075591382;11.90350531042388;11.57790083688697;13.254733389246674;12.326991174900815;13.290594888082572;12.803727526553114;12.219168520462162;11.754887502163468;12.480032814583948;10.93810932621924;12.652620934638165;12.779719355143405;12.526499239136566;13.111950706153165;12.933506249629444;12.746304367701304;12.723234300893376;12.84313591111135;12.4578938373147;12.633449374713493;12.557463701597824;12.687594389576123;12.717676423066395
