TCGA-EJ-5496-01A;TCGA-FC-7708-01A;TCGA-HC-8213-01A;TCGA-XJ-A9DK-01A;TCGA-V1-A8MK-01A;TCGA-EJ-7786-01A;TCGA-KK-A8I8-01A;TCGA-FC-7961-01A;TCGA-M7-A723-01A;TCGA-YL-A8SJ-01B;TCGA-XQ-A8TB-01A;TCGA-G9-6342-01A;TCGA-M7-A721-01A;TCGA-V1-A9ZG-01A;TCGA-HC-7233-01A;TCGA-2A-AAYO-01A;TCGA-HC-8265-01B;TCGA-CH-5740-01A;TCGA-HC-7077-01A;TCGA-EJ-5516-01A;TCGA-QU-A6IL-01A;TCGA-YL-A8SI-01A;TCGA-CH-5752-01A;TCGA-XJ-A9DQ-01A;TCGA-G9-6332-01A;TCGA-V1-A8MK-01A;TCGA-EJ-5542-01A;TCGA-CH-5789-01A;TCGA-XQ-A8TA-01A;TCGA-KK-A7AV-01A;TCGA-ZG-A9L0-01A;TCGA-YL-A8SJ-01B;TCGA-QU-A6IN-01A;TCGA-KK-A8IH-01A;TCGA-EJ-5508-01A;TCGA-HC-A48F-01A;TCGA-V1-A8MK-01A;TCGA-KK-A8IM-01A;TCGA-V1-A9O7-01A;TCGA-EJ-5511-01A;TCGA-2A-AAYF-01A;TCGA-EJ-7789-01A;TCGA-VP-A878-01A;TCGA-KK-A8I9-01A;TCGA-KK-A7AP-01A;TCGA-EJ-A7NF-01A;TCGA-V1-A9ZG-01A;TCGA-KC-A4BN-01A;TCGA-HC-A8D1-01A;TCGA-EJ-A46H-01A;TCGA-EJ-7312-01B;TCGA-CH-5754-01A;TCGA-CH-5761-11A;TCGA-HC-7752-11A;TCGA-HC-8259-11A;TCGA-CH-5768-11A;TCGA-EJ-7784-11A;TCGA-EJ-7125-11A;TCGA-G9-6348-11A;TCGA-G9-6365-11A;TCGA-EJ-A8FO-11A;TCGA-G9-6384-11A;TCGA-HC-8262-11A;TCGA-EJ-7321-11A;TCGA-HC-7747-11A;TCGA-HC-7819-11A;TCGA-EJ-7793-11A;TCGA-HC-7745-11A;TCGA-CH-5769-11A;TCGA-G9-6342-11A;TCGA-EJ-7315-11A;TCGA-EJ-7330-11A;TCGA-EJ-7792-11A;TCGA-EJ-7314-11A;TCGA-HC-7740-11A;TCGA-EJ-7781-11A;TCGA-HC-7737-11A;TCGA-EJ-7123-11A;TCGA-EJ-7794-11A;TCGA-HC-7211-11A;TCGA-G9-6496-11A;TCGA-EJ-7783-11A;TCGA-HC-7738-11A;TCGA-CH-5767-11B;TCGA-EJ-7782-11A;TCGA-G9-6356-11A;TCGA-EJ-7331-11A;TCGA-HC-8258-11A;TCGA-G9-6499-11A;TCGA-EJ-7786-11A;TCGA-G9-6362-11A;TCGA-EJ-7797-11A;TCGA-G9-6351-11A;TCGA-EJ-7328-11A;TCGA-EJ-7327-11A;TCGA-HC-8260-11A;TCGA-G9-6363-11A;TCGA-J4-A83J-11A;TCGA-EJ-7789-11A;TCGA-EJ-7785-11A;TCGA-G9-6333-11A;TCGA-EJ-7115-11A;TCGA-EJ-7317-11A;TCGA-HC-7742-11A
10.458406613236534;11.44190670454224;11.1006623390052;11.088125692188209;11.449664538476192;11.378836713210614;11.050528905530555;11.905763049602792;11.61654884377899;10.779719355143405;10.874981347653774;12.298635406734242;11.381542951184583;11.85914649542596;11.122180901259751;11.335948565202298;7.348728154231077;10.655530723155644;12.533816389433364;9.970105890612182;11.450180247164754;11.122180901259751;10.860311054919482;11.599912842187129;11.541096615349524;11.449664538476192;9.970105890612182;10.417852514885896;11.421538906848276;11.52258153125483;10.943247395901553;10.779719355143405;12.74798314030195;11.027905996569883;10.007027266893967;11.4757334309664;11.449664538476192;11.048486873992337;11.792383614935188;11.708221730038352;10.564149489985732;11.404609397837712;11.273795599214264;11.357552004618084;11.957827560833744;11.364134655008051;11.85914649542596;10.842350343413807;10.93810932621924;10.965784284662089;11.933690654952231;12.445790836048076;11.29978040285854;12.037890085142507;11.158609688214478;10.24436383512051;11.1767964781476;12.285980105928212;11.68650052718322;11.232420927176076;11.121533517340032;10.800899899920305;10.4655664048094;11.862249900851513;11.96686590038754;11.682116764950074;11.397674632948268;11.325305455089682;11.788310503700918;12.00982861736811;11.096056239180946;11.519144787997414;11.23421867823847;10.901621158346112;10.637530551525307;11.024447124040648;11.04916787237217;11.821773981970567;11.075479149488016;11.172427508645482;11.789126046425231;11.425215903299383;10.623881490013458;11.0566377151132;11.61240779313867;11.510764167917891;11.711666973564348;11.839597483021176;11.998942951443086;11.183015000882756;11.952741247186488;12.292033985499543;11.81658370778757;11.585901449690772;11.747353829478062;11.618844301766652;12.141468555393084;11.31628153174622;11.771902080697716;11.726218159332198;11.760719947465624;11.090112419664289;11.400879436282183;11.52845411076479
12.598517810612622;13.136350341454156;11.62890115202819;12.39231742277876;12.41336348121097;12.86418614465428;12.10000522442272;12.086136225027309;11.328674927327947;12.743992861060176;12.678380065109115;12.61056350392504;12.218260498797305;12.780949798749663;13.018895621121649;11.881113960675096;11.788718332690458;11.95637615724967;12.987974524296153;12.603626344986193;9.861086905995396;12.150381968817848;13.11877889015452;12.30435132166324;11.848231701093818;12.41336348121097;13.230020435705637;12.551948530592997;12.927037168720297;12.109830654278792;11.513727595952435;12.743992861060176;11.109177703355275;11.458919206967591;12.840187824040482;12.53016245322715;12.41336348121097;12.553869243196068;13.280480810318371;14.166869190029924;12.572463389083676;12.698921662339812;12.50084187955693;12.121857245612654;13.332036548361652;12.016111838220512;12.780949798749663;12.199365616857982;12.314583244274194;13.00965369223411;11.657765035265363;13.70033133854138;12.713171684314805;12.37232095486726;12.458150248057557;12.39231742277876;13.485703545284585;11.4757334309664;12.45404219747008;12.29318423075951;12.3701424794954;12.614939847310737;12.918304233699931;13.594907723063336;12.635037871183252;13.323477033150423;13.044052531801302;12.475480126595476;12.735344469539005;12.200898605038445;13.359200485133632;12.732167425663384;12.95383268214528;12.833483105659584;12.084476237453892;13.336367081389795;12.649256177517314;13.981834819231716;13.64227737850386;11.794821973331224;12.231821178657404;12.177108041703692;12.178976011374523;13.49460561567122;11.99929538702341;13.093087390444218;13.189824558880018;12.418116141207488;12.585197295260024;13.407267764244732;12.147204924942228;12.494855584491198;12.700656452918167;13.29246543494927;13.01314817145476;12.682116764950074;12.743782540330756;12.983528071165097;12.69261550169458;12.505315356136236;12.512740462803498;12.652396861477678;12.993999791792524;12.64250302878052
5.906890595608519;5.426264754702098;3.169925001442312;5.727920454563199;4.247927513443585;5.700439718141092;5.285402218862249;7.294620748891627;4.169925001442312;6.392317422778761;5.584962500721156;6.3750394313469245;5.807354922057604;5.392317422778761;6.0;5.832890014164741;2.584962500721156;5.672425341971495;7.03342300153745;5.857980995127572;4.643856189774724;4.643856189774724;7.857980995127572;4.523561956057013;4.087462841250339;4.247927513443585;6.6293566200796095;5.169925001442312;10.936637939002573;5.727920454563199;7.066089190457772;6.392317422778761;5.754887502163468;5.169925001442312;5.78135971352466;5.614709844115208;4.247927513443585;6.066089190457772;6.6293566200796095;5.087462841250339;4.392317422778761;7.820178962415188;5.169925001442312;5.357552004618084;5.247927513443585;4.954196310386875;5.392317422778761;5.087462841250339;5.523561956057013;5.977279923499917;4.459431618637297;9.310612781659527;6.409390936137702;5.672425341971495;4.954196310386875;3.169925001442312;6.066089190457772;4.700439718141092;5.20945336562895;5.643856189774724;5.672425341971495;3.906890595608519;5.614709844115208;5.78135971352466;2.807354922057604;5.129283016944966;4.700439718141092;1.584962500721156;8.787902559391432;5.78135971352466;6.857980995127572;6.189824558880018;5.426264754702098;5.807354922057604;3.700439718141092;5.426264754702098;2.807354922057604;3.584962500721156;6.794415866350106;0.0;4.247927513443585;3.700439718141092;1.0;7.839203788096944;6.0;6.658211482751795;5.392317422778761;0.0;6.022367813028454;4.807354922057604;6.599912842187128;4.807354922057604;3.807354922057604;5.129283016944966;5.285402218862249;3.169925001442312;6.965784284662087;5.977279923499917;6.20945336562895;5.044394119358453;4.087462841250339;5.247927513443585;4.247927513443585;4.247927513443585
7.948367231584678;9.422064766172811;7.011227255423254;8.124121311829187;9.29232163280204;8.918863237274595;7.3750394313469245;8.539158811108031;8.038918989292302;8.980139577639157;7.20945336562895;9.324180546618742;9.791162888555018;8.038918989292302;9.116343961237469;9.144658242831882;7.700439718141092;5.491853096329675;10.681238411777803;8.066089190457772;6.169925001442312;8.285402218862249;11.963618617443972;9.78463484555752;13.045930263291575;9.29232163280204;8.7714894695006;8.060695931687555;6.539158811108031;9.1006623390052;7.339850002884624;8.980139577639157;6.066089190457772;5.584962500721156;7.6293566200796095;5.807354922057604;9.29232163280204;9.179909090014934;8.31741261376487;8.361943773735241;7.539158811108031;11.233619676759702;7.330916878114617;6.906890595608519;7.022367813028454;7.392317422778761;8.038918989292302;8.294620748891628;7.906890595608519;7.714245517666122;7.169925001442312;7.651051691178928;7.022367813028454;10.184875342908285;9.843921051289035;6.9886846867721655;8.915879378835774;10.557463701597824;10.1331422124006;8.118941072723507;8.409390936137703;8.326429487122303;7.622051819456376;9.368506461507693;9.231221180711186;8.577428828035748;9.573647187493322;9.517669388133813;6.727920454563199;7.98299357469431;10.947636937951827;10.48683502156305;9.271463027904376;10.181152256865566;8.129283016944967;11.423641195075856;9.019590728357882;11.070120944476823;9.368506461507693;6.78135971352466;9.654636028527968;9.571752643503546;9.485829308701904;9.586839787961829;8.807354922057604;7.546894459887636;10.987264012072538;7.330916878114617;8.581200581924957;10.850186837645774;8.98299357469431;11.635718120331047;8.661778097771988;11.359200485133632;9.558420713268664;8.599912842187127;7.971543553950772;8.539158811108031;9.550746785383245;10.823367240046236;8.022367813028454;8.92184093707449;8.098032082960527;8.179909090014934
2.584962500721156;6.066089190457772;0.0;5.700439718141092;4.643856189774724;3.321928094887362;2.807354922057604;3.321928094887362;2.321928094887362;2.807354922057604;3.321928094887362;4.0;5.459431618637297;4.247927513443585;3.906890595608519;3.700439718141092;2.0;1.584962500721156;1.0;3.169925001442312;4.954196310386875;3.0;1.584962500721156;6.22881869049588;0.0;4.643856189774724;4.954196310386875;3.0;2.321928094887362;5.044394119358453;2.321928094887362;2.807354922057604;1.584962500721156;1.584962500721156;3.321928094887362;3.0;4.643856189774724;6.266786540694901;5.523561956057013;3.584962500721156;2.321928094887362;2.807354922057604;3.0;3.700439718141092;0.0;2.807354922057604;4.247927513443585;1.584962500721156;3.584962500721156;5.832890014164741;2.807354922057604;5.129283016944966;4.954196310386875;5.0;5.285402218862249;7.257387842692652;4.643856189774724;4.169925001442312;5.523561956057013;8.60733031374961;6.894817763307944;3.169925001442312;4.906890595608519;4.857980995127572;3.169925001442312;4.700439718141092;4.523561956057013;3.584962500721156;2.321928094887362;4.906890595608519;6.409390936137702;5.700439718141092;6.9886846867721655;6.149747119504682;3.584962500721156;6.539158811108031;4.321928094887363;5.0;6.129283016944966;2.807354922057604;8.076815597050832;3.807354922057604;3.4594316186372973;5.392317422778761;5.554588851677638;5.78135971352466;5.392317422778761;3.0;1.584962500721156;6.643856189774724;3.4594316186372973;6.169925001442312;3.4594316186372973;6.044394119358453;4.169925001442312;4.954196310386875;6.832890014164741;7.599912842187128;6.247927513443585;5.78135971352466;7.924812503605781;5.491853096329675;5.20945336562895;3.169925001442312
11.80292019858527;11.647008638441648;11.432019846812493;11.036860446673046;11.468624042918018;12.360572781480696;10.787086324551616;12.31741261376487;10.544964432789238;10.466586337719244;11.216745858195306;11.776844232402167;11.194756854422248;11.933690654952231;12.067770457447825;11.5473765634981;10.91288933622996;10.273795599214264;12.537218400538595;12.207319426457804;8.96289600533726;11.44449728710381;12.06373212019692;11.028596777067108;11.395534135462302;11.468624042918018;12.463013413449692;11.90048948483465;10.642051692927977;11.280190792216906;11.148476582178278;10.466586337719244;10.051208940914766;10.655530723155644;11.677279191312175;12.205793249397155;11.468624042918018;11.4231159101471;12.404609397837712;12.523316912312747;12.04336911395769;12.020632761657708;11.42259043389256;10.953468962228849;11.089450481115907;11.007728114632254;11.933690654952231;10.984418458801136;11.140829770773;11.231821178657404;11.244958393151132;12.930552554336137;11.349281228817452;10.977995368612962;12.11829223302699;11.321928094887362;12.260919533662904;11.615169813843602;11.072132604167232;11.541096615349524;10.94104760634058;11.391243589427445;11.355351096424812;12.29117069932186;11.767770648776704;12.153552031708111;12.026869205263395;11.022367813028454;11.616089313582115;11.879583249612784;11.814582465906277;11.35149140932002;11.68255574108031;11.671541066711884;11.171802288682985;11.643405277115674;11.580258567499788;12.330076554797458;11.852139328187244;11.016111838220512;10.880348808156027;10.793603309279408;11.199058823653022;12.146250445885986;11.841171189248543;11.79400964502097;12.118616689351509;11.62067804213541;11.714245517666123;12.042685372219353;10.817783121774534;12.026523442519766;11.562242424221072;11.600842114387302;12.734074491428045;11.849405100947758;12.177108041703692;11.295194955880657;12.122180901259751;11.805743872151618;11.13699111208023;11.665780028329484;12.456354415108288;11.77313920671969
0.0;2.584962500721156;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0;2.0;0.0;0.0;1.584962500721156;1.0;0.0;3.4594316186372973;0.0;1.584962500721156;0.0;0.0;2.321928094887362;1.584962500721156;0.0;0.0;0.0;1.0;1.0;1.0;1.584962500721156;0.0;1.0;0.0;0.0;4.247927513443585;0.0;0.0;0.0;2.0;0.0;4.857980995127572;4.169925001442312;2.584962500721156;7.754887502163468;2.584962500721156;0.0;2.321928094887362;0.0;0.0;0.0;2.807354922057604;1.0;1.584962500721156;0.0;0.0;0.0;0.0;1.584962500721156;4.392317422778761;2.584962500721156;1.0;0.0;1.584962500721156;0.0;1.0;0.0;0.0;1.0;2.0;1.584962500721156;0.0;1.0;0.0;2.584962500721156;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.321928094887362;1.584962500721156;0.0;1.584962500721156;1.584962500721156;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
10.62296694479051;10.970824901362615;8.447083226209653;11.769424641552751;11.76445696361989;10.827342704234116;9.019590728357882;10.635718120331047;10.701306461958623;10.178664851006472;9.550746785383245;10.991521846075695;11.032734528586714;10.363039630256514;10.25974326369078;7.813781191217037;10.321928094887362;9.493855449240822;8.618385502258606;11.39231742277876;7.515699838284043;10.286557761607956;7.820178962415188;11.637530551525307;8.994353436858859;11.76445696361989;10.71681946132995;11.268542000300124;6.20945336562895;10.842350343413807;9.734709620225836;10.178664851006472;7.672425341971495;7.86418614465428;11.243173983472952;6.807354922057604;11.76445696361989;10.897845456005513;11.59618975614441;10.346513733165636;8.049848549450562;5.20945336562895;11.37937836707126;9.96000193206808;8.022367813028454;9.794415866350104;10.363039630256514;10.166163082646111;11.365775635326267;12.23212108408222;9.328674927327947;10.337621901992508;12.578844391558205;11.749450465569916;12.363587246524578;11.643405277115674;12.985130373466898;11.762382038710392;11.922584402713664;12.702389159976336;11.980139577639155;12.242578689451346;12.660664477461278;12.60130652612184;12.619990662606378;12.63594479878872;12.233020426474496;12.615399743725495;10.377210530388552;12.044052531801302;12.259449046285685;12.118616689351509;12.62844554013718;12.078484417411447;11.929258408636972;12.602698865017963;12.954014507722544;13.333155350310616;13.065752701816972;11.28886607416582;12.014369242235135;11.985486199104637;12.332036548361652;13.652284811845306;12.2836671674915;12.60408986146918;11.916999049082808;12.566291930007871;11.855647166027266;12.02997734658958;8.661778097771988;12.12023787734196;12.202429966015352;12.14974711950468;11.888362741170644;12.700656452918167;11.57553924683453;12.35397382181817;12.717676423066395;12.261213451366048;12.506307581100309;12.53818893205242;11.839597483021176;12.06373212019692
11.330356716957944;12.726643921483994;10.539158811108033;11.980139577639155;12.30463652380727;12.50382573799575;10.978710459106358;11.868050853745158;11.33147682185962;12.439311461818846;11.873828574886977;11.978710459106358;11.760304125286382;12.626849764469036;12.080817527608328;11.70865283568653;10.004220466318197;10.859534786382651;10.871135184243045;11.90048948483465;9.164906926675688;12.52552080909507;12.403544678202014;11.89026427702111;10.019590728357882;12.30463652380727;12.276706019892432;11.613329054371054;9.521600439723729;11.567480801143043;11.768597882194374;12.439311461818846;10.558420713268664;10.539158811108033;11.478769619475765;11.216745858195306;12.30463652380727;11.682116764950074;13.536247215688128;12.278159031437236;11.525031345124;10.638435913990472;11.887220615468385;11.68255574108031;10.274960472140602;11.324743110494415;12.626849764469036;10.767356854125683;11.60130652612184;12.84764464308332;10.693486957499324;12.252074042796185;11.390706372872774;13.48167331644727;13.237508748172656;11.10459875356437;12.826349864720092;11.834471049984222;13.511382050937696;12.187042714339894;13.14433959124784;13.121695390556573;11.771902080697716;13.095726668639047;11.820178962415188;13.00544911354693;13.451855028397755;13.124606006959192;12.107870914279614;12.147204924942228;13.52833200886121;13.30435132166324;12.841760886800548;13.102139753410698;11.499845887083206;14.28886607416582;11.900112062977456;15.339467292852603;13.322209843748894;10.122827994807666;13.229269462266736;14.05604493693527;12.04814625421956;12.508289986140348;11.79766152585376;10.470658874060552;13.550867004960905;10.99859042974533;13.027387694052765;13.930275335112052;11.59618975614441;13.532964631698826;12.618614920250804;14.245404150930328;12.43514933836693;12.637756945412145;12.850382205652153;12.950191349972702;12.46326891598129;13.220378327695228;12.865539970785695;12.33063682472329;12.58941707576861;12.052568050804153
11.955286645524469;12.686938171670388;11.785452468158542;12.19506456372082;12.42678889459556;12.704119788513015;11.557463701597824;12.113416611485944;12.654859754207394;11.74188827273525;11.86727873970966;12.86534664481678;12.25915476886684;12.488593333835407;12.584492796975876;12.069785394983302;8.823367240046235;11.721953612801386;13.035486451292154;11.984418458801136;11.411510988012072;12.2836671674915;12.305206759008724;12.04916787237217;12.523561956057012;12.42678889459556;12.271754805646474;12.3292357417338;11.935533412950749;12.358101707440849;11.849405100947758;11.74188827273525;11.969386521342283;11.109830654278792;11.677719641641009;12.157978449945432;12.42678889459556;12.044052531801302;12.62044895201331;12.954378090144049;12.551227603598289;11.607792641919213;12.5898851792902;11.967586527296072;12.246146774635864;12.174613647235942;12.488593333835407;12.217957697864112;11.91026795581084;12.157978449945432;12.5262546938286;13.29920801838728;12.619073646817748;12.130892269806624;13.11699367754698;11.741466986401146;12.692179576312538;12.51668494930961;12.613559277788264;13.023061249735337;11.97656412341533;13.046612469258132;12.228518097716194;13.242280950302444;12.363860976729532;13.13651056079364;12.89822347121556;12.061708704660624;12.521600439723729;12.791162888555018;12.298349015658186;12.3188252203997;12.4797802640291;12.096056239180946;11.42678889459556;12.037890085142507;12.079151405421891;13.02997734658958;12.44475608969503;11.67065624911844;12.107217075591382;11.90350531042388;11.57790083688697;13.254733389246674;12.326991174900815;13.290594888082572;12.803727526553114;12.219168520462162;11.754887502163468;12.480032814583948;10.93810932621924;12.652620934638165;12.779719355143405;12.526499239136566;13.111950706153165;12.933506249629444;12.746304367701304;12.723234300893376;12.84313591111135;12.4578938373147;12.633449374713493;12.557463701597824;12.687594389576123;12.717676423066395
