TCGA-EJ-8472-01A;TCGA-2A-A8W3-01A;TCGA-EJ-A46I-01A;TCGA-ZG-A9L4-01A;TCGA-TP-A8TV-01A;TCGA-M7-A724-01A;TCGA-ZG-A9LN-01A;TCGA-ZG-A9LS-01A;TCGA-EJ-A65B-01A;TCGA-HC-A76W-01A;TCGA-EJ-A7NF-01A;TCGA-VN-A88Q-01A;TCGA-KK-A8I7-01A;TCGA-M7-A723-01A;TCGA-VP-A872-01A;TCGA-V1-A9OF-01A;TCGA-CH-5791-01A;TCGA-EJ-5519-01A;TCGA-EJ-A65E-01A;TCGA-HC-7747-01A;TCGA-Y6-A8TL-01A;TCGA-HC-A8CY-01A;TCGA-XK-AAIW-01A;TCGA-X4-A8KS-01A;TCGA-V1-A8WN-01A;TCGA-CH-5744-01A;TCGA-EJ-A8FO-01A;TCGA-YL-A8HK-01A;TCGA-G9-6339-01A;TCGA-XK-AAIR-01A;TCGA-X4-A8KS-01A;TCGA-QU-A6IP-01A;TCGA-EJ-5499-01A;TCGA-G9-6494-01A;TCGA-XJ-A83H-01A;TCGA-HC-7737-01A;TCGA-YL-A9WI-01A;TCGA-J9-A8CL-01A;TCGA-ZG-A9LN-01A;TCGA-KK-A7B2-01A;TCGA-EJ-7315-01A;TCGA-KK-A5A1-01A;TCGA-YL-A9WX-01A;TCGA-EJ-5525-01A;TCGA-G9-7519-01A;TCGA-EJ-A65J-01A;TCGA-EJ-A46H-01A;TCGA-EJ-7325-01B;TCGA-KK-A8I6-01A;TCGA-KK-A6E1-01A;TCGA-KK-A6E1-01A;TCGA-TP-A8TT-01A;TCGA-CH-5761-11A;TCGA-HC-7752-11A;TCGA-HC-8259-11A;TCGA-CH-5768-11A;TCGA-EJ-7784-11A;TCGA-EJ-7125-11A;TCGA-G9-6348-11A;TCGA-G9-6365-11A;TCGA-EJ-A8FO-11A;TCGA-G9-6384-11A;TCGA-HC-8262-11A;TCGA-EJ-7321-11A;TCGA-HC-7747-11A;TCGA-HC-7819-11A;TCGA-EJ-7793-11A;TCGA-HC-7745-11A;TCGA-CH-5769-11A;TCGA-G9-6342-11A;TCGA-EJ-7315-11A;TCGA-EJ-7330-11A;TCGA-EJ-7792-11A;TCGA-EJ-7314-11A;TCGA-HC-7740-11A;TCGA-EJ-7781-11A;TCGA-HC-7737-11A;TCGA-EJ-7123-11A;TCGA-EJ-7794-11A;TCGA-HC-7211-11A;TCGA-G9-6496-11A;TCGA-EJ-7783-11A;TCGA-HC-7738-11A;TCGA-CH-5767-11B;TCGA-EJ-7782-11A;TCGA-G9-6356-11A;TCGA-EJ-7331-11A;TCGA-HC-8258-11A;TCGA-G9-6499-11A;TCGA-EJ-7786-11A;TCGA-G9-6362-11A;TCGA-EJ-7797-11A;TCGA-G9-6351-11A;TCGA-EJ-7328-11A;TCGA-EJ-7327-11A;TCGA-HC-8260-11A;TCGA-G9-6363-11A;TCGA-J4-A83J-11A;TCGA-EJ-7789-11A;TCGA-EJ-7785-11A;TCGA-G9-6333-11A;TCGA-EJ-7115-11A;TCGA-EJ-7317-11A;TCGA-HC-7742-11A
12.282509306240836;11.50084187955693;10.809768128710411;12.098690096673591;11.197216693110052;12.139871063212489;11.162391328756906;10.131856960608792;12.30720080914081;11.240195053979924;11.364134655008051;11.443461612227392;11.845097960972977;11.61654884377899;11.518161355756956;11.25974326369078;10.722807531169549;12.39687231851056;11.834075953434883;11.585901449690772;10.830515206976838;11.461479447286155;11.494855584491198;10.421012855779226;11.183015000882756;12.64092273517345;11.478769619475765;11.229419688230417;12.011227255423254;11.239001757765582;10.421012855779226;11.663113308455806;10.756556322524087;11.450180247164754;10.881113960675096;11.3292357417338;10.90312867681232;11.4757334309664;11.162391328756906;11.787902559391432;11.95637615724967;11.584962500721156;11.507299124122763;9.64565843240871;12.156715144224702;12.1705510353167;10.965784284662089;12.71295682169755;11.644757592516257;11.874981347653774;11.874981347653774;10.298062567719017;11.29978040285854;12.037890085142507;11.158609688214478;10.24436383512051;11.1767964781476;12.285980105928212;11.68650052718322;11.232420927176076;11.121533517340032;10.800899899920305;10.4655664048094;11.862249900851513;11.96686590038754;11.682116764950074;11.397674632948268;11.325305455089682;11.788310503700918;12.00982861736811;11.096056239180946;11.519144787997414;11.23421867823847;10.901621158346112;10.637530551525307;11.024447124040648;11.04916787237217;11.821773981970567;11.075479149488016;11.172427508645482;11.789126046425231;11.425215903299383;10.623881490013458;11.0566377151132;11.61240779313867;11.510764167917891;11.711666973564348;11.839597483021176;11.998942951443086;11.183015000882756;11.952741247186488;12.292033985499543;11.81658370778757;11.585901449690772;11.747353829478062;11.618844301766652;12.141468555393084;11.31628153174622;11.771902080697716;11.726218159332198;11.760719947465624;11.090112419664289;11.400879436282183;11.52845411076479
12.972441366563537;12.786473845221302;12.44759985827995;12.380461065088973;11.98655314975666;11.829722735086058;11.859922972861758;11.436190995481416;10.923327485419192;12.93110683302934;12.016111838220512;12.782179193831208;12.25591374933779;11.328674927327947;11.86727873970966;12.067770457447825;12.331756712255473;13.391780606013166;12.247927513443583;12.328113894833656;11.92851837525789;13.224001674198105;12.67815995754276;11.12088584278779;13.117480772832984;13.346513733165636;12.802516365121225;12.90388184573618;11.467605550082997;12.436190995481416;11.12088584278779;11.753216749178955;12.693051295397;12.54617100226735;11.79603960882977;12.637756945412145;12.22881869049588;12.129926933510394;11.859922972861758;11.537218400538595;13.052398232071583;12.031356596255709;13.506927375344873;12.457380879072534;12.119589620741122;12.324743110494415;13.00965369223411;11.290594888082572;12.558898981146704;11.982280604558284;11.982280604558284;11.867664848380745;12.713171684314805;12.37232095486726;12.458150248057557;12.39231742277876;13.485703545284585;11.4757334309664;12.45404219747008;12.29318423075951;12.3701424794954;12.614939847310737;12.918304233699931;13.594907723063336;12.635037871183252;13.323477033150423;13.044052531801302;12.475480126595476;12.735344469539005;12.200898605038445;13.359200485133632;12.732167425663384;12.95383268214528;12.833483105659584;12.084476237453892;13.336367081389795;12.649256177517314;13.981834819231716;13.64227737850386;11.794821973331224;12.231821178657404;12.177108041703692;12.178976011374523;13.49460561567122;11.99929538702341;13.093087390444218;13.189824558880018;12.418116141207488;12.585197295260024;13.407267764244732;12.147204924942228;12.494855584491198;12.700656452918167;13.29246543494927;13.01314817145476;12.682116764950074;12.743782540330756;12.983528071165097;12.69261550169458;12.505315356136236;12.512740462803498;12.652396861477678;12.993999791792524;12.64250302878052
7.569855608330948;7.044394119358453;5.20945336562895;6.6293566200796095;5.807354922057604;8.787902559391432;7.754887502163468;5.247927513443585;6.0;5.20945336562895;4.954196310386875;4.954196310386875;6.321928094887363;4.169925001442312;6.066089190457772;5.247927513443585;6.247927513443585;7.971543553950772;6.807354922057604;5.169925001442312;5.169925001442312;5.906890595608519;9.5980525001616;5.285402218862249;5.554588851677638;7.149747119504682;6.022367813028454;7.108524456778169;4.459431618637297;5.491853096329675;5.285402218862249;5.78135971352466;7.700439718141092;5.20945336562895;5.554588851677638;4.954196310386875;7.294620748891627;7.754887502163468;7.754887502163468;5.700439718141092;6.539158811108031;7.098032082960526;6.22881869049588;7.108524456778169;4.643856189774724;5.0;5.977279923499917;4.523561956057013;6.569855608330948;7.98299357469431;7.98299357469431;4.700439718141092;6.409390936137702;5.672425341971495;4.954196310386875;3.169925001442312;6.066089190457772;4.700439718141092;5.20945336562895;5.643856189774724;5.672425341971495;3.906890595608519;5.614709844115208;5.78135971352466;2.807354922057604;5.129283016944966;4.700439718141092;1.584962500721156;8.787902559391432;5.78135971352466;6.857980995127572;6.189824558880018;5.426264754702098;5.807354922057604;3.700439718141092;5.426264754702098;2.807354922057604;3.584962500721156;6.794415866350106;0.0;4.247927513443585;3.700439718141092;1.0;7.839203788096944;6.0;6.658211482751795;5.392317422778761;0.0;6.022367813028454;4.807354922057604;6.599912842187128;4.807354922057604;3.807354922057604;5.129283016944966;5.285402218862249;3.169925001442312;6.965784284662087;5.977279923499917;6.20945336562895;5.044394119358453;4.087462841250339;5.247927513443585;4.247927513443585;4.247927513443585
6.794415866350106;7.20945336562895;7.643856189774724;8.022367813028454;5.357552004618084;7.672425341971495;7.813781191217037;7.451211111832329;7.169925001442312;7.651051691178928;7.392317422778761;6.442943495848728;8.679480099505446;8.038918989292302;6.523561956057013;7.900866807980749;8.262094845370179;11.979782430703086;7.321928094887363;7.169925001442312;8.076815597050832;9.955649907528374;12.67529549909406;9.31741261376487;8.103287808412022;7.734709620225838;8.599912842187127;8.011227255423254;6.794415866350106;9.344295907915816;9.31741261376487;7.20945336562895;6.94251450533924;8.854868383260236;9.434628227636724;8.741466986401146;8.049848549450562;5.977279923499917;7.813781191217037;7.599912842187128;10.897089128312755;6.3750394313469245;8.581200581924957;5.554588851677638;10.06339508128851;7.741466986401146;7.714245517666122;7.357552004618084;6.20945336562895;3.4594316186372973;3.4594316186372973;7.129283016944966;7.022367813028454;10.184875342908285;9.843921051289035;6.9886846867721655;8.915879378835774;10.557463701597824;10.1331422124006;8.118941072723507;8.409390936137703;8.326429487122303;7.622051819456376;9.368506461507693;9.231221180711186;8.577428828035748;9.573647187493322;9.517669388133813;6.727920454563199;7.98299357469431;10.947636937951827;10.48683502156305;9.271463027904376;10.181152256865566;8.129283016944967;11.423641195075856;9.019590728357882;11.070120944476823;9.368506461507693;6.78135971352466;9.654636028527968;9.571752643503546;9.485829308701904;9.586839787961829;8.807354922057604;7.546894459887636;10.987264012072538;7.330916878114617;8.581200581924957;10.850186837645774;8.98299357469431;11.635718120331047;8.661778097771988;11.359200485133632;9.558420713268664;8.599912842187127;7.971543553950772;8.539158811108031;9.550746785383245;10.823367240046236;8.022367813028454;8.92184093707449;8.098032082960527;8.179909090014934
5.700439718141092;3.4594316186372973;5.169925001442312;4.247927513443585;2.0;0.0;3.807354922057604;3.0;7.426264754702098;5.285402218862249;2.807354922057604;5.285402218862249;2.807354922057604;2.321928094887362;3.700439718141092;5.247927513443585;2.0;2.0;5.087462841250339;4.087462841250339;3.807354922057604;4.169925001442312;6.169925001442312;7.499845887083206;5.169925001442312;3.0;3.321928094887362;3.906890595608519;6.491853096329675;5.977279923499917;7.499845887083206;6.700439718141092;3.584962500721156;3.169925001442312;3.0;3.169925001442312;2.807354922057604;2.807354922057604;3.807354922057604;4.392317422778761;3.321928094887362;1.584962500721156;5.285402218862249;1.584962500721156;2.0;2.807354922057604;5.832890014164741;7.554588851677638;2.321928094887362;1.0;1.0;2.807354922057604;4.954196310386875;5.0;5.285402218862249;7.257387842692652;4.643856189774724;4.169925001442312;5.523561956057013;8.60733031374961;6.894817763307944;3.169925001442312;4.906890595608519;4.857980995127572;3.169925001442312;4.700439718141092;4.523561956057013;3.584962500721156;2.321928094887362;4.906890595608519;6.409390936137702;5.700439718141092;6.9886846867721655;6.149747119504682;3.584962500721156;6.539158811108031;4.321928094887363;5.0;6.129283016944966;2.807354922057604;8.076815597050832;3.807354922057604;3.4594316186372973;5.392317422778761;5.554588851677638;5.78135971352466;5.392317422778761;3.0;1.584962500721156;6.643856189774724;3.4594316186372973;6.169925001442312;3.4594316186372973;6.044394119358453;4.169925001442312;4.954196310386875;6.832890014164741;7.599912842187128;6.247927513443585;5.78135971352466;7.924812503605781;5.491853096329675;5.20945336562895;3.169925001442312
11.698704666770343;12.060358182642142;11.078817949961978;11.766114757586722;11.659103963473662;12.347621368568134;11.161131882984307;9.927777962082342;10.846273911349906;11.492854620174748;11.007728114632254;11.034111146096592;11.797256217509783;10.544964432789238;10.725366257895642;11.927037168720297;11.94800213097767;12.55026580686874;11.956013078088098;11.448632567730552;11.089450481115907;11.98477446004684;12.211888294546004;10.484822894262146;11.953468962228849;12.471675214392045;11.69566329678802;11.491352073563435;10.926295994781112;12.198138052401116;10.484822894262146;10.558420713268664;12.039261794341057;12.005273656563938;11.357552004618084;11.98192398731734;11.335948565202298;12.015415052386688;11.161131882984307;10.488844346457336;12.354800344350595;12.657765035265363;11.965784284662089;11.028596777067108;12.038918989292302;12.827342704234116;11.231821178657404;10.00982861736811;11.395534135462302;14.133222502633023;14.133222502633023;10.642051692927977;11.349281228817452;10.977995368612962;12.11829223302699;11.321928094887362;12.260919533662904;11.615169813843602;11.072132604167232;11.541096615349524;10.94104760634058;11.391243589427445;11.355351096424812;12.29117069932186;11.767770648776704;12.153552031708111;12.026869205263395;11.022367813028454;11.616089313582115;11.879583249612784;11.814582465906277;11.35149140932002;11.68255574108031;11.671541066711884;11.171802288682985;11.643405277115674;11.580258567499788;12.330076554797458;11.852139328187244;11.016111838220512;10.880348808156027;10.793603309279408;11.199058823653022;12.146250445885986;11.841171189248543;11.79400964502097;12.118616689351509;11.62067804213541;11.714245517666123;12.042685372219353;10.817783121774534;12.026523442519766;11.562242424221072;11.600842114387302;12.734074491428045;11.849405100947758;12.177108041703692;11.295194955880657;12.122180901259751;11.805743872151618;11.13699111208023;11.665780028329484;12.456354415108288;11.77313920671969
1.0;0.0;1.0;1.584962500721156;0.0;1.0;4.169925001442312;1.584962500721156;1.0;1.0;2.584962500721156;1.584962500721156;0.0;2.0;1.0;1.584962500721156;1.0;0.0;1.0;1.0;1.0;1.584962500721156;2.0;3.584962500721156;0.0;0.0;0.0;0.0;1.0;4.0;3.584962500721156;0.0;0.0;0.0;0.0;1.0;0.0;2.0;4.169925001442312;2.321928094887362;1.584962500721156;0.0;1.584962500721156;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.584962500721156;0.0;0.0;0.0;0.0;1.584962500721156;4.392317422778761;2.584962500721156;1.0;0.0;1.584962500721156;0.0;1.0;0.0;0.0;1.0;2.0;1.584962500721156;0.0;1.0;0.0;2.584962500721156;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.321928094887362;1.584962500721156;0.0;1.584962500721156;1.584962500721156;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
10.553629293916364;10.30720080914081;11.885696373339394;10.339850002884624;8.08214904135387;5.087462841250339;10.10459875356437;10.025139562278508;10.326429487122304;10.847840355630714;9.794415866350104;10.00842862207058;11.371776644337924;10.701306461958623;8.900866807980748;9.00842862207058;9.546894459887636;10.191059214531656;10.524541715035848;11.588246152044816;9.43254190038826;8.727920454563199;6.149747119504682;11.001408194392807;12.070791809423062;11.49235394515987;11.52943055414615;10.559377090526684;10.1331422124006;11.545447181678094;11.001408194392807;10.377210530388552;11.65687172561398;9.419960177847887;10.27029532647204;11.38747886584238;6.539158811108031;8.59245703726808;10.10459875356437;11.151650829973422;9.65284497300198;7.954196310386875;12.141787841671004;5.78135971352466;11.7402023887679;9.823367240046236;12.23212108408222;8.129283016944967;10.372865060112588;7.936637939002571;7.936637939002571;9.060695931687556;12.578844391558205;11.749450465569916;12.363587246524578;11.643405277115674;12.985130373466898;11.762382038710392;11.922584402713664;12.702389159976336;11.980139577639155;12.242578689451346;12.660664477461278;12.60130652612184;12.619990662606378;12.63594479878872;12.233020426474496;12.615399743725495;10.377210530388552;12.044052531801302;12.259449046285685;12.118616689351509;12.62844554013718;12.078484417411447;11.929258408636972;12.602698865017963;12.954014507722544;13.333155350310616;13.065752701816972;11.28886607416582;12.014369242235135;11.985486199104637;12.332036548361652;13.652284811845306;12.2836671674915;12.60408986146918;11.916999049082808;12.566291930007871;11.855647166027266;12.02997734658958;8.661778097771988;12.12023787734196;12.202429966015352;12.14974711950468;11.888362741170644;12.700656452918167;11.57553924683453;12.35397382181817;12.717676423066395;12.261213451366048;12.506307581100309;12.53818893205242;11.839597483021176;12.06373212019692
11.560332834212442;11.21856323619027;11.830119025444516;12.468878553819426;10.871905237659186;10.929998062609029;12.213104219641906;11.529918528120325;11.296916206879288;12.269711121142782;11.324743110494415;11.309476353841106;11.984062369686436;11.33147682185962;11.619302955415687;10.779719355143405;10.59245703726808;11.873444112515376;10.953468962228849;11.491352073563435;11.543515216152167;11.203959703239462;9.914385132155443;10.667998535672528;12.283956487665112;12.262975701227942;11.837627933171404;12.16804526822409;10.764042217306589;11.980139577639155;10.667998535672528;11.670213636738564;11.820577882655774;11.75905593916017;10.405141463136344;12.164592716712368;10.824163209744158;11.691743519171276;12.213104219641906;11.508289986140348;12.58941707576861;10.92184093707449;12.37531099747307;11.50928016808786;12.507794640198696;11.86573327085176;12.84764464308332;9.824958740528524;11.30149619498255;10.075479149488016;10.075479149488016;10.715961990255144;11.390706372872774;13.48167331644727;13.237508748172656;11.10459875356437;12.826349864720092;11.834471049984222;13.511382050937696;12.187042714339894;13.14433959124784;13.121695390556573;11.771902080697716;13.095726668639047;11.820178962415188;13.00544911354693;13.451855028397755;13.124606006959192;12.107870914279614;12.147204924942228;13.52833200886121;13.30435132166324;12.841760886800548;13.102139753410698;11.499845887083206;14.28886607416582;11.900112062977456;15.339467292852603;13.322209843748894;10.122827994807666;13.229269462266736;14.05604493693527;12.04814625421956;12.508289986140348;11.79766152585376;10.470658874060552;13.550867004960905;10.99859042974533;13.027387694052765;13.930275335112052;11.59618975614441;13.532964631698826;12.618614920250804;14.245404150930328;12.43514933836693;12.637756945412145;12.850382205652153;12.950191349972702;12.46326891598129;13.220378327695228;12.865539970785695;12.33063682472329;12.58941707576861;12.052568050804153
11.879966079664356;12.078484417411447;12.207929445511668;12.196909442541138;12.246146774635864;12.54906265857043;12.33706433868474;10.63662462054365;12.684748620421626;12.355626393637916;12.174613647235942;12.393658591454772;12.445790836048076;12.654859754207394;11.972620862058744;12.35149140932002;11.507299124122763;12.904258282800518;12.46352437327118;12.50308035175293;12.01227534485612;12.26883436934376;11.93737382019215;11.460455896309636;12.54617100226735;13.498849206531723;12.526988205432009;12.360847084179664;11.971184272404678;12.377481688182955;11.460455896309636;12.089781488353998;12.347898144596012;12.459687756239548;11.813781191217036;12.69152544116604;11.50481898763284;11.728770849542665;12.33706433868474;12.490600213019594;12.525031345124;11.536732889835417;12.96974625081451;10.981567281903017;12.819181178959626;12.364134655008051;12.157978449945432;12.459687756239548;12.386940245324311;12.516931121998695;12.516931121998695;11.557463701597824;12.619073646817748;12.130892269806624;13.11699367754698;11.741466986401146;12.692179576312538;12.51668494930961;12.613559277788264;13.023061249735337;11.97656412341533;13.046612469258132;12.228518097716194;13.242280950302444;12.363860976729532;13.13651056079364;12.89822347121556;12.061708704660624;12.521600439723729;12.791162888555018;12.298349015658186;12.3188252203997;12.4797802640291;12.096056239180946;11.42678889459556;12.037890085142507;12.079151405421891;13.02997734658958;12.44475608969503;11.67065624911844;12.107217075591382;11.90350531042388;11.57790083688697;13.254733389246674;12.326991174900815;13.290594888082572;12.803727526553114;12.219168520462162;11.754887502163468;12.480032814583948;10.93810932621924;12.652620934638165;12.779719355143405;12.526499239136566;13.111950706153165;12.933506249629444;12.746304367701304;12.723234300893376;12.84313591111135;12.4578938373147;12.633449374713493;12.557463701597824;12.687594389576123;12.717676423066395
