TCGA-HC-A8D1-01A;TCGA-SU-A7E7-01A;TCGA-EJ-5511-01A;TCGA-HC-7752-01A;TCGA-KK-A5A1-01A;TCGA-KK-A8IF-01A;TCGA-HC-A8CY-01A;TCGA-HI-7171-01A;TCGA-HC-8213-01A;TCGA-EJ-5532-01A;TCGA-G9-6339-01A;TCGA-KK-A6E6-01A;TCGA-XJ-A9DX-01A;TCGA-2A-A8VV-01A;TCGA-XK-AAIR-01A;TCGA-EJ-A65B-01A;TCGA-HI-7170-01A;TCGA-VN-A88O-01A;TCGA-EJ-7788-01A;TCGA-V1-A9OY-01A;TCGA-EJ-5518-01A;TCGA-EJ-A7NG-01A;TCGA-HC-A8CY-01A;TCGA-WW-A8ZI-01A;TCGA-V1-A8MU-01A;TCGA-XK-AAJT-01A;TCGA-HC-8256-01A;TCGA-FC-7961-01A;TCGA-CH-5738-01A;TCGA-G9-6332-01A;TCGA-V1-A9OF-01A;TCGA-YL-A9WK-01A;TCGA-ZG-A9LZ-01A;TCGA-EJ-7328-01A;TCGA-XJ-A83F-01A;TCGA-EJ-A65D-01A;TCGA-V1-A9Z9-01A;TCGA-CH-5772-01A;TCGA-G9-6353-01A;TCGA-J9-A52D-01A;TCGA-EJ-5516-01A;TCGA-KK-A7AQ-01A;TCGA-HC-A6AP-01A;TCGA-KK-A8IJ-01A;TCGA-EJ-7791-01A;TCGA-EJ-5494-01A;TCGA-HC-7817-01B;TCGA-CH-5739-01A;TCGA-QU-A6IN-01A;TCGA-KK-A59Z-01A;TCGA-KK-A6E6-01A;TCGA-J4-A6G3-01A;TCGA-CH-5761-11A;TCGA-HC-7752-11A;TCGA-HC-8259-11A;TCGA-CH-5768-11A;TCGA-EJ-7784-11A;TCGA-EJ-7125-11A;TCGA-G9-6348-11A;TCGA-G9-6365-11A;TCGA-EJ-A8FO-11A;TCGA-G9-6384-11A;TCGA-HC-8262-11A;TCGA-EJ-7321-11A;TCGA-HC-7747-11A;TCGA-HC-7819-11A;TCGA-EJ-7793-11A;TCGA-HC-7745-11A;TCGA-CH-5769-11A;TCGA-G9-6342-11A;TCGA-EJ-7315-11A;TCGA-EJ-7330-11A;TCGA-EJ-7792-11A;TCGA-EJ-7314-11A;TCGA-HC-7740-11A;TCGA-EJ-7781-11A;TCGA-HC-7737-11A;TCGA-EJ-7123-11A;TCGA-EJ-7794-11A;TCGA-HC-7211-11A;TCGA-G9-6496-11A;TCGA-EJ-7783-11A;TCGA-HC-7738-11A;TCGA-CH-5767-11B;TCGA-EJ-7782-11A;TCGA-G9-6356-11A;TCGA-EJ-7331-11A;TCGA-HC-8258-11A;TCGA-G9-6499-11A;TCGA-EJ-7786-11A;TCGA-G9-6362-11A;TCGA-EJ-7797-11A;TCGA-G9-6351-11A;TCGA-EJ-7328-11A;TCGA-EJ-7327-11A;TCGA-HC-8260-11A;TCGA-G9-6363-11A;TCGA-J4-A83J-11A;TCGA-EJ-7789-11A;TCGA-EJ-7785-11A;TCGA-G9-6333-11A;TCGA-EJ-7115-11A;TCGA-EJ-7317-11A;TCGA-HC-7742-11A
10.93810932621924;11.211888294546004;11.708221730038352;11.817783121774534;11.584962500721156;10.644757592516257;11.461479447286155;12.7901448269498;11.1006623390052;11.283088353024002;12.011227255423254;12.017156386383112;12.400612641082;11.276706019892432;11.239001757765582;12.30720080914081;11.714245517666123;11.871520262329112;11.426264754702098;11.306061689428342;12.008078410868256;11.312882955284357;11.461479447286155;11.226412192788786;11.590587049915037;10.447083226209651;11.45994384837493;11.905763049602792;10.978710459106358;11.541096615349524;11.25974326369078;11.785043714779723;11.989394499844732;11.3437409184722;11.30149619498255;12.830515206976838;10.16867211813223;9.834471049984222;11.992584344005802;11.323617763291578;9.970105890612182;12.139871063212489;12.585197295260024;11.31174831500496;12.09341756438796;11.632086412835182;11.637530551525307;10.682994583681683;12.74798314030195;11.083479327331842;12.017156386383112;10.907641803665529;11.29978040285854;12.037890085142507;11.158609688214478;10.24436383512051;11.1767964781476;12.285980105928212;11.68650052718322;11.232420927176076;11.121533517340032;10.800899899920305;10.4655664048094;11.862249900851513;11.96686590038754;11.682116764950074;11.397674632948268;11.325305455089682;11.788310503700918;12.00982861736811;11.096056239180946;11.519144787997414;11.23421867823847;10.901621158346112;10.637530551525307;11.024447124040648;11.04916787237217;11.821773981970567;11.075479149488016;11.172427508645482;11.789126046425231;11.425215903299383;10.623881490013458;11.0566377151132;11.61240779313867;11.510764167917891;11.711666973564348;11.839597483021176;11.998942951443086;11.183015000882756;11.952741247186488;12.292033985499543;11.81658370778757;11.585901449690772;11.747353829478062;11.618844301766652;12.141468555393084;11.31628153174622;11.771902080697716;11.726218159332198;11.760719947465624;11.090112419664289;11.400879436282183;11.52845411076479
12.314583244274194;12.623195635452936;14.166869190029924;11.658657792126084;12.031356596255709;11.86457308177364;13.224001674198105;13.210823518780844;11.62890115202819;13.027905996569883;11.467605550082997;11.918863237274596;12.363860976729532;12.338457843130849;12.436190995481416;10.923327485419192;12.56057167123656;12.285113188501493;13.149111990706889;12.055621374781708;13.748087998756109;13.014020470314934;13.224001674198105;12.5473765634981;12.219773550892874;11.219168520462162;12.338736382573916;12.086136225027309;13.022194401760634;11.848231701093818;12.067770457447825;12.266786540694902;12.55170826162069;12.950373635024544;11.686938171670388;11.39660478118186;10.89633240390994;11.39660478118186;12.718746909901064;12.098032082960527;12.603626344986193;11.373408960228696;10.855647166027266;12.69566329678802;13.83703654351734;13.086136225027309;11.788718332690458;13.479275030250204;11.109177703355275;11.749869427396844;11.918863237274596;12.410451351503994;12.713171684314805;12.37232095486726;12.458150248057557;12.39231742277876;13.485703545284585;11.4757334309664;12.45404219747008;12.29318423075951;12.3701424794954;12.614939847310737;12.918304233699931;13.594907723063336;12.635037871183252;13.323477033150423;13.044052531801302;12.475480126595476;12.735344469539005;12.200898605038445;13.359200485133632;12.732167425663384;12.95383268214528;12.833483105659584;12.084476237453892;13.336367081389795;12.649256177517314;13.981834819231716;13.64227737850386;11.794821973331224;12.231821178657404;12.177108041703692;12.178976011374523;13.49460561567122;11.99929538702341;13.093087390444218;13.189824558880018;12.418116141207488;12.585197295260024;13.407267764244732;12.147204924942228;12.494855584491198;12.700656452918167;13.29246543494927;13.01314817145476;12.682116764950074;12.743782540330756;12.983528071165097;12.69261550169458;12.505315356136236;12.512740462803498;12.652396861477678;12.993999791792524;12.64250302878052
5.523561956057013;5.426264754702098;5.087462841250339;3.807354922057604;7.098032082960526;3.700439718141092;5.906890595608519;6.643856189774724;3.169925001442312;6.442943495848728;4.459431618637297;4.954196310386875;4.857980995127572;5.491853096329675;5.491853096329675;6.0;6.523561956057013;5.169925001442312;7.554588851677638;5.78135971352466;7.761551232444479;5.426264754702098;5.906890595608519;5.357552004618084;5.754887502163468;3.700439718141092;6.189824558880018;7.294620748891627;5.614709844115208;4.087462841250339;5.247927513443585;5.044394119358453;5.643856189774724;5.285402218862249;5.754887502163468;8.149747119504681;4.087462841250339;4.857980995127572;3.906890595608519;6.882643049361842;5.857980995127572;6.6293566200796095;6.022367813028454;5.459431618637297;7.321928094887363;6.426264754702098;6.584962500721156;5.672425341971495;5.754887502163468;5.930737337562887;4.954196310386875;7.22881869049588;6.409390936137702;5.672425341971495;4.954196310386875;3.169925001442312;6.066089190457772;4.700439718141092;5.20945336562895;5.643856189774724;5.672425341971495;3.906890595608519;5.614709844115208;5.78135971352466;2.807354922057604;5.129283016944966;4.700439718141092;1.584962500721156;8.787902559391432;5.78135971352466;6.857980995127572;6.189824558880018;5.426264754702098;5.807354922057604;3.700439718141092;5.426264754702098;2.807354922057604;3.584962500721156;6.794415866350106;0.0;4.247927513443585;3.700439718141092;1.0;7.839203788096944;6.0;6.658211482751795;5.392317422778761;0.0;6.022367813028454;4.807354922057604;6.599912842187128;4.807354922057604;3.807354922057604;5.129283016944966;5.285402218862249;3.169925001442312;6.965784284662087;5.977279923499917;6.20945336562895;5.044394119358453;4.087462841250339;5.247927513443585;4.247927513443585;4.247927513443585
7.906890595608519;7.129283016944966;8.361943773735241;10.42940674151398;6.3750394313469245;7.74819284958946;9.955649907528374;6.820178962415188;7.011227255423254;10.721953612801386;6.794415866350106;7.651051691178928;12.47015043527436;7.303780748177103;9.344295907915816;7.169925001442312;10.71338651493703;7.599912842187128;8.388017285345136;8.011227255423254;7.977279923499917;9.303780748177102;9.955649907528374;8.78135971352466;11.121533517340032;8.233619676759702;11.62067804213541;8.539158811108031;8.86418614465428;13.045930263291575;7.900866807980749;11.439311461818846;8.339850002884624;8.426264754702098;6.954196310386875;5.169925001442312;7.672425341971495;6.954196310386875;8.867278739709661;9.92184093707449;8.066089190457772;9.519636252843211;9.134426320220928;7.971543553950772;9.824958740528524;7.294620748891627;7.044394119358453;8.39231742277876;6.066089190457772;10.41679752760606;7.651051691178928;7.417852514885898;7.022367813028454;10.184875342908285;9.843921051289035;6.9886846867721655;8.915879378835774;10.557463701597824;10.1331422124006;8.118941072723507;8.409390936137703;8.326429487122303;7.622051819456376;9.368506461507693;9.231221180711186;8.577428828035748;9.573647187493322;9.517669388133813;6.727920454563199;7.98299357469431;10.947636937951827;10.48683502156305;9.271463027904376;10.181152256865566;8.129283016944967;11.423641195075856;9.019590728357882;11.070120944476823;9.368506461507693;6.78135971352466;9.654636028527968;9.571752643503546;9.485829308701904;9.586839787961829;8.807354922057604;7.546894459887636;10.987264012072538;7.330916878114617;8.581200581924957;10.850186837645774;8.98299357469431;11.635718120331047;8.661778097771988;11.359200485133632;9.558420713268664;8.599912842187127;7.971543553950772;8.539158811108031;9.550746785383245;10.823367240046236;8.022367813028454;8.92184093707449;8.098032082960527;8.179909090014934
3.584962500721156;4.459431618637297;3.584962500721156;1.0;1.584962500721156;0.0;4.169925001442312;3.4594316186372973;0.0;5.426264754702098;6.491853096329675;3.4594316186372973;3.0;2.321928094887362;5.977279923499917;7.426264754702098;5.129283016944966;4.247927513443585;4.754887502163468;3.584962500721156;3.807354922057604;5.247927513443585;4.169925001442312;5.700439718141092;7.285402218862249;3.0;6.087462841250339;3.321928094887362;4.807354922057604;0.0;5.247927513443585;3.700439718141092;2.584962500721156;3.906890595608519;2.807354922057604;0.0;2.807354922057604;2.584962500721156;5.285402218862249;2.0;3.169925001442312;3.906890595608519;3.4594316186372973;3.807354922057604;7.357552004618084;3.906890595608519;2.807354922057604;3.4594316186372973;1.584962500721156;1.584962500721156;3.4594316186372973;5.044394119358453;4.954196310386875;5.0;5.285402218862249;7.257387842692652;4.643856189774724;4.169925001442312;5.523561956057013;8.60733031374961;6.894817763307944;3.169925001442312;4.906890595608519;4.857980995127572;3.169925001442312;4.700439718141092;4.523561956057013;3.584962500721156;2.321928094887362;4.906890595608519;6.409390936137702;5.700439718141092;6.9886846867721655;6.149747119504682;3.584962500721156;6.539158811108031;4.321928094887363;5.0;6.129283016944966;2.807354922057604;8.076815597050832;3.807354922057604;3.4594316186372973;5.392317422778761;5.554588851677638;5.78135971352466;5.392317422778761;3.0;1.584962500721156;6.643856189774724;3.4594316186372973;6.169925001442312;3.4594316186372973;6.044394119358453;4.169925001442312;4.954196310386875;6.832890014164741;7.599912842187128;6.247927513443585;5.78135971352466;7.924812503605781;5.491853096329675;5.20945336562895;3.169925001442312
11.140829770773;11.693051295397;12.523316912312747;10.4757334309664;12.657765035265363;10.834471049984222;11.98477446004684;12.27873982655011;11.432019846812493;12.854868383260236;10.926295994781112;11.075479149488016;11.544964432789238;10.93147623388679;12.198138052401116;10.846273911349906;11.072802534544207;12.340684654363438;12.167731741103244;10.876516946565;12.948732239819616;11.581200581924955;11.98477446004684;12.73047013718422;11.0;9.888743248898258;11.928148216169037;12.31741261376487;11.927777962082342;11.395534135462302;11.927037168720297;11.261507309202056;11.808159772868375;11.270879295328784;10.20212382383046;10.653740778706569;10.92184093707449;11.228217442293436;11.572700226487292;11.67065624911844;12.207319426457804;11.12023787734196;10.88264304936184;12.017156386383112;12.686938171670388;11.798066720363062;11.618844301766652;11.884933647949762;10.051208940914766;11.307770031890705;11.075479149488016;11.390706372872774;11.349281228817452;10.977995368612962;12.11829223302699;11.321928094887362;12.260919533662904;11.615169813843602;11.072132604167232;11.541096615349524;10.94104760634058;11.391243589427445;11.355351096424812;12.29117069932186;11.767770648776704;12.153552031708111;12.026869205263395;11.022367813028454;11.616089313582115;11.879583249612784;11.814582465906277;11.35149140932002;11.68255574108031;11.671541066711884;11.171802288682985;11.643405277115674;11.580258567499788;12.330076554797458;11.852139328187244;11.016111838220512;10.880348808156027;10.793603309279408;11.199058823653022;12.146250445885986;11.841171189248543;11.79400964502097;12.118616689351509;11.62067804213541;11.714245517666123;12.042685372219353;10.817783121774534;12.026523442519766;11.562242424221072;11.600842114387302;12.734074491428045;11.849405100947758;12.177108041703692;11.295194955880657;12.122180901259751;11.805743872151618;11.13699111208023;11.665780028329484;12.456354415108288;11.77313920671969
0.0;1.0;2.0;0.0;0.0;0.0;1.584962500721156;0.0;0.0;1.0;1.0;1.0;2.0;0.0;4.0;1.0;0.0;0.0;3.321928094887362;1.0;1.0;2.321928094887362;1.584962500721156;0.0;1.0;0.0;0.0;0.0;2.0;0.0;1.584962500721156;2.807354922057604;0.0;1.584962500721156;2.0;0.0;1.0;0.0;0.0;0.0;1.584962500721156;4.169925001442312;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.584962500721156;0.0;0.0;0.0;0.0;1.584962500721156;4.392317422778761;2.584962500721156;1.0;0.0;1.584962500721156;0.0;1.0;0.0;0.0;1.0;2.0;1.584962500721156;0.0;1.0;0.0;2.584962500721156;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.321928094887362;1.584962500721156;0.0;1.584962500721156;1.584962500721156;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
11.365775635326267;10.996473488733228;10.346513733165636;6.599912842187128;7.954196310386875;9.016808287686557;8.727920454563199;9.355351096424812;8.447083226209653;9.932214751968385;10.1331422124006;10.287712379549449;8.247927513443585;9.326429487122304;11.545447181678094;10.326429487122304;11.189824558880018;10.070120944476823;9.14210705730255;10.51668494930961;10.199672344836364;11.705632387361415;8.727920454563199;7.592457037268081;11.075479149488016;10.59618975614441;10.091435386323608;10.635718120331047;10.872674880270605;8.994353436858859;9.00842862207058;8.139551352398794;9.698704666770343;11.422064766172811;8.20945336562895;4.700439718141092;9.144658242831882;10.225207436943505;11.935901682267588;6.303780748177103;11.39231742277876;9.81698362325538;10.82097669262124;9.14210705730255;12.526743742999686;9.339850002884624;11.11699367754698;9.7515440590891;7.672425341971495;10.386940245324311;10.287712379549449;11.659103963473662;12.578844391558205;11.749450465569916;12.363587246524578;11.643405277115674;12.985130373466898;11.762382038710392;11.922584402713664;12.702389159976336;11.980139577639155;12.242578689451346;12.660664477461278;12.60130652612184;12.619990662606378;12.63594479878872;12.233020426474496;12.615399743725495;10.377210530388552;12.044052531801302;12.259449046285685;12.118616689351509;12.62844554013718;12.078484417411447;11.929258408636972;12.602698865017963;12.954014507722544;13.333155350310616;13.065752701816972;11.28886607416582;12.014369242235135;11.985486199104637;12.332036548361652;13.652284811845306;12.2836671674915;12.60408986146918;11.916999049082808;12.566291930007871;11.855647166027266;12.02997734658958;8.661778097771988;12.12023787734196;12.202429966015352;12.14974711950468;11.888362741170644;12.700656452918167;11.57553924683453;12.35397382181817;12.717676423066395;12.261213451366048;12.506307581100309;12.53818893205242;11.839597483021176;12.06373212019692
11.60130652612184;11.480790201095816;12.278159031437236;10.33427328530719;10.92184093707449;9.878050912728536;11.203959703239462;12.096715154488535;10.539158811108033;12.031011907437708;10.764042217306589;12.165535141377925;11.109830654278792;11.945077995107816;11.980139577639155;11.296916206879288;12.87209768680786;11.34318571544788;12.653292945382814;11.873444112515376;13.007552934613717;12.879008813992655;11.203959703239462;11.189206834597025;12.410186320725094;11.43254190038826;11.330916878114618;11.868050853745158;12.462246634244352;10.019590728357882;10.779719355143405;12.30890780406394;11.17617314910749;12.058330026205653;10.581200581924955;10.3409627642517;10.690871009292314;10.54978466794786;12.964701857420447;10.140829770773;11.90048948483465;11.061371192659813;11.752798758435516;11.194141238863136;13.7566605597295;11.995767150877802;12.193525360501216;11.624338545312986;10.558420713268664;11.822570830950168;12.165535141377925;11.570330101030798;11.390706372872774;13.48167331644727;13.237508748172656;11.10459875356437;12.826349864720092;11.834471049984222;13.511382050937696;12.187042714339894;13.14433959124784;13.121695390556573;11.771902080697716;13.095726668639047;11.820178962415188;13.00544911354693;13.451855028397755;13.124606006959192;12.107870914279614;12.147204924942228;13.52833200886121;13.30435132166324;12.841760886800548;13.102139753410698;11.499845887083206;14.28886607416582;11.900112062977456;15.339467292852603;13.322209843748894;10.122827994807666;13.229269462266736;14.05604493693527;12.04814625421956;12.508289986140348;11.79766152585376;10.470658874060552;13.550867004960905;10.99859042974533;13.027387694052765;13.930275335112052;11.59618975614441;13.532964631698826;12.618614920250804;14.245404150930328;12.43514933836693;12.637756945412145;12.850382205652153;12.950191349972702;12.46326891598129;13.220378327695228;12.865539970785695;12.33063682472329;12.58941707576861;12.052568050804153
11.91026795581084;12.405673332281866;12.954378090144049;11.571752643503546;11.536732889835417;10.11504365016171;12.26883436934376;12.322491537597468;11.785452468158542;12.809768128710411;11.971184272404678;11.89178370321831;11.129283016944967;11.742309436084;12.377481688182955;12.684748620421626;12.04336911395769;12.806146803320525;12.469641817239516;12.08381170725288;13.182239149806843;12.74798314030195;12.26883436934376;12.025139562278508;12.201205007299528;11.549303368513575;12.307485448589476;12.113416611485944;12.355351096424812;12.523561956057012;12.35149140932002;11.937741620077096;12.124121311829189;12.199672344836364;11.638888382252262;12.421538906848276;11.034111146096592;10.952741247186488;13.069953179485545;12.272046524389935;11.984418458801136;12.497851836951115;12.55098721452152;12.57601187420678;13.256798386079389;12.757390009366638;12.280190792216906;12.179909090014934;11.969386521342283;12.220982851081777;11.89178370321831;12.192601049711952;12.619073646817748;12.130892269806624;13.11699367754698;11.741466986401146;12.692179576312538;12.51668494930961;12.613559277788264;13.023061249735337;11.97656412341533;13.046612469258132;12.228518097716194;13.242280950302444;12.363860976729532;13.13651056079364;12.89822347121556;12.061708704660624;12.521600439723729;12.791162888555018;12.298349015658186;12.3188252203997;12.4797802640291;12.096056239180946;11.42678889459556;12.037890085142507;12.079151405421891;13.02997734658958;12.44475608969503;11.67065624911844;12.107217075591382;11.90350531042388;11.57790083688697;13.254733389246674;12.326991174900815;13.290594888082572;12.803727526553114;12.219168520462162;11.754887502163468;12.480032814583948;10.93810932621924;12.652620934638165;12.779719355143405;12.526499239136566;13.111950706153165;12.933506249629444;12.746304367701304;12.723234300893376;12.84313591111135;12.4578938373147;12.633449374713493;12.557463701597824;12.687594389576123;12.717676423066395
