0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36
9.85642552862553;15.007596731612578;13.303209948944776;10.194756854422248;12.005975356500382;11.806549621985962;13.759992179981;11.42940674151398;11.95492329203032;13.996296936687374;12.77869318322384;14.604611139567387;11.20945336562895;12.911953675621971;15.40490870871275;12.873828574886977;9.86727873970966;9.46352437327118;10.874981347653774;10.746514321138465;10.203348002979762;8.854868383260236;11.490850876740298;9.702172685365548;13.700764808097976;9.91288933622996;7.918863237274595;11.406736482691723;6.426264754702098;15.35837648032824;11.617008227651963;10.697836357962377;12.710160691782914;0.0;12.251482410620213;11.330916878114618;14.018113224948818
9.67065624911844;13.710053040024412;11.358651200892886;12.588011853215088;11.61286849729104;12.636171441635922;11.228217442293436;11.800899899920305;10.932952892194717;11.378836713210614;11.38424412224308;9.179909090014934;8.569855608330947;10.4542992936199;14.929489591241568;13.036345351740747;10.970105890612182;7.546894459887636;9.643856189774723;9.923327485419192;10.759888183221834;11.112439506781552;11.367414751246828;5.754887502163468;13.38586240064146;9.174925682500678;10.027905996569883;9.4797802640291;6.672425341971495;12.806952328210736;10.688250309133178;10.676838606474153;11.94251450533924;3.169925001442312;11.43514933836693;10.134426320220928;12.077149515589731
9.179909090014934;14.663891611066967;12.496104779340126;11.49235394515987;12.19075064966236;12.276124405274238;12.218865910069676;12.270003253378444;11.439311461818846;15.546623205792349;12.094407633081207;11.464035152189911;10.477758266443889;14.166947625077157;15.401112841616634;12.724940118462358;8.761551232444479;7.820178962415188;10.52258153125483;11.247334178028728;10.162391328756906;10.502831804066744;11.752380646552892;12.617008227651963;13.612177385880992;10.510764167917891;10.12023787734196;11.059344460824423;5.727920454563199;14.429929741353272;11.124121311829189;10.910642730469624;12.596888567027964;3.4594316186372973;11.715533063526584;10.893301530860564;13.277432708590055
9.473705749619416;15.630494661505578;12.889503963411476;12.3066313617125;11.750288267591651;11.225809940623543;13.33734314727405;11.624795455860236;12.267371931265274;14.27721474041183;12.392049039364183;12.876708781555095;10.679480099505446;12.036173612553483;15.377922210929608;12.94178124227853;8.63662462054365;7.417852514885898;10.991521846075695;10.975847968006784;10.590587049915037;11.058668250340572;12.064405961891042;13.41969688830598;14.241089378860856;10.795227966028678;9.958552715431011;11.011926066306808;9.337621901992508;14.62027711054555;11.337621901992508;10.846273911349906;12.58894882031468;2.321928094887362;11.839991070539886;11.139551352398794;13.406470768529283
10.0;13.68431031112435;11.916625922211235;7.714245517666122;10.353146825498085;11.878050912728536;12.526988205432009;11.135067945777816;11.64745842645492;12.656201380194553;11.760719947465624;11.679040186393062;9.640244936222343;12.450438032395652;13.862346774784124;12.029632328044135;7.906890595608519;8.422064766172813;10.088788238716909;9.35974956032233;11.006326078524934;10.46352437327118;10.30035256032822;2.584962500721156;12.820777301419088;9.233619676759702;9.409390936137704;10.77066389291676;6.643856189774724;13.897089128312755;10.768184324776929;9.810571634741146;11.19537220740274;0.0;10.993646060016596;11.239001757765582;13.313591652572708
9.571752643503546;15.605392703729484;13.080484457067568;11.200898605038445;11.723234300893376;12.689561254285524;13.668220198888896;11.978710459106358;11.934796592178404;14.54393805473774;12.881305185414046;11.604553229079038;11.312315746690109;14.148238231811645;15.770947738157746;12.754052367528924;9.65284497300198;8.693486957499324;10.935165049603697;10.841564347730577;10.203348002979762;9.828136484194108;11.591522346570734;12.31174831500496;13.705200378063116;11.21006248324023;10.461479447286155;11.536247215688128;11.92481250360578;15.049040209659228;11.330356716957944;10.677719641641009;13.278449458220482;6.700439718141092;12.230620933129869;11.098690096673591;13.330216642678412
9.400879436282183;15.123313124568744;12.801304186049023;10.3151495622563;12.585432051592962;12.599680430581166;12.91904952367693;12.593157658103;12.7901448269498;15.51147471057062;12.770044400296824;10.71853287606922;11.878817284614229;15.555368022695582;16.288577736992703;13.028078722704889;7.366322214245816;8.179909090014934;11.171802288682985;11.28424574982967;10.25974326369078;9.915879378835774;11.640244936222343;13.432019846812493;13.888457877511533;11.206403913973848;11.0;11.689561254285524;5.129283016944966;14.950373635024544;11.904634621668151;11.227014193649133;12.780949798749663;2.584962500721156;12.208843990734614;11.394998514501673;13.613904544043566
9.271463027904376;15.119711191043644;12.871520262329112;10.98370619265935;12.141468555393084;13.124444460008585;13.714567511873662;12.713601313573754;12.458919206967591;15.42305023608127;14.34623669139025;13.272483991934877;10.62113611327464;13.806549621985962;15.542729615549195;13.163492442617937;9.49585502688717;7.614709844115208;11.1006623390052;10.824958740528524;10.314016703901355;10.1331422124006;11.529918528120325;13.975758423579428;14.107707482385823;12.026177596889225;10.533329732305834;11.227615943414223;7.794415866350106;15.78174390287695;11.849405100947758;11.208234358339787;12.600842114387302;1.0;12.277287400130357;10.939579214314692;13.407267764244732
9.076815597050832;15.329375911278811;11.97513145692134;10.807354922057604;12.95746484680521;10.886458695703706;13.33622758948339;12.404077136241234;12.41758884038258;14.900772486445565;12.450695771572915;12.39794197197264;10.390168956200185;14.672756805509056;14.862007687557307;12.939946452458686;8.326429487122303;8.357552004618084;10.604553229079038;11.693051295397;9.060695931687556;8.066089190457772;11.236014191900084;12.658434654697617;13.900300786248168;10.11504365016171;7.312882955284356;11.088125692188209;5.643856189774724;15.009741157452291;11.159240650411672;11.189824558880018;12.34318571544788;2.0;11.92184093707449;10.804131021183318;12.950191349972702
10.314016703901355;15.729461426558686;13.389093521904474;11.533816389433364;12.567005370247031;12.107217075591382;13.79766152585376;12.626393504173995;13.089119397915168;15.593682900533835;13.036860446673046;12.085140461701762;10.798471801101618;14.522887985584187;16.359131836039335;13.63185912728278;8.971543553950772;9.588714635582264;10.933690654952231;11.307770031890705;9.939579214314692;9.350939181546432;12.4757334309664;11.594324603924848;14.122180901259751;10.853309555403674;9.449148645375436;11.677719641641009;7.622051819456376;15.352077919813077;11.566054038171092;11.321364432039449;13.278304252137032;4.169925001442312;12.2603315185576;11.558898981146704;13.560213400871516
