0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71
10.208234358339787;5.977279923499917;9.948367231584678;10.554588851677638;11.167418145831736;9.594324603924848;8.370687406807217;11.679480099505446;10.263269200372662;13.113253806651276;12.950920352030098;10.773963368433558;10.892542816648552;7.507794640198696;11.127994320976391;11.712097051087548;9.098032082960527;5.0;10.535275376620802;13.298778580955656;13.10345174171609;9.734709620225836;11.62296694479051;11.266786540694902;10.29232163280204;9.688250309133178;11.007027266893967;10.76983784362944;10.560332834212442;10.987264012072538;13.520986918540384;9.693486957499324;3.169925001442312;11.56652978262417;8.90388184573618;12.297202882496904;9.77313920671969;11.394998514501673;9.643856189774723;11.02167404285837;7.918863237274595;10.884170519108435;10.48683502156305;10.64745842645492;13.522704120798252;11.951284714966972;4.643856189774724;12.725153203912992;11.409390936137704;13.31797782240712;8.734709620225837;12.842153884634872;5.392317422778761;10.884170519108435;9.958552715431011;5.882643049361842;9.14974711950468;5.643856189774724;14.081400216090197;10.906890595608518;13.181307577427798;3.4594316186372973;9.467605550082997;11.359200485133632;8.96289600533726;12.284824100224624;11.378836713210614;7.826548487290915;9.744833837499543;10.89178370321831;11.848231701093818;11.203959703239462
10.10459875356437;7.118941072723508;9.226412192788786;9.278449458220482;10.544964432789238;10.547858506058416;8.243173983472952;11.36468185586456;10.372865060112588;12.519636252843211;11.826945650415484;10.419960177847887;11.183015000882756;8.405141463136344;10.278449458220482;11.787086324551616;11.1879705919842;4.754887502163468;9.451211111832327;11.955649907528374;13.429537509249478;9.49585502688717;10.7632123668144;10.164906926675688;10.192292814470768;10.03342300153745;11.555547771647063;9.874981347653774;9.550746785383245;11.87305954766147;12.015066533230293;10.43879185257826;3.700439718141092;11.63662462054365;9.927777962082342;11.602234901341063;8.851749041416058;11.276706019892432;9.586839787961829;10.559377090526684;5.857980995127572;10.689997971419446;10.157346935362844;10.499845887083206;12.411510988012072;12.1526017440192;5.357552004618084;11.493855449240822;11.565102078360312;11.075479149488016;6.700439718141092;9.457380879072534;7.60733031374961;10.040289721025715;8.375039431346925;6.149747119504682;10.471675214392045;7.807354922057604;13.372729053038164;10.661778097771988;12.468624042918018;4.584962500721156;10.60733031374961;11.437231901039478;9.643856189774723;12.170238052336648;11.448632567730552;6.882643049361842;10.78053976747196;10.78135971352466;10.69522829149575;10.60917873814198
10.83605035505807;7.60733031374961;8.632995197142957;11.313449940963055;12.258860431409756;10.671541066711884;9.06339508128851;12.905198945962804;11.434628227636724;12.044052531801302;12.922212717785449;10.99506046703272;12.097044499322951;11.261507309202056;12.53600431728855;13.315432637905376;10.31741261376487;4.392317422778761;11.546894459887636;14.741730304776166;14.744413410557655;10.63026712502677;11.922955991908475;11.569855608330949;11.490349505739289;9.23840473932508;11.38316426063511;11.219773550892874;10.73809225962049;12.009128789539256;13.610448157529545;11.267371931265274;2.807354922057604;12.26707926567123;7.066089190457772;12.645208082774683;9.698704666770343;13.866409617198151;10.957827560833744;12.972979786066292;9.350939181546432;12.049848549450562;10.782179193831208;10.075479149488016;14.6700476220811;12.8957646000164;3.4594316186372973;13.015937673309226;10.94104760634058;12.604553229079038;11.078817949961978;11.190442018782823;8.038918989292302;10.703038388986418;12.555787402083771;5.672425341971495;9.759888183221834;7.569855608330948;14.122504484313904;12.841957399099549;13.673088192909365;3.4594316186372973;10.471675214392045;12.61677855400014;10.460455896309636;14.005975356500382;11.348728154231075;7.108524456778169;9.535275376620802;11.558898981146704;12.797864137333749;11.004220466318197
10.436711542137214;8.388017285345136;7.994353436858858;9.457380879072534;10.260919533662904;10.951284714966972;8.539158811108031;12.037890085142507;10.699572453287267;11.441388029346689;12.32023644524165;11.076147528022505;10.953468962228849;10.016808287686557;12.507299124122763;13.094407633081207;11.3066313617125;5.247927513443585;9.483815777264256;12.449148645375436;14.622909766460204;10.18239435340453;11.91625269881221;10.470658874060552;9.306061689428342;10.314016703901355;11.683433292835405;9.599912842187129;9.729620743553038;11.939946452458686;12.60917873814198;10.481799431665753;3.584962500721156;11.690871009292314;12.026523442519766;12.57104154760109;10.121533517340032;11.319107575824985;10.80332391904149;11.06406908038551;8.991521846075695;10.99081307915361;11.48733761520718;12.04882741336389;14.314016703901355;12.551227603598289;3.700439718141092;12.050868963290736;10.776433032444732;11.734709620225836;5.727920454563199;11.29920801838728;3.169925001442312;10.41256984680521;11.010528105886484;5.78135971352466;9.845490050944376;5.807354922057604;14.503639427536282;11.145932145820517;12.83289001416474;3.807354922057604;10.563196272216738;11.64430696154558;9.974414589805528;12.841760886800548;11.826151214800207;8.262094845370179;10.167418145831736;11.643856189774723;11.643405277115674;10.28886607416582
11.135067945777816;8.022367813028454;9.461479447286155;11.287135186086704;10.278449458220482;10.509775004326936;8.361943773735241;12.428883552010191;11.2603315185576;11.369052007001388;12.601074338941668;11.187352073200495;11.391780606013166;9.002815015607053;11.884170519108435;11.971184272404678;11.316847183602473;5.392317422778761;9.623881490013458;12.33119687715303;12.461735221604863;10.214319120800766;11.328113894833656;10.94982671075911;9.843921051289035;11.421538906848276;11.526988205432009;9.933690654952231;9.88264304936184;11.969386521342283;12.086467993464067;11.17804232886482;1.0;11.995767150877802;9.066089190457772;11.78053976747196;10.61286849729104;10.743992861060176;10.414685235807214;11.73978060977326;10.675074920385445;10.045759661382682;11.083479327331842;11.494855584491198;13.698162035011253;13.367687756270046;5.832890014164741;13.39660478118186;11.157978449945432;13.072300115928336;6.066089190457772;10.406205005418856;5.247927513443585;10.213104219641906;9.91737207947684;7.679480099505446;9.984418458801136;6.392317422778761;13.944254512899445;11.563196272216738;12.821773981970567;4.643856189774724;11.958552715431011;11.945809584900822;10.147204924942228;13.334831928118;11.814582465906277;8.154818109052105;11.076815597050832;11.519144787997414;11.4189067312579;12.01017840402054
10.451211111832327;10.720244258287568;7.700439718141092;11.069449767427784;12.903317005908717;9.068778277985412;9.25974326369078;10.839991070539886;10.638435913990472;8.016808287686555;14.871472133188949;10.768184324776929;11.820577882655774;11.211888294546004;10.269126679149418;11.639340708652233;7.936637939002571;5.78135971352466;12.836839359748716;9.487840033823051;9.517669388133813;11.658657792126084;12.02997734658958;9.513727595952435;7.870364719583405;11.103287808412022;11.211888294546004;10.874981347653774;9.44086916761087;12.57483001533763;8.566054038171092;8.83605035505807;2.0;11.909893083770042;5.044394119358453;13.352457299584804;10.694357887221452;13.082648042352986;8.710806433699352;11.925925264972856;3.4594316186372973;9.805743872151618;10.217957697864112;12.456354415108288;12.889313822384397;10.866506212226202;0.0;13.088788238716909;10.038918989292302;8.857980995127573;9.285402218862249;10.221587121264806;8.199672344836364;11.281350514981035;6.022367813028454;3.700439718141092;7.392317422778761;12.354800344350595;11.940680648424092;10.281930026955443;14.624795455860236;3.321928094887362;8.67595703294175;10.117643101389092;9.13699111208023;12.526988205432009;11.59618975614441;6.044394119358453;7.257387842692652;11.231821178657404;12.782179193831208;8.087462841250339
12.36221781591308;9.550746785383245;9.971543553950772;12.511999669441453;12.19537220740274;11.050528905530555;9.870364719583405;13.28106067167702;11.97906787148051;11.413627929024171;14.169533592275016;12.50332885662666;11.743992861060176;10.625708843064466;13.174301544467632;13.307627747257134;10.502831804066744;6.569855608330948;11.40832974076739;14.241312873484352;14.949188370286244;11.430975172588068;12.28886607416582;11.396069557639867;10.526499239136566;13.20197072837312;12.828334860961816;11.651051691178928;11.014020470314934;12.466586337719244;14.013409916496313;11.085472459181284;3.700439718141092;12.754678763822527;9.167418145831736;13.250298417906333;11.60408986146918;12.7515440590891;10.494855584491198;13.153076966106688;10.800899899920305;12.19198451336031;11.71853287606922;10.785452468158542;15.446760237191604;14.540067480937712;5.78135971352466;13.586722529048371;12.59362454970607;15.787086324551616;5.906890595608519;10.79197682089869;6.303780748177103;11.499845887083206;12.204571144249204;6.285402218862249;9.7515440590891;6.977279923499917;15.462022913521132;12.36468185586456;14.147125409135397;5.0;11.594791118089264;11.790348496751914;11.393926675640415;14.534606857306873;13.253108815655365;8.523561956057012;10.96289600533726;12.901809684323627;13.65508344519798;12.089119397915168
10.197216693110052;9.118941072723509;8.696967526234287;10.702172685365548;11.633449374713493;11.011227255423254;8.754887502163468;11.442425193331609;11.56081046872794;11.220982851081777;12.802112418586066;10.909143047339898;11.440350119200565;10.24198314969433;11.510269670898175;12.67661826358852;11.669328004395904;5.754887502163468;10.169925001442312;15.829326335841666;13.925647155084594;10.60177078840771;11.436711542137214;11.226412192788786;9.893301530860564;9.541096615349524;11.265615046484458;10.493855449240822;9.280770770130603;12.360298426618046;11.971902746045467;11.154185209265297;5.906890595608519;12.13024878405069;9.025139562278508;12.13827180017222;9.61286849729104;11.36796070964157;10.58777751632821;11.250298417906333;9.577428828035748;10.302638923787551;10.66266837551754;11.146568675740786;13.69664157939232;13.224906090719768;3.0;12.956920604721088;11.085472459181284;12.71295682169755;11.643856189774723;10.572700226487292;8.144658242831882;11.881113960675096;11.053247125912426;5.832890014164741;10.086136225027309;7.044394119358453;13.544964432789238;11.269126679149418;13.057822541282478;5.129283016944966;11.606867837374152;11.595257481449035;9.689997971419446;13.466458885531264;12.28424574982967;7.727920454563199;11.032045726930807;11.46352437327118;11.29748950116098;11.226412192788786
12.685624839726357;10.814582465906277;7.149747119504682;11.3292357417338;10.732167425663384;12.067770457447825;5.906890595608519;11.531868775177552;11.930367747438952;11.061371192659813;12.26473580113014;10.61378946447258;11.642954223480332;12.565578136784328;12.664447284547972;12.327271936805156;12.268542000300124;7.988684686772165;7.912889336229962;13.48972254686588;13.911672859068116;10.809768128710411;11.1006623390052;10.63390340934852;8.73809225962049;12.068106475858771;11.001408194392807;9.108524456778168;9.4241662888181;12.13859179463752;12.847840355630714;10.667998535672528;2.321928094887362;13.729302091968997;10.358651200892886;12.3701424794954;10.61378946447258;11.323617763291578;10.448116305409464;10.40832974076739;7.78135971352466;11.219168520462162;10.901621158346112;10.44190670454224;14.533086342167612;13.900112062977456;2.807354922057604;12.132178380915544;10.78053976747196;12.795633844506778;12.90482275429421;10.828136484194108;2.807354922057604;10.963618617443972;10.964340867792416;5.672425341971495;8.92184093707449;5.554588851677638;13.9153192176791;11.89519657256334;12.995943767764953;1.584962500721156;12.025831668332026;10.513727595952435;11.513234113806051;14.009566221712914;14.148476582178278;8.149747119504681;9.79766152585376;10.923327485419192;12.032045726930807;10.932952892194717
10.774787059601174;7.2384047393250786;9.715961990255144;10.339850002884624;10.923327485419192;10.30720080914081;8.159871336778389;11.831307243802051;10.99435343685886;11.294620748891628;12.47015043527436;10.80896417491926;11.519144787997414;8.668884984266247;12.177730967033272;12.153235338689411;10.995767150877802;4.523561956057013;10.167418145831736;11.746514321138465;13.013846052731347;9.521600439723729;10.972979786066292;9.605479518061667;10.12670447284319;9.634811050171718;11.318542809702723;10.095397022792556;9.67595703294175;11.529918528120325;11.955649907528374;11.575066464578656;3.700439718141092;12.400879436282183;8.83605035505807;11.905387005018133;9.497851836951115;10.820178962415188;9.89178370321831;10.477758266443889;6.491853096329675;11.045759661382682;10.720244258287568;11.01262453886506;13.302210506548802;12.783612165256038;6.614709844115208;12.21856323619027;11.281930026955443;11.815383295813538;7.475733430966398;10.158609688214478;4.584962500721156;9.936637939002573;10.47269083924278;6.3750394313469245;10.1331422124006;5.491853096329675;13.653404916746982;11.442943495848729;12.870942606649368;5.78135971352466;11.114393054867309;11.752380646552892;9.741466986401146;13.064742764750257;12.393658591454772;7.876516946564999;11.16679075071818;10.902375114486023;11.124121311829189;11.802516365121225
